,Thrilling Ziggy,Big Time Girly,Highview Moose,Allegro Barrel,Nutty Nuts,Big Time Axel,Big Time Bumper
04-01-2023 10:24:07.597682,"(1.75, 2.08, 2.0353125)","(21.0, 32.0, 28.4)","(12.0, 22.0, 16.75)","(11.0, 11.0, 10.285714285714286)","(17.0, 32.0, 29.916666666666668)","(3.9, 5.4, 5.134285714285714)","(7.0, 13.0, 12.0)"
04-01-2023 10:24:08.571760,"(1.75, 2.08, 2.030689655172414)","(21.0, 32.0, 28.4)","(12.0, 22.0, 16.75)","(10.0, 11.0, 10.285714285714286)","(19.0, 32.0, 29.916666666666668)","(3.9, 5.4, 5.1292682926829265)","(7.0, 13.0, 11.879310344827587)"
04-01-2023 10:24:09.520441,"(1.75, 2.08, 2.0557627118644066)","(21.0, 29.0, 28.0)","(12.0, 22.0, 16.75)","(10.0, 11.0, 10.285714285714286)","(19.0, 32.0, 29.916666666666668)","(3.9, 5.4, 5.233333333333333)","(7.0, 13.0, 11.444444444444445)"
04-01-2023 10:24:10.504261,"(1.75, 2.0, 1.976923076923077)","(21.0, 29.0, 28.0)","(12.0, 22.0, 16.75)","(10.0, 11.0, 10.285714285714286)","(19.0, 32.0, 29.916666666666668)","(3.9, 5.1, 5.1171428571428565)","(7.0, 13.0, 11.444444444444445)"
04-01-2023 10:24:11.425942,"(1.75, 2.0, 1.9914529914529915)","(21.0, 29.0, 28.0)","(12.0, 22.0, 16.75)","(10.0, 11.0, 10.285714285714286)","(19.0, 32.0, 29.916666666666668)","(3.9, 5.4, 5.118181818181818)","(7.0, 13.0, 11.285714285714286)"
04-01-2023 10:24:12.341074,"(1.75, 2.0, 1.991268656716418)","(21.0, 29.0, 27.583333333333332)","(12.0, 22.0, 16.75)","(10.0, 11.0, 10.285714285714286)","(19.0, 32.0, 28.75)","(3.9, 5.4, 5.235555555555556)","(7.0, 13.0, 11.296296296296296)"
04-01-2023 10:24:13.261391,"(1.75, 2.0, 1.991268656716418)","(21.0, 29.0, 27.583333333333332)","(12.0, 20.0, 17.8)","(10.0, 11.0, 10.285714285714286)","(19.0, 34.0, 27.77777777777778)","(3.9, 5.4, 5.235555555555556)","(7.0, 13.0, 11.296296296296296)"
04-01-2023 10:24:14.207572,"(1.75, 1.99, 1.9710526315789474)","(21.0, 29.0, 27.583333333333332)","(12.0, 20.0, 16.0)","(10.0, 11.0, 10.285714285714286)","(19.0, 34.0, 28.666666666666668)","(3.9, 5.4, 5.268571428571429)","(7.0, 13.0, 11.296296296296296)"
04-01-2023 10:24:15.135834,"(1.75, 1.99, 1.9710526315789474)","(21.0, 29.0, 27.583333333333332)","(12.0, 20.0, 16.0)","(10.0, 11.0, 10.285714285714286)","(19.0, 34.0, 27.6)","(3.9, 5.4, 5.300000000000001)","(7.0, 13.0, 11.296296296296296)"
04-01-2023 10:24:16.088484,"(1.75, 1.99, 1.9710526315789474)","(21.0, 30.0, 29.666666666666668)","(12.0, 20.0, 16.0)","(10.0, 11.0, 10.285714285714286)","(19.0, 34.0, 27.6)","(3.9, 5.4, 5.86)","(7.0, 13.0, 11.375)"
04-01-2023 10:24:17.028538,"(1.75, 1.99, 1.9710526315789474)","(21.0, 32.0, 28.333333333333332)","(12.0, 20.0, 16.923076923076923)","(10.0, 11.0, 10.285714285714286)","(19.0, 34.0, 27.6)","(3.9, 6.0, 5.558823529411765)","(7.0, 11.5, 11.233333333333333)"
04-01-2023 10:24:17.959854,"(1.75, 1.98, 1.9649999999999999)","(21.0, 32.0, 27.416666666666668)","(12.0, 19.5, 17.5)","(10.0, 11.0, 10.285714285714286)","(19.0, 34.0, 27.6)","(3.9, 5.7, 5.607692307692308)","(7.0, 11.5, 10.8)"
04-01-2023 10:24:18.868686,"(1.75, 1.98, 1.9578947368421051)","(21.0, 32.0, 27.416666666666668)","(12.0, 19.0, 16.81818181818182)","(10.0, 11.0, 10.285714285714286)","(19.0, 34.0, 27.6)","(3.9, 5.7, 5.535)","(7.0, 11.0, 10.516129032258064)"
04-01-2023 10:24:19.760540,"(1.75, 2.0, 1.9576470588235293)","(21.0, 32.0, 27.416666666666668)","(12.0, 19.0, 16.53846153846154)","(10.0, 11.0, 10.285714285714286)","(19.0, 34.0, 27.6)","(3.9, 5.7, 5.535)","(7.0, 11.0, 10.516129032258064)"
04-01-2023 10:24:20.662073,"(1.75, 2.02, 2.019383561643836)","(21.0, 32.0, 29.25)","(12.0, 19.0, 16.53846153846154)","(10.0, 11.5, 10.61111111111111)","(19.0, 34.0, 28.94736842105263)","(3.9, 5.7, 5.3875)","(7.0, 11.0, 10.363636363636363)"
04-01-2023 10:24:21.578616,"(1.75, 2.08, 2.0764864864864867)","(21.0, 32.0, 27.384615384615383)","(12.0, 19.0, 16.53846153846154)","(10.0, 11.5, 10.61111111111111)","(19.0, 34.0, 28.94736842105263)","(3.9, 5.7, 5.3875)","(7.0, 10.5, 10.258064516129032)"
04-01-2023 10:24:22.479755,"(1.75, 2.08, 2.0747194719471946)","(21.0, 32.0, 27.384615384615383)","(12.0, 19.0, 16.428571428571427)","(10.0, 11.0, 10.625)","(19.0, 32.0, 30.421052631578945)","(3.9, 5.7, 5.495454545454546)","(7.0, 10.5, 10.228571428571428)"
04-01-2023 10:24:23.399851,"(1.75, 2.08, 2.0389473684210526)","(21.0, 32.0, 28.25)","(12.0, 19.0, 16.428571428571427)","(10.0, 11.0, 10.571428571428571)","(19.0, 32.0, 29.272727272727273)","(4.0, 5.7, 5.495454545454546)","(7.5, 10.5, 10.228571428571428)"
04-01-2023 10:24:24.312060,"(1.75, 2.1, 2.0310344827586206)","(21.0, 32.0, 28.25)","(12.0, 19.0, 16.428571428571427)","(10.0, 11.0, 10.571428571428571)","(19.0, 32.0, 29.692307692307693)","(4.0, 5.7, 5.38421052631579)","(7.5, 10.5, 10.228571428571428)"
04-01-2023 10:24:25.290210,"(1.75, 2.1, 2.0310344827586206)","(21.0, 32.0, 28.25)","(12.0, 19.0, 16.428571428571427)","(10.0, 11.0, 10.571428571428571)","(19.0, 32.0, 29.692307692307693)","(4.0, 5.7, 5.4799999999999995)","(7.5, 10.5, 10.181818181818182)"
04-01-2023 10:24:26.217597,"(1.75, 2.02, 2.003448275862069)","(21.0, 32.0, 28.25)","(12.0, 19.0, 16.428571428571427)","(10.0, 11.0, 10.571428571428571)","(19.0, 32.0, 29.692307692307693)","(4.0, 5.6, 5.4799999999999995)","(7.5, 10.5, 10.210526315789474)"
04-01-2023 10:24:27.153394,"(1.75, 2.02, 1.971304347826087)","(21.0, 32.0, 28.25)","(12.0, 19.0, 16.53846153846154)","(10.0, 11.0, 10.727272727272727)","(19.0, 32.0, 30.235294117647058)","(4.0, 5.6, 5.5249999999999995)","(7.5, 10.5, 10.135135135135135)"
04-01-2023 10:24:28.089897,"(1.75, 2.02, 2.0104166666666665)","(21.0, 32.0, 29.0)","(12.0, 19.0, 16.53846153846154)","(10.0, 11.0, 10.727272727272727)","(19.0, 32.0, 30.235294117647058)","(4.0, 5.6, 5.5249999999999995)","(7.5, 10.5, 10.135135135135135)"
04-01-2023 10:24:29.002796,"(1.75, 2.02, 2.01010101010101)","(21.0, 32.0, 27.384615384615383)","(12.0, 19.0, 16.53846153846154)","(10.0, 11.0, 10.727272727272727)","(19.0, 32.0, 30.235294117647058)","(4.0, 5.6, 5.5249999999999995)","(7.5, 10.5, 10.135135135135135)"
04-01-2023 10:24:29.936281,"(1.75, 2.02, 2.010989010989011)","(21.0, 32.0, 27.384615384615383)","(12.0, 19.0, 16.53846153846154)","(10.0, 11.0, 10.727272727272727)","(19.0, 32.0, 30.235294117647058)","(4.0, 5.6, 5.416666666666667)","(7.5, 10.5, 10.135135135135135)"
04-01-2023 10:24:30.828899,"(1.75, 2.04, 2.0392156862745097)","(21.0, 32.0, 27.384615384615383)","(12.0, 19.0, 16.53846153846154)","(10.0, 11.0, 10.8)","(19.0, 32.0, 29.5)","(4.0, 5.6, 5.416666666666667)","(7.5, 10.5, 10.2)"
04-01-2023 10:24:31.790644,"(1.75, 2.04, 2.0392156862745097)","(21.0, 32.0, 27.384615384615383)","(12.0, 19.0, 16.09090909090909)","(10.0, 11.0, 10.8)","(19.0, 32.0, 29.5)","(4.0, 5.6, 5.355555555555555)","(7.5, 10.5, 10.2)"
04-01-2023 10:24:32.661986,"(1.75, 2.04, 2.035)","(21.0, 32.0, 27.384615384615383)","(12.0, 19.0, 16.09090909090909)","(10.0, 11.0, 10.8)","(19.0, 32.0, 29.5)","(4.0, 5.6, 5.355555555555555)","(7.5, 10.5, 10.2)"
04-01-2023 10:24:33.589058,"(1.75, 2.08, 2.0757142857142856)","(21.0, 32.0, 27.384615384615383)","(12.0, 19.0, 16.0)","(10.0, 11.0, 10.875)","(19.0, 32.0, 29.272727272727273)","(4.0, 5.6, 5.310526315789473)","(7.5, 10.5, 10.2)"
04-01-2023 10:24:34.492928,"(1.75, 2.08, 2.0757142857142856)","(21.0, 32.0, 27.384615384615383)","(12.0, 19.0, 16.3125)","(10.0, 11.0, 10.8)","(19.0, 32.0, 29.272727272727273)","(4.0, 5.6, 5.310526315789473)","(7.5, 10.0, 9.96)"
04-01-2023 10:24:35.408776,"(1.75, 2.08, 2.0757142857142856)","(21.0, 32.0, 28.0)","(12.0, 18.5, 16.3125)","(10.0, 11.0, 10.571428571428571)","(19.0, 32.0, 29.272727272727273)","(4.0, 5.6, 5.185714285714286)","(7.5, 10.0, 9.784615384615385)"
04-01-2023 10:24:36.316307,"(1.75, 2.12, 2.085)","(21.0, 32.0, 28.0)","(12.0, 18.5, 16.75)","(10.0, 11.0, 10.8)","(19.0, 32.0, 29.5)","(4.0, 5.2, 5.185714285714286)","(7.5, 9.8, 9.552941176470588)"
04-01-2023 10:24:37.258692,"(1.75, 2.14, 2.09)","(21.0, 32.0, 28.0)","(12.0, 18.5, 16.3125)","(10.0, 11.0, 10.8)","(19.0, 32.0, 29.5)","(4.0, 5.2, 5.1000000000000005)","(7.5, 9.6, 9.552941176470588)"
04-01-2023 10:24:38.207758,"(1.75, 2.14, 2.095)","(21.0, 32.0, 28.0)","(12.0, 18.5, 16.3125)","(10.0, 11.0, 10.8)","(19.0, 32.0, 29.5)","(4.0, 5.2, 5.1000000000000005)","(7.5, 9.6, 9.552941176470588)"
04-01-2023 10:24:39.101579,"(1.75, 2.14, 2.095)","(21.0, 32.0, 28.0)","(12.0, 18.5, 16.3125)","(10.0, 11.0, 10.8)","(19.0, 32.0, 29.5)","(4.0, 5.2, 5.17)","(7.5, 9.4, 9.24)"
04-01-2023 10:24:40.036485,"(1.75, 2.14, 2.1276923076923078)","(21.0, 32.0, 28.0)","(12.0, 18.5, 16.3125)","(10.0, 11.0, 10.8)","(19.0, 32.0, 29.428571428571427)","(4.0, 5.2, 5.17)","(7.5, 9.4, 9.05)"
04-01-2023 10:24:40.948546,"(1.75, 2.14, 2.1276923076923078)","(21.0, 32.0, 28.0)","(12.0, 18.0, 17.8125)","(10.0, 11.0, 10.8)","(19.0, 32.0, 29.428571428571427)","(4.0, 5.2, 5.17)","(7.5, 9.2, 8.925)"
04-01-2023 10:24:41.884327,"(1.75, 2.14, 2.1276923076923078)","(21.0, 32.0, 28.0)","(12.0, 18.0, 17.75)","(10.0, 11.0, 10.8)","(19.0, 32.0, 29.428571428571427)","(4.0, 5.2, 5.17)","(7.5, 9.0, 8.914285714285715)"
04-01-2023 10:24:42.896880,"(1.75, 2.14, 2.1228571428571428)","(21.0, 32.0, 28.0)","(12.0, 18.0, 17.625)","(10.0, 11.0, 10.8)","(19.0, 32.0, 29.428571428571427)","(4.0, 5.2, 5.17)","(7.5, 9.2, 8.777777777777779)"
04-01-2023 10:24:43.854625,"(1.75, 2.14, 2.13)","(21.0, 32.0, 28.0)","(12.0, 18.0, 16.8)","(10.0, 11.0, 10.8)","(19.0, 32.0, 29.428571428571427)","(4.0, 5.2, 5.17)","(7.5, 8.8, 8.777777777777779)"
04-01-2023 10:24:44.822534,"(1.75, 2.14, 2.13)","(21.0, 32.0, 28.0)","(12.0, 18.0, 16.8)","(10.0, 11.0, 10.8)","(19.0, 32.0, 29.428571428571427)","(4.0, 5.2, 5.136842105263158)","(7.5, 8.8, 8.777777777777779)"
04-01-2023 10:24:45.712117,"(1.75, 2.14, 2.13)","(21.0, 32.0, 28.0)","(12.0, 18.0, 16.8)","(10.0, 11.0, 10.8)","(19.0, 32.0, 29.428571428571427)","(4.0, 5.4, 4.966666666666667)","(7.5, 8.8, 8.788235294117646)"
04-01-2023 10:24:46.638643,"(1.75, 2.14, 2.13)","(21.0, 32.0, 28.0)","(12.0, 18.0, 16.8)","(10.0, 11.0, 10.8)","(19.0, 32.0, 28.57142857142857)","(4.0, 5.4, 4.957692307692308)","(7.5, 9.0, 8.788235294117646)"
04-01-2023 10:24:47.538464,"(1.75, 2.14, 2.13)","(21.0, 32.0, 28.0)","(12.0, 15.0, 14.777777777777779)","(9.0, 11.0, 10.8)","(19.0, 32.0, 28.57142857142857)","(4.0, 5.4, 4.957692307692308)","(7.5, 9.0, 8.788235294117646)"
04-01-2023 10:24:48.450914,"(1.75, 2.16, 2.152727272727273)","(21.0, 32.0, 28.0)","(12.0, 18.0, 17.18181818181818)","(9.0, 11.0, 10.8)","(19.0, 32.0, 28.57142857142857)","(4.0, 5.4, 4.94)","(7.5, 9.0, 8.788235294117646)"
04-01-2023 10:24:49.384260,"(1.75, 2.16, 2.152727272727273)","(21.0, 32.0, 28.0)","(12.0, 18.0, 17.18181818181818)","(9.0, 11.0, 10.8)","(19.0, 32.0, 28.57142857142857)","(4.0, 5.4, 4.94)","(7.5, 9.0, 8.788235294117646)"
04-01-2023 10:24:50.332932,"(1.75, 2.16, 2.156923076923077)","(21.0, 32.0, 28.0)","(12.0, 18.0, 17.18181818181818)","(9.0, 11.0, 10.8)","(19.0, 32.0, 28.57142857142857)","(4.0, 5.4, 4.94)","(7.5, 9.0, 8.7)"
04-01-2023 10:24:51.278583,"(1.75, 2.18, 2.158125)","(21.0, 32.0, 28.0)","(12.0, 18.0, 17.18181818181818)","(9.0, 11.0, 10.8)","(19.0, 32.0, 28.4)","(4.0, 5.4, 4.94)","(7.5, 9.0, 8.765217391304349)"
04-01-2023 10:24:52.263225,"(1.75, 2.26, 2.2163636363636363)","(21.0, 32.0, 28.0)","(12.0, 18.0, 17.18181818181818)","(9.0, 11.0, 10.8)","(19.0, 32.0, 28.4)","(4.0, 5.4, 4.94)","(7.5, 9.0, 8.566666666666666)"
04-01-2023 10:24:53.205724,"(1.75, 2.26, 2.133125)","(21.0, 32.0, 28.0)","(12.0, 18.0, 17.18181818181818)","(9.0, 11.0, 10.8)","(19.0, 32.0, 28.4)","(4.0, 5.4, 4.94)","(7.5, 8.6, 8.566666666666666)"
04-01-2023 10:24:54.182750,"(1.75, 2.26, 2.133125)","(21.0, 32.0, 28.0)","(12.0, 18.0, 17.18181818181818)","(9.0, 11.0, 10.8)","(19.0, 32.0, 28.869565217391305)","(4.0, 5.4, 4.94)","(7.5, 8.6, 8.566666666666666)"
04-01-2023 10:24:55.111509,"(1.75, 2.26, 2.133125)","(21.0, 32.0, 28.0)","(12.0, 18.0, 16.166666666666668)","(9.0, 11.5, 10.8)","(19.0, 32.0, 28.869565217391305)","(4.0, 5.4, 5.107692307692308)","(7.5, 8.6, 8.545454545454545)"
04-01-2023 10:24:56.099209,"(1.75, 2.26, 2.133125)","(21.0, 32.0, 28.0)","(12.0, 18.0, 15.857142857142858)","(9.0, 11.5, 10.631578947368421)","(19.0, 32.0, 28.869565217391305)","(4.0, 5.2, 5.107692307692308)","(7.5, 8.6, 8.545454545454545)"
04-01-2023 10:24:57.056561,"(1.75, 2.26, 2.1053333333333333)","(21.0, 32.0, 28.0)","(12.0, 18.0, 16.636363636363637)","(9.0, 11.5, 10.631578947368421)","(19.0, 32.0, 28.869565217391305)","(4.0, 5.2, 5.129411764705883)","(7.5, 8.6, 8.690909090909091)"
04-01-2023 10:24:58.080238,"(1.75, 2.26, 2.1796923076923074)","(21.0, 32.0, 28.0)","(12.0, 18.0, 17.375)","(9.0, 11.5, 10.631578947368421)","(19.0, 32.0, 28.869565217391305)","(4.0, 5.2, 5.129411764705883)","(7.5, 8.8, 8.690909090909091)"
04-01-2023 10:24:59.023800,"(1.75, 2.24, 2.12)","(21.0, 32.0, 28.0)","(12.0, 18.0, 17.375)","(9.0, 11.5, 10.631578947368421)","(19.0, 32.0, 28.869565217391305)","(4.0, 5.2, 5.129411764705883)","(7.5, 8.8, 8.690909090909091)"
04-01-2023 10:24:59.964011,"(1.75, 2.24, 2.2380645161290325)","(21.0, 32.0, 28.0)","(12.0, 18.0, 17.375)","(9.0, 11.5, 10.631578947368421)","(19.0, 32.0, 27.764705882352942)","(4.0, 5.2, 5.08)","(7.5, 8.8, 9.04)"
04-01-2023 10:25:00.878122,"(1.75, 2.24, 2.2380645161290325)","(21.0, 32.0, 28.0)","(12.0, 18.0, 17.375)","(9.0, 11.5, 10.4)","(19.0, 32.0, 27.764705882352942)","(4.0, 5.2, 5.014285714285714)","(7.5, 9.2, 9.017391304347827)"
04-01-2023 10:25:01.823982,"(1.75, 2.24, 2.2048)","(21.0, 32.0, 28.0)","(12.0, 18.0, 15.23076923076923)","(9.0, 11.5, 10.61111111111111)","(19.0, 32.0, 27.764705882352942)","(4.0, 5.2, 5.055555555555556)","(7.5, 9.2, 8.525)"
04-01-2023 10:25:02.783418,"(1.75, 2.24, 2.2300000000000004)","(21.0, 32.0, 28.0)","(12.0, 18.0, 15.75)","(9.0, 11.5, 10.61111111111111)","(19.0, 32.0, 29.375)","(4.0, 5.2, 5.055555555555556)","(7.5, 8.6, 8.523076923076923)"
04-01-2023 10:25:03.765903,"(1.75, 2.26, 2.212)","(21.0, 32.0, 28.0)","(12.0, 18.0, 15.75)","(9.0, 11.5, 10.61111111111111)","(19.0, 30.0, 29.272727272727273)","(4.0, 5.2, 5.074193548387097)","(7.5, 8.6, 8.523076923076923)"
04-01-2023 10:25:04.749659,"(1.75, 2.26, 2.217142857142857)","(21.0, 32.0, 28.0)","(12.0, 16.5, 15.088235294117647)","(9.0, 11.5, 10.61111111111111)","(19.0, 30.0, 29.272727272727273)","(4.0, 5.2, 5.0440000000000005)","(7.5, 8.6, 8.5)"
04-01-2023 10:25:05.734125,"(1.75, 2.26, 2.241772151898734)","(21.0, 32.0, 28.0)","(12.0, 16.5, 15.088235294117647)","(9.0, 11.5, 10.236842105263158)","(19.0, 30.0, 29.272727272727273)","(4.0, 5.2, 4.973684210526316)","(7.5, 8.6, 8.5)"
04-01-2023 10:25:06.767018,"(1.75, 2.26, 2.2376)","(21.0, 32.0, 28.0)","(12.0, 16.5, 14.673913043478262)","(9.0, 11.5, 10.125)","(19.0, 30.0, 29.272727272727273)","(4.0, 5.0, 4.973684210526316)","(7.5, 8.6, 8.5)"
04-01-2023 10:25:07.713196,"(1.75, 2.26, 2.2376)","(21.0, 32.0, 28.0)","(12.0, 16.5, 14.673913043478262)","(9.0, 11.5, 10.631578947368421)","(19.0, 30.0, 29.272727272727273)","(4.0, 5.0, 4.973684210526316)","(7.5, 8.6, 8.5)"
04-01-2023 10:25:08.695050,"(1.8, 2.26, 2.2376)","(21.0, 32.0, 28.0)","(12.0, 16.5, 14.673913043478262)","(9.0, 11.5, 10.631578947368421)","(19.0, 30.0, 29.272727272727273)","(4.0, 5.0, 4.973684210526316)","(7.5, 8.6, 8.5)"
04-01-2023 10:25:09.669940,"(1.8, 2.26, 2.2257142857142855)","(21.0, 32.0, 27.384615384615383)","(12.0, 16.5, 14.673913043478262)","(9.0, 11.5, 10.670731707317072)","(19.0, 30.0, 29.130434782608695)","(4.0, 5.2, 5.0)","(7.5, 8.6, 8.433333333333334)"
04-01-2023 10:25:10.671114,"(1.8, 2.26, 2.2247552447552446)","(21.0, 32.0, 27.263157894736842)","(12.0, 16.5, 14.673913043478262)","(9.0, 11.5, 10.670731707317072)","(19.0, 30.0, 28.333333333333332)","(4.0, 5.2, 5.0)","(7.5, 8.6, 8.433333333333334)"
04-01-2023 10:25:11.650438,"(1.8, 2.26, 2.2366037735849056)","(21.0, 32.0, 27.263157894736842)","(12.0, 16.5, 14.673913043478262)","(9.0, 11.5, 10.833333333333334)","(19.0, 30.0, 28.333333333333332)","(4.0, 5.2, 4.985714285714286)","(7.5, 8.6, 8.52)"
04-01-2023 10:25:12.637402,"(1.8, 2.26, 2.2246153846153844)","(21.0, 32.0, 27.263157894736842)","(12.0, 16.0, 14.974358974358974)","(9.0, 11.5, 10.68421052631579)","(19.0, 30.0, 28.333333333333332)","(4.0, 5.1, 4.984615384615385)","(7.5, 8.6, 8.52)"
04-01-2023 10:25:13.571694,"(1.8, 2.26, 2.2246153846153844)","(21.0, 32.0, 27.263157894736842)","(12.0, 16.0, 14.974358974358974)","(9.0, 11.5, 10.68421052631579)","(19.0, 30.0, 28.333333333333332)","(4.0, 5.1, 4.896)","(7.5, 8.6, 8.418181818181818)"
04-01-2023 10:25:14.533005,"(1.8, 2.26, 2.2246153846153844)","(21.0, 32.0, 27.263157894736842)","(12.0, 16.0, 14.9375)","(9.0, 11.5, 10.712121212121213)","(19.0, 29.0, 27.18181818181818)","(4.0, 5.1, 4.785365853658536)","(7.5, 8.6, 8.551020408163264)"
04-01-2023 10:25:15.507592,"(1.8, 2.36, 2.2885714285714287)","(21.0, 32.0, 27.304347826086957)","(12.0, 16.0, 14.454545454545455)","(9.0, 11.5, 10.725806451612904)","(19.0, 29.0, 27.18181818181818)","(4.0, 4.8, 4.771428571428571)","(7.5, 8.6, 8.5)"
04-01-2023 10:25:16.558667,"(1.8, 2.34, 2.3233333333333333)","(21.0, 32.0, 27.304347826086957)","(12.0, 16.0, 14.692307692307692)","(9.0, 11.5, 10.725806451612904)","(19.0, 29.0, 27.25)","(4.0, 4.8, 4.726666666666667)","(7.5, 8.6, 8.385714285714286)"
04-01-2023 10:25:17.609568,"(1.8, 2.34, 2.3233333333333333)","(21.0, 32.0, 27.304347826086957)","(12.0, 16.0, 14.3)","(9.0, 11.5, 10.725806451612904)","(19.0, 28.0, 26.636363636363637)","(4.0, 4.8, 4.731428571428571)","(7.5, 8.4, 8.385714285714286)"
04-01-2023 10:25:18.635613,"(1.8, 2.34, 2.33)","(21.0, 32.0, 27.304347826086957)","(12.0, 16.0, 14.3)","(9.0, 11.5, 10.725806451612904)","(19.0, 28.0, 27.0)","(4.0, 4.8, 4.7172413793103445)","(7.5, 8.4, 8.493877551020407)"
04-01-2023 10:25:19.628243,"(1.8, 2.34, 2.336307692307692)","(21.0, 32.0, 26.96)","(12.0, 16.0, 14.3)","(9.0, 11.5, 10.725806451612904)","(19.0, 28.0, 27.0)","(4.0, 4.8, 4.614876033057851)","(7.5, 8.6, 8.542857142857143)"
04-01-2023 10:25:20.615643,"(1.8, 2.34, 2.336307692307692)","(21.0, 32.0, 26.96)","(12.0, 16.0, 14.3)","(9.0, 11.5, 10.725806451612904)","(19.0, 28.0, 29.166666666666668)","(4.0, 4.8, 4.614876033057851)","(7.5, 8.6, 8.67142857142857)"
04-01-2023 10:25:21.578052,"(1.8, 2.34, 2.336307692307692)","(21.0, 32.0, 26.96)","(12.0, 16.0, 14.3)","(9.0, 11.5, 10.725806451612904)","(19.0, 30.0, 29.166666666666668)","(4.0, 4.8, 4.6137404580152666)","(7.5, 8.8, 8.555555555555555)"
04-01-2023 10:25:22.603900,"(1.8, 2.34, 2.3339999999999996)","(21.0, 32.0, 26.96)","(12.0, 16.0, 15.028571428571428)","(9.0, 11.5, 10.478260869565217)","(19.0, 30.0, 30.384615384615383)","(4.0, 4.8, 4.642857142857142)","(7.5, 8.8, 8.58)"
04-01-2023 10:25:23.769535,"(1.8, 2.34, 2.3329411764705883)","(21.0, 32.0, 26.96)","(12.0, 16.0, 15.028571428571428)","(9.0, 11.0, 10.5)","(19.0, 32.0, 30.5)","(4.0, 4.7, 4.6305555555555555)","(7.5, 8.8, 8.563636363636364)"
04-01-2023 10:25:25.066972,"(1.8, 2.3, 2.286363636363636)","(21.0, 32.0, 26.96)","(12.0, 16.0, 14.0)","(9.0, 11.0, 10.593023255813954)","(19.0, 32.0, 30.5)","(4.0, 4.8, 4.626950354609929)","(7.5, 8.8, 8.64)"
04-01-2023 10:25:26.169436,"(1.8, 2.32, 2.3)","(21.0, 32.0, 26.96)","(12.0, 15.0, 13.444444444444445)","(9.0, 11.5, 10.59375)","(19.0, 32.0, 29.27777777777778)","(4.0, 4.8, 4.629007633587786)","(7.5, 8.8, 8.733333333333334)"
04-01-2023 10:25:27.313533,"(1.8, 2.3, 2.271034482758621)","(21.0, 30.0, 29.375)","(12.0, 14.5, 12.941176470588236)","(9.0, 11.5, 10.61111111111111)","(19.0, 32.0, 29.421052631578945)","(4.0, 4.8, 4.745454545454545)","(7.5, 8.8, 8.860000000000001)"
04-01-2023 10:25:28.411226,"(1.8, 2.32, 2.3144444444444443)","(21.0, 30.0, 29.375)","(12.0, 14.0, 13.414634146341463)","(9.0, 11.5, 10.61111111111111)","(19.0, 32.0, 29.27777777777778)","(4.0, 4.8, 4.548148148148148)","(7.5, 9.0, 8.733333333333333)"
04-01-2023 10:25:29.398952,"(1.8, 2.36, 2.337142857142857)","(21.0, 30.0, 29.375)","(12.0, 14.0, 13.414634146341463)","(9.0, 11.5, 10.61111111111111)","(19.0, 32.0, 29.27777777777778)","(4.0, 4.6, 4.551724137931035)","(7.5, 9.0, 8.85)"
04-01-2023 10:25:30.362228,"(1.8, 2.36, 2.3252631578947365)","(21.0, 30.0, 29.375)","(12.0, 13.5, 13.115384615384615)","(9.0, 11.5, 10.794117647058824)","(19.0, 32.0, 27.88235294117647)","(4.0, 4.6, 4.551724137931035)","(7.5, 9.0, 8.85)"
04-01-2023 10:25:31.284785,"(1.8, 2.36, 2.3252631578947365)","(21.0, 30.0, 29.375)","(12.0, 13.0, 12.935483870967742)","(9.0, 11.5, 10.794117647058824)","(19.0, 32.0, 28.666666666666668)","(4.0, 4.6, 4.551724137931035)","(7.5, 9.0, 8.85)"
04-01-2023 10:25:32.280010,"(1.8, 2.36, 2.3252631578947365)","(21.0, 30.0, 29.375)","(12.0, 13.0, 12.868421052631579)","(9.0, 11.5, 10.794117647058824)","(19.0, 32.0, 28.666666666666668)","(3.9, 4.6, 4.551724137931035)","(7.5, 9.0, 8.85)"
04-01-2023 10:25:33.238222,"(1.8, 2.36, 2.3266666666666667)","(21.0, 30.0, 29.666666666666664)","(12.0, 13.0, 12.868421052631579)","(9.0, 11.5, 10.794117647058824)","(19.0, 32.0, 28.666666666666668)","(3.9, 4.6, 4.550877192982456)","(7.5, 9.0, 8.82857142857143)"
04-01-2023 10:25:34.265627,"(1.8, 2.36, 2.3266666666666667)","(21.0, 30.0, 29.666666666666664)","(12.0, 13.0, 12.868421052631579)","(9.0, 11.5, 10.772727272727273)","(19.0, 32.0, 28.666666666666668)","(3.9, 4.6, 4.547169811320755)","(7.5, 9.0, 8.685714285714285)"
04-01-2023 10:25:35.314877,"(1.8, 2.36, 2.327857142857143)","(21.0, 30.0, 29.642857142857142)","(12.0, 13.0, 12.852941176470589)","(9.0, 11.5, 10.772727272727273)","(19.0, 32.0, 28.666666666666668)","(3.9, 4.6, 4.539130434782608)","(7.5, 9.0, 8.733333333333333)"
04-01-2023 10:25:36.324227,"(1.8, 2.4, 2.384912280701754)","(21.0, 30.0, 29.642857142857142)","(12.0, 13.0, 12.935483870967742)","(9.0, 11.5, 10.833333333333334)","(19.0, 32.0, 28.666666666666668)","(3.9, 4.6, 4.557407407407407)","(7.5, 9.0, 8.65)"
