,Tuta Grizzly,Lornas Creek,Stomp,Business Flight,Clock Watcher,Journalist,Luckies Lass,Brians Buster
08-01-2023 12:23:15.891070,"(51.0, 250.0, 200.0)","(51.0, 140.0, 130.0)","(31.0, 80.0, 76.25)","(31.0, 75.0, 65.0)","(3.7, 5.3, 5.246153846153846)","(1.14, 1.33, 1.32265625)","(51.0, 150.0, 130.0)","(91.0, 340.0, 281.6666666666667)"
08-01-2023 12:23:17.017373,"(51.0, 240.0, 168.0)","(51.0, 140.0, 130.0)","(31.0, 80.0, 75.0)","(31.0, 75.0, 65.0)","(3.7, 5.3, 5.246153846153846)","(1.14, 1.33, 1.32265625)","(51.0, 150.0, 130.0)","(91.0, 340.0, 281.6666666666667)"
08-01-2023 12:23:18.133988,"(51.0, 230.0, 215.0)","(51.0, 140.0, 132.0)","(31.0, 80.0, 75.0)","(31.0, 75.0, 60.714285714285715)","(3.7, 5.3, 5.21875)","(1.14, 1.33, 1.3265384615384617)","(51.0, 150.0, 130.0)","(91.0, 340.0, 281.6666666666667)"
08-01-2023 12:23:19.228421,"(51.0, 230.0, 215.0)","(51.0, 110.0, 105.0)","(31.0, 80.0, 75.71428571428571)","(31.0, 75.0, 70.0)","(3.7, 5.3, 5.210344827586207)","(1.14, 1.34, 1.3282758620689656)","(51.0, 150.0, 135.0)","(91.0, 340.0, 281.6666666666667)"
08-01-2023 12:23:20.321270,"(51.0, 220.0, 212.72727272727272)","(51.0, 110.0, 106.36363636363636)","(31.0, 80.0, 75.71428571428571)","(31.0, 75.0, 70.0)","(3.7, 5.3, 5.21875)","(1.14, 1.33, 1.3251063829787235)","(51.0, 150.0, 135.0)","(91.0, 340.0, 281.6666666666667)"
08-01-2023 12:23:21.392301,"(51.0, 220.0, 185.0)","(51.0, 110.0, 106.92307692307692)","(31.0, 80.0, 76.25)","(31.0, 75.0, 70.0)","(3.7, 5.3, 5.21875)","(1.14, 1.33, 1.3247272727272728)","(51.0, 150.0, 135.0)","(91.0, 340.0, 281.6666666666667)"
08-01-2023 12:23:22.514253,"(51.0, 220.0, 185.0)","(51.0, 110.0, 106.92307692307692)","(31.0, 80.0, 76.25)","(31.0, 75.0, 70.0)","(3.7, 5.3, 5.234999999999999)","(1.14, 1.33, 1.3247272727272728)","(51.0, 150.0, 135.0)","(91.0, 340.0, 281.6666666666667)"
08-01-2023 12:23:23.635000,"(51.0, 220.0, 195.0)","(51.0, 110.0, 106.92307692307692)","(31.0, 80.0, 76.25)","(31.0, 75.0, 70.0)","(3.7, 5.3, 5.372262773722628)","(1.14, 1.33, 1.3225641025641026)","(51.0, 150.0, 125.0)","(91.0, 340.0, 281.6666666666667)"
08-01-2023 12:23:24.776097,"(51.0, 220.0, 195.0)","(51.0, 110.0, 105.55555555555556)","(31.0, 80.0, 70.0)","(31.0, 75.0, 60.714285714285715)","(3.7, 5.4, 5.364285714285714)","(1.14, 1.33, 1.31855421686747)","(41.0, 160.0, 130.0)","(91.0, 340.0, 281.6666666666667)"
08-01-2023 12:23:25.875909,"(51.0, 220.0, 195.0)","(51.0, 110.0, 105.55555555555556)","(31.0, 80.0, 70.0)","(31.0, 75.0, 60.714285714285715)","(3.7, 5.5, 5.364285714285714)","(1.14, 1.32, 1.323628318584071)","(41.0, 150.0, 130.0)","(91.0, 340.0, 281.6666666666667)"
08-01-2023 12:23:26.962325,"(51.0, 220.0, 185.0)","(51.0, 110.0, 96.66666666666667)","(31.0, 80.0, 75.0)","(31.0, 75.0, 63.0)","(3.7, 5.5, 5.579166666666667)","(1.14, 1.33, 1.2903995157384989)","(41.0, 150.0, 125.71428571428571)","(91.0, 340.0, 284.0)"
08-01-2023 12:23:28.046115,"(51.0, 230.0, 176.66666666666666)","(51.0, 110.0, 105.0)","(31.0, 80.0, 75.71428571428571)","(31.0, 75.0, 71.25)","(3.7, 5.6, 5.655555555555555)","(1.14, 1.3, 1.2881034482758622)","(41.0, 160.0, 125.71428571428571)","(91.0, 340.0, 284.0)"
08-01-2023 12:23:29.059826,"(51.0, 220.0, 200.0)","(51.0, 110.0, 107.27272727272727)","(31.0, 80.0, 75.0)","(31.0, 75.0, 71.25)","(3.7, 5.8, 5.655555555555555)","(1.14, 1.29, 1.2881034482758622)","(41.0, 160.0, 125.71428571428571)","(91.0, 340.0, 290.0)"
08-01-2023 12:23:30.092549,"(51.0, 210.0, 190.0)","(51.0, 110.0, 107.27272727272727)","(31.0, 80.0, 75.0)","(31.0, 75.0, 71.25)","(3.7, 6.0, 5.800000000000001)","(1.14, 1.29, 1.2811963882618511)","(41.0, 150.0, 130.0)","(91.0, 330.0, 290.0)"
08-01-2023 12:23:31.124213,"(51.0, 210.0, 190.0)","(51.0, 110.0, 107.27272727272727)","(31.0, 80.0, 75.0)","(31.0, 75.0, 70.55555555555556)","(3.7, 5.9, 5.821052631578947)","(1.14, 1.3, 1.2811963882618511)","(41.0, 150.0, 130.0)","(91.0, 330.0, 290.0)"
08-01-2023 12:23:32.187687,"(51.0, 210.0, 187.5)","(51.0, 110.0, 107.27272727272727)","(31.0, 80.0, 75.0)","(31.0, 75.0, 70.55555555555556)","(3.7, 5.9, 5.821052631578947)","(1.14, 1.3, 1.2811963882618511)","(41.0, 150.0, 130.0)","(91.0, 330.0, 290.0)"
08-01-2023 12:23:33.250245,"(51.0, 210.0, 187.5)","(51.0, 110.0, 107.27272727272727)","(31.0, 80.0, 75.0)","(31.0, 75.0, 70.55555555555556)","(3.7, 5.9, 5.816666666666667)","(1.14, 1.3, 1.2840458015267175)","(41.0, 150.0, 108.57142857142857)","(91.0, 330.0, 281.6666666666667)"
08-01-2023 12:23:34.378647,"(51.0, 260.0, 206.66666666666666)","(51.0, 110.0, 102.5)","(31.0, 80.0, 73.33333333333333)","(31.0, 75.0, 67.0)","(3.7, 5.9, 5.841176470588236)","(1.14, 1.29, 1.2840458015267175)","(41.0, 160.0, 108.57142857142857)","(91.0, 340.0, 300.0)"
08-01-2023 12:23:35.549371,"(51.0, 250.0, 164.28571428571428)","(51.0, 110.0, 105.0)","(31.0, 90.0, 79.0625)","(31.0, 75.0, 67.0)","(3.7, 5.9, 5.841176470588236)","(1.14, 1.29, 1.2840458015267175)","(41.0, 160.0, 108.57142857142857)","(91.0, 340.0, 300.0)"
08-01-2023 12:23:36.732659,"(51.0, 250.0, 164.28571428571428)","(51.0, 110.0, 105.0)","(31.0, 90.0, 79.0625)","(31.0, 75.0, 70.55555555555556)","(3.7, 5.9, 5.841176470588235)","(1.14, 1.29, 1.2776439790575917)","(41.0, 160.0, 125.71428571428571)","(91.0, 340.0, 300.0)"
08-01-2023 12:23:37.903163,"(51.0, 250.0, 164.28571428571428)","(51.0, 140.0, 135.0)","(31.0, 90.0, 82.85714285714286)","(31.0, 75.0, 70.55555555555556)","(3.7, 6.0, 5.83125)","(1.14, 1.29, 1.279864864864865)","(41.0, 160.0, 130.0)","(91.0, 340.0, 300.0)"
08-01-2023 12:23:39.045599,"(51.0, 240.0, 165.0)","(51.0, 130.0, 123.33333333333334)","(31.0, 90.0, 82.85714285714286)","(31.0, 75.0, 70.55555555555556)","(3.7, 6.0, 5.83125)","(1.14, 1.28, 1.279864864864865)","(41.0, 150.0, 130.0)","(91.0, 340.0, 300.0)"
08-01-2023 12:23:40.168576,"(51.0, 240.0, 165.0)","(51.0, 130.0, 121.0)","(31.0, 90.0, 82.0)","(31.0, 75.0, 71.25)","(3.7, 6.0, 5.925)","(1.14, 1.28, 1.2764)","(41.0, 150.0, 130.0)","(91.0, 340.0, 300.0)"
08-01-2023 12:23:41.310938,"(51.0, 240.0, 165.0)","(51.0, 130.0, 123.33333333333334)","(31.0, 90.0, 82.0)","(31.0, 75.0, 69.375)","(3.7, 6.0, 6.005714285714285)","(1.14, 1.28, 1.2736842105263158)","(41.0, 150.0, 123.33333333333333)","(91.0, 340.0, 300.0)"
08-01-2023 12:23:42.370966,"(51.0, 240.0, 165.0)","(51.0, 130.0, 118.33333333333333)","(31.0, 90.0, 80.0)","(31.0, 75.0, 69.375)","(3.7, 6.2, 6.005714285714285)","(1.14, 1.28, 1.2723404255319148)","(41.0, 150.0, 117.14285714285714)","(91.0, 340.0, 303.6363636363636)"
08-01-2023 12:23:43.396452,"(51.0, 240.0, 180.0)","(51.0, 130.0, 124.16666666666666)","(31.0, 85.0, 83.125)","(31.0, 75.0, 70.9090909090909)","(3.7, 6.2, 6.0625)","(1.14, 1.28, 1.274857142857143)","(41.0, 160.0, 117.14285714285714)","(91.0, 340.0, 303.6363636363636)"
08-01-2023 12:23:44.441137,"(51.0, 240.0, 180.0)","(51.0, 130.0, 124.16666666666666)","(31.0, 85.0, 83.125)","(31.0, 75.0, 70.9090909090909)","(3.7, 6.2, 6.0625)","(1.14, 1.28, 1.2735714285714286)","(41.0, 160.0, 130.0)","(91.0, 340.0, 303.6363636363636)"
08-01-2023 12:23:45.445840,"(51.0, 240.0, 180.0)","(51.0, 130.0, 125.0)","(31.0, 85.0, 83.125)","(31.0, 75.0, 71.25)","(3.7, 6.2, 5.99375)","(1.14, 1.28, 1.2737016574585636)","(41.0, 160.0, 130.0)","(91.0, 340.0, 298.3333333333333)"
08-01-2023 12:23:46.505167,"(51.0, 240.0, 195.0)","(61.0, 130.0, 126.0)","(31.0, 85.0, 83.125)","(31.0, 75.0, 71.25)","(3.8, 6.2, 5.99375)","(1.14, 1.28, 1.2737016574585636)","(51.0, 160.0, 130.0)","(91.0, 340.0, 298.3333333333333)"
08-01-2023 12:23:47.576183,"(51.0, 240.0, 195.0)","(61.0, 130.0, 127.77777777777777)","(31.0, 85.0, 83.125)","(31.0, 75.0, 71.25)","(3.8, 6.2, 5.99375)","(1.14, 1.28, 1.2737016574585636)","(51.0, 160.0, 130.0)","(91.0, 340.0, 298.3333333333333)"
08-01-2023 12:23:48.643621,"(51.0, 240.0, 180.0)","(61.0, 130.0, 126.0)","(31.0, 85.0, 80.0)","(31.0, 75.0, 71.25)","(3.8, 6.2, 5.99375)","(1.14, 1.28, 1.2737016574585636)","(51.0, 160.0, 130.0)","(91.0, 340.0, 298.3333333333333)"
08-01-2023 12:23:49.790455,"(51.0, 240.0, 180.0)","(61.0, 130.0, 126.0)","(31.0, 85.0, 80.0)","(31.0, 75.0, 71.25)","(3.8, 6.2, 5.99375)","(1.14, 1.28, 1.2743478260869565)","(51.0, 160.0, 130.0)","(91.0, 340.0, 281.6666666666667)"
08-01-2023 12:23:50.921245,"(51.0, 240.0, 180.0)","(61.0, 130.0, 126.0)","(31.0, 85.0, 80.0)","(31.0, 75.0, 72.5)","(3.8, 6.2, 5.99375)","(1.14, 1.28, 1.2761467889908258)","(51.0, 160.0, 125.71428571428571)","(91.0, 340.0, 281.6666666666667)"
08-01-2023 12:23:52.002251,"(51.0, 240.0, 180.0)","(61.0, 130.0, 124.0)","(31.0, 85.0, 80.0)","(31.0, 75.0, 71.25)","(3.8, 6.2, 5.99375)","(1.14, 1.28, 1.2717948717948717)","(51.0, 160.0, 108.57142857142857)","(91.0, 340.0, 281.6666666666667)"
08-01-2023 12:23:53.051276,"(51.0, 240.0, 180.0)","(61.0, 130.0, 124.16666666666666)","(31.0, 85.0, 80.0)","(31.0, 75.0, 70.0)","(3.8, 6.2, 6.025)","(1.14, 1.28, 1.2717948717948717)","(51.0, 160.0, 125.71428571428571)","(91.0, 340.0, 281.6666666666667)"
08-01-2023 12:23:54.044327,"(51.0, 240.0, 180.0)","(61.0, 130.0, 127.5)","(31.0, 85.0, 77.5)","(31.0, 65.0, 64.16666666666667)","(3.8, 6.2, 6.025)","(1.14, 1.28, 1.273469387755102)","(51.0, 160.0, 125.71428571428571)","(91.0, 340.0, 298.3333333333333)"
08-01-2023 12:23:55.024708,"(51.0, 240.0, 195.0)","(61.0, 130.0, 127.77777777777777)","(31.0, 85.0, 77.5)","(31.0, 65.0, 64.23076923076923)","(3.8, 6.2, 6.092307692307692)","(1.14, 1.28, 1.2745217391304349)","(51.0, 160.0, 125.71428571428571)","(91.0, 340.0, 298.3333333333333)"
08-01-2023 12:23:56.121745,"(51.0, 240.0, 180.0)","(61.0, 130.0, 127.77777777777777)","(31.0, 85.0, 77.5)","(31.0, 65.0, 64.23076923076923)","(3.8, 6.2, 6.092307692307692)","(1.14, 1.28, 1.274)","(51.0, 160.0, 130.0)","(91.0, 340.0, 317.27272727272725)"
08-01-2023 12:23:57.254269,"(51.0, 240.0, 180.0)","(61.0, 130.0, 127.77777777777777)","(31.0, 90.0, 76.66666666666667)","(31.0, 65.0, 64.23076923076923)","(3.8, 6.2, 6.092307692307692)","(1.14, 1.28, 1.2752112676056337)","(51.0, 160.0, 130.0)","(91.0, 340.0, 317.27272727272725)"
08-01-2023 12:23:58.401868,"(51.0, 240.0, 180.0)","(61.0, 140.0, 136.66666666666666)","(31.0, 90.0, 76.66666666666667)","(31.0, 65.0, 63.75)","(3.8, 6.2, 6.072727272727273)","(1.14, 1.28, 1.2703401360544218)","(51.0, 160.0, 117.14285714285714)","(91.0, 340.0, 317.27272727272725)"
08-01-2023 12:23:59.522791,"(51.0, 240.0, 180.0)","(61.0, 140.0, 134.0)","(31.0, 90.0, 76.66666666666667)","(31.0, 65.0, 60.0)","(3.8, 6.2, 6.072727272727273)","(1.14, 1.28, 1.2703401360544218)","(51.0, 160.0, 117.14285714285714)","(91.0, 340.0, 320.0)"
08-01-2023 12:24:00.699014,"(51.0, 240.0, 180.0)","(61.0, 140.0, 126.66666666666667)","(31.0, 90.0, 76.66666666666667)","(31.0, 65.0, 60.0)","(3.8, 6.2, 6.072727272727273)","(1.14, 1.28, 1.2703401360544218)","(51.0, 160.0, 117.14285714285714)","(91.0, 340.0, 320.0)"
08-01-2023 12:24:01.867759,"(51.0, 240.0, 180.0)","(61.0, 140.0, 126.66666666666667)","(31.0, 90.0, 76.66666666666667)","(31.0, 65.0, 63.8)","(3.8, 6.2, 6.072727272727273)","(1.14, 1.28, 1.2703401360544218)","(51.0, 160.0, 130.0)","(91.0, 340.0, 320.0)"
08-01-2023 12:24:03.013791,"(51.0, 240.0, 180.0)","(61.0, 140.0, 130.0)","(31.0, 90.0, 76.66666666666667)","(31.0, 65.0, 63.5)","(3.8, 6.2, 6.1692307692307695)","(1.14, 1.28, 1.2661257606490872)","(51.0, 160.0, 130.0)","(91.0, 340.0, 320.0)"
08-01-2023 12:24:04.025717,"(51.0, 240.0, 195.0)","(61.0, 140.0, 135.0)","(31.0, 90.0, 76.66666666666667)","(31.0, 65.0, 58.333333333333336)","(3.8, 6.2, 6.1692307692307695)","(1.14, 1.28, 1.2661257606490872)","(51.0, 160.0, 130.0)","(91.0, 340.0, 320.0)"
08-01-2023 12:24:05.055276,"(51.0, 250.0, 197.5)","(61.0, 140.0, 135.0)","(31.0, 90.0, 72.85714285714286)","(31.0, 65.0, 58.333333333333336)","(3.8, 6.2, 6.1692307692307695)","(1.14, 1.28, 1.2644573643410852)","(51.0, 160.0, 130.0)","(91.0, 340.0, 320.0)"
08-01-2023 12:24:05.992851,"(51.0, 250.0, 197.5)","(61.0, 140.0, 135.0)","(31.0, 90.0, 72.85714285714286)","(31.0, 65.0, 58.333333333333336)","(3.8, 6.4, 6.133333333333334)","(1.14, 1.28, 1.2640873015873015)","(51.0, 160.0, 130.0)","(91.0, 340.0, 320.0)"
08-01-2023 12:24:07.003322,"(51.0, 250.0, 210.0)","(61.0, 140.0, 132.0)","(31.0, 90.0, 72.85714285714286)","(31.0, 65.0, 62.5)","(3.8, 6.4, 6.1692307692307695)","(1.14, 1.28, 1.264824355971897)","(51.0, 160.0, 130.0)","(91.0, 340.0, 287.14285714285717)"
08-01-2023 12:24:07.997077,"(51.0, 240.0, 210.0)","(61.0, 140.0, 132.0)","(31.0, 90.0, 72.85714285714286)","(31.0, 65.0, 62.5)","(3.8, 6.4, 6.1692307692307695)","(1.14, 1.28, 1.264824355971897)","(51.0, 160.0, 130.0)","(91.0, 300.0, 287.14285714285717)"
08-01-2023 12:24:09.092367,"(71.0, 250.0, 183.33333333333334)","(61.0, 160.0, 120.0)","(31.0, 100.0, 80.9090909090909)","(31.0, 60.0, 57.142857142857146)","(4.2, 6.8, 6.5)","(1.1, 1.25, 1.2511320754716981)","(51.0, 160.0, 133.33333333333334)","(101.0, 300.0, 294.0)"
08-01-2023 12:24:10.222930,"(71.0, 250.0, 183.33333333333334)","(61.0, 170.0, 122.0)","(31.0, 100.0, 79.0)","(31.0, 60.0, 54.285714285714285)","(4.2, 6.8, 6.5)","(1.1, 1.26, 1.2505504587155962)","(51.0, 160.0, 136.0)","(101.0, 300.0, 292.5)"
08-01-2023 12:24:11.368968,"(71.0, 250.0, 183.33333333333334)","(61.0, 160.0, 142.0)","(31.0, 90.0, 80.0)","(31.0, 65.0, 61.42857142857143)","(4.2, 6.6, 6.5)","(1.1, 1.26, 1.2505504587155962)","(51.0, 160.0, 140.0)","(101.0, 300.0, 294.0)"
08-01-2023 12:24:12.463417,"(71.0, 250.0, 188.75)","(61.0, 160.0, 148.0)","(31.0, 90.0, 85.0)","(31.0, 65.0, 61.42857142857143)","(4.2, 6.6, 6.5)","(1.1, 1.26, 1.2505504587155962)","(51.0, 160.0, 140.0)","(101.0, 300.0, 294.0)"
08-01-2023 12:24:13.523772,"(71.0, 250.0, 188.75)","(61.0, 160.0, 148.0)","(31.0, 90.0, 85.0)","(31.0, 65.0, 61.42857142857143)","(4.2, 6.6, 6.5)","(1.1, 1.26, 1.2491216216216217)","(51.0, 160.0, 140.0)","(101.0, 300.0, 294.0)"
08-01-2023 12:24:14.542260,"(71.0, 250.0, 203.33333333333334)","(61.0, 170.0, 150.0)","(31.0, 90.0, 85.0)","(31.0, 65.0, 61.42857142857143)","(4.2, 6.6, 6.5)","(1.1, 1.26, 1.2473529411764706)","(51.0, 160.0, 140.0)","(101.0, 300.0, 294.0)"
08-01-2023 12:24:15.581113,"(71.0, 250.0, 203.33333333333334)","(61.0, 180.0, 167.5)","(31.0, 90.0, 85.0)","(31.0, 65.0, 61.42857142857143)","(4.2, 6.8, 6.766666666666667)","(1.1, 1.25, 1.2473529411764706)","(51.0, 160.0, 120.0)","(101.0, 300.0, 294.0)"
08-01-2023 12:24:16.660801,"(71.0, 250.0, 203.33333333333334)","(61.0, 180.0, 168.33333333333331)","(31.0, 90.0, 82.5)","(31.0, 65.0, 59.0)","(4.2, 6.8, 6.766666666666667)","(1.1, 1.25, 1.2478048780487805)","(51.0, 160.0, 120.0)","(101.0, 300.0, 301.1111111111111)"
08-01-2023 12:24:17.854531,"(71.0, 250.0, 183.33333333333334)","(61.0, 180.0, 172.22222222222223)","(31.0, 90.0, 86.0)","(31.0, 65.0, 59.0)","(4.2, 6.8, 6.7625)","(1.1, 1.25, 1.2478947368421052)","(51.0, 160.0, 120.0)","(101.0, 340.0, 301.1111111111111)"
08-01-2023 12:24:18.947006,"(71.0, 250.0, 183.33333333333334)","(61.0, 180.0, 172.22222222222223)","(31.0, 90.0, 86.0)","(31.0, 65.0, 59.0)","(4.2, 6.8, 6.6499999999999995)","(1.1, 1.25, 1.2469186046511629)","(51.0, 160.0, 133.33333333333334)","(101.0, 340.0, 301.1111111111111)"
08-01-2023 12:24:20.016047,"(71.0, 250.0, 203.33333333333334)","(61.0, 200.0, 165.71428571428572)","(41.0, 90.0, 86.0)","(31.0, 65.0, 61.25)","(4.2, 6.8, 6.6499999999999995)","(1.1, 1.25, 1.247125748502994)","(51.0, 160.0, 133.33333333333334)","(101.0, 340.0, 301.1111111111111)"
08-01-2023 12:24:21.144734,"(71.0, 250.0, 203.33333333333334)","(61.0, 200.0, 165.71428571428572)","(41.0, 90.0, 82.5)","(31.0, 65.0, 61.25)","(4.2, 6.6, 6.706666666666667)","(1.1, 1.26, 1.2409302325581395)","(51.0, 160.0, 140.0)","(101.0, 340.0, 301.1111111111111)"
08-01-2023 12:24:22.298827,"(71.0, 250.0, 203.33333333333334)","(61.0, 180.0, 170.0)","(41.0, 95.0, 81.66666666666667)","(31.0, 65.0, 61.42857142857143)","(4.2, 6.8, 6.771428571428571)","(1.1, 1.25, 1.2448235294117647)","(51.0, 160.0, 140.0)","(101.0, 340.0, 301.1111111111111)"
08-01-2023 12:24:23.433412,"(71.0, 250.0, 210.0)","(61.0, 180.0, 170.0)","(41.0, 95.0, 91.36363636363636)","(31.0, 65.0, 61.42857142857143)","(4.2, 6.8, 6.779999999999999)","(1.09, 1.25, 1.2386497890295358)","(51.0, 160.0, 140.0)","(101.0, 340.0, 301.1111111111111)"
08-01-2023 12:24:24.547404,"(71.0, 250.0, 210.0)","(61.0, 180.0, 165.0)","(41.0, 95.0, 91.36363636363636)","(31.0, 65.0, 59.44444444444444)","(4.2, 6.8, 6.776470588235294)","(1.09, 1.24, 1.23925)","(51.0, 160.0, 130.0)","(101.0, 340.0, 301.1111111111111)"
08-01-2023 12:24:25.575823,"(71.0, 250.0, 210.0)","(61.0, 180.0, 155.0)","(41.0, 95.0, 91.36363636363636)","(31.0, 65.0, 59.44444444444444)","(4.2, 6.8, 6.905263157894737)","(1.09, 1.24, 1.2396598639455783)","(51.0, 160.0, 130.0)","(101.0, 340.0, 301.1111111111111)"
08-01-2023 12:24:26.634487,"(71.0, 250.0, 225.0)","(61.0, 180.0, 163.33333333333334)","(41.0, 95.0, 93.0)","(31.0, 65.0, 59.44444444444444)","(4.2, 7.0, 6.9363636363636365)","(1.09, 1.24, 1.2385135135135135)","(51.0, 160.0, 146.66666666666666)","(101.0, 340.0, 301.1111111111111)"
08-01-2023 12:24:27.683001,"(71.0, 250.0, 225.0)","(61.0, 180.0, 173.33333333333334)","(41.0, 95.0, 92.77777777777777)","(31.0, 65.0, 61.42857142857143)","(4.2, 7.0, 6.9363636363636365)","(1.09, 1.24, 1.2385135135135135)","(51.0, 160.0, 146.66666666666666)","(101.0, 340.0, 301.1111111111111)"
08-01-2023 12:24:28.759695,"(71.0, 250.0, 225.0)","(71.0, 180.0, 173.33333333333334)","(41.0, 95.0, 92.77777777777777)","(31.0, 65.0, 61.42857142857143)","(4.2, 7.0, 6.988235294117647)","(1.09, 1.24, 1.2365)","(51.0, 160.0, 146.66666666666666)","(101.0, 340.0, 301.1111111111111)"
08-01-2023 12:24:29.830769,"(71.0, 250.0, 210.0)","(71.0, 180.0, 173.33333333333334)","(41.0, 95.0, 92.77777777777777)","(31.0, 65.0, 61.42857142857143)","(4.2, 7.0, 6.988235294117647)","(1.09, 1.24, 1.2361486486486486)","(51.0, 160.0, 146.66666666666666)","(101.0, 340.0, 301.1111111111111)"
08-01-2023 12:24:30.921016,"(71.0, 250.0, 210.0)","(71.0, 180.0, 173.33333333333334)","(41.0, 95.0, 92.77777777777777)","(31.0, 65.0, 61.42857142857143)","(4.2, 7.0, 6.992857142857143)","(1.09, 1.24, 1.2341743119266055)","(51.0, 160.0, 146.66666666666666)","(101.0, 340.0, 301.1111111111111)"
08-01-2023 12:24:31.949203,"(71.0, 250.0, 210.0)","(71.0, 180.0, 173.33333333333334)","(41.0, 95.0, 92.77777777777777)","(31.0, 65.0, 61.42857142857143)","(4.2, 7.0, 6.992)","(1.09, 1.24, 1.2341743119266055)","(51.0, 160.0, 146.66666666666666)","(101.0, 340.0, 301.1111111111111)"
08-01-2023 12:24:32.994692,"(71.0, 250.0, 210.0)","(71.0, 180.0, 175.0)","(41.0, 95.0, 92.77777777777777)","(31.0, 65.0, 60.0)","(4.2, 7.0, 6.946511627906976)","(1.09, 1.24, 1.2335532994923857)","(51.0, 160.0, 120.0)","(101.0, 340.0, 301.1111111111111)"
08-01-2023 12:24:34.054965,"(71.0, 250.0, 210.0)","(71.0, 200.0, 165.0)","(41.0, 95.0, 92.5)","(31.0, 65.0, 60.0)","(4.2, 7.4, 7.1)","(1.09, 1.24, 1.2296969696969697)","(51.0, 160.0, 120.0)","(101.0, 340.0, 301.1111111111111)"
08-01-2023 12:24:35.097052,"(71.0, 250.0, 232.0)","(71.0, 180.0, 155.0)","(41.0, 100.0, 93.84615384615384)","(31.0, 65.0, 60.0)","(4.4, 7.2, 7.1)","(1.08, 1.23, 1.2296969696969697)","(51.0, 160.0, 120.0)","(101.0, 340.0, 301.1111111111111)"
08-01-2023 12:24:36.158445,"(71.0, 250.0, 232.0)","(71.0, 180.0, 155.0)","(41.0, 100.0, 93.84615384615384)","(31.0, 65.0, 60.0)","(4.4, 7.2, 7.1)","(1.08, 1.23, 1.2280357142857143)","(51.0, 160.0, 140.0)","(101.0, 340.0, 301.1111111111111)"
08-01-2023 12:24:37.271384,"(71.0, 250.0, 232.0)","(71.0, 180.0, 172.5)","(41.0, 100.0, 93.84615384615384)","(31.0, 65.0, 62.5)","(4.4, 7.2, 6.859999999999999)","(1.08, 1.24, 1.2324293785310734)","(51.0, 160.0, 140.0)","(101.0, 340.0, 301.1111111111111)"
08-01-2023 12:24:38.350109,"(71.0, 250.0, 196.66666666666666)","(71.0, 180.0, 172.5)","(41.0, 100.0, 93.84615384615384)","(31.0, 65.0, 63.75)","(4.4, 7.0, 7.0)","(1.08, 1.24, 1.222625)","(51.0, 160.0, 146.66666666666666)","(101.0, 340.0, 305.0)"
08-01-2023 12:24:39.363926,"(71.0, 240.0, 193.33333333333334)","(71.0, 210.0, 162.85714285714286)","(41.0, 100.0, 94.54545454545455)","(31.0, 65.0, 63.333333333333336)","(4.4, 7.2, 7.1)","(1.08, 1.24, 1.2272222222222222)","(51.0, 160.0, 146.66666666666666)","(101.0, 340.0, 301.1111111111111)"
08-01-2023 12:24:40.399104,"(71.0, 240.0, 193.33333333333334)","(71.0, 210.0, 162.85714285714286)","(41.0, 100.0, 93.33333333333333)","(31.0, 70.0, 67.5)","(4.4, 7.2, 6.98)","(1.08, 1.23, 1.2284375)","(51.0, 160.0, 146.66666666666666)","(101.0, 340.0, 301.1111111111111)"
08-01-2023 12:24:41.377235,"(71.0, 240.0, 200.0)","(71.0, 210.0, 162.85714285714286)","(41.0, 100.0, 93.33333333333333)","(31.0, 70.0, 67.5)","(4.4, 7.0, 6.98)","(1.08, 1.23, 1.2284375)","(51.0, 160.0, 130.0)","(101.0, 340.0, 301.1111111111111)"
08-01-2023 12:24:42.370986,"(71.0, 240.0, 193.33333333333334)","(71.0, 210.0, 155.0)","(41.0, 100.0, 92.3076923076923)","(31.0, 70.0, 67.0)","(4.4, 7.2, 7.111111111111112)","(1.08, 1.23, 1.228611111111111)","(51.0, 160.0, 130.0)","(101.0, 340.0, 301.1111111111111)"
08-01-2023 12:24:43.399721,"(71.0, 240.0, 224.0)","(71.0, 210.0, 155.0)","(41.0, 100.0, 96.0)","(31.0, 70.0, 67.0)","(4.4, 7.2, 7.111111111111112)","(1.08, 1.23, 1.228611111111111)","(51.0, 160.0, 130.0)","(101.0, 340.0, 301.1111111111111)"
08-01-2023 12:24:44.427700,"(71.0, 250.0, 196.66666666666666)","(71.0, 210.0, 155.0)","(41.0, 100.0, 96.0)","(31.0, 75.0, 68.57142857142857)","(4.6, 7.2, 7.090909090909091)","(1.06, 1.24, 1.2297474747474748)","(51.0, 160.0, 146.66666666666666)","(101.0, 340.0, 301.1111111111111)"
08-01-2023 12:24:45.484205,"(71.0, 250.0, 196.66666666666666)","(71.0, 210.0, 167.69230769230768)","(41.0, 100.0, 96.0)","(31.0, 75.0, 69.0)","(4.6, 7.2, 7.107692307692307)","(1.06, 1.23, 1.2287878787878788)","(51.0, 160.0, 146.66666666666666)","(101.0, 340.0, 301.1111111111111)"
08-01-2023 12:24:46.577304,"(71.0, 250.0, 210.0)","(71.0, 210.0, 168.33333333333334)","(41.0, 100.0, 95.0)","(31.0, 75.0, 68.33333333333333)","(4.6, 7.2, 7.073684210526316)","(1.06, 1.23, 1.2287878787878788)","(51.0, 160.0, 146.66666666666666)","(101.0, 340.0, 301.1111111111111)"
