,Bucked Tooth,Unnamed Soldier,Roll Dem Bones,Grumpelstiltskin,Scotty Silver,Grand Fiber,Shackled,Fu Man Sue
07-01-2023 09:57:32.397609,"(9.0, 9.4, 9.16)","(18.0, 46.0, 44.93333333333334)","(11.0, 13.5, 12.785714285714286)","(2.6, 3.05, 2.9477272727272728)","(9.0, 11.5, 11.214285714285714)","(4.8, 7.0, 6.936)","(17.0, 40.0, 39.714285714285715)","(4.6, 6.0, 5.8)"
07-01-2023 09:57:33.495441,"(9.0, 9.4, 9.16)","(18.0, 44.0, 43.07692307692308)","(11.0, 13.5, 12.785714285714286)","(2.6, 3.05, 2.9477272727272728)","(9.0, 11.5, 11.214285714285714)","(4.8, 7.0, 6.936)","(17.0, 40.0, 39.714285714285715)","(4.6, 6.0, 5.68)"
07-01-2023 09:57:34.561846,"(9.0, 9.4, 9.16)","(18.0, 44.0, 43.07692307692308)","(11.0, 13.5, 12.785714285714286)","(2.6, 3.0, 2.877272727272727)","(9.0, 11.5, 11.214285714285714)","(4.8, 7.0, 6.958974358974359)","(17.0, 40.0, 39.875)","(4.6, 6.0, 5.68)"
07-01-2023 09:57:35.715473,"(9.0, 9.4, 9.16)","(21.0, 44.0, 43.07692307692308)","(11.0, 13.5, 12.785714285714286)","(2.6, 3.05, 2.8857142857142857)","(9.0, 11.5, 11.214285714285714)","(4.8, 7.0, 6.958974358974359)","(17.0, 40.0, 39.875)","(4.6, 6.0, 5.68)"
07-01-2023 09:57:36.749214,"(9.0, 9.4, 8.990909090909092)","(21.0, 44.0, 43.2)","(11.0, 13.5, 13.03125)","(2.6, 2.9, 2.8857142857142857)","(9.0, 11.5, 11.214285714285714)","(4.8, 7.0, 6.911111111111111)","(17.0, 40.0, 39.875)","(4.6, 6.0, 5.68)"
07-01-2023 09:57:37.852606,"(9.0, 9.2, 9.093333333333332)","(21.0, 46.0, 44.93333333333334)","(11.0, 13.5, 13.03125)","(2.6, 3.0, 3.01)","(9.0, 11.5, 11.214285714285714)","(4.8, 7.0, 6.911111111111111)","(17.0, 40.0, 39.875)","(4.6, 6.0, 5.666666666666666)"
07-01-2023 09:57:38.978000,"(9.0, 8.8, 8.55)","(21.0, 46.0, 44.93333333333334)","(11.0, 13.5, 13.03125)","(2.6, 3.05, 3.0425925925925923)","(9.0, 11.5, 11.214285714285714)","(4.8, 7.0, 6.965217391304348)","(17.0, 40.0, 39.875)","(4.6, 6.0, 5.642857142857142)"
07-01-2023 09:57:40.158413,"(9.0, 8.8, 8.430769230769231)","(21.0, 46.0, 44.93333333333334)","(11.0, 13.5, 12.75)","(2.6, 3.05, 3.0218518518518516)","(9.0, 11.5, 11.214285714285714)","(4.8, 7.2, 7.105263157894737)","(17.0, 40.0, 39.875)","(4.6, 5.9, 5.642857142857142)"
07-01-2023 09:57:41.377168,"(9.0, 8.8, 8.35)","(21.0, 44.0, 43.2)","(11.0, 13.5, 12.583333333333334)","(2.6, 3.05, 3.0428571428571427)","(9.0, 11.5, 11.214285714285714)","(4.8, 7.2, 7.159090909090909)","(17.0, 40.0, 39.875)","(4.6, 5.9, 5.642857142857142)"
07-01-2023 09:57:42.609899,"(9.0, 8.8, 8.35)","(21.0, 44.0, 43.2)","(11.0, 13.5, 12.583333333333334)","(2.6, 3.1, 3.0485714285714285)","(9.0, 11.5, 11.214285714285714)","(4.8, 7.2, 7.159090909090909)","(17.0, 40.0, 39.875)","(4.6, 5.9, 5.642857142857142)"
07-01-2023 09:57:43.910484,"(9.0, 8.8, 8.35)","(21.0, 44.0, 43.2)","(11.0, 13.5, 12.583333333333334)","(2.6, 3.1, 3.0485714285714285)","(9.0, 11.5, 11.214285714285714)","(4.8, 7.2, 7.159090909090909)","(17.0, 40.0, 39.875)","(4.6, 5.9, 5.63)"
07-01-2023 09:57:45.118235,"(8.5, 8.8, 8.2)","(21.0, 44.0, 43.2)","(11.0, 13.5, 12.583333333333334)","(2.6, 3.1, 2.95)","(9.0, 11.5, 11.214285714285714)","(4.8, 7.2, 7.152631578947369)","(18.0, 40.0, 39.87096774193549)","(4.4, 5.9, 5.48)"
07-01-2023 09:57:46.242062,"(8.5, 8.4, 8.17142857142857)","(21.0, 46.0, 44.93333333333334)","(11.0, 13.5, 12.583333333333334)","(2.6, 3.1, 2.9749999999999996)","(9.0, 11.5, 11.214285714285714)","(4.8, 7.2, 7.175757575757576)","(18.0, 40.0, 39.714285714285715)","(4.4, 5.5, 5.375)"
07-01-2023 09:57:47.447485,"(8.5, 8.4, 8.17142857142857)","(21.0, 46.0, 44.93333333333334)","(11.0, 13.5, 12.583333333333334)","(2.6, 3.05, 2.9749999999999996)","(9.0, 11.5, 11.214285714285714)","(4.8, 7.2, 7.175757575757576)","(18.0, 40.0, 39.5)","(4.4, 5.9, 5.568421052631579)"
07-01-2023 09:57:48.641370,"(8.5, 8.4, 8.169230769230769)","(21.0, 46.0, 44.5)","(11.0, 13.5, 12.583333333333334)","(2.6, 3.05, 2.9633333333333334)","(9.0, 11.5, 11.214285714285714)","(4.8, 7.2, 7.175757575757576)","(18.0, 40.0, 39.5)","(4.4, 5.9, 5.552941176470588)"
07-01-2023 09:57:49.829190,"(8.5, 8.4, 8.169230769230769)","(21.0, 48.0, 46.125)","(11.0, 13.5, 12.583333333333334)","(2.6, 3.05, 2.9633333333333334)","(9.0, 11.5, 11.214285714285714)","(4.8, 7.2, 7.180952380952381)","(18.0, 40.0, 39.5)","(4.4, 5.8, 5.594285714285714)"
07-01-2023 09:57:51.068564,"(8.5, 8.4, 8.169230769230769)","(21.0, 48.0, 40.5)","(11.0, 13.5, 12.825)","(2.6, 3.05, 2.9633333333333334)","(9.0, 11.5, 11.214285714285714)","(4.8, 7.2, 7.180952380952381)","(18.0, 40.0, 39.5)","(4.4, 5.8, 5.542857142857143)"
07-01-2023 09:57:52.241200,"(8.5, 8.4, 8.169230769230769)","(21.0, 48.0, 41.0)","(11.0, 13.5, 13.03125)","(2.6, 3.05, 3.06)","(9.0, 11.5, 11.214285714285714)","(4.8, 7.2, 7.180952380952381)","(18.0, 40.0, 39.5)","(4.4, 5.8, 5.525)"
07-01-2023 09:57:53.464066,"(8.5, 8.6, 8.12)","(21.0, 48.0, 41.0)","(11.0, 13.5, 13.03125)","(2.6, 3.1, 3.0642857142857145)","(9.0, 11.5, 11.214285714285714)","(4.8, 7.2, 7.354285714285715)","(18.0, 40.0, 39.5)","(4.4, 5.7, 5.525)"
07-01-2023 09:57:54.650985,"(10.0, 8.8, 8.254545454545454)","(21.0, 48.0, 41.0)","(11.0, 13.5, 13.03125)","(2.6, 3.1, 3.0473684210526315)","(9.0, 11.5, 11.214285714285714)","(5.0, 7.4, 7.354285714285715)","(16.0, 40.0, 39.75)","(4.4, 5.7, 5.4)"
07-01-2023 09:57:55.869392,"(10.0, 8.8, 8.254545454545454)","(21.0, 38.0, 35.714285714285715)","(11.0, 13.5, 12.75)","(2.6, 3.1, 3.0613636363636365)","(9.0, 11.5, 11.153846153846153)","(5.0, 7.4, 7.354285714285715)","(16.0, 40.0, 39.75)","(4.4, 5.7, 5.433333333333333)"
07-01-2023 09:57:57.081421,"(10.0, 8.8, 8.32)","(21.0, 38.0, 33.0)","(11.0, 13.5, 12.5625)","(2.6, 3.15, 3.0613636363636365)","(9.0, 11.5, 10.857142857142858)","(5.0, 7.4, 7.354285714285715)","(16.0, 40.0, 39.666666666666664)","(4.4, 5.6, 5.372727272727272)"
07-01-2023 09:57:58.270903,"(9.0, 8.8, 8.32)","(21.0, 38.0, 33.0)","(11.0, 13.5, 12.5625)","(2.6, 3.15, 3.0613636363636365)","(9.0, 11.5, 10.857142857142858)","(5.0, 7.4, 7.354285714285715)","(16.0, 40.0, 39.666666666666664)","(4.4, 5.6, 5.38)"
07-01-2023 09:57:59.516130,"(9.0, 8.8, 8.32)","(21.0, 38.0, 28.714285714285715)","(11.0, 13.5, 12.785714285714286)","(2.6, 3.15, 3.0613636363636365)","(9.0, 12.5, 11.221052631578948)","(5.0, 7.4, 7.344827586206897)","(16.0, 40.0, 39.666666666666664)","(4.4, 5.6, 5.377777777777777)"
07-01-2023 09:58:00.785182,"(9.0, 8.8, 8.32)","(21.0, 38.0, 27.0)","(11.0, 13.5, 12.785714285714286)","(2.6, 3.15, 3.0613636363636365)","(9.0, 12.5, 11.0)","(5.0, 7.4, 7.344827586206897)","(16.0, 40.0, 39.666666666666664)","(4.4, 5.6, 5.377777777777777)"
07-01-2023 09:58:02.025824,"(8.5, 8.8, 8.48)","(21.0, 30.0, 27.0)","(11.0, 13.5, 12.785714285714286)","(2.6, 3.15, 3.075)","(9.0, 12.5, 11.0)","(5.0, 7.4, 7.346666666666667)","(16.0, 40.0, 39.666666666666664)","(4.4, 5.6, 5.377777777777777)"
07-01-2023 09:58:03.143702,"(8.5, 8.8, 8.48)","(21.0, 30.0, 27.0)","(11.0, 13.5, 12.785714285714286)","(2.6, 3.15, 3.013846153846154)","(9.0, 12.5, 10.454545454545455)","(5.0, 7.4, 7.346666666666667)","(16.0, 40.0, 39.666666666666664)","(4.4, 5.6, 5.377777777777777)"
07-01-2023 09:58:04.272062,"(8.5, 8.8, 8.48)","(21.0, 30.0, 27.0)","(11.0, 13.5, 12.785714285714286)","(2.6, 3.1, 3.0025)","(9.0, 12.5, 10.454545454545455)","(5.0, 7.4, 7.352941176470589)","(16.0, 40.0, 38.75)","(4.4, 5.6, 5.377777777777777)"
07-01-2023 09:58:05.420945,"(8.5, 8.8, 8.48)","(21.0, 30.0, 27.0)","(11.0, 13.5, 12.785714285714286)","(2.6, 3.05, 2.984230769230769)","(9.0, 12.5, 10.454545454545455)","(5.0, 7.4, 7.352941176470589)","(16.0, 40.0, 53.69230769230769)","(4.4, 5.6, 5.457142857142856)"
07-01-2023 09:58:06.645153,"(8.5, 8.8, 8.48)","(19.0, 30.0, 27.0)","(11.0, 13.5, 12.785714285714286)","(2.6, 3.05, 3.0082142857142857)","(9.0, 12.5, 10.454545454545455)","(5.0, 7.4, 7.352941176470589)","(16.0, 55.0, 53.69230769230769)","(4.4, 5.6, 5.457142857142856)"
07-01-2023 09:58:07.820833,"(8.5, 8.8, 8.48)","(19.0, 30.0, 26.25)","(11.0, 13.5, 12.785714285714286)","(2.6, 3.05, 3.0012499999999998)","(9.0, 12.5, 10.454545454545455)","(5.0, 7.4, 7.352941176470589)","(16.0, 55.0, 53.69230769230769)","(4.4, 5.6, 5.457142857142856)"
07-01-2023 09:58:09.082570,"(8.5, 8.8, 8.48)","(19.0, 30.0, 26.25)","(11.0, 13.5, 12.785714285714286)","(2.6, 3.05, 2.9881249999999997)","(9.0, 12.5, 10.454545454545455)","(5.0, 7.4, 7.352941176470589)","(16.0, 55.0, 56.85714285714286)","(4.4, 5.6, 5.457142857142856)"
07-01-2023 09:58:10.343670,"(8.5, 8.8, 8.48)","(19.0, 30.0, 26.25)","(11.0, 13.5, 12.785714285714286)","(2.6, 3.05, 3.014642857142857)","(9.0, 12.5, 10.454545454545455)","(5.0, 7.4, 7.352941176470589)","(16.0, 60.0, 56.85714285714286)","(4.4, 5.6, 5.457142857142856)"
07-01-2023 09:58:11.513306,"(8.5, 8.8, 8.48)","(19.0, 30.0, 26.25)","(11.0, 13.5, 12.785714285714286)","(2.6, 3.05, 3.014642857142857)","(9.0, 12.5, 10.454545454545455)","(5.0, 7.4, 7.352941176470589)","(16.0, 60.0, 56.85714285714286)","(4.4, 5.6, 5.457142857142856)"
07-01-2023 09:58:12.762835,"(8.5, 8.8, 8.48)","(19.0, 30.0, 26.25)","(11.0, 13.5, 12.785714285714286)","(2.6, 3.05, 3.014642857142857)","(9.0, 12.5, 10.454545454545455)","(5.0, 7.4, 7.352941176470589)","(16.0, 60.0, 56.85714285714286)","(4.4, 5.6, 5.457142857142856)"
07-01-2023 09:58:13.982874,"(8.5, 8.8, 8.48)","(19.0, 30.0, 26.25)","(11.0, 13.5, 12.785714285714286)","(2.6, 3.05, 3.014642857142857)","(9.0, 12.5, 10.454545454545455)","(5.0, 7.4, 7.352941176470589)","(16.0, 60.0, 56.85714285714286)","(4.4, 5.6, 5.457142857142856)"
07-01-2023 09:58:15.176296,"(8.5, 8.8, 8.48)","(19.0, 30.0, 26.25)","(11.0, 13.5, 12.785714285714286)","(2.6, 3.05, 2.989642857142857)","(9.0, 12.5, 10.714285714285714)","(5.0, 7.4, 7.352941176470589)","(16.0, 60.0, 54.5)","(4.4, 5.6, 5.457142857142856)"
07-01-2023 09:58:16.372084,"(8.5, 8.8, 8.48)","(19.0, 30.0, 26.25)","(11.0, 13.5, 12.785714285714286)","(2.6, 3.05, 2.989642857142857)","(9.0, 12.5, 10.714285714285714)","(5.0, 7.4, 7.352941176470589)","(16.0, 60.0, 54.5)","(4.4, 5.6, 5.457142857142856)"
07-01-2023 09:58:17.559800,"(8.5, 8.8, 8.48)","(19.0, 30.0, 27.5)","(11.0, 13.5, 12.785714285714286)","(2.6, 3.05, 2.989642857142857)","(9.0, 12.5, 10.714285714285714)","(5.0, 7.4, 7.352941176470589)","(16.0, 60.0, 54.5)","(4.4, 5.6, 5.457142857142856)"
07-01-2023 09:58:18.741032,"(8.5, 8.8, 8.48)","(19.0, 30.0, 27.5)","(11.0, 13.5, 12.785714285714286)","(2.6, 3.05, 2.99375)","(9.0, 12.5, 10.714285714285714)","(5.0, 7.4, 7.352941176470589)","(16.0, 60.0, 54.5)","(4.4, 5.6, 5.409090909090909)"
07-01-2023 09:58:19.938802,"(8.5, 8.8, 8.48)","(19.0, 30.0, 27.5)","(11.0, 13.5, 12.785714285714286)","(2.6, 3.05, 2.99375)","(9.0, 12.5, 10.714285714285714)","(5.0, 7.4, 7.352941176470589)","(16.0, 60.0, 54.5)","(4.4, 5.6, 5.409090909090909)"
07-01-2023 09:58:21.169592,"(8.5, 8.8, 8.48)","(19.0, 30.0, 27.5)","(11.0, 13.5, 12.785714285714286)","(2.6, 3.05, 2.99375)","(9.0, 12.5, 10.714285714285714)","(5.0, 7.4, 7.352941176470589)","(16.0, 60.0, 54.5)","(4.4, 5.6, 5.409090909090909)"
07-01-2023 09:58:22.439262,"(8.5, 8.8, 8.48)","(20.0, 30.0, 27.5)","(11.0, 13.5, 12.785714285714286)","(2.6, 3.05, 2.99375)","(9.0, 12.5, 10.714285714285714)","(5.0, 7.4, 7.352941176470589)","(16.0, 60.0, 54.5)","(4.4, 5.6, 5.409090909090909)"
07-01-2023 09:58:23.701677,"(8.5, 8.8, 8.48)","(20.0, 30.0, 27.5)","(11.0, 13.5, 12.785714285714286)","(2.6, 3.05, 2.99375)","(9.0, 12.5, 10.714285714285714)","(5.0, 7.4, 7.352941176470589)","(16.0, 60.0, 51.90909090909091)","(4.4, 5.6, 5.409090909090909)"
07-01-2023 09:58:24.940777,"(8.5, 8.8, 8.48)","(20.0, 30.0, 27.5)","(11.0, 13.5, 12.785714285714286)","(2.6, 3.05, 2.99375)","(9.0, 12.5, 10.714285714285714)","(5.0, 7.4, 7.352941176470589)","(16.0, 55.0, 52.78260869565217)","(4.4, 5.6, 5.409090909090909)"
07-01-2023 09:58:26.198630,"(8.5, 8.8, 8.48)","(20.0, 30.0, 27.5)","(11.0, 13.5, 12.785714285714286)","(2.6, 3.05, 3.007142857142857)","(9.0, 12.5, 10.714285714285714)","(5.0, 7.4, 7.352941176470589)","(16.0, 55.0, 46.0)","(4.4, 5.6, 5.409090909090909)"
07-01-2023 09:58:27.410904,"(8.5, 8.8, 8.48)","(20.0, 30.0, 27.5)","(11.0, 13.5, 12.785714285714286)","(2.6, 3.05, 3.007142857142857)","(9.0, 12.5, 10.714285714285714)","(5.0, 7.4, 7.352941176470589)","(16.0, 55.0, 46.0)","(4.4, 5.6, 5.409090909090909)"
07-01-2023 09:58:28.560595,"(8.5, 8.8, 8.48)","(20.0, 30.0, 27.5)","(11.0, 13.5, 12.785714285714286)","(2.6, 3.05, 3.007142857142857)","(9.0, 12.5, 10.714285714285714)","(5.0, 7.4, 7.352941176470589)","(16.0, 55.0, 50.5)","(4.4, 5.6, 5.409090909090909)"
07-01-2023 09:58:29.737842,"(8.5, 8.8, 8.48)","(20.0, 30.0, 27.5)","(11.0, 13.5, 12.785714285714286)","(2.6, 3.05, 3.007142857142857)","(9.0, 12.5, 11.0)","(5.0, 7.4, 7.352941176470589)","(16.0, 55.0, 49.375)","(4.4, 5.6, 5.370588235294117)"
07-01-2023 09:58:30.985302,"(8.5, 8.8, 8.48)","(20.0, 30.0, 27.5)","(11.0, 13.5, 12.785714285714286)","(2.6, 3.05, 3.007142857142857)","(9.0, 12.5, 10.714285714285714)","(5.0, 7.4, 7.352941176470589)","(16.0, 55.0, 47.2)","(4.4, 5.6, 5.42)"
07-01-2023 09:58:32.216284,"(8.5, 8.8, 8.48)","(20.0, 30.0, 27.5)","(11.0, 13.5, 12.785714285714286)","(2.6, 3.05, 3.007142857142857)","(9.0, 12.5, 10.714285714285714)","(5.0, 7.4, 7.352941176470589)","(16.0, 55.0, 47.2)","(4.4, 5.6, 5.42)"
07-01-2023 09:58:33.450296,"(8.5, 8.8, 8.48)","(20.0, 30.0, 26.25)","(11.0, 13.5, 12.785714285714286)","(2.6, 3.05, 3.007142857142857)","(9.0, 12.5, 10.714285714285714)","(5.0, 7.4, 7.352941176470589)","(16.0, 55.0, 47.2)","(4.4, 5.6, 5.42)"
07-01-2023 09:58:34.743128,"(8.5, 8.8, 8.48)","(20.0, 30.0, 26.25)","(11.0, 13.5, 12.785714285714286)","(2.6, 3.05, 2.9899999999999998)","(9.0, 12.5, 11.0)","(5.0, 7.4, 7.153846153846154)","(16.0, 55.0, 53.333333333333336)","(4.4, 5.6, 5.42)"
07-01-2023 09:58:36.021325,"(8.5, 8.8, 8.48)","(20.0, 30.0, 26.25)","(11.0, 13.5, 12.785714285714286)","(2.6, 3.05, 2.9899999999999998)","(9.0, 12.5, 11.65625)","(5.0, 7.4, 7.333333333333334)","(16.0, 55.0, 53.333333333333336)","(4.4, 5.6, 5.42)"
07-01-2023 09:58:37.274134,"(8.5, 8.8, 8.48)","(20.0, 30.0, 26.25)","(11.0, 13.5, 12.733333333333333)","(2.6, 3.05, 2.9899999999999998)","(9.0, 12.5, 11.528571428571428)","(5.0, 7.4, 7.654545454545454)","(16.0, 55.0, 49.333333333333336)","(4.4, 5.6, 5.42)"
07-01-2023 09:58:38.523033,"(8.0, 8.8, 8.48)","(20.0, 30.0, 29.7)","(11.0, 13.5, 12.615384615384615)","(2.6, 3.05, 2.9921052631578946)","(9.0, 12.0, 11.4)","(5.0, 7.8, 7.654545454545454)","(16.0, 50.0, 51.625)","(4.4, 5.6, 5.42)"
07-01-2023 09:58:39.777335,"(8.0, 8.8, 8.48)","(20.0, 30.0, 29.545454545454547)","(11.0, 13.5, 12.615384615384615)","(2.6, 3.05, 3.0066666666666664)","(9.0, 12.0, 10.36)","(5.0, 7.8, 7.666666666666667)","(16.0, 55.0, 53.57142857142857)","(4.4, 5.6, 5.42)"
07-01-2023 09:58:41.013132,"(8.0, 8.8, 8.48)","(20.0, 38.0, 35.61904761904762)","(10.0, 13.5, 12.615384615384615)","(2.6, 3.05, 2.9979999999999998)","(9.0, 11.0, 10.5)","(5.0, 7.8, 7.666666666666667)","(16.0, 55.0, 51.0)","(4.4, 5.6, 5.42)"
07-01-2023 09:58:42.192046,"(8.0, 8.8, 8.48)","(20.0, 36.0, 35.61904761904762)","(10.0, 13.5, 12.615384615384615)","(2.6, 3.05, 2.9979999999999998)","(9.0, 11.0, 10.5)","(5.0, 7.8, 7.666666666666667)","(16.0, 60.0, 51.0)","(4.4, 5.6, 5.42)"
07-01-2023 09:58:43.426151,"(8.0, 8.8, 8.48)","(20.0, 36.0, 35.61904761904762)","(10.0, 13.5, 12.733333333333333)","(2.6, 3.05, 2.9979999999999998)","(9.0, 11.0, 10.461538461538462)","(5.0, 7.8, 7.666666666666667)","(16.0, 60.0, 53.14285714285714)","(4.4, 5.6, 5.42)"
07-01-2023 09:58:44.636305,"(8.0, 8.8, 8.48)","(20.0, 36.0, 35.61904761904762)","(10.0, 13.5, 12.733333333333333)","(2.6, 3.05, 2.9979999999999998)","(9.0, 11.0, 10.461538461538462)","(5.0, 7.8, 7.666666666666667)","(16.0, 55.0, 58.875)","(4.4, 5.6, 5.42)"
07-01-2023 09:58:45.983278,"(8.0, 8.8, 8.48)","(20.0, 36.0, 32.5)","(10.0, 13.5, 12.733333333333333)","(2.6, 3.05, 2.973529411764706)","(9.0, 11.0, 10.461538461538462)","(5.0, 7.8, 7.666666666666667)","(16.0, 60.0, 58.8)","(4.4, 5.6, 5.42)"
07-01-2023 09:58:47.352024,"(8.0, 8.8, 8.48)","(21.0, 36.0, 32.5)","(10.0, 13.5, 12.706896551724139)","(2.6, 3.05, 2.973529411764706)","(9.0, 11.0, 10.461538461538462)","(5.0, 7.8, 7.666666666666667)","(16.0, 60.0, 58.8)","(4.4, 5.6, 5.42)"
07-01-2023 09:58:48.712244,"(8.0, 8.8, 8.48)","(21.0, 36.0, 34.6)","(10.0, 13.5, 12.706896551724139)","(2.6, 3.05, 2.9678947368421054)","(9.0, 11.0, 10.461538461538462)","(5.0, 7.8, 7.666666666666667)","(16.0, 60.0, 58.8)","(4.4, 5.6, 5.42)"
07-01-2023 09:58:50.064606,"(8.0, 8.8, 8.48)","(21.0, 36.0, 34.6)","(10.0, 13.5, 12.706896551724139)","(2.6, 3.05, 2.9678947368421054)","(9.0, 11.0, 10.461538461538462)","(5.0, 7.8, 7.666666666666667)","(16.0, 60.0, 58.8)","(4.4, 5.6, 5.42)"
07-01-2023 09:58:51.405776,"(8.0, 8.8, 8.48)","(21.0, 36.0, 34.6)","(10.0, 13.5, 12.5)","(2.6, 3.05, 3.038169014084507)","(9.0, 11.0, 10.461538461538462)","(5.0, 7.8, 7.666666666666667)","(16.0, 60.0, 54.13333333333333)","(4.4, 5.6, 5.42)"
07-01-2023 09:58:52.776467,"(8.0, 8.8, 8.31764705882353)","(21.0, 36.0, 34.6)","(10.0, 12.5, 12.464285714285714)","(2.6, 3.05, 3.0387999999999997)","(9.0, 11.0, 10.461538461538462)","(5.0, 7.8, 7.666666666666667)","(16.0, 55.0, 58.8)","(4.4, 5.6, 5.42)"
07-01-2023 09:58:53.955329,"(8.0, 8.6, 8.31764705882353)","(21.0, 36.0, 34.6)","(10.0, 12.5, 12.464285714285714)","(2.6, 3.05, 3.0387999999999997)","(9.0, 11.0, 10.461538461538462)","(5.0, 7.8, 7.666666666666667)","(16.0, 60.0, 58.8)","(4.4, 5.6, 5.42)"
07-01-2023 09:58:55.124802,"(8.0, 8.6, 8.31764705882353)","(21.0, 36.0, 34.6)","(10.0, 12.5, 12.428571428571429)","(2.6, 3.05, 3.0304651162790694)","(9.0, 11.0, 10.461538461538462)","(5.0, 7.8, 7.666666666666667)","(16.0, 60.0, 59.05263157894737)","(4.4, 5.6, 5.42)"
07-01-2023 09:58:56.343303,"(8.0, 8.6, 8.31764705882353)","(21.0, 38.0, 34.785714285714285)","(10.0, 12.5, 12.428571428571429)","(2.6, 3.05, 3.0304651162790694)","(9.0, 11.0, 10.461538461538462)","(5.0, 7.8, 7.666666666666667)","(16.0, 60.0, 59.05263157894737)","(4.4, 5.6, 5.42)"
07-01-2023 09:58:57.370643,"(8.0, 8.6, 8.31764705882353)","(21.0, 38.0, 34.785714285714285)","(10.0, 12.5, 12.428571428571429)","(2.6, 3.05, 3.0304651162790694)","(9.0, 11.0, 10.461538461538462)","(5.0, 7.8, 7.666666666666667)","(16.0, 60.0, 53.7)","(4.4, 5.6, 5.42)"
07-01-2023 09:58:58.592994,"(8.0, 8.6, 8.31764705882353)","(21.0, 38.0, 34.785714285714285)","(10.0, 12.5, 12.428571428571429)","(2.6, 3.05, 3.0304651162790694)","(9.0, 11.0, 10.461538461538462)","(5.0, 7.8, 7.666666666666667)","(16.0, 55.0, 53.266666666666666)","(4.4, 5.6, 5.42)"
07-01-2023 09:58:59.783630,"(8.0, 8.6, 8.23076923076923)","(21.0, 38.0, 33.0)","(10.0, 12.5, 12.428571428571429)","(2.6, 3.05, 3.0304651162790694)","(9.0, 11.0, 10.461538461538462)","(5.0, 7.8, 7.666666666666667)","(16.0, 55.0, 53.266666666666666)","(4.4, 5.6, 5.42)"
07-01-2023 09:59:00.952917,"(8.0, 8.6, 8.23076923076923)","(21.0, 38.0, 34.0)","(10.0, 12.5, 12.461538461538462)","(2.6, 3.05, 3.023921568627451)","(9.0, 11.0, 10.263157894736842)","(5.0, 7.8, 7.666666666666666)","(16.0, 55.0, 53.266666666666666)","(4.4, 5.6, 5.495)"
07-01-2023 09:59:02.136751,"(8.0, 8.4, 8.3)","(21.0, 38.0, 31.77777777777778)","(10.0, 12.5, 12.461538461538462)","(2.6, 3.05, 3.023076923076923)","(9.0, 10.5, 10.104)","(5.0, 7.8, 7.666666666666666)","(16.0, 55.0, 53.266666666666666)","(4.4, 5.6, 5.529999999999999)"
07-01-2023 09:59:03.316126,"(8.0, 8.4, 8.3)","(21.0, 38.0, 32.4)","(10.0, 12.5, 12.461538461538462)","(2.6, 3.05, 3.023076923076923)","(9.0, 10.5, 10.104)","(5.0, 7.8, 7.68)","(16.0, 55.0, 53.266666666666666)","(4.4, 5.6, 5.529999999999999)"
07-01-2023 09:59:04.530319,"(8.0, 8.4, 8.3)","(21.0, 38.0, 32.4)","(10.0, 12.5, 12.461538461538462)","(2.6, 3.05, 3.023076923076923)","(9.0, 10.5, 10.104)","(5.0, 8.0, 7.68)","(16.0, 55.0, 45.0)","(4.4, 5.6, 5.529999999999999)"
07-01-2023 09:59:05.816685,"(8.0, 8.4, 8.3)","(21.0, 38.0, 31.142857142857142)","(10.0, 12.5, 11.911764705882353)","(2.6, 3.05, 3.023076923076923)","(9.0, 10.5, 10.104347826086958)","(5.0, 8.0, 7.633333333333333)","(16.0, 55.0, 52.63636363636364)","(4.4, 5.6, 5.481578947368421)"
07-01-2023 09:59:07.085110,"(8.0, 8.4, 8.222222222222223)","(21.0, 34.0, 31.142857142857142)","(10.0, 12.5, 11.911764705882353)","(2.6, 3.05, 3.023076923076923)","(9.0, 10.5, 10.104347826086958)","(5.0, 8.0, 7.633333333333333)","(16.0, 55.0, 52.63636363636364)","(4.4, 5.6, 5.444827586206896)"
07-01-2023 09:59:08.317265,"(8.0, 8.4, 8.3)","(21.0, 34.0, 31.5)","(10.0, 12.5, 11.911764705882353)","(2.6, 3.05, 3.023076923076923)","(9.0, 10.5, 10.104347826086958)","(5.0, 8.0, 7.78)","(16.0, 55.0, 52.63636363636364)","(4.4, 5.6, 5.5)"
07-01-2023 09:59:09.527659,"(8.0, 8.2, 8.057142857142857)","(21.0, 34.0, 29.5)","(10.0, 12.5, 12.065217391304348)","(2.6, 3.05, 3.040175438596491)","(9.0, 10.5, 10.104347826086958)","(5.0, 8.0, 7.78)","(16.0, 55.0, 62.7)","(4.4, 5.6, 5.5)"
07-01-2023 09:59:10.782428,"(8.0, 8.2, 8.057142857142857)","(21.0, 34.0, 29.0)","(10.0, 12.5, 12.065217391304348)","(2.6, 3.05, 3.040175438596491)","(9.0, 10.5, 10.104347826086958)","(5.0, 8.0, 7.78)","(16.0, 65.0, 62.7)","(4.4, 5.6, 5.529999999999999)"
07-01-2023 09:59:11.948040,"(8.0, 8.2, 8.057142857142857)","(21.0, 34.0, 29.0)","(10.0, 12.5, 12.065217391304348)","(2.6, 3.05, 3.042222222222222)","(9.0, 10.5, 10.104347826086958)","(5.0, 8.0, 7.811428571428571)","(16.0, 65.0, 62.7)","(4.4, 5.6, 5.543243243243243)"
