,Sunset Tara,Body Slam,Fried Giblet,Intruder,Zinger Giblet,Shes Magical
08-01-2023 16:20:21.450139,"(31.0, 260.0, 128.21428571428572)","(3.9, 6.0, 4.5125)","(6.5, 11.5, 9.0)","(5.5, 11.5, 7.966666666666667)","(7.5, 14.5, 9.766666666666667)","(1.85, 2.0, 1.99375)"
08-01-2023 16:20:22.482133,"(31.0, 260.0, 119.0625)","(3.9, 6.0, 4.5125)","(6.5, 11.5, 9.76923076923077)","(5.5, 11.5, 7.966666666666667)","(7.5, 14.5, 9.766666666666667)","(1.85, 2.0, 1.99375)"
08-01-2023 16:20:23.421478,"(31.0, 260.0, 119.0625)","(3.9, 6.0, 4.5125)","(6.5, 11.5, 9.76923076923077)","(5.5, 11.5, 7.966666666666667)","(7.5, 14.5, 9.766666666666667)","(1.85, 2.0, 1.99375)"
08-01-2023 16:20:24.385838,"(31.0, 260.0, 119.0625)","(3.9, 6.0, 4.5125)","(6.5, 11.5, 9.76923076923077)","(5.5, 11.5, 7.966666666666667)","(7.5, 14.5, 9.766666666666667)","(1.85, 2.0, 1.99375)"
08-01-2023 16:20:25.419181,"(26.0, 250.0, 153.11111111111111)","(3.9, 6.0, 4.5125)","(7.0, 11.5, 9.76923076923077)","(5.5, 11.5, 7.966666666666667)","(7.5, 14.5, 9.766666666666667)","(1.85, 2.0, 1.99375)"
08-01-2023 16:20:26.289273,"(26.0, 240.0, 126.54545454545455)","(3.9, 6.0, 4.5125)","(7.0, 11.5, 9.76923076923077)","(5.5, 11.5, 7.966666666666667)","(7.5, 14.5, 9.766666666666667)","(1.85, 2.0, 1.99375)"
08-01-2023 16:20:27.194612,"(26.0, 240.0, 112.0)","(3.9, 6.0, 4.5125)","(7.0, 11.5, 9.76923076923077)","(5.5, 11.5, 7.966666666666667)","(7.5, 14.5, 9.766666666666667)","(1.85, 2.0, 1.99375)"
08-01-2023 16:20:28.169823,"(26.0, 240.0, 112.0)","(3.9, 6.0, 4.5125)","(7.0, 11.5, 9.76923076923077)","(5.5, 11.5, 7.966666666666667)","(7.5, 14.5, 9.766666666666667)","(1.85, 2.0, 1.99375)"
08-01-2023 16:20:29.065850,"(26.0, 240.0, 112.0)","(3.9, 6.0, 4.5125)","(7.0, 11.5, 9.76923076923077)","(5.5, 11.5, 7.966666666666667)","(7.5, 14.5, 9.766666666666667)","(1.85, 2.0, 1.99375)"
08-01-2023 16:20:29.924377,"(26.0, 240.0, 85.5)","(3.9, 6.0, 4.5125)","(7.0, 14.0, 10.11111111111111)","(5.5, 11.5, 7.966666666666667)","(7.5, 14.5, 9.766666666666667)","(1.85, 2.0, 1.99375)"
08-01-2023 16:20:30.941947,"(31.0, 240.0, 90.18181818181819)","(3.9, 6.0, 4.5125)","(7.0, 13.5, 11.727272727272727)","(5.5, 11.5, 7.966666666666667)","(7.5, 14.5, 9.766666666666667)","(1.85, 2.0, 1.99375)"
08-01-2023 16:20:31.864503,"(31.0, 240.0, 90.18181818181819)","(3.9, 6.0, 4.5125)","(7.0, 14.0, 12.09090909090909)","(5.5, 11.5, 7.966666666666667)","(7.5, 14.5, 9.766666666666667)","(1.85, 2.0, 1.9777777777777779)"
08-01-2023 16:20:32.804303,"(31.0, 240.0, 90.18181818181819)","(3.9, 6.0, 4.5125)","(7.0, 14.0, 11.307692307692307)","(5.5, 11.5, 7.966666666666667)","(7.5, 14.5, 9.766666666666667)","(1.85, 2.0, 1.9066666666666667)"
08-01-2023 16:20:33.783847,"(31.0, 240.0, 90.18181818181819)","(3.9, 6.0, 4.5125)","(7.0, 14.0, 11.307692307692307)","(5.5, 11.5, 7.966666666666667)","(7.5, 14.5, 9.766666666666667)","(1.85, 2.0, 1.9066666666666667)"
08-01-2023 16:20:34.688614,"(31.0, 240.0, 90.18181818181819)","(3.9, 6.0, 4.5125)","(7.0, 14.0, 11.307692307692307)","(5.5, 11.5, 7.966666666666667)","(7.5, 14.5, 9.766666666666667)","(1.85, 2.0, 1.8833333333333333)"
08-01-2023 16:20:35.685712,"(31.0, 240.0, 90.18181818181819)","(3.9, 6.0, 4.5125)","(7.0, 14.0, 11.307692307692307)","(5.5, 11.5, 7.966666666666667)","(7.5, 14.5, 9.766666666666667)","(1.85, 2.0, 1.895)"
08-01-2023 16:20:36.608435,"(31.0, 240.0, 90.18181818181819)","(3.9, 6.0, 4.5125)","(7.0, 14.0, 11.307692307692307)","(5.5, 11.5, 7.966666666666667)","(7.5, 14.5, 9.766666666666667)","(1.85, 1.99, 1.895)"
08-01-2023 16:20:37.539720,"(21.0, 240.0, 90.18181818181819)","(3.9, 6.0, 4.5125)","(7.0, 14.0, 11.307692307692307)","(5.5, 11.5, 7.966666666666667)","(7.5, 14.5, 9.766666666666667)","(1.85, 1.99, 1.895)"
08-01-2023 16:20:38.545087,"(21.0, 240.0, 90.18181818181819)","(3.9, 6.0, 4.5125)","(7.0, 14.0, 11.307692307692307)","(5.5, 11.5, 7.966666666666667)","(7.5, 14.5, 9.766666666666667)","(1.85, 1.99, 1.895)"
08-01-2023 16:20:39.587524,"(21.0, 240.0, 90.18181818181819)","(3.9, 6.0, 4.5125)","(7.0, 14.0, 11.307692307692307)","(5.5, 11.5, 7.966666666666667)","(7.5, 14.5, 9.766666666666667)","(1.85, 1.99, 1.895)"
08-01-2023 16:20:40.570009,"(21.0, 210.0, 166.0)","(3.9, 6.0, 4.5125)","(7.0, 14.0, 11.307692307692307)","(5.5, 11.5, 7.966666666666667)","(7.5, 14.5, 9.766666666666667)","(1.85, 1.99, 1.895)"
08-01-2023 16:20:41.514351,"(21.0, 210.0, 166.0)","(3.9, 6.0, 4.5125)","(7.0, 14.0, 11.307692307692307)","(5.5, 11.5, 7.966666666666667)","(7.5, 14.5, 9.766666666666667)","(1.85, 1.99, 1.895)"
08-01-2023 16:20:42.545789,"(21.0, 210.0, 166.0)","(3.9, 6.0, 4.5125)","(7.0, 14.0, 11.307692307692307)","(5.5, 11.5, 7.966666666666667)","(7.5, 14.5, 9.766666666666667)","(1.85, 1.99, 1.895)"
08-01-2023 16:20:43.433733,"(21.0, 210.0, 166.0)","(3.9, 6.0, 4.5125)","(7.0, 14.0, 11.307692307692307)","(5.5, 11.5, 7.966666666666667)","(7.5, 14.5, 9.766666666666667)","(1.85, 1.99, 1.895)"
08-01-2023 16:20:44.494375,"(21.0, 210.0, 166.0)","(3.9, 6.0, 4.5125)","(7.0, 14.0, 11.307692307692307)","(5.5, 11.5, 7.966666666666667)","(7.5, 14.5, 9.766666666666667)","(1.85, 1.99, 1.895)"
08-01-2023 16:20:45.575990,"(21.0, 210.0, 100.0)","(3.9, 6.0, 4.5125)","(7.0, 14.0, 11.307692307692307)","(5.5, 11.5, 7.966666666666667)","(7.5, 14.5, 9.766666666666667)","(1.85, 1.99, 1.895)"
08-01-2023 16:20:46.560250,"(21.0, 210.0, 166.0)","(3.9, 6.0, 4.5125)","(7.0, 14.0, 11.307692307692307)","(5.5, 11.5, 7.966666666666667)","(7.5, 14.5, 10.1)","(1.85, 1.99, 1.895)"
08-01-2023 16:20:47.441632,"(21.0, 210.0, 189.77777777777777)","(3.9, 6.0, 4.5125)","(7.0, 14.0, 11.307692307692307)","(5.5, 11.5, 7.966666666666667)","(7.5, 15.5, 10.1)","(1.85, 1.99, 1.895)"
08-01-2023 16:20:48.452881,"(21.0, 210.0, 189.77777777777777)","(3.9, 6.0, 4.5125)","(7.0, 14.0, 11.307692307692307)","(5.5, 11.5, 7.966666666666667)","(7.5, 15.5, 10.1)","(1.85, 1.99, 1.9628571428571429)"
08-01-2023 16:20:49.374661,"(21.0, 210.0, 189.77777777777777)","(3.9, 6.0, 4.5125)","(7.0, 14.0, 9.142857142857142)","(5.5, 11.5, 7.966666666666667)","(7.5, 15.5, 10.1)","(1.85, 1.99, 1.9628571428571429)"
08-01-2023 16:20:50.281340,"(21.0, 210.0, 189.77777777777777)","(3.9, 6.0, 4.5125)","(7.0, 14.0, 9.142857142857142)","(5.5, 11.5, 7.966666666666667)","(7.5, 15.5, 10.1)","(1.85, 1.99, 1.9628571428571429)"
08-01-2023 16:20:51.355193,"(21.0, 210.0, 189.77777777777777)","(3.9, 6.0, 4.5125)","(7.0, 14.0, 9.142857142857142)","(5.5, 11.5, 7.966666666666667)","(7.5, 15.5, 10.1)","(1.85, 1.99, 1.9325581395348836)"
08-01-2023 16:20:52.376996,"(21.0, 210.0, 189.77777777777777)","(3.9, 6.0, 4.5125)","(7.0, 14.0, 9.142857142857142)","(5.5, 11.5, 7.966666666666667)","(7.5, 15.5, 10.1)","(1.85, 1.99, 1.9325581395348836)"
08-01-2023 16:20:53.335411,"(21.0, 210.0, 189.77777777777777)","(3.9, 6.0, 4.5125)","(7.0, 14.0, 9.142857142857142)","(5.5, 11.5, 7.966666666666667)","(7.5, 15.5, 10.1)","(1.85, 1.99, 1.9325581395348836)"
08-01-2023 16:20:54.305073,"(21.0, 210.0, 189.77777777777777)","(3.9, 6.0, 4.5125)","(7.0, 14.0, 9.142857142857142)","(5.5, 11.5, 7.966666666666667)","(7.5, 15.5, 10.1)","(1.85, 1.99, 1.9325581395348836)"
08-01-2023 16:20:55.277583,"(21.0, 210.0, 189.77777777777777)","(3.9, 6.0, 4.5125)","(7.0, 14.0, 9.142857142857142)","(5.5, 11.5, 7.966666666666667)","(7.5, 15.5, 10.1)","(1.85, 1.99, 1.9325581395348836)"
08-01-2023 16:20:56.161985,"(21.0, 210.0, 189.77777777777777)","(3.9, 6.0, 4.5125)","(7.0, 14.0, 9.142857142857142)","(5.5, 11.5, 7.966666666666667)","(7.5, 15.5, 10.1)","(1.85, 1.99, 1.9325581395348836)"
08-01-2023 16:20:57.026756,"(21.0, 210.0, 189.77777777777777)","(3.9, 6.0, 4.5125)","(7.0, 14.0, 9.142857142857142)","(5.5, 11.5, 7.966666666666667)","(7.5, 15.5, 10.1)","(1.85, 1.99, 1.9325581395348836)"
08-01-2023 16:20:58.120260,"(21.0, 210.0, 189.77777777777777)","(3.9, 6.0, 4.5125)","(7.0, 14.0, 9.142857142857142)","(5.5, 11.5, 7.966666666666667)","(7.5, 15.5, 10.1)","(1.85, 1.99, 1.9325581395348836)"
08-01-2023 16:20:59.138570,"(21.0, 210.0, 189.77777777777777)","(3.9, 6.0, 4.5125)","(7.0, 14.0, 9.142857142857142)","(5.5, 11.5, 7.966666666666667)","(7.5, 15.5, 10.1)","(1.85, 1.99, 1.9727272727272727)"
08-01-2023 16:21:00.011401,"(21.0, 210.0, 189.77777777777777)","(3.9, 6.0, 4.5125)","(7.0, 14.0, 9.142857142857142)","(5.5, 11.5, 7.966666666666667)","(7.5, 15.5, 10.1)","(1.85, 1.99, 1.9727272727272727)"
08-01-2023 16:21:01.026144,"(21.0, 230.0, 129.0)","(3.9, 6.0, 4.5125)","(7.0, 14.0, 9.142857142857142)","(5.5, 11.5, 7.966666666666667)","(7.5, 15.5, 10.1)","(1.85, 1.99, 1.9727272727272727)"
08-01-2023 16:21:01.969952,"(21.0, 220.0, 198.66666666666666)","(3.9, 6.0, 4.5125)","(7.0, 14.0, 9.142857142857142)","(5.5, 11.5, 7.966666666666667)","(7.5, 15.5, 10.1)","(1.85, 1.99, 1.9727272727272727)"
08-01-2023 16:21:02.891320,"(21.0, 220.0, 198.66666666666666)","(3.9, 6.0, 4.454545454545454)","(7.0, 14.0, 9.142857142857142)","(5.5, 11.5, 7.966666666666667)","(7.5, 15.5, 10.1)","(1.85, 1.99, 1.9727272727272727)"
08-01-2023 16:21:03.863365,"(21.0, 220.0, 156.0)","(3.9, 6.0, 4.454545454545454)","(7.0, 14.0, 9.142857142857142)","(5.5, 12.5, 8.0)","(7.5, 15.5, 10.1)","(1.85, 2.0, 1.9935483870967743)"
08-01-2023 16:21:04.824136,"(21.0, 200.0, 180.88888888888889)","(3.9, 6.0, 4.181818181818182)","(7.0, 14.0, 10.222222222222221)","(5.5, 11.5, 9.38)","(7.5, 15.5, 11.45)","(1.85, 2.0, 1.9930769230769232)"
08-01-2023 16:21:05.831240,"(26.0, 200.0, 180.88888888888889)","(3.9, 6.0, 4.181818181818182)","(7.5, 14.0, 8.666666666666666)","(6.0, 12.5, 8.3)","(7.5, 15.5, 11.45)","(1.85, 2.0, 1.9930769230769232)"
08-01-2023 16:21:06.886430,"(26.0, 200.0, 180.88888888888889)","(3.9, 6.0, 4.181818181818182)","(7.5, 14.0, 9.285714285714286)","(6.0, 12.5, 8.3)","(7.5, 15.5, 11.45)","(1.85, 2.0, 1.960625)"
08-01-2023 16:21:07.799338,"(26.0, 200.0, 180.88888888888889)","(3.9, 6.0, 4.181818181818182)","(7.5, 14.0, 9.285714285714286)","(6.0, 12.5, 8.3)","(7.5, 15.5, 11.45)","(1.85, 2.0, 1.960625)"
08-01-2023 16:21:08.653677,"(26.0, 200.0, 180.88888888888889)","(3.9, 6.0, 4.181818181818182)","(7.5, 14.0, 9.285714285714286)","(6.0, 12.5, 8.3)","(7.5, 15.5, 11.45)","(1.85, 2.0, 1.960625)"
08-01-2023 16:21:09.657749,"(26.0, 190.0, 157.6)","(3.9, 6.0, 4.181818181818182)","(7.5, 14.0, 9.285714285714286)","(6.0, 12.5, 7.918181818181818)","(7.5, 15.5, 11.45)","(1.85, 2.0, 1.960625)"
08-01-2023 16:21:10.503801,"(26.0, 190.0, 157.6)","(3.9, 6.0, 4.181818181818182)","(7.5, 14.0, 9.285714285714286)","(6.0, 12.5, 7.918181818181818)","(7.5, 15.5, 11.45)","(1.85, 2.0, 1.960625)"
08-01-2023 16:21:11.459297,"(26.0, 190.0, 157.6)","(3.9, 5.8, 4.163636363636364)","(7.5, 14.0, 9.285714285714286)","(6.0, 12.5, 7.918181818181818)","(7.5, 15.5, 11.45)","(1.85, 2.0, 1.960625)"
08-01-2023 16:21:12.409105,"(26.0, 190.0, 157.6)","(3.9, 5.8, 4.163636363636364)","(7.5, 14.0, 9.285714285714286)","(6.0, 12.5, 7.918181818181818)","(7.5, 15.5, 11.45)","(1.85, 2.0, 1.960625)"
08-01-2023 16:21:13.387223,"(26.0, 190.0, 157.6)","(3.9, 5.8, 4.163636363636364)","(7.5, 14.0, 9.285714285714286)","(6.0, 12.5, 7.918181818181818)","(7.5, 15.5, 11.45)","(1.85, 2.0, 1.960625)"
08-01-2023 16:21:14.280796,"(26.0, 190.0, 157.6)","(3.9, 5.8, 4.163636363636364)","(7.5, 14.0, 9.285714285714286)","(6.0, 12.5, 7.918181818181818)","(7.5, 15.5, 11.45)","(1.85, 2.0, 1.960625)"
08-01-2023 16:21:15.310780,"(26.0, 190.0, 157.6)","(3.9, 5.8, 4.163636363636364)","(7.5, 14.0, 9.285714285714286)","(6.0, 12.5, 7.918181818181818)","(7.5, 15.5, 11.45)","(1.85, 2.0, 1.960625)"
08-01-2023 16:21:16.293588,"(26.0, 190.0, 156.8)","(3.9, 5.8, 4.163636363636364)","(7.5, 14.0, 9.285714285714286)","(6.0, 12.5, 7.918181818181818)","(7.5, 15.5, 11.45)","(1.85, 2.0, 1.960625)"
08-01-2023 16:21:17.301889,"(26.0, 190.0, 156.8)","(3.9, 5.8, 4.163636363636364)","(7.5, 14.0, 9.285714285714286)","(6.0, 12.5, 7.918181818181818)","(7.5, 15.5, 11.45)","(1.85, 2.0, 1.960625)"
08-01-2023 16:21:18.210184,"(21.0, 190.0, 156.8)","(3.9, 5.8, 4.163636363636364)","(7.5, 14.0, 9.285714285714286)","(6.0, 12.5, 7.918181818181818)","(7.5, 15.5, 13.185714285714285)","(1.9, 2.0, 2.0294736842105263)"
08-01-2023 16:21:19.129106,"(21.0, 190.0, 156.8)","(3.9, 5.8, 4.163636363636364)","(7.5, 14.0, 9.285714285714286)","(6.0, 12.5, 7.918181818181818)","(7.5, 15.5, 13.3)","(1.9, 2.04, 2.0294736842105263)"
08-01-2023 16:21:20.081221,"(21.0, 190.0, 156.8)","(3.9, 5.8, 4.2)","(7.5, 14.0, 9.285714285714286)","(6.0, 12.5, 7.918181818181818)","(7.5, 15.5, 10.5)","(1.9, 2.04, 2.0294736842105263)"
08-01-2023 16:21:21.008730,"(21.0, 190.0, 121.80000000000001)","(3.9, 5.8, 4.2)","(7.5, 14.0, 9.285714285714286)","(6.0, 12.5, 7.918181818181818)","(7.5, 15.5, 10.5)","(1.9, 2.04, 2.0294736842105263)"
08-01-2023 16:21:22.037757,"(21.0, 190.0, 121.80000000000001)","(3.9, 5.8, 4.2)","(7.5, 14.0, 9.285714285714286)","(6.0, 12.5, 7.918181818181818)","(7.5, 15.5, 10.5)","(1.9, 2.04, 2.0294736842105263)"
08-01-2023 16:21:22.928801,"(21.0, 190.0, 121.80000000000001)","(3.9, 5.8, 4.2)","(7.5, 14.0, 9.285714285714286)","(6.0, 12.5, 7.918181818181818)","(7.5, 15.5, 10.5)","(1.9, 2.04, 2.0294736842105263)"
08-01-2023 16:21:23.978540,"(21.0, 190.0, 121.80000000000001)","(3.9, 5.8, 4.2)","(7.5, 14.0, 9.285714285714286)","(6.0, 12.5, 7.918181818181818)","(7.5, 15.5, 10.5)","(1.9, 2.04, 2.0323076923076924)"
08-01-2023 16:21:24.979385,"(21.0, 190.0, 121.80000000000001)","(3.9, 5.8, 4.2)","(7.5, 14.0, 9.285714285714286)","(6.0, 12.5, 7.918181818181818)","(7.5, 15.5, 10.5)","(1.9, 2.04, 2.0323076923076924)"
08-01-2023 16:21:25.944331,"(21.0, 190.0, 121.80000000000001)","(3.9, 5.8, 4.2)","(7.5, 14.0, 9.285714285714286)","(6.0, 12.5, 7.918181818181818)","(7.5, 15.5, 10.5)","(1.9, 2.04, 2.0323076923076924)"
08-01-2023 16:21:26.922810,"(21.0, 190.0, 121.80000000000001)","(3.9, 5.8, 4.2)","(7.5, 14.0, 9.285714285714286)","(6.0, 12.5, 7.918181818181818)","(7.5, 15.5, 10.5)","(1.9, 2.04, 2.0323076923076924)"
08-01-2023 16:21:27.973204,"(21.0, 190.0, 121.80000000000001)","(3.9, 5.8, 4.2)","(7.5, 14.0, 9.285714285714286)","(6.0, 12.5, 7.918181818181818)","(7.5, 15.5, 10.5)","(1.9, 2.04, 2.0323076923076924)"
08-01-2023 16:21:28.880016,"(21.0, 190.0, 121.80000000000001)","(3.9, 5.8, 4.2)","(7.5, 14.0, 9.285714285714286)","(6.0, 12.5, 7.918181818181818)","(7.5, 15.5, 10.5)","(1.9, 2.04, 2.0323076923076924)"
08-01-2023 16:21:29.858570,"(21.0, 190.0, 121.80000000000001)","(3.9, 5.8, 4.2)","(7.5, 14.0, 9.285714285714286)","(6.0, 12.5, 7.918181818181818)","(7.5, 15.5, 10.5)","(1.9, 2.04, 2.0323076923076924)"
08-01-2023 16:21:30.880850,"(21.0, 190.0, 121.80000000000001)","(3.9, 5.8, 4.2)","(7.5, 14.0, 9.285714285714286)","(6.0, 12.5, 7.918181818181818)","(7.5, 15.5, 10.5)","(1.9, 2.04, 2.0323076923076924)"
08-01-2023 16:21:31.870432,"(21.0, 190.0, 121.80000000000001)","(3.9, 5.8, 4.2)","(7.5, 14.0, 9.285714285714286)","(6.0, 12.5, 7.918181818181818)","(7.5, 15.5, 10.5)","(1.9, 2.04, 2.0323076923076924)"
08-01-2023 16:21:32.814594,"(21.0, 190.0, 121.80000000000001)","(3.9, 5.8, 4.2)","(7.5, 14.0, 9.285714285714286)","(6.0, 12.5, 7.918181818181818)","(7.5, 15.5, 10.5)","(1.9, 2.04, 2.0323076923076924)"
08-01-2023 16:21:33.839655,"(21.0, 180.0, 111.42857142857143)","(3.9, 5.8, 4.2)","(7.5, 14.0, 9.285714285714286)","(6.0, 12.5, 7.918181818181818)","(7.5, 15.5, 10.5)","(1.9, 2.04, 2.0323076923076924)"
08-01-2023 16:21:34.726404,"(21.0, 180.0, 111.42857142857143)","(3.9, 5.8, 4.2)","(7.5, 14.0, 9.285714285714286)","(6.0, 12.5, 7.918181818181818)","(7.5, 15.5, 10.5)","(1.9, 2.04, 2.0323076923076924)"
08-01-2023 16:21:35.761366,"(21.0, 180.0, 111.42857142857143)","(3.9, 5.8, 4.2)","(7.5, 14.0, 9.285714285714286)","(6.0, 12.5, 7.918181818181818)","(7.5, 15.5, 10.5)","(1.9, 2.04, 2.0323076923076924)"
08-01-2023 16:21:36.824774,"(21.0, 180.0, 111.42857142857143)","(3.9, 5.8, 4.2)","(7.5, 14.0, 9.285714285714286)","(6.0, 12.5, 7.918181818181818)","(7.5, 15.5, 10.5)","(1.9, 2.04, 2.0323076923076924)"
08-01-2023 16:21:37.816412,"(21.0, 180.0, 111.42857142857143)","(3.9, 5.8, 4.2)","(7.5, 14.0, 9.285714285714286)","(6.0, 12.5, 7.918181818181818)","(7.5, 15.5, 10.5)","(1.9, 2.04, 2.0323076923076924)"
08-01-2023 16:21:38.771894,"(21.0, 180.0, 111.42857142857143)","(3.9, 5.8, 4.2)","(7.0, 14.0, 9.285714285714286)","(5.5, 12.5, 7.918181818181818)","(7.5, 15.5, 10.5)","(1.85, 2.04, 2.0323076923076924)"
08-01-2023 16:21:39.687320,"(21.0, 180.0, 111.42857142857143)","(3.9, 5.8, 4.2)","(7.0, 14.0, 9.285714285714286)","(5.5, 12.5, 7.918181818181818)","(7.5, 15.5, 10.5)","(1.85, 2.04, 2.0323076923076924)"
08-01-2023 16:21:40.628300,"(21.0, 180.0, 111.42857142857143)","(3.9, 5.8, 4.2)","(7.0, 14.0, 9.285714285714286)","(5.5, 12.5, 7.918181818181818)","(7.5, 15.5, 10.5)","(1.85, 2.04, 2.031489361702128)"
08-01-2023 16:21:41.535829,"(21.0, 180.0, 111.42857142857143)","(3.9, 5.8, 4.2)","(7.0, 14.0, 9.285714285714286)","(5.5, 11.0, 9.08)","(7.5, 15.5, 10.5)","(1.85, 2.04, 2.031489361702128)"
08-01-2023 16:21:42.485350,"(21.0, 180.0, 111.42857142857143)","(3.9, 5.8, 4.2)","(7.0, 14.0, 9.285714285714286)","(5.5, 11.0, 9.08)","(7.5, 15.5, 10.5)","(1.85, 2.04, 2.031489361702128)"
08-01-2023 16:21:43.480400,"(21.0, 180.0, 100.0)","(3.9, 5.8, 4.2)","(7.0, 14.0, 9.285714285714286)","(5.5, 11.0, 9.08)","(7.5, 15.5, 11.75)","(1.85, 2.04, 2.031489361702128)"
08-01-2023 16:21:44.462333,"(21.0, 180.0, 111.42857142857143)","(3.9, 4.7, 4.3500000000000005)","(7.0, 14.0, 10.7)","(5.5, 11.0, 9.08)","(7.5, 15.5, 11.75)","(1.85, 2.04, 2.031489361702128)"
08-01-2023 16:21:45.665166,"(21.0, 180.0, 111.42857142857143)","(3.9, 6.2, 4.1692307692307695)","(7.0, 14.0, 12.233333333333334)","(5.5, 11.0, 9.08)","(7.5, 15.5, 10.5)","(1.85, 2.04, 2.031489361702128)"
08-01-2023 16:21:46.550817,"(21.0, 180.0, 111.42857142857143)","(3.9, 6.2, 4.1692307692307695)","(7.0, 13.5, 12.233333333333334)","(5.5, 11.0, 9.08)","(7.5, 15.5, 10.5)","(1.85, 2.04, 2.031489361702128)"
08-01-2023 16:21:47.467867,"(21.0, 180.0, 111.42857142857143)","(3.9, 6.2, 4.449999999999999)","(7.0, 14.0, 12.966666666666667)","(5.5, 11.0, 9.08)","(7.5, 15.5, 14.172727272727272)","(1.85, 2.04, 2.031489361702128)"
08-01-2023 16:21:48.428571,"(21.0, 180.0, 126.66666666666667)","(3.9, 6.2, 4.68)","(7.0, 14.0, 12.966666666666667)","(5.5, 11.0, 9.08)","(7.5, 15.5, 14.172727272727272)","(1.85, 2.04, 2.031489361702128)"
08-01-2023 16:21:49.411065,"(21.0, 170.0, 70.0)","(3.9, 5.9, 4.8500000000000005)","(7.0, 14.0, 12.966666666666667)","(5.5, 11.0, 9.542857142857143)","(7.5, 15.5, 14.172727272727272)","(1.85, 2.04, 2.031489361702128)"
08-01-2023 16:21:50.404409,"(21.0, 160.0, 113.33333333333333)","(3.9, 5.8, 4.933333333333334)","(7.0, 14.0, 12.0)","(5.5, 11.0, 9.514285714285714)","(7.5, 15.5, 14.172727272727272)","(1.85, 2.04, 2.031489361702128)"
08-01-2023 16:21:51.285104,"(21.0, 150.0, 124.0)","(3.9, 6.2, 4.84)","(7.0, 14.0, 12.342857142857142)","(5.5, 11.0, 8.5)","(7.5, 15.5, 14.172727272727272)","(1.85, 2.04, 2.031489361702128)"
08-01-2023 16:21:52.350284,"(21.0, 150.0, 124.0)","(3.9, 6.2, 5.066666666666666)","(7.0, 14.0, 12.71111111111111)","(5.5, 11.0, 8.5)","(7.5, 15.5, 14.172727272727272)","(1.85, 2.04, 2.031489361702128)"
08-01-2023 16:21:53.362757,"(21.0, 150.0, 124.0)","(3.9, 6.2, 5.066666666666666)","(7.0, 14.0, 12.71111111111111)","(5.5, 11.0, 8.5)","(7.5, 15.5, 14.172727272727272)","(1.85, 2.04, 2.031489361702128)"
08-01-2023 16:21:54.244305,"(21.0, 150.0, 124.0)","(3.9, 6.2, 5.066666666666666)","(7.0, 15.0, 12.96)","(5.5, 11.0, 8.5)","(7.5, 15.5, 14.172727272727272)","(1.85, 2.04, 2.031489361702128)"
08-01-2023 16:21:55.225929,"(21.0, 150.0, 124.0)","(3.9, 6.2, 5.714285714285714)","(7.0, 14.5, 11.11111111111111)","(5.5, 11.0, 8.5)","(7.5, 15.5, 14.172727272727272)","(1.85, 2.04, 2.031489361702128)"
08-01-2023 16:21:56.129020,"(21.0, 150.0, 124.0)","(3.9, 6.2, 5.6)","(7.0, 14.5, 11.885714285714286)","(5.5, 11.0, 8.5)","(7.5, 15.5, 14.172727272727272)","(1.85, 2.04, 2.031489361702128)"
08-01-2023 16:21:57.128562,"(21.0, 140.0, 60.0)","(3.9, 6.2, 5.927272727272728)","(7.0, 14.5, 11.885714285714286)","(5.5, 11.0, 8.5)","(7.5, 15.5, 14.172727272727272)","(1.85, 2.04, 2.031489361702128)"
08-01-2023 16:21:58.147611,"(21.0, 130.0, 93.33333333333333)","(3.9, 6.4, 4.771428571428571)","(7.0, 14.5, 11.885714285714286)","(5.5, 11.0, 8.5)","(7.5, 15.5, 14.172727272727272)","(1.85, 2.04, 2.0472340425531916)"
08-01-2023 16:21:59.033912,"(21.0, 130.0, 93.33333333333333)","(3.9, 6.2, 4.67)","(7.0, 14.5, 11.885714285714286)","(5.5, 11.0, 8.5)","(7.5, 15.5, 14.172727272727272)","(1.85, 2.06, 2.0472340425531916)"
08-01-2023 16:21:59.939153,"(21.0, 130.0, 93.33333333333333)","(3.9, 6.2, 5.35)","(7.0, 14.5, 11.885714285714286)","(5.5, 11.0, 8.5)","(7.5, 15.5, 14.172727272727272)","(1.85, 2.06, 2.0472340425531916)"
08-01-2023 16:22:00.893219,"(21.0, 130.0, 93.33333333333333)","(3.9, 6.2, 5.35)","(7.0, 15.0, 12.17142857142857)","(5.5, 11.0, 9.98)","(7.5, 15.5, 14.172727272727272)","(1.85, 2.06, 2.0472340425531916)"
08-01-2023 16:22:01.756087,"(21.0, 130.0, 93.33333333333333)","(3.9, 6.2, 5.228571428571429)","(7.0, 15.0, 12.17142857142857)","(5.5, 11.0, 10.15)","(7.5, 15.5, 14.172727272727272)","(1.85, 2.06, 2.0472340425531916)"
08-01-2023 16:22:02.828172,"(21.0, 130.0, 93.33333333333333)","(3.9, 6.2, 5.228571428571429)","(7.0, 15.0, 12.17142857142857)","(5.5, 11.0, 10.15)","(7.5, 15.5, 14.172727272727272)","(1.85, 2.06, 2.0472340425531916)"
08-01-2023 16:22:03.756156,"(21.0, 130.0, 93.33333333333333)","(3.9, 6.2, 5.228571428571429)","(7.5, 15.0, 12.17142857142857)","(6.0, 11.0, 10.15)","(8.0, 15.5, 14.172727272727272)","(1.8, 2.06, 2.0472340425531916)"
