,The Ringmaster,Jogalong Blue,Stilton,Zacharooni,Laker,Im Freyja,Booker Bay,Major Gnp Nz,Manic Mia,Barrys Brother
15-12-2022 14:11:02.955958,"(41.0, 130.0, 74.0)","(4.4, 6.8, 6.038095238095238)","(21.0, 42.0, 37.33333333333333)","(7.0, 10.0, 9.571428571428571)","(91.0, 730.0, 470.0)","(26.0, 70.0, 49.5)","(3.8, 7.4, 6.65)","(1.9, 99999, 99990)","(101.0, 500.0, 233.33333333333334)","(41.0, 150.0, 130.0)"
15-12-2022 14:11:04.385378,"(41.0, 130.0, 74.0)","(4.4, 6.8, 6.038095238095238)","(21.0, 70.0, 35.666666666666664)","(7.0, 10.0, 9.571428571428571)","(91.0, 720.0, 470.0)","(26.0, 70.0, 49.5)","(3.8, 7.4, 6.6)","(1.9, 99999, 99990)","(101.0, 500.0, 233.33333333333334)","(41.0, 150.0, 130.0)"
15-12-2022 14:11:05.784435,"(41.0, 130.0, 88.0)","(4.4, 6.8, 6.038095238095238)","(21.0, 65.0, 35.666666666666664)","(7.0, 10.0, 9.571428571428571)","(91.0, 720.0, 402.5)","(26.0, 70.0, 49.5)","(3.8, 7.4, 6.6)","(1.9, 99999, 99990)","(101.0, 500.0, 233.33333333333334)","(41.0, 150.0, 130.0)"
15-12-2022 14:11:07.177762,"(41.0, 130.0, 74.0)","(4.4, 6.8, 6.038095238095238)","(21.0, 65.0, 35.666666666666664)","(7.0, 10.0, 9.571428571428571)","(91.0, 710.0, 321.875)","(26.0, 70.0, 49.5)","(3.8, 7.4, 6.6)","(1.9, 99999, 99990)","(101.0, 500.0, 233.33333333333334)","(41.0, 150.0, 130.0)"
15-12-2022 14:11:08.809230,"(41.0, 130.0, 74.0)","(4.4, 6.8, 6.017391304347826)","(21.0, 65.0, 35.666666666666664)","(7.0, 10.0, 9.571428571428571)","(91.0, 700.0, 195.83333333333331)","(26.0, 70.0, 49.5)","(3.8, 7.4, 6.6)","(1.9, 99999, 99990)","(101.0, 500.0, 233.33333333333334)","(41.0, 150.0, 130.0)"
15-12-2022 14:11:10.644957,"(41.0, 130.0, 74.0)","(4.4, 6.8, 6.017391304347826)","(21.0, 65.0, 35.666666666666664)","(7.0, 10.0, 9.571428571428571)","(91.0, 700.0, 290.0)","(26.0, 70.0, 49.5)","(3.8, 7.4, 6.6)","(1.9, 99999, 99990)","(101.0, 500.0, 233.33333333333334)","(41.0, 150.0, 130.0)"
15-12-2022 14:11:12.589787,"(41.0, 130.0, 70.66666666666667)","(4.4, 6.8, 6.017391304347826)","(21.0, 65.0, 28.8)","(7.0, 10.0, 9.571428571428571)","(91.0, 680.0, 385.0)","(26.0, 70.0, 49.5)","(3.8, 7.4, 6.6)","(1.9, 99999, 99990)","(101.0, 500.0, 233.33333333333334)","(41.0, 150.0, 130.0)"
15-12-2022 14:11:14.244671,"(41.0, 120.0, 68.66666666666667)","(4.4, 6.8, 6.017391304347826)","(21.0, 60.0, 47.666666666666664)","(7.0, 10.0, 10.466666666666667)","(91.0, 650.0, 303.33333333333337)","(26.0, 70.0, 49.5)","(3.8, 7.4, 5.891666666666667)","(1.9, 99999, 99990)","(101.0, 500.0, 240.0)","(41.0, 150.0, 130.0)"
15-12-2022 14:11:15.808547,"(41.0, 110.0, 68.66666666666667)","(4.4, 6.8, 6.017391304347826)","(21.0, 55.0, 42.2)","(7.0, 11.0, 9.714285714285715)","(91.0, 650.0, 300.0)","(26.0, 70.0, 49.5)","(3.8, 7.0, 5.641666666666667)","(1.9, 99999, 99990)","(101.0, 500.0, 300.0)","(41.0, 150.0, 86.66666666666667)"
15-12-2022 14:11:17.296576,"(41.0, 110.0, 67.33333333333333)","(4.4, 6.8, 6.017391304347826)","(21.0, 55.0, 34.333333333333336)","(7.0, 10.5, 9.714285714285715)","(91.0, 640.0, 300.0)","(26.0, 70.0, 49.5)","(3.8, 6.4, 5.45)","(1.9, 99999, 99990)","(101.0, 500.0, 300.0)","(41.0, 150.0, 112.0)"
15-12-2022 14:11:18.893546,"(41.0, 110.0, 86.5)","(4.4, 6.8, 6.133333333333334)","(21.0, 55.0, 32.666666666666664)","(7.0, 10.5, 9.866666666666667)","(91.0, 640.0, 296.66666666666663)","(26.0, 70.0, 53.0)","(3.8, 6.2, 5.785714285714286)","(1.9, 99999, 99990)","(101.0, 500.0, 300.0)","(41.0, 150.0, 118.75)"
15-12-2022 14:11:20.854492,"(41.0, 100.0, 90.4)","(4.4, 6.8, 6.133333333333334)","(21.0, 50.0, 39.5)","(7.0, 10.0, 9.866666666666667)","(91.0, 630.0, 293.33333333333337)","(26.0, 65.0, 69.0)","(3.8, 6.0, 5.785714285714286)","(1.9, 99999, 99990)","(101.0, 500.0, 300.0)","(41.0, 160.0, 118.0)"
15-12-2022 14:11:23.227735,"(41.0, 120.0, 90.4)","(4.4, 6.8, 6.133333333333334)","(21.0, 55.0, 39.5)","(7.0, 10.0, 9.866666666666667)","(91.0, 620.0, 293.33333333333337)","(26.0, 95.0, 60.0)","(3.8, 6.0, 5.766666666666667)","(1.9, 99999, 99990)","(101.0, 500.0, 300.0)","(41.0, 160.0, 118.0)"
15-12-2022 14:11:25.044645,"(41.0, 120.0, 90.4)","(4.4, 6.8, 6.017391304347826)","(21.0, 55.0, 39.5)","(7.0, 10.0, 9.633333333333333)","(91.0, 620.0, 286.66666666666663)","(26.0, 90.0, 50.0)","(3.8, 6.0, 5.475)","(1.9, 99999, 99990)","(101.0, 500.0, 300.0)","(41.0, 160.0, 112.5)"
15-12-2022 14:11:26.677450,"(41.0, 120.0, 90.4)","(4.4, 6.8, 6.017391304347826)","(21.0, 55.0, 39.5)","(7.0, 11.5, 10.2)","(91.0, 600.0, 283.33333333333337)","(26.0, 90.0, 57.0)","(3.8, 6.0, 5.733333333333333)","(1.9, 99999, 99990)","(101.0, 500.0, 300.0)","(41.0, 170.0, 133.33333333333331)"
15-12-2022 14:11:28.307760,"(41.0, 120.0, 70.66666666666667)","(4.4, 6.8, 6.017391304347826)","(21.0, 55.0, 39.5)","(7.0, 11.0, 9.964285714285715)","(91.0, 590.0, 455.71428571428567)","(26.0, 85.0, 57.0)","(3.8, 6.6, 6.28888888888889)","(1.9, 99999, 99990)","(101.0, 500.0, 233.33333333333334)","(41.0, 280.0, 123.33333333333333)"
15-12-2022 14:11:29.818120,"(41.0, 120.0, 70.66666666666667)","(4.4, 6.8, 6.017391304347826)","(21.0, 55.0, 39.5)","(7.0, 10.5, 9.1)","(91.0, 590.0, 283.33333333333337)","(26.0, 85.0, 57.0)","(3.8, 6.4, 5.65)","(1.9, 99999, 99990)","(101.0, 500.0, 233.33333333333334)","(41.0, 260.0, 106.0)"
15-12-2022 14:11:31.359889,"(41.0, 120.0, 72.0)","(4.4, 6.8, 6.017391304347826)","(21.0, 55.0, 39.5)","(7.0, 10.0, 8.8)","(91.0, 590.0, 276.66666666666663)","(26.0, 85.0, 63.0)","(3.8, 6.4, 5.65)","(1.9, 99999, 99990)","(101.0, 500.0, 195.0)","(41.0, 290.0, 133.33333333333331)"
15-12-2022 14:11:32.828356,"(41.0, 120.0, 72.0)","(4.4, 6.8, 6.017391304347826)","(21.0, 55.0, 40.0)","(7.0, 9.8, 9.100000000000001)","(91.0, 570.0, 273.33333333333337)","(26.0, 85.0, 66.33333333333334)","(3.8, 6.4, 5.65)","(1.9, 99999, 99990)","(101.0, 480.0, 285.0)","(41.0, 280.0, 170.0)"
15-12-2022 14:11:34.337977,"(41.0, 120.0, 72.0)","(4.4, 6.8, 6.017391304347826)","(21.0, 60.0, 38.85714285714286)","(7.0, 9.8, 9.100000000000001)","(91.0, 560.0, 273.33333333333337)","(26.0, 85.0, 43.57142857142857)","(3.8, 6.4, 6.122222222222223)","(1.9, 99999, 99990)","(101.0, 470.0, 285.0)","(41.0, 280.0, 126.66666666666667)"
15-12-2022 14:11:35.904145,"(41.0, 120.0, 72.0)","(4.4, 6.8, 6.017391304347826)","(21.0, 60.0, 38.85714285714286)","(7.0, 9.8, 8.925)","(91.0, 560.0, 270.0)","(26.0, 80.0, 47.4)","(3.8, 6.2, 5.800000000000001)","(1.9, 99999, 99990)","(101.0, 470.0, 280.0)","(41.0, 240.0, 116.66666666666666)"
15-12-2022 14:11:37.433779,"(41.0, 120.0, 72.0)","(4.4, 6.8, 6.017391304347826)","(21.0, 60.0, 38.85714285714286)","(7.0, 9.8, 8.925)","(91.0, 550.0, 266.66666666666663)","(26.0, 75.0, 49.5)","(3.8, 6.2, 6.122222222222223)","(1.9, 99999, 99990)","(101.0, 460.0, 270.0)","(41.0, 240.0, 144.0)"
15-12-2022 14:11:38.944921,"(41.0, 120.0, 72.0)","(4.4, 6.8, 6.017391304347826)","(21.0, 60.0, 38.85714285714286)","(7.0, 9.8, 8.925)","(91.0, 540.0, 266.66666666666663)","(26.0, 70.0, 49.5)","(3.8, 6.2, 6.122222222222223)","(1.9, 99999, 99990)","(101.0, 440.0, 270.0)","(41.0, 240.0, 139.0)"
15-12-2022 14:11:40.477206,"(41.0, 120.0, 72.0)","(4.4, 6.8, 6.017391304347826)","(21.0, 60.0, 38.85714285714286)","(7.0, 9.8, 8.925)","(91.0, 540.0, 266.66666666666663)","(26.0, 70.0, 49.5)","(3.8, 6.2, 6.122222222222223)","(1.9, 99999, 99990)","(101.0, 440.0, 270.0)","(41.0, 230.0, 162.66666666666669)"
15-12-2022 14:11:41.970208,"(41.0, 120.0, 72.0)","(4.4, 6.8, 6.017391304347826)","(21.0, 60.0, 38.85714285714286)","(7.0, 10.0, 8.75)","(91.0, 540.0, 266.66666666666663)","(26.0, 70.0, 49.5)","(3.8, 6.0, 6.111111111111112)","(1.9, 99999, 99990)","(101.0, 440.0, 270.0)","(41.0, 220.0, 169.33333333333331)"
15-12-2022 14:11:43.457345,"(41.0, 120.0, 72.0)","(4.4, 6.8, 6.017391304347826)","(21.0, 60.0, 38.85714285714286)","(7.0, 10.0, 9.022222222222222)","(91.0, 540.0, 266.66666666666663)","(26.0, 70.0, 54.0)","(3.8, 6.2, 5.933333333333334)","(1.9, 99999, 99990)","(101.0, 440.0, 270.0)","(41.0, 230.0, 169.33333333333331)"
15-12-2022 14:11:44.955173,"(41.0, 120.0, 72.0)","(4.4, 6.8, 6.2375)","(21.0, 60.0, 38.85714285714286)","(7.0, 9.8, 9.216666666666667)","(91.0, 540.0, 266.66666666666663)","(26.0, 70.0, 49.5)","(3.8, 6.2, 5.972727272727273)","(1.9, 99999, 99990)","(101.0, 440.0, 270.0)","(41.0, 230.0, 169.33333333333331)"
15-12-2022 14:11:46.401615,"(41.0, 120.0, 72.0)","(4.4, 6.8, 6.2375)","(21.0, 60.0, 41.5)","(7.0, 9.8, 9.216666666666667)","(91.0, 540.0, 266.66666666666663)","(26.0, 70.0, 49.5)","(3.8, 6.0, 6.130434782608696)","(1.9, 99999, 99990)","(101.0, 440.0, 270.0)","(41.0, 230.0, 169.33333333333331)"
15-12-2022 14:11:47.811052,"(41.0, 120.0, 72.0)","(4.4, 6.8, 6.2375)","(21.0, 60.0, 39.5)","(7.0, 9.8, 9.216666666666667)","(91.0, 540.0, 266.66666666666663)","(26.0, 70.0, 53.0)","(3.8, 6.2, 5.733333333333333)","(1.9, 99999, 99990)","(101.0, 440.0, 270.0)","(41.0, 230.0, 157.2)"
15-12-2022 14:11:49.252573,"(41.0, 120.0, 72.0)","(4.4, 6.8, 6.2375)","(21.0, 55.0, 39.5)","(7.0, 9.8, 9.216666666666667)","(91.0, 540.0, 266.66666666666663)","(26.0, 65.0, 44.5)","(3.8, 6.2, 5.733333333333333)","(1.9, 99999, 99990)","(101.0, 440.0, 270.0)","(41.0, 230.0, 157.2)"
15-12-2022 14:11:50.765179,"(41.0, 120.0, 72.0)","(4.4, 6.8, 6.2375)","(21.0, 55.0, 39.5)","(7.0, 9.8, 9.411111111111111)","(91.0, 540.0, 266.66666666666663)","(26.0, 60.0, 44.5)","(3.8, 6.2, 6.133333333333334)","(1.9, 99999, 99990)","(101.0, 440.0, 270.0)","(41.0, 230.0, 157.2)"
15-12-2022 14:11:52.240738,"(41.0, 120.0, 72.0)","(4.4, 6.8, 6.2375)","(21.0, 55.0, 39.5)","(7.0, 9.8, 9.466666666666667)","(91.0, 540.0, 266.66666666666663)","(26.0, 60.0, 44.5)","(3.8, 6.2, 6.133333333333334)","(1.9, 99999, 99990)","(101.0, 440.0, 270.0)","(41.0, 210.0, 117.42857142857143)"
15-12-2022 14:11:53.656188,"(41.0, 120.0, 72.0)","(4.4, 6.8, 6.2375)","(21.0, 55.0, 39.5)","(7.0, 9.8, 9.466666666666667)","(91.0, 540.0, 266.66666666666663)","(26.0, 60.0, 44.5)","(3.8, 6.2, 5.733333333333333)","(1.9, 99999, 99990)","(101.0, 440.0, 270.0)","(41.0, 210.0, 80.4)"
15-12-2022 14:11:55.044822,"(41.0, 120.0, 72.0)","(4.4, 6.8, 6.2375)","(21.0, 55.0, 39.5)","(7.0, 9.8, 9.466666666666667)","(91.0, 540.0, 266.66666666666663)","(26.0, 60.0, 44.5)","(3.8, 6.2, 5.75)","(1.9, 99999, 99990)","(101.0, 440.0, 270.0)","(41.0, 210.0, 138.88888888888889)"
15-12-2022 14:11:56.435900,"(41.0, 120.0, 72.0)","(4.4, 6.8, 6.2375)","(21.0, 55.0, 39.5)","(7.0, 9.8, 9.466666666666667)","(91.0, 540.0, 273.33333333333337)","(26.0, 60.0, 44.5)","(3.8, 6.0, 5.625)","(1.9, 99999, 99990)","(101.0, 440.0, 220.0)","(41.0, 210.0, 86.0)"
15-12-2022 14:11:57.904403,"(41.0, 120.0, 73.33333333333333)","(4.4, 6.8, 6.2375)","(21.0, 55.0, 39.5)","(7.0, 9.8, 9.466666666666667)","(91.0, 540.0, 263.33333333333337)","(26.0, 60.0, 44.5)","(3.8, 6.0, 5.625)","(1.9, 99999, 99990)","(101.0, 440.0, 265.0)","(41.0, 210.0, 86.0)"
15-12-2022 14:11:59.382141,"(41.0, 120.0, 72.0)","(4.4, 6.8, 6.2375)","(21.0, 55.0, 39.5)","(7.0, 9.8, 9.466666666666667)","(91.0, 530.0, 260.0)","(26.0, 60.0, 44.5)","(3.8, 6.0, 5.625)","(1.9, 99999, 99990)","(101.0, 430.0, 260.0)","(41.0, 210.0, 86.0)"
15-12-2022 14:12:00.824650,"(41.0, 120.0, 72.0)","(4.4, 6.8, 6.2375)","(21.0, 55.0, 39.5)","(7.0, 9.8, 9.466666666666667)","(91.0, 520.0, 260.0)","(26.0, 60.0, 44.5)","(3.8, 6.0, 5.625)","(1.9, 99999, 99990)","(101.0, 420.0, 260.0)","(41.0, 210.0, 122.5)"
15-12-2022 14:12:02.161022,"(41.0, 120.0, 72.0)","(4.4, 6.8, 6.2375)","(21.0, 55.0, 39.5)","(7.0, 9.8, 9.466666666666667)","(91.0, 520.0, 260.0)","(26.0, 60.0, 44.5)","(3.8, 6.0, 5.625)","(1.9, 99999, 99990)","(101.0, 420.0, 206.66666666666669)","(41.0, 190.0, 134.66666666666669)"
15-12-2022 14:12:03.523773,"(41.0, 120.0, 70.66666666666667)","(4.4, 6.8, 6.2375)","(21.0, 60.0, 31.2)","(7.0, 9.8, 9.466666666666667)","(91.0, 520.0, 420.0)","(26.0, 60.0, 44.5)","(3.8, 6.0, 5.8)","(1.9, 99999, 99990)","(101.0, 420.0, 206.66666666666669)","(41.0, 180.0, 134.66666666666669)"
15-12-2022 14:12:04.864552,"(41.0, 120.0, 70.66666666666667)","(4.4, 6.8, 6.2375)","(21.0, 60.0, 28.8)","(7.0, 9.8, 9.466666666666667)","(91.0, 520.0, 420.0)","(26.0, 60.0, 44.5)","(3.8, 6.0, 5.8)","(1.9, 99999, 99990)","(101.0, 420.0, 206.66666666666669)","(41.0, 180.0, 134.66666666666669)"
15-12-2022 14:12:06.198296,"(41.0, 120.0, 70.66666666666667)","(4.4, 6.8, 6.2375)","(21.0, 60.0, 28.8)","(7.0, 9.8, 9.254545454545454)","(91.0, 520.0, 420.0)","(26.0, 60.0, 44.5)","(3.8, 6.0, 5.8)","(1.9, 99999, 99990)","(101.0, 420.0, 311.66666666666663)","(41.0, 180.0, 113.0)"
15-12-2022 14:12:07.537312,"(41.0, 120.0, 70.66666666666667)","(4.4, 6.8, 6.2375)","(21.0, 60.0, 28.8)","(7.0, 9.8, 9.371428571428572)","(91.0, 520.0, 420.0)","(26.0, 60.0, 44.5)","(3.8, 6.0, 5.8)","(1.9, 99999, 99990)","(101.0, 420.0, 206.66666666666669)","(41.0, 180.0, 108.0)"
15-12-2022 14:12:08.855611,"(41.0, 120.0, 70.66666666666667)","(4.4, 6.8, 6.2375)","(21.0, 60.0, 28.8)","(7.0, 9.8, 9.371428571428572)","(91.0, 520.0, 420.0)","(26.0, 60.0, 44.5)","(3.8, 6.0, 5.8)","(1.9, 99999, 99990)","(101.0, 420.0, 206.66666666666669)","(41.0, 170.0, 103.0)"
15-12-2022 14:12:10.217707,"(41.0, 120.0, 70.66666666666667)","(4.4, 6.8, 6.2375)","(21.0, 60.0, 28.8)","(7.0, 9.8, 9.6)","(91.0, 520.0, 420.0)","(26.0, 60.0, 44.5)","(3.8, 6.0, 5.8)","(1.9, 99999, 99990)","(101.0, 420.0, 206.66666666666669)","(41.0, 160.0, 103.0)"
15-12-2022 14:12:11.577606,"(41.0, 120.0, 70.66666666666667)","(4.4, 6.8, 6.2375)","(21.0, 60.0, 28.8)","(7.0, 10.0, 9.333333333333334)","(91.0, 520.0, 431.1111111111111)","(26.0, 60.0, 44.5)","(3.8, 6.0, 5.8)","(1.9, 99999, 99990)","(101.0, 420.0, 206.66666666666669)","(41.0, 160.0, 103.0)"
15-12-2022 14:12:13.029270,"(41.0, 120.0, 70.66666666666667)","(4.4, 6.8, 6.2375)","(21.0, 60.0, 28.8)","(7.0, 10.0, 9.333333333333334)","(91.0, 520.0, 325.0)","(26.0, 60.0, 44.5)","(3.8, 6.0, 5.8)","(1.9, 99999, 99990)","(101.0, 420.0, 206.66666666666669)","(41.0, 160.0, 128.0)"
15-12-2022 14:12:14.415447,"(41.0, 120.0, 70.66666666666667)","(4.4, 6.8, 6.2375)","(21.0, 60.0, 28.8)","(7.0, 10.0, 9.333333333333334)","(91.0, 520.0, 325.0)","(26.0, 60.0, 44.5)","(3.8, 6.0, 5.8)","(1.9, 99999, 99990)","(101.0, 420.0, 311.66666666666663)","(41.0, 160.0, 137.6)"
15-12-2022 14:12:15.857628,"(41.0, 120.0, 70.66666666666667)","(4.4, 6.8, 6.2375)","(21.0, 60.0, 28.8)","(7.0, 10.0, 9.485714285714286)","(91.0, 520.0, 325.0)","(26.0, 60.0, 44.5)","(3.8, 6.0, 5.8)","(1.9, 99999, 99990)","(101.0, 420.0, 313.33333333333337)","(41.0, 160.0, 137.6)"
15-12-2022 14:12:17.216948,"(41.0, 120.0, 70.66666666666667)","(4.4, 6.8, 6.2375)","(21.0, 60.0, 28.8)","(7.0, 10.0, 9.485714285714286)","(91.0, 520.0, 325.0)","(26.0, 60.0, 44.5)","(3.8, 6.0, 5.8)","(1.9, 99999, 99990)","(101.0, 420.0, 313.33333333333337)","(41.0, 160.0, 137.6)"
15-12-2022 14:12:18.494668,"(41.0, 120.0, 70.66666666666667)","(4.4, 6.8, 6.2375)","(21.0, 60.0, 44.0)","(7.0, 10.0, 9.485714285714286)","(91.0, 520.0, 325.0)","(26.0, 60.0, 44.5)","(3.8, 6.0, 6.05)","(1.9, 99999, 99990)","(101.0, 420.0, 313.33333333333337)","(41.0, 160.0, 134.16666666666669)"
15-12-2022 14:12:19.802713,"(41.0, 120.0, 70.66666666666667)","(4.4, 6.8, 6.2375)","(21.0, 55.0, 44.0)","(7.0, 10.0, 9.485714285714286)","(91.0, 520.0, 238.57142857142856)","(26.0, 60.0, 46.33333333333333)","(3.8, 6.6, 6.05)","(1.9, 99999, 99990)","(101.0, 420.0, 313.33333333333337)","(41.0, 150.0, 105.0)"
15-12-2022 14:12:21.153999,"(41.0, 120.0, 70.66666666666667)","(4.4, 6.8, 6.2375)","(21.0, 55.0, 44.0)","(7.0, 10.0, 9.485714285714286)","(91.0, 510.0, 346.0)","(26.0, 55.0, 44.5)","(3.8, 6.6, 5.85)","(1.9, 99999, 99990)","(101.0, 420.0, 313.33333333333337)","(41.0, 180.0, 112.5)"
15-12-2022 14:12:22.592897,"(41.0, 120.0, 70.66666666666667)","(4.4, 6.8, 6.2375)","(21.0, 55.0, 44.0)","(7.0, 10.0, 9.485714285714286)","(91.0, 490.0, 340.0)","(26.0, 60.0, 44.5)","(3.8, 6.2, 5.85)","(1.9, 99999, 99990)","(101.0, 420.0, 313.33333333333337)","(41.0, 170.0, 112.5)"
15-12-2022 14:12:23.994427,"(41.0, 120.0, 70.66666666666667)","(4.4, 6.8, 6.2375)","(21.0, 55.0, 44.0)","(7.0, 10.0, 9.485714285714286)","(91.0, 480.0, 334.0)","(26.0, 60.0, 44.5)","(3.8, 6.2, 5.8)","(1.9, 99999, 99990)","(101.0, 420.0, 313.33333333333337)","(41.0, 170.0, 112.5)"
15-12-2022 14:12:25.505663,"(41.0, 120.0, 70.66666666666667)","(4.4, 6.8, 6.2375)","(21.0, 55.0, 44.0)","(7.0, 10.0, 9.485714285714286)","(91.0, 470.0, 334.0)","(26.0, 60.0, 44.5)","(3.8, 6.4, 5.8)","(1.9, 99999, 99990)","(101.0, 420.0, 313.33333333333337)","(41.0, 170.0, 112.5)"
15-12-2022 14:12:26.985856,"(41.0, 120.0, 70.66666666666667)","(4.4, 6.8, 6.2375)","(21.0, 55.0, 44.0)","(7.0, 10.0, 9.485714285714286)","(91.0, 470.0, 334.0)","(26.0, 60.0, 44.5)","(3.8, 6.4, 5.8)","(1.9, 99999, 99990)","(101.0, 420.0, 313.33333333333337)","(41.0, 170.0, 112.5)"
15-12-2022 14:12:28.354034,"(41.0, 120.0, 82.0)","(4.4, 6.8, 6.425)","(21.0, 55.0, 44.0)","(7.0, 10.0, 9.485714285714286)","(91.0, 470.0, 334.0)","(26.0, 60.0, 44.5)","(3.8, 6.4, 5.8)","(1.9, 99999, 99990)","(101.0, 420.0, 313.33333333333337)","(41.0, 170.0, 112.5)"
15-12-2022 14:12:30.028138,"(41.0, 120.0, 82.0)","(4.4, 6.8, 6.425)","(21.0, 55.0, 35.0)","(7.0, 10.0, 9.485714285714286)","(91.0, 470.0, 300.0)","(26.0, 60.0, 42.0)","(3.8, 6.4, 5.8)","(1.9, 99999, 99990)","(101.0, 420.0, 306.66666666666663)","(41.0, 170.0, 118.33333333333334)"
15-12-2022 14:12:31.608049,"(51.0, 110.0, 78.0)","(4.4, 6.8, 6.425)","(21.0, 48.0, 31.333333333333336)","(7.0, 10.0, 9.34)","(101.0, 470.0, 300.0)","(26.0, 55.0, 42.0)","(4.0, 6.4, 5.8)","(1.9, 99999, 99990)","(101.0, 410.0, 300.0)","(51.0, 150.0, 97.5)"
15-12-2022 14:12:33.222125,"(51.0, 110.0, 78.0)","(4.4, 6.8, 6.425)","(21.0, 48.0, 31.333333333333336)","(7.0, 11.5, 9.933333333333334)","(101.0, 470.0, 300.0)","(26.0, 55.0, 42.0)","(4.0, 6.4, 6.085714285714285)","(1.9, 99999, 99990)","(101.0, 400.0, 300.0)","(51.0, 140.0, 97.5)"
15-12-2022 14:12:34.794228,"(51.0, 110.0, 77.0)","(4.4, 6.8, 6.425)","(21.0, 48.0, 31.333333333333336)","(7.0, 10.5, 9.485714285714286)","(101.0, 470.0, 300.0)","(26.0, 55.0, 42.0)","(4.0, 6.2, 6.15)","(1.9, 99999, 99990)","(101.0, 400.0, 300.0)","(51.0, 140.0, 97.5)"
15-12-2022 14:12:36.504304,"(51.0, 110.0, 78.0)","(4.4, 6.8, 6.425)","(21.0, 48.0, 31.333333333333336)","(7.0, 10.0, 9.6)","(101.0, 470.0, 300.0)","(26.0, 55.0, 42.0)","(4.0, 6.4, 6.15)","(1.9, 99999, 99990)","(101.0, 400.0, 286.66666666666663)","(51.0, 140.0, 97.5)"
15-12-2022 14:12:38.129246,"(51.0, 110.0, 78.0)","(4.4, 6.8, 6.891666666666667)","(21.0, 48.0, 31.333333333333336)","(7.0, 10.0, 9.9)","(101.0, 470.0, 402.8571428571429)","(26.0, 55.0, 44.5)","(4.0, 6.4, 6.15)","(1.9, 99999, 99990)","(101.0, 380.0, 235.0)","(51.0, 140.0, 108.0)"
15-12-2022 14:12:39.968365,"(51.0, 120.0, 83.0)","(4.4, 7.6, 6.7)","(21.0, 48.0, 33.666666666666664)","(7.0, 11.0, 9.9)","(101.0, 450.0, 377.1428571428571)","(26.0, 60.0, 60.714285714285715)","(4.0, 6.4, 6.15)","(1.9, 99999, 99990)","(101.0, 370.0, 265.0)","(51.0, 140.0, 93.0)"
15-12-2022 14:12:41.662910,"(51.0, 120.0, 83.0)","(4.4, 7.4, 6.233333333333333)","(21.0, 55.0, 33.666666666666664)","(7.0, 11.0, 9.52)","(101.0, 420.0, 337.5)","(26.0, 140.0, 79.5)","(4.0, 6.4, 6.15)","(1.9, 99999, 99990)","(101.0, 430.0, 260.0)","(51.0, 140.0, 93.0)"
15-12-2022 14:12:43.266570,"(51.0, 120.0, 83.0)","(4.4, 7.4, 6.4)","(21.0, 55.0, 33.666666666666664)","(7.0, 10.0, 9.52)","(101.0, 410.0, 330.0)","(26.0, 130.0, 79.5)","(4.0, 6.4, 6.15)","(1.9, 99999, 99990)","(101.0, 420.0, 260.0)","(51.0, 140.0, 93.0)"
15-12-2022 14:12:44.785030,"(51.0, 120.0, 84.0)","(4.4, 7.2, 6.4)","(21.0, 55.0, 33.666666666666664)","(7.0, 10.0, 9.52)","(101.0, 400.0, 216.66666666666669)","(26.0, 130.0, 83.0)","(4.0, 6.4, 6.233333333333333)","(1.9, 99999, 99990)","(101.0, 420.0, 213.33333333333331)","(51.0, 140.0, 94.0)"
15-12-2022 14:12:46.727166,"(51.0, 120.0, 84.0)","(4.4, 7.2, 7.234782608695652)","(21.0, 55.0, 33.666666666666664)","(7.0, 10.0, 9.52)","(101.0, 390.0, 250.0)","(26.0, 110.0, 64.5)","(4.0, 6.4, 6.2)","(1.9, 99999, 99990)","(101.0, 420.0, 213.33333333333331)","(51.0, 290.0, 128.66666666666669)"
15-12-2022 14:12:48.432576,"(51.0, 120.0, 96.0)","(4.4, 7.6, 6.9)","(21.0, 55.0, 36.5)","(7.0, 10.0, 9.52)","(101.0, 370.0, 285.0)","(26.0, 100.0, 62.0)","(4.0, 6.4, 5.866666666666666)","(1.9, 99999, 99990)","(101.0, 420.0, 260.0)","(51.0, 290.0, 118.66666666666667)"
15-12-2022 14:12:49.912298,"(51.0, 120.0, 95.33333333333334)","(4.4, 7.6, 6.781818181818182)","(21.0, 50.0, 39.0)","(7.0, 10.0, 9.52)","(101.0, 340.0, 285.0)","(26.0, 95.0, 39.166666666666664)","(4.0, 6.4, 5.866666666666666)","(1.9, 99999, 99990)","(101.0, 420.0, 260.0)","(51.0, 260.0, 149.0)"
15-12-2022 14:12:51.341685,"(51.0, 120.0, 95.33333333333334)","(4.4, 7.8, 7.133333333333333)","(21.0, 55.0, 39.0)","(7.0, 10.0, 9.52)","(101.0, 340.0, 285.0)","(26.0, 90.0, 46.0)","(4.0, 6.4, 5.866666666666666)","(1.9, 99999, 99990)","(101.0, 420.0, 260.0)","(51.0, 250.0, 131.42857142857144)"
15-12-2022 14:12:52.934213,"(51.0, 120.0, 95.33333333333334)","(4.4, 7.6, 6.800000000000001)","(21.0, 55.0, 39.0)","(7.0, 10.0, 9.52)","(101.0, 340.0, 277.5)","(26.0, 80.0, 44.333333333333336)","(4.0, 6.4, 5.866666666666666)","(1.9, 99999, 99990)","(101.0, 420.0, 260.0)","(51.0, 240.0, 158.0)"
