,Social Virtigo,Nutty Nuts,Big Time Girly,Big Time Ring,Allegro Wriggles,Thrilling Ziggy,Big Time Bumper
06-01-2023 15:49:10.683762,"(9.0, 11.0, 10.578947368421053)","(11.0, 16.0, 11.673076923076923)","(20.0, 55.0, 37.5)","(4.2, 4.8, 4.6761904761904765)","(7.0, 8.0, 7.478260869565218)","(2.25, 3.75, 3.6339285714285716)","(5.5, 8.0, 7.721739130434782)"
06-01-2023 15:49:11.931833,"(9.0, 11.0, 10.813953488372093)","(11.0, 16.0, 12.120689655172415)","(20.0, 55.0, 37.5)","(4.2, 4.8, 4.679518072289157)","(7.0, 8.0, 7.7795275590551185)","(2.25, 3.75, 3.642857142857143)","(5.5, 8.0, 7.954545454545454)"
06-01-2023 15:49:12.967721,"(9.0, 11.0, 10.666666666666666)","(11.0, 16.0, 11.258620689655173)","(20.0, 55.0, 37.5)","(4.2, 4.8, 4.6936708860759495)","(7.0, 8.0, 8.17090909090909)","(2.25, 3.7, 3.6875)","(5.5, 8.2, 7.954545454545454)"
06-01-2023 15:49:14.073234,"(9.0, 11.0, 10.666666666666666)","(11.0, 16.0, 14.53896103896104)","(20.0, 55.0, 37.5)","(4.2, 4.8, 4.6936708860759495)","(7.0, 8.2, 8.375)","(2.25, 3.8, 3.6956521739130435)","(5.5, 8.2, 7.954545454545454)"
06-01-2023 15:49:15.162916,"(9.0, 11.0, 10.666666666666666)","(11.0, 16.0, 11.258620689655173)","(20.0, 55.0, 42.5)","(4.2, 4.8, 4.6936708860759495)","(7.0, 8.6, 8.323076923076922)","(2.25, 3.8, 3.6875)","(5.5, 8.2, 7.954545454545454)"
06-01-2023 15:49:16.372057,"(9.0, 11.0, 10.666666666666666)","(11.0, 16.0, 14.53896103896104)","(20.0, 55.0, 37.5)","(4.2, 4.8, 4.6936708860759495)","(7.0, 8.6, 8.323076923076922)","(2.25, 3.75, 3.6875)","(5.5, 8.2, 7.525925925925926)"
06-01-2023 15:49:17.735513,"(9.0, 11.0, 10.781818181818181)","(11.0, 16.0, 14.705479452054794)","(20.0, 55.0, 42.5)","(4.2, 4.8, 4.6936708860759495)","(7.0, 8.6, 8.323076923076922)","(2.25, 3.75, 3.6875)","(5.5, 8.0, 7.525925925925926)"
06-01-2023 15:49:18.941884,"(9.0, 11.0, 10.781818181818181)","(11.0, 16.0, 14.705479452054794)","(20.0, 55.0, 42.5)","(4.2, 4.8, 4.6936708860759495)","(7.0, 8.6, 8.323076923076922)","(2.25, 3.75, 3.6875)","(5.5, 8.0, 7.525925925925926)"
06-01-2023 15:49:20.107741,"(9.0, 11.0, 10.781818181818181)","(11.0, 16.0, 14.705479452054794)","(20.0, 55.0, 42.5)","(4.2, 4.8, 4.6936708860759495)","(7.0, 8.6, 8.323076923076922)","(2.25, 3.75, 3.6875)","(5.5, 8.0, 7.525925925925926)"
06-01-2023 15:49:21.324578,"(9.0, 11.0, 10.781818181818181)","(11.0, 16.0, 14.705479452054794)","(20.0, 55.0, 42.5)","(4.2, 4.8, 4.6936708860759495)","(7.0, 8.6, 8.323076923076922)","(2.3, 3.75, 3.6875)","(5.5, 8.0, 7.672727272727273)"
06-01-2023 15:49:22.647549,"(9.0, 11.0, 10.781818181818181)","(11.0, 15.5, 15.214285714285714)","(20.0, 55.0, 39.09090909090909)","(4.2, 4.8, 4.6936708860759495)","(7.0, 8.6, 8.323076923076922)","(2.3, 3.75, 3.6875)","(5.5, 7.8, 7.672727272727273)"
06-01-2023 15:49:23.919337,"(9.0, 11.0, 10.781818181818181)","(11.0, 15.5, 15.214285714285714)","(20.0, 55.0, 39.09090909090909)","(4.2, 4.8, 4.6936708860759495)","(7.0, 8.6, 8.45)","(2.3, 3.75, 3.6875)","(5.5, 7.8, 7.666666666666666)"
06-01-2023 15:49:25.214696,"(9.0, 11.0, 10.666666666666666)","(11.0, 15.5, 14.651515151515152)","(20.0, 55.0, 37.5)","(4.2, 4.8, 4.6936708860759495)","(7.0, 8.6, 8.36)","(2.3, 3.75, 3.6875)","(5.5, 7.8, 7.666666666666666)"
06-01-2023 15:49:26.328558,"(9.0, 11.0, 10.666666666666666)","(11.0, 15.5, 14.651515151515152)","(20.0, 55.0, 37.5)","(4.2, 4.8, 4.6936708860759495)","(7.0, 8.6, 8.36)","(2.3, 3.75, 3.6875)","(5.5, 7.8, 7.666666666666666)"
06-01-2023 15:49:27.524436,"(9.0, 11.0, 10.666666666666666)","(11.0, 15.5, 14.236842105263158)","(20.0, 55.0, 37.5)","(4.2, 4.8, 4.322727272727272)","(7.0, 8.6, 8.36)","(2.35, 3.75, 3.6875)","(5.5, 7.8, 7.666666666666666)"
06-01-2023 15:49:28.733313,"(9.0, 11.0, 10.333333333333334)","(11.0, 15.5, 14.38888888888889)","(20.0, 55.0, 41.53846153846154)","(4.2, 4.8, 4.036363636363636)","(7.0, 8.6, 8.200000000000001)","(2.35, 3.75, 3.65)","(5.5, 7.8, 5.6123076923076916)"
06-01-2023 15:49:29.947615,"(9.0, 11.0, 10.52)","(11.0, 15.5, 14.38888888888889)","(20.0, 55.0, 41.53846153846154)","(4.2, 4.8, 4.023913043478261)","(7.0, 8.8, 8.200000000000001)","(2.35, 3.8, 3.657142857142857)","(5.5, 6.4, 5.6499999999999995)"
06-01-2023 15:49:31.126678,"(9.0, 11.0, 10.52)","(11.0, 15.5, 14.38888888888889)","(20.0, 55.0, 40.714285714285715)","(4.2, 4.8, 4.697435897435898)","(7.0, 8.8, 8.613333333333333)","(2.35, 3.8, 3.425)","(5.5, 6.2, 6.075)"
06-01-2023 15:49:32.228949,"(9.0, 11.0, 10.781818181818181)","(11.0, 15.5, 12.891304347826086)","(20.0, 55.0, 42.76470588235294)","(4.2, 4.8, 4.697435897435898)","(7.0, 8.8, 8.613333333333333)","(2.35, 3.5, 3.375)","(5.5, 6.2, 6.075)"
06-01-2023 15:49:33.321642,"(9.0, 11.0, 10.781818181818181)","(11.0, 15.5, 12.891304347826086)","(21.0, 46.0, 30.133333333333333)","(3.9, 4.8, 4.697435897435898)","(7.0, 8.8, 8.613333333333333)","(2.4, 3.5, 3.325)","(5.5, 6.2, 6.1375)"
06-01-2023 15:49:34.391202,"(9.0, 11.0, 10.781818181818181)","(11.0, 15.5, 12.891304347826086)","(21.0, 46.0, 31.066666666666666)","(3.9, 4.8, 4.697435897435898)","(7.0, 8.8, 8.613333333333333)","(2.4, 3.5, 3.103846153846154)","(5.5, 6.2, 7.944444444444444)"
06-01-2023 15:49:35.566405,"(9.0, 11.0, 10.781818181818181)","(11.0, 15.5, 12.891304347826086)","(21.0, 44.0, 34.5)","(3.9, 4.8, 4.697435897435898)","(7.0, 8.8, 8.613333333333333)","(2.4, 3.2, 3.103846153846154)","(5.5, 8.2, 7.949999999999999)"
06-01-2023 15:49:36.822791,"(9.0, 11.0, 10.781818181818181)","(11.0, 15.5, 12.891304347826086)","(21.0, 42.0, 25.125)","(4.2, 4.8, 4.697435897435898)","(7.0, 8.8, 7.9)","(2.3, 3.2, 3.1142857142857143)","(5.5, 8.2, 8.076923076923077)"
06-01-2023 15:49:37.802853,"(9.0, 11.0, 10.781818181818181)","(11.0, 15.5, 12.891304347826086)","(21.0, 27.0, 25.125)","(4.2, 4.8, 4.697435897435898)","(7.0, 8.8, 8.0)","(2.3, 3.2, 3.2)","(5.5, 8.2, 7.966666666666666)"
06-01-2023 15:49:38.941183,"(9.0, 11.0, 10.781818181818181)","(11.0, 15.5, 12.891304347826086)","(21.0, 27.0, 24.98076923076923)","(4.2, 4.8, 4.697435897435898)","(7.0, 8.8, 8.421052631578949)","(2.3, 3.3, 3.1375)","(5.5, 8.2, 8.024999999999999)"
06-01-2023 15:49:40.127241,"(9.0, 11.0, 10.781818181818181)","(11.0, 15.5, 16.435185185185183)","(21.0, 27.0, 24.98076923076923)","(4.2, 4.8, 4.697435897435898)","(7.0, 8.8, 8.421052631578949)","(2.3, 3.4, 3.1375)","(5.5, 8.2, 8.024999999999999)"
06-01-2023 15:49:41.388301,"(9.0, 11.0, 10.781818181818181)","(11.0, 16.5, 17.136363636363637)","(21.0, 27.0, 24.45)","(4.2, 4.8, 4.697435897435898)","(7.0, 8.8, 8.421052631578949)","(2.3, 3.4, 3.30375)","(5.5, 8.2, 7.089655172413793)"
06-01-2023 15:49:42.501562,"(9.0, 11.0, 10.781818181818181)","(11.0, 17.5, 17.136363636363637)","(21.0, 27.0, 24.45)","(4.2, 4.8, 4.697435897435898)","(7.0, 8.8, 8.421052631578949)","(2.3, 3.4, 3.2039999999999997)","(5.5, 8.0, 7.296551724137931)"
06-01-2023 15:49:43.669229,"(9.0, 11.0, 10.781818181818181)","(11.0, 18.0, 17.0)","(21.0, 27.0, 23.22222222222222)","(4.2, 4.8, 4.697435897435898)","(7.0, 8.8, 8.285714285714286)","(2.3, 3.4, 3.1599999999999997)","(5.5, 8.0, 7.173913043478261)"
06-01-2023 15:49:44.690272,"(9.0, 11.0, 10.781818181818181)","(11.0, 18.5, 16.7)","(21.0, 27.0, 24.166666666666668)","(4.2, 4.8, 4.697435897435898)","(7.0, 8.8, 8.145454545454545)","(2.3, 3.3, 3.21625)","(5.5, 8.0, 7.173913043478261)"
06-01-2023 15:49:45.720056,"(9.0, 11.0, 10.781818181818181)","(11.0, 19.0, 18.55)","(20.0, 27.0, 24.166666666666668)","(4.2, 4.8, 4.697435897435898)","(7.0, 8.8, 8.145454545454545)","(2.3, 3.4, 3.169230769230769)","(5.5, 8.0, 7.177777777777778)"
06-01-2023 15:49:46.976400,"(9.0, 11.0, 10.781818181818181)","(11.0, 19.0, 16.333333333333332)","(20.0, 27.0, 24.166666666666668)","(4.2, 4.8, 4.697435897435898)","(7.0, 8.8, 8.421052631578949)","(2.3, 3.4, 3.1724137931034484)","(5.5, 7.8, 7.177777777777778)"
06-01-2023 15:49:48.262390,"(9.0, 11.0, 10.781818181818181)","(11.0, 19.0, 18.61904761904762)","(20.0, 27.0, 24.166666666666668)","(4.2, 4.8, 4.6)","(7.0, 8.8, 8.421052631578949)","(2.3, 3.4, 3.165)","(5.5, 7.8, 7.457142857142857)"
06-01-2023 15:49:49.450380,"(8.5, 11.0, 10.813953488372093)","(11.0, 19.0, 18.8)","(19.0, 27.0, 23.22222222222222)","(4.2, 4.8, 4.6)","(7.0, 8.8, 8.421052631578949)","(2.35, 3.35, 3.165)","(5.5, 7.8, 6.855172413793103)"
06-01-2023 15:49:50.451614,"(8.5, 11.0, 10.813953488372093)","(11.0, 19.0, 18.8)","(19.0, 27.0, 23.22222222222222)","(4.2, 4.8, 4.630434782608695)","(7.0, 8.8, 8.421052631578949)","(2.35, 3.35, 3.2039999999999997)","(5.5, 7.6, 6.825806451612904)"
06-01-2023 15:49:51.548623,"(8.5, 11.0, 10.365079365079366)","(11.0, 19.0, 18.8)","(19.0, 27.0, 23.22222222222222)","(4.2, 4.8, 4.630434782608695)","(7.0, 8.8, 8.421052631578949)","(2.35, 3.4, 3.2162162162162162)","(5.5, 7.6, 6.825806451612904)"
06-01-2023 15:49:52.740881,"(8.5, 11.0, 10.32121212121212)","(11.0, 19.0, 18.8)","(19.0, 27.0, 23.22222222222222)","(4.2, 4.8, 4.630434782608695)","(7.0, 8.8, 8.421052631578949)","(2.35, 3.4, 3.2454545454545456)","(5.5, 7.6, 6.825806451612904)"
06-01-2023 15:49:53.866085,"(8.5, 11.0, 10.32121212121212)","(11.0, 19.0, 18.8)","(19.0, 27.0, 23.22222222222222)","(4.2, 4.8, 4.630434782608695)","(7.0, 8.8, 8.421052631578949)","(2.35, 3.4, 3.2196969696969697)","(5.5, 7.6, 6.825806451612904)"
06-01-2023 15:49:54.967127,"(8.5, 11.0, 10.32121212121212)","(11.0, 19.0, 18.8)","(19.0, 27.0, 23.22222222222222)","(4.2, 4.8, 4.630434782608695)","(7.0, 8.8, 9.271428571428572)","(2.35, 3.4, 3.2196969696969697)","(5.5, 7.6, 6.855172413793103)"
06-01-2023 15:49:56.059289,"(8.5, 11.0, 10.32121212121212)","(11.0, 19.0, 18.4)","(20.0, 27.0, 23.22222222222222)","(4.0, 4.8, 4.630434782608695)","(7.0, 9.4, 9.293333333333333)","(2.5, 3.4, 3.2196969696969697)","(5.5, 7.6, 7.246153846153847)"
06-01-2023 15:49:57.116987,"(8.5, 11.0, 10.32121212121212)","(11.0, 19.0, 18.4)","(20.0, 27.0, 23.22222222222222)","(4.0, 4.8, 4.630434782608695)","(7.0, 9.4, 9.293333333333333)","(2.5, 3.4, 3.2576923076923077)","(5.5, 7.4, 7.233333333333333)"
06-01-2023 15:49:58.251088,"(8.5, 11.0, 10.32121212121212)","(11.0, 19.5, 17.555555555555557)","(20.0, 27.0, 23.22222222222222)","(4.0, 4.8, 4.630434782608695)","(7.0, 9.4, 9.31578947368421)","(2.5, 3.35, 3.167391304347826)","(5.5, 7.4, 6.844444444444445)"
06-01-2023 15:49:59.347876,"(8.5, 11.0, 10.32121212121212)","(11.0, 19.5, 17.75)","(20.0, 27.0, 24.625)","(4.0, 4.8, 4.66)","(7.0, 9.4, 8.428571428571429)","(2.5, 3.35, 3.531578947368421)","(5.5, 7.2, 6.5)"
06-01-2023 15:50:00.306806,"(8.5, 10.0, 9.82857142857143)","(11.0, 19.0, 18.25)","(20.0, 25.0, 24.625)","(4.0, 4.7, 4.66)","(7.0, 9.0, 8.3)","(2.5, 3.65, 3.403225806451613)","(5.5, 7.0, 6.4)"
06-01-2023 15:50:01.446302,"(8.5, 10.0, 9.733333333333333)","(11.0, 19.0, 17.5)","(20.0, 25.0, 23.0)","(4.0, 4.7, 4.561538461538461)","(7.0, 8.8, 8.266666666666667)","(2.5, 3.55, 3.35625)","(5.5, 6.8, 6.4)"
06-01-2023 15:50:02.633889,"(8.5, 10.0, 9.942857142857143)","(11.0, 19.0, 18.3)","(20.0, 25.0, 24.692307692307693)","(4.0, 4.7, 4.548275862068966)","(7.0, 8.8, 8.2)","(2.5, 3.45, 3.3000000000000003)","(5.5, 6.8, 6.569230769230769)"
06-01-2023 15:50:03.750827,"(8.5, 10.5, 9.9375)","(11.0, 19.0, 18.3)","(20.0, 25.0, 24.692307692307693)","(4.0, 4.7, 4.548275862068966)","(7.0, 8.8, 8.2)","(2.5, 3.45, 3.23953488372093)","(5.5, 6.8, 6.764705882352941)"
06-01-2023 15:50:04.762009,"(8.5, 10.5, 9.9375)","(11.0, 19.0, 18.3)","(20.0, 25.0, 24.692307692307693)","(4.0, 4.7, 4.548275862068966)","(7.0, 8.8, 8.3)","(2.5, 3.35, 3.1772727272727272)","(5.5, 7.0, 6.5636363636363635)"
06-01-2023 15:50:06.011803,"(8.5, 10.5, 10.09090909090909)","(11.0, 19.0, 18.416666666666668)","(20.0, 25.0, 24.0)","(4.0, 4.7, 4.614285714285715)","(7.0, 8.8, 8.416)","(2.5, 3.2, 3.190909090909091)","(5.5, 7.0, 6.5636363636363635)"
06-01-2023 15:50:07.008259,"(8.5, 10.5, 10.09090909090909)","(11.0, 19.0, 18.416666666666668)","(20.0, 25.0, 24.0)","(4.0, 4.7, 4.614285714285715)","(7.0, 8.8, 8.416)","(2.5, 3.2, 3.190909090909091)","(5.5, 7.0, 6.5636363636363635)"
06-01-2023 15:50:08.076897,"(8.5, 10.5, 10.32)","(11.0, 19.0, 17.541666666666668)","(20.0, 25.0, 22.375)","(4.0, 4.7, 4.614285714285715)","(7.0, 8.8, 8.50909090909091)","(2.5, 3.15, 3.0615384615384613)","(5.5, 7.0, 6.5636363636363635)"
06-01-2023 15:50:09.279777,"(8.5, 10.5, 10.32)","(11.0, 19.0, 17.541666666666668)","(20.0, 25.0, 23.833333333333332)","(4.0, 4.7, 4.611764705882353)","(7.0, 8.8, 8.727272727272728)","(2.5, 3.15, 3.0615384615384613)","(5.5, 7.0, 6.9)"
06-01-2023 15:50:10.278382,"(8.5, 10.5, 10.377272727272727)","(11.0, 19.0, 17.541666666666668)","(20.0, 25.0, 23.833333333333332)","(4.0, 4.7, 4.611764705882353)","(7.0, 8.8, 8.503448275862068)","(2.5, 3.15, 3.0615384615384613)","(5.5, 7.0, 6.933333333333334)"
06-01-2023 15:50:11.356855,"(8.5, 10.5, 10.377272727272727)","(12.0, 19.0, 17.40909090909091)","(19.0, 25.0, 23.833333333333332)","(4.0, 4.7, 4.596551724137931)","(7.0, 9.0, 8.6)","(2.5, 3.15, 3.065)","(5.5, 7.0, 6.9625)"
06-01-2023 15:50:12.497548,"(8.5, 10.5, 10.200000000000001)","(12.0, 19.0, 17.47222222222222)","(19.0, 25.0, 22.9)","(4.0, 4.7, 4.596551724137931)","(7.0, 9.0, 8.8)","(2.5, 3.15, 3.064583333333333)","(5.5, 7.0, 6.9625)"
06-01-2023 15:50:13.978718,"(8.5, 10.5, 10.35)","(12.0, 19.0, 17.804347826086957)","(19.0, 25.0, 22.9)","(4.0, 4.7, 4.596551724137931)","(7.0, 9.2, 8.872727272727273)","(2.5, 3.1, 3.094736842105263)","(5.5, 7.0, 6.9625)"
06-01-2023 15:50:15.044434,"(8.5, 10.5, 10.35)","(12.0, 19.0, 17.804347826086957)","(19.0, 25.0, 22.9)","(4.0, 4.7, 4.596551724137931)","(7.0, 9.2, 8.872727272727273)","(2.5, 3.15, 3.1058823529411765)","(5.5, 7.0, 6.9625)"
06-01-2023 15:50:16.105286,"(8.5, 10.5, 10.35)","(12.0, 19.0, 17.804347826086957)","(19.0, 25.0, 22.9)","(4.0, 4.7, 4.596551724137931)","(7.0, 9.2, 8.88695652173913)","(2.5, 3.15, 3.1058823529411765)","(5.5, 7.0, 6.9625)"
06-01-2023 15:50:17.181271,"(8.5, 10.5, 10.35)","(12.0, 19.0, 17.804347826086957)","(19.0, 25.0, 22.9)","(4.0, 4.7, 4.596551724137931)","(7.0, 9.2, 8.88695652173913)","(2.5, 3.15, 3.1058823529411765)","(5.5, 7.0, 6.9625)"
06-01-2023 15:50:18.349226,"(8.5, 10.5, 10.35)","(12.0, 19.0, 17.804347826086957)","(19.0, 25.0, 22.9)","(4.0, 4.7, 4.596551724137931)","(7.0, 9.2, 8.959999999999999)","(2.5, 3.15, 3.1058823529411765)","(5.5, 7.0, 6.976923076923077)"
06-01-2023 15:50:19.507695,"(8.5, 10.5, 10.35)","(12.0, 19.0, 17.804347826086957)","(19.0, 25.0, 22.9)","(4.0, 4.7, 4.596551724137931)","(7.0, 9.2, 8.814285714285713)","(2.5, 3.15, 3.1058823529411765)","(5.5, 7.0, 6.976923076923077)"
06-01-2023 15:50:20.730687,"(8.5, 11.0, 10.052631578947368)","(12.0, 19.0, 17.804347826086957)","(19.0, 25.0, 22.9)","(4.0, 4.7, 4.596551724137931)","(7.0, 9.2, 8.814285714285713)","(2.5, 3.15, 3.08625)","(5.5, 7.0, 6.976923076923077)"
06-01-2023 15:50:21.884717,"(8.5, 11.0, 10.052631578947368)","(12.0, 19.0, 18.0625)","(19.0, 25.0, 22.9)","(4.0, 4.7, 4.596551724137931)","(7.0, 9.2, 8.814285714285713)","(2.5, 3.15, 3.08625)","(5.5, 7.0, 6.976923076923077)"
06-01-2023 15:50:22.904991,"(8.5, 11.0, 10.052631578947368)","(12.0, 19.5, 18.666666666666668)","(19.0, 25.0, 23.764705882352942)","(4.0, 4.7, 4.596551724137931)","(7.0, 9.2, 8.942857142857143)","(2.5, 3.15, 3.08625)","(5.5, 7.0, 6.976923076923077)"
06-01-2023 15:50:23.992607,"(8.5, 10.5, 9.986666666666666)","(12.0, 20.0, 19.274509803921568)","(19.0, 25.0, 23.764705882352942)","(4.0, 4.7, 4.5875)","(7.0, 9.2, 8.942857142857143)","(2.5, 3.15, 3.08625)","(5.5, 7.0, 6.976923076923077)"
06-01-2023 15:50:25.157840,"(8.5, 10.5, 9.986666666666666)","(12.0, 20.0, 19.274509803921568)","(19.0, 25.0, 23.764705882352942)","(4.0, 4.7, 4.5875)","(7.0, 9.2, 8.942857142857143)","(2.5, 3.15, 3.08625)","(5.5, 7.0, 6.976923076923077)"
06-01-2023 15:50:26.145863,"(8.5, 10.5, 9.986666666666666)","(12.0, 20.0, 19.372881355932204)","(19.0, 25.0, 23.764705882352942)","(4.0, 4.7, 4.5875)","(7.0, 9.2, 8.942857142857143)","(2.5, 3.15, 3.1307692307692307)","(5.5, 7.0, 6.976923076923077)"
06-01-2023 15:50:27.137507,"(8.5, 10.5, 9.986666666666666)","(12.0, 20.0, 19.15909090909091)","(19.0, 25.0, 23.764705882352942)","(4.0, 4.7, 4.5875)","(7.0, 9.2, 8.942857142857143)","(2.5, 3.15, 3.1307692307692307)","(5.5, 7.0, 6.883870967741935)"
06-01-2023 15:50:28.354421,"(8.5, 10.5, 9.986666666666666)","(12.0, 20.0, 19.15909090909091)","(19.0, 25.0, 23.764705882352942)","(4.0, 4.7, 4.568292682926829)","(7.0, 9.2, 8.942857142857143)","(2.5, 3.15, 3.101020408163265)","(5.5, 7.0, 6.8545454545454545)"
06-01-2023 15:50:29.530259,"(8.5, 10.5, 9.986666666666666)","(12.0, 20.0, 19.15909090909091)","(19.0, 25.0, 23.764705882352942)","(4.0, 4.7, 4.568292682926829)","(7.0, 9.2, 8.942857142857143)","(2.5, 3.15, 3.072972972972973)","(5.5, 7.0, 6.8545454545454545)"
06-01-2023 15:50:30.672543,"(8.5, 10.5, 9.986666666666666)","(12.0, 20.0, 19.05128205128205)","(19.0, 25.0, 23.764705882352942)","(4.0, 4.7, 4.568292682926829)","(7.0, 9.2, 9.007142857142856)","(2.45, 3.15, 3.072972972972973)","(5.5, 7.0, 6.8545454545454545)"
06-01-2023 15:50:31.771249,"(8.5, 10.5, 9.986666666666666)","(12.0, 20.0, 19.30188679245283)","(19.0, 25.0, 23.764705882352942)","(4.0, 4.7, 4.568292682926829)","(7.0, 9.2, 9.007142857142856)","(2.45, 3.15, 3.0310344827586206)","(5.5, 7.0, 6.866666666666666)"
06-01-2023 15:50:32.757509,"(8.5, 10.5, 9.986666666666666)","(12.0, 20.0, 19.229166666666668)","(19.0, 25.0, 23.764705882352942)","(4.0, 4.7, 4.568292682926829)","(7.0, 9.2, 9.007142857142856)","(2.45, 3.1, 3.0622641509433963)","(5.5, 7.0, 6.866666666666666)"
06-01-2023 15:50:33.870309,"(8.5, 10.5, 9.975000000000001)","(12.0, 20.0, 19.229166666666668)","(19.0, 25.0, 23.6875)","(4.0, 4.7, 4.561538461538461)","(7.0, 9.2, 8.93)","(2.45, 3.1, 3.0622641509433963)","(5.5, 7.0, 6.9)"
06-01-2023 15:50:34.981572,"(8.5, 10.5, 9.975000000000001)","(12.0, 20.0, 19.21276595744681)","(19.0, 25.0, 23.6875)","(4.0, 4.7, 4.561538461538461)","(7.0, 9.2, 8.91578947368421)","(2.45, 3.1, 3.0622641509433963)","(5.5, 7.0, 6.82)"
06-01-2023 15:50:36.225324,"(8.5, 9.8, 9.76)","(12.0, 20.0, 19.274509803921568)","(19.0, 25.0, 24.0)","(4.0, 4.7, 4.554054054054054)","(7.0, 9.2, 8.91578947368421)","(2.45, 3.1, 3.0622641509433963)","(5.5, 7.2, 6.82)"
06-01-2023 15:50:37.385242,"(8.5, 9.8, 9.784615384615385)","(12.0, 20.0, 19.274509803921568)","(19.0, 25.0, 24.0)","(4.0, 4.7, 4.554054054054054)","(7.0, 9.2, 8.885714285714284)","(2.45, 3.1, 3.0622641509433963)","(5.5, 7.2, 6.82)"
06-01-2023 15:50:38.447223,"(8.5, 10.5, 9.9)","(12.0, 20.0, 19.1)","(19.0, 27.0, 24.09090909090909)","(4.0, 4.7, 4.535294117647059)","(7.0, 9.2, 8.885714285714284)","(2.45, 3.1, 3.0622641509433963)","(5.5, 7.2, 6.82)"
06-01-2023 15:50:39.432962,"(8.5, 10.0, 9.893333333333333)","(12.0, 20.0, 19.1)","(19.0, 27.0, 24.09090909090909)","(4.0, 4.7, 4.535294117647059)","(7.0, 9.2, 8.885714285714284)","(2.45, 3.1, 3.0622641509433963)","(5.5, 7.2, 6.8933333333333335)"
06-01-2023 15:50:40.640103,"(8.5, 10.0, 9.893333333333333)","(12.0, 20.0, 19.1)","(19.0, 27.0, 24.09090909090909)","(4.0, 4.7, 4.535294117647059)","(7.0, 9.2, 8.885714285714284)","(2.45, 3.1, 3.0622641509433963)","(5.5, 7.0, 6.8933333333333335)"
06-01-2023 15:50:41.837812,"(8.5, 10.0, 9.893333333333333)","(12.0, 20.0, 18.65)","(19.0, 27.0, 24.09090909090909)","(4.0, 4.7, 4.535294117647059)","(7.0, 9.2, 8.885714285714284)","(2.45, 3.1, 3.0622641509433963)","(5.5, 7.0, 6.82)"
06-01-2023 15:50:42.787948,"(8.5, 10.0, 9.893333333333333)","(12.0, 20.0, 18.65)","(19.0, 27.0, 24.09090909090909)","(4.0, 4.7, 4.535294117647059)","(7.0, 9.2, 8.885714285714284)","(2.45, 3.1, 3.0523809523809526)","(5.5, 7.2, 6.82)"
06-01-2023 15:50:43.852180,"(8.5, 10.0, 9.893333333333333)","(12.0, 22.0, 20.075)","(19.0, 27.0, 24.09090909090909)","(4.0, 4.7, 4.535294117647059)","(7.0, 9.2, 8.885714285714284)","(2.45, 3.1, 3.0523809523809526)","(5.5, 7.2, 6.8933333333333335)"
06-01-2023 15:50:44.997576,"(8.5, 10.0, 9.893333333333333)","(12.0, 22.0, 20.075)","(19.0, 27.0, 24.09090909090909)","(4.0, 4.7, 4.535294117647059)","(7.0, 9.2, 8.885714285714284)","(2.45, 3.1, 3.035483870967742)","(5.5, 7.0, 6.9714285714285715)"
06-01-2023 15:50:46.135055,"(8.5, 10.0, 9.80952380952381)","(12.0, 22.0, 20.157894736842106)","(19.0, 27.0, 24.09090909090909)","(4.0, 4.7, 4.535294117647059)","(7.0, 9.2, 8.885714285714284)","(2.45, 3.1, 3.035483870967742)","(5.5, 7.2, 6.9714285714285715)"
06-01-2023 15:50:47.106671,"(8.5, 10.0, 9.791304347826086)","(12.0, 22.0, 20.157894736842106)","(19.0, 27.0, 24.09090909090909)","(4.0, 4.7, 4.535294117647059)","(7.0, 9.2, 8.885714285714284)","(2.45, 3.1, 3.035483870967742)","(5.5, 7.2, 6.9714285714285715)"
06-01-2023 15:50:48.113974,"(8.5, 10.0, 9.791304347826086)","(12.0, 22.0, 20.157894736842106)","(19.0, 27.0, 24.09090909090909)","(4.0, 4.7, 4.526086956521739)","(7.0, 9.2, 8.82857142857143)","(2.45, 3.1, 3.035483870967742)","(5.5, 7.2, 7.136842105263158)"
06-01-2023 15:50:49.335133,"(8.5, 9.8, 9.75)","(12.0, 22.0, 19.8)","(19.0, 27.0, 25.0)","(4.0, 4.7, 4.509756097560976)","(7.0, 9.0, 8.706666666666667)","(2.45, 3.1, 3.035483870967742)","(5.5, 7.2, 7.013333333333334)"
06-01-2023 15:50:50.637002,"(8.5, 9.8, 9.775)","(12.0, 23.0, 20.066666666666666)","(19.0, 27.0, 24.333333333333332)","(4.0, 4.7, 4.509756097560976)","(7.0, 9.0, 8.523076923076923)","(2.45, 3.1, 3.035483870967742)","(5.5, 7.4, 7.013333333333334)"
06-01-2023 15:50:51.629661,"(8.5, 9.8, 9.781818181818183)","(12.0, 23.0, 20.066666666666666)","(19.0, 27.0, 24.333333333333332)","(4.0, 4.7, 4.509756097560976)","(7.0, 8.8, 8.73846153846154)","(2.45, 3.1, 3.035483870967742)","(5.5, 7.4, 7.086956521739131)"
06-01-2023 15:50:52.666724,"(8.5, 10.0, 9.809090909090909)","(12.0, 23.0, 20.066666666666666)","(19.0, 27.0, 24.333333333333332)","(4.0, 4.7, 4.509756097560976)","(7.0, 8.8, 8.73846153846154)","(2.5, 3.1, 2.996470588235294)","(5.5, 7.4, 7.086956521739131)"
