,Sugar Boom Boom,Big Time Pikey,Big Time Fancy,Big Time Oreo,Drunken Lullaby,Losing Days,Big Time Star,Portelli Punk
06-01-2023 15:19:13.934121,"(2.6, 2.82, 2.541818181818182)","(7.0, 9.2, 8.644444444444444)","(11.0, 15.0, 14.76923076923077)","(6.5, 8.8, 9.25)","(7.0, 11.0, 11.0)","(11.0, 18.5, 16.192307692307693)","(10.0, 13.5, 12.233333333333333)","(5.5, 11.0, 9.386666666666667)"
06-01-2023 15:19:15.148845,"(2.5, 2.82, 2.688)","(7.0, 9.2, 8.977777777777778)","(11.0, 15.0, 14.75)","(6.5, 9.8, 9.25)","(7.0, 11.5, 9.869565217391305)","(11.0, 18.5, 16.0)","(10.0, 13.5, 11.98)","(6.0, 11.0, 9.48)"
06-01-2023 15:19:16.405760,"(2.5, 2.7, 2.693125)","(7.0, 9.2, 8.575)","(11.0, 15.0, 15.1)","(6.5, 9.8, 9.485714285714286)","(7.0, 11.0, 9.869565217391305)","(11.0, 18.5, 16.0)","(10.0, 13.5, 11.98)","(6.0, 10.5, 9.285714285714286)"
06-01-2023 15:19:17.672929,"(2.5, 2.7, 2.693125)","(7.0, 9.2, 8.575)","(11.0, 15.5, 14.911764705882353)","(6.5, 9.8, 9.485714285714286)","(7.0, 11.0, 9.869565217391305)","(11.0, 18.5, 16.0)","(10.0, 13.5, 11.98)","(6.0, 10.5, 9.285714285714286)"
06-01-2023 15:19:18.905646,"(2.5, 2.7, 2.6)","(7.0, 9.2, 8.745454545454544)","(11.0, 15.5, 15.0)","(6.5, 9.8, 9.25)","(7.0, 11.0, 9.869565217391305)","(11.0, 18.5, 16.0)","(10.0, 13.5, 11.98)","(6.0, 10.5, 9.285714285714286)"
06-01-2023 15:19:20.142778,"(2.5, 2.7, 2.6)","(7.0, 9.2, 8.745454545454544)","(11.0, 15.5, 15.0)","(6.5, 10.5, 9.25)","(7.0, 11.0, 9.869565217391305)","(11.0, 18.5, 16.0)","(10.0, 13.5, 11.98)","(6.0, 10.5, 9.285714285714286)"
06-01-2023 15:19:21.439141,"(2.5, 2.7, 2.6)","(7.0, 9.2, 8.575)","(11.0, 15.5, 15.2)","(6.5, 10.5, 9.25)","(7.0, 11.0, 9.936363636363636)","(11.0, 18.5, 16.75)","(10.0, 13.5, 11.98)","(6.0, 10.5, 9.285714285714286)"
06-01-2023 15:19:22.587359,"(2.5, 2.7, 2.6333333333333333)","(7.0, 9.2, 8.575)","(11.0, 15.5, 15.2)","(6.5, 10.5, 9.5)","(7.0, 11.0, 10.133333333333333)","(11.0, 18.0, 16.75)","(10.0, 13.5, 11.98)","(6.0, 10.5, 9.285714285714286)"
06-01-2023 15:19:23.790703,"(2.5, 2.7, 2.6833333333333336)","(7.0, 9.2, 8.575)","(11.0, 15.5, 15.2)","(6.5, 11.0, 9.5)","(7.0, 11.0, 10.133333333333333)","(11.0, 18.0, 16.75)","(10.0, 13.5, 11.98)","(6.0, 10.5, 9.285714285714286)"
06-01-2023 15:19:25.074663,"(2.5, 2.7, 2.698723404255319)","(7.0, 9.2, 8.575)","(11.0, 15.5, 15.2)","(6.5, 11.0, 9.5)","(7.0, 11.0, 10.133333333333333)","(11.0, 18.0, 16.75)","(10.0, 13.5, 11.98)","(6.0, 10.5, 9.285714285714286)"
06-01-2023 15:19:26.257006,"(2.5, 2.7, 2.698723404255319)","(7.0, 9.2, 9.399999999999999)","(11.0, 15.5, 17.80952380952381)","(6.5, 11.0, 10.05)","(7.0, 11.0, 10.068965517241379)","(11.0, 18.0, 16.75)","(10.0, 13.5, 11.520833333333334)","(6.0, 10.5, 9.285714285714286)"
06-01-2023 15:19:27.495734,"(2.5, 2.76, 2.7403636363636363)","(7.0, 9.6, 9.399999999999999)","(11.0, 18.0, 17.285714285714285)","(6.5, 11.0, 10.24)","(7.0, 11.0, 10.307692307692307)","(11.0, 18.0, 16.75)","(10.0, 13.5, 11.520833333333334)","(6.0, 10.5, 9.285714285714286)"
06-01-2023 15:19:28.781974,"(2.5, 2.76, 2.741052631578947)","(7.0, 9.6, 9.399999999999999)","(11.0, 21.0, 21.363636363636363)","(6.5, 11.0, 9.0)","(7.0, 11.0, 10.307692307692307)","(11.0, 18.0, 17.5)","(10.0, 13.5, 11.520833333333334)","(6.0, 10.5, 9.285714285714286)"
06-01-2023 15:19:30.081618,"(2.5, 2.76, 2.741052631578947)","(7.0, 9.6, 9.399999999999999)","(11.0, 22.0, 20.57142857142857)","(6.5, 10.5, 9.719999999999999)","(7.0, 11.0, 10.307692307692307)","(11.0, 18.0, 17.5)","(10.0, 13.5, 11.520833333333334)","(6.0, 10.5, 9.285714285714286)"
06-01-2023 15:19:31.343129,"(2.5, 2.76, 2.74258064516129)","(7.0, 9.6, 9.399999999999999)","(11.0, 21.0, 20.77777777777778)","(6.5, 10.0, 9.719999999999999)","(7.0, 11.0, 10.307692307692307)","(11.0, 18.0, 17.5)","(10.0, 13.5, 11.520833333333334)","(6.0, 10.5, 9.285714285714286)"
06-01-2023 15:19:32.604174,"(2.5, 2.76, 2.74258064516129)","(7.0, 9.6, 9.399999999999999)","(11.0, 23.0, 20.77777777777778)","(6.5, 10.0, 9.719999999999999)","(7.0, 11.0, 10.307692307692307)","(11.0, 18.0, 17.5)","(10.0, 13.5, 11.520833333333334)","(6.0, 10.5, 9.285714285714286)"
06-01-2023 15:19:33.984912,"(2.4, 2.76, 2.7168)","(7.0, 9.6, 9.444444444444445)","(11.0, 23.0, 20.57142857142857)","(6.5, 10.0, 9.719999999999999)","(7.0, 11.0, 10.307692307692307)","(11.0, 18.0, 17.09090909090909)","(10.0, 13.5, 11.803571428571429)","(6.0, 10.5, 9.285714285714286)"
06-01-2023 15:19:35.376694,"(2.4, 2.76, 2.7239999999999998)","(7.0, 9.6, 9.444444444444445)","(11.0, 21.0, 20.727272727272727)","(6.5, 10.0, 9.719999999999999)","(7.0, 11.0, 10.307692307692307)","(11.0, 18.0, 17.09090909090909)","(10.0, 13.5, 11.803571428571429)","(6.0, 10.5, 9.285714285714286)"
06-01-2023 15:19:36.676133,"(2.4, 2.76, 2.7239999999999998)","(7.0, 9.6, 9.444444444444445)","(11.0, 21.0, 22.25)","(6.5, 10.0, 9.719999999999999)","(7.0, 11.0, 10.307692307692307)","(11.0, 18.0, 17.09090909090909)","(10.0, 13.5, 11.803571428571429)","(6.0, 10.5, 9.285714285714286)"
06-01-2023 15:19:38.529150,"(2.4, 2.76, 2.7239999999999998)","(7.0, 9.6, 9.444444444444445)","(11.0, 23.0, 22.25)","(6.5, 10.0, 9.719999999999999)","(7.0, 11.0, 10.307692307692307)","(11.0, 18.0, 17.09090909090909)","(10.0, 13.5, 11.803571428571429)","(6.0, 10.5, 9.285714285714286)"
06-01-2023 15:19:40.331705,"(2.4, 2.76, 2.7239999999999998)","(7.0, 9.6, 9.444444444444445)","(11.0, 23.0, 20.38888888888889)","(6.5, 10.0, 9.719999999999999)","(7.0, 11.0, 10.325)","(11.0, 18.0, 17.09090909090909)","(10.0, 13.5, 11.803571428571429)","(6.0, 10.5, 9.285714285714286)"
06-01-2023 15:19:41.668492,"(2.4, 2.76, 2.7239999999999998)","(7.0, 9.6, 9.444444444444445)","(11.0, 21.0, 20.38888888888889)","(6.5, 10.0, 9.719999999999999)","(7.0, 11.0, 10.325)","(11.0, 18.0, 17.09090909090909)","(10.0, 13.5, 12.125)","(6.0, 10.5, 9.285714285714286)"
06-01-2023 15:19:43.198249,"(2.4, 2.76, 2.74875)","(7.0, 9.6, 9.444444444444445)","(11.0, 21.0, 20.38888888888889)","(6.5, 10.0, 9.719999999999999)","(7.0, 11.0, 10.325)","(12.0, 18.0, 17.09090909090909)","(10.0, 13.0, 12.125)","(6.0, 10.5, 9.4)"
06-01-2023 15:19:44.562412,"(2.4, 2.76, 2.74875)","(7.0, 9.6, 9.444444444444445)","(11.0, 21.0, 20.38888888888889)","(6.5, 10.0, 9.719999999999999)","(7.0, 11.0, 10.325)","(12.0, 18.0, 17.09090909090909)","(10.0, 13.0, 12.125)","(6.0, 10.0, 9.0)"
06-01-2023 15:19:45.814614,"(2.4, 2.76, 2.74875)","(7.0, 9.6, 9.444444444444445)","(11.0, 21.0, 20.38888888888889)","(6.5, 10.0, 9.719999999999999)","(7.0, 11.0, 10.325)","(12.0, 18.0, 17.09090909090909)","(10.0, 13.0, 12.125)","(6.0, 10.0, 9.0)"
06-01-2023 15:19:47.074975,"(2.4, 2.76, 2.74875)","(7.0, 9.6, 9.444444444444445)","(11.0, 21.0, 20.38888888888889)","(6.5, 10.0, 9.719999999999999)","(7.0, 11.0, 10.325)","(12.0, 18.0, 17.09090909090909)","(10.0, 13.0, 12.125)","(6.0, 10.0, 9.0)"
06-01-2023 15:19:48.408996,"(2.4, 2.76, 2.7342857142857144)","(7.0, 9.6, 9.444444444444445)","(11.0, 21.0, 20.676470588235293)","(6.5, 10.0, 9.719999999999999)","(7.0, 11.0, 10.325)","(12.0, 18.0, 17.09090909090909)","(10.0, 13.0, 12.125)","(6.0, 10.0, 9.0)"
06-01-2023 15:19:49.668404,"(2.4, 2.76, 2.7436363636363637)","(7.0, 9.6, 8.65)","(11.0, 21.0, 20.796296296296298)","(6.5, 10.0, 9.719999999999999)","(7.0, 11.0, 10.325)","(12.0, 18.0, 17.09090909090909)","(10.0, 13.0, 12.125)","(6.0, 10.0, 9.466666666666667)"
06-01-2023 15:19:50.940670,"(2.4, 2.76, 2.7436363636363637)","(7.0, 9.4, 8.65)","(11.0, 21.0, 20.796296296296298)","(6.5, 10.0, 9.719999999999999)","(7.0, 11.0, 10.325)","(12.0, 18.0, 17.09090909090909)","(10.0, 13.0, 12.125)","(6.0, 9.8, 9.758333333333335)"
06-01-2023 15:19:52.302187,"(2.4, 2.76, 2.7436363636363637)","(7.0, 9.4, 8.65)","(11.0, 21.0, 20.796296296296298)","(6.5, 10.0, 9.719999999999999)","(7.0, 11.0, 10.28)","(12.0, 18.0, 17.09090909090909)","(10.0, 13.0, 12.125)","(6.0, 9.8, 9.622222222222224)"
06-01-2023 15:19:53.614124,"(2.4, 2.76, 2.7436363636363637)","(7.0, 9.4, 8.65)","(11.0, 21.0, 19.166666666666668)","(6.5, 10.0, 9.719999999999999)","(7.0, 11.0, 10.28)","(12.0, 18.0, 17.09090909090909)","(10.0, 13.0, 12.125)","(6.0, 9.8, 9.628571428571428)"
06-01-2023 15:19:54.873604,"(2.4, 2.76, 2.7436363636363637)","(7.0, 9.4, 8.65)","(11.0, 21.0, 12.546875)","(6.5, 10.0, 9.719999999999999)","(7.0, 11.0, 10.28)","(12.0, 18.0, 17.09090909090909)","(10.0, 13.0, 12.125)","(6.0, 9.8, 9.533333333333333)"
06-01-2023 15:19:56.073664,"(2.45, 2.76, 2.7436363636363637)","(7.0, 9.4, 8.65)","(12.0, 15.5, 13.125)","(6.5, 10.0, 9.666666666666666)","(7.0, 11.0, 10.28)","(12.0, 18.0, 17.09090909090909)","(10.0, 13.0, 12.125)","(6.0, 10.0, 9.533333333333333)"
06-01-2023 15:19:57.295775,"(2.45, 2.76, 2.7436363636363637)","(7.0, 9.4, 8.733333333333333)","(12.0, 15.0, 14.25)","(6.5, 10.0, 9.666666666666666)","(7.0, 11.0, 10.28)","(12.0, 18.0, 17.09090909090909)","(10.0, 13.0, 11.803571428571429)","(6.0, 10.0, 9.585185185185185)"
06-01-2023 15:19:58.476039,"(2.45, 2.76, 2.7436363636363637)","(7.0, 9.4, 8.733333333333333)","(12.0, 15.0, 14.25)","(6.5, 10.0, 9.8)","(7.0, 11.0, 10.28)","(12.0, 18.0, 17.09090909090909)","(10.0, 13.5, 11.803571428571429)","(6.5, 10.5, 9.974468085106382)"
06-01-2023 15:19:59.608332,"(2.45, 2.76, 2.7436363636363637)","(7.0, 9.4, 8.733333333333333)","(12.0, 15.0, 14.25)","(6.5, 10.0, 9.566666666666666)","(7.0, 11.0, 10.28)","(12.0, 18.0, 17.09090909090909)","(10.0, 13.5, 11.803571428571429)","(6.5, 10.5, 9.455)"
06-01-2023 15:20:00.744319,"(2.45, 2.76, 2.7436363636363637)","(7.0, 9.4, 8.733333333333333)","(12.0, 15.0, 14.25)","(6.5, 10.0, 9.133333333333333)","(7.0, 11.0, 10.28)","(12.0, 18.0, 17.09090909090909)","(10.0, 13.5, 11.803571428571429)","(6.5, 10.5, 9.7875)"
06-01-2023 15:20:01.938739,"(2.45, 2.76, 2.7436363636363637)","(7.0, 9.4, 8.733333333333333)","(12.0, 15.0, 14.25)","(6.5, 10.0, 9.133333333333333)","(7.0, 11.0, 10.28)","(12.0, 18.0, 17.09090909090909)","(10.0, 13.5, 11.803571428571429)","(6.5, 10.5, 9.7875)"
06-01-2023 15:20:03.189480,"(2.45, 2.76, 2.752)","(7.0, 9.4, 8.733333333333333)","(12.0, 15.0, 12.513333333333334)","(6.5, 10.0, 9.133333333333333)","(7.0, 11.0, 9.836363636363636)","(12.0, 18.0, 17.375)","(10.0, 13.5, 12.258620689655173)","(6.5, 10.5, 9.93)"
06-01-2023 15:20:04.513233,"(2.45, 2.76, 2.7498591549295774)","(7.0, 9.4, 8.862068965517242)","(12.0, 15.5, 12.628205128205128)","(6.5, 10.0, 8.9)","(7.0, 11.0, 10.16)","(12.0, 18.0, 16.625)","(10.0, 13.5, 12.267857142857142)","(6.5, 10.5, 9.910344827586206)"
06-01-2023 15:20:05.938520,"(2.45, 2.76, 2.7384615384615385)","(7.0, 9.4, 8.862068965517242)","(12.0, 15.5, 13.956521739130435)","(6.5, 9.6, 8.877777777777776)","(7.0, 11.0, 10.353846153846154)","(12.0, 18.5, 16.625)","(10.0, 13.5, 12.267857142857142)","(6.5, 10.5, 9.853846153846154)"
06-01-2023 15:20:07.308310,"(2.45, 2.76, 2.7384615384615385)","(7.0, 9.4, 8.862068965517242)","(12.0, 15.0, 13.451612903225806)","(6.5, 9.6, 8.787096774193548)","(7.0, 11.0, 10.56)","(12.0, 18.5, 16.625)","(10.0, 13.5, 12.220588235294118)","(6.5, 10.5, 9.856)"
06-01-2023 15:20:08.650719,"(2.45, 2.76, 2.7384615384615385)","(7.0, 9.4, 8.862068965517242)","(12.0, 15.0, 13.4)","(6.5, 9.2, 8.558333333333334)","(7.0, 11.0, 10.517241379310345)","(12.0, 18.5, 16.625)","(10.0, 13.5, 12.220588235294118)","(6.5, 10.5, 9.856)"
06-01-2023 15:20:10.006938,"(2.45, 2.76, 2.7487999999999997)","(7.0, 9.4, 8.862068965517242)","(12.0, 15.0, 13.736842105263158)","(6.5, 8.6, 8.2)","(7.0, 11.0, 10.662068965517241)","(12.0, 18.5, 16.785714285714285)","(10.0, 13.5, 11.73913043478261)","(6.5, 10.5, 9.856)"
06-01-2023 15:20:11.278688,"(2.45, 2.76, 2.774)","(7.0, 9.4, 8.862068965517242)","(12.0, 15.0, 13.5)","(6.5, 8.6, 8.2)","(7.0, 11.0, 10.662068965517241)","(12.0, 18.5, 17.375)","(10.0, 13.0, 12.121212121212121)","(6.5, 10.5, 10.294117647058824)"
06-01-2023 15:20:12.421018,"(2.45, 2.78, 2.779322033898305)","(7.0, 9.4, 8.862068965517242)","(12.0, 15.0, 13.5)","(6.5, 8.6, 8.44)","(7.0, 11.0, 10.623076923076923)","(12.0, 18.0, 17.264705882352942)","(10.0, 13.0, 11.720588235294118)","(6.5, 10.5, 10.294117647058824)"
06-01-2023 15:20:13.580582,"(2.45, 2.82, 2.7849999999999997)","(7.0, 9.4, 8.748571428571429)","(12.0, 15.0, 13.5)","(6.5, 8.6, 8.44)","(7.0, 11.0, 10.623076923076923)","(12.0, 18.0, 17.264705882352942)","(10.0, 13.0, 11.692307692307692)","(6.5, 10.5, 10.294117647058824)"
06-01-2023 15:20:14.802255,"(2.45, 2.82, 2.796)","(7.0, 9.4, 8.748571428571429)","(12.0, 15.0, 13.5)","(6.5, 8.6, 8.5)","(7.0, 11.0, 10.623076923076923)","(12.0, 18.0, 17.264705882352942)","(10.0, 13.0, 11.692307692307692)","(6.5, 10.5, 10.37037037037037)"
06-01-2023 15:20:15.946187,"(2.45, 2.82, 2.796)","(7.0, 9.4, 8.748571428571429)","(12.0, 15.0, 13.5)","(6.5, 8.8, 8.436363636363637)","(7.0, 11.0, 10.623076923076923)","(12.0, 18.0, 17.264705882352942)","(10.0, 13.0, 11.692307692307692)","(6.5, 10.5, 10.37037037037037)"
06-01-2023 15:20:17.101595,"(2.45, 2.82, 2.796)","(7.0, 9.4, 8.748571428571429)","(12.0, 15.0, 13.5)","(6.5, 8.8, 8.436363636363637)","(7.0, 11.0, 10.557894736842105)","(12.0, 18.0, 17.264705882352942)","(10.0, 13.0, 11.692307692307692)","(6.5, 10.5, 10.37037037037037)"
06-01-2023 15:20:18.215272,"(2.45, 2.82, 2.796)","(7.0, 9.4, 8.748571428571429)","(12.0, 15.0, 13.5)","(6.5, 8.8, 8.436363636363637)","(7.0, 11.0, 10.557894736842105)","(12.0, 18.0, 17.264705882352942)","(10.0, 13.0, 11.692307692307692)","(6.5, 10.5, 10.37037037037037)"
06-01-2023 15:20:19.404466,"(2.45, 2.82, 2.796)","(7.0, 9.4, 8.748571428571429)","(12.0, 15.0, 13.63888888888889)","(6.5, 8.8, 8.600000000000001)","(7.0, 11.0, 10.664)","(12.0, 18.0, 17.264705882352942)","(10.0, 13.0, 11.720588235294118)","(6.5, 10.5, 10.350819672131149)"
06-01-2023 15:20:20.643783,"(2.45, 2.82, 2.8033333333333332)","(7.0, 9.4, 8.748571428571429)","(12.0, 15.0, 13.63888888888889)","(6.5, 8.8, 8.600000000000001)","(7.0, 11.0, 10.664)","(12.0, 18.0, 17.264705882352942)","(10.0, 13.0, 11.720588235294118)","(6.5, 11.0, 10.350819672131149)"
06-01-2023 15:20:21.876488,"(2.45, 2.82, 2.8033333333333332)","(7.0, 9.4, 8.748571428571429)","(12.0, 15.0, 13.90909090909091)","(6.5, 8.8, 8.600000000000001)","(7.0, 11.0, 10.664)","(12.0, 18.0, 15.916666666666666)","(10.0, 13.0, 11.692307692307692)","(6.5, 11.0, 10.350819672131149)"
06-01-2023 15:20:23.100805,"(2.45, 2.82, 2.8033333333333332)","(7.0, 9.0, 8.905882352941177)","(12.0, 15.0, 12.75)","(6.5, 9.2, 8.863999999999999)","(7.0, 11.0, 10.7)","(12.0, 18.0, 15.916666666666666)","(10.0, 13.0, 11.720588235294118)","(6.5, 11.0, 10.350819672131149)"
06-01-2023 15:20:24.314297,"(2.45, 2.82, 2.8023529411764705)","(7.0, 9.0, 8.745454545454546)","(12.0, 15.0, 12.75)","(6.5, 9.2, 8.88)","(7.0, 11.0, 10.7)","(12.0, 18.0, 15.916666666666666)","(10.0, 13.0, 11.720588235294118)","(6.5, 11.0, 10.350819672131149)"
06-01-2023 15:20:25.515536,"(2.45, 2.82, 2.8086524822695034)","(7.0, 9.0, 8.745454545454546)","(12.0, 15.0, 12.75)","(6.5, 9.2, 8.88)","(7.0, 11.0, 10.7)","(12.0, 18.0, 16.055555555555557)","(10.0, 13.0, 11.720588235294118)","(6.5, 11.0, 10.350819672131149)"
06-01-2023 15:20:26.758443,"(2.45, 2.82, 2.8086524822695034)","(7.0, 9.0, 8.905882352941177)","(12.0, 15.0, 12.75)","(6.5, 9.2, 8.88)","(7.0, 11.0, 10.7)","(12.0, 18.0, 16.055555555555557)","(10.0, 13.0, 11.720588235294118)","(6.5, 11.0, 10.350819672131149)"
06-01-2023 15:20:28.020393,"(2.45, 2.82, 2.8086524822695034)","(7.0, 9.0, 8.644444444444444)","(12.0, 15.0, 12.75)","(6.5, 9.2, 8.903703703703703)","(7.0, 11.0, 10.788235294117648)","(12.0, 18.0, 16.055555555555557)","(10.0, 13.0, 11.720588235294118)","(6.5, 11.0, 10.350819672131149)"
06-01-2023 15:20:29.206965,"(2.45, 2.82, 2.8055855855855856)","(7.0, 9.0, 8.644444444444444)","(12.0, 15.0, 12.75)","(6.5, 9.2, 8.974193548387097)","(7.0, 11.0, 10.788235294117648)","(12.0, 18.0, 16.055555555555557)","(10.0, 13.0, 11.720588235294118)","(6.5, 11.0, 10.350819672131149)"
06-01-2023 15:20:30.400356,"(2.45, 2.82, 2.8055855855855856)","(7.0, 9.0, 8.644444444444444)","(12.0, 15.0, 12.75)","(6.5, 9.4, 8.974193548387097)","(7.0, 11.0, 10.788235294117648)","(12.0, 18.0, 16.055555555555557)","(10.0, 13.0, 11.720588235294118)","(6.5, 11.0, 10.350819672131149)"
06-01-2023 15:20:31.629490,"(2.45, 2.82, 2.8055855855855856)","(7.0, 9.0, 8.644444444444444)","(12.0, 15.0, 12.75)","(6.5, 9.4, 8.974193548387097)","(7.0, 11.0, 10.788235294117648)","(12.0, 18.0, 16.833333333333332)","(10.0, 13.0, 11.720588235294118)","(6.5, 11.0, 10.350819672131149)"
06-01-2023 15:20:32.846793,"(2.45, 2.82, 2.800246913580247)","(7.0, 9.0, 8.644444444444444)","(12.0, 15.0, 12.75)","(6.5, 9.4, 8.974193548387097)","(7.0, 11.0, 10.7)","(12.0, 18.0, 16.833333333333332)","(10.0, 13.0, 11.727272727272727)","(6.5, 11.0, 10.162162162162161)"
06-01-2023 15:20:34.037143,"(2.45, 2.82, 2.755483870967742)","(7.0, 9.0, 8.644444444444444)","(12.0, 15.0, 12.6)","(6.5, 9.4, 9.0)","(7.0, 11.0, 10.582608695652175)","(12.0, 18.0, 17.5)","(10.0, 13.0, 11.64516129032258)","(6.5, 11.0, 10.114285714285714)"
06-01-2023 15:20:35.164147,"(2.45, 2.74, 2.716122448979592)","(7.0, 9.0, 8.6)","(12.0, 15.0, 12.942857142857143)","(6.5, 9.4, 8.745454545454546)","(7.0, 11.0, 10.582608695652175)","(12.0, 18.0, 17.444444444444443)","(10.0, 13.0, 11.640625)","(6.5, 11.0, 10.114285714285714)"
06-01-2023 15:20:36.271931,"(2.45, 2.74, 2.7240963855421687)","(7.0, 9.0, 8.6)","(12.0, 15.0, 12.942857142857143)","(6.5, 9.4, 9.133333333333333)","(7.0, 11.0, 10.578947368421053)","(12.0, 18.0, 17.444444444444443)","(10.0, 13.0, 11.720588235294118)","(6.5, 11.0, 10.114285714285714)"
06-01-2023 15:20:37.420901,"(2.45, 2.74, 2.722962962962963)","(7.0, 9.0, 8.6)","(12.0, 15.0, 12.942857142857143)","(6.5, 9.4, 9.32)","(7.0, 11.0, 10.703703703703704)","(12.0, 18.0, 17.444444444444443)","(10.0, 13.0, 11.720588235294118)","(6.5, 11.0, 10.114285714285714)"
06-01-2023 15:20:38.534652,"(2.45, 2.72, 2.6971428571428575)","(7.0, 9.0, 8.6)","(11.0, 15.0, 13.153846153846153)","(7.0, 9.4, 9.32)","(7.5, 11.0, 10.703703703703704)","(12.0, 18.0, 17.444444444444443)","(10.0, 13.0, 11.720588235294118)","(7.5, 11.0, 10.114285714285714)"
06-01-2023 15:20:39.705670,"(2.45, 2.72, 2.7150000000000003)","(7.0, 9.0, 8.6)","(11.0, 15.0, 13.2)","(7.0, 9.4, 9.32)","(7.5, 11.0, 10.703703703703704)","(12.0, 18.0, 17.444444444444443)","(10.0, 13.0, 12.064516129032258)","(7.5, 11.0, 10.114285714285714)"
06-01-2023 15:20:40.921074,"(2.45, 2.72, 2.7150000000000003)","(7.0, 9.0, 8.6)","(11.0, 15.0, 13.2)","(7.0, 9.4, 9.32)","(7.5, 11.0, 10.466666666666667)","(12.0, 18.0, 17.444444444444443)","(10.0, 13.0, 12.064516129032258)","(7.5, 11.0, 10.114285714285714)"
06-01-2023 15:20:42.119405,"(2.45, 2.72, 2.7150000000000003)","(7.0, 9.0, 8.6)","(11.0, 15.0, 13.2)","(7.0, 9.4, 9.32)","(7.5, 11.0, 10.73913043478261)","(12.0, 18.0, 17.444444444444443)","(10.0, 13.0, 12.074074074074074)","(7.5, 11.0, 10.114285714285714)"
06-01-2023 15:20:43.361768,"(2.45, 2.72, 2.7142857142857144)","(7.0, 9.0, 8.6)","(11.0, 15.0, 13.2)","(7.0, 9.4, 9.355555555555556)","(7.5, 11.0, 10.73913043478261)","(12.0, 18.0, 17.5)","(10.0, 13.0, 11.75)","(7.5, 11.0, 10.114285714285714)"
06-01-2023 15:20:44.556182,"(2.45, 2.72, 2.7142857142857144)","(7.0, 9.0, 8.6)","(11.0, 15.0, 13.25)","(7.0, 9.4, 9.172727272727272)","(7.5, 11.0, 10.65625)","(12.0, 18.0, 17.333333333333332)","(10.0, 13.0, 12.066666666666666)","(7.5, 11.0, 10.166666666666666)"
06-01-2023 15:20:45.790559,"(2.4, 2.76, 2.730232558139535)","(7.0, 9.0, 8.52)","(11.0, 14.5, 13.5)","(7.0, 9.2, 9.24)","(7.5, 11.0, 10.67741935483871)","(12.0, 18.0, 17.03846153846154)","(10.0, 13.0, 11.911764705882353)","(7.5, 11.0, 10.146341463414634)"
06-01-2023 15:20:46.957083,"(2.4, 2.76, 2.704)","(7.0, 9.0, 8.67)","(11.0, 14.0, 13.4)","(7.0, 9.4, 9.24)","(7.5, 11.0, 10.67741935483871)","(12.0, 17.5, 17.03846153846154)","(10.0, 12.5, 11.88888888888889)","(7.5, 11.0, 10.146341463414634)"
06-01-2023 15:20:48.062425,"(2.4, 2.76, 2.7190243902439026)","(7.0, 9.0, 8.58)","(11.0, 14.0, 13.4)","(7.0, 9.4, 9.24)","(7.5, 11.0, 10.67741935483871)","(12.0, 17.5, 17.03846153846154)","(10.0, 12.5, 11.88888888888889)","(7.5, 11.0, 10.146341463414634)"
06-01-2023 15:20:49.292604,"(2.4, 2.76, 2.72)","(7.0, 8.8, 8.46)","(11.0, 14.0, 14.333333333333334)","(7.0, 9.4, 8.748837209302325)","(7.5, 11.0, 10.67741935483871)","(12.0, 17.5, 17.03846153846154)","(10.0, 12.5, 11.88888888888889)","(7.5, 11.0, 10.146341463414634)"
06-01-2023 15:20:50.528224,"(2.4, 2.76, 2.7074285714285713)","(7.0, 8.8, 8.283076923076923)","(11.0, 15.0, 13.857142857142858)","(7.0, 9.0, 8.75609756097561)","(7.5, 11.0, 10.67741935483871)","(12.0, 17.5, 16.625)","(10.0, 12.5, 11.528301886792454)","(7.5, 11.0, 10.333333333333334)"
06-01-2023 15:20:51.780030,"(2.4, 2.76, 2.7336)","(7.0, 8.8, 8.283076923076923)","(11.0, 15.0, 13.933333333333334)","(7.0, 9.0, 8.75609756097561)","(7.5, 11.0, 10.67741935483871)","(12.0, 17.0, 16.44736842105263)","(10.0, 12.0, 11.431818181818182)","(7.5, 11.0, 11.375)"
06-01-2023 15:20:53.087282,"(2.4, 2.76, 2.7025)","(7.0, 8.8, 8.283076923076923)","(11.0, 15.0, 13.857142857142858)","(7.0, 9.0, 8.75609756097561)","(7.5, 11.0, 10.67741935483871)","(12.0, 17.5, 16.4)","(10.0, 12.0, 11.397590361445783)","(7.5, 11.5, 12.34)"
06-01-2023 15:20:54.409307,"(2.4, 2.76, 2.7023076923076923)","(7.0, 8.8, 8.283076923076923)","(11.0, 15.0, 13.857142857142858)","(7.0, 9.0, 8.719999999999999)","(7.5, 11.0, 10.666666666666666)","(12.0, 17.5, 16.4)","(10.0, 12.0, 11.397590361445783)","(7.5, 12.5, 11.628571428571428)"
06-01-2023 15:20:55.772184,"(2.4, 2.76, 2.7024000000000004)","(7.0, 8.8, 8.279411764705882)","(11.0, 15.0, 14.058823529411764)","(7.0, 9.0, 8.712)","(7.5, 11.0, 10.75)","(12.0, 17.5, 16.4)","(10.0, 12.0, 11.55)","(7.5, 12.0, 11.14516129032258)"
