,Tessa Orchid,Princess Gypsy,Little Zambora,Lala Ultra Fast,River Matt,Super Bob,Holtorf Bale,Vitnell Bale
14-12-2022 13:47:51.705621,"(21.0, 40.0, 36.689655172413794)","(8.5, 13.0, 12.3125)","(12.0, 18.5, 18.38888888888889)","(4.6, 5.5, 5.45)","(10.0, 15.0, 14.5)","(2.2, 2.38, 2.33)","(6.0, 8.2, 7.85)","(26.0, 36.0, 36.666666666666664)"
14-12-2022 13:47:53.064807,"(21.0, 40.0, 36.689655172413794)","(8.5, 13.0, 12.3125)","(12.0, 18.5, 18.25)","(4.6, 5.8, 5.654545454545454)","(10.0, 15.0, 14.5)","(2.2, 2.34, 2.337142857142857)","(6.0, 8.2, 8.02)","(26.0, 38.0, 36.666666666666664)"
14-12-2022 13:47:54.497722,"(21.0, 40.0, 36.689655172413794)","(8.5, 13.0, 12.125)","(12.0, 18.5, 18.38888888888889)","(4.6, 5.8, 5.615384615384615)","(10.0, 15.0, 14.5)","(2.15, 2.34, 2.3505882352941176)","(6.0, 8.2, 7.965217391304347)","(21.0, 38.0, 36.666666666666664)"
14-12-2022 13:47:55.849078,"(21.0, 40.0, 36.689655172413794)","(8.5, 13.0, 12.11111111111111)","(12.0, 18.5, 18.38888888888889)","(4.6, 5.8, 5.533333333333333)","(10.0, 15.0, 14.5)","(2.15, 2.38, 2.3575)","(6.0, 8.2, 8.028571428571428)","(21.0, 38.0, 35.88235294117647)"
14-12-2022 13:47:57.288209,"(21.0, 40.0, 36.689655172413794)","(8.5, 13.0, 12.11111111111111)","(12.0, 18.5, 18.38888888888889)","(4.6, 5.8, 5.615384615384615)","(10.0, 15.0, 14.142857142857142)","(2.15, 2.36, 2.3566666666666665)","(6.0, 8.2, 8.08235294117647)","(21.0, 38.0, 35.88235294117647)"
14-12-2022 13:47:58.677521,"(21.0, 40.0, 36.689655172413794)","(8.5, 13.0, 12.11111111111111)","(12.0, 18.5, 20.363636363636363)","(4.6, 5.8, 5.6)","(10.0, 15.0, 14.2)","(2.15, 2.36, 2.3466666666666667)","(6.0, 8.2, 8.066666666666666)","(21.0, 38.0, 35.88235294117647)"
14-12-2022 13:47:59.973839,"(21.0, 40.0, 36.25)","(8.5, 13.0, 12.38888888888889)","(12.0, 22.0, 20.708333333333332)","(4.6, 5.8, 5.66)","(10.0, 15.0, 14.2)","(2.15, 2.36, 2.37)","(6.0, 8.2, 8.09090909090909)","(21.0, 38.0, 35.88235294117647)"
14-12-2022 13:48:01.181444,"(21.0, 40.0, 35.714285714285715)","(8.5, 12.5, 12.38888888888889)","(12.0, 21.0, 20.708333333333332)","(4.6, 5.7, 5.66)","(10.0, 15.0, 14.333333333333334)","(2.15, 2.38, 2.348)","(6.0, 8.2, 8.155555555555555)","(21.0, 38.0, 35.88235294117647)"
14-12-2022 13:48:02.347607,"(21.0, 40.0, 36.25)","(8.5, 12.5, 12.233333333333333)","(12.0, 21.0, 20.708333333333332)","(4.6, 5.7, 5.561538461538461)","(10.0, 14.5, 14.108695652173914)","(2.15, 2.38, 2.348)","(6.0, 8.2, 8.149999999999999)","(21.0, 38.0, 36.45161290322581)"
14-12-2022 13:48:03.460826,"(21.0, 40.0, 36.25)","(8.5, 12.5, 12.34)","(12.0, 21.0, 20.794117647058822)","(4.6, 5.7, 5.513333333333334)","(10.0, 14.5, 13.620689655172415)","(2.15, 2.36, 2.3517241379310345)","(6.0, 8.2, 8.1)","(21.0, 38.0, 36.45161290322581)"
14-12-2022 13:48:04.625851,"(21.0, 40.0, 36.25)","(8.5, 12.5, 12.34)","(12.0, 22.0, 20.928571428571427)","(4.6, 5.7, 5.5218750000000005)","(10.0, 14.5, 13.72)","(2.15, 2.36, 2.337037037037037)","(6.0, 8.2, 7.989473684210526)","(21.0, 38.0, 36.45161290322581)"
14-12-2022 13:48:05.802064,"(21.0, 40.0, 36.25)","(8.5, 12.5, 12.22)","(12.0, 20.0, 18.928571428571427)","(4.6, 5.7, 5.550000000000001)","(10.0, 14.5, 13.72)","(2.15, 2.36, 2.336153846153846)","(6.0, 8.2, 7.989473684210526)","(21.0, 38.0, 36.45161290322581)"
14-12-2022 13:48:07.006382,"(21.0, 40.0, 36.25)","(8.5, 12.5, 12.195652173913043)","(12.0, 22.0, 19.613636363636363)","(4.6, 5.7, 5.5)","(10.0, 14.5, 13.88888888888889)","(2.15, 2.36, 2.344102564102564)","(6.0, 8.2, 7.927272727272727)","(21.0, 38.0, 35.6)"
14-12-2022 13:48:08.321717,"(21.0, 40.0, 36.25)","(8.5, 12.5, 12.192307692307692)","(12.0, 22.0, 19.833333333333332)","(4.6, 5.7, 5.3860465116279075)","(10.0, 14.0, 13.666666666666666)","(2.15, 2.36, 2.4095999999999997)","(6.0, 8.0, 7.705263157894737)","(21.0, 38.0, 35.25)"
14-12-2022 13:48:09.659458,"(21.0, 38.0, 37.666666666666664)","(8.5, 12.5, 12.2)","(12.0, 21.0, 20.523809523809526)","(4.6, 5.4, 5.3500000000000005)","(10.0, 14.0, 13.529411764705882)","(2.15, 2.44, 2.411764705882353)","(6.0, 8.0, 7.7749999999999995)","(21.0, 38.0, 35.25)"
14-12-2022 13:48:10.870303,"(21.0, 38.0, 37.666666666666664)","(8.5, 12.5, 12.175675675675675)","(12.0, 21.0, 20.43181818181818)","(4.6, 5.4, 5.328)","(10.0, 14.0, 13.294117647058824)","(2.15, 2.44, 2.386)","(6.0, 8.0, 7.7749999999999995)","(21.0, 38.0, 35.25)"
14-12-2022 13:48:12.030244,"(21.0, 38.0, 37.666666666666664)","(8.5, 12.5, 12.147058823529411)","(12.0, 21.0, 20.62962962962963)","(4.6, 5.4, 5.32)","(10.0, 14.0, 13.294117647058824)","(2.15, 2.42, 2.386315789473684)","(6.0, 8.0, 7.7749999999999995)","(21.0, 38.0, 35.25)"
14-12-2022 13:48:13.214634,"(21.0, 38.0, 37.666666666666664)","(8.5, 12.5, 12.109756097560975)","(12.0, 23.0, 22.727272727272727)","(4.6, 5.5, 5.38)","(10.0, 14.0, 13.294117647058824)","(2.15, 2.4, 2.3838095238095236)","(6.0, 8.0, 7.7749999999999995)","(21.0, 38.0, 35.25)"
14-12-2022 13:48:14.479381,"(21.0, 38.0, 37.666666666666664)","(8.5, 12.5, 12.029411764705882)","(12.0, 23.0, 21.857142857142858)","(4.6, 5.5, 5.38)","(10.0, 14.0, 13.294117647058824)","(2.15, 2.4, 2.3793939393939394)","(6.0, 8.0, 7.742857142857143)","(21.0, 38.0, 41.225806451612904)"
14-12-2022 13:48:15.719594,"(21.0, 38.0, 37.666666666666664)","(8.5, 12.5, 12.078947368421053)","(12.0, 22.0, 21.894736842105264)","(4.6, 5.5, 5.356)","(10.0, 14.0, 13.238095238095237)","(2.15, 2.4, 2.3624242424242423)","(6.0, 7.8, 7.742857142857143)","(21.0, 42.0, 39.529411764705884)"
14-12-2022 13:48:17.237310,"(21.0, 38.0, 37.666666666666664)","(8.5, 12.5, 12.078947368421053)","(12.0, 22.0, 21.894736842105264)","(4.6, 5.5, 5.356)","(10.0, 14.0, 13.05)","(2.15, 2.4, 2.362758620689655)","(6.0, 7.8, 7.872)","(21.0, 42.0, 39.666666666666664)"
14-12-2022 13:48:18.514406,"(21.0, 38.0, 37.666666666666664)","(8.5, 12.5, 12.119047619047619)","(12.0, 22.0, 22.225806451612904)","(4.6, 5.5, 5.322222222222222)","(10.0, 13.5, 13.05)","(2.15, 2.4, 2.3673684210526313)","(6.0, 8.0, 7.872)","(21.0, 42.0, 34.22222222222222)"
14-12-2022 13:48:19.779759,"(21.0, 38.0, 37.666666666666664)","(8.5, 12.5, 12.119047619047619)","(12.0, 23.0, 22.225806451612904)","(4.6, 5.5, 5.328571428571428)","(10.0, 13.5, 13.05)","(2.15, 2.4, 2.3621052631578947)","(6.0, 8.0, 7.895652173913043)","(21.0, 42.0, 37.625)"
14-12-2022 13:48:20.914758,"(21.0, 38.0, 37.55555555555556)","(8.5, 12.5, 12.078947368421053)","(12.0, 23.0, 22.225806451612904)","(4.6, 5.5, 5.328571428571428)","(10.0, 13.5, 13.05)","(2.15, 2.4, 2.33531914893617)","(6.0, 8.0, 7.9)","(21.0, 42.0, 40.75)"
14-12-2022 13:48:22.068052,"(21.0, 40.0, 36.25)","(8.5, 12.5, 12.078947368421053)","(12.0, 23.0, 22.225806451612904)","(4.6, 5.5, 5.362857142857143)","(10.0, 13.5, 13.907407407407407)","(2.15, 2.36, 2.3381132075471696)","(6.0, 8.0, 7.95)","(21.0, 42.0, 40.888888888888886)"
14-12-2022 13:48:23.286237,"(21.0, 40.0, 36.470588235294116)","(8.5, 12.5, 12.065217391304348)","(12.0, 23.0, 22.225806451612904)","(4.6, 5.5, 5.362857142857143)","(10.0, 14.0, 13.923076923076923)","(2.15, 2.36, 2.3381132075471696)","(6.0, 8.0, 7.9399999999999995)","(21.0, 42.0, 40.75)"
14-12-2022 13:48:24.544168,"(21.0, 38.0, 37.111111111111114)","(8.5, 12.5, 12.023809523809524)","(12.0, 23.0, 22.225806451612904)","(4.6, 5.5, 5.366666666666666)","(10.0, 14.0, 13.923076923076923)","(2.15, 2.36, 2.3330232558139534)","(6.0, 8.0, 7.9399999999999995)","(21.0, 42.0, 38.08695652173913)"
14-12-2022 13:48:25.768035,"(21.0, 38.0, 37.111111111111114)","(8.5, 12.5, 12.023809523809524)","(12.0, 23.0, 22.225806451612904)","(4.6, 5.5, 5.377777777777777)","(10.0, 14.0, 13.636363636363637)","(2.15, 2.36, 2.3330232558139534)","(6.0, 8.0, 7.95)","(21.0, 42.0, 38.08695652173913)"
14-12-2022 13:48:27.005794,"(21.0, 38.0, 37.111111111111114)","(8.5, 12.5, 12.023809523809524)","(12.0, 23.0, 22.076923076923077)","(4.6, 5.5, 5.362857142857143)","(10.0, 14.0, 13.764705882352942)","(2.15, 2.36, 2.3419354838709676)","(6.0, 8.0, 7.862068965517241)","(21.0, 42.0, 38.08695652173913)"
14-12-2022 13:48:28.214947,"(21.0, 38.0, 37.27272727272727)","(8.5, 12.5, 12.065217391304348)","(12.0, 23.0, 21.894736842105264)","(4.6, 5.5, 5.634883720930232)","(10.0, 14.0, 13.674418604651162)","(2.15, 2.36, 2.3361702127659574)","(6.0, 8.0, 7.7384615384615385)","(21.0, 42.0, 38.08695652173913)"
14-12-2022 13:48:29.558994,"(21.0, 38.0, 37.27272727272727)","(8.5, 12.5, 12.023809523809524)","(12.0, 22.0, 21.894736842105264)","(4.6, 5.7, 5.747826086956522)","(10.0, 14.0, 13.555555555555555)","(2.15, 2.36, 2.333271028037383)","(6.0, 7.8, 7.693333333333333)","(21.0, 42.0, 39.46666666666667)"
14-12-2022 13:48:30.969765,"(21.0, 38.0, 36.666666666666664)","(8.5, 12.5, 12.065217391304348)","(12.0, 22.0, 21.894736842105264)","(4.6, 5.8, 5.761904761904762)","(10.0, 14.0, 12.948717948717949)","(2.15, 2.34, 2.3354782608695652)","(6.0, 7.8, 7.693333333333333)","(21.0, 40.0, 39.46666666666667)"
14-12-2022 13:48:32.338234,"(21.0, 38.0, 36.666666666666664)","(8.5, 12.5, 12.065217391304348)","(12.0, 22.0, 21.894736842105264)","(4.6, 5.8, 5.76)","(10.0, 13.0, 13.204545454545455)","(2.15, 2.34, 2.3236666666666665)","(6.0, 7.8, 7.606896551724138)","(21.0, 40.0, 39.46666666666667)"
14-12-2022 13:48:33.692743,"(21.0, 38.0, 36.666666666666664)","(8.5, 12.5, 12.127906976744185)","(12.0, 22.0, 22.333333333333332)","(4.6, 5.8, 5.7625)","(10.0, 13.5, 13.214285714285714)","(2.15, 2.34, 2.322641509433962)","(6.0, 7.8, 7.506666666666667)","(21.0, 40.0, 39.46666666666667)"
14-12-2022 13:48:34.957953,"(21.0, 38.0, 36.666666666666664)","(8.5, 12.5, 12.109756097560975)","(12.0, 23.0, 22.333333333333332)","(4.6, 5.9, 5.766666666666667)","(10.0, 13.5, 13.313953488372093)","(2.15, 2.34, 2.321351351351351)","(6.0, 7.6, 7.46)","(21.0, 40.0, 39.46666666666667)"
14-12-2022 13:48:36.185623,"(21.0, 38.0, 36.666666666666664)","(8.5, 12.5, 12.136363636363637)","(12.0, 23.0, 22.542857142857144)","(4.6, 5.9, 5.8047619047619055)","(10.0, 13.5, 13.214285714285714)","(2.15, 2.34, 2.321351351351351)","(6.0, 7.6, 7.47027027027027)","(21.0, 40.0, 39.27272727272727)"
14-12-2022 13:48:37.415025,"(21.0, 38.0, 36.666666666666664)","(8.5, 12.5, 12.136363636363637)","(13.0, 23.0, 22.741935483870968)","(4.6, 5.9, 5.8047619047619055)","(10.0, 13.5, 13.481481481481481)","(2.15, 2.34, 2.321351351351351)","(6.0, 7.6, 7.384615384615385)","(21.0, 40.0, 39.27272727272727)"
14-12-2022 13:48:38.633682,"(21.0, 38.0, 36.666666666666664)","(8.5, 12.5, 12.136363636363637)","(13.0, 24.0, 23.428571428571427)","(4.6, 5.9, 5.7444444444444445)","(10.0, 13.5, 13.397058823529411)","(2.15, 2.34, 2.3732510288065845)","(6.0, 7.4, 7.30344827586207)","(21.0, 40.0, 39.27272727272727)"
14-12-2022 13:48:39.944980,"(21.0, 38.0, 36.666666666666664)","(8.5, 12.0, 11.823529411764707)","(13.0, 24.0, 23.428571428571427)","(4.6, 5.8, 5.74)","(10.0, 13.5, 13.293103448275861)","(2.15, 2.38, 2.37344)","(6.0, 7.4, 7.2827586206896555)","(21.0, 40.0, 39.27272727272727)"
14-12-2022 13:48:41.142986,"(21.0, 38.0, 36.666666666666664)","(8.5, 12.0, 11.823529411764707)","(13.0, 24.0, 23.428571428571427)","(4.6, 5.8, 5.7444444444444445)","(10.0, 13.5, 12.728571428571428)","(2.15, 2.38, 2.419)","(6.0, 7.4, 7.225641025641026)","(21.0, 40.0, 38.0)"
14-12-2022 13:48:42.326020,"(21.0, 38.0, 36.0)","(8.5, 12.0, 11.555555555555555)","(13.0, 24.0, 23.666666666666668)","(4.6, 5.7, 5.688721804511278)","(10.0, 13.0, 12.833333333333334)","(2.15, 2.42, 2.4179710144927538)","(6.0, 7.4, 7.141935483870968)","(21.0, 40.0, 39.2)"
14-12-2022 13:48:43.702473,"(21.0, 38.0, 35.285714285714285)","(8.5, 12.0, 11.659574468085106)","(13.0, 24.0, 23.833333333333332)","(4.6, 5.7, 5.688847583643123)","(10.0, 13.0, 12.833333333333334)","(2.15, 2.44, 2.4221176470588235)","(6.0, 7.2, 7.141935483870968)","(21.0, 40.0, 36.333333333333336)"
14-12-2022 13:48:45.170982,"(21.0, 36.0, 35.285714285714285)","(8.5, 12.0, 11.49074074074074)","(13.0, 24.0, 23.833333333333332)","(4.6, 5.7, 5.723404255319148)","(10.0, 13.0, 12.75)","(2.15, 2.44, 2.4191836734693877)","(6.0, 7.2, 7.130769230769231)","(21.0, 38.0, 36.18181818181818)"
14-12-2022 13:48:46.723692,"(21.0, 36.0, 35.2)","(8.5, 11.5, 11.779411764705882)","(14.0, 24.0, 23.833333333333332)","(4.6, 5.8, 5.716981132075471)","(10.0, 13.0, 12.394736842105264)","(2.15, 2.42, 2.4221176470588235)","(6.0, 7.2, 7.129411764705883)","(21.0, 38.0, 36.18181818181818)"
14-12-2022 13:48:48.004511,"(21.0, 34.0, 33.78947368421053)","(8.5, 12.0, 11.642857142857142)","(14.0, 24.0, 23.833333333333332)","(4.6, 5.8, 5.716981132075471)","(10.0, 12.5, 12.683673469387756)","(2.15, 2.44, 2.4292682926829268)","(6.0, 7.2, 6.995555555555556)","(21.0, 38.0, 36.18181818181818)"
14-12-2022 13:48:49.440553,"(21.0, 34.0, 33.78947368421053)","(8.5, 12.0, 11.642857142857142)","(14.0, 24.0, 23.833333333333332)","(4.6, 5.8, 5.716981132075471)","(10.0, 13.0, 12.683673469387756)","(2.15, 2.44, 2.4295)","(6.0, 7.2, 7.013333333333334)","(21.0, 38.0, 36.4)"
14-12-2022 13:48:50.732538,"(21.0, 34.0, 33.391304347826086)","(8.5, 12.0, 11.772727272727273)","(14.0, 24.0, 23.58823529411765)","(4.6, 5.8, 5.699999999999999)","(10.0, 13.0, 12.583333333333334)","(2.15, 2.44, 2.4375384615384617)","(6.0, 7.2, 7.113207547169812)","(21.0, 38.0, 36.4)"
14-12-2022 13:48:52.125775,"(21.0, 32.0, 30.6)","(8.5, 12.0, 11.777777777777779)","(14.0, 24.0, 22.88888888888889)","(4.6, 5.8, 5.697872340425532)","(10.0, 13.0, 12.274193548387096)","(2.1, 2.44, 2.4490322580645163)","(6.0, 7.4, 7.16)","(21.0, 38.0, 36.4)"
14-12-2022 13:48:53.542339,"(21.0, 32.0, 31.714285714285715)","(8.5, 12.0, 11.492424242424242)","(14.0, 23.0, 22.77777777777778)","(4.6, 5.8, 5.705882352941177)","(10.0, 12.5, 12.047619047619047)","(2.1, 2.46, 2.4716666666666667)","(6.0, 7.2, 7.16271186440678)","(21.0, 38.0, 36.4)"
14-12-2022 13:48:54.747823,"(21.0, 30.0, 29.5)","(8.5, 11.5, 11.492424242424242)","(14.0, 23.0, 22.77777777777778)","(4.6, 5.8, 5.705882352941177)","(10.0, 12.5, 12.03225806451613)","(2.1, 2.48, 2.4536363636363636)","(6.0, 7.4, 6.966666666666667)","(21.0, 38.0, 35.0)"
14-12-2022 13:48:55.998241,"(21.0, 32.0, 29.391304347826086)","(8.5, 11.5, 11.772727272727273)","(14.0, 24.0, 22.857142857142858)","(4.6, 5.7, 5.648)","(10.0, 13.0, 12.441176470588236)","(2.1, 2.46, 2.479090909090909)","(6.0, 7.0, 7.006451612903226)","(21.0, 36.0, 33.42857142857143)"
14-12-2022 13:48:57.237805,"(21.0, 30.0, 29.391304347826086)","(8.5, 12.0, 11.772727272727273)","(14.0, 23.0, 22.857142857142858)","(4.6, 5.7, 5.648)","(10.0, 13.0, 12.441176470588236)","(2.1, 2.48, 2.479090909090909)","(6.0, 7.2, 7.006451612903226)","(21.0, 34.0, 33.42857142857143)"
14-12-2022 13:48:58.472240,"(21.0, 30.0, 29.23076923076923)","(8.5, 12.0, 11.641509433962264)","(14.0, 23.0, 22.727272727272727)","(4.6, 5.7, 5.679432624113475)","(10.0, 12.5, 12.416666666666666)","(2.1, 2.52, 2.4986046511627906)","(6.0, 7.2, 7.020408163265306)","(21.0, 34.0, 33.55555555555556)"
14-12-2022 13:48:59.691240,"(21.0, 30.0, 29.23076923076923)","(8.5, 11.5, 11.467105263157894)","(14.0, 23.0, 22.727272727272727)","(4.6, 5.7, 5.673611111111112)","(10.0, 13.0, 12.9375)","(2.1, 2.54, 2.513333333333333)","(6.0, 7.0, 6.993939393939394)","(21.0, 32.0, 31.857142857142858)"
14-12-2022 13:49:00.903530,"(21.0, 30.0, 29.23076923076923)","(8.5, 11.5, 11.467105263157894)","(14.0, 23.0, 22.727272727272727)","(4.6, 5.7, 5.673611111111112)","(10.0, 13.0, 12.9375)","(2.1, 2.54, 2.5122222222222224)","(6.0, 7.0, 6.993548387096774)","(21.0, 32.0, 31.46153846153846)"
14-12-2022 13:49:02.075097,"(21.0, 30.0, 29.25)","(8.5, 11.5, 11.466666666666667)","(14.0, 23.0, 22.866666666666667)","(4.6, 5.7, 5.602564102564102)","(10.0, 13.0, 12.898148148148149)","(2.1, 2.54, 2.5122222222222224)","(6.0, 7.0, 6.993548387096774)","(21.0, 32.0, 31.266666666666666)"
14-12-2022 13:49:03.289571,"(21.0, 30.0, 29.555555555555557)","(8.5, 11.5, 11.380952380952381)","(14.0, 23.0, 22.844444444444445)","(4.6, 5.7, 5.673333333333334)","(10.0, 13.0, 12.797297297297296)","(2.1, 2.54, 2.534576271186441)","(6.0, 7.0, 6.935714285714286)","(21.0, 32.0, 31.419354838709676)"
14-12-2022 13:49:04.638245,"(21.0, 32.0, 29.93103448275862)","(8.5, 11.5, 11.347222222222221)","(14.0, 23.0, 21.84)","(4.6, 5.7, 5.673333333333334)","(10.0, 13.0, 12.607142857142858)","(2.1, 2.54, 2.566341463414634)","(6.0, 7.0, 6.825925925925926)","(21.0, 32.0, 31.393939393939394)"
14-12-2022 13:49:05.966561,"(21.0, 32.0, 29.88888888888889)","(8.5, 11.5, 11.347222222222221)","(14.0, 22.0, 21.785714285714285)","(4.6, 5.7, 5.611627906976744)","(10.0, 13.0, 12.595744680851064)","(2.1, 2.58, 2.5678947368421055)","(6.0, 7.0, 6.835555555555556)","(21.0, 32.0, 28.666666666666668)"
14-12-2022 13:49:07.229906,"(21.0, 32.0, 29.88888888888889)","(8.5, 11.5, 11.3125)","(14.0, 22.0, 21.785714285714285)","(4.6, 5.7, 5.6716417910447765)","(10.0, 13.0, 12.63768115942029)","(2.1, 2.58, 2.5751724137931036)","(6.0, 7.0, 6.830188679245283)","(21.0, 32.0, 28.285714285714285)"
14-12-2022 13:49:08.587914,"(21.0, 32.0, 29.7)","(8.5, 11.5, 11.3125)","(14.0, 22.0, 21.785714285714285)","(4.6, 5.7, 5.6716417910447765)","(10.0, 13.0, 12.583333333333334)","(2.1, 2.58, 2.5711764705882354)","(6.0, 7.0, 6.828070175438596)","(21.0, 30.0, 28.363636363636363)"
14-12-2022 13:49:09.918882,"(21.0, 32.0, 29.7)","(8.5, 11.5, 11.3125)","(14.0, 22.0, 21.5)","(4.6, 5.7, 5.672992700729927)","(10.0, 13.0, 12.55625)","(2.1, 2.58, 2.5873333333333335)","(6.0, 7.0, 6.784)","(21.0, 30.0, 28.03125)"
14-12-2022 13:49:11.277319,"(21.0, 30.0, 29.0)","(8.5, 11.5, 11.3375)","(14.0, 22.0, 21.08823529411765)","(4.6, 5.7, 5.67347670250896)","(10.0, 13.0, 12.55625)","(2.1, 2.6, 2.582666666666667)","(6.0, 7.0, 6.8293333333333335)","(21.0, 30.0, 28.692307692307693)"
14-12-2022 13:49:12.559986,"(21.0, 30.0, 28.693877551020407)","(8.5, 11.5, 11.35064935064935)","(14.0, 22.0, 20.928571428571427)","(4.6, 5.7, 5.67347670250896)","(10.0, 13.0, 12.55625)","(2.1, 2.6, 2.5924444444444443)","(6.0, 7.0, 6.8293333333333335)","(21.0, 29.0, 28.23076923076923)"
14-12-2022 13:49:13.823079,"(21.0, 30.0, 28.666666666666668)","(8.5, 11.5, 11.35064935064935)","(14.0, 21.0, 20.928571428571427)","(4.6, 5.7, 5.690322580645161)","(10.0, 13.0, 12.407894736842104)","(2.1, 2.6, 2.566)","(6.0, 7.0, 6.912727272727272)","(21.0, 29.0, 27.8)"
14-12-2022 13:49:15.149553,"(21.0, 29.0, 28.77777777777778)","(8.5, 11.5, 11.416666666666666)","(14.0, 21.0, 21.029411764705884)","(4.6, 5.7, 5.6525)","(10.0, 12.5, 12.458333333333334)","(2.1, 2.58, 2.5657894736842106)","(6.0, 7.0, 6.929411764705883)","(21.0, 29.0, 27.8)"
14-12-2022 13:49:16.434340,"(21.0, 29.0, 28.77777777777778)","(8.5, 11.5, 11.345070422535212)","(14.0, 22.0, 21.04)","(4.6, 5.8, 5.659523809523809)","(10.0, 12.5, 12.415094339622641)","(2.1, 2.58, 2.564927536231884)","(6.0, 7.0, 6.929411764705883)","(21.0, 29.0, 27.8)"
14-12-2022 13:49:17.883654,"(21.0, 29.0, 28.8)","(8.5, 11.5, 11.46551724137931)","(14.0, 22.0, 21.04)","(4.6, 5.8, 5.658227848101266)","(10.0, 12.5, 12.463157894736842)","(2.1, 2.58, 2.544)","(6.0, 7.2, 6.954285714285715)","(21.0, 29.0, 28.1)"
14-12-2022 13:49:19.572729,"(21.0, 29.0, 28.8)","(8.5, 11.5, 11.36986301369863)","(14.0, 22.0, 22.071428571428573)","(4.6, 5.8, 5.661333333333333)","(10.0, 12.5, 12.45631067961165)","(2.1, 2.56, 2.5481632653061226)","(6.0, 7.2, 6.954285714285715)","(21.0, 29.0, 28.1)"
14-12-2022 13:49:20.940831,"(21.0, 29.0, 28.8)","(8.5, 11.5, 10.202830188679245)","(14.0, 23.0, 23.1)","(4.6, 5.8, 5.651219512195121)","(10.0, 12.5, 12.45631067961165)","(2.1, 2.58, 2.572857142857143)","(6.0, 7.0, 6.963636363636364)","(21.0, 29.0, 30.344827586206897)"
14-12-2022 13:49:22.343908,"(21.0, 29.0, 28.5)","(8.5, 10.5, 10.133663366336634)","(14.0, 24.0, 23.2)","(4.6, 5.8, 5.6455696202531644)","(10.0, 12.5, 12.439252336448599)","(2.1, 2.58, 2.5733333333333333)","(6.0, 7.2, 6.963636363636364)","(21.0, 32.0, 31.085714285714285)"
14-12-2022 13:49:23.517991,"(21.0, 29.0, 28.5)","(8.5, 10.5, 10.106299212598426)","(14.0, 24.0, 22.94736842105263)","(4.6, 5.8, 5.639473684210526)","(10.0, 12.5, 12.507352941176471)","(2.1, 2.58, 2.5733333333333333)","(6.0, 7.2, 6.9393939393939394)","(21.0, 32.0, 31.085714285714285)"
14-12-2022 13:49:24.959055,"(21.0, 29.0, 28.5)","(8.5, 10.5, 9.967521367521368)","(14.0, 24.0, 23.11111111111111)","(4.6, 5.8, 5.64)","(10.0, 13.0, 12.5078125)","(2.1, 2.58, 2.5571428571428574)","(6.0, 7.2, 6.9393939393939394)","(21.0, 32.0, 31.0)"
14-12-2022 13:49:26.341676,"(21.0, 29.0, 28.5)","(8.5, 10.5, 10.309302325581395)","(14.0, 24.0, 23.384615384615383)","(4.6, 5.8, 5.620588235294117)","(10.0, 13.0, 13.150943396226415)","(2.1, 2.58, 2.5494117647058823)","(6.0, 7.2, 6.94375)","(21.0, 32.0, 31.0)"
14-12-2022 13:49:27.896463,"(21.0, 29.0, 27.05)","(8.5, 10.5, 10.359126984126984)","(14.0, 24.0, 22.857142857142858)","(4.6, 5.8, 5.620588235294117)","(10.0, 13.5, 13.283582089552239)","(2.1, 2.58, 2.544931506849315)","(6.0, 7.0, 6.9314285714285715)","(21.0, 32.0, 31.0)"
14-12-2022 13:49:29.276338,"(21.0, 30.0, 28.05)","(8.5, 10.5, 10.384758364312267)","(14.0, 24.0, 22.857142857142858)","(4.6, 5.8, 5.621538461538461)","(10.0, 13.5, 13.301587301587302)","(2.1, 2.58, 2.5367272727272727)","(6.0, 7.0, 6.9314285714285715)","(21.0, 32.0, 33.0)"
14-12-2022 13:49:30.609401,"(21.0, 30.0, 28.05)","(8.5, 10.5, 10.384758364312267)","(15.0, 24.0, 23.12)","(4.6, 5.8, 5.621212121212121)","(10.0, 13.5, 13.33108108108108)","(2.15, 2.56, 2.5264406779661015)","(6.0, 7.0, 6.914285714285715)","(21.0, 34.0, 33.07692307692308)"
14-12-2022 13:49:31.825123,"(21.0, 30.0, 28.05)","(8.5, 11.0, 10.825581395348838)","(15.0, 24.0, 23.217391304347828)","(4.6, 5.8, 5.6578313253012045)","(10.0, 13.5, 13.349397590361447)","(2.15, 2.54, 2.5171428571428573)","(6.0, 7.0, 6.9)","(21.0, 34.0, 33.07692307692308)"
14-12-2022 13:49:32.997540,"(21.0, 30.0, 28.05)","(8.5, 11.0, 10.537735849056604)","(15.0, 24.0, 23.217391304347828)","(4.6, 5.8, 5.6578313253012045)","(10.0, 13.5, 13.349397590361447)","(2.15, 2.54, 2.5171428571428573)","(6.0, 7.0, 6.9)","(21.0, 34.0, 33.07692307692308)"
14-12-2022 13:49:34.190326,"(21.0, 30.0, 28.05)","(8.5, 11.0, 10.554545454545455)","(15.0, 24.0, 23.217391304347828)","(4.6, 5.8, 5.6578313253012045)","(10.0, 13.5, 13.349397590361447)","(2.15, 2.54, 2.512121212121212)","(6.0, 6.8, 6.729268292682926)","(21.0, 34.0, 33.07692307692308)"
