,Perfect Flossy,Sylvan Lake,Nova Girl,Mango Man,Dewana Fair Go,Reiko Clooney,Junior Marjen,Julipa Bale
04-01-2023 14:52:36.874753,"(7.0, 9.0, 8.776)","(2.7, 3.45, 3.3576923076923078)","(6.0, 8.6, 8.365217391304348)","(5.0, 6.2, 5.816666666666666)","(31.0, 85.0, 77.5)","(18.0, 27.0, 23.375)","(6.0, 7.4, 7.273684210526316)","(7.5, 10.0, 9.536363636363637)"
04-01-2023 14:52:38.063931,"(7.0, 8.8, 8.666666666666668)","(2.7, 3.45, 3.3576923076923078)","(6.0, 8.6, 8.365217391304348)","(5.0, 6.2, 5.816666666666666)","(31.0, 85.0, 77.5)","(18.0, 27.0, 23.285714285714285)","(6.0, 7.4, 7.273684210526316)","(7.5, 10.0, 9.530434782608696)"
04-01-2023 14:52:39.220838,"(7.0, 8.8, 8.581818181818182)","(2.7, 3.45, 3.3576923076923078)","(6.0, 8.6, 8.365217391304348)","(5.0, 6.2, 5.816666666666666)","(31.0, 85.0, 77.5)","(18.0, 27.0, 24.214285714285715)","(6.0, 7.4, 7.2615384615384615)","(7.5, 10.0, 9.530434782608696)"
04-01-2023 14:52:40.300957,"(7.0, 8.8, 8.581818181818182)","(2.7, 3.45, 3.371739130434783)","(6.0, 8.6, 8.3)","(5.0, 6.2, 5.816666666666666)","(31.0, 85.0, 77.5)","(18.0, 27.0, 24.42105263157895)","(6.0, 7.4, 7.273684210526316)","(7.5, 10.0, 9.043478260869565)"
04-01-2023 14:52:41.433147,"(7.0, 8.8, 8.581818181818182)","(2.7, 3.45, 3.371739130434783)","(6.0, 8.6, 8.3)","(5.0, 6.2, 5.816666666666666)","(31.0, 85.0, 77.5)","(18.0, 26.0, 24.36842105263158)","(6.0, 7.4, 7.273684210526316)","(7.5, 10.0, 9.5875)"
04-01-2023 14:52:42.644159,"(7.0, 8.8, 8.581818181818182)","(2.7, 3.45, 3.371739130434783)","(6.0, 8.6, 8.3)","(5.0, 6.2, 5.816666666666666)","(31.0, 85.0, 81.66666666666667)","(18.0, 26.0, 24.36842105263158)","(6.0, 7.4, 7.273684210526316)","(7.5, 10.0, 9.5875)"
04-01-2023 14:52:43.841195,"(7.0, 8.8, 8.581818181818182)","(2.7, 3.45, 3.371739130434783)","(6.0, 8.6, 8.3)","(5.0, 6.2, 5.816666666666666)","(31.0, 85.0, 79.44444444444444)","(18.0, 26.0, 24.36842105263158)","(6.0, 7.4, 7.273684210526316)","(7.5, 10.0, 9.67142857142857)"
04-01-2023 14:52:44.901306,"(7.0, 8.6, 8.544444444444444)","(2.7, 3.45, 3.371739130434783)","(6.0, 8.6, 8.3)","(5.0, 6.2, 5.816666666666666)","(31.0, 85.0, 71.66666666666667)","(18.0, 26.0, 24.36842105263158)","(6.0, 7.4, 7.273684210526316)","(7.5, 10.0, 9.683333333333334)"
04-01-2023 14:52:45.986744,"(7.0, 8.6, 8.513043478260869)","(2.7, 3.45, 3.39375)","(6.0, 8.6, 8.184615384615384)","(5.0, 6.2, 5.816666666666666)","(31.0, 85.0, 81.0)","(18.0, 26.0, 24.37837837837838)","(6.0, 7.4, 7.273684210526316)","(7.5, 10.0, 9.67142857142857)"
04-01-2023 14:52:47.119216,"(7.0, 8.6, 8.513043478260869)","(2.7, 3.45, 3.3970588235294117)","(6.0, 8.6, 8.3)","(5.0, 6.2, 5.816666666666666)","(31.0, 85.0, 75.0)","(18.0, 26.0, 24.37837837837838)","(6.0, 7.4, 7.273684210526316)","(7.5, 10.0, 9.67142857142857)"
04-01-2023 14:52:48.181582,"(7.0, 8.6, 8.513043478260869)","(2.7, 3.45, 3.3970588235294117)","(6.5, 8.6, 8.3)","(4.8, 6.2, 5.816666666666666)","(41.0, 85.0, 75.0)","(19.0, 26.0, 24.37837837837838)","(6.0, 7.4, 7.273684210526316)","(7.5, 10.0, 9.67142857142857)"
04-01-2023 14:52:49.249528,"(7.0, 8.6, 8.508333333333333)","(2.7, 3.45, 3.3970588235294117)","(6.5, 8.6, 8.184615384615384)","(4.8, 6.2, 5.8108108108108105)","(41.0, 85.0, 76.0)","(19.0, 26.0, 24.42105263157895)","(6.0, 7.4, 7.273684210526316)","(7.5, 10.0, 9.605714285714287)"
04-01-2023 14:52:50.425110,"(7.0, 8.6, 8.495238095238095)","(2.7, 3.45, 3.3970588235294117)","(6.5, 8.6, 8.3)","(4.8, 6.2, 5.8108108108108105)","(41.0, 85.0, 76.0)","(19.0, 26.0, 24.42105263157895)","(6.0, 7.4, 7.2)","(7.5, 10.0, 10.235294117647058)"
04-01-2023 14:52:51.533281,"(7.0, 8.6, 8.44)","(2.7, 3.45, 3.357142857142857)","(6.5, 8.6, 8.3)","(4.8, 6.2, 5.829411764705882)","(41.0, 85.0, 76.66666666666667)","(19.0, 26.0, 24.37837837837838)","(6.0, 7.4, 7.2)","(7.5, 11.0, 10.725274725274726)"
04-01-2023 14:52:52.602445,"(7.0, 8.6, 8.155555555555555)","(2.7, 3.45, 3.3576923076923078)","(6.5, 8.6, 8.184615384615384)","(4.8, 6.2, 5.8052631578947365)","(41.0, 85.0, 76.66666666666667)","(19.0, 26.0, 24.37837837837838)","(6.0, 7.4, 7.2)","(7.5, 11.0, 10.835526315789474)"
04-01-2023 14:52:53.770027,"(7.0, 8.4, 8.266666666666667)","(2.7, 3.45, 3.357142857142857)","(6.5, 8.6, 8.35)","(4.8, 6.2, 5.829411764705883)","(41.0, 85.0, 79.73684210526315)","(19.0, 26.0, 24.42105263157895)","(6.0, 7.4, 7.182608695652174)","(7.5, 11.0, 10.780701754385966)"
04-01-2023 14:52:54.957754,"(7.0, 9.6, 9.48)","(2.7, 3.45, 3.315)","(6.5, 8.6, 8.365217391304348)","(4.8, 5.9, 5.538461538461538)","(41.0, 85.0, 78.75)","(19.0, 26.0, 24.42105263157895)","(6.0, 7.4, 7.2)","(7.5, 11.0, 10.537037037037036)"
04-01-2023 14:52:56.124114,"(7.0, 8.6, 8.557142857142857)","(2.7, 3.3, 3.2954545454545454)","(6.5, 8.6, 8.4)","(4.8, 6.0, 5.566666666666666)","(41.0, 85.0, 78.75)","(19.0, 26.0, 24.42105263157895)","(6.0, 7.4, 7.2153846153846155)","(7.5, 11.0, 10.028301886792454)"
04-01-2023 14:52:57.505941,"(7.0, 8.8, 8.559999999999999)","(2.7, 3.4, 3.338235294117647)","(6.5, 8.6, 8.4)","(4.8, 5.9, 5.775)","(41.0, 85.0, 78.75)","(19.0, 26.0, 24.42105263157895)","(6.0, 7.4, 7.2153846153846155)","(8.0, 10.5, 9.875)"
04-01-2023 14:52:58.934201,"(7.0, 8.6, 8.52)","(2.7, 3.4, 3.314285714285714)","(6.5, 8.6, 8.437037037037037)","(4.8, 5.9, 5.904)","(41.0, 85.0, 78.75)","(19.0, 26.0, 28.235294117647058)","(6.0, 7.4, 7.217391304347826)","(8.0, 10.5, 9.870000000000001)"
04-01-2023 14:53:00.191530,"(7.0, 8.6, 8.52)","(2.7, 3.4, 3.314285714285714)","(6.5, 8.6, 8.576470588235294)","(4.8, 6.0, 5.888888888888889)","(41.0, 85.0, 78.75)","(19.0, 30.0, 28.4375)","(6.0, 7.4, 7.217391304347826)","(8.0, 10.5, 9.870000000000001)"
04-01-2023 14:53:01.595209,"(7.0, 8.6, 8.311111111111112)","(2.7, 3.4, 3.3446808510638295)","(6.5, 8.6, 8.65)","(4.8, 6.0, 5.800000000000001)","(41.0, 85.0, 75.9090909090909)","(19.0, 30.0, 27.2)","(6.0, 7.4, 7.188679245283019)","(8.0, 10.5, 10.008196721311476)"
04-01-2023 14:53:02.966078,"(7.0, 8.4, 8.325000000000001)","(2.7, 3.4, 3.341176470588235)","(6.5, 8.8, 8.657894736842106)","(4.8, 5.9, 5.766666666666667)","(41.0, 85.0, 78.75)","(19.0, 30.0, 27.037037037037038)","(6.0, 7.4, 7.188679245283019)","(8.0, 10.5, 10.008620689655173)"
04-01-2023 14:53:04.256675,"(7.0, 8.4, 8.325000000000001)","(2.7, 3.4, 3.3456521739130434)","(6.5, 8.8, 8.657894736842106)","(4.8, 5.8, 5.766666666666667)","(41.0, 85.0, 78.75)","(19.0, 30.0, 25.294117647058822)","(6.0, 7.4, 7.185185185185185)","(8.0, 10.5, 10.008620689655173)"
04-01-2023 14:53:05.505596,"(7.0, 8.4, 8.325000000000001)","(2.7, 3.4, 3.3456521739130434)","(6.5, 8.8, 8.657894736842106)","(4.8, 5.8, 5.788235294117647)","(41.0, 85.0, 78.75)","(19.0, 30.0, 27.227272727272727)","(6.0, 7.4, 7.181818181818182)","(8.0, 10.5, 10.008620689655173)"
04-01-2023 14:53:06.549265,"(7.0, 8.2, 8.149999999999999)","(2.7, 3.4, 3.3456521739130434)","(6.5, 8.8, 8.657894736842106)","(4.8, 5.8, 5.788235294117647)","(41.0, 85.0, 78.75)","(19.0, 29.0, 27.153846153846153)","(6.0, 7.4, 7.206451612903226)","(8.0, 10.5, 10.00943396226415)"
04-01-2023 14:53:07.680341,"(7.0, 8.4, 8.290909090909091)","(2.7, 3.4, 3.3479166666666664)","(6.5, 8.8, 8.657894736842106)","(4.8, 5.9, 5.741176470588235)","(41.0, 85.0, 78.75)","(19.0, 29.0, 27.153846153846153)","(6.0, 7.4, 7.206451612903226)","(8.0, 10.5, 10.00943396226415)"
04-01-2023 14:53:08.792076,"(7.0, 8.4, 8.280000000000001)","(2.7, 3.4, 3.3456521739130434)","(6.5, 8.8, 8.657894736842106)","(4.8, 5.9, 5.741176470588235)","(41.0, 85.0, 78.75)","(19.0, 29.0, 27.071428571428573)","(6.0, 7.4, 7.206451612903226)","(8.0, 10.5, 10.00943396226415)"
04-01-2023 14:53:09.881554,"(7.0, 8.4, 8.290909090909091)","(2.7, 3.4, 3.3358974358974356)","(6.5, 8.8, 8.646153846153847)","(4.8, 5.9, 5.741176470588235)","(41.0, 85.0, 78.75)","(19.0, 29.0, 27.071428571428573)","(6.0, 7.4, 7.206451612903226)","(8.0, 10.5, 10.00943396226415)"
04-01-2023 14:53:11.062810,"(7.0, 8.6, 8.35609756097561)","(2.7, 3.4, 3.3305555555555553)","(6.5, 8.8, 8.646153846153847)","(4.8, 5.9, 5.76)","(41.0, 85.0, 78.75)","(19.0, 29.0, 27.071428571428573)","(6.0, 7.4, 7.206451612903226)","(8.0, 10.5, 10.059322033898304)"
04-01-2023 14:53:12.244703,"(7.0, 8.6, 8.419354838709676)","(2.7, 3.4, 3.3305555555555553)","(6.5, 8.8, 8.646153846153847)","(4.8, 5.9, 5.768421052631579)","(41.0, 85.0, 78.75)","(19.0, 29.0, 27.153846153846153)","(6.0, 7.4, 7.206451612903226)","(8.0, 10.5, 10.059322033898304)"
04-01-2023 14:53:13.413085,"(7.0, 8.6, 8.419354838709676)","(2.7, 3.4, 3.3305555555555553)","(6.5, 8.8, 8.646153846153847)","(4.8, 5.8, 5.758823529411765)","(41.0, 85.0, 78.75)","(19.0, 29.0, 27.25)","(6.0, 7.4, 7.206451612903226)","(8.0, 10.5, 10.00943396226415)"
04-01-2023 14:53:14.567853,"(7.0, 8.6, 8.391304347826086)","(2.7, 3.4, 3.3305555555555553)","(6.5, 8.8, 8.578260869565218)","(4.8, 5.9, 5.745945945945946)","(41.0, 85.0, 78.75)","(19.0, 29.0, 27.25)","(6.0, 7.4, 7.206451612903226)","(8.0, 10.5, 10.00943396226415)"
04-01-2023 14:53:15.813181,"(7.0, 8.6, 8.391304347826086)","(2.7, 3.4, 3.3305555555555553)","(6.5, 8.8, 8.578260869565218)","(4.8, 5.9, 5.732352941176471)","(41.0, 85.0, 78.75)","(20.0, 29.0, 27.81818181818182)","(6.0, 7.4, 7.206451612903226)","(8.0, 10.5, 10.059322033898304)"
04-01-2023 14:53:17.032933,"(7.0, 8.6, 8.393548387096773)","(2.7, 3.4, 3.344444444444444)","(6.5, 8.8, 8.604651162790699)","(4.8, 5.9, 5.689473684210526)","(41.0, 85.0, 78.75)","(20.0, 28.0, 27.153846153846153)","(6.0, 7.4, 7.206451612903226)","(8.0, 10.5, 10.059322033898304)"
04-01-2023 14:53:18.207117,"(7.0, 8.6, 8.393548387096773)","(2.7, 3.4, 3.344444444444444)","(6.5, 8.8, 8.604651162790699)","(4.8, 5.8, 5.689473684210526)","(41.0, 85.0, 78.75)","(20.0, 29.0, 27.08)","(6.0, 7.4, 7.388571428571429)","(8.0, 10.5, 10.009615384615385)"
04-01-2023 14:53:19.401141,"(7.0, 8.6, 8.381818181818181)","(2.7, 3.4, 3.344444444444444)","(6.5, 8.8, 8.604651162790699)","(4.8, 5.8, 5.737142857142857)","(41.0, 85.0, 78.75)","(20.0, 29.0, 27.8)","(6.0, 7.4, 7.377777777777778)","(8.0, 10.5, 10.009615384615385)"
04-01-2023 14:53:20.709290,"(7.0, 8.2, 8.336)","(2.7, 3.4, 3.3535714285714286)","(6.5, 8.8, 8.604651162790699)","(4.8, 5.8, 5.742857142857143)","(41.0, 85.0, 78.75)","(20.0, 28.0, 27.8)","(6.0, 7.4, 7.584)","(8.0, 10.5, 10.009615384615385)"
04-01-2023 14:53:22.009275,"(7.0, 8.4, 8.336)","(2.7, 3.4, 3.346875)","(6.5, 8.8, 8.604651162790699)","(4.8, 5.8, 5.729032258064516)","(41.0, 85.0, 78.75)","(20.0, 28.0, 27.08)","(6.0, 7.6, 7.585714285714285)","(8.0, 10.5, 10.009615384615385)"
04-01-2023 14:53:23.289788,"(7.0, 8.2, 8.168)","(2.7, 3.4, 3.346875)","(6.5, 8.8, 8.578260869565218)","(4.8, 5.8, 5.709677419354838)","(41.0, 85.0, 78.75)","(20.0, 29.0, 27.344827586206897)","(6.0, 7.6, 7.65945945945946)","(8.0, 10.5, 10.009615384615385)"
04-01-2023 14:53:24.690405,"(7.0, 8.2, 7.9875)","(2.7, 3.4, 3.3541666666666665)","(6.5, 8.8, 8.496774193548386)","(4.8, 5.8, 5.633333333333333)","(41.0, 85.0, 75.0)","(20.0, 29.0, 27.76923076923077)","(6.0, 7.8, 7.682352941176471)","(8.0, 10.5, 10.009615384615385)"
04-01-2023 14:53:26.130338,"(7.0, 8.0, 7.978947368421053)","(2.7, 3.4, 3.3577777777777778)","(6.5, 8.6, 8.496774193548386)","(4.8, 5.7, 5.604347826086957)","(41.0, 85.0, 79.73684210526315)","(20.0, 29.0, 27.864864864864863)","(6.0, 7.6, 7.567741935483871)","(8.0, 10.5, 10.018867924528301)"
04-01-2023 14:53:27.282153,"(7.0, 8.0, 7.978947368421053)","(2.7, 3.4, 3.3604651162790695)","(6.5, 8.6, 8.496774193548386)","(4.8, 5.7, 5.604347826086957)","(41.0, 85.0, 79.73684210526315)","(20.0, 29.0, 27.864864864864863)","(6.0, 7.6, 7.567741935483871)","(8.0, 10.5, 10.018867924528301)"
04-01-2023 14:53:28.454699,"(7.0, 8.2, 8.071428571428571)","(2.7, 3.4, 3.3575)","(6.5, 8.6, 8.426086956521738)","(4.8, 5.7, 5.595238095238095)","(41.0, 85.0, 78.75)","(20.0, 29.0, 27.76923076923077)","(6.0, 7.6, 7.723076923076923)","(8.0, 10.5, 10.018867924528301)"
04-01-2023 14:53:29.655595,"(7.0, 8.0, 7.885714285714285)","(2.7, 3.4, 3.378260869565217)","(6.5, 8.6, 8.478787878787879)","(4.8, 5.7, 5.58)","(41.0, 85.0, 78.75)","(20.0, 29.0, 27.76923076923077)","(6.0, 8.0, 7.76)","(8.0, 10.5, 10.067796610169491)"
04-01-2023 14:53:30.933246,"(7.0, 8.0, 7.9222222222222225)","(2.7, 3.45, 3.359375)","(6.5, 8.6, 8.470967741935484)","(4.8, 5.7, 5.595238095238095)","(41.0, 85.0, 78.75)","(20.0, 29.0, 27.76923076923077)","(6.0, 8.0, 7.779999999999999)","(8.0, 10.5, 10.067796610169491)"
04-01-2023 14:53:32.116588,"(7.0, 8.0, 7.9222222222222225)","(2.7, 3.45, 3.359375)","(6.5, 8.6, 8.470967741935484)","(4.8, 5.7, 5.608333333333333)","(41.0, 85.0, 78.75)","(20.0, 29.0, 27.864864864864863)","(6.0, 7.8, 7.782608695652174)","(8.0, 10.5, 10.018867924528301)"
04-01-2023 14:53:33.270435,"(7.0, 8.0, 7.8769230769230765)","(2.7, 3.4, 3.3605263157894734)","(6.5, 8.6, 8.462068965517242)","(4.8, 5.7, 5.604347826086957)","(41.0, 85.0, 78.75)","(20.0, 29.0, 27.864864864864863)","(6.0, 7.8, 7.784)","(8.0, 10.5, 10.018867924528301)"
04-01-2023 14:53:34.474120,"(7.0, 8.0, 7.948571428571428)","(2.7, 3.4, 3.348888888888889)","(6.5, 8.6, 8.4375)","(4.8, 5.7, 5.6)","(41.0, 85.0, 78.75)","(20.0, 29.0, 27.864864864864863)","(6.0, 7.8, 7.782608695652174)","(8.0, 10.5, 10.052631578947368)"
04-01-2023 14:53:35.662556,"(7.0, 8.0, 7.897142857142857)","(2.7, 3.4, 3.348888888888889)","(6.5, 8.6, 8.4375)","(4.8, 5.7, 5.6)","(41.0, 85.0, 81.42857142857143)","(20.0, 29.0, 27.72972972972973)","(6.0, 7.8, 7.789189189189189)","(8.0, 10.5, 10.052631578947368)"
04-01-2023 14:53:36.797560,"(7.0, 8.0, 7.897142857142857)","(2.7, 3.4, 3.3477272727272727)","(6.5, 8.6, 8.4375)","(4.8, 5.7, 5.6)","(41.0, 85.0, 81.42857142857143)","(20.0, 28.0, 27.77777777777778)","(6.0, 7.8, 7.805555555555555)","(8.0, 10.5, 9.975000000000001)"
04-01-2023 14:53:37.922990,"(7.0, 8.0, 7.881081081081081)","(2.7, 3.4, 3.3477272727272727)","(6.5, 8.6, 8.342857142857143)","(4.8, 5.7, 5.6)","(41.0, 85.0, 75.0)","(20.0, 28.0, 27.454545454545453)","(6.0, 8.0, 7.819718309859155)","(8.0, 10.5, 9.99)"
04-01-2023 14:53:39.146930,"(7.0, 8.0, 7.88421052631579)","(2.7, 3.4, 3.3477272727272727)","(6.5, 8.4, 8.3)","(4.8, 5.7, 5.633333333333334)","(41.0, 85.0, 80.0)","(20.0, 28.0, 27.6)","(6.0, 8.0, 7.819718309859155)","(8.0, 10.5, 9.895327102803739)"
04-01-2023 14:53:40.275760,"(7.0, 8.0, 7.8428571428571425)","(2.7, 3.4, 3.3636363636363633)","(6.5, 8.4, 8.3)","(4.8, 5.7, 5.633333333333334)","(41.0, 85.0, 75.0)","(20.0, 28.0, 27.627906976744185)","(6.0, 8.0, 7.817142857142857)","(8.0, 10.0, 9.895327102803739)"
04-01-2023 14:53:41.327795,"(7.0, 8.0, 7.881081081081081)","(2.7, 3.4, 3.3636363636363633)","(6.5, 8.6, 8.226666666666667)","(4.8, 5.7, 5.644)","(41.0, 85.0, 70.71428571428571)","(20.0, 28.0, 27.75)","(6.0, 8.0, 7.858064516129033)","(8.0, 10.0, 9.8725)"
04-01-2023 14:53:42.422605,"(7.0, 8.0, 7.866666666666666)","(2.7, 3.4, 3.38125)","(6.5, 8.6, 8.23076923076923)","(4.8, 5.7, 5.5962962962962965)","(41.0, 85.0, 74.0909090909091)","(20.0, 28.0, 27.935483870967744)","(6.0, 8.0, 7.961538461538462)","(8.0, 10.0, 9.867532467532468)"
04-01-2023 14:53:43.526519,"(7.0, 8.0, 7.873684210526315)","(2.7, 3.4, 3.3606060606060604)","(6.5, 8.6, 8.381818181818181)","(4.8, 5.7, 5.641176470588236)","(41.0, 85.0, 76.66666666666667)","(20.0, 28.0, 27.875)","(6.0, 8.0, 8.075)","(8.0, 10.0, 9.864)"
04-01-2023 14:53:44.602749,"(7.0, 8.0, 7.873684210526315)","(2.7, 3.4, 3.322)","(6.5, 8.6, 8.381818181818181)","(4.8, 5.7, 5.641176470588236)","(41.0, 85.0, 70.71428571428571)","(20.0, 28.0, 27.764705882352942)","(6.0, 8.2, 8.18)","(8.0, 10.0, 9.858333333333334)"
04-01-2023 14:53:45.728951,"(7.0, 8.0, 7.890909090909091)","(2.7, 3.4, 3.349019607843137)","(6.5, 8.6, 8.381818181818181)","(4.8, 5.7, 5.574999999999999)","(41.0, 85.0, 77.5)","(20.0, 28.0, 28.903225806451612)","(6.0, 8.2, 8.22857142857143)","(8.0, 10.0, 9.854285714285714)"
04-01-2023 14:53:46.852385,"(7.0, 7.8, 7.7749999999999995)","(2.7, 3.4, 3.349019607843137)","(6.5, 8.6, 8.36)","(4.8, 5.6, 5.616666666666667)","(41.0, 85.0, 75.0)","(20.0, 29.0, 28.903225806451612)","(6.0, 8.4, 8.22857142857143)","(8.0, 10.0, 9.82857142857143)"
04-01-2023 14:53:47.958617,"(7.0, 7.8, 7.777777777777778)","(2.7, 3.4, 3.3652173913043475)","(6.5, 8.6, 8.381818181818181)","(4.8, 5.7, 5.574999999999999)","(41.0, 85.0, 72.14285714285714)","(20.0, 29.0, 28.903225806451612)","(6.0, 8.4, 8.266666666666667)","(8.0, 10.0, 9.719999999999999)"
04-01-2023 14:53:49.075550,"(7.0, 7.8, 7.786666666666666)","(2.7, 3.4, 3.3652173913043475)","(6.5, 8.6, 8.381818181818181)","(4.8, 5.6, 5.541666666666666)","(41.0, 85.0, 76.66666666666667)","(20.0, 29.0, 28.903225806451612)","(6.0, 8.4, 8.266666666666667)","(8.0, 10.0, 9.85)"
04-01-2023 14:53:50.200032,"(7.0, 7.8, 7.786666666666666)","(2.7, 3.4, 3.3545454545454545)","(6.5, 8.6, 8.381818181818181)","(4.8, 5.6, 5.52)","(41.0, 85.0, 76.66666666666667)","(20.0, 29.0, 28.903225806451612)","(6.0, 8.4, 8.280000000000001)","(8.0, 10.5, 9.851219512195122)"
04-01-2023 14:53:51.266730,"(7.0, 7.8, 7.785714285714286)","(2.7, 3.4, 3.3545454545454545)","(6.5, 8.6, 8.345454545454546)","(4.8, 5.6, 5.585714285714285)","(41.0, 80.0, 71.81818181818181)","(20.0, 29.0, 28.195121951219512)","(6.0, 8.4, 8.285714285714286)","(8.0, 10.5, 9.97843137254902)"
04-01-2023 14:53:52.422533,"(7.0, 8.0, 7.8625)","(2.7, 3.3, 3.2746268656716415)","(6.5, 8.6, 8.475)","(4.8, 5.6, 5.569565217391305)","(41.0, 80.0, 84.0)","(20.0, 29.0, 28.307692307692307)","(6.0, 8.4, 8.280000000000001)","(8.0, 10.5, 10.013157894736842)"
04-01-2023 14:53:53.478864,"(7.0, 8.0, 7.866666666666666)","(2.7, 3.3, 3.2338235294117648)","(6.5, 9.4, 8.950000000000001)","(4.8, 5.7, 5.476923076923077)","(41.0, 85.0, 75.0)","(20.0, 29.0, 27.5)","(6.0, 8.4, 8.243478260869566)","(8.0, 10.5, 10.013157894736842)"
04-01-2023 14:53:54.621183,"(7.0, 8.0, 7.866666666666666)","(2.7, 3.3, 3.221259842519685)","(6.5, 9.4, 9.206451612903226)","(4.8, 5.5, 5.44)","(41.0, 85.0, 75.0)","(20.0, 28.0, 27.304347826086957)","(6.0, 8.4, 8.32)","(8.0, 10.5, 10.011320754716982)"
04-01-2023 14:53:55.838315,"(7.0, 8.0, 7.852173913043478)","(2.7, 3.3, 3.217241379310345)","(6.5, 9.4, 9.350920245398774)","(4.8, 5.5, 5.37027027027027)","(41.0, 85.0, 75.0)","(20.0, 28.0, 27.304347826086957)","(6.0, 8.4, 8.174358974358974)","(8.0, 10.5, 9.982000000000001)"
04-01-2023 14:53:56.918472,"(7.0, 8.0, 7.841860465116279)","(2.7, 3.3, 3.217241379310345)","(6.5, 9.4, 9.350920245398774)","(4.8, 5.5, 5.37027027027027)","(41.0, 85.0, 80.55555555555556)","(20.0, 28.0, 26.64516129032258)","(6.0, 8.2, 8.194285714285714)","(8.0, 10.5, 10.02037037037037)"
04-01-2023 14:53:58.039082,"(7.0, 8.2, 8.093333333333334)","(2.7, 3.3, 3.2024590163934428)","(6.5, 9.4, 9.185714285714287)","(4.8, 5.5, 5.359999999999999)","(41.0, 85.0, 81.66666666666667)","(20.0, 28.0, 26.75)","(6.0, 8.2, 8.160975609756097)","(8.0, 10.5, 10.02037037037037)"
04-01-2023 14:53:59.204920,"(7.0, 8.2, 8.070588235294117)","(2.7, 3.25, 3.2172727272727273)","(6.5, 9.4, 9.137500000000001)","(4.8, 5.5, 5.359999999999999)","(41.0, 85.0, 81.66666666666667)","(20.0, 28.0, 26.75)","(6.0, 8.2, 8.16)","(8.0, 10.5, 10.011320754716982)"
04-01-2023 14:54:00.279881,"(7.0, 8.4, 8.257142857142856)","(2.7, 3.25, 3.211904761904762)","(6.5, 9.4, 9.100000000000001)","(4.8, 5.5, 5.359999999999999)","(41.0, 85.0, 81.66666666666667)","(20.0, 28.0, 26.6)","(6.0, 8.2, 8.149999999999999)","(8.0, 10.5, 10.057377049180328)"
04-01-2023 14:54:01.388242,"(7.0, 8.4, 8.347058823529412)","(2.7, 3.25, 3.213157894736842)","(6.5, 9.4, 9.30625)","(4.8, 5.4, 5.294117647058823)","(41.0, 85.0, 83.75)","(20.0, 28.0, 26.923076923076923)","(6.0, 8.2, 8.166666666666666)","(8.0, 10.5, 10.066037735849056)"
04-01-2023 14:54:02.462296,"(7.0, 8.2, 8.1975)","(2.7, 3.2, 3.186666666666667)","(6.5, 9.4, 9.314285714285715)","(4.8, 5.3, 5.269565217391305)","(41.0, 85.0, 100.0)","(20.0, 27.0, 26.923076923076923)","(6.0, 8.2, 8.2)","(8.0, 10.5, 9.853125)"
04-01-2023 14:54:03.561596,"(7.0, 8.4, 8.3)","(2.7, 3.3, 3.2408071748878924)","(6.5, 9.4, 9.314285714285715)","(4.8, 5.4, 5.28421052631579)","(41.0, 110.0, 100.0)","(20.0, 27.0, 26.5)","(6.0, 8.4, 8.105882352941176)","(8.0, 10.5, 9.882352941176471)"
04-01-2023 14:54:04.587745,"(7.0, 8.4, 8.3)","(2.7, 3.3, 3.222689075630252)","(6.5, 9.4, 9.236363636363636)","(4.8, 5.4, 5.28421052631579)","(41.0, 110.0, 99.5)","(20.0, 27.0, 26.576923076923077)","(6.0, 8.2, 7.214117647058823)","(8.0, 10.0, 9.88)"
04-01-2023 14:54:05.707163,"(7.0, 8.6, 8.523809523809524)","(2.7, 3.3, 3.256741573033708)","(6.5, 9.4, 9.35)","(4.8, 5.4, 5.533333333333333)","(41.0, 110.0, 87.5)","(20.0, 27.0, 27.0)","(6.0, 7.6, 7.273684210526316)","(8.0, 10.0, 9.84)"
04-01-2023 14:54:06.769871,"(7.0, 8.6, 8.530434782608696)","(2.7, 3.3, 3.232456140350877)","(6.5, 9.4, 9.35)","(4.8, 5.6, 5.533333333333333)","(41.0, 110.0, 87.5)","(20.0, 28.0, 26.414634146341463)","(6.0, 7.4, 7.222222222222222)","(8.0, 10.0, 9.89090909090909)"
04-01-2023 14:54:07.884752,"(7.0, 8.6, 8.399999999999999)","(2.7, 3.3, 3.250625)","(6.5, 9.4, 9.329411764705883)","(4.8, 5.7, 5.718181818181819)","(41.0, 110.0, 87.5)","(20.0, 28.0, 26.133333333333333)","(6.0, 7.4, 7.038297872340426)","(8.0, 10.0, 9.733333333333333)"
04-01-2023 14:54:08.948630,"(7.0, 8.6, 8.327272727272726)","(2.7, 3.4, 3.373780487804878)","(6.5, 9.4, 9.329411764705883)","(4.8, 5.9, 5.718181818181819)","(41.0, 110.0, 87.5)","(20.0, 28.0, 26.133333333333333)","(6.0, 7.2, 7.038297872340426)","(8.0, 10.0, 9.733333333333333)"
04-01-2023 14:54:10.104369,"(7.0, 8.6, 8.32)","(2.7, 3.4, 3.3920529801324504)","(6.5, 9.4, 9.15)","(4.8, 5.9, 5.747058823529412)","(41.0, 110.0, 87.5)","(20.0, 27.0, 25.818181818181817)","(6.0, 7.0, 6.632786885245901)","(8.0, 10.0, 9.7)"
