,Promise Stride,Margarets Clan,Queen Treacherie Nz,Biglittlesis,Lucksafortune,Shady Story,Solo Sync,Forsaken Me,De Marco Beach,Bettor Blast Nz,Pacific Rock,My Ultimate Jimbo
08-01-2023 17:47:21.900668,"(71.0, 190.0, 158.33333333333334)","(7.5, 18.0, 17.4)","(1.12, 99999, 99990)","(31.0, 130.0, 100.0)","(31.0, 90.0, 81.25)","(20.0, 120.0, 87.5)","(81.0, 150.0, 140.83333333333331)","(14.0, 65.0, 56.6)","(41.0, 110.0, 90.0)","(51.0, 99999, 99990)","(31.0, 120.0, 103.33333333333334)","(101.0, 200.0, 150.0)"
08-01-2023 17:47:23.408726,"(71.0, 190.0, 130.0)","(7.5, 18.0, 16.9)","(1.12, 99999, 99990)","(31.0, 130.0, 93.33333333333333)","(31.0, 85.0, 85.0)","(20.0, 120.0, 87.5)","(81.0, 150.0, 140.83333333333331)","(14.0, 65.0, 56.6)","(41.0, 110.0, 90.0)","(51.0, 99999, 99990)","(31.0, 120.0, 108.75)","(101.0, 200.0, 150.0)"
08-01-2023 17:47:24.809866,"(71.0, 190.0, 130.0)","(7.5, 18.0, 17.375)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 85.0)","(20.0, 120.0, 87.5)","(81.0, 150.0, 140.83333333333331)","(14.0, 65.0, 56.6)","(41.0, 110.0, 90.0)","(51.0, 99999, 99990)","(31.0, 120.0, 114.375)","(101.0, 200.0, 150.0)"
08-01-2023 17:47:26.260980,"(71.0, 190.0, 145.0)","(7.5, 18.0, 17.3125)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 85.0)","(20.0, 120.0, 87.5)","(81.0, 150.0, 140.83333333333331)","(14.0, 65.0, 56.6)","(41.0, 110.0, 90.0)","(51.0, 99999, 99990)","(31.0, 120.0, 114.375)","(101.0, 200.0, 150.0)"
08-01-2023 17:47:27.642245,"(71.0, 190.0, 145.0)","(7.5, 18.0, 16.75)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 85.0)","(20.0, 120.0, 87.5)","(81.0, 150.0, 140.83333333333331)","(14.0, 65.0, 56.6)","(41.0, 110.0, 90.0)","(51.0, 99999, 99990)","(31.0, 120.0, 114.375)","(101.0, 200.0, 150.0)"
08-01-2023 17:47:29.055177,"(71.0, 190.0, 145.0)","(7.5, 18.0, 16.75)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 85.0)","(20.0, 120.0, 87.5)","(81.0, 150.0, 140.83333333333331)","(14.0, 65.0, 53.6)","(41.0, 110.0, 90.0)","(51.0, 99999, 99990)","(31.0, 120.0, 114.375)","(101.0, 200.0, 150.0)"
08-01-2023 17:47:30.556579,"(71.0, 190.0, 130.0)","(7.5, 18.0, 17.357142857142858)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 85.0)","(20.0, 120.0, 87.5)","(81.0, 150.0, 140.83333333333331)","(14.0, 60.0, 53.6)","(41.0, 110.0, 90.0)","(51.0, 99999, 99990)","(31.0, 120.0, 114.375)","(101.0, 200.0, 150.0)"
08-01-2023 17:47:32.357890,"(71.0, 190.0, 130.0)","(7.5, 18.0, 16.75)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 85.0)","(20.0, 120.0, 98.33333333333334)","(81.0, 150.0, 140.83333333333331)","(14.0, 60.0, 53.6)","(41.0, 110.0, 90.0)","(51.0, 99999, 99990)","(31.0, 120.0, 114.375)","(101.0, 200.0, 150.0)"
08-01-2023 17:47:33.897874,"(71.0, 190.0, 130.0)","(7.5, 18.0, 16.75)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 85.0)","(20.0, 120.0, 98.33333333333334)","(81.0, 150.0, 140.83333333333331)","(14.0, 60.0, 53.6)","(41.0, 110.0, 90.0)","(51.0, 99999, 99990)","(31.0, 120.0, 114.375)","(101.0, 200.0, 150.0)"
08-01-2023 17:47:35.502241,"(71.0, 190.0, 130.0)","(7.5, 18.0, 17.357142857142858)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 85.0)","(20.0, 120.0, 98.33333333333334)","(81.0, 150.0, 140.83333333333331)","(14.0, 60.0, 53.6)","(41.0, 110.0, 90.0)","(51.0, 99999, 99990)","(31.0, 120.0, 114.375)","(101.0, 200.0, 150.0)"
08-01-2023 17:47:36.989048,"(71.0, 190.0, 130.0)","(7.5, 18.0, 17.545454545454547)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 85.0)","(20.0, 120.0, 98.33333333333334)","(81.0, 150.0, 140.83333333333331)","(14.0, 60.0, 53.6)","(41.0, 110.0, 90.0)","(51.0, 99999, 99990)","(31.0, 120.0, 114.375)","(101.0, 200.0, 150.0)"
08-01-2023 17:47:38.451329,"(71.0, 190.0, 130.0)","(7.5, 18.0, 17.4375)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 85.0)","(20.0, 120.0, 98.33333333333334)","(81.0, 150.0, 140.83333333333331)","(14.0, 60.0, 53.6)","(41.0, 110.0, 90.0)","(51.0, 99999, 99990)","(31.0, 120.0, 114.375)","(101.0, 200.0, 150.0)"
08-01-2023 17:47:40.060577,"(71.0, 190.0, 158.0)","(7.5, 18.0, 16.0)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 85.0)","(20.0, 120.0, 98.33333333333334)","(81.0, 150.0, 140.83333333333331)","(14.0, 60.0, 53.6)","(41.0, 110.0, 90.0)","(51.0, 99999, 99990)","(31.0, 120.0, 114.375)","(101.0, 200.0, 150.0)"
08-01-2023 17:47:41.543371,"(71.0, 190.0, 158.0)","(7.5, 18.0, 16.75)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 85.0)","(20.0, 120.0, 98.33333333333334)","(81.0, 150.0, 140.83333333333331)","(14.0, 60.0, 53.6)","(41.0, 110.0, 90.0)","(51.0, 99999, 99990)","(31.0, 120.0, 114.375)","(101.0, 200.0, 150.0)"
08-01-2023 17:47:42.886108,"(71.0, 190.0, 158.0)","(7.5, 18.0, 17.4375)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 85.0)","(20.0, 120.0, 98.33333333333334)","(81.0, 150.0, 140.83333333333331)","(14.0, 60.0, 53.6)","(41.0, 110.0, 90.0)","(51.0, 99999, 99990)","(31.0, 120.0, 114.375)","(101.0, 200.0, 150.0)"
08-01-2023 17:47:52.643857,"(71.0, 190.0, 158.0)","(7.5, 18.0, 16.5)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 86.0)","(20.0, 120.0, 98.33333333333334)","(81.0, 150.0, 140.83333333333331)","(14.0, 60.0, 50.666666666666664)","(41.0, 110.0, 94.0)","(51.0, 99999, 99990)","(31.0, 120.0, 115.0)","(101.0, 200.0, 150.0)"
08-01-2023 17:47:54.396451,"(71.0, 190.0, 164.28571428571428)","(7.5, 17.5, 15.5)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 82.5)","(20.0, 120.0, 80.0)","(81.0, 150.0, 136.25)","(14.0, 60.0, 50.666666666666664)","(41.0, 110.0, 94.0)","(51.0, 99999, 99990)","(31.0, 120.0, 115.0)","(101.0, 200.0, 150.0)"
08-01-2023 17:47:56.178918,"(71.0, 190.0, 164.28571428571428)","(7.5, 17.5, 15.5)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 82.5)","(20.0, 120.0, 80.0)","(81.0, 150.0, 136.25)","(14.0, 60.0, 50.666666666666664)","(41.0, 110.0, 87.5)","(51.0, 99999, 99990)","(31.0, 120.0, 115.0)","(101.0, 200.0, 150.0)"
08-01-2023 17:47:58.099798,"(71.0, 190.0, 164.28571428571428)","(7.5, 17.5, 15.5)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 82.5)","(20.0, 120.0, 87.5)","(81.0, 150.0, 136.25)","(14.0, 60.0, 50.666666666666664)","(41.0, 100.0, 90.0)","(51.0, 99999, 99990)","(31.0, 120.0, 115.0)","(101.0, 200.0, 133.33333333333334)"
08-01-2023 17:47:59.839682,"(71.0, 190.0, 164.28571428571428)","(7.5, 17.5, 15.5)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 82.5)","(20.0, 120.0, 80.0)","(81.0, 150.0, 136.25)","(14.0, 60.0, 50.666666666666664)","(41.0, 120.0, 90.0)","(51.0, 99999, 99990)","(31.0, 120.0, 115.0)","(101.0, 200.0, 133.33333333333334)"
08-01-2023 17:48:01.481568,"(71.0, 190.0, 164.28571428571428)","(7.5, 17.5, 15.5)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 82.5)","(20.0, 120.0, 87.5)","(81.0, 150.0, 136.25)","(14.0, 60.0, 50.666666666666664)","(41.0, 120.0, 90.0)","(51.0, 99999, 99990)","(31.0, 120.0, 115.0)","(101.0, 200.0, 133.33333333333334)"
08-01-2023 17:48:02.888272,"(71.0, 190.0, 164.28571428571428)","(7.5, 17.5, 15.5)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 82.5)","(20.0, 120.0, 98.33333333333334)","(81.0, 150.0, 136.25)","(14.0, 60.0, 55.5)","(41.0, 120.0, 97.5)","(51.0, 99999, 99990)","(31.0, 120.0, 115.0)","(101.0, 200.0, 133.33333333333334)"
08-01-2023 17:48:04.303478,"(71.0, 190.0, 164.28571428571428)","(7.5, 17.5, 15.5)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 82.5)","(20.0, 120.0, 98.33333333333334)","(81.0, 150.0, 136.25)","(14.0, 65.0, 55.5)","(41.0, 120.0, 97.5)","(51.0, 99999, 99990)","(31.0, 120.0, 115.0)","(101.0, 200.0, 133.33333333333334)"
08-01-2023 17:48:05.834669,"(71.0, 190.0, 164.28571428571428)","(7.5, 17.5, 15.5)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 82.5)","(20.0, 120.0, 98.33333333333334)","(81.0, 150.0, 136.25)","(14.0, 65.0, 55.5)","(41.0, 120.0, 97.5)","(51.0, 99999, 99990)","(31.0, 120.0, 115.0)","(101.0, 200.0, 133.33333333333334)"
08-01-2023 17:48:07.281635,"(71.0, 190.0, 164.28571428571428)","(7.5, 17.5, 15.5)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 82.5)","(20.0, 120.0, 98.33333333333334)","(81.0, 150.0, 136.25)","(14.0, 65.0, 55.5)","(41.0, 120.0, 97.5)","(51.0, 99999, 99990)","(31.0, 120.0, 115.0)","(101.0, 200.0, 133.33333333333334)"
08-01-2023 17:48:08.707526,"(71.0, 190.0, 164.28571428571428)","(7.5, 17.5, 15.5)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 82.5)","(20.0, 120.0, 98.33333333333334)","(81.0, 150.0, 136.25)","(14.0, 65.0, 55.5)","(41.0, 120.0, 97.5)","(51.0, 99999, 99990)","(31.0, 120.0, 115.0)","(101.0, 200.0, 133.33333333333334)"
08-01-2023 17:48:10.180029,"(71.0, 190.0, 164.28571428571428)","(7.5, 17.5, 15.5)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 82.5)","(20.0, 120.0, 98.33333333333334)","(81.0, 150.0, 136.25)","(14.0, 65.0, 55.5)","(41.0, 120.0, 97.5)","(51.0, 99999, 99990)","(31.0, 120.0, 115.0)","(101.0, 200.0, 133.33333333333334)"
08-01-2023 17:48:11.659947,"(71.0, 190.0, 164.28571428571428)","(7.5, 17.5, 15.5)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 82.5)","(20.0, 120.0, 98.33333333333334)","(81.0, 150.0, 136.25)","(14.0, 65.0, 55.5)","(41.0, 120.0, 105.0)","(51.0, 99999, 99990)","(31.0, 120.0, 115.0)","(101.0, 200.0, 133.33333333333334)"
08-01-2023 17:48:13.274823,"(71.0, 190.0, 130.0)","(7.5, 17.5, 15.5)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 82.5)","(20.0, 120.0, 98.33333333333334)","(81.0, 150.0, 136.25)","(14.0, 65.0, 55.5)","(41.0, 120.0, 105.0)","(51.0, 99999, 99990)","(31.0, 120.0, 115.0)","(101.0, 200.0, 133.33333333333334)"
08-01-2023 17:48:14.611246,"(71.0, 190.0, 130.0)","(7.5, 17.5, 15.5)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 82.5)","(20.0, 120.0, 98.33333333333334)","(81.0, 150.0, 136.25)","(14.0, 65.0, 55.5)","(41.0, 120.0, 105.0)","(51.0, 99999, 99990)","(31.0, 120.0, 115.0)","(101.0, 200.0, 133.33333333333334)"
08-01-2023 17:48:16.331592,"(71.0, 190.0, 130.0)","(7.5, 17.5, 15.5)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 82.5)","(20.0, 120.0, 98.33333333333334)","(81.0, 150.0, 136.25)","(14.0, 65.0, 55.5)","(41.0, 120.0, 105.0)","(51.0, 99999, 99990)","(31.0, 120.0, 115.0)","(101.0, 200.0, 133.33333333333334)"
08-01-2023 17:48:18.068765,"(71.0, 190.0, 130.0)","(7.5, 17.5, 16.25)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 86.25)","(20.0, 120.0, 84.0)","(81.0, 150.0, 136.25)","(14.0, 65.0, 55.5)","(41.0, 120.0, 111.0)","(51.0, 99999, 99990)","(31.0, 120.0, 105.0)","(101.0, 200.0, 133.33333333333334)"
08-01-2023 17:48:19.628689,"(71.0, 190.0, 130.0)","(7.5, 17.0, 16.25)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 86.25)","(20.0, 120.0, 84.0)","(81.0, 150.0, 136.25)","(14.0, 65.0, 50.666666666666664)","(41.0, 120.0, 111.0)","(51.0, 99999, 99990)","(31.0, 120.0, 105.0)","(101.0, 200.0, 133.33333333333334)"
08-01-2023 17:48:21.338000,"(71.0, 190.0, 130.0)","(7.5, 17.0, 16.25)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 86.25)","(20.0, 120.0, 84.0)","(81.0, 150.0, 136.25)","(14.0, 60.0, 50.666666666666664)","(41.0, 120.0, 111.0)","(51.0, 99999, 99990)","(31.0, 120.0, 105.0)","(101.0, 200.0, 133.33333333333334)"
08-01-2023 17:48:22.867297,"(71.0, 190.0, 130.0)","(7.5, 17.0, 16.25)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 86.25)","(20.0, 120.0, 84.0)","(81.0, 150.0, 136.25)","(14.0, 60.0, 50.666666666666664)","(41.0, 120.0, 111.0)","(51.0, 99999, 99990)","(31.0, 120.0, 105.0)","(101.0, 200.0, 133.33333333333334)"
08-01-2023 17:48:24.422993,"(71.0, 190.0, 130.0)","(7.5, 17.0, 16.25)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 86.25)","(20.0, 120.0, 84.0)","(81.0, 150.0, 136.25)","(14.0, 60.0, 50.666666666666664)","(41.0, 120.0, 111.0)","(51.0, 99999, 99990)","(31.0, 120.0, 105.0)","(101.0, 200.0, 133.33333333333334)"
08-01-2023 17:48:26.014111,"(71.0, 190.0, 130.0)","(7.5, 17.0, 16.25)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 86.25)","(20.0, 120.0, 84.0)","(81.0, 150.0, 136.25)","(14.0, 60.0, 52.0)","(41.0, 120.0, 111.0)","(51.0, 99999, 99990)","(31.0, 120.0, 105.0)","(101.0, 200.0, 133.33333333333334)"
08-01-2023 17:48:27.388325,"(71.0, 190.0, 130.0)","(7.5, 17.0, 16.25)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 86.25)","(20.0, 120.0, 84.0)","(81.0, 150.0, 131.66666666666666)","(14.0, 60.0, 52.0)","(41.0, 120.0, 111.0)","(51.0, 99999, 99990)","(31.0, 120.0, 105.0)","(101.0, 200.0, 133.33333333333334)"
08-01-2023 17:48:28.762710,"(71.0, 190.0, 130.0)","(7.5, 17.0, 16.25)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 86.25)","(20.0, 120.0, 84.0)","(81.0, 150.0, 131.66666666666666)","(14.0, 60.0, 52.0)","(41.0, 120.0, 111.0)","(51.0, 99999, 99990)","(31.0, 120.0, 105.0)","(101.0, 200.0, 133.33333333333334)"
08-01-2023 17:48:30.237717,"(71.0, 190.0, 130.0)","(7.5, 17.0, 16.25)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 86.25)","(20.0, 120.0, 84.0)","(81.0, 150.0, 131.66666666666666)","(14.0, 60.0, 52.0)","(41.0, 120.0, 111.0)","(51.0, 99999, 99990)","(31.0, 120.0, 105.0)","(101.0, 200.0, 133.33333333333334)"
08-01-2023 17:48:31.571987,"(71.0, 190.0, 130.0)","(7.5, 17.0, 16.25)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 86.25)","(20.0, 120.0, 84.0)","(81.0, 150.0, 131.66666666666666)","(14.0, 60.0, 52.0)","(41.0, 120.0, 111.0)","(51.0, 99999, 99990)","(31.0, 120.0, 105.0)","(101.0, 200.0, 133.33333333333334)"
08-01-2023 17:48:32.987132,"(71.0, 190.0, 130.0)","(7.5, 17.0, 15.75)","(1.12, 99999, 99990)","(31.0, 130.0, 90.0)","(31.0, 90.0, 85.0)","(20.0, 120.0, 84.0)","(81.0, 150.0, 140.0)","(14.0, 60.0, 52.0)","(41.0, 120.0, 105.0)","(51.0, 99999, 99990)","(31.0, 120.0, 112.0)","(101.0, 200.0, 133.33333333333334)"
08-01-2023 17:48:34.548879,"(71.0, 190.0, 130.0)","(7.5, 17.5, 15.75)","(1.12, 99999, 99990)","(31.0, 130.0, 90.0)","(31.0, 90.0, 85.0)","(20.0, 120.0, 84.0)","(81.0, 150.0, 140.0)","(14.0, 60.0, 45.333333333333336)","(41.0, 120.0, 105.0)","(51.0, 99999, 99990)","(31.0, 120.0, 111.25)","(101.0, 200.0, 133.33333333333334)"
08-01-2023 17:48:35.945219,"(71.0, 190.0, 130.0)","(7.5, 17.5, 15.75)","(1.12, 99999, 99990)","(31.0, 130.0, 90.0)","(31.0, 90.0, 85.0)","(20.0, 120.0, 84.0)","(81.0, 150.0, 140.83333333333331)","(14.0, 60.0, 45.333333333333336)","(41.0, 120.0, 105.0)","(51.0, 99999, 99990)","(31.0, 120.0, 111.25)","(101.0, 200.0, 133.33333333333334)"
08-01-2023 17:48:37.482086,"(71.0, 190.0, 130.0)","(7.5, 17.5, 15.75)","(1.12, 99999, 99990)","(31.0, 130.0, 90.0)","(31.0, 90.0, 85.0)","(20.0, 120.0, 84.0)","(81.0, 150.0, 140.83333333333331)","(14.0, 60.0, 45.333333333333336)","(41.0, 120.0, 105.0)","(51.0, 99999, 99990)","(31.0, 120.0, 111.25)","(101.0, 200.0, 133.33333333333334)"
08-01-2023 17:48:38.831576,"(71.0, 190.0, 130.0)","(7.5, 17.5, 15.75)","(1.12, 99999, 99990)","(31.0, 130.0, 90.0)","(31.0, 90.0, 82.5)","(20.0, 120.0, 84.0)","(81.0, 150.0, 140.83333333333331)","(14.0, 60.0, 45.333333333333336)","(41.0, 120.0, 105.0)","(51.0, 99999, 99990)","(31.0, 120.0, 111.25)","(101.0, 200.0, 133.33333333333334)"
08-01-2023 17:48:40.219231,"(71.0, 190.0, 130.0)","(7.5, 17.5, 16.1)","(1.12, 99999, 99990)","(31.0, 130.0, 80.0)","(31.0, 90.0, 82.5)","(20.0, 120.0, 72.0)","(81.0, 150.0, 140.83333333333331)","(14.0, 60.0, 44.0)","(41.0, 120.0, 105.0)","(51.0, 99999, 99990)","(31.0, 120.0, 111.25)","(101.0, 200.0, 133.33333333333334)"
08-01-2023 17:48:41.727088,"(71.0, 190.0, 130.0)","(7.5, 17.5, 16.1)","(1.12, 99999, 99990)","(31.0, 130.0, 80.0)","(31.0, 90.0, 82.5)","(20.0, 120.0, 66.0)","(81.0, 150.0, 140.83333333333331)","(14.0, 60.0, 44.0)","(41.0, 120.0, 105.0)","(51.0, 99999, 99990)","(31.0, 120.0, 111.25)","(101.0, 200.0, 133.33333333333334)"
08-01-2023 17:48:43.173885,"(71.0, 190.0, 130.0)","(7.5, 17.5, 16.0)","(1.12, 99999, 99990)","(31.0, 130.0, 95.0)","(31.0, 90.0, 82.5)","(20.0, 120.0, 78.0)","(81.0, 150.0, 125.0)","(14.0, 60.0, 48.2)","(41.0, 120.0, 100.0)","(51.0, 99999, 99990)","(31.0, 120.0, 111.25)","(101.0, 200.0, 133.33333333333334)"
08-01-2023 17:48:44.605238,"(71.0, 190.0, 167.14285714285714)","(7.5, 18.0, 16.0)","(1.12, 99999, 99990)","(31.0, 130.0, 92.5)","(31.0, 90.0, 82.5)","(20.0, 120.0, 66.0)","(81.0, 150.0, 125.0)","(14.0, 55.0, 42.333333333333336)","(41.0, 120.0, 100.0)","(51.0, 99999, 99990)","(31.0, 120.0, 105.0)","(101.0, 200.0, 133.33333333333334)"
08-01-2023 17:48:45.953884,"(71.0, 190.0, 163.33333333333334)","(7.5, 18.0, 15.375)","(1.12, 99999, 99990)","(31.0, 130.0, 106.66666666666666)","(31.0, 90.0, 82.5)","(20.0, 120.0, 84.0)","(81.0, 150.0, 138.0)","(14.0, 55.0, 48.2)","(41.0, 120.0, 105.0)","(51.0, 99999, 99990)","(31.0, 120.0, 111.25)","(101.0, 200.0, 150.0)"
08-01-2023 17:48:47.288575,"(71.0, 190.0, 163.33333333333334)","(7.5, 18.0, 15.375)","(1.12, 99999, 99990)","(31.0, 130.0, 90.0)","(31.0, 90.0, 82.5)","(20.0, 120.0, 79.0)","(81.0, 150.0, 131.66666666666666)","(14.0, 55.0, 40.75)","(41.0, 120.0, 111.0)","(51.0, 99999, 99990)","(31.0, 120.0, 115.0)","(101.0, 200.0, 150.0)"
08-01-2023 17:48:48.620248,"(71.0, 190.0, 167.14285714285714)","(7.5, 18.0, 17.125)","(1.12, 99999, 99990)","(31.0, 130.0, 100.0)","(31.0, 90.0, 82.5)","(20.0, 110.0, 80.0)","(81.0, 150.0, 131.66666666666666)","(14.0, 55.0, 45.5)","(41.0, 120.0, 111.0)","(51.0, 99999, 99990)","(31.0, 120.0, 115.0)","(101.0, 200.0, 150.0)"
08-01-2023 17:48:50.241105,"(71.0, 190.0, 164.28571428571428)","(7.5, 18.0, 17.125)","(1.12, 99999, 99990)","(31.0, 130.0, 108.0)","(31.0, 90.0, 82.5)","(20.0, 110.0, 80.0)","(81.0, 150.0, 131.66666666666666)","(14.0, 55.0, 50.25)","(41.0, 120.0, 111.0)","(51.0, 99999, 99990)","(31.0, 120.0, 115.0)","(101.0, 200.0, 150.0)"
08-01-2023 17:48:51.695302,"(71.0, 190.0, 164.28571428571428)","(7.5, 18.0, 17.125)","(1.12, 99999, 99990)","(31.0, 130.0, 93.33333333333333)","(31.0, 90.0, 82.5)","(20.0, 110.0, 80.0)","(81.0, 150.0, 131.66666666666666)","(14.0, 55.0, 51.83333333333333)","(41.0, 120.0, 111.0)","(51.0, 99999, 99990)","(31.0, 120.0, 115.0)","(101.0, 200.0, 150.0)"
08-01-2023 17:48:53.232667,"(71.0, 190.0, 164.28571428571428)","(7.5, 18.0, 17.125)","(1.12, 99999, 99990)","(31.0, 130.0, 93.33333333333333)","(31.0, 90.0, 82.5)","(20.0, 110.0, 80.0)","(81.0, 150.0, 131.66666666666666)","(14.0, 55.0, 50.75)","(41.0, 120.0, 111.0)","(51.0, 99999, 99990)","(31.0, 120.0, 115.0)","(101.0, 200.0, 150.0)"
08-01-2023 17:48:54.785005,"(71.0, 190.0, 164.28571428571428)","(7.5, 18.0, 17.125)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 82.5)","(20.0, 110.0, 90.0)","(81.0, 150.0, 131.66666666666666)","(14.0, 55.0, 50.75)","(41.0, 120.0, 111.0)","(51.0, 99999, 99990)","(31.0, 120.0, 115.0)","(101.0, 200.0, 150.0)"
08-01-2023 17:48:56.162428,"(71.0, 190.0, 164.28571428571428)","(7.5, 18.0, 17.125)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 82.5)","(20.0, 110.0, 90.0)","(81.0, 150.0, 131.66666666666666)","(14.0, 55.0, 51.6)","(41.0, 120.0, 111.0)","(51.0, 99999, 99990)","(31.0, 120.0, 115.0)","(101.0, 200.0, 150.0)"
08-01-2023 17:48:57.621532,"(71.0, 190.0, 164.28571428571428)","(7.5, 18.0, 17.125)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 82.5)","(20.0, 110.0, 90.0)","(81.0, 150.0, 131.66666666666666)","(14.0, 55.0, 50.0)","(41.0, 120.0, 108.75)","(51.0, 99999, 99990)","(31.0, 120.0, 115.0)","(101.0, 200.0, 150.0)"
08-01-2023 17:48:59.133015,"(71.0, 190.0, 164.28571428571428)","(7.5, 18.0, 17.125)","(1.12, 99999, 99990)","(31.0, 130.0, 102.5)","(31.0, 90.0, 82.5)","(20.0, 110.0, 90.0)","(81.0, 150.0, 131.66666666666666)","(14.0, 55.0, 45.5)","(41.0, 120.0, 108.75)","(51.0, 99999, 99990)","(31.0, 120.0, 115.0)","(101.0, 200.0, 133.33333333333334)"
08-01-2023 17:49:00.662256,"(71.0, 190.0, 164.28571428571428)","(7.5, 18.0, 17.125)","(1.12, 99999, 99990)","(31.0, 130.0, 102.5)","(31.0, 90.0, 82.5)","(20.0, 110.0, 85.0)","(81.0, 150.0, 131.66666666666666)","(14.0, 55.0, 50.25)","(41.0, 120.0, 108.75)","(51.0, 99999, 99990)","(31.0, 120.0, 115.0)","(101.0, 200.0, 133.33333333333334)"
08-01-2023 17:49:02.442512,"(71.0, 190.0, 164.28571428571428)","(7.5, 18.0, 16.576923076923077)","(1.12, 99999, 99990)","(31.0, 130.0, 96.66666666666667)","(31.0, 90.0, 82.5)","(20.0, 120.0, 96.66666666666666)","(81.0, 150.0, 125.0)","(14.0, 55.0, 51.5)","(41.0, 120.0, 113.57142857142857)","(51.0, 99999, 99990)","(31.0, 120.0, 115.625)","(101.0, 200.0, 133.33333333333334)"
08-01-2023 17:49:04.060652,"(71.0, 190.0, 164.28571428571428)","(7.5, 17.5, 16.3)","(1.12, 99999, 99990)","(31.0, 130.0, 90.0)","(31.0, 90.0, 82.5)","(20.0, 120.0, 96.66666666666666)","(81.0, 150.0, 125.0)","(14.0, 65.0, 51.5)","(41.0, 120.0, 112.0)","(51.0, 99999, 99990)","(31.0, 120.0, 112.5)","(101.0, 200.0, 133.33333333333334)"
