,Midnight Queen,Balboa Shannon,Diesel Don,Lady Pebbles,Sahara Jewel,Its Inevitable Nz,Dothedealdylan,Mac Stubborn,Miss Maravu,Uptotrix
15-12-2022 13:30:38.579864,"(21.0, 75.0, 57.5)","(7.0, 19.0, 15.89090909090909)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 28.0, 25.272727272727273)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:30:39.920460,"(21.0, 75.0, 57.5)","(7.0, 19.0, 15.89090909090909)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 28.0, 25.272727272727273)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:30:41.296326,"(21.0, 75.0, 57.5)","(7.0, 19.0, 15.89090909090909)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 28.0, 25.272727272727273)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:30:42.567587,"(21.0, 75.0, 57.5)","(7.0, 19.0, 15.89090909090909)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 28.0, 25.272727272727273)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:30:43.776726,"(21.0, 75.0, 57.5)","(7.0, 19.0, 15.89090909090909)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 28.0, 25.272727272727273)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:30:45.107864,"(21.0, 75.0, 57.5)","(7.0, 19.0, 15.89090909090909)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 28.0, 25.272727272727273)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:30:46.407306,"(21.0, 75.0, 57.5)","(7.0, 19.0, 15.89090909090909)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:30:47.838738,"(21.0, 75.0, 57.5)","(7.0, 19.0, 15.89090909090909)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:30:49.250490,"(21.0, 75.0, 57.5)","(7.0, 19.0, 15.89090909090909)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:30:50.683496,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 15.89090909090909)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:30:52.038286,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 15.89090909090909)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:30:53.836801,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 15.89090909090909)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:30:55.221696,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 15.89090909090909)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:30:56.509997,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 15.89090909090909)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:30:57.989681,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 15.89090909090909)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:30:59.431310,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 15.89090909090909)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:01.003833,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 15.89090909090909)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:02.638912,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 15.89090909090909)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:04.369413,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 15.89090909090909)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:05.983499,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 15.89090909090909)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:07.975072,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 15.89090909090909)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:09.534858,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 15.89090909090909)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:10.969440,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:12.521690,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:13.996896,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:15.630281,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:17.153839,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:18.705762,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:20.195308,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:21.617938,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:23.046306,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:24.426723,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:25.749733,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:27.119149,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:28.884207,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:30.293365,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:31.800177,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:33.182363,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:34.527236,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:35.939099,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:37.226840,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:38.539925,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:39.844309,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:41.153913,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:42.358583,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:43.548166,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:45.154354,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:46.957155,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:48.268757,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:49.942271,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:51.387081,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:52.825389,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:54.733684,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:56.364842,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:57.803358,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:31:59.173645,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:32:00.613748,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:32:01.873744,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:32:03.242164,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 62.642857142857146)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:32:04.948032,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 18.333333333333332)","(11.0, 99999, 99990)","(21.0, 70.0, 62.642857142857146)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:32:06.279271,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.6)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 15.571428571428571)","(11.0, 99999, 99990)","(21.0, 70.0, 57.40625)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:32:07.602037,"(21.0, 60.0, 48.81818181818181)","(7.0, 18.0, 11.2)","(3.3, 4.9, 3.8125)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 15.571428571428571)","(11.0, 99999, 99990)","(21.0, 60.0, 57.40625)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:32:08.997972,"(21.0, 60.0, 48.81818181818181)","(7.0, 18.0, 11.2)","(3.3, 4.9, 3.8125)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 15.571428571428571)","(11.0, 99999, 99990)","(21.0, 60.0, 57.40625)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:32:10.388553,"(21.0, 60.0, 48.81818181818181)","(7.0, 18.0, 11.2)","(3.3, 4.9, 3.8125)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 15.571428571428571)","(11.0, 99999, 99990)","(21.0, 60.0, 57.40625)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:32:11.768054,"(21.0, 50.0, 46.55555555555556)","(7.0, 18.0, 11.2)","(3.3, 4.9, 3.8125)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 15.571428571428571)","(11.0, 99999, 99990)","(21.0, 60.0, 57.40625)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:32:13.127513,"(21.0, 48.0, 42.2)","(7.0, 18.0, 11.2)","(3.3, 4.9, 3.8125)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 15.571428571428571)","(11.0, 99999, 99990)","(21.0, 60.0, 57.40625)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:32:14.566297,"(21.0, 48.0, 49.66666666666667)","(7.0, 18.0, 11.2)","(3.3, 4.9, 3.8125)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 15.571428571428571)","(11.0, 99999, 99990)","(21.0, 60.0, 57.40625)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:32:15.827602,"(21.0, 65.0, 49.66666666666667)","(7.0, 18.0, 11.2)","(3.3, 4.9, 3.8125)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 15.571428571428571)","(11.0, 99999, 99990)","(21.0, 60.0, 57.40625)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:32:17.112804,"(21.0, 65.0, 49.66666666666667)","(7.0, 18.0, 11.2)","(3.3, 4.9, 3.8125)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 15.571428571428571)","(11.0, 99999, 99990)","(21.0, 60.0, 57.40625)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:32:18.357546,"(21.0, 65.0, 49.66666666666667)","(7.0, 18.0, 11.2)","(3.3, 4.9, 3.8125)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 15.571428571428571)","(11.0, 99999, 99990)","(21.0, 60.0, 57.40625)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:32:19.577394,"(21.0, 55.0, 51.0)","(7.0, 18.0, 11.2)","(3.3, 4.9, 3.8125)","(12.0, 22.0, 15.700000000000001)","(13.0, 28.0, 15.571428571428571)","(11.0, 99999, 99990)","(21.0, 60.0, 57.40625)","(8.0, 17.5, 11.92)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
