,Rosas Legend,Black Magic Ryno,Blazing Brothers,County Mist,Best Mate,Atomic Hope,Baby Thor,Over Load
11-01-2023 22:17:54.482237,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 146.5)","(18.0, 70.0, 62.42857142857143)","(13.0, 32.0, 27.25)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.15, 2.9074999999999998)","(8.0, 15.0, 13.186666666666667)","(31.0, 260.0, 221.5)"
11-01-2023 22:17:55.438742,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 146.5)","(18.0, 70.0, 62.42857142857143)","(13.0, 32.0, 27.25)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.15, 2.9074999999999998)","(8.0, 15.0, 13.186666666666667)","(31.0, 260.0, 221.5)"
11-01-2023 22:17:56.379366,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 146.5)","(18.0, 70.0, 62.42857142857143)","(13.0, 32.0, 27.25)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.15, 2.9074999999999998)","(8.0, 15.0, 13.186666666666667)","(31.0, 260.0, 144.0)"
11-01-2023 22:17:57.316119,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 70.0, 62.42857142857143)","(13.0, 32.0, 27.25)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.15, 2.9074999999999998)","(8.0, 15.0, 13.186666666666667)","(31.0, 260.0, 144.0)"
11-01-2023 22:17:58.272352,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 70.0, 62.42857142857143)","(13.0, 32.0, 27.25)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.15, 2.9074999999999998)","(8.0, 15.0, 13.186666666666667)","(31.0, 260.0, 144.0)"
11-01-2023 22:17:59.211632,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 70.0, 62.42857142857143)","(13.0, 32.0, 27.25)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.15, 3.02)","(8.0, 15.0, 13.186666666666667)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:00.179111,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 70.0, 62.42857142857143)","(13.0, 32.0, 27.25)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.3, 3.02)","(8.0, 15.0, 13.186666666666667)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:01.123261,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 70.0, 62.42857142857143)","(13.0, 32.0, 27.25)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.3, 3.02)","(8.0, 15.0, 13.186666666666667)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:02.082106,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 70.0, 62.42857142857143)","(13.0, 32.0, 27.25)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.3, 3.02)","(8.0, 15.0, 13.186666666666667)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:03.035739,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 70.0, 62.42857142857143)","(13.0, 32.0, 27.25)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.3, 3.02)","(8.0, 15.0, 13.186666666666667)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:03.980468,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 70.0, 62.42857142857143)","(13.0, 32.0, 27.25)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.3, 3.02)","(8.0, 15.0, 13.186666666666667)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:04.921916,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 65.0, 43.18181818181818)","(13.0, 32.0, 27.25)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.3, 3.02)","(8.0, 15.0, 13.186666666666667)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:05.876937,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 65.0, 43.18181818181818)","(13.0, 32.0, 27.25)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.3, 3.02)","(8.0, 15.0, 10.6)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:06.826337,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 65.0, 43.18181818181818)","(13.0, 32.0, 27.25)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.3, 3.02)","(8.0, 15.0, 11.114285714285714)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:07.764018,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 65.0, 43.18181818181818)","(13.0, 32.0, 27.25)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.3, 3.02)","(8.0, 15.0, 11.114285714285714)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:08.701787,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 65.0, 43.18181818181818)","(13.0, 32.0, 27.25)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.3, 3.02)","(8.0, 15.0, 11.114285714285714)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:09.651077,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 65.0, 43.18181818181818)","(13.0, 32.0, 27.25)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.3, 3.02)","(8.0, 15.0, 11.114285714285714)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:10.611109,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 65.0, 43.18181818181818)","(13.0, 32.0, 27.25)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.3, 3.02)","(8.0, 15.0, 11.114285714285714)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:11.545535,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 65.0, 43.18181818181818)","(13.0, 32.0, 27.25)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.3, 3.02)","(8.0, 15.0, 11.114285714285714)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:12.513908,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 65.0, 43.18181818181818)","(13.0, 32.0, 27.25)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.3, 3.02)","(8.0, 15.0, 11.114285714285714)","(31.0, 260.0, 68.33333333333334)"
11-01-2023 22:18:13.458946,"(2.8, 5.7, 5.226666666666667)","(31.0, 180.0, 53.33333333333333)","(18.0, 65.0, 43.18181818181818)","(13.0, 32.0, 24.4)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.3, 3.02)","(8.0, 15.0, 11.114285714285714)","(31.0, 270.0, 144.0)"
11-01-2023 22:18:14.406558,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 65.0, 43.18181818181818)","(13.0, 32.0, 24.4)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.45, 2.942)","(8.0, 15.0, 11.114285714285714)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:15.343707,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 65.0, 43.18181818181818)","(13.0, 32.0, 24.4)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.5, 2.972)","(8.0, 15.0, 11.114285714285714)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:16.278320,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 65.0, 43.18181818181818)","(13.0, 32.0, 24.4)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.55, 3.002)","(8.0, 15.0, 11.114285714285714)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:17.219279,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 65.0, 43.18181818181818)","(13.0, 32.0, 24.4)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.5, 2.462857142857143)","(8.0, 15.0, 11.114285714285714)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:18.186916,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 65.0, 43.18181818181818)","(13.0, 32.0, 28.6)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.5, 2.462857142857143)","(8.0, 15.0, 11.114285714285714)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:19.119870,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 65.0, 43.18181818181818)","(13.0, 32.0, 28.6)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.5, 2.462857142857143)","(8.0, 15.0, 11.114285714285714)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:20.072409,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 65.0, 43.18181818181818)","(13.0, 32.0, 28.6)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.5, 2.462857142857143)","(8.0, 15.0, 11.114285714285714)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:21.019497,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 65.0, 43.18181818181818)","(13.0, 32.0, 28.6)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.5, 2.462857142857143)","(8.0, 15.0, 11.114285714285714)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:21.941568,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 65.0, 43.18181818181818)","(13.0, 32.0, 28.6)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.5, 2.462857142857143)","(8.0, 15.0, 11.114285714285714)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:22.871811,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 65.0, 43.18181818181818)","(13.0, 32.0, 28.6)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.5, 2.462857142857143)","(8.0, 15.0, 11.114285714285714)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:23.816247,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 65.0, 43.18181818181818)","(13.0, 32.0, 28.6)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.5, 2.462857142857143)","(8.0, 15.0, 11.114285714285714)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:24.772761,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 65.0, 43.18181818181818)","(13.0, 32.0, 28.6)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.5, 2.462857142857143)","(8.0, 15.0, 11.114285714285714)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:25.729633,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 65.0, 43.18181818181818)","(13.0, 32.0, 28.6)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.5, 2.462857142857143)","(8.0, 15.0, 11.114285714285714)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:26.682584,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 65.0, 43.18181818181818)","(13.0, 32.0, 28.6)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.5, 2.462857142857143)","(8.0, 15.0, 11.114285714285714)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:27.628417,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 65.0, 43.18181818181818)","(13.0, 32.0, 28.6)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.5, 2.462857142857143)","(8.0, 15.0, 11.114285714285714)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:28.580697,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 65.0, 43.18181818181818)","(13.0, 32.0, 28.6)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.5, 2.942)","(8.0, 15.0, 11.114285714285714)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:29.526898,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 65.0, 43.18181818181818)","(13.0, 32.0, 28.6)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.45, 2.942)","(8.0, 15.0, 11.114285714285714)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:30.490725,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 65.0, 43.18181818181818)","(13.0, 32.0, 28.6)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.45, 2.942)","(8.0, 15.0, 11.114285714285714)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:31.438336,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.45, 2.942)","(8.0, 15.0, 11.114285714285714)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:32.401688,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.45, 2.942)","(8.0, 15.0, 11.114285714285714)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:33.364207,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.45, 2.942)","(8.0, 15.0, 11.114285714285714)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:34.320730,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.45, 2.942)","(8.0, 15.0, 11.114285714285714)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:35.266576,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.45, 2.942)","(8.0, 15.0, 11.114285714285714)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:36.220591,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.45, 2.942)","(8.0, 15.0, 11.114285714285714)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:37.176236,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.45, 2.942)","(8.0, 15.0, 11.114285714285714)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:38.143855,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.45, 2.942)","(8.0, 15.0, 11.114285714285714)","(31.0, 260.0, 68.33333333333334)"
11-01-2023 22:18:39.124252,"(2.8, 5.7, 5.226666666666667)","(31.0, 180.0, 53.33333333333333)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.45, 2.942)","(8.0, 15.0, 11.114285714285714)","(31.0, 270.0, 144.0)"
11-01-2023 22:18:40.080332,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.45, 2.942)","(8.0, 15.0, 11.114285714285714)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:41.020493,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.45, 2.942)","(8.0, 15.0, 11.114285714285714)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:41.984187,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.45, 2.942)","(8.0, 15.0, 11.114285714285714)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:42.971610,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.45, 2.942)","(8.0, 15.0, 9.72)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:43.907070,"(2.8, 5.7, 5.226666666666667)","(31.0, 180.0, 53.33333333333333)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.45, 2.942)","(8.0, 15.0, 9.72)","(31.0, 260.0, 144.0)"
11-01-2023 22:18:44.851384,"(2.8, 5.7, 5.226666666666667)","(31.0, 140.0, 84.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.45, 2.942)","(8.0, 15.0, 9.72)","(31.0, 190.0, 109.0)"
11-01-2023 22:18:45.793664,"(2.8, 5.7, 5.226666666666667)","(31.0, 140.0, 84.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.45, 2.942)","(8.0, 15.0, 9.72)","(31.0, 190.0, 109.0)"
11-01-2023 22:18:46.760987,"(2.8, 5.7, 5.226666666666667)","(31.0, 140.0, 84.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.45, 2.4615384615384617)","(8.0, 15.0, 9.72)","(31.0, 190.0, 109.0)"
11-01-2023 22:18:47.709706,"(2.8, 5.7, 5.226666666666667)","(31.0, 140.0, 84.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.4, 3.0575)","(8.0, 15.0, 9.72)","(31.0, 190.0, 109.0)"
11-01-2023 22:18:48.670734,"(2.8, 5.7, 5.226666666666667)","(31.0, 140.0, 84.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.35, 3.0575)","(8.0, 15.0, 9.72)","(31.0, 190.0, 109.0)"
11-01-2023 22:18:49.602485,"(2.8, 5.7, 5.226666666666667)","(31.0, 140.0, 84.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.35, 3.0575)","(8.0, 15.0, 9.72)","(31.0, 190.0, 109.0)"
11-01-2023 22:18:50.571513,"(2.8, 5.7, 5.226666666666667)","(31.0, 140.0, 84.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.6, 7.699999999999999)","(2.25, 3.35, 2.9825)","(8.0, 15.0, 9.72)","(31.0, 190.0, 109.0)"
11-01-2023 22:18:51.519067,"(2.8, 5.7, 5.226666666666667)","(31.0, 140.0, 84.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.6, 7.433333333333334)","(2.25, 3.25, 2.9825)","(8.0, 15.0, 9.72)","(31.0, 190.0, 109.0)"
11-01-2023 22:18:52.495415,"(2.8, 5.7, 5.226666666666667)","(31.0, 140.0, 84.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.6, 5.8)","(2.25, 3.25, 2.9450000000000003)","(8.0, 15.0, 9.72)","(31.0, 190.0, 109.0)"
11-01-2023 22:18:53.447007,"(2.8, 5.7, 5.226666666666667)","(31.0, 140.0, 84.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.6, 5.8)","(2.25, 3.2, 2.9450000000000003)","(8.0, 15.0, 9.72)","(31.0, 190.0, 109.0)"
11-01-2023 22:18:54.416581,"(2.8, 5.7, 5.226666666666667)","(31.0, 140.0, 84.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.2, 7.166666666666666)","(2.25, 3.2, 2.9450000000000003)","(8.0, 15.0, 9.72)","(31.0, 190.0, 109.0)"
11-01-2023 22:18:55.364497,"(2.8, 5.7, 5.226666666666667)","(31.0, 140.0, 84.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.2, 7.166666666666666)","(2.25, 3.2, 2.9450000000000003)","(8.0, 15.0, 9.72)","(31.0, 190.0, 109.0)"
11-01-2023 22:18:56.335008,"(2.8, 5.7, 5.226666666666667)","(31.0, 140.0, 84.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.2, 7.166666666666666)","(2.25, 3.2, 2.9450000000000003)","(8.0, 15.0, 9.72)","(31.0, 190.0, 109.0)"
11-01-2023 22:18:57.292800,"(2.8, 5.7, 5.226666666666667)","(31.0, 140.0, 84.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.2, 7.166666666666666)","(2.25, 3.2, 2.9450000000000003)","(8.0, 15.0, 9.72)","(31.0, 190.0, 109.0)"
11-01-2023 22:18:58.226228,"(2.8, 5.7, 5.226666666666667)","(31.0, 140.0, 84.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.2, 7.166666666666666)","(2.25, 3.2, 2.9450000000000003)","(8.0, 15.0, 9.72)","(31.0, 190.0, 109.0)"
11-01-2023 22:18:59.190316,"(2.8, 5.7, 5.226666666666667)","(31.0, 140.0, 84.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.2, 7.166666666666666)","(2.25, 3.2, 2.9450000000000003)","(8.0, 15.0, 9.72)","(31.0, 190.0, 109.0)"
11-01-2023 22:19:00.135741,"(2.8, 5.7, 5.226666666666667)","(31.0, 180.0, 53.33333333333333)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.2, 7.166666666666666)","(2.25, 3.2, 2.9450000000000003)","(8.0, 15.0, 9.72)","(31.0, 190.0, 144.0)"
11-01-2023 22:19:01.123460,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.2, 7.166666666666666)","(2.25, 3.2, 2.9450000000000003)","(8.0, 15.0, 9.72)","(31.0, 260.0, 144.0)"
11-01-2023 22:19:02.056361,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.2, 7.166666666666666)","(2.25, 3.2, 2.9450000000000003)","(8.0, 15.0, 9.72)","(31.0, 260.0, 144.0)"
11-01-2023 22:19:03.019512,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.2, 5.72)","(2.25, 3.2, 2.9450000000000003)","(8.0, 15.0, 9.72)","(31.0, 260.0, 144.0)"
11-01-2023 22:19:03.961199,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.2, 5.72)","(2.25, 3.2, 3.0575)","(8.0, 15.0, 9.72)","(31.0, 260.0, 144.0)"
11-01-2023 22:19:04.925182,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.2, 5.72)","(2.25, 3.35, 3.0575)","(8.0, 15.0, 9.72)","(31.0, 260.0, 144.0)"
11-01-2023 22:19:05.848933,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.2, 5.72)","(2.25, 3.35, 3.0575)","(8.0, 15.0, 9.72)","(31.0, 260.0, 144.0)"
11-01-2023 22:19:06.823337,"(2.8, 5.7, 5.226666666666667)","(31.0, 170.0, 99.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.2, 5.72)","(2.25, 3.35, 3.0575)","(8.0, 15.0, 9.72)","(31.0, 260.0, 68.33333333333334)"
11-01-2023 22:19:07.800907,"(2.8, 5.7, 5.226666666666667)","(31.0, 180.0, 53.33333333333333)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 28.6)","(5.0, 8.2, 5.72)","(2.25, 3.35, 2.4414285714285713)","(8.0, 15.0, 10.05)","(31.0, 270.0, 144.0)"
11-01-2023 22:19:08.758443,"(2.8, 5.8, 3.9907692307692306)","(31.0, 170.0, 99.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 30.11111111111111)","(5.0, 8.2, 5.72)","(2.25, 3.4, 2.4414285714285713)","(8.0, 15.0, 10.05)","(31.0, 260.0, 144.0)"
11-01-2023 22:19:09.710937,"(2.8, 5.8, 3.9907692307692306)","(31.0, 170.0, 99.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 30.11111111111111)","(5.0, 8.2, 5.72)","(2.25, 3.4, 2.4414285714285713)","(8.0, 15.0, 10.05)","(31.0, 260.0, 144.0)"
11-01-2023 22:19:10.678864,"(2.8, 5.8, 3.9907692307692306)","(31.0, 170.0, 99.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 30.11111111111111)","(5.0, 8.2, 5.72)","(2.25, 3.4, 2.4414285714285713)","(8.0, 15.0, 10.05)","(31.0, 260.0, 144.0)"
11-01-2023 22:19:11.622430,"(2.8, 5.8, 3.9907692307692306)","(31.0, 170.0, 99.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 30.11111111111111)","(5.0, 8.2, 5.72)","(2.25, 3.4, 2.4414285714285713)","(8.0, 15.0, 10.05)","(31.0, 260.0, 144.0)"
11-01-2023 22:19:12.612953,"(2.8, 5.8, 3.9907692307692306)","(31.0, 170.0, 99.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 30.11111111111111)","(5.0, 8.0, 5.7444444444444445)","(2.25, 3.4, 2.4414285714285713)","(8.0, 15.0, 10.05)","(31.0, 260.0, 144.0)"
11-01-2023 22:19:13.576335,"(2.8, 5.8, 3.9907692307692306)","(31.0, 170.0, 99.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 30.299999999999997)","(5.0, 8.0, 5.68)","(2.25, 3.4, 2.4414285714285713)","(8.0, 15.0, 10.05)","(31.0, 260.0, 144.0)"
11-01-2023 22:19:14.530432,"(2.8, 5.8, 3.9907692307692306)","(31.0, 170.0, 99.0)","(18.0, 75.0, 48.63636363636363)","(13.0, 32.0, 30.299999999999997)","(5.0, 8.0, 5.68)","(2.25, 3.4, 2.4414285714285713)","(8.0, 15.0, 10.05)","(31.0, 260.0, 144.0)"
