,Prompt Prodigy,Deevine,Grand Pope,Grinzinger Prince,Tramontana,Bluestone Lane,Cosmic Rhapsody,Jamarra,Rosalia,Pinnace,Snappy Magnus,Hes Essential,The Siscos Kid
04-01-2023 16:14:29.606632,"(71.0, 180.0, 171.11111111111111)","(31.0, 44.0, 42.15384615384615)","(7.5, 10.0, 9.879738562091504)","(6.0, 6.6, 6.528436018957346)","(10.0, 11.0, 10.83457249070632)","(20.0, 23.0, 22.235955056179776)","(26.0, 30.0, 29.857142857142858)","(6.5, 8.6, 8.511278195488721)","(6.5, 7.4, 7.272850678733032)","(5.0, 5.9, 5.846610169491526)","(31.0, 34.0, 33.78378378378378)","(10.0, 11.5, 11.330275229357799)","(81.0, 120.0, 101.53846153846153)"
04-01-2023 16:14:31.187939,"(71.0, 180.0, 171.11111111111111)","(31.0, 44.0, 42.15384615384615)","(7.5, 10.0, 9.860526315789475)","(6.0, 6.6, 6.528605200945626)","(10.0, 11.0, 10.83457249070632)","(20.0, 23.0, 22.239700374531836)","(26.0, 30.0, 29.857142857142858)","(6.5, 8.6, 8.511278195488721)","(6.5, 7.4, 7.270459518599562)","(5.0, 5.9, 5.867357512953368)","(31.0, 34.0, 33.78378378378378)","(10.0, 11.5, 11.330275229357799)","(81.0, 120.0, 101.53846153846153)"
04-01-2023 16:14:32.727400,"(71.0, 180.0, 171.11111111111111)","(31.0, 44.0, 42.15384615384615)","(7.5, 10.0, 9.869938650306748)","(6.0, 6.6, 6.514741035856574)","(10.0, 11.0, 10.840501792114695)","(20.0, 23.0, 22.253676470588236)","(26.0, 30.0, 30.071428571428573)","(6.5, 8.6, 8.45609756097561)","(6.5, 7.4, 7.276754385964913)","(5.0, 5.9, 5.870142180094787)","(31.0, 34.0, 33.94117647058823)","(10.0, 11.5, 11.34322033898305)","(81.0, 120.0, 102.22222222222223)"
04-01-2023 16:14:34.350432,"(71.0, 180.0, 175.55555555555554)","(31.0, 44.0, 42.666666666666664)","(7.5, 10.0, 9.869938650306748)","(6.0, 6.6, 6.663768115942029)","(10.0, 11.0, 10.84330985915493)","(20.0, 23.0, 22.24820143884892)","(26.0, 32.0, 30.071428571428573)","(6.5, 8.6, 8.485436893203884)","(6.5, 7.4, 7.276754385964913)","(5.0, 5.9, 5.870283018867925)","(31.0, 34.0, 33.93939393939394)","(10.0, 11.5, 11.323809523809524)","(81.0, 120.0, 102.22222222222223)"
04-01-2023 16:14:36.007878,"(71.0, 180.0, 175.55555555555554)","(31.0, 44.0, 42.5)","(8.0, 10.0, 9.925274725274726)","(6.0, 6.8, 6.676254180602006)","(10.0, 11.0, 10.813504823151126)","(20.0, 23.0, 22.023364485981308)","(26.0, 32.0, 29.555555555555557)","(6.5, 8.6, 8.462)","(6.5, 7.4, 7.276754385964913)","(5.0, 5.9, 5.870283018867925)","(31.0, 34.0, 33.93939393939394)","(10.0, 11.5, 11.63135593220339)","(81.0, 120.0, 110.9090909090909)"
04-01-2023 16:14:37.651487,"(71.0, 180.0, 132.0)","(31.0, 44.0, 42.666666666666664)","(8.0, 10.0, 10.088636363636363)","(6.0, 6.8, 6.702994011976048)","(10.0, 11.0, 10.811074918566776)","(20.0, 23.0, 21.650793650793652)","(26.0, 30.0, 29.555555555555557)","(6.5, 8.6, 8.355223880597014)","(6.5, 7.4, 7.276754385964913)","(5.0, 5.9, 5.870283018867925)","(31.0, 34.0, 33.945945945945944)","(10.0, 12.0, 11.431372549019608)","(81.0, 120.0, 110.9090909090909)"
04-01-2023 16:14:39.315794,"(71.0, 140.0, 131.25)","(31.0, 44.0, 42.888888888888886)","(8.0, 10.5, 10.188461538461539)","(6.0, 6.8, 6.702994011976048)","(10.0, 11.0, 10.809836065573771)","(20.0, 22.0, 20.613636363636363)","(26.0, 30.0, 29.555555555555557)","(6.5, 8.4, 8.355882352941176)","(6.5, 7.4, 7.282038834951456)","(5.0, 5.9, 5.928413284132842)","(31.0, 34.0, 33.945945945945944)","(10.0, 11.5, 11.331460674157304)","(81.0, 120.0, 110.9090909090909)"
04-01-2023 16:14:40.941287,"(71.0, 140.0, 131.25)","(31.0, 44.0, 42.666666666666664)","(8.0, 10.5, 10.253048780487806)","(6.0, 6.8, 6.702994011976048)","(10.0, 11.0, 10.809836065573771)","(20.0, 21.0, 20.1)","(26.0, 30.0, 29.555555555555557)","(6.5, 8.4, 8.355882352941176)","(6.5, 7.4, 7.282038834951456)","(5.0, 6.0, 6.143956043956044)","(31.0, 34.0, 33.93939393939394)","(10.0, 11.5, 11.331460674157304)","(81.0, 120.0, 110.9090909090909)"
04-01-2023 16:14:42.649064,"(71.0, 140.0, 131.25)","(31.0, 44.0, 43.0)","(8.0, 10.5, 10.253048780487806)","(6.0, 6.8, 6.712195121951219)","(10.0, 11.0, 10.763257575757576)","(20.0, 21.0, 19.794117647058822)","(26.0, 30.0, 31.0)","(6.5, 8.4, 8.122388059701493)","(6.5, 7.4, 7.670149253731343)","(5.0, 6.2, 6.127804878048781)","(31.0, 34.0, 33.93939393939394)","(10.0, 11.5, 11.307291666666666)","(81.0, 130.0, 106.20689655172414)"
04-01-2023 16:14:44.297784,"(71.0, 140.0, 124.54545454545455)","(31.0, 44.0, 43.0)","(8.0, 10.5, 10.24367088607595)","(6.0, 6.8, 6.765289256198347)","(10.0, 11.0, 10.707943925233645)","(20.0, 20.0, 20.045454545454547)","(26.0, 32.0, 30.571428571428573)","(6.5, 8.2, 8.008333333333333)","(6.5, 7.8, 7.748571428571428)","(5.0, 6.2, 6.143624161073825)","(31.0, 34.0, 33.93939393939394)","(10.0, 11.5, 11.241803278688524)","(81.0, 130.0, 110.9090909090909)"
04-01-2023 16:14:46.006522,"(71.0, 130.0, 122.3076923076923)","(31.0, 44.0, 43.0)","(8.0, 10.5, 10.24367088607595)","(6.0, 6.8, 6.76793893129771)","(10.0, 11.0, 10.73913043478261)","(20.0, 21.0, 20.09375)","(26.0, 32.0, 30.181818181818183)","(6.5, 8.2, 7.885542168674698)","(6.5, 7.8, 7.748571428571428)","(5.0, 6.2, 6.147586206896552)","(31.0, 34.0, 33.9375)","(10.0, 11.5, 11.241803278688524)","(81.0, 120.0, 110.9090909090909)"
04-01-2023 16:14:47.666856,"(71.0, 130.0, 122.85714285714286)","(31.0, 44.0, 43.0)","(8.0, 10.5, 10.2603550295858)","(6.0, 6.8, 6.771232876712329)","(9.0, 11.0, 10.705263157894738)","(20.0, 21.0, 20.058823529411764)","(26.0, 32.0, 30.46153846153846)","(6.5, 8.0, 8.084444444444443)","(6.5, 7.8, 7.748571428571428)","(5.0, 6.2, 6.147586206896552)","(31.0, 34.0, 33.9375)","(10.0, 11.5, 11.241803278688524)","(81.0, 120.0, 111.66666666666667)"
04-01-2023 16:14:49.420163,"(71.0, 130.0, 122.85714285714286)","(31.0, 44.0, 43.0)","(8.0, 10.5, 10.568)","(6.0, 6.8, 6.771232876712329)","(9.0, 11.0, 10.705263157894738)","(20.0, 21.0, 19.97872340425532)","(26.0, 32.0, 30.46153846153846)","(6.5, 8.2, 8.076363636363636)","(6.5, 7.8, 7.821800947867298)","(5.0, 6.2, 6.146075085324232)","(31.0, 34.0, 33.9375)","(10.0, 11.5, 11.241803278688524)","(81.0, 120.0, 114.11764705882354)"
04-01-2023 16:14:51.166304,"(71.0, 130.0, 123.84615384615384)","(31.0, 44.0, 43.0)","(8.0, 11.0, 10.550387596899224)","(6.0, 6.8, 6.771232876712329)","(9.0, 11.0, 10.705263157894738)","(20.0, 21.0, 19.88372093023256)","(26.0, 32.0, 30.0)","(6.5, 8.2, 8.076363636363636)","(6.5, 8.0, 7.818018018018018)","(5.0, 6.2, 6.031016042780749)","(31.0, 34.0, 34.95238095238095)","(10.0, 11.5, 11.200819672131148)","(81.0, 120.0, 114.11764705882354)"
04-01-2023 16:14:52.874435,"(71.0, 130.0, 123.84615384615384)","(31.0, 44.0, 43.0)","(8.0, 11.0, 10.550387596899224)","(6.0, 6.8, 6.771232876712329)","(9.0, 11.0, 10.707446808510639)","(20.0, 21.0, 20.347826086956523)","(26.0, 32.0, 30.4)","(6.5, 8.2, 8.076363636363636)","(6.5, 8.0, 7.757142857142857)","(5.0, 6.2, 6.0525345622119815)","(31.0, 36.0, 34.95238095238095)","(10.0, 11.5, 11.052083333333334)","(81.0, 120.0, 114.11764705882354)"
04-01-2023 16:14:54.524612,"(71.0, 130.0, 125.0)","(31.0, 44.0, 43.0)","(8.0, 11.0, 10.550387596899224)","(6.0, 6.8, 6.771232876712329)","(9.0, 11.0, 10.707446808510639)","(20.0, 21.0, 20.50943396226415)","(26.0, 32.0, 30.23076923076923)","(6.5, 8.2, 8.051063829787234)","(6.5, 7.8, 7.741592920353982)","(5.0, 6.2, 6.051818181818182)","(31.0, 36.0, 34.95238095238095)","(10.0, 11.5, 11.036458333333334)","(81.0, 120.0, 114.11764705882354)"
04-01-2023 16:14:56.273391,"(81.0, 130.0, 125.0)","(31.0, 44.0, 43.0)","(8.0, 11.0, 10.550387596899224)","(6.0, 6.8, 6.79202657807309)","(9.0, 11.0, 10.707446808510639)","(19.0, 21.0, 20.392857142857142)","(26.0, 32.0, 30.23076923076923)","(7.0, 8.2, 8.051063829787234)","(6.5, 7.8, 7.7095890410958905)","(5.0, 6.2, 6.048372093023256)","(26.0, 36.0, 34.95238095238095)","(10.0, 11.5, 11.036458333333334)","(81.0, 120.0, 114.11764705882354)"
04-01-2023 16:14:57.992375,"(81.0, 130.0, 125.0)","(31.0, 44.0, 43.0)","(8.0, 11.0, 10.550387596899224)","(6.0, 6.8, 6.878)","(9.0, 11.0, 10.707446808510639)","(19.0, 21.0, 20.28301886792453)","(26.0, 32.0, 30.263157894736842)","(7.0, 8.2, 8.051063829787234)","(6.5, 7.8, 7.705479452054794)","(5.0, 6.2, 6.048372093023256)","(26.0, 36.0, 35.022222222222226)","(10.0, 11.5, 11.036458333333334)","(81.0, 120.0, 114.11764705882354)"
04-01-2023 16:14:59.678895,"(81.0, 130.0, 125.0)","(31.0, 44.0, 43.0)","(8.0, 11.0, 10.550387596899224)","(6.0, 7.0, 6.926797385620915)","(9.0, 11.0, 10.707446808510639)","(19.0, 21.0, 20.224489795918366)","(26.0, 32.0, 30.655172413793103)","(7.0, 8.2, 8.051063829787234)","(6.5, 7.8, 7.8428571428571425)","(5.0, 6.2, 5.975694444444445)","(26.0, 36.0, 35.278688524590166)","(10.0, 11.5, 11.036458333333334)","(81.0, 120.0, 114.11764705882354)"
04-01-2023 16:15:01.435698,"(81.0, 130.0, 125.0)","(31.0, 44.0, 43.0)","(8.0, 11.0, 10.550387596899224)","(6.0, 7.0, 6.979274611398964)","(9.0, 11.0, 10.707446808510639)","(19.0, 21.0, 20.069767441860463)","(26.0, 32.0, 30.655172413793103)","(7.0, 8.2, 8.055813953488371)","(6.5, 8.0, 7.7186440677966095)","(5.0, 6.0, 5.883529411764706)","(26.0, 36.0, 35.278688524590166)","(10.0, 11.5, 11.02659574468085)","(81.0, 120.0, 114.11764705882354)"
04-01-2023 16:15:03.128229,"(81.0, 130.0, 125.0)","(31.0, 44.0, 42.888888888888886)","(8.0, 11.0, 10.550387596899224)","(6.0, 7.0, 6.983068783068783)","(9.0, 11.0, 10.705263157894738)","(19.0, 21.0, 20.06122448979592)","(26.0, 32.0, 30.6)","(7.0, 8.2, 8.104918032786886)","(6.5, 7.8, 7.7186440677966095)","(5.0, 5.9, 5.786936936936937)","(26.0, 36.0, 35.225806451612904)","(10.0, 11.5, 11.02659574468085)","(81.0, 120.0, 114.11764705882354)"
04-01-2023 16:15:04.784695,"(81.0, 130.0, 122.5)","(31.0, 44.0, 39.886792452830186)","(8.0, 11.0, 10.550387596899224)","(6.0, 7.0, 6.9806060606060605)","(9.0, 11.0, 10.482490272373541)","(19.0, 21.0, 20.225806451612904)","(26.0, 32.0, 31.043478260869566)","(7.0, 8.2, 8.128)","(6.5, 7.8, 7.725388601036269)","(5.0, 5.8, 5.784057971014493)","(26.0, 36.0, 35.225806451612904)","(10.0, 11.5, 11.1171875)","(81.0, 120.0, 115.0)"
04-01-2023 16:15:06.439300,"(81.0, 130.0, 122.5)","(31.0, 42.0, 43.333333333333336)","(8.0, 11.0, 10.50214592274678)","(6.0, 7.0, 6.9806060606060605)","(9.0, 10.5, 10.683760683760683)","(19.0, 21.0, 20.225806451612904)","(26.0, 32.0, 30.88888888888889)","(7.0, 8.2, 8.235616438356164)","(6.5, 7.8, 7.725388601036269)","(5.0, 5.8, 5.784931506849315)","(26.0, 36.0, 35.225806451612904)","(10.0, 11.5, 11.058558558558559)","(81.0, 120.0, 115.0)"
04-01-2023 16:15:08.076854,"(81.0, 130.0, 122.0)","(31.0, 46.0, 43.333333333333336)","(8.0, 11.0, 10.50214592274678)","(6.0, 7.0, 6.9806060606060605)","(9.0, 11.0, 10.683760683760683)","(19.0, 21.0, 19.916666666666668)","(26.0, 32.0, 30.8)","(7.0, 8.4, 8.240625)","(6.5, 7.8, 7.725773195876289)","(5.0, 5.8, 5.784931506849315)","(26.0, 36.0, 34.4)","(10.0, 11.5, 11.037735849056604)","(81.0, 120.0, 114.11764705882354)"
04-01-2023 16:15:09.784128,"(81.0, 130.0, 122.0)","(31.0, 46.0, 43.333333333333336)","(8.0, 11.0, 10.52)","(6.0, 7.0, 6.9806060606060605)","(9.0, 11.0, 10.5929203539823)","(19.0, 20.0, 19.916666666666668)","(26.0, 32.0, 30.333333333333332)","(7.0, 8.4, 8.240625)","(6.5, 7.8, 7.725773195876289)","(5.0, 5.8, 5.776859504132231)","(26.0, 36.0, 34.4)","(10.0, 11.5, 11.037735849056604)","(81.0, 120.0, 114.11764705882354)"
04-01-2023 16:15:11.437095,"(81.0, 130.0, 122.0)","(31.0, 46.0, 44.270270270270274)","(8.0, 11.0, 10.270833333333334)","(6.0, 7.0, 6.969402985074627)","(9.0, 11.0, 10.72)","(19.0, 20.0, 21.051724137931036)","(26.0, 32.0, 30.46153846153846)","(7.0, 8.4, 8.240625)","(6.5, 7.8, 7.713253012048193)","(5.0, 5.8, 5.776859504132231)","(26.0, 36.0, 34.869565217391305)","(10.0, 11.5, 11.035087719298245)","(81.0, 120.0, 114.11764705882354)"
04-01-2023 16:15:13.106497,"(81.0, 130.0, 122.0)","(31.0, 46.0, 42.0)","(8.0, 10.5, 10.270833333333334)","(6.0, 7.0, 6.968582375478928)","(9.0, 11.0, 10.322033898305085)","(19.0, 22.0, 20.282608695652176)","(26.0, 32.0, 29.941176470588236)","(7.0, 8.4, 8.240625)","(6.5, 7.8, 7.713253012048193)","(5.0, 5.8, 5.832911392405063)","(26.0, 36.0, 34.90909090909091)","(10.0, 11.5, 11.17283950617284)","(81.0, 120.0, 114.11764705882354)"
04-01-2023 16:15:14.753450,"(81.0, 130.0, 122.0)","(31.0, 46.0, 42.0)","(8.0, 10.5, 10.699186991869919)","(6.0, 7.0, 6.9677248677248675)","(9.0, 10.5, 10.319742489270386)","(19.0, 21.0, 20.96969696969697)","(26.0, 30.0, 29.181818181818183)","(7.0, 8.4, 8.153488372093024)","(6.5, 7.8, 7.713253012048193)","(5.0, 5.9, 5.853225806451613)","(26.0, 36.0, 34.90909090909091)","(10.0, 11.5, 11.17283950617284)","(81.0, 120.0, 114.11764705882354)"
04-01-2023 16:15:16.331324,"(81.0, 130.0, 122.0)","(31.0, 46.0, 42.0)","(8.0, 11.0, 10.175)","(6.0, 7.0, 6.970316301703163)","(9.0, 10.5, 10.223723723723724)","(19.0, 21.0, 20.830188679245282)","(26.0, 30.0, 29.814814814814813)","(7.0, 8.4, 8.179166666666667)","(6.5, 7.8, 7.713253012048193)","(5.0, 5.9, 5.853225806451613)","(26.0, 36.0, 34.833333333333336)","(10.0, 11.5, 11.194444444444445)","(81.0, 120.0, 114.11764705882354)"
04-01-2023 16:15:18.055361,"(81.0, 130.0, 122.0)","(31.0, 46.0, 43.1764705882353)","(8.0, 10.5, 10.267241379310345)","(6.0, 7.0, 6.9979328165374675)","(9.0, 10.5, 10.238636363636363)","(19.0, 21.0, 20.424778761061948)","(26.0, 30.0, 29.897959183673468)","(7.0, 8.4, 8.147586206896552)","(6.5, 7.8, 7.723809523809524)","(5.0, 5.9, 5.838947368421053)","(26.0, 36.0, 34.96296296296296)","(10.0, 11.5, 11.25974025974026)","(81.0, 120.0, 116.0)"
04-01-2023 16:15:19.757229,"(81.0, 130.0, 122.0)","(31.0, 46.0, 43.1764705882353)","(8.0, 10.5, 10.267241379310345)","(6.0, 7.0, 7.074235807860262)","(9.0, 10.5, 9.9)","(19.0, 21.0, 20.424778761061948)","(26.0, 30.0, 30.875)","(7.0, 8.2, 8.087346938775509)","(6.5, 7.8, 7.723809523809524)","(5.0, 5.9, 5.838947368421053)","(26.0, 36.0, 34.96296296296296)","(10.0, 11.5, 11.222222222222221)","(81.0, 120.0, 116.36363636363636)"
04-01-2023 16:15:21.621017,"(81.0, 130.0, 122.0)","(31.0, 46.0, 43.1764705882353)","(8.0, 10.5, 10.252293577981652)","(6.0, 7.2, 7.343949044585988)","(9.0, 10.0, 9.90972972972973)","(19.0, 21.0, 20.473118279569892)","(26.0, 32.0, 29.714285714285715)","(7.0, 8.2, 8.087346938775509)","(6.5, 7.8, 7.725388601036269)","(5.0, 5.9, 5.810769230769231)","(26.0, 36.0, 34.96296296296296)","(10.0, 11.5, 11.254901960784313)","(81.0, 120.0, 116.36363636363636)"
04-01-2023 16:15:23.824630,"(81.0, 130.0, 122.0)","(31.0, 46.0, 43.1764705882353)","(8.0, 10.5, 10.181286549707602)","(6.0, 7.4, 7.346753246753247)","(9.0, 10.5, 10.104651162790697)","(19.0, 21.0, 20.2279792746114)","(26.0, 30.0, 29.6)","(7.0, 8.2, 8.085477178423236)","(6.5, 7.8, 7.781021897810219)","(5.0, 5.8, 5.786192468619246)","(26.0, 36.0, 34.96296296296296)","(10.0, 11.0, 10.97979797979798)","(81.0, 120.0, 116.36363636363636)"
04-01-2023 16:15:26.208892,"(81.0, 130.0, 122.0)","(31.0, 46.0, 43.1764705882353)","(8.0, 10.5, 10.181286549707602)","(6.0, 7.4, 7.3915254237288135)","(9.0, 10.5, 10.115819209039548)","(19.0, 21.0, 20.314285714285713)","(26.0, 30.0, 29.90909090909091)","(7.0, 8.2, 8.08)","(6.5, 7.8, 7.754037267080745)","(5.0, 5.8, 5.786192468619246)","(26.0, 36.0, 34.96296296296296)","(10.0, 11.0, 10.97979797979798)","(81.0, 120.0, 116.36363636363636)"
04-01-2023 16:15:28.274380,"(81.0, 130.0, 123.84615384615384)","(31.0, 46.0, 44.08)","(8.0, 10.5, 10.181286549707602)","(6.0, 7.4, 7.489655172413793)","(9.0, 10.5, 10.115819209039548)","(19.0, 21.0, 20.261194029850746)","(26.0, 30.0, 29.90909090909091)","(6.5, 8.2, 8.102439024390243)","(6.5, 7.8, 7.75)","(5.0, 5.8, 5.7874564459930316)","(31.0, 36.0, 35.55555555555556)","(10.0, 11.0, 10.920103092783505)","(81.0, 120.0, 116.36363636363636)"
04-01-2023 16:15:30.278717,"(81.0, 130.0, 123.84615384615384)","(31.0, 46.0, 44.08)","(8.0, 10.5, 10.181286549707602)","(6.0, 7.6, 7.484684684684685)","(9.0, 10.5, 10.115819209039548)","(18.0, 21.0, 20.3125)","(26.0, 30.0, 29.90909090909091)","(6.5, 8.2, 8.13015873015873)","(6.5, 7.8, 7.7327272727272724)","(5.0, 5.8, 5.7874564459930316)","(31.0, 36.0, 35.47826086956522)","(10.0, 11.0, 10.876623376623376)","(81.0, 120.0, 117.5)"
04-01-2023 16:15:32.099921,"(81.0, 130.0, 123.84615384615384)","(31.0, 46.0, 44.08)","(8.0, 10.5, 10.181286549707602)","(6.0, 7.6, 7.488695652173913)","(9.0, 10.5, 10.16)","(18.0, 21.0, 20.320261437908496)","(26.0, 30.0, 29.875)","(6.5, 8.2, 8.14054054054054)","(6.5, 7.8, 7.7327272727272724)","(5.0, 5.8, 5.690553745928339)","(31.0, 36.0, 35.47826086956522)","(10.0, 11.0, 10.905405405405405)","(81.0, 120.0, 117.5)"
04-01-2023 16:15:33.997578,"(81.0, 130.0, 125.55555555555556)","(31.0, 46.0, 44.111111111111114)","(8.0, 10.5, 10.225714285714286)","(6.0, 7.6, 7.552789699570815)","(9.0, 10.5, 10.213080168776372)","(18.0, 21.0, 20.26241134751773)","(26.0, 30.0, 30.542857142857144)","(6.5, 8.2, 7.795604395604395)","(6.5, 7.8, 7.827312775330396)","(5.0, 5.7, 5.775155279503106)","(31.0, 36.0, 35.7)","(10.0, 11.5, 11.063636363636364)","(81.0, 120.0, 118.0)"
04-01-2023 16:15:35.798295,"(81.0, 130.0, 113.33333333333333)","(31.0, 46.0, 44.111111111111114)","(8.0, 10.5, 10.276744186046512)","(6.0, 7.6, 7.552789699570815)","(9.0, 10.5, 10.526785714285714)","(18.0, 21.0, 20.246376811594203)","(26.0, 32.0, 30.542857142857144)","(6.5, 7.8, 7.760360360360361)","(6.5, 8.0, 7.769736842105263)","(5.0, 5.8, 5.784353741496599)","(31.0, 36.0, 35.7)","(10.0, 11.5, 11.119047619047619)","(81.0, 120.0, 117.6470588235294)"
04-01-2023 16:15:37.552879,"(81.0, 120.0, 113.33333333333333)","(31.0, 46.0, 43.94871794871795)","(8.0, 10.5, 10.276744186046512)","(6.0, 7.6, 7.552789699570815)","(9.0, 11.0, 10.60948905109489)","(18.0, 21.0, 19.791666666666668)","(26.0, 32.0, 30.75609756097561)","(6.5, 7.8, 7.78695652173913)","(6.5, 7.8, 7.769736842105263)","(5.0, 5.8, 5.784353741496599)","(31.0, 36.0, 35.7)","(10.0, 11.5, 11.215753424657533)","(81.0, 120.0, 118.0)"
04-01-2023 16:15:39.269121,"(81.0, 120.0, 107.85714285714286)","(31.0, 46.0, 43.94871794871795)","(8.0, 10.5, 10.276744186046512)","(6.0, 7.6, 7.552789699570815)","(9.0, 11.0, 10.546979865771812)","(18.0, 20.0, 20.141176470588235)","(26.0, 32.0, 30.75609756097561)","(6.5, 7.8, 7.78695652173913)","(6.5, 7.8, 7.779166666666667)","(5.0, 5.8, 5.784353741496599)","(31.0, 36.0, 35.7)","(10.0, 11.5, 11.215753424657533)","(81.0, 120.0, 118.0)"
04-01-2023 16:15:41.101722,"(81.0, 110.0, 110.66666666666667)","(31.0, 46.0, 43.94871794871795)","(8.0, 10.5, 10.276744186046512)","(6.0, 7.6, 7.365517241379311)","(9.0, 11.0, 10.609826589595375)","(18.0, 21.0, 20.227272727272727)","(26.0, 32.0, 30.75609756097561)","(6.5, 7.8, 7.759259259259259)","(6.5, 7.8, 7.838961038961039)","(5.0, 5.8, 5.748648648648649)","(31.0, 38.0, 35.888888888888886)","(10.0, 11.5, 11.215753424657533)","(81.0, 120.0, 117.33333333333333)"
04-01-2023 16:15:42.921287,"(81.0, 120.0, 110.66666666666667)","(31.0, 46.0, 43.94871794871795)","(8.0, 10.5, 10.278761061946902)","(6.0, 7.4, 7.36268656716418)","(9.0, 11.0, 10.546979865771812)","(18.0, 21.0, 20.227272727272727)","(26.0, 32.0, 30.75609756097561)","(6.5, 7.8, 7.7648)","(6.5, 8.0, 7.838961038961039)","(5.0, 5.8, 5.780392156862745)","(31.0, 38.0, 36.51428571428571)","(10.0, 11.5, 11.207407407407407)","(81.0, 110.0, 106.66666666666667)"
04-01-2023 16:15:44.843660,"(81.0, 120.0, 110.66666666666667)","(31.0, 46.0, 43.94871794871795)","(8.0, 10.5, 10.278761061946902)","(6.0, 7.4, 7.36268656716418)","(9.0, 11.0, 10.65359477124183)","(18.0, 21.0, 20.227272727272727)","(26.0, 32.0, 30.785714285714285)","(6.5, 7.8, 7.7531914893617015)","(6.5, 8.0, 7.7606557377049175)","(5.0, 5.8, 5.780392156862745)","(31.0, 38.0, 36.51428571428571)","(10.0, 11.5, 11.201438848920864)","(81.0, 110.0, 106.66666666666667)"
04-01-2023 16:15:46.941815,"(81.0, 120.0, 110.66666666666667)","(31.0, 46.0, 43.94871794871795)","(8.0, 10.5, 10.278761061946902)","(6.0, 7.4, 7.3609375)","(9.0, 11.0, 10.78177966101695)","(18.0, 21.0, 20.227272727272727)","(26.0, 32.0, 30.64)","(6.5, 7.8, 7.7531914893617015)","(6.5, 7.8, 7.758974358974359)","(5.0, 5.8, 5.780392156862745)","(31.0, 38.0, 36.51428571428571)","(10.0, 11.5, 11.21985815602837)","(81.0, 110.0, 106.66666666666667)"
04-01-2023 16:15:49.422684,"(81.0, 120.0, 110.66666666666667)","(31.0, 46.0, 43.94871794871795)","(8.0, 10.5, 10.185534591194969)","(6.0, 7.4, 7.4215053763440855)","(9.0, 11.0, 10.772549019607844)","(18.0, 21.0, 19.471698113207548)","(26.0, 32.0, 30.59259259259259)","(6.5, 7.8, 7.7846153846153845)","(6.5, 7.8, 7.647619047619047)","(5.0, 5.9, 5.824603174603174)","(31.0, 38.0, 36.51428571428571)","(10.0, 11.5, 11.201438848920864)","(81.0, 110.0, 106.66666666666667)"
04-01-2023 16:15:51.993044,"(81.0, 120.0, 110.0)","(31.0, 46.0, 44.05714285714286)","(8.0, 10.5, 10.185534591194969)","(6.0, 7.6, 7.506382978723404)","(9.0, 11.0, 10.773622047244094)","(18.0, 19.5, 19.366071428571427)","(26.0, 32.0, 30.4)","(6.5, 7.8, 7.648148148148148)","(6.5, 7.8, 7.683636363636364)","(5.0, 5.9, 5.841772151898734)","(31.0, 38.0, 36.51428571428571)","(10.0, 11.5, 11.204379562043796)","(81.0, 110.0, 106.66666666666667)"
04-01-2023 16:15:54.020784,"(81.0, 120.0, 110.0)","(31.0, 46.0, 44.05714285714286)","(8.0, 10.5, 10.185534591194969)","(6.0, 7.6, 7.512)","(9.0, 11.0, 10.756465517241379)","(18.0, 19.5, 19.40740740740741)","(26.0, 32.0, 30.4)","(6.5, 7.8, 7.6780669144981415)","(6.5, 7.8, 7.660377358490566)","(5.0, 5.9, 5.846153846153846)","(31.0, 38.0, 36.588235294117645)","(10.0, 11.5, 10.946428571428571)","(81.0, 110.0, 106.66666666666667)"
04-01-2023 16:15:55.795659,"(81.0, 120.0, 110.0)","(31.0, 46.0, 44.05714285714286)","(8.0, 10.5, 10.183544303797468)","(6.0, 7.6, 7.531491712707182)","(9.0, 11.0, 10.756465517241379)","(18.0, 19.5, 19.712389380530972)","(26.0, 32.0, 30.565217391304348)","(6.5, 7.8, 7.607843137254902)","(6.5, 7.8, 7.660377358490566)","(5.0, 5.9, 5.847586206896552)","(31.0, 38.0, 36.588235294117645)","(10.0, 11.0, 10.745098039215687)","(71.0, 110.0, 106.66666666666667)"
04-01-2023 16:15:57.580533,"(81.0, 120.0, 110.0)","(31.0, 46.0, 44.05714285714286)","(8.0, 10.5, 10.05521472392638)","(6.0, 7.6, 7.495798319327731)","(9.0, 11.0, 10.724409448818898)","(18.0, 21.0, 20.093457943925234)","(26.0, 32.0, 30.565217391304348)","(6.5, 7.8, 7.663013698630136)","(6.5, 7.8, 7.477570093457944)","(5.0, 5.9, 5.814765100671141)","(31.0, 38.0, 35.629629629629626)","(10.0, 11.0, 10.748175182481752)","(71.0, 110.0, 106.66666666666667)"
04-01-2023 16:15:59.362143,"(81.0, 120.0, 111.11111111111111)","(31.0, 46.0, 43.44)","(8.0, 10.5, 10.053254437869823)","(6.0, 7.6, 7.394782608695652)","(9.0, 11.0, 10.737827715355806)","(18.0, 21.0, 20.15929203539823)","(26.0, 32.0, 30.24)","(6.5, 7.8, 7.672611464968153)","(6.5, 7.6, 7.48298755186722)","(5.0, 5.9, 5.812925170068027)","(31.0, 38.0, 36.95652173913044)","(10.0, 11.0, 10.683035714285714)","(71.0, 110.0, 106.66666666666667)"
