,Friar Away,Chiclett,Stylax,Vevinsky,Emerald Trader,Honorfic,Kerman Rock,Tell Nothin,Belafonte Boy,My Fair Balentine,Paigeys Turn,Patchwork
07-01-2023 19:33:33.902328,"(17.0, 20.0, 19.918518518518518)","(15.0, 17.5, 17.14527027027027)","(5.5, 6.4, 6.2873786407767)","(7.5, 8.6, 8.505347593582888)","(6.5, 7.8, 7.738308457711443)","(16.0, 18.0, 18.01851851851852)","(5.0, 5.6, 5.5549333333333335)","(13.0, 16.0, 15.85)","(91.0, 130.0, 130.9090909090909)","(51.0, 65.0, 55.604395604395606)","(12.0, 12.5, 12.362582781456954)","(10.0, 12.0, 11.852601156069364)"
07-01-2023 19:33:35.370960,"(17.0, 20.0, 19.927152317880793)","(15.0, 17.5, 17.182835820895523)","(5.5, 6.4, 6.300571428571429)","(7.5, 8.6, 8.507086614173229)","(6.5, 7.8, 7.742325581395349)","(16.0, 18.5, 18.002392344497608)","(5.0, 5.6, 5.559448275862069)","(13.0, 16.0, 15.911764705882353)","(91.0, 140.0, 130.9090909090909)","(51.0, 60.0, 55.45454545454545)","(12.0, 12.5, 12.35126582278481)","(10.0, 12.0, 11.85989010989011)"
07-01-2023 19:33:36.966369,"(17.0, 20.0, 19.942708333333332)","(15.0, 17.5, 17.17557251908397)","(5.5, 6.4, 6.179555555555556)","(7.5, 8.6, 8.512592592592593)","(6.5, 7.8, 7.742325581395349)","(16.0, 18.5, 18.014705882352942)","(5.0, 5.6, 5.564328358208955)","(13.0, 16.5, 15.887755102040817)","(91.0, 140.0, 130.9090909090909)","(51.0, 60.0, 55.42553191489362)","(12.0, 12.5, 12.345794392523365)","(10.0, 12.0, 11.85593220338983)"
07-01-2023 19:33:38.481052,"(17.0, 20.0, 19.944444444444443)","(15.0, 17.5, 17.198275862068964)","(5.5, 6.2, 6.1779735682819386)","(7.5, 8.6, 8.483934426229508)","(6.5, 7.8, 7.742325581395349)","(16.0, 18.5, 18.03301886792453)","(5.0, 5.6, 5.597156398104265)","(13.0, 16.5, 16.178571428571427)","(91.0, 140.0, 130.2941176470588)","(51.0, 60.0, 55.656565656565654)","(12.0, 12.5, 12.350162866449512)","(10.0, 12.0, 11.85593220338983)"
07-01-2023 19:33:40.039373,"(17.0, 20.0, 19.952830188679247)","(15.0, 17.5, 17.198275862068964)","(5.5, 6.2, 6.113864306784661)","(7.5, 8.6, 8.377304964539007)","(6.5, 7.8, 7.742990654205607)","(16.0, 18.5, 18.03301886792453)","(5.0, 5.6, 5.597619047619047)","(13.0, 16.5, 16.34375)","(91.0, 140.0, 127.6923076923077)","(51.0, 60.0, 55.78431372549019)","(12.0, 12.5, 12.350162866449512)","(10.0, 12.5, 12.047244094488189)"
07-01-2023 19:33:41.522829,"(17.0, 20.0, 19.952830188679247)","(15.0, 17.5, 17.198275862068964)","(5.5, 6.2, 6.110975609756098)","(7.5, 8.4, 8.362790697674418)","(6.5, 7.8, 7.744339622641509)","(16.0, 18.5, 18.028846153846153)","(5.0, 5.6, 5.597619047619047)","(13.0, 16.5, 16.1864406779661)","(91.0, 130.0, 125.33333333333333)","(51.0, 60.0, 55.78431372549019)","(11.0, 12.5, 12.348534201954397)","(10.0, 12.5, 12.17142857142857)"
07-01-2023 19:33:43.021958,"(17.0, 20.0, 19.952830188679247)","(15.0, 17.5, 17.198275862068964)","(5.5, 6.2, 6.095354523227384)","(7.5, 8.4, 8.362790697674418)","(6.5, 7.8, 7.857142857142857)","(16.0, 18.5, 18.12015503875969)","(5.0, 5.6, 5.5435096153846155)","(13.0, 16.5, 16.1864406779661)","(91.0, 130.0, 124.375)","(51.0, 60.0, 55.78431372549019)","(11.0, 12.5, 12.348534201954397)","(10.0, 12.5, 12.108108108108109)"
07-01-2023 19:33:44.538317,"(17.0, 19.5, 19.38157894736842)","(15.0, 17.5, 17.198275862068964)","(5.5, 6.2, 6.095354523227384)","(7.5, 8.4, 8.362790697674418)","(6.5, 8.0, 7.857142857142857)","(16.0, 18.5, 18.12015503875969)","(5.0, 5.6, 5.5435096153846155)","(13.0, 16.5, 16.1864406779661)","(91.0, 130.0, 124.375)","(51.0, 60.0, 55.78431372549019)","(11.0, 12.5, 12.348534201954397)","(10.0, 12.5, 12.133802816901408)"
07-01-2023 19:33:46.079843,"(17.0, 21.0, 19.86764705882353)","(15.0, 17.5, 17.21311475409836)","(5.5, 6.2, 6.098375870069606)","(7.5, 8.4, 8.367676767676768)","(6.5, 8.0, 7.871287128712871)","(16.0, 18.5, 18.054545454545455)","(5.0, 5.6, 5.545852534562211)","(13.0, 16.5, 16.215384615384615)","(91.0, 130.0, 124.54545454545455)","(51.0, 60.0, 55.8252427184466)","(11.0, 12.5, 12.352848101265822)","(10.0, 12.5, 12.133802816901408)"
07-01-2023 19:33:48.002850,"(17.0, 20.0, 19.594827586206897)","(15.0, 17.5, 17.21311475409836)","(5.5, 6.2, 6.081893004115226)","(7.5, 8.4, 8.369387755102041)","(6.5, 8.0, 7.871287128712871)","(16.0, 18.5, 18.14566929133858)","(5.0, 5.6, 5.548915662650602)","(13.0, 16.5, 16.215384615384615)","(91.0, 130.0, 124.54545454545455)","(51.0, 60.0, 55.8252427184466)","(11.0, 12.5, 12.316225165562914)","(10.0, 12.5, 12.133802816901408)"
07-01-2023 19:33:49.751501,"(17.0, 20.0, 19.594827586206897)","(15.0, 17.5, 17.14364640883978)","(5.5, 6.2, 6.05320197044335)","(7.5, 8.4, 8.369387755102041)","(6.5, 8.0, 7.871287128712871)","(16.0, 18.5, 18.036082474226806)","(5.0, 5.6, 5.549757281553398)","(13.0, 16.5, 16.069767441860463)","(91.0, 130.0, 124.54545454545455)","(51.0, 60.0, 55.57142857142857)","(11.0, 12.5, 12.30130293159609)","(10.0, 12.5, 12.130331753554502)"
07-01-2023 19:33:51.532625,"(17.0, 20.0, 20.102272727272727)","(15.0, 17.5, 17.272108843537413)","(5.5, 6.2, 6.138084632516704)","(7.5, 8.4, 8.43370786516854)","(6.5, 8.0, 8.046067415730336)","(16.0, 18.5, 18.190217391304348)","(5.0, 5.6, 5.104347826086956)","(13.0, 16.5, 16.425)","(91.0, 130.0, 129.2)","(51.0, 60.0, 55.705882352941174)","(11.0, 12.5, 12.636363636363637)","(10.0, 13.0, 12.489626556016598)"
07-01-2023 19:33:53.338011,"(17.0, 21.0, 20.103174603174605)","(15.0, 17.5, 17.242424242424242)","(5.5, 6.2, 6.045138888888889)","(7.5, 8.6, 8.448464163822527)","(6.5, 8.2, 8.228402366863905)","(16.0, 18.5, 18.325925925925926)","(5.0, 5.2, 5.029813664596273)","(13.0, 16.5, 16.444444444444443)","(91.0, 130.0, 126.66666666666666)","(51.0, 60.0, 55.804597701149426)","(11.0, 13.0, 12.70979020979021)","(10.0, 13.0, 12.656)"
07-01-2023 19:33:55.095232,"(17.0, 21.0, 20.107438016528924)","(15.0, 17.5, 17.783653846153847)","(5.5, 6.2, 5.885611510791367)","(7.5, 8.6, 8.449824561403508)","(6.5, 8.4, 8.522)","(16.0, 19.0, 19.426470588235293)","(5.0, 5.1, 4.927106227106227)","(13.0, 16.5, 16.72972972972973)","(91.0, 130.0, 126.66666666666666)","(51.0, 60.0, 55.804597701149426)","(11.0, 13.0, 12.80078125)","(10.0, 13.0, 12.995049504950495)"
07-01-2023 19:33:56.677979,"(17.0, 21.0, 20.107438016528924)","(15.0, 18.0, 17.783653846153847)","(5.5, 5.9, 5.890909090909091)","(7.5, 8.6, 8.449824561403508)","(6.5, 8.6, 8.894400000000001)","(16.0, 19.5, 19.263636363636362)","(5.0, 5.0, 4.864661654135339)","(13.0, 17.0, 16.72972972972973)","(91.0, 130.0, 126.66666666666666)","(51.0, 60.0, 55.804597701149426)","(12.0, 13.0, 12.799618320610687)","(10.0, 13.5, 12.890625)"
07-01-2023 19:33:58.277783,"(17.0, 21.0, 20.041666666666668)","(15.0, 18.0, 17.783653846153847)","(5.5, 6.0, 5.929333333333334)","(7.5, 8.6, 8.449824561403508)","(6.5, 9.0, 8.892913385826771)","(16.0, 19.5, 19.258928571428573)","(4.8, 4.9, 4.8665)","(13.0, 17.0, 16.753731343283583)","(91.0, 130.0, 127.85714285714286)","(51.0, 60.0, 55.875)","(12.0, 13.0, 12.802023121387283)","(10.0, 13.5, 12.920168067226891)"
07-01-2023 19:33:59.849790,"(17.0, 21.0, 20.041666666666668)","(15.0, 18.0, 17.783653846153847)","(5.5, 6.0, 5.929333333333334)","(7.5, 8.6, 8.449295774647888)","(6.5, 9.0, 8.922105263157896)","(16.0, 19.5, 19.25438596491228)","(4.8, 4.9, 4.895710059171598)","(13.0, 17.5, 16.8)","(91.0, 130.0, 128.33333333333334)","(51.0, 60.0, 55.875)","(12.0, 13.0, 12.800578034682081)","(10.0, 13.5, 12.791411042944786)"
07-01-2023 19:34:01.401898,"(17.0, 20.0, 19.852941176470587)","(15.0, 17.5, 17.191860465116278)","(5.5, 6.2, 6.003125)","(7.5, 8.6, 8.448109965635739)","(6.5, 9.0, 8.89913043478261)","(16.0, 19.5, 19.12162162162162)","(4.8, 4.9, 4.892037470725995)","(13.0, 17.0, 16.877551020408163)","(91.0, 130.0, 126.92307692307692)","(51.0, 60.0, 55.875)","(12.0, 13.0, 12.801169590643275)","(10.0, 13.0, 12.784431137724551)"
07-01-2023 19:34:02.961840,"(17.0, 20.0, 19.84375)","(15.0, 17.5, 17.21195652173913)","(5.5, 6.2, 6.018837675350701)","(7.5, 8.6, 8.454125412541254)","(7.0, 9.0, 8.909375)","(17.0, 19.5, 19.166666666666668)","(4.8, 4.9, 4.884426229508197)","(13.0, 17.0, 16.765625)","(91.0, 130.0, 125.23809523809524)","(51.0, 60.0, 55.90909090909091)","(12.0, 13.0, 13.077625570776256)","(10.0, 13.0, 12.793103448275861)"
07-01-2023 19:34:04.495397,"(17.0, 20.0, 19.583333333333332)","(15.0, 17.5, 16.850574712643677)","(5.5, 6.2, 6.039642857142857)","(7.5, 8.6, 8.46188679245283)","(7.0, 9.0, 8.924675324675325)","(17.0, 19.5, 18.01741293532338)","(4.8, 4.9, 4.895171026156942)","(13.0, 17.0, 16.761904761904763)","(91.0, 130.0, 125.0)","(51.0, 60.0, 55.90909090909091)","(12.0, 13.5, 13.085152838427948)","(10.0, 13.0, 12.793103448275861)"
07-01-2023 19:34:06.046709,"(17.0, 20.0, 19.583333333333332)","(15.0, 17.0, 16.850574712643677)","(5.5, 6.2, 6.039642857142857)","(7.5, 8.6, 8.46188679245283)","(7.0, 9.0, 8.704273504273505)","(16.0, 18.5, 17.933823529411764)","(4.8, 4.9, 4.953676470588236)","(13.0, 17.0, 16.738095238095237)","(91.0, 130.0, 125.0)","(51.0, 60.0, 56.25)","(12.0, 13.5, 13.225296442687746)","(10.0, 13.0, 12.92578125)"
07-01-2023 19:34:07.609015,"(17.0, 20.0, 19.59375)","(15.0, 17.0, 16.870786516853933)","(5.5, 6.2, 6.0927152317880795)","(7.5, 8.6, 8.49266862170088)","(7.0, 8.8, 8.695327102803738)","(16.0, 18.0, 17.893103448275863)","(4.8, 5.0, 4.984183006535948)","(13.0, 17.0, 16.639344262295083)","(91.0, 130.0, 119.28571428571429)","(51.0, 60.0, 56.25)","(12.0, 13.5, 13.225296442687746)","(10.0, 13.0, 12.85483870967742)"
07-01-2023 19:34:09.064032,"(17.0, 19.5, 19.425925925925927)","(15.0, 17.0, 16.958904109589042)","(5.5, 6.2, 6.106428571428571)","(7.5, 8.6, 8.504188481675392)","(7.0, 8.8, 8.495135135135135)","(16.0, 18.0, 17.92222222222222)","(4.8, 5.1, 5.021174377224199)","(13.0, 17.0, 16.59259259259259)","(91.0, 120.0, 121.25)","(51.0, 60.0, 56.470588235294116)","(12.0, 13.5, 13.251785714285715)","(10.0, 13.0, 12.902439024390244)"
07-01-2023 19:34:10.521835,"(17.0, 20.0, 19.425925925925927)","(15.0, 17.0, 16.958904109589042)","(5.5, 6.2, 6.078849407783418)","(7.5, 8.6, 8.505134474327628)","(7.0, 8.6, 8.501020408163265)","(16.0, 18.0, 18.31111111111111)","(4.8, 5.1, 5.064756446991404)","(13.0, 17.0, 16.53968253968254)","(91.0, 130.0, 121.42857142857143)","(51.0, 60.0, 56.57142857142857)","(12.0, 13.5, 13.271929824561404)","(10.0, 13.0, 12.948979591836734)"
07-01-2023 19:34:12.040938,"(17.0, 18.5, 18.096938775510203)","(15.0, 17.5, 17.20285714285714)","(5.5, 6.2, 6.096703296703296)","(7.5, 8.6, 8.534426229508197)","(7.0, 8.6, 8.535177865612647)","(16.0, 18.5, 18.329268292682926)","(4.8, 5.1, 5.08804664723032)","(13.0, 17.0, 16.81168831168831)","(91.0, 130.0, 119.33333333333333)","(51.0, 60.0, 56.71052631578947)","(12.0, 13.5, 13.303625377643504)","(10.0, 13.0, 12.988304093567251)"
07-01-2023 19:34:13.580599,"(17.0, 18.5, 18.096938775510203)","(15.0, 17.5, 17.20285714285714)","(5.5, 6.2, 6.096703296703296)","(7.5, 8.6, 8.547938144329898)","(7.0, 8.6, 8.428292682926829)","(16.0, 18.5, 18.428571428571427)","(4.8, 5.1, 5.087066246056782)","(13.0, 17.0, 16.81168831168831)","(91.0, 130.0, 119.33333333333333)","(51.0, 60.0, 56.71052631578947)","(12.0, 13.5, 13.303625377643504)","(10.0, 13.0, 12.987951807228916)"
07-01-2023 19:34:15.166781,"(17.0, 18.0, 17.689655172413794)","(15.0, 17.5, 17.20285714285714)","(5.5, 6.2, 6.103988183161005)","(7.5, 8.6, 8.547938144329898)","(7.0, 8.6, 8.210191082802547)","(16.0, 18.5, 18.428571428571427)","(4.8, 5.1, 5.068064118372379)","(13.0, 17.0, 16.904411764705884)","(91.0, 130.0, 119.33333333333333)","(51.0, 60.0, 56.666666666666664)","(12.0, 13.5, 13.29816513761468)","(10.0, 13.0, 12.967065868263473)"
07-01-2023 19:34:16.731301,"(17.0, 18.0, 17.689655172413794)","(15.0, 17.5, 17.17401960784314)","(5.5, 6.2, 6.100570125427594)","(7.5, 8.6, 8.577714285714286)","(7.0, 8.4, 8.21125)","(16.0, 18.5, 18.60810810810811)","(4.8, 5.1, 5.056946564885496)","(13.0, 17.0, 17.133802816901408)","(91.0, 130.0, 120.0)","(51.0, 60.0, 56.92913385826772)","(12.0, 13.5, 13.32484076433121)","(10.0, 13.0, 13.067039106145252)"
07-01-2023 19:34:18.367045,"(17.0, 18.5, 19.596491228070175)","(15.0, 17.5, 17.21212121212121)","(5.5, 6.2, 6.10068493150685)","(7.5, 8.6, 8.618918918918919)","(7.0, 8.4, 7.95531914893617)","(16.0, 19.0, 18.67032967032967)","(4.8, 5.1, 5.060448807854137)","(13.0, 17.5, 17.066666666666666)","(91.0, 130.0, 122.3076923076923)","(51.0, 60.0, 56.92913385826772)","(12.0, 13.5, 13.290633608815426)","(10.0, 13.5, 13.115819209039548)"
07-01-2023 19:34:20.041493,"(16.0, 20.0, 19.623417721518987)","(15.0, 17.5, 17.264204545454547)","(5.5, 6.2, 5.962871287128713)","(7.5, 8.8, 8.657950530035336)","(7.0, 8.0, 7.850955414012739)","(16.0, 19.0, 18.594594594594593)","(4.8, 5.1, 5.060195530726257)","(13.0, 17.5, 17.058333333333334)","(91.0, 130.0, 122.3076923076923)","(51.0, 60.0, 56.53508771929825)","(12.0, 13.5, 13.327731092436975)","(10.0, 13.5, 13.12202380952381)"
07-01-2023 19:34:21.755787,"(16.0, 21.0, 20.06896551724138)","(15.0, 17.5, 17.26)","(5.5, 6.0, 5.904147465437789)","(7.5, 8.8, 8.670943396226415)","(7.0, 8.0, 7.793827160493827)","(16.0, 19.0, 18.75609756097561)","(4.8, 5.1, 5.066440217391304)","(13.0, 17.5, 17.1046511627907)","(91.0, 130.0, 121.81818181818181)","(51.0, 60.0, 56.63716814159292)","(12.0, 13.5, 13.344729344729345)","(10.0, 13.5, 13.125984251968504)"
07-01-2023 19:34:23.406157,"(16.0, 21.0, 20.05185185185185)","(15.0, 17.5, 17.30392156862745)","(5.5, 6.0, 5.7889867841409695)","(7.5, 8.8, 8.69453125)","(7.0, 8.0, 7.819148936170213)","(16.0, 19.0, 18.62857142857143)","(4.8, 5.1, 4.967340067340068)","(13.0, 17.5, 17.38157894736842)","(91.0, 130.0, 124.16666666666667)","(51.0, 60.0, 56.89655172413793)","(12.0, 13.5, 13.40566037735849)","(10.0, 13.5, 13.236842105263158)"
07-01-2023 19:34:25.029296,"(17.0, 21.0, 20.050314465408807)","(15.0, 17.5, 17.387096774193548)","(5.5, 5.8, 5.877027027027027)","(7.5, 8.8, 8.715942028985507)","(7.0, 8.0, 7.790909090909091)","(16.0, 19.0, 18.83)","(4.8, 5.0, 4.987015945330296)","(13.0, 17.5, 17.543478260869566)","(91.0, 130.0, 121.11111111111111)","(51.0, 60.0, 56.90298507462686)","(12.0, 13.5, 13.49084249084249)","(10.0, 13.5, 13.454545454545455)"
07-01-2023 19:34:26.605078,"(17.0, 21.0, 20.142857142857142)","(15.0, 17.5, 17.211320754716983)","(5.5, 5.9, 5.897826086956522)","(7.5, 8.8, 8.73053892215569)","(7.0, 7.8, 7.877611940298507)","(16.0, 19.0, 18.96825396825397)","(4.8, 5.0, 4.9628664495114005)","(13.0, 18.0, 17.389705882352942)","(91.0, 130.0, 126.0)","(51.0, 60.0, 57.05673758865248)","(12.0, 13.5, 13.49185667752443)","(10.0, 13.5, 13.401639344262295)"
07-01-2023 19:34:28.177385,"(17.0, 21.0, 20.142857142857142)","(15.0, 17.5, 17.211320754716983)","(5.5, 5.9, 5.897826086956522)","(7.5, 8.8, 8.73053892215569)","(7.0, 8.0, 7.877611940298507)","(16.0, 19.0, 18.96825396825397)","(4.8, 5.0, 4.9628664495114005)","(13.0, 17.5, 17.389705882352942)","(91.0, 130.0, 126.0)","(51.0, 60.0, 57.05673758865248)","(12.0, 13.5, 13.49185667752443)","(10.0, 13.5, 13.401639344262295)"
07-01-2023 19:34:29.719407,"(17.0, 21.0, 20.07734806629834)","(15.0, 17.5, 17.2)","(5.5, 5.9, 5.853191489361702)","(7.5, 8.8, 8.729268292682928)","(7.0, 8.0, 7.841290322580645)","(16.0, 19.5, 19.424242424242426)","(4.6, 5.0, 4.982302771855011)","(13.0, 17.5, 17.372881355932204)","(91.0, 130.0, 126.0)","(51.0, 60.0, 57.05673758865248)","(12.0, 14.0, 13.615062761506277)","(10.0, 13.5, 13.398843930635838)"
07-01-2023 19:34:31.510356,"(17.0, 21.0, 20.16)","(15.0, 17.5, 17.237113402061855)","(5.5, 5.9, 5.849608355091384)","(7.5, 8.8, 8.7832)","(7.0, 7.8, 7.639759036144578)","(16.0, 19.5, 19.345454545454544)","(4.6, 5.1, 5.025384615384615)","(13.0, 18.0, 17.746031746031747)","(91.0, 130.0, 127.22222222222223)","(51.0, 60.0, 57.34177215189874)","(12.0, 14.0, 13.618951612903226)","(10.0, 13.5, 13.308641975308642)"
07-01-2023 19:34:33.226935,"(17.0, 21.0, 20.16)","(15.0, 17.5, 17.192200557103064)","(5.5, 5.9, 5.856547619047619)","(7.5, 8.8, 8.843678160919541)","(7.0, 7.8, 7.626666666666666)","(16.0, 19.5, 19.345454545454544)","(4.6, 5.1, 5.022395833333333)","(13.0, 18.0, 17.703703703703702)","(91.0, 130.0, 127.22222222222223)","(51.0, 60.0, 57.18934911242604)","(12.0, 14.0, 13.351635514018692)","(10.0, 13.5, 13.28014184397163)"
07-01-2023 19:34:35.116337,"(17.0, 21.0, 20.34375)","(15.0, 17.5, 17.2475884244373)","(5.5, 5.9, 5.682258064516129)","(7.5, 9.0, 8.841553398058252)","(7.0, 7.8, 7.6692682926829265)","(16.0, 19.5, 19.394736842105264)","(4.6, 5.1, 5.012954186413902)","(13.0, 18.0, 17.640449438202246)","(91.0, 130.0, 128.42105263157896)","(51.0, 60.0, 57.270114942528735)","(12.0, 13.5, 13.427455357142858)","(11.0, 13.5, 13.297385620915033)"
07-01-2023 19:34:37.013308,"(17.0, 21.0, 20.394927536231883)","(15.0, 17.5, 16.94927536231884)","(5.5, 5.7, 5.73121387283237)","(7.5, 9.0, 8.916216216216217)","(7.0, 7.8, 7.692181069958847)","(16.0, 19.5, 19.472972972972972)","(4.6, 5.1, 4.968741355463347)","(13.0, 18.0, 17.733050847457626)","(91.0, 130.0, 129.5)","(51.0, 60.0, 57.43016759776536)","(12.0, 13.5, 13.464891041162227)","(11.0, 13.5, 13.263565891472869)"
07-01-2023 19:34:38.661966,"(17.0, 21.0, 20.471571906354516)","(15.0, 17.0, 17.098214285714285)","(5.5, 5.8, 5.584541062801932)","(7.5, 9.0, 8.940804597701149)","(7.0, 7.8, 7.868896321070234)","(16.0, 19.5, 18.88144329896907)","(4.6, 5.0, 4.974273858921162)","(13.0, 18.0, 17.82051282051282)","(91.0, 130.0, 131.42857142857142)","(51.0, 60.0, 57.592592592592595)","(12.0, 13.5, 13.39295039164491)","(11.0, 13.5, 13.31132075471698)"
07-01-2023 19:34:40.193712,"(17.0, 21.0, 20.63799283154122)","(15.0, 17.5, 17.08936170212766)","(5.5, 5.6, 5.730202578268877)","(7.5, 9.0, 9.229383886255924)","(7.0, 8.0, 8.266265060240963)","(16.0, 19.0, 17.40909090909091)","(4.6, 5.0, 4.999584199584199)","(13.0, 18.0, 17.416666666666668)","(91.0, 140.0, 140.58823529411765)","(51.0, 60.0, 50.298507462686565)","(12.0, 13.5, 13.433534743202417)","(11.0, 13.5, 13.296296296296296)"
07-01-2023 19:34:41.789030,"(17.0, 21.0, 20.51010101010101)","(15.0, 17.5, 17.091101694915253)","(5.5, 5.8, 5.6567567567567565)","(7.5, 9.4, 9.259915611814346)","(7.0, 8.4, 8.280281690140844)","(16.0, 17.5, 17.25)","(4.6, 5.0, 4.998674821610601)","(13.0, 17.5, 17.733333333333334)","(91.0, 150.0, 141.11111111111111)","(51.0, 55.0, 48.43076923076923)","(12.0, 13.5, 13.4484375)","(11.0, 13.5, 13.340425531914894)"
07-01-2023 19:34:43.328435,"(17.0, 21.0, 20.51010101010101)","(15.0, 17.5, 16.901162790697676)","(5.0, 5.7, 5.679047619047619)","(7.5, 9.4, 9.273563218390803)","(7.0, 8.4, 8.183582089552239)","(17.0, 17.5, 17.333333333333332)","(4.6, 5.1, 5.001994301994302)","(14.0, 18.0, 17.821428571428573)","(91.0, 150.0, 142.0)","(51.0, 55.0, 48.70886075949367)","(12.0, 13.5, 13.452586206896552)","(11.0, 13.5, 13.25)"
07-01-2023 19:34:44.831468,"(17.0, 21.0, 20.553398058252426)","(15.0, 17.0, 16.901162790697676)","(5.0, 5.7, 5.563157894736842)","(7.5, 9.4, 9.247222222222222)","(7.0, 8.2, 8.225)","(17.0, 17.5, 17.204545454545453)","(4.6, 5.1, 5.028543689320388)","(14.0, 18.0, 17.58823529411765)","(91.0, 150.0, 142.0)","(51.0, 55.0, 50.38961038961039)","(12.0, 13.5, 13.453890489913544)","(11.0, 13.5, 13.226086956521739)"
07-01-2023 19:34:46.422471,"(17.0, 21.0, 20.57075471698113)","(15.0, 17.0, 16.74621212121212)","(5.0, 5.6, 5.550261780104712)","(7.5, 9.4, 9.264615384615384)","(7.0, 8.4, 8.384873949579832)","(16.0, 17.5, 17.337209302325583)","(4.6, 5.1, 4.9818791946308725)","(14.0, 18.0, 17.87037037037037)","(91.0, 150.0, 136.1904761904762)","(51.0, 55.0, 50.64356435643565)","(12.0, 13.5, 13.386029411764707)","(11.0, 13.5, 13.253205128205128)"
07-01-2023 19:34:48.092585,"(17.0, 21.0, 20.57075471698113)","(15.0, 17.5, 16.74621212121212)","(5.0, 5.6, 5.6198473282442745)","(7.5, 9.4, 9.272)","(7.0, 8.4, 8.434437086092716)","(16.0, 17.5, 17.263736263736263)","(4.6, 5.0, 4.934905660377359)","(14.0, 18.0, 17.73076923076923)","(91.0, 140.0, 136.36363636363637)","(51.0, 55.0, 50.64356435643565)","(12.0, 13.5, 13.384160756501181)","(11.0, 13.5, 13.253205128205128)"
07-01-2023 19:34:49.643746,"(17.0, 21.0, 20.591549295774648)","(15.0, 17.0, 16.878947368421052)","(5.0, 5.7, 5.6198473282442745)","(7.5, 9.4, 9.272)","(7.0, 8.6, 8.434437086092716)","(16.0, 18.0, 17.18421052631579)","(4.6, 5.0, 4.867203682393556)","(14.0, 18.0, 17.865384615384617)","(91.0, 140.0, 136.66666666666666)","(51.0, 55.0, 50.88785046728972)","(12.0, 13.5, 13.389887640449437)","(11.0, 13.5, 13.272727272727273)"
07-01-2023 19:34:51.246710,"(17.0, 21.0, 20.739795918367346)","(15.0, 17.0, 16.834532374100718)","(5.0, 5.7, 5.64389721627409)","(7.5, 9.4, 9.26865671641791)","(7.0, 8.6, 8.52079207920792)","(16.0, 18.0, 17.297752808988765)","(4.6, 4.9, 4.866809881847476)","(14.0, 18.0, 17.766666666666666)","(91.0, 140.0, 137.6)","(51.0, 55.0, 51.10576923076923)","(12.0, 13.5, 13.358283433133732)","(11.0, 13.5, 13.296511627906977)"
07-01-2023 19:34:52.722022,"(17.0, 21.0, 20.68695652173913)","(15.0, 17.0, 16.786184210526315)","(5.0, 5.7, 5.712156862745098)","(7.5, 9.4, 9.272142857142857)","(7.0, 8.6, 8.523478260869565)","(16.0, 17.5, 17.29)","(4.6, 4.9, 4.88804347826087)","(14.0, 18.0, 17.794871794871796)","(91.0, 140.0, 137.69230769230768)","(51.0, 55.0, 51.32743362831859)","(12.0, 13.5, 13.356858846918488)","(11.0, 13.5, 13.233333333333333)"
07-01-2023 19:34:54.102068,"(17.0, 21.0, 20.68695652173913)","(15.0, 17.0, 16.786184210526315)","(5.0, 5.8, 5.712156862745098)","(7.5, 9.4, 9.272142857142857)","(7.0, 8.6, 8.52566371681416)","(16.0, 17.5, 17.2972972972973)","(4.6, 4.9, 4.891205673758866)","(14.0, 18.0, 17.703703703703702)","(91.0, 140.0, 137.69230769230768)","(51.0, 55.0, 51.32743362831859)","(12.0, 13.5, 13.357988165680473)","(11.0, 13.5, 13.2)"
07-01-2023 19:34:55.501012,"(17.0, 21.0, 20.684210526315788)","(15.0, 17.0, 16.77112676056338)","(5.0, 5.8, 5.673381294964028)","(7.5, 9.4, 9.25327868852459)","(7.0, 8.6, 8.526315789473683)","(16.0, 17.5, 17.310126582278482)","(4.6, 4.9, 4.9055749128919865)","(14.0, 18.0, 17.483606557377048)","(91.0, 140.0, 134.54545454545453)","(51.0, 55.0, 51.04761904761905)","(12.0, 13.5, 13.359649122807017)","(11.0, 13.5, 13.188888888888888)"
07-01-2023 19:34:56.941364,"(17.0, 21.0, 20.636363636363637)","(15.0, 17.0, 16.80421686746988)","(5.0, 5.8, 5.724416517055656)","(7.5, 9.4, 9.270758122743683)","(7.0, 8.6, 8.398340248962656)","(16.0, 17.5, 17.479338842975206)","(4.6, 5.0, 4.87274379164143)","(14.0, 17.5, 17.391752577319586)","(91.0, 140.0, 133.33333333333334)","(51.0, 55.0, 51.452991452991455)","(12.0, 13.5, 13.408163265306122)","(11.0, 13.5, 13.251724137931035)"
