,Not Even Owl,Big Time Taniwha,Big Time Raider,Oscars Reality,Big Time Roman,Allegro Smudge
04-01-2023 11:10:35.631766,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:36.559944,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:37.498371,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:38.424822,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:39.359499,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:40.308722,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:41.223124,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.6)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:42.142377,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.5, 3.6)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:43.023500,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.5, 3.6)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:43.927468,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.5, 3.6)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:44.799611,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.5, 3.6)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:45.693207,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.5, 3.9583333333333335)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:46.600448,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.5, 3.9583333333333335)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:47.482388,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.4, 4.208)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:48.391848,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 5.050000000000001)","(26.0, 250.0, 212.0)","(3.2, 4.4, 4.208)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:49.284044,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 5.050000000000001)","(26.0, 250.0, 212.0)","(3.2, 4.4, 4.208)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:50.202196,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 5.0600000000000005)","(26.0, 250.0, 212.0)","(3.2, 4.4, 4.208)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:51.122487,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 5.0600000000000005)","(26.0, 250.0, 212.0)","(3.2, 4.4, 4.208)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:52.054150,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 5.0600000000000005)","(26.0, 250.0, 212.0)","(3.2, 4.4, 4.208)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:52.990437,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 5.0600000000000005)","(26.0, 250.0, 212.0)","(3.2, 4.4, 4.208)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:53.883571,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 5.0600000000000005)","(26.0, 250.0, 212.0)","(3.2, 4.4, 4.208)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:54.793817,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 5.0600000000000005)","(26.0, 250.0, 212.0)","(3.2, 4.4, 4.208)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:55.689546,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 5.0600000000000005)","(26.0, 250.0, 212.0)","(3.2, 4.4, 4.208)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:56.596917,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 5.0600000000000005)","(26.0, 250.0, 212.0)","(3.2, 4.4, 4.208)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:57.481502,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 5.0600000000000005)","(26.0, 250.0, 212.0)","(3.2, 4.4, 4.208)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:58.372094,"(3.6, 5.5, 4.088235294117647)","(10.0, 24.0, 16.7)","(3.7, 5.4, 5.0600000000000005)","(26.0, 250.0, 212.0)","(3.2, 4.4, 4.208)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:59.229566,"(3.6, 5.5, 4.088235294117647)","(10.0, 24.0, 16.7)","(3.7, 5.4, 5.0600000000000005)","(26.0, 250.0, 212.0)","(3.2, 4.4, 4.208)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:00.084123,"(3.6, 7.2, 5.8125)","(10.0, 24.0, 16.7)","(3.7, 5.4, 4.692857142857143)","(26.0, 250.0, 212.0)","(3.2, 4.4, 4.208)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:00.926497,"(3.6, 7.0, 5.090909090909091)","(10.0, 24.0, 16.7)","(3.7, 5.4, 4.692857142857143)","(26.0, 250.0, 212.0)","(3.2, 4.4, 4.208)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:01.802065,"(3.6, 7.0, 5.090909090909091)","(10.0, 24.0, 16.7)","(3.7, 5.4, 4.692857142857143)","(26.0, 250.0, 212.0)","(3.2, 4.4, 4.208)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:02.669626,"(3.6, 7.0, 5.090909090909091)","(10.0, 24.0, 16.7)","(3.7, 5.4, 4.692857142857143)","(26.0, 250.0, 212.0)","(3.2, 4.4, 4.208)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:03.580244,"(3.6, 7.0, 5.090909090909091)","(10.0, 24.0, 16.7)","(3.7, 5.4, 4.692857142857143)","(26.0, 250.0, 212.0)","(3.2, 4.4, 4.208)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:04.648666,"(3.6, 7.0, 5.090909090909091)","(10.0, 24.0, 16.7)","(3.7, 5.4, 4.692857142857143)","(26.0, 250.0, 212.0)","(3.2, 4.4, 4.208)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:05.722509,"(3.6, 7.0, 5.090909090909091)","(10.0, 24.0, 16.7)","(3.7, 5.4, 4.692857142857143)","(26.0, 250.0, 212.0)","(3.2, 4.4, 4.208)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:06.761991,"(3.6, 7.0, 5.090909090909091)","(10.0, 24.0, 16.7)","(3.7, 5.4, 4.692857142857143)","(26.0, 250.0, 212.0)","(3.2, 4.4, 4.208)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:07.822572,"(3.6, 7.0, 5.090909090909091)","(10.0, 24.0, 16.7)","(3.7, 5.4, 4.692857142857143)","(26.0, 250.0, 212.0)","(3.2, 4.4, 4.208)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:08.910596,"(3.6, 7.0, 5.090909090909091)","(10.0, 24.0, 16.7)","(3.7, 5.4, 4.692857142857143)","(26.0, 250.0, 212.0)","(3.2, 4.4, 4.208)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:10.005284,"(3.6, 6.8, 4.470588235294118)","(10.0, 25.0, 17.2)","(3.7, 5.4, 4.692857142857143)","(26.0, 250.0, 212.0)","(3.2, 4.4, 4.208)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:11.031960,"(3.6, 6.8, 5.0)","(10.0, 25.0, 17.2)","(3.7, 5.4, 4.75)","(26.0, 250.0, 212.0)","(3.2, 4.4, 4.425)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:12.048694,"(3.6, 6.8, 6.276923076923077)","(10.0, 25.0, 17.2)","(3.7, 5.5, 4.75)","(26.0, 250.0, 212.0)","(3.2, 4.6, 4.425)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:13.025762,"(3.6, 6.8, 5.742105263157895)","(10.0, 25.0, 17.2)","(3.7, 5.5, 4.75)","(26.0, 250.0, 235.75)","(3.2, 4.6, 4.5625)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:14.046476,"(3.6, 6.8, 6.055555555555555)","(10.0, 25.0, 17.2)","(3.7, 5.5, 4.75)","(26.0, 250.0, 235.75)","(3.2, 4.6, 4.5625)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:15.034851,"(3.6, 6.8, 6.055555555555555)","(10.0, 25.0, 17.2)","(3.7, 5.5, 4.75)","(26.0, 250.0, 235.75)","(3.2, 4.6, 4.5625)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:16.017472,"(3.6, 6.8, 6.055555555555555)","(10.0, 25.0, 17.2)","(3.7, 5.5, 4.75)","(26.0, 250.0, 235.75)","(3.2, 4.6, 4.5625)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:17.008681,"(3.6, 6.8, 6.309756097560975)","(10.0, 25.0, 17.2)","(3.7, 5.5, 4.75)","(26.0, 250.0, 235.75)","(3.2, 4.6, 4.5625)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:18.061482,"(3.6, 6.8, 6.309756097560975)","(10.0, 25.0, 17.2)","(3.7, 5.5, 5.0625)","(26.0, 250.0, 235.75)","(3.2, 4.6, 4.5625)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:19.009753,"(3.6, 6.8, 6.309756097560975)","(10.0, 25.0, 17.2)","(3.7, 5.5, 5.0625)","(26.0, 250.0, 235.75)","(3.2, 4.6, 4.5625)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:19.949504,"(3.6, 6.8, 6.389795918367346)","(10.0, 25.0, 17.2)","(3.7, 4.7, 4.32)","(26.0, 250.0, 235.75)","(3.2, 4.6, 4.5625)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:20.875353,"(3.6, 6.8, 6.389795918367346)","(10.0, 25.0, 17.2)","(3.7, 4.7, 4.32)","(26.0, 250.0, 235.75)","(3.2, 4.6, 4.5625)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:21.938416,"(3.6, 6.8, 6.389795918367346)","(10.0, 25.0, 17.2)","(3.7, 4.7, 4.32)","(26.0, 330.0, 253.0)","(3.2, 4.6, 4.5625)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:22.955852,"(3.6, 6.8, 6.389795918367346)","(10.0, 25.0, 17.2)","(3.7, 4.7, 4.32)","(26.0, 330.0, 244.6)","(3.2, 4.6, 4.771428571428571)","(3.6, 5.2, 4.938461538461539)"
04-01-2023 11:11:23.922923,"(3.6, 6.8, 6.309756097560975)","(10.0, 25.0, 17.2)","(3.7, 4.7, 4.32)","(26.0, 300.0, 244.6)","(3.2, 5.0, 4.70952380952381)","(3.6, 5.2, 4.938461538461539)"
04-01-2023 11:11:24.827090,"(3.6, 6.8, 6.309756097560975)","(10.0, 25.0, 17.2)","(3.7, 4.7, 4.32)","(26.0, 300.0, 244.6)","(3.2, 4.9, 4.70952380952381)","(3.6, 5.2, 4.938461538461539)"
04-01-2023 11:11:25.718480,"(3.6, 6.8, 6.309756097560975)","(10.0, 25.0, 17.2)","(3.7, 4.7, 4.32)","(26.0, 300.0, 244.6)","(3.2, 4.9, 4.70952380952381)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:26.634813,"(3.6, 6.8, 6.309756097560975)","(10.0, 25.0, 17.2)","(3.7, 4.7, 4.32)","(26.0, 300.0, 244.6)","(3.2, 4.9, 4.70952380952381)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:27.542218,"(3.6, 6.8, 6.055555555555555)","(10.0, 25.0, 17.2)","(3.7, 4.7, 4.32)","(26.0, 300.0, 244.6)","(3.2, 4.9, 4.70952380952381)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:28.447965,"(3.6, 6.8, 6.055555555555555)","(10.0, 25.0, 17.2)","(3.7, 4.7, 4.32)","(26.0, 300.0, 244.6)","(3.2, 4.9, 4.70952380952381)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:29.344754,"(3.6, 6.8, 6.055555555555555)","(10.0, 25.0, 17.2)","(3.7, 5.5, 5.0625)","(26.0, 300.0, 244.6)","(3.2, 4.9, 4.70952380952381)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:30.231919,"(3.6, 6.8, 6.055555555555555)","(10.0, 25.0, 17.2)","(3.7, 5.5, 5.0625)","(26.0, 300.0, 244.6)","(3.2, 4.9, 4.70952380952381)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:31.144254,"(3.6, 6.8, 6.055555555555555)","(10.0, 25.0, 17.2)","(3.7, 5.5, 5.0625)","(26.0, 300.0, 244.6)","(3.2, 4.9, 4.70952380952381)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:32.063532,"(3.6, 6.8, 6.055555555555555)","(10.0, 25.0, 17.2)","(3.7, 5.5, 5.0625)","(26.0, 300.0, 244.6)","(3.2, 4.9, 4.771428571428571)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:32.976430,"(3.6, 6.8, 6.055555555555555)","(10.0, 25.0, 17.2)","(3.7, 5.5, 5.0625)","(26.0, 300.0, 146.11111111111111)","(3.2, 5.0, 4.771428571428571)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:33.899986,"(3.6, 6.8, 6.055555555555555)","(10.0, 25.0, 17.2)","(3.7, 5.5, 5.0625)","(26.0, 250.0, 123.88888888888889)","(3.2, 5.0, 4.771428571428571)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:34.811788,"(3.6, 6.8, 6.055555555555555)","(10.0, 25.0, 17.2)","(3.7, 5.5, 5.0625)","(26.0, 250.0, 123.88888888888889)","(3.2, 5.0, 4.771428571428571)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:35.716061,"(3.6, 6.8, 5.795)","(10.0, 25.0, 17.2)","(3.7, 5.5, 5.0625)","(26.0, 250.0, 123.88888888888889)","(3.2, 5.0, 4.771428571428571)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:36.654493,"(3.6, 6.8, 5.795)","(10.0, 25.0, 17.2)","(3.7, 5.5, 5.0625)","(26.0, 250.0, 123.88888888888889)","(3.2, 5.0, 4.771428571428571)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:37.586163,"(3.6, 6.8, 5.795)","(10.0, 25.0, 17.2)","(3.7, 5.5, 5.0625)","(26.0, 250.0, 123.88888888888889)","(3.2, 5.0, 4.771428571428571)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:38.523727,"(3.6, 6.8, 5.795)","(10.0, 25.0, 17.2)","(3.7, 5.5, 5.0625)","(26.0, 250.0, 123.88888888888889)","(3.2, 5.0, 4.771428571428571)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:39.440062,"(3.6, 6.8, 5.795)","(10.0, 25.0, 17.2)","(3.7, 5.5, 5.0625)","(26.0, 250.0, 204.39999999999998)","(3.2, 5.0, 4.771428571428571)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:40.359768,"(3.6, 6.8, 5.795)","(10.0, 25.0, 17.2)","(3.7, 5.5, 5.0625)","(26.0, 250.0, 204.39999999999998)","(3.2, 5.0, 4.771428571428571)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:41.244011,"(3.6, 6.8, 5.795)","(10.0, 25.0, 17.2)","(3.7, 5.5, 5.0625)","(26.0, 250.0, 123.88888888888889)","(3.2, 5.0, 4.771428571428571)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:42.169067,"(3.6, 6.8, 5.795)","(10.0, 25.0, 17.2)","(3.7, 5.5, 5.0625)","(26.0, 250.0, 123.88888888888889)","(3.2, 5.1, 4.713793103448276)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:43.050063,"(3.6, 6.8, 5.795)","(10.0, 25.0, 17.2)","(3.7, 5.5, 5.0625)","(26.0, 250.0, 123.88888888888889)","(3.2, 5.1, 4.713793103448276)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:43.947635,"(3.6, 6.8, 5.795)","(10.0, 25.0, 24.0)","(3.7, 5.5, 5.0625)","(26.0, 250.0, 123.88888888888889)","(3.2, 5.1, 4.713793103448276)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:44.842078,"(3.6, 6.6, 5.8125)","(10.0, 25.0, 24.0)","(3.7, 5.5, 5.0625)","(26.0, 250.0, 123.88888888888889)","(3.2, 5.1, 4.713793103448276)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:45.723255,"(3.6, 6.6, 5.8125)","(10.0, 25.0, 17.1)","(3.7, 5.5, 5.0625)","(26.0, 250.0, 123.88888888888889)","(3.2, 5.1, 4.713793103448276)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:46.587950,"(3.6, 6.6, 5.654999999999999)","(10.0, 25.0, 24.0)","(3.7, 5.5, 5.0625)","(26.0, 250.0, 123.88888888888889)","(3.2, 5.1, 4.713793103448276)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:47.455003,"(3.6, 6.6, 5.654999999999999)","(10.0, 25.0, 14.733333333333334)","(3.7, 5.5, 4.75)","(26.0, 250.0, 123.88888888888889)","(3.2, 5.1, 4.713793103448276)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:11:48.353674,"(3.6, 6.6, 5.522368421052631)","(10.0, 25.0, 14.733333333333334)","(3.7, 4.7, 4.13)","(26.0, 250.0, 123.88888888888889)","(3.2, 5.1, 4.713793103448276)","(3.6, 5.2, 4.65)"
04-01-2023 11:11:49.234672,"(3.6, 6.6, 5.522368421052631)","(10.0, 25.0, 14.733333333333334)","(3.7, 4.7, 4.13)","(26.0, 250.0, 123.88888888888889)","(3.2, 5.1, 4.713793103448276)","(3.6, 5.2, 4.65)"
04-01-2023 11:11:50.126989,"(3.6, 6.4, 5.341025641025642)","(10.0, 25.0, 14.733333333333334)","(3.7, 4.7, 4.13)","(26.0, 250.0, 123.88888888888889)","(3.2, 5.1, 4.713793103448276)","(3.6, 5.2, 4.65)"
04-01-2023 11:11:51.033495,"(3.6, 6.4, 5.341025641025642)","(10.0, 25.0, 14.733333333333334)","(3.7, 4.7, 4.13)","(26.0, 250.0, 123.88888888888889)","(3.2, 5.1, 4.713793103448276)","(3.6, 5.2, 4.65)"
04-01-2023 11:11:51.944744,"(3.6, 6.4, 5.341025641025642)","(10.0, 25.0, 14.733333333333334)","(3.7, 4.7, 4.13)","(26.0, 250.0, 168.92857142857144)","(3.2, 5.1, 4.713793103448276)","(3.6, 5.2, 4.65)"
04-01-2023 11:11:52.844865,"(3.6, 6.4, 5.341025641025642)","(10.0, 25.0, 14.733333333333334)","(3.7, 4.7, 4.13)","(26.0, 250.0, 168.92857142857144)","(3.2, 5.1, 4.79)","(3.6, 5.2, 4.65)"
04-01-2023 11:11:53.765413,"(3.6, 6.4, 5.341025641025642)","(10.0, 25.0, 14.733333333333334)","(3.7, 5.5, 4.75)","(26.0, 250.0, 61.666666666666664)","(3.2, 5.0, 3.9125)","(3.6, 5.2, 4.65)"
04-01-2023 11:11:54.633641,"(3.6, 6.4, 5.341025641025642)","(10.0, 25.0, 14.733333333333334)","(3.7, 5.5, 4.75)","(26.0, 250.0, 61.666666666666664)","(3.2, 5.1, 3.9125)","(3.6, 5.2, 4.65)"
04-01-2023 11:11:55.592702,"(3.6, 6.4, 5.341025641025642)","(10.0, 25.0, 14.733333333333334)","(3.7, 5.5, 4.75)","(26.0, 250.0, 61.666666666666664)","(3.2, 5.1, 4.5095238095238095)","(3.6, 5.2, 4.65)"
04-01-2023 11:11:56.445002,"(3.6, 6.4, 5.341025641025642)","(10.0, 25.0, 14.733333333333334)","(3.7, 5.5, 4.75)","(26.0, 250.0, 61.666666666666664)","(3.2, 5.1, 4.5095238095238095)","(3.6, 5.2, 4.65)"
04-01-2023 11:11:57.374763,"(3.6, 6.4, 5.220000000000001)","(10.0, 25.0, 14.733333333333334)","(3.7, 5.5, 4.75)","(26.0, 250.0, 61.666666666666664)","(3.2, 4.6, 4.170454545454545)","(3.6, 5.2, 4.65)"
04-01-2023 11:11:58.255552,"(3.6, 6.4, 5.220000000000001)","(10.0, 25.0, 14.733333333333334)","(3.7, 5.5, 4.75)","(26.0, 250.0, 61.666666666666664)","(3.2, 4.6, 4.170454545454545)","(3.6, 5.2, 4.65)"
04-01-2023 11:11:59.122565,"(3.6, 6.6, 4.63125)","(10.0, 25.0, 14.733333333333334)","(3.7, 5.5, 4.75)","(26.0, 250.0, 61.666666666666664)","(3.2, 4.6, 4.170454545454545)","(3.6, 5.2, 4.65)"
04-01-2023 11:11:59.990757,"(3.6, 6.4, 4.144444444444445)","(10.0, 25.0, 14.733333333333334)","(3.7, 5.5, 4.75)","(26.0, 250.0, 61.666666666666664)","(3.2, 4.6, 3.9571428571428573)","(3.6, 5.2, 4.65)"
04-01-2023 11:12:00.806248,"(3.6, 6.4, 4.144444444444445)","(10.0, 25.0, 14.733333333333334)","(3.7, 5.5, 4.75)","(26.0, 250.0, 61.666666666666664)","(3.2, 4.6, 3.9571428571428573)","(3.6, 5.2, 4.65)"
04-01-2023 11:12:01.636661,"(3.6, 6.4, 4.144444444444445)","(10.0, 25.0, 14.733333333333334)","(3.7, 5.5, 4.75)","(26.0, 250.0, 61.666666666666664)","(3.2, 4.6, 3.9571428571428573)","(3.6, 5.2, 4.65)"
04-01-2023 11:12:02.500011,"(3.6, 6.4, 4.144444444444445)","(10.0, 25.0, 14.733333333333334)","(3.7, 5.5, 4.75)","(26.0, 250.0, 61.666666666666664)","(3.2, 4.6, 3.9571428571428573)","(3.6, 5.2, 4.65)"
04-01-2023 11:12:03.350514,"(3.6, 6.4, 4.144444444444445)","(10.0, 25.0, 14.733333333333334)","(3.7, 5.5, 4.75)","(26.0, 290.0, 68.33333333333334)","(3.2, 4.6, 3.9571428571428573)","(3.6, 5.2, 4.65)"
04-01-2023 11:12:04.205263,"(3.6, 6.4, 3.9833333333333334)","(10.0, 25.0, 14.733333333333334)","(3.7, 5.5, 4.75)","(26.0, 290.0, 68.33333333333334)","(3.2, 4.6, 4.192857142857143)","(3.6, 5.2, 4.65)"
04-01-2023 11:12:05.119775,"(3.6, 6.4, 3.9833333333333334)","(10.0, 25.0, 14.733333333333334)","(3.7, 5.5, 4.75)","(26.0, 290.0, 68.33333333333334)","(3.2, 4.6, 4.192857142857143)","(3.6, 5.2, 4.65)"
04-01-2023 11:12:05.946766,"(3.6, 6.4, 3.9833333333333334)","(10.0, 25.0, 14.733333333333334)","(3.7, 5.5, 5.0625)","(26.0, 290.0, 68.33333333333334)","(3.2, 4.6, 4.192857142857143)","(3.6, 5.2, 4.65)"
04-01-2023 11:12:06.815277,"(3.6, 6.4, 3.9833333333333334)","(10.0, 25.0, 14.733333333333334)","(3.7, 5.5, 5.0625)","(26.0, 290.0, 68.33333333333334)","(3.2, 4.6, 4.192857142857143)","(3.6, 5.2, 4.65)"
04-01-2023 11:12:07.707784,"(3.6, 6.4, 3.9833333333333334)","(10.0, 25.0, 14.733333333333334)","(3.7, 5.5, 5.0625)","(26.0, 290.0, 68.33333333333334)","(3.2, 4.5, 4.135714285714286)","(3.6, 5.2, 4.65)"
04-01-2023 11:12:08.551970,"(3.6, 6.4, 3.9833333333333334)","(10.0, 25.0, 14.733333333333334)","(3.7, 5.5, 5.0625)","(26.0, 290.0, 68.33333333333334)","(3.2, 4.5, 4.135714285714286)","(3.6, 5.2, 4.65)"
04-01-2023 11:12:09.436539,"(3.6, 6.4, 3.9833333333333334)","(10.0, 25.0, 14.733333333333334)","(3.7, 5.5, 5.0625)","(26.0, 290.0, 68.33333333333334)","(3.2, 4.5, 4.135714285714286)","(3.6, 5.2, 4.65)"
04-01-2023 11:12:10.267636,"(3.6, 6.4, 3.9833333333333334)","(10.0, 25.0, 14.733333333333334)","(3.7, 5.5, 5.0625)","(26.0, 290.0, 68.33333333333334)","(3.2, 4.5, 4.135714285714286)","(3.6, 5.2, 4.65)"
04-01-2023 11:12:11.127531,"(3.6, 6.4, 3.9833333333333334)","(10.0, 25.0, 14.733333333333334)","(3.7, 5.5, 5.0625)","(26.0, 290.0, 68.33333333333334)","(3.2, 4.5, 4.135714285714286)","(3.6, 5.2, 4.65)"
04-01-2023 11:12:12.001855,"(3.6, 6.2, 5.042857142857143)","(10.0, 25.0, 14.733333333333334)","(3.7, 5.5, 5.0625)","(26.0, 290.0, 68.33333333333334)","(3.2, 4.5, 4.05)","(3.6, 5.2, 4.65)"
04-01-2023 11:12:12.834543,"(3.6, 6.2, 5.042857142857143)","(10.0, 25.0, 14.733333333333334)","(3.7, 5.5, 5.0625)","(26.0, 290.0, 68.33333333333334)","(3.2, 4.5, 4.05)","(3.6, 5.2, 4.65)"
04-01-2023 11:12:13.733926,"(3.6, 6.2, 5.042857142857143)","(10.0, 25.0, 23.476190476190474)","(3.7, 5.5, 5.0625)","(26.0, 290.0, 68.33333333333334)","(3.2, 4.5, 4.05)","(3.6, 5.2, 4.0)"
