,Butter Up Again,Aces Are Trumps,Aston Dijon,Immense,Deadly Redeemer,Winkler,Elegant Bix,Lagoon Dark Eyes
10-01-2023 12:35:54.142197,"(26.0, 65.0, 57.36363636363636)","(4.2, 4.9, 4.775)","(6.5, 10.5, 10.430769230769231)","(14.0, 25.0, 22.5)","(3.7, 4.9, 4.864406779661017)","(21.0, 40.0, 39.4)","(3.5, 4.2, 4.010526315789473)","(6.0, 7.4, 6.885714285714285)"
10-01-2023 12:35:55.271401,"(26.0, 65.0, 59.75)","(4.2, 4.9, 4.852941176470589)","(6.5, 10.5, 10.307142857142857)","(14.0, 25.0, 23.095238095238095)","(3.7, 4.9, 4.7953488372093025)","(21.0, 40.0, 39.4)","(3.5, 4.2, 4.03)","(6.0, 7.4, 6.6499999999999995)"
10-01-2023 12:35:56.348189,"(26.0, 65.0, 59.75)","(4.2, 4.9, 4.852941176470589)","(6.5, 10.5, 10.266666666666667)","(14.0, 25.0, 23.764705882352942)","(3.7, 4.8, 4.792307692307692)","(21.0, 40.0, 39.4)","(3.5, 4.2, 4.033333333333333)","(6.0, 6.8, 6.618181818181818)"
10-01-2023 12:35:57.413878,"(26.0, 65.0, 59.75)","(4.2, 4.9, 4.878378378378379)","(6.5, 11.0, 10.892857142857142)","(14.0, 24.0, 22.92)","(3.7, 4.8, 4.792307692307692)","(21.0, 40.0, 39.4)","(3.5, 4.2, 4.033333333333333)","(6.0, 6.8, 6.618181818181818)"
10-01-2023 12:35:58.510260,"(26.0, 65.0, 59.75)","(4.2, 4.9, 4.878378378378379)","(6.5, 11.5, 11.371428571428572)","(14.0, 25.0, 23.615384615384617)","(3.7, 4.8, 4.795833333333333)","(21.0, 40.0, 39.4)","(3.5, 4.2, 4.069565217391305)","(6.0, 6.8, 6.666666666666666)"
10-01-2023 12:35:59.645285,"(26.0, 65.0, 59.75)","(4.2, 4.9, 4.878378378378379)","(6.5, 11.5, 10.576923076923077)","(14.0, 25.0, 23.363636363636363)","(3.7, 4.8, 4.795833333333333)","(21.0, 40.0, 39.4)","(3.5, 4.2, 4.057142857142857)","(6.0, 6.8, 6.633333333333333)"
10-01-2023 12:36:00.780437,"(26.0, 65.0, 59.75)","(4.2, 4.9, 4.878378378378379)","(6.5, 12.0, 10.78125)","(14.0, 24.0, 23.785714285714285)","(3.7, 4.8, 4.796551724137931)","(21.0, 40.0, 39.4)","(3.5, 4.2, 4.057142857142857)","(6.0, 6.8, 6.625)"
10-01-2023 12:36:01.864921,"(26.0, 65.0, 59.75)","(4.2, 4.9, 4.877142857142857)","(6.5, 12.0, 11.196428571428571)","(14.0, 24.0, 23.785714285714285)","(3.7, 4.8, 4.925)","(21.0, 40.0, 38.05)","(3.5, 4.2, 4.069565217391305)","(6.0, 6.8, 6.666666666666666)"
10-01-2023 12:36:02.927891,"(26.0, 65.0, 59.75)","(4.2, 4.9, 4.877142857142857)","(6.5, 12.0, 11.407894736842104)","(14.0, 24.0, 23.785714285714285)","(3.7, 5.0, 4.9543478260869565)","(21.0, 40.0, 38.05)","(3.5, 4.2, 4.069565217391305)","(6.0, 6.8, 6.633333333333333)"
10-01-2023 12:36:04.066326,"(26.0, 65.0, 59.75)","(4.2, 4.9, 4.865714285714286)","(6.5, 12.0, 11.3625)","(14.0, 24.0, 23.785714285714285)","(3.8, 4.9, 4.930769230769231)","(21.0, 40.0, 38.05)","(3.5, 4.2, 4.069565217391305)","(5.5, 6.8, 6.45)"
10-01-2023 12:36:05.123870,"(26.0, 65.0, 59.75)","(4.2, 4.9, 4.865714285714286)","(6.5, 12.0, 11.3625)","(14.0, 24.0, 23.785714285714285)","(3.8, 5.0, 4.930769230769231)","(21.0, 40.0, 38.05)","(3.5, 4.2, 4.069565217391305)","(5.5, 6.8, 6.45)"
10-01-2023 12:36:06.233412,"(26.0, 65.0, 59.75)","(4.2, 4.9, 4.867567567567568)","(6.5, 12.0, 11.458333333333334)","(14.0, 24.0, 23.785714285714285)","(3.8, 5.0, 4.930769230769231)","(21.0, 40.0, 38.05)","(3.5, 4.2, 4.033333333333333)","(5.5, 6.8, 6.428571428571429)"
10-01-2023 12:36:07.329783,"(26.0, 65.0, 59.75)","(4.2, 4.9, 4.867567567567568)","(6.5, 12.0, 11.458333333333334)","(14.0, 24.0, 23.785714285714285)","(3.8, 5.0, 4.930769230769231)","(21.0, 40.0, 38.05)","(3.5, 4.2, 4.019047619047619)","(5.5, 6.8, 6.428571428571429)"
10-01-2023 12:36:08.445753,"(26.0, 65.0, 59.75)","(4.2, 4.9, 4.867567567567568)","(6.5, 12.0, 11.458333333333334)","(14.0, 24.0, 23.785714285714285)","(3.8, 5.0, 4.930769230769231)","(21.0, 40.0, 38.05)","(3.5, 4.2, 4.022222222222222)","(5.5, 6.8, 6.607407407407408)"
10-01-2023 12:36:09.511639,"(26.0, 55.0, 50.75)","(4.2, 4.9, 4.861538461538462)","(6.5, 12.0, 11.458333333333334)","(14.0, 24.0, 23.785714285714285)","(3.8, 5.0, 4.9296875)","(21.0, 40.0, 37.87096774193549)","(3.5, 4.3, 4.0285714285714285)","(5.5, 6.8, 6.614285714285714)"
10-01-2023 12:36:10.639332,"(26.0, 55.0, 53.27272727272727)","(4.2, 4.9, 4.861538461538462)","(6.5, 12.0, 11.458333333333334)","(14.0, 24.0, 23.785714285714285)","(3.8, 5.0, 4.945)","(21.0, 40.0, 37.87096774193549)","(3.5, 4.3, 4.036363636363636)","(5.5, 6.8, 6.614285714285714)"
10-01-2023 12:36:11.753501,"(26.0, 50.0, 48.0)","(4.2, 4.9, 4.861538461538462)","(6.5, 12.0, 11.458333333333334)","(14.0, 24.0, 23.785714285714285)","(3.8, 5.0, 4.89)","(21.0, 40.0, 37.87096774193549)","(3.5, 4.2, 4.054545454545455)","(5.5, 6.8, 6.614285714285714)"
10-01-2023 12:36:12.847195,"(26.0, 50.0, 46.0)","(4.2, 4.9, 4.835483870967742)","(6.5, 11.5, 11.266666666666666)","(14.0, 24.0, 23.785714285714285)","(3.8, 5.0, 4.915384615384616)","(21.0, 40.0, 37.9375)","(3.5, 4.1, 4.0290322580645155)","(5.5, 6.8, 6.614285714285714)"
10-01-2023 12:36:13.907981,"(26.0, 46.0, 40.5)","(4.2, 4.9, 4.835483870967742)","(6.5, 11.5, 11.042857142857143)","(14.0, 24.0, 23.625)","(3.8, 5.0, 4.955555555555556)","(21.0, 40.0, 37.9375)","(3.5, 4.1, 4.008695652173913)","(5.5, 6.8, 6.6117647058823525)"
10-01-2023 12:36:14.935995,"(26.0, 44.0, 40.333333333333336)","(4.2, 4.9, 4.831818181818182)","(6.5, 11.5, 10.988888888888889)","(14.0, 24.0, 23.4)","(3.8, 5.0, 4.955555555555556)","(21.0, 40.0, 37.9375)","(3.5, 4.1, 4.011363636363637)","(5.5, 6.8, 6.6117647058823525)"
10-01-2023 12:36:15.997814,"(31.0, 44.0, 40.333333333333336)","(4.2, 4.9, 4.845000000000001)","(7.0, 11.5, 10.988888888888889)","(15.0, 24.0, 23.785714285714285)","(3.8, 5.0, 4.954545454545454)","(21.0, 40.0, 37.9375)","(3.5, 4.1, 4.027777777777778)","(5.5, 6.8, 6.875)"
10-01-2023 12:36:16.991466,"(31.0, 44.0, 40.333333333333336)","(4.2, 4.9, 4.8463414634146345)","(7.0, 11.5, 10.988888888888889)","(15.0, 24.0, 23.785714285714285)","(3.8, 5.0, 4.954545454545454)","(21.0, 40.0, 37.9375)","(3.5, 4.1, 4.027777777777778)","(5.5, 7.0, 6.866666666666666)"
10-01-2023 12:36:17.976097,"(31.0, 44.0, 40.333333333333336)","(4.2, 4.9, 4.845945945945946)","(7.0, 11.5, 10.878378378378379)","(15.0, 24.0, 23.785714285714285)","(3.8, 5.0, 4.954545454545454)","(21.0, 40.0, 37.9375)","(3.5, 4.1, 4.027777777777778)","(5.5, 7.2, 6.888)"
10-01-2023 12:36:18.989216,"(31.0, 44.0, 40.333333333333336)","(4.2, 4.9, 4.821212121212121)","(7.0, 11.5, 10.878378378378379)","(15.0, 24.0, 23.785714285714285)","(3.8, 5.0, 4.95)","(21.0, 40.0, 37.9375)","(3.5, 4.1, 4.027777777777778)","(5.5, 7.2, 6.947368421052632)"
10-01-2023 12:36:20.019172,"(31.0, 44.0, 40.333333333333336)","(4.2, 4.9, 4.8133333333333335)","(7.0, 11.5, 10.878378378378379)","(15.0, 24.0, 23.785714285714285)","(3.8, 5.0, 4.95)","(21.0, 40.0, 37.9375)","(3.5, 4.1, 3.9916666666666667)","(5.5, 7.2, 6.9655172413793105)"
10-01-2023 12:36:21.061814,"(31.0, 42.0, 41.07692307692308)","(4.2, 4.9, 4.825925925925926)","(7.0, 11.5, 10.878378378378379)","(15.0, 24.0, 23.785714285714285)","(3.8, 5.0, 4.95)","(21.0, 40.0, 37.9375)","(3.5, 4.1, 3.988888888888889)","(5.5, 7.2, 6.9655172413793105)"
10-01-2023 12:36:22.101770,"(31.0, 48.0, 46.0)","(4.2, 4.9, 4.825925925925926)","(7.0, 11.5, 10.88888888888889)","(15.0, 24.0, 23.785714285714285)","(3.8, 5.0, 4.95)","(21.0, 40.0, 37.87096774193549)","(3.5, 4.1, 3.988888888888889)","(5.5, 7.2, 7.021052631578947)"
10-01-2023 12:36:23.113200,"(31.0, 48.0, 44.92307692307692)","(4.2, 4.9, 4.825925925925926)","(7.0, 11.5, 10.88888888888889)","(15.0, 24.0, 23.785714285714285)","(3.8, 5.0, 4.95)","(21.0, 40.0, 37.87096774193549)","(3.5, 4.1, 3.988888888888889)","(5.5, 7.2, 7.052631578947368)"
10-01-2023 12:36:24.151913,"(31.0, 48.0, 43.0)","(4.2, 4.9, 4.851219512195122)","(7.0, 11.5, 10.966666666666667)","(15.0, 24.0, 23.785714285714285)","(3.8, 5.0, 4.945)","(21.0, 40.0, 37.87096774193549)","(3.5, 4.1, 3.988888888888889)","(5.5, 7.2, 7.052631578947368)"
10-01-2023 12:36:25.184701,"(31.0, 48.0, 43.0)","(4.2, 4.9, 4.848717948717949)","(7.0, 11.5, 10.951612903225806)","(15.0, 24.0, 23.785714285714285)","(3.8, 5.0, 4.945)","(21.0, 40.0, 36.926829268292686)","(3.5, 4.1, 3.988888888888889)","(5.5, 7.2, 7.0181818181818185)"
10-01-2023 12:36:26.165766,"(31.0, 48.0, 44.92307692307692)","(4.2, 4.9, 4.848717948717949)","(7.0, 11.5, 10.951612903225806)","(15.0, 24.0, 23.785714285714285)","(3.8, 5.0, 4.945)","(21.0, 40.0, 36.926829268292686)","(3.5, 4.1, 3.988888888888889)","(5.5, 7.2, 7.052631578947368)"
10-01-2023 12:36:27.160400,"(31.0, 48.0, 43.0)","(4.2, 4.8, 4.794444444444444)","(7.0, 11.5, 10.924242424242424)","(15.0, 24.0, 23.4)","(3.8, 5.0, 4.866666666666667)","(21.0, 40.0, 36.926829268292686)","(3.5, 4.1, 3.98)","(5.5, 7.2, 7.0600000000000005)"
10-01-2023 12:36:28.207435,"(31.0, 48.0, 44.92307692307692)","(4.2, 4.8, 4.794444444444444)","(7.0, 11.5, 10.924242424242424)","(15.0, 24.0, 23.7)","(3.8, 4.9, 4.72)","(21.0, 40.0, 36.926829268292686)","(3.5, 4.1, 3.988888888888889)","(5.5, 7.2, 7.008)"
10-01-2023 12:36:29.224045,"(31.0, 48.0, 43.0)","(4.2, 4.8, 4.790909090909091)","(7.0, 11.5, 10.924242424242424)","(15.0, 24.0, 23.57142857142857)","(3.7, 4.8, 4.663636363636363)","(21.0, 40.0, 36.926829268292686)","(3.5, 4.1, 3.9888888888888885)","(5.5, 7.2, 6.9818181818181815)"
10-01-2023 12:36:30.312462,"(31.0, 48.0, 43.0)","(4.2, 4.8, 4.742857142857143)","(7.0, 11.5, 10.982758620689655)","(15.0, 24.0, 23.7)","(3.7, 4.8, 4.67)","(21.0, 40.0, 37.45454545454545)","(3.5, 4.1, 4.0027027027027025)","(5.5, 7.2, 6.9818181818181815)"
10-01-2023 12:36:31.354243,"(31.0, 48.0, 44.92307692307692)","(4.2, 4.8, 4.766666666666667)","(7.0, 11.5, 10.982758620689655)","(15.0, 24.0, 23.0)","(3.7, 4.8, 4.663636363636363)","(21.0, 40.0, 37.371428571428574)","(3.5, 4.1, 4.033333333333333)","(5.5, 7.2, 7.163636363636364)"
10-01-2023 12:36:32.355650,"(31.0, 48.0, 43.0)","(4.2, 4.8, 4.742857142857143)","(7.0, 11.5, 11.018518518518519)","(15.0, 24.0, 22.90909090909091)","(3.7, 4.8, 4.642857142857142)","(21.0, 40.0, 37.371428571428574)","(3.5, 4.1, 4.008333333333333)","(5.5, 7.2, 7.173333333333334)"
10-01-2023 12:36:33.368386,"(31.0, 48.0, 43.0)","(4.2, 4.8, 4.766666666666667)","(7.0, 11.5, 11.018518518518519)","(15.0, 24.0, 22.90909090909091)","(3.7, 4.8, 4.6482758620689655)","(21.0, 40.0, 36.32)","(3.5, 4.1, 4.041304347826086)","(5.5, 7.2, 7.033333333333333)"
10-01-2023 12:36:34.427233,"(31.0, 48.0, 47.2)","(4.2, 4.7, 4.554545454545455)","(7.0, 11.5, 10.978260869565217)","(15.0, 24.0, 22.90909090909091)","(3.7, 4.8, 4.622222222222222)","(21.0, 40.0, 36.7906976744186)","(3.5, 4.1, 4.066666666666666)","(5.5, 7.4, 7.033333333333333)"
10-01-2023 12:36:35.414626,"(31.0, 48.0, 46.4)","(4.2, 4.7, 4.605882352941176)","(7.0, 11.5, 10.978260869565217)","(15.0, 24.0, 22.90909090909091)","(3.7, 4.8, 4.611111111111111)","(21.0, 40.0, 36.7906976744186)","(3.5, 4.1, 4.066666666666666)","(5.5, 7.4, 7.033333333333333)"
10-01-2023 12:36:36.445699,"(31.0, 48.0, 46.4)","(4.2, 4.7, 4.605882352941176)","(7.0, 11.5, 10.978260869565217)","(15.0, 24.0, 22.90909090909091)","(3.7, 4.8, 4.677777777777778)","(21.0, 40.0, 37.80952380952381)","(3.5, 4.1, 4.05)","(5.5, 7.4, 7.047058823529412)"
10-01-2023 12:36:37.426604,"(31.0, 48.0, 47.111111111111114)","(4.2, 4.7, 4.651515151515151)","(7.0, 11.5, 11.333333333333334)","(15.0, 24.0, 22.90909090909091)","(3.7, 4.7, 4.677777777777778)","(21.0, 38.0, 37.80952380952381)","(3.5, 4.1, 4.05)","(5.5, 7.4, 7.047058823529412)"
10-01-2023 12:36:38.454827,"(31.0, 48.0, 46.0)","(4.2, 4.7, 4.640000000000001)","(7.0, 11.5, 11.176470588235293)","(15.0, 24.0, 23.045454545454547)","(3.7, 4.7, 4.604)","(21.0, 38.0, 37.80952380952381)","(3.5, 4.2, 4.030645161290323)","(5.5, 7.2, 7.054545454545455)"
10-01-2023 12:36:39.529793,"(31.0, 48.0, 47.111111111111114)","(4.2, 4.8, 4.7555555555555555)","(7.0, 11.5, 11.176470588235293)","(15.0, 24.0, 23.045454545454547)","(3.7, 4.7, 4.5285714285714285)","(21.0, 38.0, 37.80952380952381)","(3.5, 4.2, 4.119230769230769)","(5.5, 7.2, 7.054545454545455)"
10-01-2023 12:36:40.585017,"(31.0, 48.0, 47.111111111111114)","(4.2, 4.8, 4.771428571428571)","(7.0, 11.5, 11.176470588235293)","(15.0, 24.0, 23.045454545454547)","(3.7, 4.7, 4.4375)","(21.0, 38.0, 37.80952380952381)","(3.5, 4.2, 4.13)","(5.5, 7.2, 7.015384615384615)"
10-01-2023 12:36:41.620973,"(31.0, 48.0, 46.0)","(4.2, 4.8, 4.771428571428571)","(7.0, 11.5, 11.176470588235293)","(15.0, 24.0, 23.045454545454547)","(3.7, 4.5, 4.4375)","(21.0, 38.0, 37.80952380952381)","(3.5, 4.2, 4.13)","(6.0, 7.2, 7.173333333333334)"
10-01-2023 12:36:42.665578,"(31.0, 48.0, 47.111111111111114)","(4.2, 4.8, 4.771428571428571)","(7.0, 12.0, 11.3)","(15.0, 24.0, 23.045454545454547)","(3.7, 4.5, 4.435294117647059)","(21.0, 38.0, 37.80952380952381)","(3.5, 4.2, 4.134615384615384)","(6.0, 7.2, 7.033333333333333)"
10-01-2023 12:36:43.732492,"(31.0, 48.0, 46.0)","(4.2, 4.8, 4.76)","(7.0, 12.0, 11.653846153846153)","(15.0, 24.0, 21.375)","(3.6, 4.5, 4.435294117647059)","(21.0, 38.0, 37.80952380952381)","(3.5, 4.2, 4.134615384615384)","(6.0, 7.2, 7.033333333333333)"
10-01-2023 12:36:44.734100,"(31.0, 48.0, 46.0)","(4.2, 4.8, 4.68)","(7.0, 12.0, 11.678571428571429)","(15.0, 21.0, 20.5)","(3.6, 4.6, 4.490909090909091)","(21.0, 38.0, 37.80952380952381)","(3.5, 4.2, 4.133333333333333)","(6.0, 7.4, 7.025)"
10-01-2023 12:36:45.776844,"(31.0, 48.0, 47.111111111111114)","(4.2, 4.8, 4.74)","(7.0, 12.0, 11.678571428571429)","(15.0, 21.0, 20.78125)","(3.6, 4.6, 4.490909090909091)","(21.0, 38.0, 36.285714285714285)","(3.5, 4.2, 4.130434782608695)","(6.0, 7.4, 7.025)"
10-01-2023 12:36:46.782621,"(31.0, 48.0, 46.0)","(4.2, 4.8, 4.68)","(7.0, 12.0, 11.333333333333334)","(15.0, 21.0, 20.766666666666666)","(3.6, 4.6, 4.476923076923077)","(21.0, 38.0, 36.285714285714285)","(3.5, 4.2, 4.138888888888888)","(6.0, 7.4, 7.025)"
10-01-2023 12:36:47.782431,"(31.0, 48.0, 47.111111111111114)","(4.2, 4.8, 4.757142857142857)","(7.0, 12.0, 11.333333333333334)","(15.0, 21.0, 19.95)","(3.6, 4.6, 4.476923076923077)","(21.0, 38.0, 36.285714285714285)","(3.5, 4.2, 4.138888888888888)","(6.0, 7.4, 7.025)"
10-01-2023 12:36:48.923161,"(31.0, 48.0, 44.0)","(4.2, 4.8, 4.793103448275862)","(7.0, 12.0, 11.333333333333334)","(15.0, 21.0, 19.833333333333332)","(3.6, 4.6, 4.476923076923077)","(21.0, 38.0, 36.23529411764706)","(3.5, 4.2, 4.138888888888888)","(6.0, 7.4, 7.025)"
10-01-2023 12:36:50.029036,"(31.0, 48.0, 44.0)","(4.2, 4.8, 4.795555555555556)","(8.0, 12.0, 11.333333333333334)","(15.0, 21.0, 19.363636363636363)","(3.6, 4.6, 4.472)","(26.0, 38.0, 36.23529411764706)","(3.5, 4.2, 4.138888888888888)","(6.0, 7.4, 7.025)"
10-01-2023 12:36:51.119278,"(31.0, 48.0, 44.0)","(4.2, 4.8, 4.749152542372881)","(8.0, 12.0, 11.333333333333334)","(15.0, 21.0, 20.0)","(3.6, 4.6, 4.411764705882353)","(26.0, 38.0, 36.23529411764706)","(3.5, 4.2, 4.138888888888888)","(6.0, 7.4, 7.089655172413793)"
10-01-2023 12:36:52.248453,"(31.0, 48.0, 44.0)","(4.2, 4.9, 4.834782608695652)","(8.0, 12.0, 11.333333333333334)","(15.0, 21.0, 20.0)","(3.6, 4.6, 4.476923076923077)","(26.0, 38.0, 36.23529411764706)","(3.5, 4.2, 4.138888888888888)","(6.0, 7.4, 7.070967741935484)"
10-01-2023 12:36:53.344671,"(31.0, 48.0, 44.0)","(4.2, 4.9, 4.834782608695652)","(8.0, 12.0, 11.333333333333334)","(15.0, 21.0, 20.684210526315788)","(3.6, 4.6, 4.472)","(26.0, 38.0, 36.23529411764706)","(3.5, 4.2, 4.138888888888888)","(6.0, 7.4, 7.070967741935484)"
10-01-2023 12:36:54.411620,"(31.0, 48.0, 44.0)","(4.2, 4.9, 4.834782608695652)","(8.0, 12.0, 11.333333333333334)","(15.0, 21.0, 20.684210526315788)","(3.6, 4.6, 4.472)","(26.0, 38.0, 36.23529411764706)","(3.5, 4.2, 4.138888888888888)","(6.0, 7.4, 7.070967741935484)"
10-01-2023 12:36:55.530193,"(31.0, 48.0, 44.0)","(4.2, 4.8, 4.706818181818182)","(8.0, 12.0, 11.625)","(15.0, 21.0, 20.666666666666668)","(3.6, 4.5, 4.441666666666666)","(26.0, 36.0, 34.91891891891892)","(3.5, 4.2, 4.147619047619047)","(6.0, 7.4, 7.070967741935484)"
10-01-2023 12:36:56.625247,"(31.0, 48.0, 44.0)","(4.2, 4.8, 4.663013698630136)","(8.0, 12.0, 11.625)","(15.0, 22.0, 20.934782608695652)","(3.6, 4.5, 4.472727272727273)","(26.0, 36.0, 34.333333333333336)","(3.5, 4.3, 4.1812499999999995)","(6.0, 7.4, 7.257142857142857)"
10-01-2023 12:36:57.642736,"(31.0, 48.0, 44.0)","(4.2, 4.7, 4.692)","(8.0, 12.0, 11.625)","(15.0, 22.0, 20.934782608695652)","(3.6, 4.5, 4.472727272727273)","(26.0, 36.0, 34.333333333333336)","(3.5, 4.3, 4.1812499999999995)","(6.0, 7.4, 7.257142857142857)"
10-01-2023 12:36:58.684809,"(31.0, 48.0, 44.0)","(4.2, 4.7, 4.689473684210526)","(8.0, 12.0, 11.625)","(15.0, 22.0, 20.934782608695652)","(3.6, 4.5, 4.49)","(26.0, 36.0, 34.8235294117647)","(3.5, 4.3, 4.218518518518518)","(6.0, 7.4, 7.36)"
10-01-2023 12:36:59.638428,"(31.0, 48.0, 44.0)","(4.2, 4.7, 4.689473684210526)","(8.0, 12.0, 11.625)","(15.0, 22.0, 21.057692307692307)","(3.6, 4.5, 4.472727272727273)","(26.0, 36.0, 34.8235294117647)","(3.5, 4.3, 4.218518518518518)","(6.0, 7.4, 7.36)"
10-01-2023 12:37:00.648496,"(31.0, 48.0, 46.333333333333336)","(4.2, 4.8, 4.654285714285714)","(8.0, 12.0, 11.590909090909092)","(15.0, 22.0, 20.666666666666668)","(3.6, 4.5, 4.472727272727273)","(26.0, 36.0, 34.94736842105263)","(3.5, 4.3, 4.218518518518518)","(6.0, 7.4, 7.257142857142857)"
10-01-2023 12:37:01.729073,"(31.0, 48.0, 45.142857142857146)","(4.2, 4.7, 4.677272727272728)","(8.0, 12.0, 11.590909090909092)","(15.0, 22.0, 19.8)","(3.6, 4.5, 4.440625)","(26.0, 36.0, 34.333333333333336)","(3.5, 4.3, 4.216279069767442)","(6.0, 7.4, 7.206451612903226)"
10-01-2023 12:37:02.801128,"(31.0, 48.0, 46.46153846153846)","(4.2, 4.7, 4.6395348837209305)","(8.0, 12.0, 11.590909090909092)","(15.0, 21.0, 20.0)","(3.6, 4.6, 4.482142857142858)","(26.0, 36.0, 34.46153846153846)","(3.5, 4.3, 4.203333333333333)","(6.0, 7.4, 7.206451612903226)"
10-01-2023 12:37:03.852779,"(31.0, 48.0, 45.5)","(4.2, 4.6, 4.585714285714285)","(8.0, 12.0, 11.7)","(15.0, 21.0, 20.166666666666668)","(3.6, 4.6, 4.4884615384615385)","(26.0, 36.0, 34.4)","(3.5, 4.3, 4.258333333333333)","(6.0, 7.4, 7.206451612903226)"
10-01-2023 12:37:05.035746,"(31.0, 48.0, 43.0)","(4.2, 4.7, 4.606122448979592)","(8.0, 12.0, 11.666666666666666)","(15.0, 21.0, 20.25)","(3.6, 4.6, 4.492592592592593)","(26.0, 36.0, 35.09090909090909)","(3.5, 4.3, 4.2558823529411764)","(6.0, 7.4, 7.206451612903226)"
10-01-2023 12:37:06.161739,"(31.0, 48.0, 44.0)","(4.2, 4.6, 4.588888888888889)","(8.0, 12.0, 11.666666666666666)","(15.0, 21.0, 20.333333333333332)","(3.6, 4.6, 4.505660377358491)","(26.0, 36.0, 35.09090909090909)","(3.5, 4.3, 4.265)","(6.0, 7.4, 6.911111111111111)"
10-01-2023 12:37:07.267364,"(31.0, 48.0, 45.857142857142854)","(4.2, 4.7, 4.5600000000000005)","(8.0, 12.0, 11.805555555555555)","(15.0, 21.0, 20.7)","(3.6, 4.6, 4.505660377358491)","(26.0, 36.0, 33.142857142857146)","(3.5, 4.3, 4.265)","(6.0, 7.0, 6.74)"
10-01-2023 12:37:08.471075,"(31.0, 48.0, 47.4)","(4.2, 4.7, 4.555)","(8.0, 12.0, 11.805555555555555)","(15.0, 21.0, 21.333333333333332)","(3.6, 4.6, 4.503846153846154)","(26.0, 36.0, 32.75)","(3.5, 4.3, 4.265)","(6.0, 7.0, 6.721739130434782)"
10-01-2023 12:37:09.661704,"(31.0, 48.0, 46.8)","(4.2, 4.7, 4.538805970149253)","(8.0, 12.0, 11.805555555555555)","(15.0, 22.0, 22.06896551724138)","(3.6, 4.6, 4.503846153846154)","(26.0, 36.0, 33.45454545454545)","(3.5, 4.3, 4.2560975609756095)","(6.0, 7.0, 6.76)"
10-01-2023 12:37:10.823228,"(31.0, 48.0, 47.4)","(4.2, 4.6, 4.520338983050848)","(8.0, 12.0, 11.73913043478261)","(15.0, 23.0, 22.52)","(3.6, 4.6, 4.503846153846154)","(26.0, 36.0, 33.2)","(3.5, 4.3, 4.2560975609756095)","(6.0, 7.0, 6.742857142857143)"
10-01-2023 12:37:12.022378,"(31.0, 48.0, 46.666666666666664)","(4.2, 4.6, 4.520338983050848)","(8.0, 12.0, 11.625)","(15.0, 23.0, 22.53846153846154)","(3.6, 4.6, 4.484375)","(26.0, 34.0, 33.69230769230769)","(3.5, 4.3, 4.2560975609756095)","(6.0, 7.0, 6.833333333333333)"
10-01-2023 12:37:13.172321,"(31.0, 48.0, 46.666666666666664)","(4.2, 4.6, 4.520338983050848)","(8.0, 12.0, 11.485294117647058)","(15.0, 23.0, 21.941176470588236)","(3.6, 4.6, 4.484375)","(26.0, 36.0, 33.69230769230769)","(3.5, 4.3, 4.265853658536585)","(6.0, 7.0, 6.992857142857143)"
10-01-2023 12:37:14.313879,"(31.0, 48.0, 46.666666666666664)","(4.2, 4.6, 4.506)","(8.0, 11.5, 11.445945945945946)","(15.0, 23.0, 21.714285714285715)","(3.6, 4.6, 4.249152542372881)","(26.0, 36.0, 33.69230769230769)","(3.5, 4.3, 4.29010989010989)","(6.0, 7.0, 7.034042553191489)"
10-01-2023 12:37:15.476238,"(31.0, 48.0, 47.27272727272727)","(4.2, 4.6, 4.5288135593220336)","(8.0, 11.5, 11.607843137254902)","(15.0, 23.0, 22.80952380952381)","(3.6, 4.4, 4.249402390438247)","(26.0, 36.0, 33.69230769230769)","(3.5, 4.4, 4.307142857142857)","(6.0, 7.2, 7.055555555555555)"
10-01-2023 12:37:16.646087,"(31.0, 48.0, 47.55555555555556)","(4.2, 4.6, 4.535384615384615)","(8.0, 12.0, 11.607843137254902)","(15.0, 23.0, 22.764705882352942)","(3.6, 4.4, 4.243153526970954)","(26.0, 36.0, 33.69230769230769)","(3.5, 4.4, 4.237777777777778)","(6.0, 7.2, 7.185714285714286)"
10-01-2023 12:37:17.834035,"(31.0, 48.0, 47.666666666666664)","(4.2, 4.6, 4.535384615384615)","(8.0, 12.0, 11.607843137254902)","(15.0, 23.0, 22.764705882352942)","(3.6, 4.4, 4.2405063291139244)","(26.0, 36.0, 33.69230769230769)","(3.5, 4.3, 4.237777777777778)","(6.0, 7.4, 7.182456140350878)"
10-01-2023 12:37:18.916806,"(31.0, 55.0, 52.0)","(4.2, 4.6, 4.535384615384615)","(8.0, 12.0, 11.607843137254902)","(15.0, 23.0, 22.764705882352942)","(3.6, 4.4, 4.217194570135747)","(26.0, 36.0, 33.69230769230769)","(3.5, 4.3, 4.237777777777778)","(6.0, 7.4, 7.16271186440678)"
10-01-2023 12:37:19.986822,"(31.0, 55.0, 54.0)","(4.2, 4.6, 4.535384615384615)","(8.0, 12.0, 11.607843137254902)","(15.0, 23.0, 22.764705882352942)","(3.6, 4.4, 4.26)","(26.0, 36.0, 33.69230769230769)","(3.5, 4.3, 4.237777777777778)","(6.0, 7.4, 7.191044776119403)"
