,Loco Tonto,Indy Korie,Orson Thunder,Wheelin In,Kepler Bale,Watch The Clock,My Boy Charlott,Kinson Bale
10-01-2023 16:51:14.956926,"(21.0, 32.0, 31.11764705882353)","(5.5, 6.2, 6.038461538461538)","(7.0, 9.4, 9.266666666666666)","(20.0, 32.0, 30.25)","(6.0, 7.6, 7.2444444444444445)","(12.0, 16.5, 16.34090909090909)","(10.0, 13.0, 12.418604651162791)","(2.25, 2.6, 2.5628)"
10-01-2023 16:51:16.350170,"(21.0, 32.0, 31.11764705882353)","(5.5, 6.2, 6.038461538461538)","(7.0, 9.4, 9.266666666666666)","(20.0, 32.0, 30.25)","(6.0, 7.6, 7.2444444444444445)","(12.0, 16.5, 16.34090909090909)","(10.0, 13.0, 12.418604651162791)","(2.25, 2.6, 2.5628)"
10-01-2023 16:51:17.791688,"(21.0, 32.0, 31.11764705882353)","(5.5, 6.2, 6.038461538461538)","(7.0, 9.4, 9.266666666666666)","(20.0, 32.0, 30.25)","(6.0, 7.6, 7.2444444444444445)","(12.0, 16.5, 16.34090909090909)","(10.0, 13.0, 12.418604651162791)","(2.25, 2.6, 2.5649056603773586)"
10-01-2023 16:51:19.150713,"(21.0, 32.0, 31.285714285714285)","(5.5, 6.2, 6.038461538461538)","(7.0, 9.4, 9.266666666666666)","(20.0, 32.0, 30.25)","(6.0, 7.6, 7.108270676691729)","(12.0, 16.5, 16.34090909090909)","(10.0, 13.0, 12.647887323943662)","(2.25, 2.6, 2.5649056603773586)"
10-01-2023 16:51:20.487765,"(21.0, 32.0, 30.333333333333332)","(5.5, 6.2, 6.038461538461538)","(7.0, 9.4, 9.266666666666666)","(20.0, 32.0, 30.25)","(6.0, 7.4, 7.108270676691729)","(12.0, 16.5, 16.36)","(10.0, 13.0, 12.71875)","(2.25, 2.6, 2.5649056603773586)"
10-01-2023 16:51:21.779550,"(21.0, 32.0, 30.125)","(5.5, 6.2, 6.038461538461538)","(7.0, 9.4, 9.266666666666666)","(20.0, 32.0, 30.25)","(6.0, 7.4, 7.026923076923077)","(12.0, 16.5, 16.72972972972973)","(10.0, 13.0, 12.71875)","(2.25, 2.6, 2.563529411764706)"
10-01-2023 16:51:23.004490,"(21.0, 32.0, 29.857142857142858)","(5.5, 6.2, 6.055172413793104)","(7.0, 9.4, 9.266666666666666)","(20.0, 32.0, 30.25)","(6.0, 7.4, 7.004081632653061)","(12.0, 17.5, 15.0625)","(10.0, 13.0, 12.71875)","(2.25, 2.6, 2.6294736842105264)"
10-01-2023 16:51:24.250851,"(21.0, 32.0, 30.5)","(5.5, 6.2, 6.055172413793104)","(7.0, 9.4, 9.252631578947367)","(20.0, 32.0, 30.25)","(6.0, 7.4, 7.047272727272727)","(12.0, 16.0, 15.25)","(10.0, 13.0, 12.71875)","(2.25, 2.64, 2.6359633027522937)"
10-01-2023 16:51:25.475568,"(21.0, 32.0, 30.5)","(5.0, 6.2, 6.055172413793104)","(7.0, 9.4, 9.252631578947367)","(21.0, 32.0, 30.25)","(6.0, 7.4, 7.047272727272727)","(12.0, 16.0, 15.25)","(10.0, 13.0, 12.71875)","(2.2, 2.64, 2.6361403508771932)"
10-01-2023 16:51:26.741093,"(21.0, 32.0, 31.634146341463413)","(5.0, 6.2, 6.038461538461538)","(7.0, 9.4, 9.225)","(21.0, 32.0, 30.25)","(6.0, 7.4, 7.1692307692307695)","(12.0, 16.0, 14.934782608695652)","(10.0, 13.0, 12.71875)","(2.2, 2.64, 2.637358490566038)"
10-01-2023 16:51:28.039812,"(21.0, 32.0, 31.634146341463413)","(5.0, 6.2, 6.038461538461538)","(7.0, 9.4, 9.225)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.158208955223881)","(12.0, 15.5, 14.934782608695652)","(10.0, 13.0, 12.5)","(2.2, 2.64, 2.637358490566038)"
10-01-2023 16:51:29.307627,"(21.0, 32.0, 31.634146341463413)","(5.0, 6.2, 6.038461538461538)","(7.0, 9.4, 9.225)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.158208955223881)","(12.0, 15.5, 14.916666666666666)","(10.0, 13.0, 12.5)","(2.2, 2.64, 2.6372277227722773)"
10-01-2023 16:51:30.560447,"(21.0, 32.0, 31.634146341463413)","(5.0, 6.2, 6.010810810810811)","(7.0, 9.4, 9.341666666666667)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.158208955223881)","(12.0, 15.5, 14.916666666666666)","(10.0, 13.0, 12.5)","(2.2, 2.64, 2.6372277227722773)"
10-01-2023 16:51:31.796155,"(21.0, 34.0, 32.75)","(5.0, 6.4, 6.230985915492958)","(7.0, 9.4, 9.208080808080807)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.158208955223881)","(12.0, 15.5, 15.23076923076923)","(10.0, 13.0, 12.5)","(2.2, 2.64, 2.6372277227722773)"
10-01-2023 16:51:33.074865,"(21.0, 34.0, 32.75)","(5.0, 6.4, 6.230985915492958)","(7.0, 9.6, 9.212)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.15625)","(12.0, 16.0, 15.23076923076923)","(10.0, 13.0, 12.461538461538462)","(2.2, 2.64, 2.6372277227722773)"
10-01-2023 16:51:34.364546,"(21.0, 34.0, 32.75)","(5.0, 6.4, 6.230985915492958)","(7.0, 9.6, 9.212)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.155555555555556)","(12.0, 16.0, 15.23076923076923)","(10.0, 13.0, 12.447368421052632)","(2.2, 2.64, 2.6349425287356323)"
10-01-2023 16:51:35.677924,"(21.0, 34.0, 32.75)","(5.0, 6.4, 6.006802721088436)","(7.0, 9.6, 9.051101321585904)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.155555555555556)","(12.0, 16.0, 15.3)","(10.0, 13.0, 12.447368421052632)","(2.2, 2.64, 2.6366265060240965)"
10-01-2023 16:51:36.912669,"(21.0, 34.0, 32.75)","(5.0, 6.2, 6.006802721088436)","(7.0, 9.2, 9.051101321585904)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.155555555555556)","(12.0, 16.5, 15.090909090909092)","(10.0, 13.0, 12.447368421052632)","(2.2, 2.64, 2.6366265060240965)"
10-01-2023 16:51:38.125835,"(21.0, 34.0, 32.75)","(5.0, 6.2, 6.006802721088436)","(7.0, 9.2, 9.039047619047619)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.155555555555556)","(12.0, 16.0, 15.061224489795919)","(10.0, 13.0, 12.447368421052632)","(2.2, 2.64, 2.6366265060240965)"
10-01-2023 16:51:39.370600,"(21.0, 34.0, 32.75)","(5.0, 6.2, 6.006802721088436)","(7.0, 9.2, 9.039047619047619)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.155555555555556)","(12.0, 16.0, 15.061224489795919)","(10.0, 13.0, 12.447368421052632)","(2.2, 2.64, 2.6366265060240965)"
10-01-2023 16:51:40.523787,"(21.0, 34.0, 32.75)","(5.0, 6.2, 6.006802721088436)","(7.0, 9.2, 9.039047619047619)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.155555555555556)","(12.0, 16.0, 15.525)","(10.0, 13.0, 12.487804878048781)","(2.2, 2.64, 2.674666666666667)"
10-01-2023 16:51:41.652529,"(21.0, 34.0, 32.75)","(5.0, 6.2, 6.006802721088436)","(7.0, 9.2, 9.039047619047619)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.155555555555556)","(12.0, 16.5, 15.42)","(10.0, 13.0, 12.487804878048781)","(2.2, 2.68, 2.675505617977528)"
10-01-2023 16:51:43.063396,"(21.0, 34.0, 30.307692307692307)","(5.0, 6.2, 6.006802721088436)","(7.0, 9.2, 9.039047619047619)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.155555555555556)","(12.0, 16.5, 15.461538461538462)","(10.0, 13.0, 12.487804878048781)","(2.2, 2.68, 2.675505617977528)"
10-01-2023 16:51:44.420864,"(21.0, 34.0, 30.307692307692307)","(5.0, 6.2, 6.006802721088436)","(7.0, 9.2, 9.039047619047619)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.155555555555556)","(12.0, 16.5, 15.461538461538462)","(10.0, 13.0, 12.487804878048781)","(2.2, 2.68, 2.666666666666667)"
10-01-2023 16:51:45.778831,"(21.0, 34.0, 33.2)","(5.0, 6.2, 6.006802721088436)","(7.0, 9.2, 9.039047619047619)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.155555555555556)","(12.0, 16.5, 15.461538461538462)","(10.0, 13.0, 12.487804878048781)","(2.2, 2.68, 2.666666666666667)"
10-01-2023 16:51:47.126046,"(21.0, 34.0, 33.2)","(5.0, 6.2, 6.006802721088436)","(7.0, 9.2, 9.039047619047619)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.155555555555556)","(12.0, 16.5, 15.25609756097561)","(10.0, 13.0, 12.526315789473685)","(2.2, 2.68, 2.6589473684210527)"
10-01-2023 16:51:48.367132,"(21.0, 34.0, 33.2)","(5.0, 6.2, 6.006802721088436)","(7.0, 9.2, 9.039047619047619)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.155555555555556)","(12.0, 16.5, 15.1875)","(10.0, 13.0, 12.526315789473685)","(2.2, 2.7, 2.6589473684210527)"
10-01-2023 16:51:49.410478,"(21.0, 34.0, 33.2)","(5.0, 6.2, 6.006802721088436)","(7.0, 9.2, 9.039047619047619)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.155555555555556)","(12.0, 16.5, 15.136363636363637)","(10.0, 13.0, 12.526315789473685)","(2.2, 2.7, 2.6589473684210527)"
10-01-2023 16:51:50.549774,"(21.0, 34.0, 33.2)","(5.0, 6.2, 6.006802721088436)","(7.0, 9.2, 9.039047619047619)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.155555555555556)","(12.0, 16.5, 15.136363636363637)","(10.0, 13.0, 12.526315789473685)","(2.2, 2.7, 2.6589473684210527)"
10-01-2023 16:51:51.764160,"(21.0, 34.0, 33.2)","(5.0, 6.2, 6.006802721088436)","(7.0, 9.2, 9.039047619047619)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.155555555555556)","(12.0, 16.5, 15.136363636363637)","(10.0, 13.0, 12.526315789473685)","(2.2, 2.7, 2.6589473684210527)"
10-01-2023 16:51:52.934975,"(21.0, 34.0, 33.2)","(5.0, 6.2, 6.006802721088436)","(7.0, 9.2, 9.039047619047619)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.155555555555556)","(12.0, 16.5, 15.166666666666666)","(10.0, 13.0, 12.526315789473685)","(2.2, 2.7, 2.6589473684210527)"
10-01-2023 16:51:54.105943,"(21.0, 34.0, 33.2)","(5.0, 6.2, 6.006802721088436)","(7.0, 9.2, 9.039047619047619)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.155555555555556)","(12.0, 16.0, 15.166666666666666)","(10.0, 13.0, 12.709677419354838)","(2.2, 2.7, 2.6589473684210527)"
10-01-2023 16:51:55.314448,"(21.0, 34.0, 33.2)","(5.0, 6.2, 6.006802721088436)","(7.0, 9.2, 9.039047619047619)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.155555555555556)","(12.0, 16.0, 15.166666666666666)","(10.0, 13.0, 12.709677419354838)","(2.2, 2.7, 2.6589473684210527)"
10-01-2023 16:51:56.493295,"(21.0, 34.0, 33.2)","(5.0, 6.2, 6.006802721088436)","(7.0, 9.2, 9.039047619047619)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.155555555555556)","(12.0, 16.0, 15.166666666666666)","(10.0, 13.0, 12.709677419354838)","(2.2, 2.7, 2.707439024390244)"
10-01-2023 16:51:57.672731,"(21.0, 34.0, 33.2)","(5.0, 6.2, 6.006802721088436)","(7.0, 9.2, 9.039047619047619)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.155555555555556)","(12.0, 16.0, 15.166666666666666)","(10.0, 13.0, 12.709677419354838)","(2.2, 2.72, 2.6470588235294117)"
10-01-2023 16:51:58.760555,"(21.0, 34.0, 33.2)","(5.0, 6.2, 6.006802721088436)","(7.0, 9.2, 9.03671497584541)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.155555555555556)","(12.0, 16.0, 15.166666666666666)","(10.0, 13.0, 12.709677419354838)","(2.2, 2.7, 2.6470588235294117)"
10-01-2023 16:51:59.917555,"(21.0, 34.0, 33.2)","(5.0, 6.2, 6.006802721088436)","(7.0, 9.2, 9.03671497584541)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.155555555555556)","(12.0, 16.0, 15.166666666666666)","(10.0, 13.0, 12.709677419354838)","(2.2, 2.7, 2.6470588235294117)"
10-01-2023 16:52:01.062925,"(21.0, 34.0, 33.2)","(5.0, 6.2, 6.006802721088436)","(7.0, 9.2, 9.03671497584541)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.155555555555556)","(12.0, 16.0, 15.166666666666666)","(10.0, 13.0, 12.709677419354838)","(2.2, 2.7, 2.6470588235294117)"
10-01-2023 16:52:02.234214,"(21.0, 34.0, 33.2)","(5.0, 6.2, 6.006802721088436)","(7.0, 9.2, 9.019251336898396)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.134883720930233)","(12.0, 16.0, 15.166666666666666)","(10.0, 13.0, 12.709677419354838)","(2.2, 2.7, 2.6470588235294117)"
10-01-2023 16:52:03.357243,"(21.0, 34.0, 33.2)","(5.0, 6.2, 6.006802721088436)","(7.0, 9.2, 9.019251336898396)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.122222222222223)","(12.0, 16.0, 15.166666666666666)","(10.0, 13.0, 12.709677419354838)","(2.2, 2.7, 2.6470588235294117)"
10-01-2023 16:52:04.489541,"(21.0, 34.0, 33.2)","(5.0, 6.2, 6.006802721088436)","(7.0, 9.2, 9.019251336898396)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.122222222222223)","(12.0, 16.0, 15.166666666666666)","(10.0, 13.0, 12.709677419354838)","(2.2, 2.7, 2.678571428571429)"
10-01-2023 16:52:05.550166,"(21.0, 34.0, 33.2)","(5.0, 6.2, 6.006802721088436)","(7.0, 9.2, 9.019251336898396)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.122222222222223)","(12.0, 16.0, 15.166666666666666)","(10.0, 13.0, 12.709677419354838)","(2.2, 2.7, 2.678571428571429)"
10-01-2023 16:52:06.672506,"(21.0, 34.0, 33.2)","(5.0, 6.2, 6.006802721088436)","(7.0, 9.2, 9.019251336898396)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.122222222222223)","(12.0, 16.0, 15.166666666666666)","(10.0, 13.0, 12.709677419354838)","(2.2, 2.7, 2.6878620689655173)"
10-01-2023 16:52:07.806968,"(21.0, 34.0, 33.2)","(5.0, 6.2, 6.006802721088436)","(7.0, 9.2, 9.019251336898396)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.122222222222223)","(12.0, 16.0, 15.166666666666666)","(10.0, 13.0, 12.709677419354838)","(2.2, 2.7, 2.689585798816568)"
10-01-2023 16:52:09.006937,"(21.0, 34.0, 33.2)","(5.0, 6.2, 6.006802721088436)","(7.0, 9.2, 9.019251336898396)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.122222222222223)","(12.0, 16.0, 15.166666666666666)","(10.0, 13.0, 12.709677419354838)","(2.2, 2.7, 2.689585798816568)"
10-01-2023 16:52:10.236477,"(21.0, 34.0, 33.2)","(5.0, 6.2, 6.001398601398601)","(7.0, 9.2, 9.019251336898396)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.027450980392157)","(12.0, 16.0, 15.166666666666666)","(10.0, 13.0, 12.709677419354838)","(2.2, 2.7, 2.7380124223602484)"
10-01-2023 16:52:11.431100,"(21.0, 34.0, 33.2)","(5.0, 6.2, 6.001398601398601)","(7.0, 9.2, 9.019251336898396)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.014814814814815)","(12.0, 16.0, 15.166666666666666)","(10.0, 13.0, 12.689655172413794)","(2.2, 2.74, 2.7370731707317075)"
10-01-2023 16:52:12.554353,"(21.0, 34.0, 30.8)","(5.0, 6.2, 6.001398601398601)","(7.0, 9.2, 9.019251336898396)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.014814814814815)","(12.0, 16.0, 15.166666666666666)","(10.0, 13.0, 12.689655172413794)","(2.2, 2.74, 2.7380000000000004)"
10-01-2023 16:52:13.594280,"(21.0, 34.0, 32.54545454545455)","(5.0, 6.2, 6.001398601398601)","(7.0, 9.2, 9.019251336898396)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.010909090909091)","(12.0, 16.0, 16.025)","(10.0, 13.0, 12.689655172413794)","(2.2, 2.74, 2.7380000000000004)"
10-01-2023 16:52:14.604611,"(21.0, 34.0, 32.54545454545455)","(5.0, 6.2, 6.001360544217687)","(7.0, 9.2, 9.019251336898396)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.010909090909091)","(12.0, 16.5, 16.125)","(10.0, 13.0, 12.689655172413794)","(2.2, 2.74, 2.7380000000000004)"
10-01-2023 16:52:15.681834,"(21.0, 34.0, 30.941176470588236)","(5.0, 6.2, 6.001360544217687)","(7.0, 9.2, 9.019251336898396)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.010909090909091)","(12.0, 16.5, 16.02777777777778)","(10.0, 13.0, 12.689655172413794)","(2.2, 2.74, 2.7380000000000004)"
10-01-2023 16:52:16.860823,"(21.0, 34.0, 30.444444444444443)","(5.0, 6.2, 6.001360544217687)","(7.0, 9.2, 9.019251336898396)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.010909090909091)","(12.0, 17.0, 16.475)","(10.0, 13.0, 12.689655172413794)","(2.25, 2.74, 2.7370731707317075)"
10-01-2023 16:52:18.013942,"(21.0, 34.0, 30.444444444444443)","(5.0, 6.2, 6.001360544217687)","(7.0, 9.2, 9.019251336898396)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.010909090909091)","(12.0, 17.0, 16.823529411764707)","(10.0, 13.0, 12.689655172413794)","(2.25, 2.74, 2.7370731707317075)"
10-01-2023 16:52:19.116256,"(21.0, 34.0, 30.444444444444443)","(5.0, 6.2, 6.001360544217687)","(7.0, 9.2, 9.019251336898396)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.010909090909091)","(12.0, 17.0, 16.823529411764707)","(10.0, 13.0, 12.487804878048781)","(2.25, 2.74, 2.7370731707317075)"
10-01-2023 16:52:20.230691,"(21.0, 34.0, 30.444444444444443)","(5.0, 6.2, 6.001360544217687)","(7.0, 9.2, 9.019251336898396)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.010909090909091)","(12.0, 17.0, 16.823529411764707)","(10.0, 12.5, 12.472222222222221)","(2.25, 2.74, 2.7370731707317075)"
10-01-2023 16:52:21.306159,"(21.0, 34.0, 30.444444444444443)","(5.0, 6.2, 6.001360544217687)","(7.0, 9.2, 9.019251336898396)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.010909090909091)","(12.0, 17.0, 16.823529411764707)","(10.0, 12.5, 12.472222222222221)","(2.25, 2.74, 2.7370731707317075)"
10-01-2023 16:52:22.445147,"(21.0, 34.0, 30.444444444444443)","(5.0, 6.2, 6.001360544217687)","(7.0, 9.2, 9.018848167539266)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.010909090909091)","(12.0, 17.0, 16.823529411764707)","(10.0, 12.5, 12.472222222222221)","(2.25, 2.74, 2.7370731707317075)"
10-01-2023 16:52:23.548700,"(21.0, 34.0, 30.533333333333335)","(5.0, 6.2, 6.001360544217687)","(7.0, 9.2, 9.018848167539266)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.010909090909091)","(12.0, 17.0, 16.823529411764707)","(10.0, 12.5, 12.472222222222221)","(2.25, 2.74, 2.7370731707317075)"
10-01-2023 16:52:24.665946,"(21.0, 34.0, 30.533333333333335)","(5.0, 6.2, 6.001360544217687)","(7.0, 9.2, 9.018848167539266)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.010909090909091)","(12.0, 17.0, 16.933333333333334)","(10.0, 12.5, 12.472222222222221)","(2.25, 2.74, 2.7370731707317075)"
10-01-2023 16:52:25.724690,"(21.0, 34.0, 30.533333333333335)","(5.0, 6.2, 6.001360544217687)","(7.0, 9.2, 9.018848167539266)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.041666666666667)","(12.0, 17.0, 16.933333333333334)","(10.0, 12.5, 12.472222222222221)","(2.25, 2.74, 2.7370731707317075)"
10-01-2023 16:52:26.800569,"(21.0, 34.0, 30.533333333333335)","(5.0, 6.2, 6.001360544217687)","(7.0, 9.2, 9.018848167539266)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.0636363636363635)","(12.0, 17.0, 16.933333333333334)","(10.0, 12.5, 12.472222222222221)","(2.25, 2.74, 2.7370731707317075)"
10-01-2023 16:52:27.920792,"(21.0, 34.0, 30.533333333333335)","(5.0, 6.2, 6.001398601398601)","(7.0, 9.2, 9.018848167539266)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.0636363636363635)","(12.0, 17.0, 16.933333333333334)","(10.0, 12.5, 12.472222222222221)","(2.25, 2.74, 2.7370731707317075)"
10-01-2023 16:52:29.218928,"(21.0, 34.0, 30.533333333333335)","(5.0, 6.2, 6.001398601398601)","(7.0, 9.2, 9.018848167539266)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.0636363636363635)","(12.0, 17.0, 16.933333333333334)","(10.0, 12.5, 12.472222222222221)","(2.25, 2.74, 2.7370731707317075)"
10-01-2023 16:52:30.440946,"(21.0, 34.0, 30.533333333333335)","(5.0, 6.2, 6.001398601398601)","(7.0, 9.2, 9.018848167539266)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.0636363636363635)","(12.0, 17.0, 16.933333333333334)","(10.0, 12.5, 12.472222222222221)","(2.25, 2.74, 2.7370731707317075)"
10-01-2023 16:52:31.777192,"(21.0, 34.0, 30.533333333333335)","(5.0, 6.2, 6.001398601398601)","(7.0, 9.2, 9.018848167539266)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.0636363636363635)","(12.0, 17.0, 16.933333333333334)","(10.0, 12.5, 12.472222222222221)","(2.25, 2.74, 2.7370731707317075)"
10-01-2023 16:52:33.071858,"(21.0, 34.0, 30.533333333333335)","(5.0, 6.2, 6.001398601398601)","(7.0, 9.2, 8.823913043478262)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.069767441860465)","(12.0, 17.0, 16.933333333333334)","(10.0, 12.5, 12.472222222222221)","(2.25, 2.74, 2.7380000000000004)"
10-01-2023 16:52:34.263097,"(21.0, 34.0, 30.347826086956523)","(5.0, 6.2, 6.001398601398601)","(7.0, 9.2, 8.823913043478262)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.069767441860465)","(12.0, 17.0, 16.933333333333334)","(10.0, 12.5, 12.472222222222221)","(2.25, 2.74, 2.7380000000000004)"
10-01-2023 16:52:35.389801,"(21.0, 34.0, 30.347826086956523)","(5.0, 6.2, 6.001398601398601)","(7.0, 9.2, 8.823913043478262)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.069767441860465)","(12.0, 17.0, 16.933333333333334)","(10.0, 12.5, 12.472222222222221)","(2.25, 2.74, 2.7380000000000004)"
10-01-2023 16:52:36.490347,"(21.0, 34.0, 30.347826086956523)","(5.0, 6.2, 6.001398601398601)","(7.0, 9.2, 8.823913043478262)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.069767441860465)","(12.0, 17.0, 16.933333333333334)","(10.0, 12.5, 12.472222222222221)","(2.25, 2.74, 2.7380000000000004)"
10-01-2023 16:52:37.642128,"(21.0, 34.0, 30.347826086956523)","(5.0, 6.2, 6.001398601398601)","(7.0, 9.2, 8.823913043478262)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.069767441860465)","(12.0, 17.0, 16.933333333333334)","(10.0, 12.5, 12.472222222222221)","(2.25, 2.74, 2.7375939849624062)"
10-01-2023 16:52:38.897973,"(21.0, 34.0, 30.347826086956523)","(5.0, 6.2, 6.001398601398601)","(7.0, 9.2, 8.823913043478262)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.069767441860465)","(13.0, 17.0, 16.933333333333334)","(10.0, 12.5, 12.472222222222221)","(2.25, 2.74, 2.7375939849624062)"
10-01-2023 16:52:40.091983,"(21.0, 34.0, 30.347826086956523)","(5.0, 6.2, 6.001360544217687)","(7.0, 9.2, 8.823913043478262)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.069767441860465)","(13.0, 17.0, 16.933333333333334)","(10.0, 12.5, 12.472222222222221)","(2.25, 2.74, 2.7375939849624062)"
10-01-2023 16:52:41.250889,"(21.0, 34.0, 30.347826086956523)","(5.0, 6.2, 6.001398601398601)","(7.0, 9.0, 8.856410256410257)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.069767441860465)","(13.0, 17.0, 16.933333333333334)","(10.0, 12.5, 12.472222222222221)","(2.25, 2.74, 2.7375939849624062)"
10-01-2023 16:52:42.395094,"(21.0, 34.0, 30.347826086956523)","(5.0, 6.2, 6.001398601398601)","(7.0, 9.0, 8.856410256410257)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.069767441860465)","(13.0, 17.0, 16.933333333333334)","(10.0, 12.5, 12.472222222222221)","(2.25, 2.74, 2.7375939849624062)"
10-01-2023 16:52:43.525077,"(21.0, 34.0, 30.347826086956523)","(5.0, 6.2, 6.001398601398601)","(7.0, 9.0, 8.856410256410257)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.097435897435897)","(13.0, 17.0, 16.933333333333334)","(10.0, 12.5, 12.472222222222221)","(2.25, 2.74, 2.735)"
10-01-2023 16:52:44.685817,"(21.0, 34.0, 30.347826086956523)","(5.0, 6.2, 6.001398601398601)","(7.0, 9.0, 8.856410256410257)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.097435897435897)","(13.0, 17.0, 16.933333333333334)","(10.0, 12.5, 12.472222222222221)","(2.25, 2.76, 2.736)"
10-01-2023 16:52:45.847508,"(21.0, 34.0, 30.347826086956523)","(5.0, 6.2, 6.001360544217687)","(7.0, 9.0, 8.856410256410257)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.097435897435897)","(13.0, 17.0, 16.933333333333334)","(10.0, 12.5, 12.472222222222221)","(2.25, 2.76, 2.736)"
10-01-2023 16:52:47.041986,"(21.0, 34.0, 30.347826086956523)","(5.0, 6.2, 6.001360544217687)","(7.0, 9.0, 8.850000000000001)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.097435897435897)","(13.0, 17.0, 16.933333333333334)","(10.0, 12.5, 12.472222222222221)","(2.25, 2.76, 2.730909090909091)"
10-01-2023 16:52:48.244201,"(21.0, 34.0, 30.347826086956523)","(5.0, 6.2, 6.001360544217687)","(7.0, 9.0, 8.850000000000001)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.097435897435897)","(13.0, 17.0, 16.933333333333334)","(10.0, 12.5, 12.472222222222221)","(2.25, 2.78, 2.730909090909091)"
10-01-2023 16:52:49.494283,"(21.0, 34.0, 30.347826086956523)","(5.0, 6.2, 6.001360544217687)","(7.0, 9.0, 8.850000000000001)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.097435897435897)","(13.0, 17.0, 16.933333333333334)","(10.0, 12.5, 12.472222222222221)","(2.25, 2.78, 2.730909090909091)"
10-01-2023 16:52:50.715468,"(21.0, 34.0, 30.347826086956523)","(5.0, 6.2, 6.001360544217687)","(7.0, 9.0, 8.850000000000001)","(21.0, 32.0, 30.25)","(6.0, 7.2, 7.097435897435897)","(13.0, 17.0, 16.933333333333334)","(10.0, 12.5, 12.472222222222221)","(2.25, 2.78, 2.730909090909091)"
