,Fabios Ethics,Good Odds Carla,Boa Vista,Allowed To Dream,Why So Serious,Optimus Eli,Unacceptable Les,Kalyara
08-01-2023 18:15:51.367725,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.828125)","(31.0, 120.0, 113.88888888888889)","(51.0, 170.0, 112.85714285714286)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:15:52.455704,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.828125)","(31.0, 120.0, 113.88888888888889)","(51.0, 170.0, 112.85714285714286)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:15:53.554114,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.828125)","(31.0, 120.0, 113.88888888888889)","(51.0, 170.0, 112.85714285714286)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:15:54.671082,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.828125)","(31.0, 120.0, 113.88888888888889)","(51.0, 170.0, 112.85714285714286)","(21.0, 29.0, 25.4)","(31.0, 80.0, 70.0)"
08-01-2023 18:15:55.798609,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.828125)","(31.0, 120.0, 113.88888888888889)","(51.0, 170.0, 112.85714285714286)","(21.0, 29.0, 25.4)","(31.0, 80.0, 70.0)"
08-01-2023 18:15:56.860800,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.828125)","(31.0, 120.0, 113.88888888888889)","(51.0, 170.0, 112.85714285714286)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:15:57.849038,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.828125)","(31.0, 120.0, 113.88888888888889)","(51.0, 170.0, 112.85714285714286)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:15:58.985865,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.888888888888889)","(31.0, 120.0, 113.88888888888889)","(51.0, 170.0, 112.85714285714286)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:00.131012,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.888888888888889)","(31.0, 120.0, 113.88888888888889)","(51.0, 170.0, 112.85714285714286)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:01.421292,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.888888888888889)","(31.0, 120.0, 113.88888888888889)","(51.0, 170.0, 112.85714285714286)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:02.596440,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.888888888888889)","(31.0, 120.0, 113.125)","(51.0, 170.0, 112.85714285714286)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:03.784209,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.888888888888889)","(31.0, 120.0, 113.88888888888889)","(51.0, 170.0, 112.85714285714286)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:05.481042,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.888888888888889)","(31.0, 120.0, 113.88888888888889)","(51.0, 170.0, 112.85714285714286)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:06.742789,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.888888888888889)","(31.0, 120.0, 113.88888888888889)","(51.0, 170.0, 112.85714285714286)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:08.197552,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.888888888888889)","(31.0, 120.0, 113.88888888888889)","(51.0, 170.0, 112.85714285714286)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:09.549692,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.815384615384615)","(31.0, 120.0, 112.85714285714286)","(51.0, 170.0, 112.85714285714286)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:10.814965,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.815384615384615)","(31.0, 120.0, 112.85714285714286)","(51.0, 170.0, 112.85714285714286)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:12.232320,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.815384615384615)","(31.0, 120.0, 112.85714285714286)","(51.0, 170.0, 112.85714285714286)","(21.0, 29.0, 25.4)","(31.0, 80.0, 65.0)"
08-01-2023 18:16:13.529752,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.815384615384615)","(31.0, 120.0, 112.85714285714286)","(51.0, 170.0, 112.85714285714286)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:14.719053,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.815384615384615)","(31.0, 120.0, 112.85714285714286)","(51.0, 170.0, 112.85714285714286)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:15.882969,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.815384615384615)","(31.0, 120.0, 112.85714285714286)","(51.0, 170.0, 116.875)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:17.118273,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.815384615384615)","(31.0, 120.0, 112.85714285714286)","(51.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:18.329574,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.815384615384615)","(31.0, 120.0, 112.85714285714286)","(51.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:19.580545,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.815384615384615)","(31.0, 120.0, 112.85714285714286)","(51.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:20.792691,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.815384615384615)","(31.0, 120.0, 112.85714285714286)","(51.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:21.975779,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.815384615384615)","(31.0, 120.0, 108.75)","(51.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:23.127682,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.815384615384615)","(31.0, 120.0, 112.5)","(51.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:24.334193,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.815384615384615)","(31.0, 120.0, 112.5)","(51.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:25.557968,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.815384615384615)","(31.0, 120.0, 112.5)","(51.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:26.716193,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.815384615384615)","(31.0, 120.0, 112.5)","(51.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:27.898546,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.888888888888889)","(31.0, 120.0, 112.5)","(51.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 70.0)"
08-01-2023 18:16:29.098639,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.888888888888889)","(31.0, 120.0, 112.5)","(51.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:30.384456,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.888888888888889)","(31.0, 120.0, 112.5)","(51.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:31.831288,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.888888888888889)","(31.0, 120.0, 112.5)","(51.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:33.062556,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.888888888888889)","(31.0, 120.0, 112.5)","(51.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:34.281179,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.888888888888889)","(31.0, 120.0, 112.5)","(51.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:35.504872,"(8.0, 10.5, 9.75)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.888888888888889)","(31.0, 120.0, 112.5)","(51.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:36.686091,"(8.0, 10.0, 9.666666666666666)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.6885714285714286)","(5.5, 6.0, 5.888888888888889)","(31.0, 120.0, 112.5)","(51.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:37.956369,"(8.0, 10.0, 9.666666666666666)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 112.5)","(51.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:39.186867,"(8.0, 10.0, 9.666666666666666)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 110.0)","(51.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:40.408783,"(8.0, 10.0, 9.666666666666666)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 110.0)","(51.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:41.599892,"(8.0, 10.0, 9.666666666666666)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 110.0)","(51.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:42.820525,"(8.0, 10.0, 9.666666666666666)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 110.0)","(51.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:44.025204,"(8.0, 10.0, 9.666666666666666)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 110.0)","(51.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 65.0)"
08-01-2023 18:16:45.405797,"(8.0, 10.0, 9.666666666666666)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 110.0)","(51.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 66.15384615384616)"
08-01-2023 18:16:46.884209,"(8.0, 10.0, 9.666666666666666)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 110.0)","(51.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 66.15384615384616)"
08-01-2023 18:16:48.129421,"(8.0, 10.0, 9.666666666666666)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 110.0)","(51.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 66.15384615384616)"
08-01-2023 18:16:49.372899,"(8.0, 10.0, 9.666666666666666)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 110.0)","(51.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 66.15384615384616)"
08-01-2023 18:16:50.519688,"(8.0, 10.0, 9.666666666666666)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 110.0)","(61.0, 170.0, 107.5)","(21.0, 29.0, 25.0)","(31.0, 80.0, 66.15384615384616)"
08-01-2023 18:16:51.727941,"(8.0, 10.0, 9.666666666666666)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 110.0)","(61.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 66.15384615384616)"
08-01-2023 18:16:52.909751,"(8.0, 10.0, 9.666666666666666)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 110.0)","(61.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:54.258663,"(8.0, 10.0, 9.666666666666666)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 108.33333333333333)","(61.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:55.711723,"(8.0, 10.0, 9.666666666666666)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 108.33333333333333)","(61.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:57.054770,"(8.0, 10.0, 9.666666666666666)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 108.33333333333333)","(61.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:16:58.692994,"(8.0, 10.0, 9.666666666666666)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 108.33333333333333)","(61.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:17:00.041406,"(8.0, 10.0, 9.666666666666666)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 108.33333333333333)","(61.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 70.0)"
08-01-2023 18:17:01.592605,"(8.0, 10.0, 9.666666666666666)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 108.33333333333333)","(61.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:17:02.914224,"(8.0, 10.0, 9.666666666666666)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 108.33333333333333)","(61.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:17:04.193464,"(8.0, 10.0, 9.666666666666666)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 108.33333333333333)","(61.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:17:05.458833,"(8.0, 10.0, 9.666666666666666)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 108.33333333333333)","(61.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:17:06.620997,"(8.0, 10.0, 9.666666666666666)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 108.33333333333333)","(61.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:17:07.781148,"(8.0, 10.0, 9.666666666666666)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 108.33333333333333)","(61.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:17:08.916423,"(8.0, 10.0, 9.666666666666666)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 111.25)","(61.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:17:10.094209,"(8.0, 10.0, 9.666666666666666)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 111.25)","(61.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:17:11.385415,"(8.0, 10.0, 9.666666666666666)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 110.0)","(61.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:17:12.628498,"(8.0, 10.0, 9.666666666666666)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 110.0)","(61.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:17:13.801146,"(8.0, 10.0, 9.666666666666666)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 110.0)","(61.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:17:15.243810,"(8.0, 10.0, 9.666666666666666)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 110.0)","(61.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:17:16.428183,"(8.0, 10.0, 9.666666666666666)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 110.0)","(61.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:17:17.612955,"(8.0, 10.0, 9.666666666666666)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 110.0)","(61.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:17:19.018092,"(8.0, 10.0, 9.666666666666666)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 110.0)","(61.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:17:20.397683,"(8.0, 10.0, 9.285714285714286)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 110.0)","(61.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:17:21.748094,"(8.0, 10.0, 9.222222222222221)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 110.0)","(61.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 66.15384615384616)"
08-01-2023 18:17:23.121568,"(8.0, 10.0, 9.074074074074074)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 105.0)","(61.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:17:24.278957,"(8.0, 10.0, 9.074074074074074)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 110.0)","(61.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:17:25.402248,"(8.0, 10.0, 9.074074074074074)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 110.0)","(61.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:17:26.521133,"(8.0, 10.0, 9.074074074074074)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 110.0)","(61.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:17:27.759074,"(8.0, 10.0, 9.074074074074074)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 110.0)","(61.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:17:28.987252,"(8.0, 10.0, 9.074074074074074)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 110.0)","(61.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:17:30.151430,"(8.0, 10.0, 9.074074074074074)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 110.0)","(61.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:17:31.363426,"(8.0, 10.0, 9.074074074074074)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 110.0)","(61.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:17:32.541453,"(8.0, 10.0, 9.074074074074074)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 110.0)","(61.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:17:33.724769,"(8.0, 10.0, 9.074074074074074)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 110.0)","(61.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
08-01-2023 18:17:34.995391,"(8.0, 10.0, 9.074074074074074)","(2.5, 3.65, 3.5166666666666666)","(2.15, 2.86, 2.774285714285714)","(5.5, 6.0, 5.858823529411764)","(31.0, 120.0, 110.0)","(61.0, 170.0, 107.5)","(21.0, 29.0, 25.4)","(31.0, 80.0, 71.0)"
