,Terrific Keith,Lochinvar Jazz,Hannele Bale,Daksha Bale,Gotham Diva,Long Shadow,Vance Bale,Dr Ronald
11-01-2023 19:54:40.441325,"(2.2, 3.15, 3.1357142857142857)","(13.0, 18.0, 16.923076923076923)","(6.5, 7.6, 7.296551724137931)","(8.5, 12.0, 11.489795918367347)","(41.0, 140.0, 120.0)","(21.0, 42.0, 34.82051282051282)","(2.6, 2.78, 2.7542857142857144)","(41.0, 400.0, 345.0)"
11-01-2023 19:54:41.593861,"(2.2, 3.15, 3.1357142857142857)","(13.0, 18.0, 16.864864864864863)","(6.0, 7.6, 7.4799999999999995)","(8.0, 12.0, 11.489795918367347)","(41.0, 140.0, 120.0)","(21.0, 42.0, 33.76470588235294)","(2.6, 2.78, 2.78)","(41.0, 400.0, 290.0)"
11-01-2023 19:54:42.723107,"(2.35, 3.15, 3.1357142857142857)","(13.0, 18.0, 16.864864864864863)","(6.0, 7.6, 7.386666666666667)","(8.0, 12.0, 11.489795918367347)","(41.0, 140.0, 120.0)","(21.0, 42.0, 38.2)","(2.6, 2.8, 2.791111111111111)","(41.0, 400.0, 273.3333333333333)"
11-01-2023 19:54:43.868286,"(2.35, 3.15, 3.091176470588235)","(13.0, 18.0, 16.6875)","(6.0, 7.6, 7.4799999999999995)","(8.0, 12.0, 11.489795918367347)","(41.0, 150.0, 118.0)","(21.0, 40.0, 36.1)","(2.6, 2.8, 2.791111111111111)","(41.0, 460.0, 266.6666666666667)"
11-01-2023 19:54:44.991973,"(2.35, 3.15, 3.094444444444444)","(13.0, 18.0, 16.6875)","(6.0, 7.6, 7.4799999999999995)","(8.0, 12.0, 11.489795918367347)","(41.0, 150.0, 123.33333333333333)","(21.0, 40.0, 35.125)","(2.6, 2.8, 2.791111111111111)","(41.0, 460.0, 273.3333333333333)"
11-01-2023 19:54:46.148679,"(2.35, 3.15, 3.094444444444444)","(13.0, 18.0, 16.864864864864863)","(6.0, 7.6, 7.4799999999999995)","(8.0, 12.0, 11.489795918367347)","(41.0, 150.0, 123.33333333333333)","(21.0, 40.0, 35.4)","(2.6, 2.8, 2.791111111111111)","(41.0, 460.0, 300.0)"
11-01-2023 19:54:47.403259,"(2.35, 3.15, 3.1166666666666667)","(13.0, 18.0, 16.6875)","(6.0, 7.6, 7.4799999999999995)","(8.0, 12.0, 11.489795918367347)","(41.0, 150.0, 123.33333333333333)","(21.0, 40.0, 34.25)","(2.6, 2.8, 2.7333333333333334)","(41.0, 400.0, 295.0)"
11-01-2023 19:54:48.650055,"(2.35, 3.15, 3.126190476190476)","(13.0, 18.0, 16.6875)","(6.0, 7.6, 7.415384615384616)","(8.0, 12.0, 11.489795918367347)","(41.0, 150.0, 123.33333333333333)","(21.0, 40.0, 34.064516129032256)","(2.6, 2.76, 2.7333333333333334)","(41.0, 400.0, 305.0)"
11-01-2023 19:54:49.891509,"(2.35, 3.15, 3.11875)","(13.0, 18.0, 16.864864864864863)","(6.0, 7.6, 7.55)","(8.0, 12.0, 11.489795918367347)","(41.0, 150.0, 123.33333333333333)","(21.0, 40.0, 33.18518518518518)","(2.6, 2.76, 2.7333333333333334)","(41.0, 400.0, 305.0)"
11-01-2023 19:54:51.093075,"(2.35, 3.15, 3.1176470588235294)","(13.0, 18.0, 16.6875)","(6.0, 7.6, 7.4799999999999995)","(8.0, 12.0, 11.489795918367347)","(41.0, 150.0, 123.33333333333333)","(21.0, 40.0, 34.666666666666664)","(2.6, 2.76, 2.736)","(41.0, 400.0, 305.0)"
11-01-2023 19:54:52.249562,"(2.35, 3.15, 3.1176470588235294)","(13.0, 18.0, 16.6875)","(6.0, 7.6, 7.386666666666667)","(8.0, 12.0, 11.489795918367347)","(41.0, 150.0, 123.33333333333333)","(21.0, 38.0, 34.285714285714285)","(2.6, 2.76, 2.736)","(41.0, 400.0, 305.0)"
11-01-2023 19:54:53.447399,"(2.35, 3.15, 3.1076923076923078)","(13.0, 18.0, 16.864864864864863)","(6.0, 7.6, 7.386666666666667)","(8.0, 12.0, 11.489795918367347)","(41.0, 150.0, 123.33333333333333)","(21.0, 38.0, 33.0)","(2.6, 2.76, 2.7555555555555555)","(41.0, 400.0, 305.0)"
11-01-2023 19:54:54.552926,"(2.35, 3.15, 3.1076923076923078)","(13.0, 18.0, 16.6875)","(6.0, 7.6, 7.4799999999999995)","(8.0, 12.0, 11.489795918367347)","(41.0, 150.0, 123.33333333333333)","(21.0, 38.0, 33.714285714285715)","(2.6, 2.76, 2.736)","(41.0, 400.0, 300.0)"
11-01-2023 19:54:55.705535,"(2.35, 3.15, 3.115625)","(13.0, 18.0, 16.6875)","(6.0, 7.6, 7.386666666666667)","(8.0, 12.0, 11.489795918367347)","(41.0, 150.0, 123.33333333333333)","(21.0, 38.0, 33.714285714285715)","(2.6, 2.76, 2.736)","(41.0, 400.0, 305.0)"
11-01-2023 19:54:56.913463,"(2.35, 3.2, 3.210294117647059)","(13.0, 18.0, 16.6875)","(6.0, 7.6, 7.4799999999999995)","(8.0, 12.0, 11.489795918367347)","(41.0, 150.0, 123.33333333333333)","(21.0, 38.0, 33.54838709677419)","(2.6, 2.76, 2.7345454545454544)","(41.0, 400.0, 305.0)"
11-01-2023 19:54:58.178293,"(2.35, 3.25, 3.210294117647059)","(13.0, 18.0, 16.6875)","(6.0, 7.6, 7.4799999999999995)","(8.0, 12.0, 11.489795918367347)","(41.0, 150.0, 123.33333333333333)","(21.0, 38.0, 33.54838709677419)","(2.6, 2.76, 2.7345454545454544)","(41.0, 400.0, 305.0)"
11-01-2023 19:54:59.374868,"(2.35, 3.25, 3.198684210526316)","(13.0, 18.0, 16.864864864864863)","(6.0, 7.6, 7.386666666666667)","(8.0, 12.0, 11.489795918367347)","(41.0, 150.0, 123.33333333333333)","(21.0, 38.0, 33.54838709677419)","(2.6, 2.76, 2.7345454545454544)","(41.0, 400.0, 305.0)"
11-01-2023 19:55:00.568268,"(2.35, 3.25, 3.198684210526316)","(13.0, 18.0, 16.864864864864863)","(6.0, 7.6, 7.386666666666667)","(8.0, 12.0, 11.489795918367347)","(41.0, 150.0, 123.33333333333333)","(21.0, 38.0, 33.5)","(2.6, 2.76, 2.7466666666666666)","(41.0, 400.0, 300.0)"
11-01-2023 19:55:01.659298,"(2.35, 3.25, 3.177777777777778)","(13.0, 18.0, 16.6875)","(6.0, 7.6, 7.4799999999999995)","(8.0, 12.0, 11.489795918367347)","(41.0, 150.0, 123.33333333333333)","(21.0, 38.0, 33.5)","(2.6, 2.76, 2.7342857142857144)","(41.0, 400.0, 305.0)"
11-01-2023 19:55:02.776654,"(2.35, 3.25, 3.177777777777778)","(13.0, 18.0, 16.6875)","(6.0, 7.6, 7.55)","(8.0, 12.0, 11.456521739130435)","(41.0, 150.0, 123.33333333333333)","(21.0, 38.0, 33.5)","(2.6, 2.76, 2.7342857142857144)","(41.0, 400.0, 300.0)"
11-01-2023 19:55:03.950938,"(2.35, 3.25, 3.177777777777778)","(13.0, 18.0, 16.864864864864863)","(6.0, 7.6, 7.415384615384616)","(8.0, 12.0, 11.489795918367347)","(41.0, 150.0, 123.33333333333333)","(21.0, 38.0, 33.5)","(2.6, 2.76, 2.7342857142857144)","(41.0, 400.0, 305.0)"
11-01-2023 19:55:05.162461,"(2.35, 3.25, 3.1978260869565216)","(13.0, 18.0, 16.6875)","(6.0, 7.6, 7.55)","(8.0, 12.0, 11.489795918367347)","(41.0, 150.0, 123.33333333333333)","(21.0, 38.0, 33.5)","(2.6, 2.76, 2.7342857142857144)","(41.0, 400.0, 295.0)"
11-01-2023 19:55:06.470845,"(2.4, 3.25, 3.2192307692307693)","(13.0, 17.5, 17.0)","(6.0, 7.6, 7.4799999999999995)","(8.0, 12.0, 11.489795918367347)","(41.0, 150.0, 123.33333333333333)","(21.0, 38.0, 33.5)","(2.45, 2.76, 2.7342857142857144)","(51.0, 400.0, 295.0)"
11-01-2023 19:55:07.788704,"(2.4, 3.25, 3.2192307692307693)","(13.0, 17.5, 17.0)","(6.0, 7.6, 7.4799999999999995)","(8.0, 12.0, 11.489795918367347)","(41.0, 150.0, 123.33333333333333)","(21.0, 38.0, 33.5)","(2.45, 2.76, 2.7342857142857144)","(51.0, 400.0, 305.0)"
11-01-2023 19:55:09.065799,"(2.4, 3.25, 3.222093023255814)","(13.0, 17.5, 16.6)","(6.0, 7.6, 7.386666666666667)","(8.0, 12.0, 11.489795918367347)","(41.0, 150.0, 123.33333333333333)","(21.0, 38.0, 33.5)","(2.45, 2.76, 2.7399999999999998)","(51.0, 400.0, 305.0)"
11-01-2023 19:55:10.244976,"(2.4, 3.25, 3.2189655172413794)","(13.0, 17.5, 16.629032258064516)","(6.0, 7.6, 7.386666666666667)","(8.0, 12.0, 11.489795918367347)","(41.0, 150.0, 123.33333333333333)","(21.0, 38.0, 33.54838709677419)","(2.45, 2.76, 2.7685714285714282)","(51.0, 400.0, 343.3333333333333)"
11-01-2023 19:55:11.367140,"(2.4, 3.25, 3.2125)","(13.0, 17.5, 16.1875)","(6.0, 7.6, 7.381818181818182)","(8.0, 12.0, 11.489795918367347)","(41.0, 150.0, 123.33333333333333)","(21.0, 38.0, 33.54838709677419)","(2.45, 2.78, 2.76)","(51.0, 400.0, 343.3333333333333)"
11-01-2023 19:55:12.636257,"(2.4, 3.25, 3.2055555555555557)","(13.0, 17.5, 16.48)","(6.0, 7.6, 7.333333333333333)","(8.5, 12.0, 11.489795918367347)","(51.0, 150.0, 123.33333333333333)","(21.0, 38.0, 33.54838709677419)","(2.35, 2.78, 2.75)","(61.0, 400.0, 343.3333333333333)"
11-01-2023 19:55:13.713548,"(2.45, 3.3, 3.2265306122448982)","(13.0, 17.5, 16.225)","(6.0, 7.6, 7.333333333333333)","(8.5, 12.0, 11.489795918367347)","(51.0, 150.0, 123.33333333333333)","(21.0, 38.0, 33.54838709677419)","(2.35, 2.76, 2.72)","(61.0, 400.0, 320.0)"
11-01-2023 19:55:14.946641,"(2.45, 3.3, 3.2333333333333334)","(13.0, 17.5, 16.225)","(6.0, 7.6, 7.347368421052631)","(8.5, 12.0, 11.489795918367347)","(51.0, 150.0, 123.33333333333333)","(21.0, 38.0, 33.54838709677419)","(2.35, 2.74, 2.7033333333333336)","(61.0, 400.0, 320.0)"
11-01-2023 19:55:16.150792,"(2.45, 3.3, 3.2333333333333334)","(13.0, 17.5, 16.545454545454547)","(6.0, 7.6, 7.55)","(8.5, 12.0, 11.489795918367347)","(51.0, 150.0, 123.33333333333333)","(21.0, 38.0, 33.54838709677419)","(2.35, 2.72, 2.636)","(61.0, 400.0, 315.0)"
11-01-2023 19:55:17.379605,"(2.45, 3.3, 3.2408163265306125)","(13.0, 17.5, 16.545454545454547)","(6.0, 7.6, 7.428571428571429)","(8.5, 12.0, 11.525)","(51.0, 150.0, 123.33333333333333)","(21.0, 38.0, 34.18181818181818)","(2.35, 2.7, 2.6142857142857143)","(61.0, 400.0, 320.0)"
11-01-2023 19:55:18.495880,"(2.45, 3.3, 3.243478260869565)","(13.0, 17.5, 16.88095238095238)","(6.0, 7.6, 7.428571428571429)","(8.5, 12.0, 11.525)","(51.0, 150.0, 123.33333333333333)","(21.0, 38.0, 35.130434782608695)","(2.35, 2.62, 2.638181818181818)","(61.0, 400.0, 346.6666666666667)"
11-01-2023 19:55:19.553365,"(2.45, 3.3, 3.2333333333333334)","(13.0, 17.5, 16.98)","(6.0, 7.6, 7.386666666666667)","(8.5, 12.0, 11.683333333333334)","(51.0, 150.0, 123.33333333333333)","(21.0, 38.0, 35.130434782608695)","(2.35, 2.66, 2.595)","(61.0, 400.0, 346.6666666666667)"
11-01-2023 19:55:20.625885,"(2.45, 3.3, 3.206060606060606)","(13.0, 17.5, 16.98)","(6.0, 7.6, 7.386666666666667)","(8.5, 12.0, 11.756410256410255)","(51.0, 150.0, 123.33333333333333)","(21.0, 38.0, 35.130434782608695)","(2.35, 2.64, 2.595)","(61.0, 400.0, 325.0)"
11-01-2023 19:55:21.832799,"(2.45, 3.3, 3.263095238095238)","(13.0, 17.5, 17.1)","(6.0, 7.6, 7.4799999999999995)","(8.5, 12.0, 11.756410256410255)","(51.0, 150.0, 123.33333333333333)","(21.0, 38.0, 35.130434782608695)","(2.35, 2.64, 2.5933333333333333)","(61.0, 400.0, 325.0)"
11-01-2023 19:55:23.067102,"(2.45, 3.3, 3.263095238095238)","(13.0, 18.0, 17.5)","(6.0, 7.6, 7.4799999999999995)","(8.5, 12.0, 11.833333333333334)","(51.0, 150.0, 123.33333333333333)","(21.0, 38.0, 35.130434782608695)","(2.35, 2.64, 2.586666666666667)","(61.0, 400.0, 325.0)"
11-01-2023 19:55:24.273914,"(2.45, 3.3, 3.2652777777777775)","(13.0, 18.0, 17.5)","(6.0, 7.6, 7.4799999999999995)","(8.5, 12.0, 11.833333333333334)","(51.0, 150.0, 123.33333333333333)","(21.0, 38.0, 35.130434782608695)","(2.35, 2.64, 2.605)","(61.0, 400.0, 325.0)"
11-01-2023 19:55:25.466071,"(2.45, 3.3, 3.2652777777777775)","(13.0, 18.0, 17.763157894736842)","(6.0, 7.6, 7.386666666666667)","(8.5, 12.0, 11.833333333333334)","(51.0, 150.0, 123.33333333333333)","(21.0, 38.0, 35.130434782608695)","(2.35, 2.64, 2.6225)","(61.0, 400.0, 325.0)"
11-01-2023 19:55:26.726737,"(2.45, 3.3, 3.2652777777777775)","(13.0, 18.0, 20.1)","(6.0, 7.6, 7.4799999999999995)","(8.5, 12.0, 11.848484848484848)","(51.0, 150.0, 123.33333333333333)","(21.0, 38.0, 35.130434782608695)","(2.35, 2.64, 2.605)","(61.0, 400.0, 325.0)"
11-01-2023 19:55:27.861387,"(2.5, 3.3, 3.2161290322580647)","(13.0, 21.0, 20.2)","(6.0, 7.6, 7.4799999999999995)","(8.5, 12.0, 11.848484848484848)","(51.0, 150.0, 123.33333333333333)","(21.0, 38.0, 35.130434782608695)","(2.35, 2.64, 2.605)","(61.0, 400.0, 320.0)"
11-01-2023 19:55:28.997056,"(2.5, 3.3, 3.2161290322580647)","(13.0, 21.0, 19.352941176470587)","(6.0, 7.6, 7.533333333333333)","(8.5, 12.0, 11.848484848484848)","(51.0, 150.0, 118.0)","(21.0, 38.0, 35.130434782608695)","(2.35, 2.64, 2.637692307692308)","(61.0, 460.0, 330.0)"
11-01-2023 19:55:30.136777,"(2.5, 3.3, 3.264864864864865)","(13.0, 21.0, 19.125)","(6.0, 7.6, 7.415384615384616)","(8.5, 12.0, 11.848484848484848)","(51.0, 150.0, 118.0)","(21.0, 38.0, 35.130434782608695)","(2.35, 2.64, 2.637857142857143)","(61.0, 470.0, 330.0)"
11-01-2023 19:55:31.348773,"(2.5, 3.3, 3.264864864864865)","(13.0, 21.0, 18.9375)","(6.0, 7.6, 7.381818181818182)","(8.5, 12.0, 11.871794871794872)","(51.0, 150.0, 118.0)","(21.0, 38.0, 35.130434782608695)","(2.35, 2.64, 2.6361904761904764)","(61.0, 470.0, 330.0)"
11-01-2023 19:55:32.529111,"(2.5, 3.3, 3.264864864864865)","(13.0, 21.0, 19.68)","(6.0, 7.6, 7.325)","(8.5, 12.0, 11.871794871794872)","(51.0, 150.0, 118.0)","(21.0, 38.0, 35.130434782608695)","(2.35, 2.64, 2.6361904761904764)","(61.0, 470.0, 330.0)"
11-01-2023 19:55:33.722111,"(2.5, 3.3, 3.264864864864865)","(13.0, 21.0, 19.68)","(6.0, 7.6, 7.355555555555555)","(8.5, 12.0, 11.871794871794872)","(51.0, 150.0, 118.0)","(21.0, 38.0, 35.130434782608695)","(2.35, 2.64, 2.6361904761904764)","(61.0, 470.0, 330.0)"
11-01-2023 19:55:34.774502,"(2.5, 3.3, 3.264864864864865)","(13.0, 21.0, 19.68)","(6.0, 7.6, 7.355555555555555)","(8.5, 12.0, 11.871794871794872)","(51.0, 150.0, 118.0)","(21.0, 38.0, 35.130434782608695)","(2.35, 2.64, 2.632)","(61.0, 470.0, 276.6666666666667)"
11-01-2023 19:55:35.834192,"(2.5, 3.3, 3.2142857142857144)","(13.0, 21.0, 19.68)","(6.0, 7.6, 7.355555555555555)","(8.5, 12.0, 12.363636363636363)","(51.0, 150.0, 118.0)","(21.0, 38.0, 35.130434782608695)","(2.35, 2.64, 2.632)","(61.0, 470.0, 276.6666666666667)"
11-01-2023 19:55:36.919059,"(2.5, 3.3, 3.2142857142857144)","(13.0, 21.0, 19.68)","(6.0, 7.6, 7.355555555555555)","(8.5, 13.0, 12.444444444444445)","(51.0, 150.0, 118.0)","(21.0, 38.0, 35.130434782608695)","(2.35, 2.64, 2.632)","(61.0, 470.0, 336.6666666666667)"
11-01-2023 19:55:38.052297,"(2.5, 3.3, 3.2142857142857144)","(13.0, 21.0, 19.68)","(6.0, 7.6, 7.3052631578947365)","(8.5, 13.0, 12.533333333333333)","(51.0, 150.0, 118.0)","(21.0, 38.0, 35.130434782608695)","(2.35, 2.64, 2.6184615384615384)","(61.0, 470.0, 336.6666666666667)"
11-01-2023 19:55:39.165169,"(2.5, 3.3, 3.2615384615384615)","(13.0, 21.0, 19.68)","(6.0, 7.6, 7.28695652173913)","(8.5, 13.0, 12.72)","(51.0, 150.0, 118.0)","(21.0, 38.0, 35.130434782608695)","(2.35, 2.62, 2.6184615384615384)","(61.0, 470.0, 336.6666666666667)"
11-01-2023 19:55:40.351990,"(2.5, 3.3, 3.2615384615384615)","(13.0, 21.0, 19.68)","(6.0, 7.6, 7.28695652173913)","(8.5, 13.0, 12.666666666666666)","(51.0, 150.0, 118.0)","(21.0, 38.0, 35.130434782608695)","(2.35, 2.62, 2.6333333333333333)","(61.0, 470.0, 336.6666666666667)"
11-01-2023 19:55:41.390701,"(2.5, 3.25, 3.2285714285714286)","(13.0, 21.0, 19.676470588235293)","(6.0, 7.6, 7.168)","(8.5, 13.0, 12.709677419354838)","(51.0, 150.0, 118.0)","(21.0, 38.0, 35.130434782608695)","(2.35, 2.64, 2.625)","(61.0, 470.0, 336.6666666666667)"
11-01-2023 19:55:42.454500,"(2.5, 3.2, 3.15625)","(13.0, 21.0, 19.5)","(6.0, 7.6, 7.257142857142857)","(8.5, 13.0, 12.9)","(51.0, 150.0, 118.0)","(21.0, 38.0, 35.130434782608695)","(2.35, 2.66, 2.6458823529411766)","(61.0, 470.0, 283.3333333333333)"
11-01-2023 19:55:43.654999,"(2.5, 3.2, 3.175)","(13.0, 21.0, 19.571428571428573)","(6.0, 7.6, 7.257142857142857)","(8.5, 13.5, 13.166666666666666)","(51.0, 150.0, 118.0)","(21.0, 38.0, 35.130434782608695)","(2.35, 2.66, 2.6458823529411766)","(61.0, 470.0, 283.3333333333333)"
11-01-2023 19:55:44.819052,"(2.5, 3.2, 3.175)","(13.0, 21.0, 19.571428571428573)","(6.0, 7.6, 7.329411764705883)","(8.5, 13.5, 13.1)","(51.0, 150.0, 118.0)","(21.0, 38.0, 35.130434782608695)","(2.35, 2.66, 2.6333333333333333)","(61.0, 470.0, 290.0)"
11-01-2023 19:55:46.081043,"(2.5, 3.2, 3.1571428571428575)","(13.0, 21.0, 19.571428571428573)","(6.0, 7.4, 7.266666666666667)","(8.5, 13.5, 13.085365853658537)","(51.0, 150.0, 118.0)","(21.0, 38.0, 35.130434782608695)","(2.35, 2.66, 2.665)","(61.0, 470.0, 290.0)"
11-01-2023 19:55:47.399373,"(2.5, 3.2, 3.1710526315789473)","(13.0, 21.0, 19.571428571428573)","(6.0, 7.4, 7.16)","(8.5, 13.5, 12.9)","(51.0, 150.0, 118.0)","(21.0, 38.0, 35.130434782608695)","(2.35, 2.68, 2.656)","(61.0, 470.0, 296.6666666666667)"
11-01-2023 19:55:48.625415,"(2.5, 3.2, 3.178571428571429)","(13.0, 21.0, 18.894736842105264)","(6.0, 7.4, 6.96)","(8.5, 13.0, 12.291666666666666)","(51.0, 150.0, 118.0)","(21.0, 38.0, 35.130434782608695)","(2.35, 2.68, 2.6433333333333335)","(61.0, 470.0, 340.0)"
11-01-2023 19:55:49.873775,"(2.5, 3.25, 3.242857142857143)","(13.0, 21.0, 19.4)","(6.0, 7.2, 6.939130434782609)","(8.5, 12.5, 12.203703703703704)","(51.0, 150.0, 118.0)","(21.0, 38.0, 35.130434782608695)","(2.35, 2.66, 2.6433333333333335)","(61.0, 470.0, 340.0)"
11-01-2023 19:55:51.108911,"(2.5, 3.25, 3.242857142857143)","(13.0, 21.0, 19.545454545454547)","(6.0, 7.2, 6.933333333333334)","(8.5, 12.5, 12.203703703703704)","(51.0, 150.0, 118.0)","(21.0, 38.0, 35.130434782608695)","(2.35, 2.66, 2.6723076923076925)","(61.0, 470.0, 340.0)"
11-01-2023 19:55:52.371936,"(2.5, 3.25, 3.242857142857143)","(13.0, 21.0, 19.814814814814813)","(6.0, 7.2, 6.933333333333334)","(8.5, 12.5, 12.203703703703704)","(51.0, 150.0, 118.0)","(21.0, 38.0, 35.130434782608695)","(2.35, 2.7, 2.6784615384615384)","(61.0, 470.0, 320.0)"
11-01-2023 19:55:53.565863,"(2.5, 3.25, 3.2111111111111112)","(13.0, 21.0, 19.956521739130434)","(6.0, 7.2, 6.726666666666667)","(8.5, 12.5, 12.203703703703704)","(51.0, 150.0, 118.0)","(21.0, 38.0, 35.130434782608695)","(2.35, 2.7, 2.671666666666667)","(61.0, 430.0, 320.0)"
11-01-2023 19:55:54.826083,"(2.5, 3.25, 3.2195652173913043)","(13.0, 21.0, 19.956521739130434)","(6.0, 6.8, 6.930434782608695)","(8.5, 12.5, 12.055555555555555)","(51.0, 150.0, 118.0)","(21.0, 38.0, 35.130434782608695)","(2.35, 2.68, 2.704615384615385)","(61.0, 430.0, 283.3333333333333)"
11-01-2023 19:55:56.071745,"(2.5, 3.25, 3.213)","(13.0, 21.0, 19.814814814814813)","(6.0, 7.0, 6.810526315789474)","(8.5, 12.5, 11.875)","(51.0, 150.0, 118.0)","(21.0, 38.0, 35.130434782608695)","(2.35, 2.72, 2.698823529411765)","(61.0, 430.0, 283.3333333333333)"
11-01-2023 19:55:57.245631,"(2.5, 3.3, 3.2314814814814814)","(13.0, 21.0, 19.814814814814813)","(6.0, 7.0, 6.810526315789474)","(8.5, 12.0, 11.894736842105264)","(51.0, 150.0, 118.0)","(21.0, 38.0, 35.130434782608695)","(2.35, 2.72, 2.706666666666667)","(61.0, 430.0, 283.3333333333333)"
11-01-2023 19:55:58.339968,"(2.5, 3.3, 3.2314814814814814)","(13.0, 21.0, 19.916666666666668)","(6.0, 7.0, 6.846153846153846)","(8.5, 12.0, 11.84)","(51.0, 150.0, 138.0)","(21.0, 38.0, 35.642857142857146)","(2.35, 2.72, 2.688)","(61.0, 430.0, 343.3333333333333)"
11-01-2023 19:55:59.691475,"(2.5, 3.3, 3.222916666666667)","(13.0, 21.0, 20.272727272727273)","(6.0, 7.0, 6.890909090909091)","(8.5, 12.0, 11.789473684210526)","(51.0, 150.0, 116.66666666666667)","(21.0, 38.0, 35.642857142857146)","(2.35, 2.72, 2.6892307692307695)","(61.0, 430.0, 350.0)"
11-01-2023 19:56:00.968089,"(2.5, 3.25, 3.2181818181818183)","(13.0, 21.0, 20.272727272727273)","(6.0, 7.0, 6.890909090909091)","(8.5, 12.0, 11.73913043478261)","(51.0, 150.0, 116.66666666666667)","(21.0, 38.0, 35.642857142857146)","(2.35, 2.72, 2.6892307692307695)","(61.0, 430.0, 395.0)"
11-01-2023 19:56:02.163848,"(2.5, 3.25, 3.2062500000000003)","(13.0, 21.0, 20.272727272727273)","(6.0, 7.0, 6.890909090909091)","(8.5, 12.0, 11.26086956521739)","(51.0, 150.0, 138.0)","(21.0, 38.0, 35.642857142857146)","(2.35, 2.72, 2.6892307692307695)","(61.0, 480.0, 385.0)"
11-01-2023 19:56:03.466402,"(2.5, 3.25, 3.223076923076923)","(13.0, 23.0, 22.027027027027028)","(6.0, 7.0, 6.890909090909091)","(8.5, 12.0, 10.76)","(51.0, 150.0, 116.66666666666667)","(21.0, 38.0, 35.642857142857146)","(2.35, 2.72, 2.711666666666667)","(61.0, 460.0, 300.0)"
11-01-2023 19:56:04.548381,"(2.5, 3.25, 3.235)","(13.0, 23.0, 21.2)","(6.0, 7.0, 6.890909090909091)","(8.5, 11.0, 10.76)","(51.0, 150.0, 116.66666666666667)","(21.0, 38.0, 35.642857142857146)","(2.35, 2.74, 2.711666666666667)","(61.0, 460.0, 385.0)"
11-01-2023 19:56:05.624440,"(2.5, 3.25, 3.2452380952380953)","(13.0, 23.0, 22.1)","(6.0, 7.0, 6.890909090909091)","(8.5, 11.0, 10.407407407407407)","(51.0, 150.0, 138.0)","(21.0, 38.0, 35.642857142857146)","(2.35, 2.74, 2.6938461538461542)","(61.0, 460.0, 363.3333333333333)"
11-01-2023 19:56:06.794777,"(2.5, 3.3, 3.245)","(13.0, 23.0, 22.1)","(6.0, 7.0, 6.890909090909091)","(8.5, 11.0, 10.483870967741936)","(51.0, 150.0, 138.0)","(21.0, 38.0, 35.642857142857146)","(2.35, 2.74, 2.6813333333333333)","(61.0, 390.0, 365.0)"
11-01-2023 19:56:07.983986,"(2.5, 3.3, 3.245)","(13.0, 23.0, 21.916666666666668)","(6.0, 7.0, 6.942857142857143)","(8.5, 11.0, 10.46875)","(51.0, 150.0, 138.0)","(21.0, 38.0, 35.642857142857146)","(2.35, 2.74, 2.6660759493670887)","(61.0, 390.0, 365.0)"
11-01-2023 19:56:09.348516,"(2.5, 3.3, 3.24)","(13.0, 23.0, 22.076923076923077)","(6.0, 7.0, 6.953846153846154)","(8.5, 11.0, 10.2)","(51.0, 150.0, 116.66666666666667)","(21.0, 38.0, 35.25)","(2.35, 2.7, 2.668615384615385)","(61.0, 390.0, 350.0)"
11-01-2023 19:56:10.531136,"(2.5, 3.3, 3.2565789473684212)","(13.0, 23.0, 22.384615384615383)","(6.0, 7.2, 6.953846153846154)","(8.5, 11.0, 10.393939393939394)","(51.0, 150.0, 138.0)","(21.0, 38.0, 35.25)","(2.35, 2.7, 2.6733333333333333)","(61.0, 390.0, 354.2857142857143)"
11-01-2023 19:56:11.689230,"(2.5, 3.3, 3.235294117647059)","(13.0, 23.0, 22.724137931034484)","(6.0, 7.2, 6.8307692307692305)","(8.5, 11.0, 10.393939393939394)","(51.0, 150.0, 116.66666666666667)","(21.0, 38.0, 35.25)","(2.35, 2.68, 2.7555555555555555)","(61.0, 440.0, 266.6666666666667)"
11-01-2023 19:56:12.786836,"(2.5, 3.25, 3.225)","(13.0, 23.0, 22.724137931034484)","(6.0, 7.2, 6.8307692307692305)","(8.5, 11.0, 10.393939393939394)","(51.0, 150.0, 138.0)","(21.0, 38.0, 35.25)","(2.35, 2.78, 2.724)","(61.0, 420.0, 366.6666666666667)"
11-01-2023 19:56:14.093542,"(2.5, 3.25, 3.2357142857142858)","(13.0, 23.0, 22.515151515151516)","(6.0, 7.2, 6.9375)","(8.5, 11.0, 10.393939393939394)","(51.0, 150.0, 116.66666666666667)","(21.0, 38.0, 35.25)","(2.35, 2.74, 2.7133333333333334)","(61.0, 420.0, 366.6666666666667)"
11-01-2023 19:56:15.293756,"(2.5, 3.25, 3.225)","(13.0, 23.0, 22.515151515151516)","(6.0, 7.2, 6.6899999999999995)","(8.5, 11.0, 10.393939393939394)","(51.0, 150.0, 116.66666666666667)","(21.0, 38.0, 35.25)","(2.35, 2.74, 2.7153846153846155)","(61.0, 420.0, 366.6666666666667)"
11-01-2023 19:56:16.553434,"(2.5, 3.25, 3.225)","(13.0, 23.0, 22.22222222222222)","(6.0, 7.2, 6.927272727272727)","(8.0, 11.0, 10.433333333333334)","(51.0, 150.0, 116.66666666666667)","(21.0, 38.0, 35.25)","(2.3, 2.74, 2.7803030303030303)","(71.0, 420.0, 371.1111111111111)"
