,Tap Out Lucy,Leapling,Zipping Supremo,Tap Out Sniper,Anjo Typhoon,Golden Light,Draco,Sooky Lala
11-01-2023 16:34:31.419158,"(2.9, 4.6, 3.5066666666666664)","(7.0, 12.0, 10.1)","(4.4, 6.6, 5.836363636363637)","(17.0, 48.0, 29.0)","(7.5, 12.5, 10.8875)","(5.0, 9.6, 6.866666666666666)","(13.0, 29.0, 27.5625)","(7.5, 11.0, 9.506666666666666)"
11-01-2023 16:34:32.360541,"(2.9, 4.6, 3.5066666666666664)","(7.0, 12.0, 10.1)","(4.4, 6.6, 5.836363636363637)","(17.0, 48.0, 29.0)","(7.5, 12.5, 10.8875)","(5.0, 9.6, 6.866666666666666)","(13.0, 29.0, 27.5625)","(7.5, 11.0, 9.506666666666666)"
11-01-2023 16:34:33.281739,"(2.9, 4.6, 3.5066666666666664)","(7.0, 12.0, 10.1)","(4.4, 6.6, 5.836363636363637)","(17.0, 48.0, 29.0)","(7.5, 12.5, 10.8875)","(5.0, 9.6, 6.866666666666666)","(13.0, 29.0, 27.5625)","(7.5, 11.0, 9.506666666666666)"
11-01-2023 16:34:34.200185,"(2.9, 4.6, 3.5066666666666664)","(7.0, 12.0, 10.1)","(4.4, 6.6, 5.836363636363637)","(17.0, 48.0, 29.0)","(7.5, 12.5, 10.8875)","(5.0, 9.6, 6.866666666666666)","(13.0, 29.0, 24.9375)","(7.5, 11.0, 9.506666666666666)"
11-01-2023 16:34:35.121926,"(2.9, 4.6, 3.5066666666666664)","(7.0, 12.0, 10.1)","(4.4, 6.6, 5.836363636363637)","(17.0, 48.0, 29.0)","(7.5, 12.5, 10.8875)","(5.0, 9.6, 6.866666666666666)","(13.0, 26.0, 24.9375)","(7.5, 11.0, 9.506666666666666)"
11-01-2023 16:34:36.057524,"(2.9, 4.6, 3.5066666666666664)","(7.0, 12.0, 10.1)","(4.4, 6.6, 5.836363636363637)","(17.0, 48.0, 29.0)","(7.5, 12.5, 10.8875)","(5.0, 9.6, 6.866666666666666)","(13.0, 26.0, 24.9375)","(7.5, 11.0, 9.506666666666666)"
11-01-2023 16:34:36.977866,"(2.9, 4.6, 3.5066666666666664)","(7.0, 12.0, 10.1)","(4.4, 6.6, 5.836363636363637)","(17.0, 48.0, 29.0)","(7.5, 12.5, 10.8875)","(5.0, 9.6, 6.866666666666666)","(13.0, 26.0, 24.9375)","(7.5, 11.0, 9.506666666666666)"
11-01-2023 16:34:37.912958,"(2.9, 4.6, 3.5066666666666664)","(7.0, 12.0, 10.1)","(4.4, 6.4, 5.733333333333333)","(17.0, 48.0, 29.0)","(7.5, 12.5, 10.8875)","(5.0, 9.6, 6.866666666666666)","(13.0, 26.0, 24.9375)","(7.5, 11.0, 9.506666666666666)"
11-01-2023 16:34:38.838867,"(2.9, 4.6, 3.5066666666666664)","(7.0, 12.0, 10.1)","(4.4, 6.4, 5.733333333333333)","(17.0, 55.0, 35.27777777777778)","(7.5, 12.5, 10.8875)","(5.0, 9.6, 6.3)","(13.0, 26.0, 24.9375)","(7.5, 11.0, 9.506666666666666)"
11-01-2023 16:34:39.762249,"(2.9, 4.6, 3.5066666666666664)","(7.0, 12.0, 10.1)","(4.4, 6.4, 5.733333333333333)","(17.0, 50.0, 39.83333333333333)","(7.5, 12.5, 10.8875)","(5.0, 9.6, 7.88)","(13.0, 26.0, 24.9375)","(7.5, 11.0, 9.506666666666666)"
11-01-2023 16:34:40.687527,"(2.9, 4.6, 3.5066666666666664)","(7.0, 12.0, 10.1)","(4.4, 6.4, 5.733333333333333)","(17.0, 50.0, 39.83333333333333)","(7.5, 12.5, 11.783333333333333)","(5.0, 9.6, 6.675)","(13.0, 26.0, 24.9375)","(7.5, 11.0, 9.76923076923077)"
11-01-2023 16:34:41.710809,"(2.9, 4.6, 3.5066666666666664)","(7.0, 12.0, 10.1)","(4.4, 6.4, 5.733333333333333)","(17.0, 50.0, 39.83333333333333)","(7.5, 12.0, 11.366666666666667)","(5.0, 9.6, 6.675)","(13.0, 26.0, 24.9375)","(7.5, 11.0, 9.76923076923077)"
11-01-2023 16:34:42.631146,"(2.9, 4.6, 4.137142857142857)","(7.0, 11.5, 9.299999999999999)","(4.4, 6.4, 5.733333333333333)","(17.0, 50.0, 39.83333333333333)","(7.5, 12.0, 10.31111111111111)","(5.0, 9.6, 6.45)","(13.0, 26.0, 22.0)","(7.5, 11.0, 9.76923076923077)"
11-01-2023 16:34:43.567981,"(2.9, 4.6, 3.861538461538461)","(7.0, 12.5, 10.35)","(4.4, 6.4, 5.733333333333333)","(17.0, 50.0, 39.83333333333333)","(7.5, 12.0, 10.31111111111111)","(5.0, 9.6, 6.675)","(13.0, 26.0, 22.0)","(7.5, 10.5, 9.24)"
11-01-2023 16:34:44.499627,"(2.9, 4.6, 3.861538461538461)","(7.0, 12.5, 9.92)","(4.4, 6.4, 5.733333333333333)","(17.0, 50.0, 31.7)","(7.5, 12.0, 10.31111111111111)","(5.0, 9.6, 6.675)","(13.0, 26.0, 22.0)","(7.5, 10.5, 9.24)"
11-01-2023 16:34:45.429670,"(2.9, 4.6, 3.861538461538461)","(7.0, 12.5, 9.92)","(4.4, 6.4, 5.733333333333333)","(17.0, 50.0, 31.7)","(7.5, 12.0, 10.31111111111111)","(5.0, 9.6, 6.675)","(13.0, 26.0, 22.0)","(7.5, 10.5, 9.24)"
11-01-2023 16:34:46.363496,"(2.9, 4.6, 3.861538461538461)","(7.0, 12.5, 9.92)","(4.4, 6.4, 5.733333333333333)","(17.0, 50.0, 31.7)","(7.5, 12.0, 10.31111111111111)","(5.0, 9.6, 6.857142857142858)","(13.0, 26.0, 22.0)","(7.5, 10.5, 9.24)"
11-01-2023 16:34:47.310787,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 9.92)","(4.4, 6.4, 5.733333333333333)","(17.0, 50.0, 31.7)","(7.5, 12.0, 11.366666666666667)","(5.0, 8.4, 6.857142857142858)","(13.0, 26.0, 22.0)","(7.5, 10.5, 9.24)"
11-01-2023 16:34:48.235645,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 10.4)","(4.4, 6.6, 6.2)","(17.0, 50.0, 31.7)","(7.5, 12.0, 11.366666666666667)","(5.0, 8.4, 6.857142857142858)","(13.0, 26.0, 22.0)","(7.5, 10.5, 9.24)"
11-01-2023 16:34:49.160035,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 9.68)","(4.4, 6.6, 6.2)","(17.0, 50.0, 30.0)","(7.5, 12.0, 11.366666666666667)","(5.0, 8.4, 6.857142857142858)","(13.0, 26.0, 22.0)","(7.5, 10.5, 9.24)"
11-01-2023 16:34:50.086334,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 9.68)","(4.4, 6.6, 6.2)","(17.0, 50.0, 32.0)","(7.5, 12.0, 11.366666666666667)","(5.0, 8.4, 6.857142857142858)","(13.0, 26.0, 22.0)","(7.5, 10.5, 9.24)"
11-01-2023 16:34:51.009613,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 9.125)","(4.4, 6.6, 6.2)","(17.0, 50.0, 32.0)","(7.5, 12.0, 11.366666666666667)","(5.0, 8.4, 6.857142857142858)","(13.0, 26.0, 22.0)","(7.5, 10.5, 9.24)"
11-01-2023 16:34:51.933143,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 9.125)","(4.4, 6.6, 6.2)","(17.0, 50.0, 32.0)","(7.5, 12.0, 11.366666666666667)","(5.0, 8.4, 6.6000000000000005)","(13.0, 26.0, 22.0)","(7.5, 10.5, 9.24)"
11-01-2023 16:34:52.851069,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 10.571428571428571)","(4.4, 6.6, 6.2)","(17.0, 50.0, 32.0)","(7.5, 12.0, 11.366666666666667)","(5.0, 8.4, 7.415384615384616)","(13.0, 26.0, 22.0)","(7.5, 10.5, 9.24)"
11-01-2023 16:34:53.764429,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 10.571428571428571)","(4.4, 6.6, 6.2)","(17.0, 50.0, 32.0)","(7.5, 12.0, 9.783333333333333)","(5.0, 8.4, 7.446153846153846)","(13.0, 26.0, 22.0)","(7.5, 10.5, 9.24)"
11-01-2023 16:34:54.698447,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 10.571428571428571)","(4.4, 6.6, 6.2)","(17.0, 50.0, 32.0)","(7.5, 12.0, 9.783333333333333)","(5.0, 8.4, 7.446153846153846)","(13.0, 26.0, 22.0)","(7.5, 10.5, 9.24)"
11-01-2023 16:34:55.608603,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 10.571428571428571)","(4.4, 6.6, 6.2)","(17.0, 50.0, 32.0)","(7.5, 12.0, 9.783333333333333)","(5.0, 8.4, 7.446153846153846)","(13.0, 26.0, 22.0)","(7.5, 10.5, 9.24)"
11-01-2023 16:34:56.538476,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 10.571428571428571)","(4.4, 6.6, 6.2)","(17.0, 50.0, 32.0)","(7.5, 12.0, 9.783333333333333)","(5.0, 8.4, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.5, 9.24)"
11-01-2023 16:34:57.459982,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 10.571428571428571)","(4.4, 6.6, 6.2)","(17.0, 50.0, 32.0)","(7.5, 12.0, 9.783333333333333)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.5, 9.24)"
11-01-2023 16:34:58.427065,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 10.571428571428571)","(4.4, 6.6, 6.2)","(17.0, 50.0, 32.0)","(7.5, 11.5, 9.755555555555555)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.5, 9.24)"
11-01-2023 16:34:59.350754,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 10.571428571428571)","(4.4, 6.6, 6.2)","(17.0, 50.0, 32.0)","(7.5, 11.0, 9.755555555555555)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.5, 9.24)"
11-01-2023 16:35:00.288590,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 10.571428571428571)","(4.4, 6.6, 6.2)","(17.0, 50.0, 32.0)","(7.5, 11.0, 9.755555555555555)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.5, 9.24)"
11-01-2023 16:35:01.242687,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 10.571428571428571)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.5, 9.24)"
11-01-2023 16:35:02.190309,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 10.571428571428571)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.5, 9.24)"
11-01-2023 16:35:03.117240,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 10.571428571428571)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.5, 9.24)"
11-01-2023 16:35:04.048432,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 10.571428571428571)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.5, 9.24)"
11-01-2023 16:35:04.994589,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 10.571428571428571)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.5, 9.24)"
11-01-2023 16:35:05.916770,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 10.571428571428571)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.5, 9.24)"
11-01-2023 16:35:06.833699,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 10.571428571428571)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.5, 9.24)"
11-01-2023 16:35:07.763472,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 10.571428571428571)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.5, 9.24)"
11-01-2023 16:35:08.711817,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 10.571428571428571)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.5, 9.24)"
11-01-2023 16:35:09.637939,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 10.571428571428571)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.5, 9.24)"
11-01-2023 16:35:10.549168,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 10.571428571428571)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.5, 9.24)"
11-01-2023 16:35:11.475788,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 10.571428571428571)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.5, 9.24)"
11-01-2023 16:35:12.414415,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 10.571428571428571)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.5, 9.24)"
11-01-2023 16:35:13.349714,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 10.571428571428571)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.5, 9.506666666666666)"
11-01-2023 16:35:14.287285,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 10.571428571428571)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 11.0, 9.506666666666666)"
11-01-2023 16:35:15.201284,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 10.571428571428571)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 11.0, 9.506666666666666)"
11-01-2023 16:35:16.134995,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 10.571428571428571)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 11.0, 9.24)"
11-01-2023 16:35:17.074833,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 10.571428571428571)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.5, 9.45)"
11-01-2023 16:35:18.028602,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 10.571428571428571)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.0, 9.45)"
11-01-2023 16:35:18.956140,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 10.571428571428571)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.0, 9.45)"
11-01-2023 16:35:19.877100,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 10.571428571428571)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.0, 9.45)"
11-01-2023 16:35:20.827827,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 10.571428571428571)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.0, 9.45)"
11-01-2023 16:35:21.755204,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 10.933333333333334)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.0, 9.45)"
11-01-2023 16:35:22.671294,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 10.933333333333334)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.0, 9.45)"
11-01-2023 16:35:23.593158,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 10.933333333333334)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.0, 9.45)"
11-01-2023 16:35:24.519878,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 9.125)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.0, 9.45)"
11-01-2023 16:35:25.431879,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 9.125)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.0, 9.45)"
11-01-2023 16:35:26.365398,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 9.125)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.0, 9.45)"
11-01-2023 16:35:27.276864,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 9.125)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.0, 9.45)"
11-01-2023 16:35:28.194594,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 9.125)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.0, 9.45)"
11-01-2023 16:35:29.112038,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 9.125)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.0, 9.45)"
11-01-2023 16:35:30.057588,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 9.125)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.0, 9.45)"
11-01-2023 16:35:30.981168,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 9.125)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.0, 9.45)"
11-01-2023 16:35:31.922486,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 9.125)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.0, 9.45)"
11-01-2023 16:35:32.864409,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 9.125)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.0, 9.45)"
11-01-2023 16:35:33.813188,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 9.125)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.0, 9.45)"
11-01-2023 16:35:34.741783,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 9.125)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.0, 9.45)"
11-01-2023 16:35:35.682746,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 9.125)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.0)","(7.5, 10.0, 9.45)"
11-01-2023 16:35:36.616316,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 9.125)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 24.9375)","(7.5, 10.0, 9.45)"
11-01-2023 16:35:37.541858,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 9.125)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 24.9375)","(7.5, 10.0, 9.45)"
11-01-2023 16:35:38.462582,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 9.125)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 24.9375)","(7.5, 10.0, 9.45)"
11-01-2023 16:35:39.392737,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 9.125)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 24.9375)","(7.5, 10.0, 9.45)"
11-01-2023 16:35:40.313458,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 9.125)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 24.9375)","(7.5, 10.0, 9.45)"
11-01-2023 16:35:41.241607,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 9.125)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 24.9375)","(7.5, 10.0, 9.45)"
11-01-2023 16:35:42.157250,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 9.125)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 24.9375)","(7.5, 10.0, 9.45)"
11-01-2023 16:35:43.076869,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 9.125)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 24.9375)","(7.5, 10.0, 9.45)"
11-01-2023 16:35:43.997747,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 9.125)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 24.9375)","(7.5, 10.0, 9.45)"
11-01-2023 16:35:44.918899,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 9.125)","(4.4, 6.6, 6.2)","(17.0, 48.0, 32.44444444444444)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 24.9375)","(7.5, 10.0, 9.120000000000001)"
11-01-2023 16:35:45.838552,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 9.125)","(4.4, 7.0, 6.466666666666667)","(17.0, 46.0, 39.375)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.619999999999999)","(13.0, 26.0, 22.458333333333336)","(7.5, 10.0, 9.120000000000001)"
11-01-2023 16:35:46.767730,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 10.933333333333334)","(4.4, 7.0, 6.466666666666667)","(17.0, 46.0, 39.375)","(7.5, 11.0, 9.755555555555555)","(5.0, 8.2, 7.619999999999999)","(13.0, 26.0, 22.458333333333336)","(7.5, 10.0, 9.685714285714287)"
11-01-2023 16:35:47.714141,"(2.9, 4.6, 3.2714285714285714)","(7.0, 12.5, 9.125)","(4.4, 7.0, 6.466666666666667)","(17.0, 46.0, 39.375)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 7.672727272727272)","(13.0, 26.0, 22.458333333333336)","(7.5, 10.0, 9.685714285714287)"
11-01-2023 16:35:48.639260,"(2.8, 4.6, 3.2714285714285714)","(7.0, 12.5, 9.125)","(4.4, 7.0, 6.466666666666667)","(18.0, 46.0, 39.375)","(7.5, 11.0, 9.879999999999999)","(5.0, 8.2, 6.8)","(13.0, 26.0, 19.333333333333332)","(7.5, 10.0, 9.685714285714287)"
