,Paramount Ace,Bold Onyx,Tennessee Jacks,Racey Kasey,Koepka,Victa Makayla
08-01-2023 19:02:29.393811,"(2.9, 3.5, 3.4952380952380953)","(2.05, 2.44, 2.4054545454545453)","(11.0, 14.5, 13.785714285714286)","(20.0, 32.0, 28.666666666666668)","(8.5, 13.0, 12.857142857142858)","(6.5, 9.0, 8.64)"
08-01-2023 19:02:30.367212,"(2.9, 3.5, 3.4952380952380953)","(2.05, 2.44, 2.4038095238095236)","(11.0, 14.5, 13.785714285714286)","(20.0, 32.0, 28.4)","(9.0, 13.0, 12.857142857142858)","(6.5, 9.0, 8.64)"
08-01-2023 19:02:31.241314,"(2.9, 3.5, 3.48125)","(2.05, 2.44, 2.4038095238095236)","(11.0, 14.5, 13.785714285714286)","(20.0, 32.0, 28.4)","(9.0, 13.0, 12.857142857142858)","(6.5, 9.0, 8.64)"
08-01-2023 19:02:32.200115,"(2.9, 3.5, 3.4823529411764707)","(2.05, 2.44, 2.4107692307692306)","(11.0, 14.5, 14.023809523809524)","(20.0, 32.0, 28.4)","(9.0, 13.0, 12.8)","(6.5, 9.0, 8.911111111111111)"
08-01-2023 19:02:33.220481,"(3.0, 3.5, 3.4823529411764707)","(2.15, 2.44, 2.403076923076923)","(11.0, 14.5, 14.023809523809524)","(21.0, 32.0, 28.8)","(9.0, 13.0, 12.8)","(6.5, 9.0, 8.942857142857143)"
08-01-2023 19:02:34.231009,"(3.0, 3.5, 3.4676470588235295)","(2.15, 2.44, 2.408)","(11.0, 14.5, 13.785714285714286)","(21.0, 32.0, 29.6)","(9.0, 13.0, 12.8)","(6.5, 9.0, 8.942857142857143)"
08-01-2023 19:02:35.091656,"(3.0, 3.5, 3.4676470588235295)","(2.15, 2.44, 2.4015999999999997)","(11.0, 14.5, 13.785714285714286)","(21.0, 32.0, 29.6)","(9.0, 13.0, 12.8)","(6.5, 9.0, 8.946666666666667)"
08-01-2023 19:02:36.008905,"(3.0, 3.45, 3.4425925925925926)","(2.15, 2.44, 2.4015999999999997)","(11.0, 14.5, 13.785714285714286)","(21.0, 32.0, 29.545454545454547)","(9.0, 13.0, 12.857142857142858)","(6.5, 9.0, 8.905882352941177)"
08-01-2023 19:02:36.940412,"(3.0, 3.45, 3.4425925925925926)","(2.15, 2.44, 2.4015999999999997)","(11.0, 14.5, 13.785714285714286)","(21.0, 32.0, 30.5)","(9.0, 13.0, 12.857142857142858)","(6.5, 9.0, 8.905882352941177)"
08-01-2023 19:02:37.844841,"(3.0, 3.45, 3.4425925925925926)","(2.15, 2.44, 2.4015999999999997)","(11.0, 14.5, 14.025)","(21.0, 32.0, 30.5)","(9.0, 13.0, 12.857142857142858)","(6.5, 9.0, 8.905882352941177)"
08-01-2023 19:02:38.732074,"(3.0, 3.45, 3.4425925925925926)","(2.15, 2.44, 2.4015999999999997)","(11.0, 14.5, 13.785714285714286)","(21.0, 32.0, 30.5)","(9.0, 13.0, 12.857142857142858)","(6.5, 9.0, 8.905882352941177)"
08-01-2023 19:02:39.642921,"(3.0, 3.45, 3.4425925925925926)","(2.15, 2.44, 2.4015999999999997)","(11.0, 14.5, 13.785714285714286)","(21.0, 32.0, 30.5)","(9.0, 13.0, 12.857142857142858)","(6.5, 9.0, 8.905882352941177)"
08-01-2023 19:02:40.609844,"(3.0, 3.45, 3.4425925925925926)","(2.15, 2.44, 2.4015999999999997)","(11.0, 14.5, 13.785714285714286)","(21.0, 32.0, 30.5)","(9.0, 13.0, 12.857142857142858)","(6.5, 9.0, 8.885714285714286)"
08-01-2023 19:02:41.571930,"(3.0, 3.45, 3.441666666666667)","(2.15, 2.44, 2.4015999999999997)","(11.0, 14.5, 13.785714285714286)","(21.0, 32.0, 30.5)","(9.0, 13.0, 12.857142857142858)","(6.5, 9.0, 8.84)"
08-01-2023 19:02:42.477982,"(3.0, 3.45, 3.44)","(2.15, 2.44, 2.4015999999999997)","(11.0, 14.5, 13.785714285714286)","(21.0, 32.0, 30.5)","(9.0, 13.0, 12.857142857142858)","(6.5, 9.0, 8.84)"
08-01-2023 19:02:43.361462,"(3.0, 3.45, 3.44)","(2.15, 2.44, 2.4015999999999997)","(11.0, 14.0, 13.944444444444445)","(21.0, 32.0, 30.5)","(9.0, 13.0, 12.857142857142858)","(6.5, 9.0, 8.84)"
08-01-2023 19:02:44.252431,"(3.0, 3.45, 3.44)","(2.15, 2.44, 2.4015999999999997)","(11.0, 14.5, 13.796296296296296)","(21.0, 32.0, 30.5)","(9.0, 13.0, 12.857142857142858)","(6.5, 9.0, 8.84)"
08-01-2023 19:02:45.119303,"(3.0, 3.45, 3.44)","(2.15, 2.44, 2.4015999999999997)","(11.0, 14.5, 13.796296296296296)","(21.0, 32.0, 30.5)","(9.0, 13.0, 12.857142857142858)","(6.5, 9.0, 8.893333333333333)"
08-01-2023 19:02:46.026014,"(3.0, 3.45, 3.44)","(2.15, 2.44, 2.4068965517241376)","(11.0, 14.5, 13.796296296296296)","(21.0, 32.0, 30.5)","(9.0, 13.0, 12.857142857142858)","(6.5, 9.0, 8.733333333333333)"
08-01-2023 19:02:46.951060,"(3.0, 3.45, 3.44)","(2.15, 2.44, 2.407142857142857)","(11.0, 14.5, 13.796296296296296)","(21.0, 32.0, 30.5)","(9.0, 13.0, 12.857142857142858)","(6.5, 9.0, 8.811764705882354)"
08-01-2023 19:02:47.873609,"(3.0, 3.45, 3.44)","(2.15, 2.44, 2.412121212121212)","(11.0, 14.5, 13.9375)","(21.0, 32.0, 30.5)","(9.0, 13.0, 12.857142857142858)","(6.5, 9.0, 8.733333333333333)"
08-01-2023 19:02:48.738539,"(3.0, 3.45, 3.44)","(2.15, 2.44, 2.4021052631578947)","(11.0, 14.5, 13.833333333333334)","(21.0, 32.0, 30.5)","(9.0, 13.0, 12.857142857142858)","(6.5, 9.0, 8.733333333333333)"
08-01-2023 19:02:49.703997,"(3.0, 3.45, 3.44)","(2.15, 2.44, 2.4021052631578947)","(11.0, 14.5, 13.833333333333334)","(21.0, 32.0, 30.5)","(9.0, 13.0, 12.857142857142858)","(6.5, 9.0, 8.733333333333333)"
08-01-2023 19:02:50.632151,"(3.0, 3.45, 3.44)","(2.15, 2.44, 2.4021052631578947)","(11.0, 14.5, 13.833333333333334)","(21.0, 32.0, 30.5)","(9.0, 13.0, 12.857142857142858)","(6.5, 9.0, 8.811764705882354)"
08-01-2023 19:02:51.533098,"(2.9, 3.45, 3.44)","(2.05, 2.44, 2.414285714285714)","(11.0, 14.5, 13.833333333333334)","(20.0, 32.0, 30.0)","(9.0, 13.0, 12.777777777777779)","(6.5, 9.0, 8.733333333333333)"
08-01-2023 19:02:52.473192,"(2.9, 3.45, 3.44)","(2.05, 2.44, 2.4137142857142857)","(11.0, 14.5, 13.833333333333334)","(20.0, 32.0, 30.0)","(9.0, 13.0, 12.88888888888889)","(6.5, 9.0, 8.811764705882354)"
08-01-2023 19:02:53.387315,"(2.9, 3.45, 3.44)","(2.05, 2.44, 2.4137142857142857)","(11.0, 14.5, 13.833333333333334)","(20.0, 32.0, 30.0)","(9.0, 13.0, 12.88888888888889)","(6.5, 9.0, 8.733333333333333)"
08-01-2023 19:02:54.512368,"(2.9, 3.45, 3.44)","(2.05, 2.44, 2.418095238095238)","(11.0, 14.5, 13.833333333333334)","(20.0, 32.0, 30.0)","(9.0, 13.0, 12.882352941176471)","(6.5, 9.0, 8.811764705882354)"
08-01-2023 19:02:55.469818,"(2.9, 3.45, 3.44)","(2.05, 2.44, 2.4137142857142857)","(11.0, 14.5, 13.833333333333334)","(20.0, 32.0, 30.0)","(9.0, 13.0, 12.714285714285714)","(6.5, 9.0, 8.733333333333333)"
08-01-2023 19:02:56.450329,"(2.9, 3.45, 3.44)","(2.05, 2.44, 2.4137142857142857)","(11.0, 14.5, 13.833333333333334)","(20.0, 32.0, 30.0)","(9.0, 13.0, 12.636363636363637)","(6.5, 9.0, 8.811764705882354)"
08-01-2023 19:02:57.446464,"(2.9, 3.45, 3.443421052631579)","(2.1, 2.44, 2.4137142857142857)","(11.0, 14.5, 13.833333333333334)","(20.0, 32.0, 30.0)","(10.0, 13.0, 12.636363636363637)","(7.0, 9.0, 8.733333333333333)"
08-01-2023 19:02:58.380350,"(2.9, 3.45, 3.443421052631579)","(2.1, 2.44, 2.4157894736842103)","(11.0, 14.5, 13.833333333333334)","(20.0, 32.0, 30.0)","(10.0, 13.0, 12.636363636363637)","(7.0, 9.0, 8.733333333333333)"
08-01-2023 19:02:59.290547,"(2.9, 3.45, 3.443421052631579)","(2.1, 2.46, 2.454901960784314)","(11.0, 14.5, 13.833333333333334)","(20.0, 34.0, 31.5)","(10.0, 13.0, 12.767857142857142)","(7.0, 9.0, 8.753846153846153)"
08-01-2023 19:03:00.200390,"(2.9, 3.45, 3.4419354838709677)","(2.1, 2.5, 2.4896296296296296)","(11.0, 14.0, 13.333333333333334)","(20.0, 34.0, 31.5)","(10.0, 13.0, 12.767857142857142)","(7.0, 9.0, 8.747368421052633)"
08-01-2023 19:03:01.180475,"(2.9, 3.45, 3.4419354838709677)","(2.1, 2.5, 2.488235294117647)","(11.0, 14.0, 13.266666666666667)","(20.0, 34.0, 30.666666666666668)","(10.0, 13.0, 12.714285714285714)","(7.0, 9.0, 8.668965517241379)"
08-01-2023 19:03:02.073207,"(2.9, 3.45, 3.430952380952381)","(2.1, 2.5, 2.4832)","(11.0, 14.0, 13.352941176470589)","(20.0, 34.0, 30.666666666666668)","(10.0, 13.0, 12.714285714285714)","(7.0, 9.0, 8.727272727272727)"
08-01-2023 19:03:03.052182,"(2.9, 3.45, 3.430263157894737)","(2.1, 2.5, 2.4856716417910447)","(11.0, 14.0, 13.333333333333334)","(20.0, 34.0, 29.5)","(10.0, 13.0, 12.46808510638298)","(7.0, 9.0, 8.622222222222222)"
08-01-2023 19:03:04.040601,"(2.9, 3.45, 3.42972972972973)","(2.1, 2.5, 2.489655172413793)","(11.0, 14.0, 13.297297297297296)","(20.0, 30.0, 29.5)","(10.0, 12.5, 12.448979591836734)","(7.0, 9.0, 8.622222222222222)"
08-01-2023 19:03:04.970574,"(2.9, 3.45, 3.422857142857143)","(2.1, 2.52, 2.4946341463414634)","(11.0, 14.0, 13.297297297297296)","(20.0, 34.0, 32.2)","(10.0, 12.5, 12.444444444444445)","(7.0, 9.0, 8.622222222222222)"
08-01-2023 19:03:05.909820,"(2.9, 3.45, 3.422857142857143)","(2.1, 2.52, 2.49875)","(11.0, 14.0, 13.297297297297296)","(20.0, 34.0, 32.36363636363636)","(10.0, 12.5, 12.418604651162791)","(7.0, 9.0, 8.622222222222222)"
08-01-2023 19:03:06.818843,"(2.9, 3.45, 3.426829268292683)","(2.1, 2.52, 2.4936363636363637)","(11.0, 13.5, 13.117647058823529)","(20.0, 34.0, 32.36363636363636)","(10.0, 13.0, 12.467532467532468)","(7.0, 8.8, 8.700000000000001)"
08-01-2023 19:03:07.679590,"(2.9, 3.45, 3.426829268292683)","(2.1, 2.52, 2.4894736842105263)","(11.0, 13.5, 13.117647058823529)","(20.0, 34.0, 32.36363636363636)","(10.0, 13.0, 12.467532467532468)","(7.0, 8.8, 8.700000000000001)"
08-01-2023 19:03:08.553414,"(2.9, 3.45, 3.426829268292683)","(2.1, 2.52, 2.5144761904761905)","(11.0, 13.5, 13.018518518518519)","(20.0, 34.0, 32.36363636363636)","(10.0, 13.0, 12.481012658227849)","(7.0, 8.8, 8.700000000000001)"
08-01-2023 19:03:09.462825,"(2.9, 3.45, 3.426829268292683)","(2.1, 2.54, 2.531851851851852)","(11.0, 13.5, 13.018518518518519)","(20.0, 34.0, 32.36363636363636)","(10.0, 13.0, 12.481012658227849)","(7.0, 8.8, 8.584615384615384)"
08-01-2023 19:03:10.297994,"(2.9, 3.45, 3.426829268292683)","(2.1, 2.54, 2.532212389380531)","(11.0, 13.5, 13.018518518518519)","(20.0, 32.0, 30.2)","(10.0, 13.0, 12.481012658227849)","(7.0, 8.8, 8.584615384615384)"
08-01-2023 19:03:11.511014,"(2.9, 3.45, 3.426829268292683)","(2.1, 2.54, 2.5286614173228346)","(11.0, 13.5, 13.018518518518519)","(20.0, 32.0, 30.09090909090909)","(10.0, 13.0, 12.633333333333333)","(7.0, 8.8, 8.426666666666668)"
08-01-2023 19:03:12.496673,"(2.9, 3.45, 3.426829268292683)","(2.1, 2.54, 2.5286614173228346)","(11.0, 13.5, 13.018518518518519)","(20.0, 32.0, 29.666666666666668)","(10.0, 13.0, 12.590909090909092)","(7.0, 8.8, 8.52)"
08-01-2023 19:03:13.430103,"(2.9, 3.45, 3.426829268292683)","(2.1, 2.54, 2.5293939393939393)","(11.0, 13.5, 13.018518518518519)","(20.0, 32.0, 29.666666666666668)","(10.0, 13.0, 12.590909090909092)","(7.0, 8.8, 8.565)"
08-01-2023 19:03:14.754775,"(2.9, 3.45, 3.43641975308642)","(2.1, 2.54, 2.5298550724637683)","(11.0, 13.5, 13.018518518518519)","(20.0, 32.0, 30.2)","(10.0, 13.0, 12.541666666666666)","(7.0, 8.6, 8.53)"
08-01-2023 19:03:15.644906,"(2.9, 3.45, 3.42283950617284)","(2.1, 2.54, 2.5298550724637683)","(11.0, 13.5, 13.018518518518519)","(20.0, 32.0, 30.2)","(10.0, 13.0, 12.541666666666666)","(7.0, 8.6, 8.290909090909091)"
08-01-2023 19:03:16.595541,"(2.9, 3.45, 3.42283950617284)","(2.1, 2.54, 2.5334959349593498)","(11.0, 13.5, 13.018518518518519)","(21.0, 32.0, 30.3125)","(10.0, 13.0, 12.656716417910447)","(7.0, 8.6, 8.366666666666667)"
08-01-2023 19:03:17.659456,"(2.9, 3.45, 3.418604651162791)","(2.1, 2.56, 2.5407407407407407)","(11.0, 13.5, 13.018518518518519)","(21.0, 32.0, 30.2)","(10.0, 13.0, 12.698412698412698)","(7.0, 8.4, 8.287179487179488)"
08-01-2023 19:03:18.585565,"(2.9, 3.45, 3.4050000000000002)","(2.1, 2.56, 2.5561290322580645)","(11.0, 13.5, 13.018518518518519)","(21.0, 32.0, 30.2)","(10.0, 13.0, 12.698412698412698)","(7.0, 8.4, 8.205128205128204)"
08-01-2023 19:03:19.515064,"(2.9, 3.4, 3.3780487804878048)","(2.1, 2.58, 2.5706382978723403)","(11.0, 13.5, 13.018518518518519)","(21.0, 32.0, 30.2)","(10.0, 13.0, 12.698412698412698)","(7.0, 8.4, 8.1)"
08-01-2023 19:03:20.499885,"(2.9, 3.4, 3.3826923076923077)","(2.1, 2.58, 2.571851851851852)","(11.0, 13.5, 13.018518518518519)","(21.0, 32.0, 30.2)","(10.0, 13.0, 12.698412698412698)","(7.0, 8.2, 7.9714285714285715)"
08-01-2023 19:03:21.396181,"(2.9, 3.4, 3.39537037037037)","(2.1, 2.58, 2.570588235294118)","(11.0, 13.5, 13.018518518518519)","(21.0, 32.0, 30.2)","(10.0, 13.0, 12.698412698412698)","(7.0, 8.0, 7.857777777777778)"
08-01-2023 19:03:22.362150,"(2.9, 3.45, 3.410294117647059)","(2.1, 2.6, 2.5779591836734697)","(11.0, 13.5, 13.018518518518519)","(21.0, 32.0, 30.2)","(10.0, 13.0, 12.698412698412698)","(7.0, 8.0, 7.779310344827586)"
08-01-2023 19:03:23.321277,"(2.9, 3.45, 3.4069444444444446)","(2.15, 2.64, 2.629620253164557)","(10.0, 13.5, 13.018518518518519)","(21.0, 32.0, 30.2)","(10.0, 13.0, 12.698412698412698)","(7.0, 7.8, 7.748571428571428)"
08-01-2023 19:03:24.182003,"(2.9, 3.4, 3.382051282051282)","(2.15, 2.62, 2.588888888888889)","(10.0, 13.5, 13.018518518518519)","(21.0, 32.0, 30.2)","(10.0, 13.0, 12.698412698412698)","(7.0, 7.8, 7.748571428571428)"
08-01-2023 19:03:25.125602,"(2.9, 3.4, 3.3857142857142857)","(2.15, 2.62, 2.5873333333333335)","(10.0, 13.5, 13.018518518518519)","(21.0, 32.0, 30.5)","(10.0, 13.0, 12.698412698412698)","(7.0, 7.8, 7.723529411764706)"
08-01-2023 19:03:26.045613,"(2.9, 3.45, 3.4441176470588237)","(2.15, 2.62, 2.589268292682927)","(10.0, 13.5, 13.018518518518519)","(21.0, 32.0, 30.5)","(10.0, 13.0, 12.698412698412698)","(7.0, 7.8, 7.723529411764706)"
08-01-2023 19:03:26.959780,"(2.9, 3.45, 3.447619047619048)","(2.15, 2.6, 2.583529411764706)","(10.0, 13.5, 13.018518518518519)","(21.0, 32.0, 30.5)","(10.0, 13.0, 12.698412698412698)","(7.0, 7.8, 7.723529411764706)"
08-01-2023 19:03:27.799428,"(2.9, 3.45, 3.447619047619048)","(2.15, 2.6, 2.584406779661017)","(10.0, 13.5, 13.018518518518519)","(21.0, 32.0, 30.5)","(10.0, 13.0, 12.698412698412698)","(7.0, 7.8, 7.723529411764706)"
08-01-2023 19:03:28.668016,"(2.9, 3.45, 3.4479591836734698)","(2.2, 2.6, 2.5836065573770495)","(10.0, 13.5, 13.018518518518519)","(21.0, 34.0, 33.333333333333336)","(10.0, 13.0, 12.698412698412698)","(7.0, 7.8, 7.723529411764706)"
08-01-2023 19:03:29.551973,"(2.9, 3.45, 3.4479591836734698)","(2.2, 2.6, 2.5814925373134328)","(10.0, 13.5, 13.018518518518519)","(21.0, 34.0, 33.0)","(10.0, 13.0, 12.698412698412698)","(7.0, 7.8, 7.723529411764706)"
08-01-2023 19:03:30.444094,"(2.9, 3.45, 3.444761904761905)","(2.2, 2.6, 2.589607843137255)","(10.0, 13.5, 13.035714285714286)","(21.0, 34.0, 33.0)","(10.0, 13.0, 12.698412698412698)","(7.0, 7.8, 7.723529411764706)"
08-01-2023 19:03:31.278456,"(2.9, 3.45, 3.4410891089108913)","(2.2, 2.62, 2.603089430894309)","(10.0, 13.5, 13.080645161290322)","(21.0, 34.0, 31.666666666666668)","(10.0, 13.0, 12.802083333333334)","(7.0, 7.8, 7.723529411764706)"
08-01-2023 19:03:32.305024,"(2.9, 3.45, 3.4410891089108913)","(2.2, 2.62, 2.5965116279069766)","(10.0, 13.5, 13.066666666666666)","(21.0, 34.0, 32.5)","(10.0, 13.0, 12.698412698412698)","(7.0, 7.8, 7.693333333333333)"
08-01-2023 19:03:33.254587,"(2.9, 3.45, 3.443956043956044)","(2.2, 2.6, 2.592233009708738)","(10.0, 13.5, 13.066666666666666)","(21.0, 34.0, 31.666666666666668)","(10.0, 13.0, 12.688524590163935)","(7.0, 7.8, 7.664864864864865)"
08-01-2023 19:03:34.182266,"(2.9, 3.45, 3.443956043956044)","(2.2, 2.6, 2.5924752475247526)","(10.0, 13.5, 13.066666666666666)","(21.0, 34.0, 32.5)","(10.0, 13.0, 12.688524590163935)","(7.0, 7.8, 7.514893617021277)"
08-01-2023 19:03:35.215143,"(2.9, 3.45, 3.438834951456311)","(2.2, 2.6, 2.5531428571428574)","(10.0, 14.5, 14.34375)","(21.0, 34.0, 32.4)","(10.0, 13.0, 12.688524590163935)","(7.0, 7.6, 7.483333333333333)"
08-01-2023 19:03:36.281160,"(2.9, 3.5, 3.4634146341463414)","(2.2, 2.56, 2.5531428571428574)","(10.0, 14.5, 14.305555555555555)","(21.0, 34.0, 32.4)","(10.0, 13.0, 12.688524590163935)","(7.0, 7.6, 7.498181818181818)"
08-01-2023 19:03:37.286760,"(2.9, 3.5, 3.494)","(2.2, 2.54, 2.5116666666666667)","(10.0, 15.0, 14.390243902439025)","(21.0, 34.0, 31.2)","(10.0, 13.0, 12.716417910447761)","(7.0, 7.6, 7.498181818181818)"
08-01-2023 19:03:38.493190,"(2.9, 3.5, 3.494)","(2.2, 2.54, 2.506666666666667)","(10.0, 15.0, 14.511627906976745)","(21.0, 34.0, 32.4)","(10.0, 13.0, 12.716417910447761)","(6.5, 7.6, 7.536170212765957)"
08-01-2023 19:03:39.703323,"(2.9, 3.5, 3.4884057971014495)","(2.2, 2.52, 2.512121212121212)","(10.0, 15.0, 14.461538461538462)","(21.0, 34.0, 32.4)","(10.0, 13.0, 12.716417910447761)","(6.5, 7.6, 7.56)"
08-01-2023 19:03:40.704069,"(2.9, 3.5, 3.488235294117647)","(2.2, 2.54, 2.512121212121212)","(10.0, 15.0, 14.461538461538462)","(21.0, 34.0, 31.2)","(10.0, 13.0, 12.716417910447761)","(6.5, 7.6, 7.536170212765957)"
08-01-2023 19:03:41.592865,"(2.9, 3.5, 3.488235294117647)","(2.2, 2.54, 2.5125373134328357)","(10.0, 15.0, 14.461538461538462)","(21.0, 34.0, 32.4)","(10.0, 13.0, 11.98360655737705)","(6.5, 7.6, 7.624561403508772)"
08-01-2023 19:03:42.550780,"(2.9, 3.5, 3.49622641509434)","(2.2, 2.54, 2.508813559322034)","(10.0, 13.5, 13.383333333333333)","(21.0, 34.0, 32.857142857142854)","(10.0, 12.0, 12.432432432432432)","(6.5, 7.8, 7.642857142857142)"
08-01-2023 19:03:43.468345,"(2.9, 3.5, 3.4952380952380953)","(2.2, 2.54, 2.500851063829787)","(10.0, 14.0, 13.6)","(21.0, 34.0, 32.857142857142854)","(10.0, 12.5, 12.432432432432432)","(6.5, 7.8, 7.63076923076923)"
08-01-2023 19:03:44.356291,"(2.9, 3.5, 3.4949152542372883)","(2.2, 2.54, 2.5094736842105263)","(10.0, 13.5, 13.133333333333333)","(21.0, 34.0, 32.0)","(10.0, 12.5, 12.432432432432432)","(6.5, 7.8, 7.632)"
08-01-2023 19:03:45.364861,"(2.9, 3.5, 3.4949152542372883)","(2.2, 2.54, 2.5300000000000002)","(10.0, 13.5, 13.210526315789474)","(21.0, 34.0, 32.0)","(10.0, 12.5, 12.432432432432432)","(6.5, 7.8, 7.657627118644068)"
08-01-2023 19:03:46.316093,"(2.9, 3.5, 3.494)","(2.2, 2.54, 2.5300000000000002)","(10.0, 13.5, 13.210526315789474)","(21.0, 34.0, 32.0)","(10.0, 12.5, 12.432432432432432)","(6.5, 7.8, 7.657627118644068)"
08-01-2023 19:03:47.304985,"(2.9, 3.5, 3.4923076923076923)","(2.2, 2.56, 2.5364705882352943)","(10.0, 13.5, 13.46875)","(21.0, 34.0, 33.42857142857143)","(10.0, 12.5, 12.432432432432432)","(6.5, 7.8, 7.655172413793103)"
08-01-2023 19:03:48.328076,"(2.9, 3.5, 3.484375)","(2.2, 2.56, 2.5445)","(10.0, 14.0, 13.577777777777778)","(21.0, 34.0, 33.42857142857143)","(10.0, 12.5, 12.27659574468085)","(6.5, 7.8, 7.647272727272727)"
08-01-2023 19:03:49.223220,"(2.9, 3.5, 3.482456140350877)","(2.2, 2.56, 2.545)","(10.0, 14.0, 13.5)","(21.0, 34.0, 33.333333333333336)","(10.0, 12.5, 12.27659574468085)","(6.5, 7.8, 7.647272727272727)"
08-01-2023 19:03:50.163020,"(2.9, 3.5, 3.482456140350877)","(2.2, 2.56, 2.5525)","(10.0, 14.0, 13.431818181818182)","(21.0, 34.0, 32.5)","(10.0, 12.5, 12.264705882352942)","(6.5, 7.8, 7.644444444444445)"
08-01-2023 19:03:51.027288,"(2.9, 3.5, 3.482456140350877)","(2.2, 2.58, 2.556880733944954)","(10.0, 14.0, 13.46808510638298)","(21.0, 34.0, 31.53846153846154)","(10.0, 12.5, 12.264705882352942)","(6.5, 7.8, 7.6415094339622645)"
08-01-2023 19:03:51.994446,"(2.9, 3.5, 3.4814814814814814)","(2.2, 2.58, 2.5570909090909093)","(10.0, 13.5, 13.133333333333333)","(21.0, 34.0, 31.333333333333332)","(10.0, 12.5, 12.257575757575758)","(6.5, 7.8, 7.6415094339622645)"
08-01-2023 19:03:52.968750,"(2.9, 3.5, 3.4715686274509805)","(2.2, 2.6, 2.5685000000000002)","(10.0, 13.5, 13.157894736842104)","(21.0, 34.0, 32.275862068965516)","(10.0, 12.5, 12.29874213836478)","(6.5, 7.8, 7.442622950819672)"
08-01-2023 19:03:53.913025,"(2.9, 3.45, 3.43125)","(2.2, 2.6, 2.571304347826087)","(10.0, 13.5, 13.321428571428571)","(21.0, 34.0, 31.87878787878788)","(10.0, 12.5, 12.29874213836478)","(6.5, 7.6, 7.442622950819672)"
08-01-2023 19:03:54.916831,"(2.9, 3.45, 3.4346938775510205)","(2.2, 2.62, 2.589655172413793)","(10.0, 13.5, 13.321428571428571)","(21.0, 34.0, 31.25)","(10.0, 12.0, 11.956375838926174)","(6.5, 7.4, 7.460377358490566)"
08-01-2023 19:03:55.764493,"(2.9, 3.5, 3.454054054054054)","(2.2, 2.6, 2.5846153846153848)","(10.0, 13.5, 13.321428571428571)","(21.0, 34.0, 31.25)","(10.0, 12.0, 11.956375838926174)","(6.5, 7.6, 7.460377358490566)"
08-01-2023 19:03:56.612843,"(2.9, 3.5, 3.4655737704918033)","(2.2, 2.58, 2.5775308641975307)","(10.0, 13.5, 13.3)","(21.0, 34.0, 32.0)","(10.0, 12.0, 11.95608108108108)","(6.5, 7.6, 7.454901960784314)"
08-01-2023 19:03:57.546101,"(2.9, 3.5, 3.4514705882352943)","(2.2, 2.6, 2.589)","(10.0, 13.5, 13.352941176470589)","(21.0, 34.0, 32.18181818181818)","(10.0, 12.0, 11.95608108108108)","(6.5, 7.6, 7.454901960784314)"
08-01-2023 19:03:58.424293,"(2.9, 3.5, 3.4530864197530864)","(2.2, 2.6, 2.595555555555556)","(10.0, 13.5, 13.425925925925926)","(21.0, 34.0, 32.333333333333336)","(10.0, 12.0, 11.948412698412698)","(6.5, 7.6, 7.454901960784314)"
08-01-2023 19:03:59.391676,"(2.9, 3.5, 3.4530864197530864)","(2.2, 2.62, 2.5886153846153848)","(10.0, 13.5, 13.442307692307692)","(21.0, 34.0, 32.54545454545455)","(10.0, 12.0, 11.915441176470589)","(6.5, 7.6, 7.377777777777778)"
08-01-2023 19:04:00.322977,"(2.9, 3.5, 3.4555555555555557)","(2.2, 2.62, 2.5881250000000002)","(10.0, 13.5, 13.442307692307692)","(21.0, 34.0, 31.647058823529413)","(10.0, 12.0, 11.915441176470589)","(6.5, 7.4, 7.377777777777778)"
08-01-2023 19:04:01.202024,"(2.9, 3.45, 3.4328125000000003)","(2.2, 2.64, 2.63)","(10.0, 14.0, 13.289156626506024)","(21.0, 34.0, 31.81818181818182)","(10.0, 12.0, 11.90495867768595)","(6.5, 7.4, 7.377777777777778)"
08-01-2023 19:04:02.073439,"(2.9, 3.45, 3.4044303797468354)","(2.2, 2.64, 2.6373333333333333)","(10.0, 14.0, 13.2625)","(21.0, 34.0, 32.22222222222222)","(10.0, 12.0, 11.918103448275861)","(6.5, 7.4, 7.330337078651685)"
08-01-2023 19:04:03.005623,"(2.9, 3.4, 3.3880434782608697)","(2.2, 2.66, 2.646666666666667)","(10.0, 13.5, 13.268292682926829)","(21.0, 34.0, 33.0)","(10.0, 12.0, 11.915384615384616)","(6.5, 7.4, 7.327058823529412)"
08-01-2023 19:04:03.966265,"(2.9, 3.4, 3.3857142857142857)","(2.2, 2.66, 2.650144927536232)","(10.0, 13.5, 13.25)","(21.0, 34.0, 33.0)","(10.0, 12.0, 11.885714285714286)","(6.5, 7.4, 7.321666666666667)"
08-01-2023 19:04:04.928581,"(2.9, 3.4, 3.3694444444444445)","(2.2, 2.72, 2.7099259259259263)","(10.0, 13.5, 13.255813953488373)","(21.0, 34.0, 33.0)","(10.0, 12.0, 11.913385826771654)","(6.5, 7.4, 7.342857142857143)"
08-01-2023 19:04:05.852147,"(2.9, 3.4, 3.387)","(2.2, 2.68, 2.6720833333333336)","(10.0, 13.5, 13.24390243902439)","(21.0, 34.0, 33.0)","(10.0, 12.0, 11.913385826771654)","(6.5, 7.4, 7.342857142857143)"
08-01-2023 19:04:06.783630,"(2.9, 3.4, 3.387)","(2.2, 2.68, 2.668985507246377)","(10.0, 13.5, 13.24390243902439)","(21.0, 34.0, 33.0)","(10.0, 12.0, 11.913385826771654)","(6.5, 7.4, 7.342857142857143)"
