,Dr Nightingale,Dan Dan,Big Buddha,Phelan Seedy,Dr Rogan,Irish,Style Key,Fun Idol
07-12-2022 19:47:06.130012,"(10.0, 13.5, 13.133333333333333)","(6.0, 7.6, 7.3677419354838705)","(21.0, 32.0, 31.25)","(4.8, 5.8, 5.658823529411765)","(5.5, 6.8, 6.572222222222222)","(3.3, 4.1, 4.035714285714286)","(31.0, 42.0, 40.138888888888886)","(5.0, 6.6, 6.4295081967213115)"
07-12-2022 19:47:07.398589,"(10.0, 13.5, 13.133333333333333)","(6.0, 7.6, 7.292307692307692)","(21.0, 32.0, 30.8)","(4.8, 5.7, 5.56)","(5.5, 6.6, 6.5249999999999995)","(3.3, 4.1, 4.086363636363636)","(31.0, 42.0, 40.5625)","(5.0, 6.6, 6.453333333333333)"
07-12-2022 19:47:08.641138,"(10.0, 13.5, 13.211538461538462)","(6.0, 7.8, 7.464)","(21.0, 32.0, 33.8)","(4.8, 5.6, 5.533333333333333)","(5.5, 6.6, 6.454054054054054)","(3.3, 4.1, 4.030645161290322)","(31.0, 42.0, 45.4)","(5.0, 6.6, 6.407142857142857)"
07-12-2022 19:47:09.799234,"(10.0, 13.5, 12.892857142857142)","(6.0, 7.8, 7.464)","(21.0, 34.0, 33.8)","(4.8, 5.7, 5.53)","(5.5, 6.6, 6.247058823529412)","(3.3, 4.1, 4.1119047619047615)","(31.0, 46.0, 46.11764705882353)","(5.0, 6.6, 6.409230769230769)"
07-12-2022 19:47:11.001609,"(10.0, 13.5, 12.85483870967742)","(6.0, 7.8, 7.464)","(21.0, 34.0, 33.733333333333334)","(4.8, 5.6, 5.519047619047619)","(5.5, 6.6, 6.2727272727272725)","(3.3, 4.2, 4.199268292682927)","(31.0, 48.0, 45.57142857142857)","(5.0, 6.6, 6.434666666666667)"
07-12-2022 19:47:12.249853,"(10.0, 13.5, 12.85483870967742)","(6.0, 7.8, 7.464)","(21.0, 34.0, 31.8)","(4.8, 5.6, 5.512820512820513)","(5.5, 6.6, 6.2785714285714285)","(3.3, 4.2, 4.287973273942093)","(31.0, 46.0, 45.4)","(5.0, 6.6, 6.434666666666667)"
07-12-2022 19:47:13.529502,"(10.0, 13.5, 12.798245614035087)","(6.0, 7.8, 7.638461538461538)","(21.0, 32.0, 31.8)","(4.8, 5.6, 5.472727272727273)","(5.5, 6.6, 6.273333333333333)","(3.3, 4.3, 4.217857142857143)","(31.0, 46.0, 45.4)","(5.0, 6.6, 6.434666666666667)"
07-12-2022 19:47:14.775432,"(10.0, 13.5, 12.715686274509803)","(6.0, 7.8, 7.638461538461538)","(21.0, 32.0, 31.5)","(4.8, 5.6, 5.483333333333333)","(5.5, 6.6, 6.2785714285714285)","(3.3, 4.3, 4.293181818181818)","(31.0, 46.0, 45.4)","(5.0, 6.6, 6.434666666666667)"
07-12-2022 19:47:15.988989,"(10.0, 13.5, 12.715686274509803)","(6.0, 7.8, 7.638461538461538)","(21.0, 32.0, 31.5)","(4.8, 5.5, 5.433333333333334)","(5.5, 6.6, 6.2676923076923075)","(3.3, 4.3, 4.275)","(31.0, 46.0, 45.4)","(5.0, 6.6, 6.434666666666667)"
07-12-2022 19:47:17.219024,"(10.0, 13.5, 12.715686274509803)","(6.0, 7.8, 7.64)","(21.0, 32.0, 31.612903225806452)","(4.8, 5.5, 5.364102564102565)","(5.5, 6.6, 6.2676923076923075)","(3.3, 4.3, 4.272164948453608)","(31.0, 46.0, 45.4)","(5.0, 6.6, 6.434666666666667)"
07-12-2022 19:47:18.476903,"(10.0, 13.0, 12.725609756097562)","(6.0, 7.8, 7.711111111111111)","(21.0, 32.0, 31.612903225806452)","(4.8, 5.4, 5.383582089552239)","(5.5, 6.6, 6.2676923076923075)","(3.3, 4.4, 4.311111111111112)","(31.0, 46.0, 46.421052631578945)","(5.0, 6.6, 6.44225352112676)"
07-12-2022 19:47:19.755666,"(10.0, 12.5, 12.163716814159292)","(6.0, 7.8, 7.666666666666667)","(21.0, 32.0, 31.612903225806452)","(4.8, 5.4, 5.384285714285714)","(5.5, 6.6, 6.2676923076923075)","(3.3, 4.4, 4.362666666666667)","(31.0, 48.0, 46.421052631578945)","(5.0, 6.6, 6.44225352112676)"
07-12-2022 19:47:21.069905,"(10.0, 12.5, 12.163716814159292)","(6.0, 7.8, 7.64)","(21.0, 32.0, 33.84615384615385)","(4.8, 5.4, 5.440476190476191)","(5.5, 6.6, 6.2676923076923075)","(3.3, 4.4, 4.366197183098592)","(31.0, 48.0, 46.421052631578945)","(5.0, 6.6, 6.44225352112676)"
07-12-2022 19:47:22.391072,"(10.0, 12.5, 12.138095238095238)","(6.0, 7.8, 7.36842105263158)","(21.0, 34.0, 34.62068965517241)","(4.8, 5.5, 5.435714285714286)","(5.5, 6.6, 6.304761904761905)","(3.3, 4.4, 4.362666666666667)","(31.0, 48.0, 45.75)","(5.0, 6.6, 6.44225352112676)"
07-12-2022 19:47:23.754912,"(10.0, 12.5, 12.131067961165048)","(6.0, 7.4, 7.300000000000001)","(21.0, 36.0, 34.8)","(4.8, 5.5, 5.451612903225807)","(5.5, 6.6, 6.3463414634146345)","(3.4, 4.4, 4.357575757575757)","(31.0, 46.0, 45.75)","(5.0, 6.6, 6.44225352112676)"
07-12-2022 19:47:25.056498,"(10.0, 12.5, 12.131067961165048)","(6.0, 7.4, 7.300000000000001)","(21.0, 36.0, 34.8)","(4.8, 5.5, 5.421739130434783)","(5.5, 6.6, 6.3463414634146345)","(3.4, 4.4, 4.49017199017199)","(31.0, 46.0, 45.75)","(5.0, 6.6, 6.44225352112676)"
07-12-2022 19:47:26.353088,"(10.0, 12.5, 12.09090909090909)","(6.0, 7.2, 7.141666666666667)","(21.0, 36.0, 33.81818181818182)","(4.8, 5.5, 5.425000000000001)","(5.5, 6.6, 6.311111111111111)","(3.4, 4.5, 4.495696202531645)","(31.0, 46.0, 45.75)","(5.0, 6.6, 6.416393442622951)"
07-12-2022 19:47:27.607398,"(10.0, 12.5, 11.683333333333334)","(6.0, 7.2, 7.1287671232876715)","(21.0, 34.0, 33.53846153846154)","(4.8, 5.5, 5.45)","(5.5, 6.6, 6.326315789473684)","(3.4, 4.5, 4.466666666666667)","(31.0, 46.0, 45.78947368421053)","(5.0, 6.6, 6.416393442622951)"
07-12-2022 19:47:28.868012,"(10.0, 12.0, 11.58974358974359)","(6.0, 7.2, 7.180769230769231)","(21.0, 34.0, 33.53846153846154)","(4.8, 5.5, 5.485714285714286)","(5.5, 6.6, 6.326315789473684)","(3.4, 4.5, 4.459550561797752)","(31.0, 46.0, 45.78947368421053)","(5.0, 6.6, 6.427586206896551)"
07-12-2022 19:47:30.113864,"(10.0, 12.0, 11.63013698630137)","(6.0, 7.4, 7.226506024096386)","(21.0, 34.0, 33.53846153846154)","(4.8, 5.5, 5.485714285714286)","(5.5, 6.6, 6.326315789473684)","(3.4, 4.5, 4.465116279069767)","(31.0, 46.0, 45.833333333333336)","(5.0, 6.6, 6.427586206896551)"
07-12-2022 19:47:31.383866,"(10.0, 12.0, 11.782258064516128)","(6.0, 7.4, 7.226506024096386)","(21.0, 34.0, 33.53846153846154)","(4.8, 5.5, 5.446153846153846)","(5.5, 6.6, 6.326315789473684)","(3.4, 4.5, 4.533333333333333)","(31.0, 46.0, 45.81818181818182)","(5.0, 6.6, 6.433333333333334)"
07-12-2022 19:47:32.662945,"(10.0, 12.0, 11.409090909090908)","(6.0, 7.4, 7.093877551020408)","(21.0, 34.0, 33.63636363636363)","(4.8, 5.5, 5.392592592592593)","(5.5, 6.6, 6.326315789473684)","(3.4, 4.6, 4.504615384615384)","(31.0, 46.0, 46.84615384615385)","(5.0, 6.6, 6.434782608695652)"
07-12-2022 19:47:33.914739,"(10.0, 12.0, 11.704545454545455)","(6.0, 7.2, 7.113043478260869)","(21.0, 34.0, 34.48275862068966)","(4.6, 5.4, 5.46304347826087)","(5.0, 6.6, 6.28)","(3.5, 4.6, 4.430769230769231)","(31.0, 48.0, 46.57142857142857)","(5.0, 6.6, 6.544827586206896)"
07-12-2022 19:47:35.212299,"(10.0, 12.0, 11.73469387755102)","(6.0, 7.2, 7.085714285714285)","(21.0, 36.0, 34.48275862068966)","(4.6, 5.5, 5.3791208791208796)","(5.0, 6.4, 6.327272727272727)","(3.5, 4.5, 4.432631578947368)","(31.0, 48.0, 46.57142857142857)","(5.0, 6.6, 6.522222222222222)"
07-12-2022 19:47:36.515218,"(10.0, 12.0, 11.73469387755102)","(6.0, 7.2, 7.019354838709678)","(21.0, 36.0, 34.37037037037037)","(4.6, 5.4, 5.381538461538462)","(5.0, 6.4, 6.327272727272727)","(3.5, 4.5, 4.429032258064517)","(31.0, 48.0, 46.57142857142857)","(5.0, 6.6, 6.617543859649123)"
07-12-2022 19:47:37.742518,"(10.0, 11.5, 11.330882352941176)","(6.0, 7.2, 7.019354838709678)","(21.0, 36.0, 34.206896551724135)","(4.6, 5.4, 5.385483870967742)","(5.0, 6.4, 6.346666666666667)","(3.5, 4.5, 4.481538461538461)","(31.0, 48.0, 46.57142857142857)","(5.0, 6.8, 6.603389830508474)"
07-12-2022 19:47:38.985668,"(10.0, 11.5, 11.425373134328359)","(6.0, 7.4, 7.2057142857142855)","(21.0, 36.0, 34.206896551724135)","(4.6, 5.4, 5.385483870967742)","(5.0, 6.4, 6.327272727272727)","(3.5, 4.5, 4.6947368421052635)","(31.0, 48.0, 46.57142857142857)","(5.0, 6.8, 6.241221374045802)"
07-12-2022 19:47:40.216211,"(10.0, 12.0, 11.748299319727892)","(6.0, 7.4, 7.197260273972603)","(21.0, 36.0, 34.266666666666666)","(4.6, 5.4, 5.385483870967742)","(5.0, 6.4, 6.333333333333334)","(3.5, 4.7, 4.6292682926829265)","(31.0, 48.0, 46.57142857142857)","(5.0, 6.4, 6.242857142857143)"
07-12-2022 19:47:41.458015,"(10.0, 12.0, 11.758169934640524)","(6.0, 7.4, 7.114285714285715)","(21.0, 36.0, 35.0)","(4.6, 5.4, 5.446875)","(5.0, 6.4, 6.418181818181818)","(3.5, 4.7, 4.676923076923077)","(31.0, 48.0, 45.333333333333336)","(5.0, 6.4, 6.22608695652174)"
07-12-2022 19:47:42.720637,"(10.0, 11.0, 10.522727272727273)","(6.0, 7.4, 7.0)","(21.0, 36.0, 34.22222222222222)","(4.6, 5.5, 5.507692307692308)","(5.0, 6.6, 6.358333333333333)","(3.5, 4.7, 4.682352941176471)","(31.0, 48.0, 46.15384615384615)","(5.0, 6.4, 6.223853211009175)"
07-12-2022 19:47:44.005598,"(10.0, 11.0, 10.242424242424242)","(6.0, 7.0, 6.887425149700599)","(21.0, 36.0, 34.857142857142854)","(4.6, 5.6, 5.484210526315789)","(5.0, 6.6, 6.396491228070175)","(3.5, 4.7, 4.689361702127659)","(31.0, 48.0, 45.375)","(5.0, 6.4, 6.222222222222222)"
07-12-2022 19:47:45.315133,"(10.0, 11.0, 10.357142857142858)","(6.0, 7.0, 7.135632183908046)","(21.0, 36.0, 35.714285714285715)","(4.6, 5.5, 5.482352941176471)","(5.0, 6.6, 6.393103448275862)","(3.5, 4.8, 4.753488372093023)","(31.0, 48.0, 46.333333333333336)","(5.0, 6.4, 6.095121951219513)"
07-12-2022 19:47:46.612229,"(10.0, 11.0, 10.705128205128204)","(6.0, 7.2, 7.114285714285715)","(21.0, 36.0, 34.888888888888886)","(4.6, 5.6, 5.341666666666667)","(5.0, 6.6, 6.4079999999999995)","(3.5, 4.8, 4.6978723404255325)","(31.0, 48.0, 45.69230769230769)","(5.0, 6.2, 6.105882352941177)"
07-12-2022 19:47:48.047273,"(10.0, 11.0, 10.674157303370787)","(6.0, 7.2, 6.9875)","(21.0, 36.0, 35.81818181818182)","(4.6, 5.4, 5.35)","(5.0, 6.6, 6.445161290322581)","(3.5, 4.7, 4.698)","(31.0, 48.0, 46.0)","(5.0, 6.2, 6.061728395061729)"
07-12-2022 19:47:49.416990,"(9.0, 11.0, 10.674157303370787)","(6.0, 7.0, 6.9011764705882355)","(21.0, 36.0, 35.81818181818182)","(4.6, 5.4, 5.405263157894737)","(5.0, 6.6, 6.428571428571429)","(3.6, 4.7, 4.673134328358208)","(31.0, 48.0, 45.45454545454545)","(5.0, 6.2, 6.064150943396227)"
07-12-2022 19:47:50.700996,"(9.0, 11.0, 10.673469387755102)","(6.0, 7.0, 6.9011764705882355)","(21.0, 38.0, 35.81818181818182)","(4.6, 5.5, 5.3954545454545455)","(5.0, 6.6, 6.757142857142857)","(3.6, 4.8, 4.6625)","(31.0, 48.0, 46.23529411764706)","(5.0, 6.2, 6.219847328244275)"
07-12-2022 19:47:52.230391,"(9.0, 11.0, 10.697916666666666)","(6.0, 7.0, 6.764705882352941)","(21.0, 38.0, 35.285714285714285)","(4.6, 5.5, 5.4037037037037035)","(5.0, 6.8, 6.767567567567568)","(3.6, 4.8, 4.677777777777778)","(31.0, 48.0, 46.23529411764706)","(5.0, 6.4, 6.218181818181819)"
07-12-2022 19:47:53.647016,"(9.0, 11.0, 10.697916666666666)","(6.0, 7.0, 6.7555555555555555)","(21.0, 36.0, 34.94736842105263)","(4.6, 5.5, 5.46)","(5.0, 6.8, 6.9818181818181815)","(3.7, 4.7, 4.576363636363636)","(31.0, 48.0, 45.23076923076923)","(5.0, 6.4, 6.162874251497006)"
07-12-2022 19:47:55.020980,"(9.0, 11.0, 10.462962962962964)","(6.0, 6.8, 6.757142857142857)","(21.0, 36.0, 34.5625)","(4.6, 5.5, 5.446428571428571)","(5.0, 7.0, 6.966666666666667)","(3.7, 4.7, 4.53)","(31.0, 48.0, 42.42857142857143)","(5.0, 6.4, 6.181005586592179)"
07-12-2022 19:47:56.314933,"(9.0, 10.5, 10.462962962962964)","(6.0, 6.8, 6.281176470588235)","(21.0, 36.0, 34.758620689655174)","(4.6, 5.5, 5.60377358490566)","(5.0, 7.0, 7.025)","(3.7, 4.6, 4.59)","(31.0, 46.0, 44.095238095238095)","(5.0, 6.4, 6.236923076923077)"
07-12-2022 19:47:57.650037,"(9.0, 9.6, 9.405000000000001)","(6.0, 6.4, 6.6869565217391305)","(21.0, 36.0, 34.486486486486484)","(4.6, 5.7, 5.624444444444444)","(5.0, 7.2, 7.073684210526316)","(3.7, 4.6, 4.595)","(31.0, 46.0, 44.4)","(5.0, 6.4, 6.2846153846153845)"
07-12-2022 19:47:58.955308,"(9.0, 9.6, 9.295238095238094)","(6.0, 6.8, 6.699999999999999)","(21.0, 36.0, 33.395348837209305)","(4.6, 5.7, 5.62)","(5.0, 7.2, 6.938888888888889)","(3.7, 4.6, 4.548351648351648)","(31.0, 46.0, 43.2)","(5.0, 6.4, 6.250574712643679)"
07-12-2022 19:48:00.392313,"(9.0, 9.6, 9.447619047619048)","(6.0, 6.8, 6.731034482758621)","(21.0, 36.0, 34.35897435897436)","(4.6, 5.7, 5.657894736842105)","(5.0, 7.0, 7.038805970149253)","(3.7, 4.6, 4.51044776119403)","(31.0, 46.0, 43.18518518518518)","(5.0, 6.4, 6.292307692307692)"
07-12-2022 19:48:01.637963,"(9.0, 10.0, 9.7)","(6.0, 6.8, 6.670967741935484)","(21.0, 36.0, 34.31578947368421)","(4.6, 5.8, 5.641791044776119)","(5.0, 7.2, 6.9247706422018345)","(3.7, 4.6, 4.462650602409639)","(31.0, 46.0, 42.93333333333333)","(5.0, 6.4, 6.281481481481482)"
07-12-2022 19:48:02.945708,"(9.0, 9.8, 9.555555555555555)","(6.0, 6.8, 6.564705882352941)","(21.0, 36.0, 34.13333333333333)","(4.6, 5.8, 5.656)","(5.0, 7.2, 6.947169811320754)","(3.7, 4.6, 4.420408163265306)","(31.0, 46.0, 42.96551724137931)","(5.0, 6.4, 6.378947368421053)"
07-12-2022 19:48:04.426620,"(9.0, 9.6, 9.487499999999999)","(6.0, 6.8, 6.56140350877193)","(21.0, 36.0, 34.5)","(4.6, 5.8, 5.557142857142857)","(5.0, 7.2, 7.021538461538461)","(3.7, 4.6, 4.53125)","(31.0, 46.0, 44.2)","(5.0, 6.6, 6.47)"
07-12-2022 19:48:05.750870,"(9.0, 9.6, 9.447619047619048)","(6.0, 6.8, 6.748275862068965)","(21.0, 36.0, 34.484848484848484)","(4.6, 5.7, 5.521428571428571)","(5.0, 7.2, 7.0473684210526315)","(3.6, 4.6, 4.458620689655173)","(31.0, 46.0, 44.25)","(5.0, 6.6, 6.456338028169014)"
07-12-2022 19:48:07.324359,"(9.0, 9.6, 9.811764705882352)","(6.0, 6.8, 6.775510204081632)","(21.0, 36.0, 34.611111111111114)","(4.6, 5.6, 5.457575757575758)","(5.0, 7.2, 7.063529411764706)","(3.6, 4.6, 4.416814159292036)","(31.0, 46.0, 44.25)","(5.0, 6.6, 6.276923076923077)"
07-12-2022 19:48:08.645380,"(9.0, 10.5, 9.927272727272728)","(6.0, 6.8, 6.705263157894737)","(21.0, 36.0, 34.611111111111114)","(4.6, 5.5, 5.45925925925926)","(5.5, 7.2, 7.066666666666666)","(3.6, 4.5, 4.417073170731707)","(31.0, 46.0, 44.25)","(5.0, 6.4, 6.248648648648649)"
07-12-2022 19:48:09.981470,"(9.0, 10.5, 10.108)","(6.0, 6.8, 6.782608695652174)","(21.0, 36.0, 39.492063492063494)","(4.6, 5.5, 5.45925925925926)","(5.5, 7.2, 7.148717948717949)","(3.6, 4.5, 4.4064516129032265)","(31.0, 46.0, 44.25)","(5.0, 6.4, 6.216666666666667)"
07-12-2022 19:48:11.245434,"(8.0, 10.5, 10.2375)","(6.0, 6.8, 6.747058823529412)","(26.0, 40.0, 39.77777777777778)","(4.8, 5.5, 5.424590163934426)","(5.5, 7.2, 7.085714285714285)","(3.7, 4.5, 4.4064516129032265)","(31.0, 46.0, 44.266666666666666)","(5.0, 6.4, 6.157746478873239)"
07-12-2022 19:48:12.508881,"(8.0, 10.5, 10.235294117647058)","(6.0, 6.8, 6.747058823529412)","(26.0, 40.0, 39.333333333333336)","(4.8, 5.5, 5.461643835616439)","(5.5, 7.2, 7.118840579710145)","(3.7, 4.5, 4.420987654320988)","(31.0, 46.0, 44.55555555555556)","(5.0, 6.2, 6.1216783216783215)"
07-12-2022 19:48:13.656513,"(8.0, 10.5, 10.359375)","(6.0, 6.8, 6.718181818181818)","(26.0, 42.0, 39.333333333333336)","(4.8, 5.5, 5.591525423728813)","(5.5, 7.2, 7.17872340425532)","(3.7, 4.5, 4.440476190476191)","(31.0, 46.0, 44.81818181818182)","(5.0, 6.2, 6.049746192893401)"
07-12-2022 19:48:14.826749,"(7.5, 10.5, 10.3875)","(6.0, 6.8, 6.586046511627907)","(26.0, 42.0, 39.28)","(4.8, 5.6, 5.649282296650718)","(5.5, 7.2, 7.191836734693878)","(3.7, 4.5, 4.439271255060729)","(31.0, 46.0, 45.2)","(5.0, 6.2, 6.040268456375839)"
07-12-2022 19:48:16.053526,"(7.5, 10.5, 10.258620689655173)","(6.0, 6.8, 6.411428571428572)","(26.0, 42.0, 39.166666666666664)","(4.8, 5.7, 5.617391304347826)","(5.5, 7.2, 7.192982456140351)","(3.7, 4.5, 4.381447963800905)","(31.0, 46.0, 45.142857142857146)","(5.0, 6.2, 5.992592592592593)"
07-12-2022 19:48:17.234593,"(7.5, 10.5, 10.395833333333334)","(6.0, 6.8, 6.604761904761904)","(26.0, 42.0, 39.083333333333336)","(4.8, 5.7, 5.622641509433962)","(5.5, 7.2, 7.366666666666667)","(3.7, 4.4, 4.381105990783411)","(31.0, 46.0, 45.142857142857146)","(5.0, 6.0, 5.875757575757576)"
07-12-2022 19:48:18.424472,"(7.5, 11.0, 10.73913043478261)","(6.0, 6.8, 6.6255319148936165)","(26.0, 42.0, 38.75)","(4.8, 5.7, 5.745454545454545)","(5.5, 7.4, 7.333333333333334)","(3.7, 4.4, 4.387309644670051)","(31.0, 46.0, 45.142857142857146)","(5.0, 6.2, 5.912605042016807)"
07-12-2022 19:48:19.629718,"(7.5, 11.0, 10.698630136986301)","(6.0, 6.8, 6.613333333333333)","(26.0, 42.0, 38.75)","(4.8, 5.8, 5.5718875502008025)","(5.5, 7.4, 7.338461538461539)","(3.7, 4.4, 4.38082191780822)","(31.0, 46.0, 45.142857142857146)","(5.0, 6.2, 5.901923076923078)"
07-12-2022 19:48:20.864531,"(7.5, 11.0, 10.54639175257732)","(6.0, 6.8, 6.638709677419355)","(26.0, 42.0, 39.0)","(4.8, 5.6, 5.672448979591837)","(5.5, 7.4, 7.310204081632653)","(3.7, 4.4, 4.370526315789474)","(31.0, 46.0, 45.5)","(5.0, 6.0, 5.927777777777778)"
07-12-2022 19:48:22.151247,"(7.5, 11.0, 10.60204081632653)","(6.0, 6.8, 6.585365853658537)","(26.0, 42.0, 39.0)","(4.8, 5.7, 5.670588235294117)","(5.5, 7.4, 7.305154639175258)","(3.7, 4.4, 4.2785714285714285)","(31.0, 46.0, 45.5)","(5.0, 6.2, 6.023076923076923)"
07-12-2022 19:48:23.417490,"(7.5, 11.0, 10.628205128205128)","(6.0, 6.8, 6.466666666666667)","(26.0, 42.0, 39.056603773584904)","(4.8, 5.8, 5.766666666666667)","(5.5, 7.4, 7.312380952380953)","(3.7, 4.3, 4.196527777777778)","(31.0, 46.0, 45.523809523809526)","(5.0, 6.2, 6.065625)"
07-12-2022 19:48:24.585054,"(7.5, 11.0, 10.771929824561404)","(6.0, 6.6, 6.466666666666667)","(26.0, 42.0, 38.372093023255815)","(4.8, 5.8, 5.769491525423729)","(5.0, 7.4, 7.313793103448276)","(3.7, 4.2, 4.21304347826087)","(31.0, 46.0, 45.523809523809526)","(5.0, 6.2, 5.9750000000000005)"
07-12-2022 19:48:25.802848,"(7.5, 11.0, 10.771929824561404)","(6.0, 6.6, 6.286666666666667)","(26.0, 42.0, 40.25)","(4.8, 5.8, 5.814285714285715)","(5.0, 7.4, 7.318518518518519)","(3.7, 4.3, 4.18)","(31.0, 46.0, 48.680851063829785)","(5.0, 6.2, 5.951724137931035)"
07-12-2022 19:48:27.009827,"(7.5, 11.0, 10.854651162790697)","(6.0, 6.6, 6.318918918918919)","(26.0, 42.0, 43.77358490566038)","(4.8, 5.9, 5.811627906976744)","(5.0, 7.4, 7.302222222222222)","(3.7, 4.3, 4.185185185185185)","(31.0, 55.0, 48.34782608695652)","(5.0, 6.2, 5.95)"
07-12-2022 19:48:28.246825,"(7.5, 11.5, 11.313725490196079)","(6.0, 6.6, 6.304761904761905)","(26.0, 44.0, 44.0)","(4.8, 5.9, 5.811627906976744)","(5.0, 7.4, 7.321621621621622)","(3.7, 4.2, 4.1375)","(31.0, 55.0, 49.38461538461539)","(5.0, 6.0, 5.9714285714285715)"
07-12-2022 19:48:29.426504,"(7.5, 11.5, 11.323529411764707)","(6.0, 6.6, 6.304761904761905)","(26.0, 46.0, 47.7)","(4.8, 5.9, 5.768965517241379)","(5.0, 7.4, 7.321621621621622)","(3.7, 4.2, 4.183673469387755)","(31.0, 50.0, 47.84615384615385)","(5.0, 6.0, 5.923076923076923)"
07-12-2022 19:48:30.652414,"(7.5, 11.5, 11.443396226415095)","(6.0, 6.6, 6.3244444444444445)","(26.0, 48.0, 46.666666666666664)","(4.8, 5.9, 5.7625)","(5.0, 7.4, 7.055434782608696)","(3.7, 4.2, 4.162857142857143)","(31.0, 50.0, 48.25)","(5.0, 6.2, 5.9507692307692315)"
07-12-2022 19:48:31.898498,"(7.5, 12.0, 11.5)","(6.0, 6.6, 6.527272727272727)","(26.0, 48.0, 47.333333333333336)","(4.8, 5.9, 5.80952380952381)","(5.0, 7.2, 7.058510638297872)","(3.7, 4.2, 4.10188679245283)","(31.0, 50.0, 48.25)","(5.0, 6.2, 6.005194805194805)"
07-12-2022 19:48:33.048826,"(7.5, 12.0, 11.335877862595419)","(6.0, 6.6, 6.415384615384616)","(26.0, 48.0, 46.666666666666664)","(4.8, 5.9, 5.8533333333333335)","(5.0, 7.2, 7.003389830508475)","(3.7, 4.2, 4.127536231884058)","(31.0, 50.0, 48.4)","(5.0, 6.2, 5.975757575757576)"
07-12-2022 19:48:34.146636,"(7.5, 12.0, 11.440298507462687)","(6.0, 6.6, 6.415384615384616)","(26.0, 48.0, 40.71111111111111)","(4.8, 6.0, 5.8)","(5.0, 7.2, 7.054545454545455)","(3.7, 4.2, 4.1535714285714285)","(31.0, 50.0, 48.54545454545455)","(5.0, 6.0, 5.948837209302326)"
07-12-2022 19:48:35.256746,"(7.5, 12.0, 11.4)","(6.0, 6.6, 6.4399999999999995)","(26.0, 44.0, 43.6)","(4.8, 6.0, 5.866666666666666)","(5.0, 7.2, 6.863636363636363)","(3.7, 4.2, 4.1535714285714285)","(31.0, 50.0, 48.54545454545455)","(5.0, 6.2, 5.966990291262136)"
07-12-2022 19:48:36.341570,"(7.5, 12.0, 11.537037037037036)","(5.5, 6.6, 6.384615384615384)","(26.0, 44.0, 43.6)","(4.8, 6.0, 5.872727272727273)","(5.0, 7.2, 6.933333333333334)","(3.7, 4.2, 4.144)","(31.0, 50.0, 48.22222222222222)","(5.0, 6.2, 5.804878048780488)"
07-12-2022 19:48:37.448313,"(7.5, 12.0, 11.578313253012048)","(5.5, 6.6, 6.5168831168831165)","(26.0, 44.0, 43.55555555555556)","(4.8, 6.2, 5.952)","(5.0, 7.2, 6.921428571428572)","(3.7, 4.2, 4.154761904761904)","(31.0, 50.0, 47.76470588235294)","(5.0, 6.0, 5.834482758620689)"
07-12-2022 19:48:38.540560,"(7.5, 12.0, 11.593023255813954)","(5.5, 6.6, 6.479245283018868)","(26.0, 44.0, 41.4)","(4.8, 6.0, 5.965217391304348)","(5.0, 7.2, 6.918260869565217)","(3.7, 4.3, 4.155102040816327)","(31.0, 48.0, 47.75)","(5.0, 6.0, 6.180689655172414)"
07-12-2022 19:48:39.624155,"(7.5, 12.0, 11.479452054794521)","(5.5, 6.6, 6.493670886075949)","(26.0, 44.0, 41.4)","(4.8, 6.2, 5.952)","(5.0, 7.2, 6.918260869565217)","(3.7, 4.2, 4.128571428571428)","(31.0, 48.0, 47.75)","(5.0, 6.2, 6.17945205479452)"
07-12-2022 19:48:40.868497,"(7.5, 12.0, 11.491935483870968)","(5.5, 6.6, 6.51340206185567)","(26.0, 42.0, 41.86666666666667)","(4.8, 6.2, 5.952)","(5.0, 7.2, 7.035555555555556)","(3.7, 4.2, 4.123076923076923)","(31.0, 48.0, 47.75)","(5.0, 6.2, 6.17945205479452)"
07-12-2022 19:48:42.005817,"(7.5, 12.0, 11.491935483870968)","(5.5, 6.6, 6.47027027027027)","(26.0, 42.0, 41.86666666666667)","(4.8, 6.2, 5.852173913043478)","(5.0, 7.2, 7.320805369127517)","(3.7, 4.2, 4.191891891891892)","(31.0, 48.0, 47.69230769230769)","(5.0, 6.2, 5.797826086956522)"
07-12-2022 19:48:43.004905,"(7.5, 12.0, 11.621951219512194)","(5.5, 6.8, 6.527272727272727)","(26.0, 44.0, 41.46938775510204)","(4.8, 6.0, 5.852173913043478)","(5.0, 7.4, 7.3463414634146345)","(3.7, 4.2, 4.191891891891892)","(31.0, 48.0, 47.666666666666664)","(5.0, 6.0, 5.880952380952381)"
07-12-2022 19:48:44.105895,"(7.5, 12.0, 11.621951219512194)","(5.5, 6.8, 6.525925925925926)","(26.0, 44.0, 41.46938775510204)","(4.8, 6.0, 5.827272727272727)","(5.0, 7.4, 7.283333333333333)","(3.7, 4.2, 4.127586206896551)","(31.0, 48.0, 47.666666666666664)","(5.0, 5.9, 5.855813953488372)"
07-12-2022 19:48:45.173628,"(7.5, 12.0, 11.557142857142857)","(5.5, 6.6, 6.564705882352941)","(26.0, 42.0, 41.89473684210526)","(4.8, 5.9, 9998.5)","(5.0, 7.4, 9998.5)","(3.7, 4.2, 9998.5)","(31.0, 48.0, 9998.5)","(5.0, 6.2, 9998.5)"
