,Yuko Blaq,Little Gomez,Just Like Nu,Queen Of Samson,Leaping Lucille,Getaway Gherkin,Knick Knack Mac,Chidobe
1054,"[datetime.datetime(2022, 11, 28, 19, 15, 44, 811291), 2.7, 3.15]","[datetime.datetime(2022, 11, 28, 19, 15, 44, 811291), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 19, 15, 44, 811291), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 15, 44, 811291), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 15, 44, 811291), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 19, 15, 44, 811291), 4.2, 4.7]","[datetime.datetime(2022, 11, 28, 19, 15, 44, 811291), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 15, 44, 811291), 71.0, 130.0]"
1055,"[datetime.datetime(2022, 11, 28, 19, 15, 46, 26354), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 19, 15, 46, 26354), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 19, 15, 46, 26354), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 15, 46, 26354), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 19, 15, 46, 26354), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 19, 15, 46, 26354), 4.0, 4.9]","[datetime.datetime(2022, 11, 28, 19, 15, 46, 26354), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 15, 46, 26354), 71.0, 140.0]"
1056,"[datetime.datetime(2022, 11, 28, 19, 15, 47, 230386), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 19, 15, 47, 230386), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 19, 15, 47, 230386), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 19, 15, 47, 230386), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 19, 15, 47, 230386), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 19, 15, 47, 230386), 4.0, 4.9]","[datetime.datetime(2022, 11, 28, 19, 15, 47, 230386), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 15, 47, 230386), 71.0, 140.0]"
1057,"[datetime.datetime(2022, 11, 28, 19, 15, 48, 433914), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 19, 15, 48, 433914), 7.0, 8.4]","[datetime.datetime(2022, 11, 28, 19, 15, 48, 433914), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 19, 15, 48, 433914), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 19, 15, 48, 433914), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 19, 15, 48, 433914), 4.0, 4.9]","[datetime.datetime(2022, 11, 28, 19, 15, 48, 433914), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 15, 48, 433914), 71.0, 140.0]"
1058,"[datetime.datetime(2022, 11, 28, 19, 15, 49, 655225), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 19, 15, 49, 655225), 7.0, 8.4]","[datetime.datetime(2022, 11, 28, 19, 15, 49, 655225), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 19, 15, 49, 655225), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 19, 15, 49, 655225), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 19, 15, 49, 655225), 4.0, 4.9]","[datetime.datetime(2022, 11, 28, 19, 15, 49, 655225), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 49, 655225), 71.0, 140.0]"
1059,"[datetime.datetime(2022, 11, 28, 19, 15, 50, 913218), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 19, 15, 50, 913218), 7.0, 8.4]","[datetime.datetime(2022, 11, 28, 19, 15, 50, 913218), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 19, 15, 50, 913218), 10.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 15, 50, 913218), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 19, 15, 50, 913218), 4.0, 4.9]","[datetime.datetime(2022, 11, 28, 19, 15, 50, 913218), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 50, 913218), 71.0, 140.0]"
1060,"[datetime.datetime(2022, 11, 28, 19, 15, 52, 110388), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 19, 15, 52, 110388), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 19, 15, 52, 110388), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 19, 15, 52, 110388), 10.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 15, 52, 110388), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 19, 15, 52, 110388), 4.0, 4.8]","[datetime.datetime(2022, 11, 28, 19, 15, 52, 110388), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 15, 52, 110388), 71.0, 140.0]"
1061,"[datetime.datetime(2022, 11, 28, 19, 15, 53, 423226), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 19, 15, 53, 423226), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 19, 15, 53, 423226), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 19, 15, 53, 423226), 10.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 15, 53, 423226), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 19, 15, 53, 423226), 4.0, 4.8]","[datetime.datetime(2022, 11, 28, 19, 15, 53, 423226), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 15, 53, 423226), 71.0, 140.0]"
1062,"[datetime.datetime(2022, 11, 28, 19, 15, 54, 623204), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 19, 15, 54, 623204), 7.0, 8.4]","[datetime.datetime(2022, 11, 28, 19, 15, 54, 623204), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 19, 15, 54, 623204), 10.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 15, 54, 623204), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 19, 15, 54, 623204), 4.0, 4.8]","[datetime.datetime(2022, 11, 28, 19, 15, 54, 623204), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 15, 54, 623204), 71.0, 140.0]"
1063,"[datetime.datetime(2022, 11, 28, 19, 15, 55, 829692), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 19, 15, 55, 829692), 7.0, 8.4]","[datetime.datetime(2022, 11, 28, 19, 15, 55, 829692), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 19, 15, 55, 829692), 10.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 15, 55, 829692), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 19, 15, 55, 829692), 4.0, 4.8]","[datetime.datetime(2022, 11, 28, 19, 15, 55, 829692), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 55, 829692), 71.0, 140.0]"
1064,"[datetime.datetime(2022, 11, 28, 19, 15, 57, 48001), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 19, 15, 57, 48001), 6.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 15, 57, 48001), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 19, 15, 57, 48001), 10.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 15, 57, 48001), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 15, 57, 48001), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 19, 15, 57, 48001), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 15, 57, 48001), 71.0, 140.0]"
1065,"[datetime.datetime(2022, 11, 28, 19, 15, 58, 283220), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 19, 15, 58, 283220), 6.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 15, 58, 283220), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 19, 15, 58, 283220), 10.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 15, 58, 283220), 8.5, 10.0]","[datetime.datetime(2022, 11, 28, 19, 15, 58, 283220), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 19, 15, 58, 283220), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 15, 58, 283220), 71.0, 150.0]"
1066,"[datetime.datetime(2022, 11, 28, 19, 15, 59, 493775), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 19, 15, 59, 493775), 6.5, 8.8]","[datetime.datetime(2022, 11, 28, 19, 15, 59, 493775), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 19, 15, 59, 493775), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 19, 15, 59, 493775), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 15, 59, 493775), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 19, 15, 59, 493775), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 59, 493775), 71.0, 160.0]"
1067,"[datetime.datetime(2022, 11, 28, 19, 16, 0, 705176), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 19, 16, 0, 705176), 6.5, 9.0]","[datetime.datetime(2022, 11, 28, 19, 16, 0, 705176), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 19, 16, 0, 705176), 10.0, 11.5]","[datetime.datetime(2022, 11, 28, 19, 16, 0, 705176), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 16, 0, 705176), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 19, 16, 0, 705176), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 16, 0, 705176), 71.0, 160.0]"
1068,"[datetime.datetime(2022, 11, 28, 19, 16, 1, 911808), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 19, 16, 1, 911808), 6.5, 9.0]","[datetime.datetime(2022, 11, 28, 19, 16, 1, 911808), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 19, 16, 1, 911808), 10.0, 11.5]","[datetime.datetime(2022, 11, 28, 19, 16, 1, 911808), 8.5, 10.0]","[datetime.datetime(2022, 11, 28, 19, 16, 1, 911808), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 19, 16, 1, 911808), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 16, 1, 911808), 71.0, 150.0]"
1069,"[datetime.datetime(2022, 11, 28, 19, 16, 3, 84269), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 19, 16, 3, 84269), 6.5, 9.2]","[datetime.datetime(2022, 11, 28, 19, 16, 3, 84269), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 19, 16, 3, 84269), 10.0, 11.5]","[datetime.datetime(2022, 11, 28, 19, 16, 3, 84269), 8.5, 10.0]","[datetime.datetime(2022, 11, 28, 19, 16, 3, 84269), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 19, 16, 3, 84269), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 16, 3, 84269), 71.0, 150.0]"
1070,"[datetime.datetime(2022, 11, 28, 19, 16, 4, 288005), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 19, 16, 4, 288005), 6.5, 9.2]","[datetime.datetime(2022, 11, 28, 19, 16, 4, 288005), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 19, 16, 4, 288005), 10.0, 11.5]","[datetime.datetime(2022, 11, 28, 19, 16, 4, 288005), 8.5, 10.0]","[datetime.datetime(2022, 11, 28, 19, 16, 4, 288005), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 19, 16, 4, 288005), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 16, 4, 288005), 71.0, 150.0]"
1071,"[datetime.datetime(2022, 11, 28, 19, 16, 5, 479667), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 19, 16, 5, 479667), 6.5, 8.8]","[datetime.datetime(2022, 11, 28, 19, 16, 5, 479667), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 19, 16, 5, 479667), 10.0, 11.5]","[datetime.datetime(2022, 11, 28, 19, 16, 5, 479667), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 16, 5, 479667), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 19, 16, 5, 479667), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 16, 5, 479667), 71.0, 150.0]"
1072,"[datetime.datetime(2022, 11, 28, 19, 16, 6, 719377), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 19, 16, 6, 719377), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 16, 6, 719377), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 19, 16, 6, 719377), 10.0, 11.5]","[datetime.datetime(2022, 11, 28, 19, 16, 6, 719377), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 16, 6, 719377), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 19, 16, 6, 719377), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 16, 6, 719377), 71.0, 150.0]"
1073,"[datetime.datetime(2022, 11, 28, 19, 16, 7, 940330), 2.7, 2.92]","[datetime.datetime(2022, 11, 28, 19, 16, 7, 940330), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 19, 16, 7, 940330), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 16, 7, 940330), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 16, 7, 940330), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 16, 7, 940330), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 19, 16, 7, 940330), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 16, 7, 940330), 71.0, 150.0]"
1074,"[datetime.datetime(2022, 11, 28, 19, 16, 9, 125321), 2.7, 2.92]","[datetime.datetime(2022, 11, 28, 19, 16, 9, 125321), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 19, 16, 9, 125321), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 19, 16, 9, 125321), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 16, 9, 125321), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 16, 9, 125321), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 19, 16, 9, 125321), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 16, 9, 125321), 71.0, 150.0]"
1075,"[datetime.datetime(2022, 11, 28, 19, 16, 10, 322852), 2.7, 2.92]","[datetime.datetime(2022, 11, 28, 19, 16, 10, 322852), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 19, 16, 10, 322852), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 19, 16, 10, 322852), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 16, 10, 322852), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 16, 10, 322852), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 19, 16, 10, 322852), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 16, 10, 322852), 71.0, 150.0]"
1076,"[datetime.datetime(2022, 11, 28, 19, 16, 11, 488050), 2.7, 2.92]","[datetime.datetime(2022, 11, 28, 19, 16, 11, 488050), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 19, 16, 11, 488050), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 19, 16, 11, 488050), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 16, 11, 488050), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 16, 11, 488050), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 19, 16, 11, 488050), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 16, 11, 488050), 71.0, 150.0]"
1077,"[datetime.datetime(2022, 11, 28, 19, 16, 12, 689099), 2.7, 2.94]","[datetime.datetime(2022, 11, 28, 19, 16, 12, 689099), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 19, 16, 12, 689099), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 19, 16, 12, 689099), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 16, 12, 689099), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 16, 12, 689099), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 19, 16, 12, 689099), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 16, 12, 689099), 71.0, 150.0]"
1078,"[datetime.datetime(2022, 11, 28, 19, 16, 13, 950802), 2.7, 2.92]","[datetime.datetime(2022, 11, 28, 19, 16, 13, 950802), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 19, 16, 13, 950802), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 19, 16, 13, 950802), 10.0, 11.5]","[datetime.datetime(2022, 11, 28, 19, 16, 13, 950802), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 16, 13, 950802), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 19, 16, 13, 950802), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 16, 13, 950802), 71.0, 150.0]"
1079,"[datetime.datetime(2022, 11, 28, 19, 16, 15, 200126), 2.6, 2.94]","[datetime.datetime(2022, 11, 28, 19, 16, 15, 200126), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 19, 16, 15, 200126), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 19, 16, 15, 200126), 10.0, 11.5]","[datetime.datetime(2022, 11, 28, 19, 16, 15, 200126), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 16, 15, 200126), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 19, 16, 15, 200126), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 16, 15, 200126), 71.0, 150.0]"
1080,"[datetime.datetime(2022, 11, 28, 19, 16, 16, 431889), 2.6, 2.94]","[datetime.datetime(2022, 11, 28, 19, 16, 16, 431889), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 19, 16, 16, 431889), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 19, 16, 16, 431889), 10.0, 11.5]","[datetime.datetime(2022, 11, 28, 19, 16, 16, 431889), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 16, 16, 431889), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 19, 16, 16, 431889), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 16, 16, 431889), 71.0, 150.0]"
1081,"[datetime.datetime(2022, 11, 28, 19, 16, 17, 667823), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 19, 16, 17, 667823), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 19, 16, 17, 667823), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 19, 16, 17, 667823), 10.0, 11.5]","[datetime.datetime(2022, 11, 28, 19, 16, 17, 667823), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 16, 17, 667823), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 19, 16, 17, 667823), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 16, 17, 667823), 71.0, 150.0]"
1082,"[datetime.datetime(2022, 11, 28, 19, 16, 18, 895931), 2.6, 2.98]","[datetime.datetime(2022, 11, 28, 19, 16, 18, 895931), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 19, 16, 18, 895931), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 19, 16, 18, 895931), 10.0, 11.0]","[datetime.datetime(2022, 11, 28, 19, 16, 18, 895931), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 16, 18, 895931), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 19, 16, 18, 895931), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 16, 18, 895931), 71.0, 150.0]"
1083,"[datetime.datetime(2022, 11, 28, 19, 16, 20, 149935), 2.6, 2.98]","[datetime.datetime(2022, 11, 28, 19, 16, 20, 149935), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 16, 20, 149935), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 19, 16, 20, 149935), 10.0, 11.5]","[datetime.datetime(2022, 11, 28, 19, 16, 20, 149935), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 16, 20, 149935), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 19, 16, 20, 149935), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 16, 20, 149935), 71.0, 150.0]"
1084,"[datetime.datetime(2022, 11, 28, 19, 16, 21, 362228), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 19, 16, 21, 362228), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 16, 21, 362228), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 19, 16, 21, 362228), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 16, 21, 362228), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 16, 21, 362228), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 19, 16, 21, 362228), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 16, 21, 362228), 71.0, 160.0]"
1085,"[datetime.datetime(2022, 11, 28, 19, 16, 22, 546030), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 19, 16, 22, 546030), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 16, 22, 546030), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 19, 16, 22, 546030), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 16, 22, 546030), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 16, 22, 546030), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 19, 16, 22, 546030), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 16, 22, 546030), 71.0, 160.0]"
1086,"[datetime.datetime(2022, 11, 28, 19, 16, 23, 713811), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 19, 16, 23, 713811), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 16, 23, 713811), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 19, 16, 23, 713811), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 16, 23, 713811), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 16, 23, 713811), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 19, 16, 23, 713811), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 16, 23, 713811), 71.0, 160.0]"
1087,"[datetime.datetime(2022, 11, 28, 19, 16, 24, 876908), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 19, 16, 24, 876908), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 16, 24, 876908), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 19, 16, 24, 876908), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 19, 16, 24, 876908), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 16, 24, 876908), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 19, 16, 24, 876908), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 16, 24, 876908), 71.0, 160.0]"
1088,"[datetime.datetime(2022, 11, 28, 19, 16, 26, 53481), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 19, 16, 26, 54459), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 16, 26, 54459), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 19, 16, 26, 54459), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 19, 16, 26, 54459), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 16, 26, 54459), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 19, 16, 26, 54459), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 16, 26, 54459), 71.0, 160.0]"
1089,"[datetime.datetime(2022, 11, 28, 19, 16, 27, 216723), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 19, 16, 27, 216723), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 16, 27, 216723), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 19, 16, 27, 216723), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 19, 16, 27, 216723), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 16, 27, 216723), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 19, 16, 27, 216723), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 16, 27, 216723), 71.0, 160.0]"
1090,"[datetime.datetime(2022, 11, 28, 19, 16, 28, 406633), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 19, 16, 28, 406633), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 19, 16, 28, 406633), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 19, 16, 28, 406633), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 19, 16, 28, 406633), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 16, 28, 406633), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 19, 16, 28, 406633), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 16, 28, 406633), 71.0, 180.0]"
1091,"[datetime.datetime(2022, 11, 28, 19, 16, 29, 600968), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 19, 16, 29, 600968), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 19, 16, 29, 600968), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 19, 16, 29, 600968), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 19, 16, 29, 600968), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 16, 29, 600968), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 19, 16, 29, 600968), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 16, 29, 600968), 71.0, 180.0]"
1092,"[datetime.datetime(2022, 11, 28, 19, 16, 30, 915303), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 19, 16, 30, 915303), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 16, 30, 915303), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 19, 16, 30, 915303), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 19, 16, 30, 915303), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 16, 30, 915303), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 19, 16, 30, 915303), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 16, 30, 915303), 71.0, 180.0]"
1093,"[datetime.datetime(2022, 11, 28, 19, 16, 32, 143921), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 19, 16, 32, 143921), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 16, 32, 143921), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 19, 16, 32, 143921), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 19, 16, 32, 143921), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 16, 32, 143921), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 19, 16, 32, 143921), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 16, 32, 143921), 71.0, 180.0]"
