,Poor Wally,Betty Boop,Princess Lilly,Gin And Vodka,Deputy Mayor
11-01-2023 19:11:06.506839,"(1.24, 1.34, 1.3316037735849058)","(51.0, 100.0, 88.75)","(81.0, 230.0, 218.33333333333331)","(4.0, 5.4, 5.32)","(12.0, 23.0, 21.625)"
11-01-2023 19:11:07.467076,"(1.24, 1.34, 1.3316037735849058)","(51.0, 100.0, 88.75)","(81.0, 230.0, 220.0)","(4.0, 5.4, 5.3090909090909095)","(12.0, 23.0, 21.625)"
11-01-2023 19:11:08.422097,"(1.24, 1.34, 1.3316037735849058)","(51.0, 100.0, 88.0)","(81.0, 230.0, 220.0)","(4.0, 5.4, 5.3090909090909095)","(12.0, 23.0, 21.625)"
11-01-2023 19:11:09.313546,"(1.24, 1.34, 1.3316831683168318)","(51.0, 100.0, 88.0)","(81.0, 230.0, 220.0)","(4.0, 5.4, 5.3090909090909095)","(12.0, 23.0, 21.862068965517242)"
11-01-2023 19:11:10.138770,"(1.24, 1.34, 1.3319318181818183)","(51.0, 100.0, 88.0)","(81.0, 230.0, 220.0)","(4.0, 5.4, 5.3090909090909095)","(12.0, 23.0, 22.347826086956523)"
11-01-2023 19:11:11.051094,"(1.24, 1.33, 1.3210526315789475)","(51.0, 100.0, 88.57142857142857)","(81.0, 230.0, 218.33333333333331)","(4.0, 5.5, 5.425714285714285)","(12.0, 23.0, 21.875)"
11-01-2023 19:11:12.022111,"(1.24, 1.33, 1.3299094202898551)","(51.0, 100.0, 85.0)","(81.0, 230.0, 200.0)","(4.0, 5.5, 5.418918918918918)","(12.0, 23.0, 21.823529411764707)"
11-01-2023 19:11:12.905830,"(1.24, 1.33, 1.329909090909091)","(51.0, 100.0, 85.0)","(91.0, 230.0, 200.0)","(4.0, 5.5, 5.418918918918918)","(12.0, 23.0, 21.77777777777778)"
11-01-2023 19:11:13.716303,"(1.24, 1.34, 1.336091603053435)","(51.0, 100.0, 80.0)","(91.0, 230.0, 205.0)","(4.0, 5.5, 5.418918918918918)","(12.0, 23.0, 21.77777777777778)"
11-01-2023 19:11:14.608827,"(1.24, 1.34, 1.336091603053435)","(51.0, 100.0, 80.0)","(91.0, 230.0, 205.0)","(4.0, 5.5, 5.418918918918918)","(12.0, 23.0, 21.77777777777778)"
11-01-2023 19:11:15.518428,"(1.24, 1.33, 1.3291811846689896)","(51.0, 100.0, 80.0)","(91.0, 230.0, 205.0)","(4.0, 5.5, 5.469230769230769)","(12.0, 23.0, 22.894736842105264)"
11-01-2023 19:11:16.368318,"(1.24, 1.33, 1.328139534883721)","(51.0, 100.0, 85.71428571428572)","(91.0, 230.0, 205.0)","(4.2, 5.4, 5.377777777777778)","(13.0, 23.0, 22.894736842105264)"
11-01-2023 19:11:17.276342,"(1.24, 1.33, 1.3281226053639847)","(51.0, 100.0, 85.71428571428572)","(91.0, 230.0, 213.33333333333334)","(4.2, 5.5, 5.415)","(13.0, 23.0, 22.894736842105264)"
11-01-2023 19:11:18.129558,"(1.24, 1.33, 1.3281070745697898)","(51.0, 100.0, 85.71428571428572)","(91.0, 230.0, 213.33333333333334)","(4.2, 5.5, 5.415)","(13.0, 23.0, 22.894736842105264)"
11-01-2023 19:11:18.954874,"(1.24, 1.33, 1.3282089552238807)","(51.0, 70.0, 67.0)","(91.0, 230.0, 213.33333333333334)","(4.2, 5.5, 5.446875)","(13.0, 23.0, 21.9)"
11-01-2023 19:11:19.848818,"(1.24, 1.32, 1.3112781954887218)","(51.0, 95.0, 75.0)","(91.0, 240.0, 187.5)","(4.2, 5.6, 5.53170731707317)","(13.0, 24.0, 23.043478260869566)"
11-01-2023 19:11:20.730564,"(1.24, 1.31, 1.3081405895691611)","(51.0, 95.0, 88.18181818181819)","(91.0, 240.0, 187.5)","(4.2, 5.6, 5.316129032258065)","(13.0, 24.0, 23.53846153846154)"
11-01-2023 19:11:21.630063,"(1.24, 1.34, 1.330035335689046)","(51.0, 100.0, 86.66666666666667)","(91.0, 240.0, 200.0)","(4.2, 5.3, 5.283870967741935)","(13.0, 24.0, 23.53846153846154)"
11-01-2023 19:11:22.521946,"(1.24, 1.34, 1.3312234042553193)","(51.0, 95.0, 82.5)","(91.0, 240.0, 204.0)","(4.2, 5.2, 5.174666666666667)","(13.0, 24.0, 23.53846153846154)"
11-01-2023 19:11:23.351760,"(1.24, 1.34, 1.3300602409638556)","(51.0, 95.0, 91.875)","(91.0, 240.0, 206.66666666666666)","(4.2, 5.3, 5.263461538461538)","(13.0, 24.0, 23.53846153846154)"
11-01-2023 19:11:24.171006,"(1.24, 1.34, 1.3320792079207922)","(51.0, 95.0, 91.875)","(91.0, 240.0, 205.0)","(4.2, 5.3, 5.25)","(13.0, 24.0, 23.53846153846154)"
11-01-2023 19:11:25.085530,"(1.24, 1.34, 1.3325766871165645)","(51.0, 95.0, 91.875)","(91.0, 240.0, 205.0)","(4.2, 5.3, 5.363157894736842)","(13.0, 24.0, 22.333333333333332)"
11-01-2023 19:11:26.068883,"(1.24, 1.33, 1.326192468619247)","(51.0, 95.0, 79.375)","(91.0, 240.0, 205.0)","(4.2, 5.5, 5.363157894736842)","(13.0, 24.0, 22.25)"
11-01-2023 19:11:26.975869,"(1.24, 1.33, 1.3227272727272728)","(51.0, 95.0, 86.66666666666667)","(91.0, 240.0, 205.0)","(4.2, 5.5, 5.38135593220339)","(13.0, 24.0, 22.25)"
11-01-2023 19:11:27.749486,"(1.24, 1.33, 1.3235928143712576)","(51.0, 95.0, 88.75)","(91.0, 240.0, 205.0)","(4.2, 5.5, 5.38135593220339)","(13.0, 24.0, 22.25)"
11-01-2023 19:11:28.648006,"(1.22, 1.33, 1.3219327731092438)","(51.0, 95.0, 88.75)","(91.0, 240.0, 205.0)","(4.2, 5.5, 5.382758620689655)","(13.0, 24.0, 22.25)"
11-01-2023 19:11:29.589010,"(1.22, 1.33, 1.3212299465240642)","(51.0, 95.0, 88.75)","(91.0, 240.0, 205.0)","(4.2, 5.5, 5.382758620689655)","(13.0, 24.0, 23.57894736842105)"
11-01-2023 19:11:30.448415,"(1.22, 1.33, 1.3209195402298852)","(51.0, 95.0, 88.75)","(91.0, 240.0, 205.0)","(4.2, 5.5, 5.382758620689655)","(13.0, 25.0, 23.57894736842105)"
11-01-2023 19:11:31.259081,"(1.22, 1.33, 1.3209195402298852)","(51.0, 95.0, 88.75)","(91.0, 240.0, 205.0)","(4.2, 5.4, 5.35)","(13.0, 25.0, 23.57894736842105)"
11-01-2023 19:11:32.170991,"(1.22, 1.33, 1.326958041958042)","(51.0, 95.0, 88.75)","(91.0, 240.0, 212.0)","(4.2, 5.3, 5.292982456140351)","(13.0, 25.0, 23.5)"
11-01-2023 19:11:33.087400,"(1.22, 1.33, 1.3261801242236027)","(51.0, 95.0, 88.75)","(91.0, 240.0, 212.0)","(4.2, 5.3, 5.453012048192771)","(13.0, 25.0, 23.75)"
11-01-2023 19:11:33.906157,"(1.22, 1.33, 1.322832618025751)","(51.0, 95.0, 86.66666666666667)","(91.0, 240.0, 212.0)","(4.2, 5.5, 5.453012048192771)","(13.0, 24.0, 23.75)"
11-01-2023 19:11:34.749666,"(1.22, 1.33, 1.3221505376344087)","(51.0, 95.0, 80.0)","(91.0, 240.0, 215.0)","(4.2, 5.4, 5.361290322580645)","(13.0, 24.0, 23.77777777777778)"
11-01-2023 19:11:35.637156,"(1.22, 1.33, 1.3221505376344087)","(51.0, 95.0, 80.0)","(91.0, 240.0, 215.0)","(4.2, 5.4, 5.36)","(13.0, 24.0, 23.77777777777778)"
11-01-2023 19:11:36.508505,"(1.22, 1.33, 1.3251333333333335)","(51.0, 95.0, 82.5)","(91.0, 240.0, 217.5)","(4.2, 5.3, 5.29078947368421)","(13.0, 24.0, 23.65)"
11-01-2023 19:11:37.298509,"(1.22, 1.33, 1.3254744525547446)","(51.0, 95.0, 80.0)","(91.0, 240.0, 220.0)","(4.2, 5.3, 5.286)","(13.0, 25.0, 23.65)"
11-01-2023 19:11:38.147059,"(1.22, 1.33, 1.3267111111111112)","(51.0, 95.0, 75.0)","(91.0, 240.0, 214.28571428571428)","(4.2, 5.3, 5.284)","(13.0, 25.0, 23.5)"
11-01-2023 19:11:39.118639,"(1.22, 1.33, 1.3282254196642687)","(51.0, 95.0, 78.33333333333333)","(91.0, 230.0, 199.52380952380952)","(4.2, 5.3, 5.252631578947368)","(13.0, 25.0, 23.307692307692307)"
11-01-2023 19:11:39.959769,"(1.22, 1.33, 1.3289322916666668)","(51.0, 95.0, 75.0)","(91.0, 230.0, 199.52380952380952)","(4.2, 5.3, 5.252631578947368)","(13.0, 25.0, 23.307692307692307)"
11-01-2023 19:11:40.764135,"(1.22, 1.34, 1.3321980198019803)","(51.0, 95.0, 77.0)","(91.0, 220.0, 206.875)","(4.2, 5.3, 5.25)","(13.0, 24.0, 23.8)"
11-01-2023 19:11:41.617297,"(1.22, 1.34, 1.3340275049115915)","(51.0, 95.0, 83.75)","(91.0, 210.0, 202.0)","(4.2, 5.3, 5.202654867256637)","(13.0, 24.0, 23.8)"
11-01-2023 19:11:42.489192,"(1.22, 1.34, 1.33275)","(51.0, 95.0, 86.92307692307693)","(91.0, 210.0, 198.0)","(4.2, 5.3, 5.1899999999999995)","(13.0, 24.0, 23.8)"
11-01-2023 19:11:43.400441,"(1.22, 1.34, 1.3333156498673742)","(51.0, 95.0, 87.5)","(91.0, 210.0, 198.0)","(4.2, 5.3, 5.2140625)","(13.0, 24.0, 23.8)"
11-01-2023 19:11:44.279319,"(1.22, 1.34, 1.3332978723404256)","(51.0, 95.0, 87.5)","(91.0, 210.0, 198.0)","(4.2, 5.3, 5.2140625)","(13.0, 24.0, 24.076923076923077)"
11-01-2023 19:11:45.074801,"(1.22, 1.34, 1.3329213483146067)","(51.0, 95.0, 87.5)","(91.0, 200.0, 196.15384615384616)","(4.2, 5.3, 5.2140625)","(13.0, 25.0, 24.076923076923077)"
11-01-2023 19:11:45.961397,"(1.22, 1.34, 1.3336683417085429)","(51.0, 95.0, 84.58333333333333)","(91.0, 200.0, 196.15384615384616)","(4.2, 5.3, 5.2140625)","(13.0, 25.0, 22.884615384615383)"
11-01-2023 19:11:46.870369,"(1.22, 1.34, 1.333314917127072)","(51.0, 90.0, 86.0)","(91.0, 200.0, 177.5)","(4.2, 5.3, 5.20677966101695)","(13.0, 23.0, 24.0)"
11-01-2023 19:11:47.730794,"(1.22, 1.34, 1.3334924078091106)","(51.0, 90.0, 86.0)","(91.0, 200.0, 177.5)","(4.2, 5.3, 5.20677966101695)","(13.0, 25.0, 24.0)"
11-01-2023 19:11:48.543804,"(1.22, 1.34, 1.3313675213675213)","(51.0, 90.0, 86.0)","(91.0, 190.0, 175.0)","(4.2, 5.3, 5.180434782608695)","(13.0, 25.0, 24.0)"
11-01-2023 19:11:49.403048,"(1.22, 1.34, 1.3313675213675213)","(51.0, 90.0, 86.0)","(91.0, 190.0, 176.66666666666666)","(4.2, 5.3, 5.201785714285714)","(13.0, 25.0, 24.0)"
11-01-2023 19:11:50.312662,"(1.22, 1.34, 1.3313675213675213)","(51.0, 90.0, 86.0)","(91.0, 190.0, 176.66666666666666)","(4.2, 5.3, 5.201785714285714)","(13.0, 25.0, 24.0)"
11-01-2023 19:11:51.261536,"(1.22, 1.34, 1.3313675213675213)","(51.0, 90.0, 86.0)","(91.0, 190.0, 185.0)","(4.2, 5.3, 5.201851851851852)","(13.0, 25.0, 23.5)"
11-01-2023 19:11:52.110396,"(1.22, 1.34, 1.3314285714285714)","(51.0, 90.0, 86.0)","(91.0, 190.0, 175.0)","(4.2, 5.3, 5.201851851851852)","(13.0, 24.0, 23.5)"
11-01-2023 19:11:52.919682,"(1.22, 1.34, 1.3332000000000002)","(51.0, 90.0, 86.0)","(91.0, 190.0, 175.0)","(4.2, 5.3, 5.232941176470589)","(13.0, 24.0, 23.5)"
11-01-2023 19:11:53.823841,"(1.22, 1.34, 1.3330470347648262)","(51.0, 90.0, 88.66666666666666)","(91.0, 190.0, 185.0)","(4.2, 5.3, 5.232183908045977)","(13.0, 24.0, 24.571428571428573)"
11-01-2023 19:11:54.699770,"(1.22, 1.34, 1.337925925925926)","(51.0, 90.0, 81.25)","(91.0, 190.0, 173.125)","(4.2, 5.1, 5.058041958041958)","(13.0, 25.0, 24.571428571428573)"
11-01-2023 19:11:55.563754,"(1.22, 1.35, 1.348425925925926)","(51.0, 90.0, 77.14285714285714)","(91.0, 190.0, 176.15384615384616)","(4.2, 5.0, 4.951724137931035)","(13.0, 24.0, 23.96)"
11-01-2023 19:11:56.399337,"(1.22, 1.36, 1.3543163538873995)","(51.0, 90.0, 84.28571428571428)","(91.0, 190.0, 165.45454545454547)","(4.2, 5.0, 4.928947368421053)","(13.0, 26.0, 24.666666666666668)"
11-01-2023 19:11:57.246255,"(1.22, 1.36, 1.3524705882352943)","(51.0, 85.0, 80.0)","(91.0, 190.0, 165.45454545454547)","(4.2, 5.0, 4.916129032258064)","(13.0, 25.0, 24.875)"
11-01-2023 19:11:58.149960,"(1.22, 1.36, 1.3544660194174758)","(51.0, 85.0, 80.0)","(91.0, 190.0, 165.45454545454547)","(4.2, 5.0, 4.941463414634146)","(13.0, 25.0, 24.875)"
11-01-2023 19:11:59.037324,"(1.22, 1.36, 1.3542201834862386)","(51.0, 85.0, 80.0)","(91.0, 190.0, 165.45454545454547)","(4.2, 5.0, 4.941463414634146)","(13.0, 25.0, 24.857142857142858)"
11-01-2023 19:11:59.939200,"(1.22, 1.36, 1.3542201834862386)","(51.0, 85.0, 73.75)","(91.0, 190.0, 165.45454545454547)","(4.2, 5.0, 4.939325842696629)","(13.0, 25.0, 24.952380952380953)"
11-01-2023 19:12:00.770691,"(1.22, 1.36, 1.3546768060836503)","(51.0, 80.0, 68.75)","(91.0, 190.0, 172.85714285714286)","(4.2, 5.0, 4.939325842696629)","(13.0, 25.0, 24.952380952380953)"
11-01-2023 19:12:01.608907,"(1.22, 1.36, 1.3567146974063402)","(51.0, 80.0, 77.0)","(91.0, 190.0, 172.85714285714286)","(4.2, 5.0, 4.86865671641791)","(13.0, 26.0, 25.866666666666667)"
11-01-2023 19:12:02.468843,"(1.22, 1.36, 1.3557522123893806)","(51.0, 80.0, 77.0)","(91.0, 220.0, 203.33333333333334)","(4.2, 5.0, 4.9053571428571425)","(13.0, 26.0, 25.692307692307693)"
11-01-2023 19:12:03.297819,"(1.22, 1.36, 1.3505555555555557)","(51.0, 80.0, 76.19047619047619)","(91.0, 210.0, 200.5263157894737)","(4.2, 5.0, 4.888524590163934)","(13.0, 27.0, 26.869565217391305)"
11-01-2023 19:12:04.177365,"(1.22, 1.36, 1.3506756756756757)","(51.0, 80.0, 76.19047619047619)","(91.0, 210.0, 200.5263157894737)","(4.2, 5.0, 4.898507462686567)","(13.0, 26.0, 25.91304347826087)"
11-01-2023 19:12:05.127947,"(1.22, 1.35, 1.346205533596838)","(51.0, 80.0, 66.875)","(91.0, 200.0, 192.10526315789474)","(4.2, 5.0, 4.932558139534884)","(13.0, 26.0, 25.92)"
11-01-2023 19:12:05.931734,"(1.22, 1.35, 1.3453159851301115)","(51.0, 80.0, 66.875)","(91.0, 200.0, 198.0769230769231)","(4.2, 5.0, 4.932558139534884)","(13.0, 26.0, 25.92)"
11-01-2023 19:12:06.739719,"(1.22, 1.35, 1.3453159851301115)","(51.0, 80.0, 70.0)","(91.0, 210.0, 194.11764705882354)","(4.2, 5.0, 4.945283018867925)","(13.0, 26.0, 25.88888888888889)"
11-01-2023 19:12:07.613708,"(1.22, 1.35, 1.342688679245283)","(51.0, 80.0, 70.0)","(91.0, 210.0, 194.11764705882354)","(4.2, 5.0, 4.966666666666667)","(13.0, 26.0, 25.88888888888889)"
11-01-2023 19:12:08.502057,"(1.22, 1.35, 1.3406250000000002)","(51.0, 80.0, 70.0)","(91.0, 210.0, 194.11764705882354)","(4.2, 5.1, 4.966666666666667)","(13.0, 26.0, 25.88888888888889)"
11-01-2023 19:12:09.412171,"(1.22, 1.35, 1.3410909090909091)","(51.0, 80.0, 70.0)","(91.0, 210.0, 194.11764705882354)","(4.2, 5.1, 4.966666666666667)","(13.0, 26.0, 25.88888888888889)"
11-01-2023 19:12:10.341238,"(1.22, 1.35, 1.3410909090909091)","(51.0, 80.0, 70.0)","(91.0, 180.0, 176.78571428571428)","(4.2, 5.1, 4.943795620437957)","(13.0, 26.0, 25.88888888888889)"
11-01-2023 19:12:11.145623,"(1.22, 1.35, 1.3410909090909091)","(51.0, 80.0, 70.0)","(91.0, 180.0, 176.78571428571428)","(4.2, 5.1, 4.943795620437957)","(13.0, 26.0, 25.88888888888889)"
11-01-2023 19:12:12.072679,"(1.22, 1.35, 1.3411320754716982)","(51.0, 80.0, 70.0)","(91.0, 180.0, 175.26315789473685)","(4.2, 5.1, 4.943795620437957)","(13.0, 26.0, 25.9)"
11-01-2023 19:12:12.979047,"(1.22, 1.35, 1.346466165413534)","(51.0, 80.0, 70.0)","(91.0, 180.0, 175.26315789473685)","(4.2, 5.1, 4.943795620437957)","(13.0, 26.0, 25.9)"
11-01-2023 19:12:13.871502,"(1.22, 1.35, 1.3465699873896595)","(51.0, 80.0, 70.0)","(91.0, 180.0, 175.16129032258064)","(4.2, 5.1, 4.998360655737705)","(13.0, 26.0, 26.08108108108108)"
11-01-2023 19:12:14.694842,"(1.22, 1.36, 1.3568586387434556)","(51.0, 80.0, 70.52631578947368)","(91.0, 180.0, 176.0)","(4.2, 4.8, 4.761728395061728)","(13.0, 27.0, 26.08108108108108)"
11-01-2023 19:12:15.536214,"(1.22, 1.37, 1.361198347107438)","(51.0, 80.0, 67.85714285714286)","(91.0, 180.0, 176.0)","(4.2, 4.7, 4.694117647058824)","(13.0, 27.0, 25.06451612903226)"
11-01-2023 19:12:16.475149,"(1.22, 1.37, 1.367080291970803)","(51.0, 80.0, 67.25)","(91.0, 180.0, 176.0)","(4.2, 4.8, 4.615625)","(13.0, 26.0, 25.1875)"
11-01-2023 19:12:17.358868,"(1.22, 1.38, 1.3715686274509804)","(51.0, 80.0, 67.36842105263158)","(91.0, 180.0, 176.0)","(4.2, 4.7, 4.615625)","(13.0, 27.0, 25.666666666666668)"
11-01-2023 19:12:18.199657,"(1.22, 1.38, 1.3791730769230768)","(51.0, 80.0, 68.0)","(91.0, 180.0, 176.0)","(4.2, 4.6, 4.5436734693877545)","(13.0, 26.0, 25.666666666666668)"
11-01-2023 19:12:18.995956,"(1.22, 1.38, 1.3793949044585987)","(51.0, 80.0, 68.0)","(91.0, 180.0, 176.0)","(4.2, 4.6, 4.52079207920792)","(13.0, 26.0, 25.666666666666668)"
11-01-2023 19:12:19.895257,"(1.22, 1.39, 1.3818594436310394)","(51.0, 80.0, 67.5)","(91.0, 180.0, 176.89655172413794)","(4.2, 4.5, 4.483667621776505)","(13.0, 27.0, 25.5)"
11-01-2023 19:12:20.793863,"(1.22, 1.39, 1.3816451612903224)","(51.0, 80.0, 67.5)","(91.0, 180.0, 176.89655172413794)","(4.2, 4.5, 4.481111111111111)","(13.0, 27.0, 25.548387096774192)"
11-01-2023 19:12:21.633725,"(1.22, 1.39, 1.3821036585365853)","(51.0, 80.0, 67.5)","(91.0, 180.0, 176.89655172413794)","(4.2, 4.5, 4.481671159029649)","(13.0, 27.0, 25.548387096774192)"
11-01-2023 19:12:22.489029,"(1.22, 1.39, 1.381264755480607)","(51.0, 80.0, 67.5)","(91.0, 180.0, 176.89655172413794)","(4.2, 4.5, 4.491238670694864)","(13.0, 27.0, 25.30188679245283)"
11-01-2023 19:12:23.370591,"(1.22, 1.39, 1.3809597257926305)","(51.0, 80.0, 69.77272727272727)","(91.0, 180.0, 170.0)","(4.2, 4.5, 4.493498452012384)","(13.0, 27.0, 25.473684210526315)"
11-01-2023 19:12:24.269046,"(1.22, 1.39, 1.3819585062240662)","(51.0, 80.0, 69.77272727272727)","(91.0, 180.0, 170.0)","(4.0, 4.5, 4.48099173553719)","(14.0, 27.0, 25.52542372881356)"
11-01-2023 19:12:25.110219,"(1.22, 1.39, 1.382091757387247)","(51.0, 80.0, 69.77272727272727)","(91.0, 180.0, 170.0)","(4.0, 4.5, 4.4773279352226725)","(14.0, 27.0, 25.52542372881356)"
11-01-2023 19:12:26.027500,"(1.22, 1.39, 1.3806180811808118)","(51.0, 80.0, 69.77272727272727)","(91.0, 180.0, 170.0)","(4.0, 4.5, 4.498787878787879)","(14.0, 27.0, 25.75862068965517)"
11-01-2023 19:12:26.930990,"(1.22, 1.39, 1.3759389830508475)","(51.0, 80.0, 72.2)","(91.0, 180.0, 172.0)","(4.0, 4.6, 4.463241106719368)","(14.0, 27.0, 26.2)"
11-01-2023 19:12:27.937647,"(1.22, 1.39, 1.3728311258278147)","(51.0, 80.0, 72.2)","(91.0, 180.0, 172.0)","(4.0, 4.6, 4.413953488372093)","(14.0, 27.0, 26.333333333333332)"
11-01-2023 19:12:28.865599,"(1.22, 1.38, 1.3753459119496856)","(51.0, 80.0, 72.8)","(91.0, 180.0, 172.0)","(4.0, 4.6, 4.506976744186047)","(14.0, 27.0, 26.333333333333332)"
11-01-2023 19:12:29.712826,"(1.22, 1.38, 1.375)","(51.0, 80.0, 72.5)","(91.0, 210.0, 170.71428571428572)","(4.0, 4.6, 4.510112359550562)","(14.0, 27.0, 27.63157894736842)"
11-01-2023 19:12:30.556992,"(1.22, 1.38, 1.3798101265822784)","(51.0, 80.0, 72.5)","(91.0, 210.0, 168.33333333333334)","(4.0, 4.6, 4.4495412844036695)","(14.0, 30.0, 27.77777777777778)"
11-01-2023 19:12:31.543948,"(1.22, 1.38, 1.3799065420560748)","(51.0, 80.0, 72.5)","(91.0, 210.0, 165.0)","(4.0, 4.6, 4.448847926267281)","(14.0, 30.0, 27.77777777777778)"
11-01-2023 19:12:32.434763,"(1.22, 1.38, 1.3799264705882353)","(51.0, 80.0, 72.17391304347827)","(91.0, 210.0, 165.0)","(4.0, 4.6, 4.4459459459459465)","(14.0, 30.0, 27.77777777777778)"
11-01-2023 19:12:33.350776,"(1.22, 1.38, 1.3799264705882353)","(51.0, 80.0, 72.17391304347827)","(91.0, 210.0, 165.0)","(4.0, 4.6, 4.4459459459459465)","(14.0, 30.0, 27.77777777777778)"
11-01-2023 19:12:34.208080,"(1.22, 1.38, 1.3799290780141842)","(51.0, 80.0, 72.17391304347827)","(91.0, 210.0, 165.0)","(4.0, 4.6, 4.4459459459459465)","(14.0, 30.0, 27.77777777777778)"
11-01-2023 19:12:35.078016,"(1.22, 1.38, 1.3797902097902097)","(51.0, 80.0, 72.17391304347827)","(91.0, 210.0, 165.0)","(4.0, 4.6, 4.446636771300448)","(14.0, 30.0, 27.77777777777778)"
11-01-2023 19:12:35.950719,"(1.22, 1.38, 1.3797902097902097)","(51.0, 80.0, 72.17391304347827)","(91.0, 210.0, 165.0)","(4.0, 4.6, 4.447706422018348)","(14.0, 30.0, 28.620689655172413)"
11-01-2023 19:12:36.763959,"(1.22, 1.38, 1.3797902097902097)","(51.0, 80.0, 71.0)","(91.0, 210.0, 165.0)","(4.0, 4.6, 4.435643564356436)","(14.0, 30.0, 28.620689655172413)"
11-01-2023 19:12:37.592752,"(1.22, 1.38, 1.3798770491803278)","(51.0, 80.0, 71.0)","(91.0, 210.0, 165.0)","(4.0, 4.5, 4.448648648648649)","(14.0, 30.0, 28.620689655172413)"
11-01-2023 19:12:38.521323,"(1.22, 1.38, 1.3798770491803278)","(51.0, 80.0, 71.0)","(91.0, 210.0, 165.0)","(4.0, 4.5, 4.43968253968254)","(14.0, 30.0, 28.620689655172413)"
11-01-2023 19:12:39.423846,"(1.22, 1.39, 1.3738072669826225)","(51.0, 80.0, 69.61538461538461)","(91.0, 210.0, 165.0)","(4.0, 4.5, 4.411627906976745)","(14.0, 30.0, 28.620689655172413)"
11-01-2023 19:12:40.200145,"(1.22, 1.4, 1.3992156862745098)","(51.0, 80.0, 69.61538461538461)","(91.0, 210.0, 165.0)","(4.0, 4.5, 4.411627906976745)","(14.0, 30.0, 28.620689655172413)"
11-01-2023 19:12:41.031832,"(1.22, 1.42, 1.415625)","(51.0, 80.0, 69.61538461538461)","(91.0, 210.0, 165.0)","(4.0, 4.3, 4.27841726618705)","(14.0, 29.0, 27.88)"
11-01-2023 19:12:42.054540,"(1.22, 1.43, 1.4129347826086955)","(51.0, 80.0, 69.61538461538461)","(91.0, 210.0, 165.0)","(4.0, 4.3, 4.276785714285714)","(14.0, 29.0, 26.764705882352942)"
11-01-2023 19:12:42.930606,"(1.22, 1.43, 1.4146748681898067)","(51.0, 80.0, 68.75)","(91.0, 210.0, 165.0)","(4.0, 4.3, 4.276785714285714)","(14.0, 28.0, 26.764705882352942)"
11-01-2023 19:12:43.702465,"(1.22, 1.43, 1.4146748681898067)","(51.0, 80.0, 68.75)","(91.0, 210.0, 165.0)","(4.0, 4.3, 4.276785714285714)","(14.0, 28.0, 26.764705882352942)"
11-01-2023 19:12:44.516899,"(1.22, 1.42, 1.410731707317073)","(51.0, 80.0, 70.29411764705883)","(91.0, 210.0, 166.66666666666666)","(4.0, 4.3, 4.297777777777777)","(14.0, 28.0, 27.727272727272727)"
11-01-2023 19:12:45.417291,"(1.22, 1.42, 1.4107377049180327)","(51.0, 80.0, 70.29411764705883)","(91.0, 210.0, 169.375)","(4.0, 4.4, 4.314583333333333)","(14.0, 28.0, 27.727272727272727)"
11-01-2023 19:12:46.399433,"(1.22, 1.42, 1.4107377049180327)","(51.0, 80.0, 70.29411764705883)","(91.0, 210.0, 169.375)","(4.0, 4.3, 4.291880341880342)","(14.0, 28.0, 27.727272727272727)"
11-01-2023 19:12:47.243072,"(1.22, 1.42, 1.4107377049180327)","(51.0, 80.0, 70.29411764705883)","(91.0, 210.0, 169.375)","(4.0, 4.3, 4.291880341880342)","(14.0, 28.0, 27.727272727272727)"
11-01-2023 19:12:48.125166,"(1.22, 1.42, 1.4140331491712705)","(51.0, 80.0, 70.29411764705883)","(91.0, 210.0, 169.375)","(4.0, 4.3, 4.264179104477612)","(14.0, 28.0, 27.727272727272727)"
11-01-2023 19:12:49.054435,"(1.24, 1.42, 1.4143307086614172)","(51.0, 80.0, 70.29411764705883)","(91.0, 210.0, 169.375)","(4.0, 4.4, 4.347435897435898)","(14.0, 28.0, 27.727272727272727)"
11-01-2023 19:12:49.978768,"(1.24, 1.42, 1.414)","(51.0, 80.0, 70.29411764705883)","(91.0, 210.0, 169.375)","(4.0, 4.4, 4.347435897435898)","(14.0, 28.0, 27.727272727272727)"
11-01-2023 19:12:50.848800,"(1.24, 1.42, 1.414)","(51.0, 80.0, 70.29411764705883)","(91.0, 210.0, 169.375)","(4.0, 4.4, 4.347435897435898)","(14.0, 28.0, 27.727272727272727)"
11-01-2023 19:12:51.655067,"(1.24, 1.42, 1.4137096774193547)","(51.0, 80.0, 70.29411764705883)","(91.0, 210.0, 169.375)","(4.0, 4.4, 4.346753246753247)","(14.0, 28.0, 27.727272727272727)"
11-01-2023 19:12:52.498575,"(1.24, 1.42, 1.4137096774193547)","(51.0, 80.0, 70.29411764705883)","(91.0, 210.0, 169.375)","(4.0, 4.3, 4.295762711864406)","(14.0, 28.0, 27.727272727272727)"
11-01-2023 19:12:53.305010,"(1.24, 99998, 9998.5)","(51.0, 99998, 9998.5)","(91.0, 99998, 9998.5)","(4.0, 99998, 9998.5)","(14.0, 99998, 9998.5)"
11-01-2023 19:12:54.108160,"(1.24, 99998, 9998.5)","(51.0, 99998, 9998.5)","(91.0, 99998, 9998.5)","(4.0, 99998, 9998.5)","(14.0, 99998, 9998.5)"
11-01-2023 19:12:54.914878,"(1.24, 99998, 9998.5)","(51.0, 99998, 9998.5)","(91.0, 99998, 9998.5)","(4.0, 99998, 9998.5)","(14.0, 99998, 9998.5)"
