,Go Forward Tink,Oh Suzie,Flying Bella,Udella Bale,Hasten Jet,Pablos Star,Im Indigo,Levator
05-01-2023 14:10:05.711843,"(9.0, 34.0, 30.666666666666668)","(51.0, 120.0, 98.33333333333334)","(18.0, 80.0, 51.55555555555556)","(2.7, 3.25, 2.8447368421052635)","(2.6, 3.15, 2.8489473684210527)","(10.0, 14.5, 13.666666666666666)","(9.0, 15.5, 13.52)","(6.0, 7.8, 7.266666666666667)"
05-01-2023 14:10:06.967592,"(9.0, 34.0, 30.666666666666668)","(51.0, 120.0, 98.33333333333334)","(18.0, 80.0, 51.55555555555556)","(2.7, 3.25, 3.082608695652174)","(2.6, 3.15, 2.8489473684210527)","(10.0, 14.5, 13.23076923076923)","(9.0, 15.5, 13.52)","(6.0, 7.8, 7.266666666666667)"
05-01-2023 14:10:08.107501,"(9.0, 34.0, 30.666666666666668)","(51.0, 120.0, 98.33333333333334)","(18.0, 80.0, 51.55555555555556)","(2.7, 3.25, 3.082608695652174)","(2.6, 3.15, 2.8489473684210527)","(10.0, 14.0, 13.23076923076923)","(9.0, 15.5, 13.52)","(6.0, 7.8, 7.266666666666667)"
05-01-2023 14:10:09.227804,"(9.0, 34.0, 30.666666666666668)","(51.0, 120.0, 98.33333333333334)","(18.0, 80.0, 51.55555555555556)","(2.7, 3.25, 2.9644)","(2.6, 3.15, 2.92)","(10.0, 14.0, 13.23076923076923)","(9.0, 15.5, 13.52)","(6.0, 7.8, 7.266666666666667)"
05-01-2023 14:10:10.292191,"(9.0, 34.0, 30.666666666666668)","(51.0, 120.0, 98.33333333333334)","(18.0, 80.0, 51.55555555555556)","(2.7, 3.25, 3.0883333333333334)","(2.6, 3.1, 2.92)","(10.0, 14.0, 13.23076923076923)","(9.0, 15.5, 12.75)","(6.0, 7.8, 7.266666666666667)"
05-01-2023 14:10:11.290005,"(9.0, 34.0, 30.666666666666668)","(51.0, 120.0, 98.33333333333334)","(18.0, 80.0, 51.55555555555556)","(2.7, 3.5, 3.0883333333333334)","(2.6, 3.1, 2.92)","(10.0, 14.0, 13.23076923076923)","(9.0, 15.5, 12.75)","(6.0, 7.8, 6.345454545454546)"
05-01-2023 14:10:12.316854,"(9.0, 34.0, 30.666666666666668)","(51.0, 120.0, 104.44444444444444)","(18.0, 80.0, 51.55555555555556)","(2.7, 3.45, 3.111904761904762)","(2.6, 3.1, 2.992)","(10.0, 14.0, 13.23076923076923)","(9.0, 15.5, 13.5)","(6.0, 7.8, 7.246153846153846)"
05-01-2023 14:10:13.374559,"(9.0, 34.0, 30.666666666666668)","(51.0, 120.0, 104.44444444444444)","(18.0, 80.0, 51.55555555555556)","(2.7, 3.4, 2.95)","(2.6, 3.1, 2.9425)","(10.0, 14.0, 14.125)","(9.0, 15.5, 13.5)","(6.0, 7.8, 7.246153846153846)"
05-01-2023 14:10:14.467106,"(9.0, 34.0, 30.666666666666668)","(51.0, 120.0, 104.44444444444444)","(18.0, 80.0, 51.55555555555556)","(2.7, 3.4, 2.9021052631578943)","(2.6, 3.1, 2.9425)","(10.0, 16.0, 13.5)","(9.0, 15.5, 13.5)","(6.0, 7.8, 7.246153846153846)"
05-01-2023 14:10:15.565507,"(9.0, 34.0, 30.666666666666668)","(51.0, 120.0, 106.0)","(18.0, 80.0, 51.55555555555556)","(2.7, 3.3, 2.9827272727272724)","(2.6, 3.1, 2.9425)","(10.0, 16.0, 13.5)","(9.0, 15.5, 13.5)","(6.0, 7.8, 7.246153846153846)"
05-01-2023 14:10:16.718318,"(9.0, 34.0, 30.666666666666668)","(51.0, 120.0, 106.0)","(18.0, 80.0, 49.88235294117647)","(2.7, 3.25, 2.9827272727272724)","(2.6, 3.1, 3.0911026615969583)","(10.0, 16.0, 13.818181818181818)","(9.0, 15.5, 12.911764705882353)","(6.0, 7.8, 7.246153846153846)"
05-01-2023 14:10:17.835735,"(9.0, 34.0, 30.666666666666668)","(51.0, 120.0, 106.0)","(18.0, 80.0, 49.88235294117647)","(2.7, 3.25, 2.9827272727272724)","(2.6, 3.1, 3.0911026615969583)","(10.0, 16.0, 13.818181818181818)","(9.0, 15.5, 13.09375)","(6.0, 7.8, 7.246153846153846)"
05-01-2023 14:10:18.927692,"(9.0, 34.0, 30.666666666666668)","(51.0, 110.0, 98.0)","(18.0, 80.0, 51.55555555555556)","(2.7, 3.25, 2.9827272727272724)","(2.6, 3.1, 3.0208)","(10.0, 16.0, 13.0)","(9.0, 15.5, 13.09375)","(6.0, 7.8, 7.4)"
05-01-2023 14:10:20.005340,"(9.0, 34.0, 30.666666666666668)","(51.0, 110.0, 98.0)","(18.0, 80.0, 51.55555555555556)","(2.7, 3.25, 2.9827272727272724)","(2.6, 3.1, 3.0883529411764705)","(10.0, 15.5, 12.714285714285714)","(9.0, 15.5, 13.575)","(6.0, 7.8, 7.4)"
05-01-2023 14:10:21.033446,"(9.0, 34.0, 30.666666666666668)","(51.0, 110.0, 98.0)","(18.0, 80.0, 51.55555555555556)","(2.7, 3.25, 2.9827272727272724)","(2.6, 3.1, 3.0984422110552763)","(10.0, 15.5, 12.714285714285714)","(9.0, 15.5, 13.575)","(6.0, 7.8, 7.4)"
05-01-2023 14:10:22.043684,"(9.0, 34.0, 30.666666666666668)","(51.0, 110.0, 98.0)","(18.0, 80.0, 51.55555555555556)","(2.7, 3.25, 2.9827272727272724)","(2.6, 3.15, 3.0984422110552763)","(10.0, 15.5, 12.714285714285714)","(9.0, 15.5, 13.575)","(6.0, 7.8, 7.4)"
05-01-2023 14:10:23.042701,"(9.0, 34.0, 30.666666666666668)","(51.0, 110.0, 98.0)","(18.0, 80.0, 51.55555555555556)","(2.7, 3.25, 2.9827272727272724)","(2.6, 3.15, 2.988148148148148)","(10.0, 15.5, 12.714285714285714)","(9.0, 15.5, 13.575)","(6.0, 7.8, 7.4)"
05-01-2023 14:10:24.047147,"(9.0, 34.0, 30.666666666666668)","(51.0, 110.0, 98.0)","(18.0, 80.0, 51.55555555555556)","(2.7, 3.25, 2.9827272727272724)","(2.6, 3.15, 2.9939285714285715)","(10.0, 15.5, 12.714285714285714)","(9.0, 15.5, 13.4375)","(6.0, 7.8, 7.4)"
05-01-2023 14:10:25.350147,"(9.0, 34.0, 26.0)","(51.0, 110.0, 98.0)","(18.0, 80.0, 51.55555555555556)","(2.7, 3.35, 3.0058333333333334)","(2.6, 3.15, 2.9453846153846155)","(10.0, 15.5, 12.833333333333334)","(9.0, 15.5, 13.4375)","(6.0, 7.8, 7.4)"
05-01-2023 14:10:26.545618,"(9.0, 32.0, 26.0)","(51.0, 110.0, 98.0)","(18.0, 80.0, 51.55555555555556)","(2.7, 3.35, 3.0058333333333334)","(2.6, 3.15, 2.9965384615384614)","(10.0, 15.5, 12.916666666666666)","(9.0, 15.5, 13.4375)","(6.0, 7.8, 7.338461538461538)"
05-01-2023 14:10:27.702157,"(9.0, 30.0, 25.0)","(51.0, 110.0, 98.0)","(18.0, 80.0, 51.55555555555556)","(2.7, 3.35, 2.9171428571428573)","(2.6, 3.15, 3.112941176470588)","(10.0, 15.0, 12.75)","(9.0, 15.5, 13.4375)","(6.0, 7.8, 7.4)"
05-01-2023 14:10:28.995172,"(9.0, 29.0, 24.5)","(51.0, 110.0, 98.0)","(18.0, 80.0, 51.55555555555556)","(2.7, 3.2, 2.9171428571428573)","(2.6, 3.15, 3.182666666666667)","(10.0, 15.0, 13.5)","(9.0, 15.5, 13.4375)","(6.0, 7.8, 7.4)"
05-01-2023 14:10:30.133470,"(9.0, 29.0, 26.666666666666668)","(51.0, 110.0, 98.0)","(18.0, 80.0, 51.55555555555556)","(2.7, 3.2, 2.9171428571428573)","(2.6, 3.2, 3.182666666666667)","(10.0, 15.0, 13.5)","(9.0, 15.5, 13.4375)","(6.0, 7.8, 7.4)"
05-01-2023 14:10:31.279146,"(9.0, 29.0, 26.666666666666668)","(51.0, 110.0, 84.4)","(18.0, 80.0, 51.55555555555556)","(2.7, 3.2, 2.9171428571428573)","(2.6, 3.25, 3.2085714285714286)","(10.0, 15.0, 13.5)","(9.0, 15.5, 13.4375)","(6.0, 7.8, 7.4)"
05-01-2023 14:10:32.354503,"(9.0, 29.0, 26.666666666666668)","(51.0, 110.0, 82.0)","(18.0, 80.0, 51.55555555555556)","(2.7, 3.2, 2.9171428571428573)","(2.6, 3.25, 3.2085714285714286)","(10.0, 15.0, 13.5)","(9.0, 15.5, 12.0625)","(6.0, 7.8, 7.4)"
05-01-2023 14:10:33.459806,"(9.0, 29.0, 25.5)","(51.0, 100.0, 82.0)","(18.0, 80.0, 49.88235294117647)","(2.7, 3.2, 2.9171428571428573)","(2.6, 3.25, 3.205)","(10.0, 14.5, 13.607142857142858)","(9.0, 15.5, 12.0625)","(6.0, 7.8, 7.4)"
05-01-2023 14:10:34.617490,"(9.0, 29.0, 25.5)","(51.0, 100.0, 65.33333333333333)","(18.0, 75.0, 45.72222222222222)","(2.7, 3.2, 3.0058333333333334)","(2.6, 3.25, 3.229230769230769)","(10.0, 14.5, 13.40625)","(9.0, 15.5, 13.462962962962962)","(6.0, 7.8, 6.75)"
05-01-2023 14:10:35.917193,"(9.0, 29.0, 25.5)","(51.0, 100.0, 65.33333333333333)","(18.0, 75.0, 52.666666666666664)","(2.7, 3.35, 2.8814285714285712)","(2.6, 3.25, 3.232)","(10.0, 14.5, 13.40625)","(9.0, 15.5, 13.535714285714285)","(6.0, 7.8, 7.3999999999999995)"
05-01-2023 14:10:37.230153,"(9.0, 29.0, 25.5)","(51.0, 100.0, 65.33333333333333)","(18.0, 70.0, 55.333333333333336)","(2.7, 3.1, 2.8814285714285712)","(2.6, 3.25, 3.2142857142857144)","(10.0, 14.5, 13.470588235294118)","(9.0, 15.5, 12.40625)","(6.0, 7.8, 7.3999999999999995)"
05-01-2023 14:10:38.439961,"(9.0, 29.0, 25.5)","(51.0, 100.0, 65.33333333333333)","(18.0, 70.0, 55.333333333333336)","(2.7, 3.1, 2.8814285714285712)","(2.6, 3.25, 3.2222222222222223)","(10.0, 14.5, 13.470588235294118)","(9.0, 15.5, 12.75)","(6.0, 7.8, 7.32)"
05-01-2023 14:10:39.608279,"(9.0, 29.0, 25.5)","(51.0, 100.0, 65.33333333333333)","(18.0, 70.0, 55.333333333333336)","(2.7, 3.1, 2.8814285714285712)","(2.6, 3.25, 3.2222222222222223)","(10.0, 14.5, 13.333333333333334)","(9.0, 15.5, 12.75)","(6.0, 7.8, 7.32)"
05-01-2023 14:10:40.851837,"(9.0, 29.0, 25.5)","(51.0, 100.0, 65.33333333333333)","(18.0, 70.0, 55.333333333333336)","(2.7, 3.1, 3.041764705882353)","(2.6, 3.25, 3.216666666666667)","(10.0, 14.0, 13.0625)","(9.0, 15.5, 12.75)","(6.0, 7.8, 7.32)"
05-01-2023 14:10:42.235643,"(9.0, 29.0, 25.5)","(51.0, 100.0, 65.33333333333333)","(18.0, 70.0, 55.333333333333336)","(2.7, 3.1, 3.041764705882353)","(2.6, 3.25, 3.3454545454545457)","(10.0, 14.0, 13.0625)","(9.0, 15.5, 13.5)","(6.0, 7.8, 7.184615384615385)"
05-01-2023 14:10:43.500337,"(9.0, 29.0, 25.5)","(51.0, 100.0, 65.33333333333333)","(18.0, 70.0, 54.0)","(2.7, 3.1, 3.034)","(2.6, 3.7, 3.331578947368421)","(10.0, 14.0, 12.863636363636363)","(9.0, 15.5, 13.5)","(6.0, 7.8, 7.3428571428571425)"
05-01-2023 14:10:44.752465,"(9.0, 29.0, 25.5)","(51.0, 100.0, 65.33333333333333)","(18.0, 70.0, 54.0)","(2.7, 3.1, 3.034)","(2.6, 3.65, 3.331578947368421)","(10.0, 14.0, 13.166666666666666)","(9.0, 15.5, 10.7)","(6.0, 7.8, 7.4)"
05-01-2023 14:10:45.972743,"(9.0, 29.0, 25.5)","(51.0, 100.0, 65.33333333333333)","(18.0, 70.0, 54.0)","(2.7, 3.35, 3.3286363636363636)","(2.6, 3.65, 3.331578947368421)","(10.0, 14.0, 13.166666666666666)","(9.0, 11.0, 10.7)","(6.0, 7.8, 7.4)"
05-01-2023 14:10:47.059302,"(9.0, 29.0, 25.5)","(51.0, 100.0, 65.33333333333333)","(18.0, 70.0, 54.0)","(2.7, 3.35, 3.29375)","(2.6, 3.65, 3.331578947368421)","(10.0, 14.0, 13.166666666666666)","(9.0, 11.0, 10.871428571428572)","(6.0, 7.8, 7.4)"
05-01-2023 14:10:48.107664,"(9.0, 29.0, 25.5)","(51.0, 100.0, 61.0)","(18.0, 70.0, 47.142857142857146)","(2.7, 3.35, 3.2783333333333333)","(2.6, 3.65, 3.30625)","(10.0, 15.0, 13.833333333333334)","(9.0, 11.0, 10.871428571428572)","(6.0, 7.8, 7.4)"
05-01-2023 14:10:49.287074,"(9.0, 29.0, 25.5)","(51.0, 100.0, 61.0)","(18.0, 70.0, 47.142857142857146)","(2.7, 3.35, 3.2783333333333333)","(2.6, 3.65, 3.4208333333333334)","(10.0, 15.0, 13.970588235294118)","(9.0, 11.0, 10.6)","(6.0, 7.8, 7.036363636363636)"
05-01-2023 14:10:50.675182,"(9.0, 29.0, 25.5)","(51.0, 100.0, 82.66666666666666)","(18.0, 70.0, 47.142857142857146)","(2.7, 3.35, 3.2783333333333333)","(2.6, 3.65, 3.4208333333333334)","(10.0, 15.0, 13.970588235294118)","(9.0, 11.0, 10.6)","(6.0, 7.8, 7.246153846153846)"
05-01-2023 14:10:52.200354,"(9.0, 29.0, 25.5)","(51.0, 95.0, 79.33333333333334)","(18.0, 70.0, 47.142857142857146)","(2.7, 3.35, 3.2783333333333333)","(2.6, 3.65, 3.4208333333333334)","(10.0, 15.0, 13.326086956521738)","(9.0, 14.5, 12.4)","(6.0, 7.8, 7.246153846153846)"
05-01-2023 14:10:53.742970,"(9.0, 29.0, 25.5)","(51.0, 95.0, 79.33333333333334)","(18.0, 70.0, 47.142857142857146)","(2.7, 3.35, 3.2783333333333333)","(2.6, 3.65, 3.4208333333333334)","(10.0, 15.0, 13.326086956521738)","(9.0, 14.5, 12.4)","(6.0, 7.8, 7.246153846153846)"
05-01-2023 14:10:55.487737,"(9.0, 29.0, 25.5)","(51.0, 95.0, 79.33333333333334)","(18.0, 70.0, 47.142857142857146)","(2.7, 3.35, 3.2783333333333333)","(2.6, 3.65, 3.340625)","(10.0, 15.0, 13.5)","(9.0, 14.5, 12.272727272727273)","(6.0, 7.8, 7.246153846153846)"
05-01-2023 14:10:56.628029,"(9.0, 29.0, 25.5)","(51.0, 95.0, 79.33333333333334)","(18.0, 70.0, 47.142857142857146)","(2.7, 3.35, 3.2783333333333333)","(2.6, 3.65, 3.340625)","(10.0, 14.5, 13.5)","(9.0, 14.5, 12.272727272727273)","(6.0, 7.8, 7.246153846153846)"
05-01-2023 14:10:57.804537,"(9.0, 29.0, 25.5)","(51.0, 95.0, 79.33333333333334)","(18.0, 70.0, 47.142857142857146)","(2.7, 3.35, 3.2783333333333333)","(2.6, 3.65, 3.340625)","(10.0, 14.5, 13.0)","(9.0, 14.5, 11.617647058823529)","(6.0, 7.8, 7.4)"
05-01-2023 14:10:59.053763,"(9.0, 29.0, 25.5)","(51.0, 95.0, 79.33333333333334)","(18.0, 70.0, 47.142857142857146)","(2.7, 3.35, 3.2783333333333333)","(2.6, 3.65, 3.658333333333333)","(10.0, 14.5, 13.0)","(9.0, 14.5, 11.88888888888889)","(6.0, 7.8, 7.4)"
05-01-2023 14:11:00.237593,"(9.0, 29.0, 25.5)","(51.0, 95.0, 80.9)","(18.0, 70.0, 47.142857142857146)","(2.7, 3.35, 3.2783333333333333)","(2.6, 3.75, 3.658333333333333)","(10.0, 14.5, 13.5)","(9.0, 14.5, 11.88888888888889)","(6.0, 7.8, 7.4)"
05-01-2023 14:11:01.447937,"(9.0, 29.0, 27.25)","(51.0, 95.0, 72.5)","(18.0, 70.0, 47.142857142857146)","(2.7, 3.35, 3.2783333333333333)","(2.6, 3.85, 3.678571428571429)","(10.0, 14.5, 13.166666666666666)","(9.0, 14.5, 12.541666666666668)","(6.0, 7.8, 7.4)"
05-01-2023 14:11:02.577591,"(9.0, 29.0, 27.25)","(51.0, 95.0, 72.5)","(18.0, 70.0, 47.142857142857146)","(2.7, 3.35, 3.2783333333333333)","(2.6, 3.85, 3.678571428571429)","(10.0, 14.0, 13.166666666666666)","(9.0, 14.5, 12.541666666666668)","(6.0, 7.8, 7.4)"
05-01-2023 14:11:03.737898,"(9.0, 29.0, 27.25)","(51.0, 95.0, 72.5)","(18.0, 70.0, 47.142857142857146)","(2.7, 3.35, 3.29375)","(2.6, 3.9, 3.7142857142857144)","(10.0, 14.0, 13.0625)","(9.0, 14.5, 12.261904761904763)","(6.0, 7.8, 7.3999999999999995)"
05-01-2023 14:11:04.857602,"(9.0, 29.0, 27.25)","(51.0, 95.0, 82.18181818181819)","(18.0, 70.0, 47.142857142857146)","(2.7, 3.35, 3.29375)","(2.6, 3.9, 3.7142857142857144)","(10.0, 14.0, 13.0625)","(9.0, 14.5, 11.5625)","(6.0, 7.8, 7.3999999999999995)"
05-01-2023 14:11:06.149249,"(9.0, 29.0, 27.25)","(51.0, 90.0, 70.0)","(18.0, 70.0, 47.09090909090909)","(2.7, 3.35, 3.29375)","(2.6, 3.9, 3.7142857142857144)","(10.0, 14.0, 13.0625)","(9.0, 14.5, 11.5)","(6.0, 7.8, 7.338461538461538)"
05-01-2023 14:11:07.340384,"(9.0, 29.0, 27.25)","(51.0, 90.0, 70.0)","(18.0, 70.0, 47.09090909090909)","(2.7, 3.35, 3.2783333333333333)","(2.6, 3.9, 3.7142857142857144)","(10.0, 14.0, 13.0625)","(9.0, 14.5, 12.25)","(6.0, 7.8, 7.4)"
05-01-2023 14:11:08.597382,"(9.0, 29.0, 27.25)","(51.0, 90.0, 72.85714285714286)","(18.0, 70.0, 47.25)","(2.7, 3.35, 3.2783333333333333)","(2.6, 3.9, 3.7285714285714286)","(10.0, 14.0, 12.833333333333334)","(9.0, 14.5, 12.25)","(6.0, 7.8, 7.4799999999999995)"
05-01-2023 14:11:09.837786,"(9.0, 29.0, 25.5)","(51.0, 90.0, 72.85714285714286)","(18.0, 70.0, 47.25)","(2.7, 3.35, 3.2783333333333333)","(2.6, 3.9, 3.7285714285714286)","(10.0, 13.5, 12.833333333333334)","(9.0, 14.5, 12.25)","(6.0, 7.8, 7.6)"
05-01-2023 14:11:11.001009,"(9.0, 29.0, 25.5)","(51.0, 90.0, 72.85714285714286)","(18.0, 70.0, 47.25)","(2.7, 3.35, 3.2783333333333333)","(2.6, 3.9, 3.7285714285714286)","(10.0, 13.5, 12.833333333333334)","(9.0, 14.5, 12.25)","(6.0, 7.8, 7.6)"
05-01-2023 14:11:12.217531,"(9.0, 29.0, 25.5)","(51.0, 90.0, 72.85714285714286)","(18.0, 70.0, 47.25)","(2.7, 3.35, 3.2783333333333333)","(2.6, 3.9, 3.7285714285714286)","(10.0, 13.5, 12.833333333333334)","(9.0, 14.5, 11.5)","(6.0, 7.8, 7.6)"
05-01-2023 14:11:13.267224,"(9.0, 29.0, 25.5)","(51.0, 90.0, 72.85714285714286)","(18.0, 70.0, 47.25)","(2.7, 3.35, 3.2783333333333333)","(2.6, 3.9, 3.7285714285714286)","(10.0, 13.5, 12.833333333333334)","(9.0, 14.5, 11.833333333333334)","(6.0, 7.8, 7.6)"
05-01-2023 14:11:14.297369,"(9.0, 29.0, 25.5)","(51.0, 90.0, 72.85714285714286)","(18.0, 70.0, 47.25)","(2.7, 3.35, 3.2783333333333333)","(2.6, 3.9, 3.7285714285714286)","(10.0, 13.5, 12.833333333333334)","(9.0, 14.5, 11.833333333333334)","(6.0, 7.8, 7.6)"
05-01-2023 14:11:15.309163,"(9.0, 29.0, 25.5)","(51.0, 90.0, 72.85714285714286)","(18.0, 70.0, 47.25)","(2.7, 3.35, 3.316923076923077)","(2.6, 3.9, 3.7285714285714286)","(10.0, 13.5, 12.833333333333334)","(9.0, 14.5, 11.833333333333334)","(6.0, 7.8, 7.6)"
05-01-2023 14:11:16.447181,"(9.0, 29.0, 25.5)","(51.0, 90.0, 78.54545454545455)","(18.0, 70.0, 47.25)","(2.7, 3.35, 3.316923076923077)","(2.6, 3.9, 3.742857142857143)","(10.0, 13.0, 12.5)","(9.0, 14.5, 12.394736842105264)","(6.0, 7.8, 7.6)"
05-01-2023 14:11:17.513972,"(9.0, 29.0, 25.5)","(51.0, 90.0, 78.54545454545455)","(18.0, 70.0, 47.25)","(2.7, 3.35, 3.316923076923077)","(2.6, 3.9, 3.742857142857143)","(10.0, 13.0, 12.5)","(9.0, 14.5, 12.394736842105264)","(6.0, 7.8, 7.6)"
05-01-2023 14:11:18.637377,"(9.0, 29.0, 25.5)","(51.0, 90.0, 79.5)","(18.0, 70.0, 47.25)","(2.7, 3.35, 3.2885714285714287)","(2.6, 3.9, 3.8576923076923078)","(10.0, 13.0, 12.5)","(9.0, 14.5, 12.394736842105264)","(6.0, 7.8, 7.6)"
05-01-2023 14:11:19.763526,"(9.0, 29.0, 25.5)","(51.0, 90.0, 79.5)","(18.0, 70.0, 47.12)","(2.7, 3.35, 3.135)","(2.6, 3.95, 3.8576923076923078)","(10.0, 13.0, 12.5)","(9.0, 14.5, 11.9)","(6.0, 7.8, 7.6)"
05-01-2023 14:11:20.893054,"(9.0, 29.0, 25.5)","(51.0, 90.0, 79.5)","(18.0, 70.0, 47.12)","(2.7, 3.35, 3.2816666666666667)","(2.6, 3.95, 3.8576923076923078)","(10.0, 13.0, 12.5)","(9.0, 14.0, 11.9)","(6.0, 7.8, 7.6)"
05-01-2023 14:11:22.040154,"(9.0, 29.0, 25.5)","(51.0, 85.0, 78.27272727272728)","(18.0, 70.0, 47.12)","(2.7, 3.35, 3.2816666666666667)","(2.6, 3.95, 3.8000000000000003)","(10.0, 13.0, 13.583333333333334)","(9.0, 14.0, 11.9)","(6.0, 7.8, 7.6)"
05-01-2023 14:11:23.253075,"(9.0, 29.0, 25.5)","(51.0, 85.0, 78.27272727272728)","(18.0, 70.0, 47.12)","(2.7, 3.35, 3.2816666666666667)","(2.6, 3.95, 3.8000000000000003)","(10.0, 14.0, 12.166666666666666)","(9.0, 14.0, 11.9)","(6.0, 7.8, 7.6)"
05-01-2023 14:11:24.505454,"(9.0, 29.0, 25.5)","(51.0, 85.0, 78.27272727272728)","(18.0, 70.0, 47.25)","(2.7, 3.35, 3.3184615384615386)","(2.6, 3.95, 3.65)","(10.0, 12.5, 12.166666666666666)","(9.0, 14.0, 11.9)","(6.0, 7.8, 7.38)"
05-01-2023 14:11:25.973348,"(9.0, 29.0, 25.5)","(51.0, 85.0, 78.27272727272728)","(18.0, 70.0, 47.12)","(2.7, 3.35, 3.3207142857142857)","(2.6, 3.95, 3.65)","(10.0, 12.5, 12.166666666666666)","(9.0, 14.0, 11.9)","(6.0, 7.8, 7.466666666666667)"
05-01-2023 14:11:27.289258,"(9.0, 29.0, 25.5)","(51.0, 85.0, 78.27272727272728)","(18.0, 70.0, 47.12)","(2.7, 3.35, 3.2133333333333334)","(2.6, 3.95, 3.55625)","(10.0, 12.5, 12.166666666666666)","(9.0, 14.0, 11.9)","(6.0, 7.8, 7.657142857142857)"
05-01-2023 14:11:28.473917,"(9.0, 29.0, 25.5)","(51.0, 85.0, 78.27272727272728)","(18.0, 70.0, 47.12)","(2.7, 3.35, 3.285)","(2.6, 3.9, 3.5470588235294116)","(10.0, 12.5, 12.166666666666666)","(9.0, 14.0, 11.9)","(6.0, 7.8, 7.657142857142857)"
05-01-2023 14:11:29.778845,"(9.0, 29.0, 25.5)","(51.0, 85.0, 78.27272727272728)","(18.0, 70.0, 47.12)","(2.7, 3.35, 3.285)","(2.6, 3.9, 3.5470588235294116)","(10.0, 12.5, 11.833333333333334)","(9.0, 14.0, 11.9)","(6.0, 7.8, 7.657142857142857)"
05-01-2023 14:11:31.142033,"(9.0, 29.0, 25.5)","(51.0, 85.0, 77.6)","(18.0, 70.0, 51.0)","(2.7, 3.35, 3.285)","(2.6, 3.9, 3.5823529411764707)","(10.0, 12.0, 11.833333333333334)","(9.0, 14.0, 11.9)","(6.0, 7.8, 7.657142857142857)"
05-01-2023 14:11:32.461226,"(9.0, 29.0, 25.5)","(51.0, 85.0, 77.6)","(18.0, 65.0, 51.0)","(2.7, 3.35, 3.285)","(2.6, 3.9, 3.5823529411764707)","(10.0, 12.0, 11.833333333333334)","(9.0, 14.0, 11.9)","(6.0, 7.8, 7.657142857142857)"
05-01-2023 14:11:33.630459,"(9.0, 29.0, 25.5)","(51.0, 85.0, 78.27272727272728)","(18.0, 65.0, 51.0)","(2.7, 3.35, 3.285)","(2.6, 3.9, 3.5823529411764707)","(10.0, 12.0, 11.833333333333334)","(9.0, 14.0, 11.9)","(6.0, 7.8, 7.657142857142857)"
05-01-2023 14:11:34.717943,"(9.0, 29.0, 25.5)","(51.0, 85.0, 78.27272727272728)","(18.0, 65.0, 51.0)","(2.7, 3.35, 3.285)","(2.6, 3.9, 3.5823529411764707)","(10.0, 12.0, 11.833333333333334)","(9.0, 14.0, 11.9)","(6.0, 7.8, 7.657142857142857)"
05-01-2023 14:11:35.904948,"(9.0, 29.0, 25.5)","(51.0, 85.0, 78.27272727272728)","(18.0, 65.0, 51.0)","(2.7, 3.35, 3.285)","(2.6, 3.9, 3.5823529411764707)","(10.0, 12.0, 13.318181818181818)","(9.0, 14.0, 11.9)","(6.0, 7.8, 7.657142857142857)"
05-01-2023 14:11:36.975213,"(9.0, 29.0, 25.5)","(51.0, 80.0, 74.18181818181819)","(18.0, 65.0, 51.0)","(2.7, 3.35, 3.285)","(2.6, 3.9, 3.6500000000000004)","(10.0, 13.5, 11.833333333333334)","(9.0, 14.0, 11.9)","(6.0, 7.8, 7.657142857142857)"
05-01-2023 14:11:37.992125,"(9.0, 29.0, 25.5)","(51.0, 80.0, 74.18181818181819)","(18.0, 65.0, 46.625)","(2.7, 3.35, 3.285)","(2.6, 3.85, 3.6500000000000004)","(10.0, 12.0, 11.833333333333334)","(9.0, 14.0, 11.9)","(6.0, 7.8, 7.657142857142857)"
05-01-2023 14:11:38.976994,"(9.0, 29.0, 25.5)","(51.0, 80.0, 74.18181818181819)","(18.0, 65.0, 46.333333333333336)","(2.7, 3.35, 3.285)","(2.6, 3.85, 3.631818181818182)","(10.0, 12.0, 11.833333333333334)","(9.0, 14.0, 11.9)","(6.0, 7.8, 7.657142857142857)"
05-01-2023 14:11:40.025039,"(9.0, 29.0, 25.5)","(51.0, 80.0, 74.18181818181819)","(18.0, 65.0, 46.333333333333336)","(2.7, 3.35, 3.285)","(2.6, 3.85, 3.631818181818182)","(10.0, 12.0, 11.833333333333334)","(9.0, 14.0, 11.9)","(6.0, 7.8, 7.657142857142857)"
05-01-2023 14:11:41.227615,"(9.0, 29.0, 25.5)","(51.0, 80.0, 74.18181818181819)","(18.0, 65.0, 46.333333333333336)","(2.7, 3.35, 3.145)","(2.6, 3.85, 3.6)","(10.0, 12.0, 11.833333333333334)","(9.0, 14.0, 11.9)","(6.0, 7.8, 7.657142857142857)"
05-01-2023 14:11:42.307794,"(9.0, 29.0, 25.5)","(51.0, 80.0, 74.18181818181819)","(18.0, 65.0, 46.333333333333336)","(2.7, 3.35, 3.321875)","(2.6, 3.75, 3.631818181818182)","(10.0, 12.0, 11.833333333333334)","(9.0, 14.0, 11.9)","(6.0, 7.8, 7.657142857142857)"
05-01-2023 14:11:43.448629,"(9.0, 29.0, 25.5)","(51.0, 80.0, 74.18181818181819)","(18.0, 65.0, 46.333333333333336)","(2.7, 3.35, 3.33953488372093)","(2.6, 3.85, 3.631818181818182)","(10.0, 12.0, 11.833333333333334)","(9.0, 14.0, 11.9)","(6.0, 7.8, 7.657142857142857)"
