,Running Cloud,Sword Of War,Bellman,Maatsuyker,Royal Fox,Wagon Wheel,Duhlata,Great Ambition,Supreme Thunder,One Out,Lottacheex,Buoyant
08-01-2023 16:25:17.710788,"(6.5, 7.6, 7.5196129032258066)","(19.0, 99999, 99990)","(4.6, 5.3, 5.254539641943734)","(10.0, 12.0, 11.961783439490446)","(17.0, 21.0, 20.35211267605634)","(21.0, 29.0, 28.161290322580644)","(11.0, 13.0, 12.819256756756756)","(61.0, 85.0, 84.0)","(3.6, 4.2, 4.084142394822006)","(31.0, 38.0, 37.84313725490196)","(8.5, 10.5, 10.175417661097852)","(61.0, 75.0, 74.26470588235294)"
08-01-2023 16:25:19.082626,"(6.5, 7.6, 7.52038338658147)","(20.0, 99999, 99990)","(4.6, 5.3, 5.254539641943734)","(10.0, 12.0, 11.961783439490446)","(17.0, 21.0, 20.34285714285714)","(21.0, 29.0, 28.333333333333332)","(11.0, 13.0, 12.829391891891891)","(61.0, 85.0, 84.0625)","(3.6, 4.1, 4.043308550185873)","(31.0, 38.0, 38.4390243902439)","(8.5, 10.5, 10.19078947368421)","(61.0, 75.0, 74.28571428571429)"
08-01-2023 16:25:20.439407,"(6.5, 7.6, 7.521455938697318)","(20.0, 99999, 99990)","(4.6, 5.3, 5.293426724137931)","(10.0, 12.0, 11.885658914728682)","(17.0, 21.0, 20.116666666666667)","(21.0, 29.0, 28.071428571428573)","(11.0, 13.0, 12.863799283154123)","(61.0, 85.0, 84.11764705882354)","(3.6, 4.1, 4.043125)","(31.0, 40.0, 38.19718309859155)","(8.5, 10.5, 10.150990099009901)","(61.0, 75.0, 74.30555555555556)"
08-01-2023 16:25:21.807132,"(6.5, 7.6, 7.524354243542436)","(20.0, 99999, 99990)","(4.6, 5.3, 5.295674044265594)","(10.0, 12.0, 11.90327868852459)","(17.0, 21.0, 20.253521126760564)","(21.0, 29.0, 28.606060606060606)","(11.0, 13.0, 12.843601895734597)","(61.0, 85.0, 84.375)","(3.6, 4.1, 4.068727915194346)","(31.0, 40.0, 37.51724137931034)","(8.5, 10.5, 10.14030612244898)","(61.0, 75.0, 74.43181818181819)"
08-01-2023 16:25:23.207740,"(6.5, 7.6, 7.524354243542436)","(20.0, 99999, 99990)","(4.6, 5.3, 5.295625635808749)","(10.0, 12.0, 11.905750798722044)","(17.0, 21.0, 20.253521126760564)","(21.0, 29.0, 28.73076923076923)","(11.0, 13.0, 12.870588235294118)","(61.0, 85.0, 84.375)","(3.6, 4.1, 4.079227053140096)","(31.0, 38.0, 37.6)","(8.5, 10.5, 10.090116279069768)","(61.0, 75.0, 74.43181818181819)"
08-01-2023 16:25:24.642645,"(6.5, 7.6, 7.52374457532548)","(20.0, 99999, 99990)","(4.6, 5.3, 5.297936016511867)","(10.0, 12.0, 11.906940063091483)","(17.0, 21.0, 20.273972602739725)","(21.0, 29.0, 28.8)","(11.0, 13.0, 12.834494773519165)","(61.0, 85.0, 84.375)","(3.6, 4.1, 4.089256198347107)","(31.0, 38.0, 37.611111111111114)","(8.5, 10.5, 10.087719298245615)","(61.0, 75.0, 74.44444444444444)"
08-01-2023 16:25:26.213998,"(6.5, 7.6, 7.523791821561338)","(20.0, 99999, 99990)","(4.6, 5.3, 5.28895800933126)","(10.0, 12.0, 11.90453074433657)","(17.0, 21.0, 20.43243243243243)","(21.0, 29.0, 28.8)","(11.0, 13.0, 12.762222222222222)","(61.0, 85.0, 84.375)","(3.6, 4.1, 4.124659606656581)","(31.0, 38.0, 37.611111111111114)","(8.5, 10.5, 10.063467492260061)","(61.0, 75.0, 74.34210526315789)"
08-01-2023 16:25:27.702854,"(6.5, 7.6, 7.523076923076923)","(20.0, 99999, 99990)","(4.6, 5.4, 5.196577946768061)","(10.0, 12.0, 11.963898916967509)","(17.0, 21.0, 20.488095238095237)","(21.0, 29.0, 28.8)","(11.0, 13.0, 12.772517321016167)","(61.0, 85.0, 96.91489361702128)","(3.6, 4.2, 4.12790346907994)","(31.0, 38.0, 37.62162162162162)","(8.5, 10.5, 10.062305295950155)","(61.0, 75.0, 73.61111111111111)"
08-01-2023 16:25:29.124453,"(6.5, 7.6, 7.5218054672600125)","(20.0, 99999, 99990)","(4.6, 5.2, 5.2658695652173915)","(10.0, 12.0, 11.91501416430595)","(17.0, 21.0, 20.61682242990654)","(21.0, 29.0, 28.87037037037037)","(11.0, 13.0, 12.788172043010753)","(61.0, 100.0, 91.75)","(3.6, 4.2, 4.090569395017793)","(31.0, 38.0, 37.714285714285715)","(8.5, 10.5, 10.133159268929504)","(61.0, 75.0, 73.95833333333333)"
08-01-2023 16:25:30.816399,"(6.5, 7.6, 7.520285158781594)","(20.0, 99999, 99990)","(4.6, 5.3, 5.246875)","(10.0, 12.0, 11.861185983827493)","(17.0, 21.0, 20.61682242990654)","(21.0, 29.0, 28.87037037037037)","(11.0, 13.0, 12.793611793611793)","(61.0, 95.0, 89.56521739130434)","(3.6, 4.1, 4.133518776077886)","(31.0, 38.0, 37.714285714285715)","(8.5, 10.5, 10.128306878306878)","(61.0, 75.0, 73.95833333333333)"
08-01-2023 16:25:32.349527,"(6.5, 7.6, 7.520285158781594)","(20.0, 99999, 99990)","(4.6, 5.3, 5.266089965397924)","(10.0, 12.0, 11.861842105263158)","(17.0, 21.0, 20.632478632478634)","(21.0, 29.0, 28.890625)","(11.0, 13.0, 12.800947867298579)","(61.0, 90.0, 89.23076923076923)","(3.6, 4.2, 4.081882352941176)","(31.0, 38.0, 37.735849056603776)","(8.5, 10.5, 10.139030612244898)","(61.0, 75.0, 74.03846153846153)"
08-01-2023 16:25:33.808241,"(6.5, 7.6, 7.553177795655672)","(20.0, 99999, 99990)","(4.6, 5.4, 5.266089965397924)","(10.0, 12.0, 11.909883720930232)","(17.0, 21.0, 20.68)","(21.0, 29.0, 28.895522388059703)","(11.0, 13.0, 12.625)","(61.0, 90.0, 89.61538461538461)","(3.6, 4.1, 4.086977886977887)","(31.0, 38.0, 37.75)","(8.5, 10.5, 10.14625)","(61.0, 75.0, 68.0)"
08-01-2023 16:25:35.322089,"(6.5, 7.6, 7.5399277978339345)","(19.0, 99999, 99990)","(4.6, 5.4, 5.31975)","(10.0, 12.0, 11.909883720930232)","(17.0, 21.0, 20.68)","(21.0, 29.0, 29.62162162162162)","(11.0, 13.0, 12.699029126213592)","(61.0, 90.0, 89.61538461538461)","(3.6, 4.1, 4.085714285714285)","(31.0, 38.0, 37.60655737704918)","(8.5, 10.5, 10.14625)","(61.0, 70.0, 68.0)"
08-01-2023 16:25:36.695063,"(6.5, 7.6, 7.511205976520811)","(19.0, 99999, 99990)","(4.6, 5.4, 5.31975)","(10.0, 12.0, 11.909883720930232)","(17.0, 21.0, 20.68)","(21.0, 30.0, 29.62162162162162)","(11.0, 13.0, 12.816568047337277)","(61.0, 90.0, 89.25925925925927)","(3.6, 4.1, 4.084593023255814)","(31.0, 38.0, 37.60655737704918)","(8.5, 10.5, 10.137179487179488)","(61.0, 70.0, 66.66666666666667)"
08-01-2023 16:25:38.075740,"(6.5, 7.6, 7.511205976520811)","(19.0, 99999, 99990)","(4.6, 5.4, 5.345108695652174)","(10.0, 12.0, 11.911174785100286)","(17.0, 21.0, 20.703703703703702)","(21.0, 30.0, 29.066666666666666)","(11.0, 13.0, 12.804225352112676)","(61.0, 90.0, 86.66666666666667)","(3.6, 4.1, 4.076962025316456)","(31.0, 38.0, 37.61290322580645)","(8.5, 10.5, 10.141772151898735)","(61.0, 70.0, 67.14285714285714)"
08-01-2023 16:25:39.526584,"(6.5, 7.6, 7.573684210526316)","(19.0, 99999, 99990)","(4.6, 5.4, 5.389411764705883)","(10.0, 12.0, 11.958208955223881)","(17.0, 21.0, 19.482758620689655)","(21.0, 30.0, 29.584415584415584)","(11.0, 13.0, 12.239031770045386)","(61.0, 90.0, 86.66666666666667)","(3.6, 4.1, 4.075184275184275)","(31.0, 38.0, 37.61290322580645)","(8.5, 10.5, 10.142676767676768)","(61.0, 70.0, 67.14285714285714)"
08-01-2023 16:25:41.025946,"(6.5, 7.4, 7.386038394415358)","(19.0, 99999, 99990)","(4.6, 5.4, 5.389411764705883)","(10.0, 12.0, 11.977198697068404)","(17.0, 20.0, 19.56)","(21.0, 32.0, 29.645569620253166)","(11.0, 12.5, 12.076271186440678)","(61.0, 90.0, 88.75)","(3.6, 4.1, 4.1364161849710985)","(31.0, 38.0, 37.5625)","(8.5, 10.5, 10.148009950248756)","(61.0, 70.0, 67.5)"
08-01-2023 16:25:42.617251,"(6.5, 7.6, 7.380192813321648)","(19.0, 99999, 99990)","(4.6, 5.5, 5.392645815722739)","(10.0, 12.0, 12.05732484076433)","(17.0, 20.0, 19.3)","(21.0, 32.0, 29.428571428571427)","(11.0, 12.5, 11.87860576923077)","(61.0, 90.0, 88.75)","(3.6, 4.2, 4.182407407407407)","(31.0, 38.0, 37.5625)","(8.5, 10.5, 10.156553398058252)","(61.0, 70.0, 67.5)"
08-01-2023 16:25:44.189797,"(6.5, 7.4, 7.380192813321648)","(19.0, 99999, 99990)","(4.6, 5.5, 5.259880239520958)","(10.0, 12.5, 11.938320209973753)","(17.0, 19.5, 19.56)","(21.0, 30.0, 29.428571428571427)","(11.0, 12.0, 11.869718309859154)","(61.0, 90.0, 88.75)","(3.6, 4.3, 4.32063492063492)","(31.0, 38.0, 37.5625)","(8.5, 10.5, 10.148009950248756)","(51.0, 70.0, 67.5)"
08-01-2023 16:25:45.710493,"(6.5, 7.2, 7.173162939297125)","(19.0, 99999, 99990)","(4.6, 5.3, 5.259895833333333)","(10.0, 12.0, 11.940506329113925)","(17.0, 20.0, 19.607142857142858)","(21.0, 30.0, 29.555555555555557)","(11.0, 12.0, 11.873576309794988)","(61.0, 90.0, 89.0)","(3.6, 4.4, 4.395629820051414)","(31.0, 38.0, 37.54929577464789)","(8.5, 10.5, 10.186855670103093)","(51.0, 70.0, 67.08333333333333)"
08-01-2023 16:25:47.153633,"(6.5, 7.2, 7.114285714285715)","(19.0, 99999, 99990)","(4.6, 5.3, 5.259895833333333)","(10.0, 12.0, 11.940506329113925)","(17.0, 20.0, 19.401785714285715)","(21.0, 30.0, 29.846153846153847)","(11.0, 12.0, 11.901470588235295)","(61.0, 90.0, 89.28571428571429)","(3.6, 4.5, 4.530053191489362)","(31.0, 38.0, 37.54929577464789)","(8.5, 10.5, 10.18646408839779)","(51.0, 70.0, 67.3913043478261)"
08-01-2023 16:25:48.648283,"(6.5, 6.6, 6.577856510186005)","(19.0, 99999, 99990)","(4.6, 5.3, 5.175)","(10.0, 12.0, 12.053892215568862)","(17.0, 19.5, 19.576923076923077)","(21.0, 30.0, 29.75)","(11.0, 12.0, 11.949324324324325)","(61.0, 90.0, 89.61538461538461)","(3.6, 4.6, 4.434515366430261)","(31.0, 38.0, 38.83720930232558)","(8.5, 10.5, 10.205958549222798)","(51.0, 70.0, 67.89473684210526)"
08-01-2023 16:25:50.190339,"(6.5, 6.6, 6.613333333333333)","(19.0, 99999, 99990)","(4.6, 5.2, 5.227615062761506)","(10.0, 12.5, 11.875)","(17.0, 20.0, 19.738095238095237)","(21.0, 30.0, 30.273972602739725)","(11.0, 12.0, 12.095907928388748)","(61.0, 90.0, 90.9375)","(3.6, 4.6, 4.503435114503817)","(31.0, 40.0, 39.107142857142854)","(8.5, 10.5, 10.26054852320675)","(51.0, 70.0, 68.6)"
08-01-2023 16:25:51.709566,"(6.5, 6.8, 6.700733496332518)","(19.0, 99999, 99990)","(4.6, 5.3, 5.227615062761506)","(10.0, 12.0, 11.875)","(17.0, 20.0, 19.75)","(21.0, 32.0, 30.225352112676056)","(11.0, 12.5, 12.079787234042554)","(61.0, 95.0, 90.9375)","(3.6, 4.6, 4.48014440433213)","(31.0, 40.0, 39.107142857142854)","(8.5, 10.5, 10.26054852320675)","(51.0, 70.0, 68.5)"
08-01-2023 16:25:53.350187,"(6.5, 6.8, 6.729074889867841)","(20.0, 99999, 99990)","(4.6, 5.3, 5.296179775280899)","(10.0, 12.0, 11.791666666666666)","(17.0, 20.0, 19.75)","(21.0, 32.0, 30.225352112676056)","(11.0, 12.5, 12.079787234042554)","(61.0, 95.0, 89.83333333333333)","(3.6, 4.5, 4.479779411764706)","(31.0, 40.0, 39.107142857142854)","(8.5, 10.5, 10.26054852320675)","(51.0, 70.0, 68.5)"
08-01-2023 16:25:54.944350,"(6.5, 6.8, 6.753510895883777)","(20.0, 99999, 99990)","(4.6, 5.3, 5.303781094527363)","(10.0, 12.0, 10.396793587174349)","(17.0, 20.0, 19.955555555555556)","(21.0, 32.0, 30.06153846153846)","(11.0, 12.5, 12.14622641509434)","(61.0, 90.0, 89.83870967741936)","(3.6, 4.5, 4.488664987405541)","(31.0, 40.0, 39.13793103448276)","(8.5, 10.5, 10.265495867768594)","(51.0, 70.0, 68.70689655172414)"
08-01-2023 16:25:56.499027,"(6.5, 6.6, 6.546666666666667)","(20.0, 99999, 99990)","(4.6, 5.4, 5.3067497403946)","(10.0, 10.5, 10.575539568345324)","(17.0, 20.0, 20.265625)","(21.0, 32.0, 30.60759493670886)","(11.0, 12.5, 11.97983870967742)","(61.0, 90.0, 90.35714285714286)","(3.6, 4.5, 4.574121405750798)","(31.0, 40.0, 39.8235294117647)","(8.5, 10.5, 10.42619926199262)","(51.0, 70.0, 69.375)"
08-01-2023 16:25:58.055286,"(6.5, 6.6, 6.539759036144578)","(20.0, 99999, 99990)","(4.6, 5.4, 5.284305408271474)","(10.0, 11.0, 10.565972222222221)","(17.0, 21.0, 20.11320754716981)","(21.0, 32.0, 30.72093023255814)","(11.0, 12.0, 12.276729559748428)","(61.0, 95.0, 91.17647058823529)","(3.6, 4.6, 4.5777153558052435)","(31.0, 40.0, 39.85)","(8.5, 10.5, 10.427536231884059)","(51.0, 70.0, 69.31372549019608)"
08-01-2023 16:25:59.671789,"(6.5, 6.6, 6.544657534246575)","(20.0, 99999, 99990)","(4.6, 5.3, 5.284305408271474)","(10.0, 11.0, 10.652777777777779)","(17.0, 21.0, 19.98)","(21.0, 32.0, 30.72093023255814)","(11.0, 12.5, 12.256849315068493)","(61.0, 95.0, 91.17647058823529)","(3.6, 4.6, 4.5771484375)","(31.0, 40.0, 39.82857142857143)","(8.5, 10.5, 10.43006993006993)","(51.0, 70.0, 69.32692307692308)"
08-01-2023 16:26:01.152449,"(6.5, 6.6, 6.544505494505494)","(20.0, 99999, 99990)","(4.6, 5.3, 5.233988884138521)","(10.0, 11.0, 10.707446808510639)","(17.0, 20.0, 20.160714285714285)","(21.0, 32.0, 30.842105263157894)","(11.0, 12.5, 12.279503105590063)","(61.0, 95.0, 92.17391304347827)","(3.6, 4.6, 4.571915584415584)","(31.0, 40.0, 39.59183673469388)","(8.5, 10.5, 10.436102236421725)","(51.0, 70.0, 69.31372549019608)"
08-01-2023 16:26:02.752374,"(6.5, 6.6, 6.550123456790123)","(20.0, 99999, 99990)","(4.6, 5.4, 5.269704641350211)","(10.0, 11.0, 10.692118226600986)","(17.0, 21.0, 20.160714285714285)","(21.0, 32.0, 30.842105263157894)","(11.0, 12.5, 12.158653846153847)","(61.0, 95.0, 92.17391304347827)","(3.6, 4.6, 4.655172413793103)","(31.0, 40.0, 39.583333333333336)","(8.5, 10.5, 10.433554817275748)","(51.0, 70.0, 69.31372549019608)"
08-01-2023 16:26:04.302387,"(6.5, 6.6, 6.471670702179177)","(20.0, 99999, 99990)","(4.6, 5.4, 5.26384479717813)","(10.0, 11.0, 10.571917808219178)","(17.0, 21.0, 20.160714285714285)","(21.0, 32.0, 30.817204301075268)","(11.0, 12.5, 12.167844522968197)","(61.0, 95.0, 88.67647058823529)","(3.6, 4.7, 4.638314176245211)","(31.0, 40.0, 39.583333333333336)","(8.5, 10.5, 10.433110367892976)","(51.0, 70.0, 73.14814814814815)"
08-01-2023 16:26:05.937931,"(6.5, 6.8, 6.630670926517571)","(20.0, 99999, 99990)","(4.6, 5.4, 5.262633451957296)","(10.0, 11.0, 10.533582089552239)","(17.0, 21.0, 20.160714285714285)","(21.0, 32.0, 30.817204301075268)","(11.0, 12.5, 12.167844522968197)","(61.0, 90.0, 88.63636363636364)","(3.6, 4.7, 4.638314176245211)","(31.0, 40.0, 39.565217391304344)","(8.5, 10.5, 10.433110367892976)","(51.0, 75.0, 73.14814814814815)"
08-01-2023 16:26:07.462428,"(6.5, 6.8, 6.634719710669078)","(20.0, 99999, 99990)","(4.6, 5.4, 5.262019660411082)","(10.0, 11.0, 10.51937984496124)","(17.0, 21.0, 20.435897435897434)","(21.0, 32.0, 30.817204301075268)","(11.0, 12.5, 11.99736842105263)","(61.0, 90.0, 88.63636363636364)","(3.6, 4.7, 4.588845401174168)","(31.0, 40.0, 39.565217391304344)","(8.5, 10.5, 10.43288590604027)","(51.0, 75.0, 73.14814814814815)"
08-01-2023 16:26:09.113019,"(6.5, 6.8, 6.89404309252218)","(20.0, 99999, 99990)","(4.6, 5.4, 5.262019660411082)","(10.0, 11.0, 10.725663716814159)","(17.0, 21.0, 19.41304347826087)","(21.0, 32.0, 30.625)","(11.0, 12.0, 11.99736842105263)","(61.0, 90.0, 88.63636363636364)","(3.8, 4.6, 4.588845401174168)","(31.0, 40.0, 39.62264150943396)","(8.5, 10.5, 10.3984375)","(51.0, 75.0, 73.8)"
08-01-2023 16:26:10.650575,"(6.5, 7.0, 6.919218241042345)","(20.0, 99999, 99990)","(4.6, 5.4, 5.262877442273535)","(10.0, 11.0, 10.353932584269662)","(17.0, 19.5, 19.6231884057971)","(21.0, 32.0, 30.641975308641975)","(11.0, 12.0, 11.99731182795699)","(61.0, 90.0, 88.59375)","(3.8, 4.6, 4.5890804597701145)","(31.0, 40.0, 39.61538461538461)","(8.5, 10.5, 10.397476340694006)","(51.0, 70.0, 69.08163265306122)"
08-01-2023 16:26:12.179788,"(6.5, 7.0, 6.919218241042345)","(20.0, 99999, 99990)","(4.6, 5.4, 5.277799762564306)","(10.0, 10.5, 10.268465909090908)","(17.0, 20.0, 19.666666666666668)","(21.0, 32.0, 30.58974358974359)","(11.0, 12.0, 11.99731182795699)","(61.0, 90.0, 88.59375)","(3.8, 4.6, 4.5890804597701145)","(31.0, 40.0, 39.26315789473684)","(8.5, 10.5, 10.397476340694006)","(51.0, 70.0, 69.08163265306122)"
08-01-2023 16:26:13.669326,"(6.5, 7.0, 6.927485380116959)","(20.0, 99999, 99990)","(4.6, 5.4, 5.277799762564306)","(10.0, 10.5, 10.272486772486772)","(17.0, 20.0, 19.6231884057971)","(21.0, 32.0, 30.58974358974359)","(11.0, 12.0, 11.99731182795699)","(61.0, 90.0, 88.48484848484848)","(3.8, 4.6, 4.669452449567723)","(31.0, 40.0, 39.26315789473684)","(8.5, 10.5, 10.422062350119903)","(51.0, 70.0, 68.83720930232558)"
08-01-2023 16:26:15.172168,"(6.5, 7.0, 6.9176079734219265)","(20.0, 99999, 99990)","(4.6, 5.4, 5.3390927021696255)","(10.0, 10.5, 10.268324607329843)","(17.0, 20.0, 19.61764705882353)","(21.0, 32.0, 30.58974358974359)","(11.0, 12.0, 11.800653594771243)","(61.0, 90.0, 88.64864864864865)","(3.7, 4.7, 4.66997084548105)","(31.0, 40.0, 39.26315789473684)","(8.5, 10.5, 10.422062350119903)","(51.0, 70.0, 68.83720930232558)"
08-01-2023 16:26:16.588451,"(6.5, 7.0, 6.916216216216216)","(20.0, 99999, 99990)","(4.6, 5.4, 5.278185404339251)","(10.0, 10.5, 10.268324607329843)","(17.0, 20.0, 19.583333333333332)","(21.0, 32.0, 30.676470588235293)","(11.0, 12.0, 11.790102389078498)","(61.0, 90.0, 88.64864864864865)","(3.7, 4.7, 4.651643192488263)","(31.0, 40.0, 39.26315789473684)","(8.5, 10.5, 10.422062350119903)","(51.0, 70.0, 68.93617021276596)"
08-01-2023 16:26:17.980019,"(6.5, 7.0, 6.922741433021807)","(20.0, 99999, 99990)","(4.6, 5.4, 5.277411671298134)","(10.0, 10.5, 10.268194070080863)","(17.0, 20.0, 19.67391304347826)","(21.0, 32.0, 30.676470588235293)","(11.0, 12.0, 11.781138790035588)","(61.0, 90.0, 88.64864864864865)","(3.8, 4.7, 4.595734597156397)","(31.0, 40.0, 39.26315789473684)","(8.5, 10.5, 10.422062350119903)","(51.0, 70.0, 68.93617021276596)"
08-01-2023 16:26:19.441870,"(6.5, 7.0, 6.922741433021807)","(20.0, 99999, 99990)","(4.6, 5.4, 5.2740106079151365)","(10.0, 10.5, 10.272486772486772)","(17.0, 20.0, 20.344827586206897)","(21.0, 32.0, 30.636363636363637)","(11.0, 12.0, 11.792592592592593)","(61.0, 90.0, 88.64864864864865)","(3.8, 4.6, 4.603738317757009)","(31.0, 40.0, 39.26315789473684)","(8.5, 10.5, 10.422062350119903)","(51.0, 70.0, 68.1896551724138)"
08-01-2023 16:26:20.875481,"(6.5, 7.0, 6.834576271186441)","(20.0, 99999, 99990)","(4.6, 5.4, 5.2740106079151365)","(10.0, 10.5, 10.266304347826088)","(17.0, 21.0, 20.344827586206897)","(21.0, 32.0, 30.59375)","(11.0, 12.0, 11.849557522123893)","(61.0, 90.0, 88.26923076923077)","(3.8, 4.7, 4.57921568627451)","(31.0, 40.0, 39.411764705882355)","(8.5, 10.5, 10.448979591836734)","(51.0, 70.0, 68.24561403508773)"
08-01-2023 16:26:22.394437,"(6.5, 7.0, 6.838698010849909)","(20.0, 99999, 99990)","(4.6, 5.4, 5.2740106079151365)","(10.0, 10.5, 10.34775641025641)","(17.0, 21.0, 20.333333333333332)","(21.0, 32.0, 30.571428571428573)","(11.0, 12.0, 11.808098591549296)","(61.0, 90.0, 88.5)","(3.8, 4.6, 4.5793774319066145)","(31.0, 40.0, 39.333333333333336)","(8.5, 10.5, 10.44475138121547)","(51.0, 70.0, 68.14814814814815)"
08-01-2023 16:26:23.902912,"(6.5, 7.0, 6.835424354243543)","(20.0, 99999, 99990)","(4.6, 5.4, 5.152762923351158)","(9.0, 10.5, 10.359882005899705)","(17.0, 21.0, 20.545454545454547)","(21.0, 32.0, 30.75)","(11.0, 12.0, 11.872659176029963)","(61.0, 90.0, 89.0)","(3.8, 4.6, 4.657291666666667)","(31.0, 40.0, 39.53846153846154)","(8.5, 10.5, 10.456140350877194)","(51.0, 70.0, 68.30508474576271)"
08-01-2023 16:26:25.408246,"(6.5, 7.0, 6.8374999999999995)","(20.0, 99999, 99990)","(4.6, 5.2, 5.261553398058252)","(9.0, 10.5, 10.359882005899705)","(17.0, 21.0, 20.545454545454547)","(21.0, 32.0, 30.75)","(11.0, 12.0, 11.872659176029963)","(61.0, 90.0, 89.0)","(3.8, 4.7, 4.657291666666667)","(31.0, 40.0, 39.53846153846154)","(8.5, 10.5, 10.455142231947484)","(51.0, 70.0, 68.30508474576271)"
08-01-2023 16:26:26.927079,"(6.5, 7.0, 6.86327868852459)","(20.0, 99999, 99990)","(4.6, 5.3, 5.185379310344827)","(9.0, 10.5, 10.366564417177914)","(17.0, 21.0, 20.545454545454547)","(21.0, 32.0, 30.732394366197184)","(11.0, 12.0, 11.872659176029963)","(61.0, 90.0, 88.875)","(3.8, 4.7, 4.657291666666667)","(31.0, 40.0, 39.53846153846154)","(8.5, 10.5, 10.455142231947484)","(51.0, 70.0, 68.30508474576271)"
08-01-2023 16:26:28.514132,"(6.5, 7.0, 6.856037151702786)","(20.0, 99999, 99990)","(4.6, 5.3, 5.185753331055688)","(9.0, 10.5, 10.44767441860465)","(17.0, 21.0, 20.583333333333332)","(21.0, 32.0, 30.732394366197184)","(11.0, 12.0, 11.829787234042554)","(61.0, 90.0, 88.84615384615384)","(3.8, 4.7, 4.661452513966481)","(31.0, 40.0, 39.53846153846154)","(8.5, 10.5, 10.456140350877194)","(51.0, 70.0, 67.43589743589743)"
08-01-2023 16:26:29.991322,"(6.0, 7.0, 6.856037151702786)","(20.0, 99999, 99990)","(4.6, 5.3, 5.185782638414217)","(9.0, 10.5, 10.44767441860465)","(17.0, 21.0, 20.583333333333332)","(21.0, 32.0, 30.783783783783782)","(11.0, 12.0, 11.804140127388536)","(61.0, 90.0, 88.875)","(3.9, 4.7, 4.683225806451613)","(31.0, 40.0, 39.57142857142857)","(8.5, 10.5, 10.456896551724139)","(51.0, 70.0, 67.5)"
08-01-2023 16:26:31.540010,"(6.0, 7.0, 6.864431486880466)","(20.0, 99999, 99990)","(4.6, 5.3, 5.186750254151135)","(9.0, 10.5, 10.449248120300751)","(17.0, 21.0, 20.615384615384617)","(21.0, 32.0, 30.695652173913043)","(11.0, 12.0, 11.801652892561984)","(61.0, 90.0, 88.90243902439025)","(3.9, 4.7, 4.676300578034682)","(31.0, 40.0, 39.6)","(8.5, 10.5, 10.454853273137697)","(51.0, 70.0, 67.91666666666667)"
08-01-2023 16:26:33.032186,"(6.5, 7.0, 6.857580398162328)","(20.0, 99999, 99990)","(4.6, 5.3, 5.186365181910914)","(9.0, 10.5, 10.449248120300751)","(17.0, 21.0, 20.615384615384617)","(21.0, 32.0, 30.695652173913043)","(11.0, 12.0, 11.771375464684015)","(61.0, 90.0, 88.90243902439025)","(3.9, 4.7, 4.727184466019418)","(31.0, 40.0, 39.6)","(8.5, 10.5, 10.454337899543379)","(51.0, 70.0, 67.91666666666667)"
08-01-2023 16:26:34.506030,"(6.5, 7.0, 6.857580398162328)","(20.0, 99999, 99990)","(4.6, 5.3, 5.219094630387671)","(9.0, 10.5, 10.449248120300751)","(17.0, 21.0, 20.607843137254903)","(21.0, 32.0, 30.695652173913043)","(11.0, 12.0, 11.771375464684015)","(61.0, 90.0, 88.90243902439025)","(3.9, 4.8, 4.728426395939087)","(31.0, 40.0, 39.6)","(8.5, 10.5, 10.454337899543379)","(51.0, 70.0, 67.87234042553192)"
08-01-2023 16:26:35.966412,"(6.5, 7.0, 6.856481481481481)","(20.0, 99999, 99990)","(4.6, 5.3, 5.219055649241146)","(9.0, 10.5, 10.449248120300751)","(17.0, 21.0, 20.607843137254903)","(21.0, 32.0, 30.695652173913043)","(11.0, 12.0, 11.771375464684015)","(61.0, 90.0, 89.58333333333333)","(3.9, 4.8, 4.728426395939087)","(31.0, 40.0, 39.6)","(8.5, 10.5, 10.454337899543379)","(51.0, 70.0, 67.87234042553192)"
08-01-2023 16:26:37.397706,"(6.5, 7.0, 6.856481481481481)","(20.0, 99999, 99990)","(4.6, 5.3, 5.1942065491183875)","(9.0, 10.5, 10.450184501845019)","(17.0, 21.0, 20.607843137254903)","(21.0, 32.0, 30.695652173913043)","(11.0, 12.0, 11.801652892561984)","(61.0, 90.0, 89.58333333333333)","(3.9, 4.8, 4.722222222222222)","(31.0, 40.0, 39.6)","(8.5, 10.5, 10.454337899543379)","(51.0, 70.0, 68.83720930232558)"
08-01-2023 16:26:39.170860,"(6.5, 7.0, 6.847039473684211)","(20.0, 99999, 99990)","(4.6, 5.3, 5.1942065491183875)","(9.0, 10.5, 10.450184501845019)","(17.0, 21.0, 20.607843137254903)","(21.0, 32.0, 30.695652173913043)","(11.0, 12.0, 11.711864406779661)","(61.0, 90.0, 89.58333333333333)","(3.9, 4.8, 4.722222222222222)","(31.0, 40.0, 39.6)","(8.5, 10.5, 10.468235294117648)","(51.0, 70.0, 68.83720930232558)"
