,Wishing Well,Indy Korie,Chinchilla Mist,Blackpool Dill,Edi Bale,Responder,Kyanna,Whiskey Diva
06-01-2023 14:54:44.894417,"(5.0, 6.4, 6.0888888888888895)","(20.0, 36.0, 35.09090909090909)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 4.966666666666667)","(20.0, 48.0, 45.2)","(4.4, 5.7, 5.4375)","(3.6, 4.8, 4.711111111111111)","(6.0, 11.0, 10.76923076923077)"
06-01-2023 14:54:45.944313,"(5.0, 6.4, 6.0888888888888895)","(20.0, 36.0, 35.09090909090909)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 4.966666666666667)","(20.0, 48.0, 45.2)","(4.4, 5.7, 5.4375)","(3.6, 4.8, 4.711111111111111)","(6.0, 11.5, 10.76923076923077)"
06-01-2023 14:54:47.115957,"(5.0, 6.4, 6.0888888888888895)","(20.0, 36.0, 35.09090909090909)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 4.966666666666667)","(20.0, 48.0, 45.2)","(4.4, 5.7, 5.4375)","(3.6, 4.8, 4.711111111111111)","(6.0, 11.5, 10.76923076923077)"
06-01-2023 14:54:48.276405,"(5.0, 6.4, 5.942857142857143)","(20.0, 36.0, 35.09090909090909)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 4.966666666666667)","(20.0, 48.0, 45.2)","(4.4, 5.7, 5.4375)","(3.6, 4.8, 4.711111111111111)","(6.0, 11.5, 10.5)"
06-01-2023 14:54:49.402147,"(5.0, 6.4, 5.969230769230769)","(20.0, 36.0, 35.09090909090909)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 4.966666666666667)","(20.0, 48.0, 45.2)","(4.4, 5.7, 5.4375)","(3.6, 4.8, 4.711111111111111)","(6.0, 11.5, 10.642857142857142)"
06-01-2023 14:54:50.457436,"(5.0, 6.4, 5.969230769230769)","(20.0, 36.0, 35.09090909090909)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 4.966666666666667)","(20.0, 48.0, 45.2)","(4.4, 5.7, 5.4375)","(3.6, 4.8, 4.711111111111111)","(6.0, 11.5, 10.5)"
06-01-2023 14:54:51.566970,"(5.0, 6.4, 5.969230769230769)","(20.0, 36.0, 35.09090909090909)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 4.966666666666667)","(20.0, 48.0, 45.2)","(4.4, 5.7, 5.4375)","(3.6, 4.8, 4.711111111111111)","(6.0, 11.5, 10.5)"
06-01-2023 14:54:52.715076,"(5.0, 6.4, 5.969230769230769)","(20.0, 36.0, 35.09090909090909)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 4.966666666666667)","(20.0, 48.0, 45.2)","(4.4, 5.7, 5.4375)","(3.6, 4.8, 4.711111111111111)","(6.0, 11.5, 11.09090909090909)"
06-01-2023 14:54:53.860843,"(5.0, 6.4, 5.969230769230769)","(20.0, 36.0, 35.09090909090909)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 4.966666666666667)","(20.0, 48.0, 45.2)","(4.4, 5.7, 5.4375)","(3.6, 4.8, 4.711111111111111)","(6.0, 11.5, 11.0)"
06-01-2023 14:54:54.956583,"(5.0, 6.4, 5.969230769230769)","(20.0, 36.0, 35.09090909090909)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 4.966666666666667)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.4375)","(3.6, 4.8, 4.711111111111111)","(6.0, 12.0, 10.64)"
06-01-2023 14:54:56.056643,"(5.0, 6.4, 5.969230769230769)","(20.0, 36.0, 35.09090909090909)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 4.966666666666667)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.4375)","(3.6, 4.8, 4.711111111111111)","(6.0, 12.0, 10.64)"
06-01-2023 14:54:57.246675,"(5.0, 6.4, 5.969230769230769)","(20.0, 36.0, 35.09090909090909)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 4.966666666666667)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.4375)","(3.6, 4.8, 4.711111111111111)","(6.0, 12.0, 10.64)"
06-01-2023 14:54:58.444853,"(5.0, 6.4, 5.969230769230769)","(20.0, 36.0, 35.09090909090909)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 4.966666666666667)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.4375)","(3.6, 4.8, 4.711111111111111)","(6.0, 12.0, 10.692307692307692)"
06-01-2023 14:54:59.576699,"(5.0, 6.4, 5.969230769230769)","(20.0, 36.0, 35.09090909090909)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 4.966666666666667)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.4375)","(3.6, 4.8, 4.711111111111111)","(6.0, 12.0, 10.692307692307692)"
06-01-2023 14:55:00.784108,"(5.0, 6.4, 5.969230769230769)","(20.0, 36.0, 35.09090909090909)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 4.966666666666667)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.4375)","(3.6, 4.8, 4.711111111111111)","(6.0, 12.0, 10.692307692307692)"
06-01-2023 14:55:02.022516,"(5.0, 6.4, 5.969230769230769)","(20.0, 36.0, 35.09090909090909)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 4.966666666666667)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.4375)","(3.6, 4.8, 4.711111111111111)","(6.0, 12.0, 10.782608695652174)"
06-01-2023 14:55:03.167085,"(5.0, 6.4, 5.969230769230769)","(20.0, 36.0, 35.09090909090909)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.123529411764705)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.4375)","(3.6, 4.8, 4.711111111111111)","(6.0, 12.0, 10.692307692307692)"
06-01-2023 14:55:04.208965,"(5.0, 6.4, 5.933333333333334)","(20.0, 36.0, 35.09090909090909)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.123529411764705)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.4375)","(3.6, 4.8, 4.711111111111111)","(6.0, 12.0, 10.692307692307692)"
06-01-2023 14:55:05.261655,"(5.0, 6.4, 5.933333333333334)","(20.0, 36.0, 35.09090909090909)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.123529411764705)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.4375)","(3.6, 4.8, 4.711111111111111)","(6.0, 12.0, 10.782608695652174)"
06-01-2023 14:55:06.401223,"(5.0, 6.4, 5.933333333333334)","(20.0, 36.0, 35.09090909090909)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.123529411764705)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.4375)","(3.6, 4.8, 4.711111111111111)","(6.0, 12.0, 10.782608695652174)"
06-01-2023 14:55:07.508318,"(5.0, 6.4, 5.933333333333334)","(20.0, 36.0, 35.09090909090909)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.157142857142857)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.4375)","(3.6, 4.8, 4.711111111111111)","(6.0, 12.0, 10.9)"
06-01-2023 14:55:08.531677,"(5.0, 6.4, 5.933333333333334)","(20.0, 36.0, 35.09090909090909)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.157142857142857)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.4375)","(3.6, 4.8, 4.711111111111111)","(6.0, 12.0, 11.043478260869565)"
06-01-2023 14:55:09.643620,"(5.0, 6.4, 5.866666666666666)","(20.0, 36.0, 35.09090909090909)","(6.0, 14.5, 12.277777777777779)","(5.0, 5.3, 5.157142857142857)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.4375)","(3.6, 4.8, 4.711111111111111)","(6.0, 12.0, 11.043478260869565)"
06-01-2023 14:55:10.649836,"(5.0, 6.4, 5.866666666666666)","(20.0, 36.0, 35.09090909090909)","(6.0, 14.5, 12.277777777777779)","(5.0, 5.3, 5.157142857142857)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.4375)","(3.6, 4.8, 4.711111111111111)","(6.0, 12.0, 11.043478260869565)"
06-01-2023 14:55:11.834047,"(5.0, 6.4, 5.748148148148148)","(20.0, 36.0, 35.09090909090909)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.157142857142857)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.4375)","(3.6, 4.8, 4.711111111111111)","(6.0, 12.0, 11.043478260869565)"
06-01-2023 14:55:12.966622,"(5.0, 6.4, 5.725)","(20.0, 36.0, 35.09090909090909)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.157142857142857)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.4375)","(3.6, 4.8, 4.711111111111111)","(6.0, 12.0, 11.333333333333334)"
06-01-2023 14:55:14.009967,"(5.0, 6.4, 5.725)","(20.0, 36.0, 35.09090909090909)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.157142857142857)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.4375)","(3.6, 4.8, 4.711111111111111)","(6.0, 12.0, 11.142857142857142)"
06-01-2023 14:55:15.202135,"(5.0, 6.4, 5.725)","(20.0, 36.0, 35.09090909090909)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.157142857142857)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.4375)","(3.6, 4.8, 4.711111111111111)","(6.0, 12.0, 11.333333333333334)"
06-01-2023 14:55:16.471352,"(5.0, 6.4, 5.59)","(20.0, 36.0, 33.05882352941177)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.157142857142857)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.4375)","(3.6, 4.8, 4.711111111111111)","(6.0, 12.0, 11.333333333333334)"
06-01-2023 14:55:17.614557,"(5.0, 6.4, 5.725)","(20.0, 38.0, 33.05882352941177)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.157142857142857)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.4375)","(3.6, 4.8, 4.711111111111111)","(6.0, 12.0, 11.333333333333334)"
06-01-2023 14:55:18.753741,"(5.0, 6.4, 5.725)","(20.0, 38.0, 33.05882352941177)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.157142857142857)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.4375)","(3.6, 4.8, 4.711111111111111)","(6.0, 12.0, 10.5)"
06-01-2023 14:55:19.894044,"(5.0, 6.4, 5.725)","(20.0, 38.0, 33.05882352941177)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.157142857142857)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.4375)","(3.6, 4.8, 4.711111111111111)","(6.0, 12.0, 10.615384615384615)"
06-01-2023 14:55:21.069744,"(5.0, 6.4, 5.725)","(20.0, 38.0, 33.05882352941177)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.157142857142857)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.42)","(3.6, 4.8, 4.711111111111111)","(6.0, 12.0, 10.615384615384615)"
06-01-2023 14:55:22.139104,"(5.0, 6.4, 5.725)","(20.0, 38.0, 33.05882352941177)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.157142857142857)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.415789473684211)","(3.6, 4.8, 4.711111111111111)","(6.0, 12.0, 11.0)"
06-01-2023 14:55:23.109204,"(5.0, 6.4, 5.608)","(20.0, 38.0, 33.05882352941177)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.157142857142857)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.42)","(3.6, 4.8, 4.711111111111111)","(6.0, 12.0, 11.0)"
06-01-2023 14:55:24.181338,"(5.0, 6.4, 5.748148148148148)","(20.0, 38.0, 33.05882352941177)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.157142857142857)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.42)","(3.6, 4.8, 4.711111111111111)","(6.0, 12.0, 11.0)"
06-01-2023 14:55:25.241981,"(5.0, 6.4, 5.748148148148148)","(20.0, 38.0, 33.05882352941177)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.157142857142857)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.42)","(3.6, 4.8, 4.711111111111111)","(6.0, 12.0, 11.0)"
06-01-2023 14:55:26.242074,"(5.0, 6.4, 5.748148148148148)","(20.0, 38.0, 33.05882352941177)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.157142857142857)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.42)","(3.6, 4.8, 4.711111111111111)","(6.0, 12.0, 11.0)"
06-01-2023 14:55:27.241923,"(5.0, 6.4, 5.748148148148148)","(20.0, 38.0, 33.05882352941177)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.157142857142857)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.42)","(3.6, 4.8, 4.711111111111111)","(6.0, 12.0, 10.727272727272727)"
06-01-2023 14:55:28.287643,"(5.0, 6.4, 5.748148148148148)","(20.0, 38.0, 33.05882352941177)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.157142857142857)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.42)","(3.6, 4.8, 4.711111111111111)","(6.0, 12.0, 10.727272727272727)"
06-01-2023 14:55:29.274331,"(5.0, 6.4, 5.748148148148148)","(20.0, 38.0, 33.05882352941177)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.157142857142857)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.415789473684211)","(3.6, 4.8, 4.711111111111111)","(6.0, 12.0, 10.777777777777779)"
06-01-2023 14:55:30.315107,"(5.0, 6.4, 5.748148148148148)","(20.0, 38.0, 34.0)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.128571428571429)","(21.0, 48.0, 44.5)","(4.4, 5.7, 5.415789473684211)","(3.6, 4.8, 4.711111111111111)","(6.0, 12.0, 10.777777777777779)"
06-01-2023 14:55:31.334802,"(5.0, 6.4, 5.748148148148148)","(20.0, 36.0, 35.09090909090909)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.128571428571429)","(21.0, 48.0, 44.5)","(4.4, 5.7, 5.42)","(3.6, 4.8, 4.711111111111111)","(6.0, 12.0, 10.617647058823529)"
06-01-2023 14:55:32.412665,"(5.0, 6.4, 5.748148148148148)","(20.0, 36.0, 35.09090909090909)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.128571428571429)","(21.0, 48.0, 44.5)","(4.4, 5.7, 5.42)","(3.6, 4.8, 4.711111111111111)","(6.0, 11.5, 10.65625)"
06-01-2023 14:55:33.629581,"(5.0, 6.4, 5.748148148148148)","(20.0, 36.0, 35.09090909090909)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.128571428571429)","(21.0, 48.0, 44.5)","(4.4, 5.7, 5.42)","(3.6, 4.8, 4.68)","(6.0, 11.5, 10.65625)"
06-01-2023 14:55:34.716430,"(5.0, 6.4, 5.748148148148148)","(20.0, 36.0, 35.09090909090909)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.1909090909090905)","(21.0, 48.0, 44.5)","(4.4, 5.7, 5.42)","(3.6, 4.8, 4.68)","(6.0, 11.5, 10.65625)"
06-01-2023 14:55:35.715054,"(5.0, 6.4, 5.748148148148148)","(20.0, 36.0, 35.09090909090909)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.1909090909090905)","(21.0, 48.0, 44.5)","(4.4, 5.7, 5.42)","(3.6, 4.8, 4.68)","(6.0, 11.5, 10.65625)"
06-01-2023 14:55:36.863481,"(5.0, 6.4, 5.608)","(20.0, 36.0, 35.09090909090909)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.1909090909090905)","(21.0, 48.0, 44.5)","(4.4, 5.7, 5.42)","(3.6, 4.8, 4.68)","(6.0, 11.5, 10.65625)"
06-01-2023 14:55:38.056515,"(5.0, 6.4, 5.608)","(20.0, 36.0, 35.09090909090909)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.1909090909090905)","(21.0, 48.0, 44.5)","(4.4, 5.7, 5.42)","(3.6, 4.8, 4.791304347826087)","(6.0, 11.5, 10.954545454545455)"
06-01-2023 14:55:39.202634,"(5.0, 6.2, 5.8)","(20.0, 36.0, 35.09090909090909)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.1909090909090905)","(21.0, 48.0, 44.5)","(4.4, 5.7, 5.42)","(3.6, 4.9, 4.873684210526316)","(6.0, 11.5, 10.954545454545455)"
06-01-2023 14:55:40.401619,"(5.0, 6.2, 5.733333333333333)","(20.0, 36.0, 35.23076923076923)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.214285714285714)","(21.0, 48.0, 44.5)","(4.4, 5.7, 5.466666666666667)","(3.6, 4.9, 4.858333333333333)","(6.0, 11.5, 10.875)"
06-01-2023 14:55:41.618627,"(5.0, 6.0, 5.733333333333333)","(20.0, 36.0, 35.23076923076923)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.229411764705882)","(21.0, 48.0, 44.5)","(4.4, 5.7, 5.466666666666667)","(3.6, 4.9, 4.858333333333333)","(6.0, 11.5, 10.875)"
06-01-2023 14:55:42.654358,"(5.0, 6.0, 5.733333333333333)","(20.0, 36.0, 35.33333333333333)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.229411764705882)","(21.0, 48.0, 44.5)","(4.4, 5.7, 5.466666666666667)","(3.6, 4.9, 4.858333333333333)","(6.0, 11.5, 10.875)"
06-01-2023 14:55:43.735309,"(5.0, 6.0, 5.699999999999999)","(20.0, 36.0, 35.33333333333333)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.166666666666667)","(21.0, 48.0, 44.5)","(4.4, 5.7, 5.466666666666667)","(3.6, 4.9, 4.74375)","(6.0, 11.5, 10.875)"
06-01-2023 14:55:44.777711,"(5.0, 6.0, 5.699999999999999)","(20.0, 36.0, 35.33333333333333)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.166666666666667)","(21.0, 48.0, 44.5)","(4.4, 5.7, 5.466666666666667)","(3.6, 4.9, 4.629166666666667)","(6.0, 11.5, 10.875)"
06-01-2023 14:55:45.791332,"(5.0, 6.0, 5.625)","(20.0, 36.0, 35.33333333333333)","(6.0, 14.5, 12.333333333333334)","(5.0, 5.3, 5.166666666666667)","(21.0, 48.0, 46.25)","(4.4, 5.7, 5.566666666666666)","(3.6, 4.9, 4.629166666666667)","(6.0, 11.5, 10.875)"
06-01-2023 14:55:46.911243,"(5.0, 6.0, 5.6)","(20.0, 36.0, 35.375)","(6.0, 12.5, 11.9)","(5.0, 5.3, 5.166666666666667)","(21.0, 48.0, 46.25)","(4.4, 5.7, 5.566666666666666)","(3.6, 4.9, 4.629166666666667)","(6.0, 11.5, 10.875)"
06-01-2023 14:55:48.158913,"(5.0, 6.0, 5.6)","(20.0, 36.0, 35.375)","(6.0, 12.5, 11.9)","(5.0, 5.3, 5.166666666666667)","(21.0, 48.0, 46.25)","(4.4, 5.7, 5.566666666666666)","(3.6, 4.9, 4.733333333333333)","(6.0, 11.5, 10.875)"
06-01-2023 14:55:49.350438,"(5.0, 6.0, 5.6)","(20.0, 36.0, 35.375)","(6.0, 12.5, 11.9)","(5.0, 5.3, 5.166666666666667)","(21.0, 48.0, 46.25)","(4.4, 5.7, 5.566666666666666)","(3.6, 4.9, 4.733333333333333)","(6.0, 11.5, 10.875)"
06-01-2023 14:55:50.623024,"(5.0, 6.0, 5.6)","(20.0, 36.0, 35.375)","(6.0, 12.5, 11.785714285714286)","(5.0, 5.3, 5.166666666666667)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.566666666666666)","(3.6, 4.9, 4.779310344827587)","(6.0, 11.5, 10.875)"
06-01-2023 14:55:51.827077,"(5.0, 6.0, 5.6)","(20.0, 36.0, 35.375)","(6.0, 12.0, 11.785714285714286)","(5.0, 5.3, 5.166666666666667)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.58235294117647)","(3.6, 4.9, 4.96875)","(6.0, 11.5, 10.875)"
06-01-2023 14:55:53.025427,"(5.0, 6.0, 5.6)","(20.0, 36.0, 35.375)","(6.0, 12.0, 11.7)","(5.0, 5.3, 5.071428571428571)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.641176470588235)","(3.6, 5.0, 4.938461538461539)","(6.0, 11.5, 10.875)"
06-01-2023 14:55:54.221976,"(5.0, 6.0, 5.589285714285714)","(20.0, 36.0, 35.375)","(6.0, 12.0, 11.7)","(5.0, 5.3, 5.071428571428571)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.641176470588235)","(3.6, 5.1, 4.75)","(6.0, 11.5, 10.875)"
06-01-2023 14:55:55.367660,"(5.0, 6.0, 5.6)","(20.0, 36.0, 35.375)","(6.0, 12.0, 11.7)","(5.0, 5.3, 5.071428571428571)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.641176470588235)","(3.6, 5.1, 4.885714285714285)","(6.0, 11.5, 10.875)"
06-01-2023 14:55:56.464828,"(5.0, 6.0, 5.6)","(20.0, 36.0, 35.375)","(6.0, 12.0, 11.7)","(5.0, 5.3, 4.996)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.641176470588235)","(3.6, 5.0, 4.905882352941177)","(6.0, 11.5, 10.875)"
06-01-2023 14:55:57.731574,"(5.0, 6.0, 5.6)","(20.0, 36.0, 35.375)","(6.0, 12.0, 11.7)","(5.0, 5.3, 4.996)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.641176470588235)","(3.6, 5.0, 4.905882352941177)","(6.0, 11.5, 10.875)"
06-01-2023 14:55:58.954735,"(5.0, 6.0, 5.6)","(20.0, 36.0, 35.375)","(6.0, 12.0, 11.7)","(5.0, 5.3, 4.996)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.641176470588235)","(3.6, 5.0, 4.767741935483871)","(6.0, 11.5, 10.875)"
06-01-2023 14:56:00.221387,"(5.0, 6.0, 5.507142857142857)","(20.0, 36.0, 35.375)","(6.0, 12.0, 11.7)","(5.0, 5.3, 4.996)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.616666666666666)","(3.6, 5.0, 4.767741935483871)","(6.0, 11.5, 10.875)"
06-01-2023 14:56:01.404945,"(5.0, 6.0, 5.507142857142857)","(20.0, 36.0, 35.375)","(6.0, 12.0, 11.7)","(5.0, 5.3, 5.05)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.628571428571428)","(3.6, 5.0, 4.767741935483871)","(6.0, 11.5, 10.875)"
06-01-2023 14:56:02.583069,"(5.0, 6.0, 5.507142857142857)","(20.0, 38.0, 35.0)","(6.0, 12.0, 11.633333333333333)","(5.0, 5.0, 4.916666666666667)","(21.0, 48.0, 45.2)","(4.4, 5.7, 5.628571428571428)","(3.6, 5.0, 4.832258064516129)","(6.0, 11.5, 10.875)"
06-01-2023 14:56:03.706969,"(5.0, 6.0, 5.515384615384615)","(20.0, 38.0, 34.666666666666664)","(6.0, 12.0, 11.633333333333333)","(5.0, 5.0, 4.916666666666667)","(21.0, 48.0, 36.90909090909091)","(4.4, 5.7, 5.654545454545454)","(3.6, 5.0, 4.783333333333333)","(6.0, 11.5, 10.083333333333334)"
06-01-2023 14:56:04.763306,"(5.0, 6.0, 5.557894736842106)","(20.0, 38.0, 35.35294117647059)","(6.0, 12.0, 10.6875)","(5.0, 5.2, 4.95)","(21.0, 42.0, 39.333333333333336)","(4.4, 5.7, 5.654545454545454)","(3.6, 5.0, 4.8304347826086955)","(6.0, 10.5, 10.083333333333334)"
06-01-2023 14:56:06.064414,"(5.0, 6.0, 5.490909090909091)","(20.0, 38.0, 35.95454545454545)","(6.0, 12.0, 10.6875)","(5.0, 5.2, 4.985714285714286)","(21.0, 42.0, 36.90909090909091)","(4.4, 5.7, 5.654545454545454)","(3.6, 5.0, 4.860714285714286)","(6.0, 10.5, 10.083333333333334)"
06-01-2023 14:56:07.236166,"(5.0, 6.0, 5.575757575757576)","(20.0, 38.0, 35.95454545454545)","(6.0, 12.0, 10.6875)","(5.0, 5.2, 4.985714285714286)","(21.0, 42.0, 36.90909090909091)","(4.4, 5.7, 5.7384615384615385)","(3.6, 5.0, 4.885294117647059)","(6.0, 10.5, 9.652173913043478)"
06-01-2023 14:56:08.427307,"(5.0, 6.0, 5.586206896551724)","(20.0, 38.0, 35.95454545454545)","(6.0, 12.0, 10.6875)","(5.0, 5.2, 4.985714285714286)","(21.0, 42.0, 36.90909090909091)","(4.4, 5.9, 5.7384615384615385)","(3.6, 5.0, 4.952)","(6.0, 10.5, 10.117647058823529)"
06-01-2023 14:56:09.639841,"(5.0, 6.0, 5.586206896551724)","(20.0, 38.0, 36.31578947368421)","(6.0, 12.0, 10.76923076923077)","(5.0, 5.2, 4.95)","(21.0, 42.0, 45.2)","(4.4, 5.9, 5.666666666666666)","(3.6, 5.0, 4.952)","(6.0, 10.5, 10.4)"
06-01-2023 14:56:10.757830,"(5.0, 6.0, 5.647058823529412)","(20.0, 38.0, 36.31578947368421)","(6.0, 12.0, 10.89655172413793)","(5.0, 5.2, 4.985714285714286)","(21.0, 48.0, 45.2)","(4.4, 5.9, 5.666666666666666)","(3.6, 5.0, 4.958620689655173)","(6.0, 10.5, 10.423529411764706)"
06-01-2023 14:56:11.866507,"(5.0, 6.0, 5.586206896551724)","(20.0, 38.0, 36.4)","(6.0, 12.0, 10.89655172413793)","(5.0, 5.2, 4.985714285714286)","(21.0, 48.0, 44.888888888888886)","(4.4, 5.9, 5.806666666666667)","(3.6, 5.0, 4.958620689655173)","(6.0, 10.5, 9.589473684210526)"
06-01-2023 14:56:12.944849,"(5.0, 6.0, 5.712)","(20.0, 38.0, 36.095238095238095)","(6.0, 11.0, 10.705882352941176)","(5.0, 5.2, 4.985714285714286)","(21.0, 48.0, 44.888888888888886)","(4.4, 5.9, 5.872413793103449)","(3.6, 5.0, 4.958620689655173)","(6.0, 10.0, 9.589473684210526)"
06-01-2023 14:56:14.088612,"(5.0, 6.0, 5.715)","(20.0, 38.0, 36.0)","(6.0, 11.0, 10.23076923076923)","(5.0, 5.2, 4.985714285714286)","(21.0, 48.0, 44.888888888888886)","(4.4, 6.2, 5.878571428571429)","(3.6, 5.0, 4.958620689655173)","(6.0, 10.0, 9.589473684210526)"
06-01-2023 14:56:15.265306,"(5.0, 6.0, 5.715)","(20.0, 38.0, 36.0)","(6.0, 11.0, 10.375)","(5.0, 5.2, 4.92608695652174)","(21.0, 48.0, 44.888888888888886)","(4.4, 6.2, 5.878571428571429)","(3.6, 5.0, 4.958620689655173)","(6.0, 10.0, 9.589473684210526)"
06-01-2023 14:56:16.404982,"(5.0, 6.0, 5.7176470588235295)","(20.0, 38.0, 36.0)","(6.0, 11.0, 10.375)","(5.0, 5.2, 4.92608695652174)","(21.0, 48.0, 44.888888888888886)","(4.4, 6.2, 5.878571428571429)","(3.6, 5.0, 4.958620689655173)","(6.0, 10.0, 9.589473684210526)"
06-01-2023 14:56:17.618378,"(5.0, 6.0, 5.7176470588235295)","(20.0, 38.0, 36.31578947368421)","(6.0, 11.0, 10.23076923076923)","(5.0, 5.2, 4.948)","(21.0, 48.0, 45.2)","(4.4, 6.2, 5.866666666666667)","(3.6, 5.0, 4.958620689655173)","(6.0, 10.0, 9.75)"
