,Elite Tommy,Lets Embrace,Button,Explosive Debt,Blue Demon,Ali Starr,Nobel Nigel,Impress Browning
06-01-2023 15:15:15.912327,"(4.8, 6.4, 5.572727272727272)","(13.0, 26.0, 23.2)","(21.0, 65.0, 41.42857142857143)","(9.0, 15.0, 12.307692307692308)","(2.8, 3.35, 2.9586363636363635)","(6.5, 15.5, 14.557142857142857)","(5.5, 8.4, 8.02)","(5.5, 8.6, 7.6)"
06-01-2023 15:15:17.006451,"(4.8, 6.4, 5.572727272727272)","(13.0, 26.0, 23.2)","(21.0, 65.0, 50.4)","(9.0, 15.0, 11.808823529411764)","(2.8, 3.35, 2.9425742574257425)","(6.5, 15.0, 14.275)","(5.5, 8.2, 8.02)","(5.5, 8.6, 7.6)"
06-01-2023 15:15:18.195542,"(4.8, 6.4, 5.75)","(13.0, 26.0, 23.2)","(21.0, 55.0, 50.4)","(9.0, 15.0, 11.808823529411764)","(2.8, 3.2, 2.9427659574468086)","(6.5, 15.0, 14.355555555555554)","(5.5, 8.2, 8.02)","(5.5, 8.6, 7.6)"
06-01-2023 15:15:19.395325,"(4.8, 6.4, 5.75)","(13.0, 26.0, 23.2)","(21.0, 55.0, 41.2)","(9.0, 15.0, 11.808823529411764)","(2.8, 3.2, 2.961)","(6.5, 15.0, 14.613333333333333)","(5.5, 8.2, 7.646153846153846)","(5.5, 8.6, 7.6)"
06-01-2023 15:15:20.538312,"(4.8, 6.4, 5.75)","(13.0, 26.0, 23.2)","(21.0, 55.0, 41.2)","(9.0, 15.0, 12.4)","(2.8, 3.15, 2.9523529411764704)","(6.5, 15.0, 14.613333333333333)","(5.5, 8.2, 7.352941176470588)","(5.5, 8.6, 7.6)"
06-01-2023 15:15:21.677800,"(4.8, 6.4, 5.75)","(13.0, 26.0, 23.2)","(21.0, 55.0, 42.22222222222222)","(9.0, 14.5, 13.0)","(2.8, 3.15, 2.9523529411764704)","(6.5, 15.0, 14.613333333333333)","(5.5, 8.2, 7.352941176470588)","(5.5, 8.6, 7.6)"
06-01-2023 15:15:22.872512,"(4.8, 6.4, 5.75)","(13.0, 26.0, 23.2)","(21.0, 55.0, 42.22222222222222)","(9.0, 14.0, 11.720588235294118)","(2.8, 3.15, 2.9523529411764704)","(6.5, 15.0, 14.44)","(5.5, 8.2, 6.76)","(5.5, 8.6, 7.5)"
06-01-2023 15:15:24.030617,"(4.8, 6.4, 5.75)","(13.0, 26.0, 23.2)","(21.0, 55.0, 42.22222222222222)","(9.0, 14.0, 11.720588235294118)","(2.8, 3.15, 2.9523529411764704)","(6.5, 15.0, 14.325)","(5.5, 8.2, 6.76)","(5.5, 8.4, 7.5)"
06-01-2023 15:15:25.080787,"(4.8, 6.4, 5.75)","(13.0, 26.0, 23.2)","(21.0, 55.0, 42.22222222222222)","(9.0, 14.0, 11.75)","(2.8, 3.15, 2.9523529411764704)","(6.5, 15.0, 13.65)","(5.5, 8.2, 6.76)","(5.5, 8.4, 7.5)"
06-01-2023 15:15:26.152269,"(4.8, 6.4, 5.75)","(13.0, 26.0, 23.2)","(21.0, 55.0, 42.22222222222222)","(9.0, 14.0, 12.1)","(2.8, 3.15, 2.9523529411764704)","(6.5, 15.0, 13.65)","(5.5, 8.2, 7.3)","(5.5, 8.4, 7.5)"
06-01-2023 15:15:27.306438,"(4.8, 6.4, 5.75)","(13.0, 26.0, 23.2)","(21.0, 55.0, 42.22222222222222)","(9.0, 13.5, 12.052631578947368)","(2.8, 3.15, 2.9523529411764704)","(6.5, 15.0, 14.422222222222222)","(5.5, 8.0, 6.914285714285715)","(5.5, 8.4, 7.5)"
06-01-2023 15:15:28.398101,"(4.8, 6.4, 5.75)","(13.0, 26.0, 23.2)","(21.0, 55.0, 42.22222222222222)","(9.0, 13.5, 11.606060606060606)","(2.8, 3.15, 2.9523529411764704)","(6.5, 15.0, 14.48)","(5.5, 8.0, 7.36923076923077)","(5.5, 8.4, 7.5)"
06-01-2023 15:15:29.489964,"(4.8, 6.4, 5.75)","(13.0, 26.0, 23.2)","(21.0, 55.0, 42.22222222222222)","(9.0, 13.5, 11.606060606060606)","(2.8, 3.15, 2.9523529411764704)","(6.5, 15.0, 14.48)","(5.5, 7.8, 7.141176470588236)","(5.5, 8.4, 7.5)"
06-01-2023 15:15:30.573091,"(4.8, 6.4, 5.75)","(13.0, 26.0, 23.2)","(21.0, 55.0, 42.22222222222222)","(9.0, 13.5, 11.606060606060606)","(2.8, 3.15, 2.9427659574468086)","(6.5, 15.0, 14.48)","(5.5, 7.8, 7.141176470588236)","(5.5, 8.4, 7.5)"
06-01-2023 15:15:31.739886,"(4.8, 6.4, 5.75)","(13.0, 26.0, 23.2)","(21.0, 55.0, 42.22222222222222)","(9.0, 13.5, 12.23076923076923)","(2.8, 3.2, 2.9427659574468086)","(6.5, 15.0, 14.48)","(5.5, 7.8, 6.652)","(5.5, 8.4, 7.5)"
06-01-2023 15:15:32.786207,"(4.8, 6.4, 5.894444444444445)","(13.0, 26.0, 23.2)","(21.0, 55.0, 42.22222222222222)","(9.0, 13.0, 12.23076923076923)","(2.8, 3.2, 2.9427659574468086)","(6.5, 15.0, 14.527272727272727)","(5.5, 7.8, 6.652)","(5.5, 8.4, 7.5)"
06-01-2023 15:15:33.791077,"(4.8, 6.4, 5.894444444444445)","(13.0, 26.0, 23.2)","(21.0, 55.0, 42.22222222222222)","(9.0, 13.0, 12.23076923076923)","(2.8, 3.2, 2.9427659574468086)","(6.5, 15.0, 14.527272727272727)","(5.5, 7.8, 6.652)","(5.5, 8.4, 7.5)"
06-01-2023 15:15:34.899058,"(4.8, 6.4, 5.894444444444445)","(13.0, 26.0, 23.2)","(21.0, 55.0, 42.22222222222222)","(9.0, 13.0, 11.571428571428571)","(2.8, 3.2, 2.9427659574468086)","(6.5, 15.0, 14.527272727272727)","(5.5, 7.8, 6.668085106382979)","(5.5, 8.4, 7.5)"
06-01-2023 15:15:35.984161,"(4.8, 6.4, 6.243103448275862)","(13.0, 26.0, 23.2)","(21.0, 55.0, 42.22222222222222)","(9.0, 13.0, 11.571428571428571)","(2.8, 3.2, 2.9427659574468086)","(6.5, 15.0, 14.527272727272727)","(5.5, 7.8, 6.668085106382979)","(5.5, 8.4, 7.5)"
06-01-2023 15:15:37.073851,"(4.8, 6.4, 5.5600000000000005)","(13.0, 26.0, 23.2)","(21.0, 55.0, 42.22222222222222)","(9.0, 13.0, 11.571428571428571)","(2.8, 3.2, 2.9427659574468086)","(6.5, 15.0, 14.527272727272727)","(5.5, 7.8, 6.668085106382979)","(5.5, 8.4, 7.2)"
06-01-2023 15:15:38.172759,"(4.8, 6.4, 5.5600000000000005)","(13.0, 26.0, 23.2)","(21.0, 55.0, 42.22222222222222)","(9.0, 13.0, 11.571428571428571)","(2.8, 3.2, 2.933333333333333)","(6.5, 15.0, 14.527272727272727)","(5.5, 7.8, 6.815384615384615)","(5.5, 8.4, 7.2)"
06-01-2023 15:15:39.257259,"(4.8, 6.4, 5.5600000000000005)","(13.0, 26.0, 23.2)","(21.0, 55.0, 42.22222222222222)","(9.0, 13.0, 11.571428571428571)","(2.8, 3.15, 2.9571428571428573)","(6.5, 15.0, 14.527272727272727)","(5.5, 7.6, 6.815384615384615)","(5.5, 8.4, 7.171428571428571)"
06-01-2023 15:15:40.287401,"(4.8, 6.4, 5.5600000000000005)","(13.0, 26.0, 23.2)","(21.0, 55.0, 42.22222222222222)","(9.0, 13.0, 11.571428571428571)","(2.8, 3.1, 2.9571428571428573)","(6.5, 15.0, 14.527272727272727)","(5.5, 7.6, 6.640000000000001)","(5.5, 8.6, 7.171428571428571)"
06-01-2023 15:15:41.324112,"(4.8, 6.4, 5.5600000000000005)","(13.0, 26.0, 23.2)","(21.0, 55.0, 42.22222222222222)","(9.0, 13.0, 11.571428571428571)","(2.8, 3.1, 2.896923076923077)","(6.5, 15.0, 14.527272727272727)","(5.5, 7.6, 7.15)","(5.5, 8.6, 7.171428571428571)"
06-01-2023 15:15:42.343005,"(4.8, 6.4, 5.5600000000000005)","(13.0, 26.0, 23.2)","(21.0, 55.0, 42.22222222222222)","(9.0, 13.0, 11.571428571428571)","(2.8, 3.1, 2.935)","(6.5, 15.0, 14.527272727272727)","(5.5, 7.4, 7.15)","(5.5, 8.6, 7.171428571428571)"
06-01-2023 15:15:43.506878,"(4.8, 6.4, 6.235294117647059)","(13.0, 26.0, 23.2)","(21.0, 55.0, 42.22222222222222)","(9.0, 13.0, 11.571428571428571)","(2.8, 3.1, 2.92)","(6.5, 15.0, 14.527272727272727)","(5.5, 7.4, 7.15)","(5.5, 8.6, 7.171428571428571)"
06-01-2023 15:15:44.602456,"(4.8, 6.4, 6.2250000000000005)","(13.0, 26.0, 23.2)","(21.0, 55.0, 42.22222222222222)","(9.0, 13.0, 11.571428571428571)","(2.8, 3.1, 2.905)","(6.5, 15.0, 14.527272727272727)","(5.5, 7.4, 7.15)","(5.5, 8.6, 7.171428571428571)"
06-01-2023 15:15:45.636928,"(4.8, 6.4, 6.2250000000000005)","(13.0, 26.0, 23.2)","(21.0, 55.0, 42.22222222222222)","(9.0, 13.0, 11.571428571428571)","(2.8, 3.1, 2.905)","(6.5, 15.0, 14.527272727272727)","(5.5, 7.4, 7.15)","(5.5, 8.6, 7.171428571428571)"
06-01-2023 15:15:46.796166,"(4.8, 6.4, 6.2250000000000005)","(13.0, 26.0, 23.2)","(21.0, 55.0, 42.22222222222222)","(9.0, 13.0, 11.571428571428571)","(2.8, 3.1, 2.905)","(6.5, 15.0, 14.527272727272727)","(5.5, 7.4, 7.15)","(5.5, 8.6, 7.171428571428571)"
06-01-2023 15:15:47.864255,"(4.8, 6.4, 6.2250000000000005)","(13.0, 26.0, 23.2)","(21.0, 55.0, 42.22222222222222)","(9.0, 13.0, 11.571428571428571)","(2.8, 3.1, 2.905)","(6.5, 15.0, 14.527272727272727)","(5.5, 7.4, 7.15)","(5.5, 8.6, 7.171428571428571)"
06-01-2023 15:15:48.929249,"(4.8, 6.4, 6.2250000000000005)","(13.0, 26.0, 23.2)","(21.0, 55.0, 42.22222222222222)","(9.0, 13.0, 11.571428571428571)","(2.8, 3.1, 2.905)","(6.5, 15.0, 14.527272727272727)","(5.5, 7.4, 6.9625)","(5.5, 8.6, 7.171428571428571)"
06-01-2023 15:15:50.019456,"(4.8, 6.4, 6.2250000000000005)","(13.0, 26.0, 23.2)","(21.0, 50.0, 46.4)","(9.0, 13.0, 11.571428571428571)","(2.8, 3.1, 2.905)","(6.5, 15.0, 14.527272727272727)","(5.5, 7.4, 6.8090909090909095)","(5.5, 8.6, 7.171428571428571)"
06-01-2023 15:15:51.214011,"(4.8, 6.4, 6.2250000000000005)","(13.0, 26.0, 23.2)","(21.0, 50.0, 46.4)","(9.0, 13.0, 11.571428571428571)","(2.8, 3.1, 2.905)","(6.5, 15.0, 14.527272727272727)","(5.5, 7.4, 6.609302325581396)","(5.5, 8.6, 7.171428571428571)"
06-01-2023 15:15:52.352729,"(4.8, 6.4, 6.228571428571429)","(13.0, 26.0, 23.2)","(21.0, 50.0, 39.2)","(9.0, 13.0, 11.571428571428571)","(2.8, 3.1, 2.905)","(6.5, 15.0, 14.527272727272727)","(5.5, 7.4, 6.8500000000000005)","(5.5, 8.6, 7.171428571428571)"
06-01-2023 15:15:53.436352,"(4.8, 6.4, 6.228571428571429)","(13.0, 26.0, 23.2)","(21.0, 50.0, 39.2)","(9.0, 13.0, 11.571428571428571)","(2.8, 3.1, 3.006923076923077)","(6.5, 15.0, 14.527272727272727)","(5.5, 7.2, 6.7272727272727275)","(5.5, 8.6, 7.171428571428571)"
06-01-2023 15:15:54.475132,"(4.8, 6.4, 6.228571428571429)","(13.0, 26.0, 23.2)","(21.0, 50.0, 39.2)","(9.0, 13.0, 11.571428571428571)","(2.8, 3.1, 3.0345945945945947)","(6.5, 15.0, 14.285714285714285)","(5.5, 7.2, 6.7272727272727275)","(5.5, 8.6, 7.171428571428571)"
06-01-2023 15:15:55.539462,"(4.8, 6.4, 6.228571428571429)","(13.0, 26.0, 23.2)","(21.0, 50.0, 39.2)","(9.0, 13.0, 11.571428571428571)","(2.8, 3.1, 2.9857142857142858)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.7272727272727275)","(5.5, 8.6, 7.171428571428571)"
06-01-2023 15:15:56.590205,"(4.8, 6.4, 6.228571428571429)","(13.0, 26.0, 23.2)","(21.0, 50.0, 39.2)","(9.0, 13.0, 11.571428571428571)","(2.8, 3.1, 3.0559090909090907)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.6, 7.171428571428571)"
06-01-2023 15:15:57.657846,"(4.8, 6.4, 6.228571428571429)","(13.0, 26.0, 23.2)","(21.0, 50.0, 39.2)","(9.0, 13.0, 11.571428571428571)","(2.8, 3.15, 3.0559090909090907)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.6, 7.171428571428571)"
06-01-2023 15:15:58.740634,"(4.8, 6.4, 6.228571428571429)","(13.0, 26.0, 23.2)","(21.0, 50.0, 39.2)","(9.0, 13.0, 12.333333333333334)","(2.8, 3.15, 3.0519354838709676)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.6, 7.171428571428571)"
06-01-2023 15:15:59.920240,"(4.8, 6.4, 6.228571428571429)","(13.0, 26.0, 23.2)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.3125)","(2.8, 3.15, 3.0549999999999997)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.6, 7.171428571428571)"
06-01-2023 15:16:01.081815,"(4.8, 6.4, 5.544444444444444)","(13.0, 26.0, 23.2)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.3125)","(2.8, 3.15, 3.074)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.6, 7.171428571428571)"
06-01-2023 15:16:02.103211,"(4.8, 6.4, 5.544444444444444)","(13.0, 26.0, 23.2)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.3125)","(2.8, 3.15, 3.05)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.6, 7.171428571428571)"
06-01-2023 15:16:03.234903,"(4.8, 6.4, 5.544444444444444)","(13.0, 26.0, 23.2)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.3125)","(2.8, 3.15, 3.074)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.6, 7.171428571428571)"
06-01-2023 15:16:04.342579,"(4.8, 6.4, 5.544444444444444)","(13.0, 26.0, 23.2)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.3125)","(2.8, 3.15, 3.074)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.6, 7.171428571428571)"
06-01-2023 15:16:05.457306,"(4.8, 6.4, 5.544444444444444)","(13.0, 26.0, 23.2)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.3125)","(2.8, 3.15, 3.074)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.6, 7.171428571428571)"
06-01-2023 15:16:06.574616,"(4.8, 6.4, 5.544444444444444)","(13.0, 26.0, 23.2)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.3125)","(2.8, 3.15, 3.074)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.6, 7.171428571428571)"
06-01-2023 15:16:07.737418,"(4.8, 6.4, 5.544444444444444)","(13.0, 26.0, 23.2)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.3125)","(2.8, 3.15, 3.074)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.6, 7.171428571428571)"
06-01-2023 15:16:08.855940,"(4.8, 6.4, 5.544444444444444)","(13.0, 26.0, 23.2)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.3125)","(2.8, 3.15, 3.074)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.6, 7.171428571428571)"
06-01-2023 15:16:09.984208,"(4.8, 6.4, 5.544444444444444)","(13.0, 26.0, 23.2)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.3125)","(2.8, 3.15, 2.991111111111111)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.6, 7.171428571428571)"
06-01-2023 15:16:10.964285,"(4.8, 6.4, 5.544444444444444)","(13.0, 26.0, 23.2)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.3125)","(2.8, 3.0, 2.991111111111111)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.6, 7.171428571428571)"
06-01-2023 15:16:12.103742,"(4.8, 6.4, 5.544444444444444)","(13.0, 26.0, 23.2)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.3125)","(2.8, 3.0, 2.991111111111111)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.6, 6.781818181818181)"
06-01-2023 15:16:13.223544,"(4.8, 6.4, 5.886666666666667)","(13.0, 26.0, 23.2)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.3125)","(2.8, 3.0, 2.991111111111111)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.6, 6.781818181818181)"
06-01-2023 15:16:14.292761,"(4.8, 6.4, 5.886666666666667)","(13.0, 26.0, 23.2)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.3125)","(2.8, 3.0, 3.065714285714286)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.6, 7.0)"
06-01-2023 15:16:15.382363,"(4.8, 6.4, 5.7)","(13.0, 26.0, 23.2)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.3125)","(2.8, 3.1, 3.1227272727272726)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.4, 7.0)"
06-01-2023 15:16:16.455189,"(4.8, 6.4, 6.232608695652174)","(13.0, 26.0, 23.2)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.3125)","(2.8, 3.15, 3.125)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.4, 7.0)"
06-01-2023 15:16:17.452669,"(4.8, 6.4, 5.7)","(13.0, 26.0, 23.2)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.3125)","(2.8, 3.15, 3.125)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.4, 7.0)"
06-01-2023 15:16:18.501677,"(4.8, 6.4, 5.7)","(13.0, 26.0, 23.2)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.3125)","(2.8, 3.15, 3.125)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.4, 7.0)"
06-01-2023 15:16:19.638160,"(4.8, 6.4, 5.7)","(13.0, 26.0, 23.2)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.3125)","(2.8, 3.15, 3.125)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.4, 7.32)"
06-01-2023 15:16:20.743781,"(4.8, 6.4, 5.7)","(13.0, 26.0, 23.2)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.3125)","(2.8, 3.15, 3.1750000000000003)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.4, 7.32)"
06-01-2023 15:16:21.937669,"(4.8, 6.4, 5.7)","(13.0, 26.0, 23.2)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.3125)","(2.8, 3.2, 3.1882352941176473)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.4, 7.32)"
06-01-2023 15:16:22.950676,"(4.8, 6.4, 5.7)","(13.0, 26.0, 23.2)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.3125)","(2.8, 3.2, 3.1882352941176473)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.571428571428572)","(5.5, 8.4, 7.32)"
06-01-2023 15:16:23.996609,"(4.8, 6.4, 5.7)","(13.0, 26.0, 22.0)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.3125)","(2.8, 3.2, 3.1882352941176473)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.571428571428572)","(5.5, 8.4, 7.32)"
06-01-2023 15:16:25.123717,"(4.8, 6.4, 5.7)","(13.0, 26.0, 22.0)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.3125)","(2.8, 3.2, 3.1882352941176473)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.571428571428572)","(5.5, 8.4, 7.32)"
06-01-2023 15:16:26.193776,"(4.8, 6.4, 5.7)","(13.0, 26.0, 20.90909090909091)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.3125)","(2.8, 3.2, 3.1882352941176473)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.4, 7.32)"
06-01-2023 15:16:27.329307,"(4.8, 6.4, 5.7)","(13.0, 25.0, 22.6)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.3125)","(2.8, 3.2, 3.1882352941176473)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.4, 7.32)"
06-01-2023 15:16:28.441938,"(4.8, 6.4, 5.7)","(13.0, 25.0, 21.57142857142857)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.3125)","(2.8, 3.2, 3.1882352941176473)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.4, 7.32)"
06-01-2023 15:16:29.614955,"(4.8, 6.4, 5.7)","(13.0, 25.0, 20.8)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.3125)","(2.8, 3.2, 3.1882352941176473)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.4, 7.32)"
06-01-2023 15:16:30.769917,"(4.8, 6.4, 5.7)","(13.0, 24.0, 20.5)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.3125)","(2.8, 3.2, 3.1882352941176473)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.4, 7.32)"
06-01-2023 15:16:31.900932,"(4.8, 6.4, 5.7)","(13.0, 24.0, 20.5)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.3125)","(2.8, 3.2, 3.1882352941176473)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.4, 7.32)"
06-01-2023 15:16:33.057357,"(4.8, 6.4, 5.7)","(13.0, 24.0, 20.5)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.25)","(2.8, 3.2, 3.1882352941176473)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.4, 7.32)"
06-01-2023 15:16:34.239573,"(4.8, 6.4, 5.7)","(13.0, 24.0, 20.5)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.25)","(2.8, 3.2, 3.240625)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.4, 7.32)"
06-01-2023 15:16:35.369857,"(4.8, 6.4, 5.7)","(13.0, 23.0, 20.714285714285715)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.25)","(2.8, 3.25, 3.0549999999999997)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.4, 6.771428571428571)"
06-01-2023 15:16:36.433754,"(4.8, 6.4, 5.7)","(13.0, 23.0, 20.2)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.25)","(2.8, 3.1, 3.054494382022472)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.4, 6.767441860465116)"
06-01-2023 15:16:37.605981,"(4.8, 6.4, 5.733333333333333)","(13.0, 22.0, 20.5)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.25)","(2.8, 3.1, 3.054494382022472)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.4, 7.181818181818182)"
06-01-2023 15:16:38.732272,"(4.8, 6.4, 5.733333333333333)","(13.0, 22.0, 20.5)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.25)","(2.8, 3.1, 3.0266666666666664)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.2, 6.955555555555555)"
06-01-2023 15:16:39.871723,"(4.8, 6.4, 5.733333333333333)","(13.0, 22.0, 20.5)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.25)","(2.8, 3.05, 3.0266666666666664)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.2, 6.955555555555555)"
06-01-2023 15:16:40.969508,"(4.8, 6.4, 5.733333333333333)","(13.0, 22.0, 20.5)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.25)","(2.8, 3.05, 3.00625)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.2, 6.745454545454545)"
06-01-2023 15:16:42.064570,"(4.8, 6.4, 5.733333333333333)","(13.0, 23.0, 20.2)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.25)","(2.8, 3.1, 3.00625)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.2, 6.745454545454545)"
06-01-2023 15:16:43.117751,"(4.8, 6.4, 5.733333333333333)","(13.0, 23.0, 20.2)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.25)","(2.8, 3.1, 3.00625)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.2, 6.742222222222222)"
06-01-2023 15:16:44.157899,"(4.8, 6.4, 5.733333333333333)","(13.0, 23.0, 21.0)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.25)","(2.8, 3.1, 3.0)","(6.5, 15.0, 13.333333333333334)","(5.5, 7.2, 6.58)","(5.5, 8.2, 6.742222222222222)"
06-01-2023 15:16:45.169192,"(4.8, 6.4, 5.733333333333333)","(13.0, 23.0, 20.2)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.25)","(2.8, 3.1, 3.0)","(6.5, 15.0, 10.578947368421053)","(5.5, 7.2, 6.58)","(5.5, 8.2, 6.742222222222222)"
06-01-2023 15:16:46.236982,"(4.8, 6.4, 5.733333333333333)","(13.0, 23.0, 20.2)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.25)","(2.8, 3.1, 2.9941176470588236)","(6.5, 15.5, 10.578947368421053)","(5.5, 7.2, 6.58)","(5.5, 8.2, 6.936842105263158)"
06-01-2023 15:16:47.662041,"(4.8, 6.4, 5.733333333333333)","(13.0, 23.0, 20.2)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.25)","(2.8, 3.1, 2.9941176470588236)","(6.5, 15.5, 10.578947368421053)","(5.5, 7.2, 6.58)","(5.5, 8.2, 7.181818181818182)"
06-01-2023 15:16:48.806273,"(4.8, 6.4, 5.733333333333333)","(13.0, 23.0, 20.2)","(21.0, 50.0, 39.2)","(9.0, 12.5, 12.25)","(2.8, 3.1, 2.9941176470588236)","(6.5, 15.5, 10.578947368421053)","(5.5, 7.2, 6.58)","(5.5, 8.2, 7.181818181818182)"
