,Summer Classic,Sahara Castle,King Wylde,Summer Fiesta,Lornas Flying,Wallys Boy,Johnny Baha,Tuta Grizzly
04-01-2023 13:11:13.031302,"(91.0, 490.0, 206.66666666666666)","(7.0, 8.6, 7.8999999999999995)","(3.2, 3.55, 3.386206896551724)","(51.0, 290.0, 238.0)","(10.0, 16.5, 13.274193548387096)","(5.0, 11.0, 10.35)","(7.0, 6.8, 6.8)","(2.6, 4.4, 4.355555555555556)"
04-01-2023 13:11:14.177163,"(91.0, 490.0, 243.33333333333331)","(7.0, 8.6, 7.8999999999999995)","(3.2, 3.55, 3.3833333333333333)","(51.0, 330.0, 297.1428571428571)","(10.0, 16.5, 13.274193548387096)","(5.0, 11.0, 10.35)","(7.0, 7.2, 6.644444444444444)","(2.6, 4.4, 4.355555555555556)"
04-01-2023 13:11:15.379600,"(91.0, 490.0, 198.33333333333334)","(7.0, 8.6, 7.9)","(3.2, 3.5, 3.4791666666666665)","(51.0, 280.0, 257.5)","(10.0, 16.5, 13.274193548387096)","(5.0, 11.0, 10.35)","(7.0, 7.0, 6.644444444444444)","(2.6, 4.4, 4.355555555555556)"
04-01-2023 13:11:16.560132,"(91.0, 490.0, 198.33333333333334)","(7.0, 8.4, 7.9)","(3.2, 3.5, 3.3657894736842104)","(51.0, 280.0, 195.0)","(10.0, 16.5, 12.796296296296296)","(5.0, 11.0, 10.35)","(7.0, 7.0, 6.644444444444444)","(2.6, 4.4, 4.355555555555556)"
04-01-2023 13:11:17.755260,"(91.0, 490.0, 315.0)","(7.0, 8.4, 7.9)","(3.2, 3.45, 3.3657894736842104)","(51.0, 280.0, 195.0)","(10.0, 16.5, 12.796296296296296)","(5.0, 11.0, 10.35)","(7.0, 7.0, 6.644444444444444)","(2.6, 4.4, 4.355555555555556)"
04-01-2023 13:11:19.060234,"(91.0, 490.0, 315.0)","(7.0, 8.4, 7.9)","(3.2, 3.45, 3.3456521739130434)","(51.0, 280.0, 195.0)","(10.0, 16.5, 12.796296296296296)","(5.0, 11.0, 10.35)","(7.0, 7.0, 6.644444444444444)","(2.6, 4.4, 4.355555555555556)"
04-01-2023 13:11:20.239659,"(91.0, 490.0, 315.0)","(7.0, 8.4, 7.9)","(3.2, 3.45, 3.353125)","(51.0, 280.0, 195.0)","(10.0, 16.5, 12.796296296296296)","(5.0, 11.0, 10.35)","(7.0, 7.0, 6.699999999999999)","(2.6, 4.4, 4.355555555555556)"
04-01-2023 13:11:21.302935,"(91.0, 490.0, 315.0)","(7.0, 8.4, 7.9)","(3.2, 3.4, 3.2970588235294116)","(51.0, 280.0, 195.0)","(10.0, 16.5, 12.796296296296296)","(5.0, 11.0, 10.35)","(7.0, 7.0, 6.633333333333333)","(2.6, 4.4, 4.355555555555556)"
04-01-2023 13:11:22.310468,"(91.0, 490.0, 315.0)","(7.0, 8.6, 8.2)","(3.2, 3.45, 3.2970588235294116)","(51.0, 280.0, 195.0)","(10.0, 16.5, 12.796296296296296)","(5.0, 11.0, 10.35)","(7.0, 6.8, 6.633333333333333)","(2.6, 4.4, 4.355555555555556)"
04-01-2023 13:11:23.460181,"(91.0, 490.0, 315.0)","(7.0, 8.4, 7.9)","(3.2, 3.4, 3.316666666666667)","(51.0, 280.0, 195.0)","(10.0, 16.5, 13.9)","(5.0, 11.0, 10.35)","(7.0, 6.8, 6.633333333333333)","(2.6, 4.4, 4.355555555555556)"
04-01-2023 13:11:24.506250,"(91.0, 490.0, 315.0)","(7.0, 8.4, 7.9)","(3.2, 3.45, 3.316666666666667)","(51.0, 280.0, 195.0)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.0, 10.35)","(7.0, 6.8, 6.633333333333333)","(2.6, 4.4, 4.355555555555556)"
04-01-2023 13:11:25.611244,"(91.0, 490.0, 315.0)","(7.0, 8.4, 7.9)","(3.2, 3.45, 3.3033333333333332)","(51.0, 280.0, 195.0)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.0, 10.35)","(7.0, 6.8, 6.633333333333333)","(2.6, 4.4, 4.333333333333334)"
04-01-2023 13:11:26.777879,"(91.0, 490.0, 315.0)","(7.0, 8.4, 7.9)","(3.2, 3.45, 3.3033333333333332)","(51.0, 280.0, 195.0)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.0, 10.35)","(7.0, 6.8, 6.633333333333333)","(2.6, 4.4, 4.355555555555556)"
04-01-2023 13:11:27.963723,"(91.0, 490.0, 315.0)","(7.0, 8.4, 7.9)","(3.2, 3.45, 3.3033333333333332)","(51.0, 280.0, 220.0)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.0, 10.35)","(7.0, 6.8, 6.666666666666666)","(2.6, 4.4, 4.355555555555556)"
04-01-2023 13:11:29.155900,"(91.0, 490.0, 310.0)","(7.0, 8.4, 7.9)","(3.2, 3.45, 3.3033333333333332)","(51.0, 330.0, 256.66666666666663)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.0, 10.35)","(7.0, 7.2, 6.666666666666666)","(2.6, 4.4, 4.355555555555556)"
04-01-2023 13:11:30.588963,"(91.0, 490.0, 310.0)","(7.0, 8.4, 7.9)","(3.2, 3.4, 3.2666666666666666)","(51.0, 330.0, 256.66666666666663)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.0, 10.35)","(7.0, 7.2, 6.8)","(2.6, 4.4, 4.355555555555556)"
04-01-2023 13:11:31.851872,"(91.0, 490.0, 310.0)","(7.0, 8.4, 7.9)","(3.2, 3.4, 3.2666666666666666)","(51.0, 330.0, 256.66666666666663)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.0, 10.35)","(7.0, 7.2, 6.8)","(2.6, 4.4, 4.355555555555556)"
04-01-2023 13:11:33.149364,"(91.0, 490.0, 310.0)","(7.0, 8.4, 7.9)","(3.2, 3.4, 3.2666666666666666)","(51.0, 330.0, 256.66666666666663)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.0, 10.35)","(7.0, 7.2, 6.8)","(2.6, 4.4, 4.355555555555556)"
04-01-2023 13:11:34.423324,"(91.0, 490.0, 310.0)","(7.0, 8.4, 7.9)","(3.2, 3.4, 3.2666666666666666)","(51.0, 330.0, 256.66666666666663)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.0, 10.35)","(7.0, 7.2, 6.942857142857143)","(2.6, 4.4, 4.355555555555556)"
04-01-2023 13:11:35.528902,"(91.0, 490.0, 310.0)","(7.0, 8.4, 7.9)","(3.2, 3.4, 3.2666666666666666)","(51.0, 330.0, 256.66666666666663)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.0, 10.35)","(7.0, 7.2, 6.777777777777778)","(2.6, 4.4, 4.355555555555556)"
04-01-2023 13:11:36.566801,"(91.0, 490.0, 315.0)","(7.0, 8.6, 8.2)","(3.2, 3.35, 3.2750000000000004)","(51.0, 280.0, 223.33333333333331)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.0, 10.35)","(7.0, 7.0, 6.846153846153846)","(2.6, 4.4, 4.442857142857143)"
04-01-2023 13:11:37.698179,"(91.0, 490.0, 315.0)","(7.0, 8.4, 7.9)","(3.2, 3.35, 3.25)","(51.0, 280.0, 216.66666666666669)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.0, 10.35)","(7.0, 7.0, 6.846153846153846)","(2.6, 4.5, 4.442857142857143)"
04-01-2023 13:11:38.806423,"(91.0, 490.0, 366.66666666666663)","(7.0, 8.4, 7.9)","(3.2, 3.35, 3.25)","(51.0, 270.0, 216.66666666666669)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.0, 10.35)","(7.0, 7.0, 6.846153846153846)","(2.6, 4.5, 4.442857142857143)"
04-01-2023 13:11:39.940633,"(91.0, 490.0, 366.66666666666663)","(7.0, 8.4, 7.9)","(3.2, 3.35, 3.25)","(51.0, 270.0, 216.66666666666669)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.0, 10.35)","(7.0, 7.0, 6.846153846153846)","(2.6, 4.5, 4.442857142857143)"
04-01-2023 13:11:41.134775,"(91.0, 490.0, 366.66666666666663)","(7.0, 8.4, 7.9)","(3.2, 3.35, 3.25)","(51.0, 270.0, 210.0)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.0, 10.35)","(7.0, 7.0, 6.846153846153846)","(2.6, 4.5, 4.442857142857143)"
04-01-2023 13:11:42.360985,"(91.0, 490.0, 366.66666666666663)","(7.0, 8.4, 7.9)","(3.2, 3.35, 3.285714285714286)","(51.0, 260.0, 210.0)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.0, 10.35)","(7.0, 7.0, 6.969230769230769)","(2.6, 4.5, 4.442857142857143)"
04-01-2023 13:11:43.520652,"(91.0, 490.0, 366.66666666666663)","(7.0, 8.4, 7.9)","(3.2, 3.35, 3.285714285714286)","(51.0, 260.0, 210.0)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.0, 10.35)","(7.0, 7.2, 6.969230769230769)","(2.6, 4.5, 4.442857142857143)"
04-01-2023 13:11:44.599732,"(91.0, 490.0, 366.66666666666663)","(7.0, 8.4, 7.9)","(3.2, 3.35, 3.285714285714286)","(51.0, 260.0, 210.0)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.0, 10.35)","(7.0, 7.2, 6.969230769230769)","(2.6, 4.5, 4.442857142857143)"
04-01-2023 13:11:45.665535,"(91.0, 490.0, 366.66666666666663)","(7.0, 8.4, 7.9)","(3.2, 3.35, 3.285714285714286)","(51.0, 260.0, 210.0)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.0, 10.35)","(7.0, 7.2, 6.969230769230769)","(2.6, 4.5, 4.442857142857143)"
04-01-2023 13:11:46.925603,"(91.0, 490.0, 366.66666666666663)","(7.0, 8.4, 7.84)","(3.2, 3.35, 3.272727272727273)","(51.0, 260.0, 210.0)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.0, 10.35)","(7.0, 7.2, 6.969230769230769)","(2.6, 4.5, 4.433333333333334)"
04-01-2023 13:11:48.152205,"(91.0, 490.0, 366.66666666666663)","(7.0, 8.4, 7.84)","(3.2, 3.4, 3.25)","(51.0, 260.0, 210.0)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.0, 10.35)","(7.0, 7.2, 6.969230769230769)","(2.6, 4.5, 4.442857142857143)"
04-01-2023 13:11:49.318112,"(91.0, 490.0, 366.66666666666663)","(7.0, 8.4, 7.84)","(3.2, 3.35, 3.25)","(51.0, 260.0, 210.0)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.0, 10.35)","(7.0, 7.2, 6.969230769230769)","(2.6, 4.5, 4.442857142857143)"
04-01-2023 13:11:50.720419,"(91.0, 490.0, 366.66666666666663)","(7.0, 8.4, 7.824999999999999)","(3.2, 3.35, 3.25)","(51.0, 260.0, 210.0)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.0, 10.35)","(7.0, 7.2, 6.969230769230769)","(2.6, 4.5, 4.442857142857143)"
04-01-2023 13:11:52.102047,"(91.0, 490.0, 366.66666666666663)","(7.0, 8.2, 7.824999999999999)","(3.2, 3.35, 3.25)","(51.0, 260.0, 210.0)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.0, 10.35)","(7.0, 7.2, 6.969230769230769)","(2.6, 4.5, 4.442857142857143)"
04-01-2023 13:11:53.371771,"(91.0, 490.0, 315.0)","(7.0, 8.2, 7.824999999999999)","(3.2, 3.35, 3.25)","(51.0, 260.0, 210.0)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.0, 10.35)","(7.0, 7.2, 6.969230769230769)","(2.6, 4.5, 4.442857142857143)"
04-01-2023 13:11:54.510772,"(91.0, 490.0, 315.0)","(7.0, 8.2, 7.824999999999999)","(3.3, 3.35, 3.285714285714286)","(61.0, 260.0, 256.66666666666663)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.0, 10.35)","(7.0, 7.2, 6.969230769230769)","(2.6, 4.5, 4.442857142857143)"
04-01-2023 13:11:55.684339,"(91.0, 490.0, 315.0)","(7.0, 8.2, 7.847058823529411)","(3.3, 3.35, 3.25)","(61.0, 330.0, 256.66666666666663)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.0, 10.35)","(7.0, 7.2, 7.311111111111112)","(2.6, 4.5, 4.442857142857143)"
04-01-2023 13:11:56.860604,"(91.0, 490.0, 315.0)","(7.0, 8.2, 7.847058823529411)","(3.3, 3.35, 3.2666666666666666)","(61.0, 330.0, 256.66666666666663)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.0, 10.847368421052632)","(7.0, 7.4, 6.969230769230769)","(2.6, 4.5, 4.442857142857143)"
04-01-2023 13:11:58.012438,"(91.0, 490.0, 315.0)","(7.0, 8.6, 8.2)","(3.3, 3.35, 3.2666666666666666)","(61.0, 330.0, 256.66666666666663)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.5, 10.566666666666666)","(7.0, 7.2, 6.969230769230769)","(2.6, 4.5, 4.442857142857143)"
04-01-2023 13:11:59.108762,"(91.0, 490.0, 315.0)","(7.0, 8.4, 7.800000000000001)","(3.3, 3.35, 3.2666666666666666)","(61.0, 330.0, 256.66666666666663)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.0, 10.566666666666666)","(7.0, 7.2, 6.969230769230769)","(2.6, 4.5, 4.442857142857143)"
04-01-2023 13:12:00.189849,"(91.0, 490.0, 315.0)","(7.0, 8.4, 7.800000000000001)","(3.3, 3.35, 3.2666666666666666)","(61.0, 330.0, 256.66666666666663)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.0, 10.566666666666666)","(7.0, 7.2, 6.969230769230769)","(2.6, 4.5, 4.442857142857143)"
04-01-2023 13:12:01.324649,"(91.0, 490.0, 315.0)","(7.0, 8.4, 8.040000000000001)","(3.3, 3.35, 3.2666666666666666)","(61.0, 330.0, 220.0)","(10.0, 16.0, 13.220588235294118)","(5.0, 11.0, 10.095652173913043)","(7.0, 7.2, 7.010526315789473)","(2.6, 4.5, 4.35)"
04-01-2023 13:12:02.497928,"(91.0, 490.0, 315.0)","(7.0, 8.4, 8.151724137931035)","(3.3, 3.35, 3.2964285714285717)","(61.0, 330.0, 210.0)","(10.0, 16.0, 13.220588235294118)","(5.0, 11.0, 10.847368421052632)","(7.0, 7.2, 7.010526315789473)","(2.6, 4.5, 4.35)"
04-01-2023 13:12:03.706191,"(91.0, 490.0, 315.0)","(7.0, 8.4, 8.151724137931035)","(3.3, 3.35, 3.2964285714285717)","(61.0, 260.0, 210.0)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.5, 9.95)","(7.0, 7.2, 7.010526315789473)","(2.6, 4.5, 4.433333333333334)"
04-01-2023 13:12:04.842081,"(91.0, 490.0, 315.0)","(7.0, 8.4, 8.151724137931035)","(3.3, 3.35, 3.2666666666666666)","(61.0, 260.0, 210.0)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.5, 10.188461538461539)","(7.0, 7.2, 7.010526315789473)","(2.6, 4.5, 4.433333333333334)"
04-01-2023 13:12:06.033811,"(91.0, 490.0, 315.0)","(7.0, 8.4, 8.16)","(3.3, 3.35, 3.2964285714285717)","(61.0, 260.0, 210.0)","(10.0, 16.0, 13.220588235294118)","(5.0, 11.5, 10.188461538461539)","(7.0, 7.2, 7.010526315789473)","(2.6, 4.5, 4.35)"
04-01-2023 13:12:07.183170,"(91.0, 490.0, 315.0)","(7.0, 8.4, 8.16)","(3.3, 3.35, 3.2666666666666666)","(61.0, 260.0, 210.0)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.5, 10.188461538461539)","(7.0, 7.2, 7.010526315789473)","(2.6, 4.5, 4.433333333333334)"
04-01-2023 13:12:08.325745,"(91.0, 520.0, 194.28571428571428)","(7.0, 8.4, 7.733333333333333)","(3.3, 3.35, 3.2666666666666666)","(61.0, 260.0, 203.33333333333331)","(10.0, 16.0, 13.220588235294118)","(5.0, 11.5, 10.3375)","(7.0, 7.2, 7.342857142857143)","(2.6, 4.5, 4.441666666666666)"
04-01-2023 13:12:09.446208,"(91.0, 520.0, 202.85714285714286)","(7.0, 8.4, 8.333333333333334)","(3.3, 3.4, 3.3285714285714287)","(61.0, 250.0, 203.33333333333331)","(10.0, 16.0, 13.220588235294118)","(5.0, 11.5, 10.00344827586207)","(7.0, 7.4, 6.873684210526315)","(2.6, 4.5, 4.441666666666666)"
04-01-2023 13:12:10.559876,"(91.0, 520.0, 191.11111111111111)","(7.0, 8.2, 7.933333333333333)","(3.3, 3.35, 3.2666666666666666)","(61.0, 250.0, 203.33333333333331)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.5, 10.00344827586207)","(7.0, 7.0, 6.815384615384615)","(2.6, 4.5, 4.4714285714285715)"
04-01-2023 13:12:11.687341,"(91.0, 520.0, 191.11111111111111)","(7.0, 8.2, 7.933333333333333)","(3.3, 3.35, 3.2964285714285717)","(61.0, 250.0, 196.66666666666669)","(10.0, 16.0, 13.220588235294118)","(5.0, 11.5, 10.00344827586207)","(7.0, 7.0, 6.815384615384615)","(2.6, 4.5, 4.441666666666666)"
04-01-2023 13:12:12.868622,"(91.0, 520.0, 191.11111111111111)","(7.0, 8.2, 7.989473684210526)","(3.3, 3.35, 3.2666666666666666)","(61.0, 240.0, 196.66666666666669)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.5, 9.9)","(7.0, 7.0, 6.815384615384615)","(2.6, 4.5, 4.4714285714285715)"
04-01-2023 13:12:14.010395,"(91.0, 510.0, 330.0)","(7.0, 8.2, 7.92)","(3.3, 3.35, 3.2666666666666666)","(61.0, 240.0, 196.66666666666669)","(10.0, 16.0, 12.741379310344827)","(5.0, 11.0, 9.9)","(7.0, 7.0, 6.815384615384615)","(2.6, 4.5, 4.4714285714285715)"
04-01-2023 13:12:15.152562,"(91.0, 510.0, 330.0)","(7.0, 8.2, 7.92)","(3.3, 3.35, 3.2666666666666666)","(61.0, 240.0, 196.66666666666669)","(10.0, 16.0, 13.220588235294118)","(5.0, 11.0, 9.9)","(7.0, 7.0, 6.95)","(2.6, 4.5, 4.383333333333333)"
04-01-2023 13:12:16.371285,"(81.0, 510.0, 330.0)","(6.5, 8.2, 8.093333333333332)","(3.2, 3.4, 3.2964285714285717)","(61.0, 240.0, 196.66666666666669)","(10.0, 16.0, 13.220588235294118)","(5.5, 11.0, 9.744827586206897)","(6.5, 7.0, 6.727272727272727)","(2.8, 4.5, 4.383333333333333)"
04-01-2023 13:12:17.511923,"(81.0, 510.0, 201.42857142857144)","(6.5, 8.0, 7.833333333333333)","(3.2, 3.35, 3.2875)","(61.0, 240.0, 196.66666666666669)","(10.0, 16.0, 12.741379310344827)","(5.5, 11.0, 9.9)","(6.5, 6.8, 6.699999999999999)","(2.8, 4.5, 4.442857142857143)"
04-01-2023 13:12:18.622709,"(81.0, 500.0, 185.0)","(6.5, 8.0, 7.833333333333333)","(3.2, 3.35, 3.2875)","(61.0, 240.0, 196.66666666666669)","(10.0, 16.0, 13.220588235294118)","(5.5, 11.0, 9.9)","(6.5, 6.8, 6.699999999999999)","(2.8, 4.5, 4.383333333333333)"
04-01-2023 13:12:19.699590,"(81.0, 500.0, 176.0)","(6.5, 8.0, 7.833333333333333)","(3.2, 3.35, 3.330769230769231)","(61.0, 240.0, 196.66666666666669)","(10.0, 16.0, 13.220588235294118)","(5.5, 11.0, 9.9)","(6.5, 6.8, 6.699999999999999)","(2.8, 4.5, 4.383333333333333)"
04-01-2023 13:12:20.763065,"(81.0, 500.0, 167.69230769230768)","(6.5, 8.0, 7.833333333333333)","(3.2, 3.35, 3.330769230769231)","(61.0, 240.0, 196.66666666666669)","(10.0, 16.0, 13.220588235294118)","(5.5, 11.0, 9.9)","(6.5, 6.8, 6.699999999999999)","(2.8, 4.5, 4.442857142857143)"
04-01-2023 13:12:21.850767,"(81.0, 500.0, 167.69230769230768)","(6.5, 8.0, 7.833333333333333)","(3.2, 3.35, 3.31875)","(61.0, 240.0, 196.66666666666669)","(10.0, 16.0, 13.220588235294118)","(5.5, 11.0, 9.9)","(6.5, 6.8, 6.699999999999999)","(2.8, 4.5, 4.35)"
04-01-2023 13:12:23.015357,"(81.0, 500.0, 317.3913043478261)","(6.5, 8.0, 7.833333333333333)","(3.2, 3.35, 3.31875)","(61.0, 240.0, 196.66666666666669)","(10.0, 16.0, 12.679487179487179)","(5.5, 11.0, 9.9)","(6.5, 6.8, 6.768)","(2.8, 4.5, 4.442857142857143)"
04-01-2023 13:12:24.180590,"(81.0, 500.0, 317.3913043478261)","(6.5, 7.8, 7.688888888888889)","(3.2, 3.35, 3.31875)","(61.0, 240.0, 196.66666666666669)","(10.0, 16.0, 12.679487179487179)","(5.5, 11.0, 9.836363636363636)","(6.5, 6.8, 6.993548387096775)","(2.8, 4.5, 4.442857142857143)"
04-01-2023 13:12:25.291292,"(81.0, 500.0, 309.0909090909091)","(6.5, 7.8, 7.644444444444445)","(3.2, 3.35, 3.31875)","(61.0, 240.0, 196.66666666666669)","(10.0, 16.0, 13.056818181818182)","(5.5, 11.0, 10.297560975609755)","(6.5, 7.2, 6.985714285714286)","(2.8, 4.5, 4.345454545454546)"
04-01-2023 13:12:26.303292,"(81.0, 500.0, 309.0909090909091)","(6.5, 7.8, 7.644444444444445)","(3.2, 3.35, 3.335294117647059)","(61.0, 240.0, 196.66666666666669)","(10.0, 16.0, 12.679487179487179)","(5.5, 11.0, 8.96923076923077)","(6.5, 7.2, 6.985714285714286)","(2.8, 4.5, 4.345454545454546)"
04-01-2023 13:12:27.395295,"(81.0, 500.0, 334.2105263157895)","(6.5, 7.8, 7.644444444444445)","(3.2, 3.35, 3.335294117647059)","(61.0, 240.0, 190.0)","(10.0, 16.0, 12.679487179487179)","(5.5, 11.0, 8.96923076923077)","(6.5, 7.2, 6.985714285714286)","(2.8, 4.5, 4.345454545454546)"
04-01-2023 13:12:28.493271,"(81.0, 500.0, 334.2105263157895)","(6.5, 7.8, 7.644444444444445)","(3.2, 3.35, 3.335294117647059)","(61.0, 230.0, 190.0)","(10.0, 16.0, 13.056818181818182)","(5.5, 11.0, 8.96923076923077)","(6.5, 7.2, 6.7894736842105265)","(2.8, 4.5, 4.345454545454546)"
04-01-2023 13:12:29.540370,"(81.0, 500.0, 334.2105263157895)","(6.5, 7.8, 7.644444444444445)","(3.2, 3.35, 3.31875)","(61.0, 230.0, 190.0)","(10.0, 16.0, 12.679487179487179)","(5.5, 11.0, 8.96923076923077)","(6.5, 7.0, 6.7894736842105265)","(2.8, 4.5, 4.345454545454546)"
04-01-2023 13:12:30.617554,"(81.0, 500.0, 334.2105263157895)","(6.5, 7.8, 7.7384615384615385)","(3.2, 3.35, 3.327272727272727)","(61.0, 230.0, 190.0)","(10.0, 16.0, 12.679487179487179)","(5.5, 11.0, 8.929411764705883)","(6.5, 7.0, 6.7894736842105265)","(2.8, 4.5, 4.345454545454546)"
04-01-2023 13:12:31.775066,"(81.0, 500.0, 334.2105263157895)","(6.5, 7.6, 7.5375)","(3.2, 3.4, 3.3375)","(61.0, 230.0, 190.0)","(10.0, 16.0, 13.056818181818182)","(5.5, 11.0, 9.90909090909091)","(6.5, 7.0, 6.7894736842105265)","(2.8, 4.5, 4.345454545454546)"
04-01-2023 13:12:32.913642,"(81.0, 500.0, 355.88235294117646)","(6.5, 7.6, 7.5375)","(3.2, 3.4, 3.3375)","(61.0, 230.0, 190.0)","(10.0, 16.0, 12.679487179487179)","(5.5, 11.0, 10.225806451612904)","(6.5, 7.0, 6.7894736842105265)","(2.8, 4.5, 4.345454545454546)"
04-01-2023 13:12:34.033235,"(81.0, 500.0, 355.88235294117646)","(6.5, 7.6, 7.5375)","(3.2, 3.4, 3.3545454545454545)","(61.0, 230.0, 190.0)","(10.0, 16.0, 13.056818181818182)","(5.5, 11.0, 10.225806451612904)","(6.5, 7.0, 6.7894736842105265)","(2.8, 4.5, 4.345454545454546)"
04-01-2023 13:12:35.146874,"(81.0, 500.0, 355.88235294117646)","(6.5, 7.6, 7.5285714285714285)","(3.2, 3.4, 3.3375)","(61.0, 230.0, 190.0)","(10.0, 16.0, 13.056818181818182)","(5.5, 11.0, 10.225806451612904)","(6.5, 7.0, 6.728571428571429)","(2.8, 4.5, 4.199999999999999)"
04-01-2023 13:12:36.183409,"(81.0, 500.0, 355.88235294117646)","(6.5, 7.6, 7.5285714285714285)","(3.2, 3.4, 3.3187499999999996)","(61.0, 230.0, 190.0)","(10.0, 16.0, 13.1125)","(5.5, 11.0, 10.225806451612904)","(6.5, 6.8, 6.72)","(2.8, 4.3, 4.233333333333333)"
04-01-2023 13:12:37.275919,"(81.0, 480.0, 450.0)","(6.5, 7.8, 7.7272727272727275)","(3.2, 3.4, 3.327272727272727)","(61.0, 230.0, 190.0)","(10.0, 16.0, 12.679487179487179)","(5.5, 11.0, 10.266666666666666)","(6.5, 6.8, 6.72)","(2.8, 4.3, 4.233333333333333)"
04-01-2023 13:12:38.373412,"(81.0, 480.0, 450.0)","(6.5, 7.6, 7.5285714285714285)","(3.2, 3.4, 3.327272727272727)","(61.0, 230.0, 190.0)","(10.0, 16.0, 13.056818181818182)","(5.5, 11.0, 10.4)","(6.5, 6.8, 6.888)","(2.8, 4.3, 4.199999999999999)"
04-01-2023 13:12:39.533878,"(81.0, 480.0, 450.0)","(6.5, 7.6, 7.523076923076923)","(3.2, 3.35, 3.31875)","(61.0, 230.0, 190.0)","(10.0, 16.0, 12.679487179487179)","(5.5, 11.0, 10.879999999999999)","(6.5, 7.4, 6.888)","(2.8, 4.3, 4.233333333333333)"
04-01-2023 13:12:40.535820,"(81.0, 480.0, 450.0)","(6.5, 7.6, 7.523076923076923)","(3.2, 3.35, 3.327272727272727)","(61.0, 230.0, 190.0)","(10.0, 16.0, 13.184782608695652)","(5.5, 11.0, 10.605555555555556)","(6.5, 7.4, 6.9)","(2.8, 4.3, 4.170967741935484)"
04-01-2023 13:12:41.664944,"(81.0, 480.0, 450.0)","(6.5, 7.6, 7.523076923076923)","(3.2, 3.35, 3.31875)","(61.0, 230.0, 190.0)","(10.0, 16.0, 13.184782608695652)","(5.5, 11.5, 10.605555555555556)","(6.5, 7.2, 6.9)","(2.8, 4.3, 4.170967741935484)"
04-01-2023 13:12:42.747960,"(81.0, 480.0, 450.0)","(6.5, 7.6, 7.523076923076923)","(3.2, 3.35, 3.31875)","(61.0, 230.0, 190.0)","(10.0, 16.0, 12.841463414634147)","(5.5, 11.5, 10.605555555555556)","(6.5, 7.2, 6.9)","(2.8, 4.3, 4.170967741935484)"
04-01-2023 13:12:43.861085,"(81.0, 480.0, 450.0)","(6.5, 7.6, 7.523076923076923)","(3.2, 3.35, 3.31875)","(61.0, 230.0, 190.0)","(10.0, 16.0, 13.122222222222222)","(5.5, 11.5, 10.605555555555556)","(6.5, 7.2, 6.9)","(2.8, 4.3, 4.170967741935484)"
04-01-2023 13:12:44.958700,"(81.0, 480.0, 450.0)","(6.5, 7.6, 7.523076923076923)","(3.2, 3.35, 3.31875)","(61.0, 230.0, 190.0)","(10.0, 16.0, 13.122222222222222)","(5.5, 11.5, 10.605555555555556)","(6.5, 7.2, 6.9)","(2.8, 4.3, 4.170967741935484)"
04-01-2023 13:12:46.160299,"(81.0, 480.0, 450.0)","(6.5, 7.6, 7.523076923076923)","(3.2, 3.4, 3.3870967741935485)","(61.0, 230.0, 190.0)","(10.0, 16.0, 12.7625)","(5.5, 11.5, 10.605555555555556)","(6.5, 7.2, 6.9)","(2.8, 4.3, 4.170967741935484)"
04-01-2023 13:12:47.345391,"(81.0, 480.0, 450.0)","(6.5, 7.6, 7.523076923076923)","(3.2, 3.4, 3.3870967741935485)","(61.0, 230.0, 190.0)","(10.0, 16.0, 12.7625)","(5.5, 11.5, 10.605555555555556)","(6.5, 7.2, 6.857142857142857)","(2.8, 4.3, 4.170967741935484)"
