,Goldstar Linda,Know Ratio,Smash Wave,Maisey,Ohoka Torey,Epic Blossom,Mine Hunter,Goldstar Ange
05-01-2023 16:59:51.172922,"(1.75, 2.0, 1.983157894736842)","(14.0, 26.0, 19.333333333333332)","(3.3, 4.2, 4.1375)","(26.0, 48.0, 29.18181818181818)","(41.0, 80.0, 55.5)","(13.0, 28.0, 22.4)","(14.0, 19.0, 17.2)","(9.0, 11.5, 11.2)"
05-01-2023 16:59:52.279922,"(1.75, 2.0, 1.983157894736842)","(14.0, 26.0, 19.333333333333332)","(3.3, 4.2, 4.1375)","(26.0, 48.0, 29.18181818181818)","(41.0, 80.0, 55.5)","(13.0, 28.0, 22.4)","(14.0, 19.0, 17.2)","(9.0, 11.5, 11.2)"
05-01-2023 16:59:53.541036,"(1.75, 2.0, 1.983157894736842)","(14.0, 26.0, 19.333333333333332)","(3.3, 4.2, 4.1375)","(26.0, 48.0, 29.18181818181818)","(41.0, 80.0, 55.5)","(13.0, 28.0, 22.4)","(14.0, 19.0, 17.2)","(9.0, 11.5, 11.2)"
05-01-2023 16:59:54.677911,"(1.75, 2.0, 1.983157894736842)","(14.0, 26.0, 19.333333333333332)","(3.3, 4.2, 4.1375)","(26.0, 48.0, 29.18181818181818)","(41.0, 80.0, 55.5)","(13.0, 28.0, 22.4)","(14.0, 19.0, 17.2)","(9.0, 11.5, 11.2)"
05-01-2023 16:59:56.195147,"(1.75, 2.0, 1.9866666666666666)","(14.0, 26.0, 19.076923076923077)","(3.3, 4.2, 4.1375)","(26.0, 48.0, 29.18181818181818)","(41.0, 80.0, 55.5)","(13.0, 28.0, 22.4)","(14.0, 19.0, 15.363636363636363)","(9.0, 11.5, 11.2)"
05-01-2023 16:59:57.430215,"(1.75, 2.06, 1.9866666666666666)","(14.0, 26.0, 23.857142857142858)","(3.3, 4.2, 4.135483870967742)","(26.0, 48.0, 28.942857142857143)","(41.0, 80.0, 55.5)","(13.0, 28.0, 22.4)","(14.0, 19.0, 17.043478260869566)","(9.0, 11.5, 11.2)"
05-01-2023 16:59:58.676019,"(1.75, 2.1, 2.06)","(14.0, 25.0, 23.857142857142858)","(3.3, 4.2, 4.135483870967742)","(26.0, 48.0, 28.942857142857143)","(41.0, 80.0, 55.5)","(13.0, 28.0, 22.4)","(14.0, 19.0, 17.043478260869566)","(9.0, 11.5, 11.2)"
05-01-2023 17:00:00.003543,"(1.75, 2.1, 2.092)","(14.0, 25.0, 23.857142857142858)","(3.3, 4.2, 4.135483870967742)","(26.0, 48.0, 28.942857142857143)","(41.0, 80.0, 43.25)","(13.0, 28.0, 21.333333333333332)","(14.0, 19.0, 16.5)","(9.0, 11.5, 11.439285714285715)"
05-01-2023 17:00:01.398781,"(1.75, 2.1, 2.0940000000000003)","(14.0, 25.0, 23.0)","(3.3, 4.2, 4.125373134328358)","(26.0, 46.0, 43.0)","(41.0, 80.0, 47.333333333333336)","(13.0, 28.0, 21.333333333333332)","(14.0, 19.0, 16.5)","(9.0, 11.5, 11.439285714285715)"
05-01-2023 17:00:02.442995,"(1.75, 2.1, 2.0940000000000003)","(14.0, 25.0, 23.0)","(3.3, 4.2, 4.125373134328358)","(26.0, 46.0, 43.0)","(41.0, 80.0, 47.333333333333336)","(13.0, 28.0, 21.333333333333332)","(14.0, 19.0, 16.5)","(9.0, 11.5, 11.439285714285715)"
05-01-2023 17:00:03.464440,"(1.75, 2.1, 2.096)","(14.0, 25.0, 18.714285714285715)","(3.3, 4.2, 4.125373134328358)","(26.0, 46.0, 43.0)","(41.0, 80.0, 47.333333333333336)","(13.0, 28.0, 21.333333333333332)","(14.0, 19.0, 16.5)","(9.0, 11.5, 11.439285714285715)"
05-01-2023 17:00:04.558596,"(1.75, 2.1, 2.095555555555556)","(14.0, 25.0, 17.96)","(3.3, 4.2, 4.127272727272727)","(26.0, 46.0, 32.411764705882355)","(41.0, 80.0, 47.333333333333336)","(13.0, 28.0, 21.35)","(14.0, 19.0, 16.5)","(9.0, 11.5, 11.439285714285715)"
05-01-2023 17:00:05.594396,"(1.75, 2.1, 2.096)","(14.0, 25.0, 16.6)","(3.3, 4.3, 4.285714285714286)","(26.0, 46.0, 29.344827586206897)","(41.0, 80.0, 47.333333333333336)","(13.0, 28.0, 21.333333333333332)","(14.0, 19.0, 16.5)","(9.0, 11.5, 11.439285714285715)"
05-01-2023 17:00:06.845757,"(1.75, 2.1, 2.096)","(14.0, 25.0, 16.6)","(3.3, 4.3, 4.285714285714286)","(26.0, 46.0, 29.2)","(41.0, 80.0, 47.333333333333336)","(13.0, 28.0, 21.333333333333332)","(14.0, 19.0, 16.5)","(9.0, 11.5, 11.437037037037037)"
05-01-2023 17:00:08.188933,"(1.75, 2.1, 2.095555555555556)","(14.0, 25.0, 16.6)","(3.3, 4.5, 4.3999999999999995)","(26.0, 46.0, 37.66666666666667)","(41.0, 80.0, 47.333333333333336)","(13.0, 28.0, 21.333333333333332)","(14.0, 19.0, 15.90625)","(9.0, 11.5, 11.437037037037037)"
05-01-2023 17:00:09.479886,"(1.75, 2.1, 2.095555555555556)","(14.0, 25.0, 17.5)","(3.3, 4.6, 4.3999999999999995)","(26.0, 44.0, 29.2)","(41.0, 80.0, 41.5)","(13.0, 28.0, 21.333333333333332)","(14.0, 19.0, 16.525)","(9.0, 11.5, 11.437037037037037)"
05-01-2023 17:00:10.715105,"(1.75, 2.1, 2.095555555555556)","(14.0, 25.0, 16.6875)","(3.3, 4.6, 4.3)","(26.0, 46.0, 27.28)","(41.0, 80.0, 41.5)","(13.0, 28.0, 21.333333333333332)","(14.0, 19.0, 16.525)","(9.0, 11.5, 11.25)"
05-01-2023 17:00:11.962644,"(1.75, 2.1, 2.094761904761905)","(14.0, 25.0, 16.6875)","(3.3, 4.6, 4.3)","(26.0, 44.0, 35.2)","(41.0, 80.0, 41.5)","(13.0, 28.0, 21.333333333333332)","(14.0, 19.0, 16.525)","(9.0, 11.5, 11.4)"
05-01-2023 17:00:13.153945,"(1.75, 2.1, 2.0933333333333333)","(14.0, 25.0, 16.6875)","(3.3, 4.6, 4.3)","(26.0, 42.0, 27.192307692307693)","(41.0, 80.0, 41.5)","(13.0, 28.0, 21.333333333333332)","(14.0, 19.0, 16.525)","(9.0, 11.5, 11.4)"
05-01-2023 17:00:15.016289,"(1.75, 2.1, 2.0966666666666667)","(14.0, 25.0, 16.6875)","(3.3, 4.6, 4.3999999999999995)","(26.0, 44.0, 27.192307692307693)","(41.0, 80.0, 41.5)","(13.0, 28.0, 21.333333333333332)","(14.0, 19.0, 16.525)","(9.0, 11.5, 11.4)"
05-01-2023 17:00:16.607629,"(1.75, 2.1, 2.096)","(14.0, 25.0, 16.6)","(3.3, 4.6, 4.3)","(26.0, 44.0, 27.192307692307693)","(41.0, 80.0, 48.57142857142857)","(14.0, 28.0, 22.5)","(14.0, 19.0, 16.525)","(9.0, 11.5, 11.4)"
05-01-2023 17:00:18.010893,"(1.75, 2.1, 2.096)","(14.0, 25.0, 19.0)","(3.3, 4.6, 4.3)","(26.0, 44.0, 28.4)","(41.0, 80.0, 48.57142857142857)","(14.0, 27.0, 21.428571428571427)","(14.0, 19.0, 16.525)","(9.0, 11.5, 11.4)"
05-01-2023 17:00:19.526106,"(1.75, 2.1, 2.0704347826086957)","(14.0, 24.0, 18.0)","(3.3, 4.6, 4.3999999999999995)","(26.0, 42.0, 36.25)","(41.0, 80.0, 48.57142857142857)","(14.0, 27.0, 21.25)","(14.0, 19.0, 16.525)","(9.0, 11.5, 11.4)"
05-01-2023 17:00:21.060810,"(1.75, 2.1, 2.0704347826086957)","(14.0, 24.0, 18.0)","(3.3, 4.6, 4.4461538461538455)","(26.0, 40.0, 36.25)","(41.0, 80.0, 48.57142857142857)","(14.0, 27.0, 21.25)","(14.0, 19.0, 16.525)","(9.0, 11.5, 11.4)"
05-01-2023 17:00:22.217372,"(1.75, 2.1, 2.0704347826086957)","(14.0, 24.0, 18.0)","(3.3, 4.6, 4.35)","(26.0, 40.0, 35.0)","(41.0, 80.0, 48.57142857142857)","(14.0, 27.0, 21.25)","(14.0, 19.0, 16.525)","(9.0, 11.5, 11.4)"
05-01-2023 17:00:23.545207,"(1.75, 2.1, 2.06126582278481)","(14.0, 24.0, 18.0)","(3.3, 4.6, 4.3954545454545455)","(26.0, 40.0, 35.0)","(41.0, 80.0, 48.57142857142857)","(14.0, 27.0, 21.25)","(14.0, 19.0, 16.525)","(9.0, 11.5, 11.4)"
05-01-2023 17:00:24.669430,"(1.75, 2.1, 2.06126582278481)","(14.0, 24.0, 18.18181818181818)","(3.3, 4.6, 4.482352941176471)","(26.0, 40.0, 27.307692307692307)","(41.0, 80.0, 48.57142857142857)","(14.0, 27.0, 21.25)","(14.0, 19.0, 16.525)","(9.0, 11.5, 11.4)"
05-01-2023 17:00:25.759965,"(1.75, 2.1, 2.0592)","(14.0, 24.0, 16.774193548387096)","(3.3, 4.6, 4.482352941176471)","(26.0, 40.0, 26.25)","(41.0, 80.0, 48.57142857142857)","(14.0, 27.0, 21.25)","(14.0, 19.0, 16.525)","(9.0, 11.5, 11.4)"
05-01-2023 17:00:26.753521,"(1.75, 2.1, 2.0592)","(14.0, 24.0, 16.82758620689655)","(3.3, 4.6, 4.482352941176471)","(26.0, 40.0, 26.25)","(41.0, 80.0, 48.57142857142857)","(14.0, 27.0, 21.285714285714285)","(14.0, 19.0, 16.525)","(9.0, 11.5, 11.4)"
05-01-2023 17:00:27.950142,"(1.75, 2.1, 2.0592)","(14.0, 24.0, 16.82758620689655)","(3.3, 4.6, 4.482352941176471)","(26.0, 40.0, 26.25)","(41.0, 80.0, 48.0)","(14.0, 27.0, 21.285714285714285)","(14.0, 19.0, 16.525)","(9.0, 11.5, 11.40625)"
05-01-2023 17:00:29.131317,"(1.75, 2.1, 2.0592)","(14.0, 24.0, 16.82758620689655)","(3.3, 4.6, 4.482352941176471)","(26.0, 40.0, 26.25)","(41.0, 80.0, 48.0)","(14.0, 27.0, 21.285714285714285)","(14.0, 19.0, 16.525)","(9.0, 11.5, 11.40625)"
05-01-2023 17:00:30.258963,"(1.75, 2.1, 2.0592)","(14.0, 24.0, 16.82758620689655)","(3.3, 4.6, 4.3954545454545455)","(26.0, 40.0, 26.25)","(41.0, 80.0, 48.0)","(14.0, 27.0, 22.0)","(14.0, 19.0, 16.525)","(9.0, 11.5, 11.40625)"
05-01-2023 17:00:31.332399,"(1.75, 2.1, 2.0592)","(14.0, 24.0, 16.82758620689655)","(3.3, 4.6, 4.3954545454545455)","(26.0, 40.0, 26.25)","(41.0, 80.0, 48.0)","(14.0, 27.0, 23.5)","(14.0, 19.0, 16.525)","(9.0, 11.5, 11.40625)"
05-01-2023 17:00:32.490660,"(1.75, 2.1, 2.0592)","(14.0, 24.0, 16.82758620689655)","(3.3, 4.6, 4.482352941176471)","(26.0, 40.0, 26.25)","(41.0, 80.0, 49.6)","(14.0, 27.0, 25.217391304347828)","(14.0, 19.0, 16.525)","(9.0, 11.5, 11.40625)"
05-01-2023 17:00:33.554872,"(1.75, 2.1, 2.0592)","(14.0, 24.0, 16.82758620689655)","(3.3, 4.6, 4.3954545454545455)","(26.0, 38.0, 28.714285714285715)","(41.0, 80.0, 50.14285714285714)","(14.0, 26.0, 24.285714285714285)","(14.0, 19.0, 16.525)","(9.0, 11.5, 11.40625)"
05-01-2023 17:00:34.585096,"(1.75, 2.1, 2.0592)","(14.0, 24.0, 16.82758620689655)","(3.5, 4.6, 4.482352941176471)","(26.0, 38.0, 28.714285714285715)","(41.0, 80.0, 50.14285714285714)","(14.0, 26.0, 24.22222222222222)","(14.0, 19.0, 16.525)","(9.0, 11.5, 11.40625)"
05-01-2023 17:00:35.577195,"(1.75, 2.1, 2.0592)","(14.0, 24.0, 16.82758620689655)","(3.5, 4.6, 4.42)","(26.0, 38.0, 28.714285714285715)","(41.0, 80.0, 50.14285714285714)","(14.0, 26.0, 24.22222222222222)","(14.0, 19.0, 16.525)","(9.0, 11.5, 11.40625)"
05-01-2023 17:00:36.631134,"(1.75, 2.1, 2.0592)","(14.0, 24.0, 16.774193548387096)","(3.5, 4.6, 4.482352941176471)","(26.0, 38.0, 28.714285714285715)","(41.0, 80.0, 48.57142857142857)","(14.0, 26.0, 24.22222222222222)","(14.0, 19.0, 16.525)","(9.0, 11.5, 11.40625)"
05-01-2023 17:00:37.952079,"(1.75, 2.1, 2.0592)","(14.0, 24.0, 16.774193548387096)","(3.5, 4.6, 4.482352941176471)","(26.0, 38.0, 25.06896551724138)","(41.0, 80.0, 48.57142857142857)","(14.0, 26.0, 23.08108108108108)","(14.0, 19.0, 16.525)","(9.0, 11.5, 11.40625)"
05-01-2023 17:00:39.211159,"(1.75, 2.1, 2.0592)","(14.0, 24.0, 16.774193548387096)","(3.5, 4.6, 4.482352941176471)","(26.0, 38.0, 25.06896551724138)","(41.0, 80.0, 55.55555555555556)","(14.0, 26.0, 22.425531914893618)","(14.0, 19.0, 16.525)","(9.0, 11.5, 11.4)"
05-01-2023 17:00:40.477850,"(1.75, 2.14, 2.1227586206896554)","(14.0, 24.0, 16.774193548387096)","(3.5, 4.6, 4.3954545454545455)","(26.0, 38.0, 25.4)","(41.0, 80.0, 55.55555555555556)","(14.0, 26.0, 22.651162790697676)","(14.0, 19.0, 16.525)","(9.0, 11.5, 11.4)"
05-01-2023 17:00:41.698102,"(1.75, 2.14, 2.1227586206896554)","(14.0, 24.0, 16.774193548387096)","(3.5, 4.6, 4.3954545454545455)","(26.0, 38.0, 31.57142857142857)","(41.0, 80.0, 58.66666666666667)","(14.0, 26.0, 22.651162790697676)","(14.0, 19.0, 16.525)","(9.0, 11.5, 11.392857142857142)"
05-01-2023 17:00:43.364965,"(1.75, 2.14, 2.1227586206896554)","(14.0, 24.0, 16.82758620689655)","(3.5, 4.6, 4.482352941176471)","(26.0, 36.0, 31.666666666666664)","(41.0, 75.0, 58.66666666666667)","(14.0, 26.0, 22.651162790697676)","(14.0, 19.0, 16.525)","(9.0, 11.5, 11.392857142857142)"
05-01-2023 17:00:45.066847,"(1.75, 2.14, 2.1227586206896554)","(14.0, 24.0, 16.774193548387096)","(3.5, 4.6, 4.482352941176471)","(26.0, 36.0, 25.0)","(41.0, 75.0, 58.66666666666667)","(14.0, 26.0, 22.651162790697676)","(14.0, 19.0, 16.525)","(9.0, 11.5, 11.392857142857142)"
05-01-2023 17:00:46.480514,"(1.75, 2.14, 2.1227586206896554)","(14.0, 24.0, 16.774193548387096)","(3.5, 4.6, 4.5)","(26.0, 36.0, 25.166666666666668)","(41.0, 75.0, 57.5)","(14.0, 26.0, 22.651162790697676)","(14.0, 19.0, 16.525)","(9.0, 11.5, 11.40625)"
05-01-2023 17:00:47.544894,"(1.75, 2.14, 2.1227586206896554)","(14.0, 24.0, 16.774193548387096)","(3.5, 4.6, 4.5)","(26.0, 36.0, 25.166666666666668)","(41.0, 75.0, 57.5)","(14.0, 26.0, 23.653846153846153)","(14.0, 19.0, 16.525)","(9.0, 11.5, 11.392857142857142)"
05-01-2023 17:00:48.633472,"(1.75, 2.14, 2.1281481481481483)","(14.0, 24.0, 16.82758620689655)","(3.5, 4.6, 4.482352941176471)","(26.0, 36.0, 27.612903225806452)","(41.0, 75.0, 57.5)","(14.0, 25.0, 23.653846153846153)","(14.0, 19.0, 16.525)","(9.0, 11.5, 11.392857142857142)"
05-01-2023 17:00:49.783003,"(1.75, 2.14, 2.1258823529411766)","(14.0, 24.0, 16.82758620689655)","(3.5, 4.6, 4.3352941176470585)","(26.0, 36.0, 27.612903225806452)","(41.0, 75.0, 61.0)","(14.0, 25.0, 23.653846153846153)","(14.0, 19.0, 16.525)","(9.0, 11.5, 11.392857142857142)"
05-01-2023 17:00:50.922138,"(1.75, 2.24, 2.2)","(14.0, 24.0, 16.82758620689655)","(3.5, 4.6, 4.35)","(26.0, 36.0, 27.612903225806452)","(41.0, 75.0, 60.26315789473684)","(14.0, 25.0, 22.63888888888889)","(14.0, 19.0, 16.08823529411765)","(9.0, 11.5, 11.392857142857142)"
05-01-2023 17:00:52.054846,"(1.75, 2.24, 2.2350000000000003)","(14.0, 24.0, 16.82758620689655)","(3.5, 4.6, 4.29047619047619)","(26.0, 36.0, 25.166666666666668)","(41.0, 75.0, 56.333333333333336)","(14.0, 25.0, 22.63888888888889)","(14.0, 19.0, 16.08823529411765)","(9.0, 11.5, 11.392857142857142)"
05-01-2023 17:00:53.100639,"(1.75, 2.24, 2.2193103448275866)","(14.0, 24.0, 16.82758620689655)","(3.5, 4.6, 4.29047619047619)","(26.0, 36.0, 25.933333333333334)","(41.0, 75.0, 56.333333333333336)","(14.0, 25.0, 22.63888888888889)","(14.0, 19.0, 16.08823529411765)","(9.0, 11.5, 11.392857142857142)"
05-01-2023 17:00:54.346641,"(1.75, 2.24, 2.2193103448275866)","(14.0, 24.0, 16.82758620689655)","(3.5, 4.6, 4.281818181818181)","(26.0, 34.0, 25.933333333333334)","(41.0, 75.0, 56.333333333333336)","(14.0, 25.0, 22.065217391304348)","(14.0, 19.0, 16.08823529411765)","(9.0, 11.5, 11.392857142857142)"
05-01-2023 17:00:55.538597,"(1.75, 2.24, 2.2193103448275866)","(14.0, 24.0, 16.82758620689655)","(3.5, 4.6, 4.281818181818181)","(26.0, 34.0, 25.933333333333334)","(41.0, 75.0, 56.333333333333336)","(14.0, 25.0, 22.065217391304348)","(14.0, 19.0, 16.08823529411765)","(9.0, 11.5, 11.392857142857142)"
05-01-2023 17:00:56.640472,"(1.75, 2.24, 2.2193103448275866)","(14.0, 24.0, 16.82758620689655)","(3.5, 4.6, 4.281818181818181)","(26.0, 34.0, 24.833333333333332)","(41.0, 75.0, 56.333333333333336)","(14.0, 25.0, 22.065217391304348)","(14.0, 19.0, 16.08823529411765)","(9.0, 11.5, 11.392857142857142)"
05-01-2023 17:00:57.769650,"(1.75, 2.24, 2.2193103448275866)","(14.0, 24.0, 16.82758620689655)","(3.5, 4.6, 4.281818181818181)","(26.0, 34.0, 24.833333333333332)","(41.0, 75.0, 56.333333333333336)","(14.0, 25.0, 22.065217391304348)","(14.0, 19.0, 16.08823529411765)","(9.0, 11.5, 11.392857142857142)"
05-01-2023 17:00:59.013671,"(1.75, 2.24, 2.2193103448275866)","(14.0, 24.0, 16.82758620689655)","(3.5, 4.6, 4.281818181818181)","(26.0, 34.0, 24.833333333333332)","(41.0, 75.0, 56.333333333333336)","(14.0, 25.0, 22.065217391304348)","(14.0, 19.0, 16.08823529411765)","(9.0, 11.5, 11.392857142857142)"
05-01-2023 17:01:00.219266,"(1.75, 2.24, 2.2193103448275866)","(14.0, 24.0, 16.82758620689655)","(3.5, 4.6, 4.281818181818181)","(26.0, 34.0, 23.523809523809526)","(41.0, 75.0, 60.588235294117645)","(14.0, 25.0, 22.065217391304348)","(14.0, 19.0, 16.08823529411765)","(9.0, 11.5, 11.392857142857142)"
05-01-2023 17:01:01.365148,"(1.75, 2.24, 2.2092307692307696)","(14.0, 24.0, 16.82758620689655)","(3.5, 4.6, 4.281818181818181)","(26.0, 34.0, 23.523809523809526)","(41.0, 75.0, 60.588235294117645)","(14.0, 25.0, 22.065217391304348)","(14.0, 19.0, 16.08823529411765)","(9.0, 11.5, 11.392857142857142)"
05-01-2023 17:01:02.458707,"(1.75, 2.24, 2.2238709677419357)","(14.0, 24.0, 16.82758620689655)","(3.5, 4.6, 4.281818181818181)","(26.0, 34.0, 23.523809523809526)","(41.0, 75.0, 60.588235294117645)","(14.0, 25.0, 22.065217391304348)","(14.0, 19.0, 16.08823529411765)","(9.0, 11.5, 11.2)"
05-01-2023 17:01:03.500514,"(1.75, 2.24, 2.2)","(14.0, 24.0, 16.82758620689655)","(3.5, 4.6, 4.133333333333333)","(26.0, 34.0, 23.523809523809526)","(41.0, 75.0, 53.41666666666667)","(14.0, 25.0, 22.261904761904763)","(14.0, 19.0, 16.08823529411765)","(9.0, 11.5, 11.2)"
05-01-2023 17:01:04.754023,"(1.75, 2.24, 2.2150000000000003)","(14.0, 24.0, 16.82758620689655)","(3.5, 4.6, 4.133333333333333)","(26.0, 34.0, 26.666666666666668)","(41.0, 75.0, 59.76470588235294)","(14.0, 25.0, 21.46153846153846)","(14.0, 19.0, 16.08823529411765)","(9.0, 11.5, 11.35)"
05-01-2023 17:01:05.909047,"(1.75, 2.24, 2.224)","(14.0, 24.0, 16.82758620689655)","(3.5, 4.6, 4.281818181818181)","(26.0, 34.0, 26.666666666666668)","(41.0, 75.0, 44.375)","(14.0, 24.0, 22.714285714285715)","(14.0, 19.0, 16.08823529411765)","(9.0, 11.5, 11.2)"
05-01-2023 17:01:07.197327,"(1.75, 2.2, 2.1820408163265306)","(14.0, 23.0, 16.571428571428573)","(3.5, 4.6, 4.288235294117647)","(26.0, 34.0, 26.666666666666668)","(41.0, 75.0, 44.375)","(14.0, 24.0, 22.814814814814817)","(14.0, 19.0, 16.08823529411765)","(9.0, 11.5, 11.35)"
05-01-2023 17:01:08.296371,"(1.75, 2.2, 2.1837037037037037)","(14.0, 23.0, 18.5)","(3.5, 4.5, 4.288235294117647)","(26.0, 34.0, 26.666666666666668)","(41.0, 75.0, 44.375)","(14.0, 24.0, 22.814814814814817)","(14.0, 19.0, 16.08823529411765)","(9.0, 11.5, 11.2)"
05-01-2023 17:01:09.467523,"(1.75, 2.2, 2.185084745762712)","(14.0, 23.0, 17.0)","(3.5, 4.5, 4.463636363636363)","(26.0, 34.0, 26.666666666666668)","(41.0, 75.0, 44.375)","(14.0, 24.0, 22.814814814814817)","(14.0, 19.0, 15.7)","(9.0, 11.5, 11.2)"
05-01-2023 17:01:10.662250,"(1.75, 2.2, 2.185084745762712)","(14.0, 23.0, 17.0)","(3.5, 4.6, 4.463636363636363)","(26.0, 34.0, 26.666666666666668)","(41.0, 75.0, 47.0)","(14.0, 24.0, 22.814814814814817)","(14.0, 19.0, 16.53846153846154)","(9.0, 11.5, 11.35)"
05-01-2023 17:01:11.811342,"(1.75, 2.2, 2.1640816326530614)","(14.0, 23.0, 17.0)","(3.5, 4.6, 4.3962962962962955)","(21.0, 34.0, 26.666666666666668)","(41.0, 75.0, 47.0)","(14.0, 24.0, 22.814814814814817)","(14.0, 19.0, 16.53846153846154)","(9.0, 11.5, 11.2)"
05-01-2023 17:01:12.884295,"(1.75, 2.2, 2.1674074074074077)","(14.0, 23.0, 17.0)","(3.5, 4.6, 4.3962962962962955)","(21.0, 34.0, 26.666666666666668)","(41.0, 75.0, 51.666666666666664)","(14.0, 24.0, 22.814814814814817)","(14.0, 19.0, 16.53846153846154)","(9.0, 11.5, 11.2)"
05-01-2023 17:01:13.893521,"(1.75, 2.2, 2.1674074074074077)","(14.0, 23.0, 17.0)","(3.5, 4.6, 4.3962962962962955)","(21.0, 34.0, 26.666666666666668)","(41.0, 75.0, 50.0)","(14.0, 24.0, 23.454545454545453)","(14.0, 19.0, 16.666666666666668)","(9.0, 11.5, 11.4)"
05-01-2023 17:01:14.922398,"(1.75, 2.14, 2.1204784688995217)","(14.0, 23.0, 16.21212121212121)","(3.5, 4.6, 4.3962962962962955)","(21.0, 34.0, 26.666666666666668)","(41.0, 75.0, 50.0)","(14.0, 24.0, 23.454545454545453)","(14.0, 19.0, 16.666666666666668)","(9.0, 11.5, 11.4)"
05-01-2023 17:01:15.908987,"(1.75, 2.14, 2.0615384615384618)","(14.0, 23.0, 16.21212121212121)","(3.5, 4.6, 4.3962962962962955)","(21.0, 34.0, 26.666666666666668)","(41.0, 75.0, 50.0)","(14.0, 24.0, 23.454545454545453)","(14.0, 19.0, 16.666666666666668)","(9.0, 11.5, 11.4)"
05-01-2023 17:01:16.901233,"(1.75, 2.14, 2.063380281690141)","(14.0, 23.0, 16.21212121212121)","(3.5, 4.6, 4.544444444444444)","(21.0, 34.0, 25.304347826086957)","(41.0, 75.0, 54.375)","(14.0, 24.0, 23.454545454545453)","(14.0, 19.0, 16.666666666666668)","(9.0, 11.5, 11.2)"
05-01-2023 17:01:17.963246,"(1.75, 2.14, 2.0615384615384618)","(14.0, 21.0, 19.333333333333332)","(3.5, 4.6, 4.447826086956521)","(21.0, 34.0, 25.304347826086957)","(41.0, 75.0, 54.375)","(14.0, 24.0, 23.454545454545453)","(14.0, 19.0, 16.666666666666668)","(9.0, 11.5, 11.35)"
05-01-2023 17:01:19.033888,"(1.75, 2.14, 2.0615384615384618)","(14.0, 21.0, 19.333333333333332)","(3.5, 4.6, 4.544444444444444)","(21.0, 34.0, 25.304347826086957)","(41.0, 75.0, 56.14285714285714)","(14.0, 24.0, 23.454545454545453)","(14.0, 19.0, 16.666666666666668)","(9.0, 11.5, 11.2)"
05-01-2023 17:01:20.265133,"(1.75, 2.14, 2.063380281690141)","(14.0, 21.0, 17.818181818181817)","(3.5, 4.6, 4.2)","(21.0, 34.0, 25.304347826086957)","(41.0, 75.0, 56.14285714285714)","(14.0, 24.0, 23.454545454545453)","(14.0, 19.0, 16.666666666666668)","(9.0, 11.5, 11.35)"
05-01-2023 17:01:21.543390,"(1.75, 2.14, 2.063380281690141)","(14.0, 21.0, 16.64516129032258)","(3.5, 4.6, 4.233333333333333)","(21.0, 34.0, 25.304347826086957)","(41.0, 75.0, 60.33333333333333)","(14.0, 24.0, 23.8)","(14.0, 19.0, 16.666666666666668)","(9.0, 11.5, 11.375)"
05-01-2023 17:01:22.977606,"(1.75, 2.12, 2.065)","(14.0, 21.0, 16.689655172413794)","(3.5, 4.6, 4.1)","(21.0, 34.0, 27.333333333333332)","(41.0, 75.0, 47.5)","(14.0, 24.0, 23.8)","(14.0, 19.0, 16.666666666666668)","(9.0, 11.5, 11.448275862068966)"
05-01-2023 17:01:24.151921,"(1.8, 2.12, 2.065)","(14.0, 21.0, 16.689655172413794)","(3.5, 4.6, 4.1)","(21.0, 34.0, 27.333333333333332)","(41.0, 75.0, 47.5)","(14.0, 24.0, 23.8)","(14.0, 19.0, 16.666666666666668)","(9.0, 11.5, 11.448275862068966)"
05-01-2023 17:01:25.610277,"(1.8, 2.12, 2.071111111111111)","(14.0, 21.0, 16.689655172413794)","(3.5, 4.6, 4.1)","(21.0, 34.0, 27.333333333333332)","(41.0, 75.0, 47.5)","(14.0, 24.0, 23.8)","(14.0, 19.0, 16.666666666666668)","(9.0, 11.5, 11.448275862068966)"
05-01-2023 17:01:26.765180,"(1.8, 2.12, 2.071111111111111)","(14.0, 21.0, 16.689655172413794)","(3.5, 4.6, 4.1)","(21.0, 34.0, 27.333333333333332)","(41.0, 75.0, 47.5)","(14.0, 24.0, 23.8)","(14.0, 19.0, 16.666666666666668)","(9.0, 11.5, 11.431818181818182)"
05-01-2023 17:01:28.014914,"(1.8, 2.12, 2.071111111111111)","(14.0, 21.0, 16.689655172413794)","(3.5, 4.6, 4.1)","(21.0, 34.0, 27.333333333333332)","(41.0, 75.0, 47.5)","(14.0, 24.0, 23.8)","(14.0, 19.0, 16.666666666666668)","(9.0, 11.5, 11.431818181818182)"
05-01-2023 17:01:29.120038,"(1.8, 2.12, 2.076)","(14.0, 21.0, 16.689655172413794)","(3.5, 4.6, 4.1)","(21.0, 34.0, 27.333333333333332)","(41.0, 75.0, 47.5)","(14.0, 24.0, 23.8)","(14.0, 19.0, 16.666666666666668)","(9.0, 11.5, 11.431818181818182)"
05-01-2023 17:01:30.166865,"(1.8, 2.12, 2.0856250000000003)","(14.0, 21.0, 16.37037037037037)","(3.5, 4.5, 4.107142857142857)","(21.0, 34.0, 26.59259259259259)","(41.0, 75.0, 47.5)","(14.0, 24.0, 23.8)","(14.0, 19.0, 16.666666666666668)","(9.0, 12.0, 11.5)"
