,Take On,Show Dor,Bourbon Falls,Jamaican Express,Izzies Beau,The Ugly Sister,La Capita,Hautapu
12-01-2023 11:58:42.536975,"(3.1, 4.6, 4.166666666666667)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:58:43.621923,"(3.1, 4.6, 4.166666666666667)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:58:44.663065,"(3.1, 4.6, 4.166666666666667)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:58:45.657078,"(3.1, 4.6, 4.166666666666667)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:58:46.706546,"(3.1, 4.6, 4.166666666666667)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:58:47.716813,"(3.1, 4.6, 4.166666666666667)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:58:48.766843,"(3.1, 4.6, 4.166666666666667)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:58:49.916559,"(3.1, 4.6, 4.275)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:58:51.196486,"(3.1, 4.5, 4.225)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:58:52.361811,"(3.1, 4.5, 4.225)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:58:53.476725,"(3.1, 4.5, 4.225)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:58:54.553609,"(3.1, 4.5, 4.225)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:58:55.586668,"(3.1, 4.5, 4.225)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:58:56.719316,"(3.1, 4.5, 4.225)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:58:57.858564,"(3.1, 4.5, 4.225)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:58:58.952750,"(3.1, 4.5, 4.225)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:58:59.981726,"(3.1, 4.5, 4.225)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:01.024921,"(3.1, 4.5, 4.225)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:02.038107,"(3.1, 4.5, 4.225)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:03.180632,"(3.1, 4.5, 4.225)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:04.296285,"(3.1, 4.5, 4.225)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:05.408879,"(3.1, 4.5, 4.225)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:06.556455,"(3.1, 4.5, 4.225)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:07.786276,"(3.1, 4.5, 4.225)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:09.009843,"(3.1, 4.5, 4.225)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:10.056202,"(3.1, 4.5, 4.225)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:11.066141,"(3.1, 4.5, 4.225)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:12.114415,"(3.1, 4.5, 4.225)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:13.186354,"(3.1, 4.5, 4.225)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:14.236267,"(3.1, 4.4, 4.207142857142857)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:15.266205,"(3.1, 4.4, 4.207142857142857)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:16.321130,"(3.1, 4.4, 4.207142857142857)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:17.556004,"(3.1, 4.4, 4.207142857142857)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:18.656197,"(3.1, 4.4, 4.207142857142857)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:19.796853,"(3.1, 4.4, 4.207142857142857)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:20.837185,"(3.1, 4.4, 4.207142857142857)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:21.889234,"(3.1, 4.4, 4.207142857142857)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:22.936934,"(3.1, 4.4, 4.207142857142857)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:23.982669,"(3.1, 4.4, 4.207142857142857)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:25.054722,"(3.1, 4.4, 4.207142857142857)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:26.286935,"(3.1, 4.4, 4.207142857142857)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:27.420713,"(3.1, 4.4, 4.207142857142857)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.275)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:28.486047,"(3.1, 4.4, 4.207142857142857)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.275)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:29.654211,"(3.1, 4.4, 4.207142857142857)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.275)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:30.866804,"(3.1, 4.4, 4.207142857142857)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.275)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:31.932706,"(3.1, 4.4, 4.207142857142857)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.275)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:33.008735,"(3.1, 4.4, 4.207142857142857)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.275)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:34.032042,"(3.1, 4.4, 4.207142857142857)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.275)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:35.067754,"(3.1, 4.4, 4.207142857142857)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.275)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:36.113119,"(3.1, 4.4, 4.207142857142857)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.275)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:37.180956,"(3.1, 4.4, 4.207142857142857)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.275)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:38.263565,"(3.1, 4.4, 4.207142857142857)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.275)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:39.266823,"(3.1, 4.4, 4.207142857142857)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.275)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:40.396708,"(3.1, 4.4, 4.207142857142857)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.275)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:41.496404,"(3.1, 4.4, 4.207142857142857)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.275)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:42.478594,"(3.1, 4.4, 4.207142857142857)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.275)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:43.509913,"(3.1, 4.4, 4.207142857142857)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.275)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:44.649893,"(3.1, 4.4, 4.207142857142857)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.275)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:45.972608,"(3.1, 4.4, 4.207142857142857)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.275)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.635714285714286)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:47.116722,"(3.1, 4.4, 4.207142857142857)","(20.0, 46.0, 35.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.300000000000001)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.461764705882353)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:48.316259,"(3.1, 4.4, 4.207142857142857)","(20.0, 44.0, 29.0)","(5.0, 7.2, 6.5)","(4.4, 5.4, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.3625)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:49.316574,"(3.1, 4.4, 4.207142857142857)","(20.0, 44.0, 29.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.6, 4.292857142857143)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:50.361590,"(3.1, 4.4, 4.207142857142857)","(20.0, 44.0, 29.0)","(5.0, 7.2, 6.5)","(4.4, 5.5, 5.35)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.4, 4.292857142857143)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:51.502603,"(3.1, 4.4, 4.207142857142857)","(20.0, 44.0, 29.0)","(5.0, 7.2, 6.675)","(4.4, 5.5, 5.4)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.6, 4.34)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:52.512257,"(3.1, 4.4, 4.228571428571429)","(20.0, 44.0, 29.0)","(5.0, 7.2, 6.675)","(4.4, 5.5, 5.4)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.8, 4.25)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:53.592739,"(3.1, 4.4, 4.228571428571429)","(20.0, 44.0, 29.0)","(5.0, 7.2, 6.675)","(4.4, 5.6, 5.428571428571428)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.7, 4.4642857142857135)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:54.719780,"(3.1, 4.4, 4.228571428571429)","(20.0, 44.0, 29.0)","(5.0, 7.2, 6.675)","(4.4, 5.6, 5.428571428571428)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.6, 4.4642857142857135)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:55.786429,"(3.1, 4.4, 4.228571428571429)","(20.0, 44.0, 29.0)","(5.0, 7.2, 6.675)","(4.4, 5.6, 5.428571428571428)","(21.0, 120.0, 82.80000000000001)","(3.6, 4.6, 4.4642857142857135)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:56.943996,"(3.1, 4.4, 4.228571428571429)","(20.0, 44.0, 29.0)","(5.0, 7.2, 6.675)","(4.4, 5.6, 5.428571428571428)","(21.0, 120.0, 96.75)","(3.6, 4.6, 4.4642857142857135)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:58.064391,"(3.1, 4.4, 4.228571428571429)","(20.0, 44.0, 29.0)","(5.0, 7.2, 6.675)","(4.4, 5.6, 5.428571428571428)","(21.0, 120.0, 96.75)","(3.6, 4.6, 4.4642857142857135)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 11:59:59.062587,"(3.1, 4.4, 4.228571428571429)","(20.0, 44.0, 29.0)","(5.0, 7.2, 6.675)","(4.4, 5.6, 5.428571428571428)","(21.0, 120.0, 96.75)","(3.6, 4.6, 4.4642857142857135)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 12:00:00.096088,"(3.1, 4.4, 4.228571428571429)","(20.0, 44.0, 29.0)","(5.0, 7.2, 6.675)","(4.4, 5.6, 5.428571428571428)","(21.0, 120.0, 96.75)","(3.6, 4.6, 4.4642857142857135)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 12:00:01.088309,"(3.1, 4.4, 4.228571428571429)","(20.0, 44.0, 29.0)","(5.0, 7.2, 6.675)","(4.4, 5.6, 5.428571428571428)","(21.0, 120.0, 96.75)","(3.6, 4.6, 4.4642857142857135)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 12:00:02.176223,"(3.1, 4.4, 4.228571428571429)","(20.0, 44.0, 29.0)","(5.0, 7.2, 6.675)","(4.4, 5.6, 5.428571428571428)","(21.0, 120.0, 96.75)","(3.6, 4.6, 4.4642857142857135)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 12:00:03.152632,"(3.1, 4.4, 4.228571428571429)","(20.0, 44.0, 29.0)","(5.0, 7.2, 6.675)","(4.4, 5.6, 5.428571428571428)","(21.0, 120.0, 96.75)","(3.6, 4.6, 4.4642857142857135)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 12:00:04.260424,"(3.1, 4.4, 4.228571428571429)","(20.0, 44.0, 29.0)","(5.0, 7.2, 6.675)","(4.4, 5.6, 5.428571428571428)","(21.0, 120.0, 96.75)","(3.6, 4.6, 4.4642857142857135)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 12:00:05.579904,"(3.1, 4.4, 4.228571428571429)","(20.0, 44.0, 29.0)","(5.0, 7.2, 6.675)","(4.4, 5.6, 5.428571428571428)","(21.0, 120.0, 96.75)","(3.6, 4.6, 4.4642857142857135)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 12:00:06.754495,"(3.1, 4.4, 4.228571428571429)","(20.0, 44.0, 29.0)","(5.0, 7.2, 6.675)","(4.4, 5.6, 5.428571428571428)","(21.0, 120.0, 96.75)","(3.6, 4.6, 4.4642857142857135)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 12:00:07.872346,"(3.1, 4.4, 4.228571428571429)","(20.0, 44.0, 29.0)","(5.0, 7.2, 6.675)","(4.4, 5.6, 5.428571428571428)","(21.0, 120.0, 96.75)","(3.6, 4.6, 4.4642857142857135)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 12:00:09.017105,"(3.1, 4.4, 4.228571428571429)","(20.0, 44.0, 29.0)","(5.0, 7.2, 6.675)","(4.4, 5.6, 5.428571428571428)","(21.0, 120.0, 96.75)","(3.6, 4.6, 4.4642857142857135)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 12:00:10.183165,"(3.1, 4.4, 4.228571428571429)","(20.0, 44.0, 29.0)","(5.0, 7.2, 6.675)","(4.4, 5.6, 5.428571428571428)","(21.0, 120.0, 96.75)","(3.6, 4.6, 4.4642857142857135)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 12:00:11.266911,"(3.1, 4.4, 4.228571428571429)","(20.0, 44.0, 29.0)","(5.0, 7.2, 6.0625)","(4.4, 5.6, 5.428571428571428)","(21.0, 120.0, 96.75)","(3.6, 4.6, 4.4642857142857135)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 12:00:12.342739,"(3.1, 4.4, 4.228571428571429)","(20.0, 44.0, 29.0)","(5.0, 7.2, 6.0625)","(4.4, 5.6, 5.428571428571428)","(21.0, 120.0, 96.75)","(3.6, 4.6, 4.4642857142857135)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 12:00:13.467843,"(3.1, 4.4, 4.228571428571429)","(20.0, 44.0, 29.0)","(5.0, 7.0, 6.726086956521739)","(4.4, 5.6, 5.428571428571428)","(21.0, 120.0, 96.75)","(3.6, 4.6, 4.4642857142857135)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 12:00:14.474343,"(3.1, 4.4, 4.228571428571429)","(20.0, 44.0, 29.0)","(5.0, 6.8, 6.276923076923077)","(4.4, 5.6, 5.428571428571428)","(21.0, 120.0, 96.75)","(3.6, 4.6, 4.4642857142857135)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 12:00:15.575095,"(3.1, 4.4, 4.228571428571429)","(20.0, 44.0, 29.0)","(5.0, 6.8, 6.276923076923077)","(4.4, 5.6, 5.428571428571428)","(21.0, 120.0, 96.75)","(3.6, 4.6, 4.4642857142857135)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 12:00:16.618075,"(3.1, 4.4, 4.228571428571429)","(20.0, 44.0, 29.0)","(5.0, 7.0, 6.105882352941176)","(4.4, 5.6, 5.428571428571428)","(21.0, 120.0, 96.75)","(3.6, 4.6, 4.4642857142857135)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
12-01-2023 12:00:17.683748,"(3.1, 4.4, 4.228571428571429)","(20.0, 44.0, 29.0)","(5.0, 7.0, 6.105882352941176)","(4.4, 5.6, 5.428571428571428)","(21.0, 110.0, 89.25)","(3.6, 4.6, 4.4642857142857135)","(9.0, 19.0, 16.75)","(14.0, 21.0, 18.2)"
