,Incentive,Captain Bond,Boomsong,Iron Will,Hamaki,Zanzibar Gem,Another Cognac,Notifies,Inequality
04-01-2023 15:59:43.114328,"(10.0, 17.0, 16.365853658536587)","(7.0, 8.6, 8.566666666666666)","(10.0, 14.0, 13.521739130434783)","(4.4, 4.8, 4.748618784530387)","(7.5, 9.6, 9.476470588235294)","(4.8, 5.2, 5.137984496124031)","(6.0, 6.2, 6.066171003717472)","(16.0, 19.5, 19.1875)","(31.0, 44.0, 42.18181818181818)"
04-01-2023 15:59:44.406726,"(10.0, 17.0, 16.365853658536587)","(7.0, 8.6, 8.566666666666666)","(10.0, 14.0, 13.38888888888889)","(4.4, 4.8, 4.748618784530387)","(7.5, 9.6, 9.476470588235294)","(4.8, 5.2, 5.149685534591195)","(6.0, 6.2, 6.066171003717472)","(16.0, 19.5, 19.166666666666668)","(31.0, 44.0, 42.18181818181818)"
04-01-2023 15:59:45.672395,"(10.0, 17.0, 16.365853658536587)","(7.0, 8.6, 8.983333333333334)","(10.0, 14.0, 13.615384615384615)","(4.4, 4.8, 4.7515625)","(7.5, 9.6, 9.508695652173913)","(4.8, 5.2, 5.154545454545454)","(6.0, 6.2, 5.916666666666667)","(16.0, 19.5, 19.178571428571427)","(31.0, 44.0, 42.46153846153846)"
04-01-2023 15:59:46.916665,"(10.0, 17.0, 16.71875)","(7.0, 9.4, 8.890909090909092)","(10.0, 14.0, 14.071428571428571)","(4.4, 4.8, 4.716216216216217)","(7.5, 9.6, 9.432)","(4.8, 5.2, 5.151219512195122)","(6.0, 6.0, 5.9259259259259265)","(16.0, 19.5, 19.071428571428573)","(31.0, 44.0, 42.5)"
04-01-2023 15:59:48.173546,"(10.0, 17.5, 17.15277777777778)","(7.0, 9.4, 8.890909090909092)","(10.0, 14.5, 14.071428571428571)","(4.4, 4.8, 4.716216216216217)","(7.5, 9.6, 9.432)","(4.8, 5.2, 5.140298507462687)","(6.0, 6.0, 5.9375)","(16.0, 19.5, 19.071428571428573)","(31.0, 44.0, 42.5)"
04-01-2023 15:59:49.363646,"(10.0, 17.5, 17.13235294117647)","(7.0, 9.4, 8.890909090909092)","(10.0, 14.5, 14.071428571428571)","(4.4, 4.8, 4.716216216216217)","(7.5, 9.6, 9.432)","(4.8, 5.2, 5.15)","(6.0, 6.0, 5.933333333333334)","(16.0, 19.5, 19.071428571428573)","(31.0, 44.0, 42.5)"
04-01-2023 15:59:50.545029,"(10.0, 17.5, 17.096774193548388)","(7.0, 9.4, 8.890909090909092)","(10.0, 14.5, 14.0)","(4.4, 4.7, 4.685245901639345)","(7.5, 9.6, 9.432)","(4.8, 5.2, 5.15)","(6.0, 6.0, 5.933333333333334)","(16.0, 19.5, 19.071428571428573)","(31.0, 44.0, 42.5)"
04-01-2023 15:59:51.677284,"(10.0, 17.5, 17.096774193548388)","(7.0, 9.4, 8.890909090909092)","(10.0, 14.5, 13.954545454545455)","(4.4, 4.7, 4.677611940298507)","(7.5, 9.6, 9.432)","(4.8, 5.2, 5.152287581699347)","(6.0, 6.0, 5.933333333333334)","(16.0, 19.5, 19.071428571428573)","(31.0, 44.0, 42.5)"
04-01-2023 15:59:52.864867,"(10.0, 17.5, 17.096774193548388)","(7.0, 9.4, 8.890909090909092)","(10.0, 14.5, 13.954545454545455)","(4.4, 4.7, 4.677611940298507)","(7.5, 9.6, 9.432)","(4.8, 5.2, 5.152287581699347)","(6.0, 6.0, 5.933333333333334)","(16.0, 19.5, 19.071428571428573)","(31.0, 44.0, 42.5)"
04-01-2023 15:59:54.020260,"(10.0, 17.5, 17.096774193548388)","(7.0, 9.4, 8.890909090909092)","(10.0, 14.5, 14.0)","(4.4, 4.7, 4.671232876712329)","(7.5, 9.6, 9.432)","(4.8, 5.2, 5.152287581699347)","(6.0, 6.0, 5.933333333333334)","(16.0, 19.5, 19.071428571428573)","(31.0, 44.0, 42.5)"
04-01-2023 15:59:55.140483,"(10.0, 17.5, 17.096774193548388)","(7.0, 9.4, 8.890909090909092)","(10.0, 14.5, 14.1)","(4.4, 4.7, 4.671232876712329)","(7.5, 9.6, 9.432)","(4.8, 5.2, 5.152287581699347)","(6.0, 6.0, 5.923076923076923)","(16.0, 19.5, 19.05)","(31.0, 44.0, 42.5)"
04-01-2023 15:59:56.292771,"(10.0, 17.5, 17.096774193548388)","(7.0, 9.4, 8.890909090909092)","(10.0, 14.5, 13.954545454545455)","(4.4, 4.7, 4.668421052631579)","(7.5, 9.6, 9.432)","(4.8, 5.2, 5.152287581699347)","(6.0, 6.0, 5.923076923076923)","(16.0, 19.5, 19.05)","(31.0, 44.0, 42.5)"
04-01-2023 15:59:57.533845,"(10.0, 17.5, 17.096774193548388)","(7.0, 9.4, 9.25)","(10.0, 14.5, 14.0)","(4.4, 4.7, 4.666871165644172)","(7.5, 9.6, 9.432)","(4.8, 5.2, 5.154375)","(6.0, 6.0, 5.923076923076923)","(16.0, 19.5, 19.05)","(31.0, 44.0, 42.5)"
04-01-2023 15:59:58.782715,"(10.0, 17.5, 17.096774193548388)","(7.0, 9.4, 9.25)","(10.0, 14.5, 14.0)","(4.4, 4.7, 4.664497041420118)","(7.5, 9.6, 9.38)","(4.8, 5.2, 5.154375)","(6.0, 6.0, 5.923076923076923)","(16.0, 19.5, 19.05)","(31.0, 44.0, 42.5)"
04-01-2023 16:00:00.116701,"(10.0, 17.5, 16.979166666666668)","(7.0, 9.4, 9.280000000000001)","(10.0, 14.5, 14.2)","(4.4, 4.7, 4.664497041420118)","(7.5, 9.4, 9.38)","(4.8, 5.2, 5.053658536585366)","(6.0, 6.0, 5.923076923076923)","(16.0, 19.5, 19.0625)","(31.0, 44.0, 42.5)"
04-01-2023 16:00:01.371352,"(10.0, 17.5, 16.979166666666668)","(7.0, 9.4, 9.280000000000001)","(10.0, 14.5, 14.2)","(4.4, 4.7, 4.666666666666667)","(7.5, 9.4, 9.38)","(4.8, 5.1, 5.055)","(6.0, 6.0, 5.923076923076923)","(16.0, 19.5, 19.109375)","(31.0, 44.0, 42.5)"
04-01-2023 16:00:02.571435,"(10.0, 17.5, 17.21590909090909)","(7.0, 10.0, 9.388235294117646)","(10.0, 14.5, 13.346153846153847)","(4.4, 4.7, 4.666666666666667)","(7.5, 9.4, 9.38)","(4.8, 5.1, 5.0606060606060606)","(6.0, 6.0, 5.923076923076923)","(16.0, 19.5, 19.109375)","(31.0, 44.0, 42.5)"
04-01-2023 16:00:03.792916,"(10.0, 17.5, 17.21590909090909)","(7.0, 10.0, 9.388235294117646)","(10.0, 14.5, 13.346153846153847)","(4.4, 4.7, 4.667032967032967)","(7.5, 9.4, 9.38)","(4.8, 5.1, 5.035)","(6.0, 6.0, 5.923076923076923)","(16.0, 19.5, 19.109375)","(31.0, 44.0, 42.5)"
04-01-2023 16:00:05.039244,"(10.0, 17.5, 17.21590909090909)","(7.0, 10.0, 9.388235294117646)","(10.0, 14.5, 13.346153846153847)","(4.4, 4.7, 4.6782051282051285)","(7.5, 9.4, 9.38)","(4.8, 5.1, 5.0162790697674415)","(6.0, 6.0, 5.923076923076923)","(16.0, 19.5, 19.037037037037038)","(31.0, 44.0, 42.8)"
04-01-2023 16:00:06.292654,"(10.0, 17.5, 17.21590909090909)","(7.0, 10.0, 9.388235294117646)","(10.0, 14.5, 13.346153846153847)","(4.4, 4.7, 4.6782051282051285)","(7.5, 9.4, 9.38)","(4.8, 5.2, 5.015555555555555)","(6.0, 6.0, 5.923076923076923)","(16.0, 19.5, 19.037037037037038)","(31.0, 44.0, 42.8)"
04-01-2023 16:00:07.525899,"(10.0, 17.5, 17.21590909090909)","(7.0, 10.0, 9.388235294117646)","(10.0, 14.5, 13.346153846153847)","(4.4, 4.7, 4.6782051282051285)","(7.5, 9.4, 9.38)","(4.8, 5.2, 5.015555555555555)","(6.0, 6.0, 5.923076923076923)","(16.0, 19.5, 19.037037037037038)","(31.0, 44.0, 42.8)"
04-01-2023 16:00:08.681069,"(10.0, 17.5, 17.21590909090909)","(7.0, 10.0, 9.388235294117646)","(10.0, 14.5, 13.195652173913043)","(4.4, 4.7, 4.6768707482993195)","(7.5, 9.4, 9.38)","(4.8, 5.2, 5.083644859813084)","(6.0, 6.0, 5.923076923076923)","(16.0, 19.5, 19.321428571428573)","(31.0, 44.0, 42.0)"
04-01-2023 16:00:09.894796,"(10.0, 17.5, 17.21590909090909)","(7.0, 10.0, 8.989473684210527)","(10.0, 14.5, 13.375)","(4.4, 4.7, 4.6768707482993195)","(7.5, 9.4, 9.38)","(4.8, 5.2, 5.085253456221198)","(6.0, 6.0, 5.933333333333334)","(16.0, 19.5, 19.316901408450704)","(31.0, 44.0, 41.333333333333336)"
04-01-2023 16:00:11.046471,"(10.0, 17.5, 17.21590909090909)","(7.0, 9.8, 9.299999999999999)","(10.0, 14.5, 13.375)","(4.4, 4.7, 4.6768707482993195)","(7.5, 9.4, 9.38)","(4.8, 5.2, 5.085253456221198)","(6.0, 6.0, 5.933333333333334)","(16.0, 19.5, 19.316901408450704)","(31.0, 44.0, 41.333333333333336)"
04-01-2023 16:00:12.227358,"(10.0, 17.5, 17.21590909090909)","(7.0, 9.8, 9.35)","(10.0, 14.5, 13.375)","(4.4, 4.7, 4.6768707482993195)","(7.5, 9.4, 9.38)","(4.8, 5.2, 5.085253456221198)","(6.0, 6.0, 5.933333333333334)","(16.0, 19.5, 19.316901408450704)","(31.0, 44.0, 41.333333333333336)"
04-01-2023 16:00:13.355934,"(10.0, 17.5, 17.21590909090909)","(7.0, 9.8, 9.200000000000001)","(10.0, 14.5, 13.375)","(4.4, 4.7, 4.6768707482993195)","(7.5, 9.4, 9.38)","(4.8, 5.2, 5.101)","(6.0, 6.0, 5.933333333333334)","(16.0, 19.5, 19.25409836065574)","(31.0, 44.0, 41.333333333333336)"
04-01-2023 16:00:14.462238,"(10.0, 17.5, 17.21590909090909)","(7.0, 9.8, 9.200000000000001)","(10.0, 14.5, 13.441176470588236)","(4.4, 4.7, 4.686923076923077)","(7.5, 9.4, 9.38)","(4.8, 5.2, 5.101)","(6.0, 6.0, 5.933333333333334)","(16.0, 19.5, 19.258064516129032)","(31.0, 44.0, 41.81818181818182)"
04-01-2023 16:00:15.573551,"(10.0, 17.5, 17.21590909090909)","(7.0, 9.8, 9.200000000000001)","(10.0, 14.5, 13.441176470588236)","(4.4, 4.7, 4.686923076923077)","(7.5, 9.4, 9.38)","(4.8, 5.2, 5.0285714285714285)","(6.0, 6.0, 5.933333333333334)","(16.0, 19.5, 19.258064516129032)","(31.0, 44.0, 41.81818181818182)"
04-01-2023 16:00:16.817227,"(10.0, 17.5, 17.21590909090909)","(7.0, 9.8, 9.200000000000001)","(10.0, 14.5, 13.441176470588236)","(4.4, 4.7, 4.686923076923077)","(7.5, 9.4, 9.38)","(4.8, 5.2, 5.030769230769231)","(6.0, 6.0, 5.933333333333334)","(16.0, 19.5, 19.258064516129032)","(31.0, 44.0, 42.94117647058823)"
04-01-2023 16:00:18.145325,"(10.0, 17.5, 17.13235294117647)","(7.0, 9.8, 9.200000000000001)","(10.0, 14.5, 13.441176470588236)","(4.4, 4.7, 4.686923076923077)","(7.5, 9.4, 9.38)","(4.8, 5.2, 5.030769230769231)","(6.0, 6.0, 5.933333333333334)","(16.0, 19.5, 19.258064516129032)","(31.0, 44.0, 41.6)"
04-01-2023 16:00:19.345233,"(10.0, 17.5, 17.13235294117647)","(7.0, 9.8, 9.200000000000001)","(10.0, 14.5, 13.441176470588236)","(4.4, 4.7, 4.686923076923077)","(7.5, 9.4, 9.38)","(4.8, 5.2, 5.030769230769231)","(6.0, 6.0, 5.933333333333334)","(16.0, 19.5, 19.258064516129032)","(31.0, 44.0, 41.6)"
04-01-2023 16:00:20.502743,"(10.0, 17.5, 17.13235294117647)","(7.0, 9.8, 9.200000000000001)","(10.0, 14.5, 13.441176470588236)","(4.4, 4.7, 4.686923076923077)","(7.5, 9.4, 9.38)","(4.8, 5.2, 5.030769230769231)","(6.0, 6.0, 5.933333333333334)","(16.0, 19.5, 19.258064516129032)","(31.0, 44.0, 41.6)"
04-01-2023 16:00:21.822878,"(10.0, 17.5, 17.13235294117647)","(7.0, 9.8, 9.200000000000001)","(10.0, 14.5, 13.576923076923077)","(4.4, 4.7, 4.6933884297520665)","(7.5, 9.4, 9.38)","(4.8, 5.2, 5.041379310344827)","(6.0, 6.0, 5.933333333333334)","(16.0, 19.5, 19.236842105263158)","(31.0, 44.0, 41.6)"
04-01-2023 16:00:23.156812,"(10.0, 17.5, 17.13235294117647)","(7.0, 9.8, 9.757142857142858)","(10.0, 14.5, 13.441176470588236)","(4.4, 4.7, 4.6300531914893615)","(7.5, 9.4, 8.625925925925925)","(4.8, 5.2, 5.005911330049261)","(6.0, 6.0, 5.920224719101124)","(16.0, 19.5, 18.75)","(31.0, 44.0, 39.7037037037037)"
04-01-2023 16:00:24.521911,"(10.0, 17.5, 17.0)","(7.0, 9.8, 9.74)","(10.0, 14.5, 13.725806451612904)","(4.4, 4.7, 4.633417721518987)","(7.5, 9.2, 8.823668639053254)","(4.8, 5.1, 5.005911330049261)","(6.0, 6.2, 5.920224719101124)","(16.0, 19.0, 18.761363636363637)","(31.0, 40.0, 39.733333333333334)"
04-01-2023 16:00:25.832494,"(10.0, 17.5, 17.0)","(7.0, 9.8, 9.74)","(10.0, 14.5, 13.725806451612904)","(4.4, 4.7, 4.750746268656717)","(7.5, 9.2, 8.823668639053254)","(4.8, 5.1, 5.005911330049261)","(6.0, 6.2, 5.920224719101124)","(16.0, 19.0, 18.73076923076923)","(31.0, 40.0, 39.733333333333334)"
04-01-2023 16:00:27.020932,"(10.0, 17.5, 17.0)","(7.0, 9.8, 9.74)","(10.0, 14.5, 13.725806451612904)","(4.4, 4.8, 4.745588235294118)","(7.5, 9.2, 8.823668639053254)","(4.8, 5.1, 4.97768115942029)","(6.0, 6.2, 5.920224719101124)","(16.0, 19.0, 18.67105263157895)","(31.0, 40.0, 39.793103448275865)"
04-01-2023 16:00:28.262739,"(10.0, 17.5, 17.0)","(7.0, 10.0, 9.653333333333332)","(10.0, 14.5, 13.725806451612904)","(4.4, 4.8, 4.745588235294118)","(7.5, 9.2, 8.823668639053254)","(4.8, 5.1, 4.987581699346405)","(6.0, 6.2, 5.920224719101124)","(16.0, 19.0, 18.842105263157894)","(31.0, 40.0, 39.793103448275865)"
04-01-2023 16:00:29.486632,"(10.0, 17.5, 17.0)","(7.0, 10.0, 9.653333333333332)","(10.0, 14.5, 13.725806451612904)","(4.4, 4.8, 4.745985401459854)","(7.5, 9.2, 8.830232558139535)","(4.8, 5.0, 4.987581699346405)","(6.0, 6.2, 5.920224719101124)","(16.0, 19.0, 18.842105263157894)","(31.0, 40.0, 39.793103448275865)"
04-01-2023 16:00:30.737307,"(10.0, 17.5, 17.0)","(7.0, 10.0, 9.653333333333332)","(10.0, 14.5, 13.68918918918919)","(4.4, 4.8, 4.7776)","(7.5, 9.2, 8.830232558139535)","(4.8, 5.0, 4.994074074074074)","(6.0, 6.2, 5.920224719101124)","(16.0, 19.0, 18.842105263157894)","(31.0, 40.0, 42.72727272727273)"
04-01-2023 16:00:31.966673,"(10.0, 17.5, 17.028301886792452)","(7.0, 10.0, 9.653333333333332)","(10.0, 14.5, 13.68918918918919)","(4.4, 4.8, 4.771649484536082)","(7.5, 9.2, 9.395918367346939)","(4.8, 5.0, 4.993650793650794)","(6.0, 6.2, 5.913793103448276)","(16.0, 19.0, 18.842105263157894)","(31.0, 48.0, 42.69565217391305)"
04-01-2023 16:00:33.129686,"(10.0, 17.5, 17.028301886792452)","(7.0, 10.0, 9.653333333333332)","(10.0, 14.5, 13.68918918918919)","(4.4, 4.9, 4.771649484536082)","(7.5, 9.4, 9.492537313432836)","(4.8, 5.0, 4.994701986754967)","(6.0, 6.2, 5.913793103448276)","(16.0, 19.0, 18.842105263157894)","(31.0, 48.0, 42.68571428571428)"
04-01-2023 16:00:34.252463,"(10.0, 17.5, 17.028301886792452)","(7.0, 10.0, 9.653333333333332)","(10.0, 14.5, 13.68918918918919)","(4.4, 4.9, 4.771649484536082)","(7.5, 9.6, 9.492537313432836)","(4.8, 5.0, 4.994701986754967)","(6.0, 6.2, 5.913793103448276)","(16.0, 19.0, 18.892857142857142)","(31.0, 48.0, 42.68571428571428)"
04-01-2023 16:00:35.364208,"(10.0, 17.0, 16.702898550724637)","(7.0, 10.0, 9.653333333333332)","(10.0, 14.0, 13.538461538461538)","(4.4, 4.9, 4.767336683417086)","(7.5, 9.6, 9.492537313432836)","(4.8, 5.0, 4.986144578313253)","(6.0, 6.2, 5.913333333333334)","(16.0, 19.0, 19.137614678899084)","(31.0, 48.0, 42.68571428571428)"
04-01-2023 16:00:36.521319,"(10.0, 17.0, 16.702898550724637)","(7.0, 10.0, 9.653333333333332)","(10.0, 14.0, 13.538461538461538)","(4.4, 4.9, 4.635106382978723)","(7.5, 9.6, 9.551219512195122)","(4.8, 5.0, 4.925)","(6.0, 6.2, 5.913793103448276)","(16.0, 19.5, 19.137614678899084)","(31.0, 48.0, 42.68571428571428)"
04-01-2023 16:00:37.704337,"(10.0, 17.0, 16.702898550724637)","(7.0, 10.0, 9.653333333333332)","(10.0, 14.0, 13.538461538461538)","(4.4, 4.9, 4.723404255319149)","(7.5, 9.6, 9.563157894736841)","(4.8, 5.0, 4.957894736842105)","(6.0, 6.2, 5.913793103448276)","(16.0, 19.5, 19.136363636363637)","(31.0, 48.0, 42.68571428571428)"
04-01-2023 16:00:38.836396,"(10.0, 17.0, 16.702898550724637)","(7.0, 10.0, 9.653333333333332)","(10.0, 14.0, 13.538461538461538)","(4.4, 4.9, 4.758119658119658)","(7.5, 9.6, 9.563157894736841)","(4.8, 5.0, 4.889108910891089)","(6.0, 6.2, 5.913793103448276)","(16.0, 19.5, 19.136363636363637)","(31.0, 48.0, 42.68571428571428)"
04-01-2023 16:00:40.034422,"(10.0, 17.0, 16.702898550724637)","(7.0, 10.0, 9.653333333333332)","(10.0, 14.0, 13.538461538461538)","(4.4, 4.9, 4.7703125)","(7.5, 9.6, 9.55)","(4.8, 5.0, 4.894736842105263)","(6.0, 6.2, 5.913793103448276)","(16.0, 19.5, 19.136363636363637)","(31.0, 48.0, 42.68571428571428)"
04-01-2023 16:00:41.279874,"(10.0, 17.0, 16.702898550724637)","(7.0, 10.0, 9.78918918918919)","(10.0, 14.0, 13.538461538461538)","(4.4, 4.9, 4.7703125)","(7.5, 9.6, 9.55)","(4.8, 5.0, 4.900990099009901)","(6.0, 6.2, 5.913793103448276)","(16.0, 19.5, 19.136363636363637)","(31.0, 48.0, 42.68571428571428)"
04-01-2023 16:00:42.615251,"(10.0, 17.0, 16.872093023255815)","(7.0, 10.0, 9.78918918918919)","(10.0, 14.0, 13.625)","(4.4, 4.9, 4.7703125)","(7.5, 9.6, 9.55)","(4.8, 5.0, 4.900990099009901)","(6.0, 6.2, 5.913793103448276)","(16.0, 19.5, 19.136363636363637)","(31.0, 48.0, 42.68571428571428)"
04-01-2023 16:00:43.873247,"(10.0, 17.0, 16.872093023255815)","(7.0, 10.0, 9.78918918918919)","(10.0, 14.0, 13.625)","(4.4, 4.9, 4.7703125)","(7.5, 9.6, 9.564705882352941)","(4.8, 5.0, 4.900990099009901)","(6.0, 6.2, 5.907058823529412)","(16.0, 19.5, 19.136363636363637)","(31.0, 48.0, 42.68571428571428)"
04-01-2023 16:00:45.138634,"(10.0, 17.0, 16.872093023255815)","(7.0, 10.0, 9.78918918918919)","(10.0, 14.0, 13.625)","(4.4, 4.9, 4.7703125)","(7.5, 9.6, 9.49655172413793)","(4.8, 5.0, 4.900990099009901)","(6.0, 6.2, 5.907058823529412)","(16.0, 19.5, 19.136363636363637)","(31.0, 48.0, 42.68571428571428)"
04-01-2023 16:00:46.350741,"(10.0, 17.0, 16.872093023255815)","(7.0, 10.0, 9.78918918918919)","(10.0, 14.0, 13.625)","(4.4, 4.9, 4.7703125)","(7.5, 9.6, 9.49655172413793)","(4.8, 5.0, 4.900990099009901)","(6.0, 6.2, 5.907058823529412)","(16.0, 19.5, 19.136363636363637)","(31.0, 48.0, 42.68571428571428)"
04-01-2023 16:00:47.602667,"(10.0, 17.0, 16.872093023255815)","(7.0, 10.0, 9.78918918918919)","(10.0, 14.0, 13.707317073170731)","(4.4, 4.9, 4.7703125)","(7.5, 9.6, 9.586666666666666)","(4.8, 5.0, 4.93972602739726)","(6.0, 6.2, 5.907058823529412)","(16.0, 19.5, 19.136363636363637)","(31.0, 48.0, 42.68571428571428)"
04-01-2023 16:00:48.873208,"(10.0, 17.0, 16.872093023255815)","(7.0, 10.0, 9.78918918918919)","(10.0, 14.0, 14.161290322580646)","(4.4, 4.9, 4.7703125)","(7.5, 9.6, 9.586666666666666)","(4.8, 5.0, 4.934210526315789)","(6.0, 6.2, 5.906818181818182)","(16.0, 19.5, 19.111650485436893)","(31.0, 48.0, 42.68571428571428)"
04-01-2023 16:00:50.187553,"(10.0, 17.0, 16.872093023255815)","(7.0, 10.0, 9.78918918918919)","(10.0, 14.5, 14.178571428571429)","(4.4, 4.9, 4.774242424242424)","(7.5, 9.6, 9.586666666666666)","(4.8, 5.0, 4.934210526315789)","(6.0, 6.2, 5.906818181818182)","(16.0, 19.5, 19.111650485436893)","(31.0, 48.0, 42.68571428571428)"
04-01-2023 16:00:51.313012,"(10.0, 17.0, 16.872093023255815)","(7.0, 10.0, 9.78918918918919)","(10.0, 14.5, 14.178571428571429)","(4.4, 4.9, 4.774242424242424)","(7.5, 9.6, 9.586666666666666)","(4.8, 5.0, 4.921875)","(6.0, 6.2, 5.906818181818182)","(16.0, 19.5, 19.111650485436893)","(31.0, 48.0, 42.68571428571428)"
04-01-2023 16:00:52.457125,"(10.0, 17.0, 16.872093023255815)","(7.0, 10.0, 9.78918918918919)","(10.0, 14.5, 14.32)","(4.4, 4.9, 4.754385964912281)","(7.5, 9.6, 9.586666666666666)","(4.8, 5.0, 4.921875)","(6.0, 6.2, 5.906818181818182)","(16.0, 19.5, 19.111650485436893)","(31.0, 48.0, 42.68571428571428)"
04-01-2023 16:00:53.638682,"(10.0, 17.0, 16.872093023255815)","(7.0, 10.0, 9.78918918918919)","(10.0, 14.5, 14.32)","(4.4, 4.9, 4.754385964912281)","(7.5, 9.6, 9.586666666666666)","(4.8, 5.0, 4.921875)","(6.0, 6.2, 5.906818181818182)","(16.0, 19.5, 19.111650485436893)","(31.0, 48.0, 42.68571428571428)"
04-01-2023 16:00:54.805272,"(10.0, 17.0, 16.872093023255815)","(7.0, 10.0, 9.78918918918919)","(10.0, 14.5, 14.32)","(4.4, 4.9, 4.754385964912281)","(7.5, 9.6, 9.586666666666666)","(4.8, 5.0, 4.964285714285714)","(6.0, 6.2, 5.8511999999999995)","(16.0, 19.5, 19.111650485436893)","(31.0, 48.0, 42.68571428571428)"
04-01-2023 16:00:55.972648,"(10.0, 17.0, 16.872093023255815)","(7.0, 10.0, 9.78918918918919)","(10.0, 14.5, 14.32)","(4.4, 4.9, 4.754385964912281)","(7.5, 9.6, 9.586666666666666)","(4.8, 5.0, 4.964285714285714)","(6.0, 6.2, 5.8511999999999995)","(16.0, 19.5, 19.111650485436893)","(31.0, 48.0, 42.68571428571428)"
04-01-2023 16:00:57.170649,"(10.0, 17.0, 16.872093023255815)","(7.0, 10.0, 9.78918918918919)","(10.0, 14.5, 14.32)","(4.4, 4.9, 4.754385964912281)","(7.5, 9.6, 9.586666666666666)","(4.8, 5.0, 4.964285714285714)","(6.0, 6.2, 5.8511999999999995)","(16.0, 19.5, 19.111650485436893)","(31.0, 48.0, 42.68571428571428)"
04-01-2023 16:00:58.316292,"(10.0, 17.0, 16.872093023255815)","(7.0, 10.0, 9.78918918918919)","(10.0, 14.5, 14.242857142857142)","(4.4, 4.9, 4.754385964912281)","(7.5, 9.6, 9.566666666666666)","(4.8, 5.0, 4.964285714285714)","(6.0, 6.2, 5.858181818181818)","(16.0, 19.5, 19.111650485436893)","(31.0, 48.0, 42.68571428571428)"
04-01-2023 16:00:59.514807,"(10.0, 17.0, 16.872093023255815)","(7.0, 10.0, 9.78918918918919)","(10.0, 14.5, 14.242857142857142)","(4.4, 4.9, 4.754385964912281)","(7.5, 9.6, 9.596153846153845)","(4.8, 5.0, 4.964285714285714)","(6.0, 6.2, 5.862745098039215)","(16.0, 19.5, 19.111650485436893)","(31.0, 48.0, 42.68571428571428)"
04-01-2023 16:01:00.767467,"(10.0, 17.0, 16.872093023255815)","(7.0, 10.0, 9.78918918918919)","(10.0, 14.5, 14.242857142857142)","(4.4, 4.9, 4.754385964912281)","(7.5, 9.6, 9.596153846153845)","(4.8, 5.0, 4.964285714285714)","(6.0, 6.2, 5.862745098039215)","(16.0, 19.5, 19.111650485436893)","(31.0, 48.0, 42.68571428571428)"
04-01-2023 16:01:02.017094,"(10.0, 17.0, 16.872093023255815)","(7.0, 10.0, 9.78918918918919)","(10.0, 14.5, 14.242857142857142)","(4.4, 4.9, 4.75)","(7.5, 9.6, 9.652631578947368)","(4.8, 5.0, 4.9375)","(6.0, 6.2, 5.830252100840336)","(16.0, 19.5, 19.111650485436893)","(31.0, 48.0, 42.68571428571428)"
04-01-2023 16:01:03.211202,"(10.0, 17.0, 16.872093023255815)","(7.0, 10.0, 9.78918918918919)","(10.0, 14.5, 14.242857142857142)","(4.4, 4.9, 4.75)","(7.5, 9.8, 9.65)","(4.8, 5.1, 4.936820083682009)","(6.0, 6.2, 5.830252100840336)","(16.0, 19.5, 19.16260162601626)","(31.0, 48.0, 42.68571428571428)"
04-01-2023 16:01:04.474271,"(10.0, 17.5, 17.037037037037038)","(7.0, 10.0, 9.78918918918919)","(10.0, 14.5, 14.242857142857142)","(4.4, 4.9, 4.75)","(7.5, 9.8, 9.65)","(4.8, 5.1, 4.936820083682009)","(6.0, 6.2, 5.830252100840336)","(16.0, 19.5, 19.166666666666668)","(31.0, 48.0, 42.68571428571428)"
04-01-2023 16:01:05.705215,"(10.0, 17.5, 17.037037037037038)","(7.0, 10.0, 9.78918918918919)","(10.0, 14.5, 14.242857142857142)","(4.4, 4.9, 4.75)","(7.5, 9.8, 9.65)","(4.8, 5.1, 4.936820083682009)","(6.0, 6.2, 5.830252100840336)","(16.0, 19.5, 19.166666666666668)","(31.0, 48.0, 42.68571428571428)"
04-01-2023 16:01:07.070114,"(10.0, 17.5, 17.037037037037038)","(7.0, 10.0, 9.78918918918919)","(10.0, 14.5, 14.242857142857142)","(4.4, 4.9, 4.75)","(7.5, 9.8, 9.65)","(4.8, 5.1, 4.936820083682009)","(6.0, 6.2, 5.830252100840336)","(16.0, 19.5, 19.166666666666668)","(31.0, 48.0, 42.68571428571428)"
04-01-2023 16:01:08.319332,"(10.0, 17.5, 17.037037037037038)","(7.0, 10.0, 9.78918918918919)","(10.0, 14.5, 14.242857142857142)","(4.4, 4.9, 4.75)","(7.5, 9.8, 9.65)","(4.8, 5.1, 4.936820083682009)","(6.0, 6.2, 5.830252100840336)","(16.0, 19.5, 19.166666666666668)","(31.0, 48.0, 42.68571428571428)"
04-01-2023 16:01:09.506323,"(10.0, 17.5, 17.037037037037038)","(7.0, 10.0, 9.78918918918919)","(10.0, 14.5, 14.242857142857142)","(4.4, 4.9, 4.754385964912281)","(7.5, 9.8, 9.65)","(4.8, 5.1, 4.892957746478873)","(6.0, 6.2, 5.837894736842105)","(16.0, 19.5, 19.166666666666668)","(31.0, 48.0, 42.68571428571428)"
