,Wet Socks,Mystical Zendik,Mobile Doll May,Canya Hornet,Key Bon,Judgment Fay,Explosive Stare,Mighty Rhythm
09-01-2023 15:31:23.974526,"(4.0, 5.0, 4.9523809523809526)","(7.0, 9.8, 9.688461538461539)","(16.0, 22.0, 19.666666666666668)","(3.2, 3.95, 3.83)","(21.0, 26.0, 25.482758620689655)","(91.0, 220.0, 210.0)","(3.3, 4.0, 3.814814814814815)","(7.0, 13.5, 12.973684210526315)"
09-01-2023 15:31:25.097701,"(4.0, 5.0, 4.888888888888888)","(7.0, 9.8, 9.688461538461539)","(16.0, 22.0, 19.666666666666668)","(3.2, 3.95, 3.83)","(21.0, 26.0, 25.482758620689655)","(91.0, 250.0, 220.0)","(3.3, 4.0, 3.814814814814815)","(7.0, 13.5, 12.879310344827587)"
09-01-2023 15:31:26.374094,"(4.0, 5.0, 4.928571428571429)","(7.0, 9.8, 9.688461538461539)","(16.0, 22.0, 19.666666666666668)","(3.2, 3.95, 3.83)","(21.0, 26.0, 25.482758620689655)","(91.0, 240.0, 220.0)","(3.3, 4.0, 3.782608695652174)","(7.0, 13.5, 13.045454545454545)"
09-01-2023 15:31:27.415376,"(4.0, 5.0, 4.928571428571429)","(7.0, 9.8, 9.688461538461539)","(16.0, 22.0, 19.666666666666668)","(3.2, 3.95, 3.83)","(21.0, 26.0, 25.482758620689655)","(91.0, 240.0, 220.0)","(3.2, 4.0, 3.8076923076923075)","(7.0, 13.5, 13.045454545454545)"
09-01-2023 15:31:28.509494,"(4.0, 5.0, 4.888888888888888)","(7.0, 9.8, 9.686274509803921)","(16.0, 22.0, 19.666666666666668)","(3.2, 3.95, 3.83)","(21.0, 26.0, 25.482758620689655)","(91.0, 240.0, 220.0)","(3.2, 4.0, 3.8076923076923075)","(7.0, 13.5, 12.666666666666666)"
09-01-2023 15:31:29.588301,"(4.0, 5.0, 4.888888888888888)","(7.0, 9.8, 9.686274509803921)","(16.0, 22.0, 19.666666666666668)","(3.2, 3.95, 3.83)","(21.0, 26.0, 25.482758620689655)","(91.0, 240.0, 220.0)","(3.2, 4.0, 3.772727272727273)","(7.0, 13.5, 12.666666666666666)"
09-01-2023 15:31:30.667818,"(4.0, 5.0, 4.928571428571429)","(7.0, 9.8, 9.686274509803921)","(16.0, 22.0, 19.666666666666668)","(3.2, 3.95, 3.83)","(21.0, 26.0, 25.482758620689655)","(91.0, 240.0, 220.0)","(3.2, 4.0, 3.772727272727273)","(7.0, 13.5, 12.25)"
09-01-2023 15:31:31.820085,"(4.0, 5.0, 4.888888888888888)","(7.0, 9.8, 9.688461538461539)","(16.0, 22.0, 20.6)","(3.2, 3.95, 3.83)","(21.0, 26.0, 25.482758620689655)","(91.0, 240.0, 220.0)","(3.2, 4.0, 3.772727272727273)","(7.0, 13.5, 12.973684210526315)"
09-01-2023 15:31:32.927929,"(4.0, 5.0, 4.888888888888888)","(7.0, 9.8, 9.688461538461539)","(16.0, 22.0, 20.6)","(3.2, 3.95, 3.828125)","(21.0, 26.0, 25.482758620689655)","(91.0, 240.0, 220.0)","(3.2, 4.0, 3.772727272727273)","(7.0, 13.5, 12.833333333333334)"
09-01-2023 15:31:33.980575,"(4.0, 5.0, 4.928571428571429)","(7.0, 9.8, 9.688461538461539)","(16.0, 22.0, 20.6)","(3.2, 3.85, 3.814516129032258)","(21.0, 26.0, 25.473684210526315)","(91.0, 240.0, 215.0)","(3.2, 4.0, 3.8333333333333335)","(7.0, 13.5, 12.666666666666666)"
09-01-2023 15:31:35.019323,"(4.0, 5.0, 4.909090909090909)","(7.0, 9.8, 9.679166666666667)","(16.0, 22.0, 20.333333333333332)","(3.2, 3.85, 3.814516129032258)","(21.0, 26.0, 25.473684210526315)","(91.0, 230.0, 215.0)","(3.2, 4.0, 3.838709677419355)","(7.0, 13.5, 12.666666666666666)"
09-01-2023 15:31:36.309833,"(4.0, 5.0, 4.9375)","(7.0, 9.8, 9.618181818181817)","(16.0, 22.0, 20.295454545454547)","(3.2, 3.85, 3.817307692307692)","(21.0, 26.0, 25.508196721311474)","(91.0, 230.0, 215.0)","(3.2, 4.0, 3.857142857142857)","(7.0, 13.5, 12.666666666666666)"
09-01-2023 15:31:37.467394,"(4.0, 5.0, 4.9375)","(7.0, 9.8, 9.618181818181817)","(16.0, 22.0, 20.295454545454547)","(3.2, 3.85, 3.817307692307692)","(21.0, 26.0, 25.508196721311474)","(91.0, 230.0, 215.0)","(3.2, 4.0, 3.870967741935484)","(7.0, 13.5, 12.973684210526315)"
09-01-2023 15:31:38.584215,"(4.0, 5.1, 5.02)","(7.0, 9.8, 9.133333333333335)","(16.0, 22.0, 20.295454545454547)","(3.2, 3.85, 3.817307692307692)","(21.0, 26.0, 25.508196721311474)","(91.0, 230.0, 215.0)","(3.2, 4.0, 3.870967741935484)","(7.0, 13.5, 12.973684210526315)"
09-01-2023 15:31:39.706262,"(4.0, 5.1, 4.973684210526316)","(7.0, 9.8, 9.157142857142858)","(16.0, 22.0, 20.295454545454547)","(3.2, 3.85, 3.817307692307692)","(21.0, 26.0, 25.508196721311474)","(91.0, 230.0, 215.0)","(3.2, 4.0, 3.870967741935484)","(7.0, 13.5, 12.973684210526315)"
09-01-2023 15:31:40.787272,"(4.0, 5.1, 4.973684210526316)","(7.0, 9.8, 9.157142857142858)","(16.0, 22.0, 20.295454545454547)","(3.2, 3.85, 3.817307692307692)","(21.0, 26.0, 25.516666666666666)","(91.0, 230.0, 215.0)","(3.2, 4.0, 3.870967741935484)","(7.0, 13.5, 12.857142857142858)"
09-01-2023 15:31:42.026767,"(4.0, 5.1, 4.973684210526316)","(7.0, 9.8, 9.26)","(16.0, 21.0, 20.75)","(3.2, 3.85, 3.6785714285714284)","(21.0, 26.0, 25.431372549019606)","(91.0, 230.0, 220.0)","(3.2, 4.0, 3.870967741935484)","(7.0, 13.5, 12.857142857142858)"
09-01-2023 15:31:43.256938,"(4.0, 5.1, 4.973684210526316)","(7.0, 9.8, 9.05)","(16.0, 21.0, 20.4375)","(3.3, 3.85, 3.7)","(20.0, 26.0, 25.431372549019606)","(91.0, 240.0, 220.0)","(3.2, 4.0, 3.870967741935484)","(7.5, 13.5, 12.9375)"
09-01-2023 15:31:44.551448,"(4.0, 5.1, 4.8999999999999995)","(7.0, 9.8, 9.05)","(16.0, 21.0, 20.4375)","(3.3, 3.85, 3.70625)","(20.0, 26.0, 25.423076923076923)","(91.0, 240.0, 220.0)","(3.2, 4.0, 3.888888888888889)","(7.5, 13.5, 13.178571428571429)"
09-01-2023 15:31:45.670010,"(4.0, 5.1, 4.870588235294117)","(7.0, 9.8, 9.141463414634147)","(16.0, 21.0, 20.175)","(3.3, 3.85, 3.70625)","(20.0, 26.0, 25.423076923076923)","(91.0, 240.0, 232.5)","(3.2, 4.0, 3.888888888888889)","(7.5, 13.5, 12.423076923076923)"
09-01-2023 15:31:46.784214,"(4.0, 5.1, 4.922727272727273)","(7.0, 9.8, 9.141463414634147)","(16.0, 21.0, 20.083333333333332)","(3.3, 3.85, 3.70625)","(20.0, 26.0, 25.423076923076923)","(91.0, 240.0, 220.0)","(3.2, 4.0, 3.888888888888889)","(7.5, 13.5, 12.625)"
09-01-2023 15:31:47.868010,"(4.0, 5.1, 4.922727272727273)","(7.0, 9.8, 9.141463414634147)","(16.0, 21.0, 20.083333333333332)","(3.3, 3.85, 3.70625)","(20.0, 26.0, 25.423076923076923)","(91.0, 240.0, 232.5)","(3.2, 4.0, 3.888888888888889)","(7.5, 13.5, 13.2)"
09-01-2023 15:31:48.915779,"(4.0, 5.1, 4.870588235294117)","(7.0, 9.8, 9.141463414634147)","(16.0, 21.0, 20.083333333333332)","(3.3, 3.85, 3.70625)","(20.0, 26.0, 25.4)","(91.0, 240.0, 232.5)","(3.2, 4.0, 3.8974358974358974)","(7.5, 13.5, 13.09090909090909)"
09-01-2023 15:31:49.987127,"(4.0, 5.1, 4.883333333333333)","(7.0, 9.8, 9.141463414634147)","(16.0, 21.0, 20.083333333333332)","(3.3, 3.85, 3.70625)","(20.0, 26.0, 25.4)","(91.0, 240.0, 232.5)","(3.2, 4.0, 3.8974358974358974)","(7.5, 13.5, 13.1)"
09-01-2023 15:31:51.116548,"(4.0, 5.1, 4.955555555555556)","(7.0, 9.8, 9.221428571428572)","(16.0, 21.0, 20.083333333333332)","(3.3, 3.85, 3.6913793103448276)","(20.0, 26.0, 25.4)","(91.0, 240.0, 220.0)","(3.2, 4.0, 3.8974358974358974)","(7.5, 13.5, 13.1)"
09-01-2023 15:31:52.227034,"(4.0, 5.1, 4.99090909090909)","(7.0, 9.8, 9.221428571428572)","(16.0, 21.0, 20.083333333333332)","(3.3, 3.85, 3.70625)","(20.0, 26.0, 25.4)","(101.0, 240.0, 232.5)","(3.2, 4.0, 3.8974358974358974)","(7.5, 13.5, 12.9)"
09-01-2023 15:31:53.300433,"(4.0, 5.1, 4.955555555555556)","(7.0, 9.6, 9.257142857142856)","(16.0, 21.0, 20.083333333333332)","(3.3, 3.85, 3.70625)","(20.0, 26.0, 25.4)","(101.0, 240.0, 232.5)","(3.2, 4.0, 3.8974358974358974)","(7.5, 13.5, 13.3125)"
09-01-2023 15:31:54.463371,"(4.0, 5.1, 4.955555555555556)","(7.0, 9.6, 9.25)","(16.0, 21.0, 20.025)","(3.3, 3.85, 3.6913793103448276)","(20.0, 26.0, 25.4)","(101.0, 240.0, 220.0)","(3.2, 4.0, 3.8974358974358974)","(7.5, 13.5, 13.323529411764707)"
09-01-2023 15:31:55.564770,"(4.0, 5.1, 5.033333333333333)","(7.0, 9.6, 9.333333333333334)","(16.0, 21.0, 20.025)","(3.2, 3.85, 3.6913793103448276)","(20.0, 26.0, 25.4)","(91.0, 240.0, 232.5)","(3.2, 4.0, 3.8974358974358974)","(7.5, 13.5, 13.26923076923077)"
09-01-2023 15:31:56.643408,"(4.0, 5.1, 4.982608695652174)","(7.0, 9.6, 9.28695652173913)","(16.0, 21.0, 20.025)","(3.2, 3.85, 3.6857142857142855)","(20.0, 26.0, 25.4)","(91.0, 240.0, 232.5)","(3.2, 4.0, 3.8974358974358974)","(7.5, 13.5, 13.26923076923077)"
09-01-2023 15:31:57.767648,"(4.0, 5.1, 4.99090909090909)","(7.0, 9.6, 9.28695652173913)","(16.0, 21.0, 20.025)","(3.2, 3.85, 3.6857142857142855)","(20.0, 26.0, 25.4)","(91.0, 240.0, 232.5)","(3.2, 4.0, 3.909090909090909)","(7.5, 13.5, 13.323529411764707)"
09-01-2023 15:31:58.791803,"(4.0, 5.1, 4.955555555555556)","(7.0, 9.6, 9.28695652173913)","(16.0, 21.0, 20.025)","(3.2, 3.85, 3.6857142857142855)","(20.0, 26.0, 25.4)","(91.0, 240.0, 232.5)","(3.2, 4.0, 3.909090909090909)","(7.5, 13.5, 13.26923076923077)"
09-01-2023 15:31:59.810260,"(4.0, 5.1, 4.955555555555556)","(7.0, 9.6, 9.28695652173913)","(16.0, 21.0, 20.025)","(3.2, 3.85, 3.6857142857142855)","(20.0, 26.0, 25.4)","(91.0, 240.0, 230.0)","(3.2, 4.0, 3.909090909090909)","(7.5, 13.5, 13.26923076923077)"
09-01-2023 15:32:00.932651,"(4.0, 5.1, 4.955555555555556)","(7.0, 9.6, 9.28695652173913)","(16.0, 21.0, 20.025)","(3.2, 3.85, 3.6857142857142855)","(20.0, 26.0, 25.4)","(91.0, 240.0, 230.0)","(3.2, 4.0, 3.909090909090909)","(7.5, 13.5, 13.26923076923077)"
09-01-2023 15:32:02.113068,"(4.0, 5.1, 4.955555555555556)","(7.0, 9.6, 9.28695652173913)","(16.0, 21.0, 19.607142857142858)","(3.2, 3.85, 3.6857142857142855)","(20.0, 26.0, 25.4)","(91.0, 240.0, 230.0)","(3.2, 4.0, 3.909090909090909)","(7.5, 13.5, 12.75)"
09-01-2023 15:32:03.235820,"(4.0, 5.1, 4.955555555555556)","(7.0, 9.6, 9.230769230769232)","(16.0, 21.0, 19.607142857142858)","(3.2, 3.85, 3.66)","(20.0, 26.0, 25.4)","(91.0, 240.0, 230.0)","(3.2, 4.0, 3.9215686274509802)","(7.5, 13.5, 13.34)"
09-01-2023 15:32:04.363579,"(4.0, 5.1, 4.982608695652174)","(7.0, 9.6, 9.633333333333333)","(16.0, 21.0, 19.607142857142858)","(3.2, 3.7, 3.6522727272727273)","(20.0, 26.0, 25.4)","(91.0, 240.0, 230.0)","(3.2, 4.0, 3.9347826086956523)","(7.5, 13.5, 13.318181818181818)"
09-01-2023 15:32:05.431034,"(4.0, 5.1, 4.996153846153846)","(7.0, 9.8, 9.633333333333333)","(16.0, 21.0, 19.607142857142858)","(3.2, 3.7, 3.6522727272727273)","(20.0, 26.0, 25.4)","(91.0, 240.0, 230.0)","(3.2, 4.0, 3.905263157894737)","(7.5, 13.5, 12.944444444444445)"
09-01-2023 15:32:06.555831,"(4.0, 5.1, 5.064705882352941)","(7.0, 9.8, 9.614814814814814)","(16.0, 21.0, 19.973684210526315)","(3.2, 3.7, 3.6522727272727273)","(20.0, 26.0, 25.4)","(91.0, 240.0, 230.0)","(3.2, 4.0, 3.9454545454545453)","(7.5, 13.5, 13.25)"
09-01-2023 15:32:07.829078,"(4.0, 5.1, 5.027272727272727)","(7.0, 9.8, 9.371428571428572)","(16.0, 21.0, 19.973684210526315)","(3.2, 3.7, 3.6522727272727273)","(20.0, 26.0, 25.4)","(91.0, 240.0, 230.0)","(3.2, 4.0, 3.9454545454545453)","(7.5, 13.5, 13.346153846153847)"
09-01-2023 15:32:08.985868,"(4.0, 5.1, 5.027272727272727)","(7.0, 9.8, 9.371428571428572)","(16.0, 21.0, 19.607142857142858)","(3.2, 3.7, 3.6522727272727273)","(20.0, 26.0, 25.4)","(91.0, 240.0, 230.0)","(3.2, 4.0, 3.9454545454545453)","(7.5, 13.5, 13.346153846153847)"
09-01-2023 15:32:10.234363,"(4.0, 5.1, 5.064705882352941)","(7.0, 9.8, 9.358823529411765)","(16.0, 21.0, 19.607142857142858)","(3.2, 3.7, 3.6522727272727273)","(20.0, 26.0, 25.4)","(91.0, 240.0, 230.0)","(3.2, 4.0, 3.9454545454545453)","(7.5, 13.5, 13.346153846153847)"
09-01-2023 15:32:11.420424,"(4.0, 5.1, 5.064705882352941)","(7.0, 9.8, 9.358823529411765)","(16.0, 21.0, 19.607142857142858)","(3.2, 3.7, 3.6522727272727273)","(20.0, 26.0, 25.4)","(91.0, 240.0, 230.0)","(3.2, 4.0, 3.9454545454545453)","(7.5, 13.5, 13.346153846153847)"
09-01-2023 15:32:12.545866,"(4.0, 5.1, 5.027272727272727)","(7.0, 9.8, 9.383333333333333)","(16.0, 21.0, 19.607142857142858)","(3.2, 3.7, 3.6522727272727273)","(20.0, 26.0, 25.4)","(91.0, 240.0, 220.0)","(3.2, 4.0, 3.9454545454545453)","(7.5, 13.5, 13.346153846153847)"
09-01-2023 15:32:13.710252,"(4.0, 5.1, 5.064705882352941)","(7.0, 9.8, 9.394594594594594)","(16.0, 21.0, 19.666666666666668)","(3.2, 3.7, 3.6522727272727273)","(20.0, 26.0, 25.5)","(91.0, 240.0, 230.0)","(3.2, 4.0, 3.9454545454545453)","(8.0, 13.5, 13.346153846153847)"
09-01-2023 15:32:14.852552,"(4.0, 5.1, 5.064705882352941)","(7.0, 9.8, 9.394594594594594)","(16.0, 21.0, 19.666666666666668)","(3.2, 3.7, 3.6522727272727273)","(20.0, 26.0, 25.491525423728813)","(91.0, 240.0, 230.0)","(3.2, 4.0, 3.9454545454545453)","(8.0, 13.5, 13.346153846153847)"
09-01-2023 15:32:15.991268,"(4.0, 5.1, 5.027272727272727)","(7.0, 9.8, 9.394594594594594)","(16.0, 21.0, 19.607142857142858)","(3.2, 3.7, 3.6522727272727273)","(20.0, 26.0, 25.491525423728813)","(91.0, 240.0, 220.0)","(3.2, 4.0, 3.9454545454545453)","(8.0, 13.5, 13.346153846153847)"
09-01-2023 15:32:17.178117,"(4.0, 5.1, 5.074999999999999)","(7.0, 9.8, 9.496969696969698)","(16.0, 21.0, 19.607142857142858)","(3.2, 3.7, 3.6522727272727273)","(21.0, 26.0, 25.491525423728813)","(91.0, 240.0, 230.0)","(3.2, 4.0, 3.9454545454545453)","(8.5, 13.5, 13.38888888888889)"
09-01-2023 15:32:18.350332,"(4.0, 5.1, 5.074999999999999)","(7.0, 9.8, 9.496969696969698)","(16.0, 21.0, 19.607142857142858)","(3.2, 3.7, 3.6522727272727273)","(21.0, 26.0, 25.491525423728813)","(91.0, 240.0, 230.0)","(3.2, 4.0, 3.9454545454545453)","(8.5, 13.5, 13.38888888888889)"
09-01-2023 15:32:19.566532,"(4.0, 5.1, 5.033333333333333)","(7.0, 9.8, 9.4875)","(16.0, 21.0, 19.607142857142858)","(3.2, 3.7, 3.6522727272727273)","(21.0, 26.0, 25.491525423728813)","(91.0, 240.0, 230.0)","(3.2, 4.0, 3.9454545454545453)","(8.5, 13.5, 13.3)"
09-01-2023 15:32:20.765053,"(4.0, 5.1, 5.074999999999999)","(7.0, 9.8, 9.4875)","(16.0, 21.0, 19.607142857142858)","(3.2, 3.7, 3.6522727272727273)","(21.0, 26.0, 25.491525423728813)","(91.0, 240.0, 230.0)","(3.2, 4.0, 3.9454545454545453)","(8.5, 13.5, 13.333333333333334)"
09-01-2023 15:32:21.932136,"(4.0, 5.1, 5.074999999999999)","(7.0, 9.8, 9.4875)","(16.0, 21.0, 19.607142857142858)","(3.2, 3.7, 3.6522727272727273)","(21.0, 26.0, 25.491525423728813)","(91.0, 240.0, 230.0)","(3.2, 4.0, 3.9454545454545453)","(8.5, 13.5, 13.409090909090908)"
09-01-2023 15:32:23.052891,"(4.0, 5.1, 5.033333333333333)","(7.0, 9.8, 9.4875)","(16.0, 21.0, 19.607142857142858)","(3.2, 3.7, 3.6522727272727273)","(21.0, 26.0, 25.491525423728813)","(101.0, 240.0, 230.0)","(3.3, 4.0, 3.9454545454545453)","(9.0, 13.5, 13.409090909090908)"
09-01-2023 15:32:24.160506,"(4.2, 5.1, 5.033333333333333)","(7.0, 9.8, 9.4875)","(16.0, 21.0, 20.365853658536587)","(3.2, 3.7, 3.6522727272727273)","(21.0, 26.0, 25.4)","(101.0, 240.0, 230.0)","(3.3, 4.0, 3.9454545454545453)","(9.0, 13.5, 13.333333333333334)"
09-01-2023 15:32:25.259873,"(4.2, 5.1, 5.074999999999999)","(7.0, 9.8, 9.4875)","(16.0, 21.0, 20.365853658536587)","(3.2, 3.7, 3.6522727272727273)","(21.0, 26.0, 25.4)","(101.0, 240.0, 230.0)","(3.3, 4.0, 3.9454545454545453)","(9.0, 13.5, 13.409090909090908)"
09-01-2023 15:32:26.262106,"(4.2, 5.1, 5.033333333333333)","(7.0, 9.8, 9.4875)","(16.0, 21.0, 20.365853658536587)","(3.2, 3.7, 3.6522727272727273)","(21.0, 26.0, 25.4)","(101.0, 240.0, 230.0)","(3.3, 4.0, 3.9454545454545453)","(9.0, 13.5, 13.333333333333334)"
09-01-2023 15:32:27.416029,"(4.2, 5.1, 5.074999999999999)","(7.0, 9.8, 9.4875)","(16.0, 21.0, 20.365853658536587)","(3.2, 3.7, 3.655)","(21.0, 26.0, 25.491525423728813)","(101.0, 240.0, 220.0)","(3.3, 4.0, 3.9454545454545453)","(9.0, 13.5, 13.333333333333334)"
09-01-2023 15:32:28.622404,"(4.2, 5.1, 5.074999999999999)","(7.0, 9.8, 9.4875)","(16.0, 21.0, 20.365853658536587)","(3.2, 3.7, 3.7111111111111112)","(21.0, 26.0, 25.491525423728813)","(101.0, 240.0, 230.0)","(3.3, 4.0, 3.9379310344827587)","(9.0, 13.5, 13.433333333333334)"
09-01-2023 15:32:29.796205,"(4.2, 5.1, 5.086666666666666)","(7.0, 9.8, 9.4875)","(16.0, 21.0, 20.365853658536587)","(3.2, 3.8, 3.7095238095238097)","(21.0, 26.0, 25.491525423728813)","(101.0, 240.0, 230.0)","(3.3, 4.0, 3.9296875)","(9.0, 13.5, 13.464285714285714)"
09-01-2023 15:32:30.988380,"(4.2, 5.1, 5.083333333333333)","(7.0, 9.8, 9.4875)","(16.0, 21.0, 19.7)","(3.2, 3.8, 3.7095238095238097)","(21.0, 26.0, 25.491525423728813)","(101.0, 240.0, 223.33333333333334)","(3.3, 4.0, 3.9296875)","(9.0, 13.5, 13.464285714285714)"
09-01-2023 15:32:32.124519,"(4.2, 5.1, 5.083333333333333)","(7.0, 9.8, 9.282758620689656)","(16.0, 21.0, 20.025)","(3.2, 3.8, 3.7095238095238097)","(21.0, 26.0, 25.491525423728813)","(101.0, 250.0, 220.0)","(3.3, 4.0, 3.9379310344827587)","(9.0, 13.5, 13.464285714285714)"
09-01-2023 15:32:33.737192,"(4.2, 5.1, 5.083333333333333)","(7.0, 9.8, 9.234146341463415)","(16.0, 21.0, 20.025)","(3.2, 3.8, 3.690384615384615)","(21.0, 26.0, 25.491525423728813)","(101.0, 240.0, 230.0)","(3.3, 4.0, 3.9454545454545453)","(9.0, 14.0, 13.866666666666667)"
09-01-2023 15:32:35.149855,"(4.2, 5.1, 5.083333333333333)","(7.0, 9.8, 9.26046511627907)","(16.0, 21.0, 20.365853658536587)","(3.2, 3.8, 3.690384615384615)","(21.0, 26.0, 25.4)","(101.0, 240.0, 230.0)","(3.3, 4.0, 3.9454545454545453)","(9.0, 14.0, 14.08)"
09-01-2023 15:32:36.467760,"(4.2, 5.1, 5.083333333333333)","(7.0, 9.8, 9.26046511627907)","(16.0, 21.0, 20.365853658536587)","(3.2, 3.8, 3.690384615384615)","(21.0, 26.0, 25.4)","(101.0, 240.0, 230.0)","(3.3, 4.0, 3.9379310344827587)","(9.0, 14.5, 14.08)"
09-01-2023 15:32:37.629838,"(4.2, 5.1, 4.992307692307692)","(7.0, 9.8, 9.272727272727272)","(16.0, 21.0, 20.365853658536587)","(3.2, 3.8, 3.664285714285714)","(21.0, 26.0, 25.4)","(101.0, 240.0, 230.0)","(3.3, 4.0, 3.9379310344827587)","(9.0, 14.5, 14.08)"
09-01-2023 15:32:38.819179,"(4.2, 5.1, 5.004761904761905)","(7.0, 9.8, 9.383333333333333)","(16.0, 21.0, 20.365853658536587)","(3.2, 3.8, 3.659375)","(21.0, 26.0, 25.4)","(101.0, 240.0, 220.0)","(3.3, 4.0, 3.9379310344827587)","(9.0, 14.5, 14.08)"
09-01-2023 15:32:40.077561,"(4.2, 5.1, 5.004761904761905)","(7.0, 9.8, 9.365)","(16.0, 21.0, 20.272727272727273)","(3.2, 3.8, 3.659375)","(21.0, 26.0, 25.4)","(101.0, 240.0, 230.0)","(3.3, 4.0, 3.9379310344827587)","(9.0, 14.5, 14.055555555555555)"
09-01-2023 15:32:41.332178,"(4.2, 5.1, 5.004761904761905)","(7.0, 9.8, 9.219999999999999)","(16.0, 21.0, 20.272727272727273)","(3.2, 3.8, 3.659375)","(21.0, 26.0, 25.4)","(91.0, 240.0, 220.0)","(3.3, 4.0, 3.9379310344827587)","(9.0, 14.5, 13.884615384615385)"
09-01-2023 15:32:42.484848,"(4.2, 5.1, 5.004761904761905)","(7.0, 9.8, 9.219999999999999)","(16.0, 21.0, 20.272727272727273)","(3.2, 3.8, 3.659375)","(21.0, 26.0, 25.4)","(91.0, 240.0, 230.0)","(3.3, 4.0, 3.9379310344827587)","(9.0, 14.5, 13.884615384615385)"
09-01-2023 15:32:43.641473,"(4.2, 5.1, 5.004761904761905)","(7.0, 9.8, 9.219999999999999)","(16.0, 21.0, 20.302325581395348)","(3.2, 3.8, 3.659375)","(21.0, 26.0, 25.4)","(91.0, 240.0, 220.0)","(3.3, 4.0, 3.9379310344827587)","(9.0, 14.5, 14.055555555555555)"
09-01-2023 15:32:44.799739,"(4.2, 5.1, 5.004761904761905)","(7.0, 9.8, 9.219999999999999)","(16.0, 21.0, 20.302325581395348)","(3.2, 3.8, 3.659375)","(21.0, 26.0, 25.4)","(91.0, 240.0, 230.0)","(3.3, 4.0, 3.9379310344827587)","(9.0, 14.5, 14.119047619047619)"
09-01-2023 15:32:46.019717,"(4.2, 5.1, 5.004761904761905)","(7.0, 9.8, 9.219999999999999)","(16.0, 21.0, 20.272727272727273)","(3.2, 3.8, 3.6695652173913045)","(21.0, 26.0, 25.4)","(91.0, 240.0, 223.33333333333334)","(3.3, 4.0, 3.9379310344827587)","(9.0, 14.5, 14.119047619047619)"
09-01-2023 15:32:47.241856,"(4.2, 5.1, 5.004761904761905)","(7.0, 9.6, 9.226666666666667)","(16.0, 21.0, 20.272727272727273)","(3.2, 3.8, 3.653658536585366)","(21.0, 26.0, 25.4)","(91.0, 250.0, 220.0)","(3.3, 4.0, 3.9379310344827587)","(9.0, 14.5, 14.119047619047619)"
09-01-2023 15:32:48.468320,"(4.2, 5.1, 5.0375)","(7.0, 9.6, 9.226666666666667)","(16.0, 21.0, 19.8)","(3.2, 3.8, 3.6676470588235293)","(21.0, 26.0, 25.4)","(91.0, 240.0, 220.0)","(3.3, 4.0, 3.930769230769231)","(9.0, 14.5, 14.119047619047619)"
09-01-2023 15:32:49.600175,"(4.2, 5.1, 5.0375)","(7.0, 9.6, 9.226666666666667)","(16.0, 21.0, 19.8)","(3.2, 3.8, 3.6676470588235293)","(21.0, 26.0, 25.4)","(91.0, 240.0, 220.0)","(3.3, 4.0, 3.930769230769231)","(9.0, 14.5, 14.136363636363637)"
09-01-2023 15:32:50.805579,"(4.2, 5.1, 5.004761904761905)","(7.0, 9.6, 9.226666666666667)","(16.0, 21.0, 19.8)","(3.2, 3.8, 3.6676470588235293)","(21.0, 26.0, 25.4)","(91.0, 240.0, 220.0)","(3.3, 4.0, 3.930769230769231)","(9.0, 14.5, 14.1)"
09-01-2023 15:32:52.033158,"(4.2, 5.1, 5.069230769230769)","(7.0, 9.6, 9.226666666666667)","(16.0, 21.0, 19.8)","(3.2, 3.8, 3.6676470588235293)","(21.0, 26.0, 25.4)","(91.0, 240.0, 220.0)","(3.3, 4.0, 3.930769230769231)","(9.0, 14.5, 14.285714285714286)"
09-01-2023 15:32:53.333601,"(4.2, 5.1, 5.069230769230769)","(7.0, 9.6, 9.226666666666667)","(16.0, 21.0, 19.8)","(3.2, 3.8, 3.6676470588235293)","(21.0, 26.0, 25.4)","(91.0, 240.0, 220.0)","(3.3, 4.0, 3.930769230769231)","(9.0, 14.5, 14.285714285714286)"
09-01-2023 15:32:54.654775,"(4.2, 5.1, 5.044)","(7.0, 9.6, 9.226666666666667)","(16.0, 21.0, 19.8)","(3.2, 3.8, 3.6676470588235293)","(21.0, 26.0, 25.4)","(91.0, 240.0, 220.0)","(3.3, 4.0, 3.930769230769231)","(9.0, 14.5, 15.015625)"
09-01-2023 15:32:55.907744,"(4.2, 5.1, 5.044)","(7.0, 9.6, 9.384615384615383)","(16.0, 21.0, 19.8)","(3.2, 3.8, 3.6676470588235293)","(21.0, 26.0, 25.4)","(91.0, 240.0, 220.0)","(3.3, 4.0, 3.92)","(9.0, 16.0, 15.093023255813954)"
09-01-2023 15:32:57.173874,"(4.2, 5.1, 5.044)","(7.0, 9.6, 9.276923076923076)","(16.0, 21.0, 19.8)","(3.2, 3.8, 3.6636363636363636)","(21.0, 26.0, 25.4)","(91.0, 240.0, 220.0)","(3.3, 3.95, 3.92)","(9.0, 16.0, 15.042553191489361)"
09-01-2023 15:32:58.375986,"(4.2, 5.1, 5.08)","(7.0, 9.6, 9.276923076923076)","(16.0, 21.0, 19.8)","(3.2, 3.8, 3.6636363636363636)","(21.0, 26.0, 25.4)","(91.0, 240.0, 220.0)","(3.3, 3.95, 3.92)","(9.0, 16.0, 15.042553191489361)"
