,Champagne Reactor,Mollidor,Baby Ginnie,Lord Denzel,Batman Bart,Matai Reactor,Caught Out,Nevaevabend,Jamaican Resort
15-12-2022 13:49:58.661745,"(14.0, 22.0, 20.666666666666668)","(13.0, 15.0, 14.13888888888889)","(51.0, 110.0, 92.0)","(4.2, 6.4, 5.92)","(2.9, 3.5, 3.357142857142857)","(4.6, 6.2, 5.776923076923077)","(4.4, 6.4, 6.16)","(21.0, 48.0, 39.0)","(21.0, 50.0, 43.0)"
15-12-2022 13:49:59.843522,"(14.0, 23.0, 20.5)","(13.0, 15.0, 14.13888888888889)","(51.0, 110.0, 92.0)","(4.2, 6.4, 5.92)","(2.9, 3.5, 3.3875)","(4.6, 6.2, 5.776923076923077)","(4.4, 6.4, 6.300000000000001)","(21.0, 48.0, 42.0)","(21.0, 50.0, 43.0)"
15-12-2022 13:50:01.405940,"(14.0, 23.0, 20.5)","(13.0, 15.0, 13.542857142857143)","(51.0, 110.0, 88.33333333333333)","(4.2, 6.4, 6.24)","(2.9, 3.5, 3.3875)","(4.6, 6.2, 5.776923076923077)","(4.4, 6.4, 6.16)","(21.0, 48.0, 42.0)","(21.0, 50.0, 43.0)"
15-12-2022 13:50:02.880653,"(14.0, 23.0, 20.5)","(13.0, 15.0, 13.542857142857143)","(51.0, 100.0, 88.33333333333333)","(4.2, 6.4, 6.24)","(2.9, 3.5, 3.3875)","(4.6, 6.2, 5.776923076923077)","(4.4, 6.4, 6.16)","(21.0, 48.0, 42.0)","(21.0, 50.0, 43.0)"
15-12-2022 13:50:04.222811,"(13.0, 23.0, 20.5)","(13.0, 15.0, 13.542857142857143)","(51.0, 95.0, 89.0)","(4.4, 6.4, 6.24)","(2.7, 3.5, 3.3875)","(4.6, 6.2, 5.776923076923077)","(4.4, 6.4, 6.1375)","(26.0, 48.0, 42.0)","(21.0, 50.0, 43.0)"
15-12-2022 13:50:05.523311,"(13.0, 23.0, 20.5)","(13.0, 15.0, 13.542857142857143)","(51.0, 95.0, 82.14285714285714)","(4.4, 6.4, 5.92)","(2.7, 3.5, 3.3875)","(4.6, 6.2, 5.776923076923077)","(4.4, 6.4, 6.1375)","(26.0, 48.0, 42.0)","(21.0, 50.0, 43.0)"
15-12-2022 13:50:07.002759,"(13.0, 23.0, 20.5)","(13.0, 15.0, 13.542857142857143)","(51.0, 90.0, 75.0)","(4.4, 6.4, 5.92)","(2.7, 3.5, 3.357142857142857)","(4.6, 6.2, 5.776923076923077)","(4.4, 6.2, 6.1000000000000005)","(26.0, 48.0, 42.0)","(21.0, 50.0, 43.0)"
15-12-2022 13:50:08.489750,"(13.0, 23.0, 22.25)","(13.0, 15.0, 13.542857142857143)","(51.0, 90.0, 82.5)","(4.4, 6.4, 5.92)","(2.7, 3.5, 3.357142857142857)","(4.6, 6.2, 5.776923076923077)","(4.4, 6.2, 6.1000000000000005)","(26.0, 48.0, 42.0)","(21.0, 50.0, 43.0)"
15-12-2022 13:50:09.973457,"(13.0, 23.0, 22.25)","(13.0, 15.0, 13.542857142857143)","(51.0, 90.0, 82.5)","(4.4, 6.4, 6.24)","(2.7, 3.5, 3.357142857142857)","(4.6, 6.2, 5.776923076923077)","(4.4, 6.2, 6.0)","(26.0, 48.0, 42.0)","(21.0, 50.0, 43.0)"
15-12-2022 13:50:11.414309,"(14.0, 23.0, 22.25)","(12.0, 15.0, 13.542857142857143)","(51.0, 90.0, 82.5)","(4.6, 6.4, 6.030769230769231)","(2.7, 3.5, 3.3875)","(4.6, 6.2, 5.82)","(4.6, 6.2, 6.0)","(26.0, 48.0, 42.0)","(21.0, 50.0, 39.5)"
15-12-2022 13:50:12.803216,"(14.0, 23.0, 20.0)","(12.0, 15.0, 13.542857142857143)","(51.0, 90.0, 82.5)","(4.6, 6.4, 5.875)","(2.7, 3.5, 3.425)","(4.6, 6.0, 5.811111111111112)","(4.6, 6.2, 6.0)","(26.0, 48.0, 43.2)","(21.0, 50.0, 39.5)"
15-12-2022 13:50:14.077094,"(14.0, 23.0, 19.25)","(12.0, 15.0, 13.542857142857143)","(51.0, 90.0, 82.5)","(4.6, 6.4, 6.033333333333333)","(2.7, 3.5, 3.3857142857142857)","(4.6, 5.9, 5.811111111111112)","(4.6, 6.2, 6.0)","(26.0, 48.0, 43.2)","(21.0, 50.0, 39.5)"
15-12-2022 13:50:15.335349,"(14.0, 23.0, 19.25)","(12.0, 15.0, 13.542857142857143)","(51.0, 90.0, 82.5)","(4.6, 6.2, 6.033333333333333)","(2.7, 3.5, 3.3857142857142857)","(4.6, 5.9, 5.82)","(4.6, 6.2, 6.0)","(26.0, 48.0, 43.2)","(21.0, 50.0, 39.5)"
15-12-2022 13:50:16.611793,"(14.0, 22.0, 18.666666666666668)","(12.0, 14.5, 13.666666666666666)","(51.0, 90.0, 82.5)","(4.6, 6.2, 6.300000000000001)","(2.7, 3.5, 3.314285714285714)","(4.6, 6.0, 5.82)","(4.6, 6.2, 6.0)","(26.0, 48.0, 43.2)","(21.0, 50.0, 43.0)"
15-12-2022 13:50:18.003090,"(14.0, 22.0, 18.666666666666668)","(12.0, 14.5, 13.6)","(51.0, 90.0, 82.5)","(4.6, 6.4, 6.300000000000001)","(2.7, 3.4, 3.314285714285714)","(4.6, 6.0, 5.82)","(4.6, 6.2, 6.0)","(26.0, 48.0, 43.2)","(21.0, 50.0, 43.0)"
15-12-2022 13:50:19.281550,"(14.0, 22.0, 18.666666666666668)","(12.0, 14.5, 12.166666666666666)","(51.0, 90.0, 82.5)","(4.6, 6.4, 6.166666666666667)","(2.7, 3.4, 3.314285714285714)","(4.6, 6.0, 5.653846153846153)","(4.6, 6.2, 6.36)","(26.0, 48.0, 43.2)","(21.0, 50.0, 43.0)"
15-12-2022 13:50:20.535615,"(14.0, 22.0, 18.666666666666668)","(12.0, 13.0, 12.166666666666666)","(51.0, 90.0, 82.5)","(4.6, 6.4, 6.166666666666667)","(2.7, 3.4, 3.283333333333333)","(4.6, 6.0, 5.82)","(4.6, 6.4, 6.036363636363636)","(26.0, 48.0, 43.2)","(21.0, 50.0, 43.0)"
15-12-2022 13:50:21.732908,"(14.0, 23.0, 19.333333333333332)","(12.0, 13.0, 11.863636363636363)","(51.0, 90.0, 82.5)","(4.6, 6.4, 6.166666666666667)","(2.7, 3.4, 3.283333333333333)","(4.6, 6.0, 5.82)","(4.6, 6.4, 6.036363636363636)","(26.0, 48.0, 43.2)","(21.0, 50.0, 43.0)"
15-12-2022 13:50:22.880231,"(14.0, 22.0, 19.75)","(12.0, 13.0, 11.571428571428571)","(51.0, 90.0, 82.5)","(4.6, 6.4, 6.300000000000001)","(2.7, 3.5, 3.42)","(4.6, 6.0, 5.82)","(4.6, 6.4, 6.15)","(26.0, 48.0, 43.2)","(21.0, 50.0, 43.0)"
15-12-2022 13:50:24.087653,"(14.0, 22.0, 19.75)","(12.0, 13.0, 11.571428571428571)","(51.0, 90.0, 82.5)","(4.6, 6.4, 6.300000000000001)","(2.7, 3.5, 3.461904761904762)","(4.6, 6.0, 5.82)","(4.6, 6.4, 6.15)","(26.0, 48.0, 43.2)","(21.0, 50.0, 43.0)"
15-12-2022 13:50:25.295997,"(14.0, 22.0, 19.75)","(12.0, 13.0, 11.571428571428571)","(51.0, 90.0, 82.5)","(4.6, 6.4, 6.300000000000001)","(2.7, 3.5, 3.461904761904762)","(4.6, 6.0, 5.82)","(4.6, 6.4, 6.15)","(26.0, 48.0, 43.2)","(21.0, 50.0, 43.0)"
15-12-2022 13:50:26.579507,"(14.0, 22.0, 18.625)","(12.0, 13.0, 11.571428571428571)","(51.0, 90.0, 82.5)","(4.6, 6.4, 6.166666666666667)","(2.7, 3.5, 3.43)","(4.6, 6.0, 5.82)","(4.6, 6.4, 6.15)","(26.0, 48.0, 43.2)","(21.0, 50.0, 43.0)"
15-12-2022 13:50:27.788266,"(14.0, 21.0, 19.25)","(11.0, 13.5, 12.136363636363637)","(51.0, 90.0, 82.5)","(4.6, 6.4, 6.2250000000000005)","(2.7, 3.5, 3.414285714285714)","(4.6, 6.0, 5.811111111111112)","(4.6, 6.4, 6.15)","(26.0, 48.0, 43.2)","(21.0, 50.0, 43.0)"
15-12-2022 13:50:29.012910,"(14.0, 21.0, 17.818181818181817)","(11.0, 13.0, 12.25)","(51.0, 90.0, 82.5)","(4.6, 6.4, 6.2250000000000005)","(2.7, 3.5, 3.414285714285714)","(4.6, 5.9, 5.82)","(4.6, 6.4, 6.15)","(26.0, 48.0, 43.2)","(21.0, 50.0, 43.0)"
15-12-2022 13:50:30.277578,"(14.0, 21.0, 17.818181818181817)","(11.0, 13.0, 12.571428571428571)","(51.0, 90.0, 82.5)","(4.6, 6.4, 6.2250000000000005)","(2.7, 3.5, 3.414285714285714)","(4.6, 6.0, 5.82)","(4.6, 6.4, 6.15)","(26.0, 48.0, 43.2)","(21.0, 50.0, 43.0)"
15-12-2022 13:50:31.439174,"(14.0, 21.0, 18.083333333333332)","(11.0, 13.0, 12.571428571428571)","(51.0, 90.0, 82.5)","(4.6, 6.4, 6.2250000000000005)","(2.7, 3.5, 3.414285714285714)","(4.6, 6.0, 5.82)","(4.6, 6.4, 6.15)","(26.0, 48.0, 43.2)","(21.0, 50.0, 43.0)"
15-12-2022 13:50:32.641830,"(14.0, 21.0, 18.083333333333332)","(11.0, 13.0, 12.571428571428571)","(51.0, 90.0, 82.5)","(4.6, 6.4, 6.2250000000000005)","(2.7, 3.5, 3.414285714285714)","(4.6, 6.0, 5.653846153846153)","(4.6, 6.4, 9.57)","(26.0, 48.0, 43.2)","(21.0, 50.0, 43.0)"
15-12-2022 13:50:33.880678,"(14.0, 21.0, 18.083333333333332)","(11.0, 13.0, 12.571428571428571)","(51.0, 90.0, 82.5)","(4.6, 6.4, 6.2250000000000005)","(2.7, 3.5, 3.0508658008658007)","(4.6, 6.0, 5.592307692307692)","(4.6, 10.0, 7.323809523809524)","(26.0, 48.0, 40.0)","(21.0, 50.0, 43.0)"
15-12-2022 13:50:35.158323,"(14.0, 21.0, 18.083333333333332)","(11.0, 13.0, 12.571428571428571)","(51.0, 90.0, 81.81818181818181)","(4.6, 6.4, 6.2250000000000005)","(2.7, 3.15, 3.0508658008658007)","(4.6, 5.9, 5.592307692307692)","(4.6, 9.8, 7.0625)","(26.0, 48.0, 40.0)","(21.0, 50.0, 42.0)"
15-12-2022 13:50:36.388158,"(14.0, 21.0, 19.25)","(11.0, 13.5, 12.1)","(51.0, 90.0, 75.0)","(4.6, 6.4, 6.2250000000000005)","(2.7, 3.15, 3.35)","(4.6, 5.9, 5.592307692307692)","(4.6, 9.0, 7.314285714285714)","(26.0, 48.0, 40.0)","(21.0, 48.0, 39.6)"
15-12-2022 13:50:37.606610,"(14.0, 21.0, 19.25)","(11.0, 13.5, 12.357142857142858)","(51.0, 90.0, 80.0)","(4.6, 6.4, 6.2250000000000005)","(2.7, 3.5, 3.216666666666667)","(4.6, 5.9, 5.592307692307692)","(4.6, 8.6, 7.314285714285714)","(26.0, 48.0, 40.0)","(21.0, 46.0, 36.0)"
15-12-2022 13:50:38.863411,"(14.0, 21.0, 19.25)","(11.0, 13.0, 12.1)","(51.0, 90.0, 80.0)","(4.6, 6.4, 6.2250000000000005)","(2.7, 3.45, 3.15)","(4.6, 5.9, 5.455555555555556)","(4.6, 8.6, 7.314285714285714)","(26.0, 48.0, 43.2)","(21.0, 44.0, 39.0)"
15-12-2022 13:50:40.083077,"(14.0, 19.0, 18.375)","(11.0, 13.0, 11.5)","(51.0, 90.0, 80.0)","(4.6, 6.4, 6.2250000000000005)","(2.7, 3.45, 3.3000000000000003)","(4.6, 5.9, 5.96)","(4.6, 8.6, 7.314285714285714)","(26.0, 48.0, 40.0)","(21.0, 48.0, 39.0)"
15-12-2022 13:50:41.393555,"(14.0, 21.0, 20.2)","(11.0, 13.0, 11.90909090909091)","(51.0, 90.0, 80.0)","(4.6, 6.4, 6.2250000000000005)","(2.7, 3.45, 3.3000000000000003)","(4.6, 6.0, 5.555555555555555)","(4.6, 8.6, 7.825)","(26.0, 48.0, 41.14285714285714)","(21.0, 48.0, 42.0)"
15-12-2022 13:50:42.544714,"(14.0, 21.0, 18.5)","(11.0, 13.0, 11.90909090909091)","(51.0, 90.0, 80.0)","(4.6, 6.4, 6.2250000000000005)","(2.7, 3.45, 3.3000000000000003)","(4.6, 6.0, 5.555555555555555)","(4.6, 8.0, 7.2)","(26.0, 48.0, 41.14285714285714)","(21.0, 48.0, 42.0)"
15-12-2022 13:50:43.655852,"(14.0, 21.0, 18.5)","(11.0, 13.0, 11.90909090909091)","(51.0, 90.0, 80.0)","(4.6, 6.4, 6.2250000000000005)","(2.7, 3.45, 3.15)","(4.6, 6.0, 5.555555555555555)","(4.6, 7.8, 7.425)","(26.0, 48.0, 41.14285714285714)","(21.0, 48.0, 43.333333333333336)"
15-12-2022 13:50:44.739608,"(14.0, 21.0, 19.3125)","(11.0, 13.5, 13.446428571428571)","(51.0, 90.0, 81.66666666666666)","(4.6, 6.4, 6.2250000000000005)","(2.7, 3.45, 3.05125786163522)","(4.6, 6.0, 5.555555555555555)","(4.6, 7.6, 7.1625)","(26.0, 48.0, 41.14285714285714)","(21.0, 50.0, 42.0)"
15-12-2022 13:50:45.832257,"(14.0, 21.0, 19.3125)","(11.0, 13.0, 12.625)","(51.0, 90.0, 81.66666666666666)","(4.6, 6.4, 6.2250000000000005)","(2.7, 3.1, 3.05125786163522)","(4.6, 6.0, 5.555555555555555)","(4.6, 7.6, 7.3)","(26.0, 48.0, 41.14285714285714)","(21.0, 48.0, 36.0)"
15-12-2022 13:50:46.965743,"(14.0, 21.0, 18.6)","(11.0, 13.0, 12.333333333333334)","(51.0, 90.0, 81.66666666666666)","(4.6, 6.2, 6.075)","(2.7, 3.1, 3.29)","(4.6, 6.0, 5.625)","(4.6, 7.6, 9.342857142857143)","(26.0, 48.0, 41.14285714285714)","(21.0, 48.0, 37.81818181818182)"
15-12-2022 13:50:48.053609,"(14.0, 21.0, 18.6)","(11.0, 13.5, 12.375)","(51.0, 90.0, 79.28571428571429)","(4.6, 6.2, 5.95)","(2.7, 3.35, 3.29)","(4.6, 6.0, 5.583333333333333)","(4.6, 9.8, 7.682352941176471)","(26.0, 48.0, 41.14285714285714)","(21.0, 48.0, 34.8)"
15-12-2022 13:50:49.321813,"(14.0, 21.0, 17.571428571428573)","(11.0, 13.5, 12.214285714285714)","(51.0, 90.0, 79.28571428571429)","(4.6, 6.2, 5.9)","(2.7, 3.35, 3.29)","(4.6, 6.0, 5.642857142857143)","(4.6, 9.8, 8.533333333333333)","(26.0, 48.0, 41.14285714285714)","(21.0, 46.0, 35.81818181818182)"
15-12-2022 13:50:50.520731,"(14.0, 20.0, 18.0)","(11.0, 13.5, 12.214285714285714)","(51.0, 90.0, 79.28571428571429)","(4.6, 6.2, 5.9)","(2.7, 3.35, 3.29)","(4.6, 6.0, 5.642857142857143)","(4.8, 9.4, 8.6)","(26.0, 48.0, 41.14285714285714)","(21.0, 46.0, 39.2)"
15-12-2022 13:50:51.751635,"(14.0, 19.5, 17.833333333333332)","(11.0, 13.5, 12.214285714285714)","(51.0, 90.0, 79.28571428571429)","(4.6, 6.2, 5.9)","(2.7, 3.35, 3.29)","(4.6, 6.0, 5.642857142857143)","(4.8, 9.2, 8.333333333333334)","(26.0, 48.0, 41.14285714285714)","(21.0, 44.0, 38.0)"
15-12-2022 13:50:52.982604,"(14.0, 19.5, 17.5)","(11.0, 13.5, 12.214285714285714)","(51.0, 90.0, 79.28571428571429)","(4.6, 6.2, 5.9)","(2.7, 3.35, 3.29)","(4.6, 6.0, 5.642857142857143)","(4.8, 9.0, 8.066666666666666)","(26.0, 48.0, 41.14285714285714)","(21.0, 42.0, 35.333333333333336)"
15-12-2022 13:50:54.252006,"(14.0, 19.5, 17.5)","(11.0, 13.5, 12.214285714285714)","(51.0, 90.0, 79.28571428571429)","(4.6, 6.2, 5.9)","(2.7, 3.35, 3.125)","(4.6, 6.0, 5.642857142857143)","(4.8, 8.6, 7.4)","(26.0, 48.0, 41.14285714285714)","(21.0, 42.0, 35.333333333333336)"
15-12-2022 13:50:55.524745,"(14.0, 19.5, 17.5)","(11.0, 13.5, 12.214285714285714)","(51.0, 90.0, 79.28571428571429)","(4.6, 6.2, 5.9)","(2.7, 3.35, 3.1357142857142857)","(4.6, 6.0, 5.666666666666667)","(4.8, 8.4, 7.666666666666667)","(26.0, 48.0, 41.14285714285714)","(21.0, 42.0, 35.333333333333336)"
15-12-2022 13:50:56.804021,"(14.0, 19.5, 17.5)","(11.0, 13.5, 12.375)","(51.0, 90.0, 79.28571428571429)","(4.6, 6.2, 5.9)","(2.7, 3.35, 3.1357142857142857)","(4.6, 6.0, 5.916666666666667)","(4.8, 8.0, 7.285714285714286)","(26.0, 48.0, 41.14285714285714)","(21.0, 42.0, 35.333333333333336)"
15-12-2022 13:50:58.075504,"(14.0, 19.5, 17.5)","(11.0, 13.5, 12.375)","(51.0, 90.0, 79.28571428571429)","(4.6, 6.2, 5.9)","(2.7, 3.35, 3.1357142857142857)","(4.6, 6.0, 5.916666666666667)","(4.8, 8.0, 7.285714285714286)","(26.0, 48.0, 41.14285714285714)","(21.0, 42.0, 35.333333333333336)"
15-12-2022 13:50:59.294271,"(14.0, 19.5, 17.5)","(11.0, 13.5, 12.375)","(51.0, 90.0, 79.28571428571429)","(4.6, 6.2, 5.9)","(2.7, 3.35, 3.15)","(4.6, 6.0, 5.916666666666667)","(4.8, 8.0, 7.285714285714286)","(26.0, 48.0, 41.14285714285714)","(21.0, 42.0, 35.333333333333336)"
15-12-2022 13:51:00.514582,"(14.0, 19.0, 17.333333333333332)","(10.0, 13.5, 12.375)","(51.0, 90.0, 79.28571428571429)","(4.4, 6.2, 5.9)","(2.7, 3.35, 3.15)","(4.6, 6.0, 5.916666666666667)","(4.8, 8.0, 7.285714285714286)","(26.0, 48.0, 41.14285714285714)","(26.0, 42.0, 35.333333333333336)"
15-12-2022 13:51:01.616792,"(14.0, 19.0, 17.333333333333332)","(10.0, 13.5, 12.375)","(51.0, 90.0, 79.28571428571429)","(4.4, 6.2, 5.9)","(2.7, 3.35, 3.15)","(4.6, 6.0, 5.916666666666667)","(4.8, 8.0, 7.285714285714286)","(26.0, 48.0, 41.14285714285714)","(26.0, 42.0, 35.333333333333336)"
15-12-2022 13:51:02.745182,"(14.0, 19.0, 17.333333333333332)","(10.0, 13.5, 12.375)","(51.0, 90.0, 79.28571428571429)","(4.4, 6.2, 5.9)","(2.7, 3.35, 3.15)","(4.6, 6.0, 5.85)","(4.8, 8.0, 7.285714285714286)","(26.0, 48.0, 41.14285714285714)","(26.0, 42.0, 34.5)"
15-12-2022 13:51:03.863450,"(14.0, 19.0, 17.333333333333332)","(10.0, 13.5, 12.375)","(51.0, 90.0, 79.28571428571429)","(4.4, 6.2, 5.9)","(2.7, 3.35, 3.15)","(4.6, 6.2, 5.85)","(4.8, 8.0, 7.285714285714286)","(26.0, 48.0, 41.14285714285714)","(26.0, 42.0, 34.5)"
15-12-2022 13:51:04.916196,"(14.0, 19.0, 17.333333333333332)","(10.0, 13.5, 12.375)","(51.0, 130.0, 117.0)","(4.4, 6.2, 5.9)","(2.7, 3.35, 3.15)","(4.6, 5.5, 5.4375)","(4.8, 8.0, 7.285714285714286)","(26.0, 48.0, 41.14285714285714)","(26.0, 42.0, 34.5)"
15-12-2022 13:51:06.056529,"(14.0, 19.0, 17.333333333333332)","(10.0, 13.5, 13.333333333333334)","(51.0, 120.0, 95.0)","(4.4, 6.2, 5.9)","(2.7, 3.35, 3.159090909090909)","(4.6, 5.5, 5.4375)","(4.8, 8.0, 7.4)","(26.0, 48.0, 41.14285714285714)","(26.0, 42.0, 34.5)"
15-12-2022 13:51:07.159260,"(14.0, 19.0, 17.333333333333332)","(10.0, 13.5, 13.333333333333334)","(51.0, 120.0, 95.0)","(4.4, 6.2, 5.9)","(2.7, 3.35, 3.159090909090909)","(4.6, 5.5, 5.4375)","(4.8, 8.0, 7.818181818181818)","(26.0, 48.0, 41.14285714285714)","(26.0, 42.0, 34.5)"
15-12-2022 13:51:08.263878,"(14.0, 19.0, 17.333333333333332)","(10.0, 13.5, 13.333333333333334)","(51.0, 120.0, 95.0)","(4.4, 6.2, 5.9)","(2.7, 3.35, 3.159090909090909)","(4.6, 5.5, 5.45)","(4.8, 8.8, 7.6000000000000005)","(26.0, 48.0, 41.14285714285714)","(26.0, 42.0, 34.5)"
15-12-2022 13:51:09.421664,"(14.0, 19.0, 17.333333333333332)","(10.0, 13.5, 13.333333333333334)","(51.0, 120.0, 95.0)","(4.4, 6.2, 5.9)","(2.7, 3.35, 3.159090909090909)","(4.6, 5.5, 5.45)","(4.8, 8.8, 8.142857142857142)","(26.0, 48.0, 41.14285714285714)","(26.0, 42.0, 34.5)"
15-12-2022 13:51:10.512023,"(14.0, 19.0, 17.333333333333332)","(10.0, 13.5, 13.384615384615385)","(51.0, 120.0, 95.0)","(4.4, 6.2, 5.9)","(2.7, 3.35, 3.159090909090909)","(4.6, 5.5, 5.45)","(4.8, 8.6, 8.166666666666668)","(26.0, 48.0, 41.14285714285714)","(26.0, 42.0, 34.5)"
15-12-2022 13:51:11.550132,"(14.0, 19.0, 17.333333333333332)","(10.0, 13.5, 13.375)","(51.0, 120.0, 95.0)","(4.4, 6.2, 5.9)","(2.7, 3.35, 3.159090909090909)","(4.6, 5.5, 5.65)","(4.8, 8.4, 7.466666666666667)","(26.0, 48.0, 41.14285714285714)","(26.0, 42.0, 34.5)"
15-12-2022 13:51:12.618237,"(14.0, 19.0, 17.333333333333332)","(10.0, 13.5, 13.375)","(51.0, 120.0, 95.0)","(4.4, 6.2, 5.9)","(2.7, 3.35, 3.1166666666666667)","(4.6, 6.4, 5.92)","(5.0, 8.4, 7.466666666666667)","(26.0, 48.0, 41.14285714285714)","(26.0, 42.0, 34.5)"
15-12-2022 13:51:13.675696,"(14.0, 19.0, 17.333333333333332)","(10.0, 13.5, 13.375)","(51.0, 120.0, 82.5)","(4.4, 6.2, 5.9)","(2.7, 3.3, 3.161111111111111)","(4.6, 6.2, 5.7727272727272725)","(5.0, 8.4, 7.466666666666667)","(26.0, 48.0, 41.14285714285714)","(26.0, 42.0, 33.42857142857143)"
15-12-2022 13:51:15.013106,"(14.0, 19.0, 17.333333333333332)","(10.0, 13.5, 12.6)","(51.0, 110.0, 90.0)","(4.4, 6.0, 5.8)","(2.7, 3.25, 2.933333333333333)","(4.6, 6.0, 5.7727272727272725)","(5.0, 8.4, 9.066666666666666)","(26.0, 48.0, 41.14285714285714)","(26.0, 42.0, 33.42857142857143)"
15-12-2022 13:51:16.145865,"(14.0, 19.0, 17.333333333333332)","(10.0, 13.5, 12.9375)","(51.0, 100.0, 85.0)","(4.4, 6.0, 5.8)","(2.7, 2.94, 2.985)","(4.6, 6.0, 5.833333333333333)","(5.0, 9.6, 8.6)","(26.0, 48.0, 41.14285714285714)","(26.0, 42.0, 33.42857142857143)"
15-12-2022 13:51:17.319052,"(14.0, 19.0, 17.333333333333332)","(10.0, 13.5, 12.9375)","(51.0, 100.0, 85.0)","(4.4, 6.0, 6.2857142857142865)","(2.7, 3.05, 2.9765217391304346)","(4.6, 6.0, 5.833333333333333)","(5.0, 9.4, 8.466666666666667)","(26.0, 48.0, 41.14285714285714)","(26.0, 42.0, 33.42857142857143)"
15-12-2022 13:51:18.686384,"(14.0, 19.0, 17.5)","(10.0, 13.5, 12.9375)","(51.0, 130.0, 103.33333333333334)","(4.4, 6.4, 6.108333333333333)","(2.7, 3.05, 2.9765217391304346)","(4.6, 6.0, 5.833333333333333)","(5.0, 9.4, 8.878260869565217)","(26.0, 48.0, 41.14285714285714)","(26.0, 42.0, 33.42857142857143)"
15-12-2022 13:51:19.926296,"(14.0, 19.0, 17.4)","(10.0, 13.5, 12.9375)","(51.0, 120.0, 95.0)","(4.4, 6.4, 6.050000000000001)","(2.7, 3.05, 2.939512195121951)","(4.6, 6.0, 5.833333333333333)","(5.0, 9.4, 8.878260869565217)","(26.0, 48.0, 41.14285714285714)","(26.0, 42.0, 40.666666666666664)"
15-12-2022 13:51:21.258117,"(14.0, 19.0, 18.875)","(10.0, 13.5, 12.9375)","(51.0, 120.0, 95.0)","(4.4, 6.4, 5.9714285714285715)","(2.7, 3.0, 2.9370212765957446)","(4.6, 6.0, 5.833333333333333)","(5.0, 9.4, 8.878260869565217)","(26.0, 48.0, 41.14285714285714)","(26.0, 44.0, 37.333333333333336)"
15-12-2022 13:51:22.531825,"(14.0, 19.0, 18.875)","(10.0, 13.5, 12.9375)","(51.0, 120.0, 95.0)","(4.4, 6.4, 5.9714285714285715)","(2.6, 3.0, 2.9370212765957446)","(4.6, 6.0, 5.833333333333333)","(5.0, 9.4, 8.878260869565217)","(26.0, 48.0, 41.14285714285714)","(26.0, 44.0, 38.666666666666664)"
15-12-2022 13:51:23.756642,"(14.0, 19.0, 18.875)","(10.0, 13.5, 12.9375)","(51.0, 120.0, 95.0)","(4.4, 6.4, 6.066666666666666)","(2.6, 2.98, 2.9379999999999997)","(4.6, 6.0, 5.833333333333333)","(5.0, 9.4, 8.878260869565217)","(26.0, 48.0, 41.14285714285714)","(26.0, 44.0, 38.666666666666664)"
15-12-2022 13:51:24.883390,"(14.0, 19.0, 18.875)","(10.0, 13.5, 12.9375)","(51.0, 120.0, 95.0)","(4.4, 6.4, 6.066666666666666)","(2.6, 2.96, 2.942)","(4.6, 6.0, 5.833333333333333)","(5.0, 9.4, 8.733333333333334)","(26.0, 48.0, 41.14285714285714)","(26.0, 50.0, 45.333333333333336)"
15-12-2022 13:51:26.061888,"(14.0, 19.0, 18.875)","(10.0, 13.5, 13.26923076923077)","(51.0, 120.0, 95.0)","(4.4, 6.4, 6.066666666666666)","(2.6, 2.96, 2.84)","(4.6, 6.0, 5.625)","(5.0, 9.4, 8.32)","(26.0, 48.0, 41.14285714285714)","(26.0, 50.0, 39.5)"
15-12-2022 13:51:27.182364,"(14.0, 19.0, 18.875)","(10.0, 13.5, 13.26923076923077)","(51.0, 120.0, 95.0)","(4.4, 6.4, 6.066666666666666)","(2.6, 2.9, 2.793333333333333)","(4.6, 6.0, 5.625)","(5.0, 9.4, 8.32)","(26.0, 48.0, 41.14285714285714)","(26.0, 50.0, 45.333333333333336)"
15-12-2022 13:51:28.250897,"(14.0, 19.0, 18.666666666666668)","(10.0, 13.5, 13.3125)","(51.0, 120.0, 95.0)","(4.4, 6.4, 5.9)","(2.6, 2.9, 2.793333333333333)","(4.6, 6.0, 5.657142857142857)","(5.0, 9.4, 8.32)","(26.0, 48.0, 41.14285714285714)","(26.0, 50.0, 45.333333333333336)"
15-12-2022 13:51:29.333521,"(14.0, 19.0, 18.666666666666668)","(10.0, 13.5, 13.3125)","(51.0, 120.0, 95.0)","(4.4, 6.4, 5.9)","(2.6, 2.9, 2.7966666666666664)","(4.6, 6.0, 5.657142857142857)","(5.0, 9.4, 8.32)","(26.0, 48.0, 41.14285714285714)","(26.0, 50.0, 45.333333333333336)"
15-12-2022 13:51:30.456664,"(14.0, 19.0, 18.666666666666668)","(10.0, 13.5, 13.3125)","(51.0, 120.0, 103.33333333333334)","(4.4, 6.4, 5.9)","(2.6, 2.88, 2.788333333333333)","(4.6, 6.0, 5.657142857142857)","(5.0, 9.4, 8.32)","(26.0, 48.0, 32.57142857142857)","(26.0, 50.0, 45.333333333333336)"
