,Dennis Choux,Kupido,Lescot,Better Than Banksy,Igotanidea,Sir Bitesalot,Tosen Glory,Irrewarra Gem,One Fornana Rhodes,Lady Merchant,Metsi,Mikki Magic,Eltanin,Greenhill Prince
06-01-2023 12:55:32.619853,"(3.5, 4.8, 4.836956521739131)","(71.0, 170.0, 143.33333333333334)","(31.0, 70.0, 62.0)","(31.0, 29.0, 25.428571428571427)","(4.2, 4.7, 4.669117647058823)","(10.0, 12.5, 12.0)","(6.0, 6.6, 6.538888888888889)","(41.0, 110.0, 83.33333333333333)","(6.0, 8.6, 8.44)","(71.0, 85.0, 79.70588235294117)","(10.0, 13.5, 13.175925925925926)","(71.0, 160.0, 164.44444444444446)","(71.0, 140.0, 123.84615384615384)","(19.0, 25.0, 24.3)"
06-01-2023 12:55:34.229052,"(3.5, 4.9, 4.89060773480663)","(71.0, 170.0, 186.66666666666666)","(31.0, 70.0, 58.75)","(31.0, 29.0, 25.875)","(4.2, 4.7, 4.665625)","(10.0, 12.5, 11.96551724137931)","(6.0, 6.6, 6.538888888888889)","(41.0, 110.0, 97.5)","(6.0, 8.6, 8.472340425531915)","(71.0, 85.0, 81.25)","(10.0, 13.5, 13.064285714285715)","(71.0, 180.0, 160.0)","(71.0, 140.0, 127.64705882352942)","(18.0, 25.0, 24.655172413793103)"
06-01-2023 12:55:35.700855,"(3.5, 4.9, 4.889617486338798)","(71.0, 210.0, 157.14285714285714)","(31.0, 70.0, 62.5)","(26.0, 29.0, 25.875)","(4.2, 4.7, 4.665625)","(10.0, 12.5, 12.007936507936508)","(6.0, 6.6, 6.538888888888889)","(41.0, 110.0, 97.5)","(6.0, 8.6, 8.446153846153846)","(61.0, 85.0, 81.25)","(10.0, 13.5, 13.064285714285715)","(71.0, 170.0, 160.0)","(71.0, 140.0, 123.33333333333333)","(18.0, 25.0, 24.655172413793103)"
06-01-2023 12:55:37.233021,"(3.5, 4.9, 4.889617486338798)","(71.0, 200.0, 173.33333333333334)","(31.0, 70.0, 62.5)","(26.0, 29.0, 25.875)","(4.2, 4.7, 4.5804347826086955)","(10.0, 12.5, 11.950704225352112)","(6.0, 6.6, 6.538888888888889)","(41.0, 110.0, 97.5)","(6.0, 8.6, 8.446153846153846)","(61.0, 85.0, 81.25)","(10.0, 13.5, 13.064285714285715)","(71.0, 170.0, 160.0)","(71.0, 140.0, 123.33333333333333)","(18.0, 25.0, 24.655172413793103)"
06-01-2023 12:55:38.790218,"(3.5, 5.0, 4.970212765957447)","(71.0, 190.0, 154.28571428571428)","(31.0, 70.0, 62.5)","(26.0, 29.0, 24.555555555555557)","(4.2, 4.6, 4.591358024691358)","(10.0, 12.5, 11.950704225352112)","(6.0, 6.6, 6.538888888888889)","(41.0, 110.0, 97.5)","(6.0, 8.6, 8.446153846153846)","(61.0, 85.0, 81.25)","(10.0, 13.5, 13.064285714285715)","(71.0, 170.0, 130.0)","(71.0, 140.0, 130.0)","(18.0, 25.0, 24.655172413793103)"
06-01-2023 12:55:40.379828,"(3.5, 5.0, 4.969109947643979)","(71.0, 190.0, 154.28571428571428)","(31.0, 70.0, 61.42857142857143)","(26.0, 29.0, 25.2)","(4.2, 4.6, 4.578723404255319)","(10.0, 12.5, 11.950704225352112)","(6.0, 6.6, 6.538888888888889)","(41.0, 110.0, 97.5)","(6.0, 8.6, 8.446153846153846)","(61.0, 85.0, 81.25)","(10.0, 13.5, 13.113924050632912)","(71.0, 170.0, 127.14285714285714)","(71.0, 140.0, 130.0)","(18.0, 25.0, 24.655172413793103)"
06-01-2023 12:55:41.886918,"(3.5, 5.0, 4.969109947643979)","(71.0, 190.0, 154.28571428571428)","(31.0, 70.0, 61.42857142857143)","(26.0, 27.0, 24.666666666666668)","(4.2, 4.6, 4.579569892473118)","(10.0, 12.5, 12.127450980392156)","(6.0, 6.6, 6.511111111111111)","(41.0, 110.0, 97.5)","(6.0, 8.6, 8.446153846153846)","(61.0, 85.0, 81.25)","(10.0, 13.5, 13.015873015873016)","(71.0, 170.0, 127.14285714285714)","(71.0, 140.0, 130.0)","(18.0, 25.0, 24.627118644067796)"
06-01-2023 12:55:43.486510,"(3.8, 5.0, 4.969109947643979)","(71.0, 190.0, 154.28571428571428)","(31.0, 70.0, 61.42857142857143)","(21.0, 27.0, 24.666666666666668)","(4.2, 4.6, 4.637037037037037)","(10.0, 12.5, 12.127450980392156)","(6.0, 6.6, 6.473684210526316)","(41.0, 110.0, 97.5)","(6.5, 8.6, 8.446153846153846)","(61.0, 85.0, 81.25)","(10.0, 13.5, 13.015873015873016)","(71.0, 170.0, 127.14285714285714)","(71.0, 140.0, 130.0)","(18.0, 25.0, 24.627118644067796)"
06-01-2023 12:55:45.021942,"(3.8, 5.0, 4.973303167420815)","(71.0, 190.0, 154.28571428571428)","(31.0, 70.0, 61.42857142857143)","(21.0, 27.0, 24.3)","(4.2, 4.7, 4.54017094017094)","(10.0, 12.5, 11.950704225352112)","(6.0, 6.6, 6.490322580645161)","(41.0, 110.0, 99.28571428571429)","(6.5, 8.6, 8.446153846153846)","(61.0, 85.0, 81.25)","(10.0, 13.5, 13.113924050632912)","(71.0, 170.0, 127.14285714285714)","(71.0, 140.0, 130.0)","(18.0, 25.0, 24.627118644067796)"
06-01-2023 12:55:46.593799,"(3.8, 5.0, 4.978640776699029)","(71.0, 190.0, 154.28571428571428)","(31.0, 70.0, 61.42857142857143)","(21.0, 27.0, 24.3)","(4.2, 4.6, 4.449295774647887)","(10.0, 12.5, 11.950704225352112)","(6.0, 6.6, 6.507317073170731)","(41.0, 110.0, 99.28571428571429)","(6.5, 8.6, 8.58103448275862)","(61.0, 85.0, 81.25)","(10.0, 13.5, 13.113924050632912)","(71.0, 170.0, 127.14285714285714)","(71.0, 140.0, 95.33333333333333)","(18.0, 25.0, 24.266666666666666)"
06-01-2023 12:55:48.104965,"(3.8, 5.0, 4.964367816091954)","(71.0, 190.0, 154.28571428571428)","(31.0, 70.0, 61.42857142857143)","(21.0, 27.0, 24.444444444444443)","(4.2, 4.5, 4.424561403508772)","(10.0, 12.5, 11.950704225352112)","(6.0, 6.6, 6.484210526315789)","(41.0, 110.0, 99.28571428571429)","(6.5, 8.6, 8.747692307692308)","(61.0, 85.0, 81.25)","(10.0, 13.5, 13.113924050632912)","(71.0, 170.0, 127.14285714285714)","(71.0, 100.0, 106.66666666666667)","(18.0, 25.0, 24.923076923076923)"
06-01-2023 12:55:49.702144,"(3.8, 5.0, 4.964367816091954)","(71.0, 190.0, 154.28571428571428)","(31.0, 70.0, 61.42857142857143)","(21.0, 26.0, 24.444444444444443)","(4.2, 4.5, 4.406000000000001)","(10.0, 12.5, 11.950704225352112)","(6.0, 6.6, 6.5)","(41.0, 110.0, 99.28571428571429)","(6.5, 9.0, 8.79076923076923)","(61.0, 85.0, 81.25)","(10.0, 13.5, 13.121621621621621)","(71.0, 170.0, 127.14285714285714)","(71.0, 130.0, 106.66666666666667)","(18.0, 25.0, 24.923076923076923)"
06-01-2023 12:55:51.272170,"(3.8, 5.0, 4.975)","(71.0, 190.0, 154.28571428571428)","(31.0, 70.0, 61.42857142857143)","(21.0, 26.0, 25.391304347826086)","(4.2, 4.5, 4.404615384615385)","(10.0, 12.5, 11.950704225352112)","(6.0, 6.6, 6.37)","(41.0, 110.0, 99.28571428571429)","(6.5, 9.0, 8.833846153846153)","(61.0, 85.0, 81.25)","(10.0, 13.5, 13.121621621621621)","(71.0, 170.0, 127.14285714285714)","(71.0, 130.0, 106.66666666666667)","(18.0, 25.0, 24.923076923076923)"
06-01-2023 12:55:52.818124,"(3.8, 5.0, 5.0939252336448595)","(71.0, 190.0, 154.28571428571428)","(31.0, 70.0, 61.42857142857143)","(21.0, 26.0, 25.391304347826086)","(4.2, 4.5, 4.392105263157895)","(10.0, 12.5, 11.950704225352112)","(6.0, 6.4, 6.372413793103449)","(41.0, 110.0, 99.28571428571429)","(6.5, 9.0, 8.88421052631579)","(61.0, 85.0, 81.25)","(10.0, 13.5, 13.121621621621621)","(71.0, 170.0, 127.14285714285714)","(71.0, 130.0, 106.66666666666667)","(18.0, 25.0, 24.923076923076923)"
06-01-2023 12:55:54.324396,"(3.8, 5.1, 5.0939252336448595)","(71.0, 190.0, 154.28571428571428)","(31.0, 70.0, 61.42857142857143)","(21.0, 26.0, 24.923076923076923)","(4.2, 4.4, 4.392105263157895)","(10.0, 12.5, 11.950704225352112)","(6.0, 6.4, 6.36923076923077)","(41.0, 110.0, 99.28571428571429)","(6.5, 9.2, 8.985714285714286)","(61.0, 85.0, 81.25)","(10.0, 13.5, 13.121621621621621)","(71.0, 170.0, 127.14285714285714)","(71.0, 130.0, 106.66666666666667)","(18.0, 25.0, 24.923076923076923)"
06-01-2023 12:55:55.883989,"(3.8, 5.1, 5.083928571428571)","(71.0, 190.0, 154.28571428571428)","(31.0, 70.0, 61.42857142857143)","(21.0, 26.0, 24.923076923076923)","(4.2, 4.4, 4.392105263157895)","(10.0, 12.5, 12.127450980392156)","(6.0, 6.4, 6.36923076923077)","(41.0, 110.0, 99.28571428571429)","(6.5, 9.2, 8.882352941176471)","(61.0, 85.0, 81.25)","(10.0, 13.5, 13.082089552238806)","(71.0, 170.0, 127.14285714285714)","(71.0, 130.0, 105.5)","(18.0, 25.0, 24.923076923076923)"
06-01-2023 12:55:57.392184,"(3.8, 5.1, 5.083928571428571)","(71.0, 190.0, 154.28571428571428)","(31.0, 70.0, 61.42857142857143)","(21.0, 26.0, 24.923076923076923)","(4.2, 4.4, 4.392105263157895)","(10.0, 12.5, 12.177966101694915)","(6.0, 6.4, 6.36923076923077)","(41.0, 110.0, 99.28571428571429)","(6.5, 9.2, 8.882352941176471)","(61.0, 85.0, 81.25)","(10.0, 13.5, 13.082089552238806)","(71.0, 170.0, 127.14285714285714)","(71.0, 130.0, 105.5)","(18.0, 25.0, 24.923076923076923)"
06-01-2023 12:55:58.924412,"(3.8, 5.1, 5.086363636363636)","(71.0, 190.0, 154.28571428571428)","(31.0, 70.0, 61.42857142857143)","(21.0, 26.0, 24.428571428571427)","(4.2, 4.4, 4.355172413793103)","(10.0, 12.5, 12.46875)","(6.0, 6.4, 6.448275862068965)","(41.0, 110.0, 99.28571428571429)","(6.5, 9.2, 8.882352941176471)","(61.0, 85.0, 81.25)","(10.0, 13.5, 13.116438356164384)","(71.0, 170.0, 127.14285714285714)","(71.0, 130.0, 105.5)","(18.0, 25.0, 24.923076923076923)"
06-01-2023 12:56:00.480937,"(3.8, 5.1, 5.0860103626943)","(71.0, 190.0, 154.28571428571428)","(31.0, 70.0, 61.42857142857143)","(21.0, 26.0, 24.428571428571427)","(4.2, 4.4, 4.348)","(10.0, 13.0, 12.405405405405405)","(6.0, 6.6, 6.52)","(41.0, 110.0, 99.28571428571429)","(6.5, 9.2, 8.984)","(61.0, 85.0, 81.25)","(10.0, 13.5, 13.116438356164384)","(71.0, 170.0, 127.14285714285714)","(71.0, 130.0, 105.5)","(18.0, 25.0, 24.916666666666668)"
06-01-2023 12:56:01.964442,"(3.8, 5.1, 5.0860103626943)","(71.0, 190.0, 154.28571428571428)","(31.0, 70.0, 65.0)","(21.0, 26.0, 24.428571428571427)","(4.2, 4.4, 4.348)","(10.0, 12.5, 12.405405405405405)","(6.0, 6.6, 6.535294117647059)","(41.0, 110.0, 99.28571428571429)","(6.5, 9.2, 8.9)","(61.0, 85.0, 81.25)","(10.0, 13.5, 13.116438356164384)","(71.0, 170.0, 127.14285714285714)","(71.0, 130.0, 105.5)","(18.0, 25.0, 24.9375)"
06-01-2023 12:56:03.526083,"(3.8, 5.1, 5.0814371257485025)","(71.0, 190.0, 154.28571428571428)","(31.0, 70.0, 65.0)","(21.0, 26.0, 23.0)","(4.2, 4.4, 4.321739130434783)","(10.0, 12.5, 12.375)","(6.0, 6.6, 6.546031746031746)","(41.0, 110.0, 99.28571428571429)","(6.5, 9.0, 8.929411764705883)","(61.0, 85.0, 81.25)","(10.0, 13.5, 13.10625)","(71.0, 170.0, 127.14285714285714)","(71.0, 130.0, 105.5)","(18.0, 25.0, 24.9)"
06-01-2023 12:56:05.004965,"(3.8, 5.1, 5.0814371257485025)","(71.0, 190.0, 154.28571428571428)","(31.0, 70.0, 65.26315789473685)","(21.0, 24.0, 23.0)","(4.2, 4.4, 4.35945945945946)","(10.0, 12.5, 12.375)","(6.0, 6.6, 6.546031746031746)","(41.0, 110.0, 95.0)","(6.5, 9.0, 8.929411764705883)","(61.0, 85.0, 81.25)","(10.0, 13.5, 13.10625)","(71.0, 170.0, 127.14285714285714)","(71.0, 130.0, 105.5)","(18.0, 25.0, 24.923076923076923)"
06-01-2023 12:56:06.560142,"(3.8, 5.1, 5.086624203821656)","(71.0, 190.0, 160.0)","(31.0, 70.0, 68.06451612903226)","(21.0, 24.0, 23.892857142857142)","(4.2, 4.4, 4.366666666666666)","(10.0, 12.5, 11.809782608695652)","(6.0, 6.6, 6.546031746031746)","(41.0, 100.0, 105.0)","(6.5, 9.0, 8.929411764705883)","(61.0, 85.0, 82.6923076923077)","(10.0, 13.5, 12.703703703703704)","(71.0, 170.0, 127.14285714285714)","(71.0, 130.0, 105.5)","(18.0, 25.0, 24.923076923076923)"
06-01-2023 12:56:08.043048,"(3.8, 5.1, 5.077894736842105)","(71.0, 190.0, 160.0)","(31.0, 70.0, 68.06451612903226)","(21.0, 24.0, 23.892857142857142)","(4.2, 4.5, 4.37027027027027)","(10.0, 12.0, 11.823232323232324)","(6.0, 6.6, 6.535849056603773)","(41.0, 120.0, 95.0)","(6.5, 9.0, 8.929411764705883)","(61.0, 85.0, 82.85714285714286)","(10.0, 13.0, 12.421052631578947)","(71.0, 170.0, 127.14285714285714)","(71.0, 130.0, 105.5)","(18.0, 25.0, 24.88888888888889)"
06-01-2023 12:56:09.571231,"(3.8, 5.1, 5.041860465116279)","(71.0, 190.0, 160.0)","(31.0, 70.0, 68.18181818181819)","(21.0, 24.0, 23.0)","(4.2, 4.5, 4.417460317460318)","(10.0, 12.0, 11.807692307692308)","(6.0, 6.6, 6.535849056603773)","(41.0, 120.0, 103.33333333333333)","(6.5, 9.0, 8.933333333333334)","(61.0, 85.0, 82.85714285714286)","(10.0, 12.5, 12.4)","(71.0, 170.0, 144.28571428571428)","(71.0, 130.0, 105.5)","(18.0, 25.0, 24.88888888888889)"
06-01-2023 12:56:11.161279,"(3.8, 5.1, 5.046969696969697)","(71.0, 190.0, 160.0)","(31.0, 70.0, 68.18181818181819)","(21.0, 24.0, 23.333333333333332)","(4.2, 4.5, 4.3428571428571425)","(10.0, 12.0, 11.764150943396226)","(6.0, 6.6, 6.54516129032258)","(41.0, 120.0, 107.5)","(6.5, 9.0, 8.957142857142857)","(61.0, 85.0, 82.85714285714286)","(10.0, 12.5, 12.4)","(71.0, 170.0, 144.28571428571428)","(71.0, 130.0, 105.5)","(18.0, 25.0, 24.88888888888889)"
06-01-2023 12:56:12.667592,"(3.8, 5.1, 5.083561643835616)","(71.0, 190.0, 163.33333333333334)","(31.0, 70.0, 68.53658536585365)","(21.0, 24.0, 22.04)","(4.2, 4.4, 4.3375)","(10.0, 12.0, 11.710743801652892)","(6.0, 6.6, 6.569811320754717)","(41.0, 120.0, 107.5)","(6.5, 9.0, 8.957142857142857)","(61.0, 85.0, 84.23076923076923)","(10.0, 12.5, 12.416666666666666)","(71.0, 170.0, 144.28571428571428)","(71.0, 130.0, 105.5)","(18.0, 25.0, 24.923076923076923)"
06-01-2023 12:56:14.204398,"(3.8, 5.1, 5.067469879518072)","(71.0, 210.0, 180.0)","(31.0, 70.0, 68.53658536585365)","(21.0, 23.0, 22.142857142857142)","(4.2, 4.4, 4.34)","(10.0, 12.0, 11.710743801652892)","(6.0, 6.6, 6.565217391304348)","(41.0, 120.0, 107.5)","(6.5, 9.0, 8.957142857142857)","(61.0, 85.0, 84.6)","(10.0, 12.5, 12.416666666666666)","(71.0, 170.0, 142.30769230769232)","(71.0, 130.0, 105.5)","(18.0, 25.0, 24.923076923076923)"
06-01-2023 12:56:15.789999,"(3.8, 5.1, 5.08235294117647)","(71.0, 200.0, 180.0)","(31.0, 70.0, 68.53658536585365)","(21.0, 23.0, 22.142857142857142)","(4.2, 4.4, 4.34)","(10.0, 12.0, 11.710743801652892)","(6.0, 6.6, 6.565217391304348)","(41.0, 120.0, 107.5)","(6.5, 9.0, 8.957142857142857)","(61.0, 85.0, 84.6)","(10.0, 12.5, 12.416666666666666)","(71.0, 170.0, 130.0)","(71.0, 130.0, 105.5)","(18.0, 25.0, 24.923076923076923)"
06-01-2023 12:56:17.272765,"(3.8, 5.1, 5.08235294117647)","(71.0, 220.0, 180.0)","(31.0, 70.0, 68.53658536585365)","(21.0, 23.0, 22.142857142857142)","(4.2, 4.4, 4.34)","(10.0, 12.0, 11.710743801652892)","(6.0, 6.6, 6.565217391304348)","(41.0, 120.0, 107.5)","(6.5, 9.0, 8.957142857142857)","(61.0, 85.0, 84.6)","(10.0, 12.5, 12.416666666666666)","(71.0, 170.0, 130.0)","(71.0, 130.0, 105.5)","(18.0, 25.0, 24.75)"
06-01-2023 12:56:18.801991,"(3.8, 5.1, 5.08235294117647)","(71.0, 220.0, 180.0)","(31.0, 70.0, 69.21052631578948)","(21.0, 23.0, 22.142857142857142)","(4.2, 4.4, 4.34)","(10.0, 12.0, 11.710743801652892)","(6.0, 6.6, 6.565217391304348)","(41.0, 120.0, 107.5)","(6.5, 9.0, 8.95)","(61.0, 85.0, 84.6)","(10.0, 12.5, 12.416666666666666)","(71.0, 170.0, 130.0)","(71.0, 130.0, 105.5)","(18.0, 25.0, 24.5)"
06-01-2023 12:56:20.355158,"(3.8, 5.1, 5.080952380952381)","(71.0, 220.0, 180.0)","(31.0, 70.0, 68.53658536585365)","(21.0, 23.0, 22.142857142857142)","(4.2, 4.4, 4.327941176470588)","(10.0, 12.0, 11.710743801652892)","(6.0, 6.6, 6.573770491803279)","(41.0, 120.0, 108.88888888888889)","(6.5, 9.0, 8.92)","(61.0, 85.0, 84.6)","(10.0, 12.5, 12.416666666666666)","(71.0, 170.0, 147.5)","(71.0, 130.0, 105.5)","(18.0, 25.0, 24.5)"
06-01-2023 12:56:21.867328,"(3.8, 5.1, 5.126530612244898)","(71.0, 220.0, 202.22222222222223)","(31.0, 70.0, 68.53658536585365)","(21.0, 23.0, 22.0)","(4.2, 4.4, 4.331944444444445)","(10.0, 12.0, 11.710743801652892)","(6.0, 6.6, 6.6553191489361705)","(41.0, 120.0, 108.88888888888889)","(6.5, 9.0, 8.992857142857144)","(61.0, 85.0, 84.6)","(10.0, 12.5, 12.416666666666666)","(71.0, 160.0, 147.5)","(71.0, 130.0, 105.5)","(18.0, 25.0, 24.5)"
06-01-2023 12:56:23.432772,"(3.9, 5.2, 5.152631578947369)","(71.0, 220.0, 202.22222222222223)","(31.0, 70.0, 68.96551724137932)","(21.0, 23.0, 21.833333333333332)","(4.2, 4.4, 4.31559633027523)","(10.0, 12.0, 11.603174603174603)","(6.0, 6.8, 6.691970802919708)","(41.0, 120.0, 107.5)","(6.5, 9.0, 8.992857142857144)","(61.0, 85.0, 84.56521739130434)","(10.0, 12.5, 12.409090909090908)","(71.0, 160.0, 147.5)","(71.0, 130.0, 105.5)","(18.0, 25.0, 24.727272727272727)"
06-01-2023 12:56:24.959264,"(3.9, 5.2, 5.241284403669725)","(71.0, 220.0, 202.22222222222223)","(31.0, 70.0, 68.125)","(21.0, 23.0, 21.833333333333332)","(4.2, 4.4, 4.28)","(10.0, 12.0, 11.603174603174603)","(6.0, 6.8, 6.683687943262411)","(41.0, 120.0, 107.5)","(6.5, 9.0, 8.992857142857144)","(61.0, 85.0, 84.56521739130434)","(10.0, 12.5, 12.409090909090908)","(71.0, 160.0, 147.5)","(71.0, 130.0, 105.5)","(18.0, 25.0, 24.727272727272727)"
06-01-2023 12:56:26.530725,"(3.9, 5.3, 5.28)","(71.0, 220.0, 202.22222222222223)","(31.0, 70.0, 68.46153846153845)","(21.0, 23.0, 21.4)","(4.2, 4.3, 4.181318681318681)","(10.0, 12.0, 11.551282051282051)","(6.0, 6.8, 6.686131386861313)","(41.0, 120.0, 107.5)","(6.5, 9.0, 9.027777777777779)","(61.0, 85.0, 84.56521739130434)","(10.0, 12.5, 12.42)","(71.0, 160.0, 131.42857142857144)","(71.0, 130.0, 105.5)","(18.0, 25.0, 24.727272727272727)"
06-01-2023 12:56:28.088097,"(3.9, 5.3, 5.280898876404494)","(71.0, 220.0, 202.22222222222223)","(31.0, 70.0, 66.0)","(21.0, 23.0, 21.4)","(4.2, 4.3, 4.177894736842105)","(10.0, 12.0, 11.655737704918034)","(6.0, 6.8, 6.686131386861313)","(41.0, 120.0, 107.5)","(6.5, 9.2, 9.027777777777779)","(61.0, 85.0, 81.66666666666667)","(10.0, 12.5, 12.42)","(71.0, 160.0, 134.0)","(71.0, 130.0, 105.5)","(18.0, 25.0, 24.8125)"
06-01-2023 12:56:29.610647,"(3.9, 5.3, 5.26530612244898)","(71.0, 220.0, 202.22222222222223)","(31.0, 70.0, 66.0)","(21.0, 23.0, 21.4)","(4.2, 4.3, 4.177894736842105)","(10.0, 12.0, 11.655737704918034)","(6.0, 6.8, 6.6991596638655455)","(41.0, 120.0, 105.71428571428571)","(6.5, 9.2, 9.01875)","(61.0, 85.0, 81.66666666666667)","(10.0, 12.5, 12.42)","(71.0, 150.0, 127.77777777777777)","(71.0, 130.0, 105.5)","(18.0, 25.0, 24.8125)"
06-01-2023 12:56:31.170825,"(3.9, 5.3, 5.2615384615384615)","(71.0, 220.0, 180.0)","(31.0, 70.0, 66.0)","(21.0, 23.0, 21.4)","(4.2, 4.3, 4.177894736842105)","(10.0, 12.0, 11.655737704918034)","(6.0, 6.8, 6.690769230769231)","(41.0, 120.0, 113.33333333333333)","(6.5, 9.2, 9.01875)","(61.0, 85.0, 81.66666666666667)","(10.0, 12.5, 12.42)","(71.0, 150.0, 132.85714285714286)","(71.0, 130.0, 105.5)","(18.0, 25.0, 24.903225806451612)"
06-01-2023 12:56:32.746300,"(3.9, 5.3, 5.2615384615384615)","(71.0, 220.0, 126.66666666666667)","(31.0, 70.0, 65.71428571428571)","(21.0, 23.0, 21.4)","(4.2, 4.3, 4.177894736842105)","(10.0, 12.0, 11.655737704918034)","(6.0, 6.8, 6.682644628099173)","(41.0, 120.0, 113.33333333333333)","(6.5, 9.2, 9.01875)","(61.0, 85.0, 83.75)","(10.0, 12.5, 12.42)","(71.0, 150.0, 132.85714285714286)","(71.0, 130.0, 105.5)","(18.0, 25.0, 24.903225806451612)"
06-01-2023 12:56:34.249222,"(3.9, 5.3, 5.2802955665024625)","(71.0, 140.0, 130.0)","(31.0, 70.0, 65.71428571428571)","(21.0, 23.0, 21.4)","(4.2, 4.3, 4.181318681318681)","(10.0, 12.0, 11.635135135135135)","(6.0, 6.8, 6.682644628099173)","(41.0, 120.0, 113.33333333333333)","(6.5, 9.2, 9.01875)","(61.0, 85.0, 83.75)","(10.0, 12.5, 12.42)","(71.0, 150.0, 132.85714285714286)","(71.0, 130.0, 105.5)","(18.0, 25.0, 24.903225806451612)"
06-01-2023 12:56:35.814411,"(3.9, 5.3, 5.2802955665024625)","(71.0, 140.0, 130.0)","(31.0, 70.0, 65.71428571428571)","(21.0, 23.0, 21.46153846153846)","(4.2, 4.3, 4.175229357798165)","(10.0, 12.0, 11.6625)","(6.0, 6.8, 6.688188976377952)","(41.0, 120.0, 115.0)","(6.5, 9.2, 9.024242424242424)","(61.0, 85.0, 83.88888888888889)","(10.0, 12.5, 12.441176470588236)","(71.0, 150.0, 130.0)","(71.0, 130.0, 105.5)","(18.0, 25.0, 25.655172413793103)"
06-01-2023 12:56:37.382193,"(4.0, 5.2, 5.173291925465839)","(71.0, 140.0, 132.0)","(31.0, 70.0, 58.0)","(21.0, 23.0, 21.428571428571427)","(4.2, 4.3, 4.169090909090909)","(10.0, 12.0, 11.885964912280702)","(6.0, 6.8, 6.702362204724409)","(41.0, 120.0, 115.0)","(6.5, 9.2, 8.954285714285714)","(61.0, 85.0, 83.88888888888889)","(10.0, 12.5, 12.35064935064935)","(71.0, 150.0, 130.0)","(71.0, 130.0, 107.72727272727272)","(18.0, 26.0, 25.22222222222222)"
06-01-2023 12:56:38.939811,"(4.0, 5.2, 5.164462809917356)","(71.0, 140.0, 132.0)","(31.0, 70.0, 60.0)","(21.0, 23.0, 21.25)","(4.2, 4.3, 4.176923076923076)","(10.0, 12.5, 11.828358208955224)","(6.0, 6.8, 6.702362204724409)","(41.0, 120.0, 116.66666666666667)","(6.5, 9.0, 8.96923076923077)","(61.0, 85.0, 83.88888888888889)","(10.0, 13.0, 12.385714285714286)","(71.0, 150.0, 130.0)","(71.0, 130.0, 107.72727272727272)","(18.0, 27.0, 25.22222222222222)"
06-01-2023 12:56:40.484652,"(4.0, 5.2, 5.164462809917356)","(71.0, 140.0, 132.0)","(31.0, 70.0, 62.0)","(21.0, 23.0, 24.73913043478261)","(4.2, 4.3, 4.172566371681415)","(10.0, 12.5, 11.789473684210526)","(6.0, 6.8, 6.702362204724409)","(41.0, 120.0, 116.66666666666667)","(6.5, 9.0, 8.96923076923077)","(61.0, 85.0, 83.88888888888889)","(10.0, 13.0, 12.385714285714286)","(71.0, 150.0, 130.0)","(71.0, 130.0, 105.5)","(18.0, 27.0, 25.22222222222222)"
06-01-2023 12:56:42.095477,"(4.0, 5.2, 5.122950819672131)","(71.0, 140.0, 133.33333333333334)","(31.0, 70.0, 62.0)","(21.0, 25.0, 24.727272727272727)","(4.2, 4.3, 4.182828282828282)","(10.0, 12.5, 11.789473684210526)","(6.0, 6.8, 6.702362204724409)","(41.0, 120.0, 117.5)","(6.5, 9.0, 8.96923076923077)","(61.0, 85.0, 84.0909090909091)","(10.0, 13.0, 12.355263157894736)","(71.0, 150.0, 130.0)","(71.0, 130.0, 102.85714285714286)","(18.0, 27.0, 25.666666666666668)"
06-01-2023 12:56:43.650672,"(4.0, 5.2, 5.128205128205129)","(71.0, 140.0, 133.33333333333334)","(31.0, 70.0, 62.0)","(21.0, 26.0, 24.727272727272727)","(4.2, 4.3, 4.182828282828282)","(10.0, 12.5, 11.98)","(6.0, 6.8, 6.702362204724409)","(41.0, 120.0, 117.5)","(6.5, 9.0, 8.68)","(61.0, 85.0, 84.0909090909091)","(10.0, 12.5, 12.355263157894736)","(71.0, 150.0, 130.0)","(71.0, 120.0, 104.0)","(18.0, 27.0, 25.666666666666668)"
06-01-2023 12:56:45.220256,"(4.0, 5.2, 5.128205128205129)","(71.0, 140.0, 133.33333333333334)","(31.0, 70.0, 62.0)","(21.0, 26.0, 24.727272727272727)","(4.2, 4.3, 4.182828282828282)","(10.0, 12.5, 11.923529411764706)","(5.5, 6.8, 6.702362204724409)","(41.0, 120.0, 117.5)","(6.5, 8.8, 8.68)","(61.0, 85.0, 84.0909090909091)","(10.0, 12.5, 12.355263157894736)","(71.0, 150.0, 130.0)","(71.0, 120.0, 110.0)","(18.0, 27.0, 25.666666666666668)"
06-01-2023 12:56:46.866661,"(4.2, 5.2, 5.128205128205129)","(81.0, 140.0, 133.33333333333334)","(31.0, 70.0, 62.0)","(21.0, 26.0, 24.727272727272727)","(4.0, 4.3, 4.239325842696629)","(10.0, 12.5, 11.994845360824742)","(5.5, 6.8, 6.702362204724409)","(41.0, 120.0, 117.5)","(6.5, 8.8, 8.68)","(61.0, 85.0, 84.0909090909091)","(10.0, 12.5, 12.355263157894736)","(71.0, 150.0, 130.0)","(71.0, 140.0, 111.875)","(18.0, 27.0, 25.666666666666668)"
