,My Own Voice,Flying Jarrad,Will She Stay,Islas Boy,Hanny Darrison,Glasgow Magic,Our Girl Socks,Succeed
05-01-2023 12:43:02.571614,"(7.0, 11.0, 10.949367088607595)","(71.0, 210.0, 165.0)","(91.0, 220.0, 197.77777777777777)","(17.0, 26.0, 24.857142857142858)","(21.0, 32.0, 29.90909090909091)","(81.0, 210.0, 165.0)","(7.5, 11.0, 10.853658536585366)","(1.24, 1.39, 1.376930693069307)"
05-01-2023 12:43:03.710078,"(7.0, 11.0, 10.971238938053098)","(71.0, 210.0, 165.0)","(91.0, 220.0, 197.77777777777777)","(17.0, 26.0, 24.88888888888889)","(21.0, 30.0, 28.210526315789473)","(81.0, 210.0, 165.0)","(7.5, 11.0, 10.87037037037037)","(1.24, 1.39, 1.3803940886699506)"
05-01-2023 12:43:04.950095,"(7.0, 11.0, 10.960176991150442)","(71.0, 210.0, 165.0)","(91.0, 220.0, 197.77777777777777)","(17.0, 26.0, 25.363636363636363)","(21.0, 32.0, 29.11111111111111)","(81.0, 210.0, 165.0)","(7.5, 11.0, 10.843601895734597)","(1.24, 1.39, 1.3803940886699506)"
05-01-2023 12:43:06.114629,"(7.0, 11.0, 10.959276018099548)","(71.0, 210.0, 165.0)","(91.0, 220.0, 197.77777777777777)","(17.0, 26.0, 25.288888888888888)","(21.0, 30.0, 28.0)","(81.0, 210.0, 165.0)","(7.5, 11.0, 10.483240223463687)","(1.24, 1.39, 1.4075396825396824)"
05-01-2023 12:43:07.292533,"(7.0, 11.0, 10.92468619246862)","(71.0, 210.0, 165.0)","(91.0, 220.0, 197.77777777777777)","(17.0, 26.0, 25.65714285714286)","(21.0, 29.0, 28.0)","(81.0, 210.0, 157.14285714285714)","(7.5, 10.5, 10.441919191919192)","(1.24, 1.41, 1.4076)"
05-01-2023 12:43:08.482953,"(7.0, 11.0, 10.9375)","(71.0, 200.0, 157.14285714285714)","(91.0, 220.0, 197.77777777777777)","(17.0, 25.0, 24.4)","(21.0, 29.0, 28.0)","(81.0, 200.0, 157.14285714285714)","(7.5, 10.5, 10.441919191919192)","(1.24, 1.41, 1.4076)"
05-01-2023 12:43:09.669128,"(7.0, 11.5, 11.014492753623188)","(71.0, 200.0, 179.16666666666666)","(91.0, 220.0, 201.25)","(17.0, 25.0, 25.142857142857142)","(21.0, 30.0, 28.5)","(81.0, 200.0, 158.33333333333334)","(7.5, 11.0, 10.551470588235293)","(1.24, 1.39, 1.3783471074380165)"
05-01-2023 12:43:10.893513,"(7.0, 11.5, 11.013513513513514)","(71.0, 200.0, 162.5)","(91.0, 220.0, 201.25)","(17.0, 26.0, 25.551724137931036)","(21.0, 30.0, 28.666666666666668)","(81.0, 200.0, 158.33333333333334)","(7.5, 11.0, 10.570422535211268)","(1.22, 1.39, 1.3796923076923078)"
05-01-2023 12:43:12.086239,"(7.0, 11.5, 11.036144578313253)","(71.0, 200.0, 162.5)","(91.0, 220.0, 201.25)","(17.0, 27.0, 25.571428571428573)","(21.0, 30.0, 28.615384615384617)","(81.0, 200.0, 158.33333333333334)","(7.5, 11.0, 10.594594594594595)","(1.22, 1.39, 1.3809923664122137)"
05-01-2023 12:43:13.246080,"(7.0, 11.5, 11.216666666666667)","(71.0, 200.0, 162.5)","(91.0, 220.0, 201.25)","(17.0, 27.0, 25.470588235294116)","(21.0, 30.0, 28.615384615384617)","(81.0, 200.0, 158.33333333333334)","(7.5, 11.0, 10.621428571428572)","(1.22, 1.39, 1.372787878787879)"
05-01-2023 12:43:14.552646,"(7.0, 11.5, 11.249128919860627)","(71.0, 200.0, 182.0)","(91.0, 220.0, 201.25)","(17.0, 27.0, 25.594594594594593)","(21.0, 30.0, 28.666666666666668)","(81.0, 200.0, 162.5)","(7.5, 11.0, 10.631944444444445)","(1.22, 1.38, 1.3728220858895706)"
05-01-2023 12:43:15.758360,"(7.0, 11.5, 11.388030888030888)","(71.0, 200.0, 182.0)","(91.0, 220.0, 201.25)","(17.0, 27.0, 26.03846153846154)","(21.0, 30.0, 29.0)","(81.0, 200.0, 162.5)","(7.5, 11.0, 10.59375)","(1.22, 1.38, 1.363371104815864)"
05-01-2023 12:43:16.937428,"(7.0, 11.5, 11.394117647058824)","(71.0, 200.0, 182.0)","(91.0, 220.0, 201.25)","(17.0, 27.0, 27.09090909090909)","(21.0, 30.0, 29.0)","(81.0, 200.0, 162.5)","(7.5, 11.0, 10.623188405797102)","(1.22, 1.37, 1.3623598820058997)"
05-01-2023 12:43:18.134626,"(7.0, 11.5, 11.3828125)","(71.0, 200.0, 180.0)","(91.0, 220.0, 201.25)","(17.0, 28.0, 28.076923076923077)","(21.0, 30.0, 29.0)","(81.0, 200.0, 162.5)","(7.5, 11.0, 10.7875)","(1.22, 1.37, 1.3621036585365855)"
05-01-2023 12:43:19.270071,"(7.0, 11.5, 11.3828125)","(71.0, 200.0, 180.0)","(91.0, 220.0, 201.25)","(17.0, 29.0, 27.22222222222222)","(21.0, 30.0, 29.81818181818182)","(81.0, 200.0, 162.5)","(7.5, 11.0, 10.865853658536585)","(1.22, 1.37, 1.3666244725738397)"
05-01-2023 12:43:20.316605,"(7.0, 11.5, 11.3828125)","(71.0, 200.0, 180.0)","(91.0, 220.0, 201.25)","(17.0, 29.0, 27.22222222222222)","(21.0, 30.0, 29.81818181818182)","(81.0, 200.0, 180.0)","(7.5, 11.0, 10.89)","(1.22, 1.37, 1.3666244725738397)"
05-01-2023 12:43:21.421781,"(7.0, 11.5, 11.392)","(71.0, 200.0, 170.0)","(91.0, 220.0, 201.25)","(17.0, 29.0, 26.857142857142858)","(21.0, 30.0, 29.81818181818182)","(81.0, 200.0, 182.0)","(7.5, 11.0, 10.857142857142858)","(1.22, 1.37, 1.3666759002770084)"
05-01-2023 12:43:22.609013,"(7.0, 11.5, 11.389795918367348)","(71.0, 200.0, 185.0)","(91.0, 220.0, 201.25)","(17.0, 29.0, 27.62857142857143)","(21.0, 30.0, 29.81818181818182)","(81.0, 200.0, 185.0)","(7.5, 11.0, 10.898148148148149)","(1.22, 1.37, 1.3667871485943777)"
05-01-2023 12:43:23.882288,"(7.0, 11.5, 11.380478087649402)","(71.0, 200.0, 185.0)","(91.0, 220.0, 201.25)","(17.0, 29.0, 27.46153846153846)","(21.0, 30.0, 29.81818181818182)","(81.0, 200.0, 183.63636363636363)","(7.5, 11.0, 10.903508771929825)","(1.22, 1.37, 1.3667871485943777)"
05-01-2023 12:43:25.042369,"(7.0, 11.5, 11.380478087649402)","(71.0, 200.0, 176.0)","(91.0, 220.0, 201.25)","(17.0, 29.0, 27.46153846153846)","(21.0, 30.0, 28.8)","(81.0, 200.0, 183.63636363636363)","(7.5, 11.0, 10.87704918032787)","(1.22, 1.37, 1.3732374100719424)"
05-01-2023 12:43:26.121065,"(7.0, 11.5, 11.380478087649402)","(71.0, 200.0, 176.0)","(91.0, 220.0, 201.25)","(17.0, 29.0, 27.1875)","(21.0, 30.0, 28.533333333333335)","(81.0, 200.0, 187.14285714285714)","(7.5, 11.0, 10.907407407407407)","(1.22, 1.38, 1.3739845758354756)"
05-01-2023 12:43:27.226756,"(7.0, 11.5, 11.3875)","(71.0, 200.0, 170.0)","(91.0, 220.0, 201.25)","(17.0, 29.0, 27.4)","(21.0, 30.0, 28.533333333333335)","(81.0, 200.0, 187.14285714285714)","(7.5, 11.0, 10.907407407407407)","(1.22, 1.38, 1.3739845758354756)"
05-01-2023 12:43:28.333582,"(7.0, 11.5, 11.390829694323145)","(71.0, 200.0, 161.8181818181818)","(91.0, 220.0, 201.25)","(17.0, 28.0, 27.4)","(21.0, 30.0, 28.533333333333335)","(81.0, 200.0, 162.5)","(7.5, 11.0, 10.90566037735849)","(1.22, 1.38, 1.374141414141414)"
05-01-2023 12:43:29.540996,"(7.0, 11.5, 11.356540084388186)","(71.0, 200.0, 162.94117647058823)","(91.0, 220.0, 201.25)","(17.0, 28.0, 27.894736842105264)","(21.0, 30.0, 28.46153846153846)","(81.0, 200.0, 162.5)","(7.5, 11.0, 10.910714285714286)","(1.22, 1.38, 1.374141414141414)"
05-01-2023 12:43:30.780084,"(7.0, 11.5, 11.356540084388186)","(71.0, 200.0, 162.94117647058823)","(91.0, 220.0, 201.25)","(17.0, 28.0, 27.928571428571427)","(21.0, 30.0, 28.46153846153846)","(81.0, 200.0, 162.5)","(7.5, 11.0, 11.056603773584905)","(1.22, 1.38, 1.3755445544554454)"
05-01-2023 12:43:31.992533,"(7.0, 11.5, 11.340248962655602)","(61.0, 200.0, 165.0)","(91.0, 220.0, 212.94117647058823)","(17.0, 28.0, 27.58823529411765)","(21.0, 30.0, 28.25)","(81.0, 200.0, 180.0)","(7.5, 11.5, 10.8671875)","(1.22, 1.38, 1.3826037735849055)"
05-01-2023 12:43:33.215484,"(7.0, 11.5, 11.313278008298756)","(61.0, 200.0, 165.0)","(91.0, 220.0, 212.94117647058823)","(17.0, 28.0, 27.22222222222222)","(21.0, 29.0, 27.714285714285715)","(81.0, 200.0, 180.0)","(7.5, 11.0, 10.775862068965518)","(1.22, 1.39, 1.3827572016460905)"
05-01-2023 12:43:34.353950,"(7.0, 11.5, 11.057894736842105)","(61.0, 200.0, 158.0)","(91.0, 220.0, 212.94117647058823)","(17.0, 28.0, 27.22222222222222)","(21.0, 28.0, 27.555555555555557)","(81.0, 200.0, 178.57142857142858)","(7.5, 11.0, 10.826530612244898)","(1.22, 1.39, 1.3792397660818712)"
05-01-2023 12:43:35.438810,"(7.0, 11.0, 10.838709677419354)","(61.0, 200.0, 158.0)","(91.0, 220.0, 212.94117647058823)","(17.0, 28.0, 27.435897435897434)","(21.0, 28.0, 27.90909090909091)","(81.0, 200.0, 185.0)","(7.5, 11.0, 10.820754716981131)","(1.22, 1.38, 1.3788028169014084)"
05-01-2023 12:43:36.531696,"(7.0, 11.0, 10.780701754385966)","(61.0, 200.0, 165.0)","(91.0, 220.0, 212.94117647058823)","(17.0, 28.0, 27.513513513513512)","(21.0, 29.0, 27.833333333333332)","(81.0, 200.0, 185.0)","(7.5, 11.0, 10.91304347826087)","(1.22, 1.39, 1.3788028169014084)"
05-01-2023 12:43:37.680100,"(7.0, 11.5, 10.890243902439025)","(61.0, 200.0, 165.0)","(91.0, 220.0, 212.94117647058823)","(17.0, 28.0, 27.513513513513512)","(21.0, 29.0, 27.833333333333332)","(81.0, 200.0, 183.33333333333331)","(7.5, 11.0, 10.911111111111111)","(1.22, 1.39, 1.3795100864553314)"
05-01-2023 12:43:38.884208,"(7.0, 11.0, 10.853846153846154)","(61.0, 200.0, 162.94117647058823)","(91.0, 220.0, 212.94117647058823)","(17.0, 28.0, 27.513513513513512)","(21.0, 29.0, 27.714285714285715)","(81.0, 200.0, 183.33333333333331)","(7.5, 11.0, 10.911111111111111)","(1.22, 1.39, 1.379356725146199)"
05-01-2023 12:43:40.044749,"(7.0, 11.0, 10.859375)","(61.0, 200.0, 162.94117647058823)","(91.0, 220.0, 212.94117647058823)","(17.0, 28.0, 27.307692307692307)","(21.0, 28.0, 27.714285714285715)","(81.0, 200.0, 162.5)","(7.5, 11.0, 10.758620689655173)","(1.22, 1.39, 1.3800313479623825)"
05-01-2023 12:43:41.167930,"(7.0, 11.0, 10.819444444444445)","(61.0, 200.0, 142.72727272727272)","(91.0, 220.0, 212.94117647058823)","(17.0, 28.0, 27.4375)","(21.0, 28.0, 27.714285714285715)","(81.0, 200.0, 160.0)","(7.5, 11.0, 11.09433962264151)","(1.22, 1.39, 1.372140221402214)"
05-01-2023 12:43:42.291302,"(7.0, 11.0, 10.819444444444445)","(61.0, 200.0, 158.0)","(91.0, 230.0, 226.66666666666669)","(17.0, 28.0, 27.58139534883721)","(21.0, 28.0, 27.714285714285715)","(81.0, 200.0, 180.0)","(7.5, 11.5, 11.101694915254237)","(1.22, 1.38, 1.3720224719101124)"
05-01-2023 12:43:43.427220,"(7.0, 11.0, 10.7987012987013)","(61.0, 200.0, 149.0909090909091)","(91.0, 230.0, 226.66666666666669)","(17.0, 28.0, 27.58139534883721)","(21.0, 28.0, 27.714285714285715)","(81.0, 200.0, 185.88235294117646)","(7.5, 11.5, 11.090909090909092)","(1.22, 1.38, 1.3720224719101124)"
05-01-2023 12:43:44.596316,"(7.0, 11.0, 10.7987012987013)","(61.0, 200.0, 153.33333333333334)","(91.0, 230.0, 226.66666666666669)","(17.0, 28.0, 27.58139534883721)","(21.0, 28.0, 27.933333333333334)","(81.0, 200.0, 186.66666666666669)","(7.5, 11.5, 11.090909090909092)","(1.22, 1.38, 1.3710126582278481)"
05-01-2023 12:43:45.737011,"(7.0, 11.0, 10.79054054054054)","(61.0, 200.0, 153.33333333333334)","(91.0, 230.0, 226.66666666666669)","(17.0, 28.0, 27.419354838709676)","(21.0, 29.0, 27.933333333333334)","(81.0, 200.0, 176.0)","(7.5, 11.5, 11.606060606060606)","(1.22, 1.38, 1.3695292987512009)"
05-01-2023 12:43:46.909113,"(7.5, 11.0, 10.815384615384616)","(61.0, 200.0, 162.66666666666666)","(91.0, 230.0, 217.5)","(18.0, 28.0, 26.903225806451612)","(21.0, 28.0, 26.1)","(81.0, 200.0, 173.33333333333331)","(8.0, 12.0, 11.102564102564102)","(1.22, 1.37, 1.392962962962963)"
05-01-2023 12:43:48.210842,"(7.5, 10.5, 10.472222222222221)","(61.0, 200.0, 158.0)","(91.0, 230.0, 217.5)","(18.0, 28.0, 26.96969696969697)","(21.0, 27.0, 25.88235294117647)","(81.0, 190.0, 160.83333333333334)","(8.0, 11.5, 11.079545454545455)","(1.22, 1.4, 1.393265306122449)"
05-01-2023 12:43:49.351740,"(7.5, 10.5, 10.472222222222221)","(61.0, 200.0, 151.53846153846155)","(91.0, 230.0, 217.5)","(18.0, 28.0, 27.347826086956523)","(21.0, 26.0, 23.846153846153847)","(81.0, 190.0, 166.66666666666666)","(8.0, 11.5, 11.1)","(1.22, 1.4, 1.4031455399061032)"
05-01-2023 12:43:50.506895,"(7.5, 10.5, 10.459302325581396)","(61.0, 200.0, 151.53846153846155)","(91.0, 230.0, 217.5)","(18.0, 28.0, 27.285714285714285)","(21.0, 24.0, 23.125)","(81.0, 190.0, 168.57142857142858)","(8.0, 11.5, 11.107142857142858)","(1.22, 1.41, 1.4034117647058824)"
05-01-2023 12:43:51.673083,"(7.5, 10.5, 10.376190476190477)","(61.0, 200.0, 151.53846153846155)","(91.0, 230.0, 217.5)","(18.0, 28.0, 27.285714285714285)","(21.0, 24.0, 23.125)","(81.0, 190.0, 175.55555555555554)","(8.0, 11.5, 11.153846153846153)","(1.22, 1.41, 1.40248322147651)"
05-01-2023 12:43:52.847528,"(7.5, 10.5, 10.371287128712872)","(61.0, 200.0, 151.53846153846155)","(91.0, 230.0, 217.5)","(18.0, 28.0, 27.032258064516128)","(21.0, 24.0, 22.333333333333332)","(81.0, 180.0, 176.92307692307693)","(8.0, 11.5, 11.153846153846153)","(1.22, 1.41, 1.4029655172413793)"
05-01-2023 12:43:53.993842,"(7.5, 10.5, 10.431372549019608)","(61.0, 200.0, 162.94117647058823)","(91.0, 230.0, 207.77777777777777)","(18.0, 28.0, 27.032258064516128)","(21.0, 23.0, 21.5)","(81.0, 180.0, 177.14285714285714)","(8.0, 11.5, 10.971698113207546)","(1.22, 1.42, 1.4007782101167314)"
05-01-2023 12:43:55.128154,"(7.5, 10.5, 10.43)","(61.0, 190.0, 184.54545454545453)","(91.0, 230.0, 207.77777777777777)","(18.0, 28.0, 27.032258064516128)","(21.0, 23.0, 21.5)","(81.0, 180.0, 177.14285714285714)","(8.0, 11.0, 10.847222222222221)","(1.22, 1.42, 1.4021897810218977)"
05-01-2023 12:43:56.106643,"(7.5, 10.5, 10.494252873563218)","(61.0, 200.0, 174.21052631578948)","(91.0, 230.0, 207.77777777777777)","(18.0, 28.0, 27.571428571428573)","(20.0, 22.0, 21.842105263157894)","(81.0, 180.0, 177.33333333333331)","(8.0, 11.0, 10.759615384615385)","(1.22, 1.42, 1.4026086956521737)"
05-01-2023 12:43:57.208638,"(7.5, 10.5, 10.494252873563218)","(61.0, 200.0, 174.21052631578948)","(91.0, 230.0, 207.77777777777777)","(18.0, 28.0, 27.625)","(20.0, 23.0, 22.3125)","(81.0, 180.0, 177.33333333333331)","(8.0, 11.0, 10.648809523809524)","(1.22, 1.42, 1.4054545454545453)"
05-01-2023 12:43:58.326018,"(7.5, 10.5, 10.494047619047619)","(61.0, 200.0, 174.21052631578948)","(91.0, 230.0, 210.0)","(18.0, 28.0, 27.625)","(20.0, 23.0, 22.263157894736842)","(81.0, 180.0, 177.14285714285714)","(8.0, 11.0, 10.648809523809524)","(1.22, 1.42, 1.405328947368421)"
05-01-2023 12:43:59.561974,"(7.5, 10.5, 10.494047619047619)","(61.0, 200.0, 172.77777777777777)","(91.0, 230.0, 210.0)","(18.0, 28.0, 27.625)","(20.0, 23.0, 21.923076923076923)","(81.0, 180.0, 177.14285714285714)","(8.0, 11.0, 10.648809523809524)","(1.22, 1.42, 1.403358208955224)"
05-01-2023 12:44:00.652588,"(7.5, 10.5, 10.494047619047619)","(61.0, 200.0, 171.1764705882353)","(91.0, 230.0, 210.0)","(18.0, 28.0, 27.5)","(20.0, 23.0, 21.727272727272727)","(81.0, 180.0, 176.92307692307693)","(8.0, 11.0, 10.648809523809524)","(1.22, 1.42, 1.403358208955224)"
05-01-2023 12:44:01.719742,"(7.5, 10.5, 10.494047619047619)","(61.0, 200.0, 171.1764705882353)","(91.0, 230.0, 210.0)","(18.0, 28.0, 27.666666666666668)","(20.0, 23.0, 21.761904761904763)","(81.0, 180.0, 155.71428571428572)","(8.0, 11.0, 10.644578313253012)","(1.22, 1.42, 1.4016101694915253)"
05-01-2023 12:44:02.803812,"(7.5, 10.5, 10.48876404494382)","(61.0, 200.0, 176.66666666666666)","(91.0, 230.0, 215.0)","(18.0, 28.0, 27.571428571428573)","(20.0, 23.0, 21.869565217391305)","(81.0, 190.0, 160.0)","(8.0, 11.0, 10.626582278481013)","(1.22, 1.42, 1.4074347826086955)"
05-01-2023 12:44:03.895320,"(7.5, 10.5, 10.468354430379748)","(61.0, 200.0, 177.89473684210526)","(91.0, 340.0, 244.54545454545456)","(18.0, 28.0, 26.85)","(20.0, 23.0, 21.555555555555557)","(81.0, 190.0, 154.44444444444446)","(8.0, 11.0, 10.562043795620438)","(1.22, 1.41, 1.4096067415730336)"
05-01-2023 12:44:05.034909,"(7.5, 10.5, 10.4375)","(61.0, 200.0, 177.89473684210526)","(91.0, 340.0, 244.54545454545456)","(18.0, 27.0, 25.666666666666668)","(20.0, 23.0, 21.916666666666668)","(81.0, 190.0, 154.44444444444446)","(8.0, 11.0, 10.573529411764707)","(1.22, 1.42, 1.4091477272727273)"
05-01-2023 12:44:06.239986,"(7.5, 11.0, 10.548387096774194)","(61.0, 200.0, 180.0)","(91.0, 340.0, 232.85714285714286)","(18.0, 26.0, 25.875)","(20.0, 23.0, 22.22222222222222)","(81.0, 190.0, 154.44444444444446)","(8.0, 11.0, 10.582733812949641)","(1.22, 1.42, 1.408597014925373)"
05-01-2023 12:44:07.389088,"(7.5, 11.0, 10.593023255813954)","(61.0, 200.0, 180.0)","(91.0, 340.0, 232.85714285714286)","(18.0, 26.0, 25.933333333333334)","(20.0, 23.0, 22.22222222222222)","(81.0, 190.0, 154.44444444444446)","(8.0, 11.0, 10.384146341463415)","(1.22, 1.42, 1.4066666666666665)"
05-01-2023 12:44:08.584464,"(7.5, 11.5, 10.783950617283951)","(61.0, 200.0, 180.0)","(91.0, 340.0, 232.85714285714286)","(18.0, 26.0, 26.285714285714285)","(20.0, 23.0, 22.22222222222222)","(81.0, 190.0, 154.44444444444446)","(8.0, 10.5, 10.314814814814815)","(1.22, 1.41, 1.4070526315789473)"
05-01-2023 12:44:09.757307,"(7.5, 11.5, 10.767326732673267)","(61.0, 200.0, 181.73913043478262)","(91.0, 340.0, 232.85714285714286)","(18.0, 27.0, 26.958333333333332)","(20.0, 23.0, 22.4)","(81.0, 190.0, 154.44444444444446)","(8.0, 10.5, 10.314814814814815)","(1.22, 1.41, 1.4070526315789473)"
05-01-2023 12:44:10.945574,"(7.5, 11.5, 10.743243243243244)","(61.0, 200.0, 181.73913043478262)","(91.0, 340.0, 232.85714285714286)","(18.0, 28.0, 27.0)","(20.0, 23.0, 22.22222222222222)","(81.0, 190.0, 154.44444444444446)","(8.0, 10.5, 10.314814814814815)","(1.22, 1.41, 1.4058515283842794)"
05-01-2023 12:44:12.105708,"(7.5, 11.5, 10.813559322033898)","(61.0, 200.0, 170.0)","(91.0, 340.0, 232.85714285714286)","(18.0, 28.0, 27.0)","(20.0, 23.0, 22.22222222222222)","(81.0, 190.0, 154.44444444444446)","(8.0, 10.5, 10.314814814814815)","(1.22, 1.41, 1.4058515283842794)"
05-01-2023 12:44:13.246805,"(7.5, 11.5, 10.813559322033898)","(61.0, 200.0, 165.0)","(91.0, 340.0, 232.85714285714286)","(18.0, 28.0, 26.529411764705884)","(20.0, 23.0, 22.125)","(81.0, 190.0, 154.44444444444446)","(8.0, 10.5, 10.31132075471698)","(1.22, 1.41, 1.4052970297029703)"
05-01-2023 12:44:14.339797,"(7.5, 11.5, 10.794642857142858)","(61.0, 200.0, 162.30769230769232)","(91.0, 340.0, 232.85714285714286)","(18.0, 28.0, 26.529411764705884)","(20.0, 23.0, 22.125)","(81.0, 190.0, 154.44444444444446)","(8.0, 10.5, 10.285714285714286)","(1.22, 1.41, 1.4052970297029703)"
05-01-2023 12:44:15.484324,"(7.5, 11.5, 10.906015037593985)","(61.0, 200.0, 167.33333333333334)","(91.0, 340.0, 232.85714285714286)","(18.0, 28.0, 26.61111111111111)","(20.0, 25.0, 24.857142857142858)","(81.0, 190.0, 154.44444444444446)","(8.0, 10.5, 10.293103448275861)","(1.22, 1.41, 1.4036212624584716)"
05-01-2023 12:44:16.592837,"(7.5, 11.5, 10.86241610738255)","(61.0, 200.0, 167.33333333333334)","(91.0, 340.0, 232.85714285714286)","(18.0, 28.0, 26.78048780487805)","(20.0, 25.0, 24.692307692307693)","(81.0, 190.0, 154.44444444444446)","(8.0, 10.5, 10.25)","(1.22, 1.41, 1.4019533527696793)"
05-01-2023 12:44:17.735859,"(7.5, 11.5, 10.86241610738255)","(61.0, 200.0, 167.33333333333334)","(91.0, 340.0, 232.85714285714286)","(18.0, 28.0, 26.78048780487805)","(20.0, 25.0, 24.692307692307693)","(81.0, 190.0, 154.44444444444446)","(8.0, 10.5, 10.25)","(1.22, 1.41, 1.3980384615384613)"
05-01-2023 12:44:18.912434,"(7.5, 11.5, 10.841772151898734)","(61.0, 200.0, 167.33333333333334)","(91.0, 340.0, 232.85714285714286)","(18.0, 28.0, 26.5)","(20.0, 25.0, 24.5)","(81.0, 190.0, 168.1818181818182)","(8.0, 10.5, 10.363636363636363)","(1.22, 1.4, 1.3945833333333333)"
05-01-2023 12:44:20.035399,"(7.5, 11.5, 10.841772151898734)","(61.0, 200.0, 162.30769230769232)","(91.0, 340.0, 232.85714285714286)","(18.0, 28.0, 26.705882352941178)","(20.0, 25.0, 24.6)","(81.0, 190.0, 175.0)","(8.0, 10.5, 10.556666666666667)","(1.22, 1.4, 1.3849665178571429)"
05-01-2023 12:44:21.145064,"(7.5, 11.5, 10.829032258064515)","(61.0, 200.0, 162.30769230769232)","(91.0, 340.0, 268.57142857142856)","(18.0, 28.0, 27.05263157894737)","(20.0, 25.0, 24.6)","(81.0, 190.0, 176.66666666666666)","(8.0, 11.0, 10.565517241379311)","(1.22, 1.39, 1.3868261964735515)"
05-01-2023 12:44:22.231003,"(7.5, 11.5, 10.829032258064515)","(61.0, 200.0, 169.375)","(91.0, 340.0, 268.57142857142856)","(18.0, 28.0, 27.05263157894737)","(20.0, 25.0, 24.6)","(81.0, 190.0, 172.22222222222223)","(8.0, 11.0, 10.565517241379311)","(1.22, 1.39, 1.3868261964735515)"
05-01-2023 12:44:23.370590,"(7.5, 11.5, 10.829032258064515)","(61.0, 200.0, 169.375)","(91.0, 340.0, 268.57142857142856)","(18.0, 28.0, 27.05263157894737)","(18.0, 25.0, 24.6)","(81.0, 190.0, 172.22222222222223)","(8.0, 11.0, 10.565517241379311)","(1.22, 1.39, 1.3868839966130397)"
05-01-2023 12:44:24.556719,"(7.5, 11.5, 10.829032258064515)","(61.0, 200.0, 169.375)","(91.0, 340.0, 268.57142857142856)","(18.0, 28.0, 26.857142857142858)","(18.0, 25.0, 23.9)","(81.0, 190.0, 180.58823529411765)","(8.0, 11.0, 10.565517241379311)","(1.22, 1.39, 1.3877239709443099)"
05-01-2023 12:44:25.753065,"(7.5, 11.5, 10.865853658536585)","(61.0, 200.0, 162.30769230769232)","(91.0, 340.0, 268.57142857142856)","(18.0, 28.0, 26.8)","(18.0, 24.0, 23.928571428571427)","(81.0, 190.0, 180.58823529411765)","(8.0, 11.0, 10.565517241379311)","(1.22, 1.39, 1.3880964467005075)"
05-01-2023 12:44:26.920167,"(7.5, 11.5, 10.865853658536585)","(61.0, 200.0, 162.30769230769232)","(91.0, 340.0, 308.46153846153845)","(18.0, 28.0, 26.8)","(19.0, 24.0, 25.25)","(81.0, 190.0, 180.58823529411765)","(8.0, 11.0, 10.5625)","(1.2, 1.39, 1.38813200498132)"
05-01-2023 12:44:27.991715,"(7.5, 11.5, 10.865853658536585)","(61.0, 190.0, 154.0)","(91.0, 330.0, 308.46153846153845)","(18.0, 28.0, 26.96)","(19.0, 26.0, 24.8)","(81.0, 190.0, 183.84615384615384)","(8.0, 11.0, 10.379310344827585)","(1.2, 1.39, 1.38813200498132)"
05-01-2023 12:44:28.987948,"(7.5, 11.5, 10.908163265306122)","(61.0, 190.0, 161.76470588235293)","(91.0, 330.0, 313.3333333333333)","(18.0, 28.0, 27.21212121212121)","(19.0, 26.0, 24.8)","(81.0, 190.0, 183.84615384615384)","(8.0, 11.0, 10.38695652173913)","(1.2, 1.39, 1.38813200498132)"
05-01-2023 12:44:30.104233,"(7.5, 11.5, 10.932432432432432)","(61.0, 210.0, 178.0)","(91.0, 330.0, 313.3333333333333)","(18.0, 28.0, 27.29032258064516)","(19.0, 26.0, 24.580645161290324)","(81.0, 190.0, 184.6153846153846)","(8.0, 11.0, 10.377118644067796)","(1.2, 1.39, 1.3859780439121756)"
05-01-2023 12:44:31.227196,"(7.5, 11.5, 10.932432432432432)","(61.0, 210.0, 178.0)","(91.0, 330.0, 313.3333333333333)","(18.0, 28.0, 27.29032258064516)","(19.0, 26.0, 24.666666666666668)","(81.0, 190.0, 184.6153846153846)","(8.0, 11.0, 10.377118644067796)","(1.2, 1.39, 1.3843398876404494)"
05-01-2023 12:44:32.392890,"(7.5, 11.5, 11.0)","(61.0, 210.0, 174.44444444444446)","(91.0, 330.0, 271.66666666666663)","(18.0, 28.0, 26.842105263157894)","(19.0, 26.0, 24.666666666666668)","(81.0, 190.0, 146.25)","(8.0, 11.0, 10.125)","(1.2, 1.39, 1.3843398876404494)"
05-01-2023 12:44:33.518361,"(7.5, 11.5, 11.0)","(61.0, 210.0, 174.44444444444446)","(91.0, 330.0, 271.66666666666663)","(18.0, 28.0, 26.842105263157894)","(19.0, 26.0, 9998.5)","(81.0, 190.0, 9998.5)","(8.0, 11.0, 9998.5)","(1.2, 1.39, 9998.5)"
05-01-2023 12:44:34.557867,"(7.5, 99998, 9998.5)","(61.0, 99998, 9998.5)","(91.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(81.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(1.2, 99998, 9998.5)"
