,Prince Danube,Creme De Monte,Double Tara,Rosas Routine,Last Date,Chase Me Chopper,Shonas Fury,Thriller Strike
11-01-2023 19:35:43.432596,"(10.0, 14.0, 13.7)","(4.0, 5.3, 5.230434782608695)","(51.0, 80.0, 77.5)","(2.7, 3.35, 3.3499999999999996)","(61.0, 110.0, 97.6923076923077)","(12.0, 17.0, 16.029411764705884)","(7.5, 9.2, 9.035294117647059)","(3.6, 4.2, 4.044444444444444)"
11-01-2023 19:35:45.094271,"(10.0, 15.0, 13.583333333333334)","(4.0, 5.3, 5.22)","(51.0, 80.0, 66.66666666666667)","(2.7, 3.4, 3.3499999999999996)","(61.0, 100.0, 102.5)","(12.0, 17.0, 16.029411764705884)","(7.5, 9.2, 8.849382716049384)","(3.6, 4.2, 4.035294117647059)"
11-01-2023 19:35:46.462900,"(10.0, 15.0, 13.875)","(4.0, 5.3, 5.22)","(51.0, 80.0, 66.66666666666667)","(2.7, 3.4, 3.3499999999999996)","(61.0, 110.0, 97.6923076923077)","(12.0, 17.0, 16.029411764705884)","(7.5, 9.0, 8.832876712328767)","(3.6, 4.2, 4.035294117647059)"
11-01-2023 19:35:48.085663,"(10.0, 15.0, 14.4)","(4.0, 5.3, 5.25)","(51.0, 80.0, 66.66666666666667)","(2.7, 3.4, 3.361904761904762)","(61.0, 100.0, 106.66666666666667)","(12.0, 17.0, 16.029411764705884)","(7.5, 9.0, 8.666666666666666)","(3.6, 4.2, 4.035294117647059)"
11-01-2023 19:35:49.970195,"(10.0, 14.5, 14.333333333333334)","(4.0, 5.3, 5.2700000000000005)","(51.0, 80.0, 66.66666666666667)","(2.7, 3.4, 3.361904761904762)","(61.0, 110.0, 102.5)","(12.0, 17.0, 16.029411764705884)","(7.5, 8.8, 8.646153846153847)","(3.6, 4.2, 4.027160493827161)"
11-01-2023 19:35:51.400719,"(10.0, 14.5, 14.333333333333334)","(4.0, 5.4, 5.2700000000000005)","(51.0, 80.0, 66.66666666666667)","(2.7, 3.4, 3.4172727272727275)","(61.0, 110.0, 97.6923076923077)","(12.0, 17.0, 16.029411764705884)","(7.5, 8.8, 8.670967741935485)","(3.6, 4.2, 4.032)"
11-01-2023 19:35:52.920480,"(10.0, 15.0, 14.375)","(4.0, 5.4, 5.260869565217392)","(51.0, 80.0, 73.33333333333333)","(2.8, 3.45, 3.4172727272727275)","(61.0, 100.0, 97.6923076923077)","(12.0, 17.0, 16.029411764705884)","(7.5, 8.8, 8.64)","(3.6, 4.1, 4.032)"
11-01-2023 19:35:54.336147,"(10.0, 14.5, 14.375)","(4.0, 5.4, 5.260869565217392)","(51.0, 80.0, 73.33333333333333)","(2.8, 3.45, 3.4172727272727275)","(61.0, 100.0, 97.6923076923077)","(12.0, 17.0, 16.029411764705884)","(7.5, 8.8, 8.64)","(3.6, 4.1, 4.032)"
11-01-2023 19:35:55.792789,"(10.0, 15.0, 14.052631578947368)","(4.0, 5.4, 5.292857142857143)","(51.0, 80.0, 72.0)","(2.8, 3.45, 3.4182539682539685)","(61.0, 110.0, 102.5)","(12.0, 17.0, 16.029411764705884)","(7.5, 8.6, 8.977777777777778)","(3.6, 4.1, 4.032)"
11-01-2023 19:35:57.190026,"(10.0, 15.0, 14.1)","(4.0, 5.3, 5.175)","(51.0, 80.0, 67.5)","(2.8, 3.45, 3.41969696969697)","(61.0, 110.0, 102.5)","(12.0, 17.0, 16.142857142857142)","(7.5, 9.2, 8.976)","(3.6, 4.1, 4.031081081081081)"
11-01-2023 19:35:58.472042,"(10.0, 15.0, 14.15625)","(4.0, 5.3, 5.199999999999999)","(51.0, 80.0, 67.63157894736842)","(2.8, 3.45, 3.4267441860465118)","(61.0, 110.0, 97.6923076923077)","(12.0, 17.0, 16.142857142857142)","(7.5, 9.2, 8.511111111111111)","(3.6, 4.1, 4.044444444444444)"
11-01-2023 19:35:59.633843,"(10.0, 15.0, 14.615384615384615)","(4.0, 5.3, 5.178260869565217)","(51.0, 75.0, 67.22222222222223)","(2.8, 3.45, 3.4267441860465118)","(61.0, 100.0, 102.5)","(12.0, 17.0, 16.142857142857142)","(7.5, 8.6, 8.511111111111111)","(3.6, 4.1, 4.0375)"
11-01-2023 19:36:00.890254,"(10.0, 14.0, 13.033333333333333)","(4.0, 5.4, 5.208)","(51.0, 75.0, 67.22222222222223)","(2.8, 3.45, 3.43)","(61.0, 110.0, 97.6923076923077)","(12.0, 17.0, 16.5)","(7.5, 8.6, 8.542857142857143)","(3.6, 4.2, 4.045238095238095)"
11-01-2023 19:36:02.146858,"(10.0, 14.0, 12.75)","(4.0, 5.4, 5.2375)","(51.0, 75.0, 68.6)","(2.8, 3.45, 3.4407894736842106)","(61.0, 100.0, 106.66666666666667)","(12.0, 17.0, 15.973684210526315)","(7.5, 8.6, 8.63076923076923)","(3.6, 4.2, 4.048101265822785)"
11-01-2023 19:36:03.568361,"(10.0, 14.0, 13.107142857142858)","(4.0, 5.4, 5.298039215686274)","(51.0, 75.0, 68.6)","(2.8, 3.45, 3.43974358974359)","(61.0, 110.0, 106.66666666666667)","(12.0, 17.0, 15.81578947368421)","(7.5, 9.0, 8.64)","(3.6, 4.2, 4.110958904109589)"
11-01-2023 19:36:04.874819,"(10.0, 13.5, 13.107142857142858)","(4.0, 5.4, 5.298039215686274)","(51.0, 75.0, 66.57894736842105)","(2.8, 3.45, 3.44)","(61.0, 110.0, 106.66666666666667)","(12.0, 17.0, 15.833333333333334)","(7.5, 9.0, 8.903448275862068)","(3.6, 4.2, 4.045238095238095)"
11-01-2023 19:36:06.076525,"(10.0, 13.5, 13.03125)","(4.0, 5.4, 5.328205128205129)","(51.0, 75.0, 66.57894736842105)","(2.8, 3.45, 3.434615384615385)","(61.0, 110.0, 106.66666666666667)","(12.0, 17.0, 15.785714285714286)","(7.5, 9.0, 9.042857142857143)","(3.6, 4.2, 4.055882352941176)"
11-01-2023 19:36:07.368786,"(10.0, 13.5, 12.923076923076923)","(4.0, 5.4, 5.318181818181818)","(51.0, 70.0, 63.0)","(2.8, 3.45, 3.4441176470588237)","(61.0, 110.0, 98.88888888888889)","(12.0, 17.0, 15.928571428571429)","(7.5, 9.2, 9.054545454545455)","(3.6, 4.1, 4.034146341463415)"
11-01-2023 19:36:08.536112,"(10.0, 13.5, 12.875)","(4.0, 5.4, 5.305263157894737)","(51.0, 65.0, 65.58823529411765)","(2.8, 3.45, 3.4520833333333334)","(61.0, 110.0, 97.5)","(12.0, 17.0, 16.333333333333332)","(7.5, 9.2, 9.047058823529412)","(3.6, 4.1, 4.041176470588235)"
11-01-2023 19:36:09.760702,"(10.0, 13.5, 12.875)","(4.0, 5.4, 5.290909090909091)","(51.0, 70.0, 63.0)","(2.8, 3.5, 3.4732673267326732)","(61.0, 110.0, 95.0)","(12.0, 17.0, 16.25)","(7.5, 9.2, 8.693333333333333)","(3.6, 4.1, 4.045)"
11-01-2023 19:36:11.043770,"(10.0, 13.5, 13.03125)","(4.0, 5.4, 5.311111111111112)","(51.0, 65.0, 62.5)","(2.8, 3.5, 3.475510204081633)","(61.0, 100.0, 94.0)","(12.0, 17.5, 16.583333333333332)","(7.5, 8.8, 8.655555555555555)","(3.6, 4.1, 4.065853658536585)"
11-01-2023 19:36:12.390905,"(10.0, 13.5, 13.03125)","(4.0, 5.4, 5.342857142857143)","(51.0, 65.0, 64.23076923076923)","(2.8, 3.5, 3.49375)","(61.0, 100.0, 93.33333333333333)","(12.0, 17.5, 16.77777777777778)","(7.5, 8.8, 8.555102040816328)","(3.6, 4.1, 4.021875)"
11-01-2023 19:36:13.689379,"(10.0, 13.5, 13.03125)","(4.0, 5.4, 5.333333333333333)","(51.0, 65.0, 61.31578947368421)","(2.8, 3.5, 3.408333333333333)","(61.0, 110.0, 87.14285714285714)","(12.0, 17.5, 16.970588235294116)","(7.5, 8.8, 8.573584905660377)","(3.6, 4.1, 4.0473684210526315)"
11-01-2023 19:36:14.922818,"(10.0, 13.5, 12.923076923076923)","(4.0, 5.4, 5.333333333333333)","(51.0, 65.0, 62.5)","(2.8, 3.45, 3.4232558139534883)","(61.0, 100.0, 88.75)","(12.0, 17.5, 16.928571428571427)","(7.5, 8.8, 8.66046511627907)","(3.6, 4.1, 4.072413793103448)"
11-01-2023 19:36:16.146843,"(10.0, 13.5, 13.016129032258064)","(4.0, 5.4, 5.325)","(51.0, 65.0, 62.5)","(2.8, 3.5, 3.421276595744681)","(61.0, 100.0, 86.66666666666667)","(12.0, 17.5, 16.875)","(7.5, 8.8, 8.64864864864865)","(3.6, 4.1, 4.0807692307692305)"
11-01-2023 19:36:17.346654,"(10.0, 13.5, 12.905405405405405)","(4.0, 5.4, 5.339682539682539)","(51.0, 65.0, 62.05882352941177)","(2.8, 3.5, 3.444776119402985)","(61.0, 95.0, 86.66666666666667)","(12.0, 17.5, 16.875)","(7.5, 8.8, 8.733333333333334)","(3.6, 4.1, 4.041666666666666)"
11-01-2023 19:36:18.658504,"(10.0, 13.5, 12.905405405405405)","(4.0, 5.4, 5.339682539682539)","(51.0, 65.0, 62.05882352941177)","(2.8, 3.5, 3.444776119402985)","(61.0, 95.0, 90.0)","(12.0, 17.5, 16.90909090909091)","(7.5, 8.8, 8.742857142857144)","(3.6, 4.1, 4.041666666666666)"
11-01-2023 19:36:19.871184,"(10.0, 13.5, 12.905405405405405)","(4.2, 5.4, 5.339682539682539)","(51.0, 65.0, 62.05882352941177)","(2.8, 3.5, 3.457692307692308)","(61.0, 110.0, 87.77777777777777)","(12.0, 17.5, 16.90909090909091)","(7.5, 8.8, 8.763636363636364)","(3.4, 4.1, 4.042105263157895)"
11-01-2023 19:36:21.081447,"(10.0, 13.5, 12.871428571428572)","(4.2, 5.3, 5.2457142857142856)","(51.0, 65.0, 62.5)","(2.8, 3.5, 3.395098039215686)","(61.0, 110.0, 87.77777777777777)","(12.0, 17.5, 17.192307692307693)","(7.5, 8.8, 8.858823529411765)","(3.4, 4.2, 4.062385321100917)"
11-01-2023 19:36:22.299897,"(10.0, 13.5, 12.964285714285714)","(4.2, 5.3, 5.243835616438356)","(51.0, 65.0, 62.05882352941177)","(2.8, 3.45, 3.367857142857143)","(61.0, 110.0, 87.77777777777777)","(12.0, 17.5, 17.0)","(7.5, 9.0, 8.911111111111111)","(3.4, 4.2, 4.059130434782609)"
11-01-2023 19:36:23.547082,"(10.0, 13.5, 13.04054054054054)","(4.2, 5.4, 5.303389830508475)","(51.0, 65.0, 62.05882352941177)","(2.8, 3.4, 3.362162162162162)","(61.0, 110.0, 86.5)","(12.0, 17.5, 17.0625)","(7.5, 9.0, 8.953846153846154)","(3.4, 4.2, 4.059130434782609)"
11-01-2023 19:36:24.776627,"(10.0, 13.5, 13.04054054054054)","(4.2, 5.4, 5.254545454545455)","(51.0, 65.0, 61.875)","(2.8, 3.4, 3.345098039215686)","(61.0, 100.0, 87.14285714285714)","(12.0, 17.5, 17.318181818181817)","(7.5, 9.0, 8.922222222222222)","(3.4, 4.2, 4.067326732673267)"
11-01-2023 19:36:26.013825,"(10.0, 13.5, 13.071428571428571)","(4.2, 5.4, 5.250666666666667)","(51.0, 65.0, 59.285714285714285)","(2.8, 3.4, 3.3485294117647055)","(61.0, 100.0, 95.71428571428571)","(12.0, 17.5, 17.0)","(7.5, 9.2, 9.0)","(3.4, 4.2, 4.073913043478261)"
11-01-2023 19:36:27.306531,"(10.0, 13.5, 12.652542372881356)","(4.2, 5.4, 5.250666666666667)","(51.0, 65.0, 59.285714285714285)","(2.8, 3.4, 3.3589285714285713)","(61.0, 100.0, 99.28571428571429)","(12.0, 17.5, 17.0)","(7.5, 9.2, 9.037837837837838)","(3.4, 4.2, 4.068181818181818)"
11-01-2023 19:36:28.568899,"(10.0, 13.5, 12.652542372881356)","(4.2, 5.4, 5.251948051948053)","(51.0, 65.0, 61.15384615384615)","(2.8, 3.4, 3.357894736842105)","(61.0, 110.0, 97.5)","(12.0, 17.5, 17.545454545454547)","(7.5, 9.2, 9.078787878787878)","(3.4, 4.2, 3.9956521739130433)"
11-01-2023 19:36:29.790132,"(10.0, 13.0, 12.55)","(4.2, 5.5, 5.430769230769231)","(51.0, 65.0, 61.15384615384615)","(2.8, 3.4, 3.4847058823529413)","(61.0, 110.0, 95.9090909090909)","(12.0, 18.0, 17.166666666666668)","(7.5, 9.2, 9.035897435897436)","(3.4, 4.1, 3.99)"
11-01-2023 19:36:31.000888,"(10.0, 12.5, 12.295454545454545)","(4.2, 5.5, 5.42)","(51.0, 65.0, 63.0)","(2.8, 3.5, 3.5007462686567163)","(61.0, 100.0, 87.5)","(12.0, 18.0, 17.22)","(7.5, 9.2, 8.933333333333334)","(3.4, 4.1, 3.9693181818181817)"
11-01-2023 19:36:32.131440,"(10.0, 12.5, 12.175)","(4.2, 5.4, 5.376666666666667)","(51.0, 65.0, 68.84615384615384)","(2.8, 3.55, 3.49765625)","(61.0, 100.0, 94.0)","(12.0, 18.0, 17.20408163265306)","(7.5, 9.0, 8.918181818181818)","(3.4, 4.0, 3.9650000000000003)"
11-01-2023 19:36:33.293450,"(10.0, 12.5, 12.25925925925926)","(4.2, 5.5, 5.3919999999999995)","(51.0, 70.0, 69.0)","(2.8, 3.55, 3.4966666666666666)","(61.0, 100.0, 90.0)","(12.0, 18.0, 17.46)","(7.5, 9.0, 8.918181818181818)","(3.4, 4.0, 4.019607843137255)"
11-01-2023 19:36:34.582894,"(10.0, 12.5, 12.285714285714286)","(4.2, 5.5, 5.3919999999999995)","(51.0, 70.0, 68.0)","(2.9, 3.55, 3.487878787878788)","(61.0, 95.0, 87.89473684210526)","(12.0, 17.5, 17.166666666666668)","(7.5, 9.0, 8.861538461538462)","(3.4, 4.1, 4.030434782608696)"
11-01-2023 19:36:35.842538,"(10.0, 12.5, 12.116438356164384)","(4.2, 5.4, 5.323809523809524)","(51.0, 70.0, 66.66666666666667)","(2.9, 3.5, 3.483050847457627)","(61.0, 95.0, 89.375)","(12.0, 17.5, 17.0)","(7.5, 9.0, 8.861538461538462)","(3.4, 4.1, 4.027450980392157)"
11-01-2023 19:36:37.121046,"(10.0, 13.0, 12.824324324324325)","(4.2, 5.4, 5.263414634146342)","(51.0, 70.0, 65.83333333333333)","(2.9, 3.5, 3.5159090909090907)","(61.0, 95.0, 89.375)","(12.0, 17.5, 16.53125)","(7.5, 9.0, 8.83157894736842)","(3.4, 4.1, 4.010714285714286)"
11-01-2023 19:36:38.396492,"(10.0, 13.0, 12.804878048780488)","(4.2, 5.3, 5.253125)","(51.0, 70.0, 61.111111111111114)","(2.9, 3.55, 3.4684615384615385)","(61.0, 95.0, 90.71428571428571)","(12.0, 17.0, 16.53125)","(7.5, 9.0, 8.866666666666667)","(3.4, 4.1, 4.026229508196721)"
11-01-2023 19:36:39.558915,"(10.0, 13.0, 12.804878048780488)","(4.2, 5.4, 5.323076923076923)","(51.0, 70.0, 61.111111111111114)","(2.9, 3.5, 3.4246153846153846)","(61.0, 95.0, 91.66666666666667)","(12.0, 17.0, 16.52777777777778)","(7.5, 9.0, 8.866666666666667)","(3.4, 4.1, 4.052173913043478)"
11-01-2023 19:36:40.712301,"(10.0, 13.0, 12.893939393939394)","(4.2, 5.4, 5.316)","(51.0, 70.0, 61.111111111111114)","(2.9, 3.45, 3.4551282051282053)","(61.0, 95.0, 90.71428571428571)","(12.0, 17.0, 16.52777777777778)","(7.5, 9.0, 8.89090909090909)","(3.4, 4.1, 4.011363636363637)"
11-01-2023 19:36:41.840093,"(10.0, 13.0, 12.957142857142857)","(4.2, 5.4, 5.3478260869565215)","(51.0, 70.0, 63.07692307692308)","(2.9, 3.5, 3.5)","(61.0, 95.0, 90.0)","(12.0, 17.0, 16.608695652173914)","(7.5, 9.0, 8.92)","(3.4, 4.1, 4.011904761904762)"
11-01-2023 19:36:43.034185,"(10.0, 13.0, 12.967391304347826)","(4.2, 5.3, 5.282758620689655)","(51.0, 70.0, 63.57142857142857)","(2.9, 3.55, 3.4565217391304346)","(61.0, 95.0, 90.0)","(12.0, 17.0, 16.56)","(7.5, 9.0, 8.93142857142857)","(3.4, 4.1, 4.020588235294118)"
11-01-2023 19:36:44.251057,"(10.0, 13.0, 12.96808510638298)","(4.2, 5.3, 5.300000000000001)","(51.0, 70.0, 62.5)","(2.9, 3.55, 3.3850000000000002)","(61.0, 95.0, 115.55555555555556)","(12.0, 17.0, 16.56)","(7.5, 9.0, 8.97391304347826)","(3.4, 4.1, 4.030909090909091)"
11-01-2023 19:36:45.439962,"(10.0, 13.5, 13.005376344086022)","(4.2, 5.4, 5.300000000000001)","(51.0, 65.0, 62.77777777777778)","(2.9, 3.45, 3.4846938775510203)","(61.0, 120.0, 115.55555555555556)","(12.0, 17.0, 16.321428571428573)","(7.5, 9.2, 8.91764705882353)","(3.4, 4.1, 4.0203125)"
11-01-2023 19:36:46.675040,"(10.0, 13.0, 12.791666666666666)","(4.2, 5.4, 5.235294117647059)","(51.0, 65.0, 64.0)","(2.9, 3.55, 3.48125)","(61.0, 120.0, 115.55555555555556)","(12.0, 17.0, 16.441176470588236)","(7.5, 9.2, 8.93)","(3.4, 4.1, 4.0225)"
11-01-2023 19:36:47.867129,"(10.0, 13.0, 12.666666666666666)","(4.2, 5.3, 5.235294117647059)","(51.0, 65.0, 64.0)","(2.9, 3.55, 3.5465116279069764)","(61.0, 120.0, 112.0)","(12.0, 17.0, 16.416666666666668)","(7.5, 9.2, 8.9)","(3.4, 4.1, 4.004761904761905)"
11-01-2023 19:36:49.098218,"(10.0, 13.0, 12.542372881355933)","(4.2, 5.3, 5.2375)","(51.0, 65.0, 59.0)","(2.9, 3.55, 3.549586776859504)","(61.0, 120.0, 108.23529411764706)","(12.0, 17.0, 16.416666666666668)","(7.5, 9.2, 8.9)","(3.4, 4.1, 4.003389830508475)"
11-01-2023 19:36:50.285243,"(10.0, 13.0, 12.571428571428571)","(4.2, 5.3, 5.251219512195122)","(51.0, 65.0, 58.82352941176471)","(2.9, 3.55, 3.572674418604651)","(61.0, 110.0, 101.66666666666667)","(12.0, 17.0, 16.7)","(7.5, 9.2, 8.9)","(3.3, 4.1, 4.019230769230769)"
11-01-2023 19:36:51.479745,"(10.0, 13.0, 12.507936507936508)","(4.4, 5.2, 5.121052631578947)","(51.0, 65.0, 61.470588235294116)","(2.9, 3.6, 3.5664556962025316)","(61.0, 110.0, 99.58333333333333)","(12.0, 17.0, 17.1)","(7.5, 9.2, 8.752380952380953)","(3.3, 4.1, 4.022222222222222)"
11-01-2023 19:36:52.701359,"(10.0, 13.0, 12.5)","(4.4, 5.2, 5.133333333333333)","(51.0, 65.0, 54.44444444444444)","(2.9, 3.6, 3.5552083333333333)","(61.0, 110.0, 74.375)","(12.0, 17.5, 16.72222222222222)","(7.5, 8.8, 9.036363636363637)","(3.3, 4.1, 4.0841463414634145)"
11-01-2023 19:36:53.935479,"(10.0, 13.0, 12.345238095238095)","(4.4, 5.3, 5.196551724137931)","(51.0, 60.0, 51.25)","(2.9, 3.6, 3.5566037735849054)","(61.0, 80.0, 76.25)","(12.0, 17.0, 16.59090909090909)","(7.5, 9.2, 9.134615384615383)","(3.3, 4.1, 4.119402985074627)"
11-01-2023 19:36:55.069335,"(10.0, 13.0, 12.316455696202532)","(4.4, 5.2, 5.196551724137931)","(51.0, 60.0, 51.25)","(2.9, 3.6, 3.59375)","(61.0, 80.0, 76.25)","(12.0, 17.0, 16.444444444444443)","(7.5, 9.2, 9.148837209302325)","(3.3, 4.2, 4.010759493670886)"
11-01-2023 19:36:56.176871,"(10.0, 13.0, 12.36144578313253)","(4.4, 5.2, 5.196551724137931)","(51.0, 60.0, 51.31578947368421)","(2.9, 3.6, 3.574576271186441)","(61.0, 80.0, 76.25)","(12.0, 17.0, 16.444444444444443)","(7.5, 9.4, 9.142222222222223)","(3.3, 4.1, 4.010576923076923)"
11-01-2023 19:36:57.418102,"(10.0, 13.0, 12.365853658536585)","(4.4, 5.2, 5.195454545454545)","(51.0, 60.0, 51.31578947368421)","(2.9, 3.6, 3.5642857142857145)","(61.0, 80.0, 76.25)","(12.0, 17.0, 16.463414634146343)","(7.5, 9.4, 9.142222222222223)","(3.3, 4.1, 4.0055555555555555)"
11-01-2023 19:36:58.656452,"(10.0, 13.0, 12.263157894736842)","(4.4, 5.3, 5.172727272727273)","(51.0, 60.0, 51.25)","(2.9, 3.6, 3.5652173913043477)","(61.0, 80.0, 76.25)","(12.0, 17.0, 16.3015873015873)","(7.5, 9.4, 9.103225806451613)","(3.3, 4.1, 4.0055555555555555)"
11-01-2023 19:36:59.920337,"(10.0, 13.0, 12.263157894736842)","(4.4, 5.2, 5.188235294117647)","(51.0, 60.0, 51.25)","(2.9, 3.6, 3.5647058823529414)","(61.0, 80.0, 76.25)","(12.0, 17.0, 16.23728813559322)","(7.5, 9.4, 9.078260869565216)","(3.3, 4.1, 3.997916666666667)"
11-01-2023 19:37:01.160357,"(10.0, 13.0, 12.25531914893617)","(4.4, 5.2, 5.155555555555556)","(51.0, 60.0, 51.21951219512195)","(2.9, 3.6, 3.5636363636363635)","(61.0, 80.0, 76.84210526315789)","(12.0, 17.0, 16.253968253968253)","(7.5, 9.2, 9.177142857142856)","(3.3, 4.1, 3.98984375)"
11-01-2023 19:37:02.413212,"(10.0, 13.0, 12.25531914893617)","(4.4, 5.2, 5.133333333333333)","(51.0, 60.0, 49.714285714285715)","(2.9, 3.6, 3.583653846153846)","(61.0, 80.0, 77.0)","(12.0, 17.0, 16.428571428571427)","(7.5, 9.2, 9.15529411764706)","(3.3, 4.1, 4.081203007518797)"
11-01-2023 19:37:03.602129,"(10.0, 13.0, 12.257731958762886)","(4.4, 5.2, 5.117647058823529)","(51.0, 60.0, 49.75609756097561)","(2.9, 3.6, 3.611764705882353)","(61.0, 80.0, 107.16216216216216)","(12.0, 16.5, 14.785714285714286)","(7.5, 9.4, 9.165000000000001)","(3.3, 4.1, 4.084375)"
11-01-2023 19:37:04.765539,"(10.0, 13.0, 12.225806451612904)","(4.4, 5.2, 5.126086956521739)","(51.0, 60.0, 53.833333333333336)","(2.9, 3.65, 3.5766129032258065)","(61.0, 110.0, 92.67441860465117)","(12.0, 15.0, 14.833333333333334)","(7.5, 9.4, 9.196923076923078)","(3.3, 4.1, 4.149738219895288)"
11-01-2023 19:37:05.945568,"(10.0, 13.0, 12.193548387096774)","(4.4, 5.2, 5.159322033898305)","(51.0, 55.0, 50.27777777777778)","(2.9, 3.6, 3.594144144144144)","(61.0, 95.0, 81.66666666666667)","(12.0, 15.0, 15.232142857142858)","(7.5, 9.4, 9.296153846153846)","(3.3, 4.2, 4.012765957446809)"
11-01-2023 19:37:07.160000,"(10.0, 12.5, 12.285714285714286)","(4.4, 5.2, 5.174)","(51.0, 60.0, 50.285714285714285)","(2.9, 3.6, 3.6702702702702705)","(61.0, 95.0, 85.76923076923077)","(12.0, 15.5, 15.270833333333334)","(7.5, 9.4, 9.17037037037037)","(3.3, 4.1, 3.9991803278688525)"
11-01-2023 19:37:08.408756,"(10.0, 12.5, 12.195121951219512)","(4.4, 5.2, 5.174)","(51.0, 60.0, 50.175438596491226)","(2.9, 3.7, 3.728125)","(61.0, 95.0, 85.5)","(12.0, 15.5, 15.287878787878787)","(7.5, 9.2, 9.225806451612902)","(3.3, 4.1, 4.063492063492063)"
11-01-2023 19:37:09.652246,"(10.0, 12.0, 11.875)","(4.4, 5.1, 5.021428571428571)","(51.0, 60.0, 50.175438596491226)","(2.9, 3.75, 3.7263157894736842)","(61.0, 95.0, 87.08333333333333)","(12.0, 15.5, 15.2375)","(7.5, 9.4, 9.176)","(3.3, 4.1, 4.08)"
11-01-2023 19:37:10.858946,"(10.0, 12.0, 11.872093023255815)","(4.4, 5.1, 5.02391304347826)","(51.0, 60.0, 50.17857142857143)","(2.9, 3.75, 3.7675675675675677)","(61.0, 95.0, 87.63157894736842)","(12.0, 15.5, 15.125)","(7.5, 9.2, 9.145454545454545)","(3.3, 4.1, 4.09)"
11-01-2023 19:37:12.046803,"(10.0, 12.0, 11.833333333333334)","(4.4, 5.1, 5.014634146341463)","(51.0, 60.0, 49.354838709677416)","(2.9, 3.8, 3.771111111111111)","(61.0, 95.0, 87.63157894736842)","(12.0, 15.5, 15.125)","(7.5, 9.2, 8.98)","(3.3, 4.1, 4.057777777777778)"
11-01-2023 19:37:13.181907,"(10.0, 12.0, 11.766666666666667)","(4.4, 5.1, 5.014634146341463)","(51.0, 60.0, 50.67796610169491)","(2.9, 3.8, 3.7948275862068965)","(61.0, 95.0, 86.92307692307692)","(12.0, 15.5, 15.130952380952381)","(7.5, 9.0, 9.104166666666666)","(3.3, 4.1, 4.073333333333333)"
11-01-2023 19:37:14.447728,"(10.0, 12.0, 11.766666666666667)","(4.4, 5.1, 5.042857142857143)","(51.0, 60.0, 50.666666666666664)","(2.9, 3.8, 3.793333333333333)","(61.0, 95.0, 87.22222222222223)","(12.0, 15.5, 15.130952380952381)","(7.5, 9.2, 9.08936170212766)","(3.3, 4.1, 4.1692307692307695)"
11-01-2023 19:37:15.673370,"(10.0, 12.0, 11.775862068965518)","(4.4, 5.1, 5.042857142857143)","(51.0, 60.0, 50.666666666666664)","(2.9, 3.8, 3.8027272727272727)","(61.0, 95.0, 87.22222222222223)","(12.0, 15.5, 14.65625)","(7.5, 9.2, 8.953333333333333)","(3.3, 4.2, 4.179166666666667)"
11-01-2023 19:37:16.984390,"(10.0, 12.0, 11.766666666666666)","(4.4, 5.1, 5.025842696629214)","(51.0, 60.0, 49.690140845070424)","(2.9, 3.85, 3.82)","(61.0, 95.0, 89.32432432432432)","(12.0, 15.0, 14.631578947368421)","(7.5, 9.0, 8.74)","(3.3, 4.2, 4.1847133757961785)"
11-01-2023 19:37:18.264492,"(10.0, 12.0, 11.666666666666666)","(4.4, 5.1, 5.024137931034483)","(51.0, 60.0, 49.714285714285715)","(2.9, 3.85, 3.840909090909091)","(61.0, 95.0, 89.16666666666667)","(12.0, 15.0, 14.557142857142857)","(7.5, 8.8, 8.76969696969697)","(3.3, 4.2, 4.150406504065041)"
11-01-2023 19:37:19.794837,"(10.0, 12.0, 11.818181818181818)","(4.4, 5.1, 5.024137931034483)","(51.0, 60.0, 49.714285714285715)","(2.9, 3.85, 3.857627118644068)","(61.0, 95.0, 82.08333333333333)","(12.0, 15.0, 14.222222222222221)","(7.5, 8.8, 8.733333333333334)","(3.3, 4.2, 4.162790697674419)"
11-01-2023 19:37:21.306207,"(10.0, 12.0, 11.692660550458715)","(4.2, 5.1, 5.025842696629214)","(41.0, 60.0, 51.0625)","(3.0, 3.9, 3.8672131147540982)","(61.0, 85.0, 82.08333333333333)","(12.0, 14.5, 14.071428571428571)","(7.0, 8.8, 8.7)","(3.3, 4.2, 4.187777777777778)"
11-01-2023 19:37:22.731040,"(10.0, 12.5, 11.692660550458715)","(4.2, 5.1, 5.0775)","(41.0, 55.0, 51.0625)","(3.0, 3.9, 3.8909090909090907)","(61.0, 85.0, 81.17021276595744)","(12.0, 14.5, 14.058823529411764)","(7.0, 8.8, 8.987234042553192)","(3.3, 4.2, 3.9629464285714286)"
11-01-2023 19:37:24.064532,"(10.0, 12.5, 11.692660550458715)","(4.2, 5.2, 5.133870967741935)","(41.0, 55.0, 51.266666666666666)","(3.0, 3.9, 3.9080645161290324)","(61.0, 85.0, 81.08695652173913)","(12.0, 14.5, 14.557692307692308)","(7.0, 9.0, 9.127272727272727)","(3.3, 4.0, 3.909550561797753)"
11-01-2023 19:37:25.723333,"(10.0, 12.5, 11.657407407407407)","(4.2, 5.2, 5.135)","(41.0, 55.0, 50.333333333333336)","(3.0, 3.95, 3.9080645161290324)","(61.0, 85.0, 81.08695652173913)","(12.0, 15.0, 14.55)","(7.0, 9.2, 9.133333333333333)","(3.3, 3.95, 3.895736434108527)"
