,Appealing Road,Awesome Moon,Odina,Jumpin Jack Brass,Jubaslilballerina,Ellies At Windsor,S S Frontier Angel,Grey Flamingo,Van Hook,La Maddalena
07-01-2023 11:31:05.254552,"(17.0, 36.0, 26.0)","(31.0, 90.0, 85.5)","(17.0, 32.0, 30.2)","(2.1, 2.4, 2.3727272727272726)","(21.0, 180.0, 121.6)","(21.0, 42.0, 30.166666666666668)","(41.0, 190.0, 146.66666666666669)","(11.0, 18.0, 17.666666666666668)","(3.5, 5.9, 5.541025641025642)","(5.5, 5.7, 5.492307692307692)"
07-01-2023 11:31:06.868944,"(17.0, 28.0, 26.0)","(31.0, 90.0, 85.5)","(17.0, 32.0, 30.2)","(2.1, 2.4, 2.3727272727272726)","(21.0, 180.0, 121.6)","(21.0, 36.0, 30.166666666666668)","(41.0, 190.0, 146.66666666666669)","(11.0, 18.0, 17.666666666666668)","(3.5, 5.9, 5.62)","(5.5, 5.7, 5.466666666666667)"
07-01-2023 11:31:08.479168,"(17.0, 28.0, 26.0)","(31.0, 90.0, 84.28571428571428)","(17.0, 32.0, 30.2)","(2.1, 2.4, 2.379090909090909)","(21.0, 180.0, 121.6)","(21.0, 36.0, 30.166666666666668)","(41.0, 190.0, 163.0)","(11.0, 18.0, 17.666666666666668)","(3.5, 5.9, 5.663636363636363)","(5.5, 5.6, 5.4941176470588236)"
07-01-2023 11:31:10.114643,"(17.0, 28.0, 26.0)","(31.0, 90.0, 84.28571428571428)","(17.0, 32.0, 30.2)","(2.1, 2.42, 2.379090909090909)","(21.0, 180.0, 159.14285714285714)","(21.0, 36.0, 30.166666666666668)","(41.0, 190.0, 179.0)","(11.0, 18.0, 17.775)","(3.5, 5.8, 5.675)","(5.5, 5.6, 5.452173913043478)"
07-01-2023 11:31:11.701497,"(17.0, 28.0, 26.0)","(31.0, 90.0, 84.28571428571428)","(17.0, 32.0, 30.2)","(2.1, 2.42, 2.3727272727272726)","(21.0, 180.0, 159.14285714285714)","(21.0, 36.0, 30.166666666666668)","(41.0, 210.0, 179.0)","(11.0, 18.0, 17.775)","(3.5, 5.7, 5.779999999999999)","(5.5, 5.6, 5.452173913043478)"
07-01-2023 11:31:13.273992,"(17.0, 28.0, 24.5)","(31.0, 90.0, 84.28571428571428)","(17.0, 32.0, 30.2)","(2.1, 2.4, 2.3727272727272726)","(21.0, 180.0, 159.14285714285714)","(21.0, 36.0, 30.166666666666668)","(41.0, 210.0, 135.0)","(11.0, 18.0, 17.775)","(3.5, 5.8, 5.779999999999999)","(5.5, 5.6, 5.452173913043478)"
07-01-2023 11:31:14.965593,"(17.0, 28.0, 25.333333333333332)","(31.0, 90.0, 82.0)","(17.0, 32.0, 30.2)","(2.1, 2.4, 2.3727272727272726)","(21.0, 180.0, 159.14285714285714)","(21.0, 36.0, 30.166666666666668)","(41.0, 210.0, 135.0)","(11.0, 18.0, 17.775)","(3.5, 5.8, 5.779999999999999)","(5.5, 5.6, 5.452173913043478)"
07-01-2023 11:31:16.972352,"(17.0, 28.0, 23.5)","(31.0, 90.0, 77.6923076923077)","(17.0, 32.0, 27.5)","(2.1, 2.4, 2.3663636363636362)","(21.0, 180.0, 159.14285714285714)","(21.0, 36.0, 30.166666666666668)","(41.0, 210.0, 135.0)","(11.0, 18.0, 17.833333333333332)","(3.5, 5.8, 5.779999999999999)","(5.5, 5.6, 5.430303030303031)"
07-01-2023 11:31:18.652435,"(17.0, 26.0, 22.571428571428573)","(31.0, 90.0, 75.0)","(18.0, 32.0, 27.5)","(2.1, 2.42, 2.408888888888889)","(21.0, 180.0, 159.14285714285714)","(21.0, 36.0, 36.5)","(41.0, 210.0, 135.0)","(11.0, 18.0, 17.833333333333332)","(3.5, 5.5, 5.45)","(5.5, 5.5, 5.35)"
07-01-2023 11:31:20.416505,"(17.0, 24.0, 22.571428571428573)","(31.0, 85.0, 75.0)","(18.0, 32.0, 23.5)","(2.1, 2.44, 2.393846153846154)","(21.0, 180.0, 159.14285714285714)","(21.0, 44.0, 36.5)","(41.0, 210.0, 135.0)","(11.0, 18.0, 17.833333333333332)","(3.5, 5.5, 5.429032258064516)","(5.5, 5.5, 5.35)"
07-01-2023 11:31:22.047834,"(17.0, 24.0, 22.571428571428573)","(31.0, 85.0, 75.0)","(18.0, 25.0, 23.5)","(2.1, 2.46, 2.393846153846154)","(21.0, 180.0, 159.14285714285714)","(21.0, 44.0, 36.5)","(41.0, 210.0, 135.0)","(11.0, 18.0, 17.833333333333332)","(3.5, 5.7, 5.366666666666667)","(5.5, 5.5, 5.35)"
07-01-2023 11:31:23.756957,"(17.0, 23.0, 22.5)","(31.0, 85.0, 75.0)","(18.0, 25.0, 23.5)","(2.1, 2.46, 2.4016949152542373)","(21.0, 180.0, 159.14285714285714)","(21.0, 44.0, 36.5)","(41.0, 210.0, 135.0)","(11.0, 18.0, 17.833333333333332)","(3.5, 5.7, 5.366666666666667)","(5.0, 5.5, 5.35)"
07-01-2023 11:31:25.431250,"(17.0, 24.0, 22.5)","(31.0, 85.0, 81.25)","(18.0, 25.0, 28.666666666666668)","(2.1, 2.46, 2.409879518072289)","(21.0, 180.0, 159.14285714285714)","(21.0, 44.0, 36.5)","(41.0, 210.0, 135.0)","(11.0, 18.0, 17.571428571428573)","(3.5, 5.7, 5.4399999999999995)","(5.0, 5.4, 5.3500000000000005)"
07-01-2023 11:31:27.064914,"(17.0, 24.0, 23.166666666666668)","(31.0, 85.0, 81.25)","(18.0, 32.0, 28.666666666666668)","(2.1, 2.46, 2.4092682926829267)","(21.0, 180.0, 159.14285714285714)","(21.0, 44.0, 36.5)","(41.0, 210.0, 135.0)","(11.0, 18.0, 17.571428571428573)","(3.5, 5.5, 5.485714285714286)","(5.0, 5.5, 5.3428571428571425)"
07-01-2023 11:31:28.677119,"(17.0, 24.0, 22.0)","(31.0, 85.0, 76.66666666666667)","(18.0, 32.0, 27.0)","(2.1, 2.46, 2.4092682926829267)","(21.0, 180.0, 159.14285714285714)","(21.0, 44.0, 36.5)","(41.0, 210.0, 135.0)","(11.0, 18.0, 17.571428571428573)","(3.5, 5.5, 5.483333333333333)","(5.0, 5.5, 5.3428571428571425)"
07-01-2023 11:31:30.245350,"(17.0, 23.0, 22.0)","(31.0, 85.0, 76.66666666666667)","(18.0, 30.0, 30.333333333333336)","(2.1, 2.46, 2.4092682926829267)","(21.0, 180.0, 159.14285714285714)","(21.0, 44.0, 36.5)","(41.0, 210.0, 135.0)","(11.0, 18.0, 17.833333333333332)","(3.5, 5.5, 5.483333333333333)","(5.0, 5.5, 5.3428571428571425)"
07-01-2023 11:31:31.897721,"(17.0, 23.0, 22.0)","(31.0, 85.0, 76.66666666666667)","(18.0, 32.0, 30.333333333333336)","(2.1, 2.46, 2.4092682926829267)","(21.0, 180.0, 159.14285714285714)","(21.0, 44.0, 36.5)","(41.0, 210.0, 135.0)","(11.0, 18.0, 17.833333333333332)","(3.5, 5.5, 5.483333333333333)","(5.0, 5.5, 5.3428571428571425)"
07-01-2023 11:31:33.484818,"(17.0, 23.0, 22.555555555555557)","(31.0, 85.0, 76.66666666666667)","(18.0, 32.0, 30.333333333333336)","(2.1, 2.46, 2.4066666666666667)","(21.0, 180.0, 159.14285714285714)","(21.0, 44.0, 36.5)","(41.0, 210.0, 135.0)","(11.0, 18.0, 17.833333333333332)","(3.5, 5.5, 5.477777777777778)","(5.0, 5.5, 5.314285714285715)"
07-01-2023 11:31:35.106604,"(17.0, 23.0, 22.666666666666668)","(31.0, 85.0, 76.66666666666667)","(18.0, 32.0, 25.5)","(2.1, 2.46, 2.4066666666666667)","(21.0, 180.0, 159.14285714285714)","(21.0, 44.0, 36.5)","(41.0, 210.0, 135.0)","(11.0, 18.0, 17.833333333333332)","(3.5, 5.5, 5.477777777777778)","(5.0, 5.4, 5.314285714285715)"
07-01-2023 11:31:36.736937,"(17.0, 24.0, 20.95)","(31.0, 85.0, 55.833333333333336)","(18.0, 29.0, 25.81818181818182)","(2.1, 2.46, 2.421111111111111)","(21.0, 180.0, 159.14285714285714)","(21.0, 44.0, 36.5)","(41.0, 210.0, 135.0)","(11.0, 18.0, 17.666666666666668)","(3.5, 5.5, 5.477777777777778)","(5.0, 5.4, 4.919047619047619)"
07-01-2023 11:31:38.305282,"(17.0, 21.0, 26.25)","(31.0, 60.0, 70.0)","(18.0, 29.0, 26.5)","(2.1, 2.46, 2.421111111111111)","(21.0, 180.0, 132.66666666666669)","(21.0, 44.0, 36.5)","(41.0, 210.0, 135.0)","(11.0, 18.0, 17.666666666666668)","(3.5, 5.6, 5.55)","(5.0, 5.2, 5.1571428571428575)"
07-01-2023 11:31:39.945592,"(17.0, 28.0, 27.22222222222222)","(31.0, 85.0, 70.0)","(18.0, 28.0, 26.8)","(2.1, 2.46, 2.421111111111111)","(21.0, 180.0, 132.66666666666669)","(21.0, 44.0, 43.06666666666666)","(41.0, 210.0, 158.33333333333331)","(11.0, 18.0, 17.4)","(3.5, 5.6, 5.55)","(5.0, 4.7, 4.685714285714286)"
07-01-2023 11:31:41.614050,"(17.0, 28.0, 24.857142857142858)","(31.0, 85.0, 70.0)","(18.0, 30.0, 25.0)","(2.1, 2.46, 2.4278260869565216)","(21.0, 180.0, 132.66666666666669)","(21.0, 44.0, 40.666666666666664)","(41.0, 210.0, 160.0)","(11.0, 18.0, 17.7)","(3.5, 5.6, 5.6571428571428575)","(5.0, 5.1, 4.74)"
07-01-2023 11:31:43.247127,"(17.0, 30.0, 24.857142857142858)","(31.0, 85.0, 70.0)","(18.0, 26.0, 23.571428571428573)","(2.1, 2.48, 2.432)","(21.0, 180.0, 132.66666666666669)","(21.0, 44.0, 40.666666666666664)","(41.0, 210.0, 160.0)","(11.0, 18.0, 17.7)","(3.5, 5.7, 5.6571428571428575)","(5.0, 5.1, 4.5875)"
07-01-2023 11:31:44.847657,"(17.0, 30.0, 27.6)","(31.0, 85.0, 70.0)","(18.0, 25.0, 24.25)","(2.1, 2.48, 2.432)","(21.0, 180.0, 132.66666666666669)","(21.0, 44.0, 40.666666666666664)","(41.0, 210.0, 160.0)","(11.0, 18.0, 17.4375)","(3.5, 5.7, 5.66)","(5.0, 5.2, 4.5875)"
07-01-2023 11:31:46.442847,"(17.0, 30.0, 28.0)","(31.0, 85.0, 63.333333333333336)","(18.0, 28.0, 24.0)","(2.1, 2.48, 2.432)","(21.0, 180.0, 133.33333333333331)","(21.0, 44.0, 54.5)","(41.0, 210.0, 160.0)","(11.0, 18.0, 17.4375)","(3.5, 5.7, 5.572727272727273)","(5.0, 5.1, 4.949999999999999)"
07-01-2023 11:31:48.001407,"(17.0, 30.0, 28.0)","(31.0, 80.0, 63.333333333333336)","(18.0, 26.0, 24.0)","(2.1, 2.48, 2.4384615384615382)","(21.0, 180.0, 133.33333333333331)","(21.0, 75.0, 55.6)","(41.0, 210.0, 160.0)","(11.0, 18.0, 17.678571428571427)","(3.5, 5.7, 5.476190476190476)","(5.0, 5.1, 4.8)"
07-01-2023 11:31:49.534427,"(17.0, 30.0, 28.0)","(31.0, 80.0, 63.333333333333336)","(18.0, 26.0, 24.142857142857142)","(2.1, 2.48, 2.4477611940298507)","(21.0, 180.0, 77.14285714285714)","(21.0, 70.0, 52.6)","(41.0, 210.0, 130.0)","(11.0, 18.0, 17.678571428571427)","(3.5, 5.6, 5.476190476190476)","(5.0, 5.1, 4.8)"
07-01-2023 11:31:51.099280,"(17.0, 30.0, 28.0)","(31.0, 80.0, 61.25)","(18.0, 25.0, 26.6)","(2.1, 2.48, 2.4359183673469387)","(21.0, 170.0, 53.333333333333336)","(21.0, 65.0, 54.8)","(41.0, 200.0, 130.0)","(11.0, 18.0, 17.678571428571427)","(3.5, 5.6, 5.476190476190476)","(5.0, 5.1, 4.8)"
07-01-2023 11:31:52.728226,"(17.0, 30.0, 28.0)","(31.0, 80.0, 75.0)","(18.0, 27.0, 27.5)","(2.1, 2.48, 2.4536)","(21.0, 60.0, 53.333333333333336)","(21.0, 60.0, 57.111111111111114)","(41.0, 200.0, 160.0)","(11.0, 18.0, 17.71875)","(3.5, 5.6, 5.004761904761905)","(5.0, 5.1, 4.81219512195122)"
07-01-2023 11:31:54.441113,"(17.0, 30.0, 28.0)","(31.0, 90.0, 77.14285714285714)","(18.0, 28.0, 27.142857142857142)","(2.1, 2.48, 2.457777777777778)","(21.0, 60.0, 53.333333333333336)","(21.0, 60.0, 56.75)","(41.0, 200.0, 153.33333333333331)","(11.0, 18.0, 17.678571428571427)","(3.5, 5.1, 4.95)","(5.0, 5.3, 4.7444444444444445)"
07-01-2023 11:31:56.217146,"(17.0, 30.0, 27.75)","(31.0, 90.0, 77.14285714285714)","(18.0, 28.0, 27.142857142857142)","(2.1, 2.54, 2.45)","(21.0, 60.0, 56.0)","(21.0, 60.0, 56.75)","(41.0, 200.0, 153.33333333333331)","(11.0, 18.0, 17.678571428571427)","(3.5, 5.1, 4.966666666666667)","(5.0, 5.3, 4.873333333333333)"
07-01-2023 11:31:57.917178,"(17.0, 30.0, 27.75)","(31.0, 90.0, 77.14285714285714)","(18.0, 28.0, 27.142857142857142)","(2.1, 2.54, 2.4509090909090907)","(21.0, 60.0, 56.0)","(21.0, 60.0, 48.0)","(41.0, 200.0, 153.33333333333331)","(11.0, 18.0, 17.089285714285715)","(3.5, 5.1, 4.918181818181819)","(5.0, 5.3, 4.831707317073171)"
07-01-2023 11:31:59.785869,"(17.0, 30.0, 27.75)","(31.0, 90.0, 76.66666666666667)","(18.0, 28.0, 27.142857142857142)","(2.1, 2.54, 2.464444444444444)","(21.0, 60.0, 56.0)","(21.0, 60.0, 55.333333333333336)","(41.0, 200.0, 160.0)","(11.0, 18.0, 17.416666666666668)","(3.5, 5.1, 4.95)","(5.0, 5.3, 4.831707317073171)"
07-01-2023 11:32:01.981537,"(17.0, 30.0, 27.0)","(31.0, 85.0, 75.0)","(18.0, 28.0, 27.2)","(2.1, 2.5, 2.4285714285714284)","(21.0, 60.0, 56.0)","(21.0, 60.0, 55.333333333333336)","(41.0, 190.0, 165.0)","(11.0, 17.5, 17.375)","(3.5, 5.6, 5.025)","(5.0, 5.3, 4.82)"
07-01-2023 11:32:04.326833,"(17.0, 30.0, 30.071428571428573)","(31.0, 85.0, 75.0)","(18.0, 28.0, 27.2)","(2.1, 2.54, 2.4175)","(21.0, 60.0, 51.0)","(21.0, 60.0, 56.5)","(41.0, 190.0, 165.0)","(11.0, 18.0, 16.96153846153846)","(3.5, 5.6, 5.240625)","(5.0, 5.2, 4.794736842105263)"
07-01-2023 11:32:06.291637,"(17.0, 32.0, 27.2)","(31.0, 85.0, 75.0)","(18.0, 28.0, 26.666666666666668)","(2.1, 2.54, 2.3806060606060604)","(21.0, 60.0, 51.0)","(21.0, 60.0, 51.33333333333333)","(41.0, 190.0, 165.0)","(11.0, 18.0, 16.96153846153846)","(3.5, 5.6, 5.225)","(5.0, 4.7, 4.571428571428572)"
07-01-2023 11:32:08.004391,"(17.0, 32.0, 27.2)","(31.0, 85.0, 68.33333333333333)","(18.0, 28.0, 26.666666666666668)","(2.1, 2.52, 2.4682692307692307)","(21.0, 60.0, 56.0)","(21.0, 60.0, 51.33333333333333)","(41.0, 190.0, 173.75)","(11.0, 18.0, 16.92)","(3.5, 5.6, 5.226315789473684)","(5.0, 4.7, 4.7875)"
07-01-2023 11:32:09.727152,"(17.0, 32.0, 26.75)","(31.0, 85.0, 68.33333333333333)","(18.0, 28.0, 26.90909090909091)","(2.1, 2.5, 2.326086956521739)","(21.0, 60.0, 51.0)","(21.0, 60.0, 48.0)","(41.0, 190.0, 150.0)","(11.0, 18.0, 17.055555555555557)","(3.5, 5.6, 5.3954545454545455)","(5.0, 5.1, 4.918181818181818)"
07-01-2023 11:32:11.347058,"(17.0, 32.0, 26.75)","(31.0, 85.0, 67.5)","(18.0, 28.0, 26.90909090909091)","(2.1, 2.42, 2.326086956521739)","(21.0, 60.0, 52.0)","(21.0, 60.0, 48.0)","(41.0, 190.0, 150.0)","(11.0, 18.0, 17.833333333333332)","(3.5, 5.6, 5.3)","(5.0, 5.1, 4.966666666666667)"
07-01-2023 11:32:12.900768,"(17.0, 32.0, 26.75)","(31.0, 90.0, 67.5)","(18.0, 28.0, 26.90909090909091)","(2.1, 2.42, 2.36)","(21.0, 60.0, 52.0)","(21.0, 60.0, 48.0)","(41.0, 190.0, 150.0)","(11.0, 18.5, 17.928571428571427)","(3.5, 5.6, 5.22)","(5.0, 5.1, 4.966666666666667)"
