,Drink Long Necks,Head On Bonnie,Fernando Travis,Street Cry,Rowdy Roddy,Swift Sharni,Out Of Gas
12-01-2023 18:32:28.889738,"(4.2, 6.0, 5.571428571428572)","(8.5, 12.0, 11.566666666666666)","(9.0, 11.5, 9.697435897435897)","(1.6, 1.99, 1.9457894736842105)","(21.0, 75.0, 54.75)","(9.0, 16.5, 14.25)","(26.0, 80.0, 65.42857142857143)"
12-01-2023 18:32:30.369852,"(4.2, 6.0, 5.571428571428572)","(8.5, 12.0, 11.566666666666666)","(9.0, 11.5, 9.697435897435897)","(1.6, 1.99, 1.9457894736842105)","(21.0, 75.0, 54.75)","(9.0, 16.5, 14.25)","(26.0, 80.0, 65.42857142857143)"
12-01-2023 18:32:32.008865,"(4.2, 6.0, 5.571428571428572)","(8.5, 12.0, 11.566666666666666)","(9.0, 11.5, 9.697435897435897)","(1.6, 1.99, 1.9457894736842105)","(21.0, 75.0, 54.75)","(9.0, 16.5, 14.25)","(26.0, 80.0, 65.42857142857143)"
12-01-2023 18:32:33.475299,"(4.2, 6.0, 5.571428571428572)","(8.5, 12.0, 11.566666666666666)","(9.0, 11.5, 9.697435897435897)","(1.6, 1.99, 1.9457894736842105)","(21.0, 75.0, 54.75)","(9.0, 16.5, 14.25)","(26.0, 80.0, 65.42857142857143)"
12-01-2023 18:32:34.680128,"(4.2, 6.0, 5.571428571428572)","(8.5, 12.0, 11.566666666666666)","(9.0, 11.5, 9.697435897435897)","(1.6, 1.99, 1.9577777777777778)","(21.0, 75.0, 54.75)","(9.0, 16.5, 14.25)","(26.0, 80.0, 65.42857142857143)"
12-01-2023 18:32:35.902615,"(4.2, 6.0, 5.571428571428572)","(8.5, 12.0, 11.566666666666666)","(9.0, 11.5, 9.697435897435897)","(1.6, 1.98, 1.9577777777777778)","(21.0, 75.0, 54.75)","(9.0, 16.5, 14.25)","(26.0, 80.0, 65.42857142857143)"
12-01-2023 18:32:37.028537,"(4.2, 6.0, 5.571428571428572)","(8.5, 12.0, 11.566666666666666)","(9.0, 11.5, 9.697435897435897)","(1.6, 1.98, 1.9466666666666665)","(21.0, 75.0, 54.75)","(9.0, 16.5, 14.25)","(26.0, 80.0, 65.42857142857143)"
12-01-2023 18:32:38.142952,"(4.2, 6.0, 5.571428571428572)","(8.5, 12.0, 11.566666666666666)","(9.0, 11.5, 9.697435897435897)","(1.6, 1.98, 1.9466666666666665)","(21.0, 75.0, 54.75)","(9.0, 16.5, 14.25)","(26.0, 80.0, 65.42857142857143)"
12-01-2023 18:32:39.319887,"(4.2, 6.0, 5.571428571428572)","(8.5, 12.0, 11.566666666666666)","(9.0, 11.5, 9.702702702702702)","(1.6, 1.98, 1.9466666666666665)","(21.0, 75.0, 54.75)","(9.0, 16.5, 14.25)","(26.0, 80.0, 64.0)"
12-01-2023 18:32:40.522006,"(4.2, 6.0, 5.571428571428572)","(8.5, 12.0, 11.566666666666666)","(9.0, 11.5, 9.702702702702702)","(1.6, 1.98, 1.9466666666666665)","(21.0, 75.0, 51.857142857142854)","(9.0, 16.5, 14.25)","(26.0, 80.0, 69.33333333333333)"
12-01-2023 18:32:41.745254,"(4.2, 6.0, 5.571428571428572)","(8.5, 12.0, 11.566666666666666)","(9.0, 11.5, 10.533333333333333)","(1.6, 1.98, 1.9466666666666665)","(21.0, 75.0, 54.75)","(9.0, 16.5, 14.25)","(26.0, 80.0, 69.33333333333333)"
12-01-2023 18:32:42.990309,"(4.2, 6.0, 5.571428571428572)","(8.5, 12.0, 11.15)","(9.0, 11.0, 9.879999999999999)","(1.6, 1.98, 1.9466666666666665)","(21.0, 75.0, 54.75)","(9.0, 16.5, 14.25)","(26.0, 80.0, 69.33333333333333)"
12-01-2023 18:32:44.381208,"(4.2, 6.0, 5.571428571428572)","(8.5, 11.5, 11.15)","(9.0, 11.0, 9.879999999999999)","(1.6, 1.98, 1.9466666666666665)","(21.0, 75.0, 54.75)","(9.0, 16.5, 14.25)","(26.0, 80.0, 69.33333333333333)"
12-01-2023 18:32:45.639061,"(4.2, 6.0, 5.571428571428572)","(8.5, 11.5, 11.15)","(9.0, 11.0, 9.671794871794871)","(1.6, 1.98, 1.9466666666666665)","(21.0, 75.0, 54.75)","(9.0, 16.5, 14.25)","(26.0, 80.0, 69.33333333333333)"
12-01-2023 18:32:47.147113,"(4.2, 6.0, 5.571428571428572)","(8.5, 11.5, 11.15)","(9.0, 11.0, 9.677777777777777)","(1.6, 1.98, 1.9466666666666665)","(21.0, 75.0, 54.75)","(9.0, 16.5, 14.25)","(26.0, 80.0, 69.33333333333333)"
12-01-2023 18:32:48.564178,"(4.2, 6.0, 5.571428571428572)","(8.5, 11.5, 11.15)","(9.0, 11.0, 9.677777777777777)","(1.6, 1.98, 1.9466666666666665)","(21.0, 75.0, 54.75)","(9.0, 16.5, 14.25)","(26.0, 80.0, 69.33333333333333)"
12-01-2023 18:32:49.897939,"(4.2, 6.0, 5.571428571428572)","(8.5, 11.5, 11.15)","(9.0, 11.0, 9.677777777777777)","(1.6, 1.98, 1.9466666666666665)","(21.0, 75.0, 54.75)","(9.0, 16.5, 14.25)","(26.0, 80.0, 69.33333333333333)"
12-01-2023 18:32:51.259677,"(4.2, 6.0, 5.571428571428572)","(8.5, 11.5, 11.15)","(9.0, 11.0, 9.671794871794871)","(1.6, 1.98, 1.8953333333333333)","(21.0, 75.0, 54.75)","(9.0, 16.5, 14.25)","(26.0, 80.0, 69.33333333333333)"
12-01-2023 18:32:52.526878,"(4.2, 6.0, 5.571428571428572)","(8.5, 11.5, 11.15)","(9.0, 11.0, 9.677777777777777)","(1.6, 1.97, 1.8932)","(21.0, 75.0, 54.75)","(9.0, 16.5, 14.083333333333334)","(26.0, 80.0, 72.0)"
12-01-2023 18:32:53.768909,"(4.2, 6.0, 5.571428571428572)","(8.5, 11.5, 11.15)","(9.0, 11.0, 9.677777777777777)","(1.6, 1.97, 1.8932)","(21.0, 75.0, 54.75)","(9.0, 17.0, 15.25)","(26.0, 80.0, 72.92307692307693)"
12-01-2023 18:32:55.435846,"(4.2, 6.0, 5.571428571428572)","(8.5, 11.5, 11.23)","(9.0, 11.0, 9.677777777777777)","(1.6, 1.97, 1.9449999999999998)","(21.0, 75.0, 54.75)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 69.6)"
12-01-2023 18:32:57.179930,"(4.2, 6.0, 5.571428571428572)","(8.5, 11.5, 9.909090909090908)","(9.0, 11.0, 9.677777777777777)","(1.6, 2.0, 1.987674418604651)","(21.0, 75.0, 51.857142857142854)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 69.6)"
12-01-2023 18:32:58.463908,"(4.2, 6.0, 5.571428571428572)","(9.0, 11.5, 9.27027027027027)","(9.0, 11.0, 9.671794871794871)","(1.6, 1.99, 1.9449999999999998)","(21.0, 75.0, 54.75)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 69.6)"
12-01-2023 18:32:59.863325,"(4.2, 6.0, 5.571428571428572)","(9.0, 11.5, 9.627027027027028)","(9.0, 11.0, 9.671794871794871)","(1.6, 1.99, 1.9449999999999998)","(21.0, 75.0, 53.57142857142857)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 69.6)"
12-01-2023 18:33:01.180845,"(4.2, 6.0, 5.571428571428572)","(9.0, 11.5, 9.647058823529411)","(9.0, 11.0, 10.093023255813954)","(1.6, 1.99, 1.9449999999999998)","(21.0, 75.0, 53.57142857142857)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 69.6)"
12-01-2023 18:33:02.498371,"(4.2, 6.0, 5.485714285714286)","(9.0, 11.5, 9.627027027027028)","(9.0, 11.0, 10.1)","(1.6, 1.99, 1.9849999999999999)","(21.0, 75.0, 53.57142857142857)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 69.6)"
12-01-2023 18:33:03.773999,"(4.2, 6.0, 5.485714285714286)","(9.0, 11.5, 9.627027027027028)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.99, 1.93)","(21.0, 75.0, 56.25)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 69.6)"
12-01-2023 18:33:05.030966,"(4.2, 6.0, 5.485714285714286)","(9.0, 11.5, 9.627027027027028)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.99, 1.93)","(21.0, 75.0, 56.25)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 70.5)"
12-01-2023 18:33:06.329238,"(4.2, 6.0, 5.485714285714286)","(9.0, 11.5, 9.627027027027028)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.99, 1.93)","(21.0, 75.0, 56.25)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 70.5)"
12-01-2023 18:33:07.639241,"(4.2, 6.0, 5.485714285714286)","(9.0, 11.5, 9.627027027027028)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.99, 1.93)","(21.0, 75.0, 56.25)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 70.5)"
12-01-2023 18:33:08.898493,"(4.2, 6.0, 5.485714285714286)","(9.0, 11.5, 9.627027027027028)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.99, 1.93)","(21.0, 75.0, 56.25)","(9.0, 17.0, 15.88)","(26.0, 75.0, 70.5)"
12-01-2023 18:33:10.200339,"(4.2, 6.0, 5.485714285714286)","(9.0, 11.5, 9.627027027027028)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.99, 1.93)","(21.0, 75.0, 56.25)","(9.0, 17.0, 15.88)","(26.0, 75.0, 70.5)"
12-01-2023 18:33:11.571471,"(4.2, 6.0, 5.485714285714286)","(9.0, 11.5, 9.627027027027028)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.99, 1.93)","(21.0, 75.0, 56.25)","(9.0, 17.0, 15.88)","(26.0, 75.0, 70.5)"
12-01-2023 18:33:12.971809,"(4.2, 6.0, 5.485714285714286)","(9.0, 11.5, 9.627027027027028)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.99, 1.93)","(21.0, 75.0, 56.25)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 70.23529411764706)"
12-01-2023 18:33:14.289469,"(4.2, 6.0, 5.485714285714286)","(9.0, 11.5, 9.647058823529411)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.99, 1.93)","(21.0, 75.0, 53.57142857142857)","(9.0, 17.0, 15.88)","(26.0, 75.0, 70.5)"
12-01-2023 18:33:15.587842,"(4.2, 6.0, 5.48)","(9.0, 11.5, 10.176470588235293)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.97, 1.93)","(21.0, 75.0, 53.57142857142857)","(9.0, 17.0, 15.88)","(26.0, 75.0, 70.5)"
12-01-2023 18:33:16.882449,"(4.2, 6.0, 5.48)","(9.0, 11.5, 10.176470588235293)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.97, 1.93)","(21.0, 75.0, 56.25)","(9.0, 17.0, 15.88)","(26.0, 75.0, 70.5)"
12-01-2023 18:33:18.281380,"(4.2, 6.0, 5.48)","(9.0, 11.5, 10.162162162162161)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.97, 1.93)","(21.0, 75.0, 56.25)","(9.0, 17.0, 15.88)","(26.0, 75.0, 70.5)"
12-01-2023 18:33:19.567417,"(4.2, 6.0, 5.48)","(9.0, 11.5, 10.162162162162161)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.97, 1.93)","(21.0, 75.0, 56.25)","(9.0, 17.0, 15.88)","(26.0, 75.0, 70.5)"
12-01-2023 18:33:20.834423,"(4.2, 5.9, 5.466666666666667)","(9.0, 11.5, 10.176470588235293)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.97, 1.93)","(21.0, 75.0, 56.25)","(9.0, 17.0, 15.88)","(26.0, 75.0, 72.72727272727273)"
12-01-2023 18:33:22.079359,"(4.2, 5.9, 5.429411764705883)","(9.0, 11.5, 10.176470588235293)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.97, 1.93)","(21.0, 75.0, 56.25)","(9.0, 17.0, 15.88)","(26.0, 75.0, 73.0)"
12-01-2023 18:33:23.319678,"(4.2, 5.9, 5.423809523809524)","(9.0, 11.5, 10.176470588235293)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.97, 1.9333333333333333)","(21.0, 75.0, 56.25)","(9.0, 17.0, 15.88)","(26.0, 75.0, 73.14814814814815)"
12-01-2023 18:33:24.629329,"(4.2, 5.9, 5.425000000000001)","(9.0, 11.5, 10.176470588235293)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.98, 1.9333333333333333)","(21.0, 75.0, 56.25)","(9.0, 17.0, 15.88)","(26.0, 75.0, 73.14814814814815)"
12-01-2023 18:33:25.924414,"(4.2, 5.9, 5.425000000000001)","(9.0, 11.5, 10.176470588235293)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.98, 1.9333333333333333)","(21.0, 75.0, 56.25)","(9.0, 17.0, 15.88)","(26.0, 75.0, 73.14814814814815)"
12-01-2023 18:33:27.128065,"(4.2, 5.9, 5.425000000000001)","(9.0, 11.5, 10.176470588235293)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.98, 1.9333333333333333)","(21.0, 75.0, 56.25)","(9.0, 17.0, 15.88)","(26.0, 75.0, 73.14814814814815)"
12-01-2023 18:33:28.421817,"(4.2, 5.9, 5.425000000000001)","(9.0, 11.5, 10.176470588235293)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.98, 1.9333333333333333)","(21.0, 75.0, 56.25)","(9.0, 17.0, 15.88)","(26.0, 75.0, 73.14814814814815)"
12-01-2023 18:33:29.743999,"(4.2, 5.9, 5.425000000000001)","(9.0, 11.5, 10.176470588235293)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.98, 1.926)","(21.0, 75.0, 53.125)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 73.07692307692308)"
12-01-2023 18:33:31.030721,"(4.2, 5.9, 5.425000000000001)","(9.0, 11.5, 10.176470588235293)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.99, 1.9366666666666665)","(21.0, 75.0, 53.125)","(9.0, 17.0, 15.88)","(26.0, 75.0, 73.14814814814815)"
12-01-2023 18:33:32.321575,"(4.2, 5.9, 5.425000000000001)","(9.0, 11.5, 10.176470588235293)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.98, 1.9333333333333333)","(21.0, 75.0, 53.125)","(9.0, 17.0, 15.88)","(26.0, 75.0, 73.14814814814815)"
12-01-2023 18:33:33.656783,"(4.2, 5.9, 5.425000000000001)","(9.0, 11.5, 10.176470588235293)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.98, 1.9333333333333333)","(21.0, 75.0, 53.125)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 73.14814814814815)"
12-01-2023 18:33:34.972892,"(4.2, 5.9, 5.425000000000001)","(9.0, 11.5, 10.176470588235293)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.98, 1.9333333333333333)","(21.0, 75.0, 53.125)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 73.14814814814815)"
12-01-2023 18:33:36.199040,"(4.2, 5.9, 5.425000000000001)","(9.0, 11.5, 10.162162162162161)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.98, 1.9333333333333333)","(21.0, 75.0, 55.55555555555556)","(9.0, 17.0, 15.88)","(26.0, 75.0, 73.14814814814815)"
12-01-2023 18:33:37.481818,"(4.2, 5.9, 5.422727272727273)","(9.0, 11.5, 10.176470588235293)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.98, 1.9333333333333333)","(21.0, 75.0, 55.55555555555556)","(9.0, 17.0, 15.88)","(26.0, 75.0, 73.14814814814815)"
12-01-2023 18:33:38.732422,"(4.2, 5.9, 5.422727272727273)","(9.0, 11.5, 10.176470588235293)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.98, 1.9333333333333333)","(21.0, 75.0, 55.55555555555556)","(9.0, 17.0, 15.88)","(26.0, 75.0, 73.14814814814815)"
12-01-2023 18:33:39.927527,"(4.2, 5.9, 5.422727272727273)","(9.0, 11.5, 10.176470588235293)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.98, 1.9333333333333333)","(21.0, 75.0, 55.55555555555556)","(9.0, 17.0, 15.88)","(26.0, 75.0, 73.14814814814815)"
12-01-2023 18:33:41.123426,"(4.2, 5.9, 5.422727272727273)","(9.0, 11.5, 10.176470588235293)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.98, 1.9333333333333333)","(21.0, 75.0, 55.55555555555556)","(9.0, 17.0, 15.88)","(26.0, 75.0, 73.14814814814815)"
12-01-2023 18:33:42.373505,"(4.2, 5.9, 5.422727272727273)","(9.0, 11.5, 10.162162162162161)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.98, 1.9333333333333333)","(21.0, 75.0, 55.55555555555556)","(9.0, 17.0, 15.88)","(26.0, 75.0, 73.14814814814815)"
12-01-2023 18:33:43.640195,"(4.2, 5.9, 5.444444444444445)","(9.0, 11.5, 10.571428571428571)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.98, 1.9333333333333333)","(21.0, 75.0, 55.55555555555556)","(9.0, 17.0, 15.88)","(26.0, 75.0, 73.14814814814815)"
12-01-2023 18:33:44.902594,"(4.2, 5.8, 5.444444444444445)","(9.0, 11.0, 10.4)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.98, 1.926)","(21.0, 75.0, 55.55555555555556)","(9.0, 17.0, 15.88)","(26.0, 75.0, 73.07692307692308)"
12-01-2023 18:33:46.174913,"(4.2, 5.8, 5.444444444444445)","(9.0, 11.0, 10.307692307692308)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.99, 1.9333333333333333)","(21.0, 75.0, 55.55555555555556)","(9.0, 17.0, 15.88)","(26.0, 75.0, 73.14814814814815)"
12-01-2023 18:33:47.405094,"(4.2, 5.8, 5.444444444444445)","(9.0, 11.0, 10.117647058823529)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.98, 1.9333333333333333)","(21.0, 75.0, 55.55555555555556)","(9.0, 17.0, 15.88)","(26.0, 75.0, 73.14814814814815)"
12-01-2023 18:33:48.675345,"(4.2, 5.8, 5.444444444444445)","(9.0, 11.0, 10.117647058823529)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.98, 1.9333333333333333)","(21.0, 75.0, 55.55555555555556)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 73.14814814814815)"
12-01-2023 18:33:49.971867,"(4.2, 5.8, 5.444444444444445)","(9.0, 11.0, 10.117647058823529)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.98, 1.9333333333333333)","(21.0, 75.0, 55.55555555555556)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 73.14814814814815)"
12-01-2023 18:33:51.235345,"(4.2, 5.8, 5.444444444444445)","(9.0, 11.0, 10.117647058823529)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.98, 1.9333333333333333)","(21.0, 75.0, 53.125)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 73.14814814814815)"
12-01-2023 18:33:52.439856,"(4.2, 5.8, 5.444444444444445)","(9.0, 11.0, 10.117647058823529)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.98, 1.9333333333333333)","(21.0, 75.0, 55.55555555555556)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 73.14814814814815)"
12-01-2023 18:33:53.680438,"(4.2, 5.8, 5.433333333333334)","(9.0, 11.0, 10.117647058823529)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.98, 1.9333333333333333)","(21.0, 75.0, 55.55555555555556)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 73.14814814814815)"
12-01-2023 18:33:54.974623,"(4.2, 5.8, 5.433333333333334)","(9.0, 11.0, 10.117647058823529)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.98, 1.9333333333333333)","(21.0, 75.0, 55.55555555555556)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 73.14814814814815)"
12-01-2023 18:33:56.231815,"(4.2, 5.8, 5.423529411764706)","(9.0, 11.0, 10.117647058823529)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.98, 1.9333333333333333)","(21.0, 75.0, 55.55555555555556)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 73.14814814814815)"
12-01-2023 18:33:57.507206,"(4.2, 5.8, 5.423529411764706)","(9.0, 11.0, 10.117647058823529)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.98, 1.9333333333333333)","(21.0, 75.0, 55.55555555555556)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 73.14814814814815)"
12-01-2023 18:33:58.713173,"(4.2, 5.8, 5.423529411764706)","(9.0, 11.0, 10.117647058823529)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.98, 1.9333333333333333)","(21.0, 75.0, 60.41666666666667)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 73.14814814814815)"
12-01-2023 18:33:59.960084,"(4.2, 5.8, 5.423529411764706)","(9.0, 11.0, 10.117647058823529)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.98, 1.9333333333333333)","(21.0, 75.0, 59.44444444444444)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 73.14814814814815)"
12-01-2023 18:34:01.221742,"(4.2, 5.8, 5.45)","(9.0, 11.0, 10.117647058823529)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.98, 1.9333333333333333)","(21.0, 75.0, 60.0)","(9.0, 17.0, 15.88)","(26.0, 75.0, 73.27586206896552)"
12-01-2023 18:34:02.589625,"(4.2, 5.7, 5.3500000000000005)","(9.0, 11.0, 10.117647058823529)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.98, 1.95)","(21.0, 75.0, 61.666666666666664)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 73.33333333333334)"
12-01-2023 18:34:03.838546,"(4.2, 5.7, 5.3500000000000005)","(9.0, 11.0, 10.117647058823529)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.99, 1.95)","(21.0, 75.0, 61.666666666666664)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 73.33333333333334)"
12-01-2023 18:34:05.055233,"(4.2, 5.7, 5.3500000000000005)","(9.0, 11.0, 10.105263157894736)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.99, 1.9642857142857142)","(21.0, 75.0, 61.666666666666664)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 68.33333333333333)"
12-01-2023 18:34:06.342548,"(4.2, 5.7, 5.3500000000000005)","(9.0, 11.0, 10.117647058823529)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.97, 1.9642857142857142)","(21.0, 75.0, 61.666666666666664)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 65.0)"
12-01-2023 18:34:07.591129,"(4.2, 5.7, 5.3500000000000005)","(9.0, 11.0, 10.117647058823529)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.97, 1.9583333333333333)","(21.0, 75.0, 61.666666666666664)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 65.0)"
12-01-2023 18:34:08.806863,"(4.2, 5.7, 5.29375)","(9.0, 11.0, 10.117647058823529)","(9.0, 11.0, 10.121212121212121)","(1.6, 1.97, 1.975)","(21.0, 75.0, 61.666666666666664)","(9.0, 17.0, 15.88)","(26.0, 75.0, 65.0)"
12-01-2023 18:34:10.086557,"(4.2, 5.7, 5.2625)","(9.0, 11.0, 10.117647058823529)","(9.0, 11.0, 9.69032258064516)","(1.6, 1.99, 1.975)","(21.0, 75.0, 61.666666666666664)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 65.0)"
12-01-2023 18:34:11.321088,"(4.2, 5.7, 5.2625)","(9.0, 11.0, 10.117647058823529)","(9.0, 11.0, 9.69032258064516)","(1.6, 1.99, 1.975)","(21.0, 75.0, 61.666666666666664)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 65.0)"
12-01-2023 18:34:12.613253,"(4.2, 5.7, 5.2625)","(9.0, 11.0, 10.117647058823529)","(9.0, 11.0, 9.69032258064516)","(1.6, 1.99, 1.975)","(21.0, 75.0, 61.666666666666664)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 69.28571428571429)"
12-01-2023 18:34:13.904194,"(4.2, 5.7, 5.2625)","(9.0, 11.0, 10.117647058823529)","(9.0, 11.0, 9.69032258064516)","(1.6, 1.99, 1.975)","(21.0, 75.0, 62.142857142857146)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 69.28571428571429)"
12-01-2023 18:34:15.127928,"(4.2, 5.7, 5.2625)","(9.0, 11.0, 10.117647058823529)","(9.0, 11.0, 9.69032258064516)","(1.6, 1.99, 1.975)","(21.0, 75.0, 62.142857142857146)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 69.28571428571429)"
12-01-2023 18:34:16.404730,"(4.2, 5.7, 5.2625)","(9.0, 11.0, 10.117647058823529)","(9.0, 11.0, 9.69032258064516)","(1.6, 1.99, 1.975)","(21.0, 75.0, 63.75)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 69.28571428571429)"
12-01-2023 18:34:17.724779,"(4.2, 5.7, 5.2625)","(9.0, 11.0, 10.117647058823529)","(9.0, 11.0, 9.69032258064516)","(1.6, 1.99, 1.975)","(21.0, 75.0, 63.75)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 69.28571428571429)"
12-01-2023 18:34:19.078813,"(4.2, 5.7, 5.2625)","(9.0, 11.0, 10.117647058823529)","(9.0, 11.0, 9.69032258064516)","(1.6, 1.99, 1.975)","(21.0, 75.0, 63.75)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 69.28571428571429)"
12-01-2023 18:34:20.399028,"(4.2, 5.7, 5.402702702702703)","(9.0, 11.0, 10.117647058823529)","(9.0, 11.0, 9.75)","(1.6, 1.99, 1.975)","(21.0, 75.0, 63.75)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 69.28571428571429)"
12-01-2023 18:34:21.743111,"(4.2, 5.7, 5.307142857142857)","(9.0, 11.0, 10.117647058823529)","(9.0, 10.5, 9.75)","(1.6, 1.99, 1.975)","(21.0, 75.0, 63.75)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 69.28571428571429)"
12-01-2023 18:34:23.121593,"(4.2, 5.7, 5.307142857142857)","(9.0, 11.0, 10.117647058823529)","(9.0, 10.5, 9.75)","(1.6, 1.99, 1.975)","(21.0, 75.0, 63.75)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 69.28571428571429)"
12-01-2023 18:34:26.041761,"(4.2, 5.7, 5.3500000000000005)","(9.0, 11.0, 10.117647058823529)","(9.0, 10.5, 9.651428571428571)","(1.6, 1.99, 1.975)","(21.0, 75.0, 63.75)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 69.28571428571429)"
12-01-2023 18:34:28.347322,"(4.2, 5.7, 5.3578947368421055)","(9.0, 11.0, 9.576744186046511)","(9.0, 10.5, 9.658064516129032)","(1.6, 2.0, 1.9555555555555555)","(21.0, 75.0, 63.75)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 69.28571428571429)"
12-01-2023 18:34:31.120476,"(4.2, 5.7, 5.3578947368421055)","(9.0, 11.0, 9.424999999999999)","(9.0, 10.5, 10.06060606060606)","(1.6, 2.0, 1.9555555555555555)","(21.0, 75.0, 63.75)","(9.0, 17.0, 16.333333333333332)","(26.0, 75.0, 69.28571428571429)"
