,Straight Shot,Big Time Lotus,Defer Fire,Big Time Faye,Opawa Daisy,Big Time Punga,Livin On Love
11-01-2023 14:10:35.371740,"(13.0, 19.5, 17.05)","(6.5, 7.8, 7.495652173913044)","(4.4, 6.0, 5.37)","(3.2, 4.0, 3.9101123595505616)","(6.5, 9.8, 9.258064516129032)","(4.6, 6.0, 5.78125)","(8.5, 11.0, 10.781818181818181)"
11-01-2023 14:10:36.492975,"(13.0, 19.5, 17.05)","(6.5, 7.8, 7.495652173913044)","(4.4, 6.0, 5.37)","(3.2, 4.0, 3.9101123595505616)","(6.5, 9.8, 9.385185185185186)","(4.6, 6.0, 5.846153846153846)","(8.5, 11.0, 10.781818181818181)"
11-01-2023 14:10:37.704384,"(13.0, 19.5, 17.05)","(6.5, 7.8, 7.466666666666667)","(4.4, 6.0, 5.37)","(3.2, 4.0, 3.9101123595505616)","(6.5, 9.8, 9.385185185185186)","(4.6, 6.0, 5.866666666666667)","(8.5, 11.0, 10.781818181818181)"
11-01-2023 14:10:39.005151,"(13.0, 19.5, 17.05)","(6.5, 7.8, 7.063492063492063)","(4.4, 6.0, 5.37)","(3.2, 4.0, 3.9101123595505616)","(6.5, 9.8, 9.385185185185186)","(4.6, 6.0, 5.808)","(8.5, 11.0, 10.781818181818181)"
11-01-2023 14:10:40.172221,"(13.0, 19.5, 17.05)","(6.5, 7.8, 7.2727272727272725)","(4.4, 6.0, 5.37)","(3.2, 4.0, 3.9101123595505616)","(6.5, 9.8, 9.385185185185186)","(4.6, 6.0, 5.808)","(8.5, 11.0, 10.781818181818181)"
11-01-2023 14:10:41.343153,"(13.0, 19.5, 17.05)","(6.5, 7.6, 7.1875)","(4.4, 6.0, 5.37)","(3.2, 4.0, 3.9058823529411764)","(6.5, 9.8, 9.385185185185186)","(4.6, 6.0, 5.808)","(8.5, 11.0, 10.346153846153847)"
11-01-2023 14:10:42.711817,"(13.0, 19.5, 17.05)","(6.5, 7.6, 7.177272727272727)","(4.4, 6.0, 5.37)","(3.2, 4.0, 3.9101123595505616)","(6.5, 9.8, 9.385185185185186)","(4.6, 6.0, 5.808)","(8.5, 11.5, 10.3)"
11-01-2023 14:10:43.905242,"(13.0, 19.5, 17.05)","(6.5, 7.6, 7.177272727272727)","(4.4, 6.0, 5.37)","(3.2, 4.0, 3.909090909090909)","(6.5, 9.8, 9.385185185185186)","(4.6, 6.0, 5.808)","(8.5, 11.5, 10.3)"
11-01-2023 14:10:44.994376,"(13.0, 19.5, 17.05)","(6.5, 7.6, 7.177272727272727)","(4.4, 6.0, 5.37)","(3.2, 4.0, 3.909090909090909)","(6.5, 9.8, 9.385185185185186)","(4.6, 6.0, 5.808)","(8.5, 11.5, 10.3)"
11-01-2023 14:10:46.141433,"(13.0, 19.5, 17.05)","(6.5, 7.6, 7.177272727272727)","(4.4, 6.0, 5.37)","(3.2, 4.0, 3.909090909090909)","(6.5, 9.8, 9.385185185185186)","(4.6, 6.0, 5.771428571428571)","(8.5, 11.5, 10.3)"
11-01-2023 14:10:47.244447,"(13.0, 19.5, 17.05)","(6.5, 7.6, 7.177272727272727)","(4.4, 6.0, 5.37)","(3.2, 4.0, 3.909090909090909)","(6.5, 9.8, 9.258064516129032)","(4.6, 6.0, 5.808)","(8.5, 11.5, 10.3)"
11-01-2023 14:10:48.288103,"(13.0, 19.5, 17.05)","(6.5, 7.6, 7.177272727272727)","(4.4, 6.0, 5.37)","(3.2, 4.0, 3.909090909090909)","(6.5, 9.8, 9.385185185185186)","(4.6, 6.0, 5.808)","(8.5, 11.5, 10.3)"
11-01-2023 14:10:49.474314,"(13.0, 19.5, 17.05)","(6.5, 7.6, 7.177272727272727)","(4.4, 6.0, 5.4714285714285715)","(3.2, 4.0, 3.909090909090909)","(6.5, 9.8, 9.385185185185186)","(4.6, 6.0, 5.808)","(8.5, 11.5, 10.3)"
11-01-2023 14:10:50.726641,"(13.0, 19.5, 17.05)","(6.5, 7.6, 7.177272727272727)","(4.4, 5.9, 5.37)","(3.2, 4.0, 3.909090909090909)","(6.5, 9.8, 9.385185185185186)","(4.6, 6.0, 5.771428571428571)","(8.5, 11.5, 10.3)"
11-01-2023 14:10:52.059017,"(13.0, 19.5, 17.05)","(6.5, 7.6, 7.1471698113207545)","(4.4, 6.0, 5.37)","(3.2, 4.0, 3.909090909090909)","(6.5, 9.8, 9.258064516129032)","(4.6, 6.0, 5.771428571428571)","(8.5, 11.5, 10.3)"
11-01-2023 14:10:53.351493,"(13.0, 19.5, 17.05)","(6.5, 7.6, 7.1471698113207545)","(4.4, 6.0, 5.359999999999999)","(3.2, 4.0, 3.909090909090909)","(6.5, 9.8, 9.385185185185186)","(4.6, 6.0, 5.808)","(8.5, 11.5, 10.3)"
11-01-2023 14:10:54.502457,"(13.0, 19.5, 17.05)","(6.5, 7.6, 7.1471698113207545)","(4.4, 5.9, 5.359999999999999)","(3.2, 4.0, 3.909090909090909)","(6.5, 9.8, 9.385185185185186)","(4.6, 6.0, 5.8)","(8.5, 11.5, 10.3)"
11-01-2023 14:10:56.012412,"(13.0, 19.5, 17.05)","(6.5, 7.6, 7.159183673469387)","(4.4, 5.9, 5.352631578947368)","(3.2, 4.0, 3.909090909090909)","(6.5, 9.8, 9.385185185185186)","(4.6, 6.0, 6.153846153846154)","(8.5, 11.5, 10.61111111111111)"
11-01-2023 14:10:57.135562,"(13.0, 19.5, 17.05)","(6.5, 7.6, 7.1471698113207545)","(4.4, 5.8, 5.352631578947368)","(3.2, 4.0, 3.909090909090909)","(6.5, 9.8, 9.333333333333334)","(4.6, 6.4, 5.811764705882353)","(8.5, 11.5, 10.672413793103448)"
11-01-2023 14:10:58.500325,"(13.0, 19.5, 17.25)","(6.5, 7.6, 7.1471698113207545)","(4.4, 5.8, 5.352631578947368)","(3.2, 4.0, 3.909090909090909)","(6.5, 9.8, 9.333333333333334)","(4.6, 6.0, 5.847619047619047)","(8.5, 11.5, 10.672413793103448)"
11-01-2023 14:10:59.694194,"(13.0, 19.5, 16.875)","(6.5, 7.6, 7.1471698113207545)","(4.4, 5.8, 5.352631578947368)","(3.2, 4.0, 3.909090909090909)","(6.5, 9.8, 9.333333333333334)","(4.6, 6.0, 5.811764705882353)","(8.5, 11.5, 10.672413793103448)"
11-01-2023 14:11:00.881141,"(13.0, 19.5, 16.875)","(6.5, 7.6, 7.1471698113207545)","(4.4, 5.8, 5.352631578947368)","(3.2, 4.0, 3.909090909090909)","(6.5, 9.8, 9.333333333333334)","(4.6, 6.0, 5.811764705882353)","(8.5, 11.5, 10.672413793103448)"
11-01-2023 14:11:01.975731,"(13.0, 19.5, 17.7)","(6.5, 7.6, 7.17910447761194)","(4.4, 5.8, 5.431578947368421)","(3.2, 4.0, 3.9122448979591837)","(6.5, 9.8, 9.17)","(4.6, 6.0, 5.806060606060606)","(8.5, 11.5, 10.661290322580646)"
11-01-2023 14:11:02.947733,"(13.0, 19.5, 17.925)","(6.5, 7.6, 7.17910447761194)","(4.4, 5.8, 5.431578947368421)","(3.2, 4.0, 3.9122448979591837)","(6.5, 9.8, 9.255555555555556)","(4.6, 6.0, 5.822222222222222)","(8.5, 11.5, 10.757142857142856)"
11-01-2023 14:11:04.008894,"(13.0, 19.5, 17.925)","(6.5, 7.6, 7.190476190476191)","(4.4, 5.8, 5.466666666666667)","(3.2, 4.0, 3.911340206185567)","(6.5, 9.8, 9.255555555555556)","(4.6, 6.0, 5.822222222222222)","(8.5, 11.5, 10.757142857142856)"
11-01-2023 14:11:05.221537,"(13.0, 19.5, 17.925)","(6.5, 7.6, 7.190476190476191)","(4.4, 5.6, 5.390909090909091)","(3.2, 4.0, 3.911340206185567)","(6.5, 9.8, 9.255555555555556)","(4.6, 6.0, 5.806060606060606)","(8.5, 11.5, 10.757142857142856)"
11-01-2023 14:11:06.201051,"(13.0, 19.5, 17.7972972972973)","(6.5, 7.6, 7.190476190476191)","(4.4, 5.6, 5.390909090909091)","(3.2, 4.0, 3.911340206185567)","(6.5, 9.8, 9.255555555555556)","(4.6, 6.0, 5.861538461538461)","(8.5, 11.5, 10.865853658536585)"
11-01-2023 14:11:07.270879,"(13.0, 19.5, 17.925)","(6.5, 7.6, 7.073469387755102)","(4.4, 5.6, 5.3999999999999995)","(3.2, 4.0, 3.909473684210526)","(6.5, 9.8, 9.255555555555556)","(4.6, 6.0, 5.875862068965517)","(8.5, 11.5, 10.865853658536585)"
11-01-2023 14:11:08.336875,"(13.0, 19.5, 17.925)","(6.5, 7.6, 7.155172413793103)","(4.4, 5.6, 5.3999999999999995)","(3.2, 4.0, 3.909473684210526)","(6.5, 9.8, 9.255555555555556)","(4.6, 6.0, 5.875862068965517)","(8.5, 11.5, 10.865853658536585)"
11-01-2023 14:11:09.352868,"(13.0, 19.5, 17.925)","(6.5, 7.6, 7.155172413793103)","(4.4, 5.6, 5.3999999999999995)","(3.2, 4.0, 3.909473684210526)","(6.5, 9.8, 9.255555555555556)","(4.6, 6.0, 5.875862068965517)","(8.5, 11.5, 10.865853658536585)"
11-01-2023 14:11:10.600074,"(13.0, 19.5, 17.925)","(6.5, 7.6, 7.155172413793103)","(4.4, 5.6, 5.3999999999999995)","(3.2, 4.0, 3.91125)","(6.5, 9.8, 9.255555555555556)","(4.6, 6.0, 5.95)","(8.5, 11.5, 10.865853658536585)"
11-01-2023 14:11:11.842015,"(13.0, 19.5, 17.925)","(6.5, 7.6, 7.155172413793103)","(4.4, 5.6, 5.3999999999999995)","(3.3, 4.0, 3.9101123595505616)","(6.5, 9.8, 9.232432432432432)","(4.8, 6.2, 5.924324324324324)","(8.5, 11.5, 10.865853658536585)"
11-01-2023 14:11:13.170144,"(13.0, 19.5, 17.925)","(6.5, 7.6, 7.155172413793103)","(4.4, 5.6, 5.3999999999999995)","(3.3, 4.0, 3.9101123595505616)","(6.5, 9.8, 9.232432432432432)","(4.8, 6.2, 5.924324324324324)","(8.5, 11.5, 10.865853658536585)"
11-01-2023 14:11:14.375992,"(13.0, 19.5, 17.925)","(6.5, 7.6, 7.067924528301886)","(4.4, 5.6, 5.3999999999999995)","(3.3, 4.0, 3.9101123595505616)","(6.5, 9.8, 9.232432432432432)","(4.8, 6.2, 5.776086956521739)","(8.5, 11.5, 10.865853658536585)"
11-01-2023 14:11:15.494256,"(13.0, 19.5, 18.65625)","(6.5, 7.6, 7.067924528301886)","(4.4, 5.6, 5.3999999999999995)","(3.3, 4.0, 3.9101123595505616)","(6.5, 9.8, 9.232432432432432)","(4.8, 6.2, 5.8578947368421055)","(8.5, 11.5, 10.865853658536585)"
11-01-2023 14:11:16.810472,"(13.0, 19.5, 18.65625)","(6.5, 7.6, 7.088888888888889)","(4.4, 5.6, 5.3999999999999995)","(3.3, 4.0, 3.9101123595505616)","(6.5, 9.8, 9.232432432432432)","(4.8, 6.2, 5.976595744680851)","(8.5, 11.5, 10.865853658536585)"
11-01-2023 14:11:18.003608,"(13.0, 19.5, 18.65625)","(6.5, 7.4, 7.1)","(4.4, 5.6, 5.3999999999999995)","(3.3, 4.0, 3.9121621621621623)","(6.5, 9.8, 9.232432432432432)","(4.8, 6.2, 6.051351351351352)","(8.5, 11.5, 10.865853658536585)"
11-01-2023 14:11:19.073651,"(13.0, 19.5, 18.65625)","(6.5, 7.4, 7.1)","(4.4, 5.6, 5.3999999999999995)","(3.3, 4.0, 3.9121621621621623)","(6.5, 9.8, 9.232432432432432)","(4.8, 6.2, 6.051351351351352)","(8.5, 11.5, 10.865853658536585)"
11-01-2023 14:11:20.256432,"(13.0, 19.5, 18.65625)","(6.5, 7.4, 7.070588235294117)","(4.4, 5.6, 5.3999999999999995)","(3.3, 4.0, 3.9121621621621623)","(6.5, 9.8, 9.232432432432432)","(4.8, 6.2, 5.99)","(8.5, 11.5, 10.865853658536585)"
11-01-2023 14:11:21.238767,"(12.0, 19.5, 18.65625)","(6.0, 7.4, 7.070588235294117)","(4.4, 5.6, 5.3999999999999995)","(3.3, 4.0, 3.9121621621621623)","(6.5, 9.8, 9.232432432432432)","(4.8, 6.2, 5.99)","(8.5, 11.5, 10.865853658536585)"
11-01-2023 14:11:22.212203,"(12.0, 19.5, 18.65625)","(6.0, 7.4, 6.969230769230769)","(4.4, 5.6, 5.3999999999999995)","(3.3, 4.0, 3.9121621621621623)","(6.5, 9.8, 9.232432432432432)","(4.8, 6.2, 5.914285714285715)","(8.5, 11.5, 11.027272727272727)"
11-01-2023 14:11:23.349411,"(12.0, 19.5, 18.65625)","(6.0, 7.4, 6.957142857142857)","(4.4, 5.6, 5.3999999999999995)","(3.3, 4.0, 3.9121621621621623)","(6.5, 9.8, 9.232432432432432)","(4.8, 6.2, 5.95)","(8.5, 11.5, 11.027272727272727)"
11-01-2023 14:11:24.694435,"(12.0, 19.5, 18.375)","(6.0, 7.4, 6.957142857142857)","(4.4, 5.6, 5.3999999999999995)","(3.3, 4.0, 3.9121621621621623)","(6.5, 9.8, 9.232432432432432)","(4.8, 6.2, 6.006451612903226)","(8.5, 11.5, 11.352941176470589)"
11-01-2023 14:11:25.894546,"(12.0, 19.5, 18.5625)","(6.0, 7.4, 6.957142857142857)","(4.4, 5.6, 5.3999999999999995)","(3.3, 4.0, 3.9157894736842103)","(6.5, 9.8, 9.232432432432432)","(4.8, 6.2, 6.188461538461539)","(8.5, 11.5, 11.321428571428571)"
11-01-2023 14:11:27.075635,"(12.0, 19.5, 18.5625)","(6.0, 7.2, 7.114285714285715)","(4.4, 5.6, 5.3999999999999995)","(3.3, 4.0, 3.9157894736842103)","(6.5, 9.8, 9.232432432432432)","(4.8, 6.4, 6.15)","(8.5, 11.5, 11.321428571428571)"
11-01-2023 14:11:28.348263,"(12.0, 19.5, 18.724137931034484)","(6.0, 7.2, 6.9)","(4.4, 5.6, 5.3999999999999995)","(3.3, 4.0, 3.9157894736842103)","(6.5, 9.8, 9.232432432432432)","(4.8, 6.4, 6.15)","(8.5, 11.5, 11.321428571428571)"
11-01-2023 14:11:29.367110,"(12.0, 19.5, 18.724137931034484)","(6.0, 7.2, 6.9)","(4.4, 5.6, 5.3999999999999995)","(3.3, 4.0, 3.9157894736842103)","(6.5, 9.8, 9.232432432432432)","(4.8, 6.4, 6.15)","(8.5, 11.5, 11.321428571428571)"
11-01-2023 14:11:30.523190,"(12.0, 19.5, 18.724137931034484)","(6.0, 7.2, 6.9)","(4.4, 5.6, 5.3999999999999995)","(3.3, 4.0, 3.9157894736842103)","(6.5, 9.8, 8.933333333333334)","(4.8, 6.4, 6.086956521739131)","(8.5, 11.5, 11.166666666666666)"
11-01-2023 14:11:31.577967,"(12.0, 19.5, 17.944444444444443)","(6.0, 7.2, 6.869565217391305)","(4.4, 5.6, 5.371428571428571)","(3.3, 4.0, 3.915)","(6.5, 9.6, 9.155555555555555)","(4.8, 6.4, 6.252631578947368)","(8.5, 11.5, 11.214285714285714)"
11-01-2023 14:11:32.669429,"(12.0, 19.0, 18.333333333333332)","(6.0, 7.2, 6.91578947368421)","(4.4, 5.6, 5.386842105263158)","(3.3, 4.0, 3.915)","(6.5, 9.4, 9.10909090909091)","(4.8, 6.4, 6.2444444444444445)","(8.5, 11.5, 11.285714285714286)"
11-01-2023 14:11:33.850855,"(12.0, 17.5, 17.15)","(6.0, 7.2, 6.8914285714285715)","(4.4, 5.6, 5.327586206896552)","(3.3, 4.0, 3.945)","(6.5, 9.4, 9.171428571428573)","(4.8, 6.4, 6.285714285714286)","(8.5, 11.5, 11.648148148148149)"
11-01-2023 14:11:35.064810,"(12.0, 17.5, 17.166666666666668)","(6.0, 7.2, 6.88421052631579)","(4.4, 5.5, 5.327586206896552)","(3.3, 4.0, 3.9225)","(6.5, 9.4, 9.06896551724138)","(4.8, 6.4, 6.285714285714286)","(8.5, 12.0, 12.142857142857142)"
11-01-2023 14:11:36.180974,"(12.0, 18.5, 17.75)","(6.0, 7.2, 6.8)","(4.4, 5.4, 5.124390243902439)","(3.3, 4.0, 3.95)","(6.5, 9.4, 9.154545454545454)","(4.8, 6.4, 6.266666666666667)","(8.5, 12.5, 12.14)"
11-01-2023 14:11:37.378810,"(12.0, 16.5, 16.46153846153846)","(6.0, 7.2, 6.8)","(4.4, 5.2, 5.124390243902439)","(3.3, 4.0, 3.95)","(6.5, 9.4, 9.258823529411766)","(4.8, 6.6, 6.547826086956522)","(8.5, 12.5, 12.14)"
11-01-2023 14:11:38.482598,"(12.0, 16.5, 16.46153846153846)","(6.0, 7.2, 6.7384615384615385)","(4.4, 5.2, 5.124390243902439)","(3.3, 4.0, 3.95625)","(6.5, 9.4, 9.258823529411766)","(4.8, 6.6, 6.381818181818182)","(8.5, 12.5, 12.0625)"
11-01-2023 14:11:39.510967,"(12.0, 17.0, 16.65)","(6.0, 7.0, 6.952)","(4.4, 5.1, 4.921428571428572)","(3.3, 4.0, 3.95625)","(6.5, 9.4, 9.258823529411766)","(4.8, 6.6, 6.381818181818182)","(8.5, 12.5, 12.0625)"
11-01-2023 14:11:40.583351,"(12.0, 17.0, 16.3)","(6.0, 7.0, 6.952)","(4.4, 5.0, 4.927272727272727)","(3.3, 4.0, 3.953333333333333)","(6.5, 9.4, 9.2)","(4.8, 6.6, 6.39)","(8.5, 13.0, 13.071428571428571)"
11-01-2023 14:11:41.612264,"(12.0, 17.0, 16.5625)","(6.0, 7.0, 6.7405405405405405)","(4.4, 5.0, 4.925)","(3.3, 4.0, 3.9517241379310346)","(6.5, 9.4, 9.2)","(4.8, 6.6, 6.581818181818182)","(8.5, 13.5, 12.75)"
11-01-2023 14:11:42.559801,"(12.0, 17.0, 16.58823529411765)","(6.0, 7.0, 6.644444444444444)","(4.4, 5.0, 4.832)","(3.3, 4.1, 4.083333333333333)","(6.5, 9.4, 9.2)","(4.8, 6.8, 6.581818181818182)","(8.5, 13.5, 12.818181818181818)"
11-01-2023 14:11:43.539270,"(12.0, 16.0, 15.925925925925926)","(6.0, 7.0, 6.652173913043478)","(4.4, 5.0, 4.891379310344828)","(3.3, 4.1, 4.0935483870967735)","(6.5, 9.4, 9.13913043478261)","(4.8, 7.0, 6.651162790697675)","(8.5, 13.5, 12.818181818181818)"
11-01-2023 14:11:44.503228,"(12.0, 16.0, 15.909090909090908)","(6.0, 7.0, 6.652173913043478)","(4.4, 5.0, 4.883582089552239)","(3.3, 4.1, 4.0935483870967735)","(6.5, 9.4, 9.08421052631579)","(4.8, 7.0, 6.6258064516129025)","(8.5, 13.5, 12.818181818181818)"
11-01-2023 14:11:45.454810,"(12.0, 16.0, 15.92)","(6.0, 7.0, 6.652173913043478)","(4.4, 5.0, 4.883582089552239)","(3.3, 4.1, 4.092307692307692)","(6.5, 9.4, 9.01)","(4.8, 7.0, 6.622222222222222)","(8.5, 13.5, 12.818181818181818)"
11-01-2023 14:11:46.445519,"(12.0, 16.0, 15.92)","(6.0, 7.0, 6.63)","(4.4, 5.0, 4.878260869565217)","(3.3, 4.1, 4.092307692307692)","(6.5, 9.4, 9.01)","(4.8, 7.0, 6.633333333333333)","(8.5, 13.5, 12.818181818181818)"
11-01-2023 14:11:47.752552,"(12.0, 16.0, 15.92)","(6.0, 6.8, 6.685714285714285)","(4.4, 5.0, 4.8275)","(3.3, 4.1, 4.092307692307692)","(6.5, 9.4, 8.975000000000001)","(4.8, 7.0, 6.747368421052632)","(8.5, 13.5, 12.5)"
11-01-2023 14:11:48.723554,"(12.0, 16.0, 15.92)","(6.0, 6.8, 6.685714285714285)","(4.4, 5.0, 4.8275)","(3.3, 4.1, 4.092307692307692)","(6.5, 9.4, 8.975000000000001)","(4.8, 7.0, 6.67)","(8.5, 13.5, 12.7)"
11-01-2023 14:11:49.934200,"(12.0, 16.0, 15.92)","(6.0, 6.8, 6.685714285714285)","(4.4, 5.0, 4.873684210526316)","(3.3, 4.1, 4.092307692307692)","(6.5, 9.4, 8.975000000000001)","(4.8, 7.0, 6.67)","(8.5, 13.5, 12.7)"
11-01-2023 14:11:51.140015,"(12.0, 16.0, 15.92)","(6.0, 6.8, 6.685714285714285)","(4.4, 5.0, 4.859677419354838)","(3.3, 4.1, 4.0935483870967735)","(6.5, 9.4, 9.025)","(5.0, 7.0, 6.64)","(9.0, 13.5, 12.717391304347826)"
11-01-2023 14:11:52.413859,"(12.0, 16.0, 15.9375)","(6.0, 6.8, 6.624)","(4.4, 5.0, 4.719354838709678)","(3.3, 4.1, 4.0935483870967735)","(6.5, 9.4, 9.025)","(5.0, 7.0, 6.702702702702703)","(9.0, 13.5, 12.61111111111111)"
11-01-2023 14:11:53.673555,"(12.0, 16.5, 16.375)","(6.0, 6.8, 6.624)","(4.4, 5.0, 4.719354838709678)","(3.3, 4.1, 4.0935483870967735)","(6.5, 9.4, 9.025)","(5.0, 6.8, 6.5625)","(9.0, 13.5, 12.634615384615385)"
11-01-2023 14:11:55.126899,"(12.0, 16.5, 16.375)","(6.0, 6.8, 6.617647058823529)","(4.4, 5.0, 4.717142857142857)","(3.3, 4.1, 4.197674418604651)","(6.5, 9.4, 8.72857142857143)","(5.0, 6.8, 6.61)","(9.0, 13.5, 12.675)"
11-01-2023 14:11:56.562190,"(12.0, 16.5, 16.41176470588235)","(6.0, 6.8, 6.617647058823529)","(4.4, 5.0, 4.7893617021276595)","(3.3, 4.3, 4.256410256410256)","(6.5, 8.8, 8.615384615384617)","(5.0, 6.8, 6.566666666666666)","(9.0, 13.5, 12.696428571428571)"
11-01-2023 14:11:57.684639,"(12.0, 16.5, 16.41176470588235)","(6.0, 6.8, 6.617647058823529)","(4.4, 5.0, 4.7893617021276595)","(3.3, 4.4, 4.359090909090909)","(6.5, 8.8, 8.464864864864865)","(5.0, 6.8, 6.555555555555555)","(9.0, 13.5, 12.672413793103448)"
11-01-2023 14:11:58.789276,"(12.0, 16.5, 16.41176470588235)","(6.0, 6.8, 6.597894736842106)","(4.4, 5.0, 4.7904109589041095)","(3.3, 4.4, 4.3707317073170735)","(6.5, 8.8, 8.464864864864865)","(5.0, 6.6, 6.493333333333333)","(9.0, 13.5, 12.5)"
11-01-2023 14:11:59.777950,"(12.0, 16.5, 16.41176470588235)","(6.0, 6.6, 6.554716981132075)","(4.4, 5.0, 4.7904109589041095)","(3.3, 4.4, 4.3707317073170735)","(6.5, 8.8, 8.464864864864865)","(5.0, 6.6, 6.466666666666667)","(9.0, 13.5, 12.5)"
11-01-2023 14:12:00.769202,"(12.0, 16.5, 16.41176470588235)","(6.0, 6.6, 6.4625)","(4.4, 5.0, 4.7904109589041095)","(3.3, 4.4, 4.3909090909090915)","(6.5, 8.8, 8.435294117647059)","(5.0, 6.6, 6.529411764705882)","(9.0, 13.5, 12.107142857142858)"
11-01-2023 14:12:01.926824,"(12.0, 16.5, 16.445945945945947)","(6.0, 6.6, 6.5609375)","(4.4, 5.0, 4.858823529411764)","(3.3, 4.4, 4.405882352941177)","(6.5, 8.8, 8.459259259259259)","(5.0, 6.6, 6.574999999999999)","(9.0, 13.5, 12.375)"
11-01-2023 14:12:03.073742,"(12.0, 16.5, 16.42105263157895)","(6.0, 6.6, 6.5248484848484845)","(4.4, 5.0, 4.858823529411764)","(3.3, 4.5, 4.5249999999999995)","(6.5, 8.8, 8.431578947368422)","(5.0, 6.6, 6.5)","(9.0, 13.5, 12.222222222222221)"
11-01-2023 14:12:04.115634,"(12.0, 16.5, 16.42105263157895)","(6.0, 6.6, 6.5248484848484845)","(4.4, 5.0, 4.858823529411764)","(3.3, 4.6, 4.506666666666667)","(6.5, 8.8, 8.433333333333334)","(5.0, 6.6, 6.3769230769230765)","(9.0, 13.0, 12.4)"
11-01-2023 14:12:05.142866,"(12.0, 16.5, 16.428571428571427)","(6.0, 6.6, 6.517333333333333)","(4.4, 5.0, 4.858823529411764)","(3.3, 4.6, 4.506666666666667)","(6.5, 8.8, 8.433333333333334)","(5.0, 6.6, 6.3090909090909095)","(9.0, 12.5, 12.4)"
11-01-2023 14:12:06.249404,"(12.0, 16.5, 16.428571428571427)","(6.0, 6.6, 6.51)","(4.4, 5.0, 4.8930232558139535)","(3.3, 4.6, 4.514285714285714)","(6.5, 8.8, 8.433333333333334)","(5.0, 6.6, 6.213793103448276)","(9.0, 12.5, 12.4)"
11-01-2023 14:12:07.388803,"(12.0, 16.5, 16.428571428571427)","(6.0, 6.6, 6.474261603375528)","(4.4, 5.0, 4.904166666666667)","(3.3, 4.6, 4.514285714285714)","(6.5, 8.8, 8.43)","(5.0, 6.6, 6.223529411764706)","(9.0, 12.5, 12.4)"
11-01-2023 14:12:08.472988,"(12.0, 16.5, 16.423076923076923)","(6.0, 6.6, 6.474261603375528)","(4.4, 5.0, 4.905)","(3.3, 4.6, 4.555555555555555)","(6.5, 8.8, 8.433333333333334)","(5.0, 6.6, 6.268965517241379)","(9.0, 12.5, 12.4)"
11-01-2023 14:12:09.806594,"(12.0, 16.5, 16.423076923076923)","(6.0, 6.6, 6.507692307692308)","(4.4, 5.0, 4.905)","(3.3, 4.6, 4.58)","(6.5, 8.8, 8.433333333333334)","(5.0, 6.6, 6.34054054054054)","(9.0, 12.5, 12.375)"
