,Social Virtigo,Check Me Out,Opawa Max,Big Time Epic,Big Time Punga,Big Time Girly,Kina Magic
16-12-2022 13:40:35.496163,"(3.9, 5.7, 5.3625)","(3.1, 4.4, 3.9800000000000004)","(8.0, 13.0, 12.68421052631579)","(2.5, 2.96, 2.892)","(15.0, 27.0, 20.205882352941178)","(18.0, 30.0, 24.210526315789473)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:40:36.545823,"(3.9, 5.7, 5.3625)","(3.1, 4.4, 3.9800000000000004)","(8.0, 13.0, 12.68421052631579)","(2.5, 2.94, 2.858918918918919)","(15.0, 27.0, 20.205882352941178)","(18.0, 30.0, 24.210526315789473)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:40:37.614185,"(3.9, 5.7, 5.3625)","(3.1, 4.4, 3.9800000000000004)","(8.0, 13.0, 12.68421052631579)","(2.5, 2.94, 2.858918918918919)","(15.0, 27.0, 20.205882352941178)","(18.0, 30.0, 24.210526315789473)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:40:38.803295,"(3.9, 5.7, 5.3625)","(3.1, 4.4, 3.9800000000000004)","(8.0, 13.0, 12.68421052631579)","(2.5, 2.94, 2.858918918918919)","(15.0, 27.0, 20.205882352941178)","(18.0, 30.0, 24.210526315789473)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:40:39.830155,"(3.9, 5.7, 5.3625)","(3.1, 4.4, 3.9800000000000004)","(8.0, 13.0, 12.68421052631579)","(2.45, 2.94, 2.869655172413793)","(15.0, 27.0, 20.205882352941178)","(18.0, 30.0, 24.210526315789473)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:40:40.871612,"(3.9, 5.7, 5.3625)","(3.1, 4.4, 4.050000000000001)","(8.0, 13.5, 11.851063829787234)","(2.45, 2.94, 2.88)","(15.0, 27.0, 17.692307692307693)","(18.0, 30.0, 24.210526315789473)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:40:41.930884,"(3.9, 5.7, 5.3625)","(3.1, 4.4, 4.050000000000001)","(8.0, 13.5, 11.851063829787234)","(2.45, 2.92, 2.8524324324324324)","(15.0, 27.0, 17.692307692307693)","(18.0, 30.0, 24.210526315789473)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:40:42.959282,"(3.9, 5.7, 5.3625)","(3.1, 4.4, 4.050000000000001)","(8.0, 13.5, 11.851063829787234)","(2.45, 2.92, 2.8636363636363633)","(15.0, 27.0, 18.75)","(18.0, 30.0, 24.210526315789473)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:40:43.939866,"(3.9, 5.7, 5.3625)","(3.1, 4.3, 4.128571428571428)","(8.0, 13.0, 12.142857142857142)","(2.45, 2.9, 2.8636363636363633)","(15.0, 27.0, 18.75)","(18.0, 30.0, 23.125)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:40:45.038683,"(3.9, 5.7, 5.3625)","(3.1, 4.3, 4.128571428571428)","(8.0, 13.0, 12.142857142857142)","(2.45, 2.9, 2.8452631578947365)","(15.0, 27.0, 18.75)","(18.0, 30.0, 23.125)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:40:46.161787,"(3.9, 5.7, 5.3625)","(3.1, 4.4, 4.050000000000001)","(8.0, 13.0, 11.90909090909091)","(2.45, 2.9, 2.8452631578947365)","(15.0, 27.0, 18.75)","(18.0, 30.0, 20.833333333333332)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:40:47.198295,"(3.9, 5.7, 5.366666666666667)","(3.1, 4.4, 4.050000000000001)","(8.0, 13.0, 11.90909090909091)","(2.45, 2.9, 2.8452631578947365)","(15.0, 27.0, 18.75)","(18.0, 30.0, 20.833333333333332)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:40:48.242428,"(3.9, 5.7, 5.366666666666667)","(3.1, 4.4, 4.050000000000001)","(8.0, 13.0, 11.90909090909091)","(2.45, 2.9, 2.8452631578947365)","(15.0, 27.0, 20.529411764705884)","(18.0, 30.0, 20.833333333333332)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:40:49.276470,"(3.9, 5.7, 5.366666666666667)","(3.1, 4.3, 4.09375)","(8.0, 13.0, 11.90909090909091)","(2.45, 2.9, 2.8452631578947365)","(15.0, 27.0, 20.529411764705884)","(18.0, 30.0, 20.833333333333332)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:40:50.336463,"(3.9, 5.7, 5.485714285714286)","(3.1, 4.3, 4.09375)","(8.0, 13.0, 11.90909090909091)","(2.45, 2.9, 2.856923076923077)","(15.0, 27.0, 20.529411764705884)","(18.0, 30.0, 20.833333333333332)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:40:51.475129,"(3.9, 5.7, 5.485714285714286)","(3.1, 4.3, 4.09375)","(8.0, 13.0, 11.90909090909091)","(2.45, 2.9, 2.856923076923077)","(15.0, 27.0, 20.529411764705884)","(18.0, 30.0, 20.833333333333332)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:40:52.532689,"(3.9, 5.7, 5.485714285714286)","(3.1, 4.3, 4.073529411764706)","(8.0, 13.0, 11.90909090909091)","(2.45, 2.9, 2.856923076923077)","(15.0, 27.0, 20.529411764705884)","(18.0, 30.0, 20.833333333333332)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:40:53.522513,"(3.9, 5.7, 5.485714285714286)","(3.1, 4.3, 4.0344827586206895)","(8.0, 13.0, 11.90909090909091)","(2.45, 2.9, 2.856923076923077)","(15.0, 27.0, 20.529411764705884)","(18.0, 30.0, 20.833333333333332)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:40:54.528462,"(3.9, 5.7, 5.485714285714286)","(3.1, 4.3, 4.0344827586206895)","(8.0, 13.0, 11.90909090909091)","(2.45, 2.9, 2.856923076923077)","(15.0, 27.0, 20.529411764705884)","(18.0, 30.0, 20.833333333333332)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:40:55.535911,"(3.9, 5.7, 5.485714285714286)","(3.1, 4.3, 4.0344827586206895)","(8.0, 13.0, 11.90909090909091)","(2.45, 2.9, 2.8125)","(15.0, 27.0, 20.529411764705884)","(18.0, 30.0, 20.833333333333332)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:40:56.544260,"(3.9, 5.7, 5.485714285714286)","(3.1, 4.3, 4.0344827586206895)","(8.0, 13.0, 11.90909090909091)","(2.45, 2.9, 2.8125)","(15.0, 27.0, 20.529411764705884)","(18.0, 30.0, 20.833333333333332)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:40:57.616773,"(3.9, 5.7, 5.485714285714286)","(3.1, 4.3, 4.0344827586206895)","(8.0, 13.0, 11.90909090909091)","(2.45, 2.9, 2.82)","(15.0, 27.0, 18.357142857142858)","(18.0, 30.0, 20.833333333333332)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:40:58.610125,"(3.9, 5.7, 5.485714285714286)","(3.1, 4.3, 3.9791666666666665)","(8.0, 13.0, 11.90909090909091)","(2.45, 2.9, 2.82)","(15.0, 27.0, 18.357142857142858)","(18.0, 30.0, 20.833333333333332)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:40:59.713133,"(3.9, 5.7, 5.3625)","(3.1, 4.3, 3.9791666666666665)","(8.0, 13.0, 11.90909090909091)","(2.45, 2.9, 2.8885714285714283)","(15.0, 27.0, 17.692307692307693)","(18.0, 30.0, 20.833333333333332)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:41:00.686147,"(3.9, 5.7, 5.3625)","(3.1, 4.3, 3.9791666666666665)","(8.0, 13.0, 11.90909090909091)","(2.45, 2.9, 2.8885714285714283)","(15.0, 27.0, 17.692307692307693)","(18.0, 30.0, 20.833333333333332)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:41:01.742890,"(3.9, 5.7, 5.3625)","(3.2, 4.3, 3.9791666666666665)","(8.5, 13.0, 11.90909090909091)","(2.5, 2.9, 2.8885714285714283)","(15.0, 27.0, 17.692307692307693)","(18.0, 30.0, 20.833333333333332)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:41:02.806785,"(3.9, 5.7, 5.4)","(3.2, 4.3, 3.9791666666666665)","(8.5, 13.0, 11.90909090909091)","(2.5, 2.9, 3.0876923076923077)","(15.0, 27.0, 17.692307692307693)","(18.0, 30.0, 20.833333333333332)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:41:03.934297,"(3.9, 5.7, 5.4)","(3.2, 4.3, 3.9791666666666665)","(8.5, 13.0, 11.76923076923077)","(2.5, 3.4, 3.0349999999999997)","(15.0, 27.0, 17.692307692307693)","(18.0, 30.0, 20.833333333333332)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:41:04.914190,"(3.9, 5.7, 5.4)","(3.2, 4.3, 3.946428571428571)","(8.5, 13.0, 11.76923076923077)","(2.5, 3.05, 3.0349999999999997)","(15.0, 27.0, 17.375)","(18.0, 30.0, 20.666666666666668)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:41:05.873816,"(3.9, 5.7, 5.4)","(3.2, 4.3, 3.946428571428571)","(8.5, 13.0, 11.76923076923077)","(2.5, 3.05, 3.0349999999999997)","(15.0, 27.0, 17.375)","(18.0, 30.0, 20.666666666666668)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:41:06.983826,"(3.9, 5.7, 5.4)","(3.2, 4.3, 3.946428571428571)","(8.5, 13.0, 11.76923076923077)","(2.5, 3.05, 3.012)","(15.0, 27.0, 17.692307692307693)","(18.0, 30.0, 20.833333333333332)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:41:08.045374,"(3.9, 5.7, 5.4)","(3.2, 4.2, 4.096153846153847)","(8.5, 13.0, 11.76923076923077)","(2.5, 3.05, 2.998181818181818)","(15.0, 27.0, 17.692307692307693)","(18.0, 30.0, 20.833333333333332)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:41:09.011316,"(3.9, 5.7, 5.4)","(3.2, 4.2, 4.03125)","(8.5, 13.0, 11.76923076923077)","(2.5, 3.05, 3.0036363636363634)","(15.0, 27.0, 17.692307692307693)","(18.0, 30.0, 20.833333333333332)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:41:10.050666,"(3.9, 5.7, 5.4)","(3.2, 4.2, 4.03125)","(8.5, 13.0, 11.76923076923077)","(2.5, 3.05, 3.0036363636363634)","(15.0, 27.0, 17.692307692307693)","(18.0, 30.0, 20.833333333333332)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:41:11.086210,"(3.9, 5.7, 5.4)","(3.2, 4.2, 3.890625)","(8.5, 13.0, 11.76923076923077)","(2.5, 3.05, 3.0036363636363634)","(15.0, 27.0, 23.046875)","(18.0, 30.0, 20.833333333333332)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:41:12.115768,"(3.9, 5.7, 5.4)","(3.2, 4.2, 3.9107142857142856)","(8.5, 13.0, 11.76923076923077)","(2.5, 3.05, 3.025)","(15.0, 27.0, 23.046875)","(18.0, 30.0, 20.833333333333332)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:41:13.129469,"(3.9, 5.7, 5.4)","(3.2, 4.1, 3.96875)","(8.5, 13.0, 11.76923076923077)","(2.5, 3.05, 3.025)","(15.0, 27.0, 23.046875)","(18.0, 30.0, 20.833333333333332)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:41:14.220443,"(3.9, 5.7, 5.4)","(3.2, 4.1, 3.944444444444444)","(8.5, 13.0, 11.76923076923077)","(2.5, 2.88, 2.84183908045977)","(15.0, 27.0, 23.046875)","(18.0, 30.0, 20.833333333333332)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:41:15.192318,"(3.9, 5.8, 5.15)","(3.2, 4.1, 3.944444444444444)","(8.5, 13.0, 11.90909090909091)","(2.5, 2.88, 2.8240449438202244)","(15.0, 27.0, 23.046875)","(18.0, 30.0, 20.833333333333332)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:41:16.196433,"(3.9, 5.8, 5.15)","(3.2, 4.1, 3.944444444444444)","(8.5, 13.0, 12.11111111111111)","(2.5, 2.82, 2.709166666666667)","(15.0, 27.0, 23.046875)","(18.0, 30.0, 20.833333333333332)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:41:17.184955,"(3.9, 5.8, 5.15)","(3.2, 4.1, 3.944444444444444)","(8.5, 13.0, 12.11111111111111)","(2.5, 2.82, 2.709166666666667)","(15.0, 27.0, 23.046875)","(18.0, 30.0, 20.833333333333332)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:41:18.258809,"(3.9, 5.8, 5.15)","(3.2, 4.1, 3.9666666666666663)","(8.5, 13.0, 11.526315789473685)","(2.5, 2.82, 2.7085714285714286)","(15.0, 27.0, 23.046875)","(18.0, 30.0, 20.833333333333332)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:41:19.341017,"(3.9, 5.8, 5.15)","(3.2, 4.1, 3.9666666666666663)","(8.5, 13.0, 11.526315789473685)","(2.5, 2.8, 2.7085714285714286)","(15.0, 27.0, 23.046875)","(18.0, 30.0, 20.833333333333332)","(21.0, 140.0, 70.0)"
16-12-2022 13:41:20.353940,"(3.9, 5.8, 5.095652173913043)","(3.2, 4.1, 3.9666666666666663)","(8.5, 13.0, 11.526315789473685)","(2.5, 2.8, 2.681304347826087)","(15.0, 27.0, 23.046875)","(18.0, 30.0, 20.833333333333332)","(21.0, 140.0, 70.625)"
16-12-2022 13:41:21.356004,"(3.9, 5.8, 5.095652173913043)","(3.2, 4.1, 4.074999999999999)","(8.5, 13.0, 11.526315789473685)","(2.5, 2.76, 2.6830188679245284)","(15.0, 27.0, 19.4375)","(18.0, 30.0, 20.833333333333332)","(21.0, 140.0, 70.625)"
16-12-2022 13:41:22.364093,"(3.9, 5.8, 5.095652173913043)","(3.2, 4.1, 3.9568181818181816)","(8.5, 13.0, 11.526315789473685)","(2.5, 2.76, 2.6830188679245284)","(15.0, 27.0, 19.3)","(18.0, 30.0, 22.142857142857142)","(21.0, 140.0, 70.625)"
16-12-2022 13:41:23.397596,"(3.9, 5.8, 5.095652173913043)","(3.2, 4.1, 3.9774999999999996)","(8.5, 13.0, 11.526315789473685)","(2.5, 2.74, 2.614)","(15.0, 27.0, 19.3)","(18.0, 30.0, 22.142857142857142)","(21.0, 140.0, 72.28571428571428)"
16-12-2022 13:41:24.425717,"(3.9, 5.8, 5.095652173913043)","(3.2, 4.1, 3.9774999999999996)","(8.5, 13.0, 11.526315789473685)","(2.5, 2.72, 2.6900000000000004)","(15.0, 27.0, 19.125)","(18.0, 30.0, 22.0)","(21.0, 130.0, 72.85714285714286)"
16-12-2022 13:41:25.553045,"(3.9, 5.8, 5.095652173913043)","(3.2, 4.1, 3.9774999999999996)","(8.5, 13.0, 11.526315789473685)","(2.5, 2.74, 2.766)","(15.0, 27.0, 18.428571428571427)","(18.0, 30.0, 22.0)","(21.0, 120.0, 90.0)"
16-12-2022 13:41:26.507311,"(3.9, 5.8, 5.095652173913043)","(3.2, 4.1, 3.9774999999999996)","(8.5, 13.0, 11.526315789473685)","(2.5, 2.8, 2.766)","(15.0, 27.0, 19.571428571428573)","(18.0, 30.0, 23.375)","(21.0, 120.0, 90.0)"
16-12-2022 13:41:27.574932,"(3.9, 5.8, 5.095652173913043)","(3.2, 4.1, 3.9774999999999996)","(8.5, 13.0, 11.526315789473685)","(2.5, 2.8, 2.7754545454545454)","(15.0, 26.0, 19.0)","(18.0, 29.0, 23.375)","(21.0, 120.0, 103.63636363636364)"
16-12-2022 13:41:28.691476,"(3.9, 5.8, 5.095652173913043)","(3.2, 4.1, 3.9774999999999996)","(8.5, 13.0, 11.526315789473685)","(2.5, 2.8, 2.889473684210526)","(15.0, 26.0, 18.285714285714285)","(18.0, 29.0, 20.818181818181817)","(21.0, 120.0, 103.63636363636364)"
16-12-2022 13:41:29.783592,"(3.9, 5.8, 5.095652173913043)","(3.2, 4.1, 3.9774999999999996)","(8.5, 13.0, 11.526315789473685)","(2.5, 3.0, 2.8032)","(15.0, 26.0, 18.285714285714285)","(18.0, 29.0, 20.692307692307693)","(21.0, 120.0, 108.75)"
16-12-2022 13:41:30.741136,"(3.9, 5.8, 5.095652173913043)","(3.2, 4.1, 3.9774999999999996)","(8.5, 13.0, 11.526315789473685)","(2.5, 2.98, 2.8032)","(15.0, 26.0, 18.285714285714285)","(18.0, 29.0, 20.692307692307693)","(21.0, 120.0, 108.75)"
16-12-2022 13:41:31.798259,"(3.9, 5.8, 5.095652173913043)","(3.2, 4.4, 4.1947368421052635)","(8.5, 13.0, 11.487804878048781)","(2.5, 2.96, 2.832972972972973)","(15.0, 26.0, 18.875)","(18.0, 29.0, 23.916666666666664)","(21.0, 120.0, 109.41176470588235)"
16-12-2022 13:41:32.864234,"(3.9, 5.8, 5.095652173913043)","(3.2, 4.4, 4.13409090909091)","(8.5, 13.0, 11.487804878048781)","(2.5, 2.94, 2.7736842105263158)","(15.0, 26.0, 18.875)","(18.0, 25.0, 24.27777777777778)","(21.0, 120.0, 109.41176470588235)"
16-12-2022 13:41:33.973896,"(3.9, 5.8, 5.095652173913043)","(3.2, 4.4, 4.219444444444445)","(8.5, 13.0, 11.526315789473685)","(2.5, 2.9, 2.72)","(15.0, 26.0, 17.0)","(18.0, 25.0, 23.916666666666664)","(21.0, 120.0, 109.41176470588235)"
16-12-2022 13:41:35.093187,"(3.9, 5.8, 4.852631578947368)","(3.2, 4.4, 4.219444444444445)","(8.5, 13.0, 11.526315789473685)","(2.5, 2.9, 2.5766666666666667)","(15.0, 26.0, 20.25)","(18.0, 25.0, 17.40909090909091)","(21.0, 120.0, 105.0)"
16-12-2022 13:41:36.134138,"(3.9, 5.8, 4.85)","(3.2, 4.4, 4.219444444444445)","(8.5, 13.0, 11.526315789473685)","(2.5, 2.86, 2.5766666666666667)","(15.0, 24.0, 17.333333333333332)","(18.0, 18.5, 17.40909090909091)","(21.0, 120.0, 85.6)"
16-12-2022 13:41:37.218062,"(3.9, 5.8, 4.85)","(3.2, 4.4, 4.219444444444445)","(8.5, 13.0, 11.526315789473685)","(2.5, 2.78, 2.599285714285714)","(15.0, 24.0, 17.0)","(18.0, 18.5, 18.34375)","(21.0, 120.0, 62.66666666666667)"
16-12-2022 13:41:38.291305,"(3.9, 5.8, 4.85)","(3.2, 4.4, 4.219444444444445)","(8.5, 13.0, 11.526315789473685)","(2.5, 2.78, 2.5730434782608698)","(15.0, 24.0, 17.0)","(18.0, 18.5, 21.692307692307693)","(21.0, 120.0, 62.66666666666667)"
16-12-2022 13:41:39.296719,"(3.9, 5.8, 4.85)","(3.2, 4.4, 4.219444444444445)","(8.5, 13.0, 11.526315789473685)","(2.5, 2.74, 2.5757894736842104)","(15.0, 24.0, 17.0)","(18.0, 22.0, 20.875)","(21.0, 120.0, 62.66666666666667)"
16-12-2022 13:41:40.321367,"(3.9, 5.8, 4.8769230769230765)","(3.2, 4.4, 4.219444444444445)","(8.5, 13.0, 11.526315789473685)","(2.5, 2.74, 2.7319999999999998)","(15.0, 24.0, 21.923076923076923)","(18.0, 22.0, 19.42857142857143)","(21.0, 120.0, 62.66666666666667)"
16-12-2022 13:41:41.363530,"(3.9, 5.8, 4.8769230769230765)","(3.2, 4.4, 4.219444444444445)","(8.5, 13.0, 11.526315789473685)","(2.5, 2.76, 2.775151515151515)","(15.0, 23.0, 21.5)","(18.0, 22.0, 19.75)","(21.0, 120.0, 62.66666666666667)"
16-12-2022 13:41:42.385211,"(4.0, 5.8, 4.8769230769230765)","(3.3, 4.4, 4.219444444444445)","(8.5, 13.0, 11.526315789473685)","(2.5, 2.78, 2.7266666666666666)","(15.0, 23.0, 19.85)","(18.0, 22.0, 19.75)","(26.0, 120.0, 62.66666666666667)"
16-12-2022 13:41:43.367337,"(4.0, 5.8, 4.8769230769230765)","(3.3, 4.4, 4.219444444444445)","(8.5, 13.0, 11.526315789473685)","(2.5, 2.78, 2.66)","(15.0, 23.0, 19.5)","(18.0, 22.0, 19.75)","(26.0, 120.0, 62.66666666666667)"
16-12-2022 13:41:44.352693,"(4.0, 5.8, 4.8769230769230765)","(3.3, 4.4, 4.219444444444445)","(8.5, 13.0, 11.526315789473685)","(2.5, 2.76, 2.6523076923076925)","(15.0, 23.0, 19.08)","(18.0, 22.0, 18.53846153846154)","(26.0, 120.0, 96.0)"
16-12-2022 13:41:45.427749,"(4.0, 5.8, 4.8769230769230765)","(3.3, 4.4, 4.219444444444445)","(8.5, 13.0, 11.526315789473685)","(2.5, 2.76, 2.6523076923076925)","(15.0, 23.0, 19.08)","(17.0, 22.0, 18.53846153846154)","(26.0, 120.0, 96.0)"
16-12-2022 13:41:46.584245,"(4.0, 5.8, 4.8769230769230765)","(3.3, 4.4, 4.102083333333334)","(8.5, 13.0, 11.487804878048781)","(2.5, 2.74, 2.6578947368421053)","(15.0, 23.0, 19.08)","(17.0, 22.0, 19.1875)","(26.0, 120.0, 96.57142857142857)"
16-12-2022 13:41:47.689333,"(4.0, 5.8, 4.8769230769230765)","(3.3, 4.4, 4.102083333333334)","(8.5, 13.0, 11.487804878048781)","(2.5, 2.74, 2.630666666666667)","(15.0, 23.0, 19.08)","(17.0, 22.0, 19.1875)","(26.0, 120.0, 96.57142857142857)"
16-12-2022 13:41:48.649198,"(4.0, 5.8, 4.8769230769230765)","(3.3, 4.4, 4.102083333333334)","(8.5, 13.0, 11.487804878048781)","(2.5, 2.74, 2.630666666666667)","(15.0, 23.0, 19.08)","(17.0, 22.0, 19.1875)","(26.0, 120.0, 96.57142857142857)"
16-12-2022 13:41:49.736632,"(4.0, 5.8, 5.226086956521739)","(3.3, 4.4, 4.102083333333334)","(8.5, 13.0, 11.487804878048781)","(2.5, 2.74, 2.6384615384615384)","(15.0, 23.0, 19.08)","(17.0, 22.0, 19.86842105263158)","(26.0, 120.0, 42.8)"
16-12-2022 13:41:50.893215,"(4.0, 5.8, 5.25)","(3.3, 4.4, 4.07)","(8.5, 13.0, 11.487804878048781)","(2.5, 2.74, 2.6384615384615384)","(15.0, 23.0, 19.08)","(17.0, 22.0, 19.0)","(26.0, 110.0, 55.92307692307692)"
16-12-2022 13:41:51.881556,"(4.0, 5.8, 5.25)","(3.3, 4.4, 4.113043478260869)","(8.5, 13.0, 11.487804878048781)","(2.5, 2.74, 2.6384615384615384)","(15.0, 23.0, 19.08)","(17.0, 22.0, 19.0)","(26.0, 110.0, 55.92307692307692)"
16-12-2022 13:41:53.053096,"(4.0, 5.8, 5.25)","(3.3, 4.4, 4.113043478260869)","(8.5, 13.0, 11.487804878048781)","(2.5, 2.74, 2.645)","(15.0, 23.0, 18.566666666666666)","(17.0, 22.0, 18.318181818181817)","(26.0, 110.0, 55.92307692307692)"
16-12-2022 13:41:54.161118,"(4.0, 5.8, 5.25)","(3.3, 4.4, 4.164285714285715)","(8.5, 13.0, 11.487804878048781)","(2.5, 2.72, 2.645)","(15.0, 23.0, 18.655172413793103)","(17.0, 22.0, 19.0)","(26.0, 110.0, 64.64516129032259)"
16-12-2022 13:41:55.251937,"(4.0, 5.8, 5.25)","(3.3, 4.4, 4.164285714285715)","(8.5, 13.0, 11.487804878048781)","(2.5, 2.72, 2.6275)","(15.0, 23.0, 18.125)","(17.0, 22.0, 19.23076923076923)","(26.0, 110.0, 64.64516129032259)"
16-12-2022 13:41:56.379624,"(4.0, 5.8, 5.152941176470588)","(3.3, 4.4, 4.052631578947368)","(8.5, 13.0, 11.487804878048781)","(2.5, 2.72, 2.6275)","(15.0, 23.0, 18.125)","(17.0, 22.0, 19.23076923076923)","(26.0, 110.0, 64.64516129032259)"
16-12-2022 13:41:57.479658,"(4.0, 5.8, 5.152941176470588)","(3.3, 4.4, 4.052631578947368)","(8.5, 13.0, 11.487804878048781)","(2.5, 2.72, 2.6275)","(15.0, 23.0, 19.225806451612904)","(17.0, 22.0, 17.625)","(26.0, 110.0, 64.64516129032259)"
16-12-2022 13:41:58.559793,"(4.0, 5.8, 5.152941176470588)","(3.3, 4.4, 4.125)","(8.5, 13.0, 11.487804878048781)","(2.5, 2.72, 2.68)","(15.0, 23.0, 19.225806451612904)","(17.0, 18.0, 17.625)","(26.0, 110.0, 64.64516129032259)"
16-12-2022 13:41:59.667923,"(4.0, 5.8, 5.152941176470588)","(3.3, 4.4, 4.158)","(8.5, 13.0, 11.526315789473685)","(2.5, 2.7, 2.629375)","(15.0, 23.0, 19.225806451612904)","(17.0, 18.0, 17.807692307692307)","(26.0, 110.0, 59.33333333333333)"
16-12-2022 13:42:00.820275,"(4.0, 5.8, 5.152941176470588)","(3.3, 4.3, 4.181578947368421)","(8.5, 13.0, 11.69767441860465)","(2.45, 2.72, 2.626818181818182)","(15.0, 23.0, 19.225806451612904)","(17.0, 18.0, 19.318181818181817)","(26.0, 110.0, 54.457142857142856)"
16-12-2022 13:42:01.830896,"(4.0, 5.8, 5.20625)","(3.3, 4.3, 4.219642857142857)","(8.5, 13.0, 11.90909090909091)","(2.45, 2.72, 2.6223809523809525)","(15.0, 23.0, 19.413793103448278)","(17.0, 20.0, 19.394736842105264)","(26.0, 110.0, 42.5)"
16-12-2022 13:42:02.923792,"(4.0, 5.8, 5.20625)","(3.3, 4.3, 4.014285714285714)","(8.5, 13.0, 11.90909090909091)","(2.45, 2.72, 2.6424000000000003)","(15.0, 23.0, 19.413793103448278)","(17.0, 22.0, 19.305555555555557)","(26.0, 110.0, 68.6923076923077)"
16-12-2022 13:42:04.032592,"(4.0, 5.8, 5.20625)","(3.3, 4.3, 4.228571428571429)","(8.5, 13.0, 11.90909090909091)","(2.45, 2.7, 2.6424000000000003)","(15.0, 23.0, 19.75)","(17.0, 20.0, 19.41176470588235)","(26.0, 95.0, 72.54545454545455)"
16-12-2022 13:42:05.077058,"(4.0, 5.8, 5.358139534883721)","(3.3, 4.3, 4.05)","(8.5, 13.0, 12.0)","(2.45, 2.68, 2.638235294117647)","(15.0, 23.0, 19.689655172413794)","(17.0, 20.0, 18.307692307692307)","(26.0, 95.0, 65.85714285714286)"
16-12-2022 13:42:06.133546,"(4.0, 5.8, 5.311428571428571)","(3.3, 4.3, 4.110416666666667)","(8.5, 13.0, 12.125)","(2.45, 2.7, 2.6550000000000002)","(15.0, 23.0, 19.0)","(17.0, 20.0, 18.307692307692307)","(26.0, 90.0, 59.666666666666664)"
16-12-2022 13:42:07.229036,"(4.0, 5.6, 5.4)","(3.3, 4.3, 4.138095238095238)","(8.5, 13.0, 12.125)","(2.45, 2.7, 2.6582608695652175)","(15.0, 23.0, 20.076923076923077)","(17.0, 20.0, 18.821428571428573)","(26.0, 90.0, 56.57142857142857)"
16-12-2022 13:42:08.324601,"(4.0, 5.7, 5.484615384615385)","(3.3, 4.3, 4.138095238095238)","(8.5, 13.0, 12.125)","(2.45, 2.7, 2.6582608695652175)","(15.0, 22.0, 20.076923076923077)","(17.0, 20.0, 18.821428571428573)","(26.0, 90.0, 56.8)"
16-12-2022 13:42:09.465408,"(4.0, 5.7, 5.484615384615385)","(3.3, 4.3, 4.138095238095238)","(8.5, 13.0, 12.3)","(2.45, 2.7, 2.683846153846154)","(15.0, 21.0, 19.57142857142857)","(17.0, 20.0, 18.821428571428573)","(26.0, 85.0, 54.206896551724135)"
16-12-2022 13:42:10.475497,"(4.0, 5.7, 5.508695652173913)","(3.3, 4.3, 4.138095238095238)","(8.5, 13.0, 12.3)","(2.45, 2.7, 2.683846153846154)","(15.0, 20.0, 18.384615384615383)","(17.0, 20.0, 18.821428571428573)","(26.0, 85.0, 76.18181818181819)"
