,Cosmic Teddy,Soleil,Homebush Flick,Goldstar Velvet,Homebush Matty,Is That Toby,Opawa Glen,Tiger Bill
10-01-2023 10:29:00.392052,"(7.0, 8.0, 7.7)","(3.7, 4.8, 4.536363636363636)","(16.0, 22.0, 20.833333333333332)","(4.6, 5.2, 5.088888888888889)","(4.6, 5.7, 5.5588235294117645)","(14.0, 25.0, 24.88235294117647)","(5.0, 8.2, 7.933333333333333)","(12.0, 16.0, 15.772727272727273)"
10-01-2023 10:29:01.355926,"(7.0, 8.0, 7.7)","(3.7, 4.8, 4.536363636363636)","(16.0, 22.0, 20.833333333333332)","(4.6, 5.2, 5.088888888888889)","(4.6, 5.7, 5.5588235294117645)","(14.0, 25.0, 24.5)","(5.0, 8.2, 7.9714285714285715)","(12.0, 16.0, 15.75)"
10-01-2023 10:29:02.317423,"(7.0, 8.0, 7.7)","(3.7, 4.7, 4.58)","(16.0, 22.0, 20.833333333333332)","(4.6, 5.2, 5.088888888888889)","(4.6, 5.7, 5.5588235294117645)","(14.0, 25.0, 24.666666666666668)","(5.0, 8.4, 7.933333333333334)","(12.0, 16.0, 15.833333333333334)"
10-01-2023 10:29:03.292228,"(7.0, 8.0, 7.76)","(3.7, 4.7, 4.547058823529412)","(16.0, 22.0, 20.764705882352942)","(4.6, 5.2, 5.088888888888889)","(4.6, 5.7, 5.5588235294117645)","(14.0, 29.0, 26.214285714285715)","(5.0, 8.4, 7.933333333333334)","(12.0, 16.0, 15.833333333333334)"
10-01-2023 10:29:04.256996,"(7.0, 8.0, 7.76)","(3.7, 4.7, 4.547058823529412)","(16.0, 22.0, 20.764705882352942)","(4.6, 5.2, 5.088888888888889)","(4.6, 5.7, 5.5588235294117645)","(14.0, 29.0, 28.0)","(5.0, 8.4, 7.933333333333334)","(12.0, 16.0, 15.714285714285714)"
10-01-2023 10:29:05.249764,"(7.0, 8.0, 7.76)","(3.7, 4.7, 4.547058823529412)","(16.0, 22.0, 20.833333333333332)","(4.6, 5.2, 5.088888888888889)","(4.6, 5.7, 5.5588235294117645)","(14.0, 29.0, 25.875)","(5.0, 8.4, 8.066666666666666)","(12.0, 16.0, 15.0)"
10-01-2023 10:29:06.234525,"(7.0, 8.0, 7.76)","(3.7, 4.7, 4.547058823529412)","(16.0, 22.0, 20.833333333333332)","(4.6, 5.2, 5.088888888888889)","(4.6, 5.7, 5.5588235294117645)","(14.0, 32.0, 25.583333333333332)","(5.0, 8.2, 7.96)","(12.0, 16.0, 15.583333333333334)"
10-01-2023 10:29:07.222121,"(7.0, 8.0, 7.76)","(3.7, 4.7, 4.560714285714286)","(16.0, 22.0, 21.0)","(4.6, 5.2, 5.088888888888889)","(4.6, 5.7, 5.585714285714285)","(14.0, 32.0, 25.875)","(5.0, 8.2, 7.96)","(12.0, 16.0, 15.038461538461538)"
10-01-2023 10:29:08.182169,"(7.0, 8.0, 7.636363636363637)","(3.7, 4.7, 4.603571428571429)","(16.0, 22.0, 21.0)","(4.6, 5.2, 5.088888888888889)","(4.6, 5.7, 5.585714285714285)","(14.0, 32.0, 29.27777777777778)","(5.0, 8.2, 7.96)","(12.0, 16.0, 14.4375)"
10-01-2023 10:29:09.156640,"(7.0, 8.0, 7.5)","(3.7, 4.8, 4.626086956521739)","(16.0, 22.0, 20.25)","(4.6, 5.2, 5.088888888888889)","(4.6, 5.7, 5.629411764705883)","(14.0, 32.0, 30.923076923076923)","(5.0, 8.2, 7.96)","(12.0, 16.0, 14.4375)"
10-01-2023 10:29:10.147206,"(7.0, 8.0, 7.5)","(3.7, 4.8, 4.609090909090909)","(16.0, 22.0, 20.25)","(4.6, 5.2, 5.088888888888889)","(4.6, 5.7, 5.653846153846154)","(15.0, 32.0, 30.90625)","(5.0, 8.2, 7.96)","(12.0, 16.0, 14.4375)"
10-01-2023 10:29:11.108041,"(7.0, 8.0, 7.5)","(3.7, 4.8, 4.58)","(16.0, 22.0, 19.333333333333332)","(4.6, 5.2, 5.088888888888889)","(4.6, 5.7, 5.653846153846154)","(15.0, 34.0, 30.90625)","(5.0, 8.2, 7.96)","(12.0, 16.0, 14.4375)"
10-01-2023 10:29:12.097310,"(7.0, 8.0, 7.5)","(3.7, 4.8, 4.58)","(16.0, 22.0, 20.0)","(4.6, 5.2, 5.088888888888889)","(4.6, 5.7, 5.653846153846154)","(15.0, 34.0, 30.90625)","(5.0, 8.2, 7.96)","(12.0, 16.0, 14.4375)"
10-01-2023 10:29:13.063309,"(6.5, 8.0, 7.5)","(3.7, 4.8, 4.58)","(16.0, 22.0, 20.0)","(4.6, 5.2, 5.088888888888889)","(4.6, 5.7, 5.653846153846154)","(15.0, 34.0, 27.23076923076923)","(5.0, 8.2, 7.872727272727273)","(12.0, 16.0, 15.431818181818182)"
10-01-2023 10:29:14.041730,"(6.5, 8.0, 7.266666666666667)","(3.7, 4.8, 4.58)","(16.0, 22.0, 19.75)","(4.6, 5.2, 5.088888888888889)","(4.6, 5.7, 5.653846153846154)","(15.0, 34.0, 27.583333333333332)","(5.0, 8.0, 7.872727272727273)","(12.0, 16.0, 15.305555555555555)"
10-01-2023 10:29:15.019956,"(6.5, 8.0, 7.266666666666667)","(3.7, 4.8, 4.58)","(16.0, 22.0, 19.75)","(4.6, 5.2, 5.088888888888889)","(4.6, 5.7, 5.653846153846154)","(15.0, 34.0, 27.583333333333332)","(5.0, 8.0, 7.872727272727273)","(12.0, 16.0, 15.342105263157894)"
10-01-2023 10:29:16.016545,"(6.5, 8.0, 7.363636363636363)","(3.7, 4.8, 4.58)","(16.0, 22.0, 19.75)","(4.6, 5.2, 5.088888888888889)","(4.6, 5.7, 5.653846153846154)","(15.0, 34.0, 31.529411764705884)","(5.0, 8.0, 7.872727272727273)","(12.0, 16.0, 15.342105263157894)"
10-01-2023 10:29:16.988487,"(6.5, 8.0, 7.411764705882353)","(3.7, 4.8, 4.58)","(16.0, 22.0, 19.75)","(4.6, 5.2, 5.088888888888889)","(4.6, 5.7, 5.653846153846154)","(15.0, 34.0, 31.529411764705884)","(5.0, 8.0, 7.872727272727273)","(12.0, 16.0, 15.342105263157894)"
10-01-2023 10:29:17.982739,"(6.5, 8.0, 7.666666666666667)","(3.7, 4.8, 4.58)","(16.0, 22.0, 19.75)","(4.6, 5.2, 5.088888888888889)","(4.6, 5.7, 5.653846153846154)","(15.0, 34.0, 31.529411764705884)","(5.0, 8.0, 7.894117647058823)","(12.0, 16.0, 15.342105263157894)"
10-01-2023 10:29:18.967142,"(6.5, 8.0, 7.666666666666667)","(3.7, 4.8, 4.58)","(16.0, 22.0, 19.1875)","(4.6, 5.2, 5.088888888888889)","(4.6, 5.7, 5.805882352941176)","(15.0, 34.0, 31.529411764705884)","(5.0, 8.2, 7.894117647058823)","(12.0, 16.0, 15.305555555555555)"
10-01-2023 10:29:19.956735,"(6.5, 8.0, 7.666666666666667)","(3.7, 4.8, 4.58)","(16.0, 22.0, 19.1875)","(4.6, 5.2, 5.088888888888889)","(4.6, 6.8, 5.735714285714286)","(15.0, 34.0, 32.44444444444444)","(5.0, 8.2, 7.894117647058823)","(12.0, 16.0, 15.305555555555555)"
10-01-2023 10:29:20.945212,"(6.5, 8.0, 7.866666666666667)","(3.7, 4.8, 4.606896551724138)","(16.0, 22.0, 19.1875)","(4.6, 5.2, 5.088888888888889)","(4.6, 6.6, 5.673684210526316)","(15.0, 34.0, 32.44444444444444)","(5.0, 8.2, 7.894117647058823)","(12.0, 16.0, 15.305555555555555)"
10-01-2023 10:29:21.934872,"(6.5, 8.0, 7.866666666666667)","(3.7, 4.8, 4.606896551724138)","(16.0, 22.0, 19.1875)","(4.6, 5.2, 5.088888888888889)","(4.6, 6.6, 5.673684210526316)","(15.0, 34.0, 32.44444444444444)","(5.0, 8.2, 7.894117647058823)","(12.0, 16.0, 15.305555555555555)"
10-01-2023 10:29:22.931642,"(6.5, 8.0, 7.866666666666667)","(3.7, 4.8, 4.606896551724138)","(16.0, 22.0, 19.1875)","(4.6, 5.2, 5.088888888888889)","(4.6, 6.4, 5.885714285714286)","(15.0, 34.0, 32.44444444444444)","(5.0, 8.2, 7.894117647058823)","(12.0, 16.0, 15.305555555555555)"
10-01-2023 10:29:23.910650,"(6.5, 8.0, 7.866666666666667)","(3.7, 4.8, 4.630769230769231)","(16.0, 22.0, 19.1875)","(4.6, 5.2, 5.088888888888889)","(4.6, 6.4, 5.8)","(15.0, 34.0, 32.44444444444444)","(5.0, 8.2, 7.894117647058823)","(12.0, 16.0, 15.305555555555555)"
10-01-2023 10:29:24.926025,"(6.5, 8.0, 7.714285714285714)","(3.7, 4.8, 4.58)","(16.0, 22.0, 19.1875)","(4.6, 5.2, 5.088888888888889)","(4.6, 6.4, 5.725)","(15.0, 34.0, 33.125)","(5.0, 8.2, 7.894117647058823)","(12.0, 16.0, 15.305555555555555)"
10-01-2023 10:29:25.893221,"(6.5, 8.0, 7.67741935483871)","(3.7, 4.8, 4.566666666666666)","(16.0, 22.0, 18.727272727272727)","(4.6, 5.2, 5.088888888888889)","(4.6, 6.4, 5.725)","(15.0, 34.0, 32.25)","(5.0, 8.2, 7.894117647058823)","(12.0, 16.0, 15.305555555555555)"
10-01-2023 10:29:26.882719,"(6.5, 8.0, 7.67741935483871)","(3.7, 4.8, 4.566666666666666)","(16.0, 22.0, 18.727272727272727)","(4.6, 5.2, 5.088888888888889)","(4.6, 6.4, 5.714285714285714)","(15.0, 34.0, 33.125)","(5.0, 8.2, 7.894117647058823)","(12.0, 16.0, 15.134615384615385)"
10-01-2023 10:29:27.828041,"(6.5, 7.8, 7.730434782608696)","(3.7, 4.8, 4.566666666666666)","(16.0, 22.0, 19.75)","(4.6, 5.2, 5.088888888888889)","(4.6, 6.4, 5.714285714285714)","(15.0, 34.0, 33.125)","(5.0, 8.2, 7.894117647058823)","(12.0, 16.0, 15.134615384615385)"
10-01-2023 10:29:28.821340,"(6.5, 7.8, 7.622222222222222)","(3.7, 4.8, 4.58)","(16.0, 22.0, 19.75)","(4.6, 5.2, 5.088888888888889)","(4.6, 6.4, 5.714285714285714)","(16.0, 34.0, 33.125)","(5.0, 8.2, 7.894117647058823)","(12.0, 16.0, 15.134615384615385)"
10-01-2023 10:29:29.796854,"(6.5, 7.8, 7.622222222222222)","(3.7, 4.8, 4.58)","(16.0, 22.0, 19.75)","(4.6, 5.2, 5.088888888888889)","(4.6, 6.4, 5.714285714285714)","(16.0, 34.0, 33.125)","(5.0, 8.2, 7.894117647058823)","(12.0, 16.0, 14.714285714285714)"
10-01-2023 10:29:30.777928,"(6.5, 7.8, 7.622222222222222)","(3.7, 4.8, 4.58)","(16.0, 22.0, 19.75)","(4.6, 5.2, 5.088888888888889)","(4.6, 6.4, 5.714285714285714)","(16.0, 34.0, 33.125)","(5.0, 8.2, 7.894117647058823)","(12.0, 16.0, 14.714285714285714)"
10-01-2023 10:29:31.762322,"(6.5, 7.8, 7.622222222222222)","(3.7, 4.8, 4.58)","(16.0, 22.0, 19.75)","(4.6, 5.2, 5.088888888888889)","(4.6, 6.2, 5.705882352941177)","(16.0, 34.0, 31.333333333333332)","(5.0, 8.2, 7.894117647058823)","(12.0, 16.0, 15.134615384615385)"
10-01-2023 10:29:32.758744,"(6.5, 7.8, 7.622222222222222)","(3.7, 4.8, 4.626315789473684)","(16.0, 22.0, 19.75)","(4.6, 5.2, 5.088888888888889)","(4.6, 6.2, 5.705882352941177)","(16.0, 34.0, 33.733333333333334)","(5.0, 8.2, 7.894117647058823)","(12.0, 16.0, 15.134615384615385)"
10-01-2023 10:29:33.751900,"(6.5, 7.8, 7.622222222222222)","(3.7, 4.8, 4.58)","(16.0, 22.0, 19.75)","(4.6, 5.2, 5.088888888888889)","(4.6, 6.2, 5.857142857142857)","(16.0, 34.0, 33.733333333333334)","(5.0, 8.2, 7.894117647058823)","(12.0, 16.0, 15.134615384615385)"
10-01-2023 10:29:34.727388,"(6.5, 7.8, 7.622222222222222)","(3.7, 4.8, 4.58)","(16.0, 22.0, 19.75)","(4.6, 5.2, 5.088888888888889)","(4.6, 6.2, 5.728571428571429)","(16.0, 34.0, 33.84)","(5.0, 8.2, 7.894117647058823)","(12.0, 16.0, 15.134615384615385)"
10-01-2023 10:29:35.726808,"(6.5, 7.6, 7.449999999999999)","(3.7, 4.8, 4.58)","(16.0, 22.0, 19.75)","(4.6, 5.2, 5.088888888888889)","(4.6, 6.2, 5.728571428571429)","(16.0, 34.0, 33.84)","(5.0, 8.2, 7.894117647058823)","(12.0, 16.0, 15.134615384615385)"
10-01-2023 10:29:36.728940,"(6.5, 7.6, 7.381818181818182)","(3.7, 4.8, 4.58)","(16.0, 22.0, 19.75)","(4.6, 5.2, 5.088888888888889)","(4.6, 6.2, 5.728571428571429)","(16.0, 34.0, 35.76)","(5.0, 8.2, 7.894117647058823)","(12.0, 16.0, 15.134615384615385)"
10-01-2023 10:29:37.727294,"(6.5, 7.6, 7.34054054054054)","(3.7, 4.8, 4.626315789473684)","(16.0, 22.0, 18.727272727272727)","(4.6, 5.2, 5.088888888888889)","(4.6, 6.2, 5.728571428571429)","(16.0, 36.0, 37.142857142857146)","(5.5, 8.2, 7.894117647058823)","(12.0, 16.0, 15.134615384615385)"
10-01-2023 10:29:38.686320,"(6.5, 7.6, 7.34054054054054)","(3.7, 4.8, 4.58)","(16.0, 22.0, 18.727272727272727)","(4.6, 5.2, 5.088888888888889)","(4.6, 6.2, 5.7124999999999995)","(16.0, 40.0, 37.142857142857146)","(5.5, 8.2, 7.894117647058823)","(12.0, 16.0, 15.134615384615385)"
10-01-2023 10:29:39.705088,"(6.5, 7.4, 7.12)","(3.7, 4.8, 4.733333333333333)","(16.0, 22.0, 18.727272727272727)","(4.6, 5.2, 5.088888888888889)","(4.6, 6.2, 5.7124999999999995)","(16.0, 40.0, 37.142857142857146)","(5.5, 8.2, 7.894117647058823)","(12.0, 16.0, 15.134615384615385)"
10-01-2023 10:29:40.684756,"(6.5, 7.4, 7.109090909090909)","(3.7, 4.8, 4.71875)","(16.0, 21.0, 19.25)","(4.6, 5.2, 5.088888888888889)","(4.6, 6.2, 5.7124999999999995)","(16.0, 40.0, 37.142857142857146)","(5.5, 8.2, 7.894117647058823)","(12.0, 16.0, 14.714285714285714)"
10-01-2023 10:29:41.687825,"(6.5, 7.4, 7.109090909090909)","(3.7, 4.8, 4.71875)","(16.0, 21.0, 19.95)","(4.6, 5.2, 5.088888888888889)","(4.6, 6.2, 5.7124999999999995)","(16.0, 40.0, 37.142857142857146)","(5.5, 8.2, 7.894117647058823)","(12.0, 16.0, 15.134615384615385)"
10-01-2023 10:29:42.686522,"(6.5, 7.4, 7.109090909090909)","(3.7, 4.8, 4.71875)","(16.0, 21.0, 19.95)","(4.6, 5.2, 5.088888888888889)","(4.6, 6.2, 5.7124999999999995)","(16.0, 40.0, 37.142857142857146)","(5.5, 8.2, 7.894117647058823)","(12.0, 16.0, 15.134615384615385)"
10-01-2023 10:29:43.706350,"(6.5, 7.4, 7.0)","(3.7, 4.8, 4.71875)","(16.0, 21.0, 19.95)","(4.6, 5.2, 5.088888888888889)","(4.6, 6.2, 5.7124999999999995)","(16.0, 40.0, 37.142857142857146)","(5.5, 8.2, 7.894117647058823)","(12.0, 16.0, 15.134615384615385)"
10-01-2023 10:29:44.729068,"(6.5, 7.4, 7.0)","(3.7, 4.8, 4.733333333333333)","(16.0, 21.0, 19.95)","(4.6, 5.2, 5.088888888888889)","(4.6, 6.2, 5.7124999999999995)","(16.0, 40.0, 37.142857142857146)","(5.5, 8.2, 7.894117647058823)","(12.0, 16.0, 15.134615384615385)"
10-01-2023 10:29:45.727688,"(6.5, 7.4, 7.220000000000001)","(3.7, 4.8, 4.733333333333333)","(16.0, 21.0, 19.95)","(4.6, 5.2, 5.088888888888889)","(4.6, 6.2, 5.723076923076923)","(16.0, 40.0, 37.407407407407405)","(5.5, 8.2, 7.894117647058823)","(12.0, 16.0, 15.134615384615385)"
10-01-2023 10:29:46.720968,"(6.5, 7.4, 7.085714285714285)","(3.7, 4.9, 4.725)","(16.0, 21.0, 19.95)","(4.6, 5.2, 5.088888888888889)","(4.6, 6.0, 5.7)","(16.0, 40.0, 37.407407407407405)","(5.5, 8.2, 7.894117647058823)","(12.0, 16.0, 15.134615384615385)"
10-01-2023 10:29:47.690688,"(6.5, 7.4, 6.96)","(3.7, 4.9, 4.765)","(16.0, 21.0, 19.95)","(4.6, 5.2, 5.088888888888889)","(4.6, 5.9, 5.66)","(16.0, 40.0, 37.407407407407405)","(5.5, 8.2, 7.894117647058823)","(12.0, 16.0, 15.134615384615385)"
10-01-2023 10:29:48.685616,"(6.5, 7.4, 6.96)","(3.7, 4.9, 4.765)","(16.0, 21.0, 19.95)","(4.6, 5.2, 5.088888888888889)","(4.6, 5.9, 5.78)","(16.0, 40.0, 37.407407407407405)","(5.5, 8.2, 7.894117647058823)","(12.0, 16.0, 15.134615384615385)"
10-01-2023 10:29:49.697261,"(6.5, 7.4, 6.96)","(3.7, 4.9, 4.765)","(16.0, 21.0, 19.95)","(4.6, 5.2, 5.088888888888889)","(4.6, 5.9, 5.728571428571429)","(16.0, 40.0, 34.34782608695652)","(5.5, 8.2, 7.894117647058823)","(12.0, 16.0, 15.134615384615385)"
10-01-2023 10:29:50.675296,"(6.5, 7.4, 7.304)","(3.7, 4.9, 4.765)","(16.0, 21.0, 18.344827586206897)","(4.6, 5.2, 5.088888888888889)","(4.6, 5.9, 5.728571428571429)","(16.0, 40.0, 36.666666666666664)","(5.5, 8.2, 7.894117647058823)","(12.0, 16.0, 15.134615384615385)"
10-01-2023 10:29:51.657828,"(6.5, 7.4, 7.304)","(3.7, 4.9, 4.794117647058823)","(16.0, 21.0, 18.344827586206897)","(4.6, 5.2, 5.088888888888889)","(4.6, 5.9, 5.711764705882353)","(16.0, 38.0, 34.61538461538461)","(5.5, 8.2, 7.894117647058823)","(12.0, 16.0, 15.134615384615385)"
10-01-2023 10:29:52.639745,"(6.5, 7.4, 7.277551020408164)","(3.7, 5.0, 4.866666666666667)","(16.0, 21.0, 18.344827586206897)","(4.6, 5.2, 5.088888888888889)","(4.6, 5.8, 5.711764705882353)","(16.0, 36.0, 34.61538461538461)","(5.5, 8.2, 7.828571428571428)","(12.0, 16.0, 14.714285714285714)"
10-01-2023 10:29:53.645479,"(6.5, 7.4, 7.2)","(3.7, 5.0, 4.957142857142857)","(16.0, 21.0, 17.875)","(4.6, 5.2, 5.088888888888889)","(4.6, 5.8, 5.616666666666667)","(16.0, 36.0, 34.61538461538461)","(5.5, 8.0, 7.745454545454545)","(12.0, 16.0, 14.714285714285714)"
10-01-2023 10:29:54.657206,"(6.5, 7.4, 7.2)","(3.7, 5.5, 5.166666666666667)","(16.0, 21.0, 17.875)","(4.6, 5.2, 5.088888888888889)","(4.6, 5.7, 5.485714285714286)","(16.0, 36.0, 34.61538461538461)","(5.5, 8.0, 7.745454545454545)","(12.0, 16.0, 14.125)"
10-01-2023 10:29:55.681238,"(6.5, 7.4, 7.266666666666667)","(3.7, 5.5, 5.1000000000000005)","(16.0, 21.0, 18.11764705882353)","(4.6, 5.2, 5.075)","(4.6, 5.7, 5.533333333333333)","(16.0, 36.0, 34.61538461538461)","(5.5, 8.0, 7.571428571428571)","(12.0, 16.0, 14.5)"
10-01-2023 10:29:56.691642,"(6.5, 7.4, 7.266666666666667)","(3.7, 5.5, 5.35)","(16.0, 21.0, 20.596153846153847)","(4.6, 5.2, 5.075)","(4.6, 5.6, 5.28)","(16.0, 36.0, 31.6)","(5.5, 7.8, 7.533333333333333)","(12.0, 15.5, 14.0)"
10-01-2023 10:29:57.702371,"(6.5, 7.4, 7.307692307692308)","(3.7, 5.5, 5.35)","(16.0, 21.0, 20.596153846153847)","(4.6, 5.2, 5.075)","(4.6, 5.6, 5.4222222222222225)","(16.0, 34.0, 31.6)","(5.5, 7.8, 7.533333333333333)","(12.0, 15.5, 14.1)"
10-01-2023 10:29:58.706969,"(6.5, 7.4, 7.307692307692308)","(3.7, 5.5, 5.35)","(16.0, 21.0, 20.596153846153847)","(4.6, 5.2, 5.075)","(4.6, 5.6, 5.4222222222222225)","(17.0, 34.0, 31.6)","(5.5, 7.8, 7.44)","(11.0, 15.5, 14.1)"
10-01-2023 10:29:59.685406,"(6.0, 7.4, 7.235294117647059)","(3.8, 5.5, 5.35)","(15.0, 21.0, 20.596153846153847)","(4.4, 5.2, 5.075)","(4.6, 5.6, 5.4222222222222225)","(17.0, 34.0, 32.16216216216216)","(5.5, 7.6, 7.536)","(11.0, 15.5, 14.1)"
10-01-2023 10:30:00.700151,"(6.0, 7.4, 7.285714285714286)","(3.8, 5.5, 5.35)","(15.0, 21.0, 19.714285714285715)","(4.4, 5.2, 5.075)","(4.6, 5.6, 5.4222222222222225)","(17.0, 34.0, 37.724137931034484)","(5.5, 7.6, 7.534246575342466)","(11.0, 15.5, 14.1)"
10-01-2023 10:30:01.689490,"(6.0, 7.4, 7.333333333333334)","(3.8, 5.5, 5.417241379310345)","(15.0, 21.0, 19.714285714285715)","(4.4, 5.2, 5.075)","(4.6, 5.6, 5.4222222222222225)","(17.0, 38.0, 40.285714285714285)","(5.5, 7.6, 7.534246575342466)","(11.0, 15.5, 13.875)"
10-01-2023 10:30:02.711301,"(6.0, 7.6, 7.39)","(3.8, 5.5, 5.417241379310345)","(15.0, 21.0, 18.75)","(4.4, 5.2, 5.075)","(4.6, 5.6, 5.4222222222222225)","(17.0, 42.0, 40.285714285714285)","(5.5, 7.6, 7.534246575342466)","(11.0, 15.5, 13.875)"
10-01-2023 10:30:03.724628,"(6.0, 7.8, 7.6117647058823525)","(3.8, 5.5, 5.417241379310345)","(15.0, 21.0, 20.61111111111111)","(4.4, 5.2, 5.04)","(4.6, 5.6, 5.4222222222222225)","(17.0, 42.0, 40.285714285714285)","(5.5, 7.6, 7.534246575342466)","(11.0, 15.5, 13.875)"
10-01-2023 10:30:04.700263,"(6.0, 7.8, 7.65)","(3.8, 5.5, 5.214285714285714)","(15.0, 21.0, 20.25)","(4.4, 5.2, 5.04)","(4.6, 5.6, 5.4222222222222225)","(17.0, 42.0, 40.285714285714285)","(5.5, 7.6, 7.493333333333333)","(11.0, 15.5, 13.875)"
10-01-2023 10:30:05.696466,"(6.0, 7.8, 7.65)","(3.8, 5.5, 5.333333333333333)","(15.0, 21.0, 20.25)","(4.4, 5.2, 5.04)","(4.6, 5.6, 5.4222222222222225)","(17.0, 42.0, 40.285714285714285)","(5.5, 7.6, 7.493333333333333)","(11.0, 15.5, 13.875)"
10-01-2023 10:30:06.659782,"(6.0, 7.8, 7.65)","(3.8, 5.5, 5.271428571428571)","(15.0, 21.0, 19.2)","(4.4, 5.2, 5.04)","(4.6, 5.6, 5.295238095238095)","(17.0, 42.0, 40.285714285714285)","(5.5, 7.6, 7.469387755102041)","(11.0, 15.5, 14.661290322580644)"
10-01-2023 10:30:07.642939,"(6.0, 7.8, 7.65)","(3.8, 5.5, 5.271428571428571)","(15.0, 21.0, 19.2)","(4.4, 5.2, 5.04)","(4.6, 5.6, 5.22)","(17.0, 42.0, 40.285714285714285)","(5.5, 7.6, 7.469387755102041)","(11.0, 15.5, 14.661290322580644)"
10-01-2023 10:30:08.649235,"(6.0, 7.8, 7.65)","(3.8, 5.5, 5.3545454545454545)","(15.0, 21.0, 20.0)","(4.4, 5.2, 5.04)","(4.6, 5.5, 5.26)","(17.0, 42.0, 40.285714285714285)","(5.5, 7.6, 7.469387755102041)","(11.0, 15.5, 14.661290322580644)"
10-01-2023 10:30:09.632524,"(6.0, 7.8, 7.65)","(3.8, 5.5, 5.3545454545454545)","(15.0, 21.0, 20.0)","(4.4, 5.2, 5.04)","(4.6, 5.5, 5.26)","(17.0, 42.0, 40.285714285714285)","(5.5, 7.6, 7.469387755102041)","(11.0, 15.5, 14.571428571428571)"
10-01-2023 10:30:10.615713,"(6.0, 7.8, 7.5777777777777775)","(3.8, 5.5, 5.3545454545454545)","(15.0, 21.0, 20.0)","(4.4, 5.2, 5.04)","(4.6, 5.5, 5.26)","(17.0, 42.0, 40.285714285714285)","(5.5, 7.6, 7.469387755102041)","(11.0, 15.5, 14.571428571428571)"
10-01-2023 10:30:11.575025,"(6.0, 7.8, 7.609523809523809)","(3.8, 5.5, 5.445454545454545)","(15.0, 21.0, 20.470588235294116)","(4.4, 5.2, 5.04)","(4.6, 5.5, 5.26)","(17.0, 42.0, 40.285714285714285)","(5.5, 7.6, 7.469387755102041)","(11.0, 15.5, 14.571428571428571)"
10-01-2023 10:30:12.575483,"(6.0, 7.8, 7.666666666666666)","(3.8, 5.5, 5.445454545454545)","(15.0, 21.0, 20.1)","(4.4, 5.2, 5.04)","(4.6, 5.5, 5.26)","(17.0, 42.0, 40.285714285714285)","(5.5, 7.6, 7.469387755102041)","(11.0, 15.5, 14.538461538461538)"
10-01-2023 10:30:13.565599,"(6.0, 7.8, 7.666666666666666)","(3.8, 5.5, 5.392307692307692)","(15.0, 21.0, 19.2)","(4.4, 5.2, 5.04)","(4.6, 5.5, 5.26)","(17.0, 42.0, 40.16666666666667)","(5.5, 7.6, 7.469387755102041)","(11.0, 15.0, 14.294117647058824)"
10-01-2023 10:30:14.552132,"(6.0, 7.8, 7.5777777777777775)","(3.9, 5.5, 5.285365853658536)","(15.0, 21.0, 19.2)","(4.4, 5.2, 5.04)","(4.4, 5.5, 5.26)","(17.0, 46.0, 34.8)","(5.5, 7.6, 7.388571428571429)","(11.0, 15.0, 14.294117647058824)"
10-01-2023 10:30:15.550139,"(6.0, 7.8, 7.5777777777777775)","(3.9, 5.1, 5.042105263157895)","(15.0, 21.0, 19.2)","(4.4, 5.2, 5.04)","(4.4, 5.5, 5.26)","(17.0, 46.0, 37.0)","(5.5, 7.4, 7.388571428571429)","(11.0, 15.0, 14.294117647058824)"
10-01-2023 10:30:16.520967,"(6.0, 7.8, 7.65)","(3.9, 5.2, 5.11)","(15.0, 21.0, 19.2)","(4.4, 5.2, 5.04)","(4.4, 5.5, 5.21875)","(17.0, 46.0, 44.0)","(5.5, 7.4, 7.388571428571429)","(11.0, 15.0, 14.294117647058824)"
10-01-2023 10:30:17.520195,"(6.0, 7.8, 7.65)","(3.9, 5.2, 5.135714285714286)","(15.0, 21.0, 18.75)","(4.4, 5.2, 5.04)","(4.4, 5.5, 5.21875)","(17.0, 46.0, 44.0)","(5.5, 7.4, 7.388571428571429)","(11.0, 15.0, 14.294117647058824)"
10-01-2023 10:30:18.503617,"(6.0, 7.8, 7.65)","(3.9, 5.6, 5.265217391304348)","(15.0, 21.0, 18.75)","(4.4, 5.2, 5.04)","(4.4, 5.5, 5.21875)","(17.0, 46.0, 40.42857142857143)","(5.5, 7.4, 7.388571428571429)","(11.0, 15.0, 14.294117647058824)"
10-01-2023 10:30:19.491027,"(6.0, 7.8, 7.693333333333333)","(3.9, 5.6, 5.205263157894737)","(15.0, 21.0, 18.75)","(4.4, 5.2, 5.04)","(4.4, 5.5, 5.21875)","(17.0, 46.0, 40.42857142857143)","(5.5, 7.4, 7.388571428571429)","(11.0, 15.0, 14.192307692307692)"
10-01-2023 10:30:20.454258,"(6.0, 7.8, 7.693333333333333)","(3.9, 5.6, 5.205263157894737)","(15.0, 21.0, 20.22222222222222)","(4.4, 5.2, 5.04)","(4.4, 5.5, 5.21875)","(17.0, 46.0, 41.89473684210526)","(5.5, 7.4, 7.388571428571429)","(11.0, 14.5, 13.4453125)"
10-01-2023 10:30:21.439458,"(6.0, 7.8, 7.714285714285714)","(3.9, 5.5, 5.239130434782608)","(15.0, 21.0, 20.142857142857142)","(4.4, 5.2, 5.04)","(4.4, 5.5, 5.21875)","(17.0, 46.0, 40.25)","(5.5, 7.4, 7.388571428571429)","(11.0, 13.5, 12.916666666666666)"
