,Know Grizzles,Opawa Anita,Goldstar Carlito,Centurion,Humbling,Opawa Chrissy
12-01-2023 15:30:57.821608,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 11.221052631578946)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 4.92962962962963)","(5.5, 10.5, 8.833333333333334)","(5.0, 8.4, 5.55)"
12-01-2023 15:30:58.758837,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.8625)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 4.92962962962963)","(5.5, 10.5, 8.833333333333334)","(5.0, 8.4, 5.55)"
12-01-2023 15:30:59.729505,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.8625)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 4.92962962962963)","(5.5, 10.5, 8.833333333333334)","(5.0, 8.4, 5.55)"
12-01-2023 15:31:00.750882,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.8625)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 4.92962962962963)","(5.5, 10.5, 8.833333333333334)","(5.0, 8.4, 5.8)"
12-01-2023 15:31:01.664367,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.8625)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 4.92962962962963)","(5.5, 10.5, 8.833333333333334)","(5.0, 8.4, 5.8)"
12-01-2023 15:31:02.681085,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 9.866666666666667)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 4.92962962962963)","(5.5, 10.5, 8.833333333333334)","(5.0, 8.4, 5.8)"
12-01-2023 15:31:03.750399,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 9.866666666666667)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 4.92962962962963)","(5.5, 10.5, 8.833333333333334)","(5.0, 8.4, 5.8)"
12-01-2023 15:31:04.692691,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 9.866666666666667)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 4.92962962962963)","(5.5, 10.5, 8.833333333333334)","(5.0, 8.4, 5.8)"
12-01-2023 15:31:05.590569,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 9.866666666666667)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 4.92962962962963)","(5.5, 10.5, 8.833333333333334)","(5.0, 8.4, 5.8)"
12-01-2023 15:31:06.554248,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 9.866666666666667)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 4.92962962962963)","(5.5, 10.5, 8.833333333333334)","(5.0, 8.4, 5.8)"
12-01-2023 15:31:07.562764,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 9.866666666666667)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 4.92962962962963)","(5.5, 10.5, 8.833333333333334)","(5.0, 8.4, 5.8)"
12-01-2023 15:31:08.513551,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 9.866666666666667)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 4.92962962962963)","(5.5, 10.5, 8.833333333333334)","(5.0, 8.4, 6.085714285714285)"
12-01-2023 15:31:09.485375,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 11.221052631578946)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 4.92962962962963)","(5.5, 10.5, 8.833333333333334)","(5.0, 8.2, 6.085714285714285)"
12-01-2023 15:31:10.476819,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 4.92962962962963)","(5.5, 10.5, 8.833333333333334)","(5.0, 8.2, 6.085714285714285)"
12-01-2023 15:31:11.339868,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 4.92962962962963)","(5.5, 10.5, 8.833333333333334)","(5.0, 8.2, 5.609999999999999)"
12-01-2023 15:31:12.257497,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 4.92962962962963)","(5.5, 12.0, 9.5)","(5.0, 8.4, 5.67)"
12-01-2023 15:31:13.214859,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 4.92962962962963)","(5.5, 11.5, 9.5)","(5.0, 8.4, 5.67)"
12-01-2023 15:31:14.117350,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 4.92962962962963)","(5.5, 11.5, 9.5)","(5.0, 8.4, 6.085714285714285)"
12-01-2023 15:31:15.002819,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 4.92962962962963)","(5.5, 11.5, 9.5)","(5.0, 8.2, 6.085714285714285)"
12-01-2023 15:31:15.862674,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 4.92962962962963)","(5.5, 11.5, 9.5)","(5.0, 8.2, 6.085714285714285)"
12-01-2023 15:31:16.694253,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 4.92962962962963)","(5.5, 11.5, 9.5)","(5.0, 8.2, 6.085714285714285)"
12-01-2023 15:31:17.603933,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 4.92962962962963)","(5.5, 11.5, 9.5)","(5.0, 8.4, 5.67)"
12-01-2023 15:31:18.520274,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 4.92962962962963)","(5.5, 11.5, 9.5)","(5.0, 8.4, 5.67)"
12-01-2023 15:31:19.370947,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 4.92962962962963)","(5.5, 11.5, 9.5)","(5.0, 8.4, 5.67)"
12-01-2023 15:31:20.226121,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 4.92962962962963)","(5.5, 11.5, 9.5)","(5.0, 8.4, 5.67)"
12-01-2023 15:31:21.159580,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.2, 5.58)","(5.5, 11.5, 9.5)","(5.0, 8.4, 5.67)"
12-01-2023 15:31:22.136641,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.2, 5.58)","(5.5, 11.5, 9.5)","(5.0, 8.4, 5.67)"
12-01-2023 15:31:23.059923,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.2, 5.58)","(5.5, 11.5, 9.5)","(5.0, 8.4, 5.67)"
12-01-2023 15:31:24.011018,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.2, 5.58)","(5.5, 11.5, 9.5)","(5.0, 8.4, 5.67)"
12-01-2023 15:31:24.924632,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.2, 5.58)","(5.5, 11.5, 9.5)","(5.0, 8.4, 5.67)"
12-01-2023 15:31:25.840405,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.2, 5.58)","(5.5, 11.5, 9.5)","(5.0, 8.4, 5.67)"
12-01-2023 15:31:26.736891,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.2, 5.58)","(5.5, 11.5, 9.5)","(5.0, 8.4, 6.085714285714285)"
12-01-2023 15:31:27.726996,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.2, 5.58)","(5.5, 11.5, 9.5)","(5.0, 8.2, 6.085714285714285)"
12-01-2023 15:31:28.705900,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.2, 5.58)","(5.5, 11.5, 9.5)","(5.0, 8.2, 5.67)"
12-01-2023 15:31:29.568472,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.2, 5.58)","(5.5, 11.5, 9.5)","(5.0, 8.4, 5.67)"
12-01-2023 15:31:30.453962,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.2, 5.58)","(5.5, 11.5, 9.5)","(5.0, 8.4, 5.67)"
12-01-2023 15:31:31.399755,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.2, 5.58)","(5.5, 11.5, 9.5)","(5.0, 8.4, 5.67)"
12-01-2023 15:31:32.320079,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.2, 5.58)","(5.5, 11.5, 9.5)","(5.0, 8.4, 5.67)"
12-01-2023 15:31:33.271263,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.2, 5.58)","(5.5, 11.5, 9.5)","(5.0, 8.4, 5.67)"
12-01-2023 15:31:34.232933,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.2, 5.58)","(5.5, 11.5, 9.5)","(5.0, 8.4, 5.67)"
12-01-2023 15:31:35.225425,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.2, 5.58)","(5.5, 11.5, 9.5)","(5.0, 8.4, 5.67)"
12-01-2023 15:31:36.121020,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.2, 5.58)","(5.5, 11.5, 9.5)","(5.0, 8.4, 5.67)"
12-01-2023 15:31:37.038972,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.2, 5.58)","(5.5, 11.5, 9.5)","(5.0, 8.4, 5.67)"
12-01-2023 15:31:38.010702,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.2, 6.620689655172415)","(5.5, 11.5, 9.5)","(5.0, 8.4, 5.67)"
12-01-2023 15:31:38.932363,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.2, 6.620689655172415)","(5.5, 11.5, 9.5)","(5.0, 8.4, 5.67)"
12-01-2023 15:31:39.881960,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.2, 6.620689655172415)","(5.5, 11.5, 9.5)","(5.0, 8.4, 5.67)"
12-01-2023 15:31:40.858268,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.2, 6.620689655172415)","(5.5, 11.5, 9.5)","(5.0, 8.4, 6.085714285714285)"
12-01-2023 15:31:41.810291,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.2, 6.745945945945946)","(5.5, 11.5, 9.5)","(5.0, 8.2, 6.085714285714285)"
12-01-2023 15:31:42.730117,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 6.745945945945946)","(5.5, 11.5, 9.5)","(5.0, 8.2, 6.085714285714285)"
12-01-2023 15:31:43.637440,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.99)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 6.745945945945946)","(5.5, 11.5, 9.5)","(5.0, 8.2, 6.085714285714285)"
12-01-2023 15:31:44.603096,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.8)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 6.418604651162791)","(5.5, 11.5, 9.5)","(5.0, 8.2, 6.085714285714285)"
12-01-2023 15:31:45.582236,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 6.418604651162791)","(5.5, 11.5, 9.5)","(5.0, 8.2, 5.67)"
12-01-2023 15:31:46.487613,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 6.418604651162791)","(5.5, 11.5, 9.5)","(5.0, 8.4, 5.67)"
12-01-2023 15:31:47.377686,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 6.418604651162791)","(5.5, 11.5, 9.5)","(5.0, 8.4, 5.67)"
12-01-2023 15:31:48.275582,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 6.418604651162791)","(5.5, 11.5, 9.5)","(5.0, 8.4, 5.67)"
12-01-2023 15:31:49.170259,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 6.418604651162791)","(5.5, 11.5, 9.5)","(5.0, 8.4, 5.67)"
12-01-2023 15:31:50.031942,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 6.418604651162791)","(5.5, 11.5, 9.5)","(5.0, 8.4, 5.67)"
12-01-2023 15:31:50.925859,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 5.175)","(5.5, 11.5, 9.5)","(5.0, 8.4, 5.67)"
12-01-2023 15:31:51.774796,"(6.0, 20.0, 16.114285714285714)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 5.175)","(5.5, 11.5, 9.5)","(5.0, 8.4, 6.085714285714285)"
12-01-2023 15:31:52.702058,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 5.175)","(5.5, 11.5, 9.5)","(5.0, 8.2, 6.085714285714285)"
12-01-2023 15:31:53.642181,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 5.175)","(5.5, 11.5, 9.5)","(5.0, 8.2, 6.085714285714285)"
12-01-2023 15:31:54.501202,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 5.175)","(5.5, 11.5, 9.5)","(5.0, 8.2, 6.085714285714285)"
12-01-2023 15:31:55.412162,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 5.175)","(5.5, 11.5, 9.5)","(5.0, 8.2, 6.085714285714285)"
12-01-2023 15:31:56.346204,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 5.175)","(5.5, 11.5, 9.5)","(5.0, 8.2, 6.085714285714285)"
12-01-2023 15:31:57.218722,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 5.175)","(5.5, 11.5, 9.5)","(5.0, 8.2, 6.085714285714285)"
12-01-2023 15:31:58.235312,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 5.175)","(5.5, 11.5, 9.5)","(5.0, 8.2, 6.085714285714285)"
12-01-2023 15:31:59.273605,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 5.175)","(5.5, 11.5, 9.5)","(5.0, 8.2, 6.085714285714285)"
12-01-2023 15:32:00.188247,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 5.175)","(5.5, 11.5, 9.5)","(5.0, 8.2, 6.085714285714285)"
12-01-2023 15:32:01.143510,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 5.135294117647059)","(5.5, 11.5, 9.5)","(5.0, 8.2, 6.085714285714285)"
12-01-2023 15:32:02.099315,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 5.135294117647059)","(5.5, 11.5, 9.5)","(5.0, 8.2, 6.085714285714285)"
12-01-2023 15:32:03.015602,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 5.135294117647059)","(5.5, 11.5, 9.5)","(5.0, 8.2, 6.085714285714285)"
12-01-2023 15:32:03.983927,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 5.135294117647059)","(5.5, 11.5, 9.5)","(5.0, 8.2, 6.085714285714285)"
12-01-2023 15:32:04.951346,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 5.135294117647059)","(5.5, 11.5, 9.5)","(5.0, 8.2, 6.085714285714285)"
12-01-2023 15:32:05.856153,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 5.135294117647059)","(5.5, 11.5, 9.5)","(5.0, 8.2, 6.085714285714285)"
12-01-2023 15:32:06.815165,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 5.135294117647059)","(5.5, 11.5, 9.5)","(5.0, 8.2, 6.085714285714285)"
12-01-2023 15:32:07.767002,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 5.135294117647059)","(5.5, 11.5, 9.5)","(5.0, 8.2, 6.085714285714285)"
12-01-2023 15:32:08.729181,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 5.135294117647059)","(5.5, 11.5, 9.5)","(5.0, 8.2, 6.085714285714285)"
12-01-2023 15:32:09.717616,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 5.135294117647059)","(5.5, 11.5, 9.5)","(5.0, 8.2, 6.085714285714285)"
12-01-2023 15:32:10.740542,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 5.135294117647059)","(5.5, 11.5, 9.5)","(5.0, 8.2, 6.085714285714285)"
12-01-2023 15:32:11.703357,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 5.135294117647059)","(5.5, 11.5, 9.5)","(5.0, 8.2, 6.085714285714285)"
12-01-2023 15:32:12.576991,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 5.135294117647059)","(5.5, 11.5, 9.5)","(4.8, 8.2, 6.085714285714285)"
12-01-2023 15:32:13.550586,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 5.135294117647059)","(5.5, 11.5, 9.5)","(4.8, 8.2, 6.085714285714285)"
12-01-2023 15:32:14.552621,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 6.122857142857143)","(5.5, 11.5, 9.5)","(4.8, 8.2, 6.085714285714285)"
12-01-2023 15:32:15.480281,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 6.122857142857143)","(5.5, 11.5, 9.5)","(4.8, 8.2, 6.085714285714285)"
12-01-2023 15:32:16.364230,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 6.122857142857143)","(5.5, 11.5, 9.5)","(4.8, 8.2, 6.085714285714285)"
12-01-2023 15:32:17.251327,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 6.122857142857143)","(5.5, 11.5, 9.5)","(4.8, 8.2, 6.085714285714285)"
12-01-2023 15:32:18.191184,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.5416666666666665)","(4.6, 7.2, 6.122857142857143)","(5.5, 11.5, 9.5)","(4.8, 8.2, 6.085714285714285)"
12-01-2023 15:32:19.097052,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 2.9875)","(4.6, 7.2, 6.122857142857143)","(5.5, 11.5, 9.5)","(4.8, 8.2, 6.085714285714285)"
12-01-2023 15:32:20.038775,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 2.9875)","(4.6, 7.2, 6.122857142857143)","(5.5, 11.5, 9.5)","(4.8, 8.2, 6.085714285714285)"
12-01-2023 15:32:20.869734,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 2.9875)","(4.6, 7.2, 6.122857142857143)","(5.5, 11.5, 9.5)","(4.8, 8.2, 6.085714285714285)"
12-01-2023 15:32:21.770724,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 2.9875)","(4.6, 7.2, 6.122857142857143)","(5.5, 11.5, 9.5)","(4.8, 8.2, 6.085714285714285)"
12-01-2023 15:32:22.733731,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 2.9875)","(4.6, 7.2, 6.122857142857143)","(5.5, 11.5, 9.5)","(4.8, 8.2, 6.085714285714285)"
12-01-2023 15:32:23.683639,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 2.9875)","(4.6, 7.2, 6.122857142857143)","(5.5, 11.5, 9.5)","(4.8, 8.2, 6.085714285714285)"
12-01-2023 15:32:24.571583,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 2.9875)","(4.6, 7.2, 6.122857142857143)","(5.5, 11.5, 9.5)","(4.8, 8.2, 6.085714285714285)"
12-01-2023 15:32:25.487757,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 2.9875)","(4.6, 7.2, 6.122857142857143)","(5.5, 11.5, 9.5)","(4.8, 8.2, 6.085714285714285)"
12-01-2023 15:32:26.377091,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 2.9875)","(4.6, 7.2, 6.122857142857143)","(5.5, 11.5, 9.5)","(4.8, 8.2, 6.085714285714285)"
12-01-2023 15:32:27.368628,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 9.620000000000001)","(2.7, 4.3, 3.55)","(4.6, 7.2, 6.122857142857143)","(5.5, 11.5, 9.5)","(4.8, 8.2, 6.085714285714285)"
12-01-2023 15:32:28.349233,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 9.620000000000001)","(2.7, 4.3, 3.55)","(4.6, 7.2, 6.122857142857143)","(5.5, 11.5, 9.5)","(4.8, 8.2, 6.085714285714285)"
12-01-2023 15:32:29.214702,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.55)","(4.6, 7.2, 6.122857142857143)","(5.5, 11.5, 9.5)","(4.8, 8.2, 6.085714285714285)"
12-01-2023 15:32:30.166954,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.55)","(4.6, 7.2, 6.122857142857143)","(5.5, 11.5, 9.5)","(4.8, 8.2, 6.085714285714285)"
12-01-2023 15:32:31.094589,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.55)","(4.6, 7.2, 6.122857142857143)","(5.5, 11.5, 9.5)","(4.8, 8.2, 6.085714285714285)"
12-01-2023 15:32:32.038449,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.55)","(4.6, 7.2, 6.122857142857143)","(5.5, 11.5, 9.5)","(4.8, 8.2, 6.085714285714285)"
12-01-2023 15:32:32.935290,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.55)","(4.6, 7.2, 6.122857142857143)","(5.5, 11.5, 9.5)","(4.8, 8.2, 6.085714285714285)"
12-01-2023 15:32:33.842574,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.55)","(4.6, 7.2, 6.122857142857143)","(5.5, 11.5, 9.5)","(4.8, 8.2, 6.085714285714285)"
12-01-2023 15:32:34.718828,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.55)","(4.6, 7.2, 6.122857142857143)","(5.5, 11.5, 9.5)","(4.8, 8.2, 6.085714285714285)"
12-01-2023 15:32:35.636285,"(6.0, 21.0, 16.82857142857143)","(6.5, 11.5, 10.82857142857143)","(2.7, 4.3, 3.55)","(4.6, 7.2, 6.122857142857143)","(5.5, 11.5, 9.5)","(4.8, 8.2, 6.085714285714285)"
