,Golden Bullet,Super Fab,Jeanie Cargo,Arrogant Suzy,Elsie Bay,Lieutenant Dan,Hit It Benny,Kaidee Dixie
05-01-2023 14:58:38.464296,"(1.28, 1.37, 1.3216129032258066)","(16.0, 120.0, 51.0)","(4.8, 8.4, 7.35)","(91.0, 590.0, 519.2857142857142)","(21.0, 110.0, 73.0)","(15.0, 48.0, 41.14285714285714)","(21.0, 160.0, 100.0)","(13.0, 34.0, 25.75)"
05-01-2023 14:58:39.585710,"(1.28, 1.37, 1.3216129032258066)","(16.0, 120.0, 51.0)","(4.8, 8.4, 7.35)","(91.0, 590.0, 519.2857142857142)","(21.0, 110.0, 73.0)","(15.0, 48.0, 41.14285714285714)","(21.0, 160.0, 100.0)","(13.0, 34.0, 25.75)"
05-01-2023 14:58:40.684516,"(1.28, 1.37, 1.3216129032258066)","(16.0, 120.0, 51.0)","(4.8, 8.4, 7.35)","(91.0, 590.0, 519.2857142857142)","(21.0, 110.0, 73.0)","(15.0, 48.0, 41.14285714285714)","(21.0, 160.0, 100.0)","(13.0, 34.0, 25.75)"
05-01-2023 14:58:41.760861,"(1.26, 1.37, 1.3216129032258066)","(16.0, 120.0, 51.0)","(4.8, 8.4, 7.35)","(91.0, 590.0, 519.2857142857142)","(21.0, 110.0, 73.0)","(15.0, 48.0, 41.14285714285714)","(21.0, 160.0, 100.0)","(13.0, 34.0, 24.833333333333332)"
05-01-2023 14:58:42.821141,"(1.26, 1.37, 1.3216129032258066)","(16.0, 120.0, 51.0)","(4.8, 8.4, 7.35)","(91.0, 590.0, 519.2857142857142)","(21.0, 110.0, 73.0)","(15.0, 48.0, 37.33333333333333)","(21.0, 160.0, 100.0)","(13.0, 34.0, 26.142857142857142)"
05-01-2023 14:58:43.913486,"(1.26, 1.37, 1.3216129032258066)","(16.0, 120.0, 51.0)","(4.8, 8.4, 7.35)","(91.0, 590.0, 519.2857142857142)","(21.0, 110.0, 73.0)","(15.0, 48.0, 37.33333333333333)","(21.0, 160.0, 100.0)","(13.0, 34.0, 26.142857142857142)"
05-01-2023 14:58:44.974648,"(1.26, 1.37, 1.3216129032258066)","(16.0, 120.0, 51.0)","(4.8, 8.4, 7.35)","(91.0, 590.0, 519.2857142857142)","(21.0, 110.0, 73.0)","(15.0, 48.0, 37.33333333333333)","(21.0, 160.0, 100.0)","(13.0, 34.0, 26.142857142857142)"
05-01-2023 14:58:46.013393,"(1.26, 1.37, 1.3216129032258066)","(16.0, 120.0, 43.56)","(4.8, 8.4, 7.35)","(91.0, 590.0, 519.2857142857142)","(21.0, 110.0, 73.0)","(15.0, 48.0, 37.33333333333333)","(21.0, 160.0, 100.0)","(13.0, 34.0, 26.142857142857142)"
05-01-2023 14:58:47.081979,"(1.26, 1.37, 1.3216129032258066)","(16.0, 120.0, 34.09090909090909)","(4.8, 8.4, 7.35)","(91.0, 590.0, 519.2857142857142)","(21.0, 110.0, 73.0)","(15.0, 48.0, 37.33333333333333)","(21.0, 160.0, 100.0)","(13.0, 34.0, 30.333333333333332)"
05-01-2023 14:58:48.190520,"(1.26, 1.37, 1.3216129032258066)","(16.0, 120.0, 34.09090909090909)","(4.8, 8.4, 7.35)","(91.0, 590.0, 519.2857142857142)","(21.0, 110.0, 73.0)","(15.0, 48.0, 37.33333333333333)","(21.0, 160.0, 100.0)","(13.0, 34.0, 30.333333333333332)"
05-01-2023 14:58:49.239907,"(1.26, 1.37, 1.3216129032258066)","(16.0, 120.0, 34.09090909090909)","(4.8, 8.4, 7.35)","(91.0, 590.0, 519.2857142857142)","(21.0, 110.0, 73.0)","(15.0, 48.0, 42.18181818181818)","(21.0, 160.0, 100.0)","(13.0, 34.0, 30.333333333333332)"
05-01-2023 14:58:50.358243,"(1.26, 1.37, 1.3216129032258066)","(16.0, 120.0, 34.09090909090909)","(4.8, 8.4, 7.35)","(91.0, 590.0, 519.2857142857142)","(21.0, 110.0, 73.0)","(15.0, 44.0, 38.666666666666664)","(21.0, 160.0, 100.0)","(13.0, 34.0, 30.333333333333332)"
05-01-2023 14:58:51.501010,"(1.26, 1.37, 1.3216129032258066)","(16.0, 120.0, 34.09090909090909)","(4.8, 8.4, 7.35)","(91.0, 590.0, 519.2857142857142)","(21.0, 110.0, 73.0)","(15.0, 46.0, 47.63636363636364)","(21.0, 160.0, 100.0)","(13.0, 34.0, 30.333333333333332)"
05-01-2023 14:58:52.617482,"(1.26, 1.37, 1.3216129032258066)","(16.0, 120.0, 34.09090909090909)","(4.8, 8.4, 7.35)","(91.0, 590.0, 519.2857142857142)","(21.0, 110.0, 73.0)","(15.0, 50.0, 43.375)","(21.0, 160.0, 64.0)","(13.0, 34.0, 30.333333333333332)"
05-01-2023 14:58:53.751419,"(1.26, 1.37, 1.3216129032258066)","(16.0, 120.0, 34.09090909090909)","(4.8, 8.4, 7.35)","(91.0, 690.0, 605.0)","(21.0, 110.0, 73.0)","(15.0, 55.0, 43.375)","(21.0, 160.0, 62.0)","(13.0, 34.0, 30.333333333333332)"
05-01-2023 14:58:54.892740,"(1.26, 1.37, 1.3216129032258066)","(16.0, 120.0, 34.09090909090909)","(4.8, 8.4, 7.35)","(91.0, 690.0, 605.0)","(21.0, 110.0, 73.0)","(15.0, 55.0, 43.375)","(21.0, 150.0, 62.0)","(13.0, 34.0, 30.333333333333332)"
05-01-2023 14:58:56.016607,"(1.26, 1.37, 1.3216129032258066)","(16.0, 120.0, 34.09090909090909)","(4.8, 8.4, 7.35)","(91.0, 690.0, 532.5)","(21.0, 110.0, 73.0)","(15.0, 55.0, 43.375)","(21.0, 150.0, 62.0)","(13.0, 34.0, 30.333333333333332)"
05-01-2023 14:58:57.101643,"(1.26, 1.37, 1.3216129032258066)","(16.0, 120.0, 34.09090909090909)","(4.8, 8.4, 7.35)","(91.0, 970.0, 532.5)","(21.0, 110.0, 73.0)","(15.0, 55.0, 44.0)","(21.0, 150.0, 62.0)","(13.0, 34.0, 30.333333333333332)"
05-01-2023 14:58:58.214520,"(1.26, 1.37, 1.3216129032258066)","(16.0, 120.0, 34.09090909090909)","(4.8, 8.4, 7.725)","(91.0, 970.0, 532.5)","(21.0, 110.0, 73.0)","(15.0, 50.0, 39.294117647058826)","(21.0, 150.0, 62.0)","(13.0, 34.0, 30.333333333333332)"
05-01-2023 14:58:59.340831,"(1.26, 1.37, 1.3216129032258066)","(16.0, 120.0, 34.09090909090909)","(4.8, 8.4, 7.725)","(91.0, 970.0, 677.2222222222222)","(21.0, 110.0, 73.0)","(15.0, 50.0, 39.294117647058826)","(21.0, 150.0, 62.0)","(13.0, 34.0, 30.333333333333332)"
05-01-2023 14:59:00.461067,"(1.26, 1.37, 1.3216129032258066)","(16.0, 100.0, 37.0)","(4.8, 8.4, 7.725)","(91.0, 750.0, 677.2222222222222)","(21.0, 110.0, 64.0)","(15.0, 50.0, 39.294117647058826)","(21.0, 150.0, 62.0)","(13.0, 34.0, 30.333333333333332)"
05-01-2023 14:59:01.590750,"(1.26, 1.37, 1.3216129032258066)","(16.0, 90.0, 60.0)","(4.8, 8.4, 7.725)","(91.0, 750.0, 588.3333333333333)","(21.0, 120.0, 73.0)","(15.0, 50.0, 39.294117647058826)","(21.0, 150.0, 62.0)","(13.0, 34.0, 30.333333333333332)"
05-01-2023 14:59:02.767337,"(1.26, 1.37, 1.3216129032258066)","(16.0, 90.0, 45.0)","(4.8, 8.4, 7.725)","(91.0, 650.0, 588.3333333333333)","(21.0, 110.0, 73.0)","(15.0, 50.0, 39.294117647058826)","(21.0, 150.0, 62.0)","(13.0, 34.0, 24.833333333333332)"
05-01-2023 14:59:03.907237,"(1.26, 1.37, 1.3216129032258066)","(16.0, 85.0, 57.5)","(4.8, 8.4, 7.725)","(91.0, 650.0, 588.3333333333333)","(21.0, 110.0, 73.0)","(15.0, 50.0, 39.294117647058826)","(21.0, 150.0, 62.0)","(13.0, 34.0, 24.833333333333332)"
05-01-2023 14:59:05.025028,"(1.26, 1.37, 1.3216129032258066)","(16.0, 85.0, 71.75)","(4.8, 8.4, 7.725)","(91.0, 650.0, 588.3333333333333)","(21.0, 110.0, 73.0)","(15.0, 50.0, 39.294117647058826)","(21.0, 150.0, 58.8)","(13.0, 34.0, 24.833333333333332)"
05-01-2023 14:59:06.099074,"(1.26, 1.37, 1.3216129032258066)","(16.0, 85.0, 44.230769230769226)","(4.8, 8.4, 7.725)","(91.0, 650.0, 588.3333333333333)","(21.0, 110.0, 73.0)","(15.0, 50.0, 39.294117647058826)","(21.0, 150.0, 58.8)","(13.0, 34.0, 24.833333333333332)"
05-01-2023 14:59:07.210861,"(1.26, 1.37, 1.3216129032258066)","(16.0, 85.0, 44.230769230769226)","(4.8, 8.4, 7.725)","(91.0, 650.0, 588.3333333333333)","(21.0, 110.0, 73.0)","(15.0, 50.0, 39.294117647058826)","(21.0, 150.0, 58.8)","(13.0, 34.0, 24.833333333333332)"
05-01-2023 14:59:08.315447,"(1.26, 1.37, 1.3216129032258066)","(16.0, 85.0, 44.230769230769226)","(4.8, 8.4, 7.725)","(91.0, 650.0, 588.3333333333333)","(21.0, 110.0, 73.0)","(15.0, 50.0, 39.294117647058826)","(21.0, 150.0, 58.8)","(13.0, 34.0, 24.833333333333332)"
05-01-2023 14:59:09.423714,"(1.26, 1.37, 1.3216129032258066)","(16.0, 85.0, 44.230769230769226)","(4.8, 8.4, 7.725)","(91.0, 650.0, 588.3333333333333)","(21.0, 110.0, 73.0)","(15.0, 50.0, 39.294117647058826)","(21.0, 150.0, 58.8)","(13.0, 34.0, 24.833333333333332)"
05-01-2023 14:59:10.563790,"(1.26, 1.37, 1.3216129032258066)","(16.0, 85.0, 53.82352941176471)","(4.8, 8.4, 7.725)","(91.0, 650.0, 588.3333333333333)","(21.0, 110.0, 73.0)","(15.0, 50.0, 39.294117647058826)","(21.0, 150.0, 58.8)","(13.0, 34.0, 24.833333333333332)"
05-01-2023 14:59:11.713770,"(1.26, 1.37, 1.3216129032258066)","(16.0, 85.0, 53.82352941176471)","(4.8, 8.4, 7.725)","(91.0, 650.0, 588.3333333333333)","(21.0, 110.0, 73.0)","(15.0, 50.0, 39.294117647058826)","(21.0, 150.0, 58.8)","(13.0, 34.0, 24.833333333333332)"
05-01-2023 14:59:12.872187,"(1.26, 1.37, 1.3216129032258066)","(16.0, 85.0, 53.82352941176471)","(4.8, 8.4, 7.725)","(91.0, 650.0, 588.3333333333333)","(21.0, 110.0, 73.0)","(15.0, 50.0, 39.294117647058826)","(21.0, 150.0, 58.8)","(13.0, 34.0, 24.833333333333332)"
05-01-2023 14:59:13.960039,"(1.26, 1.42, 1.37)","(16.0, 85.0, 51.526315789473685)","(4.8, 8.4, 7.725)","(91.0, 650.0, 588.3333333333333)","(21.0, 110.0, 73.0)","(15.0, 50.0, 39.294117647058826)","(21.0, 150.0, 58.8)","(13.0, 34.0, 24.833333333333332)"
05-01-2023 14:59:15.077061,"(1.26, 1.46, 1.3900000000000001)","(16.0, 85.0, 51.526315789473685)","(4.8, 8.4, 7.418181818181818)","(91.0, 650.0, 588.3333333333333)","(21.0, 110.0, 73.0)","(15.0, 50.0, 39.294117647058826)","(21.0, 150.0, 58.8)","(13.0, 34.0, 24.466666666666665)"
05-01-2023 14:59:16.140452,"(1.26, 1.44, 1.3333333333333335)","(16.0, 85.0, 51.526315789473685)","(4.8, 8.4, 7.418181818181818)","(91.0, 650.0, 588.3333333333333)","(21.0, 110.0, 73.0)","(15.0, 50.0, 40.0)","(21.0, 150.0, 58.8)","(13.0, 34.0, 24.833333333333332)"
05-01-2023 14:59:17.224338,"(1.26, 1.44, 1.3333333333333335)","(16.0, 85.0, 51.526315789473685)","(4.8, 8.4, 7.418181818181818)","(91.0, 650.0, 677.2222222222222)","(21.0, 110.0, 73.0)","(15.0, 48.0, 36.22222222222222)","(21.0, 150.0, 58.8)","(13.0, 34.0, 24.833333333333332)"
05-01-2023 14:59:18.337153,"(1.26, 1.44, 1.3333333333333335)","(16.0, 85.0, 37.92307692307692)","(4.8, 8.4, 7.418181818181818)","(91.0, 750.0, 677.2222222222222)","(21.0, 110.0, 73.0)","(15.0, 46.0, 36.22222222222222)","(21.0, 150.0, 58.8)","(13.0, 34.0, 24.833333333333332)"
05-01-2023 14:59:19.547843,"(1.26, 1.44, 1.3333333333333335)","(16.0, 85.0, 37.92307692307692)","(4.8, 8.4, 7.418181818181818)","(91.0, 750.0, 677.2222222222222)","(21.0, 110.0, 73.0)","(15.0, 46.0, 36.22222222222222)","(21.0, 150.0, 58.8)","(13.0, 34.0, 24.833333333333332)"
05-01-2023 14:59:20.722895,"(1.26, 1.44, 1.3333333333333335)","(16.0, 85.0, 37.92307692307692)","(4.8, 8.4, 7.418181818181818)","(91.0, 750.0, 677.2222222222222)","(21.0, 110.0, 73.0)","(15.0, 46.0, 36.22222222222222)","(21.0, 150.0, 58.8)","(13.0, 34.0, 24.833333333333332)"
05-01-2023 14:59:21.844318,"(1.26, 1.44, 1.3333333333333335)","(16.0, 85.0, 37.642857142857146)","(4.8, 8.4, 7.418181818181818)","(91.0, 750.0, 422.5)","(21.0, 110.0, 73.0)","(15.0, 46.0, 36.22222222222222)","(21.0, 150.0, 58.8)","(13.0, 34.0, 24.833333333333332)"
05-01-2023 14:59:22.944408,"(1.26, 1.43, 1.3322222222222222)","(16.0, 85.0, 37.642857142857146)","(4.8, 8.4, 7.418181818181818)","(91.0, 750.0, 422.5)","(21.0, 110.0, 73.0)","(15.0, 46.0, 36.22222222222222)","(21.0, 150.0, 58.8)","(13.0, 34.0, 24.833333333333332)"
05-01-2023 14:59:23.975620,"(1.26, 1.41, 1.3239130434782609)","(16.0, 85.0, 37.642857142857146)","(4.8, 8.4, 7.418181818181818)","(91.0, 750.0, 422.5)","(21.0, 110.0, 73.0)","(15.0, 46.0, 38.666666666666664)","(21.0, 150.0, 58.8)","(13.0, 34.0, 24.833333333333332)"
05-01-2023 14:59:25.035995,"(1.26, 1.4, 1.3599999999999999)","(16.0, 85.0, 37.642857142857146)","(4.8, 8.4, 7.725)","(91.0, 750.0, 372.5)","(21.0, 110.0, 73.0)","(15.0, 46.0, 44.0)","(21.0, 150.0, 70.0)","(13.0, 34.0, 24.833333333333332)"
05-01-2023 14:59:26.103244,"(1.26, 1.4, 1.3599999999999999)","(16.0, 85.0, 37.642857142857146)","(4.8, 8.4, 7.725)","(91.0, 650.0, 372.5)","(21.0, 110.0, 73.0)","(15.0, 50.0, 39.294117647058826)","(21.0, 150.0, 107.0909090909091)","(13.0, 34.0, 24.833333333333332)"
05-01-2023 14:59:27.222757,"(1.26, 1.4, 1.3599999999999999)","(16.0, 85.0, 37.642857142857146)","(4.8, 8.4, 7.725)","(91.0, 650.0, 372.5)","(21.0, 110.0, 73.0)","(15.0, 50.0, 45.81818181818181)","(21.0, 150.0, 107.0909090909091)","(13.0, 34.0, 24.833333333333332)"
05-01-2023 14:59:28.409567,"(1.26, 1.4, 1.3599999999999999)","(16.0, 85.0, 37.642857142857146)","(4.8, 8.4, 7.725)","(91.0, 650.0, 372.5)","(21.0, 110.0, 73.0)","(15.0, 48.0, 42.18181818181818)","(21.0, 150.0, 107.0909090909091)","(13.0, 34.0, 24.833333333333332)"
05-01-2023 14:59:29.678596,"(1.26, 1.4, 1.3599999999999999)","(16.0, 85.0, 37.642857142857146)","(4.8, 8.4, 7.725)","(91.0, 650.0, 372.5)","(21.0, 110.0, 73.0)","(15.0, 44.0, 40.92307692307692)","(21.0, 150.0, 107.0909090909091)","(13.0, 34.0, 24.833333333333332)"
05-01-2023 14:59:30.937699,"(1.26, 1.4, 1.3599999999999999)","(16.0, 85.0, 37.642857142857146)","(4.8, 8.4, 7.725)","(91.0, 650.0, 372.5)","(21.0, 110.0, 73.0)","(15.0, 46.0, 40.92307692307692)","(21.0, 150.0, 107.0909090909091)","(13.0, 34.0, 24.833333333333332)"
05-01-2023 14:59:32.144261,"(1.26, 1.4, 1.3222857142857143)","(16.0, 85.0, 37.642857142857146)","(4.8, 8.4, 7.725)","(91.0, 650.0, 372.5)","(21.0, 110.0, 73.0)","(15.0, 46.0, 40.92307692307692)","(21.0, 150.0, 107.0909090909091)","(13.0, 34.0, 24.833333333333332)"
05-01-2023 14:59:33.338788,"(1.26, 1.39, 1.355)","(16.0, 85.0, 37.642857142857146)","(4.8, 8.4, 7.725)","(91.0, 650.0, 372.5)","(21.0, 110.0, 64.0)","(15.0, 46.0, 52.18181818181819)","(21.0, 150.0, 107.0909090909091)","(13.0, 34.0, 24.833333333333332)"
05-01-2023 14:59:34.441240,"(1.26, 1.39, 1.355)","(16.0, 85.0, 37.642857142857146)","(4.8, 8.4, 7.725)","(91.0, 650.0, 372.5)","(21.0, 120.0, 60.66666666666667)","(15.0, 55.0, 52.18181818181819)","(21.0, 150.0, 107.0909090909091)","(13.0, 34.0, 24.833333333333332)"
05-01-2023 14:59:35.488688,"(1.26, 1.39, 1.355)","(16.0, 85.0, 37.642857142857146)","(4.8, 8.4, 7.725)","(91.0, 650.0, 372.5)","(21.0, 110.0, 50.8)","(15.0, 55.0, 52.18181818181819)","(21.0, 150.0, 107.0909090909091)","(13.0, 34.0, 24.833333333333332)"
05-01-2023 14:59:36.603693,"(1.26, 1.39, 1.355)","(16.0, 85.0, 37.642857142857146)","(4.8, 8.4, 7.725)","(91.0, 650.0, 372.5)","(21.0, 110.0, 50.8)","(15.0, 55.0, 52.18181818181819)","(21.0, 150.0, 107.0909090909091)","(13.0, 34.0, 24.833333333333332)"
05-01-2023 14:59:37.730107,"(1.26, 1.39, 1.355)","(16.0, 85.0, 37.642857142857146)","(4.8, 8.4, 7.725)","(91.0, 650.0, 372.5)","(21.0, 110.0, 50.8)","(15.0, 55.0, 52.18181818181819)","(21.0, 150.0, 107.0909090909091)","(13.0, 34.0, 30.333333333333332)"
05-01-2023 14:59:38.904269,"(1.26, 1.39, 1.355)","(16.0, 85.0, 37.642857142857146)","(4.8, 8.4, 7.725)","(91.0, 650.0, 580.625)","(21.0, 110.0, 50.8)","(15.0, 55.0, 52.18181818181819)","(21.0, 150.0, 107.0909090909091)","(13.0, 34.0, 30.333333333333332)"
05-01-2023 14:59:40.069958,"(1.26, 1.39, 1.355)","(16.0, 85.0, 37.642857142857146)","(4.8, 8.4, 7.725)","(91.0, 650.0, 580.625)","(21.0, 110.0, 50.8)","(15.0, 55.0, 51.125)","(21.0, 150.0, 107.0909090909091)","(13.0, 34.0, 30.333333333333332)"
05-01-2023 14:59:41.218696,"(1.26, 1.39, 1.355)","(16.0, 85.0, 37.642857142857146)","(4.8, 8.4, 7.725)","(91.0, 650.0, 668.125)","(21.0, 110.0, 60.66666666666667)","(15.0, 55.0, 51.125)","(21.0, 150.0, 107.0909090909091)","(13.0, 34.0, 31.666666666666664)"
05-01-2023 14:59:42.251156,"(1.26, 1.39, 1.355)","(16.0, 85.0, 37.642857142857146)","(4.8, 8.4, 7.725)","(91.0, 750.0, 668.125)","(21.0, 110.0, 60.66666666666667)","(15.0, 55.0, 51.125)","(21.0, 150.0, 107.0909090909091)","(13.0, 36.0, 30.6)"
05-01-2023 14:59:43.410640,"(1.26, 1.39, 1.355)","(16.0, 85.0, 37.642857142857146)","(4.8, 8.6, 8.266666666666666)","(91.0, 750.0, 668.125)","(21.0, 110.0, 60.66666666666667)","(15.0, 55.0, 51.125)","(21.0, 150.0, 107.0909090909091)","(13.0, 42.0, 30.6)"
05-01-2023 14:59:44.576721,"(1.26, 1.39, 1.355)","(16.0, 85.0, 37.642857142857146)","(4.8, 8.4, 7.5)","(91.0, 750.0, 668.125)","(21.0, 110.0, 60.66666666666667)","(15.0, 55.0, 51.125)","(21.0, 150.0, 134.53333333333333)","(13.0, 42.0, 30.6)"
05-01-2023 14:59:45.797733,"(1.26, 1.39, 1.355)","(16.0, 85.0, 37.642857142857146)","(4.8, 8.4, 7.292307692307692)","(91.0, 750.0, 668.125)","(21.0, 110.0, 60.66666666666667)","(15.0, 55.0, 51.125)","(21.0, 150.0, 112.0)","(13.0, 42.0, 30.6)"
05-01-2023 14:59:47.069321,"(1.26, 1.39, 1.355)","(16.0, 85.0, 37.642857142857146)","(4.8, 8.4, 7.292307692307692)","(91.0, 750.0, 668.125)","(21.0, 110.0, 60.66666666666667)","(15.0, 55.0, 51.125)","(21.0, 150.0, 60.4)","(13.0, 42.0, 30.6)"
05-01-2023 14:59:48.240221,"(1.26, 1.39, 1.355)","(16.0, 85.0, 37.642857142857146)","(4.8, 8.4, 7.05)","(91.0, 750.0, 668.125)","(21.0, 110.0, 60.66666666666667)","(15.0, 55.0, 55.5)","(21.0, 150.0, 60.4)","(13.0, 42.0, 35.666666666666664)"
05-01-2023 14:59:49.427016,"(1.26, 1.39, 1.355)","(16.0, 85.0, 37.642857142857146)","(4.8, 8.4, 7.1625)","(91.0, 750.0, 668.125)","(21.0, 110.0, 60.66666666666667)","(15.0, 60.0, 51.125)","(21.0, 150.0, 60.4)","(13.0, 42.0, 35.666666666666664)"
05-01-2023 14:59:50.536849,"(1.26, 1.39, 1.355)","(16.0, 85.0, 40.8)","(4.8, 8.4, 7.1625)","(91.0, 750.0, 580.625)","(21.0, 110.0, 60.66666666666667)","(15.0, 55.0, 51.125)","(21.0, 150.0, 60.4)","(13.0, 42.0, 35.666666666666664)"
05-01-2023 14:59:51.650070,"(1.26, 1.39, 1.355)","(16.0, 85.0, 40.8)","(4.8, 8.4, 7.1625)","(91.0, 650.0, 580.625)","(21.0, 110.0, 60.66666666666667)","(15.0, 55.0, 51.125)","(21.0, 150.0, 60.4)","(13.0, 42.0, 35.666666666666664)"
05-01-2023 14:59:52.790750,"(1.26, 1.39, 1.355)","(16.0, 85.0, 40.8)","(4.8, 8.4, 7.1625)","(91.0, 650.0, 580.625)","(21.0, 110.0, 60.66666666666667)","(15.0, 55.0, 51.125)","(21.0, 150.0, 60.4)","(13.0, 42.0, 35.666666666666664)"
05-01-2023 14:59:53.952069,"(1.26, 1.39, 1.355)","(16.0, 85.0, 40.8)","(4.8, 8.4, 7.1625)","(91.0, 650.0, 580.625)","(21.0, 110.0, 60.66666666666667)","(15.0, 55.0, 45.0)","(21.0, 150.0, 60.4)","(13.0, 42.0, 35.666666666666664)"
05-01-2023 14:59:55.123588,"(1.26, 1.39, 1.355)","(16.0, 85.0, 40.8)","(4.8, 8.4, 7.1625)","(91.0, 650.0, 580.625)","(21.0, 110.0, 60.66666666666667)","(15.0, 48.0, 45.0)","(21.0, 150.0, 60.4)","(13.0, 42.0, 35.666666666666664)"
05-01-2023 14:59:56.330236,"(1.26, 1.39, 1.355)","(16.0, 85.0, 40.8)","(4.8, 8.4, 7.1625)","(91.0, 650.0, 580.625)","(21.0, 110.0, 60.66666666666667)","(15.0, 48.0, 45.0)","(21.0, 150.0, 60.4)","(13.0, 42.0, 35.666666666666664)"
05-01-2023 14:59:57.551596,"(1.26, 1.39, 1.355)","(16.0, 85.0, 40.8)","(4.8, 8.4, 7.1625)","(91.0, 650.0, 580.625)","(21.0, 110.0, 60.66666666666667)","(15.0, 48.0, 45.0)","(21.0, 150.0, 60.4)","(13.0, 42.0, 35.666666666666664)"
05-01-2023 14:59:58.787071,"(1.26, 1.39, 1.355)","(16.0, 85.0, 40.8)","(4.8, 8.4, 7.1625)","(91.0, 650.0, 580.625)","(21.0, 110.0, 60.66666666666667)","(15.0, 48.0, 38.0)","(21.0, 150.0, 60.4)","(13.0, 42.0, 35.666666666666664)"
05-01-2023 14:59:59.971303,"(1.26, 1.39, 1.355)","(16.0, 85.0, 40.8)","(4.8, 8.4, 7.1625)","(91.0, 650.0, 580.625)","(21.0, 110.0, 60.66666666666667)","(15.0, 48.0, 38.0)","(21.0, 150.0, 60.4)","(13.0, 42.0, 35.666666666666664)"
05-01-2023 15:00:01.008521,"(1.26, 1.39, 1.355)","(16.0, 85.0, 40.8)","(4.8, 8.4, 7.1625)","(91.0, 650.0, 580.625)","(21.0, 110.0, 60.66666666666667)","(15.0, 48.0, 38.0)","(21.0, 150.0, 60.4)","(13.0, 42.0, 35.666666666666664)"
05-01-2023 15:00:02.043447,"(1.26, 1.39, 1.355)","(16.0, 85.0, 40.8)","(4.8, 8.4, 7.1625)","(91.0, 650.0, 580.625)","(21.0, 110.0, 60.66666666666667)","(15.0, 48.0, 38.0)","(21.0, 150.0, 60.4)","(13.0, 42.0, 35.666666666666664)"
05-01-2023 15:00:03.114374,"(1.26, 1.39, 1.355)","(16.0, 85.0, 52.4)","(4.8, 8.4, 7.1625)","(91.0, 650.0, 588.3333333333333)","(21.0, 110.0, 92.0)","(15.0, 48.0, 30.46153846153846)","(21.0, 150.0, 128.88888888888889)","(13.0, 42.0, 29.8)"
05-01-2023 15:00:04.306660,"(1.26, 1.39, 1.355)","(16.0, 80.0, 47.0)","(4.8, 8.4, 7.1625)","(91.0, 650.0, 375.0)","(21.0, 110.0, 63.33333333333333)","(15.0, 48.0, 30.46153846153846)","(21.0, 140.0, 87.05882352941177)","(13.0, 40.0, 29.8)"
05-01-2023 15:00:05.530923,"(1.26, 1.39, 1.355)","(16.0, 80.0, 65.25)","(4.8, 8.4, 7.1625)","(91.0, 650.0, 425.0)","(21.0, 110.0, 63.33333333333333)","(15.0, 48.0, 30.46153846153846)","(21.0, 140.0, 82.85714285714286)","(13.0, 40.0, 29.8)"
05-01-2023 15:00:06.754049,"(1.26, 1.39, 1.355)","(16.0, 75.0, 65.25)","(4.8, 8.4, 7.1625)","(91.0, 750.0, 425.0)","(21.0, 110.0, 63.33333333333333)","(15.0, 48.0, 30.46153846153846)","(21.0, 140.0, 82.85714285714286)","(13.0, 40.0, 29.8)"
05-01-2023 15:00:07.969363,"(1.26, 1.38, 1.3213636363636365)","(16.0, 70.0, 63.2)","(4.8, 8.4, 7.1625)","(91.0, 750.0, 425.0)","(21.0, 110.0, 66.0)","(15.0, 48.0, 30.46153846153846)","(21.0, 140.0, 95.55555555555556)","(13.0, 40.0, 25.615384615384617)"
05-01-2023 15:00:09.148698,"(1.26, 1.37, 1.3450000000000002)","(16.0, 70.0, 64.33333333333333)","(4.8, 8.4, 7.1625)","(91.0, 750.0, 425.0)","(21.0, 110.0, 83.6)","(15.0, 48.0, 30.46153846153846)","(21.0, 140.0, 95.55555555555556)","(13.0, 40.0, 25.615384615384617)"
05-01-2023 15:00:10.268399,"(1.26, 1.37, 1.3450000000000002)","(16.0, 70.0, 64.33333333333333)","(4.8, 8.4, 7.1625)","(91.0, 750.0, 425.0)","(21.0, 110.0, 98.0)","(15.0, 48.0, 30.46153846153846)","(21.0, 140.0, 95.55555555555556)","(13.0, 40.0, 25.615384615384617)"
05-01-2023 15:00:11.469890,"(1.26, 1.37, 1.3450000000000002)","(16.0, 70.0, 64.33333333333333)","(4.8, 8.4, 7.1625)","(91.0, 750.0, 425.0)","(21.0, 110.0, 98.0)","(15.0, 48.0, 30.46153846153846)","(21.0, 140.0, 95.55555555555556)","(13.0, 40.0, 25.615384615384617)"
05-01-2023 15:00:12.541080,"(1.26, 1.37, 1.3450000000000002)","(16.0, 70.0, 64.33333333333333)","(4.8, 8.4, 7.1625)","(91.0, 750.0, 425.0)","(21.0, 110.0, 94.0)","(15.0, 48.0, 30.46153846153846)","(21.0, 140.0, 95.55555555555556)","(13.0, 40.0, 25.266666666666666)"
05-01-2023 15:00:13.711729,"(1.26, 1.37, 1.3450000000000002)","(16.0, 70.0, 64.33333333333333)","(4.8, 8.4, 7.1625)","(91.0, 750.0, 425.0)","(21.0, 110.0, 68.66666666666667)","(15.0, 48.0, 30.46153846153846)","(21.0, 140.0, 97.6923076923077)","(13.0, 40.0, 25.266666666666666)"
