,Willows Pride,Amendola,Shes Got Moves,Locked On Scotch,Replication,Teddy Box,Princess Penny,Special Thunder
07-01-2023 19:43:06.117103,"(21.0, 44.0, 35.5)","(4.4, 6.4, 5.85)","(9.0, 15.5, 14.333333333333334)","(1.95, 2.32, 2.26)","(31.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 5.45)","(26.0, 42.0, 37.2)"
07-01-2023 19:43:07.456420,"(21.0, 44.0, 35.5)","(4.4, 6.4, 5.85)","(9.0, 15.5, 14.333333333333334)","(1.95, 2.32, 2.26)","(31.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 5.45)","(26.0, 42.0, 37.2)"
07-01-2023 19:43:08.836540,"(21.0, 44.0, 35.5)","(4.4, 6.4, 5.85)","(9.0, 15.5, 14.333333333333334)","(1.95, 2.32, 2.26)","(31.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 5.45)","(26.0, 42.0, 37.2)"
07-01-2023 19:43:10.325372,"(21.0, 44.0, 35.5)","(4.4, 6.4, 5.85)","(9.0, 15.5, 14.333333333333334)","(1.95, 2.32, 2.26)","(31.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 5.45)","(26.0, 42.0, 37.2)"
07-01-2023 19:43:11.816937,"(21.0, 44.0, 35.5)","(4.4, 6.4, 5.85)","(9.0, 15.5, 14.333333333333334)","(1.95, 2.32, 2.26)","(31.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 5.45)","(26.0, 42.0, 37.2)"
07-01-2023 19:43:13.245319,"(21.0, 44.0, 35.5)","(4.4, 6.4, 5.85)","(9.0, 15.5, 14.333333333333334)","(1.95, 2.32, 2.26)","(31.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 5.45)","(26.0, 42.0, 37.2)"
07-01-2023 19:43:15.381020,"(21.0, 44.0, 35.5)","(4.4, 6.4, 5.85)","(9.0, 15.5, 14.333333333333334)","(1.95, 2.32, 2.26)","(31.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 5.45)","(26.0, 42.0, 37.2)"
07-01-2023 19:43:17.304786,"(21.0, 44.0, 35.5)","(4.4, 6.4, 5.85)","(9.0, 15.5, 14.333333333333334)","(1.95, 2.32, 2.2359999999999998)","(31.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 5.45)","(26.0, 42.0, 37.2)"
07-01-2023 19:43:19.205460,"(21.0, 44.0, 35.5)","(4.4, 6.4, 5.85)","(9.0, 15.5, 14.333333333333334)","(1.95, 2.32, 2.23)","(31.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 5.45)","(26.0, 42.0, 37.2)"
07-01-2023 19:43:20.837775,"(21.0, 44.0, 35.5)","(4.4, 6.4, 5.85)","(9.0, 15.5, 14.333333333333334)","(1.95, 2.32, 2.23)","(31.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 5.45)","(26.0, 42.0, 37.2)"
07-01-2023 19:43:22.216286,"(21.0, 44.0, 35.5)","(4.4, 6.4, 5.85)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.32, 2.23)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 5.45)","(31.0, 42.0, 37.2)"
07-01-2023 19:43:23.652004,"(21.0, 44.0, 35.5)","(4.4, 6.4, 5.85)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.32, 2.23)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 5.075)","(31.0, 42.0, 37.2)"
07-01-2023 19:43:25.181629,"(21.0, 44.0, 35.5)","(4.4, 6.4, 5.85)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.32, 2.243157894736842)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 5.075)","(31.0, 42.0, 37.2)"
07-01-2023 19:43:26.633722,"(21.0, 44.0, 35.5)","(4.4, 6.4, 5.85)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.238)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 5.075)","(31.0, 42.0, 37.2)"
07-01-2023 19:43:28.054016,"(21.0, 44.0, 35.5)","(4.4, 6.4, 5.85)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.2399999999999998)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 5.075)","(31.0, 42.0, 37.2)"
07-01-2023 19:43:29.395272,"(21.0, 44.0, 35.5)","(4.4, 6.4, 5.85)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.2399999999999998)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 5.075)","(31.0, 42.0, 37.2)"
07-01-2023 19:43:30.713880,"(21.0, 44.0, 35.5)","(4.4, 6.4, 5.85)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.2399999999999998)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 5.075)","(31.0, 42.0, 37.2)"
07-01-2023 19:43:32.060010,"(21.0, 44.0, 35.5)","(4.4, 6.4, 6.033333333333333)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.177142857142857)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 37.2)"
07-01-2023 19:43:33.696190,"(21.0, 44.0, 35.5)","(4.4, 6.4, 6.216666666666667)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.235)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 37.2)"
07-01-2023 19:43:35.195682,"(21.0, 44.0, 35.5)","(4.4, 6.4, 6.216666666666667)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.235)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 37.2)"
07-01-2023 19:43:36.485275,"(21.0, 44.0, 35.5)","(4.4, 6.4, 6.216666666666667)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.235)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 37.2)"
07-01-2023 19:43:37.765120,"(21.0, 44.0, 35.5)","(4.4, 6.4, 6.216666666666667)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.235)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 37.2)"
07-01-2023 19:43:38.940394,"(21.0, 44.0, 35.5)","(4.4, 6.4, 6.216666666666667)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.235)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 37.2)"
07-01-2023 19:43:40.032739,"(21.0, 44.0, 35.5)","(4.4, 6.4, 6.300000000000001)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.235)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 37.2)"
07-01-2023 19:43:41.194594,"(21.0, 44.0, 35.5)","(4.4, 6.4, 6.300000000000001)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.235)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 37.2)"
07-01-2023 19:43:42.325316,"(21.0, 44.0, 35.5)","(4.4, 6.4, 6.300000000000001)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.235)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 37.2)"
07-01-2023 19:43:43.483394,"(21.0, 44.0, 35.5)","(4.4, 6.4, 6.3656250000000005)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.235)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 37.2)"
07-01-2023 19:43:44.652666,"(21.0, 44.0, 35.5)","(4.4, 6.4, 6.3656250000000005)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.235)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 37.2)"
07-01-2023 19:43:45.848727,"(21.0, 44.0, 35.5)","(4.4, 6.4, 6.3656250000000005)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.235)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 37.2)"
07-01-2023 19:43:46.952523,"(21.0, 44.0, 35.5)","(4.4, 6.4, 6.3656250000000005)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.235)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 37.2)"
07-01-2023 19:43:48.008394,"(21.0, 44.0, 35.5)","(4.4, 6.4, 6.3656250000000005)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.235)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 37.2)"
07-01-2023 19:43:49.190668,"(21.0, 44.0, 35.5)","(4.4, 6.4, 6.3656250000000005)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.235)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 37.2)"
07-01-2023 19:43:50.258792,"(21.0, 44.0, 35.5)","(4.4, 6.4, 6.3656250000000005)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.235)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 37.2)"
07-01-2023 19:43:51.277210,"(21.0, 44.0, 35.5)","(4.4, 6.4, 6.3656250000000005)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.235)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 37.2)"
07-01-2023 19:43:52.283567,"(21.0, 44.0, 35.5)","(4.4, 6.4, 6.257142857142857)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.235)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 37.2)"
07-01-2023 19:43:53.269198,"(21.0, 44.0, 35.5)","(4.4, 6.4, 5.95)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.208)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 37.2)"
07-01-2023 19:43:54.268930,"(21.0, 44.0, 35.5)","(4.4, 6.4, 5.95)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.208)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 37.2)"
07-01-2023 19:43:55.234309,"(21.0, 44.0, 35.5)","(4.4, 6.4, 5.95)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.208)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 37.2)"
07-01-2023 19:43:56.185733,"(21.0, 44.0, 35.5)","(4.4, 6.4, 5.95)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.208)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 37.2)"
07-01-2023 19:43:57.109393,"(21.0, 44.0, 35.5)","(4.4, 6.4, 5.95)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.208)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 37.2)"
07-01-2023 19:43:58.082199,"(21.0, 44.0, 35.5)","(4.4, 6.4, 5.95)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.208)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 37.2)"
07-01-2023 19:43:59.109701,"(21.0, 44.0, 35.5)","(4.4, 6.4, 5.95)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.208)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 37.2)"
07-01-2023 19:44:00.139214,"(21.0, 44.0, 35.5)","(4.4, 6.4, 5.95)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.208)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 37.2)"
07-01-2023 19:44:01.305217,"(21.0, 44.0, 35.5)","(4.4, 6.4, 5.95)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.208)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 37.2)"
07-01-2023 19:44:02.460800,"(21.0, 44.0, 35.5)","(4.4, 6.4, 5.95)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.3, 2.208)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 36.666666666666664)"
07-01-2023 19:44:03.580080,"(21.0, 44.0, 34.93333333333334)","(4.4, 6.4, 5.95)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.208)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 36.666666666666664)"
07-01-2023 19:44:04.559647,"(21.0, 44.0, 34.93333333333334)","(4.4, 6.4, 5.95)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.208)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 36.666666666666664)"
07-01-2023 19:44:05.888844,"(21.0, 44.0, 34.93333333333334)","(4.4, 6.4, 5.95)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.208)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 36.666666666666664)"
07-01-2023 19:44:06.998930,"(21.0, 44.0, 34.93333333333334)","(4.4, 6.4, 5.95)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.208)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 36.666666666666664)"
07-01-2023 19:44:08.115694,"(21.0, 44.0, 34.93333333333334)","(4.4, 6.4, 5.95)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.208)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 36.666666666666664)"
07-01-2023 19:44:09.182895,"(21.0, 44.0, 34.93333333333334)","(4.4, 6.4, 5.95)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.208)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 36.666666666666664)"
07-01-2023 19:44:10.324003,"(21.0, 44.0, 34.93333333333334)","(4.4, 6.4, 5.95)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.208)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 36.666666666666664)"
07-01-2023 19:44:11.408977,"(21.0, 44.0, 34.93333333333334)","(4.4, 6.4, 5.95)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.208)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 36.666666666666664)"
07-01-2023 19:44:12.584505,"(21.0, 44.0, 34.93333333333334)","(4.4, 6.4, 5.95)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.208)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 36.666666666666664)"
07-01-2023 19:44:13.819512,"(21.0, 44.0, 34.93333333333334)","(4.4, 6.4, 5.95)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.208)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 36.666666666666664)"
07-01-2023 19:44:15.030720,"(21.0, 44.0, 34.93333333333334)","(4.4, 6.4, 5.95)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.208)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.95)","(31.0, 42.0, 36.666666666666664)"
07-01-2023 19:44:16.248392,"(21.0, 44.0, 34.93333333333334)","(4.4, 6.4, 5.95)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.208)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.881818181818182)","(31.0, 42.0, 36.666666666666664)"
07-01-2023 19:44:17.416296,"(21.0, 44.0, 34.93333333333334)","(4.4, 6.4, 5.95)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.208)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.881818181818182)","(31.0, 42.0, 36.666666666666664)"
07-01-2023 19:44:18.476464,"(21.0, 44.0, 34.93333333333334)","(4.4, 6.4, 5.95)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.208)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.881818181818182)","(31.0, 42.0, 36.666666666666664)"
07-01-2023 19:44:19.498581,"(21.0, 44.0, 34.93333333333334)","(4.4, 6.4, 5.95)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.208)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.881818181818182)","(31.0, 42.0, 36.666666666666664)"
07-01-2023 19:44:20.463427,"(21.0, 44.0, 34.93333333333334)","(4.4, 6.4, 5.95)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.208)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.881818181818182)","(31.0, 42.0, 36.666666666666664)"
07-01-2023 19:44:21.625666,"(21.0, 44.0, 34.93333333333334)","(4.4, 6.4, 5.95)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.28, 2.208)","(41.0, 50.0, 47.6)","(9.0, 19.0, 17.88888888888889)","(4.6, 5.7, 4.840909090909091)","(31.0, 42.0, 36.666666666666664)"
07-01-2023 19:44:22.663864,"(21.0, 44.0, 31.576923076923077)","(4.4, 6.4, 5.55625)","(9.0, 15.5, 14.333333333333334)","(1.9, 2.3, 2.188)","(41.0, 50.0, 41.2)","(9.0, 19.0, 16.5)","(4.6, 5.7, 4.840909090909091)","(31.0, 42.0, 36.666666666666664)"
07-01-2023 19:44:23.650159,"(21.0, 44.0, 31.576923076923077)","(4.4, 6.4, 5.917857142857143)","(9.0, 15.5, 12.368421052631579)","(1.9, 2.28, 2.2399999999999998)","(41.0, 50.0, 41.2)","(9.0, 19.0, 16.5)","(4.6, 5.7, 5.16)","(31.0, 42.0, 33.1578947368421)"
07-01-2023 19:44:24.708228,"(21.0, 44.0, 31.76)","(4.4, 6.4, 6.1000000000000005)","(9.0, 15.5, 12.175)","(1.9, 2.28, 2.2399999999999998)","(41.0, 50.0, 41.2)","(9.0, 19.0, 16.5)","(4.6, 5.7, 5.16)","(31.0, 42.0, 33.1578947368421)"
07-01-2023 19:44:25.953519,"(21.0, 44.0, 31.76)","(4.4, 6.4, 6.1000000000000005)","(9.0, 15.5, 12.175)","(1.9, 2.28, 2.2399999999999998)","(41.0, 50.0, 41.2)","(9.0, 19.0, 16.5)","(4.6, 5.7, 5.16)","(31.0, 42.0, 33.1578947368421)"
07-01-2023 19:44:27.104601,"(21.0, 44.0, 31.76)","(4.4, 6.4, 5.6499999999999995)","(9.0, 15.5, 12.175)","(1.9, 2.28, 2.2399999999999998)","(41.0, 50.0, 41.2)","(9.0, 19.0, 16.5)","(4.6, 5.7, 5.16)","(31.0, 42.0, 33.1578947368421)"
07-01-2023 19:44:28.696847,"(21.0, 44.0, 31.76)","(4.4, 6.4, 5.9)","(9.0, 15.5, 12.175)","(1.9, 2.28, 2.2399999999999998)","(41.0, 50.0, 39.733333333333334)","(9.0, 19.0, 16.5)","(4.6, 5.7, 5.22)","(31.0, 42.0, 33.1578947368421)"
07-01-2023 19:44:29.932628,"(21.0, 44.0, 31.76)","(4.4, 6.4, 5.9)","(9.0, 15.5, 12.175)","(1.9, 2.28, 2.2399999999999998)","(41.0, 50.0, 45.6)","(9.0, 19.0, 16.5)","(4.6, 5.7, 5.22)","(31.0, 42.0, 33.1578947368421)"
07-01-2023 19:44:31.243437,"(21.0, 44.0, 31.76)","(4.4, 6.4, 5.763636363636364)","(9.0, 15.5, 12.175)","(1.9, 2.28, 2.2399999999999998)","(41.0, 48.0, 38.4)","(9.0, 19.0, 16.5)","(4.6, 5.7, 5.22)","(31.0, 42.0, 33.1578947368421)"
07-01-2023 19:44:32.516511,"(21.0, 44.0, 31.76)","(4.4, 6.4, 5.763636363636364)","(9.0, 15.5, 12.175)","(1.9, 2.28, 2.2399999999999998)","(41.0, 48.0, 38.4)","(9.0, 19.0, 16.5)","(4.6, 5.7, 5.22)","(31.0, 42.0, 33.1578947368421)"
07-01-2023 19:44:33.886779,"(21.0, 44.0, 31.76)","(4.4, 6.4, 5.763636363636364)","(9.0, 15.5, 11.602564102564102)","(1.9, 2.28, 2.2341176470588233)","(41.0, 48.0, 38.4)","(9.0, 19.0, 16.5)","(4.6, 5.7, 5.22)","(31.0, 42.0, 33.1578947368421)"
07-01-2023 19:44:35.247876,"(21.0, 44.0, 31.76)","(4.4, 6.4, 5.763636363636364)","(9.0, 15.5, 11.602564102564102)","(1.9, 2.3, 2.21)","(41.0, 48.0, 38.285714285714285)","(9.0, 19.0, 16.5)","(4.6, 5.7, 5.22)","(31.0, 42.0, 33.1578947368421)"
07-01-2023 19:44:36.462452,"(21.0, 44.0, 31.76)","(4.4, 6.4, 5.763636363636364)","(10.0, 15.5, 11.602564102564102)","(1.95, 2.3, 2.2142857142857144)","(41.0, 48.0, 40.36363636363636)","(10.0, 19.0, 16.5)","(4.6, 5.7, 5.22)","(31.0, 42.0, 33.1578947368421)"
07-01-2023 19:44:37.568212,"(21.0, 44.0, 31.76)","(4.4, 6.4, 5.763636363636364)","(10.0, 15.5, 11.602564102564102)","(1.95, 2.3, 2.2142857142857144)","(41.0, 48.0, 38.857142857142854)","(10.0, 19.0, 16.5)","(4.6, 5.7, 5.22)","(31.0, 42.0, 33.1578947368421)"
07-01-2023 19:44:38.580453,"(21.0, 44.0, 31.76)","(4.4, 6.4, 5.763636363636364)","(10.0, 15.5, 11.602564102564102)","(1.95, 2.3, 2.2142857142857144)","(41.0, 46.0, 38.857142857142854)","(10.0, 19.0, 16.5)","(4.6, 5.7, 5.22)","(31.0, 42.0, 33.1578947368421)"
07-01-2023 19:44:39.687040,"(21.0, 44.0, 31.76)","(4.4, 6.4, 5.763636363636364)","(10.0, 15.5, 11.602564102564102)","(1.95, 2.3, 2.2142857142857144)","(41.0, 46.0, 38.857142857142854)","(10.0, 19.0, 16.5)","(4.6, 5.7, 5.235483870967742)","(31.0, 42.0, 33.1578947368421)"
07-01-2023 19:44:40.940379,"(21.0, 44.0, 31.76)","(4.4, 6.4, 5.763636363636364)","(10.0, 15.5, 11.6)","(1.95, 2.3, 2.2142857142857144)","(41.0, 46.0, 38.0)","(10.0, 19.0, 16.0)","(4.6, 5.7, 5.133333333333334)","(31.0, 42.0, 33.1578947368421)"
07-01-2023 19:44:42.049479,"(21.0, 44.0, 31.76)","(4.4, 6.4, 5.763636363636364)","(10.0, 15.5, 11.6)","(1.95, 2.3, 2.2142857142857144)","(41.0, 46.0, 38.0)","(10.0, 17.0, 16.0)","(4.6, 5.4, 5.133333333333334)","(31.0, 42.0, 33.1578947368421)"
07-01-2023 19:44:43.221861,"(21.0, 44.0, 31.76)","(4.4, 6.4, 5.763636363636364)","(10.0, 15.5, 11.602564102564102)","(1.95, 2.3, 2.2142857142857144)","(41.0, 46.0, 38.0)","(10.0, 19.0, 16.59259259259259)","(4.6, 5.4, 5.273684210526316)","(31.0, 42.0, 33.1578947368421)"
07-01-2023 19:44:44.377094,"(21.0, 44.0, 31.76)","(4.4, 6.4, 5.763636363636364)","(10.0, 15.5, 11.602564102564102)","(1.95, 2.3, 2.2142857142857144)","(41.0, 46.0, 38.0)","(10.0, 19.0, 16.59259259259259)","(4.6, 5.4, 5.273684210526316)","(31.0, 42.0, 33.1578947368421)"
07-01-2023 19:44:45.416395,"(21.0, 44.0, 31.76)","(4.4, 6.4, 5.763636363636364)","(10.0, 15.5, 11.602564102564102)","(1.95, 2.3, 2.2142857142857144)","(41.0, 46.0, 38.0)","(10.0, 19.0, 16.59259259259259)","(4.6, 5.4, 5.273684210526316)","(31.0, 42.0, 33.1578947368421)"
07-01-2023 19:44:46.536205,"(21.0, 44.0, 31.76)","(4.4, 6.4, 5.763636363636364)","(10.0, 14.5, 13.0)","(1.95, 2.3, 2.2142857142857144)","(41.0, 46.0, 38.0)","(10.0, 18.5, 18.2)","(4.6, 5.4, 5.273684210526316)","(31.0, 42.0, 33.1578947368421)"
07-01-2023 19:44:47.616158,"(21.0, 44.0, 31.76)","(4.4, 6.4, 5.763636363636364)","(10.0, 14.5, 12.25)","(1.95, 2.3, 2.2142857142857144)","(41.0, 46.0, 38.0)","(10.0, 18.5, 18.055555555555557)","(4.6, 5.4, 5.273684210526316)","(31.0, 42.0, 33.1578947368421)"
07-01-2023 19:44:48.633838,"(21.0, 44.0, 31.76)","(4.4, 6.4, 5.763636363636364)","(10.0, 14.5, 12.25)","(1.95, 2.3, 2.2142857142857144)","(41.0, 46.0, 38.0)","(10.0, 18.5, 18.055555555555557)","(4.6, 5.4, 5.273684210526316)","(31.0, 42.0, 33.1578947368421)"
07-01-2023 19:44:49.667892,"(21.0, 44.0, 31.76)","(4.4, 6.4, 5.763636363636364)","(10.0, 14.5, 11.61111111111111)","(1.95, 2.3, 2.2142857142857144)","(41.0, 46.0, 38.0)","(10.0, 18.5, 18.055555555555557)","(4.6, 5.4, 5.273684210526316)","(31.0, 42.0, 33.1578947368421)"
07-01-2023 19:44:50.840985,"(21.0, 44.0, 31.76)","(4.4, 6.4, 5.763636363636364)","(10.0, 14.0, 11.647058823529411)","(1.95, 2.3, 2.2142857142857144)","(41.0, 46.0, 38.0)","(10.0, 18.5, 17.61111111111111)","(4.6, 5.4, 5.273684210526316)","(31.0, 42.0, 33.1578947368421)"
