,Pocket Rox,Komachi,Dance Of Thunder,Hot Seat,Numpty,Bronski,Nerrivik,Rogers Day,Strawberry Moon,Fiji,More Than Discreet,Sheeza Tilly,Masina
06-01-2023 15:22:21.888749,"(17.0, 27.0, 24.666666666666668)","(3.9, 4.4, 4.393388429752067)","(5.5, 9.2, 8.763636363636364)","(71.0, 150.0, 135.0)","(6.0, 7.0, 6.959322033898305)","(51.0, 120.0, 125.0)","(26.0, 44.0, 40.25)","(11.0, 17.0, 16.6)","(3.7, 4.5, 4.27741935483871)","(10.0, 14.5, 14.333333333333334)","(31.0, 44.0, 42.0)","(20.0, 34.0, 31.5)","(101.0, 230.0, 215.0)"
06-01-2023 15:22:23.906417,"(17.0, 27.0, 24.666666666666668)","(3.9, 4.4, 4.393388429752067)","(5.5, 9.2, 8.763636363636364)","(71.0, 150.0, 135.0)","(6.0, 7.0, 6.959322033898305)","(51.0, 130.0, 125.0)","(26.0, 44.0, 39.38461538461539)","(11.0, 17.0, 16.6)","(3.7, 4.5, 4.27741935483871)","(10.0, 14.5, 14.333333333333334)","(31.0, 44.0, 41.0)","(20.0, 34.0, 31.5)","(101.0, 230.0, 215.0)"
06-01-2023 15:22:25.743459,"(17.0, 27.0, 24.666666666666668)","(3.9, 4.4, 4.393388429752067)","(5.5, 9.2, 8.844444444444445)","(71.0, 150.0, 140.0)","(6.0, 7.0, 6.927272727272727)","(51.0, 130.0, 125.0)","(26.0, 44.0, 39.714285714285715)","(11.0, 17.0, 16.6)","(3.7, 4.5, 4.27741935483871)","(10.0, 14.5, 14.333333333333334)","(31.0, 44.0, 41.0)","(20.0, 36.0, 30.9)","(101.0, 230.0, 215.0)"
06-01-2023 15:22:27.566254,"(17.0, 27.0, 24.88888888888889)","(3.9, 4.4, 4.393388429752067)","(5.5, 9.2, 8.844444444444445)","(71.0, 160.0, 130.0)","(6.0, 7.0, 6.965217391304348)","(51.0, 130.0, 125.0)","(26.0, 44.0, 39.714285714285715)","(11.0, 17.0, 16.6)","(3.7, 4.5, 4.27741935483871)","(10.0, 14.5, 14.333333333333334)","(31.0, 44.0, 41.0)","(20.0, 36.0, 30.9)","(101.0, 230.0, 215.0)"
06-01-2023 15:22:29.332934,"(17.0, 26.0, 22.25)","(3.9, 4.4, 4.393388429752067)","(5.5, 9.2, 8.844444444444445)","(71.0, 150.0, 130.0)","(6.0, 7.2, 6.965217391304348)","(51.0, 130.0, 125.0)","(26.0, 44.0, 35.666666666666664)","(11.0, 17.0, 16.6)","(3.7, 4.5, 4.27741935483871)","(10.0, 14.5, 14.333333333333334)","(31.0, 44.0, 41.0)","(20.0, 36.0, 30.9)","(101.0, 230.0, 215.0)"
06-01-2023 15:22:31.147214,"(17.0, 26.0, 22.2)","(3.9, 4.4, 4.393388429752067)","(5.5, 9.2, 8.844444444444445)","(71.0, 150.0, 142.5)","(6.0, 7.2, 7.094117647058823)","(51.0, 130.0, 125.0)","(26.0, 44.0, 35.666666666666664)","(11.0, 17.0, 16.6)","(3.7, 4.5, 4.3253164556962025)","(10.0, 14.5, 14.333333333333334)","(31.0, 44.0, 41.42857142857143)","(20.0, 36.0, 30.9)","(101.0, 230.0, 215.0)"
06-01-2023 15:22:32.875744,"(17.0, 24.0, 22.2)","(3.9, 4.4, 4.393388429752067)","(5.5, 9.2, 8.844444444444445)","(71.0, 150.0, 142.5)","(6.0, 7.2, 7.094117647058823)","(51.0, 130.0, 125.45454545454547)","(26.0, 44.0, 35.666666666666664)","(11.0, 17.0, 16.6)","(3.7, 4.5, 4.3253164556962025)","(10.0, 14.5, 13.9)","(31.0, 42.0, 41.42857142857143)","(20.0, 36.0, 30.9)","(101.0, 230.0, 215.0)"
06-01-2023 15:22:35.065521,"(17.0, 24.0, 20.8)","(3.9, 4.4, 4.393388429752067)","(5.5, 9.2, 8.844444444444445)","(71.0, 150.0, 142.5)","(6.0, 7.2, 7.094117647058823)","(51.0, 130.0, 125.45454545454547)","(26.0, 44.0, 35.666666666666664)","(11.0, 17.0, 16.6)","(3.7, 4.5, 4.3253164556962025)","(10.0, 14.5, 13.9)","(31.0, 42.0, 41.42857142857143)","(20.0, 36.0, 30.9)","(101.0, 230.0, 215.0)"
06-01-2023 15:22:37.206728,"(17.0, 24.0, 21.333333333333332)","(3.9, 4.4, 4.393388429752067)","(5.5, 9.2, 8.899999999999999)","(71.0, 150.0, 142.5)","(6.0, 7.2, 7.094117647058823)","(51.0, 130.0, 125.45454545454547)","(26.0, 44.0, 35.666666666666664)","(11.0, 17.0, 16.59090909090909)","(3.7, 4.5, 4.354736842105263)","(10.0, 14.5, 13.9)","(31.0, 42.0, 41.42857142857143)","(20.0, 36.0, 30.9)","(101.0, 260.0, 217.14285714285714)"
06-01-2023 15:22:39.356768,"(17.0, 24.0, 22.0)","(3.9, 4.4, 4.393388429752067)","(5.5, 9.2, 8.75)","(71.0, 150.0, 142.5)","(6.0, 7.2, 7.094117647058823)","(51.0, 130.0, 125.45454545454547)","(26.0, 44.0, 35.666666666666664)","(11.0, 17.0, 16.59090909090909)","(3.7, 4.5, 4.33764705882353)","(10.0, 14.5, 13.9)","(31.0, 42.0, 41.42857142857143)","(20.0, 36.0, 30.9)","(101.0, 280.0, 273.3333333333333)"
06-01-2023 15:22:41.529217,"(17.0, 24.0, 21.6)","(3.9, 4.4, 4.393388429752067)","(5.5, 9.2, 8.873684210526315)","(71.0, 150.0, 142.5)","(6.0, 7.2, 7.094117647058823)","(51.0, 130.0, 125.45454545454547)","(26.0, 44.0, 35.666666666666664)","(11.0, 17.0, 16.59090909090909)","(3.7, 4.5, 4.33764705882353)","(10.0, 14.5, 13.9)","(31.0, 42.0, 41.42857142857143)","(20.0, 36.0, 30.9)","(101.0, 280.0, 273.3333333333333)"
06-01-2023 15:22:43.681963,"(17.0, 24.0, 21.75)","(3.9, 4.4, 4.393388429752067)","(5.5, 9.4, 8.763636363636364)","(71.0, 150.0, 142.5)","(6.0, 7.2, 7.094117647058823)","(51.0, 130.0, 113.33333333333334)","(26.0, 44.0, 35.666666666666664)","(11.0, 17.0, 16.59090909090909)","(3.7, 4.5, 4.33764705882353)","(10.0, 14.0, 13.238095238095237)","(31.0, 42.0, 41.42857142857143)","(20.0, 36.0, 30.9)","(101.0, 300.0, 270.5882352941176)"
06-01-2023 15:22:45.934805,"(17.0, 24.0, 21.75)","(3.9, 4.4, 4.393388429752067)","(5.5, 9.2, 8.763636363636364)","(71.0, 150.0, 142.5)","(6.0, 7.2, 7.094117647058823)","(51.0, 120.0, 113.33333333333334)","(26.0, 44.0, 35.666666666666664)","(11.0, 17.0, 16.59090909090909)","(3.7, 4.5, 4.33764705882353)","(10.0, 14.0, 13.071428571428571)","(31.0, 42.0, 41.42857142857143)","(20.0, 36.0, 30.9)","(101.0, 300.0, 270.5882352941176)"
06-01-2023 15:22:48.252881,"(17.0, 24.0, 22.285714285714285)","(3.9, 4.4, 4.393388429752067)","(5.5, 9.2, 8.627272727272727)","(71.0, 150.0, 142.5)","(6.0, 7.2, 6.9818181818181815)","(51.0, 120.0, 113.33333333333334)","(26.0, 44.0, 39.0)","(11.0, 17.0, 16.59090909090909)","(3.7, 4.5, 4.33764705882353)","(10.0, 13.5, 12.961538461538462)","(31.0, 42.0, 41.42857142857143)","(20.0, 36.0, 30.9)","(101.0, 300.0, 270.5882352941176)"
06-01-2023 15:22:50.942876,"(17.0, 24.0, 21.75)","(3.9, 4.4, 4.393388429752067)","(5.5, 9.4, 8.68421052631579)","(71.0, 150.0, 129.375)","(6.0, 7.2, 6.9818181818181815)","(51.0, 120.0, 113.33333333333334)","(26.0, 44.0, 38.285714285714285)","(11.0, 17.0, 16.59090909090909)","(3.7, 4.5, 4.33764705882353)","(10.0, 13.0, 12.578947368421053)","(31.0, 42.0, 41.42857142857143)","(20.0, 36.0, 30.9)","(101.0, 300.0, 270.5882352941176)"
06-01-2023 15:22:53.800403,"(17.0, 24.0, 21.75)","(3.9, 4.4, 4.393388429752067)","(5.5, 9.4, 8.68421052631579)","(71.0, 170.0, 133.63636363636363)","(6.0, 7.2, 7.078260869565217)","(51.0, 120.0, 113.33333333333334)","(26.0, 44.0, 38.285714285714285)","(11.0, 17.0, 16.59090909090909)","(3.7, 4.5, 4.33764705882353)","(10.0, 13.5, 12.73076923076923)","(31.0, 42.0, 41.42857142857143)","(20.0, 36.0, 30.9)","(101.0, 300.0, 270.5882352941176)"
06-01-2023 15:22:56.253662,"(17.0, 24.0, 21.75)","(3.9, 4.4, 4.390697674418605)","(5.5, 9.4, 8.666666666666666)","(71.0, 170.0, 133.63636363636363)","(6.0, 7.2, 7.078260869565217)","(51.0, 120.0, 113.33333333333334)","(26.0, 44.0, 38.285714285714285)","(11.0, 17.0, 16.59090909090909)","(3.7, 4.5, 4.33764705882353)","(10.0, 13.5, 12.73076923076923)","(31.0, 42.0, 41.42857142857143)","(20.0, 36.0, 30.9)","(101.0, 300.0, 270.5882352941176)"
06-01-2023 15:22:58.289598,"(17.0, 24.0, 21.75)","(3.9, 4.4, 4.390697674418605)","(5.5, 9.0, 8.741935483870968)","(71.0, 170.0, 133.63636363636363)","(6.0, 7.2, 7.1)","(51.0, 120.0, 113.33333333333334)","(26.0, 44.0, 38.285714285714285)","(11.0, 17.0, 16.59090909090909)","(3.7, 4.5, 4.33764705882353)","(10.0, 13.5, 12.875)","(31.0, 42.0, 41.42857142857143)","(20.0, 36.0, 30.9)","(101.0, 300.0, 270.5882352941176)"
06-01-2023 15:23:00.222266,"(17.0, 24.0, 21.75)","(3.9, 4.4, 4.390697674418605)","(5.5, 9.0, 8.433333333333334)","(71.0, 170.0, 133.63636363636363)","(6.0, 7.2, 7.1)","(51.0, 120.0, 113.33333333333334)","(26.0, 44.0, 38.285714285714285)","(11.0, 17.0, 16.59090909090909)","(3.7, 4.5, 4.342682926829268)","(10.0, 14.5, 13.5)","(31.0, 42.0, 41.42857142857143)","(20.0, 36.0, 30.9)","(101.0, 300.0, 270.5882352941176)"
06-01-2023 15:23:02.209459,"(17.0, 24.0, 21.75)","(3.9, 4.4, 4.390361445783133)","(5.5, 9.0, 8.25925925925926)","(71.0, 170.0, 136.66666666666666)","(6.0, 7.2, 7.1)","(51.0, 120.0, 113.33333333333334)","(26.0, 44.0, 38.285714285714285)","(11.0, 17.0, 16.59090909090909)","(3.7, 4.5, 4.342682926829268)","(10.0, 14.5, 13.214285714285714)","(31.0, 42.0, 41.42857142857143)","(20.0, 36.0, 30.9)","(101.0, 300.0, 270.5882352941176)"
06-01-2023 15:23:04.123341,"(17.0, 24.0, 21.75)","(3.9, 4.4, 4.390361445783133)","(5.5, 9.0, 8.272727272727272)","(71.0, 170.0, 136.66666666666666)","(6.0, 7.2, 7.1)","(51.0, 120.0, 113.33333333333334)","(26.0, 44.0, 38.285714285714285)","(11.0, 17.0, 16.03846153846154)","(3.7, 4.5, 4.342682926829268)","(10.0, 14.5, 13.214285714285714)","(31.0, 44.0, 41.27272727272727)","(20.0, 36.0, 30.9)","(101.0, 300.0, 270.5882352941176)"
06-01-2023 15:23:06.065701,"(17.0, 24.0, 21.210526315789473)","(3.9, 4.4, 4.479831932773109)","(5.5, 9.0, 8.36)","(71.0, 170.0, 145.3846153846154)","(6.0, 7.2, 7.1)","(51.0, 120.0, 112.5)","(26.0, 44.0, 36.92307692307692)","(11.0, 16.5, 16.03846153846154)","(3.7, 4.5, 4.342682926829268)","(10.0, 14.5, 13.5)","(31.0, 44.0, 41.27272727272727)","(20.0, 36.0, 30.9)","(101.0, 300.0, 270.5882352941176)"
06-01-2023 15:23:07.989122,"(17.0, 23.0, 21.210526315789473)","(3.9, 4.5, 4.480165289256198)","(5.5, 8.6, 8.381818181818181)","(71.0, 170.0, 145.3846153846154)","(6.0, 7.2, 7.1)","(51.0, 120.0, 112.5)","(26.0, 42.0, 36.92307692307692)","(11.0, 16.5, 16.03846153846154)","(3.7, 4.5, 4.365625)","(10.0, 14.5, 13.214285714285714)","(31.0, 44.0, 41.27272727272727)","(20.0, 36.0, 30.9)","(101.0, 300.0, 270.5882352941176)"
06-01-2023 15:23:09.975355,"(17.0, 23.0, 21.19047619047619)","(3.9, 4.5, 4.480165289256198)","(5.5, 8.6, 8.024)","(71.0, 170.0, 145.3846153846154)","(6.0, 7.2, 7.1)","(51.0, 120.0, 112.5)","(26.0, 42.0, 36.92307692307692)","(11.0, 16.5, 16.03846153846154)","(3.7, 4.5, 4.365625)","(10.0, 14.5, 13.214285714285714)","(31.0, 44.0, 41.27272727272727)","(20.0, 36.0, 30.9)","(101.0, 300.0, 270.5882352941176)"
06-01-2023 15:23:11.851784,"(17.0, 23.0, 21.19047619047619)","(3.9, 4.5, 4.480165289256198)","(5.5, 8.6, 8.11111111111111)","(71.0, 170.0, 145.3846153846154)","(6.0, 7.2, 7.1)","(51.0, 120.0, 112.5)","(26.0, 42.0, 36.92307692307692)","(11.0, 16.5, 16.03846153846154)","(3.7, 4.5, 4.365625)","(10.0, 14.5, 13.5)","(31.0, 44.0, 37.333333333333336)","(20.0, 36.0, 30.9)","(101.0, 300.0, 270.5882352941176)"
06-01-2023 15:23:13.688152,"(17.0, 23.0, 21.1)","(3.9, 4.5, 4.480165289256198)","(5.5, 8.6, 8.11111111111111)","(71.0, 170.0, 145.3846153846154)","(6.0, 7.2, 7.1)","(51.0, 120.0, 112.5)","(26.0, 42.0, 37.111111111111114)","(11.0, 16.5, 16.03846153846154)","(3.7, 4.5, 4.365625)","(10.0, 14.5, 13.214285714285714)","(31.0, 42.0, 37.2)","(20.0, 36.0, 30.9)","(101.0, 300.0, 270.5882352941176)"
06-01-2023 15:23:15.585334,"(17.0, 23.0, 21.1)","(3.9, 4.5, 4.480165289256198)","(5.5, 8.6, 8.11111111111111)","(71.0, 170.0, 145.3846153846154)","(6.0, 7.2, 7.1)","(51.0, 120.0, 112.5)","(26.0, 42.0, 36.92307692307692)","(11.0, 16.5, 16.03846153846154)","(3.7, 4.5, 4.365625)","(10.0, 14.5, 13.214285714285714)","(31.0, 42.0, 37.2)","(20.0, 36.0, 30.9)","(101.0, 300.0, 270.5882352941176)"
06-01-2023 15:23:17.371305,"(17.0, 23.0, 21.1)","(3.9, 4.5, 4.436065573770492)","(5.5, 8.6, 7.98)","(71.0, 170.0, 145.3846153846154)","(6.0, 7.2, 7.1)","(51.0, 120.0, 112.5)","(26.0, 42.0, 37.142857142857146)","(11.0, 16.5, 16.032258064516128)","(3.7, 4.5, 4.365625)","(10.0, 14.5, 13.5)","(31.0, 42.0, 37.2)","(20.0, 36.0, 30.9)","(101.0, 300.0, 270.5882352941176)"
06-01-2023 15:23:19.184571,"(17.0, 23.0, 20.40909090909091)","(3.9, 4.6, 4.428947368421053)","(5.5, 8.4, 7.98)","(71.0, 170.0, 145.3846153846154)","(6.0, 7.2, 7.1)","(51.0, 120.0, 112.5)","(26.0, 40.0, 37.142857142857146)","(11.0, 16.5, 16.032258064516128)","(3.7, 4.5, 4.365625)","(10.0, 14.5, 13.214285714285714)","(31.0, 42.0, 37.2)","(20.0, 36.0, 30.9)","(101.0, 300.0, 270.5882352941176)"
06-01-2023 15:23:20.982613,"(17.0, 23.0, 20.36)","(3.9, 4.6, 4.428947368421053)","(5.5, 8.4, 7.98)","(71.0, 170.0, 145.3846153846154)","(6.0, 7.2, 7.1)","(51.0, 120.0, 113.33333333333334)","(26.0, 40.0, 35.6)","(11.0, 16.5, 16.032258064516128)","(3.7, 4.5, 4.365625)","(10.0, 14.5, 13.125)","(31.0, 42.0, 37.2)","(20.0, 36.0, 30.9)","(101.0, 300.0, 270.5882352941176)"
06-01-2023 15:23:22.808839,"(17.0, 23.0, 20.03846153846154)","(3.9, 4.6, 4.428947368421053)","(5.5, 8.4, 7.98)","(71.0, 170.0, 145.3846153846154)","(6.0, 7.2, 7.1)","(51.0, 120.0, 126.36363636363636)","(26.0, 36.0, 35.4)","(12.0, 16.5, 16.032258064516128)","(3.7, 4.5, 4.365625)","(10.0, 14.0, 13.125)","(31.0, 42.0, 37.2)","(20.0, 36.0, 30.9)","(101.0, 300.0, 270.5882352941176)"
06-01-2023 15:23:24.753631,"(18.0, 23.0, 20.03846153846154)","(3.9, 4.6, 4.428947368421053)","(6.0, 8.4, 7.98)","(71.0, 170.0, 145.3846153846154)","(6.0, 7.2, 7.1)","(61.0, 130.0, 125.0)","(26.0, 36.0, 35.4)","(12.0, 16.5, 16.03846153846154)","(3.7, 4.5, 4.365625)","(10.0, 14.0, 13.125)","(31.0, 42.0, 37.2)","(20.0, 36.0, 30.9)","(101.0, 300.0, 270.5882352941176)"
06-01-2023 15:23:26.560154,"(18.0, 23.0, 20.03846153846154)","(3.9, 4.6, 4.428947368421053)","(6.0, 8.4, 7.98)","(71.0, 170.0, 145.3846153846154)","(6.0, 7.2, 7.1)","(61.0, 130.0, 125.0)","(26.0, 36.0, 35.0)","(12.0, 16.5, 16.03846153846154)","(3.7, 4.5, 4.365625)","(10.0, 14.0, 13.214285714285714)","(31.0, 42.0, 37.2)","(20.0, 36.0, 30.9)","(101.0, 300.0, 270.5882352941176)"
06-01-2023 15:23:28.474042,"(18.0, 23.0, 19.666666666666668)","(3.9, 4.6, 4.453571428571429)","(6.0, 8.4, 7.855555555555555)","(71.0, 170.0, 127.5)","(6.0, 7.2, 7.05)","(61.0, 130.0, 125.0)","(26.0, 36.0, 35.0)","(12.0, 16.5, 16.033333333333335)","(3.7, 4.5, 4.34927536231884)","(10.0, 13.5, 13.0)","(31.0, 42.0, 39.81818181818182)","(20.0, 36.0, 34.125)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:23:30.176475,"(18.0, 22.0, 20.210526315789473)","(3.9, 4.6, 4.453571428571429)","(6.0, 8.0, 7.855555555555555)","(71.0, 130.0, 127.5)","(6.0, 7.2, 6.889285714285714)","(61.0, 130.0, 126.36363636363636)","(26.0, 36.0, 35.0)","(12.0, 16.5, 16.033333333333335)","(3.7, 4.5, 4.410344827586207)","(10.0, 13.5, 13.576923076923077)","(31.0, 42.0, 40.666666666666664)","(20.0, 36.0, 34.125)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:23:31.920307,"(18.0, 22.0, 20.833333333333332)","(3.9, 4.6, 4.453571428571429)","(6.0, 8.0, 8.018181818181818)","(71.0, 130.0, 129.0909090909091)","(6.0, 7.0, 6.944444444444445)","(61.0, 130.0, 125.0)","(26.0, 36.0, 35.0)","(12.0, 16.5, 16.033333333333335)","(3.7, 4.5, 4.410344827586207)","(10.0, 14.5, 13.76)","(31.0, 42.0, 36.18181818181818)","(20.0, 36.0, 34.125)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:23:33.517161,"(18.0, 22.0, 20.833333333333332)","(3.9, 4.6, 4.453571428571429)","(6.0, 8.2, 8.1)","(71.0, 170.0, 129.0909090909091)","(6.0, 7.0, 6.92)","(61.0, 130.0, 125.0)","(26.0, 36.0, 35.0)","(12.0, 16.5, 16.033333333333335)","(3.7, 4.5, 4.410344827586207)","(10.0, 14.0, 13.76)","(31.0, 42.0, 36.18181818181818)","(20.0, 36.0, 34.125)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:23:35.338258,"(18.0, 22.0, 20.6)","(3.9, 4.6, 4.453571428571429)","(6.0, 8.2, 8.085714285714285)","(71.0, 170.0, 128.46153846153845)","(6.0, 7.0, 6.92)","(61.0, 130.0, 125.0)","(26.0, 36.0, 35.0)","(12.0, 16.5, 16.033333333333335)","(3.7, 4.5, 4.410344827586207)","(10.0, 14.0, 13.307692307692308)","(31.0, 42.0, 36.18181818181818)","(20.0, 36.0, 34.125)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:23:37.038235,"(18.0, 22.0, 20.6)","(3.9, 4.6, 4.453571428571429)","(6.0, 8.4, 8.17142857142857)","(71.0, 170.0, 138.0)","(6.0, 7.0, 6.92)","(61.0, 130.0, 125.0)","(26.0, 36.0, 35.0)","(12.0, 16.5, 16.033333333333335)","(3.7, 4.5, 4.4071428571428575)","(10.0, 13.5, 13.071428571428571)","(31.0, 42.0, 35.6)","(20.0, 36.0, 34.125)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:23:38.708944,"(18.0, 22.0, 20.6)","(3.9, 4.6, 4.453571428571429)","(6.0, 8.4, 8.17142857142857)","(71.0, 170.0, 140.0)","(6.0, 7.0, 6.892857142857142)","(61.0, 130.0, 125.0)","(26.0, 36.0, 35.0)","(12.0, 16.5, 16.033333333333335)","(3.7, 4.5, 4.453571428571429)","(10.0, 13.5, 13.166666666666666)","(31.0, 40.0, 38.0)","(20.0, 36.0, 34.125)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:23:40.301688,"(18.0, 22.0, 20.6)","(3.9, 4.6, 4.453571428571429)","(6.0, 8.4, 8.17142857142857)","(71.0, 170.0, 138.23529411764707)","(6.0, 7.0, 6.869565217391305)","(61.0, 130.0, 125.0)","(26.0, 36.0, 35.0)","(12.0, 16.5, 16.033333333333335)","(3.7, 4.5, 4.453571428571429)","(10.0, 13.5, 13.166666666666666)","(31.0, 40.0, 35.714285714285715)","(20.0, 36.0, 34.125)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:23:41.987761,"(18.0, 22.0, 20.6)","(3.9, 4.6, 4.453571428571429)","(6.5, 8.4, 8.17142857142857)","(71.0, 170.0, 138.23529411764707)","(6.0, 7.0, 6.914285714285715)","(61.0, 130.0, 125.0)","(26.0, 36.0, 35.625)","(12.0, 16.5, 16.033333333333335)","(3.7, 4.5, 4.478260869565218)","(10.0, 13.5, 13.166666666666666)","(31.0, 40.0, 35.2)","(20.0, 36.0, 34.125)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:23:43.742498,"(18.0, 22.0, 20.6)","(3.9, 4.6, 4.453571428571429)","(6.5, 8.4, 8.17142857142857)","(71.0, 170.0, 138.23529411764707)","(6.0, 7.0, 6.914285714285715)","(61.0, 130.0, 125.0)","(26.0, 36.0, 35.625)","(12.0, 16.5, 16.033333333333335)","(3.7, 4.5, 4.478260869565218)","(10.0, 13.5, 13.166666666666666)","(31.0, 40.0, 35.2)","(20.0, 36.0, 34.125)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:23:45.430286,"(18.0, 22.0, 20.6)","(3.9, 4.6, 4.4548672566371685)","(6.5, 8.4, 8.17142857142857)","(71.0, 170.0, 140.0)","(6.0, 7.0, 6.914285714285715)","(61.0, 130.0, 125.0)","(26.0, 36.0, 35.625)","(12.0, 16.5, 16.033333333333335)","(3.7, 4.5, 4.478260869565218)","(10.0, 13.5, 13.166666666666666)","(31.0, 40.0, 35.2)","(20.0, 36.0, 34.125)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:23:47.099876,"(18.0, 22.0, 20.6)","(3.9, 4.6, 4.4548672566371685)","(6.5, 8.4, 8.2)","(71.0, 170.0, 140.0)","(6.0, 7.0, 6.933333333333334)","(61.0, 130.0, 113.33333333333334)","(26.0, 36.0, 35.625)","(12.0, 16.5, 16.033333333333335)","(3.7, 4.5, 4.487878787878788)","(10.0, 13.5, 13.166666666666666)","(31.0, 40.0, 35.2)","(20.0, 36.0, 34.125)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:23:48.833609,"(18.0, 22.0, 20.6)","(3.9, 4.6, 4.4548672566371685)","(6.5, 8.4, 8.2)","(71.0, 160.0, 140.0)","(6.0, 7.0, 6.933333333333334)","(61.0, 120.0, 113.33333333333334)","(26.0, 36.0, 35.625)","(12.0, 16.5, 16.033333333333335)","(3.7, 4.5, 4.487878787878788)","(10.0, 13.5, 13.166666666666666)","(31.0, 40.0, 35.2)","(20.0, 36.0, 34.125)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:23:50.476614,"(18.0, 22.0, 21.066666666666666)","(3.9, 4.6, 4.4548672566371685)","(6.5, 8.4, 8.2)","(71.0, 160.0, 140.0)","(6.0, 7.0, 6.933333333333334)","(61.0, 120.0, 113.33333333333334)","(26.0, 36.0, 35.625)","(12.0, 16.5, 16.033333333333335)","(3.7, 4.5, 4.485714285714286)","(10.0, 13.5, 13.166666666666666)","(31.0, 40.0, 35.2)","(20.0, 36.0, 34.125)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:23:52.135211,"(18.0, 22.0, 21.066666666666666)","(3.9, 4.6, 4.4548672566371685)","(6.5, 8.4, 8.2)","(71.0, 160.0, 140.0)","(6.0, 7.0, 6.933333333333334)","(61.0, 120.0, 113.33333333333334)","(26.0, 36.0, 35.625)","(12.0, 16.5, 16.033333333333335)","(3.7, 4.5, 4.486666666666666)","(10.0, 13.5, 13.166666666666666)","(31.0, 40.0, 35.2)","(20.0, 36.0, 34.125)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:23:54.201055,"(18.0, 22.0, 21.066666666666666)","(3.9, 4.6, 4.4548672566371685)","(6.5, 8.4, 8.2)","(71.0, 160.0, 140.0)","(6.0, 7.0, 6.933333333333334)","(61.0, 120.0, 114.66666666666666)","(26.0, 36.0, 35.625)","(12.0, 16.5, 15.875)","(3.7, 4.5, 4.595918367346939)","(10.0, 13.5, 13.38888888888889)","(31.0, 40.0, 35.2)","(20.0, 36.0, 34.125)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:23:56.210562,"(18.0, 22.0, 20.833333333333332)","(3.9, 4.6, 4.452991452991453)","(6.5, 8.4, 8.2)","(71.0, 160.0, 140.0)","(6.0, 7.0, 6.933333333333334)","(61.0, 120.0, 114.66666666666666)","(26.0, 36.0, 35.625)","(12.0, 16.0, 15.785714285714286)","(3.7, 4.6, 4.592156862745098)","(10.0, 13.5, 13.38888888888889)","(31.0, 40.0, 35.2)","(20.0, 36.0, 34.125)","(101.0, 300.0, 270.5882352941176)"
06-01-2023 15:23:58.241064,"(18.0, 22.0, 21.066666666666666)","(3.9, 4.6, 4.4548672566371685)","(6.5, 8.4, 8.2)","(71.0, 160.0, 140.0)","(6.0, 7.0, 6.933333333333334)","(61.0, 120.0, 112.5)","(26.0, 36.0, 35.625)","(12.0, 16.0, 15.785714285714286)","(3.7, 4.6, 4.592156862745098)","(10.0, 13.5, 12.722222222222221)","(31.0, 40.0, 35.2)","(20.0, 36.0, 34.125)","(101.0, 300.0, 270.5882352941176)"
06-01-2023 15:24:00.284295,"(18.0, 22.0, 21.066666666666666)","(3.9, 4.6, 4.454385964912281)","(6.5, 8.4, 8.2)","(71.0, 160.0, 140.0)","(6.0, 7.0, 6.933333333333334)","(61.0, 120.0, 112.5)","(26.0, 36.0, 35.625)","(12.0, 16.0, 15.785714285714286)","(3.7, 4.7, 4.633333333333333)","(10.0, 13.5, 12.722222222222221)","(31.0, 40.0, 35.2)","(20.0, 36.0, 34.125)","(101.0, 300.0, 270.5882352941176)"
06-01-2023 15:24:02.109217,"(18.0, 22.0, 21.294871794871796)","(3.9, 4.5, 4.4147058823529415)","(6.5, 8.4, 8.133333333333333)","(71.0, 160.0, 140.0)","(6.0, 7.0, 6.933333333333334)","(61.0, 120.0, 112.5)","(26.0, 36.0, 35.625)","(12.0, 16.0, 15.785714285714286)","(3.7, 4.7, 4.800000000000001)","(10.0, 13.5, 12.134146341463415)","(31.0, 40.0, 35.2)","(20.0, 36.0, 34.125)","(101.0, 300.0, 270.5882352941176)"
