,Busters Choice,Gunfighter,Lee Haitch Oh,Uplink,Fort Jefferson,Silver Onyx,Skyforger,Electric Daisy,Secia,Firey Panz,Mean Girls
12-01-2023 15:15:51.916253,"(101.0, 220.0, 160.0)","(10.0, 16.5, 15.0)","(101.0, 220.0, 173.33333333333334)","(61.0, 90.0, 85.0)","(10.0, 18.0, 16.928571428571427)","(4.4, 6.4, 6.28)","(2.0, 2.14, 2.08224)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 88.0)","(5.0, 5.8, 5.355555555555555)","(31.0, 44.0, 36.22222222222222)"
12-01-2023 15:15:53.316982,"(101.0, 220.0, 160.0)","(10.0, 16.5, 15.0)","(101.0, 220.0, 207.27272727272725)","(51.0, 90.0, 85.0)","(10.0, 18.0, 16.928571428571427)","(4.4, 6.4, 6.28)","(2.0, 2.14, 2.08224)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 88.0)","(4.8, 5.8, 5.355555555555555)","(31.0, 44.0, 36.22222222222222)"
12-01-2023 15:15:54.676549,"(101.0, 220.0, 160.0)","(10.0, 16.5, 15.0)","(101.0, 220.0, 207.27272727272725)","(51.0, 90.0, 85.0)","(10.0, 18.0, 16.928571428571427)","(4.4, 6.4, 6.28)","(2.0, 2.14, 2.08224)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 88.0)","(4.8, 5.8, 5.355555555555555)","(31.0, 44.0, 36.22222222222222)"
12-01-2023 15:15:56.143082,"(101.0, 220.0, 160.0)","(10.0, 16.5, 15.0)","(101.0, 220.0, 208.33333333333331)","(51.0, 90.0, 85.0)","(10.0, 18.0, 16.928571428571427)","(4.4, 6.4, 6.28)","(2.0, 2.14, 2.08224)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 88.0)","(4.8, 5.8, 5.355555555555555)","(31.0, 44.0, 36.22222222222222)"
12-01-2023 15:15:57.662787,"(101.0, 220.0, 160.0)","(10.0, 16.5, 15.0)","(101.0, 220.0, 180.0)","(51.0, 90.0, 85.0)","(10.0, 18.0, 16.928571428571427)","(4.4, 6.4, 6.28)","(2.0, 2.14, 2.08224)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 88.0)","(4.8, 5.8, 5.3374999999999995)","(31.0, 44.0, 36.22222222222222)"
12-01-2023 15:15:59.231920,"(101.0, 220.0, 160.0)","(10.0, 16.5, 15.0)","(101.0, 220.0, 180.0)","(51.0, 90.0, 85.0)","(10.0, 18.0, 16.928571428571427)","(4.4, 6.4, 6.28)","(2.0, 2.14, 2.08224)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 88.0)","(4.8, 5.6, 5.333333333333333)","(31.0, 44.0, 36.857142857142854)"
12-01-2023 15:16:00.757866,"(101.0, 220.0, 160.0)","(10.0, 16.5, 15.0)","(101.0, 220.0, 180.0)","(51.0, 90.0, 85.0)","(10.0, 18.0, 16.928571428571427)","(4.4, 6.4, 6.25)","(2.0, 2.14, 2.08224)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 88.0)","(4.8, 5.6, 5.333333333333333)","(31.0, 44.0, 36.857142857142854)"
12-01-2023 15:16:02.456747,"(101.0, 220.0, 160.0)","(10.0, 16.5, 15.0)","(101.0, 220.0, 180.0)","(61.0, 90.0, 85.0)","(10.0, 18.0, 16.928571428571427)","(4.4, 6.4, 6.25)","(2.0, 2.14, 2.08224)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 88.0)","(4.8, 5.6, 5.3374999999999995)","(31.0, 44.0, 39.714285714285715)"
12-01-2023 15:16:04.052929,"(101.0, 220.0, 160.0)","(10.0, 16.5, 15.0)","(101.0, 220.0, 180.0)","(61.0, 90.0, 85.0)","(10.0, 18.0, 16.928571428571427)","(4.4, 6.4, 6.34)","(2.0, 2.14, 2.082085561497326)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 88.0)","(4.8, 5.6, 5.3374999999999995)","(31.0, 44.0, 38.0)"
12-01-2023 15:16:05.602320,"(101.0, 220.0, 160.0)","(10.0, 16.5, 15.357142857142858)","(101.0, 220.0, 180.0)","(61.0, 90.0, 88.0)","(10.0, 18.0, 16.928571428571427)","(4.4, 6.4, 6.34)","(2.0, 2.14, 2.082085561497326)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 88.0)","(4.8, 5.6, 5.333333333333333)","(31.0, 44.0, 38.0)"
12-01-2023 15:16:07.312024,"(101.0, 220.0, 160.0)","(10.0, 16.5, 15.357142857142858)","(101.0, 220.0, 180.0)","(61.0, 90.0, 86.66666666666667)","(10.0, 18.0, 16.928571428571427)","(4.4, 6.4, 6.34)","(2.0, 2.14, 2.082085561497326)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 88.0)","(4.8, 5.6, 5.333333333333333)","(31.0, 44.0, 38.0)"
12-01-2023 15:16:09.047694,"(101.0, 220.0, 160.0)","(10.0, 16.5, 15.357142857142858)","(101.0, 220.0, 180.0)","(61.0, 90.0, 88.0)","(10.0, 18.0, 16.928571428571427)","(4.4, 6.4, 6.34)","(2.0, 2.14, 2.082085561497326)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 88.0)","(4.8, 5.6, 5.3307692307692305)","(31.0, 44.0, 38.0)"
12-01-2023 15:16:10.637331,"(101.0, 220.0, 160.0)","(10.0, 16.5, 16.1)","(101.0, 220.0, 180.0)","(61.0, 90.0, 88.0)","(10.0, 18.0, 17.605263157894736)","(4.4, 6.4, 6.376470588235295)","(2.0, 2.14, 2.082085561497326)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 88.0)","(4.8, 5.6, 5.3307692307692305)","(31.0, 44.0, 38.0)"
12-01-2023 15:16:12.017612,"(101.0, 220.0, 160.0)","(10.0, 16.5, 15.357142857142858)","(101.0, 220.0, 180.0)","(61.0, 90.0, 86.0)","(10.0, 18.0, 16.5)","(4.4, 6.4, 6.376470588235295)","(2.0, 2.14, 2.082085561497326)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 88.0)","(4.8, 5.6, 5.3307692307692305)","(31.0, 44.0, 38.0)"
12-01-2023 15:16:13.484234,"(101.0, 220.0, 160.0)","(10.0, 16.5, 15.357142857142858)","(101.0, 220.0, 180.0)","(61.0, 90.0, 87.5)","(10.0, 18.0, 16.5)","(4.4, 6.4, 6.32)","(2.0, 2.14, 2.082085561497326)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 88.0)","(4.8, 5.6, 5.3307692307692305)","(31.0, 44.0, 38.0)"
12-01-2023 15:16:15.002935,"(101.0, 220.0, 160.0)","(10.0, 16.5, 15.357142857142858)","(101.0, 220.0, 180.0)","(61.0, 90.0, 87.5)","(10.0, 18.0, 16.5)","(4.4, 6.4, 6.32)","(2.0, 2.14, 2.082085561497326)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 88.0)","(4.8, 5.6, 5.3307692307692305)","(31.0, 44.0, 38.0)"
12-01-2023 15:16:16.429651,"(101.0, 220.0, 160.0)","(10.0, 16.5, 15.357142857142858)","(101.0, 220.0, 180.0)","(61.0, 90.0, 87.5)","(10.0, 18.0, 16.5)","(4.4, 6.4, 6.32)","(2.0, 2.14, 2.082085561497326)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 88.0)","(4.8, 5.6, 5.3307692307692305)","(31.0, 44.0, 38.0)"
12-01-2023 15:16:17.896113,"(101.0, 220.0, 160.0)","(10.0, 16.5, 15.357142857142858)","(101.0, 220.0, 180.0)","(61.0, 90.0, 87.5)","(10.0, 18.0, 16.5)","(4.4, 6.4, 6.371428571428571)","(2.0, 2.14, 2.0858426966292134)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 88.0)","(4.8, 5.6, 5.3307692307692305)","(31.0, 44.0, 38.0)"
12-01-2023 15:16:19.378665,"(101.0, 220.0, 160.0)","(10.0, 16.5, 15.357142857142858)","(101.0, 220.0, 180.0)","(61.0, 90.0, 87.5)","(10.0, 18.0, 16.5)","(4.4, 6.6, 6.35)","(2.0, 2.12, 2.0858426966292134)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 88.0)","(4.8, 5.6, 5.3307692307692305)","(31.0, 44.0, 41.81818181818182)"
12-01-2023 15:16:20.881846,"(101.0, 220.0, 160.0)","(10.0, 16.5, 15.357142857142858)","(101.0, 220.0, 180.0)","(61.0, 90.0, 87.5)","(10.0, 18.0, 16.5)","(4.4, 6.6, 6.4)","(2.0, 2.12, 2.0858426966292134)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 88.0)","(4.8, 5.6, 5.3307692307692305)","(31.0, 44.0, 41.81818181818182)"
12-01-2023 15:16:22.324790,"(101.0, 220.0, 160.0)","(10.0, 16.5, 16.0)","(101.0, 220.0, 180.0)","(61.0, 90.0, 87.5)","(10.0, 18.0, 16.5)","(4.4, 6.6, 6.4399999999999995)","(2.0, 2.12, 2.0858426966292134)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 88.0)","(4.8, 5.6, 5.3307692307692305)","(31.0, 44.0, 41.81818181818182)"
12-01-2023 15:16:23.740681,"(101.0, 220.0, 160.0)","(10.0, 16.5, 16.0)","(101.0, 220.0, 180.0)","(51.0, 90.0, 87.5)","(11.0, 18.0, 16.5)","(4.4, 6.6, 6.4399999999999995)","(1.95, 2.12, 2.0858426966292134)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.3307692307692305)","(31.0, 44.0, 41.81818181818182)"
12-01-2023 15:16:25.062338,"(101.0, 220.0, 160.0)","(10.0, 16.5, 16.0)","(101.0, 220.0, 180.0)","(51.0, 90.0, 87.5)","(11.0, 18.0, 16.5)","(4.4, 6.6, 6.4399999999999995)","(1.95, 2.12, 2.0858426966292134)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.3307692307692305)","(31.0, 44.0, 41.81818181818182)"
12-01-2023 15:16:26.723630,"(101.0, 220.0, 160.0)","(10.0, 16.5, 16.0)","(101.0, 220.0, 173.33333333333334)","(51.0, 90.0, 87.5)","(11.0, 18.0, 16.5)","(4.4, 6.6, 6.4399999999999995)","(1.95, 2.12, 2.0858426966292134)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.3307692307692305)","(31.0, 44.0, 41.81818181818182)"
12-01-2023 15:16:27.973518,"(101.0, 220.0, 160.0)","(10.0, 16.5, 16.0)","(101.0, 220.0, 173.33333333333334)","(51.0, 90.0, 87.5)","(11.0, 18.0, 16.5)","(4.4, 6.6, 6.4399999999999995)","(1.95, 2.12, 2.0858426966292134)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.3307692307692305)","(31.0, 44.0, 41.81818181818182)"
12-01-2023 15:16:29.425409,"(101.0, 220.0, 160.0)","(10.0, 16.5, 16.0)","(101.0, 220.0, 173.33333333333334)","(51.0, 90.0, 88.0)","(11.0, 18.0, 16.5)","(4.4, 6.6, 6.4399999999999995)","(1.95, 2.12, 2.085909090909091)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.3307692307692305)","(31.0, 44.0, 41.81818181818182)"
12-01-2023 15:16:30.765977,"(101.0, 220.0, 160.0)","(10.0, 16.5, 16.0)","(101.0, 220.0, 173.33333333333334)","(51.0, 90.0, 88.33333333333334)","(11.0, 18.0, 16.5)","(4.4, 6.6, 6.485714285714286)","(1.95, 2.12, 2.085909090909091)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.3342857142857145)","(31.0, 44.0, 41.81818181818182)"
12-01-2023 15:16:32.027166,"(101.0, 220.0, 160.0)","(10.0, 16.5, 16.0)","(101.0, 220.0, 173.33333333333334)","(51.0, 90.0, 88.33333333333334)","(11.0, 18.0, 16.5)","(4.4, 6.6, 6.485714285714286)","(1.95, 2.12, 2.085909090909091)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.3342857142857145)","(31.0, 44.0, 41.81818181818182)"
12-01-2023 15:16:33.466534,"(101.0, 220.0, 160.0)","(10.0, 16.5, 16.0)","(101.0, 220.0, 173.33333333333334)","(51.0, 90.0, 88.33333333333334)","(11.0, 18.0, 16.5)","(4.4, 6.6, 6.485714285714286)","(1.95, 2.12, 2.085909090909091)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.3342857142857145)","(31.0, 44.0, 40.57142857142857)"
12-01-2023 15:16:34.780574,"(101.0, 220.0, 160.0)","(10.0, 16.5, 16.0)","(101.0, 220.0, 173.33333333333334)","(51.0, 90.0, 85.0)","(11.0, 18.0, 16.5)","(4.4, 6.6, 6.485714285714286)","(1.95, 2.12, 2.085909090909091)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.3342857142857145)","(31.0, 44.0, 40.57142857142857)"
12-01-2023 15:16:36.136287,"(101.0, 220.0, 160.0)","(10.0, 16.5, 16.0)","(101.0, 220.0, 173.33333333333334)","(51.0, 90.0, 85.0)","(11.0, 18.0, 16.5)","(4.4, 6.6, 6.485714285714286)","(1.95, 2.12, 2.085909090909091)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.3342857142857145)","(31.0, 44.0, 40.57142857142857)"
12-01-2023 15:16:37.479560,"(101.0, 220.0, 160.0)","(10.0, 16.5, 16.0)","(101.0, 220.0, 173.33333333333334)","(51.0, 90.0, 85.0)","(11.0, 18.0, 16.5)","(4.4, 6.6, 6.485714285714286)","(1.95, 2.12, 2.085909090909091)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.3342857142857145)","(31.0, 44.0, 40.57142857142857)"
12-01-2023 15:16:38.846569,"(101.0, 220.0, 160.0)","(10.0, 16.5, 16.0)","(101.0, 220.0, 173.33333333333334)","(51.0, 90.0, 88.0)","(11.0, 18.0, 16.5)","(4.4, 6.6, 6.485714285714286)","(1.95, 2.12, 2.085909090909091)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.3342857142857145)","(31.0, 44.0, 40.57142857142857)"
12-01-2023 15:16:40.105091,"(101.0, 220.0, 160.0)","(10.0, 16.5, 16.0)","(101.0, 220.0, 173.33333333333334)","(51.0, 90.0, 88.0)","(11.0, 18.0, 16.5)","(4.4, 6.6, 6.485714285714286)","(1.95, 2.12, 2.085909090909091)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.3342857142857145)","(31.0, 44.0, 40.57142857142857)"
12-01-2023 15:16:41.360972,"(101.0, 220.0, 160.0)","(10.0, 16.5, 16.0)","(101.0, 220.0, 173.33333333333334)","(51.0, 90.0, 88.0)","(11.0, 18.0, 16.5)","(4.4, 6.6, 6.485714285714286)","(1.95, 2.12, 2.085909090909091)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.3342857142857145)","(31.0, 44.0, 40.57142857142857)"
12-01-2023 15:16:42.596892,"(101.0, 220.0, 160.0)","(10.0, 16.5, 16.0)","(101.0, 220.0, 173.33333333333334)","(51.0, 90.0, 88.0)","(11.0, 18.0, 16.5)","(4.4, 6.6, 6.485714285714286)","(1.95, 2.12, 2.0851162790697675)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.3342857142857145)","(31.0, 44.0, 40.57142857142857)"
12-01-2023 15:16:43.976062,"(101.0, 220.0, 160.0)","(10.0, 16.5, 15.333333333333334)","(101.0, 220.0, 173.33333333333334)","(51.0, 90.0, 85.0)","(11.0, 18.0, 16.5)","(4.4, 6.6, 6.96)","(1.95, 2.12, 2.0851162790697675)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.3342857142857145)","(31.0, 44.0, 40.57142857142857)"
12-01-2023 15:16:45.343316,"(101.0, 220.0, 160.0)","(10.0, 16.0, 15.0)","(101.0, 220.0, 173.33333333333334)","(51.0, 90.0, 87.0)","(11.0, 18.0, 16.5)","(4.4, 7.8, 7.476923076923077)","(1.95, 2.12, 2.0851162790697675)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.264864864864865)","(31.0, 44.0, 40.57142857142857)"
12-01-2023 15:16:46.958861,"(101.0, 220.0, 160.0)","(10.0, 16.0, 15.0)","(101.0, 220.0, 173.33333333333334)","(51.0, 90.0, 87.0)","(11.0, 18.0, 16.5)","(4.4, 7.8, 7.323076923076923)","(1.95, 2.12, 2.0851162790697675)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.264864864864865)","(31.0, 44.0, 40.57142857142857)"
12-01-2023 15:16:48.333685,"(101.0, 220.0, 160.0)","(10.0, 16.0, 15.0)","(101.0, 220.0, 173.33333333333334)","(51.0, 90.0, 87.0)","(11.0, 18.0, 16.928571428571427)","(4.4, 7.6, 7.323076923076923)","(1.95, 2.12, 2.0851162790697675)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.264864864864865)","(31.0, 44.0, 40.57142857142857)"
12-01-2023 15:16:49.771777,"(101.0, 220.0, 160.0)","(10.0, 16.0, 15.0)","(101.0, 220.0, 173.33333333333334)","(51.0, 90.0, 85.0)","(11.0, 18.0, 16.928571428571427)","(4.4, 7.6, 7.323076923076923)","(1.95, 2.12, 2.0817741935483873)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.264864864864865)","(31.0, 44.0, 40.57142857142857)"
12-01-2023 15:16:51.423242,"(101.0, 220.0, 160.0)","(10.0, 16.0, 15.0)","(101.0, 220.0, 173.33333333333334)","(51.0, 90.0, 85.0)","(11.0, 18.0, 18.75)","(4.4, 7.6, 7.323076923076923)","(1.95, 2.14, 2.0817741935483873)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.264864864864865)","(31.0, 44.0, 40.57142857142857)"
12-01-2023 15:16:52.740150,"(101.0, 220.0, 160.0)","(10.0, 16.0, 15.0)","(101.0, 220.0, 173.33333333333334)","(51.0, 90.0, 85.0)","(11.0, 22.0, 16.5)","(4.4, 7.6, 7.323076923076923)","(1.95, 2.14, 2.0817741935483873)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.264864864864865)","(31.0, 44.0, 40.57142857142857)"
12-01-2023 15:16:54.093731,"(101.0, 220.0, 160.0)","(10.0, 16.0, 15.0)","(101.0, 220.0, 173.33333333333334)","(51.0, 90.0, 85.0)","(11.0, 18.0, 16.5)","(4.4, 7.6, 7.323076923076923)","(1.95, 2.14, 2.0817741935483873)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.264864864864865)","(31.0, 44.0, 40.57142857142857)"
12-01-2023 15:16:55.368255,"(101.0, 220.0, 160.0)","(10.0, 16.0, 15.0)","(101.0, 220.0, 173.33333333333334)","(51.0, 90.0, 85.0)","(11.0, 18.0, 16.5)","(4.4, 7.6, 7.323076923076923)","(1.95, 2.14, 2.0817741935483873)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.264864864864865)","(31.0, 44.0, 40.57142857142857)"
12-01-2023 15:16:56.585700,"(101.0, 220.0, 160.0)","(10.0, 16.0, 15.0)","(101.0, 220.0, 173.33333333333334)","(51.0, 90.0, 86.66666666666667)","(11.0, 18.0, 16.5)","(4.4, 7.6, 7.323076923076923)","(1.95, 2.14, 2.0817741935483873)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.264864864864865)","(31.0, 44.0, 40.57142857142857)"
12-01-2023 15:16:58.082511,"(101.0, 220.0, 160.0)","(10.0, 16.0, 15.0)","(101.0, 220.0, 173.33333333333334)","(51.0, 90.0, 88.0)","(11.0, 18.0, 16.5)","(4.4, 7.6, 7.323076923076923)","(1.95, 2.14, 2.0817741935483873)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.264864864864865)","(31.0, 44.0, 40.57142857142857)"
12-01-2023 15:16:59.938839,"(101.0, 220.0, 160.0)","(10.0, 16.0, 15.0)","(101.0, 220.0, 173.33333333333334)","(51.0, 90.0, 88.0)","(11.0, 18.0, 16.5)","(4.6, 7.6, 7.323076923076923)","(1.95, 2.14, 2.0817741935483873)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.264864864864865)","(31.0, 44.0, 40.57142857142857)"
12-01-2023 15:17:01.476193,"(101.0, 220.0, 160.0)","(10.0, 16.0, 15.0)","(101.0, 220.0, 173.33333333333334)","(51.0, 90.0, 85.0)","(11.0, 18.0, 16.5)","(4.6, 7.6, 7.323076923076923)","(1.95, 2.14, 2.080980926430518)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.264864864864865)","(31.0, 44.0, 40.57142857142857)"
12-01-2023 15:17:03.031371,"(101.0, 220.0, 160.0)","(10.0, 16.0, 15.0)","(101.0, 220.0, 173.33333333333334)","(51.0, 90.0, 85.0)","(11.0, 18.0, 16.5)","(4.6, 7.6, 7.323076923076923)","(1.95, 2.14, 2.080980926430518)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.264864864864865)","(31.0, 44.0, 40.57142857142857)"
12-01-2023 15:17:04.346538,"(101.0, 220.0, 160.0)","(10.0, 16.0, 15.0)","(101.0, 220.0, 173.33333333333334)","(51.0, 90.0, 85.0)","(11.0, 18.0, 16.5)","(4.6, 7.6, 7.4799999999999995)","(1.95, 2.14, 2.0959420289855073)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.264864864864865)","(31.0, 44.0, 40.57142857142857)"
12-01-2023 15:17:05.761341,"(101.0, 220.0, 160.0)","(10.0, 16.0, 15.0)","(101.0, 220.0, 173.33333333333334)","(51.0, 90.0, 85.0)","(11.0, 18.0, 16.5)","(4.6, 7.6, 7.333333333333333)","(1.95, 2.1, 2.0959420289855073)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.264864864864865)","(31.0, 44.0, 40.57142857142857)"
12-01-2023 15:17:07.154241,"(101.0, 220.0, 160.0)","(10.0, 16.0, 15.0)","(101.0, 220.0, 173.33333333333334)","(51.0, 90.0, 85.0)","(11.0, 18.0, 16.928571428571427)","(4.6, 7.6, 7.333333333333333)","(1.95, 2.1, 2.0959420289855073)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.264864864864865)","(31.0, 44.0, 40.57142857142857)"
12-01-2023 15:17:08.564080,"(101.0, 220.0, 160.0)","(10.0, 16.0, 15.428571428571429)","(101.0, 220.0, 173.33333333333334)","(51.0, 90.0, 85.0)","(11.0, 18.0, 16.928571428571427)","(4.6, 7.6, 7.333333333333333)","(1.95, 2.1, 2.0959420289855073)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.264864864864865)","(31.0, 44.0, 40.57142857142857)"
12-01-2023 15:17:09.992553,"(101.0, 220.0, 160.0)","(10.0, 16.5, 15.428571428571429)","(101.0, 220.0, 173.33333333333334)","(51.0, 90.0, 85.0)","(11.0, 18.0, 16.928571428571427)","(4.6, 7.6, 7.333333333333333)","(1.95, 2.1, 2.0959420289855073)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.264864864864865)","(31.0, 44.0, 40.57142857142857)"
12-01-2023 15:17:11.422628,"(101.0, 220.0, 160.0)","(10.0, 16.5, 15.428571428571429)","(101.0, 220.0, 173.33333333333334)","(51.0, 90.0, 85.0)","(11.0, 18.0, 16.928571428571427)","(4.6, 7.6, 7.333333333333333)","(1.95, 2.1, 2.0959420289855073)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.264864864864865)","(31.0, 44.0, 40.57142857142857)"
12-01-2023 15:17:12.827796,"(101.0, 220.0, 160.0)","(10.0, 16.5, 15.428571428571429)","(101.0, 220.0, 173.33333333333334)","(51.0, 90.0, 85.0)","(11.0, 18.0, 16.928571428571427)","(4.6, 7.6, 7.333333333333333)","(1.95, 2.1, 2.0959420289855073)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.264864864864865)","(31.0, 44.0, 40.57142857142857)"
12-01-2023 15:17:14.285954,"(101.0, 220.0, 160.0)","(10.0, 16.5, 15.428571428571429)","(101.0, 220.0, 173.33333333333334)","(51.0, 90.0, 86.66666666666667)","(11.0, 18.0, 16.928571428571427)","(4.6, 7.6, 7.333333333333333)","(1.95, 2.1, 2.0959420289855073)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.6, 5.25)","(31.0, 44.0, 39.714285714285715)"
12-01-2023 15:17:15.680792,"(101.0, 220.0, 160.0)","(10.0, 16.5, 15.0)","(101.0, 220.0, 173.33333333333334)","(51.0, 100.0, 84.0)","(11.0, 18.0, 16.928571428571427)","(4.6, 7.6, 7.333333333333333)","(1.95, 2.1, 2.0965000000000003)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.4, 5.25)","(31.0, 44.0, 37.0)"
12-01-2023 15:17:16.996063,"(101.0, 220.0, 160.0)","(10.0, 16.5, 15.0)","(101.0, 220.0, 173.33333333333334)","(51.0, 100.0, 84.0)","(11.0, 18.0, 16.928571428571427)","(4.6, 7.6, 7.333333333333333)","(1.95, 2.1, 2.096099173553719)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 93.75)","(4.8, 5.4, 5.25)","(31.0, 44.0, 37.0)"
12-01-2023 15:17:18.358450,"(101.0, 220.0, 160.0)","(10.0, 16.5, 14.555555555555555)","(101.0, 220.0, 173.33333333333334)","(51.0, 100.0, 84.0)","(11.0, 18.0, 16.928571428571427)","(4.6, 7.6, 7.333333333333333)","(1.95, 2.14, 2.081924198250729)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 93.75)","(4.8, 5.4, 5.2444444444444445)","(31.0, 44.0, 37.0)"
12-01-2023 15:17:19.668150,"(101.0, 220.0, 160.0)","(10.0, 16.5, 14.76923076923077)","(101.0, 220.0, 173.33333333333334)","(51.0, 100.0, 84.0)","(11.0, 18.0, 16.928571428571427)","(4.6, 7.6, 6.98)","(1.95, 2.14, 2.081924198250729)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.4, 5.2444444444444445)","(31.0, 44.0, 37.0)"
12-01-2023 15:17:20.991633,"(101.0, 220.0, 160.0)","(10.0, 16.5, 14.76923076923077)","(101.0, 220.0, 173.33333333333334)","(51.0, 100.0, 84.0)","(11.0, 18.0, 16.928571428571427)","(4.6, 7.4, 6.92)","(1.95, 2.14, 2.081924198250729)","(61.0, 210.0, 133.33333333333334)","(41.0, 100.0, 83.33333333333333)","(4.8, 5.4, 5.2444444444444445)","(31.0, 44.0, 37.0)"
