,Cesar Bessan,Hypocrite,Mac Kalhoun,Sunday Bowler,Haather,Pariah Conviction,Supertremendous,Divine Charm
07-01-2023 11:35:13.277027,"(8.0, 11.5, 9.528571428571428)","(16.0, 46.0, 29.333333333333336)","(1.8, 1.89, 1.8849999999999998)","(51.0, 180.0, 130.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.377777777777778)","(21.0, 65.0, 52.6)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:14.502935,"(8.0, 11.5, 9.528571428571428)","(16.0, 46.0, 29.333333333333336)","(1.8, 1.89, 1.8849999999999998)","(51.0, 180.0, 130.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.377777777777778)","(21.0, 65.0, 52.6)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:15.633771,"(8.0, 11.5, 9.528571428571428)","(16.0, 46.0, 29.333333333333336)","(1.8, 1.89, 1.8849999999999998)","(51.0, 180.0, 130.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.377777777777778)","(21.0, 65.0, 52.6)","(10.0, 17.0, 13.615384615384615)"
07-01-2023 11:35:16.832828,"(8.0, 11.5, 9.528571428571428)","(16.0, 46.0, 29.333333333333336)","(1.8, 1.89, 1.9211764705882353)","(51.0, 180.0, 130.0)","(7.0, 12.0, 11.633333333333333)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 52.6)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:18.026865,"(8.0, 11.5, 9.700000000000001)","(16.0, 46.0, 26.555555555555557)","(1.8, 1.98, 1.9211764705882353)","(51.0, 180.0, 130.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 54.66666666666667)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:19.076418,"(8.0, 11.5, 9.700000000000001)","(16.0, 46.0, 26.555555555555557)","(1.8, 1.98, 1.9211764705882353)","(51.0, 180.0, 130.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 54.66666666666667)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:20.285059,"(8.0, 11.5, 9.700000000000001)","(16.0, 46.0, 26.555555555555557)","(1.8, 1.98, 1.9372727272727273)","(51.0, 180.0, 130.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 54.66666666666667)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:21.531713,"(8.0, 11.5, 9.700000000000001)","(16.0, 46.0, 26.555555555555557)","(1.8, 1.97, 1.9185714285714286)","(51.0, 180.0, 130.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 54.66666666666667)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:22.763069,"(8.0, 11.5, 9.700000000000001)","(16.0, 46.0, 26.555555555555557)","(1.8, 1.97, 1.9185714285714286)","(51.0, 180.0, 134.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 54.66666666666667)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:24.004916,"(8.0, 11.5, 9.700000000000001)","(16.0, 46.0, 26.555555555555557)","(1.8, 1.97, 1.9185714285714286)","(51.0, 170.0, 134.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 54.66666666666667)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:25.204344,"(8.0, 11.5, 9.700000000000001)","(16.0, 46.0, 26.555555555555557)","(1.8, 1.97, 1.9185714285714286)","(51.0, 160.0, 128.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 54.66666666666667)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:26.312979,"(8.0, 11.5, 9.700000000000001)","(16.0, 46.0, 26.555555555555557)","(1.8, 1.97, 1.9185714285714286)","(51.0, 160.0, 128.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 54.66666666666667)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:27.548335,"(8.0, 11.5, 9.700000000000001)","(16.0, 46.0, 26.555555555555557)","(1.8, 1.97, 1.9142857142857141)","(51.0, 160.0, 128.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 54.66666666666667)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:28.750595,"(8.0, 11.5, 9.700000000000001)","(16.0, 46.0, 26.555555555555557)","(1.8, 1.96, 1.9142857142857141)","(51.0, 160.0, 128.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 54.66666666666667)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:29.934395,"(8.0, 11.5, 9.700000000000001)","(16.0, 46.0, 33.5)","(1.8, 1.96, 1.904)","(51.0, 160.0, 128.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 54.66666666666667)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:31.133273,"(8.0, 11.5, 9.700000000000001)","(16.0, 46.0, 33.5)","(1.8, 1.96, 1.904)","(51.0, 160.0, 128.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 54.66666666666667)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:32.274047,"(8.0, 11.5, 9.700000000000001)","(16.0, 46.0, 33.5)","(1.8, 1.96, 1.904)","(51.0, 160.0, 128.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 54.66666666666667)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:33.499651,"(8.0, 11.5, 9.700000000000001)","(16.0, 46.0, 33.5)","(1.8, 1.96, 1.904)","(51.0, 160.0, 128.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 54.66666666666667)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:34.790038,"(8.0, 11.5, 9.700000000000001)","(16.0, 46.0, 33.5)","(1.8, 1.96, 1.904)","(51.0, 160.0, 128.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 45.27272727272727)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:36.201576,"(8.0, 11.5, 9.700000000000001)","(16.0, 46.0, 33.5)","(1.8, 1.96, 1.904)","(51.0, 160.0, 128.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 45.27272727272727)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:37.506666,"(8.0, 11.5, 9.700000000000001)","(16.0, 46.0, 33.5)","(1.8, 1.96, 1.904)","(51.0, 160.0, 128.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 45.27272727272727)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:38.732006,"(8.0, 11.5, 9.700000000000001)","(16.0, 46.0, 33.5)","(1.8, 1.96, 1.904)","(51.0, 160.0, 128.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 45.27272727272727)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:39.911795,"(8.0, 11.5, 9.700000000000001)","(16.0, 46.0, 33.5)","(1.8, 1.96, 1.904)","(51.0, 160.0, 128.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 45.27272727272727)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:41.105518,"(8.0, 11.5, 9.700000000000001)","(16.0, 46.0, 33.5)","(1.8, 1.96, 1.904)","(51.0, 160.0, 128.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 45.27272727272727)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:42.349840,"(8.0, 11.5, 9.700000000000001)","(16.0, 46.0, 33.5)","(1.8, 1.96, 1.904)","(51.0, 160.0, 128.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 45.27272727272727)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:43.482399,"(8.0, 11.5, 9.700000000000001)","(16.0, 46.0, 33.5)","(1.8, 1.96, 1.904)","(51.0, 160.0, 128.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 45.27272727272727)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:44.707867,"(8.0, 11.5, 9.700000000000001)","(16.0, 46.0, 33.5)","(1.8, 1.96, 1.904)","(51.0, 160.0, 128.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 45.27272727272727)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:45.944274,"(8.0, 11.5, 9.700000000000001)","(16.0, 46.0, 33.5)","(1.8, 1.96, 1.904)","(51.0, 160.0, 128.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 45.27272727272727)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:47.246093,"(8.0, 11.5, 9.700000000000001)","(16.0, 46.0, 33.5)","(1.8, 1.96, 1.904)","(51.0, 160.0, 128.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 45.27272727272727)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:48.440062,"(8.0, 11.5, 9.700000000000001)","(16.0, 46.0, 33.5)","(1.8, 1.96, 1.904)","(51.0, 160.0, 128.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 40.888888888888886)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:49.653464,"(8.0, 11.5, 9.700000000000001)","(16.0, 46.0, 33.5)","(1.8, 1.96, 1.904)","(51.0, 160.0, 128.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 40.888888888888886)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:50.800057,"(8.0, 11.5, 9.700000000000001)","(16.0, 44.0, 28.0)","(1.8, 1.96, 1.904)","(51.0, 160.0, 128.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 40.888888888888886)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:52.068624,"(8.0, 11.5, 9.700000000000001)","(16.0, 42.0, 28.0)","(1.8, 1.96, 1.886)","(51.0, 160.0, 128.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 40.888888888888886)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:53.271019,"(8.0, 11.5, 9.700000000000001)","(16.0, 42.0, 28.0)","(1.8, 1.89, 1.886)","(51.0, 160.0, 128.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 40.888888888888886)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:54.416268,"(8.0, 11.5, 9.700000000000001)","(16.0, 42.0, 28.0)","(1.8, 1.89, 1.886)","(51.0, 160.0, 128.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 40.888888888888886)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:55.593227,"(8.0, 11.5, 9.700000000000001)","(16.0, 42.0, 28.0)","(1.8, 1.89, 1.886)","(51.0, 160.0, 128.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 40.888888888888886)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:56.806897,"(8.0, 11.5, 9.700000000000001)","(16.0, 42.0, 28.0)","(1.8, 1.89, 1.8817647058823528)","(51.0, 160.0, 128.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 40.888888888888886)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:58.060681,"(8.0, 11.5, 9.700000000000001)","(16.0, 42.0, 28.0)","(1.8, 1.98, 1.9505882352941177)","(51.0, 160.0, 128.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 40.888888888888886)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:35:59.296030,"(8.0, 11.5, 9.700000000000001)","(16.0, 42.0, 28.0)","(1.8, 1.97, 1.9582978723404256)","(51.0, 160.0, 128.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 40.888888888888886)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:36:00.470156,"(8.0, 11.5, 9.700000000000001)","(16.0, 42.0, 28.0)","(1.8, 1.97, 1.9582978723404256)","(51.0, 160.0, 128.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 40.888888888888886)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:36:01.660513,"(8.0, 11.5, 9.700000000000001)","(16.0, 42.0, 28.0)","(1.8, 1.97, 1.9582978723404256)","(51.0, 160.0, 128.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 40.888888888888886)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:36:02.871494,"(8.0, 11.5, 9.700000000000001)","(16.0, 42.0, 28.0)","(1.8, 1.97, 1.9516666666666667)","(51.0, 160.0, 128.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 40.888888888888886)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:36:03.976670,"(8.0, 11.5, 9.700000000000001)","(16.0, 42.0, 28.0)","(1.8, 1.97, 1.9516666666666667)","(51.0, 160.0, 128.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.455555555555556)","(21.0, 65.0, 40.888888888888886)","(10.0, 17.0, 13.857142857142858)"
07-01-2023 11:36:05.119044,"(8.0, 11.5, 9.700000000000001)","(16.0, 42.0, 28.0)","(1.8, 1.97, 1.875)","(51.0, 230.0, 150.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.51)","(21.0, 65.0, 36.125)","(10.0, 17.0, 13.333333333333334)"
07-01-2023 11:36:06.226086,"(8.0, 11.5, 9.700000000000001)","(16.0, 40.0, 25.75)","(1.8, 1.89, 1.88)","(51.0, 220.0, 150.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.51)","(21.0, 65.0, 36.125)","(10.0, 17.0, 13.333333333333334)"
07-01-2023 11:36:07.407717,"(8.0, 11.5, 9.700000000000001)","(16.0, 38.0, 26.666666666666668)","(1.8, 1.89, 1.88)","(51.0, 220.0, 150.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.51)","(21.0, 65.0, 36.125)","(10.0, 17.0, 13.333333333333334)"
07-01-2023 11:36:08.594160,"(8.0, 11.5, 10.075)","(16.0, 38.0, 26.666666666666668)","(1.8, 1.89, 1.88)","(51.0, 220.0, 150.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.51)","(21.0, 65.0, 36.125)","(10.0, 17.0, 13.333333333333334)"
07-01-2023 11:36:09.637366,"(8.0, 11.5, 10.075)","(16.0, 38.0, 26.666666666666668)","(1.8, 1.89, 1.88)","(51.0, 220.0, 150.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.51)","(21.0, 65.0, 50.57142857142857)","(10.0, 17.0, 13.333333333333334)"
07-01-2023 11:36:10.804545,"(8.0, 11.5, 9.925)","(16.0, 38.0, 26.666666666666668)","(1.8, 1.89, 1.88)","(51.0, 220.0, 150.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.51)","(21.0, 60.0, 50.57142857142857)","(10.0, 17.0, 13.333333333333334)"
07-01-2023 11:36:12.031662,"(8.0, 11.5, 9.925)","(16.0, 38.0, 26.666666666666668)","(1.8, 1.89, 1.88)","(51.0, 220.0, 150.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.51)","(21.0, 60.0, 45.33333333333333)","(10.0, 17.0, 13.333333333333334)"
07-01-2023 11:36:13.234121,"(8.0, 11.5, 9.925)","(16.0, 38.0, 26.666666666666668)","(1.8, 1.89, 1.88)","(51.0, 220.0, 150.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.51)","(21.0, 60.0, 45.33333333333333)","(10.0, 17.0, 13.333333333333334)"
07-01-2023 11:36:14.385681,"(8.0, 11.5, 9.925)","(16.0, 38.0, 26.666666666666668)","(1.8, 1.89, 1.88)","(51.0, 220.0, 150.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.51)","(21.0, 60.0, 50.57142857142857)","(10.0, 17.0, 13.333333333333334)"
07-01-2023 11:36:15.505595,"(8.0, 11.5, 9.925)","(16.0, 38.0, 26.666666666666668)","(1.8, 1.89, 1.88)","(51.0, 220.0, 150.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.51)","(21.0, 60.0, 50.57142857142857)","(10.0, 17.0, 13.333333333333334)"
07-01-2023 11:36:16.598196,"(8.0, 11.5, 10.075)","(16.0, 38.0, 26.666666666666668)","(1.8, 1.89, 1.88)","(51.0, 220.0, 150.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.51)","(21.0, 60.0, 50.57142857142857)","(10.0, 17.0, 13.333333333333334)"
07-01-2023 11:36:17.854738,"(8.0, 11.5, 10.075)","(16.0, 38.0, 26.666666666666668)","(1.8, 1.89, 1.88)","(51.0, 220.0, 150.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.51)","(21.0, 60.0, 50.57142857142857)","(10.0, 17.0, 13.333333333333334)"
07-01-2023 11:36:18.966213,"(8.0, 11.5, 10.075)","(16.0, 38.0, 26.666666666666668)","(1.8, 1.89, 1.88)","(51.0, 220.0, 150.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.51)","(21.0, 60.0, 50.57142857142857)","(10.0, 17.0, 13.333333333333334)"
07-01-2023 11:36:20.186628,"(8.0, 11.5, 10.075)","(16.0, 38.0, 26.666666666666668)","(1.8, 1.89, 1.88)","(51.0, 220.0, 150.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.51)","(21.0, 60.0, 50.57142857142857)","(10.0, 17.0, 13.333333333333334)"
07-01-2023 11:36:21.419894,"(8.0, 11.5, 10.075)","(16.0, 38.0, 26.666666666666668)","(1.8, 1.89, 1.88)","(51.0, 220.0, 150.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.51)","(21.0, 60.0, 50.57142857142857)","(10.0, 17.0, 13.333333333333334)"
07-01-2023 11:36:22.589109,"(8.0, 11.5, 10.075)","(16.0, 38.0, 26.666666666666668)","(1.8, 1.89, 1.88)","(51.0, 220.0, 150.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.51)","(21.0, 60.0, 50.57142857142857)","(10.0, 17.0, 13.333333333333334)"
07-01-2023 11:36:23.879523,"(8.0, 11.5, 10.075)","(16.0, 38.0, 26.666666666666668)","(1.8, 1.89, 1.88)","(51.0, 220.0, 150.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.51)","(21.0, 60.0, 50.57142857142857)","(10.0, 17.0, 13.333333333333334)"
07-01-2023 11:36:25.105875,"(8.0, 11.5, 10.075)","(16.0, 38.0, 26.666666666666668)","(1.8, 1.89, 1.88)","(51.0, 220.0, 150.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.51)","(21.0, 60.0, 50.57142857142857)","(10.0, 17.0, 13.333333333333334)"
07-01-2023 11:36:26.253421,"(8.0, 11.5, 10.075)","(16.0, 38.0, 26.666666666666668)","(1.8, 1.89, 1.88)","(51.0, 220.0, 150.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.51)","(21.0, 60.0, 50.57142857142857)","(10.0, 17.0, 13.333333333333334)"
07-01-2023 11:36:27.491791,"(8.0, 11.5, 10.075)","(16.0, 38.0, 26.666666666666668)","(1.8, 1.89, 1.88)","(51.0, 220.0, 150.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.51)","(21.0, 60.0, 50.57142857142857)","(10.0, 17.0, 13.333333333333334)"
07-01-2023 11:36:28.718318,"(8.0, 11.5, 10.075)","(16.0, 38.0, 26.666666666666668)","(1.8, 1.89, 1.88)","(51.0, 220.0, 150.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.51)","(21.0, 60.0, 50.57142857142857)","(10.0, 17.0, 13.333333333333334)"
07-01-2023 11:36:29.978188,"(8.0, 11.5, 10.075)","(16.0, 38.0, 26.666666666666668)","(1.8, 1.89, 1.88)","(51.0, 220.0, 150.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.51)","(21.0, 60.0, 50.57142857142857)","(10.0, 17.0, 13.333333333333334)"
07-01-2023 11:36:31.201610,"(8.0, 11.5, 10.075)","(16.0, 38.0, 26.666666666666668)","(1.8, 1.89, 1.88)","(51.0, 220.0, 150.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.51)","(21.0, 60.0, 50.57142857142857)","(10.0, 17.0, 13.333333333333334)"
07-01-2023 11:36:32.392789,"(8.0, 11.5, 10.075)","(16.0, 38.0, 26.666666666666668)","(1.8, 1.89, 1.88)","(51.0, 220.0, 150.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.51)","(21.0, 60.0, 50.57142857142857)","(10.0, 17.0, 13.333333333333334)"
07-01-2023 11:36:33.641677,"(8.0, 11.5, 10.075)","(16.0, 38.0, 26.666666666666668)","(1.8, 1.89, 1.88)","(51.0, 220.0, 150.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.51)","(21.0, 60.0, 50.57142857142857)","(10.0, 17.0, 13.333333333333334)"
07-01-2023 11:36:35.000007,"(8.0, 11.5, 10.075)","(16.0, 38.0, 26.666666666666668)","(1.8, 1.89, 1.88)","(51.0, 220.0, 150.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.51)","(21.0, 60.0, 50.57142857142857)","(10.0, 17.0, 13.333333333333334)"
07-01-2023 11:36:36.298668,"(8.0, 11.5, 10.075)","(16.0, 38.0, 26.666666666666668)","(1.8, 1.89, 1.88)","(51.0, 220.0, 150.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.51)","(21.0, 60.0, 50.57142857142857)","(10.0, 17.0, 13.333333333333334)"
07-01-2023 11:36:37.560006,"(8.0, 11.5, 10.075)","(16.0, 38.0, 26.666666666666668)","(1.8, 1.89, 1.88)","(51.0, 220.0, 150.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.51)","(21.0, 60.0, 50.57142857142857)","(10.0, 17.0, 13.333333333333334)"
07-01-2023 11:36:38.845571,"(8.0, 11.5, 10.075)","(16.0, 38.0, 26.666666666666668)","(1.8, 1.89, 1.88)","(51.0, 220.0, 150.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.51)","(21.0, 60.0, 50.57142857142857)","(10.0, 17.0, 13.333333333333334)"
07-01-2023 11:36:40.079444,"(8.0, 11.5, 10.075)","(16.0, 38.0, 26.666666666666668)","(1.8, 1.89, 1.88)","(51.0, 220.0, 150.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.51)","(21.0, 60.0, 50.57142857142857)","(10.0, 17.0, 13.333333333333334)"
07-01-2023 11:36:41.341285,"(8.0, 11.5, 10.075)","(16.0, 38.0, 26.666666666666668)","(1.8, 1.89, 1.88)","(51.0, 220.0, 150.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.51)","(21.0, 60.0, 50.57142857142857)","(10.0, 17.0, 13.333333333333334)"
07-01-2023 11:36:42.692396,"(8.0, 11.5, 10.075)","(16.0, 38.0, 26.666666666666668)","(1.8, 1.89, 1.88)","(51.0, 220.0, 150.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.51)","(21.0, 60.0, 50.57142857142857)","(10.0, 17.0, 13.333333333333334)"
07-01-2023 11:36:43.924667,"(8.0, 11.5, 10.075)","(16.0, 38.0, 26.666666666666668)","(1.8, 1.89, 1.88)","(51.0, 220.0, 158.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.51)","(21.0, 60.0, 47.0)","(10.0, 17.0, 13.333333333333334)"
07-01-2023 11:36:45.031065,"(8.0, 11.5, 10.075)","(16.0, 38.0, 26.666666666666668)","(1.8, 1.89, 1.88)","(51.0, 210.0, 158.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.51)","(21.0, 55.0, 47.0)","(10.0, 17.0, 13.333333333333334)"
07-01-2023 11:36:46.341456,"(8.0, 11.5, 10.075)","(16.0, 38.0, 29.5)","(1.8, 1.89, 1.88)","(51.0, 210.0, 140.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.554545454545455)","(21.0, 55.0, 43.42857142857143)","(10.0, 17.0, 13.615384615384615)"
07-01-2023 11:36:47.665353,"(8.0, 11.5, 10.233333333333333)","(16.0, 38.0, 29.5)","(1.8, 1.89, 1.88)","(51.0, 200.0, 140.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.554545454545455)","(21.0, 50.0, 43.42857142857143)","(10.0, 17.0, 13.615384615384615)"
07-01-2023 11:36:49.014138,"(8.0, 11.5, 10.233333333333333)","(16.0, 38.0, 29.5)","(1.8, 1.89, 1.88)","(51.0, 200.0, 140.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.554545454545455)","(21.0, 50.0, 43.42857142857143)","(10.0, 17.0, 13.615384615384615)"
07-01-2023 11:36:50.277698,"(8.0, 11.5, 10.233333333333333)","(16.0, 38.0, 29.5)","(1.8, 1.89, 1.88)","(51.0, 200.0, 140.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.554545454545455)","(21.0, 50.0, 43.42857142857143)","(10.0, 17.0, 13.615384615384615)"
07-01-2023 11:36:51.512316,"(8.0, 11.5, 10.233333333333333)","(16.0, 38.0, 29.5)","(1.8, 1.89, 1.88)","(51.0, 200.0, 140.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.554545454545455)","(21.0, 50.0, 43.42857142857143)","(10.0, 17.0, 13.615384615384615)"
07-01-2023 11:36:52.687615,"(8.0, 11.5, 10.233333333333333)","(16.0, 38.0, 29.5)","(1.8, 1.89, 1.88)","(51.0, 200.0, 140.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.554545454545455)","(21.0, 50.0, 43.42857142857143)","(10.0, 17.0, 13.615384615384615)"
07-01-2023 11:36:53.986070,"(8.0, 11.5, 10.233333333333333)","(16.0, 38.0, 29.5)","(1.8, 1.89, 1.88)","(51.0, 200.0, 140.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.554545454545455)","(21.0, 50.0, 43.42857142857143)","(10.0, 17.0, 13.615384615384615)"
07-01-2023 11:36:55.204626,"(8.0, 11.5, 10.233333333333333)","(16.0, 38.0, 29.5)","(1.8, 1.89, 1.88)","(51.0, 200.0, 140.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.554545454545455)","(21.0, 50.0, 43.42857142857143)","(10.0, 17.0, 13.615384615384615)"
07-01-2023 11:36:56.471637,"(8.0, 11.5, 10.233333333333333)","(16.0, 38.0, 29.5)","(1.8, 1.89, 1.88)","(51.0, 200.0, 140.0)","(7.0, 12.0, 11.0)","(4.4, 6.0, 5.554545454545455)","(21.0, 50.0, 43.42857142857143)","(10.0, 17.0, 13.615384615384615)"
