,Antarctic Ocean,Ashim,Shalaga,Beagle,Coastal Town,Belthil,Rich Memories,Trust Rusty,Rock Dee Jay,Navy Black,Pammy Joy,Pistachio,Tonys Kick
06-01-2023 14:55:24.162705,"(18.0, 19.5, 18.15)","(11.0, 16.5, 15.8)","(9.0, 10.5, 10.009615384615385)","(11.0, 12.5, 12.037037037037036)","(7.0, 8.4, 8.325925925925926)","(4.4, 5.4, 5.303448275862069)","(21.0, 42.0, 41.4)","(9.0, 11.5, 10.857894736842105)","(10.0, 12.5, 12.1875)","(17.0, 29.0, 28.755555555555556)","(17.0, 19.5, 19.0)","(6.5, 10.5, 10.375)","(101.0, 230.0, 227.5)"
06-01-2023 14:55:25.582281,"(18.0, 19.5, 18.15)","(11.0, 16.5, 15.8)","(9.0, 10.5, 10.00909090909091)","(11.0, 12.5, 12.037037037037036)","(7.0, 8.4, 8.325925925925926)","(4.4, 5.4, 5.254545454545455)","(21.0, 42.0, 41.4)","(9.0, 11.5, 10.883838383838384)","(10.0, 12.5, 12.285714285714286)","(17.0, 29.0, 32.57142857142857)","(17.0, 19.5, 19.0)","(6.5, 10.5, 10.135802469135802)","(101.0, 230.0, 227.5)"
06-01-2023 14:55:26.943689,"(18.0, 19.5, 18.15)","(11.0, 16.5, 15.8)","(9.0, 10.5, 10.00909090909091)","(11.0, 12.5, 12.272727272727273)","(7.0, 8.4, 8.325925925925926)","(4.4, 5.3, 5.264285714285714)","(21.0, 42.0, 41.4)","(9.0, 11.5, 10.883838383838384)","(10.0, 12.5, 12.285714285714286)","(17.0, 34.0, 33.0)","(17.0, 19.5, 19.0)","(6.5, 10.5, 9.718918918918918)","(101.0, 230.0, 227.5)"
06-01-2023 14:55:28.350542,"(18.0, 19.5, 18.15)","(11.0, 16.5, 15.928571428571429)","(9.0, 10.5, 10.011627906976743)","(11.0, 12.5, 12.653846153846153)","(7.0, 8.4, 8.325925925925926)","(4.4, 5.3, 5.170588235294118)","(21.0, 42.0, 41.4)","(9.0, 11.5, 11.291666666666666)","(10.0, 12.5, 12.285714285714286)","(17.0, 34.0, 33.0)","(17.0, 19.5, 19.0)","(6.5, 10.0, 9.694117647058823)","(101.0, 230.0, 227.5)"
06-01-2023 14:55:29.786475,"(17.0, 19.5, 18.15)","(11.0, 16.5, 15.928571428571429)","(9.0, 10.5, 10.011627906976743)","(11.0, 13.0, 12.653846153846153)","(7.0, 8.4, 8.325925925925926)","(4.4, 5.2, 5.16875)","(21.0, 42.0, 41.4)","(9.0, 11.5, 11.291666666666666)","(10.0, 12.5, 12.173913043478262)","(17.0, 34.0, 33.0)","(17.0, 19.5, 19.0)","(6.5, 10.0, 9.8)","(101.0, 230.0, 223.33333333333334)"
06-01-2023 14:55:31.144874,"(17.0, 18.5, 18.1)","(11.0, 16.5, 15.928571428571429)","(9.0, 10.5, 10.010204081632653)","(11.0, 13.0, 12.366666666666667)","(7.0, 8.4, 8.149999999999999)","(4.4, 5.2, 5.26)","(21.0, 42.0, 41.4)","(9.0, 11.5, 11.291666666666666)","(10.0, 12.5, 12.173913043478262)","(17.0, 34.0, 33.64705882352941)","(17.0, 19.5, 19.0)","(6.5, 10.0, 9.744444444444445)","(101.0, 230.0, 223.33333333333334)"
06-01-2023 14:55:32.569715,"(17.0, 18.0, 17.910714285714285)","(11.0, 16.5, 16.0)","(9.0, 10.5, 10.009615384615385)","(11.0, 13.0, 12.379310344827585)","(7.0, 8.2, 8.166666666666666)","(4.4, 5.3, 5.26)","(21.0, 42.0, 41.4)","(9.0, 11.5, 11.291666666666666)","(10.0, 12.5, 12.173913043478262)","(17.0, 34.0, 33.64705882352941)","(17.0, 19.5, 19.0)","(6.5, 9.8, 9.758333333333335)","(101.0, 230.0, 223.33333333333334)"
06-01-2023 14:55:34.209034,"(17.0, 18.0, 17.88095238095238)","(11.0, 16.5, 16.0)","(9.0, 10.5, 10.009615384615385)","(11.0, 13.0, 12.379310344827585)","(7.0, 8.2, 8.166666666666666)","(4.4, 5.3, 5.26)","(21.0, 42.0, 41.4)","(9.0, 11.5, 11.291666666666666)","(10.0, 12.5, 11.991666666666667)","(17.0, 34.0, 33.64705882352941)","(17.0, 19.5, 19.0)","(6.5, 9.8, 9.758333333333335)","(101.0, 230.0, 223.33333333333334)"
06-01-2023 14:55:35.715054,"(17.0, 18.0, 17.88095238095238)","(11.0, 16.5, 15.862068965517242)","(9.0, 10.5, 10.009615384615385)","(11.0, 13.0, 12.391304347826086)","(7.0, 8.2, 8.136842105263158)","(4.4, 5.3, 5.248571428571428)","(21.0, 42.0, 41.4)","(9.0, 11.5, 11.454545454545455)","(10.0, 12.0, 12.2)","(17.0, 34.0, 33.64705882352941)","(17.0, 19.5, 19.0)","(6.5, 9.8, 9.533333333333333)","(101.0, 230.0, 223.33333333333334)"
06-01-2023 14:55:37.230588,"(17.0, 18.0, 17.88095238095238)","(11.0, 16.0, 15.862068965517242)","(9.0, 10.5, 10.009615384615385)","(11.0, 13.0, 12.45)","(7.0, 8.2, 8.136842105263158)","(4.4, 5.3, 5.248571428571428)","(21.0, 42.0, 41.4)","(9.0, 12.0, 11.666666666666666)","(10.0, 12.5, 12.2)","(17.0, 34.0, 33.64705882352941)","(17.0, 19.5, 19.0)","(6.5, 9.6, 9.533333333333333)","(101.0, 230.0, 223.33333333333334)"
06-01-2023 14:55:39.009591,"(17.0, 18.0, 17.92105263157895)","(11.0, 16.0, 15.862068965517242)","(9.0, 10.5, 10.009615384615385)","(11.0, 13.0, 12.45)","(7.0, 8.2, 8.136842105263158)","(4.4, 5.3, 5.247058823529412)","(21.0, 42.0, 36.5)","(9.0, 12.0, 11.666666666666666)","(10.0, 12.5, 12.166666666666666)","(17.0, 34.0, 33.64705882352941)","(17.0, 19.5, 19.0)","(6.5, 9.6, 9.493333333333332)","(101.0, 230.0, 223.33333333333334)"
06-01-2023 14:55:40.584036,"(17.0, 18.0, 18.3)","(11.0, 16.0, 16.184210526315788)","(9.0, 10.5, 10.009615384615385)","(11.0, 13.0, 12.515151515151516)","(7.0, 8.2, 8.19)","(4.4, 5.3, 5.253846153846154)","(21.0, 38.0, 36.23529411764706)","(9.0, 12.0, 11.8125)","(10.0, 12.5, 12.205882352941176)","(17.0, 34.0, 33.857142857142854)","(17.0, 19.5, 19.233333333333334)","(6.5, 9.6, 9.496774193548386)","(101.0, 230.0, 223.33333333333334)"
06-01-2023 14:55:42.207674,"(17.0, 18.5, 18.25)","(11.0, 16.5, 16.22222222222222)","(9.0, 10.5, 9.916666666666668)","(11.0, 13.0, 12.714285714285714)","(7.0, 8.2, 8.19)","(4.4, 5.3, 5.3815315315315315)","(21.0, 38.0, 36.23529411764706)","(9.0, 12.0, 11.880952380952381)","(10.0, 12.5, 12.287234042553191)","(17.0, 34.0, 33.86666666666667)","(17.0, 19.5, 19.233333333333334)","(6.5, 9.4, 9.307692307692308)","(101.0, 230.0, 223.33333333333334)"
06-01-2023 14:55:43.648310,"(17.0, 18.5, 18.25)","(11.0, 16.5, 16.22222222222222)","(9.0, 10.0, 9.916666666666668)","(11.0, 13.0, 12.714285714285714)","(7.0, 8.2, 8.19)","(4.4, 5.4, 5.383710407239819)","(21.0, 38.0, 36.23529411764706)","(9.0, 12.0, 11.880952380952381)","(10.0, 12.5, 12.330508474576272)","(17.0, 34.0, 33.88)","(17.0, 19.5, 19.214285714285715)","(6.5, 9.4, 9.144)","(101.0, 230.0, 223.33333333333334)"
06-01-2023 14:55:45.065796,"(17.0, 18.5, 18.25)","(11.0, 16.5, 16.184210526315788)","(9.0, 10.0, 9.836363636363638)","(11.0, 13.0, 12.285714285714286)","(7.0, 8.2, 8.19)","(4.6, 5.4, 5.393073593073593)","(21.0, 38.0, 36.0)","(9.0, 12.0, 11.880952380952381)","(10.0, 12.5, 12.25)","(18.0, 34.0, 33.91891891891892)","(17.0, 21.0, 20.2)","(7.5, 9.2, 9.140425531914893)","(101.0, 230.0, 223.33333333333334)"
06-01-2023 14:55:46.545153,"(17.0, 18.5, 18.3)","(11.0, 16.5, 16.184210526315788)","(9.0, 10.0, 9.810526315789474)","(11.0, 13.0, 12.285714285714286)","(7.0, 8.2, 8.19)","(4.6, 5.4, 5.037362637362637)","(21.0, 38.0, 36.0)","(9.0, 12.0, 11.880952380952381)","(10.0, 12.5, 12.25)","(18.0, 34.0, 38.8)","(17.0, 21.0, 20.2)","(7.5, 9.2, 9.288888888888888)","(101.0, 230.0, 223.33333333333334)"
06-01-2023 14:55:48.280434,"(17.0, 19.0, 18.6875)","(11.0, 16.5, 14.86111111111111)","(9.0, 10.0, 9.896296296296297)","(11.0, 13.0, 12.285714285714286)","(7.0, 8.2, 8.19)","(4.6, 5.1, 5.031460674157303)","(21.0, 38.0, 35.6)","(9.0, 12.0, 11.880952380952381)","(10.0, 12.5, 12.25)","(18.0, 40.0, 38.8)","(17.0, 22.0, 21.125)","(7.5, 9.4, 9.30857142857143)","(101.0, 230.0, 223.33333333333334)"
06-01-2023 14:55:49.775507,"(17.0, 19.0, 18.6875)","(11.0, 15.0, 14.352941176470589)","(9.0, 10.0, 9.80909090909091)","(11.0, 13.0, 12.285714285714286)","(7.0, 8.2, 8.186666666666666)","(4.6, 5.1, 5.251351351351351)","(21.0, 38.0, 35.27272727272727)","(9.0, 12.0, 11.807692307692308)","(10.0, 13.0, 12.25)","(18.0, 40.0, 38.0)","(17.0, 22.0, 21.125)","(7.5, 9.4, 9.30857142857143)","(101.0, 230.0, 226.66666666666666)"
06-01-2023 14:55:51.282026,"(17.0, 19.0, 18.6875)","(11.0, 14.5, 14.352941176470589)","(9.0, 10.0, 9.80909090909091)","(11.0, 13.0, 12.285714285714286)","(7.0, 8.2, 8.191304347826087)","(4.6, 5.3, 5.251351351351351)","(21.0, 36.0, 35.68)","(9.0, 12.0, 11.868421052631579)","(10.0, 13.0, 12.272727272727273)","(18.0, 40.0, 38.0)","(17.0, 22.0, 21.125)","(7.5, 9.4, 9.30857142857143)","(101.0, 230.0, 226.66666666666666)"
06-01-2023 14:55:52.784020,"(17.0, 19.0, 18.6875)","(12.0, 14.5, 14.352941176470589)","(9.0, 10.0, 9.80909090909091)","(11.0, 13.0, 12.285714285714286)","(7.0, 8.2, 8.191304347826087)","(4.6, 5.3, 5.248672566371681)","(21.0, 36.0, 35.714285714285715)","(9.0, 12.0, 11.868421052631579)","(10.0, 13.0, 12.272727272727273)","(18.0, 40.0, 38.666666666666664)","(17.0, 22.0, 21.083333333333332)","(7.5, 9.4, 9.32)","(101.0, 230.0, 226.66666666666666)"
06-01-2023 14:55:54.375532,"(17.0, 19.5, 19.362068965517242)","(12.0, 14.5, 13.682926829268293)","(9.0, 10.0, 9.83030303030303)","(11.0, 13.0, 12.285714285714286)","(7.0, 8.2, 8.191304347826087)","(4.6, 5.3, 5.289204545454545)","(21.0, 36.0, 35.714285714285715)","(9.0, 12.0, 11.868421052631579)","(10.0, 13.0, 12.272727272727273)","(18.0, 40.0, 38.666666666666664)","(17.0, 22.0, 21.083333333333332)","(7.5, 9.4, 9.32)","(101.0, 230.0, 226.66666666666666)"
06-01-2023 14:55:55.956273,"(17.0, 19.5, 19.362068965517242)","(12.0, 14.0, 14.071428571428571)","(9.0, 10.0, 9.885)","(11.0, 13.0, 12.285714285714286)","(7.0, 8.2, 8.185714285714285)","(4.6, 5.3, 5.289204545454545)","(21.0, 36.0, 35.714285714285715)","(9.0, 12.0, 11.868421052631579)","(10.0, 13.0, 12.272727272727273)","(18.0, 40.0, 38.666666666666664)","(17.0, 22.0, 21.083333333333332)","(7.5, 9.4, 9.285714285714286)","(101.0, 230.0, 226.66666666666666)"
06-01-2023 14:55:57.681574,"(17.0, 19.5, 19.28125)","(12.0, 14.5, 14.071428571428571)","(9.0, 10.0, 9.885)","(11.0, 12.5, 12.285714285714286)","(7.0, 8.2, 8.185714285714285)","(4.6, 5.3, 5.365263157894737)","(21.0, 36.0, 35.714285714285715)","(9.0, 12.0, 11.868421052631579)","(10.0, 13.0, 12.272727272727273)","(18.0, 40.0, 38.666666666666664)","(17.0, 22.0, 20.583333333333332)","(7.5, 9.4, 9.033333333333333)","(101.0, 230.0, 226.66666666666666)"
06-01-2023 14:55:59.254891,"(17.0, 19.5, 19.28125)","(12.0, 14.5, 14.128571428571428)","(9.0, 10.5, 10.110169491525424)","(11.0, 13.0, 12.277777777777779)","(7.0, 8.2, 8.18)","(4.6, 5.4, 5.369302325581396)","(21.0, 36.0, 35.15151515151515)","(9.0, 12.0, 11.868421052631579)","(10.0, 13.0, 12.272727272727273)","(18.0, 40.0, 39.6)","(17.0, 21.0, 21.142857142857142)","(7.5, 9.2, 9.158333333333333)","(101.0, 230.0, 226.66666666666666)"
06-01-2023 14:56:00.912653,"(16.0, 19.5, 19.08823529411765)","(12.0, 14.5, 14.266666666666666)","(9.0, 10.5, 10.049019607843137)","(11.0, 12.5, 12.277777777777779)","(7.0, 8.2, 7.876190476190476)","(4.6, 5.4, 5.2943005181347145)","(26.0, 36.0, 35.15151515151515)","(9.0, 12.0, 11.868421052631579)","(10.0, 13.0, 12.344262295081966)","(19.0, 40.0, 39.6)","(17.0, 22.0, 21.142857142857142)","(7.5, 9.2, 9.227027027027027)","(101.0, 230.0, 226.66666666666666)"
06-01-2023 14:56:02.413470,"(16.0, 19.5, 19.08823529411765)","(12.0, 14.5, 14.266666666666666)","(9.0, 10.5, 10.049019607843137)","(11.0, 12.5, 12.277777777777779)","(7.0, 8.0, 7.655172413793103)","(4.6, 5.3, 5.361904761904762)","(26.0, 36.0, 35.15151515151515)","(9.0, 12.0, 11.88888888888889)","(10.0, 13.0, 12.381578947368421)","(19.0, 40.0, 39.714285714285715)","(17.0, 22.0, 21.625)","(7.5, 9.4, 9.227027027027027)","(101.0, 230.0, 226.66666666666666)"
06-01-2023 14:56:03.961489,"(16.0, 19.5, 19.166666666666668)","(12.0, 14.5, 14.333333333333334)","(9.0, 10.5, 10.042372881355933)","(11.0, 12.5, 12.130434782608695)","(7.0, 7.8, 7.65)","(4.6, 5.4, 5.258139534883721)","(26.0, 36.0, 34.72727272727273)","(9.0, 12.0, 11.9375)","(10.0, 13.0, 12.24)","(19.0, 40.0, 39.714285714285715)","(17.0, 22.0, 21.58823529411765)","(7.5, 9.4, 9.48421052631579)","(101.0, 230.0, 226.66666666666666)"
06-01-2023 14:56:05.409444,"(16.0, 19.5, 19.25)","(12.0, 13.5, 13.308383233532934)","(9.0, 10.5, 10.11875)","(11.0, 12.5, 11.9375)","(7.0, 7.8, 7.585074626865671)","(4.6, 5.3, 5.364893617021277)","(26.0, 36.0, 39.5)","(9.0, 12.0, 12.205357142857142)","(10.0, 13.0, 12.380434782608695)","(19.0, 40.0, 39.6)","(17.0, 23.0, 22.36842105263158)","(7.5, 9.6, 9.52)","(101.0, 230.0, 366.66666666666663)"
06-01-2023 14:56:07.060109,"(16.0, 19.5, 18.516129032258064)","(12.0, 13.5, 13.294285714285714)","(9.0, 10.5, 10.11875)","(11.0, 12.0, 11.941176470588236)","(7.0, 7.6, 7.678481012658228)","(4.6, 5.4, 5.3608040201005025)","(26.0, 40.0, 39.69230769230769)","(9.0, 12.5, 11.64344262295082)","(10.0, 13.0, 12.321428571428571)","(19.0, 40.0, 39.714285714285715)","(17.0, 23.0, 20.545454545454547)","(7.5, 9.8, 9.572093023255814)","(101.0, 350.0, 336.6666666666667)"
06-01-2023 14:56:08.604551,"(16.0, 19.0, 18.516129032258064)","(12.0, 13.5, 13.290697674418604)","(9.0, 10.5, 10.153225806451612)","(11.0, 12.0, 12.14179104477612)","(7.0, 7.8, 7.678481012658228)","(4.6, 5.4, 5.362436548223351)","(26.0, 42.0, 41.333333333333336)","(9.0, 12.0, 11.64344262295082)","(10.0, 13.0, 12.43)","(19.0, 40.0, 39.2)","(17.0, 22.0, 21.157894736842106)","(7.5, 9.8, 9.572093023255814)","(101.0, 350.0, 310.0)"
06-01-2023 14:56:10.149084,"(16.0, 19.0, 18.724770642201836)","(12.0, 13.5, 13.564285714285715)","(9.0, 10.5, 10.147540983606557)","(11.0, 12.5, 11.8)","(7.0, 7.8, 7.678481012658228)","(4.6, 5.4, 5.362436548223351)","(26.0, 42.0, 41.333333333333336)","(9.0, 12.0, 11.64344262295082)","(10.0, 13.0, 12.43)","(19.0, 40.0, 39.0)","(17.0, 22.0, 21.03030303030303)","(7.5, 9.8, 9.745098039215687)","(101.0, 320.0, 266.6666666666667)"
06-01-2023 14:56:11.677770,"(16.0, 19.0, 18.74137931034483)","(12.0, 14.0, 14.0875)","(9.0, 10.5, 10.134328358208956)","(11.0, 12.0, 11.55072463768116)","(7.0, 7.8, 7.656140350877193)","(4.6, 5.4, 5.365898617511521)","(26.0, 42.0, 39.42857142857143)","(9.0, 12.0, 11.64344262295082)","(10.0, 13.0, 12.43)","(19.0, 40.0, 39.9)","(17.0, 22.0, 20.70731707317073)","(7.5, 9.8, 9.740425531914894)","(101.0, 320.0, 266.6666666666667)"
06-01-2023 14:56:13.111825,"(16.0, 19.0, 18.74137931034483)","(12.0, 14.5, 14.106060606060606)","(9.0, 10.5, 10.084745762711865)","(11.0, 12.0, 11.515625)","(7.0, 7.8, 7.694193548387097)","(4.6, 5.4, 5.386666666666667)","(26.0, 42.0, 39.75)","(9.0, 12.0, 11.64344262295082)","(10.0, 13.0, 12.43)","(19.0, 40.0, 39.9)","(17.0, 21.0, 20.636363636363637)","(7.5, 9.8, 9.756250000000001)","(101.0, 320.0, 280.0)"
06-01-2023 14:56:14.663487,"(16.0, 19.0, 18.72972972972973)","(12.0, 14.5, 14.205882352941176)","(9.0, 10.5, 10.019607843137255)","(11.0, 12.0, 11.295454545454545)","(7.0, 7.8, 7.694193548387097)","(4.6, 5.4, 5.390277777777778)","(26.0, 42.0, 39.75)","(9.0, 12.0, 11.64344262295082)","(10.0, 13.0, 12.41747572815534)","(20.0, 40.0, 39.9)","(17.0, 21.0, 20.636363636363637)","(7.0, 9.8, 9.745098039215687)","(101.0, 320.0, 280.0)"
06-01-2023 14:56:16.138341,"(16.0, 19.0, 18.72972972972973)","(12.0, 14.5, 14.205882352941176)","(9.0, 10.5, 10.019607843137255)","(11.0, 12.0, 11.424242424242424)","(7.0, 7.8, 7.6975)","(4.6, 5.4, 5.389041095890411)","(26.0, 42.0, 39.75)","(9.0, 12.0, 11.64344262295082)","(10.0, 13.0, 12.469026548672566)","(20.0, 40.0, 39.89473684210526)","(17.0, 21.0, 20.636363636363637)","(7.0, 9.8, 9.752542372881356)","(101.0, 320.0, 280.0)"
06-01-2023 14:56:17.653382,"(16.0, 19.0, 18.72972972972973)","(12.0, 14.5, 14.1)","(9.0, 10.5, 10.019607843137255)","(11.0, 11.5, 11.391304347826086)","(7.0, 7.8, 7.690666666666667)","(4.6, 5.4, 5.389041095890411)","(26.0, 42.0, 40.285714285714285)","(9.0, 12.0, 11.64344262295082)","(10.0, 13.0, 12.469026548672566)","(20.0, 40.0, 39.89473684210526)","(17.0, 21.0, 20.636363636363637)","(7.0, 9.8, 9.752542372881356)","(101.0, 320.0, 280.0)"
06-01-2023 14:56:19.328990,"(16.0, 19.0, 18.72972972972973)","(12.0, 14.5, 14.1)","(9.0, 10.5, 10.019607843137255)","(11.0, 11.5, 11.659090909090908)","(7.0, 7.8, 7.690666666666667)","(4.6, 5.4, 5.389041095890411)","(26.0, 42.0, 40.285714285714285)","(9.0, 12.0, 11.64344262295082)","(10.0, 13.0, 12.469026548672566)","(20.0, 40.0, 39.714285714285715)","(17.0, 21.0, 20.636363636363637)","(7.0, 9.8, 9.752542372881356)","(101.0, 320.0, 280.0)"
06-01-2023 14:56:20.963742,"(16.0, 19.0, 18.776119402985074)","(12.0, 14.5, 14.333333333333334)","(9.0, 10.5, 10.019607843137255)","(11.0, 12.0, 11.414285714285715)","(7.0, 7.8, 7.690666666666667)","(4.6, 5.4, 5.389041095890411)","(26.0, 42.0, 40.285714285714285)","(9.0, 12.0, 11.64344262295082)","(10.0, 13.0, 12.469026548672566)","(20.0, 40.0, 39.714285714285715)","(17.0, 21.0, 20.636363636363637)","(7.0, 9.8, 9.753333333333334)","(101.0, 320.0, 280.0)"
06-01-2023 14:56:22.528204,"(16.0, 19.0, 18.7027027027027)","(12.0, 14.5, 14.173076923076923)","(9.0, 10.5, 10.009615384615385)","(11.0, 11.5, 11.657142857142857)","(7.0, 7.8, 7.676)","(4.6, 5.4, 5.373333333333334)","(26.0, 42.0, 40.285714285714285)","(9.0, 12.0, 11.628205128205128)","(10.0, 13.0, 12.469026548672566)","(20.0, 40.0, 34.86363636363637)","(17.0, 21.0, 20.636363636363637)","(7.0, 9.8, 9.748)","(101.0, 320.0, 280.0)"
06-01-2023 14:56:24.032658,"(16.0, 19.0, 18.68794326241135)","(12.0, 14.5, 14.225806451612904)","(9.0, 10.5, 10.009615384615385)","(11.0, 12.0, 11.657142857142857)","(7.0, 8.0, 7.563934426229508)","(4.6, 5.4, 5.582558139534884)","(26.0, 42.0, 41.55555555555556)","(9.0, 12.0, 11.628205128205128)","(10.0, 13.0, 12.469026548672566)","(20.0, 36.0, 34.57142857142857)","(17.0, 21.0, 20.636363636363637)","(7.0, 10.0, 9.717241379310344)","(101.0, 320.0, 280.0)"
06-01-2023 14:56:25.516906,"(16.0, 19.0, 18.68794326241135)","(12.0, 14.5, 14.195652173913043)","(9.0, 10.5, 10.008928571428571)","(11.0, 12.0, 11.392857142857142)","(7.0, 7.6, 7.375)","(4.6, 5.6, 5.647560975609756)","(26.0, 42.0, 41.55555555555556)","(9.0, 12.0, 11.61504424778761)","(10.0, 13.0, 12.469026548672566)","(20.0, 36.0, 35.01960784313725)","(17.0, 21.0, 20.636363636363637)","(7.0, 9.8, 9.755555555555556)","(101.0, 320.0, 280.0)"
06-01-2023 14:56:27.011520,"(16.0, 19.0, 18.68794326241135)","(12.0, 14.5, 13.638686131386862)","(9.0, 10.5, 10.008928571428571)","(11.0, 11.5, 11.297297297297296)","(7.0, 7.4, 7.385714285714286)","(4.6, 5.7, 5.675949367088608)","(26.0, 42.0, 41.55555555555556)","(9.0, 12.0, 11.61504424778761)","(10.0, 13.0, 12.37719298245614)","(20.0, 36.0, 35.01960784313725)","(17.0, 21.0, 20.53846153846154)","(7.0, 9.8, 9.76470588235294)","(101.0, 320.0, 280.0)"
06-01-2023 14:56:28.544064,"(16.0, 19.0, 18.68794326241135)","(12.0, 14.0, 13.638686131386862)","(9.0, 10.5, 10.008928571428571)","(11.0, 11.5, 11.037313432835822)","(7.0, 7.4, 7.383783783783784)","(4.6, 5.7, 5.697727272727273)","(26.0, 42.0, 39.23076923076923)","(9.0, 12.0, 11.841666666666667)","(10.0, 13.0, 12.342592592592592)","(20.0, 36.0, 35.01960784313725)","(17.0, 21.0, 20.476190476190474)","(7.0, 10.0, 9.76470588235294)","(101.0, 320.0, 280.0)"
06-01-2023 14:56:30.225029,"(16.0, 19.0, 18.843478260869567)","(12.0, 14.0, 13.596774193548388)","(9.0, 10.5, 10.008928571428571)","(11.0, 11.5, 10.897058823529411)","(7.0, 7.4, 7.383783783783784)","(4.6, 5.7, 5.716326530612245)","(26.0, 40.0, 39.23076923076923)","(9.0, 12.0, 11.841666666666667)","(10.0, 13.0, 12.342592592592592)","(20.0, 36.0, 35.01960784313725)","(17.0, 21.0, 20.476190476190474)","(7.0, 10.5, 10.09451219512195)","(101.0, 320.0, 280.0)"
06-01-2023 14:56:31.838649,"(16.0, 19.0, 18.82857142857143)","(12.0, 14.0, 13.58695652173913)","(9.0, 10.5, 10.008928571428571)","(11.0, 11.0, 10.897058823529411)","(7.0, 7.4, 7.290909090909091)","(4.6, 5.8, 5.761256544502618)","(26.0, 40.0, 39.23076923076923)","(9.0, 12.0, 11.758620689655173)","(10.0, 13.0, 12.342592592592592)","(20.0, 36.0, 35.01960784313725)","(17.0, 21.0, 20.476190476190474)","(7.0, 10.5, 10.124)","(101.0, 320.0, 280.0)"
06-01-2023 14:56:33.323595,"(16.0, 19.0, 18.82857142857143)","(12.0, 14.0, 13.58695652173913)","(9.0, 10.5, 10.008928571428571)","(11.0, 11.0, 10.785714285714286)","(7.0, 7.4, 7.184883720930233)","(4.6, 5.8, 5.76084656084656)","(26.0, 40.0, 39.23076923076923)","(9.0, 12.0, 11.61111111111111)","(10.0, 13.0, 12.342592592592592)","(20.0, 36.0, 34.85245901639344)","(17.0, 21.0, 20.476190476190474)","(7.0, 10.5, 10.134782608695652)","(101.0, 320.0, 280.0)"
06-01-2023 14:56:34.936932,"(16.0, 19.0, 18.82857142857143)","(12.0, 14.0, 13.58695652173913)","(9.0, 10.5, 10.0)","(11.0, 11.0, 10.785714285714286)","(7.0, 7.2, 7.1645569620253164)","(4.6, 5.8, 5.876829268292683)","(26.0, 40.0, 39.23076923076923)","(9.0, 12.0, 11.73076923076923)","(10.0, 13.0, 12.393162393162394)","(20.0, 36.0, 34.85245901639344)","(17.0, 21.0, 20.821428571428573)","(7.0, 10.5, 10.587837837837839)","(101.0, 320.0, 280.0)"
06-01-2023 14:56:36.585959,"(16.0, 19.0, 18.8)","(12.0, 14.0, 13.576470588235294)","(9.0, 10.0, 9.852830188679246)","(11.0, 11.0, 10.785714285714286)","(7.0, 7.2, 7.065573770491803)","(4.6, 5.9, 5.883333333333333)","(26.0, 40.0, 39.23076923076923)","(9.0, 12.0, 11.746376811594203)","(10.0, 13.0, 12.310679611650485)","(20.0, 36.0, 34.108108108108105)","(17.0, 21.0, 20.821428571428573)","(7.0, 11.0, 10.717592592592593)","(101.0, 320.0, 266.6666666666667)"
06-01-2023 14:56:38.649847,"(16.0, 19.0, 18.8)","(12.0, 14.0, 13.544303797468354)","(9.0, 10.0, 9.759420289855074)","(11.0, 11.0, 10.785714285714286)","(7.0, 7.2, 7.017857142857143)","(4.6, 6.0, 5.899074074074075)","(26.0, 40.0, 39.23076923076923)","(9.0, 12.0, 11.7265625)","(10.0, 13.0, 12.310679611650485)","(20.0, 36.0, 34.666666666666664)","(17.0, 21.0, 20.821428571428573)","(7.0, 11.0, 10.717592592592593)","(101.0, 320.0, 266.6666666666667)"
06-01-2023 14:56:40.536679,"(16.0, 19.0, 18.8)","(12.0, 14.0, 13.636363636363637)","(9.0, 9.8, 9.3375)","(11.0, 11.0, 10.595238095238095)","(7.0, 7.2, 6.96)","(4.6, 5.9, 6.164071856287426)","(26.0, 40.0, 41.333333333333336)","(9.0, 12.0, 11.583333333333334)","(10.0, 13.0, 11.176470588235293)","(20.0, 36.0, 35.333333333333336)","(17.0, 22.0, 21.43820224719101)","(7.0, 11.5, 11.456043956043956)","(101.0, 320.0, 266.6666666666667)"
06-01-2023 14:56:42.324301,"(16.0, 19.0, 18.8)","(12.0, 14.0, 13.636363636363637)","(9.0, 9.4, 9.336842105263157)","(11.0, 11.0, 10.595238095238095)","(7.0, 7.0, 6.953459119496856)","(4.6, 6.2, 6.16)","(26.0, 42.0, 41.333333333333336)","(9.0, 12.0, 11.583333333333334)","(10.0, 11.5, 10.89240506329114)","(20.0, 38.0, 35.142857142857146)","(17.0, 22.0, 21.364485981308412)","(7.0, 12.0, 11.616438356164384)","(101.0, 320.0, 266.6666666666667)"
06-01-2023 14:56:43.914460,"(16.0, 19.0, 18.8)","(12.0, 14.0, 13.636363636363637)","(9.0, 9.4, 9.346067415730337)","(11.0, 11.0, 10.595238095238095)","(7.0, 7.0, 6.935087719298245)","(4.6, 6.2, 6.16)","(26.0, 42.0, 41.80952380952381)","(9.0, 12.0, 11.583333333333334)","(10.0, 11.0, 10.9)","(20.0, 38.0, 35.142857142857146)","(17.0, 22.0, 21.474747474747474)","(7.0, 12.0, 11.67741935483871)","(101.0, 320.0, 266.6666666666667)"
