,Big Time Brielle,Check Me Out,Big Time May,Big Time Punga,Big Time Brynley,Big Time Dora
04-01-2023 09:59:09.762435,"(10.0, 16.0, 15.294117647058822)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 7.927272727272728)","(1.8, 2.02, 2.0189333333333335)","(6.5, 7.8, 7.442857142857143)"
04-01-2023 09:59:10.602887,"(10.0, 16.0, 15.294117647058822)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 7.927272727272728)","(1.8, 2.02, 2.0189333333333335)","(6.5, 7.8, 7.442857142857143)"
04-01-2023 09:59:11.440522,"(10.0, 16.0, 15.294117647058822)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 7.927272727272728)","(1.8, 2.02, 2.0189333333333335)","(6.5, 7.8, 7.442857142857143)"
04-01-2023 09:59:12.274034,"(10.0, 16.0, 15.294117647058822)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 7.927272727272728)","(1.8, 2.02, 2.0189333333333335)","(6.5, 7.8, 7.442857142857143)"
04-01-2023 09:59:13.098482,"(10.0, 16.0, 15.294117647058822)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 7.927272727272728)","(1.8, 2.02, 2.0189333333333335)","(6.5, 7.8, 7.442857142857143)"
04-01-2023 09:59:13.934572,"(10.0, 16.0, 15.294117647058822)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 7.927272727272728)","(1.8, 2.02, 2.0188571428571427)","(6.5, 7.8, 7.442857142857143)"
04-01-2023 09:59:14.764187,"(10.0, 16.0, 15.294117647058822)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 7.927272727272728)","(1.8, 2.02, 2.0188571428571427)","(6.5, 7.8, 7.442857142857143)"
04-01-2023 09:59:15.596157,"(10.0, 16.0, 15.294117647058822)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 7.927272727272728)","(1.8, 2.1, 2.0813333333333333)","(6.5, 7.8, 7.442857142857143)"
04-01-2023 09:59:16.404473,"(10.0, 16.0, 15.294117647058822)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 7.927272727272728)","(1.8, 2.1, 2.0813333333333333)","(6.5, 7.8, 7.442857142857143)"
04-01-2023 09:59:17.225910,"(10.0, 16.0, 15.294117647058822)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 8.0)","(1.8, 2.1, 2.0813333333333333)","(6.5, 7.8, 7.442857142857143)"
04-01-2023 09:59:18.042447,"(10.0, 16.0, 15.294117647058822)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 8.0)","(1.8, 2.1, 2.070212765957447)","(6.5, 7.8, 7.442857142857143)"
04-01-2023 09:59:18.885821,"(10.0, 16.0, 15.294117647058822)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 8.0)","(1.8, 2.1, 2.070212765957447)","(6.5, 7.8, 7.442857142857143)"
04-01-2023 09:59:19.723216,"(10.0, 16.0, 15.294117647058822)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 8.0)","(1.8, 2.1, 2.070212765957447)","(6.5, 7.8, 7.442857142857143)"
04-01-2023 09:59:20.564148,"(10.0, 16.0, 15.294117647058822)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 8.0)","(1.8, 2.1, 2.070212765957447)","(6.5, 7.8, 7.442857142857143)"
04-01-2023 09:59:21.438002,"(10.0, 16.0, 15.294117647058822)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 8.0)","(1.8, 2.1, 2.070212765957447)","(6.5, 7.8, 7.442857142857143)"
04-01-2023 09:59:22.278840,"(10.0, 16.0, 15.294117647058822)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 8.0)","(1.8, 2.1, 2.0681818181818183)","(6.5, 7.8, 7.442857142857143)"
04-01-2023 09:59:23.128914,"(10.0, 16.0, 15.294117647058822)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 8.0)","(1.8, 2.1, 2.0681818181818183)","(6.5, 7.8, 7.442857142857143)"
04-01-2023 09:59:23.959548,"(10.0, 16.0, 15.294117647058822)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 8.0)","(1.8, 2.1, 2.0681818181818183)","(6.5, 7.8, 7.442857142857143)"
04-01-2023 09:59:24.807172,"(10.0, 16.0, 15.294117647058822)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 8.0)","(1.8, 2.1, 2.0681818181818183)","(6.5, 7.8, 7.442857142857143)"
04-01-2023 09:59:25.645443,"(10.0, 16.0, 15.294117647058822)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 8.0)","(1.8, 2.1, 2.0681818181818183)","(6.5, 7.8, 7.442857142857143)"
04-01-2023 09:59:26.466306,"(10.0, 16.0, 15.294117647058822)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 8.0)","(1.8, 2.1, 2.0681818181818183)","(6.5, 7.8, 7.442857142857143)"
04-01-2023 09:59:27.304905,"(10.0, 16.0, 15.294117647058822)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 8.0)","(1.8, 2.1, 2.0681818181818183)","(6.5, 7.8, 7.442857142857143)"
04-01-2023 09:59:28.135568,"(10.0, 16.0, 15.294117647058822)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 8.0)","(1.8, 2.1, 2.0681818181818183)","(6.5, 7.8, 7.442857142857143)"
04-01-2023 09:59:28.959770,"(10.0, 16.0, 15.294117647058822)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 8.0)","(1.8, 2.08, 2.0727272727272728)","(6.5, 7.8, 7.442857142857143)"
04-01-2023 09:59:29.786226,"(10.0, 16.0, 15.294117647058822)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 8.0)","(1.8, 2.08, 2.0685714285714285)","(6.5, 7.8, 7.442857142857143)"
04-01-2023 09:59:30.603435,"(10.0, 16.0, 15.294117647058822)","(9.0, 17.5, 16.5)","(13.0, 48.0, 40.69230769230769)","(3.7, 9.6, 8.0)","(1.8, 2.08, 2.0685714285714285)","(6.5, 7.8, 7.442857142857143)"
04-01-2023 09:59:31.433466,"(10.0, 16.0, 15.294117647058822)","(9.0, 17.5, 16.5)","(13.0, 48.0, 40.69230769230769)","(3.7, 9.6, 8.0)","(1.8, 2.08, 2.0685714285714285)","(6.5, 7.8, 7.442857142857143)"
04-01-2023 09:59:32.264900,"(10.0, 16.0, 14.90909090909091)","(9.0, 18.0, 16.923076923076923)","(13.0, 36.0, 33.0)","(3.7, 9.6, 8.0)","(1.8, 2.08, 2.0685714285714285)","(6.5, 7.8, 7.442857142857143)"
04-01-2023 09:59:33.100856,"(10.0, 15.5, 14.0)","(9.0, 18.0, 16.923076923076923)","(13.0, 36.0, 26.0)","(3.7, 9.6, 8.0)","(1.8, 2.08, 2.0685714285714285)","(6.5, 7.8, 7.442857142857143)"
04-01-2023 09:59:33.939272,"(10.0, 15.5, 14.0)","(9.0, 18.0, 16.923076923076923)","(13.0, 36.0, 26.0)","(3.7, 9.6, 8.0)","(1.8, 2.08, 2.0685714285714285)","(6.5, 7.8, 7.442857142857143)"
04-01-2023 09:59:34.785349,"(10.0, 15.5, 14.0)","(9.0, 18.0, 16.923076923076923)","(13.0, 36.0, 26.0)","(3.7, 9.6, 8.0)","(1.8, 2.08, 2.0685714285714285)","(6.5, 7.8, 7.442857142857143)"
04-01-2023 09:59:35.642303,"(10.0, 15.5, 14.0)","(9.0, 18.0, 16.923076923076923)","(13.0, 36.0, 26.0)","(3.7, 9.6, 8.0)","(1.8, 2.08, 2.0685714285714285)","(6.5, 7.8, 7.442857142857143)"
04-01-2023 09:59:36.468717,"(10.0, 15.5, 14.0)","(9.0, 18.0, 16.923076923076923)","(13.0, 36.0, 26.0)","(3.7, 9.6, 8.0)","(1.8, 2.08, 2.0685714285714285)","(6.5, 7.8, 7.442857142857143)"
04-01-2023 09:59:37.317506,"(10.0, 15.5, 14.0)","(9.0, 18.0, 16.923076923076923)","(13.0, 36.0, 26.0)","(3.7, 9.6, 8.0)","(1.8, 2.08, 2.0685714285714285)","(6.5, 7.8, 7.442857142857143)"
04-01-2023 09:59:38.176580,"(10.0, 15.5, 14.0)","(9.0, 18.0, 16.923076923076923)","(13.0, 36.0, 26.0)","(3.8, 9.6, 8.0)","(1.8, 2.0, 1.9344827586206896)","(6.5, 7.8, 7.5058823529411764)"
04-01-2023 09:59:39.002017,"(10.0, 15.5, 14.0)","(9.0, 18.0, 16.923076923076923)","(13.0, 38.0, 31.25)","(3.8, 9.6, 8.0)","(1.8, 2.0, 1.9344827586206896)","(6.5, 7.8, 7.5058823529411764)"
04-01-2023 09:59:39.829381,"(10.0, 15.5, 14.0)","(9.0, 18.0, 16.923076923076923)","(13.0, 38.0, 31.25)","(3.8, 9.6, 8.0)","(1.8, 2.0, 1.9344827586206896)","(6.5, 7.8, 7.5058823529411764)"
04-01-2023 09:59:40.645881,"(10.0, 22.0, 20.88888888888889)","(9.0, 18.0, 16.923076923076923)","(13.0, 44.0, 33.0)","(3.8, 9.6, 8.0)","(1.8, 2.0, 1.9344827586206896)","(6.5, 7.8, 7.5058823529411764)"
04-01-2023 09:59:41.471510,"(10.0, 22.0, 20.88888888888889)","(9.0, 18.0, 16.923076923076923)","(13.0, 44.0, 33.0)","(3.8, 9.6, 8.0)","(1.8, 2.0, 1.9344827586206896)","(6.5, 7.8, 7.5058823529411764)"
04-01-2023 09:59:42.291400,"(10.0, 22.0, 20.88888888888889)","(9.0, 18.0, 16.923076923076923)","(13.0, 44.0, 33.0)","(3.8, 9.6, 6.16)","(1.8, 2.0, 1.9344827586206896)","(6.5, 7.8, 7.5058823529411764)"
04-01-2023 09:59:43.116418,"(10.0, 22.0, 20.88888888888889)","(9.0, 18.0, 16.923076923076923)","(13.0, 44.0, 33.0)","(3.8, 9.6, 6.16)","(1.8, 2.0, 1.9344827586206896)","(6.5, 7.8, 7.5058823529411764)"
04-01-2023 09:59:43.967777,"(10.0, 22.0, 20.88888888888889)","(9.0, 18.0, 16.923076923076923)","(13.0, 44.0, 33.0)","(3.8, 9.6, 6.16)","(1.8, 2.0, 1.9208333333333332)","(6.5, 7.8, 7.5058823529411764)"
04-01-2023 09:59:44.794349,"(10.0, 22.0, 20.88888888888889)","(9.0, 18.0, 16.923076923076923)","(13.0, 44.0, 33.0)","(3.8, 9.6, 6.472727272727273)","(1.8, 2.0, 1.9208333333333332)","(6.5, 7.8, 7.5058823529411764)"
04-01-2023 09:59:45.635694,"(10.0, 22.0, 20.88888888888889)","(9.0, 18.0, 16.923076923076923)","(13.0, 44.0, 33.0)","(3.8, 9.6, 6.472727272727273)","(1.8, 2.0, 1.9208333333333332)","(6.5, 7.8, 7.5058823529411764)"
04-01-2023 09:59:46.462882,"(10.0, 22.0, 20.88888888888889)","(9.0, 18.0, 16.923076923076923)","(13.0, 44.0, 33.0)","(3.8, 9.6, 6.472727272727273)","(1.8, 2.0, 1.9208333333333332)","(6.5, 7.8, 7.5058823529411764)"
04-01-2023 09:59:47.285149,"(10.0, 22.0, 20.88888888888889)","(9.0, 18.0, 16.923076923076923)","(13.0, 44.0, 33.0)","(3.8, 9.6, 6.472727272727273)","(1.8, 2.0, 1.9208333333333332)","(6.5, 7.8, 7.5058823529411764)"
04-01-2023 09:59:48.134059,"(10.0, 22.0, 20.88888888888889)","(9.0, 18.0, 16.923076923076923)","(13.0, 44.0, 33.0)","(3.8, 9.6, 6.472727272727273)","(1.8, 2.0, 1.9208333333333332)","(6.5, 7.8, 7.5058823529411764)"
04-01-2023 09:59:48.965165,"(10.0, 22.0, 20.88888888888889)","(9.0, 18.0, 16.923076923076923)","(13.0, 44.0, 27.5)","(3.8, 9.6, 6.472727272727273)","(1.8, 2.0, 1.9208333333333332)","(6.5, 7.8, 7.5058823529411764)"
04-01-2023 09:59:49.805725,"(10.0, 22.0, 20.88888888888889)","(9.0, 18.0, 16.923076923076923)","(13.0, 44.0, 27.5)","(3.8, 9.6, 7.142857142857142)","(1.8, 2.0, 1.9208333333333332)","(6.5, 7.8, 7.5058823529411764)"
04-01-2023 09:59:50.656581,"(10.0, 22.0, 20.88888888888889)","(9.0, 18.0, 16.923076923076923)","(13.0, 44.0, 27.5)","(3.8, 9.6, 7.142857142857142)","(1.8, 2.0, 1.9208333333333332)","(6.5, 7.8, 7.5058823529411764)"
04-01-2023 09:59:51.494754,"(10.0, 22.0, 20.88888888888889)","(9.0, 18.0, 16.923076923076923)","(13.0, 44.0, 27.5)","(3.8, 9.6, 7.142857142857142)","(1.8, 2.0, 1.9208333333333332)","(6.5, 7.8, 7.591304347826087)"
04-01-2023 09:59:52.335728,"(10.0, 22.0, 20.88888888888889)","(9.0, 18.0, 16.923076923076923)","(13.0, 44.0, 37.400000000000006)","(3.8, 9.6, 7.142857142857142)","(1.8, 2.0, 1.9208333333333332)","(6.5, 7.8, 7.529411764705882)"
04-01-2023 09:59:53.161031,"(10.0, 22.0, 20.88888888888889)","(9.0, 18.0, 16.923076923076923)","(13.0, 44.0, 37.400000000000006)","(3.8, 9.6, 7.142857142857142)","(1.8, 2.08, 1.9310344827586206)","(6.5, 7.8, 7.529411764705882)"
04-01-2023 09:59:53.983464,"(10.0, 22.0, 20.88888888888889)","(9.0, 18.0, 16.923076923076923)","(13.0, 44.0, 37.400000000000006)","(3.8, 9.6, 7.142857142857142)","(1.8, 2.08, 1.9310344827586206)","(6.5, 7.8, 7.529411764705882)"
04-01-2023 09:59:54.805658,"(10.0, 22.0, 20.88888888888889)","(9.0, 18.0, 16.923076923076923)","(13.0, 44.0, 37.400000000000006)","(3.8, 9.6, 7.142857142857142)","(1.8, 2.08, 1.9310344827586206)","(6.5, 7.8, 7.529411764705882)"
04-01-2023 09:59:55.615062,"(10.0, 22.0, 20.88888888888889)","(9.0, 18.0, 16.923076923076923)","(13.0, 44.0, 37.400000000000006)","(3.8, 9.6, 7.142857142857142)","(1.8, 1.9, 1.787872340425532)","(6.5, 7.8, 7.529411764705882)"
04-01-2023 09:59:56.445909,"(10.0, 22.0, 20.88888888888889)","(9.0, 18.0, 16.923076923076923)","(13.0, 46.0, 41.0)","(3.8, 9.6, 7.142857142857142)","(1.8, 1.9, 1.7637362637362637)","(6.5, 7.8, 7.529411764705882)"
04-01-2023 09:59:57.261857,"(10.0, 22.0, 20.88888888888889)","(9.0, 18.0, 16.923076923076923)","(13.0, 46.0, 41.0)","(3.8, 9.6, 7.142857142857142)","(1.8, 1.9, 1.7637362637362637)","(6.5, 7.8, 7.529411764705882)"
04-01-2023 09:59:58.095430,"(10.0, 22.0, 20.88888888888889)","(9.0, 18.0, 16.923076923076923)","(13.0, 46.0, 41.0)","(3.8, 7.8, 6.2375)","(1.8, 1.9, 1.7637362637362637)","(6.5, 7.8, 7.529411764705882)"
04-01-2023 09:59:58.943281,"(10.0, 22.0, 20.88888888888889)","(9.0, 18.0, 16.923076923076923)","(13.0, 46.0, 41.882352941176464)","(3.8, 7.8, 6.2375)","(1.8, 1.9, 1.7637362637362637)","(6.5, 7.8, 7.529411764705882)"
04-01-2023 09:59:59.777418,"(10.0, 22.0, 20.88888888888889)","(9.0, 18.0, 16.923076923076923)","(13.0, 46.0, 41.882352941176464)","(3.8, 7.8, 6.2375)","(1.8, 1.9, 1.7655621301775148)","(6.5, 7.8, 7.529411764705882)"
04-01-2023 10:00:00.610376,"(10.0, 22.0, 20.88888888888889)","(9.0, 18.0, 16.923076923076923)","(13.0, 46.0, 41.882352941176464)","(3.8, 7.8, 6.2375)","(1.8, 1.9, 1.7655621301775148)","(6.5, 7.8, 7.529411764705882)"
04-01-2023 10:00:01.462801,"(10.0, 22.0, 20.88888888888889)","(9.0, 18.0, 16.923076923076923)","(13.0, 46.0, 41.882352941176464)","(3.8, 7.8, 6.2375)","(1.8, 1.9, 1.7655621301775148)","(6.5, 7.8, 7.529411764705882)"
04-01-2023 10:00:02.300143,"(10.0, 22.0, 20.88888888888889)","(9.0, 18.0, 16.923076923076923)","(13.0, 46.0, 41.882352941176464)","(3.8, 7.8, 6.2375)","(1.8, 1.9, 1.7655621301775148)","(6.5, 7.8, 7.529411764705882)"
04-01-2023 10:00:03.167438,"(10.0, 22.0, 20.88888888888889)","(9.0, 18.0, 16.923076923076923)","(13.0, 46.0, 41.882352941176464)","(3.8, 7.8, 6.2375)","(1.8, 1.9, 1.8164150943396227)","(6.5, 7.8, 7.57)"
04-01-2023 10:00:03.995483,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 46.0, 42.66666666666667)","(3.8, 7.8, 6.758333333333333)","(1.8, 1.89, 1.8013636363636363)","(6.5, 7.8, 7.57)"
04-01-2023 10:00:04.839029,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 46.0, 42.66666666666667)","(3.8, 7.8, 6.758333333333333)","(1.8, 1.89, 1.7555172413793103)","(6.5, 7.8, 7.57)"
04-01-2023 10:00:05.663124,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 46.0, 42.66666666666667)","(3.8, 7.8, 6.758333333333333)","(1.8, 1.88, 1.76)","(6.5, 7.8, 7.57)"
04-01-2023 10:00:06.502586,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 46.0, 42.66666666666667)","(3.8, 7.8, 6.758333333333333)","(1.8, 1.87, 1.764375)","(6.5, 7.8, 7.57)"
04-01-2023 10:00:07.316107,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 46.0, 42.66666666666667)","(3.8, 7.8, 6.758333333333333)","(1.8, 1.87, 1.764375)","(6.5, 7.8, 7.57)"
04-01-2023 10:00:08.159780,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 48.0, 44.476190476190474)","(3.8, 7.8, 6.758333333333333)","(1.8, 1.87, 1.764375)","(6.5, 7.8, 7.57)"
04-01-2023 10:00:09.008976,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 46.0, 42.66666666666667)","(3.8, 7.8, 6.758333333333333)","(1.8, 1.87, 1.764375)","(6.5, 7.8, 7.57)"
04-01-2023 10:00:09.843672,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 46.0, 42.66666666666667)","(3.8, 7.8, 6.758333333333333)","(1.8, 1.86, 1.7657142857142858)","(6.5, 7.8, 7.57)"
04-01-2023 10:00:10.668795,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 46.0, 42.66666666666667)","(3.8, 7.8, 6.758333333333333)","(1.8, 1.85, 1.7594117647058825)","(6.5, 7.8, 7.57)"
04-01-2023 10:00:11.491837,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 46.0, 42.66666666666667)","(3.8, 7.8, 6.758333333333333)","(1.8, 1.85, 1.7594117647058825)","(6.5, 7.8, 7.57)"
04-01-2023 10:00:12.357465,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 46.0, 42.66666666666667)","(3.8, 7.8, 6.758333333333333)","(1.8, 1.85, 1.7594117647058825)","(6.5, 7.8, 7.57)"
04-01-2023 10:00:13.189829,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 48.0, 44.476190476190474)","(3.8, 7.8, 6.758333333333333)","(1.8, 1.83, 1.7592857142857143)","(6.5, 7.8, 7.57)"
04-01-2023 10:00:14.016867,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 48.0, 44.476190476190474)","(3.8, 7.6, 6.641666666666667)","(1.8, 1.83, 1.7592857142857143)","(6.5, 7.8, 7.57)"
04-01-2023 10:00:14.850716,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 48.0, 44.476190476190474)","(3.8, 7.6, 6.641666666666667)","(1.8, 1.83, 1.7592857142857143)","(6.5, 7.8, 7.57)"
04-01-2023 10:00:15.690635,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 48.0, 44.476190476190474)","(3.8, 7.6, 6.641666666666667)","(1.8, 1.83, 1.7592857142857143)","(6.5, 7.8, 7.57)"
04-01-2023 10:00:16.517005,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 48.0, 44.476190476190474)","(3.8, 7.6, 6.641666666666667)","(1.8, 1.83, 1.7592857142857143)","(6.5, 7.8, 7.57)"
04-01-2023 10:00:17.347112,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 48.0, 44.476190476190474)","(3.8, 7.6, 6.641666666666667)","(1.8, 1.83, 1.7592857142857143)","(6.5, 7.8, 7.57)"
04-01-2023 10:00:18.168892,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 48.0, 44.476190476190474)","(3.8, 7.6, 6.641666666666667)","(1.8, 1.83, 1.7592857142857143)","(6.5, 7.8, 7.57)"
04-01-2023 10:00:19.032039,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 48.0, 44.476190476190474)","(3.8, 7.6, 6.641666666666667)","(1.8, 1.83, 1.7592857142857143)","(6.5, 7.8, 7.57)"
04-01-2023 10:00:19.847340,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 48.0, 44.476190476190474)","(3.8, 7.6, 6.641666666666667)","(1.8, 1.83, 1.7592857142857143)","(6.5, 7.8, 7.57)"
04-01-2023 10:00:20.688698,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 48.0, 44.476190476190474)","(3.8, 7.6, 6.641666666666667)","(1.8, 1.83, 1.7592857142857143)","(6.5, 7.8, 7.57)"
04-01-2023 10:00:21.548066,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 48.0, 44.476190476190474)","(3.8, 7.6, 6.641666666666667)","(1.8, 1.83, 1.7592857142857143)","(6.5, 7.8, 7.57)"
04-01-2023 10:00:22.378328,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 48.0, 44.476190476190474)","(3.8, 7.6, 6.641666666666667)","(1.8, 1.83, 1.7592857142857143)","(6.5, 7.8, 7.57)"
04-01-2023 10:00:23.232977,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 48.0, 44.476190476190474)","(3.8, 7.6, 6.641666666666667)","(1.8, 1.83, 1.7592857142857143)","(6.5, 7.8, 7.57)"
04-01-2023 10:00:24.067053,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 48.0, 44.476190476190474)","(3.8, 7.6, 6.641666666666667)","(1.8, 1.83, 1.7592857142857143)","(6.5, 7.8, 7.57)"
04-01-2023 10:00:24.901968,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 48.0, 44.476190476190474)","(3.8, 7.6, 6.641666666666667)","(1.8, 1.83, 1.7592857142857143)","(6.5, 7.8, 7.57)"
04-01-2023 10:00:25.741067,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 48.0, 44.476190476190474)","(3.8, 7.6, 6.641666666666667)","(1.8, 1.83, 1.7592857142857143)","(6.5, 7.8, 7.57)"
04-01-2023 10:00:26.567321,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 48.0, 44.476190476190474)","(3.8, 7.6, 6.641666666666667)","(1.8, 1.83, 1.7592857142857143)","(6.5, 7.8, 7.57)"
04-01-2023 10:00:27.388768,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 48.0, 44.476190476190474)","(3.8, 7.6, 6.641666666666667)","(1.8, 1.83, 1.7592857142857143)","(6.5, 7.8, 7.57)"
04-01-2023 10:00:28.208615,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 48.0, 44.476190476190474)","(3.8, 7.6, 6.641666666666667)","(1.8, 1.83, 1.7592857142857143)","(6.5, 7.8, 7.57)"
04-01-2023 10:00:29.037557,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 48.0, 44.476190476190474)","(3.8, 7.6, 6.641666666666667)","(1.8, 1.83, 1.7592857142857143)","(6.5, 7.8, 7.57)"
04-01-2023 10:00:29.846849,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 48.0, 44.476190476190474)","(3.8, 7.6, 6.641666666666667)","(1.8, 1.83, 1.7592857142857143)","(6.5, 7.8, 7.57)"
04-01-2023 10:00:30.673462,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 48.0, 26.666666666666664)","(3.8, 7.4, 6.720000000000001)","(1.8, 1.74, 1.7341721854304635)","(6.5, 7.8, 6.9)"
04-01-2023 10:00:31.512022,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 48.0, 26.666666666666664)","(3.8, 7.4, 6.720000000000001)","(1.8, 1.74, 1.7341721854304635)","(6.5, 7.8, 6.9)"
04-01-2023 10:00:32.359309,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 48.0, 44.476190476190474)","(3.8, 7.4, 6.133333333333334)","(1.8, 1.74, 1.7398148148148147)","(6.5, 7.8, 6.4)"
04-01-2023 10:00:33.220990,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 48.0, 23.666666666666664)","(3.8, 7.4, 6.133333333333334)","(1.8, 1.74, 1.7398198198198198)","(6.5, 7.8, 6.4)"
04-01-2023 10:00:34.062968,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 48.0, 23.666666666666664)","(3.8, 7.4, 6.133333333333334)","(1.8, 1.74, 1.7396825396825397)","(6.5, 7.8, 6.4)"
04-01-2023 10:00:34.924387,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 50.0, 24.333333333333336)","(3.8, 7.4, 6.933333333333334)","(1.8, 1.82, 1.8085714285714287)","(6.5, 7.8, 7.355555555555555)"
04-01-2023 10:00:35.757920,"(10.0, 22.0, 21.230769230769234)","(9.0, 18.0, 17.176470588235293)","(13.0, 50.0, 24.666666666666664)","(3.8, 7.4, 6.933333333333334)","(1.8, 1.81, 1.7985915492957747)","(6.5, 7.8, 7.466666666666667)"
