,Pepper Spray,Barossa,Midnight Mojo,The Black Strat,Pure Rocket,Forgotten Vows,The Green Crusader,Exxel
10-01-2023 08:29:18.957820,"(3.8, 4.5, 4.424752475247525)","(2.7, 3.2, 3.151388888888889)","(20.0, 60.0, 54.705882352941174)","(5.0, 5.7, 5.601818181818182)","(20.0, 42.0, 31.166666666666668)","(31.0, 55.0, 53.77777777777778)","(9.0, 10.5, 10.172727272727272)","(6.5, 9.6, 9.257142857142856)"
10-01-2023 08:29:20.025391,"(3.8, 4.5, 4.423809523809524)","(2.7, 3.2, 3.151388888888889)","(20.0, 60.0, 54.705882352941174)","(5.0, 5.7, 5.601818181818182)","(20.0, 42.0, 31.166666666666668)","(31.0, 55.0, 53.77777777777778)","(9.0, 10.5, 10.172727272727272)","(6.5, 9.6, 9.3)"
10-01-2023 08:29:21.072400,"(3.8, 4.5, 4.423809523809524)","(2.7, 3.2, 3.151388888888889)","(20.0, 60.0, 54.705882352941174)","(5.0, 5.7, 5.601818181818182)","(20.0, 42.0, 31.166666666666668)","(31.0, 55.0, 53.77777777777778)","(9.0, 10.5, 10.172727272727272)","(6.5, 9.6, 9.3)"
10-01-2023 08:29:22.099153,"(3.8, 4.5, 4.420491803278689)","(2.7, 3.2, 3.151388888888889)","(20.0, 60.0, 54.705882352941174)","(5.0, 5.7, 5.601818181818182)","(20.0, 42.0, 31.166666666666668)","(31.0, 55.0, 53.77777777777778)","(9.0, 10.5, 10.172727272727272)","(6.5, 9.6, 9.3)"
10-01-2023 08:29:23.100482,"(3.8, 4.5, 4.420491803278689)","(2.7, 3.2, 3.151388888888889)","(20.0, 60.0, 54.705882352941174)","(5.0, 5.7, 5.601818181818182)","(20.0, 42.0, 31.166666666666668)","(31.0, 55.0, 53.77777777777778)","(9.0, 10.5, 10.005882352941176)","(6.5, 9.6, 9.257142857142856)"
10-01-2023 08:29:24.147462,"(3.8, 4.4, 4.364705882352942)","(2.7, 3.2, 3.151388888888889)","(20.0, 60.0, 54.705882352941174)","(5.0, 5.7, 5.601818181818182)","(20.0, 42.0, 31.166666666666668)","(31.0, 55.0, 53.77777777777778)","(9.0, 10.5, 10.118181818181819)","(6.5, 9.6, 9.3)"
10-01-2023 08:29:25.223468,"(3.8, 4.4, 4.364705882352942)","(2.7, 3.2, 3.151388888888889)","(20.0, 60.0, 54.705882352941174)","(5.0, 5.7, 5.601818181818182)","(20.0, 42.0, 31.166666666666668)","(31.0, 55.0, 53.77777777777778)","(9.0, 10.5, 10.118181818181819)","(6.5, 9.6, 9.3)"
10-01-2023 08:29:26.291130,"(3.8, 4.4, 4.364705882352942)","(2.7, 3.2, 3.151388888888889)","(20.0, 60.0, 54.705882352941174)","(5.0, 5.7, 5.601818181818182)","(20.0, 42.0, 31.166666666666668)","(31.0, 55.0, 53.77777777777778)","(9.0, 10.5, 10.118181818181819)","(6.5, 9.6, 9.3)"
10-01-2023 08:29:27.368131,"(3.8, 4.4, 4.36875)","(2.7, 3.2, 3.147692307692308)","(20.0, 60.0, 54.705882352941174)","(5.0, 5.7, 5.601818181818182)","(20.0, 42.0, 31.166666666666668)","(31.0, 55.0, 53.77777777777778)","(9.0, 10.5, 10.118181818181819)","(6.5, 9.6, 9.3)"
10-01-2023 08:29:28.409666,"(3.8, 4.4, 4.36875)","(2.7, 3.2, 3.147692307692308)","(20.0, 60.0, 54.705882352941174)","(5.0, 5.7, 5.601818181818182)","(20.0, 42.0, 31.166666666666668)","(31.0, 55.0, 53.77777777777778)","(9.0, 10.5, 10.118181818181819)","(6.5, 9.6, 9.257142857142856)"
10-01-2023 08:29:29.425563,"(3.8, 4.4, 4.352380952380953)","(2.7, 3.2, 3.147692307692308)","(20.0, 60.0, 54.705882352941174)","(5.0, 5.7, 5.601818181818182)","(20.0, 42.0, 31.166666666666668)","(31.0, 55.0, 53.77777777777778)","(9.0, 10.5, 10.118181818181819)","(6.5, 9.6, 9.257142857142856)"
10-01-2023 08:29:30.416216,"(3.8, 4.4, 4.347368421052631)","(2.7, 3.2, 3.145161290322581)","(20.0, 60.0, 54.705882352941174)","(5.0, 5.7, 5.627272727272727)","(20.0, 42.0, 31.166666666666668)","(31.0, 55.0, 52.8)","(9.0, 10.5, 10.118181818181819)","(6.5, 9.6, 9.3)"
10-01-2023 08:29:31.414504,"(3.8, 4.5, 4.33362831858407)","(2.7, 3.2, 3.145161290322581)","(20.0, 60.0, 54.705882352941174)","(5.0, 5.6, 5.523809523809524)","(20.0, 42.0, 31.166666666666668)","(31.0, 55.0, 51.333333333333336)","(9.0, 10.5, 10.118181818181819)","(6.5, 9.6, 9.3)"
10-01-2023 08:29:32.447786,"(3.8, 4.5, 4.425396825396826)","(2.7, 3.2, 3.145161290322581)","(21.0, 60.0, 54.705882352941174)","(5.0, 5.6, 5.438235294117647)","(20.0, 42.0, 31.166666666666668)","(31.0, 55.0, 51.333333333333336)","(8.5, 10.5, 10.118181818181819)","(6.5, 9.6, 9.3)"
10-01-2023 08:29:33.500745,"(3.8, 4.5, 4.426890756302521)","(2.7, 3.2, 3.145161290322581)","(21.0, 60.0, 54.705882352941174)","(5.0, 5.5, 5.438235294117647)","(20.0, 42.0, 31.166666666666668)","(31.0, 55.0, 51.333333333333336)","(8.5, 10.5, 10.118181818181819)","(6.5, 9.6, 9.3)"
10-01-2023 08:29:34.545871,"(3.8, 4.5, 4.426890756302521)","(2.7, 3.2, 3.145161290322581)","(21.0, 60.0, 54.705882352941174)","(5.0, 5.5, 5.41304347826087)","(20.0, 42.0, 31.166666666666668)","(31.0, 55.0, 52.0)","(8.5, 10.5, 10.118181818181819)","(6.5, 9.6, 9.323076923076922)"
10-01-2023 08:29:35.591472,"(3.8, 4.5, 4.45774647887324)","(2.7, 3.1, 3.054761904761905)","(21.0, 60.0, 54.705882352941174)","(5.0, 5.5, 5.457777777777778)","(20.0, 42.0, 31.166666666666668)","(31.0, 55.0, 53.5)","(8.5, 10.5, 10.118181818181819)","(6.5, 9.6, 9.323076923076922)"
10-01-2023 08:29:36.609038,"(3.8, 4.7, 4.6194444444444445)","(2.7, 3.05, 3.0294871794871794)","(21.0, 60.0, 54.705882352941174)","(5.0, 5.6, 5.457777777777778)","(20.0, 42.0, 31.166666666666668)","(31.0, 55.0, 53.5)","(8.5, 10.5, 10.118181818181819)","(6.5, 9.6, 9.323076923076922)"
10-01-2023 08:29:37.623912,"(3.8, 4.7, 4.6194444444444445)","(2.7, 3.05, 3.0075)","(21.0, 60.0, 54.705882352941174)","(5.0, 5.6, 5.457777777777778)","(20.0, 42.0, 31.166666666666668)","(31.0, 55.0, 53.5)","(8.5, 10.5, 10.118181818181819)","(6.5, 9.6, 9.323076923076922)"
10-01-2023 08:29:38.608465,"(3.8, 4.7, 4.6194444444444445)","(2.7, 3.05, 3.0075)","(21.0, 60.0, 54.705882352941174)","(5.0, 5.6, 5.457777777777778)","(20.0, 42.0, 31.166666666666668)","(31.0, 55.0, 53.5)","(8.5, 10.5, 9.940000000000001)","(6.5, 9.6, 9.323076923076922)"
10-01-2023 08:29:39.630534,"(3.8, 4.7, 4.6194444444444445)","(2.7, 3.05, 3.0166666666666666)","(21.0, 60.0, 54.705882352941174)","(5.0, 5.6, 5.457777777777778)","(20.0, 42.0, 35.0)","(31.0, 55.0, 53.5)","(8.5, 10.5, 9.78)","(6.5, 9.6, 9.323076923076922)"
10-01-2023 08:29:40.677603,"(3.8, 4.7, 4.636363636363636)","(2.7, 3.05, 3.023846153846154)","(21.0, 60.0, 54.705882352941174)","(5.0, 5.6, 5.457777777777778)","(20.0, 38.0, 28.1)","(31.0, 55.0, 52.75)","(8.5, 10.5, 9.78)","(6.5, 9.6, 9.323076923076922)"
10-01-2023 08:29:41.674212,"(3.8, 4.7, 4.636363636363636)","(2.7, 3.05, 3.023846153846154)","(21.0, 60.0, 54.705882352941174)","(5.0, 5.6, 5.457777777777778)","(20.0, 38.0, 28.1)","(31.0, 55.0, 52.75)","(8.5, 10.5, 9.76)","(6.5, 9.6, 9.323076923076922)"
10-01-2023 08:29:42.679819,"(3.8, 4.6, 4.551111111111111)","(2.7, 3.05, 3.025714285714286)","(21.0, 60.0, 54.705882352941174)","(5.0, 5.6, 5.474285714285714)","(20.0, 38.0, 28.1)","(31.0, 55.0, 52.75)","(8.5, 10.0, 9.76)","(6.5, 9.6, 9.399999999999999)"
10-01-2023 08:29:43.674603,"(3.8, 4.6, 4.54054054054054)","(2.7, 3.05, 3.025714285714286)","(21.0, 60.0, 54.705882352941174)","(5.0, 5.6, 5.474285714285714)","(20.0, 38.0, 28.1)","(31.0, 55.0, 52.75)","(8.5, 10.0, 9.76)","(6.5, 9.6, 9.399999999999999)"
10-01-2023 08:29:44.647971,"(3.8, 4.6, 4.54054054054054)","(2.7, 3.05, 3.025714285714286)","(21.0, 60.0, 54.705882352941174)","(5.0, 5.6, 5.474285714285714)","(20.0, 38.0, 28.1)","(31.0, 55.0, 52.75)","(8.5, 10.0, 9.76)","(6.5, 9.6, 9.399999999999999)"
10-01-2023 08:29:45.634019,"(3.8, 4.7, 4.605882352941177)","(2.7, 3.05, 3.025714285714286)","(21.0, 60.0, 54.705882352941174)","(5.0, 5.6, 5.474285714285714)","(20.0, 38.0, 28.1)","(31.0, 55.0, 52.75)","(8.5, 10.0, 9.76)","(6.5, 9.6, 9.399999999999999)"
10-01-2023 08:29:46.661298,"(3.8, 4.7, 4.605084745762712)","(2.7, 3.05, 3.025714285714286)","(21.0, 60.0, 54.705882352941174)","(5.0, 5.6, 5.474285714285714)","(20.0, 38.0, 28.1)","(31.0, 55.0, 52.75)","(8.5, 10.0, 9.76)","(6.5, 9.6, 9.399999999999999)"
10-01-2023 08:29:47.674821,"(3.8, 4.7, 4.612727272727273)","(2.7, 3.05, 3.025714285714286)","(21.0, 60.0, 54.705882352941174)","(5.0, 5.6, 5.466666666666667)","(20.0, 38.0, 30.384615384615383)","(31.0, 55.0, 52.75)","(8.5, 10.0, 9.76)","(6.5, 9.6, 9.399999999999999)"
10-01-2023 08:29:48.733993,"(3.8, 4.6, 4.56078431372549)","(2.7, 3.05, 3.0428571428571427)","(21.0, 60.0, 54.705882352941174)","(5.0, 5.6, 5.588888888888889)","(20.0, 38.0, 32.1764705882353)","(31.0, 55.0, 52.75)","(8.5, 10.0, 9.76)","(6.5, 9.6, 9.399999999999999)"
10-01-2023 08:29:49.782096,"(3.8, 4.6, 4.557446808510638)","(2.7, 3.05, 3.0253521126760563)","(21.0, 60.0, 54.705882352941174)","(5.0, 5.7, 5.5928571428571425)","(20.0, 38.0, 30.5)","(31.0, 55.0, 52.75)","(8.5, 10.0, 9.76)","(6.5, 9.6, 9.399999999999999)"
10-01-2023 08:29:50.805778,"(3.9, 4.7, 4.598181818181819)","(2.7, 3.05, 3.0253521126760563)","(21.0, 60.0, 54.705882352941174)","(5.0, 5.7, 5.5928571428571425)","(21.0, 34.0, 30.5)","(26.0, 55.0, 52.75)","(8.0, 10.0, 9.76)","(7.0, 9.6, 9.399999999999999)"
10-01-2023 08:29:51.826985,"(3.9, 4.7, 4.598181818181819)","(2.7, 3.05, 3.0253521126760563)","(21.0, 60.0, 54.705882352941174)","(5.0, 5.7, 5.625)","(21.0, 36.0, 28.0)","(26.0, 55.0, 52.75)","(8.0, 10.0, 9.68)","(7.0, 9.6, 9.399999999999999)"
10-01-2023 08:29:52.827619,"(3.9, 4.7, 4.598181818181819)","(2.7, 3.05, 3.0253521126760563)","(21.0, 60.0, 54.705882352941174)","(5.0, 5.7, 5.625)","(21.0, 36.0, 31.5)","(26.0, 55.0, 52.75)","(8.0, 10.0, 9.709090909090909)","(7.0, 9.6, 9.399999999999999)"
10-01-2023 08:29:53.803699,"(3.9, 4.7, 4.598181818181819)","(2.7, 3.05, 3.0253521126760563)","(21.0, 60.0, 54.705882352941174)","(5.0, 5.7, 5.625)","(21.0, 36.0, 31.0)","(26.0, 55.0, 52.75)","(8.0, 10.0, 9.709090909090909)","(7.0, 9.6, 9.399999999999999)"
10-01-2023 08:29:54.833013,"(3.9, 4.7, 4.598181818181819)","(2.7, 3.05, 3.0253521126760563)","(21.0, 60.0, 54.705882352941174)","(5.0, 5.7, 5.60625)","(21.0, 36.0, 31.5)","(26.0, 55.0, 54.30769230769231)","(8.0, 10.0, 9.709090909090909)","(7.0, 9.6, 9.399999999999999)"
10-01-2023 08:29:55.913430,"(3.9, 4.7, 4.598181818181819)","(2.7, 3.05, 3.0253521126760563)","(21.0, 60.0, 54.705882352941174)","(5.0, 5.7, 5.6571428571428575)","(21.0, 36.0, 31.5)","(26.0, 55.0, 54.30769230769231)","(8.0, 10.0, 9.709090909090909)","(7.0, 9.6, 9.333333333333334)"
10-01-2023 08:29:56.950495,"(3.9, 4.7, 4.598181818181819)","(2.7, 3.05, 3.0253521126760563)","(21.0, 60.0, 54.705882352941174)","(5.0, 5.7, 5.6571428571428575)","(21.0, 36.0, 31.5)","(26.0, 55.0, 54.30769230769231)","(8.0, 10.0, 9.709090909090909)","(7.0, 9.6, 9.333333333333334)"
10-01-2023 08:29:58.028427,"(3.9, 4.7, 4.598181818181819)","(2.7, 3.05, 3.0253521126760563)","(21.0, 60.0, 54.705882352941174)","(5.0, 5.7, 5.6571428571428575)","(21.0, 36.0, 31.5)","(26.0, 55.0, 54.30769230769231)","(8.0, 10.0, 9.709090909090909)","(7.0, 9.6, 9.226666666666667)"
10-01-2023 08:29:59.052703,"(3.9, 4.7, 4.605882352941177)","(2.7, 3.05, 3.0253521126760563)","(21.0, 60.0, 54.705882352941174)","(5.0, 5.6, 5.569230769230769)","(21.0, 36.0, 33.54545454545455)","(26.0, 55.0, 54.30769230769231)","(8.0, 10.0, 9.709090909090909)","(7.0, 9.6, 9.226666666666667)"
10-01-2023 08:30:00.045231,"(3.9, 4.7, 4.612727272727273)","(2.7, 3.05, 3.041860465116279)","(21.0, 60.0, 54.705882352941174)","(5.0, 5.6, 5.542857142857143)","(21.0, 36.0, 33.54545454545455)","(26.0, 55.0, 54.30769230769231)","(8.0, 10.0, 9.709090909090909)","(7.0, 9.6, 9.333333333333334)"
10-01-2023 08:30:01.090161,"(3.9, 4.7, 4.612727272727273)","(2.7, 3.05, 3.03)","(21.0, 60.0, 54.705882352941174)","(5.0, 5.6, 5.542857142857143)","(21.0, 36.0, 33.54545454545455)","(26.0, 55.0, 54.30769230769231)","(8.0, 10.0, 9.709090909090909)","(7.0, 9.6, 9.3)"
10-01-2023 08:30:02.180609,"(3.9, 4.7, 4.62)","(2.7, 3.05, 3.030952380952381)","(21.0, 60.0, 54.705882352941174)","(5.0, 5.6, 5.542857142857143)","(21.0, 36.0, 33.54545454545455)","(26.0, 55.0, 54.30769230769231)","(8.0, 10.0, 9.709090909090909)","(7.0, 9.6, 9.3)"
10-01-2023 08:30:03.216674,"(3.9, 4.7, 4.6)","(2.7, 3.05, 3.03)","(21.0, 60.0, 54.705882352941174)","(5.0, 5.6, 5.542857142857143)","(21.0, 36.0, 33.54545454545455)","(26.0, 55.0, 54.30769230769231)","(8.0, 10.0, 9.709090909090909)","(7.0, 9.6, 9.3)"
10-01-2023 08:30:04.267762,"(3.9, 4.7, 4.6)","(2.7, 3.05, 3.03)","(21.0, 60.0, 54.705882352941174)","(5.0, 5.6, 5.542857142857143)","(21.0, 36.0, 33.54545454545455)","(26.0, 55.0, 54.30769230769231)","(8.0, 10.0, 9.709090909090909)","(7.0, 9.6, 9.3)"
10-01-2023 08:30:05.299804,"(3.9, 4.7, 4.641666666666667)","(2.7, 3.05, 3.03)","(21.0, 60.0, 54.705882352941174)","(5.0, 5.6, 5.5625)","(21.0, 36.0, 33.54545454545455)","(26.0, 55.0, 54.30769230769231)","(8.0, 10.0, 9.709090909090909)","(7.0, 9.6, 9.3)"
10-01-2023 08:30:06.303582,"(3.9, 4.7, 4.641666666666667)","(2.7, 3.05, 3.03)","(21.0, 60.0, 45.75)","(5.0, 5.6, 5.525)","(21.0, 36.0, 33.54545454545455)","(26.0, 55.0, 54.30769230769231)","(8.0, 10.0, 9.709090909090909)","(7.0, 9.6, 9.3)"
10-01-2023 08:30:07.339414,"(3.9, 4.7, 4.594444444444444)","(2.7, 3.05, 3.03)","(21.0, 60.0, 45.28)","(5.0, 5.6, 5.5212121212121215)","(21.0, 36.0, 31.8)","(26.0, 55.0, 54.30769230769231)","(8.0, 10.0, 9.88)","(7.0, 9.6, 9.3)"
10-01-2023 08:30:08.439942,"(3.9, 4.7, 4.635593220338984)","(2.7, 3.05, 3.03)","(21.0, 60.0, 47.2)","(5.0, 5.6, 5.523529411764706)","(21.0, 36.0, 31.8)","(26.0, 55.0, 54.30769230769231)","(8.0, 10.0, 9.88)","(7.0, 9.6, 9.3)"
10-01-2023 08:30:09.493068,"(3.9, 4.7, 4.636842105263158)","(2.7, 3.05, 3.0233333333333334)","(21.0, 60.0, 47.12)","(5.0, 5.6, 5.523529411764706)","(21.0, 36.0, 31.8)","(26.0, 55.0, 54.30769230769231)","(8.0, 10.0, 9.88)","(7.0, 9.6, 9.3)"
10-01-2023 08:30:10.587010,"(3.9, 4.7, 4.636842105263158)","(2.7, 3.05, 3.047887323943662)","(21.0, 60.0, 45.28)","(5.0, 5.6, 5.538095238095238)","(21.0, 36.0, 32.294117647058826)","(26.0, 55.0, 51.5)","(8.0, 10.0, 9.88)","(7.0, 9.6, 8.866666666666667)"
10-01-2023 08:30:11.620490,"(3.9, 4.7, 4.636842105263158)","(2.7, 3.1, 3.0548780487804876)","(21.0, 60.0, 45.28)","(5.0, 5.6, 5.532)","(21.0, 36.0, 31.8)","(26.0, 55.0, 53.5)","(8.0, 10.0, 9.778947368421052)","(7.0, 9.0, 9.2)"
10-01-2023 08:30:12.597724,"(3.9, 4.7, 4.636842105263158)","(2.7, 3.1, 3.047887323943662)","(21.0, 60.0, 45.28)","(5.0, 5.6, 5.532)","(21.0, 36.0, 31.8)","(26.0, 55.0, 50.5)","(8.0, 10.0, 9.88)","(7.0, 9.6, 9.2)"
10-01-2023 08:30:13.608871,"(3.9, 4.7, 4.636842105263158)","(2.7, 3.1, 3.047887323943662)","(21.0, 60.0, 48.57142857142857)","(5.0, 5.6, 5.532)","(21.0, 36.0, 31.8)","(26.0, 55.0, 50.5)","(8.0, 10.0, 9.88)","(7.0, 9.6, 9.2)"
10-01-2023 08:30:14.583221,"(3.9, 4.7, 4.629166666666666)","(2.7, 3.1, 3.047887323943662)","(21.0, 60.0, 48.57142857142857)","(5.0, 5.6, 5.532)","(21.0, 36.0, 31.8)","(26.0, 55.0, 50.5)","(8.0, 10.0, 9.88)","(7.0, 9.6, 9.2)"
10-01-2023 08:30:15.594791,"(3.9, 4.7, 4.629166666666666)","(2.7, 3.1, 3.051315789473684)","(21.0, 60.0, 52.72727272727273)","(5.0, 5.6, 5.532)","(21.0, 36.0, 31.8)","(26.0, 55.0, 50.5)","(8.0, 10.0, 9.88)","(7.0, 9.6, 9.2)"
10-01-2023 08:30:16.711888,"(3.9, 4.7, 4.629166666666666)","(2.7, 3.1, 3.047887323943662)","(21.0, 60.0, 50.0)","(5.0, 5.6, 5.544444444444444)","(21.0, 36.0, 31.8)","(26.0, 55.0, 51.53846153846154)","(8.0, 10.0, 9.815384615384616)","(7.0, 9.6, 9.2)"
10-01-2023 08:30:17.759975,"(3.9, 4.7, 4.636842105263158)","(2.7, 3.1, 3.047887323943662)","(21.0, 60.0, 50.0)","(5.0, 5.6, 5.544444444444444)","(21.0, 36.0, 31.8)","(26.0, 55.0, 51.53846153846154)","(8.0, 10.0, 9.670588235294117)","(7.0, 9.6, 9.2)"
10-01-2023 08:30:18.816637,"(3.9, 4.7, 4.629166666666666)","(2.7, 3.1, 3.05)","(21.0, 60.0, 50.0)","(5.0, 5.6, 5.544444444444444)","(21.0, 36.0, 31.8)","(26.0, 55.0, 51.53846153846154)","(8.0, 10.0, 9.670588235294117)","(7.0, 9.6, 9.2)"
10-01-2023 08:30:19.876970,"(3.9, 4.7, 4.629166666666666)","(2.7, 3.1, 3.047887323943662)","(21.0, 60.0, 50.0)","(5.0, 5.6, 5.544444444444444)","(21.0, 36.0, 29.0)","(26.0, 55.0, 51.53846153846154)","(8.0, 10.0, 9.44)","(7.0, 9.6, 9.2)"
10-01-2023 08:30:20.897216,"(3.9, 4.7, 4.629166666666666)","(2.7, 3.1, 3.047887323943662)","(21.0, 60.0, 50.0)","(5.0, 5.6, 5.544444444444444)","(21.0, 36.0, 29.0)","(26.0, 55.0, 51.53846153846154)","(8.0, 10.0, 9.44)","(7.0, 9.6, 9.2)"
10-01-2023 08:30:21.890766,"(3.9, 4.7, 4.629166666666666)","(2.7, 3.1, 3.047887323943662)","(21.0, 60.0, 50.0)","(5.0, 5.6, 5.544444444444444)","(21.0, 34.0, 29.0)","(26.0, 55.0, 51.53846153846154)","(8.0, 10.0, 9.44)","(7.0, 9.6, 9.2)"
10-01-2023 08:30:22.912503,"(3.9, 4.7, 4.629166666666666)","(2.7, 3.1, 3.047887323943662)","(21.0, 60.0, 50.0)","(5.0, 5.6, 5.544444444444444)","(21.0, 34.0, 29.0)","(26.0, 55.0, 51.53846153846154)","(8.0, 10.0, 9.44)","(7.0, 9.6, 9.2)"
10-01-2023 08:30:23.965329,"(3.9, 4.7, 4.629166666666666)","(2.7, 3.1, 3.043076923076923)","(21.0, 60.0, 51.111111111111114)","(5.0, 5.6, 5.544444444444444)","(21.0, 34.0, 29.0)","(26.0, 55.0, 51.53846153846154)","(8.0, 10.0, 9.44)","(7.0, 9.6, 9.2)"
10-01-2023 08:30:24.969911,"(3.9, 4.7, 4.629166666666666)","(2.7, 3.1, 3.046376811594203)","(21.0, 60.0, 51.111111111111114)","(5.0, 5.6, 5.544444444444444)","(21.0, 34.0, 29.0)","(26.0, 55.0, 51.53846153846154)","(8.0, 10.0, 9.44)","(7.0, 9.6, 9.2)"
10-01-2023 08:30:25.976196,"(3.9, 4.7, 4.65)","(2.7, 3.1, 3.043076923076923)","(21.0, 60.0, 51.111111111111114)","(5.0, 5.6, 5.548)","(21.0, 34.0, 29.0)","(26.0, 55.0, 51.25)","(8.0, 10.0, 9.626666666666667)","(7.0, 9.6, 9.2)"
10-01-2023 08:30:26.972618,"(3.9, 4.7, 4.65)","(2.7, 3.1, 3.08)","(21.0, 60.0, 53.333333333333336)","(5.0, 5.6, 5.548)","(21.0, 34.0, 29.0)","(26.0, 55.0, 51.25)","(8.0, 9.8, 9.6)","(7.0, 9.6, 9.2)"
10-01-2023 08:30:27.921856,"(3.9, 4.7, 4.65)","(2.7, 3.1, 3.05)","(21.0, 60.0, 53.333333333333336)","(5.0, 5.6, 5.548)","(21.0, 34.0, 29.0)","(26.0, 55.0, 51.25)","(8.0, 9.8, 9.6)","(7.0, 9.6, 9.2)"
10-01-2023 08:30:28.907430,"(3.9, 4.7, 4.636363636363636)","(2.7, 3.1, 3.058666666666667)","(21.0, 60.0, 53.333333333333336)","(5.0, 5.6, 5.443859649122807)","(21.0, 34.0, 29.0)","(26.0, 55.0, 51.25)","(8.0, 9.8, 9.6)","(7.0, 9.6, 9.2)"
10-01-2023 08:30:29.930855,"(3.9, 4.7, 4.656521739130435)","(2.7, 3.1, 3.0767857142857142)","(21.0, 60.0, 53.333333333333336)","(5.0, 5.5, 5.443859649122807)","(21.0, 34.0, 29.0)","(26.0, 55.0, 51.25)","(8.0, 9.8, 9.6)","(7.0, 9.6, 9.2)"
10-01-2023 08:30:30.987304,"(3.9, 4.7, 4.656521739130435)","(2.7, 3.1, 3.085714285714286)","(21.0, 60.0, 53.333333333333336)","(5.0, 5.6, 5.562222222222222)","(21.0, 34.0, 29.0)","(26.0, 55.0, 51.25)","(8.0, 9.8, 9.6)","(7.0, 9.6, 9.2)"
10-01-2023 08:30:32.001640,"(3.9, 4.7, 4.656521739130435)","(2.7, 3.1, 3.085714285714286)","(21.0, 60.0, 53.333333333333336)","(5.0, 5.6, 5.653846153846154)","(21.0, 34.0, 29.0)","(26.0, 55.0, 51.25)","(8.0, 9.8, 9.52)","(7.0, 9.6, 9.2)"
10-01-2023 08:30:33.055392,"(3.9, 4.7, 4.656521739130435)","(2.7, 3.1, 3.0593749999999997)","(21.0, 60.0, 53.333333333333336)","(5.0, 5.7, 5.680645161290323)","(21.0, 34.0, 29.0)","(26.0, 55.0, 51.25)","(8.0, 9.8, 9.52)","(7.0, 9.6, 9.2)"
10-01-2023 08:30:34.061803,"(3.9, 4.7, 4.656521739130435)","(2.7, 3.1, 3.0593749999999997)","(21.0, 60.0, 53.333333333333336)","(5.0, 5.7, 5.6931034482758625)","(21.0, 34.0, 29.0)","(26.0, 55.0, 51.25)","(8.0, 9.8, 9.52)","(7.0, 9.6, 9.2)"
10-01-2023 08:30:35.057274,"(3.9, 4.7, 4.656521739130435)","(2.7, 3.1, 3.0754716981132075)","(21.0, 60.0, 53.333333333333336)","(5.0, 5.8, 5.79516129032258)","(21.0, 34.0, 29.0)","(26.0, 55.0, 51.25)","(8.0, 9.8, 9.566666666666666)","(7.0, 9.6, 9.15)"
10-01-2023 08:30:36.066744,"(3.9, 4.7, 4.656521739130435)","(2.7, 3.1, 3.0771929824561406)","(21.0, 60.0, 53.333333333333336)","(5.0, 5.8, 5.676923076923076)","(21.0, 34.0, 29.0)","(26.0, 55.0, 51.25)","(8.0, 9.8, 9.632)","(7.0, 9.6, 9.2)"
10-01-2023 08:30:37.017439,"(3.9, 4.7, 4.656521739130435)","(2.7, 3.1, 3.0754716981132075)","(21.0, 60.0, 53.333333333333336)","(5.0, 5.8, 5.688372093023256)","(21.0, 34.0, 29.0)","(26.0, 55.0, 51.25)","(8.0, 9.8, 9.632)","(7.0, 9.6, 9.2)"
10-01-2023 08:30:37.997003,"(3.9, 4.7, 4.656521739130435)","(2.7, 3.1, 3.0729166666666665)","(21.0, 60.0, 53.333333333333336)","(5.0, 5.8, 5.711111111111111)","(21.0, 34.0, 29.0)","(26.0, 55.0, 51.25)","(8.0, 9.8, 9.632)","(7.0, 9.6, 9.2)"
10-01-2023 08:30:39.003757,"(3.9, 4.7, 4.656521739130435)","(2.7, 3.1, 3.0729166666666665)","(21.0, 60.0, 53.333333333333336)","(5.0, 5.8, 5.747727272727273)","(21.0, 34.0, 29.0)","(26.0, 55.0, 51.25)","(8.0, 9.8, 9.632)","(7.0, 9.6, 9.15)"
10-01-2023 08:30:40.064804,"(3.9, 4.7, 4.656521739130435)","(2.7, 3.1, 3.0729166666666665)","(21.0, 60.0, 53.333333333333336)","(5.0, 5.8, 5.74468085106383)","(21.0, 34.0, 29.0)","(26.0, 55.0, 51.25)","(8.0, 9.8, 9.632)","(7.0, 9.6, 9.2)"
10-01-2023 08:30:41.110956,"(3.9, 4.7, 4.656521739130435)","(2.7, 3.1, 3.0729166666666665)","(21.0, 60.0, 53.333333333333336)","(5.0, 5.8, 5.767567567567568)","(20.0, 34.0, 29.0)","(26.0, 55.0, 45.833333333333336)","(8.0, 9.8, 9.632)","(7.0, 9.6, 9.2)"
10-01-2023 08:30:42.163263,"(3.9, 4.7, 4.656521739130435)","(2.7, 3.1, 3.0700000000000003)","(21.0, 60.0, 53.333333333333336)","(5.0, 5.8, 5.767567567567568)","(20.0, 34.0, 28.0)","(26.0, 55.0, 45.714285714285715)","(8.0, 9.8, 9.625)","(7.0, 9.6, 9.2)"
10-01-2023 08:30:43.168656,"(3.9, 4.7, 4.65625)","(2.7, 3.1, 3.034375)","(21.0, 60.0, 53.333333333333336)","(5.0, 5.8, 5.767567567567568)","(20.0, 34.0, 28.0)","(26.0, 55.0, 45.714285714285715)","(8.0, 9.8, 9.625)","(7.0, 9.6, 9.2)"
