,Winlock On Top,Aston Ulysses,High Expectation,Zipper Rogue,Pacific Hill,Metro Mike,Flashing Oscar
10-01-2023 19:25:11.268083,"(7.5, 12.5, 12.083333333333334)","(1.14, 1.28, 1.2794674556213017)","(19.0, 40.0, 36.53846153846154)","(12.0, 19.0, 18.75)","(101.0, 710.0, 515.0)","(31.0, 80.0, 69.6875)","(14.0, 23.0, 21.88888888888889)"
10-01-2023 19:25:12.318531,"(7.5, 12.5, 12.108695652173914)","(1.14, 1.28, 1.2798039215686274)","(19.0, 38.0, 37.38461538461539)","(12.0, 19.0, 18.5)","(101.0, 710.0, 515.0)","(31.0, 80.0, 69.6875)","(14.0, 23.0, 21.88888888888889)"
10-01-2023 19:25:13.411155,"(7.5, 12.5, 12.277777777777779)","(1.14, 1.28, 1.279741935483871)","(19.0, 38.0, 36.35294117647059)","(12.0, 19.0, 18.875)","(101.0, 710.0, 515.0)","(31.0, 80.0, 69.6875)","(14.0, 23.0, 21.88888888888889)"
10-01-2023 19:25:14.608145,"(7.5, 12.5, 12.166666666666666)","(1.14, 1.29, 1.2852000000000001)","(19.0, 38.0, 37.53846153846154)","(12.0, 19.0, 18.333333333333332)","(101.0, 710.0, 515.0)","(31.0, 80.0, 69.6875)","(14.0, 23.0, 21.844444444444445)"
10-01-2023 19:25:15.726657,"(7.5, 12.5, 12.208333333333334)","(1.14, 1.29, 1.2868)","(19.0, 40.0, 37.42857142857143)","(12.0, 19.0, 18.304347826086957)","(101.0, 710.0, 515.0)","(31.0, 80.0, 69.6875)","(14.0, 23.0, 21.844444444444445)"
10-01-2023 19:25:16.871521,"(7.5, 12.5, 12.4)","(1.14, 1.29, 1.2863076923076924)","(19.0, 40.0, 37.88235294117647)","(12.0, 19.0, 16.166666666666668)","(101.0, 710.0, 442.0)","(31.0, 80.0, 69.6875)","(14.0, 23.0, 22.40625)"
10-01-2023 19:25:17.930470,"(7.5, 13.0, 12.45)","(1.14, 1.29, 1.2887261146496816)","(19.0, 40.0, 37.75)","(12.0, 16.5, 16.136363636363637)","(101.0, 930.0, 442.0)","(31.0, 80.0, 72.6923076923077)","(14.0, 23.0, 22.464285714285715)"
10-01-2023 19:25:18.922046,"(7.5, 13.0, 12.80952380952381)","(1.14, 1.29, 1.2875)","(19.0, 40.0, 38.0)","(12.0, 16.5, 16.136363636363637)","(101.0, 930.0, 442.0)","(31.0, 80.0, 71.73913043478261)","(14.0, 23.0, 22.464285714285715)"
10-01-2023 19:25:19.943118,"(7.5, 13.0, 12.607142857142858)","(1.14, 1.29, 1.2876595744680852)","(19.0, 40.0, 38.526315789473685)","(12.0, 16.5, 16.0)","(101.0, 930.0, 515.0)","(31.0, 80.0, 69.03846153846153)","(14.0, 23.0, 22.464285714285715)"
10-01-2023 19:25:20.974976,"(7.5, 13.0, 12.607142857142858)","(1.14, 1.29, 1.2880869565217392)","(19.0, 40.0, 37.45454545454545)","(12.0, 16.5, 16.0)","(101.0, 710.0, 515.0)","(31.0, 80.0, 69.03846153846153)","(14.0, 23.0, 22.464285714285715)"
10-01-2023 19:25:22.057437,"(7.5, 13.0, 12.607142857142858)","(1.14, 1.29, 1.2865625)","(19.0, 40.0, 38.13333333333333)","(12.0, 17.0, 16.6)","(101.0, 710.0, 515.0)","(31.0, 80.0, 70.17241379310344)","(14.0, 23.0, 22.482758620689655)"
10-01-2023 19:25:23.140576,"(7.5, 13.0, 12.45)","(1.14, 1.29, 1.2856)","(20.0, 40.0, 38.25)","(12.0, 17.5, 16.571428571428573)","(101.0, 710.0, 442.0)","(31.0, 80.0, 71.36363636363636)","(14.0, 23.0, 22.451612903225808)"
10-01-2023 19:25:24.225120,"(7.5, 13.0, 12.4375)","(1.14, 1.29, 1.2856)","(20.0, 40.0, 38.25)","(12.0, 18.0, 16.56)","(101.0, 930.0, 682.0)","(31.0, 80.0, 69.03846153846153)","(14.0, 23.0, 22.451612903225808)"
10-01-2023 19:25:25.289066,"(7.5, 13.0, 12.636363636363637)","(1.14, 1.29, 1.2853333333333334)","(20.0, 40.0, 37.0)","(12.0, 18.0, 16.56)","(101.0, 930.0, 442.0)","(31.0, 80.0, 67.6470588235294)","(14.0, 23.0, 22.19047619047619)"
10-01-2023 19:25:26.350251,"(8.0, 13.0, 12.833333333333334)","(1.14, 1.29, 1.2830864197530865)","(21.0, 40.0, 37.0)","(12.0, 18.0, 16.56)","(101.0, 930.0, 465.0)","(31.0, 80.0, 67.25)","(14.0, 23.0, 22.46153846153846)"
10-01-2023 19:25:27.386559,"(8.0, 13.0, 12.31578947368421)","(1.14, 1.29, 1.2850000000000001)","(21.0, 40.0, 38.0)","(12.0, 18.0, 16.8)","(101.0, 610.0, 442.0)","(31.0, 80.0, 69.375)","(14.0, 23.0, 22.47222222222222)"
10-01-2023 19:25:28.495010,"(8.0, 13.0, 12.1875)","(1.14, 1.29, 1.2854838709677419)","(21.0, 40.0, 38.0)","(12.0, 18.0, 16.75862068965517)","(101.0, 930.0, 442.0)","(31.0, 80.0, 73.4375)","(14.0, 23.0, 22.53125)"
10-01-2023 19:25:29.521526,"(8.0, 13.0, 12.272727272727273)","(1.14, 1.29, 1.2847663551401869)","(21.0, 40.0, 38.5)","(12.0, 18.0, 16.75862068965517)","(101.0, 930.0, 442.0)","(31.0, 80.0, 71.75)","(14.0, 23.0, 22.4)"
10-01-2023 19:25:30.535869,"(8.0, 12.5, 12.375)","(1.14, 1.3, 1.2969158878504674)","(21.0, 40.0, 38.666666666666664)","(12.0, 17.5, 17.136363636363637)","(101.0, 930.0, 442.0)","(31.0, 80.0, 68.62068965517241)","(14.0, 23.0, 22.192307692307693)"
10-01-2023 19:25:31.452876,"(8.0, 12.5, 12.11111111111111)","(1.14, 1.3, 1.297711267605634)","(21.0, 40.0, 38.857142857142854)","(12.0, 17.5, 17.136363636363637)","(101.0, 930.0, 442.0)","(31.0, 80.0, 69.28571428571429)","(14.0, 23.0, 21.90909090909091)"
10-01-2023 19:25:32.399422,"(8.0, 12.5, 12.4)","(1.12, 1.3, 1.2993865030674847)","(21.0, 40.0, 38.666666666666664)","(12.0, 17.5, 17.136363636363637)","(101.0, 930.0, 442.0)","(31.0, 80.0, 69.6875)","(14.0, 22.0, 21.923076923076923)"
10-01-2023 19:25:33.373550,"(8.0, 12.5, 12.4)","(1.12, 1.3, 1.2993534482758622)","(21.0, 40.0, 39.111111111111114)","(12.0, 17.5, 16.545454545454547)","(101.0, 930.0, 440.0)","(31.0, 80.0, 72.6923076923077)","(14.0, 22.0, 21.90909090909091)"
10-01-2023 19:25:34.337472,"(8.0, 12.5, 12.25)","(1.12, 1.3, 1.2993534482758622)","(21.0, 40.0, 38.666666666666664)","(12.0, 17.5, 16.545454545454547)","(101.0, 920.0, 395.0)","(31.0, 75.0, 69.34782608695652)","(14.0, 22.0, 22.05263157894737)"
10-01-2023 19:25:35.298243,"(8.5, 13.0, 12.666666666666666)","(1.12, 1.3, 1.2992537313432837)","(21.0, 40.0, 38.666666666666664)","(13.0, 17.5, 16.272727272727273)","(101.0, 920.0, 395.0)","(41.0, 75.0, 70.17241379310344)","(15.0, 23.0, 22.307692307692307)"
10-01-2023 19:25:36.316746,"(8.5, 13.0, 12.25)","(1.12, 1.31, 1.3042380952380952)","(21.0, 40.0, 38.666666666666664)","(13.0, 17.5, 16.053571428571427)","(101.0, 920.0, 395.0)","(41.0, 80.0, 71.66666666666667)","(15.0, 23.0, 22.181818181818183)"
10-01-2023 19:25:37.378503,"(8.5, 12.5, 12.333333333333334)","(1.12, 1.3, 1.296309523809524)","(21.0, 40.0, 38.6)","(13.0, 17.5, 16.166666666666668)","(101.0, 920.0, 395.0)","(41.0, 75.0, 69.0)","(15.0, 23.0, 22.05263157894737)"
10-01-2023 19:25:38.463080,"(8.5, 12.5, 12.428571428571429)","(1.12, 1.3, 1.2963636363636364)","(21.0, 40.0, 38.6)","(13.0, 17.0, 16.142857142857142)","(101.0, 920.0, 395.0)","(41.0, 75.0, 68.18181818181819)","(15.0, 23.0, 22.05263157894737)"
10-01-2023 19:25:39.469401,"(8.5, 12.5, 12.0625)","(1.12, 1.3, 1.2963636363636364)","(21.0, 40.0, 38.6)","(13.0, 17.0, 16.142857142857142)","(101.0, 920.0, 395.0)","(41.0, 75.0, 67.41379310344827)","(15.0, 23.0, 22.4)"
10-01-2023 19:25:40.462384,"(8.5, 12.5, 12.25)","(1.12, 1.3, 1.2961538461538462)","(21.0, 40.0, 38.13333333333333)","(13.0, 17.0, 16.142857142857142)","(101.0, 920.0, 395.0)","(41.0, 75.0, 67.41379310344827)","(15.0, 23.0, 22.4)"
10-01-2023 19:25:41.433503,"(8.5, 12.5, 11.95)","(1.12, 1.3, 1.296448087431694)","(21.0, 40.0, 38.6)","(13.0, 17.0, 16.166666666666668)","(101.0, 920.0, 610.0)","(41.0, 75.0, 67.33333333333333)","(15.0, 23.0, 22.4)"
10-01-2023 19:25:42.457873,"(8.5, 12.5, 12.1)","(1.12, 1.3, 1.2961538461538462)","(21.0, 40.0, 38.6)","(13.0, 17.0, 16.166666666666668)","(101.0, 900.0, 610.0)","(41.0, 75.0, 67.33333333333333)","(15.0, 23.0, 22.433333333333334)"
10-01-2023 19:25:43.410579,"(8.5, 12.5, 11.633333333333333)","(1.12, 1.3, 1.2966304347826088)","(21.0, 40.0, 38.6)","(13.0, 17.0, 16.166666666666668)","(101.0, 900.0, 610.0)","(41.0, 75.0, 67.33333333333333)","(15.0, 23.0, 22.433333333333334)"
10-01-2023 19:25:44.324650,"(8.5, 12.0, 11.933333333333334)","(1.12, 1.3, 1.2992207792207793)","(21.0, 40.0, 38.6)","(13.0, 17.0, 16.166666666666668)","(101.0, 900.0, 610.0)","(41.0, 75.0, 68.04347826086956)","(15.0, 23.0, 22.413793103448278)"
10-01-2023 19:25:45.233920,"(8.5, 12.0, 11.95)","(1.12, 1.31, 1.3029605263157895)","(21.0, 40.0, 39.25)","(13.0, 17.0, 16.166666666666668)","(101.0, 900.0, 610.0)","(41.0, 75.0, 68.04347826086956)","(15.0, 23.0, 22.413793103448278)"
10-01-2023 19:25:46.222071,"(8.5, 12.0, 11.745454545454546)","(1.12, 1.31, 1.3022535211267605)","(21.0, 40.0, 38.73684210526316)","(13.0, 17.0, 16.166666666666668)","(101.0, 900.0, 561.6666666666667)","(41.0, 75.0, 68.04347826086956)","(15.0, 23.0, 22.65)"
10-01-2023 19:25:47.130750,"(8.5, 12.0, 11.788461538461538)","(1.12, 1.31, 1.3022535211267605)","(21.0, 40.0, 38.73684210526316)","(13.0, 17.0, 16.2)","(101.0, 610.0, 561.6666666666667)","(41.0, 75.0, 68.04347826086956)","(15.0, 23.0, 22.65)"
10-01-2023 19:25:48.077109,"(8.5, 12.0, 11.788461538461538)","(1.12, 1.31, 1.3019117647058824)","(21.0, 40.0, 39.25)","(13.0, 17.0, 16.125)","(101.0, 610.0, 552.0)","(41.0, 75.0, 68.04347826086956)","(15.0, 23.0, 22.65)"
10-01-2023 19:25:49.030667,"(8.5, 12.0, 11.719298245614034)","(1.12, 1.31, 1.3019117647058824)","(21.0, 40.0, 39.25)","(13.0, 17.0, 15.6875)","(101.0, 610.0, 552.0)","(41.0, 75.0, 67.41379310344827)","(15.0, 23.0, 22.65)"
10-01-2023 19:25:50.057123,"(8.5, 12.0, 11.709090909090909)","(1.12, 1.31, 1.3019117647058824)","(21.0, 40.0, 39.25)","(13.0, 17.0, 16.09090909090909)","(101.0, 610.0, 552.0)","(41.0, 75.0, 67.41379310344827)","(15.0, 23.0, 22.65)"
10-01-2023 19:25:51.090712,"(8.5, 12.0, 11.672413793103448)","(1.12, 1.31, 1.301954887218045)","(21.0, 40.0, 39.25)","(13.0, 17.0, 16.523809523809526)","(101.0, 610.0, 552.0)","(41.0, 75.0, 67.6923076923077)","(15.0, 23.0, 22.65)"
10-01-2023 19:25:52.115432,"(8.5, 12.0, 11.722222222222221)","(1.12, 1.31, 1.30203125)","(21.0, 40.0, 38.73684210526316)","(13.0, 17.0, 16.09090909090909)","(101.0, 610.0, 552.0)","(41.0, 75.0, 67.6923076923077)","(15.0, 23.0, 22.65)"
10-01-2023 19:25:53.096573,"(8.5, 12.0, 11.727272727272727)","(1.12, 1.3, 1.2998161764705882)","(21.0, 40.0, 39.25)","(13.0, 17.0, 16.09090909090909)","(101.0, 610.0, 552.0)","(41.0, 75.0, 67.6923076923077)","(15.0, 23.0, 22.65)"
10-01-2023 19:25:54.073367,"(8.5, 12.0, 11.722222222222221)","(1.12, 1.31, 1.3042162162162163)","(21.0, 40.0, 39.25)","(13.0, 17.0, 16.125)","(101.0, 610.0, 552.0)","(41.0, 75.0, 67.33333333333333)","(15.0, 23.0, 22.65)"
10-01-2023 19:25:55.016046,"(8.5, 12.0, 11.722222222222221)","(1.12, 1.31, 1.3042162162162163)","(21.0, 40.0, 38.73684210526316)","(13.0, 17.0, 16.22222222222222)","(101.0, 610.0, 552.0)","(41.0, 75.0, 67.4)","(15.0, 23.0, 22.65)"
10-01-2023 19:25:55.982281,"(8.5, 12.0, 11.722222222222221)","(1.12, 1.31, 1.3043236074270557)","(21.0, 40.0, 39.25)","(13.0, 17.0, 16.066666666666666)","(101.0, 610.0, 552.0)","(41.0, 75.0, 67.06896551724138)","(15.0, 23.0, 22.72)"
10-01-2023 19:25:56.939992,"(8.5, 12.0, 11.736842105263158)","(1.12, 1.3, 1.2993353474320242)","(21.0, 40.0, 38.73684210526316)","(13.0, 17.0, 16.08695652173913)","(101.0, 610.0, 554.0)","(41.0, 75.0, 67.06896551724138)","(15.0, 23.0, 22.72)"
10-01-2023 19:25:57.842666,"(8.5, 12.0, 11.736842105263158)","(1.12, 1.3, 1.2990753424657535)","(21.0, 40.0, 39.25)","(13.0, 17.0, 16.22222222222222)","(101.0, 610.0, 554.0)","(41.0, 75.0, 67.06896551724138)","(15.0, 23.0, 23.44)"
10-01-2023 19:25:58.865303,"(8.5, 12.0, 11.736842105263158)","(1.12, 1.3, 1.2985561497326203)","(21.0, 40.0, 39.714285714285715)","(13.0, 17.0, 16.22222222222222)","(101.0, 910.0, 678.0)","(41.0, 75.0, 67.06896551724138)","(15.0, 24.0, 23.44)"
10-01-2023 19:25:59.900998,"(8.5, 12.0, 11.736842105263158)","(1.12, 1.3, 1.2986486486486486)","(21.0, 40.0, 38.888888888888886)","(13.0, 17.0, 16.22222222222222)","(101.0, 910.0, 716.6666666666667)","(41.0, 75.0, 67.4)","(15.0, 24.0, 23.44)"
10-01-2023 19:26:00.951742,"(8.5, 12.0, 11.736842105263158)","(1.12, 1.3, 1.2986486486486486)","(21.0, 40.0, 38.888888888888886)","(13.0, 17.0, 16.22222222222222)","(101.0, 910.0, 716.6666666666667)","(41.0, 75.0, 67.4)","(15.0, 24.0, 23.44)"
10-01-2023 19:26:01.981390,"(8.5, 12.0, 11.657894736842104)","(1.12, 1.3, 1.2984895833333334)","(21.0, 40.0, 39.25)","(13.0, 17.0, 16.22222222222222)","(101.0, 910.0, 598.1818181818182)","(41.0, 75.0, 67.72727272727273)","(15.0, 24.0, 23.333333333333332)"
10-01-2023 19:26:02.964344,"(8.5, 12.0, 11.826086956521738)","(1.12, 1.31, 1.3083333333333333)","(21.0, 40.0, 39.25)","(13.0, 16.5, 16.22222222222222)","(101.0, 920.0, 477.5)","(41.0, 75.0, 70.0)","(15.0, 24.0, 23.41176470588235)"
10-01-2023 19:26:04.030687,"(8.5, 12.0, 11.796296296296296)","(1.12, 1.31, 1.30743961352657)","(21.0, 42.0, 40.08)","(13.0, 16.5, 15.75)","(101.0, 920.0, 461.1111111111111)","(41.0, 75.0, 73.82352941176471)","(15.0, 24.0, 23.310344827586206)"
10-01-2023 19:26:05.061527,"(8.5, 12.0, 11.647058823529411)","(1.12, 1.31, 1.3081138790035587)","(21.0, 44.0, 39.69230769230769)","(13.0, 16.5, 15.833333333333334)","(101.0, 920.0, 538.1818181818182)","(41.0, 75.0, 68.75)","(15.0, 24.0, 22.615384615384617)"
10-01-2023 19:26:06.059821,"(8.5, 12.0, 11.80327868852459)","(1.12, 1.31, 1.308735632183908)","(21.0, 42.0, 38.76923076923077)","(13.0, 16.5, 15.833333333333334)","(101.0, 920.0, 538.1818181818182)","(41.0, 75.0, 68.75)","(15.0, 23.0, 22.533333333333335)"
10-01-2023 19:26:07.003629,"(8.5, 12.0, 11.780821917808218)","(1.12, 1.31, 1.3086335403726708)","(21.0, 42.0, 38.0)","(13.0, 16.5, 15.576923076923077)","(101.0, 920.0, 395.0)","(41.0, 75.0, 68.75)","(15.0, 23.0, 22.63157894736842)"
10-01-2023 19:26:07.931778,"(8.5, 12.0, 11.780821917808218)","(1.12, 1.31, 1.307788279773157)","(21.0, 42.0, 39.6)","(13.0, 16.5, 15.576923076923077)","(101.0, 920.0, 395.0)","(41.0, 75.0, 74.23076923076923)","(15.0, 23.0, 22.857142857142858)"
10-01-2023 19:26:08.915707,"(8.5, 12.0, 11.84375)","(1.12, 1.31, 1.3059237536656891)","(21.0, 42.0, 39.91304347826087)","(13.0, 16.5, 15.576923076923077)","(101.0, 920.0, 453.33333333333337)","(41.0, 75.0, 74.47368421052632)","(15.0, 23.0, 22.857142857142858)"
10-01-2023 19:26:09.916580,"(8.5, 12.0, 11.761904761904763)","(1.12, 1.31, 1.3053909465020577)","(21.0, 42.0, 38.869565217391305)","(13.0, 16.5, 15.583333333333334)","(101.0, 920.0, 615.0)","(41.0, 80.0, 73.33333333333333)","(15.0, 23.0, 22.842105263157894)"
10-01-2023 19:26:10.904427,"(8.5, 12.0, 11.909090909090908)","(1.12, 1.3, 1.2998567335243554)","(21.0, 42.0, 39.27272727272727)","(13.0, 16.5, 16.09259259259259)","(101.0, 910.0, 615.0)","(41.0, 75.0, 74.28571428571429)","(15.0, 23.0, 22.944444444444443)"
10-01-2023 19:26:11.929521,"(8.5, 12.0, 11.897058823529411)","(1.12, 1.3, 1.2993650793650795)","(21.0, 42.0, 38.75)","(13.0, 16.5, 16.375)","(101.0, 910.0, 615.0)","(41.0, 80.0, 74.0)","(15.0, 23.0, 23.96551724137931)"
10-01-2023 19:26:13.046916,"(8.5, 12.5, 12.020833333333334)","(1.12, 1.3, 1.297485380116959)","(21.0, 42.0, 39.3)","(13.0, 16.5, 16.375)","(101.0, 910.0, 610.0)","(41.0, 75.0, 78.0)","(15.0, 24.0, 23.96551724137931)"
10-01-2023 19:26:14.130770,"(8.5, 12.5, 12.017857142857142)","(1.12, 1.3, 1.2958048780487805)","(21.0, 42.0, 39.3)","(13.0, 16.5, 16.392857142857142)","(101.0, 900.0, 610.0)","(41.0, 80.0, 73.5)","(15.0, 24.0, 24.375)"
10-01-2023 19:26:15.155302,"(8.5, 12.5, 11.865384615384615)","(1.12, 1.3, 1.2953179190751445)","(21.0, 42.0, 37.89473684210526)","(13.0, 16.5, 17.06140350877193)","(101.0, 900.0, 778.0)","(41.0, 75.0, 78.75)","(15.0, 25.0, 24.375)"
10-01-2023 19:26:16.107964,"(8.5, 12.5, 11.826530612244898)","(1.12, 1.3, 1.2911428571428571)","(21.0, 42.0, 37.89473684210526)","(13.0, 17.5, 17.06140350877193)","(101.0, 900.0, 778.0)","(41.0, 80.0, 79.23076923076923)","(15.0, 25.0, 24.444444444444443)"
10-01-2023 19:26:17.083789,"(8.5, 12.5, 11.9)","(1.12, 1.3, 1.29045197740113)","(21.0, 42.0, 41.64705882352941)","(13.0, 17.5, 17.132653061224488)","(101.0, 900.0, 812.8571428571429)","(41.0, 80.0, 79.23076923076923)","(15.0, 25.0, 24.444444444444443)"
10-01-2023 19:26:18.076842,"(8.5, 12.5, 11.9)","(1.12, 1.29, 1.2897685185185186)","(21.0, 44.0, 41.0)","(13.0, 17.5, 17.151162790697676)","(101.0, 900.0, 812.8571428571429)","(41.0, 80.0, 79.23076923076923)","(15.0, 25.0, 24.444444444444443)"
10-01-2023 19:26:19.014856,"(8.5, 12.5, 11.95)","(1.12, 1.3, 1.2887784679089027)","(21.0, 44.0, 40.92307692307692)","(13.0, 17.5, 17.151162790697676)","(101.0, 900.0, 812.8571428571429)","(41.0, 80.0, 78.75)","(15.0, 25.0, 25.647058823529413)"
10-01-2023 19:26:19.994268,"(8.5, 12.0, 11.9375)","(1.12, 1.3, 1.287910447761194)","(21.0, 44.0, 41.6)","(13.0, 17.5, 17.270833333333332)","(101.0, 650.0, 600.0)","(41.0, 80.0, 78.75)","(15.0, 27.0, 25.555555555555557)"
10-01-2023 19:26:21.020344,"(8.5, 12.0, 11.732142857142858)","(1.12, 1.3, 1.2884274193548388)","(21.0, 42.0, 41.69230769230769)","(13.0, 18.0, 17.607142857142858)","(101.0, 650.0, 611.1111111111111)","(41.0, 80.0, 79.23076923076923)","(15.0, 27.0, 25.486486486486488)"
10-01-2023 19:26:22.114054,"(8.5, 12.0, 11.62)","(1.12, 1.3, 1.2935215946843854)","(21.0, 42.0, 40.666666666666664)","(13.0, 18.0, 17.236842105263158)","(101.0, 650.0, 611.1111111111111)","(41.0, 80.0, 79.41176470588235)","(15.0, 27.0, 24.866666666666667)"
10-01-2023 19:26:23.214504,"(8.5, 12.0, 11.675675675675675)","(1.12, 1.3, 1.293886462882096)","(21.0, 44.0, 41.0)","(13.0, 17.5, 17.16304347826087)","(101.0, 650.0, 611.1111111111111)","(41.0, 80.0, 79.41176470588235)","(15.0, 25.0, 24.764705882352942)"
10-01-2023 19:26:24.261848,"(8.5, 12.0, 11.69620253164557)","(1.12, 1.3, 1.293886462882096)","(21.0, 44.0, 41.0)","(13.0, 17.5, 17.16304347826087)","(101.0, 650.0, 437.77777777777777)","(41.0, 80.0, 79.0909090909091)","(15.0, 25.0, 24.764705882352942)"
10-01-2023 19:26:25.287726,"(8.5, 12.0, 11.80232558139535)","(1.12, 1.3, 1.2902898550724637)","(21.0, 44.0, 40.21052631578947)","(13.0, 17.5, 17.173684210526314)","(101.0, 920.0, 437.77777777777777)","(41.0, 80.0, 79.0909090909091)","(15.0, 25.0, 24.764705882352942)"
10-01-2023 19:26:26.330795,"(8.5, 12.0, 11.80232558139535)","(1.12, 1.3, 1.2906293706293708)","(21.0, 44.0, 39.90909090909091)","(13.0, 17.5, 17.183673469387756)","(101.0, 920.0, 377.5)","(41.0, 80.0, 79.41176470588235)","(15.0, 25.0, 24.785714285714285)"
10-01-2023 19:26:27.360064,"(8.5, 12.0, 11.819444444444445)","(1.12, 1.3, 1.29275)","(21.0, 44.0, 40.785714285714285)","(13.0, 17.5, 17.183673469387756)","(101.0, 920.0, 377.5)","(41.0, 80.0, 79.41176470588235)","(15.0, 25.0, 24.714285714285715)"
10-01-2023 19:26:28.386229,"(8.5, 12.0, 11.790322580645162)","(1.12, 1.3, 1.2943192488262911)","(21.0, 44.0, 40.785714285714285)","(13.0, 17.5, 17.183673469387756)","(101.0, 920.0, 386.25)","(41.0, 80.0, 79.0909090909091)","(15.0, 25.0, 24.764705882352942)"
10-01-2023 19:26:29.341187,"(8.5, 11.5, 11.477777777777778)","(1.12, 1.3, 1.2925324675324676)","(21.0, 44.0, 39.90909090909091)","(13.0, 17.5, 17.183673469387756)","(101.0, 920.0, 386.25)","(41.0, 80.0, 79.0909090909091)","(15.0, 25.0, 24.72972972972973)"
10-01-2023 19:26:30.296788,"(8.5, 11.5, 11.443548387096774)","(1.12, 1.3, 1.2948430493273544)","(21.0, 44.0, 39.90909090909091)","(13.0, 17.5, 16.833333333333332)","(101.0, 920.0, 386.25)","(41.0, 80.0, 79.41176470588235)","(15.0, 27.0, 24.97826086956522)"
10-01-2023 19:26:31.254156,"(8.5, 11.5, 11.483870967741936)","(1.12, 1.3, 1.2943981481481481)","(21.0, 44.0, 40.785714285714285)","(13.0, 17.5, 17.166666666666668)","(101.0, 920.0, 386.25)","(41.0, 80.0, 79.41176470588235)","(15.0, 27.0, 24.97826086956522)"
10-01-2023 19:26:32.239468,"(8.5, 12.0, 11.793650793650794)","(1.12, 1.3, 1.2948945147679325)","(21.0, 44.0, 40.785714285714285)","(13.0, 18.0, 17.59259259259259)","(101.0, 920.0, 386.25)","(41.0, 80.0, 79.41176470588235)","(15.0, 27.0, 24.933333333333334)"
10-01-2023 19:26:33.287116,"(8.5, 12.0, 11.763636363636364)","(1.12, 1.3, 1.2921514629948365)","(21.0, 44.0, 39.5)","(13.0, 18.0, 17.761904761904763)","(101.0, 920.0, 610.0)","(41.0, 80.0, 78.57142857142857)","(15.0, 27.0, 24.615384615384617)"
10-01-2023 19:26:34.304642,"(8.5, 12.0, 11.63888888888889)","(1.12, 1.3, 1.2911456310679612)","(21.0, 44.0, 39.5)","(13.0, 18.0, 18.142857142857142)","(101.0, 910.0, 590.0)","(41.0, 80.0, 78.57142857142857)","(15.0, 27.0, 24.64864864864865)"
10-01-2023 19:26:35.331579,"(8.5, 11.5, 11.33)","(1.12, 1.3, 1.2911456310679612)","(21.0, 44.0, 39.5)","(13.0, 18.5, 18.017857142857142)","(101.0, 870.0, 590.0)","(41.0, 80.0, 79.23076923076923)","(15.0, 27.0, 24.825)"
10-01-2023 19:26:36.365461,"(8.5, 11.5, 11.416666666666666)","(1.12, 1.3, 1.290787401574803)","(21.0, 44.0, 40.53846153846154)","(13.0, 18.5, 17.96)","(101.0, 870.0, 575.0)","(41.0, 80.0, 79.23076923076923)","(15.0, 27.0, 24.825)"
10-01-2023 19:26:37.421180,"(8.5, 12.0, 11.729166666666666)","(1.12, 1.29, 1.2897560975609756)","(21.0, 44.0, 40.53846153846154)","(13.0, 18.5, 17.84)","(101.0, 840.0, 575.0)","(41.0, 80.0, 78.57142857142857)","(15.0, 27.0, 24.64864864864865)"
10-01-2023 19:26:38.504156,"(8.5, 12.0, 11.705882352941176)","(1.12, 1.3, 1.2895076400679117)","(21.0, 44.0, 39.5)","(13.0, 18.0, 17.84)","(101.0, 840.0, 575.0)","(41.0, 80.0, 78.57142857142857)","(15.0, 27.0, 24.64864864864865)"
10-01-2023 19:26:39.480427,"(8.5, 12.0, 11.705882352941176)","(1.12, 1.3, 1.2895076400679117)","(21.0, 44.0, 39.5)","(13.0, 18.0, 17.84)","(101.0, 840.0, 575.0)","(41.0, 80.0, 79.23076923076923)","(15.0, 27.0, 24.76923076923077)"
10-01-2023 19:26:40.468250,"(8.5, 12.0, 11.72972972972973)","(1.12, 1.3, 1.2903076923076924)","(21.0, 44.0, 40.53846153846154)","(13.0, 18.0, 17.789473684210527)","(101.0, 840.0, 575.0)","(41.0, 80.0, 74.7872340425532)","(15.0, 27.0, 24.76923076923077)"
10-01-2023 19:26:41.388646,"(8.5, 12.0, 11.72972972972973)","(1.12, 1.29, 1.2898194945848376)","(21.0, 44.0, 40.53846153846154)","(13.0, 18.0, 17.789473684210527)","(101.0, 840.0, 480.0)","(41.0, 85.0, 75.14285714285714)","(15.0, 27.0, 25.142857142857142)"
10-01-2023 19:26:42.328854,"(8.5, 12.0, 11.727272727272727)","(1.12, 1.3, 1.2899051233396586)","(21.0, 44.0, 40.57142857142857)","(13.0, 17.0, 16.78723404255319)","(101.0, 650.0, 480.0)","(41.0, 85.0, 73.0)","(15.0, 27.0, 25.142857142857142)"
10-01-2023 19:26:43.294836,"(8.5, 12.0, 11.785714285714286)","(1.12, 1.3, 1.291921921921922)","(21.0, 44.0, 40.0)","(13.0, 17.0, 16.782608695652176)","(101.0, 650.0, 580.0)","(41.0, 80.0, 71.42857142857143)","(15.0, 27.0, 25.142857142857142)"
10-01-2023 19:26:44.251653,"(8.5, 12.0, 11.785714285714286)","(1.12, 1.3, 1.2917263843648208)","(21.0, 44.0, 40.0)","(13.0, 17.0, 16.782608695652176)","(101.0, 650.0, 480.0)","(41.0, 80.0, 74.28571428571429)","(15.0, 27.0, 25.142857142857142)"
