,Eddie Jet,Buddys Mate,Reality Jewel,Why Not Emily,Donald Lane,Chasing Her Tail,Long Way Home,Infra Bang Bang
15-12-2022 14:20:17.089852,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.44, 2.424444444444444)","(5.5, 7.8, 7.199999999999999)","(21.0, 42.0, 33.666666666666664)","(6.0, 9.2, 8.623529411764705)","(41.0, 110.0, 102.14285714285714)","(4.0, 5.5, 5.416666666666667)","(10.0, 13.0, 12.692307692307693)"
15-12-2022 14:20:18.521061,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.44, 2.426153846153846)","(5.5, 7.8, 6.771428571428571)","(21.0, 42.0, 33.666666666666664)","(6.0, 9.2, 8.623529411764705)","(41.0, 110.0, 82.0)","(4.0, 5.5, 5.416666666666667)","(10.0, 13.0, 12.692307692307693)"
15-12-2022 14:20:19.864915,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.44, 2.426153846153846)","(5.5, 7.8, 6.771428571428571)","(21.0, 42.0, 33.666666666666664)","(6.0, 9.2, 8.623529411764705)","(41.0, 100.0, 82.0)","(4.0, 5.5, 5.25)","(10.0, 13.0, 12.692307692307693)"
15-12-2022 14:20:21.218183,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.44, 2.4794871794871796)","(5.5, 7.8, 7.421052631578947)","(21.0, 42.0, 33.333333333333336)","(6.0, 9.2, 8.623529411764705)","(41.0, 100.0, 82.0)","(4.0, 5.5, 5.25)","(10.0, 13.0, 12.692307692307693)"
15-12-2022 14:20:22.615853,"(31.0, 70.0, 66.28571428571428)","(2.1, 2.48, 2.5)","(5.5, 7.8, 7.421052631578947)","(21.0, 40.0, 33.333333333333336)","(6.0, 9.2, 8.536842105263158)","(41.0, 100.0, 82.0)","(4.0, 5.5, 5.144444444444444)","(10.0, 13.0, 12.466666666666667)"
15-12-2022 14:20:23.953190,"(31.0, 70.0, 66.28571428571428)","(2.1, 2.56, 2.5145454545454546)","(5.5, 7.8, 7.533333333333333)","(21.0, 40.0, 36.42857142857143)","(6.0, 9.2, 8.536842105263158)","(41.0, 100.0, 82.0)","(3.9, 5.5, 5.144444444444444)","(10.0, 13.0, 12.466666666666667)"
15-12-2022 14:20:25.447953,"(31.0, 70.0, 66.28571428571428)","(2.1, 2.56, 2.5028571428571427)","(5.5, 7.8, 7.533333333333333)","(21.0, 40.0, 36.42857142857143)","(6.0, 9.2, 8.536842105263158)","(41.0, 100.0, 82.0)","(4.2, 5.5, 5.1)","(10.0, 13.0, 12.466666666666667)"
15-12-2022 14:20:26.803645,"(31.0, 70.0, 66.28571428571428)","(2.1, 2.56, 2.5382608695652173)","(5.5, 7.8, 7.285714285714286)","(21.0, 40.0, 36.0)","(6.0, 9.2, 8.878688524590164)","(41.0, 100.0, 110.0)","(4.2, 5.5, 5.1)","(10.0, 13.0, 12.466666666666667)"
15-12-2022 14:20:28.142220,"(31.0, 70.0, 66.28571428571428)","(2.1, 2.56, 2.5382608695652173)","(5.5, 7.8, 7.1)","(21.0, 38.0, 34.52173913043478)","(6.0, 9.2, 8.570833333333335)","(41.0, 120.0, 110.0)","(4.2, 5.5, 5.1)","(10.0, 13.0, 12.466666666666667)"
15-12-2022 14:20:29.433573,"(31.0, 70.0, 66.28571428571428)","(2.1, 2.58, 2.523529411764706)","(5.5, 7.2, 7.133333333333334)","(21.0, 38.0, 34.52173913043478)","(6.0, 8.8, 8.570833333333335)","(41.0, 120.0, 110.0)","(4.2, 5.5, 5.1)","(10.0, 13.0, 12.466666666666667)"
15-12-2022 14:20:30.746188,"(31.0, 70.0, 66.28571428571428)","(2.1, 2.58, 2.599633027522936)","(5.5, 7.2, 7.133333333333334)","(21.0, 38.0, 34.52173913043478)","(6.0, 8.8, 8.504761904761905)","(41.0, 120.0, 110.0)","(4.2, 5.5, 5.1)","(10.0, 13.0, 12.466666666666667)"
15-12-2022 14:20:31.834779,"(31.0, 70.0, 66.28571428571428)","(2.1, 2.6, 2.599633027522936)","(5.5, 7.2, 6.966666666666667)","(21.0, 38.0, 34.52173913043478)","(6.0, 8.6, 8.504761904761905)","(41.0, 120.0, 110.0)","(4.2, 5.5, 5.1)","(10.0, 13.0, 12.466666666666667)"
15-12-2022 14:20:32.985353,"(31.0, 70.0, 66.28571428571428)","(2.1, 2.64, 2.6344827586206896)","(5.5, 7.0, 6.8)","(21.0, 38.0, 34.52173913043478)","(6.0, 8.6, 8.429787234042553)","(41.0, 120.0, 110.0)","(4.2, 5.5, 5.055555555555555)","(10.0, 13.0, 12.047619047619047)"
15-12-2022 14:20:34.151152,"(31.0, 70.0, 66.28571428571428)","(2.1, 2.64, 2.6392660550458715)","(5.5, 7.0, 6.927272727272727)","(21.0, 38.0, 34.52173913043478)","(6.0, 8.6, 8.443478260869565)","(41.0, 120.0, 110.0)","(4.2, 5.5, 5.055555555555555)","(10.0, 13.0, 12.047619047619047)"
15-12-2022 14:20:35.321515,"(31.0, 70.0, 66.28571428571428)","(2.1, 2.66, 2.6501639344262298)","(5.5, 7.0, 6.9)","(21.0, 38.0, 34.52173913043478)","(6.0, 8.6, 8.443478260869565)","(41.0, 120.0, 110.0)","(4.2, 5.5, 5.1)","(10.0, 13.0, 12.047619047619047)"
15-12-2022 14:20:36.456447,"(31.0, 70.0, 66.28571428571428)","(2.1, 2.66, 2.625)","(5.5, 6.6, 6.533333333333333)","(21.0, 38.0, 34.52173913043478)","(6.0, 8.6, 8.443478260869565)","(41.0, 120.0, 110.0)","(4.2, 5.5, 5.1)","(10.0, 13.0, 12.166666666666666)"
15-12-2022 14:20:37.653437,"(31.0, 70.0, 66.28571428571428)","(2.1, 2.66, 2.62)","(5.5, 6.6, 6.557142857142857)","(21.0, 38.0, 34.52173913043478)","(6.0, 8.6, 8.443478260869565)","(41.0, 120.0, 110.0)","(4.2, 5.5, 5.1)","(10.0, 13.0, 12.076923076923077)"
15-12-2022 14:20:38.765986,"(31.0, 70.0, 66.28571428571428)","(2.1, 2.66, 2.62)","(5.5, 6.6, 6.557142857142857)","(21.0, 38.0, 34.52173913043478)","(6.0, 8.6, 8.443478260869565)","(41.0, 120.0, 110.0)","(4.2, 5.5, 5.1)","(10.0, 13.0, 12.076923076923077)"
15-12-2022 14:20:39.830726,"(31.0, 70.0, 66.28571428571428)","(2.15, 2.66, 2.6133333333333333)","(5.5, 6.6, 6.557142857142857)","(21.0, 38.0, 34.52173913043478)","(6.0, 8.6, 8.443478260869565)","(51.0, 120.0, 110.0)","(4.2, 5.5, 5.1)","(10.0, 13.0, 12.076923076923077)"
15-12-2022 14:20:40.976138,"(31.0, 70.0, 66.28571428571428)","(2.15, 2.66, 2.595555555555556)","(5.5, 6.6, 6.557142857142857)","(21.0, 38.0, 34.52173913043478)","(6.0, 8.6, 8.443478260869565)","(51.0, 120.0, 110.0)","(4.2, 5.5, 5.1)","(10.0, 13.0, 12.166666666666666)"
15-12-2022 14:20:42.146491,"(31.0, 70.0, 66.28571428571428)","(2.15, 2.6, 2.595555555555556)","(5.5, 6.6, 6.56)","(21.0, 38.0, 34.52173913043478)","(6.0, 8.6, 8.443478260869565)","(51.0, 120.0, 110.0)","(4.2, 5.5, 5.1)","(10.0, 13.0, 12.166666666666666)"
15-12-2022 14:20:43.314728,"(31.0, 70.0, 66.28571428571428)","(2.15, 2.6, 2.6675)","(5.5, 6.6, 6.56)","(21.0, 38.0, 34.52173913043478)","(6.0, 8.6, 8.457777777777778)","(51.0, 120.0, 110.0)","(4.2, 5.5, 5.18)","(10.0, 13.0, 12.166666666666666)"
15-12-2022 14:20:44.482326,"(31.0, 70.0, 66.28571428571428)","(2.15, 2.68, 2.666666666666667)","(5.5, 6.6, 6.56)","(21.0, 38.0, 34.52173913043478)","(6.0, 8.6, 8.457777777777778)","(51.0, 120.0, 110.0)","(4.2, 5.5, 5.18)","(10.0, 13.0, 12.166666666666666)"
15-12-2022 14:20:45.597767,"(31.0, 70.0, 66.28571428571428)","(2.15, 2.68, 2.666666666666667)","(5.5, 6.6, 6.5)","(21.0, 38.0, 34.52173913043478)","(6.0, 8.6, 8.457777777777778)","(51.0, 120.0, 110.0)","(4.2, 5.5, 5.18)","(10.0, 13.0, 11.933333333333334)"
15-12-2022 14:20:46.725776,"(31.0, 70.0, 66.28571428571428)","(2.15, 2.68, 2.66)","(5.5, 6.6, 6.542857142857143)","(21.0, 38.0, 34.52173913043478)","(6.0, 8.6, 8.457777777777778)","(51.0, 120.0, 110.0)","(4.2, 5.5, 5.18)","(10.0, 13.0, 11.814814814814815)"
15-12-2022 14:20:47.824810,"(31.0, 70.0, 66.28571428571428)","(2.15, 2.68, 2.66)","(5.5, 6.6, 6.542857142857143)","(21.0, 38.0, 34.52173913043478)","(6.0, 8.6, 8.457777777777778)","(51.0, 120.0, 110.0)","(4.2, 5.5, 5.18)","(10.0, 13.0, 12.227272727272727)"
15-12-2022 14:20:48.867168,"(31.0, 70.0, 66.28571428571428)","(2.25, 2.68, 2.672857142857143)","(5.5, 6.6, 6.5636363636363635)","(21.0, 38.0, 34.52173913043478)","(6.0, 8.6, 8.457777777777778)","(51.0, 120.0, 110.0)","(4.2, 5.5, 5.18)","(10.0, 12.5, 12.227272727272727)"
15-12-2022 14:20:49.949254,"(31.0, 70.0, 66.28571428571428)","(2.25, 2.68, 2.672857142857143)","(5.5, 6.6, 6.581818181818181)","(21.0, 38.0, 34.52173913043478)","(6.0, 8.6, 8.457777777777778)","(51.0, 120.0, 110.0)","(4.2, 5.5, 5.18)","(10.0, 12.5, 11.964285714285714)"
15-12-2022 14:20:51.096730,"(31.0, 70.0, 66.28571428571428)","(2.25, 2.68, 2.6704000000000003)","(5.5, 6.6, 6.588235294117647)","(21.0, 38.0, 34.52173913043478)","(6.0, 8.6, 8.457777777777778)","(51.0, 120.0, 110.0)","(4.2, 5.5, 5.18)","(10.0, 12.5, 11.964285714285714)"
15-12-2022 14:20:52.313809,"(31.0, 70.0, 66.28571428571428)","(2.25, 2.68, 2.6704000000000003)","(5.5, 6.6, 6.588235294117647)","(21.0, 38.0, 34.52173913043478)","(6.0, 8.6, 8.457777777777778)","(51.0, 120.0, 110.0)","(4.2, 5.5, 5.18)","(10.0, 12.5, 11.964285714285714)"
15-12-2022 14:20:53.558336,"(31.0, 70.0, 66.28571428571428)","(2.25, 2.7, 2.6864864864864866)","(5.5, 6.6, 6.5874999999999995)","(21.0, 38.0, 34.52173913043478)","(6.0, 8.6, 8.457777777777778)","(51.0, 120.0, 110.0)","(4.2, 5.5, 5.18)","(10.0, 12.5, 11.675)"
15-12-2022 14:20:54.710265,"(31.0, 70.0, 66.28571428571428)","(2.25, 2.68, 2.6673684210526316)","(5.5, 6.6, 6.5874999999999995)","(21.0, 38.0, 34.52173913043478)","(6.0, 8.6, 8.457777777777778)","(51.0, 120.0, 110.0)","(4.2, 5.5, 5.18)","(10.0, 12.5, 11.675)"
15-12-2022 14:20:55.813965,"(31.0, 70.0, 66.28571428571428)","(2.25, 2.66, 2.6508695652173913)","(5.5, 6.6, 6.5874999999999995)","(21.0, 38.0, 34.52173913043478)","(6.0, 8.6, 8.521951219512195)","(51.0, 120.0, 110.0)","(4.2, 5.5, 5.18)","(10.0, 12.5, 11.675)"
15-12-2022 14:20:56.936278,"(31.0, 70.0, 66.28571428571428)","(2.25, 2.66, 2.6497560975609757)","(5.5, 6.6, 6.5874999999999995)","(21.0, 38.0, 34.52173913043478)","(6.0, 8.6, 8.521951219512195)","(51.0, 120.0, 110.0)","(4.2, 5.5, 5.18)","(10.0, 12.5, 11.675)"
15-12-2022 14:20:58.025545,"(31.0, 70.0, 66.28571428571428)","(2.25, 2.66, 2.648947368421053)","(5.5, 6.6, 6.5874999999999995)","(21.0, 38.0, 34.52173913043478)","(6.0, 8.6, 8.521951219512195)","(51.0, 120.0, 110.0)","(4.2, 5.5, 5.3)","(10.0, 12.5, 11.9)"
15-12-2022 14:20:59.114814,"(31.0, 70.0, 66.28571428571428)","(2.25, 2.66, 2.643846153846154)","(5.5, 6.6, 6.5874999999999995)","(21.0, 38.0, 34.92307692307692)","(6.0, 8.6, 8.429787234042553)","(51.0, 120.0, 110.0)","(4.2, 5.5, 5.3)","(10.0, 12.0, 11.710526315789474)"
15-12-2022 14:21:00.109601,"(31.0, 70.0, 66.28571428571428)","(2.25, 2.66, 2.6455172413793107)","(5.5, 6.6, 6.5874999999999995)","(21.0, 38.0, 34.92307692307692)","(6.0, 8.6, 8.429787234042553)","(51.0, 120.0, 110.0)","(4.2, 5.5, 5.3)","(10.0, 12.5, 11.710526315789474)"
15-12-2022 14:21:01.163229,"(31.0, 70.0, 66.28571428571428)","(2.25, 2.66, 2.6455172413793107)","(5.5, 6.6, 6.5874999999999995)","(21.0, 38.0, 34.92307692307692)","(6.0, 8.6, 8.443137254901961)","(51.0, 120.0, 110.0)","(4.2, 5.5, 5.4)","(10.0, 12.5, 11.613636363636363)"
15-12-2022 14:21:02.257163,"(31.0, 70.0, 66.28571428571428)","(2.25, 2.66, 2.6455172413793107)","(5.5, 6.6, 6.5874999999999995)","(21.0, 38.0, 34.92307692307692)","(6.0, 8.6, 8.375438596491227)","(51.0, 120.0, 110.0)","(4.2, 5.5, 5.25)","(10.0, 12.5, 11.9)"
15-12-2022 14:21:03.395613,"(31.0, 70.0, 66.28571428571428)","(2.25, 2.68, 2.668)","(5.5, 6.6, 6.566666666666666)","(21.0, 38.0, 34.8)","(6.0, 8.6, 8.362962962962962)","(51.0, 120.0, 110.0)","(4.2, 5.5, 5.178571428571429)","(10.0, 12.0, 11.951612903225806)"
15-12-2022 14:21:04.463733,"(31.0, 70.0, 66.75)","(2.25, 2.68, 2.6595121951219514)","(5.5, 6.6, 6.566666666666666)","(21.0, 36.0, 34.8)","(6.0, 8.6, 8.362962962962962)","(51.0, 120.0, 110.0)","(4.2, 5.2, 5.191304347826087)","(10.0, 12.0, 11.716216216216216)"
15-12-2022 14:21:05.682155,"(31.0, 70.0, 66.75)","(2.25, 2.68, 2.6371428571428575)","(5.5, 6.8, 6.7125)","(21.0, 36.0, 34.8)","(6.0, 8.6, 8.362962962962962)","(51.0, 120.0, 110.0)","(4.2, 5.2, 5.191304347826087)","(10.0, 12.0, 11.716216216216216)"
15-12-2022 14:21:06.911382,"(31.0, 70.0, 66.75)","(2.25, 2.68, 2.6371428571428575)","(5.5, 6.8, 6.7176470588235295)","(21.0, 36.0, 34.8)","(6.0, 8.6, 8.348148148148148)","(51.0, 120.0, 110.0)","(4.2, 5.2, 5.342307692307693)","(10.0, 12.0, 11.524390243902438)"
15-12-2022 14:21:08.076152,"(31.0, 70.0, 66.28571428571428)","(2.25, 2.68, 2.643076923076923)","(5.5, 6.8, 6.7176470588235295)","(21.0, 36.0, 34.74074074074074)","(6.0, 8.6, 8.348148148148148)","(51.0, 120.0, 110.0)","(4.2, 5.4, 5.152631578947368)","(10.0, 12.0, 11.524390243902438)"
15-12-2022 14:21:09.189004,"(31.0, 70.0, 66.28571428571428)","(2.25, 2.68, 2.643076923076923)","(5.5, 6.8, 6.7176470588235295)","(21.0, 38.0, 34.74074074074074)","(6.0, 8.6, 8.361403508771929)","(51.0, 120.0, 110.0)","(4.2, 5.3, 5.022222222222222)","(10.0, 12.0, 11.522727272727273)"
15-12-2022 14:21:10.282803,"(31.0, 70.0, 66.28571428571428)","(2.25, 2.68, 2.6314285714285717)","(5.5, 7.0, 6.765217391304348)","(21.0, 38.0, 34.74074074074074)","(6.0, 8.6, 8.373333333333333)","(51.0, 120.0, 110.0)","(4.2, 5.2, 5.015789473684211)","(10.0, 12.0, 11.406976744186046)"
15-12-2022 14:21:11.439536,"(31.0, 70.0, 66.75)","(2.25, 2.68, 2.6352)","(5.5, 7.0, 6.757692307692308)","(21.0, 38.0, 34.74074074074074)","(6.0, 8.6, 8.373333333333333)","(51.0, 140.0, 98.75)","(4.2, 5.1, 5.046666666666667)","(10.0, 12.0, 11.46875)"
15-12-2022 14:21:12.499265,"(31.0, 70.0, 66.94117647058823)","(2.25, 2.68, 2.646315789473684)","(5.5, 7.0, 6.72608695652174)","(21.0, 38.0, 34.74074074074074)","(6.0, 8.6, 8.260714285714286)","(51.0, 140.0, 110.0)","(4.2, 5.1, 5.015789473684211)","(10.0, 12.0, 11.538461538461538)"
15-12-2022 14:21:13.631854,"(31.0, 70.0, 66.94117647058823)","(2.25, 2.68, 2.646315789473684)","(5.5, 7.0, 6.72608695652174)","(21.0, 38.0, 34.74074074074074)","(6.0, 8.4, 8.260714285714286)","(51.0, 140.0, 111.42857142857143)","(4.2, 5.1, 4.95)","(10.0, 12.0, 11.538461538461538)"
15-12-2022 14:21:14.782158,"(31.0, 70.0, 66.53333333333333)","(2.25, 2.68, 2.6796575342465756)","(5.5, 7.0, 6.742857142857143)","(21.0, 38.0, 34.74074074074074)","(6.0, 8.4, 8.252830188679246)","(51.0, 140.0, 111.42857142857143)","(4.2, 5.0, 4.95)","(10.0, 12.0, 11.538461538461538)"
15-12-2022 14:21:15.996585,"(31.0, 70.0, 66.53333333333333)","(2.25, 2.74, 2.725)","(5.5, 7.0, 6.7)","(21.0, 38.0, 34.74074074074074)","(6.0, 8.4, 8.252830188679246)","(51.0, 140.0, 104.70588235294117)","(4.2, 5.0, 4.877777777777778)","(10.0, 12.0, 11.538461538461538)"
15-12-2022 14:21:17.227696,"(31.0, 70.0, 66.53333333333333)","(2.25, 2.74, 2.712)","(5.5, 6.8, 6.218556701030928)","(21.0, 38.0, 34.74074074074074)","(6.0, 8.4, 8.273684210526316)","(51.0, 140.0, 104.70588235294117)","(4.2, 4.9, 4.848571428571429)","(10.0, 12.0, 11.538461538461538)"
15-12-2022 14:21:18.466037,"(31.0, 70.0, 66.94117647058823)","(2.25, 2.74, 2.745263157894737)","(5.5, 6.4, 6.231111111111112)","(21.0, 38.0, 34.74074074074074)","(6.0, 8.4, 8.273684210526316)","(51.0, 140.0, 104.70588235294117)","(4.2, 4.9, 4.860869565217391)","(10.0, 12.0, 11.538461538461538)"
15-12-2022 14:21:19.703143,"(31.0, 70.0, 66.94117647058823)","(2.25, 2.78, 2.745263157894737)","(5.5, 6.4, 6.230434782608696)","(21.0, 38.0, 34.74074074074074)","(6.0, 8.4, 8.37142857142857)","(51.0, 140.0, 111.42857142857143)","(4.2, 4.9, 4.8375)","(10.0, 12.0, 11.538461538461538)"
15-12-2022 14:21:20.949179,"(31.0, 70.0, 66.75)","(2.25, 2.78, 2.7533333333333334)","(5.5, 6.4, 6.230434782608696)","(21.0, 38.0, 34.74074074074074)","(6.0, 8.6, 8.692307692307692)","(51.0, 140.0, 113.6842105263158)","(4.2, 4.9, 4.871428571428572)","(10.0, 12.0, 11.538461538461538)"
15-12-2022 14:21:22.165027,"(31.0, 70.0, 66.28571428571428)","(2.25, 2.78, 2.7521212121212124)","(5.5, 6.4, 6.250943396226416)","(21.0, 38.0, 34.333333333333336)","(6.0, 9.0, 8.73)","(51.0, 140.0, 113.6842105263158)","(4.2, 4.9, 4.836363636363637)","(10.0, 12.0, 11.478260869565217)"
15-12-2022 14:21:23.404485,"(31.0, 70.0, 66.28571428571428)","(2.25, 2.78, 2.7451612903225806)","(5.5, 6.4, 6.237113402061856)","(21.0, 38.0, 33.58620689655172)","(6.0, 9.0, 8.723076923076924)","(51.0, 140.0, 105.38461538461539)","(4.2, 4.9, 4.802702702702703)","(10.0, 12.0, 11.478260869565217)"
15-12-2022 14:21:24.645352,"(31.0, 70.0, 66.75)","(2.25, 2.78, 2.765454545454545)","(5.5, 6.4, 6.237113402061856)","(21.0, 38.0, 34.16)","(6.0, 9.0, 8.1)","(51.0, 140.0, 113.52941176470588)","(4.2, 4.9, 4.782926829268293)","(10.0, 12.0, 11.478260869565217)"
15-12-2022 14:21:25.847402,"(31.0, 70.0, 66.75)","(2.25, 2.78, 2.7626666666666666)","(5.5, 6.4, 6.208219178082192)","(21.0, 38.0, 34.333333333333336)","(6.0, 9.0, 7.9625)","(51.0, 140.0, 105.38461538461539)","(4.2, 4.9, 4.800000000000001)","(10.0, 12.0, 11.5)"
15-12-2022 14:21:27.105500,"(31.0, 70.0, 66.75)","(2.25, 2.78, 2.777142857142857)","(5.5, 6.4, 6.208219178082192)","(21.0, 38.0, 34.52173913043478)","(6.0, 8.0, 7.9625)","(51.0, 140.0, 105.38461538461539)","(4.2, 4.9, 4.855555555555556)","(10.0, 12.0, 11.0625)"
15-12-2022 14:21:28.348950,"(31.0, 70.0, 66.28571428571428)","(2.25, 2.8, 2.772)","(5.5, 6.4, 6.24)","(21.0, 38.0, 34.52173913043478)","(6.0, 8.0, 7.75)","(51.0, 140.0, 113.52941176470588)","(4.2, 4.9, 4.855555555555556)","(10.0, 12.0, 11.457446808510639)"
15-12-2022 14:21:29.544807,"(31.0, 70.0, 66.28571428571428)","(2.25, 2.8, 2.78)","(5.5, 6.4, 6.24)","(21.0, 38.0, 34.52173913043478)","(6.0, 8.0, 7.777777777777778)","(51.0, 140.0, 120.0)","(4.2, 4.9, 4.816666666666667)","(10.0, 12.0, 11.457446808510639)"
15-12-2022 14:21:30.840850,"(31.0, 70.0, 66.75)","(2.25, 2.8, 2.769230769230769)","(5.5, 6.6, 6.706382978723404)","(21.0, 38.0, 34.52173913043478)","(6.0, 8.0, 7.300000000000001)","(51.0, 140.0, 120.0)","(4.2, 4.9, 4.783333333333333)","(10.0, 12.0, 11.457446808510639)"
15-12-2022 14:21:32.082331,"(31.0, 70.0, 66.75)","(2.25, 2.8, 2.8548780487804875)","(5.5, 6.8, 6.7272727272727275)","(21.0, 38.0, 34.333333333333336)","(6.0, 7.4, 7.375)","(51.0, 140.0, 120.0)","(4.2, 4.9, 4.754545454545455)","(10.0, 12.0, 11.333333333333334)"
15-12-2022 14:21:33.315326,"(31.0, 70.0, 54.0)","(2.25, 2.86, 2.838461538461538)","(5.0, 6.8, 6.717948717948718)","(21.0, 38.0, 34.41379310344828)","(6.5, 7.4, 7.375)","(51.0, 140.0, 120.0)","(4.2, 4.9, 4.7272727272727275)","(9.0, 12.0, 11.365384615384615)"
15-12-2022 14:21:34.505638,"(31.0, 70.0, 54.0)","(2.25, 2.84, 2.8385542168674696)","(5.0, 6.8, 6.717948717948718)","(21.0, 38.0, 34.41379310344828)","(6.5, 7.4, 7.3428571428571425)","(51.0, 140.0, 109.23076923076923)","(4.2, 4.9, 4.7924528301886795)","(9.0, 12.0, 11.365384615384615)"
15-12-2022 14:21:35.701207,"(31.0, 70.0, 62.36363636363636)","(2.3, 2.88, 2.844)","(5.0, 6.8, 6.66)","(21.0, 38.0, 34.41379310344828)","(6.0, 7.6, 7.3999999999999995)","(51.0, 140.0, 115.0)","(4.0, 4.9, 4.783673469387756)","(9.0, 12.0, 11.237704918032787)"
15-12-2022 14:21:36.877124,"(31.0, 70.0, 63.77777777777778)","(2.3, 2.88, 2.829230769230769)","(5.0, 6.8, 6.66)","(21.0, 38.0, 34.57142857142857)","(6.0, 7.6, 7.3999999999999995)","(51.0, 140.0, 115.0)","(4.0, 4.9, 4.519047619047619)","(9.0, 12.0, 11.227272727272727)"
15-12-2022 14:21:37.977144,"(31.0, 70.0, 68.0)","(2.3, 2.88, 2.829230769230769)","(5.0, 6.8, 6.786206896551724)","(21.0, 38.0, 35.0)","(6.0, 7.6, 7.3999999999999995)","(51.0, 140.0, 121.25)","(4.0, 4.6, 4.521875)","(9.0, 11.5, 11.227272727272727)"
15-12-2022 14:21:38.967976,"(31.0, 70.0, 63.333333333333336)","(2.3, 2.88, 2.8224)","(5.0, 7.0, 6.693617021276596)","(21.0, 38.0, 34.8)","(6.0, 7.6, 7.3999999999999995)","(51.0, 140.0, 121.25)","(4.0, 4.6, 4.5285714285714285)","(9.0, 11.5, 11.227272727272727)"
15-12-2022 14:21:40.066228,"(31.0, 70.0, 63.333333333333336)","(2.3, 2.88, 2.862181818181818)","(5.0, 6.8, 6.723076923076923)","(21.0, 38.0, 34.8235294117647)","(6.0, 7.6, 7.3999999999999995)","(51.0, 140.0, 121.25)","(4.0, 4.6, 4.520833333333333)","(9.0, 11.5, 11.26923076923077)"
15-12-2022 14:21:41.180588,"(31.0, 70.0, 63.333333333333336)","(2.3, 2.84, 2.829411764705882)","(5.0, 7.0, 6.723076923076923)","(21.0, 38.0, 34.8235294117647)","(6.0, 7.6, 7.375)","(51.0, 140.0, 121.25)","(4.0, 4.6, 4.51304347826087)","(9.0, 11.5, 11.78888888888889)"
15-12-2022 14:21:42.363261,"(31.0, 70.0, 66.36363636363636)","(2.3, 2.82, 2.8099999999999996)","(5.0, 7.0, 6.84)","(21.0, 38.0, 34.142857142857146)","(6.0, 7.6, 7.2727272727272725)","(51.0, 140.0, 118.57142857142857)","(4.0, 4.6, 4.442105263157895)","(9.0, 12.0, 11.76530612244898)"
15-12-2022 14:21:43.516237,"(31.0, 65.0, 63.0)","(2.3, 2.82, 2.8074999999999997)","(5.0, 7.0, 6.84)","(21.0, 38.0, 34.142857142857146)","(6.0, 7.6, 7.2727272727272725)","(51.0, 140.0, 118.57142857142857)","(4.0, 4.6, 4.442105263157895)","(9.0, 12.0, 11.76530612244898)"
15-12-2022 14:21:44.633631,"(31.0, 65.0, 63.125)","(2.3, 2.82, 2.8046153846153845)","(5.0, 7.0, 6.714285714285714)","(21.0, 38.0, 34.608695652173914)","(6.0, 7.6, 7.317647058823529)","(51.0, 140.0, 107.05882352941177)","(4.0, 4.6, 4.488235294117647)","(9.0, 12.0, 11.791666666666666)"
15-12-2022 14:21:45.766882,"(31.0, 65.0, 60.0)","(2.3, 2.82, 2.8033333333333332)","(5.0, 7.0, 6.757575757575758)","(21.0, 38.0, 33.89473684210526)","(6.0, 7.6, 7.317647058823529)","(51.0, 140.0, 107.05882352941177)","(4.0, 4.5, 4.488235294117647)","(9.0, 12.0, 11.061797752808989)"
15-12-2022 14:21:46.785501,"(31.0, 65.0, 58.0)","(2.3, 2.82, 2.769473684210526)","(5.0, 7.2, 6.768)","(21.0, 38.0, 33.89473684210526)","(6.0, 7.6, 7.268965517241379)","(51.0, 140.0, 105.0)","(4.0, 4.5, 4.482608695652174)","(9.0, 11.5, 11.061797752808989)"
15-12-2022 14:21:47.854578,"(31.0, 65.0, 58.63636363636363)","(2.3, 2.84, 2.7866666666666666)","(5.0, 7.2, 6.832)","(21.0, 38.0, 33.89473684210526)","(6.0, 7.6, 7.4399999999999995)","(51.0, 140.0, 105.0)","(4.0, 4.5, 4.4363636363636365)","(9.0, 11.5, 11.01764705882353)"
15-12-2022 14:21:48.992629,"(31.0, 65.0, 58.63636363636363)","(2.3, 2.84, 2.8375438596491227)","(5.0, 7.2, 6.909090909090909)","(21.0, 38.0, 33.89473684210526)","(6.0, 7.6, 7.462857142857143)","(51.0, 140.0, 105.0)","(4.0, 4.5, 4.428571428571429)","(9.0, 11.5, 11.01595744680851)"
15-12-2022 14:21:50.208716,"(31.0, 65.0, 60.88235294117647)","(2.3, 2.84, 2.8398058252427183)","(5.0, 7.2, 6.86060606060606)","(21.0, 38.0, 35.333333333333336)","(6.0, 7.6, 7.462857142857143)","(51.0, 140.0, 105.0)","(4.0, 4.5, 4.425000000000001)","(9.0, 11.5, 11.01530612244898)"
15-12-2022 14:21:51.440565,"(31.0, 65.0, 62.5)","(2.3, 2.84, 2.8398058252427183)","(5.0, 7.2, 7.007407407407407)","(21.0, 38.0, 35.333333333333336)","(6.0, 7.6, 7.12)","(51.0, 140.0, 105.0)","(4.0, 4.5, 4.429411764705883)","(9.0, 11.5, 11.01685393258427)"
