,Tiger Magic,Row Keeping,Polygon Monelli,Jumpy Keeping,Sudden Rain,Dark Light,Westdale Anarchy,Churro
07-01-2023 21:29:22.212255,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 30.555555555555557)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:23.244344,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 30.555555555555557)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:24.294400,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 30.555555555555557)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:25.311685,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 30.555555555555557)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:26.340278,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 30.555555555555557)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:27.374370,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 30.555555555555557)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:28.424075,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 30.555555555555557)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:29.427017,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 30.555555555555557)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:30.449058,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 30.555555555555557)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:31.435268,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 30.555555555555557)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:32.428142,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 30.555555555555557)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:33.422661,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 30.555555555555557)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:34.394123,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 30.555555555555557)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:35.369487,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 30.555555555555557)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:36.353193,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 30.555555555555557)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:37.351813,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 30.555555555555557)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:38.389284,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 30.555555555555557)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:39.394107,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 30.555555555555557)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:40.402166,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 30.555555555555557)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 46.90909090909091)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:41.400891,"(6.0, 11.0, 8.24)","(26.0, 65.0, 36.5625)","(18.0, 50.0, 27.090909090909093)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 46.90909090909091)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:42.482879,"(6.0, 11.0, 8.24)","(26.0, 65.0, 36.5625)","(18.0, 50.0, 27.090909090909093)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 46.90909090909091)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:43.522124,"(6.0, 11.0, 8.24)","(26.0, 65.0, 36.5625)","(18.0, 50.0, 27.090909090909093)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 46.90909090909091)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:44.563877,"(6.0, 11.0, 8.24)","(26.0, 65.0, 36.5625)","(18.0, 50.0, 27.090909090909093)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 46.90909090909091)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:45.650798,"(6.0, 11.0, 8.24)","(26.0, 65.0, 36.5625)","(18.0, 50.0, 27.090909090909093)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 46.90909090909091)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:46.718801,"(6.0, 11.0, 8.24)","(26.0, 65.0, 36.5625)","(18.0, 50.0, 26.727272727272727)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 46.90909090909091)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:47.786786,"(6.0, 11.0, 8.24)","(26.0, 65.0, 36.5625)","(18.0, 50.0, 26.727272727272727)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 46.90909090909091)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:48.841419,"(6.0, 11.0, 8.24)","(26.0, 65.0, 36.5625)","(18.0, 50.0, 26.727272727272727)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 46.90909090909091)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:49.902940,"(6.0, 11.0, 8.24)","(26.0, 65.0, 36.5625)","(18.0, 50.0, 26.727272727272727)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 46.90909090909091)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:50.969278,"(6.0, 11.0, 8.24)","(26.0, 65.0, 46.041666666666664)","(18.0, 50.0, 26.727272727272727)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 46.90909090909091)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:52.040699,"(6.0, 11.0, 8.24)","(26.0, 65.0, 46.041666666666664)","(18.0, 50.0, 26.727272727272727)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 46.90909090909091)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:53.102806,"(6.0, 11.0, 8.24)","(26.0, 65.0, 46.041666666666664)","(18.0, 50.0, 26.727272727272727)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 46.90909090909091)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:54.163794,"(6.0, 11.0, 8.24)","(26.0, 65.0, 46.041666666666664)","(18.0, 50.0, 26.727272727272727)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 46.90909090909091)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:55.332334,"(6.0, 11.0, 8.24)","(26.0, 65.0, 46.041666666666664)","(18.0, 50.0, 26.727272727272727)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 46.90909090909091)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:56.466392,"(6.0, 11.0, 8.24)","(26.0, 65.0, 46.041666666666664)","(18.0, 50.0, 26.727272727272727)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 46.90909090909091)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:57.578811,"(6.0, 11.0, 8.24)","(26.0, 65.0, 46.041666666666664)","(18.0, 50.0, 26.727272727272727)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 46.90909090909091)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:58.683655,"(6.0, 11.0, 8.24)","(26.0, 65.0, 46.041666666666664)","(18.0, 50.0, 26.727272727272727)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 46.90909090909091)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:59.834762,"(6.0, 11.5, 7.08)","(26.0, 65.0, 38.125)","(18.0, 50.0, 26.727272727272727)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 46.90909090909091)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:00.937784,"(6.0, 11.5, 7.08)","(26.0, 65.0, 38.125)","(18.0, 50.0, 26.727272727272727)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 46.90909090909091)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:02.067573,"(6.0, 11.5, 7.08)","(26.0, 65.0, 38.125)","(18.0, 50.0, 26.727272727272727)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 46.90909090909091)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:03.186121,"(6.0, 11.5, 7.08)","(26.0, 65.0, 38.125)","(18.0, 50.0, 26.727272727272727)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 46.90909090909091)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:04.300112,"(6.0, 11.5, 7.08)","(26.0, 65.0, 38.125)","(18.0, 50.0, 32.93333333333334)","(4.0, 6.6, 4.535294117647059)","(1.75, 2.58, 1.94)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 46.90909090909091)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:05.417704,"(6.0, 11.5, 7.08)","(26.0, 65.0, 39.44444444444444)","(18.0, 50.0, 31.066666666666666)","(4.0, 6.6, 4.535294117647059)","(1.75, 2.14, 1.94)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 46.90909090909091)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:06.523018,"(6.0, 11.5, 7.08)","(26.0, 65.0, 39.44444444444444)","(18.0, 50.0, 31.066666666666666)","(4.0, 6.6, 4.535294117647059)","(1.75, 2.14, 1.94)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 46.90909090909091)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:07.606698,"(6.0, 11.5, 7.08)","(26.0, 65.0, 39.44444444444444)","(18.0, 50.0, 26.666666666666664)","(4.0, 6.6, 4.535294117647059)","(1.75, 2.14, 1.94)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 48.36363636363636)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:08.677418,"(6.0, 11.5, 7.08)","(26.0, 65.0, 39.44444444444444)","(18.0, 50.0, 26.666666666666664)","(4.0, 6.6, 4.535294117647059)","(1.75, 2.14, 1.94)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 48.36363636363636)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:09.750273,"(6.0, 11.5, 7.08)","(26.0, 65.0, 39.44444444444444)","(18.0, 50.0, 26.666666666666664)","(4.0, 6.6, 4.535294117647059)","(1.75, 2.14, 1.94)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 48.36363636363636)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:10.865483,"(6.0, 11.0, 8.24)","(26.0, 65.0, 39.44444444444444)","(18.0, 50.0, 26.0)","(4.0, 6.6, 4.535294117647059)","(1.75, 2.14, 1.94)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 48.36363636363636)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:11.986724,"(6.0, 11.0, 8.24)","(26.0, 65.0, 39.44444444444444)","(18.0, 50.0, 26.0)","(4.0, 6.6, 4.535294117647059)","(1.75, 2.14, 1.94)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 48.36363636363636)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:13.062648,"(6.0, 11.0, 8.24)","(26.0, 65.0, 34.333333333333336)","(18.0, 50.0, 26.0)","(4.0, 6.6, 4.535294117647059)","(1.75, 2.14, 1.94)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 48.36363636363636)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:14.093285,"(6.0, 11.0, 8.24)","(26.0, 65.0, 30.5)","(18.0, 50.0, 26.0)","(4.0, 6.6, 4.535294117647059)","(1.75, 2.14, 1.9132075471698113)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 48.36363636363636)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:15.165518,"(6.0, 11.0, 8.24)","(26.0, 65.0, 30.5)","(18.0, 50.0, 26.0)","(4.0, 6.6, 4.535294117647059)","(1.75, 2.6, 1.9132075471698113)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 48.36363636363636)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:16.252564,"(6.0, 11.0, 8.24)","(26.0, 65.0, 30.5)","(18.0, 50.0, 26.0)","(4.0, 6.6, 4.535294117647059)","(1.75, 2.6, 1.8347169811320756)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 48.36363636363636)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:17.321396,"(6.0, 11.0, 8.24)","(26.0, 65.0, 30.5)","(18.0, 50.0, 26.0)","(4.0, 6.6, 5.566666666666666)","(1.75, 2.6, 1.8890909090909092)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 44.214285714285715)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:18.363995,"(6.0, 11.0, 8.24)","(26.0, 60.0, 46.33333333333333)","(18.0, 50.0, 24.07142857142857)","(4.0, 6.4, 5.566666666666666)","(1.75, 2.58, 1.8589473684210527)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 44.214285714285715)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:19.432434,"(6.0, 10.5, 7.766666666666667)","(26.0, 60.0, 46.33333333333333)","(18.0, 50.0, 26.0)","(4.0, 6.6, 4.6692307692307695)","(1.75, 2.56, 1.8836363636363638)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 44.214285714285715)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:20.515140,"(6.0, 10.5, 7.766666666666667)","(26.0, 60.0, 46.33333333333333)","(18.0, 50.0, 26.0)","(4.0, 6.4, 4.6692307692307695)","(1.75, 2.52, 1.8836363636363638)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 44.214285714285715)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:21.535750,"(6.0, 10.5, 7.766666666666667)","(26.0, 60.0, 46.33333333333333)","(18.0, 50.0, 26.0)","(4.0, 6.4, 4.6692307692307695)","(1.75, 2.5, 2.16)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 44.214285714285715)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:22.554123,"(6.0, 10.5, 7.766666666666667)","(26.0, 65.0, 35.72727272727273)","(18.0, 50.0, 26.0)","(4.0, 6.4, 4.6692307692307695)","(1.75, 2.5, 2.16)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 44.214285714285715)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:23.567190,"(6.0, 10.5, 7.766666666666667)","(26.0, 65.0, 49.66666666666667)","(18.0, 46.0, 27.875)","(4.0, 6.4, 4.6692307692307695)","(1.75, 2.5, 2.16)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 44.214285714285715)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:24.581197,"(6.0, 10.5, 7.766666666666667)","(26.0, 70.0, 53.0)","(18.0, 46.0, 27.875)","(4.0, 6.4, 4.6692307692307695)","(1.75, 2.5, 2.16)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 44.214285714285715)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:25.629476,"(6.0, 10.5, 7.766666666666667)","(26.0, 70.0, 53.0)","(18.0, 46.0, 27.875)","(4.0, 6.4, 4.6692307692307695)","(1.75, 2.5, 2.473846153846154)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 44.214285714285715)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:26.645108,"(6.0, 10.5, 7.766666666666667)","(26.0, 70.0, 53.0)","(18.0, 46.0, 27.875)","(4.0, 6.4, 4.6692307692307695)","(1.75, 2.5, 2.473846153846154)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 44.214285714285715)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:27.670848,"(6.0, 10.5, 7.766666666666667)","(26.0, 70.0, 53.0)","(18.0, 46.0, 27.875)","(4.0, 6.4, 4.6692307692307695)","(1.75, 2.5, 2.4720833333333334)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 44.214285714285715)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:28.685831,"(6.0, 10.5, 7.766666666666667)","(26.0, 70.0, 53.0)","(18.0, 46.0, 24.909090909090907)","(4.0, 6.4, 4.6692307692307695)","(1.75, 2.5, 2.16)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 44.214285714285715)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:29.719324,"(6.0, 10.5, 7.766666666666667)","(26.0, 70.0, 53.0)","(18.0, 46.0, 24.909090909090907)","(4.0, 6.4, 4.6692307692307695)","(1.75, 2.5, 2.16)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 44.214285714285715)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:30.793790,"(6.0, 10.5, 7.766666666666667)","(26.0, 70.0, 53.0)","(18.0, 46.0, 24.909090909090907)","(4.0, 6.4, 4.6692307692307695)","(1.75, 2.5, 2.16)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 44.214285714285715)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:31.880777,"(6.0, 10.5, 7.766666666666667)","(26.0, 70.0, 53.0)","(18.0, 46.0, 24.909090909090907)","(4.0, 6.4, 4.6692307692307695)","(1.75, 2.5, 2.16)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 44.214285714285715)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:32.902310,"(6.0, 10.5, 7.766666666666667)","(26.0, 70.0, 53.0)","(18.0, 46.0, 24.909090909090907)","(4.0, 6.4, 4.6692307692307695)","(1.75, 2.5, 1.8733333333333335)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 44.214285714285715)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:33.951942,"(6.0, 10.5, 7.766666666666667)","(26.0, 70.0, 53.0)","(18.0, 46.0, 24.909090909090907)","(4.0, 6.4, 4.6692307692307695)","(1.75, 2.14, 1.8733333333333335)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 44.214285714285715)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:35.027040,"(6.0, 10.5, 7.766666666666667)","(26.0, 70.0, 53.0)","(18.0, 46.0, 24.909090909090907)","(4.0, 6.4, 4.6692307692307695)","(1.75, 2.14, 1.8733333333333335)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 44.214285714285715)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:36.085822,"(6.0, 10.5, 7.766666666666667)","(26.0, 70.0, 53.0)","(18.0, 46.0, 24.909090909090907)","(4.0, 6.4, 4.6692307692307695)","(1.75, 2.14, 1.8733333333333335)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 44.214285714285715)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:37.149561,"(6.0, 10.5, 7.766666666666667)","(26.0, 70.0, 53.0)","(18.0, 46.0, 24.909090909090907)","(4.0, 6.4, 4.6692307692307695)","(1.75, 2.14, 2.16)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 46.57142857142857)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:38.230091,"(6.0, 10.5, 7.766666666666667)","(26.0, 70.0, 53.0)","(18.0, 46.0, 24.909090909090907)","(4.0, 6.4, 4.6692307692307695)","(1.75, 2.5, 2.16)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 46.57142857142857)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:39.296134,"(6.0, 10.5, 7.766666666666667)","(26.0, 70.0, 53.0)","(18.0, 46.0, 24.909090909090907)","(4.0, 6.4, 4.6692307692307695)","(1.75, 2.5, 2.16)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 46.57142857142857)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:40.362873,"(6.0, 10.5, 7.766666666666667)","(26.0, 70.0, 53.0)","(18.0, 46.0, 24.909090909090907)","(4.0, 6.4, 4.6692307692307695)","(1.75, 2.5, 2.16)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 46.57142857142857)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:41.435509,"(6.0, 10.5, 7.766666666666667)","(26.0, 70.0, 56.5)","(18.0, 46.0, 24.18181818181818)","(4.0, 6.4, 4.6692307692307695)","(1.75, 2.5, 2.16)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 46.57142857142857)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:42.447755,"(6.0, 10.5, 7.766666666666667)","(26.0, 70.0, 56.5)","(18.0, 46.0, 24.18181818181818)","(4.0, 6.4, 4.6692307692307695)","(1.75, 2.5, 2.16)","(6.0, 10.0, 8.933333333333334)","(31.0, 100.0, 46.57142857142857)","(26.0, 300.0, 173.0)"
07-01-2023 21:30:43.797495,"(6.0, 10.5, 7.766666666666667)","(26.0, 70.0, 56.5)","(18.0, 46.0, 24.18181818181818)","(4.0, 6.4, 4.6692307692307695)","(1.75, 2.5, 2.16)","(6.0, 10.0, 8.0)","(31.0, 100.0, 46.57142857142857)","(26.0, 300.0, 175.0)"
07-01-2023 21:30:45.143810,"(6.0, 10.5, 7.766666666666667)","(26.0, 70.0, 51.2)","(18.0, 46.0, 24.18181818181818)","(4.0, 6.4, 4.6692307692307695)","(1.75, 2.5, 2.16)","(6.0, 10.0, 8.0)","(31.0, 100.0, 46.57142857142857)","(26.0, 300.0, 175.0)"
07-01-2023 21:30:46.315819,"(6.0, 10.5, 7.425000000000001)","(26.0, 70.0, 51.2)","(18.0, 46.0, 24.545454545454547)","(4.0, 6.4, 4.6692307692307695)","(1.75, 2.5, 2.16)","(6.0, 10.0, 8.0)","(31.0, 100.0, 46.57142857142857)","(26.0, 300.0, 175.0)"
07-01-2023 21:30:47.517635,"(6.0, 10.5, 7.425000000000001)","(26.0, 70.0, 51.2)","(18.0, 46.0, 24.545454545454547)","(4.0, 6.4, 4.6692307692307695)","(1.75, 2.5, 2.16)","(6.0, 10.0, 8.0)","(31.0, 100.0, 46.57142857142857)","(26.0, 300.0, 175.0)"
07-01-2023 21:30:48.731751,"(6.0, 10.5, 7.425000000000001)","(26.0, 70.0, 51.2)","(18.0, 46.0, 24.545454545454547)","(4.0, 6.4, 4.6692307692307695)","(1.75, 2.5, 2.402857142857143)","(6.0, 10.0, 8.0)","(31.0, 100.0, 46.57142857142857)","(26.0, 300.0, 175.0)"
07-01-2023 21:30:49.815296,"(6.0, 10.5, 7.425000000000001)","(26.0, 70.0, 51.2)","(18.0, 46.0, 24.545454545454547)","(4.0, 6.4, 4.6692307692307695)","(1.75, 2.5, 2.4742307692307692)","(6.0, 10.0, 8.0)","(31.0, 100.0, 46.57142857142857)","(26.0, 300.0, 175.0)"
