,Wiradjuri Queen,Little Burrito,Gothika,Rupurt Keen,Jeanie Cargo,Greek Flame,Tralee Jay
12-01-2023 14:59:35.042813,"(3.2, 5.1, 4.554545454545455)","(5.0, 8.0, 7.5)","(91.0, 500.0, 320.0)","(3.3, 4.1, 3.6080645161290326)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 33.0)","(8.0, 30.0, 26.166666666666664)"
12-01-2023 14:59:36.082290,"(3.2, 5.1, 4.8999999999999995)","(5.0, 8.0, 7.875862068965517)","(91.0, 500.0, 320.0)","(3.3, 4.1, 3.6080645161290326)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 33.0)","(8.0, 30.0, 26.166666666666664)"
12-01-2023 14:59:37.076505,"(3.2, 5.1, 4.8999999999999995)","(5.0, 8.0, 7.875862068965517)","(91.0, 500.0, 320.0)","(3.3, 4.1, 3.6080645161290326)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 33.0)","(8.0, 30.0, 27.346153846153847)"
12-01-2023 14:59:38.114770,"(3.2, 5.1, 4.8999999999999995)","(5.0, 8.0, 7.875862068965517)","(91.0, 490.0, 315.0)","(3.3, 4.1, 3.6080645161290326)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 33.0)","(8.0, 30.0, 27.346153846153847)"
12-01-2023 14:59:39.177755,"(3.2, 5.1, 4.8999999999999995)","(5.0, 8.0, 7.752941176470588)","(91.0, 490.0, 315.0)","(3.3, 4.1, 3.6080645161290326)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 33.0)","(8.0, 30.0, 27.346153846153847)"
12-01-2023 14:59:40.246334,"(3.2, 5.1, 4.8999999999999995)","(5.0, 8.0, 7.752941176470588)","(91.0, 490.0, 315.0)","(3.3, 4.1, 3.6080645161290326)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 33.0)","(8.0, 30.0, 26.333333333333336)"
12-01-2023 14:59:41.337377,"(3.2, 5.1, 4.8999999999999995)","(5.0, 8.0, 7.752941176470588)","(91.0, 490.0, 315.0)","(3.3, 4.1, 3.6080645161290326)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 32.523809523809526)","(8.0, 30.0, 26.0625)"
12-01-2023 14:59:42.435149,"(3.2, 5.1, 4.866666666666666)","(5.0, 8.0, 7.752941176470588)","(91.0, 490.0, 315.0)","(3.3, 4.1, 3.607936507936508)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 32.523809523809526)","(8.0, 30.0, 27.136363636363637)"
12-01-2023 14:59:43.641367,"(3.2, 5.1, 4.866666666666666)","(5.0, 8.0, 7.752941176470588)","(91.0, 490.0, 315.0)","(3.3, 4.1, 3.607936507936508)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 32.523809523809526)","(8.0, 30.0, 27.136363636363637)"
12-01-2023 14:59:44.982531,"(3.2, 5.1, 4.8538461538461535)","(5.0, 8.0, 7.752941176470588)","(91.0, 490.0, 315.0)","(3.3, 4.1, 3.607936507936508)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 32.523809523809526)","(8.0, 30.0, 27.136363636363637)"
12-01-2023 14:59:46.144841,"(3.2, 5.1, 4.8538461538461535)","(5.0, 8.0, 7.752941176470588)","(91.0, 490.0, 446.6666666666667)","(3.3, 4.1, 3.607936507936508)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 32.523809523809526)","(8.0, 30.0, 27.136363636363637)"
12-01-2023 14:59:47.359034,"(3.2, 5.1, 4.8538461538461535)","(5.0, 8.0, 7.752941176470588)","(91.0, 490.0, 300.0)","(3.3, 4.1, 3.607936507936508)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 32.523809523809526)","(8.0, 30.0, 27.136363636363637)"
12-01-2023 14:59:48.559989,"(3.2, 5.1, 4.8538461538461535)","(5.0, 8.0, 7.752941176470588)","(91.0, 490.0, 300.0)","(3.3, 4.1, 3.607936507936508)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 32.523809523809526)","(8.0, 30.0, 27.136363636363637)"
12-01-2023 14:59:49.744926,"(3.2, 5.1, 4.757142857142857)","(5.0, 8.0, 7.752941176470588)","(91.0, 490.0, 207.5)","(3.3, 4.1, 3.607936507936508)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 32.523809523809526)","(8.0, 30.0, 27.136363636363637)"
12-01-2023 14:59:50.824171,"(3.2, 5.1, 4.757142857142857)","(5.0, 8.0, 7.752941176470588)","(91.0, 500.0, 207.5)","(3.3, 4.1, 3.8)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 33.22727272727273)","(8.0, 30.0, 27.136363636363637)"
12-01-2023 14:59:51.958675,"(3.2, 5.1, 4.7)","(5.0, 8.0, 7.752941176470588)","(91.0, 490.0, 300.0)","(3.3, 4.0, 3.8)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 33.22727272727273)","(8.0, 30.0, 27.136363636363637)"
12-01-2023 14:59:53.088714,"(3.2, 5.1, 4.7)","(5.0, 8.0, 7.752941176470588)","(91.0, 490.0, 300.0)","(3.3, 4.0, 3.8)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 33.22727272727273)","(8.0, 30.0, 27.136363636363637)"
12-01-2023 14:59:54.146161,"(3.2, 5.1, 4.7)","(5.0, 8.0, 7.752941176470588)","(91.0, 490.0, 300.0)","(3.3, 4.0, 3.8)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 33.22727272727273)","(8.0, 30.0, 27.136363636363637)"
12-01-2023 14:59:55.140608,"(3.2, 5.1, 4.7)","(5.0, 8.0, 7.752941176470588)","(91.0, 490.0, 300.0)","(3.3, 4.0, 3.8)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 33.22727272727273)","(8.0, 30.0, 27.136363636363637)"
12-01-2023 14:59:56.210152,"(3.2, 5.1, 4.7)","(5.0, 8.0, 7.752941176470588)","(91.0, 490.0, 300.0)","(3.3, 4.0, 3.8)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 33.22727272727273)","(8.0, 30.0, 27.136363636363637)"
12-01-2023 14:59:57.332881,"(3.2, 5.1, 4.7)","(5.0, 8.0, 7.752941176470588)","(91.0, 490.0, 300.0)","(3.3, 4.0, 3.8)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 33.22727272727273)","(8.0, 30.0, 26.142857142857142)"
12-01-2023 14:59:58.376700,"(3.2, 5.1, 4.7)","(5.0, 8.0, 7.752941176470588)","(91.0, 490.0, 300.0)","(3.3, 4.0, 3.8)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 33.22727272727273)","(8.0, 30.0, 26.142857142857142)"
12-01-2023 14:59:59.380403,"(3.2, 5.1, 4.689473684210526)","(5.0, 8.0, 7.752941176470588)","(91.0, 490.0, 300.0)","(3.3, 4.0, 3.8)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 33.22727272727273)","(8.0, 30.0, 28.2)"
12-01-2023 15:00:00.549479,"(3.2, 5.1, 4.689473684210526)","(5.0, 8.0, 7.752941176470588)","(91.0, 490.0, 300.0)","(3.3, 4.0, 3.8)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 33.22727272727273)","(8.0, 30.0, 28.714285714285715)"
12-01-2023 15:00:01.524489,"(3.2, 5.1, 4.689473684210526)","(5.0, 8.0, 7.752941176470588)","(91.0, 490.0, 300.0)","(3.3, 4.0, 3.8)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 33.22727272727273)","(8.0, 30.0, 28.714285714285715)"
12-01-2023 15:00:02.556708,"(3.2, 5.1, 4.542857142857143)","(5.0, 8.0, 7.752941176470588)","(91.0, 490.0, 300.0)","(3.3, 4.0, 3.8)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 33.22727272727273)","(8.0, 30.0, 28.714285714285715)"
12-01-2023 15:00:03.659301,"(3.2, 5.1, 4.8999999999999995)","(5.0, 8.0, 7.752941176470588)","(91.0, 490.0, 300.0)","(3.3, 4.0, 3.9789473684210526)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 33.22727272727273)","(8.0, 30.0, 28.714285714285715)"
12-01-2023 15:00:04.769176,"(3.2, 5.1, 4.925)","(5.0, 8.0, 7.752941176470588)","(91.0, 490.0, 300.0)","(3.3, 4.0, 3.982608695652174)","(3.2, 3.4, 3.2551724137931033)","(21.0, 48.0, 33.22727272727273)","(8.0, 30.0, 28.714285714285715)"
12-01-2023 15:00:05.845101,"(3.2, 5.1, 4.925)","(5.0, 8.0, 7.752941176470588)","(91.0, 490.0, 300.0)","(3.3, 4.0, 3.982608695652174)","(3.2, 3.4, 3.2551724137931033)","(21.0, 48.0, 33.22727272727273)","(8.0, 30.0, 29.18181818181818)"
12-01-2023 15:00:06.983211,"(3.2, 5.1, 4.925)","(5.0, 8.0, 7.752941176470588)","(91.0, 490.0, 300.0)","(3.3, 4.0, 3.982608695652174)","(3.2, 3.4, 3.255357142857143)","(21.0, 48.0, 33.22727272727273)","(8.0, 30.0, 29.25)"
12-01-2023 15:00:08.097887,"(3.2, 5.1, 4.925)","(5.0, 8.0, 7.752941176470588)","(91.0, 490.0, 300.0)","(3.3, 4.0, 3.982608695652174)","(3.2, 3.4, 3.255357142857143)","(21.0, 48.0, 33.22727272727273)","(8.0, 30.0, 29.25)"
12-01-2023 15:00:09.192100,"(3.2, 5.1, 4.925)","(5.0, 8.0, 7.752941176470588)","(91.0, 490.0, 300.0)","(3.3, 4.0, 3.825)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 33.22727272727273)","(8.0, 30.0, 29.25)"
12-01-2023 15:00:10.212237,"(3.2, 5.1, 4.616129032258065)","(5.0, 8.0, 7.752941176470588)","(91.0, 490.0, 300.0)","(3.3, 4.0, 3.825)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 33.22727272727273)","(8.0, 30.0, 29.25)"
12-01-2023 15:00:11.330557,"(3.2, 5.0, 4.833333333333333)","(5.0, 8.0, 7.752941176470588)","(91.0, 490.0, 300.0)","(3.3, 4.0, 3.825)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 33.22727272727273)","(8.0, 30.0, 29.25)"
12-01-2023 15:00:12.475245,"(3.2, 5.0, 4.6875)","(5.0, 8.0, 7.752941176470588)","(91.0, 490.0, 300.0)","(3.3, 4.0, 3.825)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 33.22727272727273)","(8.0, 30.0, 29.25)"
12-01-2023 15:00:13.536770,"(3.2, 5.0, 4.6875)","(5.0, 7.8, 7.764285714285714)","(91.0, 490.0, 300.0)","(3.3, 4.0, 3.825)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 33.22727272727273)","(8.0, 30.0, 27.333333333333332)"
12-01-2023 15:00:14.652893,"(3.2, 5.0, 4.6875)","(5.0, 7.8, 7.764285714285714)","(91.0, 490.0, 300.0)","(3.3, 4.0, 3.825)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 33.22727272727273)","(8.0, 30.0, 29.125)"
12-01-2023 15:00:15.763035,"(3.2, 5.0, 4.6875)","(5.0, 7.8, 7.64375)","(91.0, 490.0, 300.0)","(3.3, 4.0, 3.7666666666666666)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 33.22727272727273)","(8.0, 30.0, 29.125)"
12-01-2023 15:00:16.768873,"(3.2, 5.0, 4.933333333333334)","(5.0, 7.8, 7.64375)","(91.0, 490.0, 300.0)","(3.3, 4.0, 3.825)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 33.22727272727273)","(8.0, 30.0, 27.9)"
12-01-2023 15:00:17.905260,"(3.2, 5.0, 4.533333333333333)","(5.0, 7.8, 7.64375)","(91.0, 490.0, 300.0)","(3.3, 4.0, 3.825)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 33.22727272727273)","(8.0, 30.0, 29.22222222222222)"
12-01-2023 15:00:19.046561,"(3.2, 5.0, 4.545454545454546)","(5.0, 7.8, 7.64375)","(91.0, 490.0, 300.0)","(3.3, 4.0, 3.825)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 33.22727272727273)","(8.0, 30.0, 29.22222222222222)"
12-01-2023 15:00:20.192818,"(3.2, 4.9, 4.757142857142857)","(5.0, 7.8, 7.64375)","(91.0, 490.0, 300.0)","(3.3, 4.0, 3.825)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 33.22727272727273)","(8.0, 30.0, 29.22222222222222)"
12-01-2023 15:00:21.314499,"(3.2, 4.9, 4.757142857142857)","(5.0, 7.8, 7.64375)","(91.0, 490.0, 300.0)","(3.3, 4.0, 3.825)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 33.22727272727273)","(8.0, 30.0, 29.22222222222222)"
12-01-2023 15:00:22.553983,"(3.2, 4.9, 4.757142857142857)","(5.0, 7.8, 7.64375)","(91.0, 490.0, 300.0)","(3.3, 4.0, 3.85)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 33.22727272727273)","(8.0, 30.0, 29.22222222222222)"
12-01-2023 15:00:23.740761,"(3.2, 4.9, 4.829411764705882)","(5.0, 7.8, 7.64375)","(91.0, 490.0, 300.0)","(3.3, 4.0, 3.85)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 33.22727272727273)","(8.0, 30.0, 29.22222222222222)"
12-01-2023 15:00:24.795293,"(3.2, 4.9, 4.83125)","(5.0, 7.8, 7.638709677419355)","(91.0, 490.0, 300.0)","(3.3, 4.0, 3.85)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 33.22727272727273)","(8.0, 30.0, 29.22222222222222)"
12-01-2023 15:00:25.930594,"(3.2, 4.9, 4.83125)","(5.0, 7.8, 7.587878787878788)","(91.0, 490.0, 300.0)","(3.3, 4.0, 3.85)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 33.22727272727273)","(8.0, 30.0, 29.22222222222222)"
12-01-2023 15:00:27.149292,"(3.2, 4.9, 4.83125)","(5.0, 7.8, 7.587878787878788)","(91.0, 490.0, 320.0)","(3.3, 4.0, 3.85)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 28.5)","(8.0, 30.0, 29.22222222222222)"
12-01-2023 15:00:28.329197,"(3.2, 4.9, 4.841666666666667)","(5.0, 7.8, 7.587878787878788)","(91.0, 490.0, 320.0)","(3.3, 4.0, 3.85)","(3.2, 3.4, 3.2548387096774194)","(21.0, 48.0, 32.4)","(8.0, 30.0, 29.22222222222222)"
12-01-2023 15:00:29.395120,"(3.2, 4.9, 4.841666666666667)","(5.0, 7.8, 7.587878787878788)","(91.0, 490.0, 320.0)","(3.3, 4.0, 3.85)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 32.4)","(8.0, 30.0, 29.22222222222222)"
12-01-2023 15:00:30.530613,"(3.2, 4.9, 4.81891891891892)","(5.0, 7.8, 7.587878787878788)","(91.0, 490.0, 320.0)","(3.3, 4.0, 3.85)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 32.4)","(8.0, 30.0, 28.8)"
12-01-2023 15:00:31.647454,"(3.2, 4.9, 4.855882352941177)","(5.0, 7.8, 7.587878787878788)","(91.0, 490.0, 320.0)","(3.3, 4.0, 3.85)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 32.4)","(8.0, 30.0, 29.333333333333332)"
12-01-2023 15:00:32.689870,"(3.2, 4.9, 4.807894736842106)","(5.0, 7.8, 7.587878787878788)","(91.0, 490.0, 320.0)","(3.3, 4.0, 3.85)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 32.4)","(8.0, 30.0, 29.333333333333332)"
12-01-2023 15:00:33.745957,"(3.2, 4.9, 4.807894736842106)","(5.0, 7.8, 7.587878787878788)","(91.0, 490.0, 320.0)","(3.3, 4.0, 3.85)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 32.4)","(8.0, 30.0, 29.333333333333332)"
12-01-2023 15:00:34.854958,"(3.2, 4.9, 4.807894736842106)","(5.0, 7.8, 7.587878787878788)","(91.0, 490.0, 320.0)","(3.3, 4.0, 3.85)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 32.4)","(8.0, 30.0, 29.81818181818182)"
12-01-2023 15:00:36.044184,"(3.2, 4.9, 4.861538461538462)","(5.0, 7.8, 7.587878787878788)","(91.0, 490.0, 320.0)","(3.3, 4.0, 3.85)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 32.4)","(8.0, 32.0, 29.81818181818182)"
12-01-2023 15:00:37.261800,"(3.2, 4.9, 4.818604651162791)","(5.0, 7.8, 7.587878787878788)","(91.0, 490.0, 320.0)","(3.3, 4.0, 3.85)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 32.4)","(8.0, 32.0, 29.81818181818182)"
12-01-2023 15:00:38.349320,"(3.2, 4.9, 4.818604651162791)","(5.0, 7.8, 7.587878787878788)","(91.0, 490.0, 320.0)","(3.3, 4.0, 3.85)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 32.4)","(8.0, 32.0, 29.81818181818182)"
12-01-2023 15:00:39.530838,"(3.2, 4.9, 4.818604651162791)","(5.0, 7.8, 7.587878787878788)","(91.0, 490.0, 320.0)","(3.3, 4.0, 3.85)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 32.4)","(8.0, 32.0, 29.81818181818182)"
12-01-2023 15:00:40.638505,"(3.2, 4.9, 4.861538461538462)","(5.0, 7.8, 7.45)","(91.0, 490.0, 320.0)","(3.3, 4.0, 3.85)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 31.38888888888889)","(8.0, 32.0, 29.81818181818182)"
12-01-2023 15:00:41.736692,"(3.2, 4.9, 4.861538461538462)","(5.0, 7.8, 7.45)","(91.0, 490.0, 320.0)","(3.3, 4.0, 3.85)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 36.5)","(8.0, 32.0, 29.81818181818182)"
12-01-2023 15:00:42.890176,"(3.2, 4.9, 4.818604651162791)","(5.0, 7.8, 7.45)","(91.0, 490.0, 310.0)","(3.3, 4.0, 3.85)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 36.5)","(8.5, 32.0, 29.81818181818182)"
12-01-2023 15:00:44.033694,"(3.2, 4.9, 4.861538461538462)","(5.0, 7.8, 7.45)","(91.0, 490.0, 310.0)","(3.3, 4.0, 3.85)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 36.5)","(8.5, 32.0, 29.81818181818182)"
12-01-2023 15:00:45.172827,"(3.2, 4.9, 4.861538461538462)","(5.0, 7.8, 7.542857142857143)","(91.0, 490.0, 320.0)","(3.3, 4.0, 3.85)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 27.571428571428573)","(8.5, 32.0, 29.81818181818182)"
12-01-2023 15:00:46.318354,"(3.2, 4.9, 4.861538461538462)","(5.0, 7.8, 7.6125)","(91.0, 490.0, 320.0)","(3.3, 4.0, 3.85)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 27.571428571428573)","(8.5, 32.0, 29.81818181818182)"
12-01-2023 15:00:47.453229,"(3.2, 4.9, 4.861538461538462)","(5.0, 7.8, 7.6125)","(91.0, 490.0, 320.0)","(3.3, 4.0, 3.85)","(3.2, 3.4, 3.2555555555555555)","(21.0, 48.0, 31.176470588235293)","(8.5, 32.0, 29.81818181818182)"
12-01-2023 15:00:48.567222,"(3.2, 4.9, 4.861538461538462)","(5.0, 7.8, 7.6125)","(91.0, 490.0, 320.0)","(3.3, 4.0, 3.85)","(3.2, 3.4, 3.2548387096774194)","(21.0, 48.0, 31.176470588235293)","(8.5, 32.0, 29.81818181818182)"
12-01-2023 15:00:49.544418,"(3.2, 4.9, 4.855882352941177)","(5.0, 7.8, 7.564705882352941)","(91.0, 490.0, 320.0)","(3.3, 4.0, 3.85)","(3.2, 3.4, 3.2548387096774194)","(21.0, 48.0, 31.176470588235293)","(8.5, 32.0, 29.81818181818182)"
12-01-2023 15:00:50.645679,"(3.2, 4.9, 4.855882352941177)","(5.0, 7.8, 7.5027027027027025)","(91.0, 490.0, 325.0)","(3.3, 4.0, 3.85)","(3.2, 3.4, 3.2548387096774194)","(21.0, 48.0, 31.176470588235293)","(8.5, 32.0, 29.81818181818182)"
12-01-2023 15:00:51.813153,"(3.2, 4.9, 4.855882352941177)","(5.0, 7.8, 7.5027027027027025)","(91.0, 490.0, 325.0)","(3.3, 4.0, 3.85)","(3.2, 3.4, 3.2548387096774194)","(21.0, 48.0, 31.176470588235293)","(8.5, 32.0, 29.81818181818182)"
12-01-2023 15:00:52.915780,"(3.2, 4.9, 4.855882352941177)","(5.0, 7.8, 7.564705882352941)","(91.0, 490.0, 325.0)","(3.3, 4.0, 3.85)","(3.2, 3.4, 3.2590909090909093)","(21.0, 48.0, 31.176470588235293)","(8.5, 32.0, 29.81818181818182)"
12-01-2023 15:00:54.039758,"(3.2, 4.9, 4.797435897435898)","(5.0, 7.8, 7.564705882352941)","(91.0, 490.0, 325.0)","(3.3, 4.0, 3.85)","(3.2, 3.35, 3.2590909090909093)","(21.0, 48.0, 31.176470588235293)","(8.5, 32.0, 29.81818181818182)"
12-01-2023 15:00:55.254941,"(3.2, 4.9, 4.766666666666667)","(5.0, 7.8, 7.5027027027027025)","(91.0, 490.0, 325.0)","(3.3, 4.0, 3.85)","(3.2, 3.35, 3.2590909090909093)","(21.0, 48.0, 31.176470588235293)","(8.5, 32.0, 29.81818181818182)"
12-01-2023 15:00:56.329632,"(3.2, 4.9, 4.766666666666667)","(5.0, 7.8, 7.5027027027027025)","(91.0, 490.0, 325.0)","(3.3, 4.0, 3.85)","(3.2, 3.35, 3.2590909090909093)","(21.0, 48.0, 31.176470588235293)","(8.5, 32.0, 29.81818181818182)"
12-01-2023 15:00:57.383162,"(3.2, 4.9, 4.766666666666667)","(5.0, 7.8, 7.5027027027027025)","(91.0, 490.0, 325.0)","(3.3, 4.0, 3.85)","(3.2, 3.35, 3.2590909090909093)","(21.0, 48.0, 31.176470588235293)","(8.5, 32.0, 29.81818181818182)"
12-01-2023 15:00:58.503259,"(3.2, 4.9, 4.7153846153846155)","(5.0, 7.8, 7.5027027027027025)","(91.0, 490.0, 325.0)","(3.3, 4.0, 3.85)","(3.2, 3.35, 3.2590909090909093)","(21.0, 48.0, 33.7)","(8.5, 32.0, 29.81818181818182)"
12-01-2023 15:00:59.642131,"(3.2, 4.9, 4.7153846153846155)","(5.0, 7.8, 7.5027027027027025)","(91.0, 490.0, 325.0)","(3.3, 4.0, 3.85)","(3.2, 3.35, 3.2590909090909093)","(21.0, 48.0, 33.7)","(8.5, 32.0, 29.81818181818182)"
12-01-2023 15:01:00.824706,"(3.2, 4.9, 4.671428571428572)","(5.0, 7.8, 7.5027027027027025)","(91.0, 490.0, 325.0)","(3.3, 4.0, 3.825)","(3.2, 3.35, 3.256666666666667)","(21.0, 48.0, 33.7)","(8.5, 32.0, 29.81818181818182)"
12-01-2023 15:01:01.956633,"(3.2, 4.9, 4.8625)","(5.0, 7.8, 7.484210526315789)","(91.0, 490.0, 325.0)","(3.3, 3.95, 3.825)","(3.2, 3.35, 3.256666666666667)","(21.0, 48.0, 33.7)","(8.5, 32.0, 29.81818181818182)"
12-01-2023 15:01:03.065287,"(3.2, 4.9, 4.841666666666667)","(5.0, 7.8, 7.484210526315789)","(91.0, 490.0, 325.0)","(3.3, 3.95, 3.825)","(3.2, 3.35, 3.2590909090909093)","(21.0, 48.0, 31.176470588235293)","(8.5, 32.0, 29.81818181818182)"
12-01-2023 15:01:04.197457,"(3.2, 4.9, 4.841666666666667)","(5.0, 7.8, 7.484210526315789)","(91.0, 490.0, 325.0)","(3.3, 3.95, 3.825)","(3.2, 3.35, 3.2590909090909093)","(21.0, 48.0, 31.176470588235293)","(8.5, 32.0, 29.81818181818182)"
12-01-2023 15:01:05.329684,"(3.2, 4.9, 4.8625)","(5.0, 7.8, 7.587878787878788)","(91.0, 490.0, 325.0)","(3.3, 3.95, 3.825)","(3.2, 3.35, 3.2590909090909093)","(21.0, 48.0, 31.176470588235293)","(8.5, 32.0, 29.81818181818182)"
12-01-2023 15:01:06.583559,"(3.2, 4.9, 4.838461538461538)","(5.0, 7.8, 7.6125)","(91.0, 500.0, 325.0)","(3.3, 3.95, 3.7214285714285715)","(3.2, 3.35, 3.2590909090909093)","(21.0, 48.0, 31.176470588235293)","(8.5, 32.0, 29.81818181818182)"
12-01-2023 15:01:07.781921,"(3.2, 4.9, 4.671428571428572)","(5.0, 7.8, 7.6125)","(91.0, 490.0, 325.0)","(3.3, 4.0, 3.7058823529411766)","(3.2, 3.35, 3.2625)","(21.0, 48.0, 33.7)","(8.5, 32.0, 29.81818181818182)"
12-01-2023 15:01:08.913130,"(3.2, 4.9, 4.642857142857143)","(5.0, 7.8, 7.666666666666666)","(91.0, 490.0, 325.0)","(3.3, 4.0, 3.7058823529411766)","(3.2, 3.35, 3.2625)","(21.0, 48.0, 33.7)","(8.5, 32.0, 29.81818181818182)"
12-01-2023 15:01:10.093070,"(3.2, 4.9, 4.633333333333334)","(5.0, 7.8, 7.666666666666666)","(91.0, 490.0, 325.0)","(3.3, 4.0, 3.7058823529411766)","(3.2, 3.35, 3.2625)","(21.0, 48.0, 33.7)","(8.5, 32.0, 29.81818181818182)"
12-01-2023 15:01:11.287796,"(3.2, 4.8, 4.575)","(5.0, 7.8, 7.564705882352941)","(91.0, 490.0, 325.0)","(3.3, 4.0, 3.7062500000000003)","(3.2, 3.35, 3.2625)","(21.0, 48.0, 33.7)","(8.5, 32.0, 29.81818181818182)"
12-01-2023 15:01:12.356846,"(3.2, 4.8, 4.542857142857143)","(5.0, 7.8, 7.583783783783783)","(91.0, 490.0, 325.0)","(3.3, 4.0, 3.7062500000000003)","(3.2, 3.35, 3.2625)","(21.0, 48.0, 31.176470588235293)","(8.5, 32.0, 29.81818181818182)"
12-01-2023 15:01:13.503512,"(3.2, 4.8, 4.542857142857143)","(5.0, 7.8, 7.569230769230769)","(91.0, 490.0, 320.0)","(3.3, 4.0, 3.7062500000000003)","(3.2, 3.35, 3.2625)","(21.0, 48.0, 27.571428571428573)","(8.5, 32.0, 29.81818181818182)"
12-01-2023 15:01:14.683614,"(3.2, 4.8, 4.542857142857143)","(5.0, 7.8, 7.569230769230769)","(91.0, 480.0, 320.0)","(3.3, 4.0, 3.7062500000000003)","(3.2, 3.35, 3.2625)","(21.0, 48.0, 27.571428571428573)","(8.5, 32.0, 29.81818181818182)"
12-01-2023 15:01:15.881070,"(3.2, 4.8, 4.55)","(5.0, 7.8, 7.569230769230769)","(91.0, 480.0, 315.0)","(3.3, 4.0, 3.7062500000000003)","(3.2, 3.35, 3.2625)","(21.0, 48.0, 27.571428571428573)","(8.5, 32.0, 29.81818181818182)"
12-01-2023 15:01:16.992471,"(3.2, 4.8, 4.55)","(5.0, 7.8, 7.569230769230769)","(91.0, 470.0, 315.0)","(3.3, 4.0, 3.7062500000000003)","(3.2, 3.35, 3.2625)","(21.0, 48.0, 27.571428571428573)","(8.5, 32.0, 29.81818181818182)"
12-01-2023 15:01:18.129085,"(3.2, 4.8, 4.663636363636363)","(5.0, 7.8, 7.569230769230769)","(91.0, 470.0, 315.0)","(3.3, 4.0, 3.7062500000000003)","(3.2, 3.35, 3.2625)","(21.0, 48.0, 31.176470588235293)","(8.5, 32.0, 29.81818181818182)"
