,Clase Azul,Spearhead Joe,Izuku Bale,Earn The Fizz,Elite Patty,Miss Belle,Milski,Dr Carlson
07-12-2022 14:08:22.635064,"(10.0, 38.0, 36.125)","(4.6, 7.2, 6.961904761904762)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.55)","(51.0, 300.0, 275.0)","(6.0, 9.2, 8.26086956521739)","(21.0, 40.0, 27.647058823529413)","(1.9, 2.08, 2.067142857142857)"
07-12-2022 14:08:23.924917,"(10.0, 38.0, 36.125)","(4.6, 7.2, 7.088888888888889)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.3)","(51.0, 300.0, 275.0)","(6.0, 9.2, 8.5)","(21.0, 40.0, 27.647058823529413)","(1.9, 2.08, 2.067142857142857)"
07-12-2022 14:08:25.349356,"(10.0, 38.0, 36.125)","(4.6, 7.2, 7.088888888888889)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.3)","(51.0, 300.0, 275.0)","(6.0, 9.2, 8.5)","(21.0, 40.0, 27.647058823529413)","(1.9, 2.08, 2.067142857142857)"
07-12-2022 14:08:26.721233,"(10.0, 38.0, 36.125)","(4.6, 7.2, 6.800000000000001)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.3)","(51.0, 300.0, 275.0)","(6.0, 9.2, 8.5)","(21.0, 40.0, 27.647058823529413)","(1.9, 2.08, 2.01125)"
07-12-2022 14:08:28.164605,"(10.0, 38.0, 36.125)","(4.6, 7.2, 6.800000000000001)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.55)","(51.0, 300.0, 275.0)","(6.0, 9.2, 8.26086956521739)","(21.0, 40.0, 27.647058823529413)","(1.9, 2.08, 1.995)"
07-12-2022 14:08:29.554155,"(10.0, 38.0, 36.125)","(4.6, 7.2, 6.800000000000001)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.55)","(51.0, 300.0, 275.0)","(6.0, 9.2, 8.26086956521739)","(21.0, 40.0, 27.647058823529413)","(1.9, 2.08, 1.995)"
07-12-2022 14:08:30.879396,"(10.0, 38.0, 36.125)","(4.6, 7.2, 6.933333333333334)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.3)","(51.0, 300.0, 275.0)","(6.0, 9.2, 8.5)","(21.0, 40.0, 27.647058823529413)","(1.9, 2.08, 1.995)"
07-12-2022 14:08:32.083406,"(10.0, 38.0, 36.125)","(4.6, 7.2, 6.800000000000001)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.55)","(51.0, 300.0, 275.0)","(6.0, 9.2, 8.26086956521739)","(21.0, 40.0, 27.647058823529413)","(1.9, 2.08, 1.995)"
07-12-2022 14:08:33.353101,"(10.0, 38.0, 36.125)","(4.6, 7.2, 6.800000000000001)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.55)","(51.0, 300.0, 275.0)","(6.0, 9.2, 8.26086956521739)","(21.0, 40.0, 27.647058823529413)","(1.9, 2.08, 1.995)"
07-12-2022 14:08:34.757215,"(10.0, 38.0, 36.125)","(4.6, 7.2, 6.6000000000000005)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.55)","(51.0, 300.0, 275.0)","(6.0, 9.2, 8.26086956521739)","(21.0, 40.0, 27.647058823529413)","(1.9, 2.08, 1.995)"
07-12-2022 14:08:36.069991,"(10.0, 38.0, 36.125)","(4.6, 7.2, 6.6000000000000005)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.3)","(51.0, 300.0, 275.0)","(6.0, 9.2, 8.5)","(21.0, 40.0, 27.647058823529413)","(1.9, 2.08, 1.995)"
07-12-2022 14:08:37.425744,"(10.0, 38.0, 36.125)","(4.6, 7.2, 6.6000000000000005)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.3)","(51.0, 300.0, 275.0)","(6.0, 9.2, 8.5)","(21.0, 40.0, 27.647058823529413)","(1.9, 2.08, 1.995)"
07-12-2022 14:08:38.810563,"(10.0, 38.0, 36.125)","(4.6, 7.2, 6.6000000000000005)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.55)","(51.0, 300.0, 275.0)","(6.0, 9.2, 8.26086956521739)","(21.0, 40.0, 27.647058823529413)","(1.9, 2.08, 1.995)"
07-12-2022 14:08:40.128938,"(10.0, 38.0, 36.125)","(4.6, 7.2, 6.6000000000000005)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.55)","(51.0, 300.0, 275.0)","(6.0, 9.2, 8.326315789473684)","(21.0, 40.0, 27.647058823529413)","(1.9, 2.08, 1.995)"
07-12-2022 14:08:41.366353,"(10.0, 38.0, 36.125)","(4.6, 7.2, 6.6000000000000005)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.3)","(51.0, 300.0, 275.0)","(6.0, 9.0, 8.326315789473684)","(21.0, 40.0, 27.647058823529413)","(1.9, 2.08, 1.995)"
07-12-2022 14:08:42.612655,"(10.0, 38.0, 36.125)","(4.6, 7.2, 6.6000000000000005)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.3)","(51.0, 300.0, 275.0)","(6.0, 9.0, 8.657142857142857)","(21.0, 40.0, 27.647058823529413)","(1.9, 2.08, 1.995)"
07-12-2022 14:08:43.785905,"(10.0, 38.0, 36.125)","(4.6, 7.2, 6.6000000000000005)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.3)","(51.0, 300.0, 275.0)","(6.0, 9.0, 8.657142857142857)","(21.0, 40.0, 27.647058823529413)","(1.9, 2.08, 1.995)"
07-12-2022 14:08:45.006204,"(10.0, 38.0, 36.125)","(4.6, 7.2, 6.6000000000000005)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.55)","(51.0, 300.0, 275.0)","(6.0, 9.0, 8.657142857142857)","(21.0, 40.0, 27.647058823529413)","(1.9, 2.08, 1.995)"
07-12-2022 14:08:46.262951,"(10.0, 38.0, 36.125)","(4.6, 7.2, 6.6000000000000005)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.55)","(51.0, 300.0, 275.0)","(6.0, 9.0, 8.657142857142857)","(21.0, 40.0, 27.647058823529413)","(1.9, 2.08, 1.995)"
07-12-2022 14:08:47.583596,"(10.0, 38.0, 36.125)","(4.6, 7.2, 6.6000000000000005)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.3)","(51.0, 300.0, 275.0)","(6.0, 9.0, 8.657142857142857)","(21.0, 40.0, 27.647058823529413)","(1.9, 2.08, 1.995)"
07-12-2022 14:08:48.955872,"(10.0, 38.0, 36.125)","(4.6, 7.2, 6.6000000000000005)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.3)","(51.0, 300.0, 275.0)","(6.0, 9.0, 8.657142857142857)","(21.0, 40.0, 27.647058823529413)","(1.9, 2.08, 1.995)"
07-12-2022 14:08:50.264233,"(10.0, 38.0, 36.125)","(4.6, 7.2, 6.6000000000000005)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.55)","(51.0, 300.0, 275.0)","(6.0, 9.0, 8.657142857142857)","(21.0, 40.0, 27.647058823529413)","(1.9, 2.08, 1.995)"
07-12-2022 14:08:51.547750,"(10.0, 38.0, 36.125)","(4.6, 7.2, 6.6000000000000005)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.965048543689321)","(51.0, 300.0, 275.0)","(6.0, 9.0, 8.657142857142857)","(21.0, 40.0, 27.647058823529413)","(1.9, 2.08, 1.995)"
07-12-2022 14:08:52.836115,"(10.0, 38.0, 36.125)","(4.6, 7.2, 6.6000000000000005)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.965048543689321)","(51.0, 300.0, 275.0)","(6.0, 9.0, 8.657142857142857)","(21.0, 40.0, 27.647058823529413)","(1.9, 2.08, 1.995)"
07-12-2022 14:08:54.135245,"(10.0, 38.0, 36.125)","(4.6, 7.2, 6.6000000000000005)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.7)","(51.0, 300.0, 275.0)","(6.0, 9.0, 8.657142857142857)","(21.0, 40.0, 27.647058823529413)","(1.9, 2.08, 1.995)"
07-12-2022 14:08:55.432214,"(10.0, 38.0, 36.125)","(4.6, 7.2, 6.6000000000000005)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.7)","(51.0, 300.0, 275.0)","(6.0, 9.0, 8.657142857142857)","(21.0, 40.0, 27.647058823529413)","(1.9, 2.08, 1.995)"
07-12-2022 14:08:56.654386,"(10.0, 38.0, 36.125)","(4.6, 7.2, 6.6000000000000005)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.84)","(51.0, 300.0, 275.0)","(6.0, 9.0, 8.657142857142857)","(21.0, 40.0, 27.647058823529413)","(1.9, 2.08, 1.995)"
07-12-2022 14:08:57.923109,"(10.0, 38.0, 36.125)","(4.6, 7.2, 6.523076923076923)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.76)","(51.0, 300.0, 268.75)","(6.0, 9.0, 8.657142857142857)","(21.0, 40.0, 27.647058823529413)","(1.9, 2.08, 1.995)"
07-12-2022 14:08:59.238873,"(10.0, 38.0, 36.125)","(4.6, 7.2, 6.523076923076923)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.775)","(51.0, 300.0, 268.75)","(6.0, 9.0, 8.657142857142857)","(21.0, 40.0, 27.647058823529413)","(1.9, 2.08, 1.995)"
07-12-2022 14:09:00.478847,"(10.0, 38.0, 36.125)","(4.6, 7.2, 6.523076923076923)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.775)","(51.0, 300.0, 268.75)","(6.0, 9.0, 8.377777777777778)","(21.0, 40.0, 27.647058823529413)","(1.9, 2.08, 1.995)"
07-12-2022 14:09:01.690120,"(10.0, 38.0, 36.125)","(4.6, 7.2, 6.523076923076923)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.775)","(51.0, 300.0, 268.75)","(6.0, 9.0, 8.377777777777778)","(21.0, 40.0, 27.647058823529413)","(1.9, 2.08, 1.995)"
07-12-2022 14:09:03.010519,"(10.0, 38.0, 36.125)","(4.6, 7.2, 6.507692307692308)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.666666666666667)","(51.0, 300.0, 280.7692307692308)","(6.0, 9.0, 8.74736842105263)","(21.0, 40.0, 27.647058823529413)","(1.9, 2.08, 1.986923076923077)"
07-12-2022 14:09:04.371551,"(10.0, 38.0, 36.421052631578945)","(4.6, 7.2, 6.507692307692308)","(19.0, 70.0, 54.0)","(5.5, 8.0, 7.6)","(51.0, 300.0, 255.71428571428572)","(6.0, 9.0, 8.74736842105263)","(21.0, 40.0, 30.454545454545453)","(1.9, 2.08, 1.9889473684210526)"
07-12-2022 14:09:05.713452,"(10.0, 38.0, 36.421052631578945)","(4.6, 7.2, 6.507692307692308)","(19.0, 70.0, 54.0)","(5.5, 8.0, 7.7)","(51.0, 290.0, 230.0)","(6.0, 9.0, 8.74736842105263)","(21.0, 40.0, 30.454545454545453)","(1.9, 2.06, 1.9816129032258065)"
07-12-2022 14:09:07.056245,"(10.0, 38.0, 36.421052631578945)","(4.6, 7.2, 6.507692307692308)","(19.0, 70.0, 54.0)","(5.5, 8.0, 7.88)","(51.0, 290.0, 230.0)","(6.0, 9.0, 8.74736842105263)","(21.0, 40.0, 30.454545454545453)","(1.9, 2.06, 1.9816129032258065)"
07-12-2022 14:09:08.392117,"(10.0, 38.0, 36.421052631578945)","(4.6, 7.2, 6.507692307692308)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.84)","(51.0, 290.0, 230.0)","(6.0, 9.0, 8.74736842105263)","(21.0, 40.0, 27.647058823529413)","(1.9, 2.06, 1.9816129032258065)"
07-12-2022 14:09:09.718564,"(10.0, 38.0, 36.421052631578945)","(4.6, 7.2, 6.911111111111111)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.861538461538462)","(51.0, 290.0, 219.41176470588235)","(6.0, 9.0, 8.76)","(21.0, 40.0, 27.647058823529413)","(1.9, 2.06, 1.9816129032258065)"
07-12-2022 14:09:11.187633,"(10.0, 38.0, 36.421052631578945)","(4.6, 7.0, 6.911111111111111)","(19.0, 70.0, 54.0)","(5.5, 8.0, 7.775)","(51.0, 290.0, 219.41176470588235)","(6.0, 9.0, 8.76)","(21.0, 40.0, 30.454545454545453)","(1.9, 2.06, 1.9847368421052631)"
07-12-2022 14:09:12.549786,"(10.0, 38.0, 36.421052631578945)","(4.6, 7.0, 6.911111111111111)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.861538461538462)","(51.0, 290.0, 219.41176470588235)","(6.0, 9.0, 8.76)","(21.0, 40.0, 27.647058823529413)","(1.85, 2.04, 1.984)"
07-12-2022 14:09:13.894242,"(10.0, 38.0, 36.421052631578945)","(4.8, 7.0, 6.911111111111111)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.97986577181208)","(51.0, 290.0, 219.41176470588235)","(6.0, 9.0, 8.76)","(21.0, 40.0, 27.647058823529413)","(1.85, 2.04, 2.025)"
07-12-2022 14:09:15.232950,"(10.0, 38.0, 36.421052631578945)","(4.8, 7.0, 6.733333333333333)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.815384615384615)","(51.0, 290.0, 219.41176470588235)","(6.0, 9.0, 8.76)","(21.0, 40.0, 27.647058823529413)","(1.85, 2.08, 2.013333333333333)"
07-12-2022 14:09:16.472377,"(10.0, 38.0, 35.61904761904762)","(4.8, 7.0, 6.733333333333333)","(19.0, 70.0, 54.0)","(5.5, 8.0, 7.815384615384615)","(51.0, 290.0, 219.41176470588235)","(6.0, 9.0, 8.76)","(21.0, 40.0, 30.454545454545453)","(1.85, 2.1, 2.013333333333333)"
07-12-2022 14:09:17.794731,"(10.0, 38.0, 35.61904761904762)","(4.8, 7.0, 6.733333333333333)","(19.0, 70.0, 58.44444444444444)","(5.5, 8.0, 7.97986577181208)","(51.0, 290.0, 219.41176470588235)","(6.0, 9.0, 8.76)","(21.0, 40.0, 29.875)","(1.85, 2.1, 2.0145945945945947)"
07-12-2022 14:09:19.125499,"(10.0, 38.0, 35.61904761904762)","(4.8, 7.0, 6.733333333333333)","(19.0, 70.0, 54.333333333333336)","(5.5, 8.0, 7.828571428571428)","(51.0, 290.0, 84.34782608695653)","(6.0, 9.0, 8.71764705882353)","(21.0, 38.0, 30.5)","(1.85, 2.08, 2.0145945945945947)"
07-12-2022 14:09:20.444674,"(10.0, 36.0, 35.46666666666667)","(4.8, 7.0, 6.733333333333333)","(19.0, 75.0, 50.5)","(5.5, 8.0, 7.775)","(51.0, 280.0, 242.91666666666666)","(6.0, 9.0, 8.466666666666667)","(21.0, 36.0, 26.833333333333332)","(1.85, 2.08, 2.0145945945945947)"
07-12-2022 14:09:21.792151,"(10.0, 36.0, 35.333333333333336)","(4.8, 7.0, 6.733333333333333)","(19.0, 70.0, 49.2)","(5.5, 8.0, 7.861538461538462)","(51.0, 260.0, 193.125)","(6.0, 9.0, 8.466666666666667)","(21.0, 36.0, 32.714285714285715)","(1.85, 2.08, 2.0145945945945947)"
07-12-2022 14:09:23.149347,"(10.0, 36.0, 34.0)","(4.8, 7.0, 6.733333333333333)","(19.0, 70.0, 54.5)","(5.5, 8.0, 7.98)","(51.0, 250.0, 230.26315789473682)","(6.0, 9.0, 8.466666666666667)","(21.0, 34.0, 31.1875)","(1.85, 2.08, 1.9903703703703703)"
07-12-2022 14:09:24.458148,"(10.0, 36.0, 34.25)","(4.8, 7.0, 6.978378378378379)","(19.0, 65.0, 46.1)","(5.5, 8.0, 7.7)","(51.0, 240.0, 102.5)","(6.0, 9.0, 7.83921568627451)","(21.0, 34.0, 26.851063829787233)","(1.85, 2.08, 1.9903703703703703)"
07-12-2022 14:09:25.758069,"(10.0, 36.0, 35.36363636363636)","(4.8, 7.0, 6.978378378378379)","(19.0, 65.0, 46.1)","(5.5, 8.0, 7.7)","(51.0, 240.0, 208.46153846153845)","(6.0, 9.0, 8.100000000000001)","(21.0, 34.0, 27.89090909090909)","(1.85, 2.08, 1.9747826086956521)"
07-12-2022 14:09:27.094567,"(10.0, 36.0, 34.23529411764706)","(4.8, 7.0, 6.978378378378379)","(19.0, 65.0, 46.1)","(5.5, 8.0, 7.815384615384615)","(51.0, 220.0, 200.0)","(6.0, 8.8, 8.2)","(21.0, 34.0, 29.473684210526315)","(1.85, 2.08, 1.9747826086956521)"
07-12-2022 14:09:28.491330,"(10.0, 36.0, 34.23529411764706)","(4.8, 7.0, 6.978378378378379)","(19.0, 65.0, 46.1)","(5.5, 8.0, 7.828571428571428)","(51.0, 210.0, 186.11111111111111)","(6.0, 8.6, 7.979310344827586)","(21.0, 32.0, 28.75)","(1.85, 2.08, 1.9747826086956521)"
07-12-2022 14:09:29.861079,"(10.0, 36.0, 35.34782608695652)","(4.8, 7.0, 6.978378378378379)","(19.0, 65.0, 46.1)","(5.5, 8.0, 7.861538461538462)","(51.0, 200.0, 155.5)","(6.0, 8.6, 7.979310344827586)","(21.0, 32.0, 28.75)","(1.85, 2.08, 1.9747826086956521)"
07-12-2022 14:09:31.157004,"(10.0, 36.0, 35.34782608695652)","(4.8, 7.0, 6.978378378378379)","(19.0, 65.0, 46.1)","(5.5, 8.0, 7.775)","(51.0, 190.0, 124.0)","(6.0, 8.6, 7.979310344827586)","(21.0, 32.0, 31.428571428571427)","(1.85, 2.08, 1.9747826086956521)"
07-12-2022 14:09:32.456328,"(10.0, 36.0, 35.34782608695652)","(4.8, 7.0, 6.885714285714286)","(19.0, 65.0, 46.1)","(5.5, 8.0, 7.815384615384615)","(51.0, 180.0, 120.9375)","(6.0, 8.6, 7.694339622641509)","(21.0, 32.0, 31.05128205128205)","(1.85, 2.08, 1.9747826086956521)"
07-12-2022 14:09:33.814284,"(10.0, 36.0, 35.34782608695652)","(4.8, 7.0, 6.902439024390244)","(19.0, 65.0, 46.1)","(5.5, 8.0, 7.815384615384615)","(51.0, 180.0, 158.125)","(6.0, 8.6, 7.694339622641509)","(21.0, 32.0, 31.05128205128205)","(1.85, 2.08, 1.9747826086956521)"
07-12-2022 14:09:35.156727,"(10.0, 36.0, 35.34782608695652)","(4.8, 7.0, 6.902439024390244)","(19.0, 65.0, 46.1)","(5.5, 8.0, 7.815384615384615)","(51.0, 170.0, 125.0)","(6.0, 8.6, 7.881481481481482)","(21.0, 32.0, 31.05128205128205)","(1.85, 2.08, 1.9747826086956521)"
07-12-2022 14:09:36.408867,"(10.0, 36.0, 35.34782608695652)","(4.8, 7.0, 6.826086956521739)","(19.0, 65.0, 46.1)","(5.5, 8.0, 7.815384615384615)","(51.0, 170.0, 125.0)","(6.0, 8.4, 7.819354838709677)","(21.0, 32.0, 31.05128205128205)","(1.85, 2.08, 1.9747826086956521)"
07-12-2022 14:09:37.709175,"(10.0, 36.0, 35.34782608695652)","(4.8, 7.0, 6.776)","(19.0, 65.0, 46.1)","(5.5, 8.0, 7.815384615384615)","(51.0, 170.0, 129.5)","(6.0, 8.4, 7.613114754098361)","(21.0, 32.0, 31.038961038961038)","(1.85, 2.08, 1.9747826086956521)"
07-12-2022 14:09:39.005740,"(10.0, 36.0, 35.34782608695652)","(4.8, 7.0, 6.768421052631579)","(19.0, 65.0, 46.1)","(5.5, 8.0, 7.815384615384615)","(51.0, 170.0, 129.5)","(6.0, 8.4, 7.628070175438597)","(21.0, 32.0, 31.038961038961038)","(1.85, 2.08, 1.9747826086956521)"
07-12-2022 14:09:40.359908,"(12.0, 36.0, 35.375)","(4.8, 6.8, 6.768421052631579)","(21.0, 65.0, 46.1)","(5.5, 8.0, 7.815384615384615)","(51.0, 170.0, 129.5)","(6.0, 8.4, 7.628070175438597)","(21.0, 32.0, 31.038961038961038)","(1.85, 2.08, 1.9747826086956521)"
07-12-2022 14:09:41.799721,"(12.0, 36.0, 35.375)","(4.8, 6.8, 6.6695652173913045)","(21.0, 65.0, 46.1)","(5.5, 8.0, 7.815384615384615)","(51.0, 170.0, 129.5)","(6.0, 8.4, 7.628070175438597)","(21.0, 32.0, 31.038961038961038)","(1.85, 2.08, 1.9747826086956521)"
07-12-2022 14:09:43.208172,"(12.0, 36.0, 35.375)","(4.8, 6.8, 6.6695652173913045)","(21.0, 65.0, 46.1)","(5.5, 8.0, 7.815384615384615)","(51.0, 170.0, 129.5)","(6.0, 8.4, 7.628070175438597)","(21.0, 32.0, 31.038961038961038)","(1.85, 2.08, 1.9747826086956521)"
07-12-2022 14:09:44.885600,"(12.0, 36.0, 35.375)","(4.8, 6.8, 6.726829268292683)","(21.0, 65.0, 46.1)","(5.5, 8.0, 7.815384615384615)","(51.0, 170.0, 129.5)","(6.0, 8.4, 7.628070175438597)","(21.0, 32.0, 31.038961038961038)","(1.85, 2.08, 1.9747826086956521)"
07-12-2022 14:09:46.564408,"(12.0, 36.0, 35.375)","(4.8, 6.8, 6.726829268292683)","(21.0, 65.0, 46.1)","(5.5, 8.0, 7.815384615384615)","(51.0, 170.0, 129.5)","(6.0, 8.4, 7.628070175438597)","(21.0, 32.0, 31.038961038961038)","(1.85, 2.08, 1.9747826086956521)"
07-12-2022 14:09:48.074546,"(12.0, 36.0, 35.375)","(4.8, 6.8, 6.753846153846154)","(21.0, 65.0, 46.1)","(5.5, 8.0, 7.815384615384615)","(51.0, 170.0, 129.5)","(6.0, 8.4, 7.641860465116279)","(21.0, 32.0, 31.038961038961038)","(1.85, 2.08, 1.9747826086956521)"
07-12-2022 14:09:49.629786,"(12.0, 36.0, 35.375)","(4.8, 6.8, 6.76)","(21.0, 65.0, 44.75)","(5.5, 8.0, 8.133333333333333)","(51.0, 170.0, 93.5)","(6.0, 8.2, 7.6080000000000005)","(21.0, 32.0, 31.555555555555557)","(1.85, 2.08, 1.9745454545454546)"
07-12-2022 14:09:51.066662,"(12.0, 36.0, 35.608695652173914)","(4.8, 7.0, 6.5200000000000005)","(21.0, 50.0, 45.5)","(5.5, 8.6, 7.936842105263158)","(51.0, 170.0, 127.89473684210526)","(6.0, 8.2, 7.527272727272727)","(21.0, 32.0, 31.555555555555557)","(1.85, 2.02, 1.9783333333333333)"
07-12-2022 14:09:52.303496,"(12.0, 36.0, 35.608695652173914)","(4.8, 7.0, 6.5200000000000005)","(21.0, 50.0, 45.5)","(5.5, 8.6, 8.229411764705882)","(51.0, 170.0, 127.89473684210526)","(6.0, 8.2, 7.527272727272727)","(21.0, 32.0, 31.2)","(1.85, 2.02, 1.9783333333333333)"
07-12-2022 14:09:53.627243,"(12.0, 36.0, 35.608695652173914)","(4.8, 7.0, 6.5285714285714285)","(21.0, 50.0, 44.75)","(5.5, 8.6, 8.229411764705882)","(51.0, 170.0, 148.33333333333331)","(6.0, 8.2, 7.527272727272727)","(21.0, 32.0, 31.2)","(1.85, 2.02, 1.9745454545454546)"
07-12-2022 14:09:55.120314,"(12.0, 36.0, 35.65714285714286)","(4.8, 7.0, 6.885714285714286)","(21.0, 50.0, 51.0)","(5.5, 8.6, 8.229411764705882)","(51.0, 160.0, 133.75)","(6.0, 8.2, 7.527272727272727)","(21.0, 32.0, 30.75)","(1.85, 2.02, 1.9747826086956521)"
07-12-2022 14:09:56.510112,"(12.0, 36.0, 35.65714285714286)","(4.8, 7.0, 6.885714285714286)","(21.0, 65.0, 44.19047619047619)","(5.5, 8.6, 8.229411764705882)","(51.0, 160.0, 136.66666666666669)","(6.0, 8.2, 7.441025641025641)","(21.0, 32.0, 31.375)","(1.85, 2.08, 1.9747826086956521)"
07-12-2022 14:09:57.923534,"(12.0, 36.0, 37.67567567567568)","(4.8, 7.0, 6.661538461538461)","(21.0, 48.0, 39.84615384615385)","(5.5, 8.6, 8.057142857142857)","(51.0, 160.0, 125.29411764705883)","(6.0, 8.2, 7.519148936170213)","(21.0, 32.0, 31.375)","(1.85, 2.08, 1.9745454545454546)"
07-12-2022 14:09:59.341877,"(12.0, 38.0, 37.67567567567568)","(4.8, 7.0, 6.866666666666666)","(21.0, 42.0, 39.84615384615385)","(5.5, 8.4, 8.057142857142857)","(51.0, 150.0, 125.29411764705883)","(6.0, 8.2, 7.527272727272727)","(21.0, 32.0, 31.0)","(1.85, 2.02, 1.9783333333333333)"
07-12-2022 14:10:00.811255,"(12.0, 38.0, 39.0)","(4.8, 7.0, 6.98125)","(21.0, 42.0, 39.84615384615385)","(5.5, 8.4, 8.057142857142857)","(51.0, 150.0, 125.29411764705883)","(6.0, 8.2, 7.441025641025641)","(21.0, 32.0, 31.545454545454547)","(1.85, 2.02, 1.9727272727272727)"
07-12-2022 14:10:02.147636,"(12.0, 40.0, 39.0)","(4.8, 7.0, 6.98125)","(21.0, 42.0, 38.75)","(5.5, 8.4, 8.057142857142857)","(51.0, 150.0, 125.29411764705883)","(6.0, 8.2, 7.519148936170213)","(21.0, 32.0, 31.545454545454547)","(1.85, 2.0, 1.971875)"
07-12-2022 14:10:03.569882,"(12.0, 40.0, 39.17948717948718)","(4.8, 7.0, 6.98125)","(21.0, 40.0, 38.54545454545455)","(5.5, 8.4, 8.066666666666666)","(51.0, 150.0, 125.29411764705883)","(6.0, 8.2, 7.441025641025641)","(21.0, 32.0, 31.545454545454547)","(1.85, 2.0, 1.971875)"
07-12-2022 14:10:04.948849,"(12.0, 40.0, 39.17948717948718)","(4.8, 7.0, 6.902702702702703)","(21.0, 40.0, 39.333333333333336)","(5.5, 8.4, 8.066666666666666)","(51.0, 150.0, 125.29411764705883)","(6.0, 8.2, 7.527272727272727)","(21.0, 32.0, 31.545454545454547)","(1.85, 2.0, 1.971875)"
07-12-2022 14:10:06.322307,"(12.0, 40.0, 39.0)","(4.8, 7.0, 6.699999999999999)","(21.0, 40.0, 39.6)","(5.5, 8.4, 8.066666666666666)","(51.0, 150.0, 125.29411764705883)","(6.0, 8.2, 7.441025641025641)","(21.0, 32.0, 31.545454545454547)","(1.85, 2.0, 1.971875)"
07-12-2022 14:10:07.603149,"(12.0, 40.0, 39.21951219512195)","(4.8, 7.0, 6.661538461538461)","(21.0, 40.0, 39.6)","(5.5, 8.4, 8.066666666666666)","(51.0, 150.0, 125.29411764705883)","(6.0, 8.2, 7.527272727272727)","(21.0, 32.0, 31.545454545454547)","(1.85, 2.0, 1.971875)"
07-12-2022 14:10:08.834458,"(12.0, 40.0, 39.21951219512195)","(4.8, 7.0, 7.097560975609756)","(21.0, 40.0, 39.6)","(5.5, 8.4, 8.066666666666666)","(51.0, 150.0, 125.29411764705883)","(6.0, 8.2, 7.527272727272727)","(21.0, 32.0, 31.375)","(1.85, 2.0, 1.971875)"
07-12-2022 14:10:10.154667,"(12.0, 40.0, 39.21951219512195)","(4.8, 7.2, 7.035)","(21.0, 40.0, 39.6)","(5.5, 8.4, 8.066666666666666)","(51.0, 150.0, 125.29411764705883)","(6.0, 8.2, 7.527272727272727)","(21.0, 32.0, 31.375)","(1.85, 2.0, 1.97)"
07-12-2022 14:10:11.456148,"(12.0, 40.0, 39.21951219512195)","(4.8, 7.2, 7.097142857142857)","(21.0, 40.0, 41.2)","(5.5, 8.4, 8.066666666666666)","(51.0, 150.0, 125.29411764705883)","(6.0, 8.2, 7.527272727272727)","(21.0, 32.0, 31.375)","(1.85, 2.0, 1.97)"
07-12-2022 14:10:12.740965,"(12.0, 40.0, 39.04761904761905)","(4.8, 7.2, 7.097142857142857)","(21.0, 42.0, 41.2)","(5.5, 8.4, 7.630769230769231)","(51.0, 150.0, 125.29411764705883)","(6.0, 8.2, 7.441025641025641)","(21.0, 32.0, 31.928571428571427)","(1.85, 2.0, 1.97)"
