,Hot Milo,Homebush Altena,Homebush Noah,Homebush Reta,Senior Project,Goldstar Rio,Tane Mahuta,Know Beast
09-01-2023 11:41:43.328453,"(2.9, 4.4, 4.11578947368421)","(5.5, 8.0, 6.571428571428571)","(26.0, 100.0, 53.2)","(8.5, 19.0, 13.399999999999999)","(2.15, 2.54, 2.216923076923077)","(21.0, 70.0, 37.535714285714285)","(21.0, 160.0, 82.77777777777777)","(14.0, 50.0, 42.6)"
09-01-2023 11:41:44.499994,"(2.9, 4.4, 4.11578947368421)","(5.5, 8.0, 5.771428571428571)","(26.0, 100.0, 53.2)","(8.5, 19.0, 13.399999999999999)","(2.15, 2.54, 2.216923076923077)","(21.0, 70.0, 37.535714285714285)","(21.0, 160.0, 82.77777777777777)","(14.0, 50.0, 42.6)"
09-01-2023 11:41:45.662611,"(2.9, 4.4, 4.11578947368421)","(5.5, 8.0, 5.552941176470589)","(26.0, 100.0, 53.2)","(8.5, 19.0, 13.399999999999999)","(2.15, 2.54, 2.216923076923077)","(21.0, 70.0, 37.535714285714285)","(21.0, 160.0, 82.77777777777777)","(14.0, 50.0, 42.6)"
09-01-2023 11:41:46.868411,"(2.9, 4.4, 4.11578947368421)","(5.5, 8.0, 5.894736842105263)","(26.0, 100.0, 53.2)","(8.5, 19.0, 13.399999999999999)","(2.15, 2.54, 2.216923076923077)","(21.0, 70.0, 37.535714285714285)","(21.0, 160.0, 82.77777777777777)","(14.0, 50.0, 42.6)"
09-01-2023 11:41:48.176301,"(2.9, 4.4, 4.11578947368421)","(5.5, 8.0, 6.0)","(26.0, 100.0, 53.2)","(8.5, 19.0, 13.399999999999999)","(2.15, 2.54, 2.216923076923077)","(21.0, 70.0, 37.535714285714285)","(21.0, 160.0, 82.77777777777777)","(14.0, 50.0, 42.6)"
09-01-2023 11:41:49.407106,"(2.9, 4.4, 4.11578947368421)","(5.5, 8.0, 5.955555555555556)","(26.0, 100.0, 48.0)","(8.5, 19.0, 13.399999999999999)","(2.15, 2.54, 2.33)","(21.0, 70.0, 37.535714285714285)","(21.0, 160.0, 82.77777777777777)","(14.0, 50.0, 42.6)"
09-01-2023 11:41:50.653338,"(2.9, 4.4, 4.11578947368421)","(5.5, 8.0, 6.133333333333333)","(26.0, 100.0, 48.0)","(8.5, 19.0, 13.399999999999999)","(2.15, 2.52, 2.3446153846153845)","(21.0, 70.0, 37.535714285714285)","(21.0, 160.0, 82.77777777777777)","(14.0, 50.0, 42.6)"
09-01-2023 11:41:51.949921,"(2.9, 4.4, 4.11578947368421)","(5.5, 8.0, 6.133333333333333)","(26.0, 100.0, 48.0)","(8.5, 19.0, 13.399999999999999)","(2.15, 2.52, 2.3446153846153845)","(21.0, 70.0, 37.535714285714285)","(21.0, 160.0, 82.77777777777777)","(14.0, 50.0, 42.6)"
09-01-2023 11:41:53.195354,"(2.9, 4.4, 4.11578947368421)","(5.5, 8.0, 6.133333333333333)","(26.0, 100.0, 48.0)","(8.5, 19.0, 13.649999999999999)","(2.15, 2.52, 2.3446153846153845)","(21.0, 70.0, 29.090909090909093)","(21.0, 160.0, 82.77777777777777)","(14.0, 50.0, 42.6)"
09-01-2023 11:41:54.528758,"(2.9, 4.4, 4.11578947368421)","(5.5, 8.0, 6.133333333333333)","(26.0, 100.0, 48.0)","(8.5, 19.5, 13.649999999999999)","(2.15, 2.52, 2.3446153846153845)","(21.0, 70.0, 29.090909090909093)","(21.0, 160.0, 82.77777777777777)","(14.0, 50.0, 42.6)"
09-01-2023 11:41:55.734766,"(2.9, 4.4, 4.11578947368421)","(5.5, 8.0, 6.926666666666667)","(26.0, 100.0, 48.0)","(8.5, 19.5, 13.649999999999999)","(2.15, 2.52, 2.3446153846153845)","(21.0, 70.0, 29.090909090909093)","(21.0, 160.0, 82.77777777777777)","(14.0, 50.0, 42.6)"
09-01-2023 11:41:56.949719,"(2.9, 4.4, 4.130000000000001)","(5.5, 8.0, 6.99375)","(26.0, 100.0, 48.0)","(8.5, 19.5, 13.649999999999999)","(2.15, 2.52, 2.3446153846153845)","(21.0, 70.0, 29.090909090909093)","(21.0, 160.0, 82.77777777777777)","(14.0, 50.0, 42.6)"
09-01-2023 11:41:58.210076,"(2.9, 4.4, 4.130000000000001)","(5.5, 8.0, 6.99375)","(26.0, 100.0, 48.0)","(8.5, 19.5, 13.649999999999999)","(2.15, 2.52, 2.3446153846153845)","(21.0, 70.0, 29.090909090909093)","(21.0, 160.0, 82.77777777777777)","(14.0, 50.0, 42.6)"
09-01-2023 11:41:59.442790,"(2.9, 4.4, 4.130000000000001)","(5.5, 8.0, 6.99375)","(26.0, 100.0, 48.0)","(8.5, 19.5, 13.649999999999999)","(2.15, 2.52, 2.4171428571428573)","(21.0, 70.0, 29.090909090909093)","(21.0, 160.0, 82.77777777777777)","(14.0, 50.0, 42.6)"
09-01-2023 11:42:00.705626,"(2.9, 4.4, 4.130000000000001)","(5.5, 8.0, 7.266666666666667)","(26.0, 100.0, 28.5)","(8.5, 19.5, 13.649999999999999)","(2.15, 2.52, 2.367692307692308)","(21.0, 70.0, 29.090909090909093)","(21.0, 160.0, 82.77777777777777)","(14.0, 50.0, 42.6)"
09-01-2023 11:42:01.919239,"(2.9, 4.4, 4.130000000000001)","(5.5, 8.0, 7.266666666666667)","(26.0, 100.0, 28.5)","(8.5, 19.5, 13.649999999999999)","(2.15, 2.52, 2.367692307692308)","(21.0, 70.0, 29.090909090909093)","(21.0, 160.0, 82.77777777777777)","(14.0, 50.0, 42.6)"
09-01-2023 11:42:03.123104,"(2.9, 4.4, 4.130000000000001)","(5.5, 8.0, 7.266666666666667)","(26.0, 100.0, 28.5)","(8.5, 19.5, 13.649999999999999)","(2.15, 2.52, 2.412258064516129)","(21.0, 70.0, 29.090909090909093)","(21.0, 160.0, 82.77777777777777)","(14.0, 50.0, 47.357142857142854)"
09-01-2023 11:42:04.357671,"(2.9, 4.3, 4.072222222222223)","(5.5, 8.0, 6.1625000000000005)","(26.0, 100.0, 28.240000000000002)","(8.5, 19.5, 13.649999999999999)","(2.15, 2.5, 2.212)","(21.0, 70.0, 29.090909090909093)","(21.0, 160.0, 82.77777777777777)","(14.0, 50.0, 47.357142857142854)"
09-01-2023 11:42:05.553779,"(2.9, 4.2, 4.072222222222223)","(5.5, 8.0, 6.1625000000000005)","(26.0, 100.0, 28.240000000000002)","(8.5, 19.5, 13.649999999999999)","(2.15, 2.5, 2.2072727272727275)","(21.0, 70.0, 29.090909090909093)","(21.0, 160.0, 82.77777777777777)","(14.0, 50.0, 43.333333333333336)"
09-01-2023 11:42:06.761907,"(2.9, 4.2, 4.072222222222223)","(5.5, 8.0, 6.1625000000000005)","(26.0, 100.0, 28.240000000000002)","(8.5, 19.5, 13.649999999999999)","(2.15, 2.48, 2.2072727272727275)","(21.0, 70.0, 29.090909090909093)","(21.0, 160.0, 82.77777777777777)","(14.0, 48.0, 39.866666666666674)"
09-01-2023 11:42:07.990597,"(2.9, 4.2, 4.072222222222223)","(5.5, 8.0, 6.663636363636364)","(26.0, 100.0, 29.42857142857143)","(8.5, 19.5, 13.649999999999999)","(2.15, 2.48, 2.2072727272727275)","(21.0, 70.0, 29.090909090909093)","(21.0, 160.0, 82.77777777777777)","(14.0, 44.0, 36.400000000000006)"
09-01-2023 11:42:09.196802,"(2.9, 4.2, 4.072222222222223)","(5.5, 8.0, 6.663636363636364)","(26.0, 100.0, 29.42857142857143)","(8.5, 19.5, 13.649999999999999)","(2.15, 2.48, 2.2072727272727275)","(21.0, 70.0, 29.090909090909093)","(21.0, 160.0, 82.77777777777777)","(14.0, 40.0, 32.93333333333334)"
09-01-2023 11:42:10.432252,"(2.9, 4.2, 4.072222222222223)","(5.5, 8.0, 6.663636363636364)","(26.0, 100.0, 29.42857142857143)","(8.5, 19.5, 13.649999999999999)","(2.15, 2.48, 2.2072727272727275)","(21.0, 70.0, 29.090909090909093)","(21.0, 160.0, 82.77777777777777)","(14.0, 36.0, 26.65)"
09-01-2023 11:42:11.656589,"(2.9, 4.2, 4.072222222222223)","(5.5, 8.0, 6.663636363636364)","(26.0, 100.0, 29.42857142857143)","(8.5, 19.5, 13.649999999999999)","(2.15, 2.48, 2.2072727272727275)","(21.0, 70.0, 29.090909090909093)","(21.0, 160.0, 82.77777777777777)","(14.0, 34.0, 26.65)"
09-01-2023 11:42:12.862858,"(2.9, 4.2, 4.078947368421053)","(5.5, 8.0, 6.663636363636364)","(26.0, 100.0, 28.240000000000002)","(8.5, 19.5, 13.75)","(2.15, 2.48, 2.2072727272727275)","(21.0, 70.0, 29.090909090909093)","(21.0, 160.0, 82.77777777777777)","(14.0, 34.0, 26.65)"
09-01-2023 11:42:14.117661,"(2.9, 4.2, 4.078947368421053)","(5.5, 8.0, 6.663636363636364)","(26.0, 100.0, 28.240000000000002)","(8.5, 19.5, 13.75)","(2.15, 2.48, 2.2072727272727275)","(21.0, 70.0, 29.090909090909093)","(21.0, 160.0, 82.77777777777777)","(14.0, 34.0, 26.65)"
09-01-2023 11:42:15.292400,"(2.9, 4.2, 4.078947368421053)","(5.5, 8.0, 6.663636363636364)","(26.0, 100.0, 28.240000000000002)","(8.5, 19.5, 13.75)","(2.15, 2.48, 2.2072727272727275)","(21.0, 70.0, 29.090909090909093)","(21.0, 160.0, 82.77777777777777)","(14.0, 34.0, 29.676470588235293)"
09-01-2023 11:42:16.485215,"(2.9, 4.2, 4.078947368421053)","(5.5, 8.0, 6.663636363636364)","(26.0, 100.0, 70.66666666666666)","(8.5, 19.5, 13.75)","(2.15, 2.48, 2.2072727272727275)","(21.0, 70.0, 29.090909090909093)","(21.0, 160.0, 82.77777777777777)","(14.0, 34.0, 16.0625)"
09-01-2023 11:42:17.691424,"(2.9, 4.2, 4.078947368421053)","(5.5, 8.0, 6.663636363636364)","(26.0, 95.0, 28.952380952380953)","(8.5, 19.5, 13.75)","(2.15, 2.48, 2.2072727272727275)","(21.0, 70.0, 43.529411764705884)","(21.0, 160.0, 82.77777777777777)","(14.0, 34.0, 16.0625)"
09-01-2023 11:42:18.844970,"(2.9, 4.2, 4.078947368421053)","(5.5, 8.0, 6.663636363636364)","(26.0, 95.0, 28.952380952380953)","(8.5, 19.5, 13.75)","(2.15, 2.48, 2.2800000000000002)","(21.0, 70.0, 45.0)","(21.0, 160.0, 82.77777777777777)","(14.0, 34.0, 16.0625)"
09-01-2023 11:42:20.019420,"(2.9, 4.2, 4.078947368421053)","(5.5, 8.0, 6.663636363636364)","(26.0, 90.0, 28.476190476190474)","(8.5, 19.5, 13.75)","(2.15, 2.48, 2.2920000000000003)","(21.0, 70.0, 45.0)","(21.0, 160.0, 82.77777777777777)","(14.0, 34.0, 16.0625)"
09-01-2023 11:42:21.028811,"(2.9, 4.2, 4.078947368421053)","(5.5, 8.0, 6.663636363636364)","(26.0, 85.0, 64.0)","(8.5, 19.5, 13.75)","(2.15, 2.5, 2.2920000000000003)","(21.0, 70.0, 45.0)","(21.0, 160.0, 82.77777777777777)","(14.0, 34.0, 16.0625)"
09-01-2023 11:42:22.052647,"(2.9, 4.2, 4.078947368421053)","(5.5, 8.0, 6.663636363636364)","(26.0, 85.0, 64.0)","(8.5, 19.5, 13.75)","(2.15, 2.5, 2.2920000000000003)","(21.0, 70.0, 45.0)","(21.0, 160.0, 82.77777777777777)","(14.0, 34.0, 16.0625)"
09-01-2023 11:42:23.109415,"(2.9, 4.2, 3.6424242424242426)","(5.5, 8.0, 6.663636363636364)","(26.0, 85.0, 64.0)","(8.5, 19.5, 13.649999999999999)","(2.15, 2.5, 2.4763636363636365)","(21.0, 70.0, 45.0)","(21.0, 160.0, 82.77777777777777)","(14.0, 34.0, 16.0625)"
09-01-2023 11:42:24.207627,"(2.9, 4.2, 3.625)","(5.5, 8.0, 6.663636363636364)","(26.0, 85.0, 64.0)","(8.5, 19.5, 13.649999999999999)","(2.15, 2.5, 2.415)","(21.0, 70.0, 45.0)","(21.0, 160.0, 82.77777777777777)","(14.0, 34.0, 16.0625)"
09-01-2023 11:42:25.380346,"(2.9, 4.2, 3.625)","(5.5, 8.0, 6.663636363636364)","(26.0, 85.0, 64.0)","(8.5, 19.5, 13.649999999999999)","(2.15, 2.52, 2.3971428571428572)","(21.0, 70.0, 45.0)","(21.0, 160.0, 82.77777777777777)","(14.0, 34.0, 16.0625)"
09-01-2023 11:42:26.583592,"(2.9, 4.2, 3.625)","(5.5, 8.0, 6.663636363636364)","(26.0, 85.0, 64.0)","(8.5, 19.5, 13.649999999999999)","(2.15, 2.46, 2.3133333333333335)","(21.0, 70.0, 45.0)","(21.0, 160.0, 82.77777777777777)","(14.0, 34.0, 16.0625)"
09-01-2023 11:42:27.740198,"(2.9, 4.2, 3.625)","(5.5, 8.0, 6.663636363636364)","(26.0, 85.0, 64.0)","(8.5, 19.5, 13.649999999999999)","(2.15, 2.46, 2.3133333333333335)","(21.0, 70.0, 45.0)","(21.0, 160.0, 82.77777777777777)","(14.0, 34.0, 16.0625)"
09-01-2023 11:42:29.199819,"(2.9, 4.2, 3.625)","(5.5, 8.0, 6.663636363636364)","(26.0, 85.0, 64.0)","(8.5, 19.5, 13.649999999999999)","(2.15, 2.46, 2.3133333333333335)","(21.0, 70.0, 45.0)","(21.0, 160.0, 82.77777777777777)","(14.0, 34.0, 16.0625)"
09-01-2023 11:42:30.536663,"(2.9, 4.2, 3.625)","(5.5, 8.0, 6.86923076923077)","(26.0, 85.0, 28.3)","(8.5, 19.5, 13.649999999999999)","(2.15, 2.46, 2.3133333333333335)","(21.0, 70.0, 45.0)","(21.0, 160.0, 82.77777777777777)","(14.0, 34.0, 16.0625)"
09-01-2023 11:42:31.811192,"(2.9, 4.2, 3.625)","(5.5, 8.0, 6.86923076923077)","(26.0, 85.0, 28.0)","(8.5, 19.5, 13.649999999999999)","(2.15, 2.46, 2.3133333333333335)","(21.0, 70.0, 45.0)","(21.0, 160.0, 82.77777777777777)","(14.0, 34.0, 16.0625)"
09-01-2023 11:42:33.124484,"(2.9, 4.2, 3.625)","(5.5, 8.0, 6.86923076923077)","(26.0, 85.0, 28.0)","(8.5, 19.5, 13.649999999999999)","(2.15, 2.46, 2.3133333333333335)","(21.0, 70.0, 45.0)","(21.0, 160.0, 82.77777777777777)","(14.0, 34.0, 16.0625)"
09-01-2023 11:42:34.417487,"(2.9, 4.2, 3.625)","(5.5, 8.0, 6.86923076923077)","(26.0, 85.0, 28.0)","(8.5, 19.5, 18.22222222222222)","(2.15, 2.46, 2.3133333333333335)","(21.0, 70.0, 45.0)","(21.0, 160.0, 82.77777777777777)","(14.0, 34.0, 16.0625)"
09-01-2023 11:42:35.684796,"(2.9, 4.2, 3.625)","(5.5, 8.0, 6.86923076923077)","(26.0, 85.0, 28.0)","(8.5, 19.5, 17.857142857142858)","(2.15, 2.46, 2.3266666666666667)","(21.0, 70.0, 45.0)","(21.0, 160.0, 82.77777777777777)","(14.0, 34.0, 16.0625)"
09-01-2023 11:42:36.888157,"(2.9, 4.2, 3.625)","(5.5, 8.0, 6.86923076923077)","(26.0, 85.0, 28.0)","(8.5, 19.5, 17.857142857142858)","(2.15, 2.5, 2.3266666666666667)","(21.0, 70.0, 45.0)","(21.0, 160.0, 82.77777777777777)","(14.0, 34.0, 16.0625)"
09-01-2023 11:42:38.070314,"(3.0, 4.2, 3.625)","(5.5, 8.0, 6.86923076923077)","(26.0, 85.0, 28.0)","(8.5, 19.5, 17.857142857142858)","(2.1, 2.5, 2.4257142857142857)","(21.0, 70.0, 32.5)","(21.0, 160.0, 82.77777777777777)","(14.0, 34.0, 16.0625)"
09-01-2023 11:42:39.219498,"(3.0, 4.2, 3.625)","(5.5, 8.0, 6.86923076923077)","(26.0, 85.0, 28.0)","(8.5, 19.5, 17.857142857142858)","(2.1, 2.5, 2.4257142857142857)","(21.0, 70.0, 32.5)","(21.0, 160.0, 82.77777777777777)","(14.0, 34.0, 16.0625)"
09-01-2023 11:42:40.368027,"(3.0, 4.1, 4.041666666666666)","(5.5, 8.0, 6.86923076923077)","(26.0, 85.0, 28.0)","(8.5, 19.5, 17.857142857142858)","(2.1, 2.5, 2.4257142857142857)","(21.0, 70.0, 32.5)","(21.0, 160.0, 90.5)","(14.0, 34.0, 16.0625)"
09-01-2023 11:42:41.418261,"(3.0, 4.1, 4.041666666666666)","(5.5, 8.0, 6.86923076923077)","(26.0, 85.0, 28.0)","(8.5, 19.5, 17.857142857142858)","(2.1, 2.5, 2.4257142857142857)","(21.0, 70.0, 32.5)","(21.0, 160.0, 90.5)","(14.0, 34.0, 16.0625)"
09-01-2023 11:42:42.477567,"(3.0, 4.1, 4.041666666666666)","(5.5, 8.0, 6.86923076923077)","(26.0, 85.0, 28.0)","(8.5, 19.5, 16.675)","(2.1, 2.5, 2.4257142857142857)","(21.0, 70.0, 32.5)","(21.0, 160.0, 90.5)","(14.0, 34.0, 16.0625)"
09-01-2023 11:42:43.582278,"(3.0, 4.1, 4.041666666666666)","(5.5, 8.0, 6.86923076923077)","(26.0, 85.0, 28.0)","(8.5, 19.5, 13.95)","(2.1, 2.5, 2.4257142857142857)","(21.0, 70.0, 32.5)","(21.0, 160.0, 90.5)","(14.0, 34.0, 16.0625)"
09-01-2023 11:42:44.695201,"(3.0, 4.1, 4.041666666666666)","(5.5, 8.0, 6.86923076923077)","(26.0, 85.0, 28.0)","(8.5, 19.5, 13.7)","(2.1, 2.5, 2.4257142857142857)","(21.0, 70.0, 32.5)","(21.0, 160.0, 90.5)","(14.0, 34.0, 16.0625)"
09-01-2023 11:42:45.878773,"(3.0, 4.1, 4.041666666666666)","(5.5, 8.0, 6.86923076923077)","(26.0, 85.0, 60.666666666666664)","(8.5, 19.0, 13.95)","(2.1, 2.5, 2.4257142857142857)","(21.0, 70.0, 32.5)","(21.0, 160.0, 90.5)","(14.0, 34.0, 16.0625)"
09-01-2023 11:42:47.038843,"(3.0, 4.1, 4.041666666666666)","(5.5, 8.0, 6.86923076923077)","(26.0, 80.0, 60.666666666666664)","(8.5, 19.5, 13.95)","(2.1, 2.5, 2.4257142857142857)","(21.0, 70.0, 32.5)","(21.0, 160.0, 90.5)","(14.0, 34.0, 16.0625)"
09-01-2023 11:42:48.206432,"(3.0, 4.1, 4.041666666666666)","(5.5, 8.0, 6.86923076923077)","(26.0, 80.0, 60.666666666666664)","(8.5, 19.5, 13.95)","(2.1, 2.5, 2.4257142857142857)","(21.0, 70.0, 32.5)","(21.0, 160.0, 90.5)","(14.0, 34.0, 15.208333333333334)"
09-01-2023 11:42:49.411735,"(3.0, 4.1, 4.041666666666666)","(5.5, 8.0, 6.86923076923077)","(26.0, 80.0, 60.666666666666664)","(8.5, 19.5, 13.7)","(2.1, 2.5, 2.4257142857142857)","(21.0, 70.0, 32.5)","(21.0, 160.0, 90.5)","(14.0, 34.0, 15.076923076923077)"
09-01-2023 11:42:50.566475,"(3.0, 4.1, 4.041666666666666)","(5.5, 8.0, 6.86923076923077)","(26.0, 80.0, 60.666666666666664)","(8.5, 19.0, 13.7)","(2.1, 2.5, 2.4257142857142857)","(21.0, 70.0, 32.5)","(21.0, 160.0, 90.5)","(14.0, 34.0, 14.054054054054054)"
09-01-2023 11:42:51.736026,"(3.0, 4.1, 4.041666666666666)","(5.5, 8.0, 6.86923076923077)","(26.0, 80.0, 60.666666666666664)","(8.5, 19.0, 13.95)","(2.1, 2.5, 2.4257142857142857)","(21.0, 70.0, 32.5)","(21.0, 160.0, 90.5)","(14.0, 34.0, 14.102941176470589)"
09-01-2023 11:42:52.938513,"(3.0, 4.1, 4.041666666666666)","(5.5, 8.0, 6.86923076923077)","(26.0, 80.0, 60.666666666666664)","(8.5, 19.5, 13.95)","(2.1, 2.5, 2.4257142857142857)","(21.0, 70.0, 32.5)","(21.0, 160.0, 126.77777777777777)","(14.0, 34.0, 14.102941176470589)"
09-01-2023 11:42:54.130818,"(3.0, 4.1, 4.041666666666666)","(5.5, 8.0, 6.86923076923077)","(26.0, 80.0, 60.666666666666664)","(8.5, 19.5, 13.95)","(2.1, 2.5, 2.4504761904761905)","(21.0, 70.0, 32.5)","(21.0, 140.0, 77.0)","(14.0, 34.0, 17.5)"
09-01-2023 11:42:55.321632,"(3.0, 4.1, 3.933333333333333)","(5.5, 8.0, 6.86923076923077)","(26.0, 80.0, 60.666666666666664)","(8.5, 19.5, 13.7)","(2.1, 2.5, 2.4527272727272726)","(21.0, 70.0, 32.5)","(21.0, 140.0, 79.13333333333333)","(14.0, 34.0, 17.5)"
09-01-2023 11:42:56.554830,"(3.0, 4.1, 3.933333333333333)","(5.5, 8.0, 6.86923076923077)","(26.0, 80.0, 60.666666666666664)","(8.5, 19.0, 13.7)","(2.1, 2.5, 2.308)","(21.0, 70.0, 32.5)","(21.0, 130.0, 109.0)","(14.0, 34.0, 17.5)"
09-01-2023 11:42:57.627787,"(3.0, 4.1, 3.933333333333333)","(5.5, 8.0, 6.86923076923077)","(26.0, 80.0, 60.666666666666664)","(8.5, 19.0, 13.7)","(2.1, 2.5, 2.308)","(21.0, 70.0, 32.5)","(21.0, 120.0, 55.43478260869565)","(14.0, 34.0, 17.5)"
09-01-2023 11:42:58.714224,"(3.0, 4.1, 3.933333333333333)","(5.5, 8.0, 6.86923076923077)","(26.0, 80.0, 60.666666666666664)","(8.5, 19.0, 13.7)","(2.1, 2.5, 2.308)","(21.0, 70.0, 32.5)","(21.0, 120.0, 55.43478260869565)","(14.0, 34.0, 17.5)"
09-01-2023 11:42:59.791791,"(3.0, 4.1, 3.933333333333333)","(5.5, 8.0, 6.86923076923077)","(26.0, 80.0, 60.666666666666664)","(8.5, 19.0, 13.7)","(2.1, 2.5, 2.308)","(21.0, 70.0, 32.5)","(21.0, 120.0, 55.43478260869565)","(14.0, 34.0, 17.5)"
09-01-2023 11:43:00.921813,"(3.0, 4.1, 3.933333333333333)","(5.5, 8.0, 6.86923076923077)","(26.0, 80.0, 60.666666666666664)","(8.5, 19.0, 13.7)","(2.1, 2.5, 2.404)","(21.0, 70.0, 45.0)","(21.0, 120.0, 55.43478260869565)","(14.0, 34.0, 17.5)"
09-01-2023 11:43:02.014698,"(3.0, 4.1, 3.933333333333333)","(5.5, 8.0, 6.86923076923077)","(26.0, 80.0, 60.666666666666664)","(8.5, 19.0, 13.7)","(2.1, 2.5, 2.404)","(21.0, 70.0, 45.0)","(21.0, 120.0, 55.43478260869565)","(14.0, 34.0, 15.666666666666666)"
09-01-2023 11:43:03.078820,"(3.0, 4.1, 3.933333333333333)","(5.5, 8.0, 6.86923076923077)","(26.0, 80.0, 60.666666666666664)","(8.5, 19.0, 13.7)","(2.1, 2.5, 2.3049999999999997)","(21.0, 70.0, 46.5)","(21.0, 120.0, 59.714285714285715)","(14.0, 34.0, 28.727272727272727)"
09-01-2023 11:43:04.203879,"(3.0, 4.1, 3.7562499999999996)","(5.5, 8.0, 7.7)","(26.0, 80.0, 32.04347826086956)","(8.5, 19.0, 16.880000000000003)","(2.1, 2.5, 2.4485714285714284)","(21.0, 55.0, 45.166666666666664)","(21.0, 110.0, 88.85714285714286)","(14.0, 32.0, 28.545454545454547)"
09-01-2023 11:43:05.269313,"(3.0, 4.0, 3.433333333333333)","(5.5, 8.2, 7.552941176470588)","(26.0, 75.0, 32.04347826086956)","(8.5, 19.0, 16.880000000000003)","(2.1, 2.48, 2.5)","(21.0, 50.0, 45.166666666666664)","(21.0, 100.0, 74.33333333333334)","(14.0, 30.0, 24.94736842105263)"
09-01-2023 11:43:06.368617,"(3.0, 4.0, 3.716666666666667)","(5.5, 8.4, 7.333333333333334)","(26.0, 75.0, 32.04347826086956)","(8.5, 19.0, 14.457142857142857)","(2.1, 2.54, 2.308)","(21.0, 50.0, 39.125)","(21.0, 100.0, 74.33333333333334)","(14.0, 30.0, 26.235294117647058)"
09-01-2023 11:43:07.605923,"(3.0, 4.0, 3.696428571428571)","(5.5, 9.0, 6.946666666666666)","(26.0, 75.0, 31.842105263157897)","(8.5, 19.0, 14.457142857142857)","(2.1, 2.54, 2.308)","(21.0, 50.0, 39.125)","(21.0, 100.0, 84.6)","(14.0, 30.0, 26.235294117647058)"
09-01-2023 11:43:08.746152,"(3.0, 4.0, 3.673076923076923)","(5.5, 9.2, 7.466666666666667)","(26.0, 65.0, 28.81818181818182)","(8.5, 19.0, 16.880000000000003)","(2.1, 2.54, 2.364)","(21.0, 50.0, 39.125)","(21.0, 100.0, 84.6)","(14.0, 30.0, 26.235294117647058)"
09-01-2023 11:43:10.022775,"(3.0, 4.0, 3.673076923076923)","(5.5, 9.2, 7.706666666666667)","(26.0, 55.0, 28.81818181818182)","(8.5, 19.0, 16.880000000000003)","(2.1, 2.52, 2.3268571428571425)","(21.0, 50.0, 39.125)","(21.0, 100.0, 84.6)","(14.0, 30.0, 26.235294117647058)"
09-01-2023 11:43:11.237780,"(3.0, 4.0, 3.673076923076923)","(5.5, 9.2, 7.706666666666667)","(26.0, 55.0, 41.0)","(8.5, 19.0, 14.457142857142857)","(2.1, 2.52, 2.364)","(21.0, 50.0, 39.125)","(21.0, 100.0, 40.111111111111114)","(14.0, 30.0, 26.235294117647058)"
09-01-2023 11:43:12.497229,"(3.0, 4.0, 3.673076923076923)","(5.5, 9.2, 7.309090909090909)","(26.0, 50.0, 41.0)","(8.5, 19.0, 14.457142857142857)","(2.1, 2.52, 2.364)","(21.0, 50.0, 39.125)","(21.0, 100.0, 37.4)","(14.0, 30.0, 26.235294117647058)"
09-01-2023 11:43:13.701559,"(3.0, 4.0, 3.673076923076923)","(5.5, 9.2, 7.309090909090909)","(26.0, 50.0, 41.0)","(8.5, 19.0, 14.457142857142857)","(2.1, 2.52, 2.364)","(21.0, 50.0, 39.125)","(21.0, 95.0, 37.4)","(14.0, 30.0, 26.235294117647058)"
09-01-2023 11:43:14.974957,"(3.0, 4.0, 3.673076923076923)","(5.5, 9.2, 7.309090909090909)","(26.0, 50.0, 41.0)","(8.5, 19.0, 14.457142857142857)","(2.1, 2.52, 2.364)","(21.0, 50.0, 39.125)","(21.0, 95.0, 37.4)","(14.0, 30.0, 26.235294117647058)"
09-01-2023 11:43:16.157631,"(3.0, 4.0, 3.673076923076923)","(5.5, 9.2, 8.018181818181818)","(26.0, 50.0, 41.0)","(8.5, 19.0, 14.457142857142857)","(2.1, 2.52, 2.364)","(21.0, 50.0, 39.125)","(21.0, 95.0, 37.4)","(14.0, 30.0, 26.235294117647058)"
09-01-2023 11:43:17.315466,"(3.0, 4.0, 3.673076923076923)","(5.5, 9.2, 8.018181818181818)","(26.0, 50.0, 41.0)","(8.5, 19.0, 14.457142857142857)","(2.1, 2.52, 2.364)","(21.0, 50.0, 39.125)","(21.0, 95.0, 37.4)","(14.0, 30.0, 26.235294117647058)"
09-01-2023 11:43:18.493004,"(3.0, 4.0, 3.673076923076923)","(5.5, 9.2, 8.018181818181818)","(26.0, 50.0, 41.0)","(8.5, 19.0, 14.457142857142857)","(2.1, 2.52, 2.364)","(21.0, 50.0, 39.125)","(21.0, 95.0, 37.4)","(14.0, 30.0, 26.235294117647058)"
09-01-2023 11:43:19.827111,"(3.0, 4.0, 3.673076923076923)","(5.5, 9.2, 8.018181818181818)","(26.0, 50.0, 31.8)","(8.5, 19.0, 15.82)","(2.1, 2.52, 2.395862068965517)","(21.0, 50.0, 42.75)","(21.0, 95.0, 68.6)","(14.0, 30.0, 17.6)"
09-01-2023 11:43:21.397802,"(3.0, 3.9, 3.4333333333333336)","(5.5, 9.2, 8.333333333333332)","(26.0, 55.0, 34.82608695652174)","(8.5, 19.0, 13.8)","(2.1, 2.52, 2.4266666666666667)","(21.0, 50.0, 39.125)","(21.0, 80.0, 51.5)","(14.0, 30.0, 17.6)"
