,Chromatic Lass,Little O Little E,Bank Card,Gattolottasparkle,Phantom Queen,Lady Gangster,Las Vegas Blvd,Warriorinthehouse,Blue Mountain,Valued Energy
16-12-2022 11:13:17.953221,"(1.75, 2.08, 2.0533333333333332)","(31.0, 80.0, 75.0)","(81.0, 240.0, 231.66666666666669)","(41.0, 190.0, 137.5)","(13.0, 23.0, 20.81818181818182)","(21.0, 36.0, 33.6)","(7.5, 11.5, 11.329268292682928)","(21.0, 42.0, 39.64705882352941)","(3.0, 3.7, 3.6964285714285716)","(26.0, 48.0, 45.0)"
16-12-2022 11:13:19.028166,"(1.75, 2.08, 2.0533333333333332)","(31.0, 80.0, 75.0)","(81.0, 240.0, 231.66666666666669)","(41.0, 190.0, 137.5)","(13.0, 23.0, 21.8)","(21.0, 36.0, 33.6)","(7.5, 11.5, 11.266666666666666)","(21.0, 42.0, 41.2)","(3.0, 3.7, 3.695945945945946)","(26.0, 48.0, 44.0)"
16-12-2022 11:13:20.101605,"(1.75, 2.08, 2.05873417721519)","(31.0, 80.0, 75.0)","(81.0, 240.0, 231.66666666666669)","(41.0, 190.0, 137.5)","(13.0, 23.0, 21.8)","(21.0, 36.0, 33.6)","(7.5, 11.5, 11.266666666666666)","(21.0, 42.0, 41.2)","(3.0, 3.7, 3.695945945945946)","(26.0, 46.0, 44.0)"
16-12-2022 11:13:21.188465,"(1.75, 2.08, 2.05873417721519)","(31.0, 80.0, 75.0)","(81.0, 240.0, 231.66666666666669)","(41.0, 190.0, 137.5)","(13.0, 23.0, 22.076923076923077)","(21.0, 36.0, 33.6)","(7.5, 11.5, 11.337209302325581)","(21.0, 42.0, 39.473684210526315)","(3.0, 3.7, 3.695945945945946)","(26.0, 46.0, 44.0)"
16-12-2022 11:13:22.311829,"(1.75, 2.08, 2.0636893203883497)","(31.0, 80.0, 75.0)","(81.0, 240.0, 231.66666666666669)","(41.0, 190.0, 137.5)","(13.0, 23.0, 21.608695652173914)","(21.0, 36.0, 34.588235294117645)","(7.5, 11.5, 11.347826086956522)","(21.0, 42.0, 39.473684210526315)","(3.0, 3.7, 3.6964285714285716)","(26.0, 46.0, 44.0)"
16-12-2022 11:13:23.415573,"(1.75, 2.08, 2.0656637168141594)","(31.0, 80.0, 73.33333333333333)","(81.0, 240.0, 231.66666666666669)","(41.0, 190.0, 137.5)","(13.0, 23.0, 21.608695652173914)","(21.0, 36.0, 34.588235294117645)","(7.5, 11.5, 11.60377358490566)","(21.0, 42.0, 36.857142857142854)","(3.0, 3.7, 3.6964285714285716)","(26.0, 46.0, 44.0)"
16-12-2022 11:13:24.536550,"(1.75, 2.08, 2.067441860465116)","(31.0, 80.0, 73.33333333333333)","(81.0, 240.0, 231.66666666666669)","(41.0, 190.0, 137.5)","(13.0, 23.0, 21.608695652173914)","(21.0, 36.0, 34.588235294117645)","(7.5, 12.0, 11.60377358490566)","(21.0, 42.0, 39.6)","(3.0, 3.7, 3.6964285714285716)","(26.0, 46.0, 44.4)"
16-12-2022 11:13:25.617442,"(1.75, 2.08, 2.067441860465116)","(31.0, 80.0, 75.0)","(81.0, 240.0, 190.0)","(41.0, 190.0, 137.5)","(13.0, 23.0, 21.608695652173914)","(21.0, 36.0, 29.625)","(7.5, 12.0, 11.452380952380953)","(21.0, 42.0, 39.0)","(3.0, 3.7, 3.696739130434783)","(26.0, 46.0, 53.84615384615385)"
16-12-2022 11:13:26.725672,"(1.75, 2.08, 2.0414285714285714)","(31.0, 80.0, 76.42857142857143)","(81.0, 240.0, 228.88888888888889)","(41.0, 180.0, 145.0)","(13.0, 23.0, 21.90909090909091)","(21.0, 30.0, 32.888888888888886)","(7.5, 11.5, 11.447368421052632)","(21.0, 42.0, 38.8)","(3.0, 3.7, 3.695945945945946)","(26.0, 55.0, 51.25)"
16-12-2022 11:13:27.835881,"(1.75, 2.1, 2.0943434343434344)","(31.0, 80.0, 76.42857142857143)","(81.0, 240.0, 228.88888888888889)","(41.0, 190.0, 151.66666666666669)","(13.0, 23.0, 21.90909090909091)","(21.0, 36.0, 32.888888888888886)","(7.5, 11.5, 11.337209302325581)","(21.0, 42.0, 38.8)","(3.0, 3.7, 3.6925000000000003)","(26.0, 55.0, 51.25)"
16-12-2022 11:13:28.939068,"(1.75, 2.1, 2.0475)","(31.0, 80.0, 75.83333333333334)","(81.0, 240.0, 228.88888888888889)","(41.0, 190.0, 168.0)","(13.0, 23.0, 21.315789473684212)","(21.0, 36.0, 32.888888888888886)","(7.5, 11.5, 11.347826086956522)","(21.0, 42.0, 38.8)","(3.0, 3.7, 3.694)","(26.0, 55.0, 51.25)"
16-12-2022 11:13:30.056881,"(1.75, 2.1, 2.086666666666667)","(31.0, 80.0, 77.22222222222223)","(81.0, 240.0, 228.88888888888889)","(41.0, 190.0, 151.66666666666669)","(13.0, 23.0, 21.90909090909091)","(21.0, 36.0, 32.888888888888886)","(7.5, 11.5, 11.337209302325581)","(21.0, 42.0, 38.8)","(3.0, 3.7, 3.6925000000000003)","(26.0, 55.0, 51.25)"
16-12-2022 11:13:31.148960,"(1.75, 2.1, 2.0922222222222224)","(31.0, 80.0, 75.83333333333334)","(81.0, 240.0, 228.88888888888889)","(41.0, 190.0, 151.66666666666669)","(13.0, 23.0, 21.90909090909091)","(21.0, 36.0, 32.888888888888886)","(7.5, 11.5, 11.337209302325581)","(21.0, 42.0, 38.8)","(3.0, 3.7, 3.6925000000000003)","(26.0, 55.0, 51.25)"
16-12-2022 11:13:32.252837,"(1.75, 2.1, 2.0922222222222224)","(31.0, 80.0, 75.83333333333334)","(81.0, 240.0, 228.88888888888889)","(41.0, 190.0, 151.66666666666669)","(13.0, 23.0, 21.90909090909091)","(21.0, 36.0, 32.888888888888886)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(3.0, 3.7, 3.609375)","(26.0, 55.0, 47.714285714285715)"
16-12-2022 11:13:33.349664,"(1.75, 2.1, 2.0922222222222224)","(31.0, 80.0, 75.83333333333334)","(81.0, 240.0, 228.88888888888889)","(41.0, 190.0, 151.66666666666669)","(13.0, 23.0, 21.90909090909091)","(21.0, 36.0, 32.888888888888886)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(3.0, 3.65, 3.609375)","(26.0, 50.0, 47.0)"
16-12-2022 11:13:34.472412,"(1.75, 2.1, 2.0922222222222224)","(31.0, 80.0, 75.83333333333334)","(81.0, 240.0, 228.88888888888889)","(41.0, 190.0, 151.66666666666669)","(13.0, 23.0, 21.90909090909091)","(21.0, 36.0, 32.888888888888886)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(3.0, 3.65, 3.609375)","(26.0, 50.0, 47.0)"
16-12-2022 11:13:35.581776,"(1.75, 2.1, 2.0922222222222224)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 162.5)","(41.0, 190.0, 151.66666666666669)","(13.0, 23.0, 21.90909090909091)","(21.0, 36.0, 32.888888888888886)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(3.0, 3.65, 3.609375)","(26.0, 50.0, 47.714285714285715)"
16-12-2022 11:13:36.659245,"(1.75, 2.1, 2.0925000000000002)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 234.73684210526318)","(41.0, 190.0, 151.66666666666669)","(13.0, 23.0, 21.90909090909091)","(21.0, 36.0, 32.888888888888886)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(3.0, 3.65, 3.609375)","(26.0, 50.0, 46.0)"
16-12-2022 11:13:37.744370,"(1.75, 2.1, 2.0936363636363637)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 236.0)","(41.0, 190.0, 151.66666666666669)","(13.0, 23.0, 21.90909090909091)","(21.0, 36.0, 32.888888888888886)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(3.0, 3.65, 3.609375)","(26.0, 50.0, 46.0)"
16-12-2022 11:13:38.848294,"(1.75, 2.1, 2.086666666666667)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 236.0)","(41.0, 190.0, 151.66666666666669)","(13.0, 23.0, 21.90909090909091)","(21.0, 36.0, 32.888888888888886)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(3.0, 3.65, 3.609375)","(26.0, 50.0, 45.6)"
16-12-2022 11:13:39.954386,"(1.75, 2.1, 2.0926315789473686)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 236.0)","(41.0, 190.0, 151.66666666666669)","(13.0, 23.0, 21.90909090909091)","(21.0, 36.0, 32.888888888888886)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(3.0, 3.65, 3.609375)","(26.0, 48.0, 45.6)"
16-12-2022 11:13:41.084239,"(1.75, 2.1, 2.0926315789473686)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 236.0)","(41.0, 190.0, 151.66666666666669)","(13.0, 23.0, 21.90909090909091)","(21.0, 36.0, 32.888888888888886)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(3.0, 3.65, 3.609375)","(26.0, 48.0, 45.6)"
16-12-2022 11:13:42.218643,"(1.75, 2.12, 2.1065)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 236.0)","(41.0, 190.0, 175.625)","(13.0, 23.0, 21.90909090909091)","(21.0, 36.0, 32.888888888888886)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(3.0, 3.65, 3.609375)","(26.0, 48.0, 45.6)"
16-12-2022 11:13:43.314875,"(1.75, 2.12, 2.1065)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 236.0)","(41.0, 190.0, 175.625)","(13.0, 23.0, 21.90909090909091)","(21.0, 36.0, 32.888888888888886)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(3.0, 3.65, 3.609375)","(26.0, 48.0, 45.6)"
16-12-2022 11:13:44.408803,"(1.75, 2.12, 2.1065)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 236.0)","(41.0, 190.0, 175.625)","(13.0, 23.0, 21.90909090909091)","(21.0, 36.0, 32.888888888888886)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(3.0, 3.65, 3.609375)","(26.0, 48.0, 44.4)"
16-12-2022 11:13:45.512585,"(1.75, 2.12, 2.1065)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 225.71428571428572)","(41.0, 190.0, 175.625)","(13.0, 23.0, 21.90909090909091)","(21.0, 36.0, 32.888888888888886)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(3.0, 3.65, 3.609375)","(26.0, 46.0, 44.4)"
16-12-2022 11:13:46.688375,"(1.75, 2.12, 2.1065)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 235.83333333333334)","(41.0, 190.0, 175.625)","(13.0, 23.0, 21.90909090909091)","(21.0, 36.0, 33.69230769230769)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(3.0, 3.65, 3.609375)","(26.0, 46.0, 44.4)"
16-12-2022 11:13:47.776778,"(1.75, 2.12, 2.1065)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 235.83333333333334)","(41.0, 190.0, 175.625)","(13.0, 23.0, 21.90909090909091)","(21.0, 36.0, 33.69230769230769)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(3.0, 3.65, 3.609375)","(26.0, 46.0, 44.4)"
16-12-2022 11:13:48.885902,"(1.75, 2.12, 2.1065)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 235.83333333333334)","(41.0, 190.0, 175.625)","(13.0, 23.0, 21.90909090909091)","(21.0, 36.0, 34.421052631578945)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(3.0, 3.65, 3.603333333333333)","(26.0, 46.0, 44.4)"
16-12-2022 11:13:49.978862,"(1.75, 2.12, 2.1065)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 235.83333333333334)","(41.0, 190.0, 175.625)","(13.0, 23.0, 21.90909090909091)","(21.0, 36.0, 34.421052631578945)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(3.0, 3.65, 3.603333333333333)","(26.0, 46.0, 44.4)"
16-12-2022 11:13:51.065649,"(1.75, 2.12, 2.110357142857143)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 235.83333333333334)","(41.0, 190.0, 175.625)","(13.0, 23.0, 21.285714285714285)","(21.0, 36.0, 34.421052631578945)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(3.0, 3.65, 3.603333333333333)","(26.0, 46.0, 48.0)"
16-12-2022 11:13:52.154004,"(1.75, 2.12, 2.110357142857143)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 235.83333333333334)","(41.0, 190.0, 175.625)","(13.0, 23.0, 21.285714285714285)","(21.0, 36.0, 34.421052631578945)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(3.0, 3.65, 3.603333333333333)","(26.0, 50.0, 51.75)"
16-12-2022 11:13:53.280205,"(1.75, 2.12, 2.110357142857143)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 235.83333333333334)","(41.0, 190.0, 175.625)","(13.0, 23.0, 22.0)","(21.0, 36.0, 34.421052631578945)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(3.0, 3.65, 3.603333333333333)","(26.0, 55.0, 51.75)"
16-12-2022 11:13:54.386255,"(1.75, 2.12, 2.1033846153846154)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 225.71428571428572)","(41.0, 190.0, 175.625)","(13.0, 23.0, 22.0)","(21.0, 36.0, 36.588235294117645)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(3.0, 3.65, 3.603333333333333)","(26.0, 55.0, 51.75)"
16-12-2022 11:13:55.462745,"(1.75, 2.12, 2.1033846153846154)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 225.71428571428572)","(41.0, 190.0, 175.625)","(13.0, 23.0, 21.476190476190474)","(21.0, 38.0, 36.07142857142857)","(7.5, 11.5, 11.386363636363637)","(21.0, 42.0, 38.8)","(3.0, 3.65, 3.545)","(26.0, 55.0, 51.75)"
16-12-2022 11:13:56.551833,"(1.75, 2.12, 2.1054054054054054)","(31.0, 80.0, 77.22222222222223)","(91.0, 240.0, 235.23809523809524)","(41.0, 190.0, 168.0)","(13.0, 23.0, 22.0)","(21.0, 38.0, 34.142857142857146)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(3.0, 3.65, 3.553448275862069)","(26.0, 55.0, 51.75)"
16-12-2022 11:13:57.697650,"(1.75, 2.12, 2.1033846153846154)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 235.23809523809524)","(41.0, 190.0, 175.625)","(13.0, 23.0, 22.0)","(21.0, 38.0, 34.142857142857146)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(3.0, 3.65, 3.553448275862069)","(26.0, 55.0, 46.8)"
16-12-2022 11:13:58.811526,"(1.75, 2.12, 2.1033846153846154)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 235.23809523809524)","(41.0, 190.0, 175.625)","(13.0, 23.0, 22.0)","(21.0, 38.0, 34.142857142857146)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(3.0, 3.65, 3.553448275862069)","(26.0, 50.0, 47.0)"
16-12-2022 11:13:59.880869,"(1.75, 2.12, 2.1033846153846154)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 235.23809523809524)","(41.0, 190.0, 175.625)","(13.0, 23.0, 22.0)","(21.0, 38.0, 34.142857142857146)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(3.0, 3.65, 3.553448275862069)","(26.0, 50.0, 47.0)"
16-12-2022 11:14:00.978752,"(1.75, 2.12, 2.1033846153846154)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 235.23809523809524)","(41.0, 190.0, 175.625)","(13.0, 23.0, 22.0)","(21.0, 38.0, 34.142857142857146)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(3.0, 3.65, 3.553448275862069)","(26.0, 50.0, 46.0)"
16-12-2022 11:14:02.100090,"(1.75, 2.12, 2.1033846153846154)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 235.23809523809524)","(41.0, 190.0, 175.625)","(13.0, 23.0, 22.0)","(21.0, 38.0, 34.142857142857146)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(3.0, 3.65, 3.553448275862069)","(26.0, 50.0, 46.0)"
16-12-2022 11:14:03.182295,"(1.75, 2.12, 2.1033846153846154)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 235.23809523809524)","(41.0, 190.0, 175.625)","(13.0, 23.0, 22.0)","(21.0, 38.0, 34.142857142857146)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(3.0, 3.65, 3.553448275862069)","(26.0, 50.0, 45.6)"
16-12-2022 11:14:04.275116,"(1.75, 2.12, 2.1033846153846154)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 235.23809523809524)","(41.0, 190.0, 175.625)","(13.0, 23.0, 22.0)","(21.0, 38.0, 34.142857142857146)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(3.0, 3.65, 3.553448275862069)","(26.0, 48.0, 45.6)"
16-12-2022 11:14:05.367779,"(1.75, 2.12, 2.1033846153846154)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 225.71428571428572)","(41.0, 190.0, 167.0)","(13.0, 23.0, 21.476190476190474)","(21.0, 38.0, 32.0)","(7.5, 11.5, 11.60377358490566)","(21.0, 42.0, 38.8)","(3.0, 3.65, 3.5106060606060607)","(26.0, 48.0, 45.6)"
16-12-2022 11:14:06.471134,"(1.75, 2.12, 2.1054054054054054)","(31.0, 80.0, 77.22222222222223)","(91.0, 240.0, 236.15384615384616)","(41.0, 190.0, 168.0)","(13.0, 23.0, 21.476190476190474)","(21.0, 38.0, 32.0)","(7.5, 12.0, 11.222222222222221)","(21.0, 42.0, 38.8)","(3.0, 3.55, 3.5106060606060607)","(26.0, 48.0, 45.6)"
16-12-2022 11:14:07.528750,"(1.75, 2.12, 2.110909090909091)","(31.0, 80.0, 77.22222222222223)","(91.0, 240.0, 236.15384615384616)","(41.0, 190.0, 168.0)","(13.0, 23.0, 21.476190476190474)","(21.0, 38.0, 32.0)","(7.5, 12.0, 11.61111111111111)","(21.0, 42.0, 38.8)","(3.0, 3.55, 3.5106060606060607)","(26.0, 48.0, 45.6)"
16-12-2022 11:14:08.637965,"(1.75, 2.12, 2.0914285714285716)","(31.0, 80.0, 77.22222222222223)","(91.0, 240.0, 236.15384615384616)","(41.0, 190.0, 168.0)","(13.0, 23.0, 22.0)","(21.0, 38.0, 32.0)","(7.5, 12.0, 11.58)","(21.0, 42.0, 38.8)","(3.0, 3.55, 3.5035714285714286)","(26.0, 48.0, 45.6)"
16-12-2022 11:14:09.771146,"(1.75, 2.12, 2.096923076923077)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 236.15384615384616)","(41.0, 190.0, 178.5)","(13.0, 23.0, 22.0)","(21.0, 38.0, 32.0)","(7.5, 12.0, 11.447368421052632)","(21.0, 42.0, 38.8)","(3.0, 3.55, 3.607894736842105)","(26.0, 48.0, 44.4)"
16-12-2022 11:14:10.870119,"(1.75, 2.12, 2.096923076923077)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 236.15384615384616)","(41.0, 190.0, 178.5)","(13.0, 23.0, 22.0)","(21.0, 38.0, 32.0)","(7.5, 11.5, 11.447368421052632)","(21.0, 42.0, 38.8)","(3.0, 3.65, 3.640476190476191)","(26.0, 46.0, 44.4)"
16-12-2022 11:14:11.950339,"(1.75, 2.12, 2.096923076923077)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 236.15384615384616)","(41.0, 190.0, 178.5)","(13.0, 23.0, 22.0)","(21.0, 38.0, 32.0)","(7.5, 11.5, 11.337209302325581)","(21.0, 42.0, 38.8)","(3.0, 3.7, 3.6078947368421055)","(26.0, 46.0, 44.4)"
16-12-2022 11:14:13.064204,"(1.75, 2.12, 2.1053658536585367)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 236.15384615384616)","(41.0, 190.0, 178.5)","(13.0, 23.0, 22.0)","(21.0, 38.0, 32.0)","(7.5, 11.5, 11.337209302325581)","(21.0, 42.0, 38.8)","(3.0, 3.7, 3.6078947368421055)","(26.0, 46.0, 44.4)"
16-12-2022 11:14:14.165327,"(1.75, 2.12, 2.114705882352941)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 236.15384615384616)","(41.0, 190.0, 178.5)","(13.0, 23.0, 22.0)","(21.0, 38.0, 32.0)","(7.5, 11.5, 11.337209302325581)","(21.0, 42.0, 38.8)","(3.0, 3.7, 3.6078947368421055)","(26.0, 46.0, 44.4)"
16-12-2022 11:14:15.281923,"(1.75, 2.12, 2.114705882352941)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 233.33333333333334)","(41.0, 190.0, 178.5)","(13.0, 23.0, 22.0)","(21.0, 38.0, 33.0)","(7.5, 11.5, 11.337209302325581)","(21.0, 42.0, 38.8)","(3.0, 3.7, 3.629054054054054)","(26.0, 46.0, 44.4)"
16-12-2022 11:14:16.360398,"(1.75, 2.12, 2.114705882352941)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 233.33333333333334)","(41.0, 190.0, 178.5)","(13.0, 23.0, 22.0)","(20.0, 36.0, 33.0)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(3.0, 3.7, 3.629054054054054)","(26.0, 46.0, 48.0)"
16-12-2022 11:14:17.492659,"(1.75, 2.12, 2.1165384615384615)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 233.33333333333334)","(41.0, 190.0, 178.5)","(13.0, 23.0, 22.0)","(20.0, 36.0, 33.0)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(3.0, 3.7, 3.629054054054054)","(26.0, 50.0, 48.0)"
16-12-2022 11:14:18.584644,"(1.75, 2.12, 2.1165384615384615)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 233.33333333333334)","(41.0, 190.0, 178.5)","(13.0, 23.0, 22.0)","(20.0, 36.0, 33.0)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(2.9, 3.7, 3.629054054054054)","(26.0, 50.0, 48.0)"
16-12-2022 11:14:19.660626,"(1.75, 2.12, 2.114705882352941)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 233.33333333333334)","(41.0, 190.0, 178.5)","(13.0, 23.0, 22.0)","(20.0, 36.0, 33.0)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(2.9, 3.7, 3.5090909090909093)","(26.0, 50.0, 51.75)"
16-12-2022 11:14:20.769649,"(1.75, 2.12, 2.1133333333333333)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 233.33333333333334)","(41.0, 190.0, 178.5)","(13.0, 23.0, 22.0)","(20.0, 36.0, 33.0)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(2.9, 3.7, 3.5090909090909093)","(26.0, 55.0, 51.333333333333336)"
16-12-2022 11:14:21.904962,"(1.75, 2.12, 2.1133333333333333)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 233.33333333333334)","(41.0, 190.0, 178.5)","(13.0, 23.0, 22.0)","(20.0, 36.0, 33.0)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(2.9, 3.7, 3.5090909090909093)","(26.0, 55.0, 51.333333333333336)"
16-12-2022 11:14:23.011259,"(1.75, 2.12, 2.1133333333333333)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 233.33333333333334)","(41.0, 190.0, 178.5)","(13.0, 23.0, 22.0)","(20.0, 36.0, 33.0)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(2.9, 3.7, 3.5090909090909093)","(26.0, 55.0, 47.0)"
16-12-2022 11:14:24.074833,"(1.75, 2.12, 2.1133333333333333)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 233.33333333333334)","(41.0, 190.0, 178.5)","(13.0, 23.0, 22.0)","(20.0, 36.0, 33.0)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(2.9, 3.7, 3.5090909090909093)","(26.0, 50.0, 47.0)"
16-12-2022 11:14:25.166130,"(1.75, 2.12, 2.1133333333333333)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 233.33333333333334)","(41.0, 190.0, 178.5)","(13.0, 23.0, 22.0)","(20.0, 36.0, 31.333333333333332)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(2.9, 3.7, 3.5090909090909093)","(26.0, 50.0, 47.0)"
16-12-2022 11:14:26.273635,"(1.75, 2.12, 2.1133333333333333)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 236.0)","(41.0, 190.0, 178.5)","(13.0, 23.0, 22.0)","(20.0, 36.0, 31.333333333333332)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(2.9, 3.7, 3.5090909090909093)","(26.0, 50.0, 46.4)"
16-12-2022 11:14:27.389374,"(1.75, 2.12, 2.1133333333333333)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 236.0)","(41.0, 190.0, 178.5)","(13.0, 23.0, 22.0)","(20.0, 36.0, 31.333333333333332)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(2.9, 3.7, 3.5090909090909093)","(26.0, 50.0, 46.4)"
16-12-2022 11:14:28.461643,"(1.8, 2.12, 2.1133333333333333)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 236.0)","(41.0, 190.0, 178.5)","(14.0, 23.0, 22.0)","(20.0, 36.0, 31.333333333333332)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(2.9, 3.7, 3.5090909090909093)","(26.0, 50.0, 46.4)"
16-12-2022 11:14:29.546653,"(1.8, 2.12, 2.1107692307692307)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 236.0)","(41.0, 190.0, 178.5)","(14.0, 23.0, 22.0)","(20.0, 36.0, 31.333333333333332)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(2.9, 3.7, 3.5090909090909093)","(26.0, 50.0, 46.0)"
16-12-2022 11:14:30.653827,"(1.8, 2.12, 2.1107692307692307)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 236.0)","(41.0, 190.0, 178.5)","(14.0, 23.0, 22.0)","(20.0, 36.0, 31.333333333333332)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(2.9, 3.7, 3.5090909090909093)","(26.0, 48.0, 46.0)"
16-12-2022 11:14:31.734598,"(1.8, 2.12, 2.1107692307692307)","(31.0, 80.0, 75.83333333333334)","(91.0, 240.0, 236.0)","(41.0, 190.0, 178.5)","(14.0, 23.0, 22.0)","(20.0, 36.0, 31.333333333333332)","(7.5, 11.5, 11.378048780487806)","(21.0, 42.0, 38.8)","(2.9, 3.7, 3.5090909090909093)","(26.0, 48.0, 44.0)"
