,Dr Zeppelin,Old Stables,Vitality Blast,Dr Valor,Ozzies Risk,Sapphire Speed,Akina Lad,Mileena
11-01-2023 18:10:55.732079,"(21.0, 34.0, 31.22222222222222)","(1.24, 1.4, 1.3856108597285066)","(7.0, 8.8, 8.576470588235294)","(20.0, 36.0, 35.46666666666667)","(21.0, 40.0, 36.294117647058826)","(26.0, 44.0, 43.45454545454545)","(12.0, 21.0, 20.34375)","(101.0, 300.0, 235.0)"
11-01-2023 18:10:56.932090,"(21.0, 34.0, 31.22222222222222)","(1.24, 1.4, 1.3953254437869822)","(7.0, 8.6, 8.576470588235294)","(21.0, 36.0, 34.22222222222222)","(21.0, 40.0, 36.294117647058826)","(26.0, 44.0, 44.666666666666664)","(12.0, 21.0, 20.25)","(101.0, 290.0, 235.0)"
11-01-2023 18:10:58.065413,"(21.0, 34.0, 31.22222222222222)","(1.24, 1.4, 1.3953254437869822)","(7.0, 8.6, 8.49090909090909)","(21.0, 36.0, 33.1764705882353)","(21.0, 40.0, 36.294117647058826)","(26.0, 48.0, 42.666666666666664)","(12.0, 21.0, 18.3)","(101.0, 290.0, 200.0)"
11-01-2023 18:10:59.317875,"(21.0, 34.0, 32.5)","(1.24, 1.42, 1.4145945945945946)","(7.0, 8.4, 8.311111111111112)","(21.0, 34.0, 33.25)","(21.0, 40.0, 36.294117647058826)","(26.0, 44.0, 42.666666666666664)","(12.0, 18.5, 17.30952380952381)","(101.0, 280.0, 225.0)"
11-01-2023 18:11:00.649246,"(21.0, 34.0, 33.125)","(1.24, 1.42, 1.429433962264151)","(7.0, 8.4, 8.024)","(21.0, 34.0, 33.644444444444446)","(21.0, 40.0, 36.294117647058826)","(26.0, 44.0, 46.25)","(12.0, 17.5, 17.272727272727273)","(101.0, 270.0, 190.0)"
11-01-2023 18:11:01.992101,"(21.0, 34.0, 33.125)","(1.24, 1.43, 1.4179047619047618)","(7.0, 8.2, 8.185714285714285)","(21.0, 34.0, 33.0)","(21.0, 40.0, 36.294117647058826)","(26.0, 50.0, 47.27272727272727)","(12.0, 17.5, 17.321428571428573)","(101.0, 270.0, 196.0)"
11-01-2023 18:11:03.362795,"(21.0, 34.0, 33.125)","(1.24, 1.42, 1.415691056910569)","(7.0, 8.2, 8.245454545454544)","(21.0, 34.0, 36.4)","(21.0, 40.0, 36.6)","(26.0, 48.0, 47.27272727272727)","(12.0, 17.5, 17.21875)","(101.0, 260.0, 196.0)"
11-01-2023 18:11:04.620450,"(21.0, 34.0, 33.125)","(1.24, 1.42, 1.415691056910569)","(7.0, 8.4, 8.214285714285714)","(21.0, 38.0, 33.63636363636363)","(21.0, 40.0, 36.294117647058826)","(26.0, 48.0, 46.666666666666664)","(12.0, 17.5, 17.071428571428573)","(101.0, 260.0, 192.0)"
11-01-2023 18:11:05.753934,"(21.0, 34.0, 33.125)","(1.24, 1.42, 1.415691056910569)","(7.0, 8.4, 8.214285714285714)","(21.0, 38.0, 33.63636363636363)","(21.0, 40.0, 36.294117647058826)","(26.0, 48.0, 47.2)","(12.0, 17.5, 17.071428571428573)","(101.0, 240.0, 224.0)"
11-01-2023 18:11:06.933079,"(21.0, 34.0, 33.125)","(1.24, 1.42, 1.415691056910569)","(7.0, 8.4, 8.214285714285714)","(21.0, 38.0, 33.8974358974359)","(21.0, 40.0, 36.294117647058826)","(26.0, 48.0, 47.2)","(12.0, 17.5, 17.071428571428573)","(101.0, 240.0, 204.0)"
11-01-2023 18:11:08.171135,"(21.0, 34.0, 33.8)","(1.24, 1.42, 1.394375)","(7.0, 8.4, 8.471428571428572)","(21.0, 34.0, 35.142857142857146)","(21.0, 40.0, 36.8421052631579)","(26.0, 48.0, 44.13793103448276)","(12.0, 17.5, 17.7)","(101.0, 220.0, 200.0)"
11-01-2023 18:11:09.402687,"(21.0, 36.0, 35.0)","(1.24, 1.4, 1.394375)","(7.0, 8.6, 8.504)","(21.0, 36.0, 34.8)","(21.0, 40.0, 37.77777777777778)","(26.0, 50.0, 44.23529411764706)","(12.0, 18.5, 18.8)","(101.0, 220.0, 200.0)"
11-01-2023 18:11:10.579892,"(21.0, 38.0, 36.0)","(1.24, 1.4, 1.3885507246376811)","(7.0, 8.6, 8.83076923076923)","(21.0, 36.0, 34.10526315789474)","(21.0, 40.0, 37.857142857142854)","(26.0, 48.0, 45.4)","(12.0, 19.0, 19.166666666666668)","(101.0, 220.0, 200.0)"
11-01-2023 18:11:11.929748,"(21.0, 38.0, 36.0)","(1.24, 1.39, 1.3733333333333333)","(7.0, 9.2, 9.22)","(21.0, 36.0, 34.62068965517241)","(21.0, 40.0, 37.857142857142854)","(26.0, 46.0, 43.0)","(12.0, 19.5, 19.195652173913043)","(101.0, 220.0, 200.0)"
11-01-2023 18:11:13.097712,"(21.0, 38.0, 36.0)","(1.24, 1.38, 1.3753125)","(7.0, 9.4, 9.206896551724139)","(21.0, 36.0, 34.62068965517241)","(21.0, 40.0, 34.90909090909091)","(26.0, 46.0, 40.5)","(12.0, 19.5, 19.208333333333332)","(101.0, 220.0, 200.0)"
11-01-2023 18:11:14.374954,"(21.0, 36.0, 35.6)","(1.24, 1.39, 1.377814569536424)","(7.0, 9.4, 9.25263157894737)","(21.0, 36.0, 34.62068965517241)","(21.0, 36.0, 35.47826086956522)","(26.0, 46.0, 40.42857142857143)","(12.0, 19.5, 19.13157894736842)","(101.0, 220.0, 200.0)"
11-01-2023 18:11:15.631356,"(21.0, 36.0, 34.22222222222222)","(1.24, 1.39, 1.377814569536424)","(7.0, 9.4, 9.24)","(21.0, 36.0, 34.62068965517241)","(21.0, 36.0, 34.470588235294116)","(26.0, 46.0, 40.4)","(12.0, 19.5, 19.893939393939394)","(101.0, 220.0, 200.0)"
11-01-2023 18:11:16.798462,"(21.0, 36.0, 35.0)","(1.24, 1.39, 1.3785)","(7.0, 9.4, 9.24)","(21.0, 36.0, 34.62068965517241)","(21.0, 36.0, 34.193548387096776)","(26.0, 46.0, 41.333333333333336)","(12.0, 20.0, 19.166666666666668)","(101.0, 220.0, 200.0)"
11-01-2023 18:11:18.244808,"(21.0, 36.0, 34.22222222222222)","(1.24, 1.39, 1.3805806451612903)","(7.0, 9.4, 9.192592592592593)","(21.0, 36.0, 34.92307692307692)","(21.0, 36.0, 34.303030303030305)","(26.0, 44.0, 41.2)","(12.0, 19.5, 18.73076923076923)","(101.0, 220.0, 200.0)"
11-01-2023 18:11:19.549970,"(21.0, 36.0, 33.6)","(1.24, 1.39, 1.3805806451612903)","(7.0, 9.4, 9.192592592592593)","(21.0, 36.0, 34.62068965517241)","(21.0, 36.0, 35.14754098360656)","(26.0, 46.0, 45.2)","(12.0, 19.0, 18.61111111111111)","(101.0, 220.0, 200.0)"
11-01-2023 18:11:20.862764,"(21.0, 34.0, 32.51851851851852)","(1.24, 1.39, 1.3834408602150536)","(7.0, 9.4, 9.192592592592593)","(21.0, 36.0, 34.62068965517241)","(21.0, 36.0, 35.03030303030303)","(26.0, 46.0, 44.5)","(12.0, 19.0, 18.61111111111111)","(101.0, 220.0, 200.0)"
11-01-2023 18:11:22.221508,"(21.0, 34.0, 32.51851851851852)","(1.24, 1.39, 1.3858571428571427)","(7.0, 9.4, 9.156521739130435)","(21.0, 36.0, 34.92307692307692)","(21.0, 36.0, 35.03030303030303)","(26.0, 46.0, 44.875)","(12.0, 19.0, 18.61111111111111)","(101.0, 220.0, 200.0)"
11-01-2023 18:11:23.324185,"(21.0, 34.0, 32.08)","(1.24, 1.39, 1.3858571428571427)","(7.0, 9.4, 9.156521739130435)","(21.0, 36.0, 34.92307692307692)","(21.0, 36.0, 34.666666666666664)","(26.0, 46.0, 44.875)","(12.0, 19.0, 18.166666666666668)","(101.0, 220.0, 200.0)"
11-01-2023 18:11:24.407495,"(21.0, 34.0, 30.8)","(1.24, 1.39, 1.387125)","(7.0, 9.4, 9.129032258064516)","(21.0, 36.0, 34.62068965517241)","(21.0, 36.0, 34.57142857142857)","(26.0, 46.0, 45.2)","(12.0, 19.0, 18.318181818181817)","(101.0, 220.0, 200.0)"
11-01-2023 18:11:25.540578,"(21.0, 34.0, 30.8)","(1.24, 1.39, 1.384017094017094)","(7.0, 9.4, 9.232558139534884)","(21.0, 36.0, 34.62068965517241)","(21.0, 36.0, 35.5)","(26.0, 46.0, 45.2)","(12.0, 19.0, 18.38888888888889)","(101.0, 220.0, 212.85714285714286)"
11-01-2023 18:11:27.067540,"(21.0, 34.0, 32.0)","(1.24, 1.39, 1.3827272727272726)","(7.0, 9.4, 9.238095238095239)","(21.0, 36.0, 34.62068965517241)","(21.0, 36.0, 36.94117647058823)","(26.0, 46.0, 45.2)","(12.0, 18.5, 18.38888888888889)","(101.0, 220.0, 212.85714285714286)"
11-01-2023 18:11:28.382055,"(21.0, 34.0, 32.0)","(1.24, 1.39, 1.3827272727272726)","(7.0, 9.4, 9.238095238095239)","(21.0, 36.0, 33.2)","(21.0, 38.0, 36.58181818181818)","(26.0, 46.0, 45.2)","(12.0, 18.5, 17.875)","(101.0, 220.0, 212.85714285714286)"
11-01-2023 18:11:29.670564,"(21.0, 34.0, 32.0)","(1.24, 1.39, 1.3824489795918367)","(7.0, 9.4, 9.262500000000001)","(21.0, 36.0, 34.6)","(21.0, 38.0, 36.58181818181818)","(26.0, 46.0, 45.2)","(12.0, 18.0, 17.875)","(101.0, 220.0, 212.85714285714286)"
11-01-2023 18:11:31.149597,"(21.0, 34.0, 32.0)","(1.24, 1.39, 1.3885714285714286)","(7.0, 9.4, 9.1875)","(21.0, 36.0, 34.6)","(21.0, 38.0, 36.58181818181818)","(26.0, 46.0, 45.2)","(12.0, 18.0, 17.642857142857142)","(101.0, 220.0, 212.85714285714286)"
11-01-2023 18:11:32.541774,"(21.0, 34.0, 32.0)","(1.24, 1.39, 1.3855675675675674)","(7.0, 9.4, 8.688073394495413)","(21.0, 36.0, 34.6)","(21.0, 38.0, 36.58181818181818)","(26.0, 46.0, 45.2)","(12.0, 18.5, 18.647058823529413)","(101.0, 220.0, 212.85714285714286)"
11-01-2023 18:11:33.907946,"(21.0, 34.0, 31.81818181818182)","(1.24, 1.39, 1.385025641025641)","(7.0, 9.0, 8.594117647058823)","(21.0, 36.0, 34.666666666666664)","(21.0, 38.0, 36.528301886792455)","(26.0, 46.0, 44.72727272727273)","(12.0, 19.0, 18.285714285714285)","(101.0, 220.0, 212.85714285714286)"
11-01-2023 18:11:35.477761,"(21.0, 34.0, 32.333333333333336)","(1.24, 1.4, 1.3783673469387754)","(7.0, 8.6, 8.658333333333333)","(21.0, 36.0, 34.57142857142857)","(21.0, 38.0, 36.166666666666664)","(26.0, 48.0, 46.18181818181818)","(12.0, 19.0, 18.8)","(101.0, 220.0, 200.0)"
11-01-2023 18:11:36.927807,"(21.0, 34.0, 32.5)","(1.24, 1.38, 1.3870682730923694)","(7.0, 8.8, 8.745454545454546)","(21.0, 36.0, 34.8)","(21.0, 38.0, 36.857142857142854)","(26.0, 48.0, 44.888888888888886)","(12.0, 19.0, 18.923076923076923)","(101.0, 220.0, 200.0)"
11-01-2023 18:11:38.330779,"(21.0, 34.0, 33.25)","(1.24, 1.39, 1.390829875518672)","(7.0, 8.8, 8.700000000000001)","(21.0, 36.0, 34.588235294117645)","(21.0, 38.0, 37.93103448275862)","(26.0, 48.0, 46.25)","(12.0, 19.0, 18.375)","(101.0, 220.0, 191.42857142857142)"
11-01-2023 18:11:39.686647,"(21.0, 34.0, 33.25)","(1.24, 1.4, 1.3974074074074072)","(7.0, 8.8, 8.427956989247312)","(21.0, 36.0, 34.588235294117645)","(21.0, 40.0, 37.5)","(26.0, 48.0, 45.25)","(12.0, 19.0, 18.615384615384617)","(101.0, 220.0, 201.8181818181818)"
11-01-2023 18:11:41.114077,"(21.0, 34.0, 33.25)","(1.24, 1.39, 1.3856351791530943)","(7.0, 8.6, 8.34736842105263)","(21.0, 36.0, 34.5)","(21.0, 40.0, 37.5)","(26.0, 48.0, 46.0)","(12.0, 19.0, 18.53846153846154)","(101.0, 220.0, 198.0)"
11-01-2023 18:11:42.482727,"(21.0, 34.0, 33.25)","(1.24, 1.4, 1.3889208633093524)","(7.0, 8.6, 8.311111111111112)","(21.0, 36.0, 34.888888888888886)","(21.0, 40.0, 37.714285714285715)","(26.0, 48.0, 47.42857142857143)","(12.0, 19.0, 18.545454545454547)","(101.0, 210.0, 200.0)"
11-01-2023 18:11:43.908817,"(21.0, 36.0, 34.8)","(1.24, 1.39, 1.3889208633093524)","(7.0, 8.4, 8.355555555555556)","(21.0, 36.0, 34.333333333333336)","(21.0, 40.0, 37.75)","(26.0, 50.0, 48.333333333333336)","(12.0, 19.0, 18.444444444444443)","(101.0, 210.0, 214.28571428571428)"
11-01-2023 18:11:45.295058,"(21.0, 36.0, 34.76923076923077)","(1.22, 1.39, 1.3888416988416987)","(7.0, 8.4, 8.355555555555556)","(21.0, 36.0, 35.0)","(21.0, 40.0, 37.714285714285715)","(26.0, 50.0, 48.15384615384615)","(12.0, 18.5, 18.642857142857142)","(101.0, 220.0, 201.8181818181818)"
11-01-2023 18:11:46.705021,"(21.0, 36.0, 34.61538461538461)","(1.22, 1.39, 1.3870967741935483)","(7.0, 8.4, 8.365217391304348)","(21.0, 36.0, 35.0)","(21.0, 38.0, 37.714285714285715)","(26.0, 50.0, 48.0)","(12.0, 19.0, 18.615384615384617)","(101.0, 220.0, 201.8181818181818)"
11-01-2023 18:11:48.069878,"(21.0, 36.0, 34.61538461538461)","(1.22, 1.39, 1.3837704918032785)","(7.0, 8.4, 8.662295081967214)","(21.0, 36.0, 35.0)","(21.0, 38.0, 37.714285714285715)","(26.0, 50.0, 48.15384615384615)","(12.0, 19.0, 18.583333333333332)","(101.0, 220.0, 200.0)"
11-01-2023 18:11:49.461941,"(21.0, 36.0, 34.61538461538461)","(1.22, 1.39, 1.3855151515151514)","(7.0, 8.8, 8.668493150684933)","(21.0, 36.0, 35.0)","(21.0, 38.0, 37.666666666666664)","(26.0, 50.0, 48.15384615384615)","(12.0, 19.0, 18.583333333333332)","(101.0, 210.0, 196.36363636363637)"
11-01-2023 18:11:50.798795,"(21.0, 36.0, 35.0)","(1.22, 1.39, 1.381780821917808)","(7.0, 8.8, 8.622222222222222)","(21.0, 36.0, 35.0)","(21.0, 38.0, 37.111111111111114)","(26.0, 50.0, 48.15384615384615)","(12.0, 19.0, 18.4375)","(101.0, 210.0, 196.36363636363637)"
11-01-2023 18:11:52.045094,"(21.0, 36.0, 35.0)","(1.22, 1.39, 1.381780821917808)","(7.0, 8.8, 8.622222222222222)","(21.0, 36.0, 35.0)","(21.0, 40.0, 37.666666666666664)","(26.0, 50.0, 48.15384615384615)","(12.0, 18.5, 18.4375)","(101.0, 210.0, 196.36363636363637)"
11-01-2023 18:11:53.332023,"(21.0, 36.0, 34.44444444444444)","(1.22, 1.38, 1.379903846153846)","(7.0, 8.8, 8.402702702702703)","(21.0, 38.0, 37.2)","(21.0, 38.0, 38.08)","(26.0, 50.0, 49.5)","(12.0, 18.5, 19.352941176470587)","(101.0, 210.0, 199.0909090909091)"
11-01-2023 18:11:54.610389,"(21.0, 36.0, 34.93333333333333)","(1.22, 1.38, 1.3782062780269058)","(7.0, 8.6, 8.402702702702703)","(21.0, 38.0, 36.0)","(21.0, 40.0, 36.095238095238095)","(26.0, 50.0, 48.94736842105263)","(12.0, 19.5, 19.413793103448278)","(101.0, 210.0, 199.0909090909091)"
11-01-2023 18:11:55.937782,"(21.0, 36.0, 33.53846153846154)","(1.22, 1.4, 1.3907692307692308)","(7.0, 8.4, 8.358333333333334)","(21.0, 36.0, 35.0)","(21.0, 38.0, 36.4)","(26.0, 50.0, 47.142857142857146)","(12.0, 20.0, 19.4375)","(101.0, 210.0, 199.0909090909091)"
11-01-2023 18:11:57.607392,"(21.0, 36.0, 33.86666666666667)","(1.22, 1.4, 1.394297520661157)","(7.0, 8.4, 8.309090909090909)","(21.0, 36.0, 34.526315789473685)","(21.0, 38.0, 36.4)","(26.0, 50.0, 47.142857142857146)","(12.0, 19.5, 19.423076923076923)","(101.0, 210.0, 199.0909090909091)"
11-01-2023 18:11:59.195886,"(21.0, 36.0, 33.86666666666667)","(1.22, 1.4, 1.3953401360544218)","(7.0, 8.4, 8.248000000000001)","(21.0, 36.0, 34.25)","(21.0, 38.0, 36.5)","(26.0, 50.0, 47.8)","(12.0, 19.5, 19.026315789473685)","(101.0, 210.0, 199.0909090909091)"
11-01-2023 18:12:00.617345,"(21.0, 36.0, 34.11764705882353)","(1.22, 1.4, 1.3953401360544218)","(7.0, 8.4, 8.248000000000001)","(21.0, 36.0, 34.0)","(21.0, 38.0, 36.875)","(26.0, 50.0, 47.714285714285715)","(12.0, 19.5, 18.875)","(101.0, 210.0, 191.53846153846155)"
11-01-2023 18:12:02.232920,"(21.0, 36.0, 33.565217391304344)","(1.22, 1.4, 1.398187919463087)","(7.0, 8.4, 8.203508771929824)","(21.0, 36.0, 34.0)","(21.0, 38.0, 36.875)","(26.0, 48.0, 47.666666666666664)","(12.0, 19.0, 18.8)","(101.0, 210.0, 196.66666666666666)"
11-01-2023 18:12:03.700699,"(21.0, 36.0, 33.565217391304344)","(1.22, 1.4, 1.397741935483871)","(7.0, 8.4, 8.154545454545454)","(21.0, 36.0, 33.26315789473684)","(21.0, 38.0, 36.875)","(26.0, 48.0, 46.37037037037037)","(12.0, 19.0, 18.444444444444443)","(101.0, 200.0, 196.66666666666666)"
11-01-2023 18:12:05.024986,"(21.0, 36.0, 34.30769230769231)","(1.22, 1.41, 1.3992968749999999)","(7.0, 8.4, 8.141666666666667)","(21.0, 36.0, 33.26315789473684)","(21.0, 38.0, 37.130434782608695)","(26.0, 48.0, 46.37037037037037)","(13.0, 19.0, 18.444444444444443)","(101.0, 200.0, 254.28571428571428)"
11-01-2023 18:12:06.337798,"(21.0, 36.0, 34.30769230769231)","(1.22, 1.4, 1.4003012048192771)","(7.0, 8.4, 8.236363636363636)","(21.0, 36.0, 33.26315789473684)","(21.0, 38.0, 37.0)","(26.0, 48.0, 46.37037037037037)","(13.0, 19.0, 18.363636363636363)","(101.0, 260.0, 248.0)"
11-01-2023 18:12:07.638422,"(21.0, 36.0, 34.30769230769231)","(1.22, 1.41, 1.4003012048192771)","(7.0, 8.4, 8.058974358974359)","(21.0, 36.0, 34.266666666666666)","(21.0, 38.0, 37.0)","(26.0, 48.0, 46.37037037037037)","(13.0, 18.5, 19.107142857142858)","(101.0, 260.0, 248.0)"
11-01-2023 18:12:08.896467,"(21.0, 36.0, 34.53333333333333)","(1.22, 1.4, 1.3996484375)","(7.0, 8.0, 7.941025641025641)","(21.0, 36.0, 34.0)","(21.0, 38.0, 37.0)","(26.0, 48.0, 46.46153846153846)","(13.0, 19.5, 18.76923076923077)","(101.0, 260.0, 248.0)"
11-01-2023 18:12:10.185155,"(21.0, 36.0, 34.42857142857143)","(1.22, 1.41, 1.4019473684210526)","(7.0, 8.0, 7.845454545454546)","(21.0, 34.0, 32.5)","(21.0, 38.0, 37.0)","(26.0, 48.0, 46.18181818181818)","(13.0, 19.5, 18.821428571428573)","(101.0, 260.0, 248.0)"
11-01-2023 18:12:11.493040,"(21.0, 36.0, 34.42857142857143)","(1.22, 1.41, 1.403405172413793)","(7.0, 8.0, 7.841860465116279)","(21.0, 34.0, 32.375)","(21.0, 38.0, 37.0)","(26.0, 48.0, 46.37037037037037)","(13.0, 19.5, 18.76923076923077)","(101.0, 260.0, 247.36842105263156)"
11-01-2023 18:12:12.780500,"(21.0, 36.0, 34.42857142857143)","(1.22, 1.41, 1.4034801762114537)","(7.0, 8.0, 7.784905660377358)","(21.0, 34.0, 32.16216216216216)","(21.0, 38.0, 37.0)","(26.0, 48.0, 46.37037037037037)","(13.0, 19.5, 18.833333333333332)","(101.0, 260.0, 247.36842105263156)"
11-01-2023 18:12:14.143286,"(21.0, 36.0, 34.42857142857143)","(1.22, 1.41, 1.407142857142857)","(7.0, 7.8, 7.7606557377049175)","(21.0, 34.0, 32.16216216216216)","(21.0, 38.0, 37.0)","(26.0, 48.0, 46.37037037037037)","(13.0, 19.5, 20.285714285714285)","(101.0, 260.0, 251.11111111111111)"
11-01-2023 18:12:15.473211,"(21.0, 36.0, 34.42857142857143)","(1.22, 1.41, 1.407196652719665)","(7.0, 7.8, 7.668421052631579)","(21.0, 34.0, 31.791666666666668)","(21.0, 38.0, 37.0)","(26.0, 48.0, 49.958333333333336)","(13.0, 21.0, 20.233333333333334)","(101.0, 260.0, 251.11111111111111)"
11-01-2023 18:12:16.767191,"(21.0, 36.0, 34.42857142857143)","(1.22, 1.41, 1.407196652719665)","(6.5, 7.8, 7.6305084745762715)","(21.0, 32.0, 31.791666666666668)","(21.0, 38.0, 37.0)","(26.0, 55.0, 50.15384615384615)","(13.0, 21.0, 20.310344827586206)","(101.0, 260.0, 250.58823529411765)"
11-01-2023 18:12:18.113423,"(21.0, 36.0, 34.42857142857143)","(1.22, 1.41, 1.407196652719665)","(6.5, 7.8, 7.547826086956522)","(21.0, 32.0, 31.791666666666668)","(21.0, 38.0, 37.0)","(26.0, 55.0, 50.5)","(13.0, 21.0, 20.032258064516128)","(101.0, 260.0, 250.58823529411765)"
11-01-2023 18:12:19.353172,"(21.0, 36.0, 34.42857142857143)","(1.22, 1.41, 1.4064091858037577)","(6.5, 7.6, 7.97)","(21.0, 32.0, 31.791666666666668)","(21.0, 38.0, 36.94736842105263)","(26.0, 55.0, 49.535714285714285)","(13.0, 21.0, 19.62)","(101.0, 260.0, 250.58823529411765)"
11-01-2023 18:12:20.594148,"(21.0, 36.0, 35.111111111111114)","(1.22, 1.41, 1.4209852216748768)","(6.5, 8.0, 8.054545454545455)","(21.0, 32.0, 31.632653061224488)","(21.0, 38.0, 36.75)","(26.0, 55.0, 49.11538461538461)","(13.0, 21.0, 19.28125)","(101.0, 260.0, 250.58823529411765)"
11-01-2023 18:12:21.917582,"(21.0, 34.0, 32.61538461538461)","(1.22, 1.43, 1.4070542635658914)","(6.5, 8.2, 8.176)","(21.0, 32.0, 31.660377358490567)","(21.0, 38.0, 36.57142857142857)","(26.0, 55.0, 48.45454545454545)","(13.0, 21.0, 19.375)","(101.0, 260.0, 250.58823529411765)"
11-01-2023 18:12:23.237722,"(21.0, 34.0, 32.875)","(1.22, 1.41, 1.4071146245059287)","(6.5, 8.2, 8.146666666666667)","(21.0, 32.0, 31.660377358490567)","(21.0, 38.0, 36.57142857142857)","(26.0, 55.0, 48.45454545454545)","(13.0, 19.5, 19.285714285714285)","(101.0, 260.0, 250.58823529411765)"
11-01-2023 18:12:24.597638,"(21.0, 34.0, 32.875)","(1.22, 1.41, 1.3914788732394365)","(6.5, 8.2, 8.25625)","(21.0, 32.0, 31.660377358490567)","(21.0, 38.0, 36.57142857142857)","(26.0, 55.0, 48.45454545454545)","(13.0, 20.0, 19.5)","(101.0, 260.0, 250.58823529411765)"
11-01-2023 18:12:25.954759,"(21.0, 34.0, 33.21739130434783)","(1.22, 1.4, 1.3914)","(6.5, 8.4, 8.357142857142858)","(21.0, 32.0, 31.660377358490567)","(21.0, 38.0, 36.57142857142857)","(26.0, 55.0, 49.5)","(13.0, 20.0, 19.636363636363637)","(101.0, 260.0, 250.58823529411765)"
11-01-2023 18:12:27.337930,"(21.0, 34.0, 33.64705882352941)","(1.22, 1.4, 1.3941923076923075)","(6.5, 8.4, 8.57)","(21.0, 32.0, 31.660377358490567)","(21.0, 38.0, 36.57142857142857)","(26.0, 55.0, 51.68421052631579)","(13.0, 20.0, 19.51851851851852)","(101.0, 260.0, 250.58823529411765)"
11-01-2023 18:12:28.684251,"(21.0, 34.0, 33.64705882352941)","(1.22, 1.4, 1.3898290598290597)","(6.5, 8.6, 8.621052631578948)","(21.0, 32.0, 31.333333333333332)","(21.0, 38.0, 36.57142857142857)","(26.0, 55.0, 52.666666666666664)","(13.0, 20.0, 19.5)","(101.0, 260.0, 250.58823529411765)"
11-01-2023 18:12:30.218419,"(21.0, 34.0, 33.64705882352941)","(1.22, 1.39, 1.394459203036053)","(6.5, 8.8, 8.63)","(21.0, 32.0, 31.333333333333332)","(21.0, 38.0, 36.57142857142857)","(26.0, 55.0, 47.25)","(13.0, 20.0, 19.545454545454547)","(101.0, 260.0, 250.58823529411765)"
11-01-2023 18:12:31.716298,"(21.0, 34.0, 33.75)","(1.22, 1.4, 1.377207977207977)","(6.5, 8.8, 8.795833333333334)","(21.0, 32.0, 31.375)","(21.0, 38.0, 36.61538461538461)","(26.0, 48.0, 47.333333333333336)","(13.0, 20.0, 19.59259259259259)","(101.0, 260.0, 250.58823529411765)"
11-01-2023 18:12:33.130976,"(21.0, 34.0, 34.5)","(1.22, 1.38, 1.3766806722689076)","(6.5, 8.8, 8.933333333333334)","(21.0, 32.0, 32.08)","(21.0, 38.0, 38.666666666666664)","(26.0, 48.0, 42.0)","(13.0, 20.0, 19.921875)","(101.0, 260.0, 250.58823529411765)"
11-01-2023 18:12:34.517307,"(21.0, 36.0, 34.5)","(1.22, 1.38, 1.371747572815534)","(6.5, 9.0, 8.952380952380953)","(21.0, 34.0, 32.45161290322581)","(21.0, 40.0, 38.666666666666664)","(26.0, 44.0, 38.8)","(13.0, 21.0, 20.458333333333332)","(101.0, 260.0, 250.58823529411765)"
11-01-2023 18:12:35.867074,"(21.0, 36.0, 34.5)","(1.22, 1.38, 1.3721333333333332)","(6.5, 9.0, 8.95)","(21.0, 34.0, 32.45161290322581)","(21.0, 40.0, 38.666666666666664)","(26.0, 40.0, 40.2)","(13.0, 21.0, 20.458333333333332)","(101.0, 260.0, 242.85714285714286)"
11-01-2023 18:12:37.180888,"(21.0, 36.0, 34.5)","(1.22, 1.38, 1.3712213740458015)","(6.5, 9.0, 9.085714285714285)","(21.0, 34.0, 32.625)","(21.0, 40.0, 38.857142857142854)","(26.0, 42.0, 38.53846153846154)","(13.0, 21.0, 20.55)","(101.0, 260.0, 253.33333333333334)"
11-01-2023 18:12:38.498875,"(21.0, 36.0, 34.5)","(1.22, 1.38, 1.3712213740458015)","(6.5, 9.2, 9.164285714285715)","(21.0, 34.0, 32.588235294117645)","(21.0, 40.0, 38.857142857142854)","(26.0, 40.0, 38.53846153846154)","(13.0, 21.0, 20.22)","(101.0, 260.0, 253.33333333333334)"
11-01-2023 18:12:39.742991,"(21.0, 36.0, 34.5)","(1.22, 1.38, 1.370603448275862)","(6.5, 9.2, 9.705882352941178)","(21.0, 34.0, 32.588235294117645)","(21.0, 40.0, 38.57142857142857)","(26.0, 40.0, 38.53846153846154)","(13.0, 21.0, 20.120689655172413)","(101.0, 260.0, 253.33333333333334)"
11-01-2023 18:12:41.069628,"(21.0, 36.0, 34.5)","(1.22, 1.38, 1.36)","(6.5, 9.8, 9.91578947368421)","(21.0, 34.0, 32.625)","(21.0, 40.0, 38.666666666666664)","(26.0, 40.0, 38.84615384615385)","(13.0, 21.0, 20.458333333333332)","(101.0, 260.0, 253.33333333333334)"
11-01-2023 18:12:42.362036,"(21.0, 36.0, 34.5)","(1.22, 1.36, 1.3534972067039106)","(6.5, 10.0, 9.94)","(21.0, 34.0, 32.625)","(21.0, 40.0, 39.111111111111114)","(26.0, 40.0, 39.07142857142857)","(13.0, 21.0, 20.458333333333332)","(101.0, 260.0, 252.5)"
11-01-2023 18:12:43.687474,"(21.0, 34.0, 33.6)","(1.22, 1.36, 1.3532495164410059)","(6.5, 10.0, 9.97)","(21.0, 34.0, 32.625)","(21.0, 40.0, 38.470588235294116)","(26.0, 40.0, 41.28)","(13.0, 21.0, 20.31578947368421)","(101.0, 260.0, 252.5)"
