,Feel The Reign,Wilshire Boulevard,Overpowering,Cemetery Bay,Thomas Heights,Ultimate Force,Dennis,Sahara Tiger,Van Mara Nz
1848,"[datetime.datetime(2022, 11, 28, 19, 41, 57, 45590), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 41, 57, 45590), 41.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 41, 57, 45590), 6.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 41, 57, 45590), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 41, 57, 45590), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 41, 57, 45590), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 41, 57, 45590), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 41, 57, 45590), 1.55, 1.63]","[datetime.datetime(2022, 11, 28, 19, 41, 57, 45590), 4.8, 99999]"
1849,"[datetime.datetime(2022, 11, 28, 19, 41, 58, 321098), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 41, 58, 321098), 41.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 41, 58, 321098), 6.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 41, 58, 321098), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 41, 58, 321098), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 41, 58, 321098), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 41, 58, 321098), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 41, 58, 321098), 1.55, 1.63]","[datetime.datetime(2022, 11, 28, 19, 41, 58, 321098), 4.8, 99999]"
1850,"[datetime.datetime(2022, 11, 28, 19, 41, 59, 702247), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 41, 59, 702247), 41.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 41, 59, 702247), 6.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 41, 59, 702247), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 41, 59, 702247), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 41, 59, 702247), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 41, 59, 702247), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 41, 59, 702247), 1.55, 1.63]","[datetime.datetime(2022, 11, 28, 19, 41, 59, 703248), 4.8, 99999]"
1851,"[datetime.datetime(2022, 11, 28, 19, 42, 1, 28307), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 42, 1, 28307), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 42, 1, 28307), 6.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 42, 1, 28307), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 42, 1, 28307), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 42, 1, 28307), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 42, 1, 28307), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 42, 1, 28307), 1.55, 1.63]","[datetime.datetime(2022, 11, 28, 19, 42, 1, 28307), 4.8, 99999]"
1852,"[datetime.datetime(2022, 11, 28, 19, 42, 2, 411983), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 42, 2, 411983), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 42, 2, 411983), 6.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 42, 2, 411983), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 42, 2, 411983), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 42, 2, 411983), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 42, 2, 411983), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 42, 2, 411983), 1.55, 1.63]","[datetime.datetime(2022, 11, 28, 19, 42, 2, 411983), 4.8, 99999]"
1853,"[datetime.datetime(2022, 11, 28, 19, 42, 3, 675077), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 42, 3, 675077), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 42, 3, 675077), 6.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 42, 3, 675077), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 42, 3, 675077), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 42, 3, 675077), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 42, 3, 675077), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 42, 3, 675077), 1.55, 1.63]","[datetime.datetime(2022, 11, 28, 19, 42, 3, 675077), 4.8, 99999]"
1854,"[datetime.datetime(2022, 11, 28, 19, 42, 4, 946401), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 42, 4, 946401), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 42, 4, 946401), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 42, 4, 946401), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 42, 4, 947400), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 42, 4, 947400), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 42, 4, 947400), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 42, 4, 947400), 1.55, 1.63]","[datetime.datetime(2022, 11, 28, 19, 42, 4, 947400), 4.8, 99999]"
1855,"[datetime.datetime(2022, 11, 28, 19, 42, 6, 222289), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 42, 6, 222289), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 42, 6, 222289), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 42, 6, 222289), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 42, 6, 222289), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 42, 6, 222289), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 42, 6, 222289), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 42, 6, 222289), 1.55, 1.63]","[datetime.datetime(2022, 11, 28, 19, 42, 6, 222289), 4.8, 99999]"
1856,"[datetime.datetime(2022, 11, 28, 19, 42, 7, 543851), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 42, 7, 543851), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 42, 7, 543851), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 42, 7, 543851), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 42, 7, 543851), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 42, 7, 543851), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 42, 7, 543851), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 42, 7, 543851), 1.55, 1.63]","[datetime.datetime(2022, 11, 28, 19, 42, 7, 543851), 4.8, 99999]"
1857,"[datetime.datetime(2022, 11, 28, 19, 42, 8, 778450), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 42, 8, 778450), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 42, 8, 778450), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 42, 8, 778450), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 42, 8, 778450), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 42, 8, 778450), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 42, 8, 778450), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 42, 8, 778450), 1.55, 1.63]","[datetime.datetime(2022, 11, 28, 19, 42, 8, 778450), 4.8, 99999]"
1858,"[datetime.datetime(2022, 11, 28, 19, 42, 10, 52956), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 42, 10, 52956), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 42, 10, 52956), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 42, 10, 52956), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 42, 10, 52956), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 42, 10, 52956), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 42, 10, 52956), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 42, 10, 52956), 1.55, 1.63]","[datetime.datetime(2022, 11, 28, 19, 42, 10, 52956), 4.8, 99999]"
1859,"[datetime.datetime(2022, 11, 28, 19, 42, 11, 302732), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 42, 11, 302732), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 42, 11, 302732), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 42, 11, 302732), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 42, 11, 302732), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 42, 11, 302732), 21.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 42, 11, 302732), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 42, 11, 302732), 1.55, 1.64]","[datetime.datetime(2022, 11, 28, 19, 42, 11, 302732), 4.8, 99999]"
1860,"[datetime.datetime(2022, 11, 28, 19, 42, 12, 516314), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 42, 12, 516314), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 42, 12, 516314), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 42, 12, 516314), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 42, 12, 516314), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 42, 12, 516314), 21.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 42, 12, 516314), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 42, 12, 516314), 1.55, 1.64]","[datetime.datetime(2022, 11, 28, 19, 42, 12, 516314), 4.8, 99999]"
1861,"[datetime.datetime(2022, 11, 28, 19, 42, 13, 742544), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 42, 13, 742544), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 42, 13, 742544), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 42, 13, 742544), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 42, 13, 742544), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 42, 13, 742544), 21.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 42, 13, 742544), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 42, 13, 742544), 1.55, 1.64]","[datetime.datetime(2022, 11, 28, 19, 42, 13, 742544), 4.8, 99999]"
1862,"[datetime.datetime(2022, 11, 28, 19, 42, 14, 979359), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 42, 14, 979359), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 42, 14, 979359), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 42, 14, 979359), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 42, 14, 979359), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 42, 14, 979359), 21.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 42, 14, 979359), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 42, 14, 979359), 1.55, 1.64]","[datetime.datetime(2022, 11, 28, 19, 42, 14, 979359), 4.8, 99999]"
1863,"[datetime.datetime(2022, 11, 28, 19, 42, 16, 218525), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 42, 16, 218525), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 42, 16, 218525), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 42, 16, 218525), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 42, 16, 218525), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 42, 16, 218525), 21.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 42, 16, 218525), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 42, 16, 218525), 1.55, 1.64]","[datetime.datetime(2022, 11, 28, 19, 42, 16, 218525), 4.8, 99999]"
1864,"[datetime.datetime(2022, 11, 28, 19, 42, 17, 449886), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 42, 17, 449886), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 42, 17, 449886), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 42, 17, 449886), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 42, 17, 449886), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 42, 17, 449886), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 19, 42, 17, 449886), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 42, 17, 449886), 1.55, 1.64]","[datetime.datetime(2022, 11, 28, 19, 42, 17, 449886), 4.8, 99999]"
1865,"[datetime.datetime(2022, 11, 28, 19, 42, 18, 671994), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 42, 18, 671994), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 42, 18, 671994), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 42, 18, 671994), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 42, 18, 671994), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 42, 18, 671994), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 42, 18, 671994), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 42, 18, 671994), 1.55, 1.64]","[datetime.datetime(2022, 11, 28, 19, 42, 18, 671994), 4.8, 99999]"
1866,"[datetime.datetime(2022, 11, 28, 19, 42, 19, 932092), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 42, 19, 932092), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 42, 19, 932092), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 42, 19, 932092), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 42, 19, 932092), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 42, 19, 932092), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 42, 19, 932092), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 42, 19, 932092), 1.55, 1.64]","[datetime.datetime(2022, 11, 28, 19, 42, 19, 932092), 4.8, 99999]"
1867,"[datetime.datetime(2022, 11, 28, 19, 42, 21, 197542), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 42, 21, 197542), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 42, 21, 197542), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 42, 21, 197542), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 42, 21, 197542), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 42, 21, 197542), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 42, 21, 197542), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 42, 21, 197542), 1.55, 1.64]","[datetime.datetime(2022, 11, 28, 19, 42, 21, 197542), 4.8, 99999]"
1868,"[datetime.datetime(2022, 11, 28, 19, 42, 22, 421509), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 42, 22, 421509), 41.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 42, 22, 421509), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 42, 22, 421509), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 42, 22, 421509), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 42, 22, 421509), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 42, 22, 421509), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 42, 22, 421509), 1.55, 1.64]","[datetime.datetime(2022, 11, 28, 19, 42, 22, 421509), 4.8, 99999]"
1869,"[datetime.datetime(2022, 11, 28, 19, 42, 23, 640846), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 42, 23, 640846), 41.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 42, 23, 640846), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 42, 23, 640846), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 42, 23, 640846), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 42, 23, 640846), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 42, 23, 640846), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 42, 23, 640846), 1.55, 1.64]","[datetime.datetime(2022, 11, 28, 19, 42, 23, 640846), 4.8, 99999]"
1870,"[datetime.datetime(2022, 11, 28, 19, 42, 24, 846127), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 42, 24, 846127), 41.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 42, 24, 846127), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 42, 24, 846127), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 42, 24, 846127), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 42, 24, 846127), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 42, 24, 846127), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 42, 24, 846127), 1.55, 1.64]","[datetime.datetime(2022, 11, 28, 19, 42, 24, 846127), 4.8, 99999]"
1871,"[datetime.datetime(2022, 11, 28, 19, 42, 26, 72064), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 42, 26, 72064), 41.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 42, 26, 72064), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 42, 26, 72064), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 42, 26, 72064), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 42, 26, 72064), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 42, 26, 72064), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 42, 26, 72064), 1.55, 1.64]","[datetime.datetime(2022, 11, 28, 19, 42, 26, 72064), 4.8, 99999]"
1872,"[datetime.datetime(2022, 11, 28, 19, 42, 27, 293178), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 42, 27, 293178), 41.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 42, 27, 293178), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 42, 27, 293178), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 42, 27, 293178), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 42, 27, 293178), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 42, 27, 293178), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 42, 27, 293178), 1.55, 1.64]","[datetime.datetime(2022, 11, 28, 19, 42, 27, 293178), 4.8, 99999]"
1873,"[datetime.datetime(2022, 11, 28, 19, 42, 28, 506588), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 42, 28, 506588), 41.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 42, 28, 506588), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 42, 28, 506588), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 42, 28, 506588), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 42, 28, 506588), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 42, 28, 506588), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 42, 28, 506588), 1.55, 1.64]","[datetime.datetime(2022, 11, 28, 19, 42, 28, 506588), 4.8, 99999]"
1874,"[datetime.datetime(2022, 11, 28, 19, 42, 29, 735467), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 42, 29, 735467), 41.0, 160.0]","[datetime.datetime(2022, 11, 28, 19, 42, 29, 735467), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 42, 29, 735467), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 42, 29, 735467), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 42, 29, 735467), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 42, 29, 735467), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 42, 29, 735467), 1.55, 1.64]","[datetime.datetime(2022, 11, 28, 19, 42, 29, 735467), 4.8, 99999]"
1875,"[datetime.datetime(2022, 11, 28, 19, 42, 30, 952200), 14.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 42, 30, 952200), 41.0, 170.0]","[datetime.datetime(2022, 11, 28, 19, 42, 30, 952200), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 42, 30, 952200), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 42, 30, 952200), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 42, 30, 952200), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 42, 30, 952200), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 42, 30, 952200), 1.55, 1.64]","[datetime.datetime(2022, 11, 28, 19, 42, 30, 952200), 4.8, 99999]"
1876,"[datetime.datetime(2022, 11, 28, 19, 42, 32, 157700), 14.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 42, 32, 157700), 41.0, 170.0]","[datetime.datetime(2022, 11, 28, 19, 42, 32, 157700), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 42, 32, 157700), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 42, 32, 157700), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 42, 32, 157700), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 42, 32, 157700), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 42, 32, 157700), 1.55, 1.63]","[datetime.datetime(2022, 11, 28, 19, 42, 32, 157700), 4.8, 99999]"
1877,"[datetime.datetime(2022, 11, 28, 19, 42, 33, 381472), 14.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 42, 33, 381472), 41.0, 170.0]","[datetime.datetime(2022, 11, 28, 19, 42, 33, 381472), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 42, 33, 381472), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 42, 33, 381472), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 42, 33, 381472), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 42, 33, 381472), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 42, 33, 381472), 1.55, 1.63]","[datetime.datetime(2022, 11, 28, 19, 42, 33, 381472), 4.8, 99999]"
1878,"[datetime.datetime(2022, 11, 28, 19, 42, 34, 613504), 14.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 42, 34, 613504), 41.0, 170.0]","[datetime.datetime(2022, 11, 28, 19, 42, 34, 613504), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 42, 34, 613504), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 42, 34, 613504), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 42, 34, 613504), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 42, 34, 613504), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 42, 34, 613504), 1.55, 1.63]","[datetime.datetime(2022, 11, 28, 19, 42, 34, 613504), 4.8, 99999]"
1879,"[datetime.datetime(2022, 11, 28, 19, 42, 35, 834090), 14.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 42, 35, 834090), 41.0, 170.0]","[datetime.datetime(2022, 11, 28, 19, 42, 35, 834090), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 42, 35, 834090), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 42, 35, 834090), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 42, 35, 834090), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 42, 35, 834090), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 42, 35, 834090), 1.55, 1.63]","[datetime.datetime(2022, 11, 28, 19, 42, 35, 834090), 4.8, 99999]"
1880,"[datetime.datetime(2022, 11, 28, 19, 42, 37, 71534), 14.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 42, 37, 71534), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 19, 42, 37, 71534), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 42, 37, 71534), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 42, 37, 71534), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 42, 37, 71534), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 42, 37, 71534), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 42, 37, 71534), 1.55, 1.64]","[datetime.datetime(2022, 11, 28, 19, 42, 37, 71534), 4.8, 99999]"
1881,"[datetime.datetime(2022, 11, 28, 19, 42, 38, 287207), 14.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 42, 38, 287207), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 19, 42, 38, 287207), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 42, 38, 287207), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 42, 38, 287207), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 42, 38, 287207), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 42, 38, 287207), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 42, 38, 287207), 1.55, 1.64]","[datetime.datetime(2022, 11, 28, 19, 42, 38, 287207), 4.8, 99999]"
1882,"[datetime.datetime(2022, 11, 28, 19, 42, 39, 502679), 14.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 42, 39, 502679), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 19, 42, 39, 502679), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 42, 39, 502679), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 42, 39, 502679), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 42, 39, 502679), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 42, 39, 502679), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 42, 39, 502679), 1.55, 1.64]","[datetime.datetime(2022, 11, 28, 19, 42, 39, 502679), 4.8, 99999]"
1883,"[datetime.datetime(2022, 11, 28, 19, 42, 40, 715549), 14.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 42, 40, 715549), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 42, 40, 715549), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 42, 40, 715549), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 42, 40, 715549), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 42, 40, 715549), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 42, 40, 715549), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 42, 40, 715549), 1.55, 1.64]","[datetime.datetime(2022, 11, 28, 19, 42, 40, 715549), 4.8, 99999]"
