,Kanji Length,Smiling Sapphire,Wild Harmony,Dolly Jay,Twisted Bliss,Senna Forever,Lektra Rodney,Orson Delight
09-01-2023 11:42:17.850427,"(3.4, 5.2, 4.2555555555555555)","(7.0, 11.0, 9.166666666666668)","(11.0, 23.0, 19.5)","(61.0, 470.0, 267.5)","(14.0, 44.0, 24.0)","(2.5, 3.0, 2.56875)","(6.5, 11.0, 7.8)","(6.5, 12.0, 8.428571428571429)"
09-01-2023 11:42:19.070812,"(3.4, 5.2, 4.2555555555555555)","(7.0, 11.0, 9.166666666666668)","(11.0, 23.0, 19.5)","(61.0, 470.0, 267.5)","(14.0, 44.0, 24.0)","(2.5, 3.0, 2.56875)","(6.5, 11.0, 7.8)","(6.5, 12.0, 8.428571428571429)"
09-01-2023 11:42:20.336006,"(3.4, 5.2, 4.2555555555555555)","(7.0, 11.0, 9.166666666666668)","(11.0, 23.0, 19.5)","(61.0, 470.0, 267.5)","(14.0, 44.0, 24.0)","(2.5, 3.0, 2.56875)","(6.5, 11.0, 7.8)","(6.5, 12.0, 8.428571428571429)"
09-01-2023 11:42:21.540705,"(3.4, 5.2, 4.2555555555555555)","(7.0, 11.0, 9.166666666666668)","(11.0, 23.0, 19.5)","(61.0, 470.0, 267.5)","(14.0, 44.0, 24.0)","(2.5, 3.0, 2.56875)","(6.5, 11.0, 7.8)","(6.5, 12.0, 8.428571428571429)"
09-01-2023 11:42:22.696155,"(3.4, 5.2, 4.2555555555555555)","(7.0, 11.0, 9.166666666666668)","(11.0, 23.0, 19.5)","(61.0, 470.0, 267.5)","(14.0, 44.0, 24.0)","(2.5, 3.0, 2.56875)","(6.5, 11.0, 7.8)","(6.5, 12.0, 8.428571428571429)"
09-01-2023 11:42:23.925410,"(3.4, 5.2, 4.2555555555555555)","(7.0, 11.0, 9.533333333333333)","(11.0, 23.0, 20.375)","(61.0, 470.0, 267.5)","(14.0, 44.0, 24.0)","(2.5, 3.0, 2.56875)","(6.5, 11.0, 7.8)","(6.5, 12.0, 8.428571428571429)"
09-01-2023 11:42:25.122984,"(3.4, 5.2, 4.2555555555555555)","(7.0, 11.0, 9.533333333333333)","(11.0, 23.0, 20.375)","(61.0, 470.0, 267.5)","(14.0, 44.0, 24.0)","(2.5, 3.0, 2.56875)","(6.5, 11.0, 7.8)","(6.5, 12.0, 8.428571428571429)"
09-01-2023 11:42:26.267078,"(3.4, 5.2, 4.2555555555555555)","(7.0, 10.5, 9.366666666666667)","(11.0, 23.0, 20.375)","(61.0, 470.0, 267.5)","(14.0, 44.0, 24.0)","(2.5, 3.0, 2.56875)","(6.5, 11.0, 7.8)","(6.5, 12.0, 8.428571428571429)"
09-01-2023 11:42:27.405671,"(3.4, 5.2, 4.2555555555555555)","(7.0, 10.5, 9.366666666666667)","(11.0, 23.0, 20.375)","(61.0, 470.0, 267.5)","(14.0, 44.0, 24.0)","(2.5, 3.0, 2.56875)","(6.5, 11.0, 7.8)","(6.5, 12.0, 8.428571428571429)"
09-01-2023 11:42:28.595300,"(3.4, 5.2, 4.2555555555555555)","(7.0, 10.5, 9.366666666666667)","(11.0, 23.0, 20.375)","(61.0, 470.0, 267.5)","(14.0, 44.0, 24.0)","(2.5, 3.0, 2.56875)","(6.5, 11.0, 7.8)","(6.5, 12.0, 8.428571428571429)"
09-01-2023 11:42:29.905535,"(3.4, 5.2, 4.2555555555555555)","(7.0, 10.5, 9.366666666666667)","(11.0, 23.0, 20.375)","(61.0, 470.0, 146.0)","(14.0, 44.0, 24.0)","(2.5, 3.0, 2.56875)","(6.5, 11.0, 7.8)","(6.5, 12.0, 8.428571428571429)"
09-01-2023 11:42:31.065019,"(3.4, 5.2, 4.2555555555555555)","(7.0, 10.5, 9.366666666666667)","(11.0, 23.0, 20.375)","(61.0, 470.0, 146.0)","(14.0, 44.0, 24.0)","(2.5, 3.0, 2.56875)","(6.5, 11.0, 7.8)","(6.5, 12.0, 8.428571428571429)"
09-01-2023 11:42:32.214851,"(3.4, 5.2, 4.2555555555555555)","(7.0, 10.5, 9.366666666666667)","(11.0, 23.0, 20.375)","(61.0, 470.0, 146.0)","(14.0, 44.0, 24.0)","(2.5, 3.0, 2.56875)","(6.5, 11.0, 7.583333333333333)","(6.5, 12.0, 8.428571428571429)"
09-01-2023 11:42:33.456006,"(3.4, 5.2, 4.2555555555555555)","(7.0, 12.5, 9.416666666666668)","(11.0, 23.0, 20.375)","(61.0, 470.0, 267.5)","(14.0, 44.0, 24.0)","(2.5, 3.0, 2.56875)","(6.5, 10.5, 7.583333333333333)","(6.5, 12.0, 8.428571428571429)"
09-01-2023 11:42:34.680828,"(3.4, 5.2, 4.2555555555555555)","(7.0, 12.5, 9.416666666666668)","(11.0, 23.0, 20.375)","(61.0, 470.0, 267.5)","(14.0, 44.0, 24.0)","(2.5, 3.0, 2.56875)","(6.5, 10.5, 7.583333333333333)","(6.5, 12.0, 8.428571428571429)"
09-01-2023 11:42:35.894797,"(3.4, 5.2, 4.2555555555555555)","(7.0, 12.5, 9.416666666666668)","(11.0, 23.0, 20.375)","(61.0, 470.0, 267.5)","(14.0, 44.0, 24.0)","(2.5, 3.0, 2.56875)","(6.5, 10.5, 7.583333333333333)","(6.5, 12.0, 8.428571428571429)"
09-01-2023 11:42:37.089587,"(3.4, 5.2, 4.2555555555555555)","(7.0, 12.5, 9.416666666666668)","(11.0, 23.0, 20.375)","(61.0, 470.0, 267.5)","(14.0, 44.0, 24.0)","(2.5, 3.0, 2.56875)","(6.5, 10.5, 7.583333333333333)","(6.5, 12.0, 8.428571428571429)"
09-01-2023 11:42:38.298393,"(3.4, 5.2, 4.2555555555555555)","(7.0, 12.5, 9.416666666666668)","(11.0, 23.0, 20.375)","(61.0, 470.0, 267.5)","(14.0, 44.0, 24.0)","(2.5, 3.0, 2.56875)","(6.5, 10.5, 8.0)","(6.5, 12.0, 8.428571428571429)"
09-01-2023 11:42:39.510019,"(3.4, 5.2, 4.2555555555555555)","(7.0, 12.5, 9.416666666666668)","(11.0, 23.0, 20.375)","(61.0, 470.0, 267.5)","(14.0, 44.0, 24.0)","(2.5, 3.0, 2.63125)","(6.5, 10.0, 8.0)","(6.5, 12.0, 8.428571428571429)"
09-01-2023 11:42:40.784704,"(3.4, 5.2, 4.2555555555555555)","(7.0, 12.5, 9.416666666666668)","(11.0, 23.0, 20.375)","(61.0, 470.0, 267.5)","(14.0, 44.0, 24.0)","(2.5, 4.0, 3.0100000000000002)","(6.5, 10.0, 8.0)","(6.5, 12.0, 8.428571428571429)"
09-01-2023 11:42:41.964348,"(3.4, 5.2, 4.2555555555555555)","(7.0, 12.5, 9.416666666666668)","(11.0, 23.0, 18.25)","(61.0, 470.0, 267.5)","(14.0, 44.0, 24.0)","(2.5, 3.95, 2.6636363636363636)","(6.5, 10.0, 8.0)","(6.5, 12.0, 8.166666666666668)"
09-01-2023 11:42:43.218459,"(3.4, 5.2, 4.2555555555555555)","(7.0, 12.5, 9.416666666666668)","(11.0, 23.0, 18.25)","(61.0, 470.0, 267.5)","(14.0, 44.0, 24.0)","(2.5, 3.9, 2.68)","(6.5, 10.0, 8.0)","(6.5, 12.0, 8.285714285714285)"
09-01-2023 11:42:44.407360,"(3.4, 5.2, 4.2555555555555555)","(7.0, 12.5, 9.416666666666668)","(11.0, 23.0, 18.25)","(61.0, 470.0, 267.5)","(14.0, 44.0, 24.0)","(2.5, 3.8, 2.6206666666666667)","(6.5, 10.0, 8.0)","(6.5, 12.0, 8.285714285714285)"
09-01-2023 11:42:45.644374,"(3.4, 5.2, 4.2555555555555555)","(7.0, 12.5, 9.416666666666668)","(11.0, 23.0, 18.25)","(61.0, 470.0, 267.5)","(14.0, 44.0, 24.0)","(2.5, 3.75, 2.6206666666666667)","(6.5, 10.0, 8.333333333333334)","(6.5, 12.0, 8.285714285714285)"
09-01-2023 11:42:46.860168,"(3.4, 5.2, 4.2555555555555555)","(7.0, 12.5, 9.416666666666668)","(11.0, 23.0, 18.25)","(61.0, 470.0, 267.5)","(14.0, 44.0, 24.0)","(2.5, 3.75, 2.6206666666666667)","(6.5, 11.0, 8.333333333333334)","(6.5, 12.0, 8.285714285714285)"
09-01-2023 11:42:48.050435,"(3.4, 5.2, 4.2555555555555555)","(7.0, 12.5, 9.416666666666668)","(11.0, 23.0, 18.25)","(61.0, 470.0, 149.16666666666669)","(14.0, 44.0, 24.0)","(2.5, 3.75, 2.6206666666666667)","(6.5, 11.0, 8.333333333333334)","(6.5, 12.0, 8.285714285714285)"
09-01-2023 11:42:49.235694,"(3.4, 5.2, 4.2555555555555555)","(7.0, 12.5, 9.416666666666668)","(11.0, 23.0, 18.25)","(61.0, 570.0, 428.5)","(14.0, 44.0, 24.0)","(2.5, 3.75, 2.6206666666666667)","(6.5, 11.0, 8.333333333333334)","(6.5, 12.0, 8.285714285714285)"
09-01-2023 11:42:50.407215,"(3.4, 5.2, 4.2555555555555555)","(7.0, 12.5, 9.416666666666668)","(11.0, 23.0, 18.25)","(61.0, 470.0, 272.5)","(14.0, 44.0, 24.0)","(2.5, 3.75, 2.6206666666666667)","(6.5, 11.0, 8.333333333333334)","(6.5, 12.0, 8.285714285714285)"
09-01-2023 11:42:51.541304,"(3.4, 5.2, 4.2555555555555555)","(7.0, 12.5, 9.416666666666668)","(11.0, 23.0, 18.25)","(61.0, 470.0, 272.5)","(14.0, 44.0, 24.0)","(2.5, 3.75, 2.6206666666666667)","(6.5, 11.0, 8.333333333333334)","(6.5, 12.0, 8.285714285714285)"
09-01-2023 11:42:52.684993,"(3.4, 5.2, 4.2555555555555555)","(7.0, 12.5, 9.416666666666668)","(11.0, 23.0, 18.25)","(61.0, 470.0, 272.5)","(14.0, 44.0, 24.0)","(2.5, 3.75, 2.8425000000000002)","(6.5, 11.0, 9.4)","(6.5, 12.0, 8.285714285714285)"
09-01-2023 11:42:53.833247,"(3.4, 5.2, 4.305263157894737)","(7.0, 12.5, 11.014285714285714)","(11.0, 23.0, 18.25)","(61.0, 470.0, 272.5)","(14.0, 44.0, 24.0)","(2.5, 3.75, 3.458666666666667)","(6.5, 11.0, 9.4)","(6.5, 12.0, 8.285714285714285)"
09-01-2023 11:42:54.887872,"(3.4, 5.2, 4.305263157894737)","(7.0, 12.5, 10.526666666666667)","(11.0, 23.0, 18.25)","(61.0, 470.0, 272.5)","(14.0, 44.0, 24.0)","(2.5, 3.6, 3.458666666666667)","(6.5, 11.0, 9.4)","(6.5, 12.0, 8.285714285714285)"
09-01-2023 11:42:56.052678,"(3.4, 5.2, 3.6999999999999997)","(7.0, 12.5, 10.526666666666667)","(11.0, 23.0, 18.25)","(61.0, 470.0, 272.5)","(14.0, 44.0, 24.0)","(2.5, 3.6, 2.9066666666666667)","(6.5, 11.0, 9.4)","(6.5, 12.0, 8.285714285714285)"
09-01-2023 11:42:57.080750,"(3.4, 5.2, 4.729411764705882)","(7.0, 12.5, 10.758823529411766)","(11.0, 23.0, 18.25)","(61.0, 470.0, 272.5)","(14.0, 44.0, 24.0)","(2.5, 3.6, 2.9066666666666667)","(6.5, 11.0, 9.4)","(6.5, 12.0, 8.285714285714285)"
09-01-2023 11:42:58.094448,"(3.4, 5.2, 4.9222222222222225)","(7.0, 12.5, 10.758823529411766)","(11.0, 23.0, 18.25)","(61.0, 470.0, 272.5)","(14.0, 44.0, 24.0)","(2.5, 3.6, 2.9066666666666667)","(6.5, 11.0, 9.4)","(6.5, 12.0, 8.285714285714285)"
09-01-2023 11:42:59.153352,"(3.4, 5.2, 4.940740740740741)","(7.0, 12.5, 10.758823529411766)","(11.0, 23.0, 18.25)","(61.0, 470.0, 272.5)","(14.0, 44.0, 24.0)","(2.5, 3.6, 2.9066666666666667)","(6.5, 11.0, 9.4)","(6.5, 12.0, 8.75)"
09-01-2023 11:43:00.212231,"(3.4, 5.2, 4.489473684210527)","(7.0, 12.5, 10.758823529411766)","(11.0, 23.0, 18.25)","(61.0, 470.0, 272.5)","(14.0, 44.0, 24.0)","(2.5, 3.6, 2.7085714285714286)","(6.5, 11.0, 9.4)","(6.5, 12.0, 9.916666666666668)"
09-01-2023 11:43:01.468277,"(3.4, 5.2, 4.79375)","(7.0, 12.5, 10.758823529411766)","(11.0, 23.0, 18.25)","(61.0, 470.0, 272.5)","(14.0, 44.0, 24.0)","(2.5, 3.6, 2.716666666666667)","(6.5, 11.0, 9.4)","(6.5, 12.0, 9.916666666666668)"
09-01-2023 11:43:02.556226,"(3.4, 5.2, 4.886206896551724)","(7.0, 12.5, 10.758823529411766)","(11.0, 23.0, 18.25)","(61.0, 470.0, 272.5)","(14.0, 44.0, 24.0)","(2.5, 3.5, 2.728)","(6.5, 11.0, 9.4)","(6.5, 12.0, 8.0)"
09-01-2023 11:43:03.784515,"(3.4, 5.2, 4.10625)","(7.0, 12.5, 10.758823529411766)","(11.0, 23.0, 18.25)","(61.0, 470.0, 272.5)","(14.0, 44.0, 24.0)","(2.5, 3.4, 2.5903846153846155)","(6.5, 11.0, 9.4)","(6.5, 12.0, 8.0)"
09-01-2023 11:43:04.947597,"(3.4, 5.2, 4.10625)","(7.0, 12.5, 10.758823529411766)","(11.0, 23.0, 18.25)","(61.0, 470.0, 272.5)","(14.0, 44.0, 24.0)","(2.5, 3.35, 2.5903846153846155)","(6.5, 11.0, 9.4)","(6.5, 12.0, 8.0)"
09-01-2023 11:43:06.152530,"(3.4, 5.2, 4.10625)","(7.0, 12.5, 10.758823529411766)","(11.0, 23.0, 18.25)","(61.0, 470.0, 287.5)","(14.0, 44.0, 24.0)","(2.5, 3.35, 2.5903846153846155)","(6.5, 11.0, 9.4)","(6.5, 12.0, 8.0)"
09-01-2023 11:43:07.446394,"(3.4, 5.2, 4.10625)","(7.0, 12.5, 10.758823529411766)","(11.0, 23.0, 18.25)","(61.0, 500.0, 287.5)","(14.0, 44.0, 24.0)","(2.5, 3.35, 2.5903846153846155)","(6.5, 11.0, 9.4)","(6.5, 12.0, 8.0)"
09-01-2023 11:43:08.642113,"(3.4, 5.2, 4.10625)","(7.0, 12.5, 10.758823529411766)","(11.0, 23.0, 18.25)","(61.0, 500.0, 287.5)","(14.0, 44.0, 24.0)","(2.5, 3.35, 2.5903846153846155)","(6.5, 11.0, 9.4)","(6.5, 12.0, 8.0)"
09-01-2023 11:43:09.963775,"(3.4, 5.2, 4.10625)","(7.0, 12.5, 10.758823529411766)","(11.0, 23.0, 18.25)","(61.0, 500.0, 287.5)","(14.0, 44.0, 24.0)","(2.5, 3.35, 2.5903846153846155)","(6.5, 11.0, 9.4)","(6.5, 12.0, 8.0)"
09-01-2023 11:43:11.186260,"(3.4, 5.2, 4.10625)","(7.0, 12.5, 10.758823529411766)","(11.0, 23.0, 18.25)","(61.0, 500.0, 287.5)","(15.0, 44.0, 24.0)","(2.5, 3.35, 2.5903846153846155)","(6.0, 11.0, 9.4)","(6.5, 12.0, 8.0)"
09-01-2023 11:43:12.461223,"(3.4, 5.2, 4.10625)","(7.0, 12.5, 10.758823529411766)","(11.0, 23.0, 18.25)","(61.0, 500.0, 287.5)","(15.0, 44.0, 24.0)","(2.5, 3.35, 2.5921739130434784)","(6.0, 11.0, 9.4)","(6.5, 12.0, 7.6000000000000005)"
09-01-2023 11:43:13.695560,"(3.4, 5.2, 4.10625)","(7.0, 12.5, 10.758823529411766)","(11.0, 23.0, 18.25)","(61.0, 500.0, 272.5)","(15.0, 44.0, 24.0)","(2.5, 3.3, 2.88)","(6.0, 11.0, 9.4)","(6.5, 12.0, 7.6000000000000005)"
09-01-2023 11:43:14.973957,"(3.4, 5.2, 4.10625)","(7.0, 12.5, 10.758823529411766)","(11.0, 23.0, 18.25)","(61.0, 470.0, 272.5)","(15.0, 44.0, 24.0)","(2.5, 3.2, 2.5810714285714287)","(6.0, 11.0, 9.4)","(6.5, 12.0, 7.6000000000000005)"
09-01-2023 11:43:16.178629,"(3.4, 5.2, 4.10625)","(7.0, 12.5, 10.758823529411766)","(11.0, 23.0, 18.25)","(61.0, 470.0, 272.5)","(15.0, 44.0, 24.0)","(2.5, 3.15, 2.83)","(6.0, 11.0, 9.4)","(6.5, 12.0, 7.6000000000000005)"
09-01-2023 11:43:17.340472,"(3.4, 5.2, 4.10625)","(7.0, 12.5, 10.758823529411766)","(11.0, 23.0, 18.25)","(61.0, 470.0, 272.5)","(15.0, 44.0, 24.0)","(2.5, 3.1, 2.83)","(6.0, 11.0, 9.4)","(6.5, 12.0, 7.6000000000000005)"
09-01-2023 11:43:18.521002,"(3.4, 5.2, 4.10625)","(7.0, 12.5, 10.758823529411766)","(11.0, 23.0, 18.25)","(61.0, 470.0, 272.5)","(15.0, 44.0, 24.0)","(2.5, 3.1, 2.83)","(6.0, 11.0, 9.4)","(6.5, 12.0, 7.6000000000000005)"
09-01-2023 11:43:19.872121,"(3.4, 5.2, 4.616666666666667)","(7.0, 12.5, 10.758823529411766)","(11.0, 23.0, 18.25)","(61.0, 470.0, 272.5)","(15.0, 44.0, 24.0)","(2.5, 3.1, 2.83)","(6.0, 11.0, 9.4)","(6.5, 12.0, 7.6000000000000005)"
09-01-2023 11:43:21.443802,"(3.4, 5.2, 4.616666666666667)","(7.0, 12.5, 10.758823529411766)","(11.0, 23.0, 18.25)","(61.0, 470.0, 272.5)","(15.0, 44.0, 24.0)","(2.5, 3.1, 2.587)","(6.0, 11.0, 9.4)","(6.5, 12.0, 7.6000000000000005)"
09-01-2023 11:43:22.779668,"(3.4, 5.2, 4.616666666666667)","(7.0, 12.5, 10.758823529411766)","(11.0, 23.0, 18.25)","(61.0, 470.0, 272.5)","(15.0, 44.0, 24.0)","(2.5, 3.1, 2.58625)","(6.0, 11.0, 9.0)","(6.5, 12.0, 7.6000000000000005)"
09-01-2023 11:43:24.349873,"(3.4, 5.2, 4.616666666666667)","(7.0, 12.5, 10.758823529411766)","(11.0, 23.0, 14.714285714285714)","(61.0, 470.0, 272.5)","(15.0, 44.0, 24.0)","(2.5, 2.98, 2.76)","(6.0, 11.0, 7.5)","(6.5, 12.0, 7.5200000000000005)"
09-01-2023 11:43:25.741210,"(3.4, 5.2, 4.616666666666667)","(7.0, 12.5, 10.758823529411766)","(11.0, 22.0, 14.714285714285714)","(61.0, 470.0, 277.5)","(15.0, 44.0, 24.0)","(2.5, 2.96, 2.76)","(6.0, 10.5, 8.2)","(6.5, 12.0, 7.5200000000000005)"
09-01-2023 11:43:27.012728,"(3.4, 5.2, 4.616666666666667)","(7.0, 12.5, 10.758823529411766)","(11.0, 22.0, 14.714285714285714)","(61.0, 470.0, 277.5)","(15.0, 44.0, 24.0)","(2.5, 2.96, 2.76)","(6.0, 9.8, 8.285714285714285)","(6.5, 12.0, 7.5200000000000005)"
09-01-2023 11:43:28.364269,"(3.4, 5.2, 4.616666666666667)","(7.0, 12.5, 10.758823529411766)","(11.0, 22.0, 15.375)","(61.0, 470.0, 277.5)","(15.0, 44.0, 24.0)","(2.5, 2.96, 2.58375)","(6.0, 10.0, 8.2)","(6.5, 12.0, 7.5)"
09-01-2023 11:43:29.605378,"(3.4, 5.2, 4.616666666666667)","(7.0, 12.5, 10.758823529411766)","(11.0, 21.0, 16.0)","(61.0, 470.0, 322.5)","(15.0, 44.0, 24.0)","(2.5, 2.94, 2.74)","(6.0, 9.8, 8.2)","(6.5, 12.0, 7.5)"
09-01-2023 11:43:30.837630,"(3.4, 5.2, 4.616666666666667)","(7.0, 12.5, 10.758823529411766)","(11.0, 21.0, 16.0)","(61.0, 560.0, 138.88888888888889)","(15.0, 44.0, 24.0)","(2.5, 2.92, 2.5703030303030303)","(6.0, 9.8, 8.2)","(6.5, 12.0, 7.5)"
09-01-2023 11:43:32.027620,"(3.4, 5.2, 4.616666666666667)","(7.0, 12.5, 10.758823529411766)","(11.0, 21.0, 16.0)","(61.0, 570.0, 277.5)","(15.0, 44.0, 24.0)","(2.5, 2.9, 2.7199999999999998)","(6.0, 9.8, 8.2)","(6.5, 12.0, 7.5)"
09-01-2023 11:43:33.185464,"(3.4, 5.2, 4.616666666666667)","(7.0, 12.5, 10.758823529411766)","(11.0, 21.0, 16.0)","(61.0, 470.0, 277.5)","(15.0, 44.0, 24.0)","(2.5, 2.88, 2.7199999999999998)","(6.0, 9.8, 8.2)","(6.5, 12.0, 7.5)"
09-01-2023 11:43:34.334033,"(3.4, 5.2, 4.616666666666667)","(7.0, 12.5, 10.758823529411766)","(11.0, 21.0, 16.0)","(61.0, 470.0, 277.5)","(15.0, 44.0, 24.0)","(2.5, 2.88, 2.7199999999999998)","(6.0, 9.8, 8.2)","(6.5, 12.0, 7.5)"
09-01-2023 11:43:35.472831,"(3.4, 5.2, 4.616666666666667)","(7.0, 12.5, 10.758823529411766)","(11.0, 21.0, 16.0)","(61.0, 470.0, 277.5)","(15.0, 44.0, 24.0)","(2.5, 2.88, 2.7199999999999998)","(6.0, 9.8, 8.2)","(6.5, 12.0, 7.5)"
09-01-2023 11:43:36.577213,"(3.4, 5.2, 4.616666666666667)","(7.0, 12.5, 10.758823529411766)","(11.0, 21.0, 16.0)","(61.0, 470.0, 277.5)","(15.0, 44.0, 24.0)","(2.5, 2.88, 2.7199999999999998)","(6.0, 9.8, 7.933333333333334)","(6.5, 12.0, 7.569230769230769)"
09-01-2023 11:43:37.654343,"(3.4, 5.2, 4.616666666666667)","(7.0, 12.5, 10.758823529411766)","(11.0, 21.0, 16.0)","(61.0, 470.0, 277.5)","(15.0, 44.0, 24.0)","(2.5, 2.88, 2.5955555555555554)","(6.0, 9.8, 7.933333333333334)","(6.5, 12.0, 7.5)"
09-01-2023 11:43:38.748679,"(3.4, 5.2, 4.616666666666667)","(7.0, 12.5, 10.758823529411766)","(11.0, 21.0, 16.0)","(61.0, 470.0, 277.5)","(15.0, 44.0, 24.0)","(2.5, 2.88, 2.58)","(6.0, 9.8, 7.933333333333334)","(6.5, 12.0, 7.5)"
09-01-2023 11:43:39.826523,"(3.4, 5.2, 4.616666666666667)","(7.0, 12.5, 10.758823529411766)","(11.0, 21.0, 16.0)","(61.0, 470.0, 277.5)","(15.0, 44.0, 29.0)","(2.5, 2.88, 2.58)","(6.0, 9.8, 7.933333333333334)","(6.5, 12.0, 7.569230769230769)"
09-01-2023 11:43:41.195825,"(3.4, 5.2, 4.616666666666667)","(7.0, 12.5, 10.758823529411766)","(11.0, 22.0, 17.75)","(61.0, 470.0, 277.5)","(15.0, 44.0, 38.400000000000006)","(2.5, 2.88, 2.58)","(6.0, 9.8, 7.933333333333334)","(6.5, 12.0, 8.16)"
09-01-2023 11:43:42.319691,"(3.4, 5.2, 4.616666666666667)","(7.0, 12.5, 10.758823529411766)","(11.0, 22.0, 17.75)","(61.0, 470.0, 277.5)","(15.0, 44.0, 24.833333333333332)","(2.5, 2.88, 2.58)","(6.0, 9.8, 7.933333333333334)","(6.5, 12.0, 9.066666666666666)"
09-01-2023 11:43:43.413926,"(3.4, 5.2, 4.616666666666667)","(7.0, 12.5, 10.758823529411766)","(11.0, 22.0, 17.75)","(61.0, 470.0, 277.5)","(15.0, 44.0, 24.833333333333332)","(2.5, 2.88, 2.58)","(6.0, 9.8, 7.933333333333334)","(6.5, 12.0, 8.85)"
09-01-2023 11:43:44.661283,"(3.4, 5.2, 4.783333333333333)","(7.0, 12.5, 9.9375)","(11.0, 22.0, 17.75)","(61.0, 470.0, 277.5)","(15.0, 44.0, 24.833333333333332)","(2.5, 2.88, 2.734193548387097)","(6.0, 9.8, 8.626666666666667)","(6.5, 12.0, 9.73913043478261)"
09-01-2023 11:43:45.939546,"(3.4, 5.1, 4.9239999999999995)","(7.0, 10.5, 9.9375)","(11.0, 22.0, 17.75)","(61.0, 470.0, 277.5)","(15.0, 44.0, 24.833333333333332)","(2.5, 2.86, 2.6)","(6.0, 9.8, 8.626666666666667)","(6.5, 12.0, 9.4)"
09-01-2023 11:43:47.138661,"(3.4, 5.1, 4.848)","(7.0, 10.5, 9.9375)","(11.0, 22.0, 17.75)","(61.0, 470.0, 138.88888888888889)","(15.0, 44.0, 24.833333333333332)","(2.5, 2.86, 2.6)","(6.0, 9.8, 8.626666666666667)","(6.5, 12.0, 10.2)"
09-01-2023 11:43:48.309002,"(3.4, 5.1, 4.819999999999999)","(7.0, 10.5, 9.9375)","(11.0, 22.0, 17.75)","(61.0, 570.0, 292.5)","(15.0, 44.0, 34.5)","(2.5, 2.86, 2.6)","(6.0, 9.8, 8.626666666666667)","(6.5, 12.0, 9.247619047619047)"
09-01-2023 11:43:49.485929,"(3.4, 5.1, 4.7444444444444445)","(7.0, 10.5, 9.9375)","(11.0, 22.0, 17.5)","(61.0, 500.0, 292.5)","(15.0, 48.0, 34.5)","(2.5, 2.86, 2.6577777777777776)","(6.0, 9.8, 8.7)","(6.5, 12.0, 9.687999999999999)"
09-01-2023 11:43:50.597513,"(3.4, 5.1, 4.763157894736842)","(7.0, 10.5, 9.9375)","(11.0, 22.0, 18.0)","(61.0, 500.0, 292.5)","(15.0, 48.0, 34.5)","(2.5, 2.86, 2.6577777777777776)","(6.0, 9.8, 8.7)","(6.5, 12.0, 9.687999999999999)"
09-01-2023 11:43:51.778519,"(3.4, 5.1, 4.763157894736842)","(7.0, 10.5, 9.9375)","(11.0, 22.0, 18.0)","(61.0, 500.0, 292.5)","(15.0, 48.0, 34.5)","(2.5, 2.86, 2.6577777777777776)","(6.0, 9.8, 8.7)","(6.5, 12.0, 9.687999999999999)"
09-01-2023 11:43:52.972390,"(3.4, 5.1, 4.763157894736842)","(7.0, 10.5, 9.9375)","(11.0, 22.0, 14.461538461538462)","(61.0, 500.0, 292.5)","(15.0, 48.0, 34.5)","(2.5, 2.86, 2.6577777777777776)","(6.0, 9.8, 8.7)","(6.5, 12.0, 9.687999999999999)"
09-01-2023 11:43:54.181355,"(3.4, 5.1, 4.763157894736842)","(7.0, 10.5, 9.9375)","(11.0, 20.0, 15.833333333333334)","(61.0, 500.0, 292.5)","(15.0, 48.0, 34.5)","(2.5, 2.86, 2.6577777777777776)","(6.0, 9.8, 8.7)","(6.5, 12.0, 9.687999999999999)"
09-01-2023 11:43:55.460845,"(3.4, 5.1, 4.763157894736842)","(7.0, 10.5, 9.9375)","(11.0, 19.5, 14.785714285714286)","(61.0, 500.0, 277.5)","(15.0, 48.0, 34.5)","(2.5, 2.86, 2.6577777777777776)","(6.0, 9.8, 8.7)","(6.5, 12.0, 9.687999999999999)"
09-01-2023 11:43:56.633875,"(3.4, 5.1, 4.763157894736842)","(7.0, 10.5, 9.9375)","(11.0, 19.5, 14.785714285714286)","(61.0, 470.0, 277.5)","(15.0, 48.0, 34.5)","(2.5, 2.86, 2.6577777777777776)","(6.0, 9.8, 8.7)","(6.5, 12.0, 9.687999999999999)"
09-01-2023 11:43:57.821534,"(3.4, 5.1, 4.763157894736842)","(7.0, 10.5, 9.9375)","(11.0, 19.5, 14.785714285714286)","(61.0, 470.0, 277.5)","(15.0, 48.0, 34.5)","(2.5, 2.86, 2.6577777777777776)","(6.0, 9.8, 8.7)","(6.5, 12.0, 9.687999999999999)"
09-01-2023 11:43:59.049779,"(3.4, 5.1, 4.763157894736842)","(7.0, 10.5, 9.9375)","(11.0, 19.0, 15.25)","(61.0, 470.0, 277.5)","(15.0, 48.0, 34.5)","(2.5, 2.86, 2.6577777777777776)","(6.0, 9.8, 8.7)","(6.5, 12.0, 9.687999999999999)"
09-01-2023 11:44:00.256429,"(3.4, 5.1, 4.763157894736842)","(7.0, 10.5, 9.9375)","(11.0, 19.0, 14.714285714285714)","(61.0, 470.0, 277.5)","(15.0, 48.0, 34.5)","(2.5, 2.86, 2.6577777777777776)","(6.0, 9.8, 8.7)","(6.5, 12.0, 9.687999999999999)"
