,Go Gigi Go,Obsession Agogo,Runnin Riot,Joey Mac,Wild Aces Agogo,Rebel May Road,Worry Less,My Names Nipper
04-01-2023 13:58:35.079880,"(3.2, 3.5, 3.257142857142857)","(15.0, 16.0, 15.1)","(8.0, 11.5, 10.904761904761905)","(8.0, 18.0, 14.705882352941176)","(21.0, 40.0, 33.14285714285714)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.245454545454545)","(4.6, 11.0, 10.169230769230769)"
04-01-2023 13:58:36.147904,"(3.2, 3.5, 3.257142857142857)","(15.0, 16.0, 15.1)","(8.0, 11.5, 10.904761904761905)","(8.0, 18.0, 14.705882352941176)","(21.0, 40.0, 33.14285714285714)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.245454545454545)","(4.6, 11.0, 10.228571428571428)"
04-01-2023 13:58:37.262152,"(3.2, 3.5, 3.257142857142857)","(15.0, 15.5, 14.785714285714286)","(8.0, 11.5, 10.904761904761905)","(8.0, 18.0, 14.705882352941176)","(21.0, 40.0, 29.0)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.245454545454545)","(4.6, 11.0, 10.228571428571428)"
04-01-2023 13:58:38.597252,"(3.2, 3.5, 3.257142857142857)","(15.0, 15.5, 14.785714285714286)","(8.0, 11.5, 10.904761904761905)","(8.0, 18.0, 14.705882352941176)","(21.0, 40.0, 29.0)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.245454545454545)","(4.6, 11.0, 10.261538461538462)"
04-01-2023 13:58:39.750659,"(3.2, 3.5, 3.257142857142857)","(15.0, 15.5, 14.785714285714286)","(8.0, 11.5, 10.904761904761905)","(8.0, 18.0, 14.705882352941176)","(21.0, 40.0, 29.0)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.245454545454545)","(4.6, 11.0, 10.261538461538462)"
04-01-2023 13:58:40.863006,"(3.2, 3.5, 3.257142857142857)","(15.0, 15.5, 14.785714285714286)","(8.0, 11.5, 10.904761904761905)","(8.0, 18.0, 14.705882352941176)","(21.0, 40.0, 29.0)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.245454545454545)","(4.6, 11.0, 10.36)"
04-01-2023 13:58:42.063722,"(3.2, 3.5, 3.257142857142857)","(15.0, 15.5, 14.785714285714286)","(8.0, 11.5, 10.904761904761905)","(8.0, 18.0, 14.705882352941176)","(21.0, 40.0, 29.0)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.245454545454545)","(4.6, 11.0, 10.36)"
04-01-2023 13:58:43.342762,"(3.2, 3.5, 3.257142857142857)","(15.0, 18.5, 15.642857142857142)","(8.0, 11.5, 11.105263157894736)","(8.0, 18.0, 15.3125)","(21.0, 40.0, 29.0)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.214285714285714)","(4.6, 11.0, 10.36)"
04-01-2023 13:58:44.686220,"(3.2, 3.5, 3.257142857142857)","(15.0, 18.0, 15.136363636363637)","(8.0, 11.5, 10.523809523809524)","(8.0, 17.5, 14.525)","(21.0, 40.0, 29.0)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.214285714285714)","(4.6, 11.0, 10.36)"
04-01-2023 13:58:45.878886,"(3.2, 3.5, 3.257142857142857)","(15.0, 18.0, 15.136363636363637)","(8.0, 11.0, 10.523809523809524)","(8.0, 17.5, 16.25)","(21.0, 40.0, 29.0)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.214285714285714)","(4.6, 11.0, 10.353846153846154)"
04-01-2023 13:58:47.065205,"(3.2, 3.5, 3.257142857142857)","(15.0, 18.0, 15.136363636363637)","(8.0, 11.0, 10.523809523809524)","(8.0, 17.0, 16.25)","(21.0, 40.0, 29.0)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.214285714285714)","(4.6, 11.0, 10.353846153846154)"
04-01-2023 13:58:48.219486,"(3.2, 3.5, 3.257142857142857)","(15.0, 18.0, 15.136363636363637)","(8.0, 11.0, 10.523809523809524)","(8.0, 17.0, 16.25)","(21.0, 40.0, 29.0)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.214285714285714)","(4.6, 11.0, 10.353846153846154)"
04-01-2023 13:58:49.269322,"(3.2, 3.5, 3.257142857142857)","(15.0, 18.0, 15.136363636363637)","(8.0, 11.0, 10.523809523809524)","(8.0, 17.0, 16.25)","(21.0, 40.0, 29.0)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.214285714285714)","(4.6, 11.0, 10.353846153846154)"
04-01-2023 13:58:50.335895,"(3.2, 3.5, 3.257142857142857)","(15.0, 17.5, 15.357142857142858)","(8.0, 11.0, 10.68421052631579)","(8.0, 17.0, 16.25)","(21.0, 40.0, 29.0)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.214285714285714)","(4.6, 11.0, 10.353846153846154)"
04-01-2023 13:58:51.407550,"(3.2, 3.5, 3.257142857142857)","(15.0, 17.5, 15.1)","(8.0, 12.5, 11.947368421052632)","(8.0, 17.0, 16.25)","(21.0, 40.0, 29.0)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.214285714285714)","(4.6, 11.0, 10.353846153846154)"
04-01-2023 13:58:52.539168,"(3.2, 3.5, 3.257142857142857)","(15.0, 17.5, 15.1)","(8.0, 12.0, 11.0)","(8.0, 17.0, 16.25)","(21.0, 40.0, 29.0)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.214285714285714)","(4.6, 11.0, 10.446153846153846)"
04-01-2023 13:58:53.666076,"(3.2, 3.5, 3.257142857142857)","(15.0, 17.5, 15.1)","(8.0, 12.0, 11.0)","(8.0, 17.0, 16.25)","(21.0, 40.0, 29.0)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.214285714285714)","(4.6, 11.0, 10.345454545454546)"
04-01-2023 13:58:54.781773,"(3.2, 3.5, 3.257142857142857)","(15.0, 17.5, 15.1)","(8.0, 12.0, 11.0)","(8.0, 17.0, 16.25)","(21.0, 40.0, 29.0)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.214285714285714)","(4.6, 11.0, 10.846153846153847)"
04-01-2023 13:58:55.851129,"(3.2, 3.5, 3.257142857142857)","(15.0, 17.5, 15.1)","(8.0, 12.0, 11.0)","(8.0, 17.0, 16.25)","(21.0, 40.0, 29.0)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.214285714285714)","(4.6, 11.5, 10.846153846153847)"
04-01-2023 13:58:56.887582,"(3.2, 3.5, 3.257142857142857)","(15.0, 17.5, 15.7)","(8.0, 12.0, 11.0)","(8.0, 17.0, 16.25)","(21.0, 40.0, 29.0)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.214285714285714)","(4.6, 11.5, 10.846153846153847)"
04-01-2023 13:58:57.916022,"(3.2, 3.5, 3.257142857142857)","(15.0, 17.0, 15.0)","(8.0, 12.0, 11.0)","(8.0, 17.0, 16.25)","(21.0, 36.0, 32.0)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.214285714285714)","(4.6, 11.5, 10.391304347826088)"
04-01-2023 13:58:58.946531,"(3.2, 3.5, 3.257142857142857)","(15.0, 17.0, 15.0)","(8.0, 11.5, 10.904761904761905)","(8.0, 17.0, 16.25)","(21.0, 36.0, 29.333333333333332)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.214285714285714)","(4.6, 11.5, 10.083333333333334)"
04-01-2023 13:58:59.996119,"(3.2, 3.5, 3.257142857142857)","(15.0, 17.0, 15.0)","(8.0, 11.5, 10.666666666666666)","(8.0, 17.0, 16.25)","(21.0, 36.0, 29.333333333333332)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.214285714285714)","(4.6, 11.5, 10.7)"
04-01-2023 13:59:01.219304,"(3.2, 3.45, 3.29)","(15.0, 17.0, 15.0)","(8.0, 11.5, 10.666666666666666)","(8.0, 17.0, 16.25)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.214285714285714)","(4.6, 11.5, 10.970588235294118)"
04-01-2023 13:59:02.264023,"(3.2, 3.45, 3.3847826086956525)","(15.0, 17.0, 15.0)","(8.0, 11.5, 10.666666666666666)","(8.0, 17.0, 16.25)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.214285714285714)","(4.6, 11.5, 10.970588235294118)"
04-01-2023 13:59:03.359072,"(3.2, 3.45, 3.3861702127659576)","(15.0, 17.0, 15.0)","(8.0, 11.5, 10.666666666666666)","(8.0, 17.0, 16.25)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.214285714285714)","(4.6, 11.5, 10.970588235294118)"
04-01-2023 13:59:04.417483,"(3.2, 3.45, 3.3458333333333337)","(15.0, 17.0, 15.0)","(8.0, 11.5, 10.666666666666666)","(8.0, 17.0, 16.25)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.214285714285714)","(4.6, 11.5, 10.970588235294118)"
04-01-2023 13:59:05.457965,"(3.2, 3.45, 3.3458333333333337)","(15.0, 17.0, 15.0)","(8.0, 11.5, 10.666666666666666)","(8.0, 17.0, 16.25)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.2)","(4.6, 11.5, 10.692307692307692)"
04-01-2023 13:59:06.591740,"(3.2, 3.45, 3.3451612903225807)","(15.0, 16.5, 14.9)","(8.0, 11.0, 10.333333333333334)","(8.0, 17.0, 16.25)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.2)","(4.6, 11.5, 10.857142857142858)"
04-01-2023 13:59:07.741347,"(3.2, 3.45, 3.355172413793104)","(15.0, 16.5, 14.9)","(8.0, 11.0, 10.333333333333334)","(8.0, 17.0, 16.25)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.2)","(4.6, 11.5, 10.9375)"
04-01-2023 13:59:08.951347,"(3.2, 3.45, 3.3451612903225807)","(15.0, 16.5, 14.9)","(8.0, 11.0, 10.333333333333334)","(8.0, 17.0, 16.25)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.2)","(4.6, 11.5, 10.9375)"
04-01-2023 13:59:10.119216,"(3.2, 3.45, 3.3451612903225807)","(15.0, 16.5, 14.9)","(8.0, 11.0, 10.333333333333334)","(8.0, 17.0, 16.25)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.2)","(4.6, 11.5, 10.9375)"
04-01-2023 13:59:11.316353,"(3.2, 3.45, 3.3451612903225807)","(15.0, 16.5, 14.9)","(8.0, 11.0, 10.333333333333334)","(8.0, 17.0, 16.25)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.2)","(4.6, 11.5, 10.9375)"
04-01-2023 13:59:12.509320,"(3.2, 3.45, 3.3451612903225807)","(15.0, 16.5, 14.9)","(8.0, 11.0, 10.68421052631579)","(8.0, 17.0, 16.25)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.185714285714286)","(4.6, 11.5, 10.681818181818182)"
04-01-2023 13:59:13.670211,"(3.2, 3.45, 3.3451612903225807)","(15.0, 16.5, 14.8)","(8.0, 11.0, 10.0)","(8.0, 17.0, 16.25)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.185714285714286)","(4.6, 11.5, 11.178571428571429)"
04-01-2023 13:59:14.814055,"(3.2, 3.45, 3.276666666666667)","(15.0, 16.0, 14.8)","(8.0, 10.5, 10.0)","(8.0, 17.0, 16.25)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.185714285714286)","(4.6, 11.5, 11.178571428571429)"
04-01-2023 13:59:15.903989,"(3.2, 3.45, 3.276666666666667)","(15.0, 16.0, 14.8)","(8.0, 10.5, 10.0)","(8.0, 17.0, 16.25)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.185714285714286)","(4.6, 11.5, 11.178571428571429)"
04-01-2023 13:59:16.968975,"(3.2, 3.45, 3.276666666666667)","(15.0, 16.0, 14.8)","(8.0, 10.5, 10.0)","(8.0, 17.0, 16.25)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.185714285714286)","(4.6, 11.5, 11.178571428571429)"
04-01-2023 13:59:18.091144,"(3.2, 3.45, 3.276666666666667)","(15.0, 16.0, 14.8)","(8.0, 10.5, 9.923076923076923)","(8.0, 17.0, 16.25)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 9.846153846153847)","(4.2, 4.3, 4.199999999999999)","(4.6, 11.5, 11.178571428571429)"
04-01-2023 13:59:19.179616,"(3.2, 3.45, 3.276666666666667)","(15.0, 16.0, 14.8)","(8.0, 10.5, 9.923076923076923)","(8.0, 17.0, 16.25)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 10.16)","(4.2, 4.3, 4.199999999999999)","(4.6, 11.5, 11.178571428571429)"
04-01-2023 13:59:20.240104,"(3.2, 3.45, 3.276666666666667)","(15.0, 16.0, 15.1)","(8.0, 10.5, 10.142857142857142)","(8.0, 17.0, 16.666666666666668)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 10.16)","(4.2, 4.3, 4.199999999999999)","(4.6, 11.5, 10.857142857142858)"
04-01-2023 13:59:21.326949,"(3.2, 3.45, 3.2706896551724136)","(15.0, 15.5, 14.785714285714286)","(8.0, 10.0, 9.666666666666666)","(8.0, 17.0, 16.5)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 10.16)","(4.2, 4.3, 4.199999999999999)","(4.6, 11.5, 10.857142857142858)"
04-01-2023 13:59:22.408734,"(3.2, 3.45, 3.2706896551724136)","(15.0, 15.5, 14.785714285714286)","(8.0, 10.0, 9.666666666666666)","(8.0, 17.0, 16.5)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 10.16)","(4.2, 4.3, 4.199999999999999)","(4.6, 11.5, 10.857142857142858)"
04-01-2023 13:59:23.519819,"(3.2, 3.45, 3.2706896551724136)","(15.0, 15.5, 14.785714285714286)","(8.0, 10.0, 9.666666666666666)","(8.0, 17.0, 16.1)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 10.16)","(4.2, 4.3, 4.199999999999999)","(4.6, 11.5, 10.857142857142858)"
04-01-2023 13:59:24.630519,"(3.2, 3.45, 3.2706896551724136)","(15.0, 15.5, 14.785714285714286)","(8.0, 10.0, 9.666666666666666)","(8.0, 17.0, 16.1)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 10.16)","(4.2, 4.3, 4.245454545454545)","(4.6, 11.5, 10.857142857142858)"
04-01-2023 13:59:25.636575,"(3.2, 3.45, 3.2706896551724136)","(15.0, 15.5, 14.785714285714286)","(8.0, 11.0, 10.454545454545455)","(8.0, 17.0, 16.1)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 10.16)","(4.2, 4.3, 4.245454545454545)","(4.6, 11.5, 10.857142857142858)"
04-01-2023 13:59:26.668821,"(3.2, 3.45, 3.2706896551724136)","(15.0, 15.5, 14.785714285714286)","(8.0, 10.5, 10.1875)","(8.0, 17.0, 16.2)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 10.16)","(4.2, 4.3, 4.245454545454545)","(4.6, 11.5, 10.857142857142858)"
04-01-2023 13:59:27.759454,"(3.2, 3.45, 3.2706896551724136)","(15.0, 18.0, 14.818181818181818)","(8.0, 10.5, 10.1875)","(8.0, 17.0, 16.2)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 10.16)","(4.2, 4.3, 4.245454545454545)","(4.6, 11.5, 10.857142857142858)"
04-01-2023 13:59:28.837129,"(3.2, 3.45, 3.2706896551724136)","(15.0, 18.0, 14.818181818181818)","(8.0, 10.5, 10.1875)","(8.0, 17.0, 16.2)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 10.16)","(4.2, 4.3, 4.245454545454545)","(4.6, 11.5, 10.857142857142858)"
04-01-2023 13:59:29.946835,"(3.2, 3.45, 3.2706896551724136)","(15.0, 18.0, 14.956521739130435)","(8.0, 10.5, 10.1875)","(8.0, 17.0, 16.2)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 10.16)","(4.2, 4.3, 4.245454545454545)","(4.6, 11.5, 10.857142857142858)"
04-01-2023 13:59:31.073640,"(3.2, 3.45, 3.2706896551724136)","(15.0, 18.0, 14.956521739130435)","(8.0, 10.5, 10.1875)","(8.0, 17.0, 16.2)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 10.16)","(4.2, 4.3, 4.245454545454545)","(4.6, 11.5, 10.857142857142858)"
04-01-2023 13:59:32.182789,"(3.2, 3.45, 3.2706896551724136)","(15.0, 18.0, 15.15625)","(8.0, 10.5, 9.791666666666666)","(8.0, 17.0, 16.2)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 10.16)","(4.2, 4.3, 4.245454545454545)","(4.6, 11.5, 10.857142857142858)"
04-01-2023 13:59:33.250461,"(3.2, 3.45, 3.2706896551724136)","(15.0, 17.5, 15.0625)","(8.0, 10.0, 9.791666666666666)","(8.0, 17.0, 16.2)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 10.16)","(4.2, 4.3, 4.245454545454545)","(4.6, 11.5, 9.79)"
04-01-2023 13:59:34.295804,"(3.2, 3.45, 3.2706896551724136)","(15.0, 17.5, 15.0625)","(8.0, 10.0, 9.791666666666666)","(8.0, 17.0, 16.2)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 10.16)","(4.2, 4.3, 4.245454545454545)","(4.6, 11.5, 10.857142857142858)"
04-01-2023 13:59:35.359731,"(3.2, 3.45, 3.2706896551724136)","(15.0, 17.5, 15.0625)","(8.0, 10.0, 9.791666666666666)","(8.0, 17.0, 16.2)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 10.16)","(4.2, 4.3, 4.245454545454545)","(4.6, 11.5, 10.857142857142858)"
04-01-2023 13:59:36.428962,"(3.2, 3.45, 3.2706896551724136)","(15.0, 17.5, 15.0625)","(8.0, 10.0, 9.791666666666666)","(8.0, 17.0, 16.2)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 10.16)","(4.2, 4.3, 4.245454545454545)","(4.6, 11.5, 10.857142857142858)"
04-01-2023 13:59:37.540559,"(3.2, 3.45, 3.2706896551724136)","(15.0, 17.0, 15.4375)","(8.0, 10.0, 9.791666666666666)","(8.0, 17.0, 16.1)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 10.16)","(4.2, 4.3, 4.245454545454545)","(4.6, 11.5, 10.857142857142858)"
04-01-2023 13:59:38.646004,"(3.2, 3.45, 3.2706896551724136)","(15.0, 17.0, 15.4375)","(8.0, 10.0, 9.73076923076923)","(8.0, 17.0, 16.1)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 10.16)","(4.2, 4.3, 4.245454545454545)","(4.6, 11.5, 10.857142857142858)"
04-01-2023 13:59:39.804404,"(3.2, 3.45, 3.2706896551724136)","(15.0, 16.5, 14.9)","(8.0, 11.0, 10.461538461538462)","(8.0, 17.0, 16.1)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 10.16)","(4.2, 4.3, 4.245454545454545)","(4.6, 11.5, 10.857142857142858)"
04-01-2023 13:59:40.912308,"(3.2, 3.45, 3.2706896551724136)","(15.0, 16.5, 14.785714285714286)","(8.0, 10.5, 10.1875)","(8.0, 17.0, 16.1)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 10.16)","(4.2, 4.3, 4.245454545454545)","(4.6, 11.5, 10.857142857142858)"
04-01-2023 13:59:42.006627,"(3.2, 3.45, 3.2706896551724136)","(15.0, 16.5, 14.785714285714286)","(8.0, 10.5, 10.1875)","(8.0, 17.0, 16.1)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 10.16)","(4.2, 4.3, 4.245454545454545)","(4.6, 11.5, 10.777777777777779)"
04-01-2023 13:59:43.124269,"(3.2, 3.45, 3.2706896551724136)","(15.0, 16.5, 14.785714285714286)","(8.0, 10.5, 10.1875)","(8.0, 17.0, 16.1)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 10.16)","(4.2, 4.3, 4.245454545454545)","(4.6, 11.5, 10.777777777777779)"
04-01-2023 13:59:44.181856,"(3.2, 3.45, 3.2706896551724136)","(15.0, 16.5, 14.785714285714286)","(8.0, 10.5, 10.1875)","(8.0, 17.0, 16.1)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 10.16)","(4.2, 4.3, 4.245454545454545)","(4.6, 11.5, 10.777777777777779)"
04-01-2023 13:59:45.227844,"(3.2, 3.45, 3.2706896551724136)","(15.0, 16.5, 14.766666666666667)","(8.0, 10.5, 10.1875)","(8.0, 17.0, 16.1)","(21.0, 36.0, 28.571428571428573)","(6.0, 10.5, 10.16)","(4.2, 4.3, 4.245454545454545)","(4.6, 11.5, 10.777777777777779)"
04-01-2023 13:59:46.295751,"(3.2, 3.45, 3.2706896551724136)","(15.0, 16.5, 14.9)","(8.0, 10.5, 10.1875)","(8.0, 17.0, 16.1)","(21.0, 36.0, 28.666666666666668)","(6.0, 10.5, 10.16)","(4.2, 4.3, 4.245454545454545)","(4.6, 11.5, 10.916666666666666)"
04-01-2023 13:59:47.403870,"(3.2, 3.45, 3.2706896551724136)","(15.0, 16.0, 14.714285714285714)","(8.0, 10.0, 9.8)","(8.0, 17.0, 16.1)","(21.0, 36.0, 28.666666666666668)","(6.0, 10.5, 10.16)","(4.2, 4.3, 4.245454545454545)","(4.6, 11.5, 11.208333333333334)"
04-01-2023 13:59:48.460808,"(3.2, 3.45, 3.2706896551724136)","(15.0, 16.0, 14.714285714285714)","(8.0, 10.0, 9.8)","(8.0, 17.0, 16.1)","(21.0, 36.0, 28.666666666666668)","(6.0, 10.5, 10.16)","(4.2, 4.3, 4.245454545454545)","(4.6, 11.5, 11.208333333333334)"
04-01-2023 13:59:49.511834,"(3.2, 3.45, 3.2706896551724136)","(14.0, 16.0, 14.714285714285714)","(8.0, 10.0, 9.8)","(8.0, 17.0, 16.1)","(21.0, 36.0, 28.666666666666668)","(6.0, 10.5, 10.16)","(4.2, 4.3, 4.245454545454545)","(4.6, 11.5, 11.208333333333334)"
04-01-2023 13:59:50.518232,"(3.2, 3.45, 3.2706896551724136)","(14.0, 16.0, 14.714285714285714)","(8.0, 10.0, 9.8)","(8.0, 17.0, 16.1)","(21.0, 36.0, 28.666666666666668)","(6.0, 10.5, 10.16)","(4.2, 4.3, 4.245454545454545)","(4.6, 11.5, 11.208333333333334)"
04-01-2023 13:59:51.520958,"(3.2, 3.45, 3.2706896551724136)","(14.0, 16.0, 14.714285714285714)","(8.0, 10.0, 9.8)","(8.0, 17.0, 16.1)","(21.0, 36.0, 28.666666666666668)","(6.0, 10.5, 10.16)","(4.2, 4.3, 4.245454545454545)","(4.6, 11.5, 11.208333333333334)"
04-01-2023 13:59:52.594356,"(3.2, 3.45, 3.2706896551724136)","(14.0, 16.0, 14.714285714285714)","(8.0, 10.0, 10.481481481481481)","(8.0, 17.0, 16.1)","(21.0, 36.0, 28.666666666666668)","(6.0, 10.5, 10.16)","(4.2, 4.3, 4.245454545454545)","(4.6, 11.5, 11.208333333333334)"
04-01-2023 13:59:53.687836,"(3.2, 3.45, 3.2800000000000002)","(14.0, 15.5, 14.785714285714286)","(8.0, 11.0, 10.2)","(8.0, 17.0, 16.1)","(21.0, 36.0, 28.666666666666668)","(6.0, 10.5, 10.16)","(4.2, 4.3, 4.245454545454545)","(4.6, 11.5, 11.208333333333334)"
04-01-2023 13:59:54.875288,"(3.2, 3.45, 3.2875)","(14.0, 15.5, 14.75)","(8.0, 10.5, 9.909090909090908)","(8.0, 17.0, 16.1)","(21.0, 36.0, 28.666666666666668)","(6.0, 10.5, 10.16)","(4.2, 4.3, 4.245454545454545)","(4.6, 11.5, 10.916666666666666)"
04-01-2023 13:59:56.009985,"(3.2, 3.45, 3.357142857142857)","(14.0, 15.5, 14.75)","(8.0, 10.5, 10.157894736842104)","(8.0, 17.0, 16.1)","(21.0, 36.0, 28.666666666666668)","(6.0, 10.5, 10.16)","(4.2, 4.3, 4.2625)","(4.6, 11.5, 11.0625)"
04-01-2023 13:59:57.115254,"(3.2, 3.45, 3.276086956521739)","(14.0, 15.5, 14.75)","(8.0, 10.5, 10.157894736842104)","(8.0, 17.0, 16.1)","(21.0, 36.0, 28.666666666666668)","(6.0, 10.5, 10.16)","(4.2, 4.3, 4.329411764705883)","(4.6, 11.5, 11.0625)"
04-01-2023 13:59:58.259089,"(3.2, 3.45, 3.3120689655172413)","(14.0, 15.5, 14.75)","(8.0, 10.5, 10.290322580645162)","(8.0, 17.0, 14.5)","(21.0, 36.0, 28.666666666666668)","(6.0, 10.5, 10.16)","(4.2, 4.4, 4.329411764705883)","(4.6, 11.5, 11.0625)"
04-01-2023 13:59:59.316941,"(3.2, 3.45, 3.3120689655172413)","(14.0, 15.5, 14.75)","(8.0, 10.5, 10.290322580645162)","(8.0, 15.0, 14.5)","(21.0, 36.0, 28.666666666666668)","(6.0, 10.5, 10.16)","(4.2, 4.4, 4.329411764705883)","(4.6, 11.5, 11.0625)"
04-01-2023 14:00:00.403986,"(3.2, 3.45, 3.3120689655172413)","(14.0, 15.0, 14.642857142857142)","(8.0, 11.0, 10.576470588235294)","(8.0, 15.0, 14.5)","(21.0, 36.0, 28.666666666666668)","(6.0, 10.5, 10.16)","(4.2, 4.4, 4.329411764705883)","(4.6, 11.5, 11.0625)"
04-01-2023 14:00:01.567144,"(3.2, 3.45, 3.3120689655172413)","(14.0, 15.0, 14.642857142857142)","(8.0, 10.0, 9.875)","(8.0, 15.0, 16.666666666666668)","(21.0, 36.0, 28.727272727272727)","(6.0, 10.5, 10.273333333333333)","(4.2, 4.4, 4.329411764705883)","(4.6, 11.5, 11.147058823529411)"
04-01-2023 14:00:02.659429,"(3.2, 3.45, 3.3323529411764707)","(14.0, 15.0, 14.642857142857142)","(8.0, 10.0, 9.875)","(8.0, 18.5, 17.065217391304348)","(21.0, 36.0, 28.727272727272727)","(6.0, 10.5, 10.273333333333333)","(4.2, 4.4, 4.277272727272727)","(4.6, 11.5, 11.147058823529411)"
04-01-2023 14:00:03.772229,"(3.2, 3.45, 3.3323529411764707)","(14.0, 15.0, 14.6875)","(8.0, 10.0, 9.862068965517242)","(8.0, 18.5, 16.85)","(21.0, 36.0, 28.727272727272727)","(6.0, 10.5, 10.273333333333333)","(4.2, 4.4, 4.329411764705883)","(4.6, 11.5, 11.147058823529411)"
04-01-2023 14:00:04.933221,"(3.2, 3.45, 3.3323529411764707)","(14.0, 15.0, 14.6875)","(8.0, 10.0, 9.862068965517242)","(8.0, 18.5, 15.961538461538462)","(21.0, 36.0, 28.533333333333335)","(6.0, 10.5, 9.72857142857143)","(4.2, 4.4, 4.25)","(4.6, 11.5, 11.227272727272727)"
