,Solar Toby,Kraken Stan,Crymelon Ivy,Crymelon Neptune,Targan Bale,Sin City Angel
10-01-2023 14:57:24.199353,"(8.5, 17.0, 13.294117647058824)","(19.0, 46.0, 40.4)","(13.0, 23.0, 18.384615384615383)","(41.0, 85.0, 79.0)","(1.7, 1.96, 1.9586666666666666)","(2.45, 3.15, 3.0695)"
10-01-2023 14:57:25.163825,"(8.5, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(13.0, 23.0, 18.384615384615383)","(41.0, 85.0, 79.0)","(1.7, 1.96, 1.9586666666666666)","(2.45, 3.15, 3.0695)"
10-01-2023 14:57:26.165749,"(8.5, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(13.0, 23.0, 18.384615384615383)","(41.0, 85.0, 79.0)","(1.7, 1.96, 1.9586666666666666)","(2.45, 3.15, 3.0695)"
10-01-2023 14:57:27.046241,"(8.5, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(13.0, 23.0, 18.384615384615383)","(41.0, 85.0, 79.0)","(1.7, 1.96, 1.9586666666666666)","(2.45, 3.15, 3.0695)"
10-01-2023 14:57:27.918413,"(8.5, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(13.0, 23.0, 18.384615384615383)","(41.0, 85.0, 76.66666666666667)","(1.7, 1.96, 1.9586666666666666)","(2.45, 3.15, 3.0695)"
10-01-2023 14:57:29.011657,"(8.5, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(13.0, 23.0, 18.384615384615383)","(41.0, 85.0, 76.66666666666667)","(1.7, 1.96, 1.9586666666666666)","(2.45, 3.15, 3.0695)"
10-01-2023 14:57:30.110203,"(8.5, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(13.0, 23.0, 18.384615384615383)","(41.0, 85.0, 76.66666666666667)","(1.7, 1.96, 1.9588095238095238)","(2.45, 3.15, 3.0695)"
10-01-2023 14:57:31.104972,"(8.5, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(13.0, 23.0, 18.384615384615383)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9588095238095238)","(2.45, 3.15, 3.0695)"
10-01-2023 14:57:32.024114,"(8.5, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(13.0, 23.0, 18.384615384615383)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9588095238095238)","(2.45, 3.15, 3.0695)"
10-01-2023 14:57:32.946360,"(8.5, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(13.0, 23.0, 18.384615384615383)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9588095238095238)","(2.45, 3.15, 3.0695)"
10-01-2023 14:57:33.905819,"(8.5, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(13.0, 23.0, 18.384615384615383)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9588095238095238)","(2.45, 3.15, 3.0695)"
10-01-2023 14:57:34.851464,"(8.5, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(13.0, 23.0, 18.384615384615383)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9588095238095238)","(2.45, 3.15, 3.101212121212121)"
10-01-2023 14:57:35.954637,"(8.5, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(13.0, 23.0, 18.384615384615383)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9588095238095238)","(2.45, 3.15, 2.96625)"
10-01-2023 14:57:36.913170,"(8.5, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(13.0, 23.0, 18.384615384615383)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9588095238095238)","(2.45, 3.15, 2.96625)"
10-01-2023 14:57:37.872454,"(8.5, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(13.0, 23.0, 18.384615384615383)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9588095238095238)","(2.45, 3.15, 2.96625)"
10-01-2023 14:57:38.848287,"(8.5, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(13.0, 23.0, 18.384615384615383)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9588095238095238)","(2.45, 3.15, 2.96625)"
10-01-2023 14:57:39.862715,"(8.5, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(13.0, 23.0, 18.384615384615383)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9588095238095238)","(2.45, 3.15, 2.96625)"
10-01-2023 14:57:40.827526,"(8.5, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(13.0, 23.0, 18.384615384615383)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9588095238095238)","(2.45, 3.15, 2.96625)"
10-01-2023 14:57:41.840206,"(8.5, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(13.0, 23.0, 18.416666666666668)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9588095238095238)","(2.45, 3.15, 2.96625)"
10-01-2023 14:57:42.821353,"(8.5, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(13.0, 23.0, 18.416666666666668)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9588095238095238)","(2.45, 3.15, 2.96625)"
10-01-2023 14:57:43.792504,"(8.5, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(13.0, 23.0, 18.416666666666668)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9588095238095238)","(2.45, 3.15, 2.96625)"
10-01-2023 14:57:44.815658,"(8.5, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(13.0, 23.0, 18.416666666666668)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.957142857142857)","(2.45, 3.15, 2.96625)"
10-01-2023 14:57:45.780310,"(8.5, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(13.0, 23.0, 18.416666666666668)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.959090909090909)","(2.45, 3.15, 2.96625)"
10-01-2023 14:57:46.711822,"(8.5, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(13.0, 23.0, 18.416666666666668)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.959090909090909)","(2.45, 3.15, 2.96625)"
10-01-2023 14:57:47.795995,"(8.5, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(13.0, 23.0, 18.416666666666668)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.959090909090909)","(2.45, 3.15, 2.96625)"
10-01-2023 14:57:48.922629,"(8.5, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(13.0, 23.0, 18.416666666666668)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.959090909090909)","(2.45, 3.15, 2.96625)"
10-01-2023 14:57:49.971245,"(9.0, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.959090909090909)","(2.45, 3.15, 2.96625)"
10-01-2023 14:57:51.024200,"(9.0, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.959090909090909)","(2.45, 3.15, 2.96625)"
10-01-2023 14:57:52.034977,"(9.0, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.959090909090909)","(2.45, 3.15, 2.96625)"
10-01-2023 14:57:52.975214,"(9.0, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.959090909090909)","(2.45, 3.15, 2.96625)"
10-01-2023 14:57:54.018476,"(9.0, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.959090909090909)","(2.45, 3.15, 2.96625)"
10-01-2023 14:57:55.109397,"(9.0, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.959090909090909)","(2.45, 3.15, 2.96625)"
10-01-2023 14:57:56.099606,"(9.0, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.959090909090909)","(2.45, 3.15, 2.96625)"
10-01-2023 14:57:57.097565,"(9.0, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9575)","(2.45, 3.15, 2.96625)"
10-01-2023 14:57:58.089231,"(9.0, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 81.875)","(1.7, 1.96, 1.9575)","(2.45, 3.15, 2.96625)"
10-01-2023 14:57:59.142384,"(9.0, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 81.875)","(1.7, 1.96, 1.9575)","(2.45, 3.15, 2.96625)"
10-01-2023 14:58:00.215174,"(9.0, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 81.875)","(1.7, 1.96, 1.9575)","(2.45, 3.15, 2.96625)"
10-01-2023 14:58:01.282794,"(9.0, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 81.875)","(1.7, 1.96, 1.9575)","(2.45, 3.15, 2.96625)"
10-01-2023 14:58:02.293835,"(9.0, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 76.66666666666667)","(1.7, 1.96, 1.9555555555555555)","(2.45, 3.15, 2.96625)"
10-01-2023 14:58:03.292319,"(9.0, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 76.66666666666667)","(1.7, 1.96, 1.9555555555555555)","(2.45, 3.15, 2.96625)"
10-01-2023 14:58:04.306365,"(9.0, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 76.66666666666667)","(1.7, 1.96, 1.9555555555555555)","(2.45, 3.15, 2.96625)"
10-01-2023 14:58:05.293587,"(9.0, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 76.66666666666667)","(1.7, 1.96, 1.9555555555555555)","(2.45, 3.15, 2.96625)"
10-01-2023 14:58:06.325203,"(9.0, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 76.66666666666667)","(1.7, 1.96, 1.9555555555555555)","(2.45, 3.15, 2.96625)"
10-01-2023 14:58:07.312474,"(9.0, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 76.66666666666667)","(1.7, 1.96, 1.9555555555555555)","(2.45, 3.15, 2.96625)"
10-01-2023 14:58:08.348934,"(9.0, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 76.66666666666667)","(1.7, 1.96, 1.9555555555555555)","(2.45, 3.15, 2.959090909090909)"
10-01-2023 14:58:09.411646,"(9.0, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 76.66666666666667)","(1.7, 1.96, 1.9555555555555555)","(2.45, 3.15, 2.959090909090909)"
10-01-2023 14:58:10.470164,"(9.0, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 76.66666666666667)","(1.7, 1.96, 1.9555555555555555)","(2.45, 3.15, 2.959090909090909)"
10-01-2023 14:58:11.469806,"(9.0, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 76.66666666666667)","(1.7, 1.96, 1.9555555555555555)","(2.45, 3.15, 2.959090909090909)"
10-01-2023 14:58:12.405163,"(9.0, 17.0, 13.538461538461538)","(19.0, 46.0, 40.4)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 76.66666666666667)","(1.7, 1.96, 1.9555555555555555)","(2.45, 3.15, 3.125)"
10-01-2023 14:58:13.497951,"(9.0, 17.0, 13.785714285714286)","(19.0, 46.0, 40.4)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 76.66666666666667)","(1.7, 1.96, 1.9555555555555555)","(2.45, 3.15, 3.125)"
10-01-2023 14:58:14.615218,"(9.0, 17.0, 16.35483870967742)","(19.0, 46.0, 40.4)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 76.66666666666667)","(1.7, 1.96, 1.9555555555555555)","(2.45, 3.15, 3.1146067415730334)"
10-01-2023 14:58:15.645768,"(9.0, 17.0, 13.818181818181818)","(19.0, 46.0, 40.4)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 76.66666666666667)","(1.7, 1.96, 1.9555555555555555)","(2.45, 3.15, 3.1216216216216215)"
10-01-2023 14:58:16.637370,"(9.0, 17.0, 13.818181818181818)","(19.0, 46.0, 40.4)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 76.66666666666667)","(1.7, 1.96, 1.9555555555555555)","(2.45, 3.15, 3.1216216216216215)"
10-01-2023 14:58:17.657139,"(9.0, 17.0, 13.818181818181818)","(19.0, 46.0, 40.4)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 76.66666666666667)","(1.7, 1.96, 1.9555555555555555)","(2.45, 3.15, 3.1216216216216215)"
10-01-2023 14:58:18.603331,"(9.0, 17.0, 13.818181818181818)","(19.0, 46.0, 40.4)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 76.66666666666667)","(1.7, 1.96, 1.9555555555555555)","(2.45, 3.15, 3.1216216216216215)"
10-01-2023 14:58:19.731376,"(9.0, 17.0, 13.818181818181818)","(19.0, 46.0, 40.4)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9555555555555555)","(2.45, 3.15, 3.090566037735849)"
10-01-2023 14:58:20.827602,"(9.0, 17.0, 13.818181818181818)","(19.0, 46.0, 40.4)","(14.0, 23.0, 18.333333333333332)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9555555555555555)","(2.45, 3.15, 3.090566037735849)"
10-01-2023 14:58:21.901373,"(9.0, 17.0, 13.818181818181818)","(19.0, 46.0, 39.0)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9555555555555555)","(2.45, 3.15, 3.090566037735849)"
10-01-2023 14:58:22.999024,"(9.0, 17.0, 13.818181818181818)","(19.0, 46.0, 39.0)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9555555555555555)","(2.45, 3.15, 3.090566037735849)"
10-01-2023 14:58:24.104363,"(9.0, 17.0, 13.818181818181818)","(19.0, 46.0, 39.0)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9555555555555555)","(2.45, 3.15, 3.090566037735849)"
10-01-2023 14:58:25.174218,"(9.0, 17.0, 13.818181818181818)","(19.0, 46.0, 39.0)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9555555555555555)","(2.45, 3.15, 3.090566037735849)"
10-01-2023 14:58:26.209436,"(9.0, 17.0, 13.818181818181818)","(19.0, 46.0, 39.0)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9555555555555555)","(2.45, 3.15, 3.090566037735849)"
10-01-2023 14:58:27.229670,"(9.0, 17.0, 13.818181818181818)","(19.0, 46.0, 39.0)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9555555555555555)","(2.45, 3.15, 3.090566037735849)"
10-01-2023 14:58:28.321549,"(9.0, 17.0, 13.818181818181818)","(19.0, 46.0, 39.0)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9555555555555555)","(2.45, 3.15, 3.090566037735849)"
10-01-2023 14:58:29.484277,"(9.0, 17.0, 13.818181818181818)","(19.0, 46.0, 39.0)","(14.0, 23.0, 18.416666666666668)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9555555555555555)","(2.45, 3.15, 3.090566037735849)"
10-01-2023 14:58:30.630504,"(9.0, 17.0, 13.818181818181818)","(19.0, 46.0, 39.0)","(14.0, 23.0, 20.884615384615383)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9555555555555555)","(2.45, 3.15, 3.090566037735849)"
10-01-2023 14:58:31.552466,"(9.0, 17.0, 13.818181818181818)","(19.0, 46.0, 39.0)","(14.0, 23.0, 20.884615384615383)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9555555555555555)","(2.45, 3.15, 3.090566037735849)"
10-01-2023 14:58:32.588529,"(9.0, 17.0, 13.818181818181818)","(19.0, 46.0, 39.0)","(14.0, 23.0, 20.884615384615383)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9555555555555555)","(2.45, 3.15, 3.090566037735849)"
10-01-2023 14:58:33.717321,"(9.0, 17.0, 13.818181818181818)","(19.0, 46.0, 39.0)","(14.0, 23.0, 21.47222222222222)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9555555555555555)","(2.45, 3.15, 3.090566037735849)"
10-01-2023 14:58:34.810874,"(9.0, 17.0, 13.818181818181818)","(19.0, 46.0, 39.0)","(14.0, 23.0, 21.47222222222222)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9555555555555555)","(2.45, 3.15, 3.090566037735849)"
10-01-2023 14:58:35.957950,"(9.0, 17.0, 13.818181818181818)","(19.0, 46.0, 39.0)","(14.0, 23.0, 21.78787878787879)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9555555555555555)","(2.45, 3.15, 3.056923076923077)"
10-01-2023 14:58:37.026948,"(9.0, 17.0, 13.818181818181818)","(19.0, 46.0, 39.0)","(14.0, 23.0, 21.78787878787879)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9555555555555555)","(2.45, 3.1, 3.056923076923077)"
10-01-2023 14:58:38.041784,"(9.0, 17.0, 13.818181818181818)","(19.0, 46.0, 39.0)","(14.0, 23.0, 21.78787878787879)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9555555555555555)","(2.45, 3.1, 3.056923076923077)"
10-01-2023 14:58:39.136270,"(9.0, 17.0, 13.818181818181818)","(19.0, 46.0, 39.0)","(14.0, 23.0, 20.88235294117647)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9555555555555555)","(2.45, 3.1, 3.056923076923077)"
10-01-2023 14:58:40.269156,"(9.0, 17.0, 13.818181818181818)","(19.0, 46.0, 39.0)","(14.0, 23.0, 21.285714285714285)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.956)","(2.45, 3.1, 3.055555555555556)"
10-01-2023 14:58:41.356947,"(9.0, 17.0, 13.818181818181818)","(19.0, 46.0, 39.0)","(14.0, 23.0, 21.285714285714285)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.956)","(2.45, 3.1, 3.068)"
10-01-2023 14:58:42.477544,"(9.0, 17.0, 14.666666666666666)","(19.0, 46.0, 39.0)","(14.0, 23.0, 21.8)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9358823529411764)","(2.45, 3.1, 3.068)"
10-01-2023 14:58:43.636946,"(9.0, 17.0, 14.666666666666666)","(19.0, 46.0, 39.0)","(14.0, 23.0, 21.8)","(41.0, 85.0, 73.75)","(1.7, 1.95, 1.9527272727272726)","(2.45, 3.1, 3.068780487804878)"
10-01-2023 14:58:44.926906,"(9.0, 17.0, 14.666666666666666)","(19.0, 46.0, 39.0)","(14.0, 23.0, 21.8)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9527272727272726)","(2.45, 3.1, 3.068780487804878)"
10-01-2023 14:58:46.170827,"(9.0, 17.0, 14.666666666666666)","(19.0, 46.0, 39.0)","(14.0, 23.0, 21.5)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9527272727272726)","(2.45, 3.1, 3.068780487804878)"
10-01-2023 14:58:47.334138,"(9.0, 17.0, 15.25)","(19.0, 46.0, 39.0)","(14.0, 23.0, 21.5)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9527272727272726)","(2.45, 3.1, 3.068780487804878)"
10-01-2023 14:58:48.593379,"(9.0, 17.0, 15.25)","(19.0, 46.0, 39.0)","(14.0, 23.0, 21.5)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9527272727272726)","(2.45, 3.1, 3.068780487804878)"
10-01-2023 14:58:49.829040,"(9.0, 17.0, 15.25)","(19.0, 46.0, 39.0)","(14.0, 23.0, 21.5)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9527272727272726)","(2.45, 3.1, 3.068780487804878)"
10-01-2023 14:58:50.927758,"(9.0, 17.0, 15.25)","(19.0, 46.0, 40.4)","(14.0, 23.0, 21.5)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9527272727272726)","(2.45, 3.1, 3.068780487804878)"
10-01-2023 14:58:52.032215,"(9.0, 17.0, 15.25)","(19.0, 46.0, 40.4)","(14.0, 23.0, 21.857142857142858)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9527272727272726)","(2.45, 3.1, 3.068780487804878)"
10-01-2023 14:58:53.237397,"(9.0, 17.0, 15.25)","(19.0, 46.0, 40.4)","(14.0, 23.0, 21.857142857142858)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9527272727272726)","(2.45, 3.1, 3.068780487804878)"
10-01-2023 14:58:54.414185,"(9.0, 17.0, 15.25)","(19.0, 46.0, 40.4)","(14.0, 23.0, 21.5)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9527272727272726)","(2.45, 3.1, 3.068780487804878)"
10-01-2023 14:58:55.537338,"(9.0, 17.0, 15.25)","(19.0, 46.0, 40.4)","(14.0, 23.0, 21.5)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9527272727272726)","(2.45, 3.1, 3.068780487804878)"
10-01-2023 14:58:56.643699,"(9.0, 17.0, 15.25)","(19.0, 46.0, 40.4)","(14.0, 23.0, 21.5)","(41.0, 85.0, 73.75)","(1.7, 1.96, 1.9527272727272726)","(2.45, 3.1, 3.068780487804878)"
10-01-2023 14:58:57.791090,"(9.0, 17.0, 15.25)","(19.0, 46.0, 40.4)","(14.0, 23.0, 21.5)","(41.0, 85.0, 76.0)","(1.7, 1.96, 1.9425)","(2.45, 3.1, 3.068780487804878)"
10-01-2023 14:58:58.947809,"(9.0, 17.0, 15.25)","(19.0, 46.0, 40.4)","(14.0, 23.0, 21.580645161290324)","(41.0, 85.0, 76.0)","(1.7, 1.96, 1.9425)","(2.45, 3.1, 3.0695238095238095)"
10-01-2023 14:59:00.111411,"(9.0, 17.0, 15.25)","(19.0, 46.0, 40.4)","(14.0, 23.0, 21.580645161290324)","(41.0, 85.0, 78.75)","(1.7, 1.96, 1.9425)","(2.45, 3.1, 3.0695238095238095)"
10-01-2023 14:59:01.270569,"(9.0, 17.0, 15.25)","(19.0, 46.0, 41.578947368421055)","(14.0, 23.0, 22.125)","(41.0, 85.0, 80.0)","(1.7, 1.96, 1.9392857142857143)","(2.45, 3.1, 3.0727659574468085)"
10-01-2023 14:59:02.500335,"(9.0, 17.0, 15.5)","(19.0, 46.0, 41.578947368421055)","(14.0, 23.0, 22.125)","(41.0, 85.0, 80.0)","(1.7, 1.95, 1.9317647058823528)","(2.45, 3.1, 3.0727659574468085)"
10-01-2023 14:59:03.831674,"(9.0, 17.0, 15.0)","(19.0, 46.0, 41.578947368421055)","(14.0, 23.0, 22.125)","(41.0, 85.0, 80.0)","(1.7, 1.96, 1.9317647058823528)","(2.45, 3.1, 3.0727659574468085)"
10-01-2023 14:59:05.918341,"(9.0, 17.0, 15.0)","(19.0, 46.0, 41.578947368421055)","(14.0, 23.0, 21.962962962962962)","(41.0, 85.0, 80.0)","(1.7, 1.96, 1.9317647058823528)","(2.45, 3.1, 3.0727659574468085)"
10-01-2023 14:59:07.132142,"(9.0, 17.0, 15.846153846153847)","(19.0, 46.0, 41.578947368421055)","(14.0, 23.0, 21.962962962962962)","(41.0, 85.0, 80.0)","(1.7, 1.96, 1.8953846153846152)","(2.45, 3.1, 3.0727659574468085)"
10-01-2023 14:59:08.259294,"(9.0, 17.0, 14.727272727272727)","(19.0, 46.0, 41.578947368421055)","(14.0, 23.0, 21.962962962962962)","(41.0, 85.0, 80.0)","(1.7, 1.96, 1.8953846153846152)","(2.45, 3.1, 3.025333333333333)"
10-01-2023 14:59:09.387668,"(9.0, 17.0, 14.727272727272727)","(19.0, 46.0, 41.578947368421055)","(14.0, 23.0, 21.962962962962962)","(41.0, 85.0, 80.0)","(1.7, 1.96, 1.8953846153846152)","(2.45, 3.1, 3.06)"
10-01-2023 14:59:10.522041,"(9.0, 17.0, 14.727272727272727)","(19.0, 46.0, 41.578947368421055)","(14.0, 23.0, 21.962962962962962)","(41.0, 85.0, 80.0)","(1.7, 1.96, 1.8953846153846152)","(2.45, 3.1, 3.06)"
10-01-2023 14:59:11.753247,"(9.0, 17.0, 14.727272727272727)","(19.0, 46.0, 41.578947368421055)","(14.0, 23.0, 21.962962962962962)","(41.0, 85.0, 80.0)","(1.7, 1.96, 1.8953846153846152)","(2.45, 3.1, 3.06)"
10-01-2023 14:59:12.937839,"(9.0, 17.0, 14.727272727272727)","(19.0, 46.0, 41.578947368421055)","(14.0, 23.0, 21.962962962962962)","(41.0, 85.0, 80.0)","(1.7, 1.96, 1.8953846153846152)","(2.45, 3.1, 3.0776)"
10-01-2023 14:59:14.045945,"(9.0, 17.0, 14.727272727272727)","(19.0, 46.0, 41.578947368421055)","(14.0, 23.0, 21.962962962962962)","(41.0, 85.0, 80.0)","(1.7, 1.96, 1.8953846153846152)","(2.45, 3.1, 3.0776)"
10-01-2023 14:59:15.229980,"(9.0, 17.0, 14.727272727272727)","(19.0, 46.0, 41.578947368421055)","(14.0, 23.0, 21.962962962962962)","(41.0, 85.0, 80.0)","(1.7, 1.96, 1.8953846153846152)","(2.45, 3.1, 3.0776)"
10-01-2023 14:59:16.345011,"(9.0, 17.0, 14.727272727272727)","(19.0, 46.0, 41.578947368421055)","(14.0, 23.0, 21.962962962962962)","(41.0, 85.0, 80.0)","(1.7, 1.96, 1.8953846153846152)","(2.45, 3.1, 3.0776)"
10-01-2023 14:59:17.416252,"(9.0, 17.0, 14.727272727272727)","(19.0, 46.0, 41.578947368421055)","(14.0, 23.0, 21.962962962962962)","(41.0, 85.0, 80.0)","(1.7, 1.96, 1.8953846153846152)","(2.45, 3.1, 3.0776)"
10-01-2023 14:59:18.583042,"(9.0, 17.0, 14.727272727272727)","(19.0, 46.0, 41.578947368421055)","(14.0, 23.0, 21.962962962962962)","(41.0, 85.0, 80.0)","(1.7, 1.96, 1.8953846153846152)","(2.45, 3.1, 3.0776)"
10-01-2023 14:59:19.746242,"(9.0, 17.0, 14.727272727272727)","(19.0, 46.0, 41.578947368421055)","(14.0, 23.0, 21.962962962962962)","(41.0, 85.0, 80.0)","(1.7, 1.96, 1.8953846153846152)","(2.45, 3.1, 3.0776)"
