,Rich Link,Hidden Agenda,Shaye,Thatll Do Neo,Blue Hornet,Just Like Mick,Run West,Milligan
12-01-2023 18:56:29.652714,"(4.2, 5.2, 5.076190476190476)","(6.0, 6.8, 6.650980392156862)","(3.7, 4.9, 4.840740740740741)","(61.0, 130.0, 116.66666666666667)","(5.5, 7.6, 7.5027027027027025)","(21.0, 38.0, 36.285714285714285)","(101.0, 180.0, 176.1904761904762)","(2.9, 3.7, 3.6568627450980395)"
12-01-2023 18:56:30.940175,"(4.2, 5.2, 5.061538461538461)","(6.0, 6.8, 6.650980392156862)","(3.8, 4.9, 4.840740740740741)","(61.0, 130.0, 116.66666666666667)","(5.5, 7.6, 7.5027027027027025)","(21.0, 38.0, 36.285714285714285)","(101.0, 180.0, 176.1904761904762)","(3.0, 3.7, 3.6568627450980395)"
12-01-2023 18:56:32.236111,"(4.2, 5.2, 5.061538461538461)","(6.0, 6.8, 6.661818181818181)","(3.8, 4.9, 4.8304347826086955)","(61.0, 130.0, 126.66666666666667)","(5.5, 7.6, 7.580952380952381)","(21.0, 38.0, 36.285714285714285)","(101.0, 180.0, 176.1904761904762)","(3.0, 3.7, 3.6568627450980395)"
12-01-2023 18:56:33.662247,"(4.2, 5.2, 5.055172413793104)","(6.0, 6.8, 6.656603773584905)","(3.8, 4.9, 4.8304347826086955)","(61.0, 130.0, 126.66666666666667)","(5.5, 7.6, 7.492929292929293)","(21.0, 38.0, 36.285714285714285)","(101.0, 180.0, 176.1904761904762)","(3.0, 3.7, 3.6568627450980395)"
12-01-2023 18:56:35.104323,"(4.2, 5.2, 5.055172413793104)","(6.0, 6.8, 6.658823529411764)","(3.9, 4.9, 4.8304347826086955)","(71.0, 130.0, 127.77777777777777)","(6.0, 7.8, 7.634782608695652)","(26.0, 38.0, 36.285714285714285)","(101.0, 180.0, 176.1904761904762)","(3.0, 3.7, 3.6568627450980395)"
12-01-2023 18:56:36.435612,"(4.2, 5.2, 5.055172413793104)","(6.0, 6.8, 6.661538461538461)","(3.9, 4.9, 4.626086956521739)","(71.0, 130.0, 127.77777777777777)","(6.0, 7.8, 7.634042553191489)","(26.0, 38.0, 36.285714285714285)","(101.0, 180.0, 168.57142857142858)","(3.0, 3.7, 3.6491379310344825)"
12-01-2023 18:56:37.721548,"(4.2, 5.2, 5.0600000000000005)","(6.0, 6.8, 6.661538461538461)","(3.9, 4.7, 4.603333333333333)","(71.0, 130.0, 127.77777777777777)","(6.0, 7.8, 7.6499999999999995)","(26.0, 38.0, 36.285714285714285)","(101.0, 180.0, 168.57142857142858)","(3.0, 3.65, 3.6810810810810812)"
12-01-2023 18:56:39.049797,"(4.2, 5.2, 5.06875)","(6.0, 6.8, 6.661538461538461)","(3.9, 4.7, 4.603333333333333)","(71.0, 130.0, 127.77777777777777)","(6.0, 7.8, 7.6499999999999995)","(26.0, 38.0, 36.285714285714285)","(101.0, 180.0, 168.57142857142858)","(3.0, 3.7, 3.6810810810810812)"
12-01-2023 18:56:40.327631,"(4.2, 5.2, 5.06875)","(6.0, 6.8, 6.661538461538461)","(3.9, 4.7, 4.602857142857142)","(71.0, 130.0, 127.77777777777777)","(6.0, 7.8, 7.6499999999999995)","(26.0, 38.0, 36.285714285714285)","(101.0, 180.0, 168.57142857142858)","(3.0, 3.7, 3.683823529411765)"
12-01-2023 18:56:41.591655,"(4.2, 5.2, 5.06875)","(6.0, 6.8, 6.653061224489796)","(3.9, 4.7, 4.574576271186441)","(71.0, 130.0, 127.77777777777777)","(6.0, 7.8, 7.6499999999999995)","(26.0, 38.0, 36.285714285714285)","(101.0, 180.0, 168.57142857142858)","(3.0, 3.7, 3.683823529411765)"
12-01-2023 18:56:42.851495,"(4.2, 5.2, 5.092307692307692)","(6.0, 6.8, 6.653061224489796)","(3.9, 4.7, 4.605555555555555)","(71.0, 130.0, 127.77777777777777)","(6.0, 7.8, 7.3235294117647065)","(26.0, 38.0, 40.0)","(101.0, 180.0, 168.57142857142858)","(3.0, 3.7, 3.6851351351351354)"
12-01-2023 18:56:44.234277,"(4.2, 5.2, 5.105)","(6.0, 6.8, 6.710344827586207)","(3.9, 4.7, 4.587878787878788)","(71.0, 130.0, 127.77777777777777)","(6.0, 7.4, 7.275)","(26.0, 44.0, 38.333333333333336)","(101.0, 180.0, 198.33333333333334)","(3.0, 3.7, 3.6915384615384617)"
12-01-2023 18:56:45.567682,"(4.2, 5.2, 5.092307692307692)","(6.0, 7.0, 6.871428571428571)","(3.9, 4.7, 4.591176470588235)","(71.0, 130.0, 127.77777777777777)","(6.0, 7.4, 7.141666666666667)","(26.0, 40.0, 38.333333333333336)","(101.0, 200.0, 192.17391304347825)","(3.0, 3.7, 3.725)"
12-01-2023 18:56:46.831418,"(4.2, 5.2, 5.097297297297297)","(6.0, 7.0, 6.942857142857143)","(3.9, 4.7, 4.5701754385964914)","(71.0, 130.0, 118.33333333333333)","(6.0, 7.2, 7.096969696969697)","(26.0, 40.0, 39.733333333333334)","(101.0, 200.0, 192.17391304347825)","(3.0, 3.75, 3.7234375)"
12-01-2023 18:56:48.139725,"(4.2, 5.2, 5.109090909090909)","(6.0, 7.2, 7.076923076923077)","(3.9, 4.7, 4.5701754385964914)","(71.0, 120.0, 118.33333333333333)","(6.0, 7.2, 7.430337078651686)","(26.0, 40.0, 39.09090909090909)","(101.0, 200.0, 192.17391304347825)","(3.0, 3.75, 3.7161971830985916)"
12-01-2023 18:56:49.331384,"(4.2, 5.2, 5.090909090909091)","(6.0, 7.2, 6.967272727272727)","(3.9, 4.7, 4.5701754385964914)","(71.0, 120.0, 118.33333333333333)","(6.0, 7.6, 7.244186046511628)","(26.0, 40.0, 40.0)","(101.0, 200.0, 192.17391304347825)","(3.0, 3.75, 3.714179104477612)"
12-01-2023 18:56:50.581281,"(4.2, 5.2, 5.090909090909091)","(6.0, 7.2, 7.064516129032258)","(3.9, 4.7, 4.5576923076923075)","(71.0, 120.0, 118.33333333333333)","(6.0, 7.6, 7.380952380952381)","(26.0, 42.0, 39.91304347826087)","(101.0, 200.0, 192.17391304347825)","(3.0, 3.75, 3.6988636363636367)"
12-01-2023 18:56:51.801175,"(4.2, 5.2, 5.04)","(6.0, 7.4, 7.064516129032258)","(3.9, 4.7, 4.5576923076923075)","(71.0, 120.0, 118.33333333333333)","(6.0, 7.4, 7.250285714285714)","(26.0, 42.0, 39.81818181818182)","(101.0, 200.0, 192.17391304347825)","(3.0, 3.7, 3.7306818181818184)"
12-01-2023 18:56:53.071472,"(4.2, 5.2, 5.04)","(6.0, 7.2, 6.988888888888889)","(3.9, 4.7, 4.556603773584905)","(71.0, 120.0, 118.33333333333333)","(6.0, 7.6, 7.261146496815287)","(26.0, 42.0, 35.875)","(101.0, 200.0, 192.17391304347825)","(3.0, 3.75, 3.7302083333333336)"
12-01-2023 18:56:54.331795,"(4.2, 5.2, 5.04375)","(6.0, 7.2, 6.644827586206897)","(3.9, 4.7, 4.5986666666666665)","(71.0, 120.0, 119.0909090909091)","(6.0, 7.6, 7.622916666666666)","(26.0, 36.0, 31.714285714285715)","(101.0, 200.0, 192.17391304347825)","(3.0, 3.75, 3.7320754716981135)"
12-01-2023 18:56:55.536687,"(4.2, 5.2, 5.131884057971015)","(6.0, 6.8, 6.644827586206897)","(3.9, 4.7, 4.5986666666666665)","(71.0, 120.0, 119.0909090909091)","(6.0, 7.8, 7.495238095238095)","(26.0, 32.0, 30.689655172413794)","(101.0, 200.0, 192.17391304347825)","(3.0, 3.75, 3.726829268292683)"
12-01-2023 18:56:56.801994,"(4.2, 5.2, 5.131884057971015)","(6.0, 7.0, 6.818181818181818)","(3.9, 4.7, 4.573333333333333)","(71.0, 120.0, 119.0909090909091)","(6.0, 7.8, 7.486792452830189)","(26.0, 34.0, 31.103448275862068)","(101.0, 200.0, 192.17391304347825)","(3.0, 3.75, 3.726829268292683)"
12-01-2023 18:56:58.152416,"(4.2, 5.2, 5.120338983050847)","(6.0, 7.0, 6.6909090909090905)","(3.9, 4.7, 4.561538461538461)","(71.0, 120.0, 119.16666666666667)","(6.0, 7.8, 7.529032258064516)","(26.0, 34.0, 29.8)","(101.0, 200.0, 192.17391304347825)","(3.0, 3.75, 3.735606060606061)"
12-01-2023 18:56:59.380960,"(4.2, 5.2, 5.120338983050847)","(6.0, 7.0, 6.6909090909090905)","(3.9, 4.7, 4.561538461538461)","(71.0, 120.0, 119.16666666666667)","(6.0, 7.6, 7.591666666666667)","(26.0, 34.0, 30.129032258064516)","(101.0, 200.0, 192.17391304347825)","(3.0, 3.75, 3.739130434782609)"
12-01-2023 18:57:00.645166,"(4.2, 5.2, 5.12)","(6.0, 7.0, 6.6909090909090905)","(3.9, 4.7, 4.566666666666666)","(71.0, 120.0, 119.16666666666667)","(6.0, 7.6, 7.502222222222223)","(26.0, 34.0, 32.333333333333336)","(101.0, 200.0, 192.17391304347825)","(3.0, 3.75, 3.739130434782609)"
12-01-2023 18:57:01.816046,"(4.2, 5.3, 5.161538461538461)","(6.0, 7.0, 6.7384615384615385)","(3.9, 4.7, 4.566666666666666)","(71.0, 120.0, 119.16666666666667)","(6.0, 7.8, 7.583333333333333)","(26.0, 34.0, 32.4)","(101.0, 200.0, 192.17391304347825)","(3.0, 3.75, 3.770833333333333)"
12-01-2023 18:57:03.030931,"(4.2, 5.2, 5.154545454545454)","(6.0, 7.0, 6.7368421052631575)","(3.9, 4.6, 4.5935483870967735)","(71.0, 120.0, 117.85714285714286)","(6.0, 7.6, 7.583333333333333)","(26.0, 34.0, 32.4)","(101.0, 200.0, 185.0)","(3.0, 3.8, 3.791176470588235)"
12-01-2023 18:57:04.229487,"(4.2, 5.2, 5.16969696969697)","(6.0, 7.0, 6.711111111111111)","(3.9, 4.6, 4.5935483870967735)","(71.0, 120.0, 117.6923076923077)","(6.0, 7.6, 7.595744680851063)","(26.0, 34.0, 31.058823529411764)","(101.0, 190.0, 182.30769230769232)","(3.0, 3.8, 3.7518867924528303)"
12-01-2023 18:57:05.525054,"(4.2, 5.2, 5.108333333333333)","(6.0, 7.0, 6.808695652173913)","(3.9, 4.5, 4.629411764705882)","(71.0, 120.0, 117.6923076923077)","(6.0, 7.6, 7.5265306122448985)","(26.0, 32.0, 28.291666666666668)","(101.0, 190.0, 182.30769230769232)","(3.0, 3.8, 3.767123287671233)"
12-01-2023 18:57:06.746019,"(4.2, 5.2, 5.183333333333334)","(6.0, 7.0, 6.870588235294117)","(3.9, 4.7, 4.629411764705882)","(71.0, 120.0, 119.0909090909091)","(6.0, 7.8, 7.545)","(26.0, 30.0, 28.29787234042553)","(101.0, 190.0, 182.30769230769232)","(3.0, 3.8, 3.748245614035088)"
12-01-2023 18:57:07.920783,"(4.2, 5.2, 5.151219512195122)","(6.0, 7.0, 6.935714285714286)","(3.9, 4.7, 4.694117647058823)","(71.0, 120.0, 119.0909090909091)","(6.0, 7.6, 7.545)","(26.0, 30.0, 28.341463414634145)","(101.0, 190.0, 182.30769230769232)","(3.0, 3.8, 3.7443478260869565)"
12-01-2023 18:57:09.109817,"(4.2, 5.1, 5.070289855072463)","(6.0, 7.0, 6.82)","(3.9, 4.8, 4.694117647058823)","(71.0, 120.0, 119.0909090909091)","(6.0, 7.6, 7.526923076923077)","(26.0, 30.0, 28.424242424242426)","(101.0, 190.0, 181.76470588235293)","(3.0, 3.8, 3.753846153846154)"
12-01-2023 18:57:10.433303,"(4.2, 5.1, 5.064238410596026)","(6.0, 7.0, 6.747368421052632)","(3.9, 4.8, 4.7320754716981135)","(71.0, 120.0, 93.33333333333333)","(6.0, 7.8, 7.6337349397590355)","(26.0, 30.0, 28.41176470588235)","(101.0, 190.0, 181.76470588235293)","(3.0, 3.8, 3.746902654867257)"
12-01-2023 18:57:11.976364,"(4.2, 5.1, 5.0661654135338345)","(6.0, 7.0, 6.907692307692308)","(3.8, 4.8, 4.688235294117647)","(61.0, 95.0, 94.72222222222223)","(6.0, 7.8, 7.546341463414634)","(21.0, 29.0, 28.473684210526315)","(101.0, 190.0, 187.14285714285714)","(3.0, 3.8, 3.842982456140351)"
12-01-2023 18:57:13.350778,"(4.2, 5.1, 5.0661654135338345)","(6.0, 7.0, 6.907692307692308)","(3.8, 4.7, 4.688235294117647)","(61.0, 95.0, 94.72222222222223)","(6.0, 7.6, 7.546341463414634)","(21.0, 29.0, 28.473684210526315)","(101.0, 190.0, 187.14285714285714)","(3.0, 3.85, 3.842982456140351)"
12-01-2023 18:57:14.786983,"(4.2, 5.1, 5.071942446043165)","(6.0, 7.2, 7.052631578947368)","(3.8, 4.7, 4.655769230769231)","(61.0, 95.0, 94.61538461538461)","(6.0, 7.6, 7.546341463414634)","(21.0, 26.0, 24.869565217391305)","(101.0, 200.0, 205.0)","(3.0, 3.9, 3.862820512820513)"
12-01-2023 18:57:16.256052,"(4.2, 5.2, 5.130973451327434)","(6.0, 7.2, 7.25)","(3.8, 4.7, 4.774698795180723)","(61.0, 95.0, 98.46153846153847)","(6.0, 7.6, 7.6690476190476184)","(21.0, 26.0, 24.689655172413794)","(101.0, 210.0, 203.33333333333334)","(3.0, 3.9, 3.6129310344827585)"
12-01-2023 18:57:17.700687,"(4.2, 5.2, 5.170454545454546)","(6.0, 7.4, 7.323404255319149)","(3.8, 4.8, 4.773809523809524)","(61.0, 110.0, 98.46153846153847)","(6.0, 7.8, 7.682926829268292)","(21.0, 26.0, 24.333333333333332)","(101.0, 220.0, 202.85714285714286)","(3.0, 3.65, 3.618840579710145)"
12-01-2023 18:57:19.145975,"(4.2, 5.2, 5.088541666666666)","(6.0, 7.4, 7.330612244897959)","(3.8, 4.8, 4.773809523809524)","(61.0, 110.0, 99.6)","(6.0, 7.8, 7.701098901098901)","(21.0, 25.0, 24.333333333333332)","(101.0, 220.0, 202.85714285714286)","(3.0, 3.65, 3.622093023255814)"
12-01-2023 18:57:20.489578,"(4.2, 5.1, 5.078703703703703)","(6.0, 7.4, 7.2)","(3.8, 4.8, 4.785714285714286)","(61.0, 110.0, 101.42857142857143)","(6.0, 7.8, 7.63103448275862)","(21.0, 25.0, 24.8)","(101.0, 220.0, 203.33333333333334)","(3.0, 3.65, 3.65047619047619)"
12-01-2023 18:57:21.730823,"(4.2, 5.1, 5.004166666666666)","(6.0, 7.4, 7.155555555555556)","(3.8, 4.8, 4.866666666666667)","(61.0, 110.0, 100.34482758620689)","(6.0, 7.8, 7.644444444444444)","(21.0, 25.0, 25.75609756097561)","(101.0, 220.0, 203.33333333333334)","(3.0, 3.7, 3.642)"
12-01-2023 18:57:22.972826,"(4.2, 5.1, 5.028125)","(6.0, 7.2, 7.140000000000001)","(3.8, 4.9, 4.865853658536586)","(61.0, 110.0, 100.34482758620689)","(6.0, 7.8, 7.644444444444444)","(21.0, 26.0, 25.6)","(101.0, 220.0, 201.25)","(3.0, 3.65, 3.630434782608696)"
12-01-2023 18:57:24.192854,"(4.2, 5.1, 5.041666666666666)","(6.0, 7.2, 7.083870967741936)","(3.8, 4.9, 4.96969696969697)","(61.0, 110.0, 96.07142857142857)","(6.0, 7.8, 7.948837209302325)","(21.0, 26.0, 25.818181818181817)","(101.0, 220.0, 198.57142857142858)","(3.0, 3.65, 3.6540752351097177)"
12-01-2023 18:57:25.518438,"(4.2, 4.7, 4.65)","(6.0, 7.4, 7.346153846153847)","(3.8, 5.0, 5.024489795918368)","(61.0, 110.0, 104.21052631578948)","(6.0, 8.2, 8.175)","(21.0, 26.0, 25.88235294117647)","(101.0, 220.0, 200.0)","(3.0, 3.7, 3.6533333333333333)"
12-01-2023 18:57:26.703081,"(4.2, 4.6, 4.596153846153846)","(6.0, 7.4, 7.346153846153847)","(3.8, 5.1, 5.024489795918368)","(61.0, 110.0, 104.21052631578948)","(6.0, 8.4, 8.175)","(21.0, 26.0, 25.88235294117647)","(101.0, 210.0, 200.0)","(3.0, 3.7, 3.6533333333333333)"
12-01-2023 18:57:27.917722,"(4.2, 4.6, 4.562091503267974)","(6.0, 7.4, 7.29)","(3.8, 5.1, 5.043939393939394)","(61.0, 110.0, 104.21052631578948)","(6.0, 8.4, 8.216000000000001)","(21.0, 26.0, 25.714285714285715)","(101.0, 210.0, 200.0)","(3.0, 3.7, 3.653474320241692)"
12-01-2023 18:57:29.192706,"(4.2, 4.5, 4.411479591836735)","(6.0, 7.6, 7.378571428571428)","(3.8, 5.1, 5.078378378378378)","(61.0, 110.0, 105.18518518518519)","(6.0, 8.4, 8.255555555555555)","(21.0, 26.0, 25.76923076923077)","(101.0, 210.0, 201.25)","(3.0, 3.7, 3.7203389830508478)"
12-01-2023 18:57:30.500676,"(4.2, 4.5, 4.4)","(6.0, 7.4, 7.390476190476191)","(3.9, 5.1, 5.112087912087913)","(61.0, 110.0, 105.6)","(6.0, 8.4, 8.32857142857143)","(21.0, 26.0, 24.875)","(81.0, 220.0, 200.0)","(3.0, 3.75, 3.7439655172413793)"
12-01-2023 18:57:31.698666,"(4.2, 4.4, 4.37948717948718)","(6.0, 7.4, 7.392307692307693)","(3.9, 5.2, 5.114018691588785)","(61.0, 110.0, 106.08695652173913)","(6.0, 8.4, 8.311111111111112)","(21.0, 25.0, 24.8)","(81.0, 210.0, 140.8)","(3.0, 3.75, 3.76125)"
12-01-2023 18:57:32.947978,"(4.2, 4.4, 4.3691176470588236)","(6.0, 7.4, 7.379710144927536)","(3.9, 5.2, 5.121568627450981)","(61.0, 110.0, 103.33333333333333)","(6.0, 8.4, 8.380392156862744)","(21.0, 25.0, 24.142857142857142)","(81.0, 160.0, 134.54545454545453)","(3.0, 3.8, 3.7122222222222225)"
12-01-2023 18:57:34.415655,"(4.2, 4.4, 4.360215053763441)","(6.0, 7.6, 7.379710144927536)","(3.9, 5.2, 5.148780487804878)","(61.0, 110.0, 101.73913043478261)","(6.0, 8.6, 8.388235294117646)","(21.0, 25.0, 26.03448275862069)","(81.0, 160.0, 134.54545454545453)","(3.0, 3.75, 3.6930555555555555)"
12-01-2023 18:57:35.706638,"(4.2, 4.4, 4.278378378378378)","(6.0, 7.6, 7.363636363636364)","(3.9, 5.2, 5.169444444444444)","(61.0, 110.0, 101.6)","(6.0, 8.6, 8.765217391304347)","(21.0, 27.0, 25.4)","(81.0, 160.0, 125.9090909090909)","(3.0, 3.7, 3.665)"
12-01-2023 18:57:37.017800,"(4.2, 4.6, 4.536666666666666)","(6.0, 7.4, 7.300000000000001)","(3.9, 5.2, 5.153333333333333)","(61.0, 110.0, 101.6)","(6.0, 9.0, 8.783999999999999)","(21.0, 26.0, 23.846153846153847)","(81.0, 130.0, 125.9090909090909)","(3.0, 3.7, 3.685714285714286)"
12-01-2023 18:57:38.509690,"(4.2, 4.7, 4.658653846153847)","(6.0, 7.4, 7.1358490566037736)","(3.9, 5.2, 5.121126760563381)","(61.0, 110.0, 105.71428571428571)","(6.0, 9.0, 8.761702127659575)","(21.0, 24.0, 23.13157894736842)","(81.0, 130.0, 126.19047619047619)","(3.0, 3.7, 3.696)"
12-01-2023 18:57:39.874325,"(4.2, 4.7, 4.675916230366492)","(6.0, 7.2, 7.17872340425532)","(3.9, 5.2, 5.12962962962963)","(61.0, 110.0, 105.71428571428571)","(6.0, 9.0, 8.853333333333333)","(21.0, 24.0, 23.155555555555555)","(81.0, 130.0, 127.5)","(3.0, 3.7, 3.666279069767442)"
12-01-2023 18:57:41.152619,"(4.2, 4.6, 4.55045045045045)","(6.0, 7.2, 7.17872340425532)","(3.9, 5.2, 4.928813559322034)","(61.0, 110.0, 104.54545454545455)","(6.0, 9.0, 8.975)","(21.0, 24.0, 23.1)","(81.0, 130.0, 127.74193548387098)","(3.0, 3.75, 3.706451612903226)"
12-01-2023 18:57:42.537362,"(4.2, 4.5, 4.4869918699186995)","(6.0, 7.4, 7.365517241379311)","(3.9, 5.0, 4.81923076923077)","(61.0, 120.0, 104.16666666666667)","(6.0, 9.0, 9.11578947368421)","(21.0, 24.0, 23.1)","(81.0, 130.0, 127.5)","(3.0, 3.75, 3.717857142857143)"
12-01-2023 18:57:43.854372,"(4.0, 4.6, 4.543396226415094)","(6.0, 7.4, 7.2827586206896555)","(4.0, 4.9, 4.803921568627452)","(71.0, 120.0, 104.16666666666667)","(6.0, 9.2, 9.024242424242424)","(21.0, 24.0, 23.093023255813954)","(81.0, 130.0, 128.1081081081081)","(3.0, 3.75, 3.7114285714285717)"
12-01-2023 18:57:45.078178,"(4.0, 4.6, 4.569)","(6.0, 7.6, 7.3694915254237285)","(4.0, 4.9, 4.7784313725490195)","(71.0, 120.0, 104.54545454545455)","(6.0, 9.2, 9.016949152542372)","(21.0, 24.0, 23.071428571428573)","(81.0, 130.0, 128.57142857142858)","(3.0, 3.75, 3.694094488188976)"
12-01-2023 18:57:46.406080,"(4.0, 4.6, 4.597058823529411)","(6.0, 7.2, 7.1)","(4.0, 4.9, 4.7784313725490195)","(71.0, 120.0, 105.83333333333333)","(6.0, 9.2, 9.05974025974026)","(21.0, 24.0, 23.264150943396228)","(81.0, 130.0, 128.61111111111111)","(3.0, 3.75, 3.711006289308176)"
12-01-2023 18:57:47.704142,"(4.0, 4.7, 4.6537037037037035)","(6.0, 7.2, 7.091428571428572)","(4.0, 4.9, 4.813888888888889)","(71.0, 120.0, 105.83333333333333)","(6.0, 9.2, 9.061538461538461)","(21.0, 24.0, 23.20408163265306)","(81.0, 130.0, 128.61111111111111)","(3.0, 3.75, 3.667283950617284)"
12-01-2023 18:57:48.984055,"(4.0, 4.8, 4.709803921568628)","(6.0, 7.2, 7.087128712871287)","(3.8, 4.9, 4.813888888888889)","(71.0, 120.0, 105.83333333333333)","(6.0, 9.2, 9.061538461538461)","(21.0, 24.0, 23.20408163265306)","(81.0, 130.0, 128.61111111111111)","(3.1, 3.75, 3.667283950617284)"
12-01-2023 18:57:50.284120,"(4.0, 4.6, 4.5545893719806765)","(6.0, 7.2, 7.242424242424242)","(3.8, 4.9, 4.898039215686275)","(71.0, 100.0, 97.08333333333333)","(6.0, 9.2, 9.051428571428572)","(21.0, 25.0, 24.25)","(81.0, 130.0, 128.1578947368421)","(3.1, 3.7, 3.6522727272727273)"
12-01-2023 18:57:51.531521,"(4.0, 4.6, 4.5626984126984125)","(6.0, 7.4, 7.21505376344086)","(3.8, 4.9, 4.914736842105263)","(71.0, 100.0, 94.5)","(6.0, 9.2, 8.995918367346938)","(21.0, 25.0, 23.794117647058822)","(81.0, 130.0, 128.61111111111111)","(3.1, 3.7, 3.641509433962264)"
12-01-2023 18:57:52.745867,"(4.0, 4.7, 4.658620689655173)","(6.0, 7.4, 7.21505376344086)","(3.8, 5.0, 4.914736842105263)","(71.0, 100.0, 94.5)","(6.0, 9.0, 8.995918367346938)","(21.0, 24.0, 23.794117647058822)","(81.0, 130.0, 128.61111111111111)","(3.1, 3.65, 3.641509433962264)"
12-01-2023 18:57:54.026303,"(4.0, 4.5, 4.305128205128205)","(6.0, 7.4, 7.344186046511628)","(3.8, 5.0, 5.000181488203267)","(71.0, 100.0, 91.66666666666667)","(6.0, 9.2, 9.13103448275862)","(21.0, 25.0, 24.833333333333332)","(81.0, 130.0, 128.84615384615384)","(3.1, 3.75, 3.7279661016949155)"
12-01-2023 18:57:55.355669,"(4.0, 4.4, 4.3)","(6.0, 7.4, 7.435294117647059)","(3.8, 5.1, 4.965354330708662)","(71.0, 100.0, 86.92307692307692)","(6.0, 9.2, 8.894736842105264)","(21.0, 25.0, 25.76923076923077)","(81.0, 130.0, 134.28571428571428)","(3.1, 3.75, 3.7254716981132074)"
12-01-2023 18:57:56.577918,"(4.0, 4.3, 4.284821428571428)","(6.0, 7.6, 7.435294117647059)","(3.8, 5.0, 4.985185185185185)","(71.0, 100.0, 89.0)","(6.0, 9.0, 8.9625)","(21.0, 26.0, 25.833333333333332)","(81.0, 160.0, 139.41176470588235)","(3.1, 3.8, 3.7275)"
12-01-2023 18:57:57.825430,"(4.0, 4.4, 4.203636363636364)","(6.0, 7.4, 7.52)","(3.8, 5.0, 4.938757396449704)","(71.0, 100.0, 91.66666666666667)","(6.0, 9.0, 8.552)","(21.0, 26.0, 25.833333333333332)","(81.0, 140.0, 144.54545454545453)","(3.1, 3.8, 3.755309734513274)"
12-01-2023 18:57:59.257916,"(4.0, 4.4, 4.301818181818182)","(6.0, 7.6, 7.52)","(3.8, 5.1, 4.938757396449704)","(71.0, 100.0, 94.44444444444444)","(6.0, 8.6, 8.561290322580644)","(21.0, 26.0, 25.714285714285715)","(81.0, 150.0, 144.54545454545453)","(3.1, 3.8, 3.864912280701754)"
12-01-2023 18:58:00.518732,"(4.0, 4.4, 4.335078534031414)","(6.0, 7.6, 7.52)","(3.8, 5.1, 4.938709677419355)","(71.0, 95.0, 94.44444444444444)","(6.0, 8.6, 8.456)","(21.0, 26.0, 25.35)","(81.0, 150.0, 145.2)","(3.1, 3.9, 3.828205128205128)"
12-01-2023 18:58:01.689233,"(4.0, 4.4, 4.35)","(6.0, 7.4, 7.28)","(3.8, 5.1, 4.96095890410959)","(71.0, 95.0, 94.375)","(6.0, 8.6, 8.412307692307692)","(21.0, 26.0, 25.37037037037037)","(81.0, 150.0, 145.2)","(3.1, 3.9, 3.961267605633803)"
12-01-2023 18:58:03.017991,"(4.0, 4.4, 4.357142857142858)","(6.0, 7.2, 7.202597402597402)","(3.8, 5.0, 4.9640718562874255)","(71.0, 95.0, 94.375)","(6.0, 8.6, 8.392592592592592)","(21.0, 26.0, 25.244444444444444)","(81.0, 150.0, 145.2)","(3.1, 4.0, 3.9507042253521125)"
12-01-2023 18:58:04.291867,"(4.0, 4.4, 4.3203980099502495)","(6.0, 7.4, 7.269565217391305)","(3.8, 5.0, 4.9796992481203)","(71.0, 95.0, 92.5)","(6.0, 8.6, 8.139393939393939)","(21.0, 26.0, 25.244444444444444)","(81.0, 150.0, 147.27272727272728)","(3.1, 4.0, 3.9527027027027026)"
12-01-2023 18:58:05.530019,"(4.0, 4.4, 4.329824561403509)","(6.0, 7.4, 7.269565217391305)","(3.8, 5.0, 4.936753445635529)","(71.0, 95.0, 85.0)","(6.0, 8.2, 8.114893617021275)","(21.0, 26.0, 25.244444444444444)","(81.0, 150.0, 151.72413793103448)","(3.1, 4.0, 3.953012048192771)"
12-01-2023 18:58:06.720021,"(4.0, 4.4, 4.294054054054055)","(6.0, 7.4, 7.2615384615384615)","(3.8, 5.1, 4.986746987951808)","(71.0, 95.0, 85.52631578947368)","(6.0, 8.2, 8.264516129032259)","(21.0, 26.0, 25.476190476190474)","(81.0, 160.0, 152.0)","(3.1, 4.0, 3.983695652173913)"
12-01-2023 18:58:07.936792,"(3.9, 4.4, 4.307462686567164)","(6.0, 7.4, 7.359259259259259)","(3.9, 5.0, 4.994711538461538)","(61.0, 95.0, 88.33333333333333)","(6.5, 8.4, 8.290909090909091)","(20.0, 26.0, 25.875)","(81.0, 160.0, 152.85714285714286)","(3.1, 4.0, 3.9071428571428575)"
12-01-2023 18:58:09.166410,"(3.9, 4.4, 4.316299559471366)","(6.0, 7.4, 7.359259259259259)","(3.9, 5.0, 5.000381679389313)","(61.0, 90.0, 85.6)","(6.5, 8.4, 8.269473684210526)","(20.0, 26.0, 25.875)","(81.0, 160.0, 153.23529411764707)","(3.1, 3.95, 3.892857142857143)"
12-01-2023 18:58:10.472722,"(3.9, 4.4, 4.310798122065728)","(6.0, 7.4, 7.359259259259259)","(3.9, 5.1, 5.000381679389313)","(61.0, 100.0, 85.6)","(6.5, 8.4, 8.269473684210526)","(20.0, 26.0, 25.875)","(81.0, 160.0, 153.23529411764707)","(3.1, 3.95, 3.892857142857143)"
